Malayalam,Assamese
പൾസ് കൊഡാക്ക്,নাড়ী কোডাক
പൾസ് കോഡിംഗ്,পালছ ক&#39;ডিং
പൾസ് മോഡിഫയർ,পালছ পৰিৱৰ্তক
പൾസ് ശോഷണ സമയം,নাড়ীৰ ক্ষয়ৰ সময়
പൾസ് ഡീകോഡർ,পালছ ডিকোডাৰ
പൾസ് ഡോപ്ലർ (മെക്കാനിസം),পালছ ডপলাৰ (Mechanism)
പൾസ് തലക്കെട്ട്,পালছ হেডিং
പൾസ് ദൈർഘ്യം,নাড়ীৰ সময়সীমা
പൾസ് ദൈർഘ്യ അനുപാതം,পালছ সময় অনুপাত
പൾസ് ദൈർഘ്യ അനുപാതം,পালছ সময় অনুপাত
പൾസ് EHT ജനറേറ്റർ,পালছ ই এইচ টি জেনেৰেটৰ
പൾസ് ഷേപ്പർ,পালছ শ্বেপাৰ
പൾസ് ജനറേറ്റർ ലൈൻ,পালছ জেনেৰেটৰ লাইন
പൾസ് ജനറേറ്റർ,পালছ জেনেৰেটৰ
പൾസ് ആവർത്തന നിരക്ക്,নাড়ীৰ পুনৰাবৃত্তি হাৰ
പൾസ് ഫ്രീക്വൻസി മോഡുലേഷൻ,পালছ ফ্ৰিকুৱেন্সি মডুলেচন
പൾസ് ജനറേറ്റർ,পালছ জেনেৰেটৰ
പൾസ് ഉച്ചത്തിലുള്ള അനലൈസർ,পালছ লাউডনেছ এনালাইজাৰ
പൾസ് ഉയരം വ്യത്യാസം,পালছৰ উচ্চতাৰ পাৰ্থক্য
പൾസ് ഹൈനസ് ഡിറ്റക്ടർ,পালছ হাইনেছ ডিটেক্টৰ
പൾസ് ഉയരം ക്രമീകരിക്കൽ,পালছ উচ্চতা সামঞ্জস্য
പൾസ് ഇടവേള,নাড়ীৰ ব্যৱধান
പൾസ് അയോൺ സെൽ,পালছ আয়ন কোষ
പൾസ് ജെറ്റ്,পালছ জেট
പൾസ് ഇളക്കം,পালছ জিটাৰ
പൾസ് ലിമിറ്റർ നിരക്ക്,পালছ সীমিত হাৰ
പൾസ് മിക്സ്,পালচ মিক্স
പൾസ് മോഡ്,পালছ মোড
"സ്പാൻ മോഡിത്ര, സ്പാൻദ് എം.എൽ.എ","স্পন্দ মোদিত্ৰা, স্পন্দ বিধায়ক"
പൾസ് മോഡുലേഷൻ,পালছ মডুলেচন
പൾസ് മോഡുലേറ്റർ റഡാർ,পালছ মডুলেটৰ ৰাডাৰ
പൾസ് മൾട്ടിപ്ലക്സിംഗ്,পালছ মাল্টিপ্লেক্সিং
പൾസ് പാക്കറ്റ്,পালছ পেকেট
പൾസ് പീക്ക് മോഡുലേഷൻ,পালছ পিক মডুলেচন
പൾസ് ഓവർലാപ്പ്,পালছ ওভাৰলেপ
പൾസ് സ്ഥാനം മോഡുലേഷൻ,পালছ পজিচন মডুলেচন
പൾസ് റഡാർ,পালছ ৰাডাৰ
"പൾസ് നിരക്ക്, പൾസ് നിരക്ക്","নাড়ীৰ হাৰ, নাড়ীৰ হাৰ"
പൾസ് ആവർത്തന നിരക്ക്,নাড়ীৰ পুনৰাবৃত্তি হাৰ
പൾസ് ആവർത്തന നിരക്ക്,নাড়ীৰ পুনৰাবৃত্তি হাৰ
പൾസ് റെസലൂഷൻ,পালছ ৰিজ&#39;লিউচন
പൾസ് പീക്ക് സമയം,পালছ পিক টাইম
പൾസ് വരക്,নাড়ী varak
"പൾസ് ആകൃതി, പൾസ് ഫോം","নাড়ীৰ আকৃতি, নাড়ীৰ ৰূপ"
സ്പന്ദനം രൂപകം,নাড়ীৰ উপমা
പൾസ് ഇടവേള,নাড়ীৰ ব্যৱধান
പൾസ് സ്പെക്ട്രം,পালছ বৰ্ণালী
പൾസ് കോളിക്,পালছ কলিক
പൾസ് എക്സ്പാൻഡർ,পালছ এক্সপাণ্ডাৰ
പൾസ് വിപുലീകരണം,পালচ এক্সটেনচন
പൾസ് സ്വിച്ച്,পালছ চুইচ
പൾസ് സിസ്റ്റം,পালছ চিষ্টেম
പൾസ് വാൽ,নাড়ীৰ ঠেং
പൾസ് തത്വം,স্পন্দন নীতি
പൾസ് നിരക്ക്,নাড়ীৰ হাৰ
പൾസ് ടൈമിംഗ് മോഡുലേഷൻ,পালছ টাইমিং মডুলেচন
പൾസ് ദൈർഘ്യ അനുപാതം,পালছ সময় অনুপাত
സ്പന്ദാവലി,স্পন্দাৱলি
പൾസ് ട്രാൻസ്ഫോർമർ,পালছ ট্ৰেন্সফৰ্মাৰ
പൾസ് വോൾട്ടേജ്,পালছ ভল্টেজ
പൾസ് വിപുലീകരണം,পালচ এক্সটেনচন
പൾസ് ദൈർഘ്യ മോഡുലേഷൻ,পালছ সময়কাল মডুলেচন
പൾസ് ആക്സിലറേറ്റർ,পালছ ত্বৰক
സ്പന്ദിക്കുന്ന ആൾട്ടിമീറ്റർ,স্পন্দনশীল উচ্চতামাপক
പൾസ്ഡ് ഡ്രിഫ്റ്റ് പാത,স্পন্দনশীল ড্ৰিফ্ট পথ
പൾസ്ഡ് ലേസർ,পালছড লেজাৰ
പൾസ്ഡ് ലൈറ്റ്,স্পন্দনশীল পোহৰ
പൾസ് മാഗ്നെട്രോൺ,পালছ মেগনেট্ৰন
പൾസ് പ്രവർത്തനം,পালছ অপাৰেচন
പൾസ്ഡ് ഓസിലേറ്ററി ഫീൽഡ്,স্পন্দনশীল দোলনীয় ক্ষেত্ৰ
പൾസ് ഓസിലേറ്റർ,পালছ দোলক
പൾസ് റിയാക്ടർ,পালছ ৰিয়েক্টৰ
പൾസർ,পালছাৰ
ഫ്ലട്ടർ സർക്യൂട്ട്,ফ্লাটাৰ চাৰ্কিট
ഫ്ലട്ടർ സിസ്റ്റം,ফ্লাটাৰ ব্যৱস্থা
ഫ്ലട്ടർ ഷോക്ക്,ফ্লাটাৰ শ্বক
അടിച്ചുകയറ്റുക,পাম্প
പമ്പ് സിലിണ്ടർ,পাম্পৰ চিলিণ্ডাৰ
പമ്പ് ഡ്രൈവർ സെറ്റ്,পাম্প ড্ৰাইভাৰ ছেট
പമ്പബിലിറ്റി,পাম্পযোগ্যতা
"പമ്പ് ചെയ്ത റിസർവോയർ, പമ്പ് ചെയ്ത സംഭരണം","পাম্প কৰা জলাশয়, পাম্প কৰা সংৰক্ষণ"
പമ്പബിലിറ്റി,পাম্পযোগ্যতা
പമ്പിംഗ് ജോലി,পাম্পিং কাম
പമ്പിംഗ് ജോലി,পাম্পিং কাম
പമ്പ് ആവൃത്തി,পাম্পৰ কম্পাঙ্ক
പമ്പ് റേഡിയേഷൻ,পাম্পৰ বিকিৰণ
പമ്പ് മോട്ടോർ,পাম্প মটৰ
"പഞ്ചർ, പഞ്ചർ, പഞ്ച് (ഒരു പാനീയം)","puncher, puncher, পাঞ্চ (এটা পানীয়)"
പഞ്ച്ഡ് കാർഡ്,পাঞ্চ কৰা কাৰ্ড
പെർഫൊറേറ്റർ സ്റ്റോപ്പ് കീ,ছিদ্ৰকাৰী বন্ধ চাবি
കാസ്റ്റ് പെർഫൊറേറ്റർ,ঢালাই ছিদ্ৰকাৰী
സുഷിരം വോൾട്ടാല,ছিদ্ৰ ভল্টালা
"പഞ്ച് ഷീറ്റ്, പഞ്ച്ഡ് കാർഡ്","পাঞ্চ কৰা শ্বীট, পাঞ্চ কৰা কাৰ্ড"
സുഷിരങ്ങളുള്ള ഷീറ്റ് കാൽക്കുലേറ്റർ,ছিদ্ৰযুক্ত শ্বীট কেলকুলেটৰ
സുഷിരങ്ങളുള്ള ഷീറ്റ് മെഷീൻ,ছিদ্ৰযুক্ত শ্বীট মেচিন
പഞ്ച് കാർഡ് റെക്കോർഡ്,পাঞ্চ কৰা কাৰ্ড ৰেকৰ্ড
പഞ്ചിംഗ്,punching
പഞ്ചിംഗ് മെഷീൻ,পাঞ্চিং মেচিন
പഞ്ചിംഗ് സ്ഥാനം,পাঞ্চিং পজিচন
പഞ്ച് ചെയ്യാവുന്ന ലോഡ്,পাঞ্চেবল লোড
"സെൻസിംഗ്, പഞ്ചർ","চেন্সিং, পাংচাৰ"
പഞ്ചർ വോൾട്ടേജ്,পাংচাৰ ভল্টেজ
നായ്ക്കുട്ടി,পোৱালি
"നക്ഷത്രം, ശിഷ്യൻ, കനിനിക","তৰা, ছাত্ৰ, কানিনিকা"
പൂപ്പൻ ജാതകം,pupeen ৰাশিফল
ശുദ്ധമായ വളവ്,বিশুদ্ধ বেণ্ডিং
നെറ്റ് വക്രീകരണം,নেট বিকৃতি
ശുദ്ധമായ ഘടകം,বিশুদ্ধ উপাদান
ശുദ്ധമായ സമവാക്യം,বিশুদ্ধ সমীকৰণ
ശുദ്ധമായ ഫീൽഡ് സിദ്ധാന്തം,বিশুদ্ধ ক্ষেত্ৰ তত্ত্ব
ശുദ്ധമായ സംഗീതം,বিশুদ্ধ সংগীত
നെറ്റ് റേഡിയസ് വൈബ്രേഷൻ,নেট ব্যাসাৰ্ধৰ কম্পন
നെറ്റ് തിരിച്ചടി,নেট বেকলেছ
ശുദ്ധമായ വിശ്രമം,বিশুদ্ধ শিথিলতা
വല കറങ്ങുന്ന ബാൻഡ്,নেট ঘূৰ্ণনশীল বেণ্ড
വല വിസരണം,নেট বিকিৰণ
വല കത്രിക,নেট ছিয়াৰ
ശുദ്ധമായ സ്പെക്ട്രം,বিশুদ্ধ বৰ্ণালী
ശുദ്ധമായ അവസ്ഥ,বিশুদ্ধ অৱস্থা
ശുദ്ധീകരണ വികലമാക്കൽ,বিশুদ্ধকৰণ বিকৃতি
ശുദ്ധമായ ടോൺ ശുദ്ധമായ ടോൺ,বিশুদ্ধ সুৰ বিশুদ্ধ সুৰ
നെറ്റ് വഴിതിരിച്ചുവിടൽ,নেট ডাইভাৰচন
നെറ്റ് വൈബ്രേഷൻ ലെവൽ,নেট কম্পন স্তৰ
ശുദ്ധമായ വിസ്കോസ് ഇളവ്,বিশুদ্ধ আঠাযুক্ত শিথিলতা
നെറ്റ് ആറ്റോമിക് അളവ്,নেট পাৰমাণৱিক জোখ
കൃത്യത,শুদ্ধতা
"നീൽ ലോഹിത്, വയലറ്റ്, പർപ്പിൾ","নীল লোহিত, ভায়োলেট, বেঙুনীয়া"
ധൂമ്രനൂൽ അതിർത്തി,বেঙুনীয়া ৰঙৰ সীমা
നീൽ ലോഹിത് പ്രകാശ്,নীল লোহিত প্ৰকাশ
നെറ്റ് പ്രതിരോധം,নেট ৰেজিষ্টেন্স
ശുദ്ധമായ പദാർത്ഥം,বিশুদ্ধ পদাৰ্থ
പാത വിവരങ്ങൾ പിന്തുടരുക,পথৰ তথ্য অনুসৰণ কৰক
പുഷ് ബട്ടൺ പുഷ് ബട്ടൺ,বুটাম টিপক বুটাম টিপক
ക്ലൈമാക്സ്,ক্লাইমেক্স
രതിമൂർച്ഛ ഉത്തേജനം,অৰ্গাজমিক উদ্দীপনা
ടെംപ്ലേറ്റിംഗ് പ്രവർത്തനം,টেমপ্লেটিং কাৰ্য্য
സമതുലിതമായ വോൾട്ടേജ്,সুষম ভল্টেজ
ത്രസിപ്പിക്കുന്ന പ്രവാഹങ്ങൾ,ৰোমাঞ্চকৰ সোঁত
വേർതിരിച്ചെടുക്കൽ,নিষ্কাশন
ആസൂത്രിതമായ വന്ദനം,পৰিকল্পিত প্ৰণাম
ത്രോട്ടിൽ സർക്യൂട്ട്,থ্ৰ&#39;টল চাৰ্কিট
പവർ ട്രാൻസ്മിഷൻ ലൈൻ,শক্তি সংবহন লাইন
പിക്കോണോമെട്രി,piconometry
പൈറനോമീറ്റർ,পিৰানোমিটাৰ
സൂര്യപ്രകാശം മീറ്റർ,সূৰ্য্যৰ বিকিৰণ মিটাৰ
"താപ ചാലകത, പൈറോകണ്ടക്റ്റിവിറ്റി","তাপ পৰিবাহীতা, পাইৰ’কণ্ডাক্টিভিটি"
തെർമോ ഇലക്ട്രിക് ബോഡി,তাপবিদ্যুৎ দেহ
തെർമോ ഇലക്ട്രിക് ക്രിസ്റ്റൽ,তাপবিদ্যুৎ স্ফটিক
തെർമോഇലക്ട്രിക് പ്രഭാവം,তাপবিদ্যুৎ প্ৰভাৱ
താപ വൈദ്യുതി ഘട്ടം,তাপীয় শক্তিৰ পৰ্যায়
തെർമോ ഇലക്ട്രിക് ഫീൽഡ്,তাপবিদ্যুৎ ক্ষেত্ৰ
തെർമോ ഇലക്ട്രിക് ബോൾ,তাপবিদ্যুৎ বল
തെർമോഇലക്ട്രിക് വെക്റ്റർ,তাপবিদ্যুৎ ভেক্টৰ
തെർമോ ഇലക്ട്രിക്,তাপবিদ্যুৎ
ഹൈഗ്രോമീറ്റർ,হাইগ্ৰ&#39;মিটাৰ
ഉത്തപ് മേപ്പി കോൺ തത്തുല്യം,উত্তাপ মেপি কন সমতুল্য
സൈറ്റോമെട്രി,চাইট&#39;মেট্ৰি
പൈറോൺ,পাইৰন
അന്തരീക്ഷം,বায়ুমণ্ডল
"വെടിക്കെട്ട്, വെടിക്കെട്ട്","আতচবাজী, আতচবাজী"
പൈതഗോറിയൻ സ്കെയിൽ,পাইথাগোৰিয়ান স্কেল
ക്യു-ബാൻഡ്,কিউ-বেণ্ড
Q മൂല്യം,Q মান
ക്യു-ആന്റിന,Q-এন্টেনা
"ക്യു-ബ്രാഞ്ച്, സീറോ-ബ്രാഞ്ച്","Q-শাখা, শূন্য-শাখা"
"Q- പ്രതീകം, Q ഗുണകം","Q-আখৰ, Q সহগ"
ക്യു-മെഷീൻ പ്ലാസ്മ,কিউ-মেচিন প্লাজমা
ക്യു-സ്വിച്ച് ലേസർ,Q-Switched লেজাৰ
ക്വാണ്ടം ക്രോമാറ്റിക്സ്,কোৱাণ্টাম ক্ৰমেটিক্স
സമചതുര കളം,বৰ্গক্ষেত্ৰৰ কোষ
"ചതുരം, വൃത്താകൃതി","চতুৰ্থাংশ, বৃত্ত ভৰি"
ചതുർഭുജം,চতুৰ্ভুজ
"ക്വാഡ്രന്റ് ഇലക്ട്രോമീറ്റർ, ക്വാഡ്രന്റ് ഇലക്ട്രോമീറ്റർ","কোৱাড্ৰেণ্ট ইলেক্ট্ৰ’মিটাৰ, কোৱাড্ৰেণ্ট ইলেক্ট্ৰ’মিটাৰ"
വൃത്താകൃതിയിലുള്ള ഘടകം,বৃত্তাকাৰ উপাদান
വൃത്താകൃതിയിലുള്ള പിശക്,বৃত্তাকাৰ ভুল
വൃത്താകൃതിയിലുള്ള പെൻഡുലം,বৃত্তাকাৰ পেণ্ডুলাম
ദ്വി ട്രപസോയ്ഡൽ ക്രിസ്റ്റൽ,বাই ট্ৰেপেজ’ইডাল স্ফটিক
ക്വാഡ്രാറ്റിക് പ്രഭാവം,দ্বিঘাত প্ৰভাৱ
ക്വാഡ്രാറ്റിക് ഫീൽഡ്,দ্বিঘাত ক্ষেত্ৰ
ക്വാഡ്രാറ്റിക് പ്രോഗ്രാമിംഗ്,দ্বিঘাত প্ৰগ্ৰেমিং
ക്വാഡ്രാറ്റിക് സ്റ്റാർക്ക് പ്രഭാവം,দ্বিঘাত ষ্টাৰক ইফেক্ট
ചതുരാകൃതിയിലുള്ള കാലാവധി,দ্বিঘাত পদ
ക്വാഡ്രാറ്റിക് സെമാൻ പ്രഭാവം,দ্বিঘাতীয় জেমান প্ৰভাৱ
വലത് കോണിന്റെ ഘടകം,সোঁকোণৰ উপাদান
ചതുർഭുജം,চতুৰ্ভুজ
ക്വാഡ്രിപോളാർ വികിരണം,চতুৰ্মেৰু বিকিৰণ
ചതുർഭുജം,চতুৰ্থ স্তৰ
നാല് പാളി സർക്യൂട്ട്,চাৰি স্তৰৰ বৰ্তনী
ചതുർഭുജം,চতুৰ্ভুজ
ചതുരാകൃതിയിലുള്ള ബാൻഡ്,চতুৰ্ভুজ বেণ্ড
ചതുർഭുജ ലെൻസ്,চতুৰ্ভুজ লেন্স
ചതുർഭുജം,চতুৰ্ভুজ
ക്വാഡ്രിപോളാർ വികിരണം,চতুৰ্মেৰু বিকিৰণ
ചതുർഭുജ ശക്തി,চতুৰ্ভুজ শক্তি
യോഗ്യതയുള്ള ഘടകങ്ങൾ,যোগ্য উপাদানসমূহ
ഗുണനിലവാര സ്പെസിഫിക്കേഷൻ,গুণগত মানৰ নিৰ্দিষ্টকৰণ
ഗുണനിലവാര സവിശേഷതകൾ,গুণগত মানৰ বৈশিষ্ট্য
ഗുണനിലവാര നിയന്ത്രണം,গুণগত নিয়ন্ত্ৰণ
ഗുണനിലവാര ഘടകം,গুণগত মানৰ কাৰক
ഗുണനിലവാര നിലവാരം,গুণগত মান
ഗുണനിലവാര വ്യത്യാസം,গুণগত মানৰ ভ্যাৰিয়েন্স
ശബ്ദ പാറ്റേൺ,শব্দৰ আৰ্হি
ക്വാണ്ടം,কোৱাণ্টাম
ക്വാണ്ടം,কোৱাণ্টাম
ക്വാണ്ടൈസ്ഡ് സ്പിൻ വേവ്,কোৱাণ্টাইজড স্পিন তৰংগ
"ക്വാണ്ടൈസേഷൻ, ക്വാണ്ടം, ക്വാണ്ടൈസേഷൻ, ക്വാണ്ടൈസേഷൻ","কোৱাণ্টাইজেচন, কোৱাণ্টাম, কোৱাণ্টাইজেচন, কোৱাণ্টাইজেচন"
പ്രേരണയുടെ അളവ്,ইমপালছৰ পৰিমাণ নিৰ্ণয়
വൈദ്യുതകാന്തിക മണ്ഡലത്തിന്റെ ക്വാണ്ടമൈസേഷൻ,বিদ্যুৎচুম্বকীয় ক্ষেত্ৰৰ কোৱাণ্টামাইজেচন
ക്വാണ്ടൈസ്ഡ് ക്ലാസ്,কোৱাণ্টাইজড শ্ৰেণী
അളവ് സംസ്ഥാനം,কোৱাণ্টাইজড অৱস্থা
"അളവ്, അളവ്","পৰিমাণগত, পৰিমাণগত"
അളവ് സ്വഭാവം,পৰিমাণগত বৈশিষ্ট্য নিৰ্ণয়
അളവ് കണക്കുകൂട്ടൽ,পৰিমাণগত গণনা
ക്വാണ്ടിറ്റേറ്റീവ് റഡാർ നിരീക്ഷണങ്ങൾ,পৰিমাণগত ৰাডাৰ পৰ্যবেক্ষণ
"അളവ്, അളവ്, തുക","পৰিমাণ, পৰিমাণ, পৰিমাণ"
അളവ് കിഴിവ്,পৰিমাণ ৰেহাই দিয়া হৈছে
വോളിയം ഇലാസ്തികത,আয়তন ইলাষ্টিকতা
അളവ് തന്മാത്ര,কোৱাণ্টাইজড অণু
അളവ് ഭ്രമണം,কোৱাণ্টাইজড ঘূৰণ
അളവ് പിശക്,কোৱাণ্টাইজেচন ভুল
ക്വാണ്ടിമീറ്റർ,কোৱাণ্টিমিটাৰ
ക്വാണ്ടം,কোৱাণ্টাম
ക്വാണ്ടം ആഗിരണം,কোৱাণ্টাম শোষণ
ക്വാണ്ടം നിയന്ത്രണം,কোৱাণ্টাম নিষেধাজ্ঞা
ക്വാണ്ടം കാൽക്കുലേറ്റർ,কোৱাণ্টাম কেলকুলেটৰ
ക്വാണ്ടം മിനിമൈസേഷൻ,কোৱাণ্টাম নূন্যতমকৰণ
ക്വാണ്ടം ഡിറ്റക്ടർ,কোৱাণ্টাম ডিটেক্টৰ
ക്വാണ്ടം കാര്യക്ഷമത,কোৱাণ্টাম দক্ষতা
ക്വാണ്ടം ഇലക്ട്രോഡൈനാമിക്സ്,কোৱাণ্টাম ইলেক্ট্ৰ&#39;ডাইনেমিক্স
ക്വാണ്ടം ഫീൽഡ്,কোৱাণ্টাম ক্ষেত্ৰ
"ക്വാണ്ടം ഫംഗ്ഷൻ, ക്വാണ്ടം ഫംഗ്ഷൻ","কোৱাণ্টাম ফাংচন, কোৱাণ্টাম ফাংচন"
ക്വാണ്ടം ഗുരുത്വാകർഷണം,কোৱাণ্টাম মাধ্যাকৰ্ষণ
ക്വാണ്ടം സിദ്ധാന്തം,কোৱাণ্টাম অনুমান
ക്വാണ്ടം സൂചിക,কোৱাণ্টাম সূচকাংক
ക്വാണ്ടം ജമ്പ്,কোৱাণ্টাম জাম্প
ക്വാണ്ടം നിയമം,কোৱাণ্টাম নিয়ম
ക്വാണ്ടം ലെവൽ,কোৱাণ্টাম স্তৰ
ക്വാണ്ടം ദ്രാവകം,কোৱাণ্টাম তৰল পদাৰ্থ
ക്വാണ്ടം മെക്കാനിക്സ് അനലോഗ്,কোৱাণ্টাম বলবিজ্ঞান এনালগ
ക്വാണ്ടം മെക്കാനിക്കൽ പ്രഭാവം,কোৱাণ্টাম যান্ত্ৰিক প্ৰভাৱ
ക്വാണ്ടം മെക്കാനിക്കൽ ഓസിലേറ്റർ,কোৱাণ্টাম যান্ত্ৰিক দোলক
ക്വാണ്ടം മെക്കാനിക്സ് സിദ്ധാന്തം,কোৱাণ্টাম বলবিজ্ঞান তত্ত্ব
ക്വാണ്ടം മെക്കാനിക്സ്,কোৱাণ্টাম বলবিজ্ঞান
ക്വാണ്ടം നമ്പർ,কোৱাণ্টাম সংখ্যা
കർമ്മ ക്വാണ്ടം,কৰ্ম কোৱাণ্টাম
ക്വാണ്ടം ഒപ്റ്റിക്സ്,কোৱাণ্টাম অপটিক্স
ക്വാണ്ടം പെർടർബേഷൻ സിദ്ധാന്തം,কোৱাণ্টাম বিক্ষিপ্ততা তত্ত্ব
ക്വാണ്ടം പ്രതിഭാസം,কোৱাণ্টাম পৰিঘটনা
ക്വാണ്ടം ഫിസിക്സ്,কোৱাণ্টাম পদাৰ্থ বিজ্ঞান
ക്വാണ്ടം സിദ്ധാന്തം,কোৱাণ্টাম স্বতন্ত্ৰতা
ക്വാണ്ടം പ്രതിഫലനം,কোৱাণ্টাম প্ৰতিফলন
ക്വാണ്ടം വികർഷണ ശക്തി,কোৱাণ্টাম বিকৰ্ষণ বল
ക്വാണ്ടം അവസ്ഥ,কোৱাণ্টাম অৱস্থা
ക്വാണ്ടം സ്ഥിതിവിവരക്കണക്കുകൾ,কোৱাণ্টাম পৰিসংখ্যা
ക്വാണ്ടം ക്രമം,কোৱাণ্টাম ক্ৰম
ക്വാണ്ടം സിദ്ധാന്തം,কোৱাণ্টাম তত্ত্ব
പ്രകാശത്തിന്റെ ക്വാണ്ടം സിദ്ധാന്തം,পোহৰৰ কোৱাণ্টাম তত্ত্ব
പ്രത്യേക താപത്തിന്റെ ക്വാണ്ടം സിദ്ധാന്തം,নিৰ্দিষ্ট তাপৰ কোৱাণ্টাম তত্ত্ব
സ്പെക്ട്രത്തിന്റെ ക്വാണ്ടം സിദ്ധാന്തം,বৰ্ণালীৰ কোৱাণ্টাম তত্ত্ব
ക്വാണ്ടം തരംഗ സമവാക്യം,কোৱাণ্টাম তৰংগ সমীকৰণ
ക്വാണ്ടം ഭാരം,কোৱাণ্টাম ওজন
അളവ് നേട്ടം,পৰিমাণগত লাভ
ക്വാണ്ടം മെക്കാനിക്കൽ ഫീൽഡ് സിദ്ധാന്തം,কোৱাণ্টাম যান্ত্ৰিক ক্ষেত্ৰ তত্ত্ব
ക്വാർക്ക്,quark
കവാർട്ട്,কাৱাৰ্ট
"പാദം, പാദം, പാദം","চতুৰ্থাংশ, চতুৰ্থাংশ, চতুৰ্থাংশ"
"ചതുര് ചക്രം, ചതുര് ചക്രം","চতুৰ্থ চক্ৰ, চতুৰ্থ চক্ৰ"
കാൽ ദിവസം,কোৱাৰ্টাৰ-ডে
ക്വാഡ്രന്റ് തരംഗരേഖ,চতুৰ্থাংশ তৰংগ ৰেখা
ക്വാഡ്രന്റ് വേവ് പ്ലേറ്റ് ക്വാഡ്രന്റ് വേവ് പ്ലേറ്റ്,চতুৰ্থ তৰংগ প্লেট চতুৰ্থ তৰংগ প্লেট
ക്വാഡ്രന്റ് വേവ് മാസ്,চতুৰ্থ তৰংগ ভৰ
ക്വാഡ്രന്റ് വേവ് ക്ലോസിംഗ്,চতুৰ্থ তৰংগ বন্ধ কৰা
ക്വാഡ്രന്റ് വേവ് ട്രാൻസ്ഫോർമർ,কোৱাড্ৰেণ্ট ৱেভ ট্ৰেন্সফৰ্মাৰ
ക്വാഡ്രാങ്കിൾ വേവ് ആന്റിന,চতুৰ্ভুজ তৰংগ এন্টেনা
ക്വാഡ്രന്റ് വേവ് അറ്റൻവേറ്റർ,কোৱাড্ৰেণ্ট ৱেভ এটেনুৱেটৰ
ചതുർഭുജം,চতুৰ্থ স্তৰ
"ക്രിസ്റ്റൽ, ക്വാർട്സ്","স্ফটিক, কোৱাৰ্টছ"
"rhinestone ക്രിസ്റ്റൽ, ക്വാർട്സ്-ക്രിസ്റ്റൽ","ৰাইষ্টোন স্ফটিক, কোৱাৰ্টছ-স্ফটিক"
rhinestone-ക്രിസ്റ്റൽ വാച്ച്,ৰাইষ্টোন-স্ফটিক ঘড়ী
ക്രിസ്റ്റൽ ഇലക്ട്രോഡ്,স্ফটিক ইলেক্ট্ৰ&#39;ড
Rhinestone ഹൊറിസോണ്ടൽ മാഗ്നെറ്റോമീറ്റർ,ৰাইনষ্টোন অনুভূমিক চুম্বকমাপক
"ക്രിസ്റ്റൽ ഓസിലേറ്റർ, ക്വാർട്സ് ഓസിലേറ്റർ","স্ফটিক দোলক, কোৱাৰ্ট দোলক"
"ക്രിസ്റ്റൽ സ്പെക്ട്രോഗ്രാഫ്, ക്വാർട്സ് സ്പെക്ട്രോഗ്രാഫ്","স্ফটিক স্পেকট্ৰ’গ্ৰাফ, কোৱাৰ্টছ স্পেকট্ৰ’গ্ৰাফ"
rhinestone ഫോയിൽ,ৰাইষ্টোন ফয়েল
rhinestone വിൻഡോ,ৰাইষ্টোন উইণ্ড&#39;
rhinestone ഹോസ് തെർമോമീറ്റർ,ৰাইষ্টোন নলী থাৰ্মোমিটাৰ
വൈദ്യുത കൽപ്പ് മരിക്കുക,ডাই বৈদ্যুতিক কল্প
ആറ്റോമിക് സൈക്കിൾ,পাৰমাণৱিক চক্ৰ
ആറ്റോമിക് സൈക്കിൾ,পাৰমাণৱিক চক্ৰ
സാധാരണയായി അവസ്ഥ,সাধাৰণতে অৱস্থা
ഇലാസ്റ്റിക് ശക്തി,ইলাষ্টিক বল
ഇലാസ്റ്റിക് തരംഗം,ইলাষ্টিক তৰংগ
വിഘടന ചക്രം,বিভাজন চক্ৰ
സ്വതന്ത്ര-വോളിയം ഇലക്ട്രോൺ സിദ്ധാന്തം,মুক্ত-আয়তন ইলেক্ট্ৰন তত্ত্ব
സ്വതന്ത്ര തിരഞ്ഞെടുപ്പ് അയോണിക് അവസ്ഥ,মুক্ত পছন্দৰ আয়নিক অৱস্থা
വെർച്വൽ നിർദ്ദേശം,ভাৰ্চুৱেল নিৰ্দেশনা
പ്രതിഫലന കണ്ണാടി,প্ৰতিফলন দাপোন
സ്ഥിരമായ സർക്യൂട്ട്,স্থায়ী বৰ্তনী
സ്റ്റാറ്റിക് ചിത്രം,ষ্টেটিক ইমেজ
സ്റ്റാറ്റിക് ഫ്രീക്വൻസി,ষ্টেটিক ফ্ৰিকুৱেন্সি
സ്റ്റാറ്റിക് പ്രശ്നം,স্থিতিশীল সমস্যা
സ്റ്റാറ്റിക് പ്രക്രിയ,স্থিতিশীল প্ৰক্ৰিয়া
സ്റ്റാറ്റിക് സ്പേസ്,স্থিতিশীল স্থান
നിശ്ചിത ചക്രം,নিৰ্দিষ্ট চক্ৰ
സ്റ്റേഷണറി ഫ്രണ്ട്,স্থবিৰ ফ্ৰন্ট
സ്ഥിരതയുള്ള അവസ്ഥ,সুস্থিৰ অৱস্থা
സ്ഥിരമായ നിലവിലെ സർക്യൂട്ട്,ধ্ৰুৱক বিদ্যুৎ প্ৰবাহ বৰ্তনী
സ്ഥിരം വിമാനം,স্থায়ী উৰণ
സ്ഥിരമായ അവസ്ഥ,স্থায়ী অৱস্থা
തെർമോഡൈനാമിക് അളവ്,তাপগতিবিদ্যাৰ পৰিমাণ
