Punjabi,Malayalam
ਪ੍ਰੋਜੈਕਟਿਵ ਮਾਈਕ੍ਰੋਸਕੋਪ,പ്രൊജക്റ്റീവ് മൈക്രോസ്കോപ്പ്
ਪ੍ਰੋਜੈਕਟਿਵ ਮੂੰਹ,പ്രൊജക്റ്റീവ് വായ
ਪ੍ਰੋਜੈਕਸ਼ਨ ਰੂਮ,പ്രൊജക്ഷൻ റൂം
ਪ੍ਰੋਜੈਕਸ਼ਨ ਮਾਈਕ੍ਰੋਰੇਡੀਏਸ਼ਨ ਦਾ ਦ੍ਰਿਸ਼ਟਾਂਤ,പ്രൊജക്ഷൻ മൈക്രോറേഡിയേഷൻ ചിത്രീകരണം
ਇਲੈਕਟ੍ਰੋਨ ਘਣਤਾ ਪ੍ਰੋਜੈਕਸ਼ਨ,ഇലക്ട്രോൺ സാന്ദ്രത പ്രൊജക്ഷൻ
ਪ੍ਰੋਜੈਕਸ਼ਨ ਆਪਟਿਕਸ ਪ੍ਰੋਜੈਕਸ਼ਨ ਆਪਟੀਕਲ ਸਿਸਟਮ,പ്രൊജക്ഷൻ ഒപ്റ്റിക്സ് പ്രൊജക്ഷൻ ഒപ്റ്റിക്കൽ സിസ്റ്റം
ਪ੍ਰੋਜੈਕਸ਼ਨ ਪ੍ਰਿੰਟਰ,പ്രൊജക്ഷൻ പ്രിന്റർ
ਇੰਟਰਪੋਲੇਸ਼ਨ ਸਪੂਲਿੰਗ ਚੈਂਬਰ,ഇന്റർപോളേഷൻ സ്പൂളിംഗ് ചേംബർ
ਪ੍ਰੋਜੈਕਸ਼ਨ ਟੈਲੀਵਿਜ਼ਨ,പ്രൊജക്ഷൻ ടെലിവിഷൻ
ਲਾਂਚ ਟਿਊਬ,ലോഞ്ച് ട്യൂബ്
ਪ੍ਰੋਜੈਕਟਰ,പ്രൊജക്ടർ
elongated ਸ਼ੀਸ਼ੇ,നീളമേറിയ സ്ഫടികം
promethium ਸੈੱਲ,പ്രോമിത്തിയം സെൽ
ਪੜਤਾਲ ਮਾਈਕ੍ਰੋਫੋਨ,മൈക്രോഫോൺ അന്വേഷണം
ਤਰੱਕੀ ਇਲੈਕਟ੍ਰੋਨ,പ്രോത്സാഹിപ്പിച്ച ഇലക്ട്രോൺ
ਵਧਾਇਆ ਮਿਸ਼ਰਣ,മെച്ചപ്പെടുത്തിയ മിശ്രിതം
ਤੁਰੰਤ ਨਿਊਟ੍ਰੋਨ,തൽക്ഷണ ന്യൂട്രോൺ
ਬਾਂਹ,കൈക്ക്
monocentric ਲੀਕ,മോണോസെൻട്രിക് ചോർച്ച
ਮੁੱਖ ਖੀਰਾ,പ്രധാന കുക്കുമ്പർ
ਪ੍ਰਮਾਣਿਕਤਾ ਸਥਿਤੀ,ആധികാരികത നില
ਪ੍ਰਮਾਣਕ ਤਣਾਅ,വാലിഡേറ്റർ സമ്മർദ്ദം
ਪ੍ਰਸਾਰਣ ਗਲਤੀ,ട്രാൻസ്മിറ്റ് പിശക്
"ਪ੍ਰਸਾਰਣ, ਵਾਧਾ, ਪ੍ਰਸਾਰ","സംപ്രേക്ഷണം, ആംപ്ലിഫിക്കേഷൻ, പ്രചരണം"
ਪ੍ਰਸਾਰਣ ਅਸੰਗਤਤਾ,ട്രാൻസ്മിഷൻ പൊരുത്തക്കേടുകൾ
"ਪ੍ਰਸਾਰਣ ਸਥਿਰ, ਸੰਚਾਰ ਨਿਰੰਤਰ","ട്രാൻസ്മിഷൻ സ്ഥിരാങ്കം, പ്രസരണ സ്ഥിരാങ്കം"
ਪ੍ਰਸਾਰਣ ਨੰਬਰ,ട്രാൻസ്മിഷൻ നമ്പർ
ਗਲਤੀ ਸੰਚਾਰ,പിശക് സംപ്രേഷണം
ਰੋਸ਼ਨੀ ਸੰਚਾਰ,ലൈറ്റ് ട്രാൻസ്മിഷൻ
ਆਵਾਜ਼ ਸੰਚਾਰ,ശബ്ദ സംപ്രേക്ഷണം
ਸੰਚਾਰ ਪ੍ਰਤੀਕਰਮ,ട്രാൻസ്മിഷൻ പ്രതികരണം
ਸੰਚਾਰ ਵੈਕਟਰ,ട്രാൻസ്മിഷൻ വെക്റ്റർ
ਪ੍ਰਸਾਰਣ ਦੀ ਗਤੀ,ട്രാൻസ്മിഷൻ വേഗത
ਪ੍ਰੋਪੇਨ ਬੁਲਬੁਲਾ ਚੈਂਬਰ,പ്രൊപ്പെയ്ൻ ബബിൾ ചേമ്പർ
ਪ੍ਰੋਪੇਲੈਂਟ ਘਬਰਾਹਟ,പ്രൊപ്പല്ലന്റ് അബ്രസിഷൻ
ਪ੍ਰੋਪੇਲੈਂਟ ਵਿਸਫੋਟਕ,പ്രൊപ്പല്ലന്റ് സ്ഫോടകവസ്തു
ਪ੍ਰੋਪੇਲੈਂਟ ਪੁੰਜ,പ്രൊപ്പല്ലന്റ് പിണ്ഡം
propellant ਵਹਾਅ,പ്രൊപ്പല്ലന്റ് ഒഴുക്ക്
ਪ੍ਰੋਪੇਲੈਂਟ ਅਨੁਪਾਤ,പ്രൊപ്പല്ലന്റ് അനുപാതം
ਪ੍ਰੋਪੇਲੈਂਟ,പ്രൊപ്പല്ലന്റ്
ਪ੍ਰੋਪੇਲੈਂਟ cavitation,പ്രൊപ്പല്ലന്റ് കാവിറ്റേഷൻ
ਪ੍ਰੋਪੈਲਰ ਬੋਰਡ,പ്രൊപ്പല്ലർ ബോർഡ്
propellant ਕੁਸ਼ਲਤਾ,പ്രൊപ്പല്ലന്റ് കാര്യക്ഷമത
ਪ੍ਰੋਪੇਲੈਂਟ ਸਦਮਾ,പ്രൊപ്പല്ലന്റ് ഷോക്ക്
ਸਹੀ ਚਾਰਜ ਘਣਤਾ,ശരിയായ ചാർജ് സാന്ദ്രത
ਸਹੀ ਪ੍ਰਤੀਕਰਮ,ശരിയായ അപവർത്തനം
ਸਹੀ ਊਰਜਾ,ശരിയായ ഊർജ്ജം
ਸਹੀ ਐਂਟਰੌਪੀ,ശരിയായ എൻട്രോപ്പി
ਸਹੀ ਫਿਊਜ਼ ਫੰਕਸ਼ਨ,ശരിയായ ഫ്യൂസ് പ്രവർത്തനം
ਸਹੀ ਬਲਕ ਘਣਤਾ,ശരിയായ ബൾക്ക് സാന്ദ്രത
ਸਹੀ ਪੁੰਜ ਘਣਤਾ,ശരിയായ ബഹുജന സാന്ദ്രത
"ਸਹੀ ਮੁੱਲ, ਈਜੇਨ ਮੁੱਲ","ശരിയായ മൂല്യം, ഈജൻ മൂല്യം"
ਸਹੀ ਵੈਕਟਰ,ശരിയായ വെക്റ്റർ
ਸਹੀ ਵਾਲੀਅਮ,ശരിയായ വോളിയം
ਮਾਮਲੇ ਦੇ ਗੁਣ,ദ്രവ്യത്തിന്റെ സവിശേഷതകൾ
"ਗੁਣ, ਗੁਣ","ഗുണങ്ങൾ, ഗുണങ്ങൾ"
ਸੁਰੱਖਿਆ ਦੀ ਜਾਇਦਾਦ,സംരക്ഷണ സ്വത്ത്
"ਅਨੁਪਾਤ, ਅਨੁਪਾਤ, ਹਿੱਸਾ","അനുപാതം, അനുപാതം, ഭാഗം"
"ਅਨੁਪਾਤੀ, ਅਨੁਪਾਤੀ","ആനുപാതികമായ, ആനുപാതികമായ"
ਅਨੁਪਾਤਕ ਬੈਂਡ,ആനുപാതിക ബാൻഡ്
ਅਨੁਪਾਤਕ ਕੈਲਕੁਲੇਟਰ,ആനുപാതിക കാൽക്കുലേറ്റർ
ਅਨੁਪਾਤਕ ਲਚਕੀਲੇ ਸੀਮਾ,ആനുപാതികമായ ഇലാസ്റ്റിക് പരിധി
ਅਨੁਪਾਤ ਰਿਐਕਟਰ,അനുപാത റിയാക്ടർ
ਪ੍ਰੋਪਲਸ਼ਨ,പ്രൊപ്പൽഷൻ
ਪ੍ਰੋਪਲਸ਼ਨ ਰਿਐਕਟਰ,പ്രൊപ്പൽഷൻ റിയാക്ടർ
ਪ੍ਰੋਪਲਸ਼ਨ ਸਪੈਕਟ੍ਰਮ,പ്രൊപ്പൽഷൻ സ്പെക്ട്രം
ਪ੍ਰੋਪਲਸ਼ਨ ਸਰੀਰ,പ്രൊപ്പൽഷൻ ബോഡി
ਪ੍ਰੋਪਲਸ਼ਨ ਇਰਾਦਾ,പ്രൊപ്പൽഷൻ ഉദ്ദേശം
propulsive ਫੋਰਸ,പ്രൊപ്പൽസീവ് ഫോഴ്സ്
ਟੈਸਟ ਮਾਰਕ,ടെസ്റ്റ് മാർക്ക്
ਸੰਭਾਵਨਾ,പ്രതീക്ഷിക്കുന്നു
ਗ੍ਰੈਵੀਮੀਟਰ ਦੀ ਸੰਭਾਵਨਾ,ഗ്രാവിമീറ്റർ പ്രതീക്ഷിക്കുന്നു
ਪ੍ਰਾਸਪੈਕਟਰ,പ്രോസ്പെക്ടർ
ਸੁਰੱਖਿਆ ਸਰਵੇਖਣ,സുരക്ഷാ സർവേ
ਸੁਰੱਖਿਆ ਦੇ ਕੱਪੜੇ,സംരക്ഷണ വസ്ത്രം
ਰਕਸ਼ਾ ਅਲੇਪ,രക്ഷ ആലെപ്
ਸੁਰੱਖਿਆ ਉਪਕਰਣ,സംരക്ഷണ ഉപകരണം
ਰੱਖਿਆਤਮਕ ਅਰਥਿੰਗ,സംരക്ഷിത എർത്തിംഗ്
ਸੁਰੱਖਿਆ ਇਕੁਇਟੀ,സംരക്ഷിത ഇക്വിറ്റി
ਗਾਰਡ ਰੁਕਾਵਟ,കാവൽ തടസ്സം
ਗਾਰਡ ਪਾੜਾ,കാവൽ വിടവ്
ਗਾਰਡ ਟਿਊਬ,ഗാർഡ് ട്യൂബ്
ਵਾਚਡੌਗ,കാവൽ നായ
ਪ੍ਰੋਟੋਨ ਦਾਨੀ,പ്രോട്ടോൺ ദാതാവ്
protoactinide,പ്രോട്ടോആക്റ്റിനൈഡ്
protoactinium,പ്രോട്ടോആക്ടീനിയം
"ਪ੍ਰੋਟੋਨ ਦਾਨੀ, ਆਦਿਮ","പ്രോട്ടോൺ ദാതാവ്, പ്രാകൃത"
ਪ੍ਰੋਟੋਨ,പ്രോട്ടോൺ
ਪ੍ਰੋਟੋਨ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,പ്രോട്ടോൺ റിസീവർ
ਪ੍ਰੋਟੋਨ ਕੈਪਚਰ,പ്രോട്ടോൺ പിടിച്ചെടുക്കൽ
ਪ੍ਰੋਟੋਨ ਡਿਸਸੋਸਿਏਸ਼ਨ,പ്രോട്ടോൺ ഡിസോസിയേഷൻ
ਪ੍ਰੋਟੋਨ ਲੀਨੀਅਰ ਐਕਸਲੇਟਰ,പ്രോട്ടോൺ ലീനിയർ ആക്സിലറേറ്റർ
ਪ੍ਰੋਟੋਨ ਮੈਗਨੇਟੋਮੀਟਰ,പ്രോട്ടോൺ മാഗ്നെറ്റോമീറ്റർ
ਪ੍ਰੋਟੋਨ ਮਾਈਕ੍ਰੋਸਕੋਪ,പ്രോട്ടോൺ മൈക്രോസ്കോപ്പ്
ਪ੍ਰੋਟੋਨ ਪਲ,പ്രോട്ടോൺ നിമിഷം
ਪ੍ਰੋਟੋਨ ਨਿਊਟ੍ਰੋਨ ਐਕਸਚੇਂਜ,പ്രോട്ടോൺ ന്യൂട്രോൺ എക്സ്ചേഞ്ച്
ਪ੍ਰੋਟੋਨ ਸੀਮਾ,പ്രോട്ടോൺ ശ്രേണി
ਪ੍ਰੋਟੋਨ ਬਾਊਂਸ ਡਿਟੈਕਟਰ,പ്രോട്ടോൺ ബൗൺസ് ഡിറ്റക്ടർ
ਪ੍ਰੋਟੋਨ ਗੂੰਜ,പ്രോട്ടോൺ അനുരണനം
ਪ੍ਰੋਟੋਨ ਰੈਜ਼ੋਨੈਂਸ ਤਕਨਾਲੋਜੀ,പ്രോട്ടോൺ അനുരണന സാങ്കേതികവിദ്യ
ਹੋਰ ਪ੍ਰੋਟੋਨੀ,കൂടുതൽ പ്രോട്ടോണി
ਪ੍ਰੋਟੋਨ ਰੀਬਾਉਂਡ ਅਨੁਪਾਤ ਕੈਲਕੁਲੇਟਰ,പ്രോട്ടോൺ റീബൗണ്ട് റേഷ്യോ കാൽക്കുലേറ്റർ
ਪ੍ਰੋਟੋਨ ਸਕੈਟਰਿੰਗ,പ്രോട്ടോൺ വിസരണം
ਪ੍ਰੋਟੋਨ ਸਟੋਰੇਜ਼ ਰਿੰਗ,പ്രോട്ടോൺ സ്റ്റോറേജ് റിംഗ്
ਪ੍ਰੋਟੋਨ ਸਿੰਕ੍ਰੋਟ੍ਰੋਨ,പ്രോട്ടോൺ സിൻക്രോട്രോൺ
ਪ੍ਰੋਟੋਨ ਦੇਹਲੀ,പ്രോട്ടോൺ ഡെഹ്ലി
ਪ੍ਰੋਟੋਨ-ਪ੍ਰੋਟੋਨ ਪ੍ਰਤੀਕ੍ਰਿਆ,പ്രോട്ടോൺ-പ്രോട്ടോൺ പ്രതികരണം
proton-proton follicle,പ്രോട്ടോൺ-പ്രോട്ടോൺ ഫോളിക്കിൾ
ਪ੍ਰੋਟੋਨੀਅਮ,പ്രോട്ടോണിയം
ਪ੍ਰੋਟੋਟਾਈਪ ਜੰਤਰ,പ്രോട്ടോടൈപ്പ് ഉപകരണം
ਪ੍ਰੋਟੋਟਾਈਪ ਮਾਡਲ,പ്രോട്ടോടൈപ്പ് മോഡൽ
ਸੰਖੇਪ ਸ਼ਬਦ,സംക്ഷേപം
ਸੁਰੱਖਿਆ ਰੀਲੇਅ,സംരക്ഷിത റിലേ
ਨਾਲ ਲੱਗਦੇ axiom,തൊട്ടടുത്തുള്ള സിദ്ധാന്തം
ਨੇੜਤਾ ਖੋਜੀ,പ്രോക്സിമിറ്റി ഡിറ്റക്ടർ
ਨੇੜਤਾ ਬੀਮਾ,പ്രോക്സിമിറ്റി ഇൻഷുറൻസ്
"ਨੇੜਤਾ ਪ੍ਰਭਾਵ, ਨੇੜਤਾ ਪ੍ਰਭਾਵ","സാമീപ്യ പ്രഭാവം, സാമീപ്യ പ്രഭാവം"
ਨੇੜਤਾ ਗੇਜ,പ്രോക്സിമിറ്റി ഗേജ്
ਨੇੜਤਾ ਸਿਧਾਂਤ,സാമീപ്യ സിദ്ധാന്തം
ਪ੍ਰਵੇਗ ਦੀ ਗਤੀ,ആക്സിലറേഷൻ പ്രവേഗം
ਸਹੀ ਨਿਰੀਖਣ,കൃത്യമായ നിരീക്ഷണം
ਸ਼ੁਰੂਆਤੀ ਡਿਜ਼ਾਈਨ,പ്രാരംഭ ഡിസൈൻ
ਪੇਸ਼ਕਾਰੀ,അവതരണം
"ਸੂਡੋ ਸਕੇਲਰ, ਸੂਡੋ ਸਕੇਲਰ","സ്യൂഡോ സ്കെയിലർ, സ്യൂഡോ സ്കെലാർ"
ਸੂਡੋ-ਖੇਤਰ,കപട മേഖല
ਗਰੈਵੀਟੇਸ਼ਨਲ ਖੇਤਰ,ഗുരുത്വാകർഷണ മണ്ഡലം
ਸੂਡੋ ਅਣੂ,കപട തന്മാത്ര
ਸੂਡੋ ਵੈਕਟਰ ਸੂਡੋ ਵੈਕਟਰ,കപട വെക്റ്റർ കപട വെക്റ്റർ
ਸੂਡੋ ਵੈਕਟਰ ਕਪਲਿੰਗ,കപട വെക്റ്റർ കപ്ലിംഗ്
pseudo adiabet,കപട ഡയബറ്റ്
ਸੂਡੋ ਕੋਡ,കപട കോഡ്
ਸੂਡੋਕ੍ਰਿਸਟਲ,സ്യൂഡോക്രിസ്റ്റൽ
ਸੂਡੋਕ੍ਰਿਸਟਲ,സ്യൂഡോക്രിസ്റ്റൽ
"ਭੇਸ, ਵਰਚੁਅਲ ਰੂਪ","വേഷംമാറി, വെർച്വൽ രൂപം"
ਸੂਡੋ ਹੈਕਸਾਗੋਨਲ ਸੈੱਲ,കപട ഷഡ്ഭുജ കോശം
ਸੂਡੋ ਪ੍ਰੋਗਰਾਮ,വ്യാജ പ്രോഗ്രാം
ਸੂਡੋ-ਸਕੇਲਰ ਕਪਲਿੰਗ,കപട സ്കെയിലർ കപ്ലിംഗ്
ਸੂਡੋ-ਸਕੇਲਰ ਖੇਤਰ,കപട സ്കെയിലർ ഫീൽഡ്
ਸੂਡੋ-ਸਕੇਲਰ ਮੇਸਨ,കപട സ്കെയിലർ മെസോൺ
ਸੂਡੋ-ਸਕੇਲਰ ਕਣ,കപട സ്കെയിലർ കണിക
"ਵਿਪਰੀਤ, ਸੂਡੋਸਕੋਪ","കോൺട്രാസ്റ്റ്, സ്യൂഡോസ്കോപ്പ്"
"ਸੂਡੋਸਕੋਪਿਕ ਸਵਿੱਚ, ਕੰਟ੍ਰਾਸਟ ਸਵਿੱਚ","സ്യൂഡോസ്കോപ്പിക് സ്വിച്ച്, കോൺട്രാസ്റ്റ് സ്വിച്ച്"
ਸੂਡੋ ਵੈਕਟਰ ਖੇਤਰ,കപട വെക്റ്റർ ഫീൽഡ്
ਸੂਡੋ-ਵੈਕਟਰ ਮੇਸਨ,കപട-വെക്റ്റർ മെസോൺ
"psi ਫੰਕਸ਼ਨ (Ψ) ਫੰਕਸ਼ਨ, psi ਫੰਕਸ਼ਨ, (Ψ) ਫੰਕਸ਼ਨ","psi ഫംഗ്ഷൻ (Ψ) ഫംഗ്ഷൻ, psi ഫംഗ്ഷൻ, (Ψ) ഫംഗ്ഷൻ"
ਸਾਈਕੋਰੋਮੈਟਿਕ,സൈക്കോക്രോമാറ്റിക്
ਮਨੋ-ਚੋਣ ਅਨੁਪਾਤ,സൈക്കോക്രോമാറ്റിക് അനുപാതം
ਸਾਈਕੋਮੈਟ੍ਰਿਕ ਵੋਲਟੇਜ,സൈക്കോമെട്രിക് വോൾട്ടേജ്
ਆਵਾਜ਼ ਐਂਪਲੀਫਾਇਰ,ശബ്ദ ആംപ്ലിഫയർ
"fluff, fluff","ഫ്ലഫ്, ഫ്ലഫ്"
ਆਵੇਗ ਦਾ ਝੱਖੜ,പ്രേരണയുടെ ആവേശം
ਸ਼ੁੱਧ ਘੁੰਮਣ ਵਾਲਾ ਸਪੈਕਟ੍ਰਮ,ശുദ്ധമായ കറങ്ങുന്ന സ്പെക്ട്രം
"pulfrich refractive index, philfrich refractometer","പൾഫ്രിച്ച് റിഫ്രാക്റ്റീവ് ഇൻഡക്സ്, ഫിൽഫ്രിച്ച് റിഫ്രാക്റ്റോമീറ്റർ"
"ਖਿੱਚੋ, ਖਿੱਚੋ, ਖਿੱਚੋ, ਨਿਸ਼ਾਨ, ਪੁਲ","വലിക്കുക, വലിക്കുക, വലിക്കുക, അടയാളപ്പെടുത്തുക, പാലം"
ਟ੍ਰੈਕਸ਼ਨ ਵਿਧੀ,ട്രാക്ഷൻ രീതി
ਸ਼ਕਤੀ ਖਿੱਚੋ,ശക്തി വരയ്ക്കുക
"ਪੁਲੀ, ਪੁਲੀ, ਟੋਪੀ","പുള്ളി, പുള്ളി, തൊപ്പി"
"ਚਿੱਤਰ ਐਕਸਟੈਂਸ਼ਨ, ਸਿੰਕ੍ਰੋਨਾਈਜ਼ੇਸ਼ਨ ਨੁਕਸਾਨ, ਟ੍ਰੈਕਸ਼ਨ","ഇമേജ് എക്സ്റ്റൻഷൻ, സിൻക്രൊണൈസേഷൻ നഷ്ടം, ട്രാക്ഷൻ"
ਧੜਕਣ,സ്പന്ദനം
pulsating ਮੌਜੂਦਾ,സ്പന്ദിക്കുന്ന കറന്റ്
pulsating ਇਲੈਕਟ੍ਰੋਮੋਟਿਵ ਫੋਰਸ,സ്പന്ദിക്കുന്ന ഇലക്ട്രോമോട്ടീവ് ഫോഴ്സ്
pulsating ਵਾਧਾ,സ്പന്ദിക്കുന്ന കുതിച്ചുചാട്ടം
ਲਹਿਰਾਉਣ ਦੀ ਕਲਾ,ഫ്ലട്ടറിംഗ് കല
ਪਲਸ ਪਲ,പൾസ് നിമിഷം
pulsating ਬਾਲ,സ്പന്ദിക്കുന്ന പന്ത്
pulsating ਵਰਚੁਅਲ ਕੈਥੋਡ,സ്പന്ദിക്കുന്ന വെർച്വൽ കാഥോഡ്
ਧੜਕਣ,സ്പന്ദനം
ਨਬਜ਼,പൾസ്
ਪਲਸ ਓਸਿਲੇਸ਼ਨ,പൾസ് ആന്ദോളനം
"ਦਾਲਾਂ, ਦਾਲਾਂ","പയർവർഗ്ഗങ്ങൾ, പയർവർഗ്ഗങ്ങൾ"
ਪਲਸ ਐਂਪਲੀਫਾਇਰ,പൾസ് ആംപ്ലിഫയർ
ਪਲਸ ਐਪਲੀਟਿਊਡ ਮੋਡਿਊਲੇਸ਼ਨ,പൾസ് ആംപ്ലിറ്റ്യൂഡ് മോഡുലേഷൻ
ਪਲਸ ਸਰਕਟ,പൾസ് സർക്യൂട്ട്
ਪਲਸ ਕੋਡ,പൾസ് കോഡ്
ਪਲਸ ਕੋਡ ਮੋਡੂਲੇਸ਼ਨ (ਪੀਸੀਐਮ),പൾസ് കോഡ് മോഡുലേഷൻ (PCM)
ਨਬਜ਼ ਕੋਡਕ,പൾസ് കൊഡാക്ക്
ਪਲਸ ਕੋਡਿੰਗ,പൾസ് കോഡിംഗ്
ਪਲਸ ਸੋਧਕ,പൾസ് മോഡിഫയർ
ਪਲਸ ਸੜਨ ਦਾ ਸਮਾਂ,പൾസ് ശോഷണ സമയം
ਪਲਸ ਡੀਕੋਡਰ,പൾസ് ഡീകോഡർ
ਪਲਸ ਡੋਪਲਰ (ਮਕੈਨਿਜ਼ਮ),പൾസ് ഡോപ്ലർ (മെക്കാനിസം)
ਨਬਜ਼ ਸਿਰਲੇਖ,പൾസ് തലക്കെട്ട്
ਨਬਜ਼ ਦੀ ਮਿਆਦ,പൾസ് ദൈർഘ്യം
ਪਲਸ ਅਵਧੀ ਅਨੁਪਾਤ,പൾസ് ദൈർഘ്യ അനുപാതം
ਪਲਸ ਅਵਧੀ ਅਨੁਪਾਤ,പൾസ് ദൈർഘ്യ അനുപാതം
ਪਲਸ EHT ਜੇਨਰੇਟਰ,പൾസ് EHT ജനറേറ്റർ
ਪਲਸ ਸ਼ੇਪਰ,പൾസ് ഷേപ്പർ
ਪਲਸ ਜਨਰੇਟਰ ਲਾਈਨ,പൾസ് ജനറേറ്റർ ലൈൻ
ਪਲਸ ਜਨਰੇਟਰ,പൾസ് ജനറേറ്റർ
ਪਲਸ ਦੁਹਰਾਉਣ ਦੀ ਦਰ,പൾസ് ആവർത്തന നിരക്ക്
ਪਲਸ ਫ੍ਰੀਕੁਐਂਸੀ ਮੋਡਿਊਲੇਸ਼ਨ,പൾസ് ഫ്രീക്വൻസി മോഡുലേഷൻ
ਪਲਸ ਜਨਰੇਟਰ,പൾസ് ജനറേറ്റർ
ਨਬਜ਼ ਉੱਚੀ ਵਿਸ਼ਲੇਸ਼ਕ,പൾസ് ഉച്ചത്തിലുള്ള അനലൈസർ
ਨਬਜ਼ ਦੀ ਉਚਾਈ ਅੰਤਰ,പൾസ് ഉയരം വ്യത്യാസം
ਪਲਸ ਹਾਈਨੈਸ ਡਿਟੈਕਟਰ,പൾസ് ഹൈനസ് ഡിറ്റക്ടർ
ਨਬਜ਼ ਉਚਾਈ ਵਿਵਸਥਾ,പൾസ് ഉയരം ക്രമീകരിക്കൽ
ਪਲਸ ਅੰਤਰਾਲ,പൾസ് ഇടവേള
ਪਲਸ ਆਇਨ ਸੈੱਲ,പൾസ് അയോൺ സെൽ
ਪਲਸ ਜੈੱਟ,പൾസ് ജെറ്റ്
ਨਬਜ਼ ਝਟਕਾ,പൾസ് ഇളക്കം
ਨਬਜ਼ ਸੀਮਾ ਦਰ,പൾസ് ലിമിറ്റർ നിരക്ക്
ਦਾਲ ਮਿਸ਼ਰਣ,പൾസ് മിക്സ്
ਪਲਸ ਮੋਡ,പൾസ് മോഡ്
"ਸਪਾਂਦ ਮੋਦਿਤਰਾ, ਸਪਾਂਦ ਐਮ.ਐਲ.ਏ","സ്പാൻ മോഡിത്ര, സ്പാൻദ് എം.എൽ.എ"
ਪਲਸ ਮੋਡੂਲੇਸ਼ਨ,പൾസ് മോഡുലേഷൻ
ਪਲਸ ਮੋਡਿਊਲੇਟਰ ਰਾਡਾਰ,പൾസ് മോഡുലേറ്റർ റഡാർ
ਪਲਸ ਮਲਟੀਪਲੈਕਸਿੰਗ,പൾസ് മൾട്ടിപ്ലക്സിംഗ്
ਨਬਜ਼ ਪੈਕੇਟ,പൾസ് പാക്കറ്റ്
ਪਲਸ ਪੀਕ ਮੋਡਿਊਲੇਸ਼ਨ,പൾസ് പീക്ക് മോഡുലേഷൻ
ਪਲਸ ਓਵਰਲੈਪ,പൾസ് ഓവർലാപ്പ്
ਪਲਸ ਸਥਿਤੀ ਮੋਡੂਲੇਸ਼ਨ,പൾസ് സ്ഥാനം മോഡുലേഷൻ
ਪਲਸ ਰਾਡਾਰ,പൾസ് റഡാർ
"ਪਲਸ ਰੇਟ, ਪਲਸ ਰੇਟ","പൾസ് നിരക്ക്, പൾസ് നിരക്ക്"
ਪਲਸ ਦੁਹਰਾਉਣ ਦੀ ਦਰ,പൾസ് ആവർത്തന നിരക്ക്
ਪਲਸ ਦੁਹਰਾਉਣ ਦੀ ਦਰ,പൾസ് ആവർത്തന നിരക്ക്
ਪਲਸ ਰੈਜ਼ੋਲਿਊਸ਼ਨ,പൾസ് റെസലൂഷൻ
ਪਲਸ ਪੀਕ ਟਾਈਮ,പൾസ് പീക്ക് സമയം
ਪਲਸ ਵਾਰਕ,പൾസ് വരക്
"ਪਲਸ ਸ਼ੇਪ, ਪਲਸ ਫਾਰਮ","പൾസ് ആകൃതി, പൾസ് ഫോം"
ਨਬਜ਼ ਅਲੰਕਾਰ,സ്പന്ദനം രൂപകം
ਪਲਸ ਅੰਤਰਾਲ,പൾസ് ഇടവേള
ਨਬਜ਼ ਸਪੈਕਟ੍ਰਮ,പൾസ് സ്പെക്ട്രം
ਪਲਸ ਕੋਲਿਕ,പൾസ് കോളിക്
ਪਲਸ ਵਿਸਤ੍ਰਿਤ,പൾസ് എക്സ്പാൻഡർ
ਪਲਸ ਐਕਸਟੈਂਸ਼ਨ,പൾസ് വിപുലീകരണം
ਪਲਸ ਸਵਿੱਚ,പൾസ് സ്വിച്ച്
ਨਬਜ਼ ਸਿਸਟਮ,പൾസ് സിസ്റ്റം
ਨਬਜ਼ ਪੂਛ,പൾസ് വാൽ
ਨਬਜ਼ ਅਸੂਲ,പൾസ് തത്വം
ਨਬਜ਼ ਦੀ ਦਰ,പൾസ് നിരക്ക്
ਪਲਸ ਟਾਈਮਿੰਗ ਮੋਡੂਲੇਸ਼ਨ,പൾസ് ടൈമിംഗ് മോഡുലേഷൻ
ਪਲਸ ਅਵਧੀ ਅਨੁਪਾਤ,പൾസ് ദൈർഘ്യ അനുപാതം
ਸਪੰਦਵਲੀ,സ്പന്ദാവലി
ਪਲਸ ਟ੍ਰਾਂਸਫਾਰਮਰ,പൾസ് ട്രാൻസ്ഫോർമർ
ਪਲਸ ਵੋਲਟੇਜ,പൾസ് വോൾട്ടേജ്
ਪਲਸ ਐਕਸਟੈਂਸ਼ਨ,പൾസ് വിപുലീകരണം
ਪਲਸ ਮਿਆਦ ਮੋਡਿਊਲੇਸ਼ਨ,പൾസ് ദൈർഘ്യ മോഡുലേഷൻ
ਪਲਸ ਐਕਸਲੇਟਰ,പൾസ് ആക്സിലറേറ്റർ
pulsating altimeter,സ്പന്ദിക്കുന്ന ആൾട്ടിമീറ്റർ
pulsed drift ਮਾਰਗ,പൾസ്ഡ് ഡ്രിഫ്റ്റ് പാത
ਪਲਸਡ ਲੇਜ਼ਰ,പൾസ്ഡ് ലേസർ
pulsed ਰੌਸ਼ਨੀ,പൾസ്ഡ് ലൈറ്റ്
ਨਬਜ਼ magnetron,പൾസ് മാഗ്നെട്രോൺ
