Marathi,Tamil
नाडी,துடிப்பு
फडफड,படபடப்பு
"कडधान्ये, कडधान्ये","பருப்பு வகைகள், பருப்பு வகைகள்"
नाडी,துடிப்பு
पंप,பம்ப்
पंपिंग,உந்தி
मुक्का मारणे,குத்துதல்
"तारा, विद्यार्थी, कनिनिका","நட்சத்திரம், மாணவர், கனினிகா"
शुद्ध,தூய
अचूकता,துல்லியம்
"नील लोहित, जांभळा, जांभळा","நீல் லோஹித், ஊதா, ஊதா"
पुश बटण पुश बटण,புஷ் பொத்தான் புஷ் பொத்தான்
काढणे,பிரித்தெடுத்தல்
"पायरॅनोमीटर, सौर थर्मामीटर","பைரனோமீட்டர், சூரிய வெப்பமானி"
थर्मोइलेक्ट्रिक,தெர்மோஎலக்ட்ரிக்
हायग्रोमीटर,ஈரப்பதமானி
सायटोमेट्री,சைட்டோமெட்ரி
"Q-अक्षर, Q-गुणक","Q-எழுத்து, Q- குணகம்"
"चतुर्थांश, वर्तुळ पाय","நாற்கரம், வட்ட அடி"
"क्वाड्रंट इलेक्ट्रोमीटर, क्वाड्रंट इलेक्ट्रोमीटर","குவாட்ரன்ட் எலக்ட்ரோமீட்டர், குவாட்ரன்ட் எலக்ட்ரோமீட்டர்"
चतुर्भुज,இருபடி
चतुर्भुज,நாற்கர
गुणवत्ता,தரம்
क्वांटम,குவாண்டம்
क्वांटम,குவாண்டம்
"क्वांटायझेशन, क्वांटम, क्वांटायझेशन, क्वांटायझेशन","அளவு, குவாண்டம், அளவு, அளவு"
प्रमाणबद्ध,அளவீடு
"परिमाणवाचक, परिमाणवाचक","அளவு, அளவு"
"प्रमाण, प्रमाण, रक्कम","அளவு, அளவு, அளவு"
क्वांटम,குவாண்டம்
"तिमाही, चतुर्थांश, तिमाही","கால், கால், கால்"
"rhinestones, क्वार्ट्ज","rhinestones, குவார்ட்ஸ்"
सहसा स्थिती,பொதுவாக நிலை
उत्तराधिकार,அடுத்தடுத்து
लवचिक शक्ती,மீள் சக்தி
लवचिक लहर,மீள் அலை
कायम सर्किट,நிரந்தர சுற்று
स्थिर प्रतिमा,நிலையான படம்
निश्चित चक्र,நிலையான சுழற்சி
कायमस्वरूपी स्थिती,நிரந்தர நிலை
शांत करणे,அணைக்க
शामक,மயக்க மருந்து
"शांत करणे, विझवणे","அணைக்க, தணி"
शांत दिवस,அமைதியான நாள்
d-मूल्य,d-மதிப்பு
"रेडिओ (सं.), रेडिओ (व्ही.), किरणोत्सर्गी, आपत्तीजनक, विकिरण","ரேடியோ (எட்.), ரேடியோ (வி.), கதிரியக்க, பேரழிவு, கதிர்வீச்சு"
रेडिएशन सक्रियण विश्लेषण,கதிர்வீச்சு செயல்படுத்தல் பகுப்பாய்வு
"विखंडन, किरणोत्सर्गी","பிளவு, கதிரியக்கம்"
किरणोत्सर्गी परवानाधारक,கதிரியக்க உரிமம் பெற்றவர்
"विघटन, किरणोत्सर्गीता, किरणोत्सर्गीता","சிதைவு, கதிரியக்கம், கதிரியக்கம்"
"रेडिओग्राम, रेडिओ वायर, रेडियम प्रतिमा","ரேடியோகிராம்கள், ரேடியோ கம்பிகள், ரேடியம் படங்கள்"
"रेडिओग्राफ, रेडिएशन प्रतिमा","ரேடியோகிராஃப்கள், கதிர்வீச்சு படங்கள்"
किरणोत्सर्गी आयोडीन,கதிரியக்க அயோடின்
"radioisotopes, radiation isotopes","கதிரியக்க ஐசோடோப்புகள், கதிர்வீச்சு ஐசோடோப்புகள்"
"एक्स-रे थेरपी, रेडिएशन थेरपी","எக்ஸ்ரே சிகிச்சை, கதிர்வீச்சு சிகிச்சை"
रेडिएशन थेरपिस्ट,கதிர்வீச்சு சிகிச்சையாளர்
"रेडिओमीटर, रेडिओमीटर","ரேடியோமீட்டர், ரேடியோமீட்டர்"
रेडिओमेट्री,கதிரியக்க அளவீடு
किरणोत्सर्गी-थॅलियम,கதிரியக்க-தாலியம்
रेडिएशन थेरपी,கதிர்வீச்சு சிகிச்சை
रॅडियम,ரேடியம்
रेडियम थेरपी,ரேடியம் சிகிச்சை
त्रिज्या,ஆரம்
इंद्र धनुष,இந்திரன் தனுஷ்
रमण इफेक्ट,ராமன் விளைவு
रॅम्सडेन मंडळ,ராம்ஸ்டன் வட்டம்
"यादृच्छिक, अनियमित","சீரற்ற, ஒழுங்கற்ற"
यादृच्छिकीकरण,சீரற்றமயமாக்கல்
यादृच्छिकता,சீரற்ற தன்மை
ऑसिलेटर,ஆஸிலேட்டர்
श्रवणक्षमतेची श्रेणी,கேட்கக்கூடிய வரம்பு
जलद नाडी,விரைவான துடிப்பு
"दुर्मिळ, दुर्मिळ","அரிதான, அரிதான"
दुर्मिळता,அரிதான தன்மை
दुर्मिळ करणे,அரிதாக
परवानगीयोग्य व्होल्टेज,அனுமதிக்கப்பட்ட மின்னழுத்தம்
"रेटिंग, रेटिंग","மதிப்பீடு, மதிப்பீடு"
प्रमाण,விகிதம்
तर्कशुद्ध,பகுத்தறிவு
"unprocessed datum, datum प्राप्त झाल्याप्रमाणे","செயலாக்கப்படாத தரவு, பெறப்பட்ட தரவு"
"रश्मी, किरण, अर्धरेखा, ए.आर","ரஷ்மி, கிரண், அர்த்ரேகா, அர்"
Raleigh विखुरणे,ராலே சிதறல்
प्रतिक्षेप,மீண்டும் எழுகிறது
अभिप्राय,பின்னூட்டம்
प्रतिक्रियात्मक जोडणी,எதிர்வினை இணைப்பு
पुन्हा सक्रिय करणे,மீண்டும் செயல்படுத்துதல்
असंबद्धता,பொருத்தமின்மை
अणुभट्टी,அணுஉலை
अणुभट्टी गुप्ती,உலை குப்தி
असाजी शस्त्र,ஆசாஜி ஆயுதம்
"वाचन, वाचन","வாசிப்பு, வாசிப்பு"
पुन्हा समायोजन,மீண்டும் சரிசெய்தல்
वास्तविक,உண்மையான
"प्रतिक्षेप करणे (n.), प्रतिबिंबित करणे (ver.)","திரும்ப திரும்ப (n.), பிரதிபலிக்க (ver.)"
पुनरुत्पादन उष्णता,மீளுருவாக்கம் வெப்பம்
पुन्हा कॅलिब्रेशन,மறு அளவுத்திருத்தம்
"प्राप्तकर्ता, प्राप्तकर्ता","பெறுபவர், பெறுபவர்"
"रिव्हर्सल, रिव्हर्सल, बॅक अॅरे","தலைகீழ், தலைகீழ், பின் அணிவரிசை"
"व्यस्त, परस्पर, परस्पर","தலைகீழ், பரஸ்பர, பரஸ்பர"
"पारस्परिकता, पारस्परिकता","பரஸ்பரம், பரஸ்பரம்"
"परावर्तित (V.), प्रतिबिंबित करा (V.)","பிரதிபலிப்பு (வி.), பிரதிபலிப்பு (வி.)"
"पुनर्संयोजन, पुनर्वापर","மறுசேர்ப்பு, மறுபயன்பாடு"
देखरेख,கண்காணிப்பு
"रेकॉर्ड, रेकॉर्ड (n.), रेकॉर्ड करणे, चिन्हांकित करणे (v.)","பதிவு, பதிவு (என்.), பதிவு செய்ய, குறிக்க (வி.)"
रेकॉर्ड केले,பதிவு செய்யப்பட்டது
आर्काइव्हिस्ट,காப்பக நிபுணர்
मुद्रित करणे,பதிவு
"प्राप्ती, प्राप्ती, प्राप्ती","அடைதல், அடைதல், அடைதல்"
काटकोन समन्वय समन्वय,வலது கோண ஆய ஆயத்தொலைவுகள்
"परिष्करण, सुधारणा","சுத்திகரிப்பு, திருத்தம்"
"परिष्कृत, परिष्कृत","சுத்திகரிக்கப்பட்ட, சுத்திகரிக்கப்பட்ட"
दुरुस्त करणारा,திருத்தி
रेक्टिफायर वाल्व,ரெக்டிஃபையர் வால்வு
"सरळ रेषा, सरळ रेषा, सरळ रेषा","நேர்கோடு, நேர்கோடு, நேர்கோடு"
आवर्ती घटना,தொடர் நிகழ்வு
रक्त राक्षस लाल राक्षस,இரத்த பேய் சிவப்பு பேய்
रक्त विस्थापन,இரத்த இடப்பெயர்ச்சி
"कमी करणे, समान करणे, सजीव करणे","குறைக்க, சமப்படுத்த, உயிரூட்டு"
आश्चर्यकारक,(ஒரு வால் நட்சத்திரத்தின்)
परिष्कृत डेटा,சுத்திகரிக்கப்பட்ட தரவு
"समान, सूक्ष्म, बंधनकारक","ஒத்த, சிறிய, கடமை"
गुणांक बदला,மாற்ற குணகம்
रीड पाईप,நாணல் குழாய்
पुन्हा प्रवेश,மறு நுழைவு
"निर्देश, संदर्भ","அறிவுறுத்தல்கள், குறிப்புகள்"
प्रतिबिंब,பிரதிபலிப்பு
"प्रतिबिंबित, प्रतिबिंबित, प्रतिबिंबित","பிரதிபலித்தது, பிரதிபலித்தது, பிரதிபலித்தது"
प्रतिबिंबित,பிரதிபலித்தது
चिंतनशील,பிரதிபலிப்பு
प्रतिबिंब,பிரதிபலிப்பு
परावर्तित नुकसान,பிரதிபலிப்பு இழப்பு
प्रतिबिंब,பிரதிபலிப்பு
परावर्तक,பிரதிபலிப்பான்
रिफ्लेक्स यंत्रणा,அனிச்சை பொறிமுறை
अपवर्तित,ஒளிவிலகல்
अपवर्तन,ஒளிவிலகல்
अपवर्तक सूचकांक,ஒளிவிலகல்
अपवर्तकता,பயனற்ற தன்மை
अपवर्तक सूचकांक,ஒளிவிலகல்
"रेफ्रिजरेटर, रेफ्रिजरेटर","குளிர்சாதன பெட்டி, குளிர்சாதன பெட்டி"
reenactment,மறுஉருவாக்கம்
"पुनर्जन्म, शाश्वत पुनर्एकीकरण, पुनर्जन्म","மீளுருவாக்கம், நிலையான மறு ஒருங்கிணைப்பு, மீளுருவாக்கம்"
"पुनरुत्पादक, पुनरुत्पादक, पुनरुत्पादक","மீளுருவாக்கம், மீளுருவாக்கம், மீளுருவாக்கம்"
"नोंदणी, नोंदणी","பதிவு, பதிவு"
"विक्री गती, मागास हालचाल, प्रतिगमन, उलट","விற்பனை வேகம், பின்தங்கிய இயக்கம், பின்னடைவு, தலைகீழ்"
"सम, नियमित, सममितीय","கூட, வழக்கமான, சமச்சீர்"
isoform घन,ஐசோஃபார்ம் திடமானது
नियमन,ஒழுங்குமுறை
संबंध,உறவு
"नातेवाईक, नातेवाईक","உறவினர், உறவினர்"
नातेवाईक,உறவினர்
तुलनेने खात्री आहे,ஒப்பீட்டளவில் உறுதியாக
"सापेक्षता, सापेक्षता, सापेक्षता","சார்பியல், சார்பியல், சார்பியல்"
उर्वरित,ஓய்வு
"रिले, ट्रान्समिशन","ரிலே, பரிமாற்றம்"
विमोचन,மீட்பு
विश्वसनीयता,நம்பகத்தன்மை
अवशिष्ट,எஞ்சிய
रिमोट कंट्रोल,தொலையியக்கி
पुनर्सामान्यीकृत,மறுசீரமைக்கப்பட்டது
"री-ओरिएंटेशन, री-कॉन्फिगरेशन","மறு நோக்குநிலை, மறு கட்டமைப்பு"
पुनरावृत्तीक्षमता,மீண்டும் மீண்டும் செய்யக்கூடிய தன்மை
"रिपीटर, रिपीटर","ரிப்பீட்டர், ரிப்பீட்டர்"
"repel करणे, repel करणे","விரட்ட, விரட்டப்பட வேண்டும்"
तिरस्करणीय,விரட்டும்
पुनरावृत्ती,மீண்டும் மீண்டும்
प्रतिनिधित्व,பிரதிநிதித்துவம்
"प्रतिनिधी, प्रतिनिधी","பிரதிநிதி, பிரதிநிதி"
"पुनर्प्राप्त करण्यायोग्य, पुनरुत्पादन करण्यायोग्य","மீட்கக்கூடிய, மீண்டும் உருவாக்கக்கூடிய"
"पुनरुत्पादन, पुनरुत्पादन, पुनरुत्पादन","இனப்பெருக்கம், இனப்பெருக்கம், இனப்பெருக்கம்"
दूर करणे,விரட்டு
तिरस्करण,விரட்டல்
तिरस्करणीय,விரட்டும்
संशोधन,ஆராய்ச்சி
"कुंड, जलाशय, जलाशय, जलाशय, टाकी","நீர்த்தேக்கம், நீர்த்தேக்கம், நீர்த்தேக்கம், நீர்த்தேக்கம், நீர்த்தேக்கம்"
पुनर्नियोजन,மறுபகிர்வு
"अवशिष्ट, अवशिष्ट","எஞ்சிய, எஞ்சிய"
"प्रतिकार, प्रतिकार","எதிர்ப்பு, எதிர்ப்பு"
प्रतिरोधकता,எதிர்ப்பாற்றல்
रेझिस्टर,மின்தடை
"विघटन, विघटन, भेदभाव","கலைத்தல், கரைதல், வேறுபாடு"
चुकीचे वर्णन,தவறான விளக்கம்
"विच्छेदन करणे, विच्छेदन करणे, विच्छेदन करणे","பிரிவுக்கு, வேறுபடுத்த, பிரிக்க"
स्प्लिटर,பிரிப்பான்
अनुनाद,அதிர்வு
अनुनाद प्रभाव,அதிர்வு விளைவு
प्रतिध्वनी,எதிரொலிக்கும்
"अनुनाद, अनुनाद","அதிர்வு, அதிர்வு"
प्रतिध्वनी,எதிரொலிக்கும்
"उत्तर, प्रतिसाद, अहवाल","பதில், பதில், அறிக்கை"
विराम द्या,இடைநிறுத்தம்
पुन्हा सुरू करा,மீண்டும் தொடங்க
अवशिष्ट तुळई,எஞ்சிய கற்றை
"परिणाम, परिणाम, परिणाम","முடிவு, முடிவு, முடிவு"
परिणामी परिणाम,விளைவாக முடிவு
मंद,சரியில்லாத
सौम्य,நீர்த்த
जाळीदार,வலைப்பின்னல்
"डोळयातील पडदा, डोळयातील पडदा","விழித்திரை, விழித்திரை"
परत रॉकेट,பின் ராக்கெட்
"अनुनाद, प्रतिगमन, प्रतिक्षेप","அதிர்வு, பின்னடைவு, மீளுருவாக்கம்"
अनुसरण करा,பின்பற்றவும்
उलट,தலைகீழ்
"उलट, उलट, उलट, उलट","தலைகீழ், தலைகீழ், தலைகீழ், தலைகீழ்"
मागास पूर्वाग्रह,பின்தங்கிய சார்பு
उलटसुलभता,மீள்தன்மை
उलट करण्यायोग्य,மீளக்கூடியது
रोटेशन,சுழற்சி
फिरणे,சுழலும்
रेनॉल्ड्स क्रमांक,ரெனால்ட்ஸ் எண்
प्रवाह नियंत्रक,ஸ்ட்ரீம் கட்டுப்படுத்தி
विषम लांबी,ஒற்றைப்படை நீளம்
"त्रिकोणी क्रिस्टल्स, समांतर षटकोनी क्रिस्टल्स","முக்கோண படிகங்கள், இணை அறுகோண படிகங்கள்"
"रोमबोइड प्रिझम, चतुर्भुज प्रिझम","ரோம்பாய்டு ப்ரிஸம், நாற்கர ப்ரிஸம்"
गवंडी रहा,கொத்தனார் தங்க
"ताल, ताल, ताल","தாளம், தாளம், தாளம்"
घड्याळाच्या दिशेने,கடிகாரகடிகாரச்சுற்று
अनुलंब प्रिझम,செங்குத்து ப்ரிஸம்
उजव्या हाताचा नियम,வலது கை விதி
उजव्या बाजूचा स्क्रू,வலது பக்க திருகு
समतुल्य प्रिझम,ஒரே மாதிரியான ப்ரிஸம்
मजबूत,வலுவான
चिकाटी,விடாமுயற்சி
"अचूक पुरावा, अचूक पुरावा","துல்லியமான ஆதாரம், துல்லியமான ஆதாரம்"
"आवाज, वाद्य","ஒலி, கருவி"
उर्मिका,ஊர்மிகா
आनंदाचा दिवस,உச்சம்
रोबो,ரோபோ
रॉकेट क्रिया,ராக்கெட் நடவடிக்கை
रॉकेट,ராக்கெட்
रॉकेट विज्ञान,ஏவுகலன் அறிவியல்
"खडक, हालचाल, स्विंग","ராக்கன், இயக்கம், ஊஞ்சல்"
roentgen,ரோன்ட்ஜென்
"roentgen-रे, क्ष-किरण","roentgen-ray, x-ray"
"रोलिंग, रोल, (सं.), गोलाकार, रोलिंग (सं.)","ரோலிங், ரோல், (எட்.), ரவுண்டிங், ரோலிங் (Vr.)"
"बेलनी, लोटनी, लोटनिक (वि.), वेलन, लोटन (सं.)","Belni, Lotni, Lotnik (v.), Velan, Lotan (ed.)"
फिरणारा,சுழற்சி
"फिरणे, फिरणे (v.), वर्तुळाकार, चाकांचे (v.)","சுழற்ற, சுழற்ற (வி.), வட்ட, சக்கரம்"
फिरणारा,சுழற்சி
"फिरणे, फिरणे","சுழற்சி, சுழற்சி"
"रोटेशनल, रोटेशनल, रोटेशनल","சுழற்சி, சுழற்சி, சுழற்சி"
"रोटेशनल, रोटेटर","சுழற்சி, சுழலி"
"रोटेशनल, रोटेशनल","சுழற்சி, சுழற்சி"
"रोटर, रोटर","சுழலி, சுழலி"
"खडबडीत, खडबडीत","கரடுமுரடான, கரடுமுரடான"
"बंद करा, बंद करा","நெருக்கமான, நெருக்கமான"
संक्रमण वेळ,பயண நேரம்
मार्ग,வழி
"दिनचर्या, दिनचर्या","வழக்கமான, வழக்கமான"
"पद्मराग, माणिक, लाल, याकूत","பத்மராக், ரூபி, சிவப்பு, யாகுட்"
"रुबी लेसर, रुबी लेसर","ரூபி லேசர், ரூபி லேசர்"
"रडर, नियंत्रण","சுக்கான், கட்டுப்பாடு"
नियम,விதிகள்
अधोरेखित जाळी,அடிக்கோடிட்ட தட்டி
"आलेख, रेषा","வரைபடங்கள், கோடுகள்"
"चालवा, परंपरा","ஓடு, பாரம்பரியம்"
धावपटू,ஓடுபவர்
"करार, करार, फुटणे","ஒப்பந்தம், ஒப்பந்தம், வெடிப்பு"
रदरफोर्ड स्कॅटरिंग,ரதர்ஃபோர்ட் சிதறல்
रदरफोर्ड,ரதர்ஃபோர்ட்
रायडबर्ग,ரைட்பெர்க்
सुरक्षित भार,பாதுகாப்பான சுமை
"सुरक्षित, सुरक्षित","பாதுகாப்பான, பாதுகாப்பான"
"सेफ्टी फ्यूज, बिकफोर्ड फ्यूज","பாதுகாப்பு உருகி, பிக்ஃபோர்ட் ஃபியூஸ்"
सुरक्षा झडप,பாதுகாப்பு வால்வு
"नमुना, नमुना","மாதிரி, மாதிரி"
"नमुना (v.), नमुना (n.)","மாதிரி (v.), மாதிரி (n.)"
सँडविच,சாண்ட்விச்
"उपग्रह, उपकंपनी, अनुगामी","செயற்கைக்கோள், துணை, பின்னிணைப்பு"
उपनदी रेषा,கிளை நதி
समाधान करण्यासाठी,திருப்திப்படுத்த
शनि रिंग,சனி வளையம்
savart,savart
स्केलर,அளவுகோல்
चरण गुणक,படி பெருக்கி
"विखुरणे, विखुरणे","சிதறல், சிதறல்"
विखुरण्याची प्रक्रिया,பரவல் செயல்முறை
दृष्टी,பார்வை
वाढवणे,பெருகும்
"स्क्रॅच (आवाज), ओरखडा","கீறல் (ஒலி), கீறல்"
"चाळणी, चाळणी (सं.), चालवा","சல்லடை, சல்லடை (பதிப்பு), ஓட்டு"
sku टक लावून पाहणे,sku பார்வை
"बंद करणे, सील करणे, सील करणे (वर.)","மூட, முத்திரை, முத்திரை (ver.)"
"हंगामी फरक, हंगामी चढउतार","பருவகால மாறுபாடு, பருவகால ஏற்ற இறக்கங்கள்"
secant नियम,இரண்டாவது விதி
"दुसरा (सं.), दुसरा (वि.)","இரண்டாவது (பதிப்பு), இரண்டாவது (வி.)"
"दुय्यम, दुय्यम","இரண்டாம் நிலை, இரண்டாம் நிலை"
"1 विभाग, विभाग, विभाग, विभाग, विभाग","1பிரிவு, பிரிவு, பிரிவு, பிரிவு, பிரிவு"
"क्षेत्र, क्षेत्र, क्षेत्र","துறை, துறை, துறை"
दीर्घकाळ टिकणारा,நீண்ட கால
बीजन,விதைத்தல்
भूकंपशास्त्र,நிலநடுக்கவியல்
भूकंपशास्त्र,நிலநடுக்கவியல்
भूकंपशास्त्र,நிலநடுக்கவியல்
निवडकता,தேர்ந்தெடுக்கும் திறன்
"स्वत:, स्वत:","சுய, சுய"
आंतरिक ऊर्जा,உள்ளார்ந்த ஆற்றல்
उत्स्फूर्त दोलन,தன்னிச்சையான அலைவு
सेमीकंडक्टर,குறைக்கடத்தி
अर्ध अनुभवजन्य,அரை அனுபவபூர்வமான
अर्ध-अनंत,அரை எல்லையற்ற
अर्ध-लॉग आलेख पत्रक,அரை பதிவு வரைபட தாள்
गोलाकार अधिक कोन,கோளக் கூட்டல் கோணம்
अर्थ,உணர்வு
संवेदनशील,உணர்திறன்
"संवेदनशील, संवेदनशील, संवेदनशील, संवेदनशील","உணர்திறன், உணர்திறன், உணர்திறன், உணர்திறன்"
"ध्वनी रिसीव्हर दिवा क्रेस्ट, ध्वनी प्राप्तकर्ता ज्योत","ஒலி பெறுதல் விளக்கு முகடு, ஒலி பெறுதல் சுடர்"
"संवेदनशीलता, संवेदनशीलता, संवेदनशीलता","உணர்திறன், உணர்திறன், உணர்திறன்"
"सक्रियकरण, संवेदना","செயல்படுத்துதல், உணர்தல்"
सेन्सर,சென்சார்
वेगळे करण्यायोग्य,பிரிக்கக்கூடிய
"वेगळे करणे, वेगळे करणे, वेगळे करणे, अंतर","பிரித்தல், பிரித்தல், பிரித்தல், இடைவெளி"
अष्टक,எண்கோணம்
septode,செப்டோட்
अनुक्रमणिका,அட்டவணைப்படுத்துதல்
मालिका मालिका मालिका (नकाशा),தொடர் தொடர் தொடர் (வரைபடம்)
सर्वो मोटर,சர்வோ மோட்டார்
"सेट अप, सेट अप, सेट अप, सेट अप, माउंट","அமைக்க, அமைக்க, அமைக்க, அமைக்க"
"निकृष्ट, छायांकित","தாழ்த்தப்பட்ட, நிழல்"
सावली,நிழல்
आकृती,உருவம்
तीक्ष्ण टोक,கூர்மையான முடிவு
स्पाउट श्रेणी,உமிழ் வரம்பு
"कातरणे बल, कातरणे","வெட்டு படை, வெட்டு"
ढाल केलेले न्यूक्लाइड,கவச அணுக்கரு
"निर्मिती, विस्थापन, हस्तांतरण","உருவாக்கம், இடப்பெயர்ச்சி, இடமாற்றம்"
शॉक वेग,அதிர்ச்சி வேகம்
शॉक वेव्ह,அதிர்ச்சி அலை
"लहान, जीर्ण, विसंगत","குறுகிய, பாழடைந்த, பொருத்தமற்ற"
मोठा आवाज,உரத்த குரல்
"पार्श्व मार्ग, शंट (सं.), बाजूचा मार्ग, शंट (v.)","பக்கவாட்டு பாதை, shunt (ed.), பக்க பாதை, shunt (v.)"
"बाजू, बाजू, बाजू","பக்க, பக்க, பக்க"
बाजूला,பக்கவாட்டு
"पाहणे, लक्ष्य ठेवणे, पाहणे, लक्ष्य ठेवणे, लक्ष्य ठेवणे, शोधणे","பார்வை, நோக்குதல், பார்வை, நோக்குதல், நோக்குதல், கண்டறிதல்"
राशी चिन्ह,இராசி அடையாளம்
"सिग्नल, सिग्नल","சமிக்ஞை, சமிக்ஞை"
शांत कालावधी,அமைதியான காலம்
सिलिकॉन डायोड,சிலிக்கான் டையோடு
सिलिकॉन,சிலிக்கான்
"सिलिकॉन प्लेक, सिलिकॉन वेफर","சிலிக்கான் தகடு, சிலிக்கான் வேஃபர்"
"साधर्म्य, सादृश्यता","ஒப்புமை, ஒப்புமை"
अनुकरण करणारा,பின்பற்றுபவர்
एकाच वेळी,ஒரே நேரத்தில்
"चिन्ह, साइन","அடையாளம், சைன்"
एकल आयनीकरण,ஒற்றை அயனியாக்கம்
सिंगल लाइन सिंगल लाइन,ஒற்றை வரி ஒற்றை வரி
एकच पाऊल,ஒற்றை படி
"प्रवेश, बुडणे, विसर्जन, कुंड विलीन करणे, सिंक, टाकी","அணுகல், மூழ்குதல், மூழ்குதல், ஒன்றிணைத்தல் தொட்டி, மூழ்குதல், நீர்த்தேக்கம்"
sinusoidal,சைனூசாய்டல்
सायफन,சைஃபோன்
सायरन,சைரன்
"आकार, आकार (n.), आकार, खोदकाम (v.)","அளவு, அளவு (n.), அளவு, வேலைப்பாடு (v.)"
"असममित, तिरकस","சமச்சீரற்ற, வளைவு"
"एपिडर्मिस प्रभाव, त्वचा प्रभाव","மேல்தோல் விளைவு, தோல் விளைவு"
आकाशी निळा,வானம் நீலம்
तिरकस श्रेणी,சாய்வு வீச்சு
साप,பாம்பு
"स्लिप, स्लिप, स्लिप, स्लिप, समाधान","நழுவும், நழுவும், நழுவும், நழுவும், தீர்வு"
c रिंग,c மோதிரம்
"स्लिट, स्लिट, स्लिट","பிளவு, பிளவு, பிளவு"
"उतार, उतार, उतार","சாய்வு, சாய்வு, சாய்வு"
स्लॉटेड लाइन,துளையிடப்பட்ட கோடு
मंद अणुभट्टी,மெதுவான உலை
स्मोक्ड,புகைபிடித்தது
प्रेरक कॅपेसिटर,தூண்டல் மின்தேக்கி
"वक्रांचे संवहन, वक्रांचे विलीनीकरण","வளைவின் வெப்பச்சலனம், வளைவை ஒன்றிணைத்தல்"
सोडर,சோடர்
"मऊ, मऊ, कोमल","மென்மையான, மென்மையான, மிருதுவான"
अल्पकालीन घटक,குறுகிய கால கூறு
सुपर कंडक्टर,சூப்பர் கண்டக்டர்
असुरक्षित लक्ष्य,பாதுகாப்பற்ற இலக்கு
कमी डिस्चार्ज ट्यूब,குறைந்த வெளியேற்ற குழாய்
सौर,சூரிய ஒளி
"सोल्डर करणे, सोल्डर करणे (सं.), सोल्डर करणे, सोल्डर करणे (n.)","சாலிடர், சாலிடர் (எட்.), சாலிடர், சாலிடர் (என்.)"
solenoid घटक,மின்காந்த உறுப்பு
"घन, वस्तुमान, घन","திட, நிறை, கனசதுரம்"
"उपाय, उपाय, उपाय, उपाय","தீர்வு, பொருள், தீர்வு, தீர்வு"
सोनिक बूम,சோனிக் பூம்
"फोनोमीटर, सोनोमीटर","ஒலிமானி, ஒலிமானி"
ध्वनिक,ஒலியியல்
"वर्गीकरण, निवड, पृथक्करण","வரிசைப்படுத்துதல், தேர்வு செய்தல், பிரித்தல்"
"आकाश, अवकाश, अवकाश, अवकाश, अवकाश, अवकाश","வானம், விண்வெளி, விண்வெளி, விண்வெளி, விண்வெளி, விண்வெளி"
आकाशीय केबिन,வான அறை
मध्यांतर,இடைவெளி
आकाशी,ஆகாஷி
हस्तांतरण मध्यांतर,பரிமாற்ற இடைவெளி
चमकणारा,வண்ண
"आकाशीय, अवकाशीय","வான, இடஞ்சார்ந்த"
"विशिष्ट सापेक्षता, विशिष्ट सापेक्षता","குறிப்பிட்ட சார்பியல், குறிப்பிட்ட சார்பியல்"
"सापेक्ष, विशिष्ट, विशेष","உறவினர், குறிப்பிட்ட, சிறப்பு"
तपशील,விவரக்குறிப்பு
निर्दिष्ट,குறிப்பிடப்பட்டுள்ளது
वर्णक्रमीय,நிறமாலை
स्पेक्ट्रोमेट्री,ஸ்பெக்ட்ரோமெட்ரி
"स्पेक्ट्रोस्कोप, स्पेक्ट्रोस्कोप","ஸ்பெக்ட்ரோஸ்கோப், ஸ்பெக்ட்ரோஸ்கோப்"
"स्पेक्ट्रोलॉजिस्ट, स्पेक्ट्रम शास्त्रज्ञ","ஸ்பெக்ட்ராலஜிஸ்ட், ஸ்பெக்ட்ரம் விஞ்ஞானி"
नियमित,வழக்கமான
भाषण,பேச்சு
स्पीडोमीटर,வேகமானி
गोल चेंडू,சுற்று பந்து
"गोलाकार, गोलाकार","உருண்டை, உருண்டை"
"स्फेरोमीटर, स्फेरोमीटर","கோளமானி, கோளமானி"
स्पिन रिबाउंड,சுழல் மீளுருவாக்கம்
स्पिनिंग टॉप,சுழலும் பம்பரம்
फिरकी,சுழல்
सर्पिल गती,சுழல் இயக்கம்
"फूट, फूट (वि.) फाटणे, फाटणे (n.)","பிளவு, பிளவு (v.) பிளவு, பிளவு (n.)"
आपोआप,தானாக
"स्पूल, विंच, रील, व्हॉली","spool, winch, reel, volley"
यादृच्छिक घटना,சீரற்ற நிகழ்வு
"बिंदू, स्पॉट (ना.), स्पॉट, स्पॉट, ओळखणे, शोधा (व्हे.)","புள்ளி, புள்ளி (எண்.), ஸ்பாட், ஸ்பாட், அடையாளம், கண்டுபிடி (ver.)"
ऊर्जा कॉम्प्लेक्स,ஆற்றல் வளாகம்
"वसंत ऋतु, वसंत ऋतु, वसंत ऋतु, धबधबा, वसंत ऋतु","வசந்தம், வசந்தம், வசந்தம், அருவி, வசந்தம்"
खोटी आवड,தவறான ஆசை
अतिरिक्त प्रतिध्वनी,கூடுதல் எதிரொலி
स्पुतनिक,ஸ்புட்னிக்
"चौरस, चौरस, चौरस","சதுரம், சதுரம், சதுரம்"
टिकाऊपणा,ஆயுள்
स्थिर करणे,நிலைப்படுத்துதல்
स्टॅक,அடுக்கு
