Tamil,Kannada
உண்மையான பகுதி,ನಿಜವಾದ ಭಾಗ
உண்மையான பல்லுறுப்புக்கோவை,ನಿಜವಾದ ಬಹುಪದೋಕ್ತಿ
உண்மையான இருபடி,ನಿಜವಾದ ಚತುರ್ಭುಜ
உண்மையான மாலு,ನಿಜವಾದ ಮಾಲು
உண்மையான மக்கள் தொகை,ನಿಜವಾದ ಜನಸಂಖ್ಯೆ
உண்மையான நேர அமைப்பு,ನೈಜ ಸಮಯದ ವ್ಯವಸ್ಥೆ
உண்மையான மதிப்பு செயல்பாடு,ನೈಜ ಮೌಲ್ಯದ ಕಾರ್ಯ
உண்மையான மாறி,ನಿಜವಾದ ವೇರಿಯಬಲ್
உண்மையான திசையன் இடம்,ನಿಜವಾದ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
"தலைகீழ், பரஸ்பர, பரஸ்பர","ವಿಲೋಮ, ಪರಸ್ಪರ, ಪರಸ್ಪರ"
தலைகீழ் அணி,ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್
செவ்வகம்,ಆಯಾತ
"செவ்வக, வலது கோணம், வலது கோணம்","ಆಯತಾಕಾರದ, ಬಲ-ಕೋನ, ಬಲ-ಕೋನ"
செவ்வக அட்டவணை,ಆಯತಾಕಾರದ ಟೇಬಲ್
"வலது கோண அச்சு, வலது கோண ஒருங்கிணைப்பு அச்சு","ಬಲ ಕೋನ ಅಕ್ಷ, ಬಲ ಕೋನ ನಿರ್ದೇಶಾಂಕ ಅಕ್ಷ"
செவ்வக அடர்த்தி செயல்பாடு,ಆಯತಾಕಾರದ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
வலது கோண ஹைபர்போலா,ಬಲ ಕೋನದ ಹೈಪರ್ಬೋಲಾ
செவ்வக அணி,ಆಯತಾಕಾರದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
"செவ்வக இணை வரைபடம், வலது கோண இணையான வரைபடம்","ಆಯತ ಸಮಾನಾಂತರ ಚತುರ್ಭುಜ, ಬಲ ಕೋನ ಸಮಾನಾಂತರ ಚತುರ್ಭುಜ"
வளைவு வளைவு,ಆರ್ಕ್ಯೂಟ್ ಕರ್ವ್
மீண்டும் மீண்டும் சூத்திரம்,ಪುನರಾವರ್ತನೆಯ ಸೂತ್ರ
கால தசம,ಆವರ್ತಕ ದಶಮಾಂಶ
திருப்பு சூத்திரம்,ತಿರುವು ಸೂತ್ರ
படிநிலை வடிவம்,ಕ್ರಮಾನುಗತ ರೂಪ
சீரற்ற செயல்திறன்,ಅಸಮಂಜಸ ಕಾರ್ಯಕ್ಷಮತೆ
"மடக்கை சூத்திரம், சமமான சூத்திரம்","ಲಾಗರಿಥಮ್ ಫಾರ್ಮುಲಾ, ಸಮಾನತೆಯ ಸೂತ್ರ"
"குறிப்பு வரி, குறிப்பு வரி","ಉಲ್ಲೇಖ ಸಾಲು, ಉಲ್ಲೇಖ ಸಾಲು"
குறிப்பு புள்ளி குறிப்பு புள்ளி,ಉಲ್ಲೇಖ ಬಿಂದು ಉಲ್ಲೇಖ ಬಿಂದು
பிரதிபலித்த அலை,ಪ್ರತಿಫಲಿತ ತರಂಗ
பிரதிபலிப்பு,ಪ್ರತಿಬಿಂಬ
சமமான விதி,ಸಮಾನ ನಿಯಮ
ஒன்றிணைந்த பகுதி,ಒಮ್ಮುಖ ಪ್ರದೇಶ
வேறுபட்ட பகுதி,ವಿಭಿನ್ನ ಪ್ರದೇಶ
ஒருங்கிணைப்பு பகுதி,ಏಕೀಕರಣ ವಲಯ
பின்னடைவு பகுப்பாய்வு,ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ
பின்னடைவு வளைவு,ಹಿಂಜರಿತ ಕರ್ವ್
பின்னடைவு சமன்பாடு,ಹಿಂಜರಿತ ಸಮೀಕರಣ
பின்னடைவு வரி,ಹಿಂಜರಿತ ರೇಖೆ
பின்னடைவு மாதிரி,ಹಿಂಜರಿತ ಮಾದರಿ
வழக்கமான வளைவு,ನಿಯಮಿತ ಕರ್ವ್
அறுகோணம் கூட,ಸಹ ಷಡ್ಭುಜಾಕೃತಿ
வழக்கமான அணி,ನಿಯಮಿತ ಮ್ಯಾಟ್ರಿಕ್ಸ್
சமபக்க,ಸಮಬಾಹು
உறவினர் நிரப்பு,ಸಾಪೇಕ್ಷ ಪೂರಕ
ஒப்பீட்டளவில் உயர்ந்தது,ತುಲನಾತ್ಮಕ ಅತ್ಯುನ್ನತ
ஒப்பீட்டளவில் குறைந்த,ತುಲನಾತ್ಮಕವಾಗಿ ಕಡಿಮೆ
ஒப்பீட்டு நிகழ்தகவு,ಸಾಪೇಕ್ಷ ಸಂಭವನೀಯತೆ
தொடர்புடைய வேகம்,ಸಾಪೇಕ್ಷ ವೇಗ
"சார்பியல், சார்பியல், சார்பியல்","ಸಾಪೇಕ್ಷತೆ, ಸಾಪೇಕ್ಷತೆ, ಸಾಪೇಕ್ಷತೆ"
சார்பியல் கோட்பாடு,ಸಾಪೇಕ್ಷತಾ ಸಿದ್ಧಾಂತ
நம்பகத்தன்மை,ವಿಶ್ವಾಸಾರ್ಹತೆ
நம்பகத்தன்மை பிரச்சனை,ವಿಶ್ವಾಸಾರ್ಹತೆಯ ಸಮಸ್ಯೆ
எஞ்சிய பதவி,ಉಳಿದ ಪೋಸ್ಟ್
மீதமுள்ள தேற்றம்,ಉಳಿದ ಪ್ರಮೇಯ
மீண்டும் மீண்டும் வரம்பு,ಪುನರಾವರ್ತನೆಯ ಮಿತಿ
மறுசெயல் ரீமான்-இணைப்பு,ಪುನರಾವರ್ತಿತ ರೀಮನ್-ಅವಿಭಾಜ್ಯ
பிரதிநிதித்துவம்,ಪ್ರಾತಿನಿಧ್ಯ
"எஞ்சிய, எஞ்சிய","ಶೇಷ, ಶೇಷ"
முடிவிலியில் உள்ளது,ಅನಂತದಲ್ಲಿ ಉಳಿದಿದೆ
"கலைத்தல், மறுப்பு, வேறுபாடு","ವಿಸರ್ಜನೆ, ನಿರಾಕರಣೆ, ವ್ಯತ್ಯಾಸ"
விலகல்,ಬಿಡಿಸಿಕೊಳ್ಳುವಿಕೆ
வேகம் சரிசெய்தல்,ವೇಗ ಹೊಂದಾಣಿಕೆ
விளைவாக முடிவு,ಪರಿಣಾಮವಾಗಿ ಫಲಿತಾಂಶ
விளைவாக சக்தி,ಪರಿಣಾಮವಾಗಿ ಶಕ್ತಿ
முடிவு திசையன்,ಫಲಿತಾಂಶ ವೆಕ್ಟರ್
மாற்றியமைக்கப்பட்ட ஒற்றை முறை,ಏಕ ವಿಧಾನವನ್ನು ಮಾರ್ಪಡಿಸಲಾಗಿದೆ
ரோம்பஸ்,ರೋಂಬಸ್
ரீமான்-ஒருங்கிணைந்த,ರೀಮನ್-ಅವಿಭಾಜ್ಯ
"வலது கோணம், வலது கோணம்","ಬಲ ಕೋನ, ಬಲ ಕೋನ"
வலது கோண முக்கோணம்,ಬಲ ಕೋನದ ತ್ರಿಕೋನ
வலது வட்டக் கூம்பு,ಬಲ ವೃತ್ತಾಕಾರದ ಕೋನ್
தெற்கு தொகுப்பு,ದಕ್ಷಿಣ ಸೆಟ್
வலது வட்ட உருளை,ಬಲ ವೃತ್ತಾಕಾರದ ಸಿಲಿಂಡರ್
கடிகாரகடிகாரச்சுற்று,ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
தெற்கு தலைகீழ்,ದಕ್ಷಿಣ ವಿಲೋಮ
"துல்லியமான ஆதாரம், துல்லியமான ஆதாரம்","ನಿಖರವಾದ ಪುರಾವೆ, ನಿಖರವಾದ ಪುರಾವೆ"
"மோதிரம், மோதிரம்",ರಿಂಗ್ ರಿಂಗ್
முழு எண் வளையம்,ಪೂರ್ಣಾಂಕ ಉಂಗುರ
R-ஒருங்கிணைந்த,ಆರ್-ಅವಿಭಾಜ್ಯ
"வேர், வேர்","ಬೇರು, ಬೇರು"
சதுர வேர் வேர்,ವರ್ಗಮೂಲ ಮೂಲ
பல்லுறுப்புக்கோவையின் வேர்,ಬಹುಪದದ ಮೂಲ
"சுழற்சி, சுழற்சி","ತಿರುಗುವಿಕೆ, ತಿರುಗುವಿಕೆ"
ரவுண்டிங் பிழை,ಪೂರ್ಣಾಂಕ ದೋಷ
வரிசை,ಸಾಲು
வரிசை-நெடுவரிசை பெருக்கல்,ಸಾಲು-ಕಾಲಮ್ ಗುಣಾಕಾರ
வரி சமநிலை,ಸಾಲಿನ ಸಮಾನತೆ
வரிசை அணி,ಸಾಲು ಮ್ಯಾಟ್ರಿಕ್ಸ್
வரிசை ஒழுங்கு,ಸಾಲು ಆದೇಶ
தப்பிக்கும் புள்ளி,ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ಬಿಂದು
"மாதிரி, மாதிரி","ಮಾದರಿ, ಮಾದರಿ"
மாதிரி சராசரி,ಮಾದರಿ ಸರಾಸರಿ
மாதிரி புள்ளி,ಮಾದರಿ ಬಿಂದು
மாதிரி அளவு,ಮಾದರಿ ಅಳತೆ
மாதிரி இடம்,ಮಾದರಿ ಜಾಗ
மாதிரி-தரநிலை-விலகல்,ಮಾದರಿ-ಪ್ರಮಾಣಿತ-ವಿಚಲನ
மாதிரி ஆய்வு,ಮಾದರಿ ಸಮೀಕ್ಷೆ
மாதிரி மாறுபாடு,ಮಾದರಿ ವ್ಯತ್ಯಾಸ
"மாதிரி (v.), மாதிரி (n.)","ಮಾದರಿ (ವಿ.), ಮಾದರಿ (ಎನ್.)"
மாதிரி விநியோகம்,ಮಾದರಿ ವಿತರಣೆ
மாதிரி பிழை,ಮಾದರಿ ದೋಷ
மாதிரி இடைவெளி,ಮಾದರಿ ಮಧ್ಯಂತರ
மாதிரி முறை,ಮಾದರಿ ವಿಧಾನ
மாதிரி கொள்கை,ಮಾದರಿ ತತ್ವ
மாற்று மூலம் மாதிரி,ಬದಲಿಯೊಂದಿಗೆ ಮಾದರಿ
"அளவிடல், அளவிடல்","ಸ್ಕೇಲಾರ್, ಸ್ಕೇಲಾರ್"
அளவிடல் புலம்,ಸ್ಕೇಲಾರ್ ಕ್ಷೇತ್ರ
ஸ்கேலார் மேட்ரிக்ஸ்,ಸ್ಕೇಲಾರ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
அளவிடல் மடங்குகள்,ಸ್ಕೇಲಾರ್ ಬಹು
அளவிடல் பெருக்கல்,ಸ್ಕೇಲಾರ್ ಗುಣಾಕಾರ
அளவிடல் தயாரிப்பு,ಸ್ಕೇಲಾರ್ ಉತ್ಪನ್ನ
அளவுகோல்,ಸ್ಕೇಲಾರ್
ஸ்கேலர் மூன்று தயாரிப்பு,ಸ್ಕೇಲಾರ್ ಟ್ರಿಪಲ್ ಉತ್ಪನ್ನ
ஸ்கேலின் முக்கோணம்,ಸ್ಕೇಲಿನ್ ತ್ರಿಕೋನ
சிதறல் வரைபடம்,ಸ್ಕ್ಯಾಟರ್ ರೇಖಾಚಿತ್ರ
ஷ்ரோடிங்கர் சமன்பாடு,ಶ್ರೋಡಿಂಗರ್ ಸಮೀಕರಣ
"பருவகால ஏற்ற இறக்கங்கள், பருவகால ஏற்ற இறக்கங்கள்","ಋತುಮಾನದ ಏರಿಳಿತಗಳು, ಋತುಮಾನದ ಏರಿಳಿತಗಳು"
"ஊடுருவி, ஊடுருவும் கோடு, செகண்ட், தலைகீழ் கொசைன்","ನುಗ್ಗುವ, ನುಗ್ಗುವ ರೇಖೆ, ಸೆಕೆಂಟ್, ವಿಲೋಮ ಕೊಸೈನ್"
துளையிடும் முறை,ಚುಚ್ಚುವ ವಿಧಾನ
இரண்டாவது,ಎರಡನೇ
இரண்டாவது வரிசை (இரண்டாம் வகை),ಎರಡನೇ ಕ್ರಮಾಂಕ (ಎರಡನೇ ವಿಧ)
"பிரிவு, பிரிவு, பிரிவு, பிரிவு, பிரிவு","ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ"
"உட்பிரிவு, துறை, துறை","ಉಪವಿಭಾಗ, ವಲಯ, ವಲಯ"
வளைவு பிரிவு,ಕರ್ವ್ ವಿಭಾಗ
சுய-பற்றுதல்,ಸ್ವಯಂ ಬಾಂಧವ್ಯ
சுயமாக இணைக்கப்பட்ட ஆபரேட்டர்,ಸ್ವಯಂ ಲಗತ್ತಿಸಲಾದ ಆಪರೇಟರ್
தன்னியக்கமான,ಆಟೋಜೈಗಸ್
அரை அச்சு,ಅರ್ಧ ಅಕ್ಷ
அரைவட்டம்,ಅರ್ಧವೃತ್ತ
கான்கிரீட் அணி,ಕಾಂಕ್ರೀಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ஒருங்கிணைந்த இருபடி,ಅವಿಭಾಜ್ಯ ಚತುರ್ಭುಜ
சமிஸ்முஹ்,ಸಮಿಸ್ಮುಃ
அரை இடைவெளி,ಅರ್ಧ ಮಧ್ಯಂತರ
முக்கிய அச்சு என்று பொருள்,ಪ್ರಮುಖ ಅಕ್ಷದ ಅರ್ಥ
அரை சிறு அச்சு,ಅರೆ ಸಣ್ಣ ಅಕ್ಷ
பிரிக்கக்கூடிய பல்லுறுப்புக்கோவை,ಬೇರ್ಪಡಿಸಬಹುದಾದ ಬಹುಪದೋಕ್ತಿ
மாறி பிரித்தல்,ವೇರಿಯಬಲ್ ಪ್ರತ್ಯೇಕತೆ
வரிசை,ಅನುಕ್ರಮ
குறியீட்டு கொள்கை,ಸೂಚ್ಯಂಕ ತತ್ವ
தொடர் பகுப்பாய்வு,ಅನುಕ್ರಮ ವಿಶ್ಲೇಷಣೆ
தொடர் மாதிரி,ಅನುಕ್ರಮ ಮಾದರಿ
வகைப்பட்ட தொடர்பு,ವರ್ಗೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ
"தொடர், தொடர், தொடர்","ಸರಣಿ, ಸರಣಿ, ಸರಣಿ"
"மொத்த, காற்றின் திசை, நீரோடை திசை, உறைதல், உறைதல் (ver.)","ಒಟ್ಟು, ಗಾಳಿಯ ದಿಕ್ಕು, ಸ್ಟ್ರೀಮ್ ದಿಕ್ಕು, ಫ್ರೀಜ್, ಫ್ರೀಜ್ (ver.)"
sextant,ಸೆಕ್ಸ್ಟಂಟ್
ஷெவார்ட் கட்டுப்பாட்டு விளக்கப்படம்,ಶೆವರ್ಟ್ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್
"அடையாளம், தொகை","ಚಿಹ್ನೆ, ಮೊತ್ತ"
அணி குறிப்பான்,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮಾರ್ಕರ್
இருபடி இருபடி சின்னம்,ಕ್ವಾಡ್ರಾಟಿಕ್ ಚತುರ್ಭುಜ ಚಿಹ್ನೆ
சச்சின் எண்,ಸಚಿನ್ ಸಂಖ್ಯೆ
முக்கியத்துவம் நிலை,ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ
முக்கியத்துவம் சோதனை,ಮಹತ್ವ ಪರೀಕ್ಷೆ
குறிப்பிடத்தக்க மதிப்பெண்கள்,ಗಮನಾರ್ಹ ಅಂಕಗಳು
மதிப்பெண் சோதனை,ಗುರುತು ಪರೀಕ್ಷೆ
சின்ன செயல்பாடு,ಚಿಹ್ನೆ ಕಾರ್ಯ
ஒத்த நீள்வட்டம்,ಇದೇ ದೀರ್ಘವೃತ್ತ
ஒரே மாதிரியான உருவம்,ಏಕರೂಪದ ವ್ಯಕ್ತಿ
"ஒற்றுமை, ஒப்புமை","ಹೋಲಿಕೆ, ಸಾದೃಶ್ಯ"
ஒரே மாதிரியான அணி,ಏಕರೂಪದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
எளிய மூடிய வளைவு,ಸರಳ ಮುಚ್ಚಿದ ಕರ್ವ್
எளிய தொடர்பு,ಸರಳ ಪರಸ್ಪರ ಸಂಬಂಧ
எளிய ஹார்மோனிக் இயக்கம்,ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಚಲನೆ
எளிய சீரற்ற மாதிரி,ಸರಳ ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ
"தொகுப்பு, எளிய, ஒருபக்க, எளிய","ಸೆಟ್, ಸಿಂಪ್ಲೆಕ್ಸ್, ಏಕಪಕ್ಷೀಯ, ಸರಳ"
ஒரு வழி அல்காரிதம்,ಏಕಮುಖ ಅಲ್ಗಾರಿದಮ್
ஒற்றை அட்டவணை,ಒಂದೇ ಟೇಬಲ್
சிம்சனின் மூன்றில் ஒரு பங்கு விதி,ಸಿಂಪ್ಸನ್ ಅವರ ಮೂರನೇ ಒಂದು ನಿಯಮ
உருவகப்படுத்துதல் முறை,ಸಿಮ್ಯುಲೇಶನ್ ವಿಧಾನ
ஒரே நேரத்தில் வேறுபட்ட சமன்பாடுகள்,ಏಕಕಾಲಿಕ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣಗಳು
ஒரே நேரத்தில் சமன்பாடுகள்,ಏಕಕಾಲಿಕ ಸಮೀಕರಣಗಳು
"அடையாளம், சைன்","ಚಿಹ್ನೆ, ಸೈನ್"
"சைன் வளைவு, சைன் வளைவு","ಸೈನ್ ಕರ್ವ್, ಸೈನ್ ಕರ್ವ್"
தனி,ಏಕವ್ಯಕ್ತಿ
சலிப்பான செயல்பாடு,ಏಕತಾನತೆಯ ಕಾರ್ಯ
ஒற்றைப்படை ஒருங்கிணைந்த,ಬೆಸ ಅವಿಭಾಜ್ಯ
"விசித்திரம், விந்தை","ವಿಚಿತ್ರತೆ, ವಿಚಿತ್ರತೆ"
மாறாத அணி,ಬದಲಾಗದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
விசித்திரமான தீர்வு,ವಿಚಿತ್ರ ಪರಿಹಾರ
மாதிரி அளவு,ಮಾದರಿ ಅಳತೆ
ஒற்றைப்படை விநியோகம்,ಬೆಸ ವಿತರಣೆ
பன்முக ஹெர்மிடியன் அணி,ವೈವಿಧ್ಯಮಯ ಹರ್ಮಿಟಿಯನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
மாறுபாடு,ಕಾಂಟ್ರಾಸ್ಟ್
ஒற்றைப்படை சமச்சீர் அணி,ಬೆಸ ಸಮ್ಮಿತೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
மாறியை குறைக்கிறது,ವೇರಿಯಬಲ್ ಅನ್ನು ಕಡಿಮೆಗೊಳಿಸುವುದು
"சாய்வு, சாய்வு, சாய்வு","ಇಳಿಜಾರು, ಇಳಿಜಾರು, ಇಳಿಜಾರು"
சாய்வு சாய்வு,ಇಳಿಜಾರು ಗ್ರೇಡಿಯಂಟ್
"அடைப்புக்குறிகள், குறுகிய பிணைப்பு","ಆವರಣ, ಚಿಕ್ಕ ಬೈಂಡಿಂಗ್"
நேரான வளைவு,ನೇರ ವಕ್ರರೇಖೆ
இதர செயல்பாடு,ವಿವಿಧ ಕಾರ್ಯ
சூரிய குடும்பம்,ಸೌರ ಮಂಡಲ
,
சோலனாய்டல் திசையன்,ಸೊಲೆನಾಯ್ಡ್ ವೆಕ್ಟರ್
"திட, நிறை, கனசதுரம்","ಘನ, ದ್ರವ್ಯರಾಶಿ, ಘನ"
"கன வடிவியல், ஸ்டீரியோஸ்கோபிக் வடிவியல்","ಘನ ರೇಖಾಗಣಿತ, ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಜ್ಯಾಮಿತಿ"
"தீர்வு, கருவி","ಪರಿಹಾರ, ಸಾಧನ"
தொடர் வடிவம் தீர்வு,ಸರಣಿ ರೂಪ ಪರಿಹಾರ
தீர்வு அணி,ಪರಿಹಾರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
முக்கோணத்தின் தீர்வு,ತ್ರಿಕೋನದ ಪರಿಹಾರ
தீர்வு மக்கள் தொகை,ಪರಿಹಾರ ಜನಸಂಖ್ಯೆ
சோனைன் பல்லுறுப்புக்கோவை,ಸೋನಿನ್ ಬಹುಪದೋಕ್ತಿ
"வானம், விண்வெளி, விண்வெளி, விண்வெளி, விண்வெளி","ಆಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ"
வான வளைவு,ಆಕಾಶ ಕರ್ವ್
பெற்றோர் தொகுப்பு,ಪೋಷಕ ಸೆಟ್
உள்ளூர் தொடர்பு வரைபடம்,ಸ್ಥಳೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ ರೇಖಾಚಿತ್ರ
குறிப்பிட்ட நேரியல் குழு,ನಿರ್ದಿಷ್ಟ ರೇಖೀಯ ಗುಂಪು
குறிப்பிட்ட செங்குத்து குழு,ನಿರ್ದಿಷ್ಟ ಲಂಬ ಗುಂಪು
"குறிப்பிட்ட அடர்த்தி, உறவினர் அடர்த்தி","ನಿರ್ದಿಷ್ಟ ಸಾಂದ್ರತೆ, ಸಾಪೇಕ್ಷ ಸಾಂದ್ರತೆ"
மனித வரைபட தேற்றம்,ಮಾನವ ಮ್ಯಾಪಿಂಗ್ ಪ್ರಮೇಯ
செயல்பாட்டின் விதிமுறை,ಕಾರ್ಯದ ರೂಢಿ
"கோளம், கோளம்","ಗೋಳ, ಗೋಳ"
கோள ஒருங்கிணைப்பு அமைப்பு,ಗೋಳಾಕಾರದ ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ
கோள துருவ ஆயத்தொலைவுகள்,ಗೋಳಾಕಾರದ ಧ್ರುವ ನಿರ್ದೇಶಾಂಕಗಳು
கோள முக்கோணம்,ಗೋಳಾಕಾರದ ತ್ರಿಕೋನ
கோள முக்கோணவியல்,ಗೋಲಾಕಾರದ ತ್ರಿಕೋನಮಿತಿ
சுழல்,ಸುರುಳಿಯಾಕಾರದ
"சதுரம், சதுரம்","ಚೌಕ, ಚೌಕ"
"குருக்கள், குருபந்தனி","ಗುರುಗಳು, ಗುರುಬಂಧನಿ"
சதுர ஒருங்கிணைந்த,ಚದರ ಅವಿಭಾಜ್ಯ
சதுர அணி,ಚದರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
சதுர வேர்,ವರ್ಗ ಮೂಲ
மாதிரி நிலை,ಮಾದರಿ ಹಂತ
படிநிலை செயல்பாடு,ಕ್ರಮಾನುಗತ ಕಾರ್ಯ
நிலையான விலகல்,ಪ್ರಮಾಣಿತ ವಿಚಲನ
நிலையான வேறுபட்ட தயாரிப்பு,ಪ್ರಮಾಣಿತ ಭೇದಾತ್ಮಕ ಉತ್ಪನ್ನ
சமநிலை,ಸಮತೋಲನ
உணர்ச்சியற்ற வளைவு,ನಿಶ್ಚೇಷ್ಟಿತ ವಕ್ರರೇಖೆ
உணர்ச்சியற்ற புள்ளி,ನಿಶ್ಚೇಷ್ಟಿತ ಬಿಂದು
அதிர்ச்சியடைந்த மதிப்பு,ದಿಗ್ಭ್ರಮೆಗೊಂಡ ಮೌಲ್ಯ
"மாதிரி, உருவம்","ಮಾದರಿ, ಚಿತ್ರ"
புள்ளியியல்,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ
புள்ளிவிவர பகுப்பாய்வு,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ವಿಶ್ಲೇಷಣೆಗಳು
புள்ளிவிவர விநியோகம்,ಅಂಕಿಅಂಶಗಳ ವಿತರಣೆ
புள்ளியியல் கருதுகோள்,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಕಲ್ಪನೆ
புள்ளியியல் தோராயம்,ಅಂಕಿಅಂಶಗಳ ಅಂದಾಜು
புள்ளிவிவர மாதிரி,ಅಂಕಿಅಂಶ ಮಾದರಿ
புள்ளிவிவர மக்கள் தொகை,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಜನಸಂಖ್ಯೆ
புள்ளிவிவர தரக் கட்டுப்பாடு,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಗುಣಮಟ್ಟದ ನಿಯಂತ್ರಣ
"புள்ளிவிவரங்கள், புள்ளிவிவரங்கள்","ಅಂಕಿಅಂಶಗಳು, ಅಂಕಿಅಂಶಗಳು"
"மாறாத, நிலையான, நிலையான, நிரந்தர","ಬದಲಾಗದ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಶಾಶ್ವತ"
நிலையான நிலை தீர்வு,ನಿಂತಿರುವ ಸ್ಥಿತಿಯ ಪರಿಹಾರ
அதிக வாய்ப்புள்ள ஏற்றம்,ಹೆಚ್ಚು ಪೀಡಿತ ಆರೋಹಣ
சாய்வு-ஏறு வடிவமைப்பு,ಇಳಿಜಾರು-ಹತ್ತುವಿಕೆ ವಿನ್ಯಾಸ
செங்குத்தான வம்சாவளி,ಕಡಿದಾದ ಇಳಿಜಾರು
"படி-செயல்பாடு, படி-செயல்பாடு",ಹಂತದ ಕಾರ್ಯ
ஸ்டெர்லிங் வரம்பு,ಸ್ಟರ್ಲಿಂಗ್ ಶ್ರೇಣಿ
"சீரற்ற, நிகழ்தகவு","ಅಸ್ಥಿರ, ಸಂಭವನೀಯ"
நிகழ்தகவு அணி,ಸಂಭವನೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
நிகழ்தகவு மாதிரி,ಸಂಭವನೀಯ ಮಾದರಿ
நிகழ்தகவு நிரலாக்கம்,ಸಂಭವನೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
நிகழ்தகவு மாறி,ಸಂಭವನೀಯ ವೇರಿಯಬಲ್
ஸ்டோக்ஸ் தேற்றம்,ಸ್ಟೋಕ್ಸ್ ಪ್ರಮೇಯ
"நேர்கோடு, நேர்கோடு, நேர்கோடு","ನೇರ ರೇಖೆ, ನೇರ ರೇಖೆ, ಸರಳ ರೇಖೆ"
"நிலை விளக்கப்படம், பட்டை விளக்கப்படம்","ಮಟ್ಟದ ಚಾರ್ಟ್, ಬಾರ್ ಚಾರ್ಟ್"
"அடுக்கு, அடுக்கு","ಶ್ರೇಣೀಕರಣ, ಶ್ರೇಣೀಕರಣ"
அடுக்கு மாதிரி,ಲೇಯರ್ಡ್ ಮಾದರಿ
"ஓட்டம்-வரி, ஓடை-வரி","ಹರಿವು-ರೇಖೆ, ಸ್ಟ್ರೀಮ್-ಲೈನ್"
மன அழுத்தம்,ಒತ್ತಡ
வலுவான சாய்ந்த செயல்பாடு,ಬಲವಾಗಿ ಒಲವುಳ್ಳ ಕಾರ್ಯ
தொடர்ந்து குறைகிறது,ನಿರಂತರವಾಗಿ ಕಡಿಮೆಯಾಗುತ್ತಿದೆ
தொடர்ச்சியான அதிகரிப்பு,ನಿರಂತರ ಹೆಚ್ಚಳ
தொடர்ச்சியான ஒழுங்குமுறை செயல்பாடு,ನಿರಂತರ ಆರ್ಡಿನೇಟ್ ಕಾರ್ಯ
மாணவர் சோதனை (மாணவர் &#39;t&#39; சோதனை),ವಿದ್ಯಾರ್ಥಿ ಪರೀಕ್ಷೆ (ವಿದ್ಯಾರ್ಥಿ &#39;ಟಿ&#39; ಪರೀಕ್ಷೆ)
துணை சேகரிப்பு,ಉಪಸಂಗ್ರಹ
துணை நிர்ணயம்,ಉಪ-ನಿರ್ಣಾಯಕ
துணை மண்டலம்,ಉಪ-ಪ್ರದೇಶ
"துணைப்பிரிவு, துணைக்குழு, துணைக்குழு","ಉಪವರ್ಗ, ಉಪಗುಂಪು, ಉಪಗುಂಪು"
இடைவெளி,ಮಧ್ಯಂತರ
"துணை அணி, துணை அணி","ಸಬ್‌ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಸಬ್‌ಮ್ಯಾಟ್ರಿಕ್ಸ್"
