Odiya,English
ସଞ୍ଚାଳକ,Processor
ଉତ୍ପାଦନ,Production
"1. ପ୍ରୋଗ୍ରାମ୍, 2. ପ୍ରୋଗ୍ରାମ୍",Program
ପ୍ରୋଗ୍ରାମ ବ୍ୟାଖ୍ୟା,program compilation
ପ୍ରୋଗ୍ରାମ୍ ବ୍ରେକ୍,Program cash
ପ୍ରୋଗ୍ରାମ୍ ଫିକ୍ସ,program debugging
ପ୍ରୋଗ୍ରାମ ଡିଜାଇନ୍,program design
"ପ୍ରୋଗ୍ରାମ ମୂଲ୍ୟାଙ୍କନ ସମୀକ୍ଷା କ ech ଶଳ (PERT, PERT)",program evaluation & review technique (PERT)
ପ୍ରୋଗ୍ରାମ୍ ବିରତି |,program halt
"1. ପ୍ରୋଗ୍ରାମ୍ ଲାଇବ୍ରେରୀ, 2. ପ୍ରୋଗ୍ରାମ୍ ସଂଗ୍ରହ |",program library
ପ୍ରୋଗ୍ରାମ୍ ଚଲାନ୍ତୁ |,program run
"1. ପ୍ରୋଗ୍ରାମର୍, 2. ପ୍ରୋଗ୍ରାମର୍",Programmer
prolog,Prolog
p-rom,PROM
"1. ଟ୍ରାନ୍ସମିସନ୍, 2. ଆମ୍ପ୍ଲାଇଫେସନ୍ |",Propagation
ହାସଲ ଯୋଗ୍ୟ,Proposition
ସୁରକ୍ଷିତ ଚାବି |,protected key
ସୁରକ୍ଷା,Protection
ପ୍ରୋଟୋକଲ୍,Protocol
"1. ପ୍ରୋଟୋକଲ୍ ସ୍ଥାନାନ୍ତର, 2. ପ୍ରୋଟୋକଲ୍ ଅନୁବାଦ, 3. ପ୍ରୋଟୋକଲ୍ ବ୍ୟାଖ୍ୟା",protocol translation
ଛଉ କୋଡ୍ |,pseudo code
"1. ପବ୍ଲିକ୍ ଡାଟା, 2. ପବ୍ଲିକ୍ ଡାଟା ନେଟୱାର୍କ |",public data network
"1. ପବ୍ଲିକ୍ ଡୋମେନ୍, 2. ପବ୍ଲିକ୍ ଡୋମେନ୍ |",public domain
ସର୍ବସାଧାରଣ କି ଏନକ୍ରିପସନ୍ |,public key encripting
ନାଡ,Pulse
ନାଡ କୋଡ୍ ମଡ୍ୟୁଲେସନ୍ |,pulse code modulation
ପଲ୍ସ ଡିଜିଟାଲ୍ ମଡ୍ୟୁଲେସନ୍ (PDM),pulse digital modulation (PDM)
spandavali,pulse train
ବିରାମ ଚିହ୍ନ,Punctuation
"ଚାପ, ପୁରଣ",Push
ଅଟୋମେଟା ଡାଉନଲୋଡ୍ କରନ୍ତୁ |,push down automata
ଭୂଲମ୍ବ ତାଲିକା |,pushup list
ଚତୁର୍ଭୁଜ,quad density
"1. ଯୋଗ୍ୟତା, 2. ଯୋଗ୍ୟତା",Qualification
ପରିମାଣ,Quantifier
ପରିମାଣ କରିବାକୁ,Quantize
ପରିମାଣ,Quantizer
କ୍ୱାଣ୍ଟମ୍,Quantum
କ୍ୱାଣ୍ଟମ୍ ଘଣ୍ଟା |,quantum clock
"1. କ୍ୱାଣ୍ଟମ୍ କାପୁଟାନ୍, 2. କ୍ୱାଣ୍ଟମ୍ ଗଣନା |",quantum computing
ଉଦାହରଣ ଜିଜ୍ଞାସା |,querry by example
"1. ଅନୁସନ୍ଧାନ, 2. ଅନୁସନ୍ଧାନ",Query
ଜିଜ୍ଞାସା ଭାଷା |,query language
ଜିଜ୍ଞାସା ପ୍ରକ୍ରିୟାକରଣ |,query processing
ଧାଡି,Queue
ଧାଡି ପରିଚାଳନା,queue management
ଧାଡି ରେଜିଷ୍ଟର |,queue register
"1. ଧାଡି ନେଟୱାର୍କ, 2. ଧାଡି ନେଟୱାର୍କ |",queuing network
ଧାଡି ସିଦ୍ଧାନ୍ତ |,queuining theory
ଦ୍ରୁତ ପ୍ରବେଶ ସ୍ମୃତି,quick acess memory
Quotient,Quotient
ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ହସ୍ତକ୍ଷେପ (RFI),radio frequency interference (RFI)
ରେଡିକ୍ସ |,Radix
ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ କମ୍ପ୍ୟୁଟର ଉପକରଣ (RACE),random access computer equipment (RACE)
ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ ମେମୋରୀ (RAM),random access memory (RAM)
ଅନିୟମିତ ସ୍କାନିଂ |,random scan
"1.raster, 2.raster",Raster
ରାଷ୍ଟର ସ୍କାନିଂ |,raster scan
ପୁନ eng ନିର୍ମାଣ,re engineering
ପୁନର୍ଜୀବନ,re enlargement
"1. ଅଭିଗମ୍ୟତା, 2. ଅଭିଗମ୍ୟତା |",Reachability
ପ reading ିବା,Read
ମୁଣ୍ଡ ପ reading ିବା |,read head
"1. କେବଳ ପ read, 2. କେବଳ ପ read |",read only
"1. କେବଳ ସ୍ମୃତି ପ read, 2. କେବଳ ସ୍ମୃତି ପ read |",read only memory
ଲେଖା ମୁଣ୍ଡ ପ reading ୁଛି |,read write head
"1. ପ cycle ଼ିବା ଚକ୍ର, 2. ଲେଖିବା ଚକ୍ର |",read/write cycle
"1. ପ Cy ିବା ଚକ୍ର, 2. ହେଡ୍ ଲେଖିବା |",read/write head
"1. ସ୍ମୃତି ପ reading ିବା, 2. ସ୍ମୃତି ଲେଖିବା |",read/write
ପାଠକ,Reader
"ପ reading ିବା, ପ reading ିବା",reading
"1. ପ out ଼ିବା, 2. ପୋଷ୍ଟ ପ reading ିବା |",read-out
ସମୟ ବାସ୍ତବ |,real
"1. ଦ୍ରୁତ ପ୍ରତିକ୍ରିୟା ପ୍ରକ୍ରିୟାକରଣ, 2. ତୁରନ୍ତ ପ୍ରତିକ୍ରିୟା ପ୍ରକ୍ରିୟାକରଣ |",real time processing
ରସିଦ,Receiver
ସ୍ୱୀକୃତି ତର୍କ,recognition logic
ପୁନ repr ପ୍ରୋଗ୍ରାମିଂ ସ୍ଥାନାନ୍ତର |,Recompile
ରେକର୍ଡ,Record
"1. ରେକର୍ଡିଂ ହେଡ୍, 2. ରେକର୍ଡିଂ ହେଡ୍ |",recording head
ସଠିକ୍ ତ୍ରୁଟି |,recoverable error
ପୂର୍ଣ୍ଣତା,Recovery
ପୁନରାବୃତ୍ତି ଥିଓରେମ୍ |,recursim theorem
ପୁନ yc ବ୍ୟବହାର,Recursion
ପୁନରାବୃତ୍ତି କାର୍ଯ୍ୟ,recursive function
କ୍ଷୁଦ୍ରକରଣ ନିର୍ଦ୍ଦେଶ ସେଟ୍ କମ୍ପ୍ୟୁଟର (RISC),reduced instruction set computer (RISC)
ଅନାବଶ୍ୟକତା |,Redundancy
"1. ନିର୍ଭରଶୀଳ ଡିସ୍କ, 2. ଡିସ୍କର ଅତିରିକ୍ତ ଆରେ (ଲାଲ୍)",redundant array of independent disks (RAID)
ପୁନ entry- ପ୍ରବେଶ,Re-entrant
ପୁନ entry- ପ୍ରବେଶ ସଂକେତ |,re-entrant code
ସନ୍ଦର୍ଭ,Reference
ରେଫରେନ୍ସ ଅଖଣ୍ଡତା |,referential integrity
ପ୍ରତିଫଳନ,Reflectivity
ପ୍ରତିଫଳନ,Reflextion
ପ୍ରତିଫଳନ,Refraction
ସତେଜ,Refresh
ପୁନର୍ଜନ୍ମ,Regeneration
ପଞ୍ଜିକରଣ କର |,Register
ନିୟମିତ ବ୍ୟାକରଣ,regular grammar
ସମ୍ପର୍କ,Relation
ସମ୍ବନ୍ଧୀୟ ଡାଟାବେସ୍ |,relational database
ରିଲାଏନ୍ସ ଡାଟାବେସ୍ ମ୍ୟାନେଜମେଣ୍ଟ ସିଷ୍ଟମ୍ (RDBMS),relational database management system (RDBMS)
ସମ୍ବନ୍ଧୀୟ ମଡେଲ୍ |,relational model
"1. ସମ୍ପର୍କୀୟ, 2. ସମ୍ପର୍କୀୟ",Relative
ସମ୍ପର୍କୀୟ ଠିକଣା,relative addressing
"1. ରିଲେ, 2. ସଂକ୍ରମଣ",Relay
ନିର୍ଭରଯୋଗ୍ୟତା ମଡେଲ୍ |,reliability modeling
ନିର୍ଭରଯୋଗ୍ୟ,Reliable
"1. ସ୍ଥାନାନ୍ତରିତ କୋଡ୍, 2. ସ୍ଥାନାନ୍ତରଯୋଗ୍ୟ ତଥ୍ୟ |",relocatable code
ବହୁତ ଦୂର,Remote
ସୁଦୂର ଫିଡର୍ |,remote host
ସୁଦୂର କାର୍ଯ୍ୟ ପ୍ରବେଶ,remote job entry
"1. ରିମୋଟ୍ ଅଧିବେଶନ ଆରମ୍ଭ, 2. ରିମୋଟ ଲଗଇନ୍ |",remote log-in
ସୁଦୂର ପ୍ରକ୍ରିୟା ନିମନ୍ତ୍ରଣ (RPC),remote procedure call (RPC)
ରିମୋଟ ସେନ୍ସିଂ |,remote sensing
ନାମ ପରିବର୍ତ୍ତନ,Rename
"1. ରେଣ୍ଡରିଂ, 2. ସମର୍ପଣ |",Rendering
ପୁନରାବୃତ୍ତି,Repeater
ଉତ୍ତର,Reply
"1. ଅନୁରୋଧ, 2. ଅନୁରୋଧ",Request
ମନ୍ତବ୍ୟ ଅନୁରୋଧ (RFC),request for comments (RFC)
"1. ପୁନ Prot ପ୍ରୋଟୋକଲ୍, 2. ପ୍ରତିକ୍ରିୟା ପ୍ରୋଟୋକଲ୍ |",request/reply protocol
ପୁନରାବୃତ୍ତି ପ୍ରୋଗ୍ରାମ୍ |,rerun program
ଅନୁସନ୍ଧାନ |,Research
ଚକ୍ର ପୁନରୁଦ୍ଧାର କରନ୍ତୁ |,reset cycle
ସ୍ମାରକବାଦୀ,Resident
ଭିନ୍ନତା,Resolution
ଉତ୍ସଗୁଡ଼ିକ,Resources
ପ୍ରତିକ୍ରିୟା ସମୟ,responsee time
"1. ରେଷ୍ଟାର୍ଟ, 2. ରେଷ୍ଟାର୍ଟ",Restart
ପୁନରୁଦ୍ଧାର,Restore
ପୁନ-ଚିହ୍ନ,Retrace
"1. ପୁନ-ପଠାଇବା, 2. ପୁନ communication ଯୋଗାଯୋଗ |",Retransmission
ପୁନରୁଦ୍ଧାର,Retrieve
ପୁଣିଥରେ ଚେଷ୍ଟା କରନ୍ତୁ,Retry
"1. ରିଗ୍ରେସନ୍, 2. ରିଟର୍ନ",Return
ରିଗ୍ରେସନ୍ କୋଡ୍,return code
ରିଗ୍ରେସନ୍ ଚାବି |,return key
ପୁନ us ବ୍ୟବହାର ଯୋଗ୍ୟ କୋଡ୍ |,reusable code
ପୁନ rew ଲିଖନଯୋଗ୍ୟ |,Rewritable
rgb ମନିଟର,RGB monitor
ରିବନ୍,Ribbon
ସରକାରୀ ସମସ୍ୟା |,right issue
"1. ରୋବଟ୍, 2. ମେକାନିକ୍, 3. ମେକାନିଜିମ୍ |",Robot
"1. ଯାନ୍ତ୍ରିକ ବିଜ୍ଞାନ, 2. ଯାନ୍ତ୍ରିକ ଆନ୍ଥ୍ରୋପୋଲୋଜି |",Robotics
"ଶକ୍ତିଶାଳୀ, ଶକ୍ତିଶାଳୀ",Robust
ଭୂମିକା,Role
ପୁନର୍ବାର ଗଡ଼ୁଛି |,roll back
engulfment,roll in
ଆଉଟଫ୍ଲୋ,roll out
"1. କେବଳ ସ୍ମୃତି ପ Read ନ୍ତୁ, 2. କେବଳ ସ୍ମୃତି ପ Read ନ୍ତୁ (ROM)",ROM
ମୂଳ,Root
ପ୍ୟାରେଣ୍ଟ୍ ଡିରେକ୍ଟୋରୀ |,root directory
ଆନୁମାନିକ ତ୍ରୁଟି |,round of error
"1. ରାଉଟର, 2. ରାଉଟର",Router
"ରାଉଟିଙ୍ଗ୍, ରାଉଟିଙ୍ଗ୍ |",Routing
RS232C ଇଣ୍ଟରଫେସ୍ |,RS232C interface
RSA ଏନକ୍ରିପସନ୍ |,RSA encryption
rtc,RTC
କାର୍ଯ୍ୟର ସବିଶେଷ କୋଡିଂ |,run length encoding
କାର୍ଯ୍ୟକାଳ,run time
ଚାଲିବା ସମୟ ତ୍ରୁଟି |,run time error
"1. ନମୁନା, 2. ନମୁନା",Sample
ନମୁନା ସଂଗ୍ରହ,Sampling
"1. ସାଟେଲାଇଟ୍, 2. ସାଟେଲାଇଟ୍",Satellite
ପରିପୃଷ୍ଠା,Saturating
ସଞ୍ଚୟ କରନ୍ତୁ |,Save
"1. ମାପନୀୟତା, 2. ମାପନୀୟତା |",Scalability
ସ୍କାଲାର୍ |,Scalar
ସ୍କାନିଂ,Scanning
ଲ୍ୟାଣ୍ଡସ୍କେପ୍,Scenario
ନିର୍ଧାରକ,Scheduler
ସ୍କ୍ରିନ୍ ପ୍ରତିଫଳନ ପ୍ରୋଜେକ୍ଟର୍ |,screen image projector
ସ୍କ୍ରିପ୍ଟ,Script
ସ୍କ୍ରିପ୍ଟିଂ ଭାଷା |,scripting language
"1. କୋଇଲ୍, 2. ସ୍କ୍ରୋଲ୍",Scrolling
ସିଙ୍କ୍ରୋନସ୍ ଡାଟା ଲିଙ୍କ୍ କଣ୍ଟ୍ରୋଲ୍ (SDLC),SDLC (sychronous data link control)
"1. ଅନୁସନ୍ଧାନ, 2. ଆବିଷ୍କାର |",Search
ଖୋଜିବା ଯନ୍ତ୍ର,search engine
ବୃକ୍ଷ ଖୋଜ |,search tree
"1. ଅନୁସନ୍ଧାନ, 2. ଆବିଷ୍କାର |",Searching
ଦ୍ secondary ିତୀୟ,Secondary
"1. ସେକ୍ଟର, 2. ସେକ୍ଟର",Sector
ସୁରକ୍ଷା ନୀତି,security policy
ସନ୍ଧାନ ଶବ୍ଦ,seek time
"1. ବିଭାଗ, 2. ବିଭାଗ",Segment
"1. ଖଣ୍ଡବିଖଣ୍ଡନ, 2. ବିଭାଗ",Segmentation
ଚୟନ ସର୍ଟିଂ,selection sort
"1. autocomplete, 2.autocomplete",self contained
"1. ସେମାଣ୍ଟିକ୍ସ, 2. ସେମାଣ୍ଟିକ୍ସ |",Semantics
ସେମାଫୋର |,Semaphore
ସେମିକଣ୍ଡକ୍ଟର |,Semiconductor
କଳ୍ପନା ୱେବ୍ |,semontic web
କ୍ରମାଗତ ପ୍ରବେଶ ପଦ୍ଧତି |,sequential access method
କ୍ରମାଗତ,Serial
କ୍ରମିକ |,Serializer
"1. ସର୍ଭର, 2. ସର୍ଭର",Server
ସର୍ଭର କ୍ରାସ୍ |,server crash
ସର୍ଭର ଲାଇସେନ୍ସ |,server license
ସର୍ଭୋ ଗୁଣକ,servo multiplier
ର ସେଟ୍,Set
ନିର୍ଦ୍ଦିଷ୍ଟ ବିନ୍ଦୁ |,set point
ପରିଚାଳନା,set up
ଛାୟା |,Shade
ସିନେମାଟୋଗ୍ରାଫି |,Shading
ଭୂତ,Shadow
ଫାଇଲ୍ ଅଂଶୀଦାର କରନ୍ତୁ |,share file
ଅଂଶୀଦାର ପ୍ରବେଶ,shared access
ଅଂଶୀଦାର,Sharing
"1. ବ୍ରାକେଟ୍, 2. ବାହୁବଳୀ, 3. ସେଲ୍, 4. ସେଲ୍ |",Shell
ବିସ୍ଥାପନ ପ୍ରତୀକ |,shift character
ସଂକ୍ଷିପ୍ତ ପଥ,short circuit
ସଂକ୍ଷିପ୍ତ ନିର୍ଦ୍ଦେଶ,short instruction
ଭାଇଭଉଣୀ |,Sibling
"1. ପାର୍ଶ୍ୱ ପ୍ରତିକ୍ରିୟା, 2. କାଉଣ୍ଟର ପ୍ରଭାବ |",side effect
ସାଇନ୍ ବିଟ୍ |,sign bit
ସଙ୍କେତ,Signal
ସଙ୍କେତ ପ୍ରକ୍ରିୟାକରଣ |,signal processing
ଟିପ୍ପଣୀ,Signalling
"1. ସଙ୍କେତ-ଧ୍ୱନି ଅନୁପାତ, 2. ସଙ୍କେତ-ଶବ୍ଦ ଅନୁପାତ |",signal-to-noise ratio
"1. ଦସ୍ତଖତ, 2. ଦସ୍ତଖତ",Signature
ମାର୍କର ପରୀକ୍ଷା,signature testing
ଉଲ୍ଲେଖନୀୟ ଚିହ୍ନ,significant digit
ସିଲିକନ୍ ଚିପ୍ |,silicon chip
ସରଳ ମେଲ୍ ସ୍ଥାନାନ୍ତର ପ୍ରୋଟୋକଲ୍ (SMTP),Simple Mail Transfer Protocol (SMTP)
ଏକକ,Simplex
"1. ଗୋଟିଏ ସିଗନାଲ୍ ନୋଡ୍, 2. ସିମ୍ପାଲେକ୍ସ ନୋଡ୍ |",simplex node
ଅନୁକରଣ,Simulation
ଅନୁକରଣକାରୀ,Simulator
"1. ଏକକାଳୀନ, 2. ସିଙ୍କ୍ରୋନସ୍ |",Simultaneous
ଏକକାଳୀନ ପ୍ରକ୍ରିୟାକରଣ |,simultaneous processing
ଏକାକୀ,Singleton
"1. ସାଇଟ୍ ଲାଇସେନ୍ସ, 2. ସାଇଟ୍ ଲାଇସେନ୍ସ |",site licence
"1. ଆକାର, 2. ଆକାର",Size
ମାପ,Sizing
"1. ଚିତ୍ର, 2. ଚିତ୍ର",Sketching
pluti,Skip
"1. ପ୍ଲୁଟି, 2. ପ୍ଲୁଟିକରନ୍",Skipping
"1. ସ୍ଲାସ୍, 2. କଟ୍",Slash
କମ୍ପ୍ୟୁଟର ତଳେ |,slave computer
ସାପ ୱିଣ୍ଡୋ ପ୍ରୋଟୋକଲ୍ |,sliding window protocol
"1. ତ୍ୟାଗ, 2. ଆତ୍ମସମର୍ପଣ |",Slip
ସ୍ଲଟ୍,Slot
SCSI (SCSI),small computer system interface (SCSI)
ସ୍ମାର୍ଟ କାର୍ଡ |,smart card
ସ୍ନାଲ୍ ମେଲ୍ |,snail mail
ସ୍ନାପସଟ୍ |,Snapshot
"1. ସଫ୍ଟ ଗଣନା, 2. ସଫ୍ଟ ଗଣନା |",soft computing
ସଫ୍ଟ କପି,soft copy
ସହଜ ଫଣ୍ଟ,soft font
ସଫ୍ଟୱେର୍,Software
ସଫ୍ଟୱେର୍ ଇଞ୍ଜିନିୟରିଂ,software engineering
ସଫ୍ଟୱେର୍ ଲାଇସେନ୍ସ |,software license
ସଫ୍ଟୱେର୍ ଡକାୟତି |,software piracy
ସ୍ପେକ୍ଟ୍ରମ୍,Spectrum
"1. ସ୍କ୍ରୁ, 2. ସ୍ପିରାଲ୍ |",Spiral
"1. ଡିଟେଲ୍ ସିଟ୍, 2. ସ୍ପ୍ରେଡସିଟ୍ |",spread sheet
ମାନକ,Standard
ଷ୍ଟାଣ୍ଡାର୍ଡ ଜେନେରାଲାଇଜଡ୍ ମାର୍କଅପ୍ ଭାଷା (SGML),standard generalized markup language (SGML)
ମାନକକରଣ,Standardization
ଅପେକ୍ଷା ସମୟ,standby time
ତାରକ ଲାନ୍ |,star LAN
ତାରା ସ୍ଥିତି,star topology
ବିଟ୍ ଆରମ୍ଭ,start bit
"1. ଅଭାବ, 2. ଅଭାବ, 3. ଅଭାବ ସଙ୍କଟ |",Starvation
"1. ଷ୍ଟାଟିକ୍ ମେମୋରୀ, 2. ଷ୍ଟାଟିକ୍ ମେମୋରୀ |",static memory'
ସ୍ଥିତି ଚ୍ୟାନେଲ୍ |,status channel
"1. ଷ୍ଟେପ୍ ସାଇଜ୍, 2. ଷ୍ଟେପ୍ ଡାଇମେନ୍ସନ୍ |",step size
ବିରାମ ଏବଂ ଅପେକ୍ଷା ପ୍ରୋଟୋକଲ୍ |,stop and wait protocol
ବ୍ରେକ୍ କୋଡ୍,stop code
ବିରାମ ଚାବି |,stop key
ସ୍ଥାୟୀତ୍ୱ |,Storability
ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ୍ |,stored program
କ୍ରମିକ ତଥ୍ୟ |,string data
"1. ସଂରଚନା ଏନକୋଡିଂ, 2. ସଂରଚନା କୋଡିଂ |",structured coding
ସଂରଚନା ଜିଜ୍ଞାସା ଭାଷା (SQL),structured query language (SQL)
"1. ବ୍ରୋଚର ସିଟ୍, 2 ଶ style ଳୀ ଅକ୍ଷର",style sheet
ସବ୍-ଡିରେକ୍ଟୋରୀ |,Sub-directory
"1. ସବ୍ନେଟ୍, 2. ସବ୍ନେଟ୍ |",Subnet
subtree,Subtree
"1. ସଂକ୍ଷେପରେ, 2. ସଂକ୍ଷେପରେ",Summarization
"1. ସୁପର କମ୍ପ୍ୟୁଟର, 2. ସୁପର କମ୍ପ୍ୟୁଟର |",super computer
"1. ସୁପର ଗଣନା, 2. ସୁପର ଗଣନା |",super computing
କି କି,super key
ଶୀର୍ଷ ଉପଭୋକ୍ତା |,super user
ତଦାରଖ ଶିକ୍ଷଣ |,supervised learning
ସହାୟକ ଚିପ୍,support chip
ନିଟ୍ ଭିନ୍ନତା |,Surf
"1. ନେଟ ଭିନ୍ନତା, 2. ବିଭାଗ, 3. ସୁରଫାନ୍ |",Surfing
ସ୍ୱାପ୍,Swap
ଭିତରକୁ,swap in
ଆଉଟଫ୍ଲୋ,swap out
ଅଦଳବଦଳ,Swapping
"1. ସୁଇଚ୍ ନେଟୱାର୍କ, 2 ସୁଇଚ୍ ନେଟୱାର୍କ |",switched network
ସୁଇଚ୍,Switching
ସୁଇଚ୍ ନୀତି |,switching theory
ସାଙ୍କେତିକ ପ୍ରୋଗ୍ରାମିଂ |,symbolic programming
ସିଙ୍କ୍ରୋନାଇଜେସନ୍,Synchronization
ସିଙ୍କ୍ରୋନାଇଜର୍,Synchronizer
ସମକାଳୀନ |,Synchronous
ସିଙ୍କ୍ରୋନସ୍ ସାଂଖ୍ୟିକ କ୍ରମ (SDH),synchronous digital hierarchy (SDH)
ବାକ୍ୟ ବିଶ୍ଳେଷଣ |,syntax analysis
ସିଷ୍ଟମ୍ ବିଶ୍ଳେଷଣ |,system analysis
ସିଷ୍ଟମ୍ ଇଞ୍ଜିନିୟରିଂ,system engineering
"1. ସିଷ୍ଟମ୍ ବ୍ରେକର୍, 2. ସିଷ୍ଟମ୍ ହ୍ୟାକର୍ |",system hacker
ସିଷ୍ଟମ୍ ଇଣ୍ଟିଗ୍ରେଟର,system integrator
ସିଷ୍ଟମ୍ ଲଗ୍ |,system log
ସିଷ୍ଟମ୍ କଭର |,system mask
ସିଷ୍ଟମ୍ ନେଟୱାର୍କ ଗଠନ (SNA),system network architecture (SNA)
"1. ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍, 2. ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍ |",system programmer
"1. ସିଷ୍ଟମ୍ ପୁନ art ଆରମ୍ଭ, 2. ସିଷ୍ଟମ୍ ପୁନ Rest ଆରମ୍ଭ |",system restart
ସିଷ୍ଟମ୍ ସମାପ୍ତି |,system shutdown
ସିଷ୍ଟମ୍ ପରୀକ୍ଷା,system testing
ସିଷ୍ଟମ୍ ଉପଯୋଗୀତା |,system utility
"1. ସିଷ୍ଟମେଟିକ୍ କୋଡ୍, 2. ସିଷ୍ଟମେଟିକ୍ କୋଡ୍ |",systematic code
ଟ୍ୟାବ୍ କମାଣ୍ଡ୍ |,tab command
କାର୍ଯ୍ୟସୂଚୀ,Table
ଟାବୁଲାର୍ ସମୀକ୍ଷା,table look up
ଟେବୁଲ୍ ସ୍ପେସ୍ |,table space
ଫଳକ,Tablet
"1. ଟାବୁଲାର୍, 2. ଆରେ ଆରେ |",tabular array
ଟ୍ୟାବୁଲେସନ୍ ଫଙ୍କସନ୍,tabulating function
"1. ଚିହ୍ନିତ ସ୍ଥାପତ୍ୟ, 2. ଚିହ୍ନିତ ସଂରଚନା |",tagged architecture
ଚିହ୍ନିତ ପ୍ରତିଛବି ଫାଇଲ ଫର୍ମ (TIFF),tagged image file format (TIFF)
ଟାଣ୍ଡେମ୍ ସିଷ୍ଟମ୍ |,tandam system
ଟେପ୍ ସାନ୍ଧ୍ରତା |,tape density
ଟେପ୍ କଭର |,tape mask
ଟାର୍ ଫାଇଲ୍ |,tar file
କାମ କର |,Task
କାର୍ଯ୍ୟ ଗାଇଡ୍,task bar
କାର୍ଯ୍ୟ ସୂଚୀ,task scheduler
ଟ୍ରାନ୍ସମିସନ୍ କଣ୍ଟ୍ରୋଲ୍ ପ୍ରୋଟୋକଲ୍ / ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ (TCP / IP),TCP/IP (transmission control protocol/internet protocol)
କାଟିବା କାର୍ଯ୍ୟ,teardown operation
ଟେଲି ଯୋଗାଯୋଗ |,Telecom
ଟେଲି ଯୋଗାଯୋଗ |,Telecommunication
ଟେଲିକମ୍ |,Teleconference
ଟେଲି କନଫରେନ୍ସ |,Teleconferencing
"1. ଟେଲିଗ୍ରାଫ୍, 2. ଟେଲିଗ୍ରାଫି |",Telegraphy
"1. ଟେଲିମିଟର, 2. ଟେଲିମେଟ୍ରି |",Telemetry
"1. ଟେଲିଫୋନ୍, 2. ଟେଲିଫୋନ୍",Telephone
ଟେଲିଫୋନ୍ |,Telephony
"1. ଟେଲିପ୍ରିଣ୍ଟର୍, 2. ଟେଲି ପ୍ରିଣ୍ଟର୍",Teleprinter
ଟେଲି ପ୍ରୋସେସିଂ |,Teleprocessing
"1. ଦ୍ୱାରରଶନ୍, 2. ଟେଲିଭିଜନ, 3. ଦ୍ୱାରଦ୍ୱାର |",Television
ଟେଲକ୍ସ |,Telex
"1. ଟ୍ରାପ୍ ଦୂରରେ, 2. ଟେଲନେଟ୍ |",Telnet
"1. ଉତ୍ତାପ, 3. ତାପମାତ୍ରା",Temperature
"1. ଆକୃତି ପ୍ଲେଟ୍, 2. ଟେମ୍ପଲେଟ୍, 3. ଗ୍ରୁପ୍",Template
ଦଶର ସଂପନ୍ନ |,ten's complement
ଟେରା ବାଇଟ୍ |,tera byte
ଟେରା ପତିତପାବନ |,tera flops
"1. ଶେଷ ସୂଚକ, 2. ଟର୍ମିନାଲ୍ କର୍ସର୍ |",terminal cursor
"1. ଶେଷ ନୋଡ୍, 2. ଟର୍ମିନାଲ୍ ନୋଡ୍ |",terminal node
ଟର୍ମିନାଲ୍ ୱିଣ୍ଡୋ |,terminal window
ସମାପ୍ତ,Termination
ତ୍ରି-ଆଧାର |,Ternary
ତିନୋଟି ବେସ୍ ଅପରେସନ୍ |,ternary operation
ପରୀକ୍ଷା,Test
ପରୀକ୍ଷା କଭରେଜ୍ |,test coverage
ପରୀକ୍ଷା ନିଷ୍ପାଦନ,test run
ପରୀକ୍ଷା ତଥ୍ୟ,Test-data
"1. ପାଠ, ୨। ଅଧ୍ୟୟନ ସାମଗ୍ରୀ |",Text
ଟେକ୍ସଟ୍ ବକ୍ସ,text box
ପାଠ୍ୟ କର୍ସର୍ |,text cursor
ପାଠ୍ୟ ସମ୍ପାଦକ |,text editor
ଟେକ୍ସଟ୍ ଫାଇଲ୍ |,text file
ପାଠ୍ୟକ୍ରମ,text mode
ପାଠ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |,text processing
ବାଣୀ-ପାଠ (TTS),text to speech (TTS)
ଟେକ୍ସଚର୍ ମ୍ୟାପିଙ୍ଗ୍ |,texture mapping
"1. ଟି ଫ୍ଲିପ୍ ଫ୍ଲପ୍, 2. ଟି-ବିନୋମିଟର |",T-flip-flop
ଥର୍ମାଲ୍ ସିଲ୍ ଥର୍ମାଲ୍ |,thermal printer
"1. ପ୍ରିଣ୍ଟର୍ ପତଳା ଚଳଚ୍ଚିତ୍ର ସ୍ମୃତି, 2. ଏହି ଚଳଚ୍ଚିତ୍ର ସ୍ମୃତି |",thin film memory
(TFT) ପତଳା ଚଳଚ୍ଚିତ୍ର ଟ୍ରାନଜିଷ୍ଟର (TFT),thin film transistor
"1. ରତ୍ନ, 2. ହ୍ୟାସିଂ",Thrashing
ଥ୍ରେଡ୍ ବଙ୍ଗଲ୍ |,Thread
ଥ୍ରେଡିଙ୍ଗ୍,Threading
"1. ତ୍ରିପାକ୍ଷିକ ନେଟୱାର୍କ, 2. ତ୍ରିପାକ୍ଷିକ ନେଟୱାର୍କ |",threetier network
ପ୍ରବାହ କ୍ଷମତା,Throughput
