English,Bengali
Rotate instruction,ঘূর্ণন নির্দেশ
Rotating vector,ঘূর্ণনশীল ভেক্টর
Round off error,কাছাকাছি ত্রুটি
Router,রাউটার
Routh test,রুথ পরীক্ষা
Routh-Hurwitz array,ruth-harwijs অ্যারে
Routine test,নোমি পরীক্ষা
R-parameter,r- প্যারামিটার
Rs-complement (radix complement),rs-complement (র্যাডিক্স কমপ্লিমেন্ট)
RS-Flip-flop,আর এস. ফ্লিপ-ফ্লপ
RTD (resistance temperature detector),আরটিডি (রেজিস্ট্যান্স হিট ডিটেক্টর)
Ruby laser,রুবি লেজার
Rung current,rod-stream
Runway,চলে যাও
Rydberg constant,রাডবার্গের ধ্রুবক
Rz-code,rz-কোড
Safe operating area,নিরাপদ অঞ্চল
Safety factor,"নিরাপদ গুণক, নিরাপত্তা সূচক"
Sallen and key filter,সেলিনের ফিল্টার
Sample and hold,নমুনা এবং ধরে রাখুন
Sample and hold circuit,নমুনা এবং হোল্ড সার্কিট
Sample data,নমুনা তথ্য
Sampling CRO,নমুনা সিআরও
Sampling function,স্যাম্পলিং ফাংশন
Sampling oscilloscope,নমুনা অসিলোস্কোপ
Sampling theorem,নমুনা উপপাদ্য
Sampling voltmeter,নমুনা ভোল্টমিটার
Satellite,স্যাটেলাইট
Satellite broad casting,স্যাটেলাইট সম্প্রচার
Satellite communication,স্যাটেলাইট যোগাযোগ
Satellite communication window,স্যাটেলাইট ট্রান্সমিশন উইন্ডো
Satellite station,স্যাটেলাইট স্টেশন
Satellite television,স্যাটেলাইট টিভি
Saturated logic,স্যাচুরেটেড যুক্তি
Saturation,স্যাচুরেশন
Saturation delay,স্যাচুরেশন বিলম্ব
Saturation flux density,স্যাচুরেশন ফ্লাক্স ঘনত্ব
Saturation point,সম্পৃক্তি বিন্দু
Saturation voltage,স্যাচুরেশন ভোল্টেজ
Saw filter,অ্যারিড্যান্ট ফিল্টার
Saw tooth generator,ডেন্ট জেনারেটর দেখেছি
Saw tooth waveform,aridanti তরঙ্গ ফর্ম
Scalar,স্কেলার
Scale factor,স্কেল গুণক
Scan path,স্ক্যানিং পথ
Scanner,স্ক্যানার
Scanning,স্ক্যানিং
Scatter propagation,বিক্ষিপ্ত সংক্রমণ
Scatterrer,বিচ্ছুরণকারী
Scherratic capture,পদ্ধতিগত ক্যাপচার
Schmitt trigger,স্মিথ ট্রিগার
Schottky diode,স্কটকি ডায়োড
Schumann response,প্রশমন প্রতিক্রিয়া
Scintilation chamber,ফোলা চেম্বার
Scintillator,scintillating
Scrambling,শ্বাসরোধ
Screen display,পর্দা প্রদর্শন
Screening,আবরণ
SDRAM,সিঙ্ক্রোনাস ডায়নামিক RAM (SDRAM)
SECAM coder,সিকাম কোডাক
Secant law,সেক্যান্ট নিয়ম
Second approximation,দ্বিতীয় অনুমান
Second breakdown,দ্বিতীয় ফাটল
Second harmony,দ্বিতীয় সুরেলা
Second order loop,দ্বিতীয় অর্ডার লুপ
Secondary cell,সেকেন্ডারি সেল
Secondary emission,গৌণ নির্গমন
Secondary winding,সেকেন্ডারি কয়েল
Sectoral horn,রেডিয়াল হর্ন
Sectoring format,বিভাজন ফ্যাক্টর
Seek time,অন্বেষণ সময়কাল
Segment register,ব্লক রেজিস্টার
Selection process,নির্বাচন প্রক্রিয়া
Selective fading,নির্বাচনী উচ্চারণ
Selective oxidation,নির্বাচনী অক্সিডেশন
Selectivity,"সিলেক্টিভিটি, সিলেক্টিভিটি"
Selectivity frequency,ফ্রিকোয়েন্সি নির্বাচনীতা
Selenium rectifier,সেলেনিয়াম রেকটিফায়ার
Self aligned gate,স্ব সারিবদ্ধ গেট
Self bias,স্ব আরোপ
Self inductance,স্বয়ংচালিত
Self-discharge,আত্ম নিমজ্জন
Self-orthogonal code,স্ব-উপবৃত্তাকার কোড
Semi log scale,আধা লগারিদমিক স্কেল
Semiconductor,অর্ধপরিবাহী
Semiconductor laser diode,সেমিকন্ডাক্টর লেজার ডায়োড
Sense terminal,সেন্সিং টার্মিনাল
Senser,সেন্সর
Sensitivity,সংবেদনশীলতা
Sensor,সেন্সর
Sequential access,অনুক্রমিক অ্যাক্সেস
Sequential circuit,অনুক্রমিক সার্কিট
Sequential decoding,অনুক্রমিক এনকোডিং
Sequential memory,ইন্ডেক্সড মেমরি
Serial access,ক্লাস অ্যাক্সেস
Serial adder,বর্গ যোগকারী
Serial data port,সিকোয়েন্স ডেটা পোর্ট
Serial port,ক্লাস পোর্ট
Serial printer,ক্যাটাগরি প্রিন্টার
Serial shift,অনুক্রমিক স্থানান্তর
Series cell,পরিসীমা সেল
Series damping register,গ্রেড অবক্ষয় রেজিস্টার
Series feedback,বিভাগ রিচার্জ
Series ohmmeter,পরিসীমা ওহমিটার
Series parallel circuit,সিরিজ সমান্তরাল সার্কিট
Series regulator,শ্রেণী নিয়ন্ত্রক
Series resonance,পরিসীমা অনুরণন
Series tuned circuit,সিরিজ টিউনড সার্কিট
Series voltage regulator,পরিসীমা ভোল্টেজ নিয়ন্ত্রক
Server,"সার্ভার, সার্ভার"
Servo amplifier,servo পরিবর্ধক
Servo mechanism,সার্ভো যান্ত্রিক পদ্ধতি
Servo recorder,servo recoder
Set up time,সজ্জা সময়
Setting time,সমন্বয় সময়কাল
Seven segment decoder,অক্টাল ডিকোডার
Seven segment display,সপ্তখণ্ড প্রদর্শন
Shadow mask,ছায়া আবরণ; ছায়া মুখোশ
Shadow memory,ছায়া স্মৃতি
Shannon's theorem,শ্যাননের উপপাদ্য
Shelf life,স্টোরেজ বয়স
Shield,সংরক্ষণকারী
Shift counter,স্থানান্তর কাউন্টার
Shift register,স্থানচ্যুতি নিবন্ধন
Shock excitation,শক উদ্দীপনা
Shock hazard,শক সংকট
Short circuit current,সংক্ষিপ্ত পথ বর্তমান
Short circuit protection,শর্ট সার্কিট সুরক্ষা
Short effect,সংক্ষিপ্ত প্রভাব
Short noise,"হট্টগোল, গুলির শব্দ"
Shorted delay line,সংক্ষিপ্ত বিলম্ব লাইন
Shot noise,শট শব্দ
Shunt,পাশের পথ
Shunt current,ফুটপাথ স্রোত
Shunt device,শান্ট ডিভাইস
Shunt feedback,শান্ট রিচার্জ
Shunt meter,শান্ট মিটার
Shunt resistance,সাইড সার্কিট
Shunt series pair,শান্ট ক্লাস দম্পতি
Side band,পার্শ্ব ব্যান্ড
Side band noise,সাইড ব্যান্ডের আওয়াজ
Side carrier frequencies,পার্শ্বীয় ক্যারিয়ার ফ্রিকোয়েন্সি
Side lobe,"পার্শ্বীয় স্থানান্তর, পার্শ্বীয় ল্যাভ"
Side tone,কণ্ঠ্য স্বর
Siemens,সিমেন্স
Sign bit,প্রতীক বক্স
Sign magnitude,চিহ্ন আকার
Sign magnitude number,ভলিউম নম্বর চিহ্নিত করুন
Signal analysis,সংকেত বিশ্লেষণ
Signal detector,সংকেত সনাক্তকারী
Signal generator,সংকেত উৎপাদক
Signal polarity separator,সিগন্যাল পোলার আইসোলেটর
Signal quantization,সংকেত পরিমাপ
Signal strength,সংকেত তীব্রতা
Signal to noise ratio,সংকেত-টু-বেয়ার অনুপাত
Silicon controlled rectifier,সিলিকন নিয়ন্ত্রিত সংশোধনকারী
Silicon controlled switch,সিলিকন নিয়ন্ত্রিত সুইচ
Silicon dioxide,সিলিকন ডাই অক্সাইড
Silicon gate,সিলিকন গেট
Silicon nitride,সিলিকন নাইট্রাইড
Silicon-oxide system,সিলিকন-অক্সাইড পদ্ধতি
Silicon transistor,সিলিকন ট্রানজিস্টর
Silicon wafer,সিলিকন বাফার
Silk screening,রেশম আবরণ
Simplex code,সিমপ্লেক্স কোড
Simplex link,একক লিঙ্ক
Simulated inductor,অনুকরণ inducer
Simulation,সিমুলেশন পদ্ধতি
Simulator,এমুলেটর
Sine function generator,সাইন ফলন জেনারেটর
Sine integral,sine অবিচ্ছেদ্য
Sine to square wave converter,সাইন বর্গ তরঙ্গ রূপান্তরকারী
Sine wave synthesis,সাইন ওয়েভ সংশ্লেষণ
Sine-square wave generator,সাইন-স্কয়ার ওয়েভ জেনারেটর
Single board computer,একক বোর্ড কম্পিউটার
Single capacitor compensation,একক ক্ষমতা ক্ষতিপূরণ
Single chip microprocessor,একক চিপ মাইক্রোপ্রসেসর
Single density disk,একক ঘনত্ব ডিস্ক
Single ended output,একক শিরা আউটপুট
Single pole double thermo switch,একক-মেরু দ্বিপ্রকল্প সুইচ
Single side band (SSB),একক প্লেব্যাক ব্যান্ড (SSB)
Single side disk,একক সাইড ডিস্ক
Single slop ADC,একক প্রবণ ADC
Single step execution,একক পর্যায় নির্বাহ
Single supply op-amp,একক সরবরাহ কর্মক্ষম পরিবর্ধক
Single supply operation,একক সরবরাহ অপারেশন
Sink,নিমজ্জন
Sinusoidal response,সাইনুসয়েডাল প্রতিক্রিয়া
Sinusoidal wave,সাইনুসয়েডাল তরঙ্গ
Skew clock,স্কু ক্লক
Skim effect,পৃষ্ঠ প্রভাব
Sky wave,ভলিউম তরঙ্গ
Sky wave propagation,আকাশ তরঙ্গ সংক্রমণ
Slave,অধীনস্থ
Sleep mode,সুপ্ত মোড
Sleeper motor,ধাপ মোটর
Slew rate,স্লুইস হার
Slope detector,প্রবণ সনাক্তকারী
Slotted line,স্লটেড লাইন
Slow blow fuse,আবছা ফিউজ
Slow scan television,ধীরগতির স্ক্যানিং টেলিভিশন
Small scale integration (SSI),ছোট ইন্টিগ্রেশন (SSI)
Small signal analysis,সংক্ষিপ্ত সংকেত বিশ্লেষণ
Small signal model,সংক্ষিপ্ত সংকেত মডেল
Smart card,স্মার্ট কার্ড
Smart fan,স্মার্ট ফ্যান
Smectic crystal,smectic স্ফটিক
Smith chart,স্মিথ চার্ট
Smoke detector,স্মোক ডিটেক্টর
Smoothing,মুছে ফেলা
Snow effect,তুষার প্রভাব
Snubber,ঘাতশোষক
Snubber circuit,শক শোষণকারী সার্কিট
Snubber current,শক কারেন্ট
Socket,সকেট
Soft copy,সফট কপি
Soft return,নরম রিটার্ন
Soft saturation,নরম স্যাচুরেশন
Soft start,নরম শুরু
Software,সফটওয়্যার
Solar cell,সৌর কোষ
Solar panel,সৌর প্যানেল
Solder,ঝাল
Solder bridge,ঝাল সেতু
Solenoid,সোলেনয়েড
Solid state detector,কঠিন অবস্থা আবিষ্কারক
Solid state device,কঠিন অবস্থা ডিভাইস
Solid state relay,কঠিন রাষ্ট্র রিলে
SONAR,সোনার
SOS,এসওএস
Sound activated switch,ভয়েস সক্রিয় সুইচ
Sound generator,শব্দ জেনারেটর
Source code,সোর্স কোড
Source coding,উৎস কোডিং
Source coupled pair,উত্স মিলিত
Source disk,উৎস ডিস্ক
Source follower,সোর্স ট্রেইলিং
Source image coding,উৎস প্রতিফলন কোডিং
Space,"স্থান, স্থান, স্থান, আকাশ"
Space bar,স্পেস বার
Space charge,আন্তঃস্থায়ী আবেগ
Space division multiplexing,মাল্টিপ্লেক্সার স্পেস/স্টিরিও বিভাগ
Space division multiplexing,ইন্টারভাল ডিভাইডেড মাল্টিপ্লেক্সিং
Space height ratio,কভারেজ উচ্চ অনুপাত
Space wave,স্থান তরঙ্গ
Spark gap,স্পার্কিং ব্যবধান
SPDT switch,spdt সুইচ
Speaker,স্পিকার
Specification sheet,সবিস্তার বিবরণী পাতা
Spectrum,"বর্ণালী, বর্ণালী"
Spectrum analyser,বর্ণালী বিশ্লেষক
Speech synthesis,"বক্তৃতা সংশ্লেষণ, ভয়েস সংশ্লেষণ"
Speed up capacitor,চলমান ক্যাপাসিটর
Spike suppressor,বিরোধী কোলিক
Spin stabilization,চক্র স্থিতিশীলতা
Split phase encoding,খণ্ডিত-শিল্প কোডিং
Split power supply,ভাঙা শক্তি উৎস
Splitter,স্প্লিটার
Spooling,"wrapping, spooling"
SPST switch,এসপিএসটি সুইচ
Spurious memory write,ভার্চুয়াল (ছদ্ম) মেমরি লেখা
Spurious response,বিভ্রান্তিকর প্রতিক্রিয়া
Spurious signal,ভার্চুয়াল সংকেত
Sputtering,ইনজেকশন
Square law detector,ক্লাস নিয়ম নির্দেশক
Square law device,ক্লাস নিয়ম ডিভাইস
Square rooter,বর্গমূল
Square wave,বর্গ তরঙ্গ
Square wave oscillator,বর্গাকার তরঙ্গ দোলক
Stability factor,স্থিতিশীলতা ফ্যাক্টর
Stability feedback,টেকসই পুনর্বিনিয়োগ
Stabilization,স্থিতিশীলতা
Stabilizing network,স্টেবিলাইজার নেটওয়ার্ক
Stack,"স্ট্যাক, স্ট্যাক"
Stack pointer,মনের পরিচালক
Stage efficiency,ধাপ দক্ষতা
Stagger timing,সমান্তরাল সময়
Standard amplitude modulation,স্ট্যান্ডার্ড প্রশস্ততা মড্যুলেশন
Standard cell,স্ট্যান্ডার্ড সেল
Standard deviation,আদর্শ চ্যুতি
Standard T.T.L.,স্ট্যান্ডার্ড টিটিএল
Standby power system,জরুরী শক্তি সিস্টেম
Standing wave,অবিচলিত তরঙ্গ
Standing wave ratio,স্থির তরঙ্গ অনুপাত
Stand-off ratio,দূরত্ব অনুপাত
Start bit,বিট শুরু
Start up pulse,প্রারম্ভিক পালস
State diagram,অবস্থান চিত্র
State transition diagram,স্ট্যাটাস-ট্রানজিশন ডায়াগ্রাম
State variable filter,রূপান্তরযোগ্য ফিল্টার
Static characteristic,স্থির চরিত্র
Static electricity,স্থিতিশীল বিদুৎ
Static memory cell,স্থায়ী স্মৃতি কোষ
Static random access memory (SRAM),স্ট্যাটিক র্যান্ডম অ্যাক্সেস মেমরি
Statuo register,স্ট্যাটাস রেজিস্টার
Status flag,স্থিতি চিহ্ন
Statusterminal,POS টার্মিনাল
Steering logic,স্টিয়ারিং যুক্তি
Step graded junction,টায়ার্ড জংশন
Step index profile,ধাপ নির্দেশক প্রোফাইল
Step response,পদক্ষেপ প্রতিক্রিয়া
Step-graded,টায়ার্ড
Stepper motor,স্টেপার মোটর
Stereo equilizer,স্টেরিও সমবাহু
Stereo receiver frequency,স্টেরিও রিসিভার ফ্রিকোয়েন্সি
Stiff coupling,টাইট কাপলিং
Stop band,ব্রেক ব্যান্ড
Storage delay time,স্টোরেজ লেটেন্সি
Storage memory,স্টোরেজ মেমরি
Storage time,"স্টোরেজ সময়, সময়"
Strain gauge,বিকৃতি পরিমাপক
Stray capacitance,অবাঞ্ছিত হোল্ডিং
String,স্ট্রিং
Storage CRO,স্টোরেজ সিআরও
Strobe,স্ট্রোব
Strobe circuit,স্ট্রোব সার্কিট
Strobe pulse,প্রবর্তক নাড়ি
Strobe terminal,স্ট্রোক টার্মিনাল
Stroboscopic flash unit,স্ট্রোবোস্কোপিক গোলক একক
Stub,অসম্পূর্ণ
Stuck,তালাবদ্ধ
Stuck mode,অচল পরিস্রুতি
Stylus,কেঁপে ওঠে
Sub carrier,বাহক
Subroutine,সাবরুটিন
Subtractive colour mixing,ব্যাকরণগত চরিত্রের মিশ্রণ
Subtractor,সাবজেক্টিভ
Substrate,"underlay, substrate"
Subtraction with carry,হাত বিয়োগ
Subtrahend,বিয়োগ
Successive approximation,প্রগতিশীল অনুমান
Successive approximation ADC,কালানুক্রমিক অনুমান adc
Sudden atmospheric disturbance,হঠাৎ বায়ুমণ্ডলীয় গোলযোগ
Summing amplifier,সংযোজনকারী পরিবর্ধক
Super beta transistor,সুপার বিটা ট্রানজিস্টর
Super computer,চূড়ান্ত কম্পিউটার
Super conductor,সুপার কন্ডাক্টর
Super heterodyne receiver,হাইব্রিড রিসিভার
Super heterodyne principle,সুপার হেটেরোডাইন তত্ত্ব
Super pipe line processor,ওভারপাইপ লাইন প্রসেসর
Super scalar processor,সুপার স্কেলার প্রসেসর
Superposition theorem,অভিযোজন তত্ত্ব
Supply voltage rejection ratio,ফিড ভোল্টেজ বর্জন অনুপাত
Support chip,অক্জিলিয়ারী চিপ
Suppressed carrier modulation,ক্যারিয়ার মড্যুলেশন বন্ধ করুন
Surface acoustic wave,পৃষ্ঠ শব্দ তরঙ্গ
Surface barrier,পৃষ্ঠা বাধা
Surface barrier detector,পৃষ্ঠা বার আবিষ্কারক
Surface charge,পৃষ্ঠা চার্জ
Surface leakage current,পৃষ্ঠা ধাপ স্ট্রীম
Surface mount device,ইনস্টল করা ডিভাইস
Surface mounted technology,পৃষ্ঠা ইনস্টল করা প্রযুক্তি
Surge,ঢেউ
Surge current,ঢেউ প্রবাহ
Surge impedance,প্রতিবন্ধকতা বৃদ্ধি
Surge protector,ঢেউ রক্ষাকারী
Surge register,বৃদ্ধি রেজিস্টার
Surge suppressor,উপশমকারী
Surge voltage,ঢেউ ভোল্টেজ
Susceptance,প্রতিক্রিয়াশীলতা
Susceptibility,সংবেদনশীলতা
Sustaining voltage,প্রতিরোধক ভোল্টেজ
Swage terminal,সয়ুজ টার্মিনাল
Sweep generator,স্প্রেড জেনারেটর
Sweep unit,প্রস্তুতিমূলক ইউনিট
Swing,দোলন
Swinging choke,দোলন দম বন্ধ করা
Switch debuncher,সুইচ ব্রেকার
Switched capacitor,সুইচড ক্যাপাসিটর
Switched gain amplifier,সুইচড লাভ এমপ্লিফায়ার
Switching,সুইচিং
Switching algebra,বীজগণিত পরিবর্তন করা
Switching circuit,সুইচিং সার্কিট
Switching power supply,শেষ ঘন্টা
Switching regulator,সুইচিং নিয়ন্ত্রক
Switching wave form,স্যুইচিং তরঙ্গরূপ
Switched programmable timer,সুইচ করা প্রোগ্রামেবল টাইমার
Symbol,চিহ্ন
Symbol period,প্রতীক সময়কাল
Symbolic label,প্রতীকী লেবেল
Synchro separator,সিঙ্ক্রোনাস বিভাজক
Synchronising circuit,সিঙ্ক্রোনাস সার্কিট
Synchronization signal,সিঙ্ক্রোনাস সংকেত
Synchronizer,সিঙ্ক্রোনাইজার
Synchronous counter,সিঙ্ক্রোনাস ক্যালকুলেটর
Synchronous detector,সিঙ্ক্রোনাস ডিটেক্টর
Synchronous transmission,সিঙ্ক্রোনাস ট্রান্সমিশন
Synchronous detection,সিঙ্ক্রোনাস সনাক্তকরণ
Syntax,বাক্য গঠন
Synthesizer frequency,ফ্রিকোয়েন্সি সিন্থেসাইজার
System design,"বডি ডিজাইন, সিস্টেম ডিজাইন"
T-transformation,টি-পাই রূপান্তর
Tachometer,"ট্যাকোমিটার, ঘূর্ণন ভোল্টমিটার"
Tail current,লেজ প্রবাহ
Tank circuit,ট্যাংক সার্কিট
Tantalum capacitor,ট্যানটালাম ক্যাপাসিটর
Tap,তাড়ানো
Tape reply,টেপ রিপ্লে
Tapper,"অপসারণকারী, নিষ্কাশনকারী"
Tarbell interface,টারবেল পাতা
T-connector,টি-সংযোজক
Teledeltos paper,টেলিডেল্টাস কাগজ
Telemetering,সফর পরিমাপ
Telephony,"টেলিফোনি, টেলিফোনি"
Teleprinter,টেলিগ্রাফ
Television,"টেলিভিশন, দূরদর্শন"
Television camera,টেলিভিশন ক্যামেরা
Television receiver,টেলিভিশন রিসিভার
Tellegen theorem,টেলিগন উপপাদ্য
Tetrode,টেট্রোড
Temperature compensation,তাপ ক্ষতিপূরণ
Temperature conditioning crystal,"rava, ক্রিস্টাল"
Temperature to voltage converter,তাপ-ভোল্টেজ রূপান্তরকারী
Temporary data register,অস্থায়ী ডেটা রেজিস্টার
Terminal,টার্মিনাল
Test lead,পরীক্ষা সীসা
Test signal,পরীক্ষার সংকেত
Tetravalent atoms,চতুর্মুখী পরমাণু
Thermal drift,তাপ প্রবাহ
Thermal isolation,তাপীয় বিচ্ছিন্নতা
Thermal noise,"তাপীয় শব্দ, তাপীয় শব্দ"
Thermal oxidation,তাপ জারণ
Thermal resistance,থার্মান
Thermal runway,তাপ অব্যাহতি
Thermal shutdown,তাপ বিরতি
Thermal stability,তাপ - মাত্রা সহনশীল
Thermionic emission,থার্মিয়নিক নির্গমন
Thermoresistor,তাপ প্রতিরোধক
Thermocouple,থার্মোকল
Thermoelectric effect,তাপীয় প্রভাব
Thermostat,তাপ নিয়ন্ত্রক
Thevenin's theorem,থেভেনিন উপপাদ্য
Thin film,পাতলা ঝিল্লি
Thin film capacitor,পাতলা ঝিল্লি ক্যাপাসিটর
Thin filmregister,পাতলা ঝিল্লি প্রতিরোধের
Thoriated tungsten cathode,থোরিয়াম প্রলিপ্ত টংস্টেন ক্যাথোড
Three halves (3/2) power law (3/2),ক্ষমতার নিয়ম
Three phase circuit,ট্রিপল সার্কিট
Three-state RMA,ত্রি-রাষ্ট্রীয় রাম
Three-terminal regulator,ত্রি-শেষ নিয়ন্ত্রক
Threshold detector,সিল ডিটেক্টর
Threshold voltage,সিল ভোল্টেজ
Thyratron tube,থাইরাট্রন টিউব
Tickler,"পুনঃবিনিয়োগ, স্বল্পস্থায়ী"
Tickler oscillator,টিকলার অসিলেটর
Tight coupling,টাইট কাপলিং
Tilt,কাত
Time base circuit,সময় ভিত্তিক সার্কিট
Time base generator,টাইমার জেনারেটর
Time base voltage,সময় বেস ভোল্টেজ
Time delay,কল বিলম্ব
Time domain reflectometry (TDR),সময় অঞ্চলের প্রতিফলন
Time marker generator,সময় চিহ্নিতকারী জেনারেটর
Time sharing,কাল ভাগি
Time window,সময় জানালা
Time-mode switching timer,টাইমিং মোড স্যুইচিং
Timer,"সময় নিয়ন্ত্রক, সময় নিয়ন্ত্রক"
Timer motor,কল কন্ট্রোলার মোটর
Timing diagram,সময় সেট ডায়াগ্রাম
Timing jitter,টাইম অ্যাডজাস্টমেন্ট জিটার
Timing marker generator,ক্রোনোমিটার মার্কার জেনারেটর
Timing network,কল অ্যাডজাস্টার নেটওয়ার্ক
T-network,টি-নেটওয়ার্ক
Toggle switch,টগল সুইচ
Token bus network,টোকেন বাস নেটওয়ার্ক
Token ring network,টোকেন নেটওয়ার্ক
Tolerance,গ্রহণযোগ্য পরিবর্তন
Tone burst generator,ভোকাল বিস্ফোরণ জেনারেটর
Toroid,টরয়েড
Torus antenna,টরাস অ্যান্টেনা
Total harmonic distortion,সম্পূর্ণ সুরেলা বিকৃতি
Totem pole,টোটেম মেরু
Totem pole transistor,টোটেম-পোল ট্রানজিস্টর
Touch switch,স্পর্শ সুইচ
Touch tone signaling,স্পর্শকাতর কণ্ঠস্বর
T-pad,টি-প্যাড
Trable,তিনগুণ
Trace,"tracing, tracing"
Track balls,"ট্র্যাক বল, ট্র্যাক বল"
Tracking,সম্মতি
Tract and hold circuit,ট্র্যাকিং এবং নিয়ন্ত্রণ সার্কিট
Trailing edge,"পিছনের কোর, পিছনের কোর"
Trainer,কোচ
Tracking,সম্মতি
Transadmittance,পারস্পরিকতা
Transconductance,আন্তঃপরিবাহিতা
Transducer,ট্রান্সডিউসার
Transfer characteristics,স্থানান্তর বৈশিষ্ট্য
Transfer function,স্থানান্তর ফাংশন
Transfer gain,মুনাফা স্থানান্তর
Transformation,রূপান্তর
Transformer,"ট্রান্সফরমার, ট্রান্সফরমার"
Transformer coupled amplifier,ট্রান্সফরমার সংযুক্ত পরিবর্ধক
Transformer coupling,ট্রান্সফরমার কাপলিং
Transformer efficiency,পরিবর্তনশীল দক্ষতা
Transient,ক্ষণস্থায়ী
Transient overshoot,ক্ষণস্থায়ী লঙ্ঘন
Transient response,ক্ষণস্থায়ী প্রতিক্রিয়া
Transient suppressor,ক্ষণস্থায়ী প্রতিবন্ধক
Transistor chopper,ট্রানজিস্টর ব্লক
Transistor current gain,ট্রানজিস্টর বর্তমান লাভ
Transistor switch,ট্রানজিস্টর সুইচ
Transistor,ট্রানজিস্টর
Transistor noise,ট্রানজিস্টরের শব্দ
Transistor regulator,ট্রানজিস্টর নিয়ন্ত্রক
Transit time,ছাড়ার সময়
Transition capacitance,ট্রানজিশন ক্যাপাসিটর
Transition factor,রূপান্তর ফ্যাক্টর
Transition frequency,রূপান্তর ফ্রিকোয়েন্সি
Transition region,রূপান্তর জোন
Translation network,স্থানান্তর বাফার
Transmission loss,সংক্রমণ ক্ষতি
Transmittance,ব্যাপ্তিযোগ্যতা
Transmitter,"প্রেরক, প্রেরক"
Transmitter frequency,ফ্রিকোয়েন্সি ট্রান্সমিটার
Transparent latch,স্বচ্ছ ল্যাচ
Transponder,ট্রান্সপন্ডার
Transport factor,পরিবহন গুণক
Transrectification,স্পষ্ট কারণ
Transresistance,ক্রস প্রতিরোধ
Transverse electric wave,অনুপ্রস্থ তরঙ্গ
Transwitch,ট্রান্সউইচ
Trap,নেট
Trapezoidal wave,trapezoidal তরঙ্গ
Travelling wave tube,প্রগতিশীল তরঙ্গ নল
Trench isolation,খাঁজ বিচ্ছেদ
Triac,triac
Triangular square wave converter,ত্রিভুজাকার স্কয়ার ওয়েভ কনভার্টার
Triangular to sine wave converter,ত্রিভুজাকার-সাইন ওয়েভ কনভার্টার
Triangular wave generator,ত্রিভুজাকার তরঙ্গ জেনারেটর
Trigger,ট্রিগার
Trigger diode,ট্রিগার ডায়োড
Trigger pulse,ট্রিগার পালস
Trigistor,ট্রানজিস্টর
Trim,"সূক্ষ্ম সমন্বয়, ছাঁটা"
Trimmer,মাইক্রো অ্যাডজাস্টার
Triode,triode
Trip coil,বিভক্ত রাশিফল
Triple precision number,ট্রিপল নির্ভুল সংখ্যা
Tristate buffer,তিন পর্যায়ের বাফার
Tristate logic,ত্রয়ী যুক্তি
Trochotron,ট্রকোট্রন
Tropo-scatter link,বিক্ষিপ্ত লিঙ্ক
Troposphere,ট্রপোস্ফিয়ার
Trouble shooting,সমস্যা সমাধানকারী
True power converter,বাস্তব শক্তি রূপান্তরকারী
True RMS voltage,সত্য বর্গ-মান রুট ভোল্টমিটার
Truth table,সঠিক তালিকা
T-state,টি-রাষ্ট্র
TTL (transistor-transistor logic),টিটিএল
Tubular capacitor,টিউবুলার ক্যাপাসিটর
Tuned amplifier,টিউন করা পরিবর্ধক
Tuned collector oscillator,সংগ্রাহক অসিলেটর টিউন করা হয়েছে
Tuned drain oscillator,টিউন করা ড্রেন অসিলেটর
Tuning core,ভোকাল কোর
Tuning network,টিউনিং নেটওয়ার্ক
Tuning stub,কণ্ঠ্য স্বর
Tunnel diode,"টানেল ডায়োড, টানেল ডায়োড"
Tunneling effect,"টানেলিং ইফেক্ট, টানেলিং ইফেক্ট"
Turbine flowmeter,টারবাইন ফ্লোমিটার
Turnaround time,রূপান্তর সময়ের
Turn off time,বসবাসের সময়
Turn on time,সময় শুরু
Turnstile antenna,টার্নস্টাইল অ্যান্টেনা টুইটার
Tweater,টুইটার
Twin head,ইয়ামাল আগরক
Twin-T notch filter,টুইন-টি নচ ফিল্টার
Twin-T oscillator,ইয়ামল চা অসিলেটর
Twisted pair,পাকানো জোড়া
Twisted ring counter,পাকানো রিং কাউন্টার
Twisted-nematic liquid,টুইস্টেড-নেমেটিক তরল
Two port network,দ্বিমুখী নেটওয়ার্ক
Twystron,টুইস্ট্রন
"U-art, U-sart","ইউ-আর্ট, ইউ-সার্ট"
Ultrasonic flaw detector,অতিস্বনক ফল্ট ডিটেক্টর
Ultrasonic frequency,অতিস্বনক ফ্রিকোয়েন্সি
Ultraviolet lamp,অতিবেগুনী আলোর উৎস/বাতি
Ultraviolet radiation,UV বিকিরণ
U-matic,ইউমেটিক
Unbalanced load,ভারসাম্যহীন ভার (বাল্জ)
Unbonded strain gauge,নিরবচ্ছিন্ন স্ট্রেন গেজ
Unconditional jump,শর্তহীন বাউন্স
Undamped oscillation,undamped দোলন
Under coupling,ইনব্রিডিং
Under damp,বশীভূত
Under damped oscillation,কম স্যাঁতসেঁতে দোলন
Under water camera,পানির নিচে ক্যামেরা
Underground network,আন্তঃভূমি নেটওয়ার্ক
Undertone,অবাধ্য
Underwater microphone,পানির নিচের মাইক্রোফোন (ভয়েস ক্লায়েন্ট)
Unidirectional load,একতরফা অধিগ্রহণ
Unidirectional antenna,একক অ্যান্টেনা
Unidirectional register,ঘরোয়া রেজিস্টার
Unijunction transistor,একটি জংশন ট্রানজিস্টর
