Kannada,Gujarati
ಸ್ಪಿನ್ ಆರ್ಬಿಟ್ ಜೋಡಣೆ,સ્પિન ઓર્બિટ કપ્લીંગ
ಸ್ಪಿನ್ ವರ್ಗ ಸಂವಹನ,સ્પિન વર્ગ ક્રિયાપ્રતિક્રિયા
ಸ್ಪಿನ್ ಧ್ರುವೀಕೃತ,સ્પિન પોલરાઇઝ્ડ
ಸ್ಪಿನ್ ಕ್ವಾಂಟಮ್ ಸಂಖ್ಯೆ,સ્પિન ક્વોન્ટમ નંબર
ಸ್ಪಿನ್ ತಗ್ಗಿಸುವಿಕೆ,સ્પિન શમન
ಸ್ಪಿನ್ ಸಾಪೇಕ್ಷತೆ ಡ್ಯುಯಲ್,સ્પિન રિલેટિવિટી ડ્યુઅલ
ಸ್ಪಿನ್ ಸೂಕ್ಷ್ಮ,સ્પિન સંવેદનશીલ
ಸ್ಪಿನ್ ಸ್ಥಿತಿ,સ્પિન સ્થિતિ
ಸ್ಪಿನ್ ಪ್ರವೃತ್ತಿ,સ્પિન વલણ
ನೂಲುವ ವ್ಯವಸ್ಥೆ,સ્પિનિંગ સિસ્ટમ
ಸ್ಪಿನ್ ಜೋಡಣೆ,સ્પિન કપલિંગ
ಸ್ಪಿನ್ ತರಂಗ,સ્પિન તરંગ
ಸ್ಪಿನ್ ಜೋಡಣೆ,સ્પિન કપલિંગ
ಚಕ್ರದ ಶಕ್ತಿಯ ಮಟ್ಟ,ચક્ર શક્તિ સ્તર
ಸ್ಪಿನ್-ನೆಟ್ ಸಂವಹನ,સ્પિન-નેટ ક્રિયાપ્રતિક્રિયા
ಸ್ಪಿನ್ ಕಪಲ್ಡ್,સ્પિન જોડી
ಸ್ಪಿನ್ ಕಪಲ್ಡ್ ಪ್ಯಾಕೇಜುಗಳು,સ્પિન જોડી પેકેજો
ಸ್ಪಿನ್ ಕಪಲ್ಡ್ ಕಾನ್ಫಿಗರೇಶನ್,સ્પિન જોડી ગોઠવણી
ಸ್ಪಿನ್ ಸಮಾನತೆ,સ્પિન સમાનતા
ಸ್ಪಿನ್ ರಿ-ಓರಿಯಂಟೇಶನ್ ಸ್ಪೆಕ್ಟ್ರಮ್,સ્પિન રી-ઓરિએન્ટેશન સ્પેક્ટ્રમ
ಸ್ಪಿನ್-ಸ್ಪಿನ್ ಜೋಡಣೆ,સ્પિન-સ્પિન કપલિંગ
ಸ್ಪಿನ್ - ಸ್ಪಿನ್ ಶಕ್ತಿ,સ્પિન - સ્પિન એનર્જી
ಸ್ಪಿನ್-ಸ್ಪಿನ್ ಪರಸ್ಪರ ಕ್ರಿಯೆ,સ્પિન-સ્પિન ક્રિયાપ્રતિક્રિયા
ಸ್ಪಿನ್-ಸ್ಪಿನ್ನಿಂಗ್ ಮ್ಯಾಗ್ನೆಟಿಕ್ ಇಂಟರ್ಯಾಕ್ಷನ್,સ્પિન-સ્પિનિંગ ચુંબકીય ક્રિયાપ્રતિક્રિયા
ಸ್ಪಿನ್-ತಿರುಗುವಿಕೆಯ ವಿಶ್ರಾಂತಿ,સ્પિન-રોટેશન આરામ
ಸ್ಪಿನ್-ನೂಲುವ,સ્પિન-સ્પિનિંગ
ತಿರುಗುವ ಮೇಲ್ಭಾಗ,સ્પિનિંગ ટોપ
ಸ್ಪಿನ್ನರ್ ಪ್ರದೇಶ,સ્પિનર વિસ્તાર
ಸ್ಪಾರ್ಕ್ ಗೇಜ್,સ્પાર્ક ગેજ
ಸುರುಳಿಯಾಕಾರದ,સર્પાકાર
ಸುರುಳಿಯಾಕಾರದ ಕೋನ,સર્પાકાર કોણ
ಸುರುಳಿಯಾಕಾರದ ವಿರೂಪ,સર્પાકાર વિકૃતિ
ಸುರುಳಿಯಾಕಾರದ ಅಸ್ಥಿರತೆ,સર્પાકાર અસ્થિરતા
"ಸುರುಳಿಯಾಕಾರದ ಮಾನೋಮೀಟರ್, ಸುರುಳಿಯಾಕಾರದ ಮಾನೋಮೀಟರ್","સર્પાકાર મેનોમીટર, સર્પાકાર મેનોમીટર"
ಸುರುಳಿಯಾಕಾರದ ಚಲನೆ,સર્પાકાર ગતિ
ಸುರುಳಿಯಾಕಾರದ ನೀಹಾರಿಕೆ,સર્પાકાર નિહારિકા
ಸುರುಳಿಯಾಕಾರದ ನೀಹಾರಿಕೆ ಊಹೆ,સર્પાકાર નિહારિકા પૂર્વધારણા
ಸುರುಳಿಯಾಕಾರದ ಕಕ್ಷೆ,સર્પાકાર ભ્રમણકક્ષા
ಸುರುಳಿಯಾಕಾರದ ಮಾರ್ಗ,સર્પાકાર માર્ગ
ಸುರುಳಿಯಾಕಾರದ ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ತೋಡು,સર્પાકાર ડાઇલેક્ટ્રિક ગ્રુવ
ಸುರುಳಿಯಾಕಾರದ ಪ್ರಿಸ್ಮಾಟಿಕ್ ದೋಷ,સર્પાકાર પ્રિઝમેટિક ફોલ્ટ
ಸುರುಳಿಯಾಕಾರದ ಉಂಗುರ,સર્પાકાર રિંગ
ಸುರುಳಿಯಾಕಾರದ ಸ್ಕ್ಯಾನಿಂಗ್,સર્પાકાર સ્કેનિંગ
ಪ್ರೇರಕ ಟ್ಯೂನರ್,પ્રેરક ટ્યુનર
ಕುಂಡಲಿನಿ ಪರಿಣಾಮ,કુંડલિની અસર
ಆತ್ಮ ಮಟ್ಟ,ભાવના સ્તર
ಸ್ಪಿರಿಟ್ ನಿಕ್ರೋಸಿನ್ ಜೆಟ್,સ્પિરિટ નિક્રોસિન જેટ
"ಹಾರ್ಟ್‌ಶಾರ್ನ್‌ನ ಆತ್ಮ, ಜಿಂಕೆ ಕೊಂಬಿನ ಸಾರ","હાર્ટશોર્નની ભાવના, હરણના શિંગડાનું સાર"
ಡಾಂಬರು,ડામર
ಆಸ್ಫಾಲ್ಟ್ ತೋಳುಗಳು,ડામર હથિયારો
ಅರ್ಧ ವಿಧಾನ,અડધી પદ્ધતિ
ಸ್ಪ್ಲೈನ್ ಕಾರ್ಯ,સ્પલાઇન કાર્ય
"ಒಡಕು, ಒಡಕು (ವಿ.) ವಿಭಜಿತ, ವಿಭಜಿತ (ಎನ್.)","વિભાજન, વિભાજન (વિ.) વિભાજન, વિભાજન (એન.)"
ವಿಭಜಿತ ಆನೋಡ್,વિભાજિત એનોડ
ವಿಭಜಿತ ಆನೋಡ್ ಮ್ಯಾಗ್ನೆಟ್ರಾನ್,વિભાજિત એનોડ મેગ્નેટ્રોન
ವಿಭಜಿತ ಕಿರಣ,વિભાજીત બીમ
ವಿಭಜಿತ ಗಮನ,વિભાજિત ધ્યાન
ವಿಭಜಿತ ಚಿತ್ರ,વિભાજિત છબી
ಸ್ಪ್ಲಿಟ್ ಲೆನ್ಸ್,વિભાજિત લેન્સ
ಸ್ಪ್ಲಿಟ್ ಫ್ಲೋ ರಿಯಾಕ್ಟರ್,સ્પ્લિટ ફ્લો રિએક્ટર
ಛೇದಕ,સ્પ્લિટર
ಲ್ಯಾಮಿನೇಶನ್,લેમિનેશન
ವಿಭಜಿಸುವ ಅಂಶ,વિભાજન પરિબળ
"ಕ್ಷೇತ್ರವನ್ನು ವಿಭಜಿಸುವುದು, ಕ್ಷೇತ್ರವನ್ನು ಬೇರ್ಪಡಿಸುವುದು","વિભાજન ક્ષેત્ર, વિભાજન ક્ષેત્ર"
ವಿಭಜಿತ ಅನುಪಾತ,વિભાજન ગુણોત્તર
ಅಪಹರಣಕಾರ,અપહરણ કરનાર
ವಾಣಿಜ್ಯ ದೂರದರ್ಶನ,વ્યાપારી ટેલિવિઝન
ಗುರು ಉಚ್ಚಾರಾಂಶಗಳು,ગુરુ સિલેબલ
"ಸ್ವಯಂಪ್ರೇರಿತ, ಸ್ವಯಂಪ್ರೇರಿತ","સ્વયંસ્ફુરિત, સ્વયંસ્ફુરિત"
ಸ್ವಯಂ ದಹನ,સ્વ દહન
ಸ್ವಯಂ ಸ್ಫಟಿಕೀಕರಣ,સ્વ સ્ફટિકીકરણ
ಸ್ವಯಂ ವಿಭಜನೆ,સ્વતઃ વિઘટન
ಸ್ವಯಂಚಾಲಿತ ಹೊರಸೂಸುವಿಕೆ,આપોઆપ ઉત્સર્જન
ಸ್ವಯಂ ವಿಘಟನೆ,ઓટો ફ્રેગમેન્ટેશન
ಸ್ವಾಭಾವಿಕ ಪೀಳಿಗೆ,સ્વયંસ્ફુરિત પેઢી
ಸ್ವಯಂ ಕಾಂತೀಕರಣ,સ્વ ચુંબકીયકરણ
ಸ್ವಯಂ ವೇಗ,ઓટો ઝડપ
ಸ್ವಯಂ ಧ್ರುವೀಕರಣ,સ્વતઃ ધ્રુવીકરણ
ಸ್ವಯಂ ಸಾಮರ್ಥ್ಯ,સ્વ સંભવિત
ಸ್ವಯಂ ಸಂಭಾವ್ಯ ಚಕ್ರ,સ્વ સંભવિત ચક્ર
ಆಟೋಪ್ರೊಸೆಸರ್,ઓટોપ્રોસેસર
"ಸ್ಪೂಲ್, ರಾಟೆ, ರೀಲ್, ರಾಟೆ","સ્પૂલ, ગરગડી, રીલ, ગરગડી"
ಅಕಸ್ಮಾತ್ತಾಗಿ,તક દ્વારા
ಬಹುಶಃ ಇ - ಅಯಾನೀಕರಣ,કદાચ ઇ - આયનીકરણ
ಬಹುಶಃ ಮಟ್ಟ,કદાચ સ્તર
ಒಂದು ಉಲ್ಕಾಶಿಲೆ,એક ઉલ્કા
ಅಪರೂಪದ ಘಟನೆ,દુર્લભ ઘટના
ಬಹುಶಃ ರೇಡಿಯೋ ಹೊರಸೂಸುವಿಕೆ,કદાચ રેડિયો ઉત્સર્જન
"ಪಾಯಿಂಟ್, ಸ್ಪಾಟ್ (ಇಲ್ಲ, ), ಸ್ಪಾಟ್, ಸ್ಪಾಟ್, ಗುರುತಿಸಿ, ಹುಡುಕಿ (ver, )","બિંદુ, સ્પોટ (ના, ), સ્પોટ, સ્પોટ, ઓળખો, શોધો (વેર, )"
ಪಾಯಿಂಟ್ ವ್ಯಾಸ,બિંદુ વ્યાસ
"ಪಾಯಿಂಟ್ ಗ್ಯಾಲ್ವನೋಮೀಟರ್, ಪಾಯಿಂಟ್ ಗ್ಯಾಲ್ವನೋಮೀಟರ್","બિંદુ ગેલ્વેનોમીટર, બિંદુ ગેલ્વેનોમીટર"
ವಿಶಿಷ್ಟವಾದ ಹುಳಿ,લાક્ષણિક ખાટા
ಪಾಯಿಂಟ್ ಲೈಟ್,બિંદુ પ્રકાશ
ಒಂದು ಆವರ್ತನ ಶಬ್ದ,આવર્તન અવાજ
ಪಾಯಿಂಟ್ ಟೆಸ್ಟ್ ಪ್ಲೇಟ್,પોઇન્ટ ટેસ્ટ પ્લેટ
ಪಾಯಿಂಟ್ ಪ್ರೊಜೆಕ್ಷನ್,બિંદુ પ્રક્ષેપણ
ಸೂರ್ಯನ ಮಸುಕು ವರ್ಣಪಟಲ,સન બ્લર સ્પેક્ટ્રમ
ಪಾಯಿಂಟಿನೆಸ್,સૂક્ષ્મતા
ಚುಕ್ಕೆಗಳ ಚಾಪ,ડોટેડ ચાપ
"ಸ್ಪ್ರೇ, ಶೇಕರ್","સ્પ્રે, શેકર"
ಸ್ಪ್ರೇ ನೆಬ್ಯುಲೈಸರ್,સ્પ્રે નેબ્યુલાઇઝર
ಸ್ಪ್ರೇ ವಿದ್ಯುದ್ವಾರ,સ્પ્રે ઇલેક્ટ્રોડ
ಹರಡು,ફેલાવો
ಶಕ್ತಿ ಸಂಕೀರ್ಣ,ઊર્જા સંકુલ
ಪ್ರತಿಫಲನ ವಿಸ್ತರಣೆ,પ્રતિબિંબ વિસ્તરણ
ವ್ಯಾಪ್ತಿಯ ವೇಗ,શ્રેણી વેગ
ವಿಸ್ತರಣೆ ಗುಣಾಂಕ,વિસ્તરણ ગુણાંક
ಪ್ರಸರಣ ಪ್ರತಿರೋಧ,પ્રસરણ પ્રતિકાર
"ವಸಂತ, ವಸಂತ, ವಸಂತ, ವಸಂತ, ವಸಂತ","વસંત, વસંત, વસંત, વસંત, વસંત"
ವಸಂತ ಬಾಗಿದ,વસંત વળેલું
ಸ್ಪ್ರಿಂಗ್ ಬ್ರೇಕ್,વસંત વિરામ
"ವಸಂತ ಕ್ಲಿಪ್, ವಸಂತ ಕ್ಲಿಪ್","વસંત ક્લિપ, વસંત ક્લિપ"
ವಸಂತ ಸ್ಥಿರ,વસંત સતત
ವಿಭಾಗೀಯ ಸಂಪರ್ಕ,વિભાગીય સંપર્ક
ಸುಳ್ಳು,ખોટું
ಸುಳ್ಳು ಉತ್ಸಾಹ,ખોટો જુસ્સો
"ತಪ್ಪು ಎಣಿಕೆ, ತಪ್ಪು ಎಣಿಕೆ","ખોટી ગણતરી, ખોટી ગણતરી"
ತಪ್ಪು ವಿಕೇಂದ್ರೀಯತೆ,ખોટી તરંગીતા
ಹೆಚ್ಚುವರಿ ಪ್ರತಿಧ್ವನಿ,વધારાનો પડઘો
ಹೆಚ್ಚುವರಿ ಪ್ರತಿಬಿಂಬ,વધારાનું પ્રતિબિંબ
ಹೆಚ್ಚುವರಿ ಮೋಡ್,વધારાનો મોડ
ಅನಗತ್ಯ ನಾಡಿ,અનિચ્છનીય પલ્સ
ತಪ್ಪುದಾರಿಗೆಳೆಯುವ ಪ್ರತಿಕ್ರಿಯೆ,ભ્રામક પ્રતિભાવ
ಸುಳ್ಳು ಅಲೆ,ખોટી તરંગ
ಸ್ಪುಟ್ನಿಕ್,સ્પુટનિક
ಗ್ರ್ಯಾನ್ಯುಲೇಷನ್ ಪಾಯಿಂಟ್,દાણાદાર બિંદુ
ಕಣದ ಇಂಜೆಕ್ಷನ್,કણ ઈન્જેક્શન
ಕಣಗಳ ಶೇಖರಣೆಯ ಹಂತ,કણો જમાવટનો તબક્કો
"ತಣ್ಣನೆಯ ಮುಂಭಾಗ, ಹಿಂದಿನ ಸಾಲು","કોલ્ડ આગળ, પાછળની પંક્તિ"
"ಚೌಕ, ಚೌಕ, ಚೌಕ","ચોરસ, ચોરસ, ચોરસ"
ಸೋಪಾನಿ ಪಾಟ್ ಕೂಡ,પણ સોપાની પાટ
ಚದರ ಜಾಲರಿ,ચોરસ જાળી
ಚದರ ಅನುಪಾತದ ಪತ್ತೆ,ચોરસ પ્રમાણસર શોધ
ಚೌಕ ನಿಯಮ ಮಾಡ್ಯುಲೇಟರ್,ચોરસ નિયમ મોડ્યુલેટર
ಚದರ ಲೂಪ್,ચોરસ લૂપ
ಚದರ ಮೀಟರ್,ચોરસ મીટર
ವರ್ಗಮೂಲ ನಿಯಮ,વર્ગમૂળ નિયમ
ಚದರ ತರಂಗ,ચોરસ તરંગ
ಆಯತ ತರಂಗ ಪ್ರತಿಕ್ರಿಯೆ,લંબચોરસ તરંગ પ્રતિભાવ
ಆಯತ ತರಂಗ ವೋಲ್ಟೇಜ್,લંબચોરસ વેવ વોલ્ટેજ
ಆಯತ ಕೂಪೆ,લંબચોરસ કૂપ
ಚದರ ಅನುಪಾತದ ಅರ್ಧ ತರಂಗ ಪತ್ತೆ,ચોરસ પ્રમાણસર અડધા તરંગ શોધ
ಚದರ ಬಾವಿ ಸಾಮರ್ಥ್ಯ,ચોરસ સારી સંભાવના
ಚದರ ಬಾವಿ ರಚನೆ,ચોરસ કૂવા માળખું
"ಸ್ಕ್ವೇರ್ ವೇವ್ ಫಿಲ್ಟರ್, ಸ್ಕ್ವೇರ್ ವೇವ್ ಫಿಲ್ಟರ್","સ્ક્વેર વેવ ફિલ્ટર, સ્ક્વેર વેવ ફિલ્ટર"
ಸಮ ಶ್ರೇಣಿಯ ಗುಂಪು,સમસ્તર જૂથ
"ಆಯತಾಕಾರದ ಸರ್ಕ್ಯೂಟ್, ಚದರ ಸರ್ಕ್ಯೂಟ್","લંબચોરસ સર્કિટ, ચોરસ સર્કિટ"
ವರ್ಗೀಕರಣ ಕಾರ್ಯ,વર્ગીકરણ કાર્ય
ಚದರ ಬಟ್ಟೆ,ચોરસ કપડાં
ಸ್ವಯಂ ನಿಯಂತ್ರಣ,સ્વ-નિયંત્રણ
ಸ್ವಯಂ ನಿರೋಧಕ ತರಂಗ ಆಂದೋಲಕ,સ્વ-પ્રતિરોધક તરંગ ઓસિલેટર
ಮೌನ,મૌન
"ನಿಶ್ಯಬ್ದ ಪರಿಣಾಮ, ನಿರೋಧಕ ಪರಿಣಾಮ","મૌન અસર, અવરોધક અસર"
ರಹಸ್ಯ ವ್ಯವಸ್ಥೆ,સ્ટીલ્થ સિસ્ટમ
ಸ್ಪಾರ್ಕ್ಲರ್ ಸಾಧನ,સ્પાર્કલર ઉપકરણ
ಕೇಜ್ ಆಂಟೆನಾ,કેજ એન્ટેના
ಕೇಜ್ ಮೋಟಾರ್,પાંજરામાં મોટર
ಓರೆ ಕೋನ,ત્રાંસુ કોણ
ಸ್ಥಿರಗೊಳಿಸಲಾಗಿದೆ,સ્થિર
"ಸ್ಥಿರ ವಿದ್ಯುತ್ ಪೂರೈಕೆದಾರ, ನಿಯಮಿತ ವಿದ್ಯುತ್ ಪೂರೈಕೆದಾರ","સ્થિર પાવર પ્રોવાઇડર, રેગ્યુલર પાવર પ્રોવાઇડર"
"ಸ್ಟೆಬಿಲೈಸಿಂಗ್ ಟ್ರಾನ್ಸ್‌ಫಾರ್ಮರ್, ಸ್ಟೆಬಿಲೈಸಿಂಗ್ ಟ್ರಾನ್ಸ್‌ಫಾರ್ಮರ್","ટ્રાન્સફોર્મરને સ્થિર કરવું, ટ્રાન્સફોર્મરને સ્થિર કરવું"
ಬಾಳಿಕೆ,ટકાઉપણું
ಬಾಳಿಕೆ ಗುಣಾಂಕ,ટકાઉપણું ગુણાંક
ಸ್ಥಿರತೆ ಸ್ಥಿರ,સ્થિરતા સતત
ಸ್ಥಿರತೆಯ ಕರ್ವ್,સ્થિરતા વળાંક
ಬಾಳಿಕೆ ಪರೀಕ್ಷೆ,ટકાઉપણું પરીક્ષણ
ಸ್ಥಿರ ವೋಲ್ಟ್,સ્થિર વોલ્ટ
ಸ್ಥಿರೀಕರಣ ಸರ್ಕ್ಯೂಟ್,સ્થિરીકરણ સર્કિટ
ಸ್ಥಿರೀಕರಣ ಗುಣಾಂಕ,સ્થિરીકરણ ગુણાંક
"ಸ್ಟೆಬಿಲೈಸಿಂಗ್ ಟ್ರಾನ್ಸ್‌ಫಾರ್ಮರ್, ಸ್ಟೆಬಿಲೈಸಿಂಗ್ ಟ್ರಾನ್ಸ್‌ಫಾರ್ಮರ್","ટ્રાન્સફોર્મરને સ્થિર કરવું, ટ્રાન્સફોર્મરને સ્થિર કરવું"
ಸ್ಥಿರಕಾರಿ,સ્ટેબિલાઇઝર
"ಸ್ಥಿರೀಕರಣ, ಸ್ಥಿರೀಕರಣ","સ્થિરીકરણ, સ્થિરીકરણ"
ಸ್ಟೇಬಿಸ್ಟರ್,સ્ટેબિસ્ટર
"ಶಾಶ್ವತ, ಸ್ಥಿರ","કાયમી, સ્થિર"
ಸ್ಥಿರ ಸಮತೋಲನ,સ્થિર સંતુલન
ಶಾಶ್ವತ ಸಮತೋಲನ,કાયમી સંતુલન
ಶಾಶ್ವತ ಅನಿಲ,કાયમી ગેસ
ಶಾಶ್ವತ ಐಸೊಟೋಪ್‌ಗಳು,કાયમી આઇસોટોપ્સ
ಸ್ಥಿರ ವೇಗ,સતત ગતિ
ಶಾಶ್ವತ ಅತ್ಯುತ್ತಮ ಸಾಧನ,કાયમી શ્રેષ્ઠ ઉપકરણ
ನಿಂತಿರುವ ವರ್ಗ,સ્થાયી વર્ગ
ಶಾಶ್ವತ ಆಂದೋಲನ,કાયમી ઓસિલેશન
"ವಿಧಾನ, ವಿಧಾನ","પદ્ધતિ, પદ્ધતિ"
"ಟ್ಯಾಪ್ ದ್ವಿಧ್ರುವಿ, ಸಮಾನ ದ್ವಿಧ್ರುವಿ","ટૅપ દ્વિધ્રુવ, સમકક્ષ દ્વિધ્રુવ"
ಪ್ರಮಾಣದ ಫಾಯಿಲ್ ವಿಧಾನ,જથ્થો વરખ પદ્ધતિ
ಕೊಲಿನಿಯರ್ ಶೃಂಗ,સમરેખા શિરોબિંદુ
ಪೇರಿಸಿ,સ્ટેક
ಗುರುತು ದೋಷ,માર્કિંગ ખામી
ಸ್ಟಾಕ್ ಅನುಕ್ರಮ,સ્ટેક ક્રમ
ಪ್ರಮಾಣಿತ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,પ્રમાણભૂત રેન્ડમ ચલ
ಶಾಶ್ವತ ವಿಚಲನ,કાયમી વિચલન
ನಿರಂತರ ಟಾರ್ಕ್ ಹರಿವು,સતત ટોર્ક પ્રવાહ
ಸ್ಥಿರ ಸ್ಥಿತಿಯ ಸಂಭವನೀಯತೆ,સ્થિર સ્થિતિની સંભાવના
ಸ್ಟೀಮ್ ಜಾಕೆಟ್ ಮಾಡಿದ ಬಾಣಲೆ,સ્ટીમ જેકેટેડ સ્કીલેટ
ಸಿಬ್ಬಂದಿ ಫೋನೆಟಿಕ್ಸ್,સ્ટાફ ફોનેટિક્સ
"ಹಂತ, ಹಂತ, ಶ್ರೇಣಿ, ಸಮುದಾಯ, ಹಂತ","સ્ટેજ, સ્ટેજ, રેન્ક, સમુદાય, સ્ટેજ"
ಪೋಸ್ಟ್ ಬ್ಯಾಂಡ್ ವಿಸ್ತರಣೆ,પોસ્ટ બેન્ડ એક્સ્ટેંશન
ಹಂತ-ಸಂಕೋಚಕ,સ્ટેપ-કોમ્પ્રેસર
ಹಂತದ ದಕ್ಷತೆ,પગલું કાર્યક્ષમતા
ಹಂತದ ಒಟ್ಟಾರೆ ಹರಿವು,તબક્કાનો એકંદર પ્રવાહ
ವೇದಿಕೆಯ ಶಬ್ದ,સ્ટેજ અવાજ
ವ್ಯತ್ಯಾಸ,તફાવત
ಅಯಾನೀಕರಣ ಸ್ಥಿತಿ,આયનીકરણ સ્થિતિ
ಪ್ರತಿರೋಧ ಸ್ಥಿತಿ,પ્રતિકારક સ્થિતિ
ಹಂತದ ಪ್ರತ್ಯೇಕತೆಯ ಗುಣಾಂಕ,તબક્કા વિભાજન ગુણાંક
ವಿವಿಧ ಟೋನ್ ಆಂಪ್ಲಿಫೈಯರ್ಗಳು,વિવિધ ટોન એમ્પ્લીફાયર
ವಿಭಿನ್ನ ಸ್ವರ ಜೋಡಿಗಳು,વિવિધ સ્વર જોડી
ವಿವಿಧ ಸ್ವರಗಳು,વિવિધ સ્વરો
ವಿಭಿನ್ನ ಟೋನ್ ಸರ್ಕ್ಯೂಟ್‌ಗಳು,વિવિધ ટોન સર્કિટ
ಸಮಾನಾಂತರ ವಿತರಣೆ,સમાંતર વિતરણ
ನೇರ ರಿಸೀವರ್,સીધા રીસીવર
ಸ್ತಂಭಾಕಾರದ ಘಟನೆ,સ્તંભાકાર ઘટના
ಸ್ಟಾಲೋ (ಶಾಶ್ವತ ಪ್ರಾದೇಶಿಕ ಆಂದೋಲಕ),સ્ટેલો (કાયમી અવકાશી ઓસિલેટર)
"ಪ್ರಮಾಣಿತ, ಪ್ರಮಾಣೀಕೃತ, ಧ್ವಜ (ಸಿ, ), ಪ್ರಮಾಣಿತ","પ્રમાણભૂત, પ્રમાણિત, ધ્વજ (c, ), ધોરણ"
ಪ್ರಮಾಣಿತ ಏಕರೂಪದ ವ್ಯವಸ್ಥೆ,પ્રમાણભૂત સજાતીય સિસ્ટમ
ಪ್ರಮಾಣಿತ ಪರಮಾಣು,પ્રમાણભૂત અણુ
ಪ್ರಮಾಣಿತ ಬೇಸ್,પ્રમાણભૂત આધાર
ಪ್ರಮಾಣಿತ ಮಿತಿ ನಿರ್ಬಂಧಗಳು,પ્રમાણભૂત મર્યાદા પ્રતિબંધો
ಪ್ರಮಾಣಿತ ಪ್ರಸಾರ ಬ್ಯಾಂಡ್,માનક પ્રસારણ બેન્ડ
ಪ್ರಮಾಣಿತ ಮೇಣದಬತ್ತಿ,પ્રમાણભૂત મીણબત્તી
ಪ್ರಮಾಣಿತ ಕೋಶ,પ્રમાણભૂત કોષ
ಪ್ರಮಾಣಿತ ಕೋಶ,પ્રમાણભૂત કોષ
ಪ್ರಮಾಣಿತ ಹವಾಮಾನ,પ્રમાણભૂત આબોહવા
ಪ್ರಮಾಣಿತ ಕೆಪಾಸಿಟರ್,પ્રમાણભૂત કેપેસિટર
ಪ್ರಮಾಣಿತ ಸ್ಥಿತಿ,પ્રમાણભૂત સ્થિતિ
ಪ್ರಮಾಣಿತ ಸಂರಚನೆ,પ્રમાણભૂત રૂપરેખાંકન
ಪ್ರಮಾಣಿತ ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ,પ્રમાણભૂત સંકલન સિસ્ટમ
ಪ್ರಮಾಣಿತ ನಿರ್ದೇಶಾಂಕಗಳು,પ્રમાણભૂત કોઓર્ડિનેટ્સ
ಪ್ರಮಾಣಿತ ದಿನ,પ્રમાણભૂત દિવસ
ಪ್ರಮಾಣಿತ ವಿಚಲನ,પ્રમાણભૂત વિચલન
ಪ್ರಮಾಣಿತ ವಿದ್ಯುದ್ವಾರ,પ્રમાણભૂત ઇલેક્ટ્રોડ
ಪ್ರಮಾಣಿತ ಎಲೆಕ್ಟ್ರೋಡ್ ಸಂಭಾವ್ಯ,પ્રમાણભૂત ઇલેક્ટ્રોડ સંભવિત
ಪ್ರಮಾಣಿತ ಘಟಕಗಳು,પ્રમાણભૂત ઘટકો
ಪ್ರಮಾಣಿತ ದೋಷ,પ્રમાણભૂત ભૂલ
ಪ್ರಮಾಣಿತ ಉಚಿತ ಶಕ್ತಿ,પ્રમાણભૂત મુક્ત ઊર્જા
ಪ್ರಮಾಣಿತ ಸಾಲು,પ્રમાણભૂત રેખા
ಪ್ರಮಾಣಿತ ಗುರುತ್ವಾಕರ್ಷಣೆ,પ્રમાણભૂત ગુરુત્વાકર્ષણ
ಪ್ರಮಾಣಿತ ಹೈಡ್ರೋಜನ್ ವಿದ್ಯುದ್ವಾರ,પ્રમાણભૂત હાઇડ્રોજન ઇલેક્ટ્રોડ
ಪ್ರಮಾಣಿತ ಪ್ರಕಾಶಕ,પ્રમાણભૂત ઇલ્યુમિનેટર
ಪ್ರಮಾಣಿತ ಉದ್ದ,પ્રમાણભૂત લંબાઈ
ಪ್ರಮಾಣಿತ ಏಕಶಿಲೆಯ ಘನ,પ્રમાણભૂત મોનોલિથિક ઘન
ಪ್ರಮಾಣಿತ ಮಾಪನ,પ્રમાણભૂત માપન
ಪ್ರಮಾಣಿತ ಪಾದರಸದ ಮಾಪಕ,પ્રમાણભૂત પારો બેરોમીટર
ಪ್ರಮಾಣಿತ ಶಬ್ದ ತಾಪಮಾನ,પ્રમાણભૂત અવાજ તાપમાન
"ಪ್ರಮಾಣಿತ ಸಾಮರ್ಥ್ಯ, ಪುರಾವೆ ಸಾಮರ್ಥ್ಯ","પ્રમાણભૂત સંભવિત, સાબિતી સંભવિત"
ಪ್ರಮಾಣಿತ ಒತ್ತಡ,પ્રમાણભૂત દબાણ
ಪ್ರಮಾಣಿತ ಪ್ರಸರಣ,પ્રમાણભૂત ટ્રાન્સમિશન
ಪ್ರಮಾಣಿತ ವಸ್ತು,પ્રમાણભૂત સામગ્રી
ಅಧಿಕೃತ ದೂರದರ್ಶನ ಚಾನೆಲ್,અધિકૃત ટેલિવિઝન ચેનલ
ಪ್ರಮಾಣಿತ ತಾಪಮಾನ,પ્રમાણભૂત તાપમાન
ಪ್ರಮಾಣಿತ ಪರೀಕ್ಷೆ,પ્રમાણભૂત કસોટી
ಪ್ರಮಾಣಿತ ಸಮಯ,પ્રમાણભૂત સમય
ಪ್ರಮಾಣಿತ ಘಟಕ,પ્રમાણભૂત એકમ
