Hindi,Bengali
"1.अन्वेषण, 2.खोज","1.অন্বেষণ, 2.আবিষ্কার"
खोज इंजन,খোঁজ যন্ত্র
खोज वृक्ष,অনুসন্ধান গাছ
"1.अन्वेषण, 2.खोजना","1.অন্বেষণ করুন, 2.আবিষ্কার করুন"
दवितीयक,মাধ্যমিক
"1.सेक्टर, 2.खंड","1.সেক্টর, 2.সেক্টর"
सुरक्षा नीति,নিরাপত্তা নীতি
खोज अवधि,অনুসন্ধানের শর্ত
"1.अनुभाग, 2.खंड","1.বিভাগ, 2.বিভাগ"
"1.खण्डन, 2.खण्डीकरण","1. ফ্র্যাগমেন্টেশন, 2. সেগমেন্টেশন"
चयन छंटाई,নির্বাচন বাছাই
"1.स्वपूर्ण, 2.स्वत: पूर्ण","1. স্বয়ংসম্পূর্ণ, 2. স্বয়ংসম্পূর্ণ"
"1.सीमेंटिकी, 2.अर्थ विज्ञान","1.অর্থতত্ত্ব, 2.অর্থতত্ত্ব"
सीमेफॉर,সেমাফোর
अर्धचालक,অর্ধপরিবাহী
कल्पायन वेब,ফ্যান্টাসি ওয়েব
अनुक्रमिक अभिगम विधि,অনুক্রমিক অ্যাক্সেস পদ্ধতি
क्रमिक,ক্রমাগত
क्रमक,সিরিয়াল
"1.परिसेवक, 2.सर्वर","1.সার্ভার, 2.সার্ভার"
परिसेवक ध्वंस,সার্ভার ক্র্যাশ
परिसेवक लाइसेंस,সার্ভার লাইসেন্স
सर्वो गुणक,সার্ভো গুণক
समुच्चय,এর সেট
निर्दिष्ट बिंदु,নির্দিষ্ট পয়েন্ট
व्यवस्था,ব্যবস্থাপনা
छाया,ছায়া
छायांकन,সিনেমাটোগ্রাফি
प्रतिछाया,ভূত
शेयर संचिका,ফাইল শেয়ার করুন
सहभाजित अभिगम,শেয়ার্ড এক্সেস
सहभाजन,ভাগ করা
"1.कोष्ठक, 2.कवच, 3.शैल, 4.कोश","1. বন্ধনী, 2. আর্মার, 3. শেল, 4. শেল"
विस्थापन संप्रतीक,স্থানচ্যুতি প্রতীক
लघुपथ,সংক্ষিপ্ত পথ
लघु अनुदेश,সংক্ষিপ্ত নির্দেশনা
सहोदर,ভাইবোন
"1.पार्श्व प्रभाव, 2.प्रति-प्रभाव","1. পার্শ্ব প্রতিক্রিয়া, 2. পাল্টা প্রভাব"
चिन्ह बिट,সাইন বিট
संकेत,সংকেত
संकेत प्रक्रमण,সংকেত প্রক্রিয়াজাতকরণ
संकेतन,স্বরলিপি
"1.संकेत-ध्वनि अनुपात, 2.संकेत-रव अनुपात","1.সংকেত-শব্দ অনুপাত, 2.সংকেত-শব্দ অনুপাত"
"1.हस्ताक्षर, 2. चिन्हक","1. স্বাক্ষর, 2. স্বাক্ষর"
चिन्हक परीक्षण,মার্কার পরীক্ষা
सार्थक अंक,উল্লেখযোগ্য চিহ্ন
सिलिकॉन चिप,সিলিকন চিপ
सरल डाक अंतरण प्रोटोकॉल (एस एम टी पी),সাধারণ মেল ট্রান্সফার প্রোটোকল (SMTP)
एकधा,একক
"1.एक संकेतन आसंधि, 2.सिंप्लेक्स आसंधि","1. একটি সিগন্যালিং নোড, 2. সিমপ্লেক্স নোড"
अनुकरण,সিমুলেশন
अनुकारी,অনুকরণকারী
"1.युगपत, 2.समकालिक","1. একযোগে, 2. সমলয়"
युगपत प्रक्रमण,যুগপত প্রক্রিয়াকরণ
एकल,একক
"1.साईट लाइसेंस, 2.स्थल लाइसेंस","1.সাইট লাইসেন্স, 2.সাইট লাইসেন্স"
"1.साइज, 2.आमाप","1. আকার, 2. আকার"
आमापन,মাপা
"1.रेखांकन, 2.रेखाचित्रण","1. ইলাস্ট্রেশন, 2. ইলাস্ট্রেশন"
प्लुति,প্লুটি
"1.प्लुति, 2.प्लुतिकरण","1.প্লুটি, 2.প্লুটিকরণ"
"1.स्लैश, 2.काट","1.স্ল্যাশ, 2.কাট"
अधीन कंप्यूटर,কম্পিউটারের অধীনে
सर्पी विंडो प्रोटोकॉल,স্নেক উইন্ডো প্রোটোকল
"1. चूक, 2. सर्पण","1. বাদ দেওয়া, 2. আত্মসমর্পণ"
खाँचा,স্লট
स्कैजी (एस सी एस आई),SCSI (SCSI)
स्मार्ट कार्ड,স্মার্ট কার্ড
धीमी डाक,শামুক মেইল
आशुचित्र,স্ন্যাপশট
"1.सॉफ्ट अभिकलन, 2.साफ्ट कंप्युटन","1.সফট কম্পিউটিং, 2.সফট কম্পিউটিং"
सॉफ्ट प्रति,সফট কপি
सुगम फान्ट,সহজ ফন্ট
सॉफ्टवेयर,সফটওয়্যার
सॉफ्टवेयर इंजीनियरी,সফ্টওয়্যার প্রকৌশল
सॉफ्टवेयर लाइसेंस,সফ্টওয়্যার লাইসেন্স
सॉफ्टवेयर चोरी,সফটওয়্যার পাইরেসি
स्पेक्ट्रम,বর্ণালী
"1.पेंचदार, 2.सर्पिल","1.স্ক্রু, 2.সর্পিল"
"1.विस्तृत शीट, 2.स्प्रेडशीट","1. বিস্তারিত শীট, 2. স্প্রেডশীট"
मानक,মান
मानक सामान्यीकृत मार्कअप भाषा (एस जी एम एल),স্ট্যান্ডার্ড জেনারেলাইজড মার্কআপ ল্যাঙ্গুয়েজ (SGML)
मानकीकरण,প্রমিতকরণ
प्रतीक्षा काल,অপেক্ষার সময়
तारक लैन,তারক ল্যান
तारक संस्थिति,তারকা অবস্থান
आरंभी बिट,বিট শুরু
"1.अप्राप्ति, 2.अभावग्रस्तता, 3.अभाव संकट","1. অভাব, 2. অভাব, 3. অভাব সংকট"
"1.स्थैतिक स्मृति, 2.स्थैतिक मेमोरी","1.স্ট্যাটিক মেমরি, 2.স্ট্যাটিক মেমরি"
स्थिति चैनल,স্ট্যাটাস চ্যানেল
"1.सोपान साइज, 2.सोपानी आयाम","1. ধাপের আকার, 2. ধাপের মাত্রা"
विराम एवं प्रतीक्षा प्रोटोकॉल,বিরতি এবং অপেক্ষা প্রোটোকল
विराम कूट,বিরতি কোড
विराम कुंजी,বিরতি কী
भंडारणीयता,সঞ্চয়যোগ্যতা
भंडारित प्रोग्राम,সংরক্ষিত প্রোগ্রাম
श्रृंखला आँकड़आ,সিরিজ ডেটা
"1.संरचित कूटलेखन, 2.संरचित कोडन","1.স্ট্রাকচার্ড এনকোডিং, 2.স্ট্রাকচার্ড কোডিং"
संरचित पृच्छा भाषा (एस क्यू एल),স্ট্রাকচার্ড কোয়েরি ল্যাঙ্গুয়েজ (SQL)
"1. वर्तिका पत्र ,2. शैली पत्र","1. ব্রোশার শীট, 2. শৈলী চিঠি"
उपनिदेशिका,সাব-ডিরেক্টরি
"1.उपजाल, 2.सबनेट","1.সাবনেট, 2.সাবনেট"
उपवृक्ष,সাবট্রি
"1.संक्षेपण, 2.संक्षेपीकरण","1. সংক্ষেপণ, 2. সংক্ষেপণ"
"1.सुपर अभिकलित्र, 2.सुपर कंप्यूटर","1. সুপার কম্পিউটার, 2. সুপার কম্পিউটার"
"1.सुपर कप्यूटन, 2.सुपर अभिकलन","1.সুপার কম্পিউটেশন, 2.সুপার কম্পিউটেশন"
महाकुंजी,কী কী
सर्वोच्च प्रयोक्ता,শীর্ষ ব্যবহারকারী
पर्यवेक्षित अधिगम,তত্ত্বাবধানে শিক্ষা
सहायक चिप,অক্জিলিয়ারী চিপ
नेट विचरण,নেট বৈচিত্র
"1.नेट विचरण, 2.सीकरण, 3.सर्फन","1.নেট ভ্যারিয়েন্স, 2.বিভাগ, 3.সুরফান"
गमागम,অদলবদল
अंतर्गमागम,অন্তর্মুখী
बहिर्गमागम,বহিঃপ্রবাহ
गमागमन,অদলবদল
"1.स्विचित नेटवर्क,2. स्विचित जालक्रम","1.সুইচড নেটওয়ার্ক, 2. সুইচড নেটওয়ার্ক"
स्विचन,সুইচিং
स्विचन सिद्धांत,স্যুইচিং নীতি
प्रतीकात्मक प्रोग्रामन,প্রতীকী প্রোগ্রামিং
तुल्यकालन,সিঙ্ক্রোনাইজেশন
तुल्यकालक,সিঙ্ক্রোনাইজার
तुल्यकालिक,সিঙ্ক্রোনাস
तुल्यकालिक अंकीय पदानुक्रम (एस डी एच),সিঙ্ক্রোনাস নিউমেরিক হায়ারার্কি (SDH)
वाक्य विश्लेषण,বাক্য বিশ্লেষণ
तंत्र विश्लेषण,ধারা বিশ্লেষণ
तंत्र इंजीनियरी,সিস্টেম ইঞ্জিনিয়ারিং
"1.तंत्र विच्छेदक, 2.तंत्र हैकर","1. সিস্টেম ব্রেকার, 2. সিস্টেম হ্যাকার"
तंत्र समेकक,ব্যাবস্থা সংযোগকারক
तंत्र लॉग,সিস্টেম লগ
तंत्र आच्छद,সিস্টেম কভার
तंत्र नेटवर्क संरचना (एस एन ए),সিস্টেম নেটওয়ার্ক স্ট্রাকচার (SNA)
"1.तंत्र प्रोग्रामर, 2.तंत्र क्रमादेशक","1. সিস্টেম প্রোগ্রামার, 2. সিস্টেম প্রোগ্রামার"
"1.तंत्र पुन: प्रवर्तन, 2.तंत्र पुन: आरंभन","1. সিস্টেম রিস্টার্ট, 2. সিস্টেম রিস্টার্ট"
तंत्र समापन,সিস্টেম সমাপ্তি
तंत्र परीक्षण,সিস্টেম পরীক্ষা
तंत्र उपयोगिता,সিস্টেম ইউটিলিটি
"1.व्यवस्थित कोड, 2.व्यवस्थित कूट","1. পদ্ধতিগত কোড, 2. পদ্ধতিগত কোড"
टैब समादेश,ট্যাব কমান্ড
सारणी,সময়সূচী
सारणी अवलोकन,সারণী ওভারভিউ
सारणी स्थान,টেবিল স্পেস
पटलिका,ফলক
"1.सारणीवद्ध, 2.सरणी व्यूह","1.সারণী, 2.অ্যারে অ্যারে"
सारणीकरण फलन,ট্যাবুলেশন ফাংশন
"1.चिह्नित वास्तुकला, 2.चिह्नित संरचना","1. চিহ্নিত আর্কিটেকচার, 2. চিহ্নিত স্ট্রাকচার"
चिहनित प्रतिबिंब संचिका फर्मा (टिफ),চিহ্নিত চিত্র ফাইল ফর্ম (TIFF)
अग्रानुक्रम तंत्र,টেন্ডেম সিস্টেম
टेप घनत्व,টেপ ঘনত্ব
टेप आवरण,টেপ কভার
टार संचिका,tar ফাইল
कार्य,কাজ
कार्यदर्शिका,কাজের নির্দেশিকা
कार्य अनुसूचक,কাজের সূচি
संचरण नियंत्रण प्रोटोकॉल/इनटरनेट प्रोटोकॉल (टी सी पी/आई पी),ট্রান্সমিশন কন্ট্রোল প্রোটোকল/ইন্টারনেট প্রোটোকল (TCP/IP)
कटाव संक्रिया,কাটা অপারেশন
दूरसंचार,টেলিযোগাযোগ
दूरसंचार,টেলিযোগাযোগ
दूरसंवाद,টেলিকম
दूर सम्मेलन,টেলিকনফারেন্স
"1.तारप्रेषण, 2.टेलीग्राफी","1. টেলিগ্রাফ, 2. টেলিগ্রাফি"
"1.दूरमापी, 2.दूरमिती","1. টেলিমিটার, 2. টেলিমেট্রি"
"1.दूरभाष, 2.टेलीफोन","1.টেলিফোন, 2.টেলিফোন"
दूरभाषी,টেলিফোন
"1.दूरमुद्रक, 2.टेलीप्रिंटर","1.টেলিপ্রিন্টার, 2.টেলিপ্রিন্টার"
दूरप्रक्रमण,টেলিপ্রসেসিং
"1.दूरदर्शन, 2.टेलीविजन, 3.दूरदर्शित्र","1. দূরদর্শন, 2. টেলিভিশন, 3. দূরদর্শন"
टेलेक्स,টেলেক্স
"1.दूर जाल, 2.टेलनेट","1.ফাঁদ দূরে, 2.টেলনেট"
"1.ताप, 3.तापक्रम","1.তাপ, 3.তাপমাত্রা"
"1.आकार पट्ट, 2.टेंपलेट, 3.रुपदा","1. শেপ প্লেট, 2. টেমপ্লেট, 3. রূপা"
दस-पूरक,দশের পরিপূরক
टेरा बाइट,তেরা বাইট
टेरा फलाप्स,টেরা ফলপস
"1.अंतक प्रसंकेतक, 2.टर्मिनल कर्सर","1.এন্ড পয়েন্টার, 2.টার্মিনাল কার্সার"
"1.अंतक आसंधि, 2.टर्मिनल नोड","1.এন্ড নোড, 2.টার্মিনাল নোড"
टर्मिनल विंडो,টার্মিনাল উইন্ডো
समापन,শেষ
त्रि-आधारी,ত্রি-বেস
त्रि-आधारी संक्रिया,তিনটি বেস অপারেশন
परीक्षण,পরীক্ষামূলক
परीक्षण व्याप्ति,পরীক্ষার কভারেজ
परीक्षण निष्पादन,পরীক্ষা নির্বাহ
परीक्षण आँकड़आ,পরীক্ষার তথ্য
"1.टैक्सट,2. पाठ्य सामग्री","1.পাঠ্য, 2. শিক্ষাসামগ্রী"
पाठ्य पेटी,টেক্সট বক্স
पाठ्य कर्सर,পাঠ্য কার্সার
पाठ्य संपादक,টেক্সট সম্পাদক
पाठ संचिका,লেখার ফাইল
पाठ्य विधा,পাঠ্যক্রম
पाठ प्रक्रमण,পাঠ্য প্রক্রিয়াকরণ
वाक-पाठ्य (टी टी एस),স্পিচ-টেক্সট (TTS)
बुनावट प्रतिचित्रण,টেক্সচার ম্যাপিং
"1.टी फ्लिप फ्लॉप, 2.टी-द्विमानित्र","1.T ফ্লিপ ফ্লপ, 2.T-বাইনোমিটার"
तापीय मुद्रकातापीय,তাপ সিলার
"1.प्रिंटर तनु फिल्म स्मृति, 2.तनु फिल्म मेमोरी","1.প্রিন্টার পাতলা ফিল্ম মেমরি, 2.পাতলা ফিল্ম মেমরি"
(TFT) तनु फिल्म ट्रांजिस्टर (टी एफ टी),(TFT) পাতলা ফিল্ম ট্রানজিস্টর (TFT)
"1.गहाना, 2.थैशिंग","1.জেমিং, 2.হ্যাশিং"
सूत्र-चूड़ई,থ্রেড চুড়ি
सूत्रण,থ্রেডিং
"1.त्रितल जालक्रम, 2.त्रितल नेटवर्क","1.ত্রিপক্ষীয় নেটওয়ার্ক, 2.ত্রিপক্ষীয় নেটওয়ার্ক"
प्रवाह क्षमता,প্রবাহ ক্ষমতা
काल जटिलता,সময় জটিলতা
काल विभाजन बहुसंकेतन (टी डी एम),টাইম ডিভিশন মাল্টিপ্লেক্সিং (টিডিএম)
काल फ्रेम,সময় ফ্রেম
ङ्केसमय सी,একই সময়ে
"1.काल यंत्र, 2.काल मशीन, 3.टाइम मशीन","1. কল মেশিন, 2. কল মেশিন, 3. টাইম মেশিন"
समय समाप्त,সময় আপ
"1.कालॉशन, 2.काल क्वांटीकरण","1.ক্যালোকেশন, 2.ক্যাল কোয়ান্টাইজেশন"
काल श्रेणी,সময় সিরিজ
"1. काल विभाजन ,2. समय सहभाजन","1. সময় বিভাজন, 2. সময় ভাগ"
समय सहभाजन तंत्र,সময় ভাগ করে নেওয়ার সিস্টেম
काल स्टेप,কল ধাপ
काल आरेख,সময় চিত্র
वर्णक,চরিত্র
टॉगल,টগল
टॉगल चाल,টগল সরান
"1.प्रतीक, 2.टोकन","1.সিম্বল, 2.টোকেন"
टोकन बस,টোকেন বাস
टोकन बस,টোকেন বাস
टोकन बस जालक्रम,টোকেন বাস নেটওয়ার্ক
"1.प्रतीक वलय, 2.सांकेतिक वलय","1. প্রতীক রিং, 2. প্রতীক রিং"
टोकन वार्ता,টোকেন আলোচনা
"1.औजार, 2.उपकरण","1. টুলস, 2. টুলস"
शीर्ष-पाद,টপ-ফুট
शीर्ष पाद अभिकल्प,উপরের পায়ের নকশা
"1.नख शिख पद विन्यास, 2.अधोगामी","1. পেরেক রিজ কনফিগারেশন, 2. টান ডাউন"
"1.सांस्थिति, 2.स्थान विज्ञान","1. অবস্থান, 2. অবস্থান বিজ্ঞান"
स्पर्श पैड,স্পর্শ প্যাড
स्पर्श स्क्रीन,স্পর্শ পর্দা
"1.चिन्ह, 2.निशान, 3.अनुरेखण","1.মার্ক, 2.মার্ক, 3.ট্রেসিং"
अनुरेखण,ট্রেসিং
"1.मार्ग, 2.पथ, 3.लीक","1.পথ, 2.পথ, 3.ফাঁস"
"1.ट्रैक डिस्क, 2.पथ डिस्क","1.ট্র্যাক ডিস্ক, 2.পাথ ডিস্ক"
पथ टेप,পথ টেপ
"1.अनुमार्गन, 2.अनुपथन","1.অনুসরণ করুন, 2.অনুসরণ করুন"
"1.अनुयान, 2.अनुग","1. অনুসরণ করুন, 2. অনুসরণ করুন"
प्रक्षेप पथ,গতিপথ
"1.कार्य संपादन, 2.सौदा, 3.लेनदेन, 4.आदान प्रदान","1. লেনদেন, 2. চুক্তি, 3. লেনদেন, 4. বিনিময়"
"1.सौदा संचिका, 2.क्रिया-कलाप संचिका","1. চুক্তি ফাইল, 2. কার্যকলাপ ফাইল"
"1.लेन-देन संलेख, 2.आदान-प्रदान लॉग","1.লেনদেন নথি, 2.লেনদেন লগ৷"
"1.प्रतिलेखन, 2.लिप्यंतरण करना","1. প্রতিলিপি, 2. প্রতিলিপি করা"
ट्रांसड्यूसर,ট্রান্সডিউসার
अंतरण दर,স্থানান্তর হার
अंतरण काल,স্থানান্তর সময়
रुपांतरण,রূপান্তর
क्षणिक त्रुटि,ক্ষণস্থায়ী ত্রুটি
संक्रमण काल,রূপান্তর সময়ের
"1.संक्रमण, 2.संक्रांति","1. উত্তরণ, 2. অয়নকাল"
संक्रामक,সংক্রামক
संक्रमिता,সংক্রামিত
"1.अनुवाद, 2.अंतरण, 3.अनुभाषण","1.অনুবাদ, 2.অনুবাদ, 3.ব্যাখ্যা"
"1. संचरण, संचारण ,2.संप्रेषण","1. ট্রান্সমিশন, ট্রান্সমিট, 2. ট্রান্সমিট"
संप्रेषण नियंत्रण प्रोटोकॉल (टी सी पी),কমিউনিকেশন কন্ট্রোল প্রোটোকল (TCP)
"1.संचरण लाइन, 2.संप्रेषण लाइन","1.ট্রান্সমিশন লাইন, 2.ট্রান্সমিশন লাইন"
ट्रांसमीटर,ট্রান্সমিটার
पारदर्शिता,স্বচ্ছতা
ट्रांसपोंडर,ট্রান্সপন্ডার
"1.परिवहन, 2.प्रतिगमन","1.পরিবহন, 2.রিগ্রেশন"
पक्षांतरण,স্থানান্তর
ट्रांसप्यूटर,ট্রান্সপুটার
"1.संप्रेष अभिग्राही, 2.ट्रांस रिसीवर","1.ট্রান্সমিশন রিসিভার, 2.ট্রান্স রিসিভার"
"1.प्रपाशन, 2.फांसना, 3.पकड़ना","1. ফাঁদ, 2. ফাঁদ, 3. ধরা"
चंक्रमण,ঘূর্ণন
वृक्ष (चंक्रमण),গাছ (পরিবর্তন)
तरु नेटवर्क,গাছ নেটওয়ার্ক
सहायक परिपथ,অক্জিলিয়ারী সার্কিট
तुच्छ आरेख,তুচ্ছ চিত্র
दोष-निवारण,সমস্যা সমাধান
"छिन्न, रुंडन",ছিঁড়ে ফেলা
सत्यमान सारणी,সঠিক তালিকা
"1.टयूनर, 2.समस्वरक, 3.समंजक","1. টিউনার, 2. টিউনার, 3. টিউনার"
"1.सुरंगन, 2.टनलिंग","1.টানেলিং, 2.টানেলিং"
"1.समंजन, 2.समस्वरण, 3.टयूनिंग","1. সমন্বয়, 2. টিউনিং, 3. টিউনিং"
टपल,টিপল
टर्बो पास्कल,টার্বো প্যাসকেল
टयूरिंग मशीन,টুরিং মেশিন
प्रतिवर्तन काल,পরিবর্তনের সময়
प्रतिवर्तन दस्तावेज,পরিবর্তন দলিল
प्रतिवर्तन अनुक्रम,পালা ক্রম
युगल केबल,দম্পতি তারের
"1.ऐंठित युगल, 2.व्यावर्तित युग्म","1. উল্টানো জোড়া, 2. উল্টানো জোড়া"
द्वि-पारक स्मरांतरक,ডবল পাস অনুস্মারক
दो का पूरक,দুই এর পরিপূরক
प्रकार,প্রকার
"1.टाइप फेस, 2.अक्षराकृति","1.প্রকার মুখ, 2.চরিত্র"
टंकन शीर्ष,টাইপোগ্রাফিক্যাল শীর্ষ
मुद्रक चक्र,প্রিন্টার চাকা
टंकण,টাইপিং
अबाधित शक्ति स्रोत,নিরবচ্ছিন্ন শক্তির উৎস
"1.एकल संक्रिया, 2.एक-अंगी प्रणाली","1. একক অপারেশন, 2. এক অংশ সিস্টেম"
एकल संक्रिया,একক অপারেশন
"1.एकल संकारक, 2.एक अंगी संकारक","1.একক অপারেটর, 2.একক অপারেটর"
अनिश्चितता,অনিশ্চয়তা
अप्रतिबंधी कथन,অনিয়ন্ত্রিত বিবৃতি
अगणनीय,অগণিত
अनावरण,উন্মোচন
अनिर्णीय,সিদ্ধান্তহীন
ङ्केअपरिभाषित,অনির্ধারিত
अपरिभाषित अभिलेख,অনির্ধারিত রেকর্ড
अविलोप,বিনাশ
"1.अधोडैश, 2.अधोरेक, 3,अधोयोजक","1. জবরদস্তি, 2. সমন্বয়কারী, 3, সমন্বয়কারী"
अनिर्दिष्ट,অনির্দিষ্ট
"1.अनिर्दिष्ट ग्राफ, 2.अनिर्दिष्ट आलेख","1.অনির্দিষ্ট গ্রাফ, 2.অনির্দিষ্ট গ্রাফ"
एकसमान दिशा सेवाकाल,একই দিক পরিষেবা সময়
निरस्त करना,বাতিল
"1.असंरुपित चक्रिका, 2.असंरुपित डिस्क","1.আনফরম্যাটেড ডিস্ক, 2.আনফরম্যাটেড ডিস্ক"
समचित्रण,ম্যাপিং
"1.यूनीकोड, 2.एकल कूट","1.ইউনিকোড, 2.একক কোড"
अनिर्दिष्ट वृक्ष,অনির্দিষ্ট গাছ
समान संसाधन स्थान निर्धारक (य आर एल),ইউনিফর্ম রিসোর্স লোকেশন অ্যাসেসর (YRL)
एक प्रक्रमण,একটি প্রক্রিয়াকরণ
अद्वितीय,অনন্য
अपरिरक्षित व्यावर्तित युगल (यू टी पी),আনশিল্ডেড টুইস্টেড ডাবলস (UTP)
"1.एकक,2. इकाई","1.ইউনিট, 2. ইউনিট"
एकक पता,ইউনিট ঠিকানা
एकक अंतराल,একক ব্যবধান
एकक परीक्षण,ইউনিট পরীক্ষা
ऐकिक कूट,ইউনিট কোড
एक पद,একটি পোস্ট
सार्वत्रिक अतुल्यकालिक अभिग्राही/प्रेषित्र (यू ए आर टी),ইউনিভার্সাল অ্যাসিঙ্ক্রোনাস রিসিভার/প্রেরক (UART)
सार्व फ्लिप-फ्लाप,সর্বজনীন ফ্লিপ-ফ্লপ
सार्व समुच्चय,সাধারণ সেট
सार्वत्रिक संप्रतीक समुच्चय,সর্বজনীন চরিত্র সেট
यूनिक्स,ইউনিক্স
विपाश,বিপাশা
अनारक्षित क्षेत्र,অসংরক্ষিত এলাকা
अनारक्षित फाइल (संचिका),অসংরক্ষিত ফাইল (ফাইল)
अगम्य,অগম্য
अनाच्छ,অবাঞ্ছিত
अनारक्षित,অসংরক্ষিত
असफल आह्वान,ব্যর্থ কল
अनटार,untar
अदयतन असंगतियां,অসঙ্গতি আপডেট করুন
अद्यतीकृत संचिका,আপডেট করা ফাইল
अद्यतीकरण,হালনাগাদ
उन्नयन,আপগ্রেড
उन्नयन,আপগ্রেড
अपलिंक,আপলিঙ্ক
उच्च भारण,ভীষন ভারি
उपरि स्मृति क्षेत्र,ওভারহেড মেমরি এলাকা
"1.प्रति प्रवाह, 2.प्रतिकूल","1. প্রতি প্রবাহ, 2. প্রতিকূল"
उपरिकाल,ওভারটাইম
"1.ऊर्ध्व, 2.अपरि, 3.ऊर्ध्वगामी","1.উপরের, 2.উপরের, 3.উর্ধ্বমুখী"
"1.यूजनेट, 2.उपयोग","1.Usenet, 2.ব্যবহার করুন"
"1.जाल उपयोगकर्ता, 2.प्रयोक्ता","1. নেট ব্যবহারকারী, 2. ব্যবহারকারী"
प्रयोक्ता एजेंट,ব্যবহারিক দূত
प्रयोक्ता प्रमाणीकरण,ব্যবহারকারী প্রমাণীকরণ
प्रयोक्ता आंकड़आ-रेख प्रोटोकॉल (यू डी पी),ব্যবহারকারীর ডেটা মনিটরিং প্রোটোকল (UDP)
प्रयोक्ता मैत्रीपूर्ण,ব্যবহারকারী বান্ধব
प्रयोक्ता पहचान,ব্যবহারকারীর পরিচয়
प्रयोक्ता पहचान (यू.आई.डी.),ব্যবহারকারীর পরিচয় (UID)
प्रयोक्ता अंतरापृष्ठ,ব্যবহারকারী ইন্টারফেস
प्रयोक्ता नाम,ব্যবহারকারীর নাম
"1.प्रयोक्ता पार्श्वक, 2.प्रयोक्ता रेखाचित्र","1. ব্যবহারকারীর প্রোফাইল, 2. ব্যবহারকারীর প্রোফাইল"
उपयोगिता,উপযোগিতা
उपयोगिता साफ्टवेयर,ইউটিলিটি সফটওয়্যার
"1.वैध, 2.मान्य","1. বৈধ, 2. বৈধ"
"1वैधीकरण, 2.मान्यीकरण","1 বৈধকরণ, 2. বৈধতা"
मान्यीकरण प्रोटोकॉल,বৈধতা প্রোটোকল
मान्यीकरण परीक्षण,বৈধতা পরীক্ষা
"1.वैधता जांच, 2.मान्यता जांच","1. বৈধতা পরীক্ষা, 2. বৈধতা পরীক্ষা"
मूल्ययुक्त जालक्रम (वैन),মূল্যবান নেটওয়ার্ক (VAN)
मूल्ययुक्त पुनविक्रेता (वी ए आर),মূল্যবান রিসেলার (VAR)
लोपी बिंदु,অনুপস্থিত বিন্দু
"1.वेपरवेयर,2. वाष्प पात्र","1. ভ্যাপারওয়্যার, 2. বাষ্প জাহাজ"
प्रसरण,ভিন্নতা
परिवर्ती पता,পরিবর্তনশীল ঠিকানা
परिवर्ती बिट दर,পরিবর্তনশীল বিট হার
परिवर्ती क्षेत्र लंबाई,পরিবর্তনশীল ক্ষেত্রের দৈর্ঘ্য
"1.परिवर्ती लंबाई कोड,2.परिवर्ती लंबाई कूट","1. পরিবর্তনশীল দৈর্ঘ্য কোড, 2. পরিবর্তনশীল দৈর্ঘ্য কোড"
"1.परिवर्ती नाम, 2.परिवर्त्य नाम, 3.चर नाम","1. পরিবর্তনশীল নাম, 2. পরিবর্তনশীল নাম, 3. পরিবর্তনশীল নাম"
"1.चर,2. परिवर्ती","1. পরিবর্তনশীল, 2. পরিবর্তনশীল"
सदिश,ভেক্টর
"1.सदिश ग्राफिक्स, 2.सदिश आलेखी","1.ভেক্টর গ্রাফিক্স, 2.ভেক্টর গ্রাফিক্স"
सदिश प्रक्रमण,ভেক্টর প্রক্রিয়াকরণ
सदिशकृत आंतरायण,ভেক্টরাইজড ইন্টারাপ্ট
वेन आरेख,ভেন ডায়াগ্রাম
सत्यापन एवं वैधीकरण (वी एण्ड वी),যাচাইকরণ এবং বৈধতা (V&amp;V)
रुपांतरण नियंत्रण,রূপান্তর নিয়ন্ত্রণ
"1.रूपांतरण संख्या,2.रूपांतरण अंक","1.রূপান্তর নম্বর, 2.রূপান্তর নম্বর৷"
शीर्ष,শীর্ষ
ऊर्ध्वाधर प्रक्रमक,উল্লম্ব প্রসেসর
अतिवृहत् एकीकरण (वी एल एस आई ),এক্সট্রিম ইন্টিগ্রেশন (ভিএলএসআই)
अतिदीर्घ अनुदेश शब्द (वी एल आई डब्ल्यू),খুব দীর্ঘ নির্দেশ শব্দ (VLIW)
वी एच डी एल,ভি এইচ ডি এল
वीडियो कैमरा,ভিডিও ক্যামেরা
वीडियो दूर सम्मेलन,ভিডিও টেলিকনফারেন্স
वीडियो प्रदर्श टर्मिनल,ভিডিও প্রদর্শন টার্মিনাল
"1.वीडियो प्रदर्श एकक, 2.वीडियो प्रदर्श इकाई","1.ভিডিও ডিসপ্লে ইউনিট, 2.ভিডিও ডিসপ্লে ইউনিট"
वीडियो खेल,ভিডিও গেমস
वीडियो आलेखी सरणी (वी जी ए),ভিডিও গ্রাফিক অ্যারে (ভিজিএ)
वीडियो ग्राफिक्स सरणी (वी जी ए),ভিডিও গ্রাফিক্স অ্যারে (ভিজিএ)
वीडियो परिसेवक,ভিডিও সার্ভার
दृश्य,দৃষ্টিশক্তি
दृश्य द्वारक,ভিজ্যুয়াল অ্যাপারচার
दृश्य द्वार,দৃশ্যমান দরজা
आभासी परिपथ,ভার্চুয়াল সার্কিট
आभासी फलन,ভার্চুয়াল ফাংশন
आभासी स्मृति,ভার্চুয়াল মেমরি
