Odiya,Hindi
ସ୍ପାର୍କ ଲାଇନ,स्फुलिंग रेखा
ବିଦୁ୍ତ ପ୍ଲଗ,स्फुलिंग प्लग
ସ୍ପାର୍କିଂ ଭୋଲଟେଜ୍ |,स्फुलिंग वोल्टता
ଚମକ,स्फुलिंग सह
ଚମକ ପ୍ରତିରୋଧ,स्फुलिंग प्रतिरोध
ସ୍ପାର୍କିଙ୍ଗ୍ ସ୍ପେକ୍ଟ୍ରମ୍ |,स्फुलिंग स्पेक्ट्रम
ସ୍ପାର୍କ ପରୀକ୍ଷା |,स्फुलिंग परीक्षण
ସ୍ପାର୍କ ଟ୍ରାନ୍ସମିଟର,स्फुलिंग प्रेषित्र
ପ୍ରଜ୍ୱଳିତ ବ୍ୟବଧାନ ମଡ୍ୟୁଲେସନ୍ |,स्फुलिंग अंतराल माडुलन
sphincter ବ୍ୟବଧାନ |,स्फुलिंगन अंतराल
ବିଦୁ୍ତ ପ୍ଲଗ,चिनगारी प्लग
ସମ୍ଭାବ୍ୟ ସମ୍ଭାବନା |,स्फुलिंग विभव
ହାଲୁକା ଶାଖା |,हल्की शाखा
"ସ୍ୱର୍ଗୀୟ, ସ୍ଥାନୀୟ","आकाशीय, स्थानिक"
ସ୍ୱର୍ଗୀୟ ଉପାଦାନ |,आकाशीय घटक
"ସ୍ଥାନିକ ସଂଯୋଜନା, ସ୍ୱର୍ଗୀୟ ସଂଯୋଜନା, ଅବସ୍ଥାନ ସଂଯୋଜନା, ତିନି-ଡାଇମେନ୍ସନାଲ୍ କୋର୍ଡିନେଟ୍ |","स्थानिक निर्देशांक, आकाशीय निर्देशांक, स्थान निर्देशांक, त्रिविभ निर्देशांक"
ସ୍ୱର୍ଗୀୟ ବକ୍ରତା |,आकाशीय वक्रता
ସ୍ୱର୍ଗୀୟ ଘନତା |,आकाशीय घनत्व
ସ୍ୱର୍ଗୀୟ ଦିଗ,आकाशीय दिशा
ସ୍ୱର୍ଗୀୟ ଦୋଷ |,आकाशीय प्रभ्रंश
"ଷ୍ଟେରିଓସ୍କୋପିକ୍ ବଣ୍ଟନ, ସ୍ଥାନିକ ବଣ୍ଟନ, ସ୍ଥାନିକ ବଣ୍ଟନ |","त्रिविम वितरण, आकाशी वितरण, स्थानिक वितरण"
"ଷ୍ଟେରିଓସ୍କୋପିକ୍ ପ୍ରଭାବ, ଷ୍ଟେରିଓସ୍କୋପିକ୍ ପ୍ରଭାବ |","त्रिविम प्रभाव, त्रिविम निष्पत्ति"
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଫ୍ୟାକ୍ଟର୍ |,त्रिविम कारक
ଗୁଣକ,गुणाकाशी
ସ୍ୱର୍ଗୀୟ ସମଲିଙ୍ଗୀତା |,आकाशीय समांगता
ସ୍ୱର୍ଗୀୟ ଆଇସୋମର୍ଫିଜିମ୍ |,आकाशीय समदैशिकता
"ଷ୍ଟେରିଓସ୍କୋପିକ୍ କ୍ଷେତ୍ର, ସ୍ୱର୍ଗୀୟ ମଡେଲ୍ |","त्रिविम क्षेत्र, आकाशीय मॉडल"
ସ୍ୱର୍ଗୀୟ ମୁହୂର୍ତ୍ତ |,आकाशीय आघूर्ण
ଆକାଶ ଗତି,आकाशी गति
ଆକାଶ ଜାଲ,आकाशी जाल
ସ୍ୱର୍ଗୀୟ ପୋଲାର ସଂଯୋଜନା |,आकाशीय ध्रुवी निर्देशांक
ନିର୍ଦ୍ଦେଶନା ପରିମାଣ,दिशिक क्वान्टमीकरण
ସ୍ୱର୍ଗୀୟ ଘୂର୍ଣ୍ଣନ,आकाशीय घूर्णन
ଛୁଟି ଭେରିଏବଲ୍ |,अवकाशीय चर
ସ୍ୱର୍ଗୀୟ ବେଗ,आकाशीय वेग
ସ୍ୱର୍ଗୀୟ ଭଲ୍ୟୁମ୍,आकाशीय आयतन
କ୍ରନିକ୍,दिक्कालीय
aap କି,आलाप कुंजी
"ନିର୍ଦ୍ଦିଷ୍ଟ ଆପେକ୍ଷିକତା, ନିର୍ଦ୍ଦିଷ୍ଟ ଆପେକ୍ଷିକତା |","विशिष्ट आपेक्षिकता, विशिष्ट रिलेटिविटी"
"ସମ୍ପର୍କୀୟ, ନିର୍ଦ୍ଦିଷ୍ଟ, ବିଶେଷ","आपेक्षिक, विशिष्ट, विशेष"
ନିର୍ଦ୍ଦିଷ୍ଟ ଅବଶୋଷଣ |,विशिष्ट अवशोषण
ନିର୍ଦ୍ଦିଷ୍ଟ ଆକାଶବିକ କ୍ଷମତା |,विशिष्ट ध्वनिक धारिता
ନିର୍ଦ୍ଦିଷ୍ଟ ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |,विशिष्ट ध्वनिक प्रतिघात
ନିର୍ଦ୍ଦିଷ୍ଟ ଆକାଶବାଣୀ ପ୍ରତିରୋଧ |,विशिष्ट ध्वनिक प्रतिरोध
"ନିର୍ଦ୍ଦିଷ୍ଟ କାର୍ଯ୍ୟ, ନିର୍ଦ୍ଦିଷ୍ଟ ପ୍ରତିକ୍ରିୟା |","विशिष्ट क्रिया, विशिष्ट अभिक्रिया"
ନିର୍ଦ୍ଦିଷ୍ଟ ଠିକଣା,विशिष्ट पता
ନିର୍ଦ୍ଦିଷ୍ଟ ଚାର୍ଜ |,विशिष्ट आवेश
ନିର୍ଦ୍ଦିଷ୍ଟ ଡ୍ରାଇଭ୍ |,विशिष्ट चालन
ନିର୍ଦ୍ଦିଷ୍ଟ କଣ୍ଡକ୍ଟିଭିଟି |,विशिष्ट चालकता
ବିଶେଷ ବର୍ଣ୍ଣ ସଂକ୍ଷିପ୍ତ,विशिष्ट वर्ण विक्षेपण
"ନିର୍ଦ୍ଦିଷ୍ଟ ଏଣ୍ଟାଲପି, ନିର୍ଦ୍ଦିଷ୍ଟ ଏଣ୍ଟାଲପି |","विशिष्ट एन्थैल्पी, विशिष्ट पूर्णोष्मा"
ନିର୍ଦ୍ଦିଷ୍ଟ ଶକ୍ତି,विशिष्ट बल
ନିର୍ଦ୍ଦିଷ୍ଟ ଇନ୍ଧନ ବ୍ୟବହାର,विशिष्ट ईधन खपत
ନିର୍ଦ୍ଦିଷ୍ଟ ଗାମା-ରଶ୍ମି ନିର୍ଗମନ |,विशिष्ट गामा-किरण उत्सर्जन
"ନିର୍ଦ୍ଦିଷ୍ଟ ଘନତା, ସମ୍ପର୍କୀୟ ଘନତା |","विशिष्ट घनत्व, आपेक्षिक घनत्व"
ଆପେକ୍ଷିକ ଘନତା ବୋତଲ |,आपेक्षिक घनत्व बोतल
ନିର୍ଦ୍ଦିଷ୍ଟ ଉତ୍ତାପ |,विशिष्ट ऊष्मा
ନିର୍ଦ୍ଦିଷ୍ଟ ପ୍ରତିବନ୍ଧକ |,विशिष्ट प्रतिबाधा
ନିର୍ଦ୍ଦିଷ୍ଟ ପ୍ରେରଣା |,विशिष्ट आवेग
ନିର୍ଦ୍ଦିଷ୍ଟ ଇଲେକ୍ଟ୍ରୋନେଗେଟିଭିଟି |,विशिष्ट पारवैद्युतता
ନିର୍ଦ୍ଦିଷ୍ଟ ତୀବ୍ରତା |,विशिष्ट तीव्रता
ନିର୍ଦ୍ଦିଷ୍ଟ ଆଭ୍ୟନ୍ତରୀଣ ଶକ୍ତି |,विशिष्ट आंतरिक ऊर्जा
ନିର୍ଦ୍ଦିଷ୍ଟ ଆୟନାଇଜେସନ୍ |,विशिष्ट आयनन
ନିର୍ଦ୍ଦିଷ୍ଟ ଶକ୍ତି |,विशिष्ट शक्ति
ନିର୍ଦ୍ଦିଷ୍ଟ ବିସ୍ତାର ଶକ୍ତି |,विशिष्ट क्षय-शक्ति
ନିର୍ଦ୍ଦିଷ୍ଟ ପ୍ରୋଗ୍ରାମ୍,विशिष्ट क्रमादेश
ନିର୍ଦ୍ଦିଷ୍ଟ ପ୍ରବୃତ୍ତି ବ୍ୟବହାର,विशिष्ट नोदन खपत
ନିର୍ଦ୍ଦିଷ୍ଟ ଉପଯୁକ୍ତ ଏଣ୍ଟ୍ରପି |,विशिष्ट उचित एन्ट्रापी
ଆପେକ୍ଷିକ ରେଡିଓଆକ୍ଟିଭିଟି |,आपेक्षिक रेडियोसक्रियता
ନିର୍ଦ୍ଦିଷ୍ଟ ପ୍ରତିରୋଧ,विशिष्ट प्रतिरोध
ଆପେକ୍ଷିକ ପ୍ରତିରୋଧକତା |,आपेक्षिक प्रतिरोधकता
ଆପେକ୍ଷିକ କ୍ଷମତା |,आपेक्षिक धारिता
ନିର୍ଦ୍ଦିଷ୍ଟ ପୋଲାରିଟି ଘୂର୍ଣ୍ଣନ |,विशिष्ट ध्रुवण घूर्णन
ନିର୍ଦ୍ଦିଷ୍ଟ ପୋଲାରିଟି ଘୂର୍ଣ୍ଣନ କ୍ଷମତା |,विशिष्ट ध्रुवण घूर्णन क्षमता
ନିର୍ଦ୍ଦିଷ୍ଟ ପଦକ୍ଷେପ,विशिष्ट चाल
"ନିର୍ଦ୍ଦିଷ୍ଟ ଧାରା, ଜନ ଧାରା |","विशिष्ट प्रवृत्ति, द्रव्यमान प्रवृत्ति"
ନିର୍ଦ୍ଦିଷ୍ଟ ଥ୍ରଷ୍ଟ |,विशिष्ट प्रणोद
ନିର୍ଦ୍ଦିଷ୍ଟ ସାନ୍ଦ୍ରତା |,विशिष्ट श्यानता
ନିର୍ଦ୍ଦିଷ୍ଟ ପରିମାଣ,विशिष्ट आयतन
ନିର୍ଦ୍ଦିଷ୍ଟ ଲୋଡ୍ ପ୍ରବାହ |,विशिष्ट भार प्रवाह
ନିର୍ଦ୍ଦିଷ୍ଟକରଣ,विनिर्देश
ନିର୍ଦ୍ଦିଷ୍ଟ ପରିସର,विनिर्देश सीमा
ନିର୍ଦ୍ଦିଷ୍ଟ ସହନଶୀଳତା (ନିର୍ଦ୍ଦିଷ୍ଟ ପ୍ରବନ୍ଧ),विनिर्देश सह्यता (विनिर्देश आलेख)
ନିର୍ଦ୍ଦିଷ୍ଟ କରାଯାଇଛି |,विनिर्दिष्ट
ନିର୍ଦ୍ଦିଷ୍ଟ ଆକ୍ରୋମାଟିକ୍ ଆଲୋକ |,विनिर्दिष्ट अवर्णक प्रकाश
ନିର୍ଦ୍ଦିଷ୍ଟ ଶୁଦ୍ଧକରଣ |,विनिर्दिष्ट शोधन
ନିର୍ଦ୍ଦିଷ୍ଟ ଆଡେସିନ୍ |,विनिर्दिष्ट आसंजन
ନିର୍ଦ୍ଦିଷ୍ଟ ସହନଶୀଳତା |,विनिर्दिष्ट सह्यता
"ନମୁନା, ନମୁନା","प्रतिदर्शी, नमूना"
କାନି |,कनी
କାନି ଇଣ୍ଟରଫେରୋମିଟ୍ରି |,कनी व्यतिकरणमिति
ସ୍ପେକ୍ଟ୍ରମ୍ ଚାପ ସ୍ତର |,स्पेक्ट्रम दाब स्तर
ସ୍ପେକ୍ଟ୍ରମ୍ ପ୍ରୋଜେକ୍ଟର୍ |,स्पेक्ट्रम प्रक्षेपित्र
"ସ୍ପେକ୍ଟ୍ରସ୍କୋପ୍, ସ୍ପେକ୍ଟ୍ରସ୍କୋପ୍ |","स्पेक्ट्रमदर्शी, स्पेक्ट्रोस्कोप"
ସ୍ପେକ୍ଟ୍ରାଲ୍ ସଂପୂର୍ଣ୍ଣ ପରିମାଣ |,स्पेक्ट्रमी निरपेक्ष कांतिमान
ସ୍ପେକ୍ଟ୍ରାଲ୍ ବ୍ୟାଡ୍ୟୁସ୍ ବେଗ |,स्पेक्ट्रमी त्रिज्य वेग
ସ୍ପେକ୍ଟ୍ରାଲ୍ ବ୍ୟାଣ୍ଡ |,स्पेक्ट्रमी बैन्ड
ସ୍ପେକ୍ଟ୍ରାଲ୍ କ୍ଲାସ୍ |,स्पेक्ट्रमी वर्ग
ସ୍ପେକ୍ଟ୍ରାଲ୍ ବର୍ଗୀକରଣ |,स्पेक्ट्रमी वर्गीकरण
ସ୍ପେକ୍ଟ୍ରାଲ୍ ଚରିତ୍ର |,स्पेक्ट्रमी वर्ण
ମାନବ ବିଚ୍ଛେଦ ତତ୍ତ୍। |,मानावलीय वियोजन प्रमेय
"ସ୍ପେକ୍ଟ୍ରାଲ୍ ସାନ୍ଦ୍ରତା, ମାନବ ସାନ୍ଦ୍ରତା |","स्पेक्ट्रमी घनत्व, मानावली घनत्व"
ସ୍ପେକ୍ଟ୍ରାଲ୍ ଶକ୍ତି ବଣ୍ଟନ |,स्पेक्ट्रमी ऊर्जा वितरण
ସ୍ପେକ୍ଟ୍ରାଲ୍ ଶକ୍ତି ବଣ୍ଟନ ବକ୍ର |,स्पेक्ट्रमी ऊर्जा वितरण वक्र
ସ୍ପେକ୍ଟ୍ରାଲ୍ ନିର୍ଗମନ |,स्पेक्ट्रमी उत्सर्जन
ସ୍ପେକ୍ଟ୍ରାଲ୍ ଶକ୍ତି ବଣ୍ଟନ |,स्पेक्ट्मी ऊर्जा वितरण
ସ୍ପେକ୍ଟ୍ରାଲ୍ ପ୍ରମାଣ |,स्पेक्ट्रमी साक्ष्य
ସ୍ପେକ୍ଟ୍ରାଲ୍ ରଙ୍ଗ |,स्पेक्ट्रमी प्रवर्ण
ସ୍ପେକ୍ଟ୍ରାଲ୍ ରେଖା |,स्पेक्ट्रमी रेखा
ସ୍ପେକ୍ଟ୍ରାଲ୍ ମାନକ,स्पेक्ट्रमी मानक
ସ୍ପେକ୍ଟ୍ରାଲ୍ ପିରିୟଡ୍ |,स्पेक्ट्रमी अवधि
ସ୍ପେକ୍ଟ୍ରାଲ୍ ପୋଲାରାଇଜେସନ୍ |,स्पेक्ट्मी ध्रुवण
"ସ୍ପେକ୍ଟ୍ରୋସ୍କୋପିକ୍ ପ୍ରୋଫାଇଲ୍, ସ୍ପେକ୍ଟ୍ରାଲ୍ ପ୍ରୋଫାଇଲ୍ |","स्पेक्ट्रमी परिच्छेदिका, स्पेक्ट्रमी प्रोफाइल"
ସ୍ପେକ୍ଟ୍ରାଲ୍ କ୍ୟାଲୋରିମିଟର |,स्पेक्ट्रमी उत्तापमापी
ସ୍ପେକ୍ଟ୍ରାଲ୍ ବ୍ୟାଡ୍ୟୁସ୍ |,स्पेक्ट्रमी त्रिज्या
ସ୍ପେକ୍ଟ୍ରାଲ୍ ପ୍ରତିଫଳନ |,स्पेक्ट्रमी परावर्तिता
ସ୍ପେକ୍ଟ୍ରାଲ୍ ପ୍ରତିଫଳନ ବକ୍ର,स्पेक्ट्रमी परावर्तन वक्र
"ସ୍ପେକ୍ଟ୍ରାଲ୍ ଅଞ୍ଚଳ, ସ୍ପେକ୍ଟ୍ରାଲ୍ ସେଗମେଣ୍ଟ୍ |","स्पेक्ट्रमी प्रदेश, स्पेक्ट्रमी खंड"
"ସ୍ପେକ୍ଟ୍ରାଲ୍ ରେଜୋଲୁସନ, ସ୍ପେକ୍ଟ୍ରମ୍ ରେଜୋଲୁସନ |","स्पेक्ट्रमी विभेदन, वर्णपट विभेदन"
ସ୍ପେକ୍ଟ୍ରାଲ୍ ସମ୍ବେଦନଶୀଳତା |,स्पेक्ट्रमी सुग्राहिता
ସ୍ପେକ୍ଟ୍ରାଲ୍ କ୍ରମ |,स्पेक्ट्रमी अनुक्रम
ସ୍ପେକ୍ଟ୍ରାଲ୍ ପରିସର,स्पेक्ट्रमी श्रेणी
ସ୍ପେକ୍ଟ୍ରାଲ୍ ପି generation ଼ି |,स्पेक्ट्रमी सृति
ସ୍ପେକ୍ଟ୍ରାଲ୍ ସ୍ପେକ୍ଟ୍ରମ୍ |,स्पेक्ट्रमी प्रदिश
ସ୍ପେକ୍ଟ୍ରାଲ୍ ପୋଷ୍ଟ |,स्पेक्ट्रमी पद
ମାନବ ନୀତି |,मानावलीय सिद्धांत
ସ୍ପେକ୍ଟ୍ରାଲ୍ ପରିବର୍ତ୍ତନ,स्पेक्ट्रमी संक्रमण
ସ୍ପେକ୍ଟ୍ରାଲ୍ ଟ୍ରାନ୍ସମିସନ୍ ବକ୍ର,स्पेक्ट्रमी संचरण वक्र
ସ୍ପେକ୍ଟ୍ରାଲ୍ କ୍ଲାସ୍ |,स्पेक्ट्रमी वर्ग
ସ୍ପେକ୍ଟ୍ରଫୋଟୋମିଟର |,स्पेक्ट्रमी सूर्यतापमापी
ସ୍ପେକ୍ଟ୍ରୋଗ୍ରାଫର୍ |,स्पेक्ट्रमी तापलेखी
"ସ୍ପେକ୍ଟ୍ରୋଗ୍ରାମ୍, ସ୍ପେକ୍ଟ୍ରୋଗ୍ରାଫ୍ |","स्पेक्ट्रोलोग्राम, स्पेक्ट्रमी तेजारेख"
"ସ୍ପେକ୍ଟ୍ରୋବୋଲୋଗ୍ରାଫ୍, ସ୍ପେକ୍ଟ୍ରଫୋଟୋଗ୍ରାଫର୍ |","स्पेक्ट्रोबोलोग्राफ, स्पेक्ट्रोतेजलेखी"
ସ୍ପେକ୍ଟ୍ରୋସ୍କୋପିକ୍ ଫ୍ଲୋରୋମିଟର |,स्पेक्ट्रमी प्रतिदीप्तिमापी
ସ୍ପେକ୍ଟ୍ରମ୍ ଚିତ୍ର |,स्पेक्ट्रम चित्र
ସ୍ପେକ୍ଟ୍ରୋଗ୍ରାଫିକ୍ ବିଶ୍ଳେଷଣ |,स्पेक्ट्रमलेखी विश्लेषण
"ସ୍ପେକ୍ଟ୍ରୋ ହେଲିଓଗ୍ରାଫ୍, ସ୍ପେକ୍ଟ୍ରୋ ହେଲିଓଗ୍ରାଫ୍ |","स्पेक्ट्रम सूर्यचित्री, स्पेक्ट्रो हीलियोग्राफ"
ସ୍ପେକ୍ଟ୍ରାଲ୍ ଟେଲିସ୍କୋପ୍ |,स्पेक्ट्रमी सूर्यदर्शी
"ସ୍ପେକ୍ଟ୍ରୋମିଟର, ସ୍ପେକ୍ଟ୍ରୋମିଟର |","स्पेक्ट्रममापी, स्पेक्ट्रोमीटर"
ସ୍ପେକ୍ଟ୍ରୋମେଟ୍ରି,स्पेक्ट्रमिति
ସ୍ପେକ୍ଟ୍ରୋସ୍କୋପିକ୍ ମାଇକ୍ରୋସ୍କୋପ୍ |,स्पेक्ट्रमी सूक्ष्मदर्शी
ସ୍ପେକ୍ଟ୍ରାଲ୍ ବର୍ଣ୍ଣମାଳା |,स्पेक्ट्रनिक वर्णमाणी
ସ୍ପେକ୍ଟ୍ରଫୋଟୋମିଟର ସ୍ପେକ୍ଟ୍ରଫୋଟୋମିଟର |,स्पेक्ट्रमी स्फुरदीप्तिमापी स्पेक्ट्रस्फुरमापी
ସ୍ପେକ୍ଟ୍ରଫୋଟୋମିଟର |,स्पेक्ट्रमी प्रकाशमापी
ସ୍ପେକ୍ଟ୍ରମ୍ ଫୋଟୋମିଟର ପର୍ଯ୍ୟବେକ୍ଷଣ |,स्पेक्ट्रम प्रकाशमापी प्रेक्षण
ସ୍ପେକ୍ଟ୍ରଫୋଟୋମିଟର ଟେକ୍ନୋଲୋଜି |,स्पेक्ट्रमी प्रकाशमापी तकनीक
ସ୍ପେକ୍ଟ୍ରୋପୋଲାରିମିଟର |,स्पेक्ट्रोध्रुवणमापी
ସ୍ପେକ୍ଟ୍ରୋମିଟର,स्पेक्ट्रमी ऊर्जामापी
ସ୍ପେକ୍ଟ୍ରାଲ୍ ଶକ୍ତି |,स्पेक्ट्रमी ऊर्जामिति
ସ୍ପେକ୍ଟ୍ରୋସ୍କୋପିକ୍ ଯୋଡି ତାରକା |,स्पेक्ट्रमदर्शीय युग्मतारा
ସ୍ପେକ୍ଟ୍ରାଲ୍ ରାସାୟନିକ ବିଶ୍ଳେଷଣ |,स्पेक्ट्रमी रासायनिक विश्लेषण
"ସ୍ପେକ୍ଟ୍ରାଲ୍ ବିସ୍ଥାପନ ଆଇନ, ସ୍ପେକ୍ଟ୍ରାଲ୍ ବିସ୍ଥାପନ ନିୟମ |","स्पेक्ट्रमी विस्थापन नियम, वर्णपटीय वस्थापन नियम"
ସ୍ପେକ୍ଟ୍ରୋସ୍କୋପିକ୍ ପର୍ଯ୍ୟବେକ୍ଷଣ |,स्पेक्ट्रमदर्शी प्रेक्षण
ସ୍ପେକ୍ଟ୍ରୋସ୍କୋପିକ୍ ପାରାଲକ୍ସ |,स्पेक्ट्रमदर्शी लंबन
ସ୍ପେକ୍ଟ୍ରାଲ୍ ରେଜୋଲୁସନ,स्पेक्ट्रमी विभेदन क्षमता
ସ୍ପେକ୍ଟ୍ରାଲ୍ ବିଭାଜନ କୋଏଫିସିଏଣ୍ଟ୍ |,स्पेक्ट्रमी विपाटन गुणांक
ସ୍ପେକ୍ଟ୍ରାଲ୍ ଯୋଡି ତାରକା |,स्पेक्ट्रमी युग्मतारा
ସ୍ପେକ୍ଟ୍ରାଲ୍ ୟୁନିଟ୍ |,स्पेक्ट्रमी मात्रक
ଚମତ୍କାର ଶୁଦ୍ଧ |,स्पेक्ट्रमिकीयतः शुद्ध
"ସ୍ପେକ୍ଟ୍ରୋଲୋଜିଷ୍ଟ, ସ୍ପେକ୍ଟ୍ରମ୍ ବ scientist ଜ୍ଞାନିକ |","स्पेक्ट्रमिकीविद्, स्पैक्ट्रम वैज्ञानिक"
ସ୍ପେକ୍ଟ୍ରୋମେଟ୍ରି,स्पेक्ट्रमिकी
"ସ୍ପେକ୍ଟ୍ରମ୍, ମାନବ","स्पेक्ट्रम, मानावली"
ସ୍ପେକ୍ଟ୍ରାଲ୍ ବିଶ୍ଳେଷଣ |,स्पेक्ट्रमी विश्लेषण
ସ୍ପେକ୍ଟ୍ରମ୍ ଉଜ୍ଜ୍ୱଳ ଚିତ୍ର |,स्पेक्ट्रम दीप्ति आरेख
ସ୍ପେକ୍ଟ୍ରମ୍ ଉଜ୍ଜ୍ୱଳ ସମ୍ପର୍କ |,स्पेक्ट्रम दीप्ति संबंध
ବିଶୃଙ୍ଖଳା ସ୍ପେକ୍ଟ୍ରମ |,प्रक्षोभ स्पेक्ट्रम
ସ୍ପେକ୍ଟ୍ରମ୍ ବେଗ ସମ୍ପର୍କ |,स्पेक्ट्रम वेग संबंध
ନିୟମିତ ପ୍ରତିଫଳନ |,नियमित परावर्तन
"ଭାଷଣ, ବକ୍ତବ୍ୟ","वाक, भाषण"
ବାଣୀ ଦୁର୍ବଳତା |,वाक विकृति
ବକ୍ତୃତା,वाक मॉडुलन
ବାଣୀ ବିକିରଣ ସ୍ପେକ୍ଟ୍ରମ୍ |,वाक विकिरण स्पेक्ट्रम
ଭାଷଣ ସ୍ୱୀକୃତି,वाक अभिज्ञापित्र
ବାଣୀ ଚିହ୍ନିବା,वाक अभिज्ञान
ବକ୍ତବ୍ୟ ସ୍ପେକ୍ଟ୍ରମ୍ ଚିତ୍ର |,वाक् स्पेक्ट्रम चित्र
"ବକ୍ତବ୍ୟ ସଙ୍କେତ, ବକ୍ତବ୍ୟ ସଙ୍କେତ |","वाक संकेत, वाक सिग्नल"
ବକ୍ତବ୍ୟ ସ୍ପେକ୍ଟ୍ରାଲ୍ ବିଶ୍ଳେଷଣ |,वाक् स्पेक्ट्रमीय विश्लेषण
ବକ୍ତବ୍ୟ ସୀମା,वाक् देहली
ବାଣୀ ତରଙ୍ଗ,वाक् तरंग
"ଘୁଞ୍ଚ, ଜହ୍ନ","चाल, जव"
ବେଗ ବିଘ୍ନ,वेग विक्षेपण
ବାର୍ ବଣ୍ଟନ କାର୍ଯ୍ୟ,जव वितरण फलन
ଏମୁଲେସନ କିସପ୍ରାଟା |,इमल्शन क्षिप्रता
ଗତି ନିୟନ୍ତ୍ରକ,चाल नियामक
ସ୍ପିଡୋମିଟର,चालमापी
ସ୍ପେରି ସେଲ୍ |,स्पेरी सेल
ସ୍ପେରି ପ୍ରକ୍ରିୟା |,स्पेरी प्रक्रम
"କ୍ଷେତ୍ର, କ୍ଷେତ୍ର","गोला, गोलक"
ଗୋବଲିନ୍ ବ୍ୟବଧାନ ଭୋଲ୍ଟମିଟର |,गोलक अंतराल वोल्टमापी
ବକ୍ରତା କ୍ଷେତ୍ର |,वक्रता गोलक
ପ୍ରଭାବ କ୍ଷେତ୍ର,"प्रभाव क्षेत्र, प्रभाव मंडल"
ପ୍ରତିଫଳିତ ବଲ୍,परावर्तन गोलक
ଗୋଲାକାର,स्फेरिडॉप
ବୃତ୍ତାକାର ସମୃଦ୍ଧ |,गोलतः सममित
"ଗୋଲାକାର, ଗୋଲାକାର |","गोलाकार, गोलीय"
ଗୋଲାକାର ଅବରାଟେସନ୍ |,गोलीय विपथन
ଗୋଲାକାର କୋଣ |,गोलीय कोण
ଗୋଲାକାର ପରମାଣୁ |,गोल परमाणु
ଗୋଲାକାର ବେସାଲ୍ କାର୍ଯ୍ୟ |,गोलीय बेसल फलन
ଗୋଲାକାର ବସ୍ |,गोलीय बॉस
ଗୋଲାକାର ମହମବତୀ ଶକ୍ତି |,गोलीय कैन्डिल शक्ति
ଗୋଲାକାର ଗୁହାଳ |,गोलीय कोटर
ଗୋଲାକାର ଡ୍ରାଇଭର |,गोलीय चालक
ଗୋଲାକାର ସଂଯୋଜନା ପ୍ରଣାଳୀ |,गोलीय निर्देशांक प्रणाली
ଗୋଲାକାର ସଂଯୋଜନା |,गोलीय निर्देशांक
ଗୋଲାକାର ବକ୍ରତା |,गोलीय वक्रता
ଗୋଲାକାର ବକ୍ର,गोलीय वक्र
ବୃତ୍ତାକାର ଚିତ୍ର |,गोलाकार आरेख
ଗୋଲାକାର ବଣ୍ଟନ |,गोलीय बंटन
ଗୋଲାକାର ବଣ୍ଟନ କାର୍ଯ୍ୟ |,गोलीय बंटन फलन
ଗୋଲାକାର ପୃଥିବୀ |,गोलाकार पृथ्वी
ଗୋଲାକାର ପୃଥିବୀ କୋଏଫିସିଏଣ୍ଟ୍ |,गोलीय भू गुणांक
ଗୋଲାକାର ତରଙ୍ଗ ସାମ୍ନା |,गोलीय तरंगाग्र
ଗୋଲାକାର ହରମୋନିକ୍ |,गोलीय हार्मोनिक
ଗୋଲାକାର ଆଲୋକ ତରଙ୍ଗ |,गोलीय प्रकाश तरंग
ବୃତ୍ତାକାର ରେଖା |,गोलीय रेखा
ବୃତ୍ତାକାର ଜାଲ |,गोलाकार जाल
ଗୋଲାକାର ଦର୍ପଣ |,गोलीय दर्पण
ଗୋଲାକାର ପେଣ୍ଡୁଲମ୍ |,गोलीय लोलक
ଗୋଲାକାର ପୋଲାର |,गोलीय ध्रुवी
ଗୋଲାକାର ପୋଲାର ସଂଯୋଜନା |,गोलीय ध्रुवीय निर्देशांक
ଗୋଲାକାର ଚାପ ତରଙ୍ଗ |,गोलीय दाब तरंग
ଗୋଲାକାର ପ୍ରୋଜେକସନ |,गोलीय प्रक्षेप
ଗୋଲାକାର ନାଡ |,गोलीय स्पंद
ଗୋଲାକାର ଉପସ୍ଥାପନା |,गोलीय निरूपण
ଗୋଲାକାର ଶେଲ୍ |,गोलीय कोश
ଗୋଲାକାର ସମୃଦ୍ଧତା |,गोलीय सममिति
ଗୋଲାକାର ଟ୍ରାଇଗୋନେମେଟ୍ରୀ |,गोलीय त्रिकोणमिति
ଗୋଲାକାର ବେଗ |,गोलीय वेग
ଗୋଲାକାର ତରଙ୍ଗ ସାମ୍ନା |,गोलीय तरंगाग्र
ଗୋଲାକାର ଭଲ |,गोलीय कूप
ଗୋଲାକାର ସମୃଦ୍ଧ ପ୍ରବାହ |,गोलीय सममित प्रवाह
ଗୋଲାକାର |,गोलकत्व
କ୍ଷେତ୍ର,गोलाभ
ସ୍ପେରେଏଡ୍ କୋର୍ ମଡେଲ୍ |,गोलाभ क्रोड मॉडल
ଗୋଲାକାର ଗ୍ରହ |,गोलाभ ग्रह
"ସ୍ପେରୋମିଟର, ସ୍ପେରୋମିଟର |","गोलाईमापी, स्फेरोमीटर"
ସ୍ପେରୋଟୋରିକ୍ ଲେନ୍ସ |,स्फेरोटॉरिक लेन्स
