Telugu,Gujarati
సిబ్బంది త్రైమాసికం,કર્મચારી -ક્વાર્ટર
సిబ్బంది గది,કર્મચારી - વર્ગ
స్టాఫ్ వెల్ఫేర్ ఫండ్,કર્મચારી કલ્યાણ નિધિ
దశ,નાટ્ય
స్తబ్దత,સ્થિરતા
వాటాను,હોડ
స్టాంప్,ટિકિટ
స్టాంప్ డ్యూటీ,સ્ટેમ્પ ડ્યૂટી
స్టాంప్డ్ ఎన్వలప్,ટિકિટવાળું પરબિડીયું
స్టాంప్ ప్యాడ్,સ્ટેમ્પ પડો
స్టాంప్ పేపర్,ટિકિટનો કાગળ
స్టాండ్,Standભા રહેવું
ప్రమాణం,ધોરણ
ప్రామాణిక ఒప్పందం,માનક કરાર
ప్రామాణిక మినహాయింపు,માનક કપાત
ప్రామాణిక ఆకృతి,માનક ફોર્મેટ
ప్రామాణీకరణ,માનકીકરણ
ప్రామాణిక మనిషి-గంటలు,માનક-કલાકો
జీవన ప్రమాణం,જીવન ધોરણ
ప్రామాణిక పనితీరు,માનક કામગીરી
ప్రామాణిక రేటు,માનક દર
స్టాండ్బై అమరిక,સ્થિર વ્યવસ્થા
నిలబడి,સ્થાયી
స్టాండింగ్ కమిషన్,સ્થાયી આયોગ
స్టాండింగ్ కమిటీ,સ્થાયી સમિતિ
స్టాండింగ్ ఆర్డర్,સ્થાયી હુકમ
నిలిచిపోతుంది,ફાટવું
నటించారు,તારાંકિત
నటించిన ప్రశ్న,તારાંકિત પ્રશ્ન
స్టార్టర్,પ્રથમ
ప్రారంభ జీతం,પ્રારંભ પગાર
రాష్ట్రం,રાજ્ય
రాష్ట్ర విందు,રાજ્ય ભોજન સમારંભ
రాష్ట్ర ప్రభుత్వం,રાજ્ય સરકાર
రాష్ట్ర అతిథి,રાજ્ય મહેમાન
రాష్ట్ర జాబితా,રાજ્ય યાદી
ప్రతిష్టంభన,મડાગાંઠ
ప్రకటన,નિવેદન
ఖాతా ప్రకటన,એકાઉન્ટ સ્ટેટમેન્ટ
వాస్తవాల ప్రకటన,હકીકતોનું નિવેદન
ఆరోగ్య స్థితి,આરોગ્ય રાજ્ય
రాజనీతిజ్ఞుడు,રાજનીતિદાર
స్టాటిక్,સ્થિર
స్టేషన్,કેન્દ્ર
స్థిర స్టాక్,સ્થિર સ્ટ stockક
స్టేషనరీ,લેખનસામગ્રી
స్టేషన్ సెలవు,કેન્દ્ર રજા
గణాంక,આંકડાવિષયક
గణాంక డేటా,આંકડાકીય આધાર -સામગ્રી
గణాంకాలు,આંકડા
స్థితి,દરજ્જો
యథాతథంగా,યથાપૂર્વ
స్థితి నివేదిక,સ્થિતિ અહેવાલ
హోదాకి చిహ్నం,પ્રત્યક્ષ પ્રતીક
శాసనం,કાનૂન
చట్టబద్ధమైన,વૈધાનિક
చట్టబద్ధమైన శరీరం,વૈધાનિક સંસ્થા
చట్టబద్ధమైన సెలవు,વૈધાનિક રજા
చట్టబద్ధమైన హక్కులు,વૈધાનિક હક
ఉండండి,મનાઈ
Std,મુખ્યત્વે
స్థిరమైన పెరుగుదల,સતત વૃદ્ધિ
నిటారుగా పెరుగుదల,બેહદ વધારો
క్రియాశీలక కమిటీ,સંચાલન સમિતિ
స్టెనోగ్రఫీ,પરિશ્રમ
స్టెరిలైజేషన్,રોગાણુનાશન
స్టెర్న్ యాక్షన్,કડક કાર્યવાહી
కళంకం,લાંછન
ఉద్దీపన,ઉદ્દીપન
స్టైఫండ్,વૃત્તિકાપ
నిబంధన,નિયત કરવું
నిర్దేశించిన కాలపరిమితి,નિયત સમય મર્યાદા
నిబంధన,શરત
స్టాక్,માલ
స్టాక్ రిజిస్టర్,સ્ટ stockક રજિસ્ટર
స్టాక్ టేకింగ్,સ્ટ stockક
స్టాక్ వాల్యుయేషన్,માલ -મૂલ્યાંકન
స్టాప్‌గ్యాప్ అమరిక,બંધ -વ્યવસ્થા
నిల్వ,સંગ્રહ
నిల్వ స్థలం,સંગ્રહ -જગ્યા
స్టోర్,દુકાન
నేరుగా,સીધું
జాతి,તાણ
వింత,વિચિત્ર
అపరిచితుడు,અજાણી વ્યક્તિ
స్ట్రాటా,સ્તર
వ్యూహం,વ્યૂહ
స్ట్రాటిఫికేషన్,સ્તરીકરણ
స్ట్రీమ్‌లైన్,સુવ્યવસ્થિત કરવું
బలం,શક્તિ
బలోపేతం,મજબૂત બનાવવું
కఠినమైన,સખત
ఒత్తిడి,ભાર
ఒత్తిడి నిర్వహణ,તણાવ વ્યવસ્થાપન
కఠినమైన,અસંદિગ્ધ
ఖచ్చితంగా,નિષ્ઠિત રીતે
కఠినత,અસંદિગ્ધતા
కఠినమైన,કરટીત
సమ్మె,હડતાલ
స్ట్రైక్ కాల్,પ્રહાર
స్ట్రింగెన్సీ,સખતાઈ
స్ట్రిప్,પટ્ટી
పోరాడాలి,પ્રયત્ન કરવો
నిల్వ సామర్థ్యం,સંગ્રહ ક્ષમતા
బలమైన గది,મજબૂત ખંડ
నిర్మాణ,માળખાકીય
నిర్మాణం,માળખું
నిర్మాణాత్మక ఇంటర్వ్యూ,માળખું
నిర్మాణాత్మక చెల్లింపు,રચના કરેલ પગાર
పోరాటం,સંઘર્ષ
మొండి పట్టుదలగల,જિદ્દી
స్టూడియో,ભવ્ય
అధ్యయనం,અભ્યાસ
అధ్యయనం సెలవు,અભ્યાસ -રજા
విషయం,ખેલ
ఆశ్చర్యకరమైనది,બેવકૂફ
శైలి,શૈલી
ఉప,પેટા
ఉప కమిటీ,પેટા-સમિતિ
ఉప కాంట్రాక్ట్,પેટા-કરાર
ఉప జిల్లా,પેટા-જખ
ఉప విభజన,પેટા-વિભાગ
ఉప తల,પેટા-માદક
విషయం,વિષય
ఆత్మాశ్రయ,વ્યક્તિલક્ષી
సబ్‌జూడీస్,વજૂદી
సబ్‌లైజ్,ચતુરતા
సబ్‌లెట్టింగ్,Suોંગ
సమర్పణ,રજૂઆત
లొంగినది,આધીન
సబార్డినేట్ కార్యాలయం,તાબાની કચેરી
సబార్డినేట్ సేవలు,તાબાની સેવાઓ
సబార్డినేట్ సిబ్బంది,તાબાની કર્મચારી
ఉపప్రాగ్రాఫ్,ઘુમાડા
సబ్రేల్,અનુપસ્થિત
సభ్యత్వాన్ని పొందండి,ભરો કરવું
చందా మూలధనం,નોંધાયેલું મૂડી
చందాదారుడు,ગ્રાહક
చందా,લવા.
ఉపవిభాగం,પેટા -તપાસ
తరువాత,અનુગામી
తదుపరి చర్య,અનુગામી પગલાં
తరువాత,ત્યારબાદ
అనుబంధ సంస్థ,ગૌણ
అనుబంధ సంస్థలు,સહાયકારી સંસ્થાઓ
అనుబంధ పరిశ్రమ,આનુષંગિક ઉદ્યોગ
అనుబంధ ఆదేశం,સહાયકારી આદેશ
అనుబంధ రశీదు,ગૌણ પાવતી
అనుబంధ రిజిస్టర్,ગૌણ રજિસ્ટર
సబ్సిడీ,સહાયકી આપવી
సబ్సిడీ,સહાયકી
సబ్సిడీ వసతి,સહાયકીવાસ
సబ్సిడీ,સહાયકી
జీవనాధారం,નિર્વાહ
జీవనాధార భత్యం,નિર્વાહ -ભથ્થું
జీవనాధార మంజూరు,નિર્વાહ -અનુદાન
ప్రామాణికమైన,અનુપજન
గణనీయమైన,તત્પત
సబ్‌స్టాంటియేట్,મુલતવી રાખવું
సబ్స్టాంటివ్,મૂળ
గణనీయమైన చెల్లింపు,મૂળ પગાર
గణనీయమైన పోస్ట్,મૂળ સ્થાન
ప్రత్యామ్నాయం,અવેજી
ప్రత్యామ్నాయం,અવેજી
ఉప ఉప-పేరా,પેટા-પેટા-ફકરા
సబర్బన్,ઉપનગરીય
ఉపవిభాగం,મતભેદ
ఉపశమనం,વિપુલતા
సబ్వే,ઉપદ્રવ
తరువాత,અનુતાગી
వారసత్వం,ઉત્તરાધિકાર
వరుస,ક્રમિક
వారసుడు,અનુગામી
సహాయక,સંકટ
స్యూ,દાવો માંડવો
బాధ,સહન
బాధ,દુ suffખ
సరిపోతుంది,પુરતું
ప్రత్యయం,પ્રત્યય
ఓటు హక్కు,મતાધિકાર
సూచన,સૂચન
సూచన పెట్టె,સૂચન પેટી
సూచనల పుస్తకం,સૂચનો પોથી
సూచనాత్మక,સૂચક
ఆత్మహత్య,આત્મહત્યા
సూట్,સમારંભ
అనుకూలత,યોગ્યતા
తగిన చర్య,યોગ્ય કાર્યવાહી
సరిపోతుంది,અનુકૂળ
మొత్తం,રકમ
సంక్షిప్తంగా,ટૂંકમાં
సారాంశం,સારાંશ
సారాంశ ట్రయల్,સંક્ષિપ્ત સુનાવણી
సంక్షిప్తం,સારાંશ
శిఖరం,શિખર
సమన్,સમન
సుమంప్టీ భత్యం,અનુમાન ભથ્થું
సంకలనం,ટૂંકમાં
సుంద్రీ,ભૂરું
SUO MOTO,સુસો મોટો
సూపరన్యునేషన్,વય -નિભાવ
సూపరన్యునేషన్ పెన్షన్,વય -નિવૃત્તિ પેન્શન
ఉపరితల,ચોરીછૂપી
నిరుపయోగంగా,અવિરત
సూపర్మోస్,પ્રાણવામા
సుపీరియర్,ચડિયાતું
ఆధిపత్యం,શ્રેષ્ઠતા
సూపర్న్యూమరీ,અલૌકિક
సూపర్న్యూమరీ పోస్ట్,સંખ્યાધિક જગ્યા
సూపర్‌స్క్రయిబ్,પરાંકી દેવું
సూపర్‌స్క్రిప్షన్,પર્સાંકી
సూపర్సైడ్,રદ કરવું
సూపర్‌సెషన్,પર્સન
సూపర్ స్ట్రక్చర్,અન્ડરસ્ટ્રક્ચર
సూపర్ టాక్స్,ટેરા
సూపర్ టైమ్‌స్కేల్,અધિક સમય
పర్యవేక్షణ,અવેક્ષણ
పర్యవేక్షకుడు,અવેક્ષક
పర్యవేక్షక సిబ్బంది,અવેક્ષક કર્મચારી કર્મચારીઓ
అనుబంధం,પૂરવણી
అనుబంధ,પૂરક
అనుబంధ బడ్జెట్,પૂરક અંદાજપત્ર
అనుబంధ ఖర్చు,પૂરક ખર્ચ
అనుబంధ డిమాండ్,પૂરક માંગ
అనుబంధ గ్రాంట్,પૂરક અનુદાન
అనుబంధ ప్రశ్న,પૂરક પ્રશ્ન
అనుబంధ నియమాలు,પૂરક નિયમો
సరఫరాదారు,પુરવઠા પાડનાર
సరఫరా,પુરવઠા
మద్దతు,ટેકો
మద్దతుదారు,સમર્થક
సహాయక పత్రాలు,સહાયક દસ્તાવેજ
అణచివేయండి,દબાવી દેવું
ఆధిపత్యం,સર્વોચ્ચતા
సుప్రీం,સર્વોપરી
సర్‌చార్జ్,કરચોરી
జ్యూరీ,જામીનગીરી
పూచికత్తు పత్రం,જામીન - ખત
ఉపరితల తనిఖీ,સપાટી નિરીક્ષણ
ఉపరితల రవాణా,સપાટી પરત
శస్త్రచికిత్స,શાસ્ત્રી
ఇంటిపేరు,અટક
మిగులు,ફાજલ
మిగులు బడ్జెట్,ફાજલ અંદાજપત્ર
మిగులు నివేదిక,ફાજલ અહેવાલ
మిగులు సిబ్బంది,ફાજલ સ્ટાફ
ఆశ్చర్యకరమైన తనిఖీ,ચોરી
ఆశ్చర్యకరమైన సందర్శన,આશ્ચર્યજનક મુલાકાત
లొంగిపోవటం,સોંપણી
పరిసరాలు,આસપાસના
సర్టాక్స్,સર્ટ ax ક્સ
నిఘా,જાદુઈ
సర్వే,મોજણી
సర్వే నివేదిక,મોજણી અહેવાલ
మనుగడ,અવિચારી
బతికేది,જીવંત
సర్వైవర్,સર્જિત
ససెప్టబిలిటీ,સંવેદનશીલતા
అనుమానితుడు,શંકાસ્પદ વ્યક્તિ
సస్పెండ్,મુલતવી રાખવી
సస్పెన్స్,લોકગીત
సస్పెన్స్ ఖాతా,સાનુકૂળ હિસાબ
సస్పెన్షన్,મુકાબલો
సస్పెన్షన్ ఆర్డర్,બંધબેસતા હુકમ
అనుమానం,શંકા
సస్టైనబుల్,ટકાઉ
స్థిరమైన పెరుగుదల,ટકાઉ વૃદ્ધિ
తగిలిన,સતત
ప్రమాణం,શપથ લેવો
ప్రమాణ స్వీకారం,શપથવિચારણા
సిలబస్,અભ્યાસક્રમ
చిహ్నం,પ્રતીક
సమరూపత,સપ્રમાણતા
సానుభూతి,સહાનુભુતિ
సానుభూతి సమ్మె,સહાનુભૂતિ હડતાલ
సింపోజియం,પરિષદ
లక్షణం,લક્ષણ
సమకాలీకరించండి,સમતળ કરવું
సారాంశం,શબ્દભોગ
సంశ్లేషణ,સંશ્લેષણ
సింథటిక్,કૃત્રિમ
వ్యవస్థ,પદ્ધતિ
క్రమబద్ధమైనది,પદ્ધતિસરનું
క్రమబద్ధమైన పని,પદ્ધતિસરનું કાર્ય
వ్యవస్థల విశ్లేషణ,સિસ્ટમોનું વિશ્લેષણ
టాబ్ ఫోల్డర్,ટેબ ફોલ્ડર
పట్టిక,કોષ્ટક
టేబులో,ઝટપટ
విషయ సూచిక,સમાધાનો
ఇంటి పట్టిక,ઘરની કોષ્ટક
పట్టిక,કોઠો
పట్టిక ప్రకటన,કોઠા -પત્રક
పట్టిక,કોઠા
టాబ్యులేటర్,કોષ્ટક
టాకిల్,નિપુણતા
వ్యూహం,કુનેહ
వ్యూహాత్మక,કુનેહવાળું
వ్యూహం,યુક્તિ
ట్యాగ్,ટ tag ગ
ఇంటి చెల్లింపు తీసుకోండి,ઘરનો પગાર લેવો
స్వాధీనం,લઇ લો
ప్రతిభావంతులైన,પ્રતિભાશાળી
ప్రతిభ శోధన,પ્રતિભા શોધ
Tally,મેળવવું
టాలీ కార్డ్,મેળ -કાર્ડ
ట్యాంపరింగ్,ચેડાં
స్పష్టమైన,મૂર્ત
స్పష్టమైన ఆస్తి,મૂર્ત સંપત્તિ
టేప్,ટેપ
నొక్కడం,ટેજિયો
టార్డినెస్,તૃપ્તિ
లక్ష్యం,નિશાન
లక్ష్యం తేదీ,લક્ષ્યાંક તારીખ
సుంకం,પ્રશુલ્ક
TARNISH,કલંક
పని,કાર્ય
టాస్క్ ఫోర్స్,ટાસ્ક ફોર્સ
పన్ను,કર
పన్ను తగ్గింపు,કર ઘટાડવો
పన్ను పరిధిలోకి వచ్చేది,કરપાત્ર
పన్ను పరిధిలోకి వచ్చే ఆదాయం,કરપાત્ર આવક
పన్ను సర్దుబాటు,કર -ગોઠવણ
పన్ను లెక్కించుట,કર આકારણી
పన్ను,કરવેરા
పన్ను ఎగవేత,કર -ટાળ
పన్ను సలహాదారు,કર સલાહકાર
పన్ను ప్రకటన,કર -ઘોષણા
మూలం వద్ద తీసివేయబడిన పన్ను,સાધન પર કપાત કરાયેલ કર
పన్ను మినహాయింపు,કર કપાત
పన్ను ఎగవేత,કરચોરી
పన్ను మినహాయింపు,કર મુક્તિ
పన్ను రహిత,કરમુક્ત
పన్ను చెల్లింపుదారు,કરદાતા
పన్ను రిబేటు,કર -છૂટ
పన్ను రిటర్న్,કર વળતર
పన్ను షెడ్యూల్,કર -અનુસૂચિ
జట్టు స్పూర్తి,કાર્યકારી ભાવના
జట్టు పని,ટીમમાં સાથે કામ
భాష్ప వాయువు,અશ્રુવાયું
సాంకేతిక,તકનિકી
సాంకేతిక సలహా,તકનિકી સલાહ
సాంకేతిక కళాశాల,તકનિકી ક collegeલેજ
సాంకేతిక సమాచారం,તકનિકી આંકડા
సాంకేతిక పోస్ట్,તકનિકી જગ્યા
సాంకేతిక అర్హత,તકનિકી લાયકાત
సాంకేతిక నైపుణ్యం,તકનિકી કૌશલ
సాంకేతిక పదం,તકનિકી -મુદત
సాంకేతిక శిక్షణ,તકનિકી તાલીમ
సాంకేతిక నిపుణుడు,તકનિકી
టెక్నిక్,પ્રખ્યાત
టెక్నోక్రసీ,તકનિકી
టెక్నోక్రాట్,તકનિક
సాంకేతిక,પ્રૌદ્યોગિક
సాంకేతిక నిపుణుడు,પ્રૌદ્યોગિકીવિદ્
సాంకేతికం,પ્રાતળતા
టెలిబ్యాంకింగ్,ટેલિબેંકિંગ
టెలిగ్రామ్,તાર
టెలిగ్రాఫిక్ చిరునామా,તાર સરનામું
టెలిగ్రఫీ,તાર
టెలిప్రెంటర్ సందేశం,દૂરમુદ્રક સંદેશ
టెలివిజన్,ટેલિવિઝન
టెలివర్కింగ్,ટેલિફોન વર્કિંગ
టెలిక్స్,દૂરિયાણું
టెల్లర్,અટકનાર
కోపం,ગુસ્સો
స్వభావం,સ્વભાવ
స్వభావం,સ્વભાવગત
ఉష్ణోగ్రత,તાપમાન
టెంపో,ટેમ્પો
తాత్కాలిక,કામચલાઉ
తాత్కాలిక ముందస్తు,હંગામી પેશગી
తాత్కాలిక నియామకం,હંગામી નિમણૂક
తాత్కాలిక వైకల్యం,હંગામી અપંગતા
తాత్కాలిక పోస్ట్,હંગામી જગ્યા
తాత్కాలిక పరిమితి,હંગામી પ્રતિબંધ
తాత్కాలిక ఖాళీ,હંગામી ખાલી જગ્યા
టెంప్టేషన్,લાલચ
టేనబుల్,ટેનરેબલ
చిత్తశుద్ధి,ચતુરતા
అద్దె,ગણોત
అద్దెదారు,ભાડૂત
ధోరణి,વૃત્તિ
టెండర్,નિવિદા
టెండర్ బాక్స్,નિવિદા -પેટી
టెండరర్,નમ્ર
టెండర్ నోటీసు,નિવિદા -નોટિસ
అస్థిరమైనదనే,કામચલાઉ
పదవీకాలం,હક
భూమి పదవీకాలం,જમીન ભોગવટા
పదవీకాలం,પદની મુદત
పోస్ట్ పదవీకాలం,પદ -હક
పని పదవీకాలం,કામની મુદત
పదవీకాల పోస్ట్,સત્તાપ્રકાર
పదం,પદ
ముగింపు,સમાપ્ત
టెర్మినల్ (నివేదిక మొదలైనవి),ટર્મિનલ (રિપોર્ટ વગેરે)
టెర్మినల్ పన్ను,વેપાર -કર
ముగింపు,સમાપ્તિ
ముగింపు నిబంధన,સમાપ્તિ
ముగింపు నోటీసు,સમાપ્તિ નોટિસ
సేవ యొక్క ముగింపు,નોકરીની સમાપ્તિ
పరిభాష,પરિભાષા
టర్మ్ లోన్,મુદતનો લોન
పదవీకాలం,હોદ્દાની મુદત
నిబంధనలు,શરત
నిబంధనలు మరియు షరతులు,નિયમો અને શરત
పంపించటానికి షరతులు,વિતરણ
సూచన నిబంధనలు,સંદર્ભ શરતો
సేవా నిబంధనలు,સેવાની શરતો
భూభాగం,પ્રદેશ
భీభత్సం,આતંક
ఉగ్రవాదం,આતંકવાદ
ఉగ్రవాది,આતંકવાદી
తృతీయ ప్రయోజనం,ત્રીજા ભાગનો લાભ
పరీక్ష,કસોટી
నిబంధన,વસિયતનામા
పరీక్ష ఛార్జ్,પરીક્ષણ ખર્ચ
పరీక్ష తనిఖీ,પરીક્ષણ તપાસ
టెస్టర్,પરીક
సాక్ష్యం,સાક્ષી આપવી
యోగ్యతా పత్రము,પ્રશંસાપત્ર
సాక్ష్యం,જુબાની
పరీక్ష నివేదిక,પરીક્ષણ અહેવાલ
వచనం,લખાણ
ధన్యవాదాలు,આભારી
థీమ్,વિષય
చికిత్స,ઉપચાર
మూడవ పార్టీ,ત્રીજો પક્ષ
పూర్తిగా,સંપૂર્ણપણે
శ్రద్ద,વિચારશીલ
బెదిరింపు,ધમકી
పొదుపు,તટસ્થ
ద్వారా,થી
విసిరి వేయి,બહાર ફેંકવું
బొటనవేలు ముద్ర,અંગૂઠાની છાપ
మెజారిటీ,ધક્કો મારનાર બહુમતી
టికెట్,ટિકિટ
టై,જોડાણ
టైడ్ లోన్,બાંયધરીથી લોન
టైర్,ટાયર
వంపు,નમેલું
సమయం,સમય
సమయం అనుమతించబడింది,સમયની મંજૂરી
సమయం నిరోధించబడింది,સમય -અવરોધિત
నిర్ణీత కాలం,સમય બંધાયેલ
టైమ్ కార్డ్,સમયપત્રક
టైమ్ డిపాజిట్ (= స్థిర డిపాజిట్),સમય થાપણ (= સ્થિર થાપણ)
సమయం ఉంచడం,સમય જાળવવાનું
నిర్ణీత కాలం,સમય મર્યાદા
సమయం ఆఫ్,સમયનો સમય
సమయం అధిగమిస్తుంది,સમય કા overી નાખવો
సమయం ముగిసిన ప్రోగ్రామ్,સમયસર કાર્યક્રમ
సమయ రేటు,સમયાન
టైమ్ రికార్డింగ్ మెషిన్,સમય રેકોર્ડ -યંત્ર
సమయ స్కేల్,સમય માપદંડ
సమయ ప్రణాళిక,સમયસારણી
టైమ్ స్టాంప్,સમય -ટિકિટ
సమయ అధ్యయన పరికరాలు,સમયપત્રક -સાધનસામગ્રી
సమయ పట్టిక,મુદત
టైమింగ్,સમય -સમય
చిట్కాలు,ટિપ્સ
శీర్షిక,હક
టైటిల్ హోల్డర్,પદવીધારક
"ముఖము కడుగుకొని, తలదువ్వుకొని, దుస్తులు ధరించు పద్ధతి",શૌચાલય
టోకెన్,પ્રતીક
టోకెన్ సభ్యుడు,પ્રતીક સભ્ય
టోకెన్ పే,પ્રતીક પગાર
టోకెన్ సమ్మె,પ્રતીક હડતાલ
టోన్,સ્વર
గొంతు తగ్గించు,ટોળું
టోన్ అప్,ટોપ
సాధనం,ઓજાર
టూల్ డౌన్ సమ్మె,તકરારની હડતાલ
టాప్,ટોચ
అంశం,વિષય
ఉన్నత స్థాయి నిర్ణయం,ઉચ્ચ કક્ષાના નિર્ણય
ఉన్నతస్థాయి పాలకవర్గం,ઉચ્ચ સંચાલન
పైభాగం,ટોચનું સ્થાન
అగ్ర అధికారి,ઉચ્ચ અધિકારી
స్థలాకృతి,સ્થળનું ચિત્ર
అత్యంత ప్రధానమైన,ટોચની અગ્રતા
టాప్ ర్యాంకింగ్,ઉચ્ચ દરખાસ્ત
అతి రహస్యం,ટોચનું રહસ્ય
హింస,ત્રાસ
మొత్తం,કુલ
మొత్తం సేవ,કુલ સેવા
కఠినమైనది,ખડતલ
పర్యటన,પ્રવાસ
టూర్ ప్రోగ్రాం,પ્રવાસ કાર્યક્રમ
టూర్ రిపోర్ట్,પ્રવાસ અહેવાલ
టౌట్,વાંકુંચાવવું
పట్టణం,નગર
టౌన్షిప్,નગરો
జాడ కనుగొను,ટ્રેસ
ట్రాక్ట్,માર્ગ
ట్రాక్షన్,કરચલી
వాణిజ్య ఒప్పందం,વેપાર કરાર
వాణిజ్య సంఘం,વેપાર સંઘ
సాంప్రదాయం,પરંપરા
రైలు,તાલીમ
ట్రైనీ,તાલીમાર્થી
ట్రైనీషిప్,ચલણ
శిక్షకుడు,પ્રશિક્ષક
శిక్షణ,તાલીમ
శిక్షణా కేంద్రం,તાલીમ કેન્દ્ર
శిక్షణ కళాశాల,તાલીમ ક collegeલેજ
శిక్షణా విభాగం,તાલીમ વિભાગ
శిక్షణా సంస్థ,તાલીમ સંસ્થા
శిక్షణా సమయం,તાલીમનો સમયગાળો
శిక్షణా కార్యక్రమం,તાલીમ કાર્યક્રમ
శిక్షణా యూనిట్,તાલીમ એકમ
లక్షణం,લક્ષણ
దేశద్రోహి,વિશ્વાસઘાતી
ప్రశాంతత,શાંતિ
లావాదేవీ,સોદા
వ్యాపారం యొక్క లావాదేవీ,ધંધાનું લેવડદેવડ
ట్రాన్స్క్రిప్షన్,અનુલેખન
బదిలీ,તબદીલી
బదిలీ చేయగల వస్తువులు,તબદીલ માલ
బదిలీ ఎంట్రీ,તબદીલી નોંધ
బదిలీ రుసుము,તબદીલી -ફી
బదిలీ మెమోరాండం,તબદીલી સ્મૃતિપત્ર
డిప్యుటేషన్‌పై బదిలీ,પ્રતિનિયુક્તિ પર તબદીલી
బదిలీ ఆర్డర్,તબદીલી હુકમ
పరివర్తన,પરિવર્તન
రవాణా,હેરફેર
రవాణా విధి,હેરફેર -વ્યવહાર
పరివర్తన,સંક્રમણને લગતું
ట్రాన్సిట్ పాస్,પ્રચાર -પાસ
ట్రాన్సిట్ వీసా,પ્રચાર -વિઝા
రవాణా వర్క్‌షాప్,હેરફેર વર્કશોપ
అనువాదం,ભાષાંતર
లిప్యంతరీకరణ,ટ્રાંપરીકરણ
ప్రసార,ટ્રાન્સમિશન
ప్రసారం,સંક્રમણ કરવું
రవాణా,પરિવહન
రవాణా భత్యం,પરિવહન ભથ્થું
రవాణా,પરિવહન
బదిలీ,પરિશ્રમ
ఉచ్చు,છટકું
ప్రయాణం,પ્રવાસ
ప్రయాణ ఖర్చులు,મુસાફરી ખર્ચ
యాత్రికుల చెక్,મુસાફરોની તપાસ
ప్రయాణ భత్యం,પ્રવાસ ભથ્થું
ప్రయాణ భత్యం బిల్లు,પ્રવાસ ભથ્થું બિલ
ప్రయాణ రాయితీ,પ્રવાસ રાહત
ద్రోహం,દખલક
రాజద్రోహం,રાજદ્રોહ
ట్రెజరీ,તિજોરી
ట్రెజరీ బెంచ్,તિજોરી
ట్రెజరీ డిపాజిట్ రశీదు (T.D.R.),ટ્રેઝરી ડિપોઝિટ રસીદ (ટી.ડી.આર.)
ట్రెజరీ రశీదు,તિજોરી રસીદ
ట్రెజరీ వోచర్,તિજોરી વાઉચર
చికిత్స,વર્તવું
ఒప్పందం,સંધિ
అప్పగించే ఒప్పందం,પ્રત્યાર્પણ સંધિ
ట్రెక్,માર્ગ
ధోరణి,વલણ
అతిక్రమణ,અપરિવર્તન
ట్రయల్,સુનાવણી
ట్రయల్ బ్యాలెన్స్,અજમાયશ સિલક
ట్రయల్ వ్యవధి,અજમાયશ ગાળો
గిరిజన ప్రాంత అభివృద్ధి,આદિજાતિ ક્ષેત્ર વિકાસ
గిరిజన సంక్షేమం,આદિજાતિ કલ્યાણ
తెగ,આદિજાતિ
ట్రిబ్యునల్,પંચ
నివాళి,શ્રદ્ધાંજલિ
ట్రిమ్,સુઘડ
ట్రిప్,સફર
త్రైపాక్షిక,ત્રિપક્ષીય
ట్రిపుల్,ત્રિપુસી
త్రిపాది,ત્રિગણું
నిజమైన కాపీ,સાચી નકલ
ట్రంక్ కాల్,ટ્રંક ક call લ
నమ్మకం,વિશ્વાસ
ధర్మకర్త,ટ્રસ્ટી
నమ్మదగినది,વિશ્વાસપાત્ર
తిరస్కరించు,નીચે ફેરવવું
టర్న్‌కీ ప్రాతిపదిక,વળાંકનો આધાર
టర్న్-అవుట్,બંધ કરવું
టర్నోవర్,ખોટો
టర్పుట్యూడ్,ભ્રષ્ટતા
ట్యూటలేజ్,ગડબડી
ట్విన్ సిటీ,જોડિયા શહેર
ట్విన్ షేరింగ్ ప్రాతిపదిక,બે વહેંચણી આધાર
రకం,પ્રકાર
టైప్‌స్క్రిప్ట్,ટાઈપ
టైప్‌రైటర్,ટાઇપરાઇટર
టైప్‌రైటింగ్,ટાઈપ -કitingંગ
సాధారణ,વિશિષ્ટ
టైపింగ్,ટાઇપિંગ
టైపింగ్ మెషిన్,ટાપ -યંત્ર
టైపింగ్ పూల్,રંગબેરંગી પૂલ
టైపోగ్రాఫికల్ లోపం,મુદ્રણ -ભૂલ
నిగూఢ ఉద్దేశ్యంగా,અખરોટનો હેતુ
అంతిమంగా,અંતિમ
అల్టిమేట్ సరుకు,અંતિમ માલ
అంతిమ ఖర్చు,અંતિમ ખર્ચ
అంతిమ లక్ష్యం,અંતિમ ધ્યેય
అంతిమంగా,આખરે
అంతిమ లక్ష్యం,અંતિમ ઉદ્દેશ
అల్టిమేటం,આખરી મથક
అల్టిమో,ચાલુ
అతినీలలోహిత,અલ્ટ્રાવાયરો
అంపైర్,દાદર
ఆమోదయోగ్యం కాదు,અસ્વીકાર્ય
సహకరించని సామాను,અસંગતજ સામાન
అన్‌ఎయిడెడ్,સહાય વિનાની
నిస్సందేహంగా,સ્પષ્ટ
ఏకాభిప్రాయం,સર્વસંમતિ
ఏకగ్రీవ,સર્વસંમત
ఏకగ్రీవ నిర్ణయం,સર્વસંમત નિર્ણય
నిస్సారంగా,નિર્દય
అటాచ్ చేయబడలేదు,છૂટું
అనధికార,અનધિકૃત
అనివార్యమైనది,અનિવાર્ય
అనివార్య పరిస్థితులు,અનિવાર્ય સંજોગો
