Punjabi,Tamil
ਮਿਆਰੀ ਪ੍ਰਦਰਸ਼ਨ,நிலையான செயல்திறன்
ਸਟੈਂਡਰਡ ਰੇਟ,நிலையான வீதம்
ਸਟੈਂਡਬਾਏ ਦਾ ਪ੍ਰਬੰਧ,காத்திருப்பு ஏற்பாடு
ਖੜ੍ਹੇ,நின்று
ਖੜ੍ਹੇ ਕਮਿਸ਼ਨ,நிற்கும் கமிஷன்
ਖੜ੍ਹੀ ਕਮੇਟੀ,நிலை குழு
ਖੜ੍ਹੇ ਕ੍ਰਮ,நிலையியற் கட்டளை
ਖੜੇ,ஸ்டாண்ட்ஸ்டில்
ਸਟਾਰਡ,நடித்தார்
ਸਿਤਾਰਾ ਸਵਾਲ,கேள்வி
ਸਟਾਰਟਰ,ஸ்டார்டர்
ਤਨਖਾਹ ਸ਼ੁਰੂ ਕਰਨਾ,தொடக்கநிலை சம்பளம்
ਰਾਜ,நிலை
ਸਟੇਟ ਦਾਵਤ,மாநில விருந்து
ਰਾਜ ਸਰਕਾਰ,மாநில அரசு
ਰਾਜ ਮਹਿਮਾਨ,மாநில விருந்தினர்
ਰਾਜ ਦੀ ਸੂਚੀ,மாநில பட்டியல்
ਰੁਕਾਵਟ,முட்டுக்கட்டை
ਬਿਆਨ,அறிக்கை
ਖਾਤੇ ਦਾ ਬਿਆਨ,கணக்கு அறிக்கை
ਤੱਥਾਂ ਦਾ ਬਿਆਨ,உண்மைகளின் அறிக்கை
ਸਿਹਤ ਦੀ ਸਥਿਤੀ,சுகாதார நிலை
ਸਟੇਟਸਮੈਨ,ஸ்டேட்ஸ்மேன்
ਸਥਿਰ,நிலையான
ਸਟੇਸ਼ਨ,நிலையம்
ਸਟੇਸ਼ਨਰੀ ਸਟਾਕ,நிலையான பங்கு
ਸਟੇਸ਼ਨਰੀ,காகிதம் முதலிய எழுது பொருள்கள்
ਸਟੇਸ਼ਨ ਛੁੱਟੀ,நிலைய விடுப்பு
ਅੰਕੜਾ,புள்ளிவிவர
ਅੰਕੜਾ ਡਾਟਾ,புள்ளியியல் தரவு
ਅੰਕੜੇ,புள்ளிவிவரங்கள்
ਸਥਿਤੀ,நிலை
ਵਰਤਮਾਨ ਸਥਿਤੀ,நிலை
ਸਥਿਤੀ ਰਿਪੋਰਟ,நிலை அறிக்கை
ਸਥਿਤੀ ਪ੍ਰਤੀਕ,அந்தஸ்தின் சின்னம்
ਕਾਨੂੰਨ,சட்டம்
ਕਾਨੂੰਨੀ,சட்டரீதியான
ਕਾਨੂੰਨੀ ਸਰੀਰ,சட்டரீதியான உடல்
ਕਾਨੂੰਨੀ ਛੁੱਟੀ,சட்டரீதியான விடுமுறை
ਕਾਨੂੰਨੀ ਅਧਿਕਾਰ,சட்டரீதியான உரிமைகள்
ਰਹੋ,தங்க
Std,Std
ਸਥਿਰ ਵਿਕਾਸ,நிலையான வளர்ச்சி
ਵਧਿਆ ਹੋਇਆ ਵਾਧਾ,செங்குத்தான அதிகரிப்பு
ਸੰਚਾਲਨ ਕਮੇਟੀ,வழிகாட்டும் குழு
ਸਟੈਨੋਗ੍ਰਾਫੀ,ஸ்டெனோகிராபி
ਨਸਬੰਦੀ,கருத்தடை
ਸਖਤ ਕਾਰਵਾਈ,கடுமையான செயல்
ਕਲੰਕ,களங்கம்
ਉਤੇਜਨਾ,தூண்டுதல்
ਵਜ਼ੀਫ਼ੇ,உதவித்தொகை
ਨਿਰਧਾਰਤ,விதிக்கவும்
ਨਿਰਧਾਰਤ ਸਮੇਂ ਦੀ ਸੀਮਾ,நிர்ணயிக்கப்பட்ட நேர வரம்பு
ਨਿਰਧਾਰਤ,நிபந்தனை
ਸਟਾਕ,பங்கு
ਸਟਾਕ ਰਜਿਸਟਰ,பங்கு பதிவு
ਸਟਾਕ-ਲੈਣਾ,பங்கு எடுக்கும்
ਸਟਾਕ ਮੁੱਲ,பங்கு மதிப்பீடு
ਸਟਾਪਗੈਪ ਪ੍ਰਬੰਧ,ஸ்டாப் கேப் ஏற்பாடு
ਸਟੋਰੇਜ,சேமிப்பு
ਸਟੋਰੇਜ ਸਪੇਸ,சேமிப்பு கிடங்கு
ਸਟੋਰ,கடை
ਸਿੱਧਾ,நேராக
ਖਿਚਾਅ,திரிபு
ਅਜੀਬ,விசித்திரமானது
ਅਜਨਬੀ,அந்நியன்
ਸਟ੍ਰਾਟਾ,அடுக்கு
ਰਣਨੀਤੀ,மூலோபாயம்
ਸਟਰੇਟੀਕੇਸ਼ਨ,அடுக்கு
ਸਟ੍ਰੀਮਲਾਈਨ,நெறிப்படுத்துங்கள்
ਤਾਕਤ,வலிமை
ਮਜ਼ਬੂਤ,பலப்படுத்துங்கள்
ਸਖ਼ਤ,கடினமான
ਤਣਾਅ,மன அழுத்தம்
ਤਣਾਅ ਪ੍ਰਬੰਧਨ,மன அழுத்தம் மேலாண்மை
ਸਖਤ,கண்டிப்பான
ਸਖਤੀ ਨਾਲ,கண்டிப்பாக
ਸਖਤੀ,கண்டிப்பு
ਸਖਤੀਕਰ,கண்டிப்பான
ਹੜਤਾਲ,வேலைநிறுத்தம்
ਹੜਤਾਲ ਕਾਲ,வேலைநிறுத்த அழைப்பு
ਸਖ਼ਤ,கடுமையான
ਪੱਟੀ,ஆடை அவிழ்ப்பு
ਕੋਸ਼ਿਸ਼ ਕਰੋ,முயற்சி செய்யுங்கள்
ਸਟੋਰੇਜ ਸਮਰੱਥਾ,சேமிப்பக திறன்
ਮਜ਼ਬੂਤ ​​ਕਮਰਾ,வலுவான அறை
Struct ਾਂਚਾਗਤ,கட்டமைப்பு
Structure ਾਂਚਾ,கட்டமைப்பு
ਸਟਰਕਚਰਡ ਇੰਟਰਵਿ.,கட்டமைக்கப்பட்ட நேர்காணல்
Struct ਾਂਚਾਗਤ ਤਨਖਾਹ,கட்டமைக்கப்பட்ட ஊதியம்
ਸੰਘਰਸ਼,போராட்டம்
ਜ਼ਿੱਦੀ,பிடிவாதமாக
ਅਧਿਐਨ,ஸ்டுடியஸ்
ਅਧਿਐਨ,ஆய்வு
ਅਧਿਐਨ ਛੁੱਟੀ,ஆய்வு விடுப்பு
ਚੀਜ਼ਾਂ,பொருள்
ਮੂਰਖ,பிரமாதமான
ਸ਼ੈਲੀ,ஸ்டைல்
ਉਪ,துணை
ਸਬ-ਕਮੇਟੀ,துணைக்குழு
ਸਬ-ਇਕਰਾਰਨਾਮਾ,துணை ஒப்பந்தம்
ਸਬ ਜ਼ਿਲ੍ਹੇ,துணைமாவட்டம்
ਸਬ-ਡਵੀਜ਼ਨ,துணைப்பிரிவு
ਉਪ-ਦਿਮਾਗ,துணை தலை
ਵਿਸ਼ਾ,பொருள்
ਵਿਅਕਤੀਗਤ,அகநிலை
ਅਧੀਨ,துணை
ਸਿਕਿਆ ਖੇਤਰ,சப்ளீஸ்
Oubleting,Subleting
ਅਧੀਨਗੀ,சமர்ப்பிப்பு
ਅਧੀਨਗੀ,அடிபணிந்த
ਅਧੀਨ ਦਫਤਰ,துணை அலுவலகம்
ਅਧੀਨ ਸੇਵਾਵਾਂ,துணை சேவைகள்
ਅਧੀਨ ਸਟਾਫ,துணை ஊழியர்கள்
ਉਪ -ਰਾਗ੍ਰਾਫ,துணைப் பட்டி
ਸਬਜੋਲ,சப்ருல்
ਸਬਸਕ੍ਰਾਈਬ,பதிவு
ਸਬਸਕ੍ਰਾਈਡ ਪੂੰਜੀ,சந்தா மூலதனம்
ਗਾਹਕ,சந்தாதாரர்
ਗਾਹਕੀ,சந்தா
ਉਪ-ਭਾਗ,துணை
ਇਸ ਤੋਂ ਬਾਅਦ,அடுத்தடுத்த
ਬਾਅਦ ਦੀ ਕਾਰਵਾਈ,அடுத்தடுத்த நடவடிக்கை
ਬਾਅਦ ਵਿੱਚ,பின்னர்
ਸਹਾਇਕ,துணை
ਸਹਾਇਕ ਸੰਸਥਾਵਾਂ,துணை உடல்கள்
ਸਹਾਇਕ ਉਦਯੋਗ,துணை தொழில்
ਸਬਸਿਡੀ ਫਤਵਾ,துணை ஆணை
ਸਹਾਇਕ ਰਸੀਦ,துணை ரசீது
ਸਹਾਇਕ ਰਜਿਸਟਰ,துணை பதிவு
ਸਬਸਿਡੀ,மானியம்
ਸਬਸਿਡੀਕੇਟਾਈਜ਼ਡ,மானியம்
ਸਬਸਿਡੀ ਵਾਲੀ ਰਿਹਾਇਸ਼,மானிய தங்குமிடம்
ਸਬਸਿਡੀ,மானியம்
ਗੁਲਾਬ,வாழ்வாதார
ਗੁਲਾਬ ਭੱਤਾ,வாழ்வாதார கொடுப்பனவு
ਗੁਲਾਬ ਦੇਣ ਦੀ ਗਰਾਂਟ,வாழ்வாதார மானியம்
ਘਟੀਆ,தரமற்ற
ਕਾਫ਼ੀ,கணிசமான
ਕਾਫ਼ੀ,உறுதிப்படுத்தவும்
ਠੋਸ,கணிசமான
ਕਾਫ਼ੀ ਤਨਖਾਹ,கணிசமான ஊதியம்
ਠੋਸ ਪੋਸਟ,கணிசமான இடுகை
ਬਦਲ,மாற்று
ਬਦਲ,மாற்றீடு
ਉਪ ਉਪ-ਪੈਰਾ,துணை துணை பத்தி
ਉਪਨਗਰ,புறநகர்
ਉਪਨੋ.,துணை வென்
ਅਧੀਨਗੀ,கீழ்ப்படிதல்
ਸਬਵੇਅ,சுரங்கப்பாதை
ਸਫਲ,வெற்றி
ਉਤਰਾਧਿਕਾਰੀ,அடுத்தடுத்து
ਲਗਾਤਾਰ,அடுத்தடுத்த
ਉਤਰਾਧਿਕਾਰੀ,வாரிசு
ਸੁੱਕ ਜਾਣ ਵਾਲਾ,துணை
ਮੁਕੱਦਮਾ,சூ
ਦੁੱਖ,பாதிப்பு
ਦੁੱਖ,துன்பம்
ਕਾਫ਼ੀ,போதுமானது
ਪਿਛੇਤਰ,பின்னொட்டு
ਦੁੱਖ,வாக்குரிமை
ਸੁਝਾਅ,பரிந்துரை
ਸੁਝਾਅ ਬਕਸਾ,பரிந்துரை பெட்டி
ਸੁਝਾਅ ਕਿਤਾਬ,பரிந்துரைகள் புத்தகம்
ਸੁਝਾਅ,பரிந்துரைக்கும்
ਖੁਦਕੁਸ਼ੀ,தற்கொலை
ਮੁਕੱਦਮਾ,வழக்கு
ਅਨੁਕੂਲਤਾ,பொருந்தக்கூடிய தன்மை
ਉਚਿਤ ਕਾਰਵਾਈ,பொருத்தமான நடவடிக்கை
Suited,பொருத்தமானது
ਜੋੜ,தொகை
ਸੰਖੇਪ ਵਿੱਚ,சுருக்கமாக
ਸੰਖੇਪ,சுருக்கம்
ਸੰਖੇਪ ਅਜ਼ਮਾਇਸ਼,சுருக்க சோதனை
ਦਾ ਸਾਰ,சுருக்கமாகக்
ਸੰਮੇਲਨ,உச்சிமாநாடு
ਸੰਮਨ,வரவழைக்கவும்
ਸਮਕਾਲੀ ਭੱਤਾ,சும்ப்டூரி கொடுப்பனவு
ਜੋੜ,மொத்தம்
ਸੰਜੀਦਾ,இதரபலதரப்பட்ட
ਸੂਓ ਮੋਟੋ,சுய மோட்டோ
ਅਨੁਚਿਤ,மேலதிகமாக்கல்
ਸੁਪਰਨੁਕੇਸ਼ਨ ਪੈਨਸ਼ਨ,மேலதிக ஓய்வூதியம்
ਸਤਹੀ,மேலோட்டமான
ਬੇਲੋੜੀ,மிதமிஞ்சிய
ਸੁਪਰਿਮਜ਼,மிகைப்படுத்தல்
ਉੱਤਮ,உயர்ந்த
ਉੱਤਮਤਾ,மேன்மை
ਅਲੌਕਿਕ,சூப்பர்நியூமரரி
ਅਲੌਕਿਕ ਪੋਸਟ,சூப்பர்நியூமரரி இடுகை
ਸੁਪਰਸੁਰਵਲੀ,சூப்பர்பிரேக்
ਸੁਪਰ,சூப்பர்ஸ்கிரிப்ஷன்
ਸੁਪਰਬੇਡ,அடைப்பது
ਆਪਸੀ,அதிகபட்சம்
ਸੁਪਰਸਟ੍ਰਕਚਰ,சூப்பர் ஸ்ட்ரக்சர்
ਸੁਪਰਟੈਕਸ,சூப்பர் டாக்ஸ்
ਸੁਪਰ ਟਾਈਮਕੇਲ,சூப்பர் டைம்ஸ்கேல்
ਨਿਗਰਾਨੀ,மேற்பார்வை
ਸੁਪਰਵਾਈਜ਼ਰ,மேற்பார்வையாளர்
ਸੁਪਰਵਾਈਜ਼ਰੀ ਸਟਾਫ,மேற்பார்வை ஊழியர்கள்
ਪੂਰਕ,துணை
ਪੂਰਕ,துணை
ਪੂਰਕ ਬਜਟ,துணை பட்ஜெட்
ਪੂਰਕ ਲਾਗਤ,துணை செலவு
ਪੂਰਕ ਦੀ ਮੰਗ,துணை தேவை
ਪੂਰਕ ਗ੍ਰਾਂਟ,துணை மானியம்
ਪੂਰਕ ਸਵਾਲ,துணை கேள்வி
ਪੂਰਕ ਨਿਯਮ,துணை விதிகள்
ਸਪਲਾਇਰ,சப்ளையர்
ਸਪਲਾਈ,விநியோகி
ਸਹਾਇਤਾ,ஆதரவு
ਸਮਰਥਕ,ஆதரவாளர்
ਸਹਾਇਤਾ ਦਸਤਾਵੇਜ਼,துணை ஆவணங்கள்
ਦਬਾਉਣ,அடக்கி
ਸਰਬੋਤਮਤਾ,மேலாதிக்கம்
ਸਰਵਉੱਚ,உச்சம்
ਸਰਚਾਰਜ,கூடுதல் கட்டணம்
ਯਕੀਨਨ,பிணையம்
ਯਕੀਨਨ ਬਾਂਡ,ஷ்யூரிட்டி பத்திரம்
ਸਤਹ ਨਿਰੀਖਣ,மேற்பரப்பு ஆய்வு
ਸਤਹ ਆਵਾਜਾਈ,மேற்பரப்பு போக்குவரத்து
ਸਰਜਰੀ,அறுவை சிகிச்சை
ਉਪਨਾਮ,குடும்ப பெயர்
ਸਰਪਲੱਸ,உபரி
ਸਰਪਲੱਸ ਬਜਟ,உபரி பட்ஜெட்
ਸਰਪਲੱਸ ਰਿਪੋਰਟ,உபரி அறிக்கை
ਸਰਪਲੱਸ ਸਟਾਫ,உபரி ஊழியர்கள்
ਹੈਰਾਨੀ ਦੀ ਜਾਂਚ,ஆச்சரியம் சோதனை
ਹੈਰਾਨੀ ਵਾਲੀ ਮੁਲਾਕਾਤ,ஆச்சரியம் வருகை
ਸਮਰਪਣ,சரணடைதல்
ਮਾਹੌਲ,சுற்றியுள்ள
Surtax,சுர்டாக்ஸ்
ਨਿਗਰਾਨੀ,கண்காணிப்பு
ਸਰਵੇਖਣ,கணக்கெடுப்பு
ਸਰਵੇ ਰਿਪੋਰਟ,கணக்கெடுப்பு அறிக்கை
ਬਚਾਅ,உயிர்வாழ்வு
ਬਚਣਾ,உயிர் பிழைத்தது
ਬਚਾਅ,உயிர் பிழைத்தவர்
ਸੰਵੇਦਨਸ਼ੀਲਤਾ,எளிதில் பாதிப்பு
ਸ਼ੱਕੀ,சந்தேகத்திற்குரிய
ਮੁਅੱਤਲ,இடைநீக்கம்
ਸਸਪੈਂਸ,சஸ்பென்ஸ்
ਸਸਪੈਂਸ ਖਾਤਾ,சஸ்பென்ஸ் கணக்கு
ਮੁਅੱਤਲ,இடைநீக்கம்
ਮੁਅੱਤਲ ਆਰਡਰ,இடைநீக்க உத்தரவு
ਸ਼ੱਕ,சந்தேகம்
ਟਿਕਾ.,நிலையான
ਟਿਕਾ able ਵਾਧਾ,நிலையான வளர்ச்சி
ਕਾਇਮ,நீடித்தது
ਸਹੁੰ,சத்தியம்
ਸਹੁੰ ਚੁੱਕਣੀ,சத்திய-செரமனி
ਸਿਲੇਬਸ,பாடத்திட்டங்கள்
ਚਿੰਨ੍ਹ,சின்னம்
ਸਮਮਿਤੀ,சமச்சீர்
ਹਮਦਰਦੀ,அனுதாபம்
ਹਮਦਰਦੀ ਹੜਤਾਲ,அனுதாப வேலைநிறுத்தம்
ਸਿੰਪੋਸੀਅਮ,சிம்போசியம்
ਲੱਛਣ,அறிகுறி
ਸਮਕਾਲੀ,ஒத்திசைக்கவும்
Synopiss,சுருக்கம்
ਸੰਸਲੇਸ਼ਣ,தொகுப்பு
ਸਿੰਥੈਟਿਕ,செயற்கை
ਸਿਸਟਮ,அமைப்பு
ਯੋਜਨਾਬੱਧ,முறையான
ਯੋਜਨਾਬੱਧ ਕੰਮ,முறையான வேலை
ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ,அமைப்புகள் பகுப்பாய்வு
ਟੈਬ ਫੋਲਡਰ,தாவல் கோப்புறை
ਟੇਬਲ,மேசை
ਝਾਂਕੀ,அட்டவணை
ਵਿਸ਼ਾ - ਸੂਚੀ,உள்ளடக்க அட்டவணை
ਘਰ ਦੀ ਸਾਰਣੀ,வீட்டின் அட்டவணை
ਟੈਬਲਰ,அட்டவணை
ਟੈਬਲੇਟ ਸਟੇਟਮੈਂਟ,அட்டவணைப்படுத்தப்பட்ட அறிக்கை
ਟੈਬਲੇਸ਼ਨ,அட்டவணை
ਤਾਬੀਕ,தாவல்
ਨਜਿੱਠਦਾ ਹੈ,சமாளிக்கவும்
ਚਾਲ,தந்திரம்
ਕਠੋਰ,தந்திரோபாயம்
ਰਣਨੀਤੀ,தந்திரோபாயம்
ਟੈਗ,குறிச்சொல்
ਘਰ ਦੀ ਤਨਖਾਹ ਲਓ,வீட்டிற்கு எடுத்து செல்லும் சம்பளம்
ਕਬਜਾ ਕਰਨਾ,எடுத்துக் கொள்ளுங்கள்
ਪ੍ਰਤਿਭਾਵਾਨ,திறமையானவர்கள்
ਪ੍ਰਤਿਭਾ ਖੋਜ,திறமை தேடல்
ਟੈਲੀ,எண்ணிக்கை
Taal ਕਾਰਡ,டேலி கார்டு
ਛੇੜਛਾੜ,சேதப்படுத்துதல்
ਠੋਸ,உறுதியான
ਠੋਸ ਸੰਪਤੀ,உறுதியான சொத்து
ਚੇਪੀ,டேப்
ਟੇਪਿੰਗ,தட்டுவதன்
ਕਠੋਰਤਾ,தாமதம்
ਟੀਚਾ,இலக்கு
ਟਾਰਗੇਟ ਦੀ ਤਾਰੀਖ,"கடைசி நாள், முடிக்கப்படவேண்டிய நாள்"
ਟੈਰਿਫ,கட்டணம்
ਝਰਨੀ,கெடு
ਕੰਮ,பணி
ਟਾਸਕ ਫੋਰਸ,பணிக்குழு
ਟੈਕਸ,வரி
ਟੈਕਸ ਖਤਮ,வரி குறைப்பு
ਟੈਕਸਯੋਗ,வரி விதிக்கத்தக்கது
ਕਰਯੋਗ ਆਮਦਨ,வரி விதிக்கக்கூடிய வருமானம்
ਟੈਕਸ ਵਿਵਸਥਾ,வரி சரிசெய்தல்
ਟੈਕਸ ਮੁਲਾਂਕਣ,வரி மதிப்பீடு
ਟੈਕਸ,வரிவிதிப்பு
ਟੈਕਸ ਬਚਣ,வரி தவிர்ப்பு
ਟੈਕਸ ਸਲਾਹਕਾਰ,வரி ஆலோசகர்
ਟੈਕਸ ਘੋਸ਼ਣਾ,வரி அறிவிப்பு
ਸਰੋਤ 'ਤੇ ਟੈਕਸ ਕਟੌਤੀ,மூலத்தில் வரி கழிக்கப்படுகிறது
ਟੈਕਸ ਕਟੌਤੀ,வரி விலக்கு
ਟੈਕਸ ਚੋਰੀ,வரி ஏய்ப்பு
ਟੈਕਸ ਦੀ ਛੋਟ,வரி விலக்கு
ਟੈਕਸ ਮੁਫਤ,வரி இலவசம்
ਟੈਕਸ ਅਦਾ ਕਰਨ ਵਾਲਾ,வரி செலுத்துவோர்
ਟੈਕਸ ਛੂਟ,வரி சலுகை
ਟੈਕਸ ਰਿਟਰਨ,வரி வருமானம்
ਟੈਕਸ ਦੀ ਤਹਿ,வரி அட்டவணை
ਟੀਮ ਦੀ ਭਾਵਨਾ,கூட்டு முயற்சி
ਟੀਮ ਦਾ ਕੰਮ,குழு வேலை
ਅੱਥਰੂ ਗੈਸ,கண்ணீர்ப்புகை
ਤਕਨੀਕੀ,தொழில்நுட்ப
ਤਕਨੀਕੀ ਸਲਾਹ,தொழில்நுட்ப ஆலோசனை
ਤਕਨੀਕੀ ਕਾਲਜ,தொழில்நுட்ப கல்லூரி
ਤਕਨੀਕੀ ਡੇਟਾ,தொழில்நுட்ப தரவு
ਤਕਨੀਕੀ ਪੋਸਟ,தொழில்நுட்ப இடுகை
ਤਕਨੀਕੀ ਯੋਗਤਾ,தொழில்நுட்ப தகுதி
ਤਕਨੀਕੀ ਹੁਨਰ,தொழில்நுட்ப திறன்
ਤਕਨੀਕੀ ਸ਼ਬਦ,தொழில்நுட்ப சொல்
ਤਕਨੀਕੀ ਸਿਖਲਾਈ,தொழில்நுட்ப பயிற்சி
ਟੈਕਨੀਸ਼ੀਅਨ,தொழில்நுட்பவியலாளர்
ਤਕਨੀਕ,நுட்பம்
ਤਕਨੀਕੀ,தொழில்நுட்பம்
ਟੈਕਨੋਕਰੇਟ,தொழில்நுட்பம்
ਤਕਨੀਕੀ,தொழில்நுட்ப
ਟੈਕਨੋਲੋਜਿਸਟ,தொழில்நுட்பவாதிகள்
ਟੈਕਨੋਲੋਜੀ,தொழில்நுட்பம்
ਟੈਲੀਬਾਨਕਿੰਗ,டெலிபாங்கிங்
ਤਾਰ,தந்தி
ਟੈਲੀਗ੍ਰਾਫਿਕ ਐਡਰੈਸ,தந்தி முகவரி
ਤਾਰ,தந்தி
ਟੈਲੀਪ੍ਰਿੰਟਟਰ ਸੁਨੇਹਾ,டெலிபர்ண்டர் செய்தி
ਟੈਲੀਵੀਜ਼ਨ,தொலைக்காட்சி
ਟੈਲੀਅਮਾਨਿੰਗ,டெலிவொர்க்கிங்
ਟੈਲੀਐਕਸ,டெலெக்ஸ்
ਟੇਲਰ,சொல்பவர்
ਗੁੱਸਾ,கோபம்
ਸੁਭਾਅ,மனோபாவம்
ਸੁਭਾਅ,மனோபாவம்
ਤਾਪਮਾਨ,வெப்ப நிலை
ਟੈਂਪੋ,டெம்போ
ਅਸਥਾਈ,தற்காலிக
ਅਸਥਾਈ ਪੇਸ਼ਗੀ,தற்காலிக முன்கூட்டியே
ਅਸਥਾਈ ਮੁਲਾਕਾਤ,தற்காலிக நியமனம்
ਅਸਥਾਈ ਅਪਾਹਜਤਾ,தற்காலிக இயலாமை
ਅਸਥਾਈ ਪੋਸਟ,தற்காலிக இடுகை
ਅਸਥਾਈ ਪਾਬੰਦੀ,தற்காலிக கட்டுப்பாடு
ਅਸਥਾਈ ਖਾਲੀ,தற்காலிக காலியிடம்
ਪਰਤਾਵੇ,சோதனையானது
ਕਾਰਜਕਾਲ,டெனபிள்
ਤਣਾਅ,தவணை
ਕਿਰਾਏਦਾਰੀ,குத்தகைதாரர்
ਕਿਰਾਏਦਾਰ,வாடகைக்காரர்
ਰੁਝਾਨ,போக்கு
ਟੈਂਡਰ,ஒப்பந்தம்
ਟੈਂਡਰ ਬਾਕਸ,டெண்டர் பெட்டி
ਟੈਂਡਰਕਰਤਾ,டெண்டரர்
ਟੈਂਡਰ ਨੋਟਿਸ,மென்மையான அறிவிப்பு
ਟੈਂਟੇਟਿਵ,தற்காலிக
ਕਾਰਜਕਾਲ,பதவிக்காலம்
ਜ਼ਮੀਨ ਦਾ ਕਾਰਜਕਾਲ,நிலத்தின் பதவிக்காலம்
ਦਫਤਰ ਦਾ ਕਾਰਜਕਾਲ,பதவிக்காலம்
ਪੋਸਟ ਦਾ ਕਾਰਜਕਾਲ,பதவிக்காலம்
ਕੰਮ ਦਾ ਕਾਰਜਕਾਲ,வேலையின் பதவிக்காலம்
ਕਾਰਜਕਾਲ ਪੋਸਟ,பதவிக்காலம்
ਮਿਆਦ,கால
ਖਤਮਯੋਗ,முடிக்கக்கூடியது
ਟਰਮੀਨਲ (ਰਿਪੋਰਟ ਆਦਿ),முனையம் (அறிக்கை போன்றவை)
ਟਰਮੀਨਲ ਟੈਕਸ,முனைய வரி
ਸਮਾਪਤੀ,முடித்தல்
ਸਮਾਪਤੀ ਧਾਰਾ,முடித்தல் பிரிவு
ਸਮਾਪਤੀ ਨੋਟਿਸ,முடித்தல் அறிவிப்பு
ਸੇਵਾ ਦੀ ਸਮਾਪਤੀ,சேவையை முடித்தல்
ਸ਼ਬਦਾਵਲੀ,சொல்
ਟਰਮ ਲੋਨ,கால கடன்
ਦਫਤਰ ਦੀ ਮਿਆਦ,அலுவலகம் காலம்
ਨਿਯਮ,விதிமுறை
ਨਿਬੰਧਨ ਅਤੇ ਸ਼ਰਤਾਂ,விதிமுறைகள் மற்றும் நிபந்தனைகள்
ਸਪੁਰਦਗੀ ਦੀਆਂ ਸ਼ਰਤਾਂ,விநியோக நிபந்தனைகள்
ਹਵਾਲੇ ਦੀਆਂ ਸ਼ਰਤਾਂ,குறிப்பு விதிமுறைகள்
ਸੇਵਾ ਦੀਆਂ ਸ਼ਰਤਾਂ,சேவை விதிமுறைகள்
ਪ੍ਰਦੇਸ਼,பிரதேசம்
ਅੱਤਵਾਦ,பயங்கரவாதம்
ਅੱਤਵਾਦ,பயங்கரவாதம்
ਅੱਤਵਾਦੀ,பயங்கரவாதி
ਤੀਜੀ ਲਾਭ,மூன்றாம் நிலை நன்மை
ਟੈਸਟ,சோதனை
ਨੇਮ,ஏற்பாடு
ਟੈਸਟ ਚਾਰਜ,சோதனை கட்டணம்
ਟੈਸਟ ਚੈੱਕ,சோதனை சோதனை
ਟੈਸਟਰ,சோதனையாளர்
ਗਵਾਹੀ,சாட்சியமளிக்கவும்
ਪ੍ਰਸੰਸਾ ਪੱਤਰ,சான்று
ਗਵਾਹੀ,சாட்சியம்
ਟੈਸਟਿੰਗ ਰਿਪੋਰਟ,சோதனை அறிக்கை
ਟੈਕਸਟ,உரை
ਸ਼ੁਕਰਗੁਜ਼ਾਰ,நன்றி
ਥੀਮ,தீம்
ਥੈਰੇਪੀ,சிகிச்சை
ਤੀਸਰਾ ਪੱਖ,மூன்றாம் தரப்பு
ਚੰਗੀ,முழுமையாக
ਵਿਚਾਰਵਾਨ,சிந்தனை
ਧਮਕੀ,அச்சுறுத்தல்
ਤੌਹਫਾ,சிக்கன
ਦੁਆਰਾ,மூலம்
ਬਾਹਰ ਸੁਟੋ,வெளியே எறியுங்கள்
ਥੰਬ ਇਮ,கட்டைவிரல் எண்ணம்
ਥੰਪਿੰਗ ਬਹੁਗਿਣਤੀ,பெரும்பான்மையைத் துடைக்கிறது
ਟਿਕਟ,டிக்கெட்
ਟਾਈ,கட்டு
ਬੰਨ੍ਹਿਆ ਲੋਨ,கட்டப்பட்ட கடன்
ਟੀਅਰ,அடுக்கு
ਝੁਕਾਅ,சாய்
ਸਮਾਂ,நேரம்
ਸਮਾਂ ਚਾਹੀਦਾ ਹੈ,நேரம் அனுமதிக்கப்படுகிறது
ਸਮਾਂ ਬਰਦਾਸ਼ਤ,நேரம் தடை
ਸਮਾਂ ਬੱਧ,வரையறை உட்பட்ட நேரத்திற்குள்
ਟਾਈਮ ਕਾਰਡ,நேர அட்டை
ਟਾਈਮ ਡਿਪਾਜ਼ਿਟ (= ਫਿਕਸਡ ਡਿਪਾਜ਼ਿਟ),நேர வைப்பு (= நிலையான வைப்பு)
ਸਮਾਂ ਰੱਖਣਾ,நேரம் காத்தல்
ਸਮਾਂ ਸੀਮਾ,நேர வரம்பு
ਸਮਾਂ ਬੰਦ,நேரம் முடிவடைந்துவிட்டது
ਸਮਾਂ ਬਰਕਰਾਰ,நேரம் மீறப்பட்டது
ਟਾਈਮ ਪ੍ਰੋਗਰਾਮ,நேர நிரல்
ਸਮਾਂ ਦਰ,நேர வீதம்
ਟਾਈਮ ਰਿਕਾਰਡਿੰਗ ਮਸ਼ੀਨ,நேர பதிவு இயந்திரம்
ਟਾਈਮ ਸਕੇਲ,கால அளவு
ਸਮਾਂ ਤਹਿ,நேர அட்டவணை
ਟਾਈਮ ਸਟੈਂਪ,நேர முத்திரை
ਅਧਿਐਨ ਉਪਕਰਣ,நேர ஆய்வு உபகரணங்கள்
