Gujarati,Assamese
લાઉડનેસ લિમિટર એમ્પ્લીફાયર,লাউডনেছ লিমিটাৰ এম্প্লিফায়াৰ
આયન ધ્રુવીકરણ,আয়ন মেৰুকৰণ
વોલ્યુમ પુનઃજોડાણ,আয়তন পুনৰ সংযোগ
વોલ્યુમ નિયમન,আয়তন নিয়ন্ত্ৰণ
વોલ્યુમ વિકૃતિ,আয়তন বিকৃতি
વોલ્યુમેટ્રિક વલણ,ভলিউমেট্ৰিক ট্ৰেণ্ড
તાકાત એકમ,শক্তি একক
"સ્ટ્રેન્થ યુનિટ માપ, (વ્યુમીટર)","শক্তি একক পৰিমাপ, (ভুমিটাৰ)"
વોલ્યુમેટ્રિક તરંગ,আয়তনীয় তৰংগ
વોલ્યુમોમીટર,ভলিউমমিটাৰ
"વોલ્યુમેટ્રિક પદ્ધતિ, વોલ્યુમેટ્રિક પદ્ધતિ","ভলিউমেট্ৰিক পদ্ধতি, ভলিউমেট্ৰিক পদ্ধতি"
સ્ટીરિયોસ્કોપિક ડેટા રડાર,ষ্টেৰিঅ&#39;স্কোপিক ডাটা ৰাডাৰ
વોલ્યુમ વિકૃતિ,আয়তন বিকৃতি
વોલ્યુમેટ્રિક,ভলিউমেট্ৰিক
વેન ન્યુમેન રેશિયો,ভ্যান নিউমেন অনুপাত
વોર્ટેક,vortac
"વમળ, ભ્રમણા","ঘূৰ্ণীবতাহ, delusional"
મૂંઝવણભર્યું ટ્રેક્શન,বিভ্ৰান্তিকৰ ট্ৰেকচন
કન્વ્યુલેટેડ ટ્યુબ,কুটিল নলী
મૂંઝવણ ઝોન,বিভ্ৰান্তি অঞ্চল
સ્વર,ইনটনেচন
વોલ્ટેજ નિયંત્રણ ટ્યુબ,ভল্টেজ নিয়ন্ত্ৰণ নলী
વાટેલ,wattle
નબળાઈ,দুৰ্বলতা
ડબલ્યુ-બોસોન,ডব্লিউ-ব&#39;ছন
તરંગ સેપ્ટમ,তৰংগ চেপটাম
પ્રકાશ તરંગ,পোহৰৰ তৰংগ
ટ્રાન્સફર વેવ,স্থানান্তৰ তৰংগ
તરંગ ટ્રાન્સમિશન,তৰংগ সংবহন
વેફર પ્લેટ,ৱেফাৰ প্লেট
પેનલ લાઉડસ્પીકર,পেনেল লাউডস্পীকাৰ
વેફર કાગળ,ৱেফাৰ পেপাৰ
તકતી સોકેટ,প্লেক চকেট
વેગનર અર્થ કનેક્ટર,wagner আৰ্থ সংযোগকাৰী
વેગનર અર્થ કનેક્ટર,wagner আৰ্থ সংযোগকাৰী
વેડનર વર્જીસ સ્ટાન્ડર્ડ,wedner verges মানক
રાહ સમય,অপেক্ষাৰ সময়
પ્રતીક્ષા સમયનું વિતરણ,অপেক্ষাৰ সময় বিতৰণ
"પાછળ, બાજુ, જાગો","পিছলৈ, কাষ, জাগি উঠে"
પશ્ચાદવર્તી ખલેલ,পশ্চাৎ বিক্ষিপ্ততা
સિલિન્ડર પાછા,চিলিণ্ডাৰৰ পিছফালে
વોકર યાંત્રિક વ્હીલ,ৱাকাৰ যান্ত্ৰিক চকা
વૉકી-લૂકર,ৱাকি-লুকাৰ
વાત કરવાનુ સાધન,ৱাকি টকি
દિવાલ અસર,ৱাল ইফেক্ট
દિવાલ ઊર્જા,দেৱালৰ শক্তি
દિવાલ જાળી,দেৱালৰ জাল
દિવાલ પ્રતિક્રિયા,বেৰৰ বিক্ৰিয়া
દિવાલ વિનાનો કોષ,বেৰবিহীন কোষ
દિવાલહીન આયનીકરણ ચેમ્બર,বেৰবিহীন আয়নীয়কৰণ কক্ষ
વેમોસ્કોપ,ভেমোস্কোপ
વેંગ તરંગ કાર્ય,wang তৰংগ কাৰ্য্য
"સ્તબ્ધ સ્વર, લડાયક સ્વર","ষ্টেগাৰড টোন, ৱাৰ্বল টোন"
વૉર્બલ વૉઇસ જનરેટર,warble ভয়েচ জেনেৰেটৰ
અનિયમિત માર્ગ,অনিয়মিত পথ
"સેનિટાઈઝર, વોશર","চেনিটাইজাৰ, ৱাশ্বাৰ"
બિન-ઓપરેશન સૂચના,অপাৰেচন নিৰ্দেশনা
ઘડિયાળ,চোৱা
પાણી વિતરક રિએક્ટર,পানী বিতৰণকাৰী ৰিয়েক্টৰ
પ્રવાહી વિલંબ રેખા,তৰল পদাৰ্থৰ বিলম্ব ৰেখা
પાણી સમકક્ષ,পানীৰ সমতুল্য
પાણી નો પંપ,পানীৰ পাম্প
પાણીની ટર્બાઇન,পানীৰ টাৰ্বাইন
ડ્રેનેજ,নিষ্কাশন
પાણીની વરાળ શોષણ,জলীয় বাষ্প শোষণ
પાણીની વરાળ રિએક્ટર,জল বাষ্প ৰিয়েক্টৰ
પાણીની વરાળ,জলীয় বাষ্প
વોટસન વિશ્લેષક,ৱাটছন বিশ্লেষক
વોટ,ৱাট
વોટ-કલાક,ৱাট-ঘণ্টা
વોટ-કલાક મીટર,ৱাট-ঘণ্টা মিটাৰ
વટુલા,ৱাতুলা
વોટ સેકન્ડ,ৱাট ছেকেণ্ড
વાટ્ટા,watta
વોટ દર,ৱাটৰ হাৰ
શક્તિહીન ઘટક,শক্তিহীন উপাদান
શક્તિહીન પ્રવાહ,শক্তিহীন ধাৰা
શક્તિહીન શક્તિ,শক্তিহীন শক্তি
વોટમીટર,ৱাটমিটাৰ
તરંગ,সোঁত
તરંગ ધ્વનિશાસ્ત્ર,তৰংগ ধ্বনিবিজ্ঞান
તરંગ વિશ્લેષક,তৰংগ বিশ্লেষক
"બેવરીજ એન્ટેના, વેવ એન્ટેના","beveridge এন্টেনা, তৰংগ এন্টেনা"
તરંગ સમીકરણ,তৰংগ সমীকৰণ
તરંગ સ્વરૂપ,তৰংগ ৰূপ
તરંગ વિકૃતિ,তৰংগ বিকৃতি
મોજું આગળ,wave front
"વેવ ફંક્શન, વેવ ફંક્શન","তৰংগ ফলন, তৰংগ ফলন"
તરંગ જૂથ,তৰংগ গোট
તરંગનો માર્ગ,তৰংগ পথ
વેવ બ્રેકર એટેન્યુએટર,তৰংগ ব্ৰেকাৰ এটেনুৱেটৰ
વેવ બ્રેકર,তৰংগ ব্ৰেকাৰ
વેવ બ્રેકર મૂળ કપ્લર,তৰংগ ব্ৰেকাৰ স্থানীয় কাপলাৰ
વેવ વિભાજક ગાસ્કેટ,তৰংগ বিভাজক গেছকেট
વેવ પાથ લેન્સ,তৰংগ পথ লেন্স
વેવ સ્ટ્રીપ કોલમ,তৰংগ ষ্ট্ৰিপ স্তম্ভ
વેવ પાથ રેઝોનેટર,তৰংগ পথ অনুনাদক
તરંગ વિભાજક શિમ,তৰংগ বিভাজক shim
તરંગ વિભાજક શટર,তৰংগ বিভাজক শাটাৰ
વેવ બ્રેકર સ્લગ ટ્યુનર,ৱেভ ব্ৰেকাৰ স্লাগ টিউনাৰ
તરંગ વિભાજક સામગ્રી,তৰংগ বিভাজক সামগ্ৰী
વેવ બ્રેકર ટ્યુનર,তৰংগ ব্ৰেকাৰ টিউনাৰ
વેવ બ્રેકર ટોર્સિયન,তৰংগ ব্ৰেকাৰ টৰ্চন
તરંગ ઊંચાઈ,তৰংগৰ উচ্চতা
તરંગ અવબાધ,তৰংগ প্ৰতিৰোধ ক্ষমতা
તરંગની તીવ્રતા,তৰংগৰ তীব্ৰতা
તરંગલંબાઇ,তৰংগদৈৰ্ঘ্য
તરંગલંબાઇ,তৰংগদৈৰ্ঘ্য
તરંગલંબાઇ વળાંક,তৰংগদৈৰ্ঘ্যৰ বক্ৰ
"વેવેલન્થ ઇફેક્ટ, વેવ લેન્થ ઇફેક્ટ","তৰংগদৈৰ্ঘ্যৰ প্ৰভাৱ, তৰংগদৈৰ্ঘ্যৰ প্ৰভাৱ"
તરંગ યાંત્રિક અણુ,তৰংগ যান্ত্ৰিক পৰমাণু
તરંગ યાંત્રિક પડઘો,তৰংগ যান্ত্ৰিক অনুনাদ
તરંગ મિકેનિક્સ,তৰংগ বলবিজ্ঞান
તરંગ મિકેનિક્સ,তৰংগ বলবিজ্ঞান
તરંગ મોડેલ,তৰংগ মডেল
તરંગ પ્રકૃતિ,তৰংগ প্ৰকৃতি
તરંગ સામાન્ય,তৰংগ স্বাভাৱিক
તરંગ નંબર,তৰংগ সংখ্যা
તરંગ-સંખ્યા-વેક્ટર,তৰংগ-সংখ্যা-ভেক্টৰ
પ્રસરણ તરંગ,প্ৰসাৰণ তৰংগ
વિકૃતિ તરંગ,বিকৃতি তৰংগ
વિસ્ફોટ તરંગ,বিস্ফোৰণ তৰংগ
ઓસીલેટરી તરંગ,দোলনীয় তৰংগ
તરંગ ઓપ્ટિક્સ,তৰংগ অপটিক্স
તરંગ આમૂલ,তৰংগ মূলক
તરંગ પિટક,তৰাং পিতক
કણ-તરંગ દ્વૈતવાદ,কণা-তৰংগ দ্বৈতবাদ
તરંગનો માર્ગ,তৰংগ পথ
તરંગ-ચિત્રમ,তৰংগ-চিত্ৰম
તરંગનો સમયગાળો,তৰংগৰ সময়কাল
તરંગ તબક્કો,তৰংগ পৰ্যায়
લહેર,ripple
તરંગલંબાઇ,তৰংগদৈৰ্ঘ্য
તરંગ પ્રદેશ,তৰাং অঞ্চল
તરંગ પ્રતિકાર,তৰংগ প্ৰতিৰোধ ক্ষমতা
તરંગ સ્વરૂપ,তৰংগ ৰূপ
ફ્લક્સ સોલ્ડરિંગ,ফ্লাক্স ছল্ডাৰিং
તરંગ સ્પેક્ટ્રમ,তৰংগ বৰ্ণালী
તરંગ સપાટી,তৰংগ পৃষ্ঠ
તરંગાવલી,তৰংগাৱলী
તરંગ પૂંછડી,তৰংগ ঠেং
તરંગ ગરમી,তৰংগ তাপ
તરંગ સિદ્ધાંત,তৰংগ তত্ত্ব
પ્રકાશ તરંગ સિદ્ધાંત,পোহৰৰ তৰংগ তত্ত্ব
પદાર્થ તરંગ સિદ્ધાંત,পদাৰ্থৰ তৰংগ তত্ত্ব
તરંગ દર,তৰংগ হাৰ
તરંગાવલી,তৰংগাৱলী
તરંગ તરંગ,তৰংগ তৰংগ
તરંગ ચાટ,ঢৌৰ ট্ৰাফ
તરંગ વેક્ટર,তৰংগ ভেক্টৰ
વેવ વેક્ટર પેજ,তৰংগ ভেক্টৰ পৃষ্ঠা
તરંગ વેગ,তৰংগৰ বেগ
વેવ ફોર્મ સોલ્યુશન,তৰংগ ৰূপ সমাধান
વેવ બ્રેકર કપ્લર,তৰংগ ব্ৰেকাৰ কাপলাৰ
વેવ બ્રેકર બેંક,ৱেভ ব্ৰেকাৰ বেংক
તરંગ,wavelet
વેવ મીટર,তৰংগ মিটাৰ
અશાંતિ,অস্থিৰতা
"ઊંચુંનીચું થતું, ઊંચુંનીચું થતું, ઊંચુંનીચું થતું, ઊંચુંનીચું થતું","ঢৌৱা, ঢৌৱা, ঢৌৱা, ঢৌৱা"
તરંગ રેખા,তৰংগ ৰেখা
કુટિલ ટ્વીલ,বেঁকা টুইল
વેબર (એકમ),weber (ইউনিট)
"નબળા, પાતળા","দুৰ্বল, পাতল"
નબળી ધરી,দুৰ্বল অক্ষ
નબળો વાદળી,দুৰ্বল নীলা
નબળી સંકોચનક્ષમતા,দুৰ্বল সংকোচন ক্ষমতা
નબળા સાતત્ય,দুৰ্বল ধাৰাবাহিকতা
નબળા સંકલન,দুৰ্বল অভিসৰণ
નબળા વિરોધી શબ્દ,দুৰ্বল বিপৰীত শব্দ
"છૂટક જોડાણ, છૂટક જોડાણ","লুজ কাপলিং, লুজ কাপলিং"
નબળો પ્રવાહ,দুৰ্বল কাৰেণ্ট
નબળી અવ્યવસ્થા,দুৰ্বল বিচ্ছিন্নতা
નબળા ઇલેક્ટ્રોલાઇટ,দুৰ্বল ইলেক্ট্ৰলাইট
નબળા વિસ્તારો,দুৰ্বল অঞ্চল
નબળી ક્રિયાપ્રતિક્રિયા,দুৰ্বল পাৰস্পৰিক ক্ৰিয়া
નબળા લેન્સ,দুৰ্বল লেন্স
નબળું સ્તર,দুৰ্বল স্তৰ
નબળી મર્યાદા,দুৰ্বল সীমা
નબળી રેખા,দুৰ্বল ৰেখা
"નબળા પેરાબોલા, નબળા પેરાબોલા","দুৰ্বল প্যাৰাবোলা, দুৰ্বল পেৰাবোলা"
છૂટક આવરણ,ঢিলা আৱৰণ
નબળા આઘાત તરંગ,দুৰ্বল শ্বক তৰংগ
કમજોર ચેપ,দুৰ্বলতা সৃষ্টিকাৰী সংক্ৰমণ
થોડો ભ્રષ્ટ,অলপ দুৰ্নীতিগ্ৰস্ত
નબળી ક્રિયાપ્રતિક્રિયા પદ્ધતિ,দুৰ্বল পাৰস্পৰিক ক্ৰিয়াৰ ব্যৱস্থা
સ્થિરતા વ્યુત્પન્ન,ষ্টেবিলিটি ডেৰাইভেটিভ
વેબર,ৱেবাৰ
વેબર નંબર,ৱেবাৰ নম্বৰ
"ફાચર, પંખો, નાળચું, બનાવટ","ৱেজ, ফেন, ফানেল, কনককচন"
ચાહક અસર,ফেন ইফেক্ট
"વેજ ફિલ્ટર, ફનલ ફિલ્ટર","ৱেজ ফিল্টাৰ, ফানেল ফিল্টাৰ"
"વેજ હોર્ન, ફની હોર્ન","wedge horn, মজাৰ শিং"
ફાચર ફોટોમીટર,ৱেজ ফটোমিটাৰ
ફાચર બિંદુ પિન,ৱেজ পইণ্ট পিন
ફાચર આકારનું,কুঠাৰ আকৃতিৰ
સેરેબેલર કોન્કેવિટી,চেৰিবেলাৰ অৱতলতা
વેન્ટેડ કેથોડ,ভেণ্টেড কেথ&#39;ড
વજન,ওজন কৰা
વજન બોક્સ,ওজনৰ বাকচ
વજનની બોટલ,ওজন কৰা বটল
લોડ નેટ,লোড নেট
સૂક્ષ્મ વજનની બોટલ,মাইক্ৰ&#39; ওজন বটল
"વજન, વજન, વજન, વજન, ગૌરવ","ওজন, ওজন, ওজন, ওজন, মৰ্যাদা"
વજન-સરેરાશ મોલેક્યુલર વજન,ওজন-গড় আণৱিক ওজন
લક્ષ્ય લોડ,লক্ষ্য লোড
લોડ પરિબળ,লোড ফ্যাক্টৰ
વજન કાર્ય,ওজনৰ কাৰ্য্য
લોડ લોડ પરિબળ,লোড লোড ফ্যাক্টৰ
વજન થર્મોમીટર,ওজনৰ থাৰ্মোমিটাৰ
વજન-લંબાઈ સંબંધ,ওজন-দৈৰ্ঘ্যৰ সম্পৰ্ক
લોડ નેટ,লোড নেট
ભારિત ઉપયોગિતા,ওজনযুক্ত উপযোগিতা
ભારિત અંકગણિત સરેરાશ,ওজনযুক্ত গাণিতিক গড়
"ભારિત સરેરાશ, ભારિત સરેરાશ","ওজনযুক্ত গড়, ওজনযুক্ত গড়"
ભારિત પરીક્ષણ રોલ,ওজনযুক্ত পৰীক্ষা ৰোল
ભારિત કોડ,ওজনযুক্ত ক&#39;ড
ભારિત તફાવત,ওজনযুক্ত পাৰ্থক্য
ભારિત સૂચકાંક,ওজনযুক্ত সূচকাংক
"ભારિત સરેરાશ, ભારિત સરેરાશ","ওজনযুক্ত গড়, ওজনযুক্ত গড়"
ભારિત અવાજ,ওজনযুক্ত শব্দ
ભારિત શૂન્ય,ওজনযুক্ত শূন্য
"વજન, વજન","ওজন, ওজন"
રેન્ડમ અવેજી દ્વારા વજન,যাদৃচ্ছিক প্ৰতিস্থাপনৰ দ্বাৰা ওজন কৰা
વજન ગુણાંક,ওজন সহগ
લોડ પરિબળ,লোড ফ্যাক্টৰ
લોડ કાર્ય,লোড ফাংচন
વાઇનબર્ગ-સલાન સિદ્ધાંત,ৱাইনবাৰ্গ-ছালান তত্ত্ব
વાઇસ નિયમ,ভাইচ ৰুল
વાઇસ મેગ્નેટોન,ভাইচ মেগনেটন
વેઇઝનબર્ગ કપ્લીંગ,ৱাইজেনবাৰ্গ কাপলিং
વિસેનબર્ગ પદ્ધતિ,উইজেনবাৰ্গ পদ্ধতি
"વેલ્ડર, વેલ્ડર","ৱেল্ডাৰ, ৱেল্ডাৰ"
વેલ્ડીંગ,ৱেল্ডিং
(સંભવિત) સારી-ગંભીર કામગીરી,(সম্ভাৱ্য) কূপ-তীব্ৰতা অপাৰেচন
(સંભવિત) ફોલિકલ કદ,(সম্ভাৱ্য) ফোলিকলৰ আকাৰ
વેસ્ટકોટ ઝોન,ৱেষ্টকট জ&#39;ন
વેટ-બલ્બ થર્મોમીટર,ভিজা-বাল্বৰ থাৰ্মোমিটাৰ
"ડેસીકન્ટ બલ્બ થર્મોમીટર, ડેસીકન્ટ બલ્બ થર્મોમીટર","ডেচিকেণ্ট বাল্বৰ থাৰ্মোমিটাৰ, ডেচিকেণ্ট বাল্বৰ থাৰ্মোমিটাৰ"
પ્રવાહી ઇલેક્ટ્રોલિટીક કેપેસિટર,লিকুইড ইলেক্ট্ৰ&#39;লাইটিক কেপাচিটৰ
"ક્લીડક, ક્લેઇડન પરિબળ","ক্লেইডাক, ক্লেইডান কাৰক"
વોટ-કલાક (માત્ર),ৱাট-ঘণ্টা (কেৱল)
"વ્હીટસ્ટોન બ્રિજ, વ્હીટસ્ટોન બ્રિજ","হুইটষ্টোন দলং, হুইটষ্টোন দলং"
"વ્હીલ, વ્હીલ","চকা, চকা"
વ્હીલ અને એક્સેલ,চকা আৰু অক্ষ
એક વ્હીલ સ્ટોલ,এটা চকা ষ্টল
વ્હીલર ફેનમેન થિયરી,wheeler feyman তত্ত্ব
વિમજર્સ્ટ મશીન,Wimjhurst মেচিন
"વ્હિસ્કર, મશરૂમ, વ્હિસ્કર, ગન્ફ","হুইস্কাৰ, মাছৰুম, হুইস্কাৰ, গুনফ"
mastectomy,মেষ্টেক্টমী
મારમાર શ્રાવી ગેલેરી,মাৰ্মাৰ শ্ৰেভি গেলেৰী
સીટી,সুহুৰি
વ્હિસલર,হুইছলাৰ
સફેદ,বগা
સફેદ સમૂહ,বগা ভৰ
સફેદ વાળ,বগা চুলি
"વ્હાઇટ કમ્પ્રેશન, કોન્ટ્રાસ્ટ ખચકાટ","বগা সংকোচন, কনট্ৰাষ্ট দ্বিধাবোধ"
સફેદ ગરમી,বগা তাপ
સફેદ ગરમ,বগা গৰম
સફેદ સ્તર,বগা স্তৰ
સફેદ પ્રકાશ,বগা পোহৰ
સફેદ અવાજ,বগা শব্দ
સફેદ કિરણોત્સર્ગ,বগা বিকিৰণ
સફેદ રેકોર્ડિંગ,বগা ৰেকৰ্ডিং
સફેદ સંતૃપ્તિ,বগা চেচুৰেচন
સફેદ સંકેત,বগা সংকেত
વ્હાઇટ-કૃષ્ણ ડાયમેન્શન રેન્જ,বগা-কৃষ্ণ মাত্ৰা পৰিসৰ
સફેદ એક્સ-રે,বগা এক্স-ৰে
પૂર્ણકાયા કાઉન્ટર,পূৰনাকায়া কাউণ্টাৰ
"સંપૂર્ણ શરીર આવરણ, સંપૂર્ણ શરીરનું વિચ્છેદન","সম্পূৰ্ণ শৰীৰৰ আৱৰণ, সম্পূৰ্ণ শৰীৰৰ বিভাজন"
સંપૂર્ણ શરીર કિરણોત્સર્ગ,সম্পূৰ্ণ শৰীৰৰ বিকিৰণ
સંપૂર્ણ પરમાણુ ભ્રમણકક્ષા સંપૂર્ણ પરમાણુ ભ્રમણકક્ષા,গোটেই আণৱিক কক্ষপথ সম্পূৰ্ণ আণৱিক কক্ষপথ
"સંપૂર્ણ આરોપ, સંપૂર્ણ આરોપ","সম্পূৰ্ণ অভিযোগ, সম্পূৰ্ণ অভিযোগ"
"સંપૂર્ણ સંખ્યા, પૂર્ણાંક","পূৰ্ণ সংখ্যা, পূৰ্ণসংখ্যা"
પૂર્ણાંક પ્રક્ષેપ,পূৰ্ণসংখ্যাৰ আন্তঃপ্ৰক্ষেপণ
સંપૂર્ણ દબાણ,নিৰপেক্ষ চাপ
ગોળાકાર નિયમ,ঘূৰণীয়া নিয়ম
મહાન કોણ,গ্ৰেট এংগেল
વિશાળ હસ્તક્ષેપ,বিশাল হস্তক্ষেপ
વિશાળ લેન્સ,দৈত্যকায় লেন্স
વિશાળ બેન્ડ એમ્પ્લીફાયર,ৱাইড বেণ্ড এম্প্লিফায়াৰ
વિશાળ બેન્ડ દ્વિધ્રુવ,বহল বেণ্ড ডাইপোল
વિશાળ બેન્ડ પાવર એમ્પ્લીફાયર,ৱাইড বেণ্ড পাৱাৰ এম্প্লিফায়াৰ
વિશાળ પ્રતિભાવ બેન્ડ,ৱাইড ৰেচপন্স বেণ্ড
પહોળાઈ,প্ৰস্থ
વિસ્તરણ નિયંત્રણ,সম্প্ৰসাৰণ নিয়ন্ত্ৰণ
વિએન વેલોસિટી ફિલ્ટર,Wien বেগ ফিল্টাৰ
વિગ્નેર ઊર્જા,ভিগনেয়াৰ শক্তি
વિગ્નેર ફેરફાર,vignair পৰিবৰ্তন
વિગ્નર ન્યુક્લિયસ,wigner নিউক্লিয়াছ
wigner જોડી,wigner জোৰা
વિગ્નેર રિડેમ્પશન,ভিগনেয়াৰ ৰিডেম্পচন
વિગ્નેર ભ્રમ સંરક્ષણ નિયમ,vignair ভ্ৰম সুৰক্ষা নিয়ম
Wignair Wittner સહસંબંધ નિયમ,উইগনেয়াৰ উইটনাৰ সম্পৰ্কীয় নিয়ম
વિલિયમસન જામ્બ,উইলিয়ামছন জেম
"વિલિયમ્સ યુનિટ, વિલિયમ્સ મશીન","উইলিয়ামছ ইউনিট, উইলিয়ামছ মেচিন"
વિલ્સન મેઘી પાથ લાઇન,উইলছন মেঘি পাথ লাইন
પવન ટનલ,বতাহৰ সুৰংগ
પવન ટનલ દખલગીરી,বতাহৰ সুৰংগৰ হস্তক্ষেপ
"કોઇલ, કોઇલ, ટ્વિસ્ટ","কুণ্ডলী, কুণ্ডলী, টুইষ্ট"
વિન્ડહામ એન્ટેના,windham এন্টেনা
આભાસ,hallucinations
વાદળ વાદળ,ডাৱৰ ডাৱৰ
ભ્રામક પતન,ভ্ৰান্তি পতন
ભમિકા પટ્ટી,ভ্মিক পট্টি
"વિન્ડો કાચ, વિન્ડો કાચ","খিৰিকীৰ কাঁচ, খিৰিকীৰ কাঁচ"
વિન્ડો રોકેટ,উইণ্ড&#39; ৰকেট
બિન-વાઇન્ડિંગ થર્મોઇલેક્ટ્રિક જોડી,নন-ৱাইণ্ডিং তাপবিদ্যুৎ যোৰ
પાંખ ટ્રાંસવર્સ,wing transverse
પીછાનું જોડાણ,পাখি সংযোগ
પીછા જોડી સાધન,পাখি যোৰ যন্ত্ৰ
"ઠંડી સહનશીલતા, ઠંડા હવામાન","ঠাণ্ডা সহনশীলতা, ঠাণ্ডা বতৰ"
માર્જન અગર,মাৰ্জন আগৰ
"વાયર કરવું (ના, ), ટેલિગ્રામ મોકલવા, કનેક્શન બનાવવું, વાયર કરવું (ક્રિયાપદ, )","to wire (no, ), টেলিগ্ৰাম পঠোৱা, সংযোগ কৰা, তাঁৰ কৰা (ver, )"
ટેલિગ્રાફ ટ્રાન્સમિશન,টেলিগ্ৰাফ ট্ৰেন্সমিছন
વાયર મેશ,তাঁৰৰ জাল
વાયર પ્રોગ્રામ,তাঁৰৰ প্ৰগ্ৰেম
વાયર્ડ પ્રોગ્રામિંગ કમ્પ્યુટર,তাঁৰযুক্ত প্ৰগ্ৰেমিং কম্পিউটাৰ
ટેલિગ્રાફ રેકોર્ડર,টেলিগ্ৰাফ ৰেকৰ্ডাৰ
વાયર બાજુ,তাঁৰৰ কাষ
વાયર માપન,তাঁৰৰ জোখ-মাখ
એમ્પ્લીફાઇડ વાયર રેઝિસ્ટર,এম্প্লিফাইড তাঁৰ ৰেজিষ্টৰ
વાયરલેસ માસ્ટ,বেতাঁৰ মাষ্ট
વાયરલેસ રેકોર્ડર,বেতাঁৰ ৰেকৰ্ডাৰ
વાયરલેસ સંચાર કેન્દ્ર,বেতাঁৰ যোগাযোগ কেন্দ্ৰ
વાયરલેસ સંચાર,বেতাঁৰ যোগাযোগ
ડગમગવું,stagger
"વિચલન, ડોલન","ভ্যাৰিয়েন্স, ডোলান"
ઓસિલેટર,দোলক
ચિત્ર પ્રકાશ,ছবি আলোকসজ্জা
વૂફર,woofer
વૂફર લાઉડસ્પીકર,woofer লাউডস্পীকাৰ
સ્પષ્ટતા,স্পষ্টতা
શબ્દ,শব্দ
મૌખિક સ્પષ્ટતા,মৌখিক স্পষ্টতা
શબ્દ લંબાઈ,শব্দৰ দৈৰ্ঘ্য
શબ્દનો અંત ચિહ્ન,শব্দৰ অন্তিম চিহ্ন
શબ્દ મેમરી,শব্দ স্মৃতি
મુદત સમય,টাৰ্ম সময়
શબ્દ સમય માપન સંકેત,শব্দ সময় জোখা সংকেত
શબ્દ ટ્રાન્સફર,শব্দ স্থানান্তৰ
શબ્દ યાદી,শব্দ তালিকা
કામ,কাম
કાર્ય કાર્ય,ফাংচন ফাংচন
પ્રતિક્રિયા સખ્તાઇ,বিক্ৰিয়া কঠিন হোৱা
પ્રતિક્રિયા નરમાઈ,বিক্ৰিয়া কোমল কৰা
"લોડ વર્ક કોઇલ, લોડ કોઇલ","লোড ৱৰ্ক কইল, লোড কইল"
"ઓપરેટિંગ સ્ટ્રીમ, ડિપ્લોયેબલ સ્ટ્રીમ","অপাৰেটিং ষ্ট্ৰিম, মোতায়েনযোগ্য ষ্ট্ৰিম"
ચાર્ટ જુઓ,চাৰ্ট চাওক
અવલોકન અંતર,পৰ্যবেক্ষণৰ দূৰত্ব
કાર્યકારી ઇલેક્ટ્રોડ સંભવિત,কাৰ্য্যকৰী ইলেক্ট্ৰ&#39;ড বিভৱ
કામનો ભાર,কাৰ্য্যকৰী বোজা
કાર્યકારી મોડેલ,কাৰ্য্যকৰী আৰ্হি
ઓપરેટિંગ સંભવિત,অপাৰেটিং পটেনচিয়েল
વ્યવહારુ નિયમો,ব্যৱহাৰিক নিয়ম
સ્ટેપ-અપ,ষ্টেপ-আপ
કાર્યકારી પદાર્થ,কাৰ্য্যকৰী পদাৰ্থ
વૈશ્વિક પરિવર્તન,বিশ্ব পৰিৱৰ্তন
સાપનું ચિત્ર,সাপৰ ছবি
તેઓ,তেওঁলোক
શરણાગતિ,সমৰ্পণ
રિંગ સમાપ્ત,ৰিং ফিনিচিং
લેખન પલ્સ,লিখাৰ নাড়ী
લખવાનો સમય,লিখাৰ সময়
wurtzite જાળી,wurtzite জালি
એક્સ-બોસોન,এক্স-ব’ছন
x-અક્ષ,x-অক্ষ
x-બેન્ડ,x-বেণ্ড
x-બેરિયન,x-বাৰিয়ন
x-કટ વ્હીલ,x-কাট চকা
x-પ્લેટ,x-প্লেট
એક્સ-હોલ,x-হোল
"એક્સ-રે, એક્સ-રે","এক্স-ৰে, এক্স-ৰে"
એક્સ-રે કેમેરા,এক্স-ৰে-কেমেৰা
એક્સ-રે ક્રિસ્ટલોગ્રાફી,এক্স-ৰে স্ফটিকবিজ্ঞান
એક્સ-રે વિવર્તન,এক্স-ৰে বিবৰ্তন
એક્સ-રે ડિફ્રોમીટર,এক্স-ৰে ডিফ্ৰ’মিটাৰ
"એક્સ-રે ઉત્સર્જન, એક્સ-રે ઉત્સર્જન","এক্স-ৰে নিৰ্গমন, এক্স-ৰে নিৰ্গমন"
એક્સ-રે ઊર્જા સ્તર,এক্স-ৰে শক্তিৰ মাত্ৰা
એક્સ-રે ફ્લોરોસેન્સ એમિશન સ્પેક્ટ્રોમીટર,এক্স-ৰে প্ৰতিসৰণ নিৰ্গমন বৰ্ণালীমাপক
એક્સ-રે ફોટા,এক্স-ৰে ফটো
એક્સ-રે સ્પેક્ટ્રોમીટર,এক্স-ৰে বৰ্ণালীমাপক
એક્સ-રે સ્પેક્ટ્રમ,এক্স-ৰে বৰ্ণালী
એક્સ-રે માળખું,এক্স-ৰে গঠন
એક્સ-રે ઉપચાર,এক্স-ৰে থেৰাপী
x-એકમ,x-ইউনিট
ઝેરોગ્રાફી,জেৰ&#39;গ্ৰাফী
