Marathi,Hindi
सोलो,एकल
"1.साइट परवाना, 2.साइट परवाना","1.साईट लाइसेंस, 2.स्थल लाइसेंस"
"1.आकार, 2.आकार","1.साइज, 2.आमाप"
मोजमाप,आमापन
"1. चित्रण, 2. चित्रण","1.रेखांकन, 2.रेखाचित्रण"
प्लुटी,प्लुति
"1.प्लुती, 2.प्लुतीकरण","1.प्लुति, 2.प्लुतिकरण"
"1.स्लॅश, 2.कट","1.स्लैश, 2.काट"
संगणकाखाली,अधीन कंप्यूटर
साप विंडो प्रोटोकॉल,सर्पी विंडो प्रोटोकॉल
"1. वगळणे, 2. शरणागती","1. चूक, 2. सर्पण"
स्लॉट,खाँचा
SCSI (SCSI),स्कैजी (एस सी एस आई)
स्मार्ट कार्ड,स्मार्ट कार्ड
गोगलगाय मेल,धीमी डाक
स्नॅपशॉट,आशुचित्र
"1.सॉफ्ट कम्प्युटिंग, 2.सॉफ्ट कम्प्युटिंग","1.सॉफ्ट अभिकलन, 2.साफ्ट कंप्युटन"
सॉफ्ट कॉपी,सॉफ्ट प्रति
सोपे फॉन्ट,सुगम फान्ट
सॉफ्टवेअर,सॉफ्टवेयर
सॉंफ्टवेअर अभियांत्रिकी,सॉफ्टवेयर इंजीनियरी
सॉफ्टवेअर परवाना,सॉफ्टवेयर लाइसेंस
सॉफ्टवेअर चाचेगिरी,सॉफ्टवेयर चोरी
स्पेक्ट्रम,स्पेक्ट्रम
"1.स्क्रू, 2.सर्पिल","1.पेंचदार, 2.सर्पिल"
"1.तपशील पत्रक, 2.स्प्रेडशीट","1.विस्तृत शीट, 2.स्प्रेडशीट"
मानक,मानक
मानक सामान्यीकृत मार्कअप भाषा (SGML),मानक सामान्यीकृत मार्कअप भाषा (एस जी एम एल)
मानकीकरण,मानकीकरण
वेळ वाट,प्रतीक्षा काल
तारक लॅन,तारक लैन
तारा स्थिती,तारक संस्थिति
थोडा प्रारंभ करत आहे,आरंभी बिट
"1. अभाव, 2. टंचाई, 3. टंचाई संकट","1.अप्राप्ति, 2.अभावग्रस्तता, 3.अभाव संकट"
"1.स्टॅटिक मेमरी, 2.स्टॅटिक मेमरी","1.स्थैतिक स्मृति, 2.स्थैतिक मेमोरी"
स्थिती चॅनेल,स्थिति चैनल
"1.चरण आकार, 2.चरण परिमाणे","1.सोपान साइज, 2.सोपानी आयाम"
विराम द्या आणि प्रोटोकॉल प्रतीक्षा करा,विराम एवं प्रतीक्षा प्रोटोकॉल
ब्रेक कोड,विराम कूट
विराम की,विराम कुंजी
साठवणक्षमता,भंडारणीयता
संग्रहित कार्यक्रम,भंडारित प्रोग्राम
मालिका डेटा,श्रृंखला आँकड़आ
"1.स्ट्रक्चर्ड एन्कोडिंग, 2.स्ट्रक्चर्ड कोडिंग","1.संरचित कूटलेखन, 2.संरचित कोडन"
स्ट्रक्चर्ड क्वेरी लँग्वेज (SQL),संरचित पृच्छा भाषा (एस क्यू एल)
"1. ब्रोशर पेपर, 2. शैली पत्र","1. वर्तिका पत्र, 2. शैली पत्र"
उप-निर्देशिका,उपनिदेशिका
"1.सबनेट, 2.सबनेट","1.उपजाल, 2.सबनेट"
उपवृक्ष,उपवृक्ष
"1.सारांश, 2.सारांश","1.संक्षेपण, 2.संक्षेपीकरण"
"1. सुपर कॉम्प्युटर, 2. सुपर कॉम्प्युटर","1.सुपर अभिकलित्र, 2.सुपर कंप्यूटर"
"1.Super Computation, 2.Super Computation","1.सुपर कप्यूटन, 2.सुपर अभिकलन"
की की,महाकुंजी
शीर्ष वापरकर्ता,सर्वोच्च प्रयोक्ता
पर्यवेक्षी शिक्षण,पर्यवेक्षित अधिगम
सहाय्यक चिप,सहायक चिप
निव्वळ भिन्नता,नेट विचरण
"1.निव्वळ भिन्नता, 2.विभाग, 3.सरफान","1.नेट विचरण, 2.सीकरण, 3.सर्फन"
स्वॅप,गमागम
अंतर्गामी,अंतर्गमागम
बहिर्वाह,बहिर्गमागम
स्वॅपिंग,गमागमन
"1.स्विच केलेले नेटवर्क,2. स्विच केलेले नेटवर्क","1.स्विचित नेटवर्क, 2. स्विचित जालक्रम"
स्विचिंग,स्विचन
स्विचिंग तत्त्व,स्विचन सिद्धांत
प्रतीकात्मक प्रोग्रामिंग,प्रतीकात्मक प्रोग्रामन
सिंक्रोनाइझेशन,तुल्यकालन
सिंक्रोनायझर,तुल्यकालक
समकालिक,तुल्यकालिक
सिंक्रोनस न्यूमेरिक पदानुक्रम (SDH),तुल्यकालिक अंकीय पदानुक्रम (एस डी एच)
वाक्य विश्लेषण,वाक्य विश्लेषण
प्रणाली विश्लेषण,तंत्र विश्लेषण
प्रणाली अभियांत्रिकी,तंत्र इंजीनियरी
"1. सिस्टम ब्रेकर, 2. सिस्टम हॅकर","1.तंत्र विच्छेदक, 2.तंत्र हैकर"
सिस्टम इंटिग्रेटर,तंत्र समेकक
सिस्टम लॉग,तंत्र लॉग
सिस्टम कव्हर,तंत्र आच्छद
सिस्टम नेटवर्क स्ट्रक्चर (SNA),तंत्र नेटवर्क संरचना (एस एन ए)
"1. सिस्टम प्रोग्रामर, 2. सिस्टम प्रोग्रामर","1.तंत्र प्रोग्रामर, 2.तंत्र क्रमादेशक"
"1. सिस्टम रीस्टार्ट, 2. सिस्टम रीस्टार्ट","1.तंत्र पुन: प्रवर्तन, 2.तंत्र पुन: आरंभन"
प्रणाली समाप्ती,तंत्र समापन
प्रणाली चाचणी,तंत्र परीक्षण
प्रणाली उपयुक्तता,तंत्र उपयोगिता
"1. पद्धतशीर संहिता, 2. पद्धतशीर संहिता","1.व्यवस्थित कोड, 2.व्यवस्थित कूट"
टॅब कमांड,टैब समादेश
वेळापत्रक,सारणी
सारणी विहंगावलोकन,सारणी अवलोकन
टेबल जागा,सारणी स्थान
फलक,पटलिका
"1.सारणीदार, 2.अॅरे अॅरे","1.सारणीवद्ध, 2.सरणी व्यूह"
सारणी कार्य,सारणीकरण फलन
"1. चिन्हांकित आर्किटेक्चर, 2. चिन्हांकित संरचना","1.चिह्नित वास्तुकला, 2.चिह्नित संरचना"
चिन्हांकित प्रतिमा फाइल फॉर्म (TIFF),चिहनित प्रतिबिंब संचिका फर्मा (टिफ)
टँडम प्रणाली,अग्रानुक्रम तंत्र
टेप घनता,टेप घनत्व
टेप कव्हर,टेप आवरण
tar फाइल,टार संचिका
काम,कार्य
कार्य मार्गदर्शक,कार्यदर्शिका
कार्य शेड्युलर,कार्य अनुसूचक
ट्रान्समिशन कंट्रोल प्रोटोकॉल/इंटरनेट प्रोटोकॉल (TCP/IP),संचरण नियंत्रण प्रोटोकॉल/इनटरनेट प्रोटोकॉल (टी सी पी/आई पी)
कटिंग ऑपरेशन,कटाव संक्रिया
दूरसंचार,दूरसंचार
दूरसंचार,दूरसंचार
दूरसंचार,दूरसंवाद
दूरसंचार,दूर सम्मेलन
"1. तार, 2. तार","1.तारप्रेषण, 2.टेलीग्राफी"
"1. टेलीमीटर, 2. टेलिमेट्री","1.दूरमापी, 2.दूरमिती"
"1.टेलिफोन, 2.टेलिफोन","1.दूरभाष, 2.टेलीफोन"
टेलिफोन,दूरभाषी
"1.टेलिप्रिंटर, 2.टेलिप्रिंटर","1.दूरमुद्रक, 2.टेलीप्रिंटर"
टेलिप्रोसेसिंग,दूरप्रक्रमण
"1. दूरदर्शन, 2. दूरदर्शन, 3. दूरदर्शन","1.दूरदर्शन, 2.टेलीविजन, 3.दूरदर्शित्र"
टेलेक्स,टेलेक्स
"1.सापळा दूर, 2.टेलनेट","1.दूर जाल, 2.टेलनेट"
"1.उष्णता, 3.तापमान","1.ताप, 3.तापक्रम"
"1.आकार प्लेट, 2.टेम्प्लेट, 3.रुपाडा","1.आकार पट्ट, 2.टेंपलेट, 3.रुपदा"
दहाचे पूरक,दस-पूरक
तेरा बाइट,टेरा बाइट
टेरा फॉलप्स,टेरा फलाप्स
"1.एंड पॉइंटर, 2.टर्मिनल कर्सर","1.अंतक प्रसंकेतक, 2.टर्मिनल कर्सर"
"1.एंड नोड, 2.टर्मिनल नोड","1.अंतक आसंधि, 2.टर्मिनल नोड"
टर्मिनल विंडो,टर्मिनल विंडो
समाप्त,समापन
ट्राय-बेस,त्रि-आधारी
तीन बेस ऑपरेशन,त्रि-आधारी संक्रिया
चाचणी,परीक्षण
चाचणी कव्हरेज,परीक्षण व्याप्ति
चाचणी अंमलबजावणी,परीक्षण निष्पादन
चाचणी डेटा,परीक्षण आँकड़आ
"1.मजकूर, 2. अभ्यास साहित्य","1.टैक्सट, 2. पाठ्य सामग्री"
मजकूर बॉक्स,पाठ्य पेटी
मजकूर कर्सर,पाठ्य कर्सर
मजकूर संपादक,पाठ्य संपादक
मजकूर फाइल,पाठ संचिका
अभ्यासक्रम,पाठ्य विधा
मजकूर प्रक्रिया,पाठ प्रक्रमण
स्पीच-टेक्स्ट (TTS),वाक-पाठ्य (टी टी एस)
टेक्सचर मॅपिंग,बुनावट प्रतिचित्रण
"1.T फ्लिप फ्लॉप, 2.T-बिनोमीटर","1.टी फ्लिप फ्लॉप, 2.टी-द्विमानित्र"
थर्मल सीलर,तापीय मुद्रकातापीय
"1.प्रिंटर पातळ फिल्म मेमरी, 2.थिन फिल्म मेमरी","1.प्रिंटर तनु फिल्म स्मृति, 2.तनु फिल्म मेमोरी"
(TFT) पातळ फिल्म ट्रान्झिस्टर (TFT),(TFT) तनु फिल्म ट्रांजिस्टर (टी एफ टी)
"1.जेमिंग, 2.हॅशिंग","1.गहाना, 2.थैशिंग"
धाग्याची बांगडी,सूत्र-चूड़ई
थ्रेडिंग,सूत्रण
"1.त्रिपक्षीय नेटवर्क, 2.त्रिपक्षीय नेटवर्क","1.त्रितल जालक्रम, 2.त्रितल नेटवर्क"
प्रवाह क्षमता,प्रवाह क्षमता
वेळेची जटिलता,काल जटिलता
टाइम डिव्हिजन मल्टिप्लेक्सिंग (टीडीएम),काल विभाजन बहुसंकेतन (टी डी एम)
वेळ फ्रेम,काल फ्रेम
त्याच वेळी,ङ्केसमय सी
"1. कॉल मशीन, 2. कॉल मशीन, 3. टाइम मशीन","1.काल यंत्र, 2.काल मशीन, 3.टाइम मशीन"
वेळ संपला,समय समाप्त
"1.कॅलोकेशन, 2.कॅल क्वांटायझेशन","1.कालॉशन, 2.काल क्वांटीकरण"
वेळ मालिका,काल श्रेणी
"1. वेळेची विभागणी, 2. वेळ सामायिकरण","1. काल विभाजन, 2. समय सहभाजन"
वेळ सामायिकरण प्रणाली,समय सहभाजन तंत्र
कॉल चरण,काल स्टेप
वेळ आकृती,काल आरेख
वर्ण,वर्णक
टॉगल,टॉगल
हलवा टॉगल करा,टॉगल चाल
"1.प्रतीक, 2.टोकन","1.प्रतीक, 2.टोकन"
टोकन बस,टोकन बस
टोकन बस,टोकन बस
टोकन बस नेटवर्क,टोकन बस जालक्रम
"1. प्रतीक रिंग, 2. प्रतीक रिंग","1.प्रतीक वलय, 2.सांकेतिक वलय"
टोकन वाटाघाटी,टोकन वार्ता
"1.साधने, 2.साधने","1.औजार, 2.उपकरण"
वरचा पाय,शीर्ष-पाद
वरच्या पायाचे डिझाइन,शीर्ष पाद अभिकल्प
"1. नेल रिज कॉन्फिगरेशन, 2. खाली खेचा","1.नख शिख पद विन्यास, 2.अधोगामी"
"1. स्थान, 2. स्थान विज्ञान","1.सांस्थिति, 2.स्थान विज्ञान"
टच पॅड,स्पर्श पैड
टच स्क्रीन,स्पर्श स्क्रीन
"1.चिन्ह, 2.चिन्ह, 3.ट्रेसिंग","1.चिन्ह, 2.निशान, 3.अनुरेखण"
ट्रेसिंग,अनुरेखण
"1.मार्ग, 2.पथ, 3.गळती","1.मार्ग, 2.पथ, 3.लीक"
"1.ट्रॅक डिस्क, 2.पाथ डिस्क","1.ट्रैक डिस्क, 2.पथ डिस्क"
पथ टेप,पथ टेप
"1. अनुसरण करा, 2. अनुसरण करा","1.अनुमार्गन, 2.अनुपथन"
"1. अनुसरण करा, 2. अनुसरण करा","1.अनुयान, 2.अनुग"
मार्गक्रमण,प्रक्षेप पथ
"1.व्यवहार, 2.सौदा, 3.व्यवहार, 4.विनिमय","1.कार्य संपादन, 2.सौदा, 3.लेनदेन, 4.आदान प्रदान"
"1. डील फाइल, 2. क्रियाकलाप फाइल","1.सौदा संचिका, 2.क्रिया-कलाप संचिका"
"1.व्यवहार दस्तऐवज, 2.व्यवहार लॉग","1.लेन-देन संलेख, 2.आदान-प्रदान लॉग"
"1. लिप्यंतरण, 2. लिप्यंतरण","1.प्रतिलेखन, 2.लिप्यंतरण करना"
ट्रान्सड्यूसर,ट्रांसड्यूसर
हस्तांतरण दर,अंतरण दर
हस्तांतरण वेळ,अंतरण काल
रूपांतरण,रुपांतरण
क्षणिक त्रुटी,क्षणिक त्रुटि
संक्रमण कालावधी,संक्रमण काल
"1. संक्रमण, 2. संक्रांती","1.संक्रमण, 2.संक्रांति"
सांसर्गिक,संक्रामक
संसर्गित,संक्रमिता
"1.अनुवाद, 2.अनुवाद, 3.व्याख्या","1.अनुवाद, 2.अंतरण, 3.अनुभाषण"
"1. प्रसारित करणे, प्रसारित करणे, 2. प्रसारित करणे","1. संचरण, संचारण, 2.संप्रेषण"
कम्युनिकेशन कंट्रोल प्रोटोकॉल (TCP),संप्रेषण नियंत्रण प्रोटोकॉल (टी सी पी)
"1.ट्रान्समिशन लाइन, 2.ट्रान्समिशन लाइन","1.संचरण लाइन, 2.संप्रेषण लाइन"
ट्रान्समीटर,ट्रांसमीटर
पारदर्शकता,पारदर्शिता
ट्रान्सपॉन्डर,ट्रांसपोंडर
"1.वाहतूक, 2.रिग्रेशन","1.परिवहन, 2.प्रतिगमन"
हस्तांतरण,पक्षांतरण
ट्रान्सपुटर,ट्रांसप्यूटर
"1.ट्रान्समिशन रिसीव्हर, 2.ट्रान्स रिसीव्हर","1.संप्रेष अभिग्राही, 2.ट्रांस रिसीवर"
"1. सापळा, 2. सापळा, 3. पकडणे","1.प्रपाशन, 2.फांसना, 3.पकड़ना"
रोटेशन,चंक्रमण
झाड (संक्रमण),वृक्ष (चंक्रमण)
वृक्ष नेटवर्क,तरु नेटवर्क
सहाय्यक सर्किट,सहायक परिपथ
क्षुल्लक आकृती,तुच्छ आरेख
समस्यानिवारण,दोष-निवारण
फाडून टाकले,"छिन्न, रुंडन"
सत्य सारणी,सत्यमान सारणी
"1. ट्यूनर, 2. ट्यूनर, 3. ट्यूनर","1.टयूनर, 2.समस्वरक, 3.समंजक"
"1.बोगदा, 2.बोगदा","1.सुरंगन, 2.टनलिंग"
"1. समायोजन, 2. ट्यूनिंग, 3. ट्यूनिंग","1.समंजन, 2.समस्वरण, 3.टयूनिंग"
टपल,टपल
टर्बो पास्कल,टर्बो पास्कल
ट्युरिंग मशीन,टयूरिंग मशीन
कार्यवाही पूर्ण,प्रतिवर्तन काल
टर्नअराउंड दस्तऐवज,प्रतिवर्तन दस्तावेज
वळण क्रम,प्रतिवर्तन अनुक्रम
जोडपे केबल,युगल केबल
"1. उलटी जोडी, 2. उलटी जोडी","1.ऐंठित युगल, 2.व्यावर्तित युग्म"
दुहेरी पास स्मरणपत्र,द्वि-पारक स्मरांतरक
दोन पूरक,दो का पूरक
प्रकार,प्रकार
"1. प्रकार चेहरा, 2. वर्ण","1.टाइप फेस, 2.अक्षराकृति"
टायपोग्राफिकल शीर्ष,टंकन शीर्ष
प्रिंटर चाक,मुद्रक चक्र
टायपिंग,टंकण
अखंड उर्जा स्त्रोत,अबाधित शक्ति स्रोत
"1. सिंगल ऑपरेशन, 2. एक-भाग प्रणाली","1.एकल संक्रिया, 2.एक-अंगी प्रणाली"
एकल ऑपरेशन,एकल संक्रिया
"1. सिंगल ऑपरेटर, 2. सिंगल ऑपरेटर","1.एकल संकारक, 2.एक अंगी संकारक"
अनिश्चितता,अनिश्चितता
अप्रतिबंधित विधान,अप्रतिबंधी कथन
अगणित,अगणनीय
अनावरण,अनावरण
अनिर्णय,अनिर्णीय
अपरिभाषित,ङ्केअपरिभाषित
अपरिभाषित रेकॉर्ड,अपरिभाषित अभिलेख
उच्चाटन,अविलोप
"1. जबरदस्ती, 2. समन्वयक, 3, समन्वयक","1.अधोडैश, 2.अधोरेक, 3, अधोयोजक"
अनिर्दिष्ट,अनिर्दिष्ट
"1.अनिर्दिष्ट आलेख, 2.अनिर्दिष्ट आलेख","1.अनिर्दिष्ट ग्राफ, 2.अनिर्दिष्ट आलेख"
त्याच दिशेने सेवा वेळ,एकसमान दिशा सेवाकाल
रद्द करा,निरस्त करना
"1.अस्वरूपित डिस्क, 2.अनस्वरूपित डिस्क","1.असंरुपित चक्रिका, 2.असंरुपित डिस्क"
मॅपिंग,समचित्रण
"1.युनिकोड, 2.एकल कोड","1.यूनीकोड, 2.एकल कूट"
अनिर्दिष्ट झाड,अनिर्दिष्ट वृक्ष
युनिफॉर्म रिसोर्स लोकेशन असेसर (YRL),समान संसाधन स्थान निर्धारक (य आर एल)
एक प्रक्रिया,एक प्रक्रमण
अद्वितीय,अद्वितीय
अनशिल्डेड ट्विस्टेड दुहेरी (UTP),अपरिरक्षित व्यावर्तित युगल (यू टी पी)
"1.एकक, 2. युनिट","1.एकक, 2. इकाई"
युनिट पत्ता,एकक पता
युनिट अंतराल,एकक अंतराल
युनिट चाचणी,एकक परीक्षण
युनिट कोड,ऐकिक कूट
एक पोस्ट,एक पद
युनिव्हर्सल असिंक्रोनस रिसीव्हर/प्रेषक (UART),सार्वत्रिक अतुल्यकालिक अभिग्राही/प्रेषित्र (यू ए आर टी)
सार्वत्रिक फ्लिप-फ्लॉप,सार्व फ्लिप-फ्लाप
सामान्य संच,सार्व समुच्चय
सार्वत्रिक वर्ण संच,सार्वत्रिक संप्रतीक समुच्चय
युनिक्स,यूनिक्स
विपाशा,विपाश
अनारक्षित क्षेत्र,अनारक्षित क्षेत्र
अनारक्षित फाइल (फाइल),अनारक्षित फाइल (संचिका)
अगम्य,अगम्य
अनिष्ट,अनाच्छ
अनारक्षित,अनारक्षित
अयशस्वी कॉल,असफल आह्वान
untar,अनटार
विसंगती अद्यतनित करा,अदयतन असंगतियां
अद्यतनित फाइल,अद्यतीकृत संचिका
अद्यतन,अद्यतीकरण
श्रेणीसुधारित करा,उन्नयन
श्रेणीसुधारित करा,उन्नयन
अपलिंक,अपलिंक
उच्च भार,उच्च भारण
ओव्हरहेड मेमरी क्षेत्र,उपरि स्मृति क्षेत्र
"1. प्रति प्रवाह, 2. प्रतिकूल","1.प्रति प्रवाह, 2.प्रतिकूल"
जादा वेळ,उपरिकाल
"1.वरचा, 2.वरचा, 3.वरचा","1.ऊर्ध्व, 2.अपरि, 3.ऊर्ध्वगामी"
"1.Usenet, 2.Use","1.यूजनेट, 2.उपयोग"
"1.नेट वापरकर्ता, 2.वापरकर्ता","1.जाल उपयोगकर्ता, 2.प्रयोक्ता"
वापरकर्ता एजंट,प्रयोक्ता एजेंट
वापरकर्ता प्रमाणीकरण,प्रयोक्ता प्रमाणीकरण
वापरकर्ता डेटा मॉनिटरिंग प्रोटोकॉल (UDP),प्रयोक्ता आंकड़आ-रेख प्रोटोकॉल (यू डी पी)
वापरकर्ता अनुकूल,प्रयोक्ता मैत्रीपूर्ण
वापरकर्ता ओळख,प्रयोक्ता पहचान
वापरकर्ता ओळख (UID),प्रयोक्ता पहचान (यू.आई.डी.)
वापरकर्ता इंटरफेस,प्रयोक्ता अंतरापृष्ठ
वापरकर्तानाव,प्रयोक्ता नाम
"1. वापरकर्ता प्रोफाइल, 2. वापरकर्ता प्रोफाइल","1.प्रयोक्ता पार्श्वक, 2.प्रयोक्ता रेखाचित्र"
उपयुक्तता,उपयोगिता
उपयुक्तता सॉफ्टवेअर,उपयोगिता साफ्टवेयर
"१.वैध, २.वैध","1.वैध, 2.मान्य"
"1 प्रमाणीकरण, 2. प्रमाणीकरण","1वैधीकरण, 2.मान्यीकरण"
प्रमाणीकरण प्रोटोकॉल,मान्यीकरण प्रोटोकॉल
प्रमाणीकरण चाचणी,मान्यीकरण परीक्षण
"1.वैधता तपासणी, 2.वैधता तपासणी","1.वैधता जांच, 2.मान्यता जांच"
मूल्यवान नेटवर्क (VAN),मूल्ययुक्त जालक्रम (वैन)
मूल्यवान पुनर्विक्रेता (VAR),मूल्ययुक्त पुनविक्रेता (वी ए आर)
गहाळ बिंदू,लोपी बिंदु
"1. बाष्पपात्र, 2. वाफेचे भांडे","1.वेपरवेयर, 2. वाष्प पात्र"
फरक,प्रसरण
व्हेरिएबल पत्ता,परिवर्ती पता
व्हेरिएबल बिट दर,परिवर्ती बिट दर
व्हेरिएबल फील्ड लांबी,परिवर्ती क्षेत्र लंबाई
"1.व्हेरिएबल लेन्थ कोड, 2.व्हेरिएबल लेन्थ कोड","1.परिवर्ती लंबाई कोड, 2.परिवर्ती लंबाई कूट"
"1.व्हेरिएबल नेम, 2.व्हेरिएबल नेम, 3.व्हेरिएबल नेम","1.परिवर्ती नाम, 2.परिवर्त्य नाम, 3.चर नाम"
"1. चल, 2. चल","1.चर, 2. परिवर्ती"
वेक्टर,सदिश
"1.वेक्टर ग्राफिक्स, 2.वेक्टर ग्राफिक्स","1.सदिश ग्राफिक्स, 2.सदिश आलेखी"
वेक्टर प्रक्रिया,सदिश प्रक्रमण
वेक्टराइज्ड व्यत्यय,सदिशकृत आंतरायण
वेन आकृती,वेन आरेख
पडताळणी आणि प्रमाणीकरण (V&amp;V),सत्यापन एवं वैधीकरण (वी एण्ड वी)
रूपांतरण नियंत्रण,रुपांतरण नियंत्रण
"1.रूपांतरण क्रमांक, 2.रूपांतरण क्रमांक","1.रूपांतरण संख्या, 2.रूपांतरण अंक"
शीर्षस्थानी,शीर्ष
अनुलंब प्रोसेसर,ऊर्ध्वाधर प्रक्रमक
खूप मोठे एकत्रीकरण (VLSI),अतिवृहत् एकीकरण (वी एल एस आई )
खूप लांब सूचना शब्द (VLIW),अतिदीर्घ अनुदेश शब्द (वी एल आई डब्ल्यू)
व्ही एच डी एल,वी एच डी एल
व्हिडिओ कॅमेरा,वीडियो कैमरा
व्हिडिओ टेलिकॉन्फरन्स,वीडियो दूर सम्मेलन
व्हिडिओ प्रदर्शन टर्मिनल,वीडियो प्रदर्श टर्मिनल
"1.व्हिडिओ डिस्प्ले युनिट, 2.व्हिडिओ डिस्प्ले युनिट","1.वीडियो प्रदर्श एकक, 2.वीडियो प्रदर्श इकाई"
व्हिडिओ गेम,वीडियो खेल
व्हिडिओ ग्राफिक अॅरे (VGA),वीडियो आलेखी सरणी (वी जी ए)
व्हिडिओ ग्राफिक्स अॅरे (VGA),वीडियो ग्राफिक्स सरणी (वी जी ए)
व्हिडिओ सर्व्हर,वीडियो परिसेवक
दृष्टी,दृश्य
व्हिज्युअल छिद्र,दृश्य द्वारक
दृश्यमान दरवाजा,दृश्य द्वार
आभासी सर्किट,आभासी परिपथ
आभासी कार्य,आभासी फलन
आभासी स्मृती,आभासी स्मृति
आभासी खाजगी नेटवर्क,आभासी निजी संजाल
आभासी वास्तव,आभासी यथार्थ
"1.Virtual Reality, 2.Virtual Reality","1.आभासी वास्तविकता, 2.आभासी यथार्थता"
आभासी मार्कर वास्तविक भाषा,आभासी चिन्हक यथार्थ भाषा
आभासी वास्तविकता मार्कअप भाषा (VRML),आभासी यथार्थ मार्कअप भाषा (वी आर एम एल)
आभासी संचयन प्रवेश पद्धत,आभासी भंडारण अभिगम विधि
आभासी स्टोरेज व्यवस्थापन,आभासी भंडारण प्रबंधन
"1.व्हायरस, 2.व्हायरस","1.वायरस, 2.विषाणु"
व्हायरस शोधणे,वायरस संसूचन
"1.व्हायरस प्रोग्राम, 2.व्हायरस प्रोग्राम","1.वायरस प्रोग्राम, 2.विषांक क्रमादेश"
दृश्यमानता,दृश्यता
दृष्टी,दृष्टि
व्हिज्युअल बेसिक,दृश्य बेसिक/विज़्वल बेसिक
दृश्यमान C++,विजवल सी++
"1. व्हिज्युअल डिस्प्ले युनिट, 2. व्हिज्युअल डिस्प्ले युनिट","1.दृश्य प्रदर्श एकक, 2.दृश्य प्रदर्श इकाई"
आभासी,आभासी
आभासी पत्ता,आभासी पता
आभासी मशीन (VM),आभासी मशीन (वी. एम.)
"1. भाषण, 2. भाषण","1.वाक, 2.वाणी"
"1.स्पीच मेल, 2.व्हॉइस मेल","1.वाक् डाक, 2.वॉयस मेल"
स्पीच मेल सर्व्हर,वाक् डाक सर्वर
भाषण ओळख,वाक अभिज्ञान
"1.स्पीच नेट, 2.स्पीच नेट","1.वाक् जाल, 2.वाक् नेट"
गमावलेली स्मृती,विलोपी स्मृति
वेफर,वेफर
"1.व्हॉइस व्यवस्थापक, 2.WAIS व्यवस्थापक","1.वायस प्रबंधक, 2.डब्ल्यू ए आई एस प्रबधंक"
प्रतीक्षा समाप्त,प्रतीक्षा समाप्ति
प्रतीक्षा कॉइल,प्रतीक्षा कुंडलन
"1. भारित कोड, 2. भारित कोड","1.भारित कोड, 2.भारित कूट"
भारित सरासरी,भारित माध्य
वेळ वाट,प्रतीक्षा काल
लहरी दिशा,तरंग निर्देश
पुन्हा अंमलबजावणी,पुन: प्रवर्तन
"1. वांझ बँड रुंदी, 2. वांझ बँड क्षमता/रुंदी","1.बंजर बैंड चौड़आई, 2.बंजर बैंड क्षमता/विड्थ"
धबधबा मॉडेल,जलप्रपात निदर्श
तरंग,तरंगिका
वेव्हलेट इमेज कॉम्प्रेशन,तरंगिका प्रतिबिंब संपीडन
तरंग रूपांतर,तरंगिका रुपांतर
"1. कमकुवत अस्तित्व, 2. कमकुवत शक्ती","1.कमजोर अस्तित्व, 2. निर्बल सत्ता"
वेब,वेब
संकेतस्थळ,वेब पता
वेब लेखन,वेब लेखन
"1.वेब ब्राउझर, 2.वेब ब्राउझर","1.वेब विचरक, 2.वेब ब्राउजर"
वेब पृष्ठ,वेब पृष्ठ
वेब सर्व्हर,वेब परिसेवक
संकेतस्थळ,वेबस्थल
वेब समर्थित अनुप्रयोग,वेब समर्थित अनुप्रयोग
वेब समर्थित,वेब समर्थित
"1.भारित आलेख, 2. भारित आलेख","1.भारित ग्राफ, 2. भारित आलेख"
जोडलेले,सुसंबद्ध
चांगले तयार केलेले सूत्र,सुनिर्मित सूत्र
ऑर्डर केलेला सेट,सुक्रमित समुच्चय
"आर्द्रता, वेटवेअर","आर्द्रपात्र, वैटवेयर"
"1. व्हीटस्टोन सूचक मानक, 2. व्हीटस्टोन बेंचमार्क","1.व्हीटस्टोन निर्दश मानक, 2.व्हीटस्टोन बैंचमार्क"
"1. चाक, 2. चाक","1.चक्र, 2.पहिया"
पळवाट असताना,व्हाईल लूप
पांढरा बॉक्स चाचणी,श्वेत बक्स परीक्षण
"1. पांढरा, 2. पांढरा प्रकाश","1.श्वेत, 2.धवल प्रकाश"
पांढरा आवाज,श्वेत रव
"वाइड एरिया नेटवर्क (WAN, WAN)","विस्तृत क्षेत्र जालक्रम (डब्ल्यू ए एन, वैन)"
लार्ज एरिया नेटवर्क (WAN),बृहत् क्षेत्र जालक्रम (वैन)
रुंद बँड,विस्तृत बैंड
"1.वाइल्ड कार्ड, 2.वाइड कार्ड","1.वाइल्ड कार्ड, 2.विस्तृत कार्ड"
WIP,विप
tebwin वेब,टेब्विन वेब
जिप जिंका,विन जिप
"1.विंडो, 2.विंडो, 3.विंडो","1.विंडो, 2.खिडक़ई, 3.गवाक्ष"
"1.उघडणे,2.खिडक्या","1.गवाक्षन, 2.विंडोकरण"
खिडक्या,विंडोज
विंडोज एक्सप्लोरर,विंडोज अन्वेषक
windows nt,विंडोज एन टी
वायर फ्रेम मॉडेल,तार-फ्रेम निदर्श
"वायर प्रिंटर, वायर प्रिंटर","तार मुद्रक, तार प्रिंटर"
वायर्ड युक्तिवाद,तारकृत तर्क
