Telugu,Bengali
రిమోట్,দূরবর্তী
రిమోట్ కంట్రోల్,দূরবর্তী নিয়ন্ত্রণ
రిమోట్ కంట్రోల్ మరియు నావిగేషన్ సిస్టమ్,রিমোট কন্ট্রোল এবং নেভিগেশন সিস্টেম
రిమోట్ కంట్రోల్ యూనిట్,রিমোট কন্ট্রোল ইউনিট
రిమోట్ సిస్టమ్,দূরবর্তী সিস্টেম
రిమోట్‌గా నియంత్రించబడిన పరికరాలు,দূরবর্তীভাবে নিয়ন্ত্রিত সরঞ্জাম
కాయిల్‌ను పునరావృతం చేయండి,পুনরাবৃত্তি কয়েল
రిపీటర్,রিপিটার
పున ment స్థాపన,প্রতিস্থাপন
నింపడం,পুনরায় পরিশোধ
పునరుత్పత్తి,পুনরুত্পাদন
పునరుత్పత్తి,প্রজনন
తిరిగి రికార్డింగ్,পুনরায় রেকর্ডিং
పరిశోధన మరియు అభివృద్ధి,গবেষণা ও উন্নয়ন
రీసెట్,রিসেট
అవశేషాల పునర్నిర్మాణం,অবশিষ্টাংশের পুনরুত্থান
అవశేషాలు,অবশিষ্টাংশ
ప్రతిఘటన,প্রতিরোধ
నిరోధక లోడ్,প্রতিরোধের লোড
రెసిస్టర్,প্রতিরোধক
స్పష్టత,রেজোলিউশন
ప్రతిధ్వని,অনুরণন
ప్రతిధ్వని ఫ్రీక్వెన్సీ,অনুরণন ফ্রিকোয়েন্সি
ప్రతిధ్వని,অনুরণন
ప్రతిధ్వనించే లైన్,অনুরণন লাইন
ప్రతిధ్వని,রেজোনেটর
వనరు,সংস্থান
వనరుల భాగస్వామ్యం,রিসোর্স শেয়ারিং
ప్రతిస్పందించే కాలం,প্রতিক্রিয়া সময়
ప్రతిస్పందన,প্রতিক্রিয়া
పునరుద్ధరణ,পুন: প্রতিষ্ঠা
ఫలితం,ফলাফল
నిలుపుదల,ধরে রাখা
పున rans ప్రసారం,Retransmission
తిరిగి పొందడం,পুনরুদ্ধার
తిరిగి పొందే ఇంజిన్,পুনরুদ্ধার ইঞ্জিন
మళ్లీ ప్రయత్నించండి,পুনরায় চেষ্টা করা
తిరిగి,প্রত্যাবর্তন
తిరిగి మార్గం,ফিরে পথ
ప్రతిధ్వని,পুনর্বিবেচনা
ప్రతిధ్వని సమయం,পুনর্বিবেচনার সময়
రివర్స్ బయాస్డ్ డయోడ్,বিপরীত পক্ষপাতদুষ্ট ডায়োড
రివర్స్ కరెంట్,বিপরীতমুখী বিদ্যুৎ
రివాల్వింగ్,ঘূর্ণায়মান
రివైండ్,রিওয়াইন্ড
పునర్వ్యవస్థీకరణ ఫ్యూజ్,পুনঃনির্মাণ ফিউজ
రివైరింగ్,পুনর্নির্মাণ
తిరిగి వ్రాయబడుతుంది,পুনর্লিখনযোগ্য
RF డ్రైవ్,আরএফ ড্রাইভ
RF ఫీడర్,আরএফ ফিডার
RF ప్రమాదాలు,আরএফ বিপত্তি
RF రక్షణ నిష్పత్తి,আরএফ সুরক্ষা অনুপাত
రియోస్టాట్,রিওস্ট্যাট
రిబ్బన్,ফিতা
రివెట్,রিভেট
రివర్టెడ్ ఉమ్మడి,Rivetted যৌথ
రివర్టింగ్,Rivetting
RN ఛానల్,আরএন চ্যানেল
రోబోట్,রোবট
రోబోటిక్స్,যন্ত্রমানব নির্মাণ বিদ্যা
వరుసలో,রোল ইন
విడుదల,রোল আউট
రూట్,মূল
రోటరీ,রোটারি
భ్రమణం,ঘূর্ণন
మార్గం,রুট
రౌటర్,রাউটার
సాధారణ కార్యకలాపాలు,রুটিন অপারেশন
రౌటింగ్,রাউটিং
రన్ సమయం,সময় চালান
భద్రతా అమరిక,সুরক্ষা ব্যবস্থা
భద్రతా ఇంటర్‌లాక్,সুরক্ষা ইন্টারলক
సాగ్,সাগ
విశిష్ట లక్షణాలు,প্রধান বৈশিষ্ট্য
నమూనా,নমুনা
నమూనా మరియు హోల్డ్ సర్క్యూట్,নমুনা এবং হোল্ড সার্কিট
నమూనా పరిమాణం,সাধারন মাপ
నమూనా డేటా,নমুনাযুক্ত ডেটা
నమూనా,নমুনা
మాదిరి రేటు,নমুনা রেট
నమూనా సంతృప్తత,স্যাম্পলিং স্যাচুরেশন
మాదిరి సిద్ధాంతం,নমুনা তত্ত্ব/উপপাদ্য
ఉపగ్రహ,স্যাটেলাইট
ఉపగ్రహ కమ్యూనికేషన్,স্যাটেলাইট যোগাযোগ
ఉపగ్రహ కవరేజ్,স্যাটেলাইট কভারেজ
ఉపగ్రహ డిజిటల్ లింక్,স্যাটেলাইট ডিজিটাল লিঙ্ক
ఉపగ్రహ జోక్యం,স্যাটেলাইট হস্তক্ষেপ
ఉపగ్రహ రేడియో,স্যাটেলাইট রেডিও
ఉపగ్రహ రేడియో ప్రసారం,স্যাটেলাইট রেডিও ট্রান্সমিশন
ఉపగ్రహ ప్రసారం,স্যাটেলাইট সংক্রমণ
సంతృప్త గాలి,স্যাচুরেটেড এয়ার
సంతృప్త కరెంట్,স্যাচুরেটিং কারেন্ট
సంతృప్తత,স্যাচুরেশন
టూత్ వేవ్ చూసింది,দাঁত তরঙ্গ দেখেছি
స్కేలబిలిటీ,স্কেলাবিলিটি
స్కేల్,স্কেল
స్కేల్ ఫ్యాక్టర్,স্কেল ফ্যাক্টর
స్కేలింగ్,স্কেলিং
స్కాన్ చేసిన పుంజం,স্ক্যান মরীচি
స్కానర్,স্ক্যানার
స్కానింగ్ ఫ్రీక్వెన్సీ,স্ক্যানিং ফ্রিকোয়েন্সি
స్కానింగ్ లైన్,স্ক্যানিং লাইন
స్కాటరింగ్,বিক্ষিপ্ত
దృష్టాంతంలో,দৃশ্য
షెడ్యూలర్,সময়সূচী
స్కీమాటిక్,স্কিম্যাটিক
షాట్‌కీ అవరోధం,স্কটকি বাধা
సింటిలేషన్,সিন্টিলেশন
స్క్రాంబ్లర్,স্ক্র্যামব্লার
స్క్రాంబ్లింగ్,স্ক্র্যাম্বলিং
స్క్రాప్,স্ক্র্যাপ
స్క్రాపింగ్,স্ক্র্যাপিং
స్క్రాచ్,স্ক্র্যাচ
స్క్రీన్,পর্দা
స్క్రీన్ బర్న్,স্ক্রিন বার্ন
స్క్రీన్ బైపాస్,স্ক্রিন বাইপাস
స్క్రీన్ కరెంట్,স্ক্রিন কারেন্ট
స్క్రీన్ గ్రిడ్,স্ক্রিন গ্রিড
స్క్రీన్ సేవర్,স্ক্রিন সেভার
స్క్రీన్‌డ్ కేబుల్,স্ক্রিন করা কেবল
స్క్రీనింగ్,স্ক্রিনিং
స్క్రోల్,স্ক্রোল
స్కోర్ల్ బార్,স্ক্রল বার
స్క్రోలింగ్,স্ক্রোলিং
శోధన యంత్రము,খোঁজ যন্ত্র
ద్వితీయ,মাধ্যমিক
ద్వితీయ సెల్,মাধ্যমিক সেল
రంగం,সেক্টর
విభాగం,বিভাগ
స్వీయ విశ్లేషణ,স্ব ডায়াগনস্টিক
సెమీకండక్టర్,অর্ধপরিবাহী
పంపినవారు,প্রেরক
సున్నితత్వం,সংবেদনশীলতা
నమోదు చేయు పరికరము,সেন্সর
సీక్వెన్స్,ক্রম
క్రమ,সিরিয়াল
సీరియల్ యాక్సెస్,সিরিয়াল অ্যাক্সেস
సీరియల్ పోర్ట్,সিরিয়াল পোর্ট
సిరీస్ ప్రతిధ్వని,সিরিজ অনুরণন
సర్వర్,সার্ভার
సెటప్,সেটআপ
షేడింగ్,শেডিং
నీడ,ছায়া
షానన్ సిద్ధాంతం,শ্যাননের উপপাদ্য
షేపింగ్,রুপিং
షేర్‌వేర్,শেয়ারওয়্যার
కోశం,খাপ
మార్పు,শিফট
తరలించడం,স্থানান্তর
షాక్,ধাক্কা
షార్ట్ సర్క్యూట్,শর্ট সার্কিট
షార్ట్ సర్క్యూట్ పరీక్ష,শর্ট সার্কিট পরীক্ষা
చిన్న తరంగం,সংক্ষিপ্ত তরঙ্গ
షార్ట్ వేవ్ సెంటర్,শর্ট ওয়েভ সেন্টার
సత్వరమార్గం,শর্টকাট
షట్డౌన్,শাটডাউন
షట్డౌన్ సిగ్నల్,শাটডাউন সিগন্যাল
సైడ్ బ్యాండ్,সাইড ব্যান্ড
సైడ్ బ్యాండ్ శక్తి,সাইড ব্যান্ড শক্তি
సిగ్నల్,সংকেত
సిగ్నల్ వ్యాప్తి,সংকেত প্রশস্ততা
సిగ్నల్ ఫ్లో గ్రాఫ్,সংকেত প্রবাহ গ্রাফ
సిగ్నల్ జనరేటర్,সংকেত উৎপাদক
సిగ్నల్ లైట్,আলোক সঙ্গকেত
సిగ్నల్ రౌటింగ్,সিগন্যাল রাউটিং
సిగ్నల్ బలం,সংকেত শক্তি
సిగ్నల్ టు క్రాస్ టాక్ రేషియో,টক অনুপাত ক্রস করতে সংকেত
శబ్దం నిష్పత్తికి సిగ్నల్,শব্দ অনুপাত থেকে সংকেত
విస్మరించని శబ్దం నిష్పత్తికి సిగ్నల్,অদম্য শব্দ অনুপাতের সংকেত
సిగ్నలింగ్ మరియు మారడం,সংকেত এবং স্যুইচিং
సిగ్నలింగ్ బిట్,সংকেত বিট
ముఖ్యమైన సైడ్‌బ్యాండ్‌లు,গুরুত্বপূর্ণ সাইডব্যান্ডস
సింప్లెక్స్,সিম্প্লেক্স
అనుకరణ,সিমুলেশন
సిమ్యులేటర్,সিমুলেটর
సిమల్‌కాస్ట్,সিমুলকাস্ট
ఏకకాల మాస్కింగ్,একযোগে মাস্কিং
సైన్ భాగం,সাইন উপাদান
సైన్ తరంగం,সাইন ওয়েভ
సింగిల్ ఫ్రీక్వెన్సీ నెట్‌వర్క్,একক ফ্রিকোয়েন্সি নেটওয়ার্ক
సింగిల్ ఫేజ్ మోటారు,একক ফেজ মোটর
సైట్,সাইট
సైట్ లేఅవుట్ ప్రణాళిక,সাইট লেআউট পরিকল্পনা
నైపుణ్యం కలిగిన ఆపరేటర్,দক্ষ অপারেটর
దూరం దాటవేయండి,দূরত্ব এড়িয়ে যান
స్కై వేవ్,আকাশ তরঙ্গ
స్కై వేవ్ ప్రచారం,আকাশ তরঙ্গ প্রচার
స్లాబ్,স্ল্যাব
స్లాంట్ మార్గం,স্ল্যান্ট পাথ
స్లాట్,স্লট
స్మార్ట్ కార్డ్,স্মার্ট কার্ড
సోడియం ఆవిరి దీపం,সোডিয়াম বাষ্প প্রদীপ
మృదువైన కీ,নরম কী
సాఫ్ట్‌వేర్,সফটওয়্যার
సౌర కార్యకలాపాలు,সৌর ক্রিয়াকলাপ
సౌర శక్తి,সৌরশক্তি
సౌర మంటలు,সৌর শিখা
సౌర శక్తితో,সৌর শক্তি
ఘన స్థితి,কঠিন অবস্থা
ఘన స్థితి నిల్వ,সলিড স্টেট স্টোরেজ
సాలిడ్ స్టేట్ ట్రాన్స్మిటర్,সলিড স্টেট ট্রান্সমিটার
క్రమబద్ధీకరించండి,সাজান
ధ్వని,শব্দ
ధ్వని శోషణ,শব্দ শোষণ
సౌండ్ బ్యాలెన్స్,শব্দ ভারসাম্য
సౌండ్ డిటెక్టర్,সাউন্ড ডিটেক্টর
సౌండ్ మిక్సర్,সাউন্ড মিক্সার
ధ్వని దృక్పథం,শব্দ দৃষ্টিকোণ
సౌండ్ పవర్,শব্দ শক্তি
సౌండ్ ప్రూఫ్,সাউন্ড প্রুফ
సౌండ్ రికార్డింగ్,সাউন্ড রেকর্ডিং
ధ్వని ప్రతిబింబం,শব্দ প্রতিচ্ছবি
ధ్వని ప్రసార నష్టం,সাউন্ড ট্রান্সমিশন ক্ষতি
మూలం,সূত্র
సోర్స్ ఎన్కోడర్,উত্স এনকোডার
స్థలం,স্থান
అంతరిక్ష వైవిధ్యం,স্থান বৈচিত্র্য
స్పేస్ టెలికాస్టింగ్,স্পেস টেলিকাস্টিং
స్పేస్ వేవ్,স্পেস ওয়েভ
అంతరం,ব্যবধান
స్పామ్,স্প্যাম
స్పామింగ్,স্প্যামিং
వ్యవధి,স্প্যান
విడి బిట్,অতিরিক্ত বিট
విడిభాగాలు,স্পেয়ারস
స్పార్కింగ్,স্পার্কিং
ప్రాదేశిక,স্থানিক
ప్రాదేశిక ప్రభావం,স্থানিক প্রভাব
ప్రాదేశిక పునరావృతం,স্থানিক অপ্রয়োজনীয়তা
ప్రత్యేకమైన ప్రభావం,বিশেষ প্রভাব
స్పెషల్ ఎఫెక్ట్స్ యాంప్లిఫైయర్,বিশেষ প্রভাব পরিবর্ধক
స్పెషలైజేషన్,বিশেষীকরণ
స్పెసిఫికేషన్,স্পেসিফিকেশন
స్పెక్ట్రల్ శోషణ,বর্ণালী শোষণ
స్పెక్ట్రల్ బ్యాండ్ రెప్లికేషన్,বর্ণালী ব্যান্ড প্রতিলিপি
స్పెక్ట్రల్ పంపిణీ,বর্ণালী বিতরণ
స్పెక్ట్రల్ రిడెండెన్సీ,বর্ণালী অপ্রয়োজনীয়তা
స్పెక్ట్రోఫోటోమీటర్,স্পেকট্রোফোটোমিটার
స్పెక్ట్రోస్కోప్,বর্ণালী
స్పెక్ట్రం,বর্ণালী
స్పెక్ట్రమ్ ఎనలైజర్,বর্ণালি বিশ্লেষক
స్పెక్ట్రం ఆకృతి,বর্ণালী আকার
స్పీచ్ ఉచ్చారణ,বক্তৃতা বক্তৃতা
స్పీచ్ ఛానల్,স্পিচ চ্যানেল
స్పీచ్ కంప్రెషన్,বক্তৃতা সংকোচনের
స్పీచ్ ఎన్కోడింగ్,স্পিচ এনকোডিং
మాటలు గుర్తుపట్టుట,কন্ঠ সনান্তকরণ
స్పిన్,স্পিন
మురి,সর্পিল
స్ప్లికింగ్,স্প্লিকিং
స్ప్లిటర్,স্প্লিটার
స్పూల్,স্পুল
అరుదుగా,বিক্ষিপ্ত
స్పాట్ కిరణాలు,স্পট বিমস
స్ప్రెడ్ షీట్,ছড়িয়ে পড়া শিট
నకిలీ మరియు హార్మొనిక్ రేడియేషన్,উত্সাহী এবং সুরেলা বিকিরণ
నకిలీ సైడ్‌బ్యాండ్ పౌన .పున్యాలు,উত্সাহী সাইডব্যান্ড ফ্রিকোয়েন্সি
పిండిన వీడియో,ভিডিও চেপে
స్టాంపింగ్,স্ট্যাম্পিং
ప్రామాణిక సాఫ్ట్‌వేర్,স্ট্যান্ডার্ড সফ্টওয়্যার
ప్రామాణీకరణ,মানীকরণ
స్టాండ్బై,অপেক্ষা করো
స్టాండ్బై పరికరాలు,স্ট্যান্ডবাই সরঞ্জাম
స్టాండింగ్ వేవ్,স্থায়ী তরঙ্গ
స్టాండింగ్ వేవ్ రేషియో,স্থায়ী তরঙ্গ অনুপাত
టార్క్ ప్రారంభించడం,টর্ক শুরু
ప్రారంభ-స్టాప్,স্টপ শুরু
స్టాటిక్,স্থির
గణాంక పద్ధతి,পরিসংখ্যান পদ্ধতি
స్థితి,স্থিতি
స్థితి సూచన,স্থিতি ইঙ্গিত
స్థిరమైన,স্থির
స్టీరియో,স্টেরিও
స్టీరియో బ్యాలెన్స్,স্টেরিও ভারসাম্য
స్టీరియో ఎన్కోడర్,স্টেরিও এনকোডার
స్టీరియో జనరేటర్,স্টেরিও জেনারেটর
స్టీరియో మోడ్,স্টেরিও মোড
స్టీరియో ట్రాన్స్మిషన్,স্টেরিও ট্রান্সমিশন
స్టీరియోఫోనిక్ సౌండ్ పునరుత్పత్తి,স্টেরিওফোনিক সাউন্ড প্রজনন
స్టీరియోఫోనీ,স্টেরিওফনি
స్టీరియోస్కోపీ,স্টেরিওস্কোপি
ఇప్పటికీ చిత్రం,এখনও ছবি
ఉద్దీపన,উদ্দীপনা
స్టాప్‌బ్యాండ్,স্টপব্যান্ড
నిల్వ,স্টোরেজ
నిల్వ బ్యాటరీ గది,স্টোরেজ ব্যাটারি রুম
నిల్వ పరికరం,স্টোরেজ ডিভাইস
స్ట్రాటో ఆవరణ,স্ট্র্যাটোস্ফিয়ার
స్ట్రీమింగ్,স্ট্রিমিং
సాగదీయడం,প্রসারিত
స్ట్రింగ్,স্ট্রিং
నిర్మాణాత్మక,কাঠামোগত
స్టూడియో బ్లాక్,স্টুডিও ব্লক
స్టూడియో సెంటర్,স্টুডিও সেন্টার
స్టూడియో లైటింగ్,স্টুডিও আলো
స్టూడియో మానిటర్లు,স্টুডিও মনিটর
స్టైలస్,স্টাইলাস
సబ్‌బ్యాండ్ ఎన్‌కోడింగ్,সাবব্যান্ড এনকোডিং
సబ్‌బ్యాండ్ మాస్కింగ్,সাবব্যান্ড মাস্কিং
సబ్‌బ్యాండ్ నమూనాలు,সাবব্যান্ড নমুনা
సబ్‌నెట్,সাবনেট
సబ్‌యాంప్లింగ్,সাবমলিং
చందాదారుడు,গ্রাহক
ఆకస్మిక అయానోస్పియర్ భంగం,হঠাৎ আয়নোস্ফিয়ারের ব্যাঘাত
సన్ స్పాట్ కార్యాచరణ,সান স্পট ক্রিয়াকলাপ
సూపర్ పవర్ ట్రాన్స్మిటర్,সুপার পাওয়ার ট্রান্সমিটার
సూపర్ నమూనా,সুপার স্যাম্পলিং
సూపర్ సాకెట్,সুপার সকেট
సూపర్హీట్ ఆవిరి,সুপারহিটেড বাষ্প
సూపర్హెటెరోడిన్,সুপারহিটারোডিন
సూపర్హెటెరోడైన్ కన్వర్టర్,সুপারহিটারোডিন রূপান্তরকারী
సూపర్హెటెరోడైన్ రిసీవర్,সুপারহিটারোডিন রিসিভার
అతిశయోక్తి,সুপারিম্পোজড (বর্তমান)
సూపర్‌పోజిషన్,সুপারিপজিশন
సూపర్ స్థానం,সুপারপজিশন
సూపర్సోనిక్,সুপারসোনিক
సరఫరా వాహిక,সরবরাহ নালী
అణచివేత గ్రిడ్,দমন গ্রিড
ఉపరితల శబ్దం,পৃষ্ঠের শব্দ
ఉపరితల తరంగం,পৃষ্ঠ তরঙ্গ
సర్ఫింగ్,সার্ফিং
ఉప్పెన,উত্সাহ
పరిసరాలు,চারপাশ
ససెప్టెన్స్,সংবেদন
ససెప్టబిలిటీ,সংবেদনশীলতা
సస్పెండ్,স্থগিত
స్వాప్,অদলবদল
స్వీప్ సర్క్యూట్,সুইপ সার্কিট
స్విచ్,স্যুইচ
స్విచ్ బోర్డు,স্যুইচ বোর্ড
నియంత్రణ యూనిట్ ఆన్ చేయండి,নিয়ন্ত্রণ ইউনিট চালু করুন
మారడం,স্যুইচিং
చిహ్నం రేటు,প্রতীক হার
సుష్ట,প্রতিসম
సమకాలీన,সিঙ্ক (সিঙ্ক্রোনাস)
సమకాలీకరణ పల్స్,সিঙ্ক ডাল
సమకాలీకరణ బదిలీ,সিঙ্ক ট্রান্সফার
సమకాలీకరణ,সিঙ্ক্রোনাইজেশন
సమకాలీకరించబడింది,সিঙ্ক্রোনাইজড
సింక్రోనస్,সিঙ্ক্রোনাস
సింక్రోనస్ మోటారు,সিঙ্ক্রোনাস মোটর
సినర్జిక్,সিনারজিক
సినర్జిస్టిక్,সিনারজিস্টিক
సినర్జీ,সিনারজি
వాక్యనిర్మాణం,সিনট্যাকটিক
సింటాక్స్,বাক্য গঠন
సింటాక్స్ లోపం,বাক্যগঠন ত্রুটি
సింథసైజర్,সিনথেসাইজার
సింథసైజర్ కార్డులు,সিনথেসাইজার কার্ড
వ్యవస్థ,পদ্ধতি
సిస్టమ్ ఆర్కిటెక్చర్,সিস্টেম আর্কিটেকচার
సిస్టమ్ డిజైన్,ব্যবস্থা পরিকল্পনা
సిస్టమ్ మెను,সিস্টেম মেনু
ట్యాగ్,ট্যাগ
తిరిగి మాట్లాడు,ফিরে কথা
టేప్,টেপ
టేప్ రికార్డర్,টেপ রেকর্ডার
టేప్ స్లైసింగ్,টেপ স্লাইসিং
దెబ్బతింది,ট্যাপার্ড
లక్ష్యం,লক্ষ্য
సుంకం,শুল্ক
టాస్క్ బార్,টাস্ক বার
సాంకేతిక,প্রযুক্তিগত
సాంకేతిక సవాలు,প্রযুক্তিগত চ্যালেঞ্জ
సాంకేతిక అంశాలు,প্রযুক্তিগত বৈশিষ্ট্য
సాంకేతిక మార్గదర్శకాలు,প্রযুক্তিগত নির্দেশিকা
సాంకేతిక పరామితి,টেকনিক্যাল প্যারামিটার
సాంకేతిక నాణ్యత,প্রযুক্তিগত গুণ
సాంకేతిక స్నాగ్,প্রযুক্তিগত ছিনতাই
టెక్నిక్,প্রযুক্তি
సాంకేతిక పరిమితి,প্রযুক্তিগত সীমাবদ্ধতা
సాంకేతికం,প্রযুক্তি
టెక్నాలజీ అసెస్‌మెంట్,প্রযুক্তি মূল্যায়ন
టెలికాస్టింగ్,টেলিকাস্টিং
టెలిసిన్,টেলিসিন
టెలిగ్రఫీ,টেলিগ্রাফি
టెలిమాటిక్స్,টেলিমেটিক্স
టెలిమెటరింగ్,টেলিমেটারিং
టెలిఫోన్,টেলিফোন
టెలిటెక్స్ట్,টেলিটেক্সট
టెలివిజన్,টেলিভিশন
ఉష్ణోగ్రత,তাপমাত্রা
ఉష్ణోగ్రత నియంత్రణ,যথোপযুক্ত সৃষ্টিকর্তা
తాత్కాలిక,অস্থায়ী
తాత్కాలిక నిర్వహణ,অস্থায়ী পরিচালনা
తాత్కాలిక పునరావృతం,অস্থায়ী অপ্রয়োজনীয়তা
తన్యత బలం,টেনসিল শক্তি
టెన్టకిల్,তাঁবু
టెరాలి,টেরাবাইট (টিবি)
టెర్మినల్,টার্মিনাল
టెర్మినల్ ఎడాప్టర్లు,টার্মিনাল অ্যাডাপ্টার
టెర్మినల్ పరికరాలు,টার্মিনাল সরঞ্জাম
ముగించడం,সমাপ্তি
ప్రతిఘటనను ముగించడం,সমাপ্তি প্রতিরোধ
ముగింపు,সমাপ্তি
టెర్మినేటర్,টার্মিনেটর
టెర్రైన్ ప్రొఫైల్స్,ভূখণ্ডের প্রোফাইল
తృతీయ వైండింగ్,তৃতীয় বাতাস
పరీక్ష,পরীক্ষা
పరీక్ష డేటా,পরীক্ষার ডেটা
పరీక్ష చిత్రం,পরীক্ষার চিত্র
పరీక్ష సిగ్నల్,পরীক্ষা সংকেত
టెస్టర్,পরীক্ষক
పరీక్ష,পরীক্ষামূলক
పరీక్షలు మరియు కొలత,পরীক্ষা এবং পরিমাপ
ఉష్ణ శబ్దం,তাপীয় শব্দ
థర్మల్ ఓవర్లోడ్ రిలే,তাপ ওভারলোড রিলে
థర్మియోనిక్ రెక్టిఫైయర్,থার্মিয়োনিক রেকটিফায়ার
థర్మోకపుల్,থার্মোকল
థర్మామీటర్,থার্মোমিটার
థర్మోస్టాట్,থার্মোস্ট্যাট
థింబుల్,থিম্বল
థోరియేటెడ్ ఫిలమెంట్,থোরিয়েটেড ফিলামেন্ট
థ్రెడ్,থ্রেড
మూడు దశల సరఫరా,তিন ধাপ সরবরাহ
మూడు దశల ట్రాన్స్ఫార్మర్,তিন ফেজ ট্রান্সফর্মার
ప్రవేశం,থ্রেশহোল্ড
గొంతు మైక్రోఫోన్,গলা মাইক্রোফোন
థ్రస్ట్,থ্রাস্ট
థైరాట్రాన్,থাইরেট্রন
థైరిస్టర్,থাইরিস্টর
వంపు,কাত
టింబ్రే,টিম্ব্রে
సమయం,সময়
టైమ్ బేస్,সময় বেস
సమయ కోడ్,সময় কোড
సమయం స్థిరాంకం,সময় ধ্রুবক
సమయం ఆలస్యం,সময় বিলম্ব
టైమ్ డొమైన్,সময় ডোমেন
సమయం నమూనా,সময় নমুনা
సమయం సాగదీయడం,সময় প্রসারিত
టైమర్,টাইমার
టైటిల్ బార్,শিরোনাম বাক্স
To మరియు fro కదలిక,এবং মোশন
టోగుల్ స్విచ్,টগল সুইচ
టోకెన్ రింగ్ నెట్‌వర్క్,টোকেন রিং নেটওয়ার্ক
ఓరిమి,সহনশীলতা
టోన్ కంట్రోల్,টোন নিয়ন্ত্রণ
టూల్ బార్,সরঞ্জাম বার
సాధనాలు,সরঞ্জাম
దంతాల గేరింగ్,দাঁত গিয়ারিং
టోపోలాజీ,টপোলজি
టొరాయిడల్ వైండింగ్,টরয়েডাল বাতাস
టార్క్,টর্ক
మొత్తం నాణ్యత నిర్వహణ (TQM),মোট গুণমান পরিচালনা (টিকিউএম)
టోటలైజర్,টোটালাইজার
టవర్,টাওয়ার
ట్రేసర్,ট্রেসার
ట్రేసింగ్,ট্রেসিং
ట్రాక్,ট্র্যাক
ట్రాక్ బాల్,ট্র্যাক বল
ట్రాకింగ్,ট্র্যাকিং
ట్రాఫిక్ నిర్వహణ,ট্রাফিক ব্যবস্থাপনা
లావాదేవీల ఫైల్ సిస్టమ్,লেনদেন ফাইল সিস্টেম
ట్రాన్స్‌కోడ్,ট্রান্সকোড
ట్రాన్స్‌డ్యూసెర్,ট্রান্সডুসার
ట్రాన్సీవర్,ট্রানসিভার
బదిలీ లక్షణాలు,স্থানান্তর বৈশিষ্ট্য
బదిలీ ఫంక్షన్,স্থানান্তর ফাংশন
ట్రాన్స్ఫార్మర్,ট্রান্সফর্মার
ట్రాన్స్ఫార్మర్ ఎక్సైటర్,ট্রান্সফর্মার এক্সাইটার
ట్రాన్స్ఫార్మర్ ట్రాలీ,ট্রান্সফর্মার ট্রলি
తాత్కాలిక,ক্ষণস্থায়ী
తాత్కాలిక కోడింగ్,ক্ষণস্থায়ী কোডিং
అస్థిరమైన లోపం,ক্ষণস্থায়ী ত্রুটি
తాత్కాలిక మార్పిడి,ক্ষণস্থায়ী স্যুইচিং
ట్రాన్సిస్టర్,ট্রানজিস্টর
అనువాదం,অনুবাদ
అనువాదకుడు,অনুবাদক
ప్రసార,সংক্রমণ
ప్రసార ఇంటర్ఫేస్,সংক্রমণ ইন্টারফেস
ప్రసారణ తంత్రి,পরিচলন রেখা
ప్రసార నష్టం,সংক্রমণ ক্ষতি
ట్రాన్స్మిషన్ స్టూడియో,ট্রান্সমিশন স্টুডিও
ట్రాన్స్మిటర్,ট্রান্সমিটার
ట్రాన్స్మిటర్ కంట్రోలర్,ট্রান্সমিটার নিয়ামক
ట్రాన్స్మిటర్ నిర్వహణ,ট্রান্সমিটার রক্ষণাবেক্ষণ
ట్రాన్స్మిటర్ అవుట్ పుట్ పవర్,ট্রান্সমিটার আউট শক্তি
యాంటెన్నాను ప్రసారం చేస్తుంది,অ্যান্টেনা প্রেরণ
యాంటెన్నా లాభం ప్రసారం చేస్తుంది,অ্যান্টেনা লাভ প্রেরণ
ప్రసార పౌన frequency పున్యం,ফ্রিকোয়েন্সি প্রেরণ
ట్రాన్స్మిటింగ్ స్టేషన్,ট্রান্সমিটিং স্টেশন
ట్రాన్స్పాండర్,ট্রান্সপন্ডার
ట్రాపాట్ డయోడ్,ট্র্যাপ্যাট ডায়োড
ట్రావెలింగ్ వేవ్,ভ্রমণ তরঙ্গ
ట్రెల్లిస్ డీకోడింగ్,ট্রেলিস ডিকোডিং
కందకం మరియు కండ్యూట్,পরিখা এবং জলবাহী
ట్రిగ్గర్ సర్క్యూట్,ট্রিগার সার্কিট
ట్రిమ్,ট্রিম
ట్రిమ్మింగ్,ছাঁটাই
త్రిపాద,ট্রিপড
ట్రోపోస్పియర్,ট্রপোস্ফিয়ার
కత్తిరించడం,কাটা কাটা
ట్రూత్ టేబుల్,সঠিক তালিকা
ట్యూన్ చేయబడింది,সুরযুক্ত
ట్యూనర్,টিউনার
ట్యూనింగ్,টিউনিং
సొరంగం డయోడ్,টানেল ডায়োড
టన్నెలింగ్,টানেলিং
నిర్వహణ చుట్టూ తిరగండి,পরিচালন ঘুরে দেখুন
టర్న్ టేబుల్,টেবিল ঘুরিয়ে
ట్వీటర్,টুইটার
వక్రీకృత,পাকানো
వక్రీకృత జత కేబుల్,বাঁকানো জোড় কেবল
అసమతుల్య ఆడియో లైన్,ভারসাম্যহীন অডিও লাইন
వోల్టేజ్ కింద,ভোল্টেজের অধীনে
యునికాస్టింగ్,একীভূত
యూనివర్సల్ గేట్,ইউনিভার্সাল গেট
