Hindi,Bengali
गैसयांत्रिकी,গ্যাস মেকানিক্স
"कोटरिका,आंतरनिवास,संसाधित कार्ड पुंजक,जेब,पॉकेट","ধারক, অভ্যন্তরীণ, প্রক্রিয়াকৃত কার্ডের ভর, পকেট, পকেট"
बिंदु,বিন্দু
दूषित,দূষিত
विषाक्तन,বিষক্রিয়া
प्वासें बंटन,বিষ বিতরণ
"ध्रुवी,ध्रुवीय","পোলার, পোলার"
ध्रुवणमापी,পোলারিমিটার
ध्रुवणता,পোলারিটি
ध्रुवण,মেরুকরণ
"ध्रुवणदर्शी,पोलेरिस्कोप","পোলারিস্কোপ, পোলারিস্কোপ"
"ध्रुवित करना,ध्रुवित होना",মেরুকরণ
"ध्रुवक,पोलराइजर","পোলারাইজার, পোলারাইজার"
ध्रुवणता,পোলারিটি
ध्रुवणता,পোলারিটি
ध्रुवण विपात,পোলারিটি পতন
ध्रुवी जालक,পোলার জালি
पोलरॉइड,পোলারয়েড
"ध्रुवन,पोलरॉन","পোলারন, পোলারন"
"ध्रुव,अनंतक,संपर्कक,पोल","মেরু, অন্তহীন, যোগাযোগকারী, মেরু"
पोलोनियम,পোলোনিয়াম
बहुपरमाणुक,polyatomic
बहुक्रिस्टलीय,মাল্টিক্রিস্টালাইন
बहुरूपक,বহুরূপী
बहुलप्ररूपी,বহুরূপী
"कुंड,पूल",পুল
पुष्करिणी रिऐक्टर,পুষ্করিণী চুল্লি
सरंध्रता,ছিদ্র
सुवाह्य,সুবহ
"धनात्मक,धन,सकारात्मक,पॉजिटिव","ইতিবাচক, অর্থ, ইতিবাচক, ইতিবাচক"
पॉजिट्रॉन,পজিট্রন
पॉजिट्रोनियम,পজিট্রনিয়াম
"संभावना,संभाव्यता","সম্ভাবনা, সম্ভাবনা"
स्तम्भ,স্তম্ভ
"विभव (सं.),स्थितिज,शक्य (वि.)","সম্ভাব্য (v.), পরিস্থিতিগত, সম্ভাব্য (v.)"
विभव कूप,সম্ভাব্য কুপ
"विभवमापी,पोटेन्शियोमीटर","potentiometer, potentiometer"
पाउंडल,পাউন্ডাল
"पाउडर,चूर्ण","পাউডার, পাউডার"
चूर्ण विधि,পাউডার পদ্ধতি
"शक्ति, सामर्थ्य,क्षमता,घात","শক্তি, শক্তি, ক্ষমতা, ক্ষমতা"
घात नियम,ক্ষমতার নিয়ম
"शक्ति संयंत्र,विद्युत संयंत्र","পাওয়ার প্লান্ট, পাওয়ার প্লান্ট"
विद्युत प्रदाय,পাওয়ার সাপ্লাই
"प्रयोगात्मक,प्रायोगिक,व्यावहारिक","পরীক্ষামূলক, পরীক্ষামূলক, ব্যবহারিক"
"अयन,पुरस्सरण","ayan, precession"
"प्रतथ,परिशुद्ध","সঠিক, নির্ভুল"
"परिशुद्धता,परिशुद्धि","নির্ভুলতা, নির্ভুলতা"
प्रागुक्ति,ভবিষ্যদ্বাণী
वरणात्मक,নির্বাচনী
"वरीय,अधिमत","পছন্দের, পছন্দের"
प्रारंभिक,প্রাথমিক
निपीडन,সঙ্কোচন
"आद्य,प्राथमिक,प्रथम,मुख्य,प्रधान,मूल","আদি, প্রাথমিক, প্রথম, প্রধান, প্রধান, মূল"
"प्रारम्भक,प्राइमर","স্টার্টার, প্রাইমার"
"अभाज्य,आदिम","prime, primitive"
"मुख्य,प्रमुख,मूलधन","প্রধান, প্রধান, প্রধান"
नियम,নিয়ম
प्रिज्म,প্রিজম
"प्रिज्मीय,प्रिज्मी","প্রিজম্যাটিক, প্রিজম্যাটিক"
प्रायिकतात्मक,সম্ভাব্য
"परीक्षित्र,अन्वेषी शलाका",পরীক্ষক
"प्रक्रिया,कार्य-विधि","পদ্ধতি, পদ্ধতি"
"प्रक्रम,प्रवर्ध","প্রক্রিয়া, পর্যায়"
"प्रक्रमण,संसाधन","প্রক্রিয়াকরণ, সম্পদ"
संसाधित्र,প্রসেসর
"उत्पाद,गुणनफल",পণ্য পণ্য
उत्पादन,উৎপাদন
उत्पादकता,প্রমোদ
"प्रोग्राम,कार्यक्रम,क्रमादेश","প্রোগ্রাম, প্রোগ্রাম, প্রোগ্রাম"
क्रमादेशक,প্রোগ্রামার
"प्रगामी,पुरोगामी","প্রগতিশীল, প্রগতিশীল"
निषेध,নিষেধাজ্ঞা
"प्रक्षेपी,बहिर्विष्ट","প্রজেক্টিভ, আউটপুট"
प्रोन्नत इलेक्ट्रॉन,উন্নীত ইলেকট্রন
तात्कालिक न्यूट्रॉन,তাৎক্ষণিক নিউট্রন
भुजा,বাহু
"संचरण,प्रवर्धन,प्रचारण","সংক্রমণ, পরিবর্ধন, প্রচার"
नोदक,চালক
गुणधर्म,বৈশিষ্ট্য
"उचित मान,आइगन मान","সঠিক মান, আইজেন মান"
"समानुपात,अनुपात,भाग","অনুপাত, অনুপাত, বিভাজন"
नोदन,চালনা
प्रोटॉन,প্রোটন
सामीप्य,নৈকট্য
"1छद्म वेक्टर,छद्म सदिश","1pseudovector, pseudovector"
"अभिकर्ष,अभिकर्षण,उपकर्ष,छाप,पुल","আঁকা, টান, টান, ছাপ, সেতু"
"पुली,घिरनी,कप्पी","পুলি, ঝিরনি, কাপ্পি"
"चित्रांश विस्तारण,तल्यकालन क्षति,3अभिकर्षण","ইমেজ এক্সটেনশন, সিঙ্ক্রোনাইজেশন ক্ষতি, 3 ট্র্যাকশন"
स्पंदमान,স্পন্দন
स्पंदन,ফ্লাটার
"दाल,स्पंद","ডাল, ডাল"
स्पंदक,পালসার
पंप,পাম্প
पंपन,পাম্পিং
छिद्रण,ঘুষি
"तारा,पुतली,कनीनिका","তারকা, ছাত্র, কণিকা"
शुद्ध,বিশুদ্ধ
शुद्धता,সঠিকতা
"नील लोहित,बैंगनी,पर्पल","নীল লোহিত, বেগুনি, বেগুনি"
"दाब बटन,पुश बटन",পুশ বোতাম পুশ বোতাম
अपकर्षण,নিষ্কাশন
"पाइरैनोमीटर,सौरतापमापी","পাইরানোমিটার, সৌর থার্মোমিটার"
तापविद्युत,তাপবিদ্যুৎ
उत्तापमापी,হাইগ্রোমিটার
उत्तापमिति,সাইটোমেট্রি
"क्यू-लक्षणांक,क्यू-गुणांक","Q- অক্ষর, Q- সহগ"
"चतुर्थांश,वृत्त पाद","চতুর্ভুজ, বৃত্ত পা"
"वृत्तपादविद्युतमापी,क्वाड्रैन्ट इलेक्ट्रोमीटर","চতুর্ভুজ ইলেক্ট্রোমিটার, চতুর্ভুজ ইলেক্ট্রোমিটার"
द्विघात,চতুর্মুখী
चतुर्भुवी,চতুর্ভুজ
गुणता,গুণমান
क्वान्टम,কোয়ান্টাম
क्वान्टमी,কোয়ান্টাম
"क्वान्टमीकरण,क्वान्टमन,राशिकरण,प्रमात्रीकरण","কোয়ান্টাইজেশন, কোয়ান্টাম, কোয়ান্টাইজেশন, কোয়ান্টাইজেশন"
क्वान्टित,পরিমাপ করা
"मात्रात्मक,परिमाणात्मक","পরিমাণগত, পরিমাণগত"
"मात्रा,परिमाण,राशि","পরিমাণ, পরিমাণ, পরিমাণ"
क्वान्टम,কোয়ান্টাম
"चतुर्थांश,चौथाई,क्वार्टर","কোয়ার্টার, কোয়ার্টার, কোয়ার্টার"
"स्फटिक,क्वार्ट्ज","rhinestones, কোয়ার্টজ"
बद्धप्रायः अवस्था,সাধারণত অবস্থা
संततकल्प,উত্তরাধিকার
प्रत्यास्थकल्प बल,ইলাস্টিক বল
प्रत्यास्थकल्प तरंग,ইলাস্টিক তরঙ্গ
स्थायीकल्प परिपथ,স্থায়ী সার্কিট
स्थैतिककल्प,স্ট্যাটিক ইমেজ
स्थिरकल्प,স্থির চক্র
स्थायीकल्प दशा,স্থায়ী অবস্থা
शमन करना,নিভিয়ে ফেলা
शामक,উপশমকারী
"शमन,बुझाना","quench, quench"
शांत दिवस,শান্ত দিন
ढ्-मान,d-মান
"रेडियो (सं.),रेडियो (वि.),रेडियोऐक्टिव,विघटनाभिक,विकिरणी","রেডিও (সম্পাদনা), রেডিও (ভি.), তেজস্ক্রিয়, বিপর্যয়কর, বিকিরণ"
विकिरण सक्रियण विश्लेषण,বিকিরণ সক্রিয়করণ বিশ্লেষণ
"विघटनाभिक,रेडियोसक्रिय","বিচ্ছিন্ন, তেজস্ক্রিয়"
रेडियोसक्रिय अनुज्ञापक,তেজস্ক্রিয় লাইসেন্সকারী
"विघटनाभिकता,रेडियोसक्रियता,रेडियोऐक्टिवता","পচন, তেজস্ক্রিয়তা, তেজস্ক্রিয়তা"
"रेडियोग्राम,रेडियो तार,रेडियम चित्र","রেডিওগ্রাম, রেডিও তার, রেডিয়াম ছবি"
"रेडियोग्राफ,विकिरण चित्र","রেডিওগ্রাফ, বিকিরণ ছবি"
रेडियोऐक्टिव आयोडीन,তেজস্ক্রিয় আয়োডিন
"रेडियो आइसोटोप,विकिरण समस्थानिक","রেডিওআইসোটোপ, বিকিরণ আইসোটোপ"
"एक्स-किरण चिकित्सात्मक,विकिरण चिकित्सात्मक","এক্স-রে থেরাপি, রেডিয়েশন থেরাপি"
विकिरण चिकित्सक,বিকিরণ থেরাপিস্ট
"विकिरणमापी,रेडियोमीटर","রেডিওমিটার, রেডিওমিটার"
विकिरणमिति,রেডিওমেট্রি
रेडियोऐक्टिव-थैलियम,তেজস্ক্রিয়-থ্যালিয়াম
विकिरण चिकित्सा,বিকিরণ থেরাপির
रेडियम,রেডিয়াম
रेडियम चिकित्सा,রেডিয়াম থেরাপি
त्रिज्या,ব্যাসার্ধ
इन्द्र धनुष,ইন্দ্র ধানুশ
रामन प्रभाव,রমন প্রভাব
रेम्जडेन वृत्त,রামসডেন সার্কেল
"यादृच्छिक,अनियमित","এলোমেলো, অনিয়মিত"
यादृच्छिकीकरण,এলোমেলোকরণ
यादृच्छिकता,এলোমেলোতা
परासमापी,অসিলেটর
श्रव्यता का परास,শ্রবণযোগ্যতার পরিসীমা
द्रुतं विस्पंदन,দ্রুত পালস
"दुर्लभ,विरल","বিরল, বিরল"
"विरलन,विरलता",বিরলতা
विरल करना,বিরল করা
अनुमत वोल्टता,অনুমোদিত ভোল্টেজ
"अनुमतांक,संनिर्धारण","রেটিং, রেটিং"
अनुपात,অনুপাত
परिमेय,যুক্তিসঙ্গত
"असंसाधित दत्त,यथा प्राप्त उपात्त","আনপ্রসেসড ডেটাম, প্রাপ্ত ডেটাম হিসাবে"
"रश्मि,किरण,अर्धरेखा,अर","রশ্মি, কিরণ, অর্ধরেখা, আর"
रैले प्रकीर्णन,Raleigh বিক্ষিপ্ত
प्रतिघात,রিবাউন্ড
प्रतिक्रिया,প্রতিক্রিয়া
प्रतिघाती युग्मन,প্রতিক্রিয়াশীল যুগল
पुनः सक्रियण,পুনরায় সক্রিয়করণ
अपक्रांतिकता,অপ্রাসঙ্গিকতা
रिऐक्टर,চুল্লি
रिऐक्टर गुप्ति,চুল্লি গুপ্তি
आसज्जि अस्त्र,আসাজি অস্ত্র
"पाठ्यांक,पठन","পড়া, পড়া"
पुनः समंजन,পুনরায় সমন্বয়
वास्तविक,রিয়াল
"प्रतिक्षेप (सं.), प्रतिक्षिप्त होना (क्रि.)","প্রতিবিম্বিত করা (n.), প্রতিফলিত করা (ver.)"
पुनरुष्मण ताप,পুনর্জন্ম তাপ
पुनः अंशांकन,পুনরায় ক্রমাঙ্কন
"ग्राही,अभिग्राही","গ্রহণকারী, গ্রহণকারী"
"प्रतिसार,प्रतिसरण,पश्च सरण","বিপরীত, বিপরীত, পিছনে অ্যারে"
"व्युत्क्रम,अन्योन्य,पारस्परिक","বিপরীত, পারস্পরিক, পারস্পরিক"
"पारस्परिकता,व्युत्क्रमता","reciprocity, reciprocity"
"प्रतिक्षेप (सं.),प्रतिक्षिप्त (वि.)","প্রতিফলিত (V.), প্রতিফলিত (V.)"
"पुनर्योजन,पुनर्योग","recombination, reuse"
आवीक्षण,পর্যবেক্ষণ
"रिकार्ड,अभिलेख (सं.),दर्ज करना,अंकित करना (क्रि.)","রেকর্ড, রেকর্ড (n.), রেকর্ড করা, চিহ্নিত করা (v.)"
अभिलिखित,নথিভুক্ত
अभिलेखी,আর্কাইভিস্ট
अभिलेखन,রেকর্ডিং
"उपलब्धि,पुनः प्राप्ति,प्राप्ति","অর্জন, অর্জন, অর্জন"
"समकोणिक,समकोणिक निर्देशाक्ष",সমকোণ স্থানাঙ্ক স্থানাঙ্ক
"परिशोधन,दिष्टकरण","পরিশোধন, সংশোধন"
"परिशोधित,दिष्टकृत","পরিমার্জিত, পরিমার্জিত"
"दिष्टकारी,परिशोधक",সংশোধনকারী
दिष्टकारी वाल्व,সংশোধনকারী ভালভ
"सरलरेखीय,सरल रेखात्मक,ऋजुरेखीय","সরলরেখা, সরলরেখা, সরলরেখা"
पुनरावर्ती घटना,পুনরাবৃত্ত ঘটনা
"रक्त दानव,लाल दानव",রক্ত রাক্ষস লাল রাক্ষস
अभिरक्त विस्थापन,রক্ত স্থানচ্যুতি
"कम करना,समानयन करना,उपचयन करना","হ্রাস করা, সমান করা, সজীব করা"
(धूमकेतु की) समानीत द्युति,(ধূমকেতুর)
परिष्कृत दत्त,পরিমার্জিত তথ্য
"समानेय,लघुकरणीय,आबिंदुकोची","analogous, miniaturized, obligate"
परिवर्तन गुणांक,সহগ পরিবর্তন
रीड-पाइप,বেণুবাঁশ
पुनः प्रवेश,পুনরায় প্রবেশ
"निर्देश,संदर्भ","নির্দেশাবলী, রেফারেন্স"
परावर्तकता,প্রতিফলন
"परावर्तित,प्रतिबिंबित,बहिर्नत","প্রতিফলিত, প্রতিফলিত, প্রতিফলিত"
परावर्तित,প্রতিফলিত
परावर्ती,প্রতিফলিত
परावर्तन,প্রতিফলন
परावर्तनिक हानि,প্রতিফলিত ক্ষতি
परावर्तकता,প্রতিফলন
परावर्तक,প্রতিফলক
प्रतिवर्ती क्रियाविधि,রিফ্লেক্স মেকানিজম
अपवर्तित,প্রতিসৃত
अपवर्तन,প্রতিসরণ
अपवर्तनांक,প্রতিসরাঙ্ক
अपवर्तकता,অবাধ্যতা
अपवर्तनांकमापी,প্রতিসরাঙ্ক
"प्रशीतित्र,रेफ्रिजरेटर","রেফ্রিজারেটর, রেফ্রিজারেটর"
पुनर्हिमायन,reenactment
"पुनरुद्भवन,संपोषी पुनर्निवेशन,पुनर्जनन","পুনর্জন্ম, টেকসই পুনর্মিলন, পুনর্জন্ম"
"पुनर्जननी,पुनर्योजी,पुनरुत्पादक","regenerative, regenerative, regenerative"
"रजिस्ट्रेशन,पंजीकरण","নিবন্ধন, নিবন্ধন"
"विक्री गति,पश्च गमन,समाश्रयण,प्रतिक्रमण","বিক্রয় গতি, পশ্চাদমুখী আন্দোলন, রিগ্রেশন, বিপরীতমুখী"
"सम,नियमित,सममित","এমনকি, নিয়মিত, প্রতিসম"
समफलकी ठोस,আইসোফর্ম কঠিন
नियमन,প্রবিধান
संबंध,সম্পর্ক
"आपेक्षिक,सापेक्ष","আত্মীয়, আত্মীয়"
आपेक्षिकीय,আপেক্ষিক
आपेक्षिकत: निश्चर,তুলনামূলকভাবে নিশ্চিত
"आपेक्षिकता,रिलेटिविटी,आपेक्षिकी","আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা"
विश्रांति,বিশ্রাম
"रिले,प्रतिसारण","রিলে, ট্রান্সমিশন"
मोचन,মুক্তি
विश्वसनीयता,নির্ভরযোগ্যতা
अवशिष्ट,অবশিষ্ট
सुदूर नियंत्रण,দূরবর্তী নিয়ন্ত্রণ
पुनः प्रसामान्यीकृत,পুনর্নবীকরণ
"पुनः अभिविन्यास,पुनर्दिक विन्यास","পুনরায় অভিযোজন, পুনরায় কনফিগারেশন"
पुनरावर्तनीयता,পুনরাবৃত্তিযোগ্যতা
"रिपीटर,पुनरावर्तक","পুনরাবৃত্তিকারী, পুনরাবৃত্তিকারী"
"प्रतिकर्षित करना,प्रतिकर्षित होना","to repel, to be repelled"
प्रतिकर्षी,বিকর্ষণকারী
पुनरावृत्ति,পুনরাবৃত্তি
निरुपण,প্রতিনিধিত্ব
"प्रतिनिधि,निरुपक","প্রতিনিধি, প্রতিনিধি"
"पुनः प्राप्य,पुनरुत्पाद्य","পুনরুদ্ধারযোগ্য, পুনরুত্পাদনযোগ্য"
"पुनरुत्पादन,जनन,चित्रोत्पादन","প্রজনন, প্রজনন, প্রজনন"
प्रतिकर्षित,বিকর্ষণ
प्रतिकर्षण,বিকর্ষণ
प्रतिकर्षी,বিকর্ষণকারী
अनुसंधान,গবেষণা
"कुंड,हौज,जलाशय,तैलाशय,भंडार,आशय","কুন্ড, জলাধার, জলাধার, জলাধার, কুন্ড"
पुनः नियोजन,পুনঃনিয়োগ
"अवशिष्ट,अवशेष","residual, residual"
"प्रतिरोधक,प्रतिरोध","resistance, resistance"
प्रतिरोधकता,প্রতিরোধ ক্ষমতা
प्रतिरोधक,প্রতিরোধক
"वियोजन,खंडन,विभेदन","বিচ্ছিন্নতা, দ্রবীভূতকরণ, পার্থক্য"
अपभ्रष्टता.वियोजन,ভুল উপস্থাপনা
"खंड करना,विभेदन करना,वियोजन करना","ব্যবচ্ছেদ করা, বিচ্ছেদ করা, ব্যবচ্ছেদ করা"
वियोजक,স্প্লিটার
अनुनाद,অনুরণন
अनुनादी प्रभाव,অনুরণিত প্রভাব
अनुनादी,অনুরণিত
"अनुनादन,रेज़ओनेटन","অনুরণন, অনুরণন"
अनुनादक,অনুরণিত
"उत्तर,अनुक्रिया,प्रतिवेदन","উত্তর, প্রতিক্রিয়া, রিপোর্ট"
विराम,বিরতি
पुनः प्रारम्भ,আবার শুরু
अवशिष्ट किरण,অবশিষ্ট মরীচি
"परिणाम,फल,नतीजा","ফলাফল, ফলাফল, ফলাফল"
"परिणामी,निराकरण फल",ফলপ্রসূ ফলাফল
मंदित,প্রতিবন্ধী
मंदक,diluent
रेटिक्यूल,জালিকা
"दृष्टिपटल,रेटिना","রেটিনা, রেটিনা"
पश्चगतिक राकेट,পিছনের রকেট
"प्रतिध्वनि,प्रतिगमन,प्रतिघाव","রেজোন্যান্স, রিগ্রেশন, রিবাউন্ড"
अनुरणन,অনুসরণ
उत्क्रमण,বিপরীত
"उत्क्रम,प्रतिलोम,प्रतीप,रिवर्स","বিপরীত, বিপরীত, বিপরীত, বিপরীত"
पश्चदिशिक बायस,পশ্চাদমুখী পক্ষপাত
उत्क्रमणीयता,প্রত্যাবর্তনশীলতা
उत्क्रमणीय,বিপরীত
परिक्रमण,ঘূর্ণন
परिक्रमण करना,ঘোরানো
रेनल्ड्स् संख्या,রেনল্ডস নম্বর
धारा नियंत्रक,স্ট্রিম কন্ট্রোলার
विषम लंबाक्ष,বিজোড় দৈর্ঘ্য
"त्रिसमनताक्ष क्रिस्टल,समांतर षटफलकीय क्रिस्टल","ত্রিভুজাকার স্ফটিক, সমান্তরাল ষড়ভুজাকার স্ফটিক"
"रॉम्बायडीय प्रिज्म,चतुष्कोणी प्रिज्म","রম্বয়েড প্রিজম, চতুর্ভুজ প্রিজম"
रहो मेसॉन,রাজমিস্ত্রি থাকুন
"लय,ताल,नैज आवर्तिता","তাল, তাল, ছন্দ"
दक्षिणावर्ती,ঘড়ির কাঁটার দিকে
लंब प्रिज्म,উল্লম্ব প্রিজম
दक्षिणहस्त नियम,ডান হাতের নিয়ম
दक्षिणवर्ती पेंच,ডান দিকের স্ক্রু
समवर्ग प्रिज्म,সমতুল্য প্রিজম
दृढ़,শক্তিশালী
दृढ़ता,অধ্যবসায়
"परिशुद्ध प्रमाण,परिशुद्ध उपपत्ति","সঠিক প্রমাণ, সঠিক প্রমাণ"
"निनाद,वादन","শব্দ, যন্ত্র"
ऊर्मिका,উর্মিকা
उत्थानकाल,শুভদিন
रोबो,রোবো
राकेट क्रिया,রকেট কর্ম
राकेट,রকেট
राकेट विज्ञान,রকেট বিজ্ঞান
"रॉकन,संदोलन,डोलन","শিলা, আন্দোলন, দোলনা"
रून्टगेन,roentgen
"रून्टगेन-किरण,ऐक्सकिरण","রোন্টজেন-রে, এক্স-রে"
"लोटन,रोल,(सं.),गोल बनाना,बेलना (क्रि.)","ঘূর্ণায়মান, রোল, (সম্পাদনা), বৃত্তাকার, ঘূর্ণায়মান (সম্পাদনা)"
"बेलनी,लोटनी,लोटनिक (वि.),वेल्लन,लोटन (सं.)","বেলনি, লোটনি, লোটনিক (v.), Velan, Lotan (ed.)"
घूर्णी,ঘূর্ণায়মান
"घूर्णन करना,घूमना (क्रि.),चक्राकार,पहियारूपी (वि.)","ঘোরানো, ঘোরানো (v.), বৃত্তাকার, চাকাযুক্ত (v.)"
घूर्णी,ঘূর্ণায়মান
"घूर्णन,आवर्तन","ঘূর্ণন, ঘূর্ণন"
"घूर्णी,घूर्णात्मक,घूर्णनी","ঘূর্ণনশীল, ঘূর্ণনশীল, ঘূর্ণনশীল"
"घूर्णी,रोटेटर","ঘূর্ণায়মান, আবর্তনকারী"
"घूर्णनी,घूर्णी","ঘূর্ণায়মান, ঘূর্ণায়মান"
"रोटर,घूर्णक","রটার, রটার"
"रुक्ष,स्थूल","রুক্ষ, রুক্ষ"
"निकटन,निष्कोणन","বন্ধ, বন্ধ"
गमनागमन काल,ট্রানজিট সময়
मार्ग,পথ
"नित्यक्रम,नेमका","রুটিন, রুটিন"
"पद्मराग,माणिक्य,लाल,याकूत","পদ্মরাগ, রুবি, লাল, ইয়াকুত"
"रूबी लेसर,माणिक्य लेसर","রুবি লেজার, রুবি লেজার"
"रडर,दिकनियन्त्रक","rudder, control"
नियम,নিয়ম
रेखांकित ग्रेटिंग,আন্ডারলাইন করা ঝাঁঝরি
"रेखांकन,रेखाएँ","গ্রাফ, লাইন"
"धाव,परम्परा","রান, ঐতিহ্য"
धावी,রানার
"संविदार,संविदारण,फटना","চুক্তি, চুক্তি, বিস্ফোরণ"
रदरफ़र्ड प्रकीर्णन,রাদারফোর্ড বিক্ষিপ্ত
रदरफ़र्ड,রাদারফোর্ড
रिडबर्ग,রাইডবার্গ
निरापद लोड,নিরাপদ লোড
"निरापद,सुरक्षा","নিরাপদ, নিরাপদ"
"सुरक्षा फ्यूज,बिकफोर्ड फ्यूज","নিরাপত্তা ফিউজ, Bickford ফিউজ"
सुरक्षा वाल्व,নিরাপত্তা ভালভ
"प्रतिदर्श,नमूना","নমুনা, নমুনা"
"प्रतिदर्शी (वि.),प्रतिचयन (सं.)","নমুনা (v.), নমুনা (n.)"
सैंडविच,স্যান্ডউইচ
"उपग्रह,अनुषंगी,अनुगामी","স্যাটেলাইট, সাবসিডিয়ারি, ট্রেলিং"
अनुषंगी रेखा,উপনদী লাইন
संतृप्त करना,সন্তুষ্ট করার জন্য
शनि-वलय,শনি রিং
सवार्ट,savart
अदिश,স্কেলার
सोपानी गुणक,ধাপ গুণক
"प्रकीर्ण,प्रकीर्णन","বিক্ষিপ্ত, বিক্ষিপ্ত"
प्रकीर्णी प्रक्रम,বিচ্ছুরণ প্রক্রিয়া
दृश्य,দৃষ্টিশক্তি
"प्रस्फुरण,प्रस्फुर",প্রসারিত করা
"खरखर (ध्वनि),खरोंच","scratch (শব্দ), আঁচড়"
"छन्नी,चाली (सं.),चालना,छानना (क्रि.),आवरण,पर्दा,स्क्रीन","seve, seve (ed.), drive"
स्कू गेज़,sku দৃষ্টি
"बंद करना,मोहर लगाना,मुंह बंद करना (क्रि.)","বন্ধ করা, সীলমোহর করা, সীলমোহর করা (ver.)"
"ऋतुनिष्ठ उच्चावचन,मौसमी उतार-चढ़आव","ঋতু পরিবর্তন, ঋতু ওঠানামা"
सीकेन्ट नियम,সেক্যান্ট নিয়ম
"सेकंड (सं.),द्वितीय (वि.)","দ্বিতীয় (সম্পাদনা), দ্বিতীয় (ভি.)"
"द्वितीयक,गौण","মাধ্যমিক, মাধ্যমিক"
"1अनुभाग,खंड,परिच्छेद,काट,सेक्शन","1 বিভাগ, বিভাগ, বিভাগ, বিভাগ, বিভাগ"
"अवखंड,त्रिज्यखंड,सेक्टर","সেক্টর, সেক্টর, সেক্টর"
"दीर्घकालिक,चिरंतन",দীর্ঘ মেয়াদী
बीजारोपण,বীজ বপন
भूकंपविज्ञान,সিসমোলজি
भूकंपविज्ञान,সিসমোলজি
भूकंपमिति,সিসমোলজি
वरणक्षमता,নির্বাচন
"स्वतः,स्व","স্ব, স্ব"
नैज ऊर्जा,অন্তর্নিহিত শক্তি
स्वोत्तेजित दोलन,স্বতঃস্ফূর্ত দোলন
अर्ध चालक,অর্ধপরিবাহী
अर्ध आनुभविक,আধা অভিজ্ঞতামূলক
अर्ध-अनंत,আধা অসীম
अर्ध-लॉग ग्राफ-पत्र,আধা-লগ গ্রাফ শীট
गोलार्थ धन कोण,গোলাকার প্লাস কোণ
संवेद,ইন্দ্রিয়
सुग्राहीकृत,সংবেদনশীল
"सुग्राही,सूक्ष्मग्राही,संवेदनशील,संवेदी","সংবেদনশীল, সংবেদনশীল, সংবেদনশীল, সংবেদনশীল"
"ध्वनिग्राही दीप शिखा,ध्वनिग्राही ज्वाला","সাউন্ড রিসিভার ল্যাম্প ক্রেস্ট, সাউন্ড রিসিভার ফ্লেম"
"सुग्राहिता,सूक्ष्मग्रहिता,संवेदनशीलता","সংবেদনশীলতা, সংবেদনশীলতা, সংবেদনশীলতা"
"सक्रियकरण,संवेदनीकरण","সক্রিয়করণ, সেন্সিং"
संवेदक,সেন্সর
पृथक्करणीय,বিভাজ্য
"पृथकन,प्रथक्करण,पार्थक्य,अंतराल","বিচ্ছেদ, বিচ্ছেদ, বিচ্ছেদ, ফাঁক"
सप्तक,অষ্টক
सेप्टोड,সেপ্টোড
अनुक्रमण,ইনডেক্সিং
"श्रेणी,माला,सीरीज (मानचित्र)",সিরিজ সিরিজ সিরিজ (মানচিত্র)
सर्वो-मोटर,সার্ভো মোটর
"अस्तमन,व्यवस्थान,विन्यासन,विन्यास,आदृढ़न","সেট আপ, সেট আপ, সেট আপ, সেট আপ"
"अवक्रमित,छायित","degraded, shaded"
छाया,ছায়া
आकृति,চিত্র
तीक्ष्ण अंतक,ধারালো শেষ
स्फुट श्रेणी,স্পাউট পরিসীমা
"अपरूपक बल,अपरूपण","শিয়ার বল, শিয়ার"
परिरक्षित न्यूक्लाइड,সংরক্ষিত নিউক্লাইড
"सृति,विस्थापन,स्थानांतर","সৃষ্টি, স্থানচ্যুতি, স্থানান্তর"
प्रघाती वेग,শক বেগ
प्रघाती तरंग,শক ওয়েভ
"लघु,शीर्णक,अकर्ण्य","সংক্ষিপ্ত, জীর্ণ, অসংলগ্ন"
तीक्ष्ण स्वर,উচ্চকণ্ঠ
"पार्श्व पथ,शंट (सं.),पार्श्व पथन,शंटन (क्रि.)","পার্শ্বীয় পথ, শান্ট (সম্পাদনা), পাশের পথ, শান্ট (v.)"
"पार्श्व,पक्ष,भुजा","পাশ, পাশ, পাশ"
नाक्षत्र,পার্শ্বীয়
"दृष्टि,लक्ष्यदर्शी,दृष्टि चिह्न,लक्ष्य बांधना,अभिलक्षित करना,अभिसंधान करना","sighting, aiming, sighting, aiming, aiming, locating"
"राशि,चिह्न",রাশিচক্র সাইন
"संकेत,सिग्नल","সংকেত, সংকেত"
मूक अवधि,নীরব সময়
सिलिकन डायोड,সিলিকন ডায়োড
सिलिकन,সিলিকন
"सिलिकन पटलिका,सिलिकन वेफर","সিলিকন প্লাক, সিলিকন ওয়েফার"
"सादृश्य,समरूपता","সাদৃশ্য, উপমা"
अनुकारी,অনুকরণকারী
युगपत,যুগপত
"साइन,ज्या","সাইন, সাইন"
एकधा आयनन,একক আয়নকরণ
"एकल रेखा,एकल लाइन",একক লাইন একক লাইন
एकचरण,একক পদক্ষেপ
