Assamese,Marathi
গতিশীল ৰেজিষ্টেন্স,डायनॅमिक प्रतिकार
ছাঁদ,स्लॉट
স্লটযুক্ত এন্টেনা,स्लॉटेड अँटेना
"স্লট কাপলিং, স্লট কাপলিং","स्लॉट कपलिंग, स्लॉट कपलिंग"
স্লটযুক্ত চিলিণ্ডাৰ এন্টেনা,स्लॉटेड सिलेंडर अँटेना
স্লটযুক্ত লাইন,स्लॉटेड लाइन
স্লটেড ৱেভ ষ্ট্ৰিপ,Slotted लाट पट्टी
লেহেমীয়া এম্প্লিফায়াৰ,मंद अॅम्प्लीफायर
লেহেমীয়া অক্ষ,मंद अक्ष
লেহেমীয়া ক&#39;ড সময় জোখা,हळू कोड वेळ मापन
লেহেমীয়া অভিসৰণ,मंद अभिसरण
লেহেমীয়া বিচ্ছিন্নতা,मंद विचलन
retard,मंद होणे
কম কম্পাঙ্ক কঢ়িয়াই নিয়া,कमी वारंवारता वाहून नेणे
লেহেমীয়া হাইড্ৰ&#39;ডাইনেমিক তৰংগ,मंद हायड्रोडायनामिक लहर
কম চুম্বক শব্দৰ বিচ্ছিন্নতা,कमी चुंबक आवाज खंडितता
লেহেমীয়া গতিৰ স্ক্ৰু,मंद गती स्क्रू
নিউট্ৰন লেহেমীয়া কৰা,न्यूट्रॉन कमी करणे
লেহেমীয়া অপাৰেচন,हळू ऑपरेशन
লেহেমীয়া দোলন,मंद दोलन
লেহেমীয়া ৰিয়েক্টৰ,मंद अणुभट्टी
লেহেমীয়া শ্বক তৰংগ,मंद शॉक वेव्ह
লেহেমীয়া তৰংগ গঠন,मंद लहर रचना
লেহেমীয়া কাৰক,मंद करणारा घटक
ডিম ৰেডিয়চন,मंद विकिरण
ঘড়ী লেহেমীয়া হোৱা,घड्याळ मंद होत आहे
ৰিটাৰ্ডেচন,मंदता
ৰিটাৰ্ডিং শক্তি,मंद शक्ती
"স্লাগ, স্লাগ, কাম্বু","slugs, slugs, kambu"
স্লাগ টিউনিং,स्लग ट्यूनिंग
লস্তনা,लस्थाना
ডিম আয়ন,मंद आयन
পাংক ৰিয়েক্টৰ,पंक अणुभट्टी
লগাৰিদমিক বিকিৰণ,लॉगरिदमिक स्कॅटरिंग
সৰু দৃষ্টি অনুপাত,लहान गुणोत्तर
চুটি অৱতল নাকৰ ফুটা,लहान अवतल नाकपुडी
চুটি কাপলিং,लहान जोडणी
কম বিক্ষিপ্ত,कमी प्रसार
সৰু ঘূৰ্ণী,लहान भोवरा
সৰু সংখ্যা,लहान संख्या
অলপ দোলন,थोडे दोलन
সৰু সৰু বিক্ষিপ্ততা,किरकोळ गडबड
চুটি সংকেত অৱস্থা চুটি সংকেত অৱস্থা,लहान सिग्नल स्थिती लहान सिग्नल स्थिती
স্মিথ চাৰ্ট,स्मिथ चार्ट
স্মিথ হেলমহল্টৰ নিয়ম,स्मिथ हेल्महोल्टचा नियम
স্মিথ বেকাৰ মাইক্ৰস্কোপ,स्मिथ बेकर मायक्रोस्कोप
ধোঁৱা ধৰা পেলোৱা যন্ত্ৰ,स्मोक डिटेक्टर
কুঁৱলী সনা,धुके
কুঁৱলীময় পৃষ্ঠা,धुके पान
ন্যায্য কাম,न्याय्य काम
মসৃণ কাঁচ,गुळगुळीत काच
মচি পেলোৱা,मिटवत आहे
ইনডাক্টিভ কেপাচিটৰ,प्रेरक कॅपेसिटर
"বক্ৰ স্থাপন কৰা, বক্ৰ একত্ৰীকৰণ কৰা","वक्र उभारणे, वक्र विलीन करणे"
"কলংক, দাগ","कलंक, डाग"
লংপেন্ট,लंगडेपणा
জাহাজৰ চুম্বক,जहाज चुंबक
"স্নেপ শ্বট, ফটোগ্ৰাফ","स्नॅप शॉट, छायाचित्र"
snare ঢোল,सापळा ड्रम
স্নোক ডেম্পিং,स्नोक ओलसर
শ্বক শক্তি শোষক,शॉक ऊर्जा शोषक
চাবোনৰ ফিল্ম,साबण चित्रपट
sobolef বৈষম্য,sobolef असमानता
sobolef জনসংখ্যা,sobolef लोकसंख्या
"ছ’ডা এলুম, ছ’ডা এলুম","सोडा तुरटी, सोडा तुरटी"
সোডাৰ,सोडर
soddy বিচ্যুতি নিয়ম,सोडा विस्थापन नियम
ছডিয়াম আয়ন,सोडियम आयन
ছডিয়াম বাষ্প লেম্প,सोडियम वाफेचा दिवा
ইমানলৈকে,sofar
"কোমল, কোমল, কোমল","मऊ, मऊ, कोमल"
মৃদু আৰু নিস্তেজ,कोमल आणि निस्तेज
হ্ৰস্বম্যাদী উপাদান,अल्पकालीन घटक
কোমল ফেৰাইট,मऊ फेराइट
কোমল প্ৰতিফলন,मऊ प्रतिबिंब
কোমল উদ্ধৃতি,मऊ कोट
কোমল চুম্বকীয় পদাৰ্থ,मऊ चुंबकीय साहित्य
কোমল ছবি,मऊ चित्र
অল্পকালীন বিকিৰণ,अल्पायुषी विकिरण
"চুটি শ্বাৱাৰ, টেদাৰড শ্বাৱাৰ","लहान शॉवर, टिथर्ड शॉवर"
চুপাৰ কণ্ডাক্টৰ,सुपर कंडक्टर
অসুৰক্ষিত লক্ষ্য,असुरक्षित लक्ष्य
শব্দ কোমল,मऊ आवाज
সৰু ভেকুৱাম টিউব,लहान व्हॅक्यूम ट्यूब
মিনি ভেকুৱাম পালছাৰ,मिनी व्हॅक्यूम पल्सर
কম নিৰ্গমন নলী,कमी डिस्चार्ज ट्यूब
কোমল পানী,मऊ पाणी
অতি কম এক্স-ৰে,तुटपुंजे क्ष-किरण
"কোমল কৰা, কোমল কৰা","मऊ करणे, मऊ करणे"
"অযান্ত্ৰিক পদাৰ্থ, কোমল পদাৰ্থ","गैर-यांत्रिक सामग्री, मऊ सामग्री"
জোংকে নিয়ম,jonke नियम
সৌৰশক্তি,सौर
সৌৰ জ্বলন,सौर भडकणे
সৌৰ বিন্দু,सौर बिंदू
সৌৰ বায়ুমণ্ডল,सौर वातावरण
সৌৰ বায়ুমণ্ডলীয় জোৱাৰ,सौर वायुमंडलीय भरती
সৌৰ উপসৰ্গ,सौर परिशिष्ट
সৌৰ ক্ৰম’স্ফিয়াৰ,सौर क्रोमोस्फियर
সৌৰ তাপ,सौर उष्णता
সৌৰ বিকিৰণৰ তাপ,सौर विकिरण उष्णता
সৌৰ কিট,सौर किट
সৌৰ বৃদ্ধিৰ বক্ৰ,सौर वाढ वक्र
সৌৰ চক্ৰ,सौर चक्र
সৌৰ দিন,सौर दिवस
সূৰ্যগ্ৰহণ,सूर्यग्रहण
সূৰ্যগ্ৰহণৰ সীমা,सूर्यग्रहण सीमा
সৌৰ ইঞ্জিন,सौर इंजिन
সৌৰ কেলেণ্ডাৰ,सौर दिनदर्शिका
সৌৰ আঁহ,सौर फायबर
সৌৰ জ্বলন,सौर भडकणे
সৌৰ ফোকাচ,सौर फोकस
সৌৰ দোষ,सौर दोष
সৌৰ মাধ্যাকৰ্ষণ,सौर गुरुत्व
সৌৰ উত্তাপ,सौर गरम
সৌৰ ঘন্টা,सौर तास
সৌৰ হোৰা কোণ,सौर होरा कोण
সৌৰ সূচকাংক,सौर निर्देशांक
সৌৰ ৰেখাৰ তীব্ৰতা,सौर रेषेची तीव्रता
সৌৰ চুম্বকীয় ক্ষেত্ৰ,सौर चुंबकीय क्षेत्र
সৌৰ মাহ,सौर महिना
সৌৰ গতি,सौर गती
সৌৰ নিহাৰিকা,सौर तेजोमेघ
সৌৰ শব্দ,सौर आवाज
সৌৰ জ্বলন,सौर भडकणे
সৌৰ পেৰালেক্স,सौर लंबन
সৌৰ শিখা,सौर ज्योत
সৌৰ বিকিৰণ,सौर विकिरण
সৌৰ বিকিৰণ থাৰ্মোমিটাৰ,सौर विकिरण थर्मामीटर
সৌৰ ওলোটা স্তৰ,सोलर रिव्हर्सल लेयर
সৌৰ বৰ্ণালী,सौर स्पेक्ट्रम
সৌৰ প্ৰবাহ,सौर प्रवाह
সৌৰজগত,सौर यंत्रणा
সৌৰ জোৱাৰ-ভাটাৰ উত্থান,सौर भरतीओहोटी
সৌৰ সময়,सौर वेळ
সৌৰ টান বল,सौर कर्षण शक्ती
সৌৰ বেগ,सौर गती
সৌৰ বছৰ,सौर वर्ष
সৌৰ দৈনিক পৰিৱৰ্তন,सौर दैनिक बदल
"বিকিৰণ গ্ৰাফ, ছ’লাৰিগ্ৰাফ","रेडिएशन आलेख, सोलारिग्राफ"
"সৌৰ ৰেডিঅ’মিটাৰ, সৌৰমাপক","सौर रेडिओमीटर, सोलारिमीटर"
"ছল্ডাৰ, ছল্ডাৰ (ed.), ছল্ডাৰ কৰা, ছল্ডাৰ কৰা (n.)","सोल्डर, सोल्डर (सं.), सोल्डर, सोल्डर (एन.)"
"ছল্ডাৰিং, ছল্ডাৰিং","सोल्डरिंग, सोल्डरिंग"
ছল্ডাৰ বন্দুক,सोल्डर बंदूक
ছল্ডাৰ আইৰন,सोल्डर लोह
ছ&#39;লেন&#39;ইড,solenoid
ছ&#39;লেন&#39;ইড উপাদান,solenoid घटक
ছ&#39;লেন&#39;ইডাল ফিল্ড,solenoidal फील्ड
হাইড্ৰলিক ড্ৰাইভ,हायड्रॉलिक ड्राइव्ह
ছ&#39;লেন&#39;ইডাল ভেক্টৰ,solenoidal वेक्टर
"কঠিন, ভৰ, ঘনক","घन, वस्तुमान, घन"
ঘন কোণৰ প্ৰভাৱ,क्यूबिक कोन प्रभाव
ঘন কোণ,घन कोन
পিণ্ড,ढेकूळ
কঠিন সীমা,घन सीमा
কঠিন ইলেক্ট্ৰলাইট,घन इलेक्ट्रोलाइट
কঠিন ঘৰ্ষণ,घन घर्षण
কংক্ৰিটৰ ইনজেকচন ব্যৱস্থা,ठोस इंजेक्शन प्रणाली
কঠিন পৰ্যায়ৰ বিক্ৰিয়া,घन फेज प्रतिक्रिया
কঠিন প্ৰপেলেণ্ট ৰকেট,घन प्रणोदक रॉकेट
ঘনক কঠিন,घन घन
কঠিন দ্ৰৱণ,ठोस उपाय
কঠিন গোলক,घन गोल
"কঠিন অৱস্থা, কঠিন অৱস্থা, কঠিন অৱস্থা","घन अवस्था, घन अवस्था, घन अवस्था"
কঠিন অৱস্থাৰ বেটাৰী,सॉलिड स्टेट बॅटरी
ট্ৰেঞ্জিষ্টৰ কম্পিউটাৰ,ट्रान्झिस्टर संगणक
ঘন অৱস্থাৰ বিলম্ব ৰেখা,क्यूबिक स्टेट विलंब रेषा
ঘন অৱস্থাৰ লেজাৰ,क्यूबिक स्टेट लेसर
ঘন অৱস্থাৰ মেজাৰ,क्यूबिक स्टेट मेसर
কঠিন অৱস্থাৰ পদাৰ্থ বিজ্ঞান,घन स्थिती भौतिकशास्त्र
ঘন জালি কলিমেটৰ,क्यूबिक जाळी कोलिमेटर
ঘন গ্রীষ্মমণ্ডলীয় হাৰমনিক,घन उष्णकटिबंधीय हार्मोनिक
"কঠিন হৈ পৰে, জমা হয়, জমা হয়","घट्ट करणे, गोठणे, जमा करणे"
শৰীৰৰ ৰেখা,शरीर रेखा
পিন্দন কমপ্লেক্স,पिंडन कॉम्प्लेक्स
"কঠিন, কঠিন, কঠিন","घट्ट करणे, घट्ट करणे, घट्ट करणे"
কঠিন তৰল পৰিৱৰ্তন,घन द्रव संक्रमण
একক কণা বিবৰ্তন,एकल कण विवर्तन
একৰঙী তৰংগ,मोनोक्रोमॅटिक लाट
"একক ফেজ চুলা, একক ফেজ কুঁৱলী","सिंगल फेज फर्नेस, सिंगल फेज मिस्ट"
দ্ৰৱণীয়তা উৎপাদন,विद्राव्यता उत्पादन
দ্ৰৱণীয়তা,विद्राव्यता
দ্ৰৱণীয়তা বক্ৰ,विद्राव्यता वक्र
দ্ৰৱণীয়তা প্ৰভাৱ,विद्राव्यता प्रभाव
দ্রাৱক ফান্দ,दिवाळखोर सापळा
"সমাধান, অৰ্থ, সমাধান, সমাধান","उपाय, उपाय, उपाय, उपाय"
স্লাৰী বেচিন,स्लरी बेसिन
দ্বাৰা সমাধান কৰা হয়,माध्यमातून निराकरण
ট্ৰাফ,कुंड
ঘোল ৰঞ্জন,घोल रंजन
Ghoul গেলেৰী,घोल गॅलरी
দ্ৰৱণ তাপ চিকিৎসা,उपाय उष्णता उपचार
দ্ৰৱণৰ চাপ,समाधान दबाव
বাদ্যযন্ত্ৰৰ খেল,वाद्य खेळ
"সমাধান কৰা, সমাধান কৰা","सोडवणे, सोडवणे"
দ্রাৱক মাধ্যম,दिवाळखोर माध्यम
দ্রাৱক শক্তি,दिवाळखोर शक्ती
somigliana হাড়ভঙা,somigliana फ्रॅक्चर
sommerfeld মডেল,सॉमरफेल्ड मॉडेल
somerfeld তত্ত্ব,Somerfeld सिद्धांत
ছমাৰফেল্ড স্পেকট্ৰম বিচ্যুতি নিয়ম,सोमरफेल्ड स्पेक्ट्रम विस्थापन नियम
সোনাৰ,सोनार
sond,सोंड
পুত্ৰ,मुलगा
সোনিক বুম,सोनिक बूम
ধ্বনিগত মাধ্যাকৰ্ষণ,ध्वनिक गुरुत्व
শব্দৰ বিঘিনি,ध्वनिक अडथळा
একাউষ্টিক কোৰ,ध्वनिक कोर
শব্দ শক্তি,ध्वनी ऊर्जा
একাউষ্টিক অথৰিং,अकौस्टिक ऑथरिंग
একাউষ্টিক নজেল,ध्वनिक नोजल
ধ্বনি বিকিৰণ,ध्वनिक विकिरण
"ধ্বনি জোখা, ধ্বনিৰ তীব্ৰতা জোখা","ध्वनिक मापन, ध्वनिक तीव्रता मापन"
ধ্বনি জোখা সঁজুলি,ध्वनिक मापन उपकरणे
ধ্বনিগত খোজ,ध्वनिक हालचाल
ধ্বনি পৰীক্ষা,ध्वनिक चाचणी
hone,होन
শব্দ বয়,आवाज बॉय
"ফ&#39;নোমিটাৰ, ছ&#39;নোমিটাৰ","फोनोमीटर, सोनोमीटर"
একাউষ্টিক,ध्वनिक
"একাউষ্টিক ফিগাৰ, আৰ্ট ফিগাৰ","ध्वनिक आकृती, कला आकृती"
ঘাঁৰ প্ৰভাৱ,वेदनादायक परिणाम
সজাই পৰাই তোলা জেনেৰেটৰ,वर्गीकरण जनरेटर
সজাই পৰাই তোলা,सॉर्टर
"সজাই পৰাই তোলা, নিৰ্বাচন কৰা, সমতল কৰা, পৃথক কৰা","क्रमवारी लावणे, निवडणे, सपाट करणे, वेगळे करणे"
শ্বাটেন সহগ,शॅटन गुणांक
সজাই পৰাই তোলা স্তম্ভ,वर्गीकरण स्तंभ
সজাই পৰাই তোলা একক,वर्गीकरण युनिट
"শব্দ, শব্দ, শব্দ, চিনেপ্স","आवाज, शब्द, आवाज, सिनॅप्स"
শব্দ শোষক,ध्वनी शोषक
শব্দ শোষণ সহগ,ध्वनी शोषण गुणांक
শব্দ শোষণ উপাদান,ध्वनी शोषण घटक
শব্দ শোষক পদাৰ্থ,ध्वनी शोषक सामग्री
শব্দ বাৰ,साउंड बार
শব্দ প্ৰাচীৰ,आवाज तटबंदी
soundboard,साउंडबोर्ड
"শব্দ বাকচ, ড্ৰাম বাকচ","साउंड बॉक्स, ड्रम बॉक्स"
শব্দৰ বেদখল,ध्वनिक अतिक्रमण
শব্দ ৰেকৰ্ডিং কেমেৰা,ध्वनी रेकॉर्डिंग कॅमेरा
শব্দ বাহক,ध्वनी वाहक
শব্দৰ বিচ্ছিন্নতা,आवाज खंडितता
শব্দ বিচ্যুতি প্ৰযুক্তি,ध्वनी विक्षेपन तंत्रज्ञान
শব্দ শক্তি,ध्वनी ऊर्जा
শব্দ শক্তিৰ ঘনত্ব,ध्वनी ऊर्जा घनता
"শব্দ শক্তিৰ প্ৰবাহ, শব্দ শক্তিৰ প্ৰবাহ","ध्वनी ऊर्जा प्रवाह, ध्वनी ऊर्जा प्रवाह"
শব্দ দমন যন্ত্ৰ,आवाज दाबण्याचे साधन
শব্দ ক্ষেত্ৰ,ध्वनी क्षेत्र
স্পীচ ফিল্ম,भाषण चित्रपट
শব্দ গেট,आवाज गेट
কঠোৰ শব্দ,कडक आवाज
শব্দ শীৰ্ষ,आवाज शीर्ष
শব্দ প্ৰতিফলন,ध्वनी प्रतिबिंब
শব্দ নিবাৰণ কৰা,ध्वनीरोधक
শব্দৰ তীব্ৰতা,आवाजाची तीव्रता
একাউষ্টিক লেন্স,ध्वनिक लेन्स
শব্দৰ স্তৰ,आवाज पातळी
শব্দৰ মাত্ৰা গেজ,आवाज पातळी गेज
শব্দ কভাৰ,आवाज कव्हर
শব্দ ৰেখা,ध्वनी ओळ
একাউষ্টিক পজিচনাৰ,ध्वनिक स्थितीकर्ता
শব্দ মিক্সাৰ,ध्वनी मिक्सर
শব্দ মিশ্ৰণ,ध्वनी मिक्सिंग
talk movie,चर्चा चित्रपट
শব্দ মাউন্ট কৰা দৃষ্টি,ध्वनी आरोहित दृष्टी
শব্দৰ চাপ,ध्वनी दाब
শব্দ উৎপাদনকাৰী অংগ,आवाज निर्माण करणारा अवयव
শব্দ নিৰ্গমনকাৰী,ध्वनी उत्सर्जक
শব্দ নিবাৰণ,ध्वनीरोधक
শব্দ নিবাৰণকাৰী কোষ,ध्वनीरोधक सेल
শব্দ নিবাৰণ কৰা,ध्वनीरोधक
শব্দ কৰা,आवाज
শব্দ ৰেডিঅ&#39;মিটাৰ,ध्वनी रेडिओमीटर
একাউষ্টিক ৰেঞ্জ,ध्वनिक श्रेणी
শব্দ ৰশ্মি,ध्वनी बीम
শব্দ গ্ৰাহক,ध्वनी प्राप्तकर्ता
শব্দ ৰূপান্তৰ সহগ,ध्वनी रूपांतरण गुणांक
শব্দ ৰিজ&#39;লিউচন,ध्वनी रिझोल्यूशन
শব্দ দ্বিতীয়,आवाज दुसरा
একাউষ্টিক ছাঁ,ध्वनिक सावली
শব্দ বৰ্ণালী,ध्वनिक स्पेक्ट्रम
শব্দ বাৰ,साउंड बार
শব্দৰ বেগ,आवाजाचा वेग
শব্দ তৰংগ,ध्वनी लहर
একাউষ্টিক,ध्वनिक
শব্দ এনালগ,ध्वनी अॅनालॉग
"গভীৰতা জোখা, গভীৰতা জোখা, শব্দ কৰা","खोली मोजमाप, खोली मोजमाप, आवाज"
শব্দ কৰা বেলুন,आवाज करणारा फुगा
শব্দ বৰ্ড,ध्वनी बोर्ड
শব্দ কৰা ইলেক্ট্ৰ&#39;ড,ध्वनी इलेक्ट्रोड
গভীৰতা গেজ,खोली मोजण्याचे यंत्र
"গ্ৰেভিটি কনফিউজন, গ্ৰেভিটি উইঞ্চ","गुरुत्वाकर्षण गोंधळ, गुरुत्वाकर्षण विंच"
মুক্তি দিয়া,सोडणे
"উৎপত্তি, উৎস","मूळ, स्रोत"
উৎস ইলেক্ট্ৰ&#39;ড,स्रोत इलेक्ट्रोड
"উৎস কক্ষ, উৎস কক্ষ","स्रोत खोली, स्रोत खोली"
মূল উপ-স্বয়ংক্ৰিয়কৰণ,मूलभूत सब-ऑटोमेशन
মূল নথিপত্ৰ,मूळ दस्तऐवज
উৎস উপাদান,स्रोत घटक
উৎস এলেকা,स्त्रोत क्षेत्र
উৎস কম্পাঙ্ক মডুলেচন,स्रोत वारंवारता मॉड्यूलेशन
উৎস ফলন,स्त्रोत कार्य
মূল সামগ্ৰী,पालक साहित्य
উপ উৎস,उपस्रोत
শক্তিৰ উৎস,ऊर्जा स्रोत
পোহৰৰ উৎস,प्रकाश स्त्रोत
repulsion source,तिरस्करण स्रोत
শব্দৰ উৎস,ध्वनी स्रोत
মূল কাৰ্যসূচী,मूलभूत कार्यक्रम
উৎসৰ পৰিসৰ,स्रोत श्रेणी
উৎস বৰ্ণালী,स्रोत स्पेक्ट्रम
দক্ষিণ চুম্বকীয় মেৰু,दक्षिण चुंबकीय ध्रुव
দক্ষিণ মেৰু,दक्षिण ध्रुव
"দক্ষিণ মেৰু, দক্ষিণমুখী মেৰু","दक्षिण ध्रुव, दक्षिणाभिमुख ध्रुव"
"আকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ, খাদ্য","आकाश, अवकाश, अवकाश, अवकाश, अवकाश, अन्न"
"স্থান, আকাশ আৰু সময়","जागा, आकाश आणि वेळ"
আকাশী ক্ষীণকৰণ,आकाशीय क्षीणता
আকাশী কেবিন,आकाशीय केबिन
"আন্তঃনক্ষত্ৰীয় আধান, মহাকাশ আধান","इंटरस्टेलर चार्ज, स्पेस चार्ज"
অন্তৰ্স্থলীৰ চাৰ্জ গ্ৰীড,इंटरस्टिशियल चार्ज ग्रिड
ভাস্কৰ্য্যযুক্ত চাৰ্জ লেভেল,शिल्पित शुल्क पातळी
অন্তৰ্স্থলীৰ আধান সীমিতকৰণ সহগ,इंटरस्टिशियल चार्ज मर्यादित गुणांक
আকাশী আধান ক্ষেত্ৰ,खगोलीय चार्ज फील्ड
আন্তঃস্পেচ আধান তৰংগ,इंटरस्पेस चार्ज वेव्ह
বিকল্প ক&#39;ড,पर्यायी कोड
আকাশৰ উপাদান,आकाश घटक
ষ্টেৰিঅ&#39;স্কোপিক,स्टिरिओस्कोपिक
স্থানীয় স্থানাংক,अवकाशीय समन्वय
ছুটিৰ সম্পৰ্ক প্ৰবন্ধ,सुट्टी सहसंबंध लेख
মহাকাশযান,अंतराळयान
আকাশৰ ধাৰা,आकाश प्रवाह
আকাশ বক্ৰ,आकाश वक्र
ষ্টেৰিঅ&#39;স্কোপিক বিতৰণ,स्टिरिओस्कोपिक वितरण
ছুটিৰ উপাদান,सुट्टीचा घटक
মহাকাশ উৰণ,अवकाश उड्डाण
আকাশী বিন্দু পথ,खगोलीय बिंदू मार्ग
ষ্টেৰিঅ&#39;স্কোপিক সূত্ৰ,स्टिरिओस्कोपिक सूत्र
ষ্টেৰিঅ&#39; গ্ৰেটিং,स्टिरिओ जाळी
"আকাশী গ্ৰুপ, আকাশী গ্ৰুপ, ষ্টেৰিঅ’স্ক’পিক গ্ৰুপ","आकाशी ग्रुप, आकाशी ग्रुप, स्टिरिओस्कोपिक ग्रुप"
আকাশ গোট প্ৰতিসমতা,आकाश गट सममिती
space lab,अंतराळ प्रयोगशाळा
"ষ্টেৰিঅ’স্কোপিক জালি, আকাশী জালি","स्टिरिओस्कोपिक जाळी, हवाई जाळी"
ষ্টেৰিঅ&#39;স্কোপিক ইমেজ,स्टिरिओस्कोपिक प्रतिमा
দিক চিত্ৰম,दिक चित्रम
আকাশৰ পাৰ্যমান্যতা,आकाश पारगम्यता
আকাশ শিল্প,आकाश कला
মহাকাশ পদাৰ্থ বিজ্ঞান,अंतराळ भौतिकशास्त्र
মহাকাশ অন্বেষক,स्पेस एक्सप्लोरर
আকাশ কোৱাণ্টাইজেচন,आकाश परिमाण
আকাশ গণনা,आकाश संख्या
আকাশী তেজ,आकाशीय रक्त
ভৌতিক প্ৰতিফলন,शारीरिक प्रतिबिंब
স্থানীয় সম্পৰ্ক,स्थानिक संबंध
মহাকাশ ৰকেট,अंतराळ रॉकेट
মহাকাশ উপগ্ৰহ,अंतराळ उपग्रह
মহাকাশ কেন্দ্ৰ,अंतराळ स्थानक
"মহাকাশ পোছাক, মহাকাশ কৱচ","स्पेस ड्रेस, स्पेस आर्मर"
স্থান-কাল,अवकाश काळ
স্থান ধ্ৰুৱক,जागा स्थिर
স্থান স্থানাংক,जागा समन्वय
স্পেচ গাইড,अंतराळ मार्गदर्शक
স্থান বক্ৰতা,जागा वक्रता
"স্থান সময় বক্ৰ, স্থান সময় বক্ৰ","स्पेस टाइम वक्र, स्पेस टाइम वक्र"
মানসিক ব্যৱস্থা,मानसिक प्रणाली
স্থান ফলন,स्पेस फंक्शन
সময়কাল,कालावधी
সময়ৰ ব্যৱধান,वेळ मध्यांतर
সময় জোখা,वेळ मोजमाप
সময় বিন্দু,वेळ बिंदू
সময় মণ্ডল,वेळ क्षेत्र
স্থান প্ৰতিসমতা,अंतराळ सममिती
মহাকাশৰ ট্ৰেজেক্টৰী,अंतराळ मार्ग
স্থান ভ্যাৰিয়েন্স,जागा भिन्नता
স্থান আয়তন,जागा खंड
মহাকাশযান,अंतराळयान
"মহাকাশৰ বেগ, আকাশৰ বেগ","अवकाशाचा वेग, आकाशाचा वेग"
আকাশৰ ঢৌ,आकाशाची लाट
সময়ৰ সম্পৰ্ক,वेळ सहसंबंध
অন্তৰ্স্থলীৰ এন্টেনা,इंटरस्टिशियल अँटेना
আন্তঃনক্ষত্ৰীয় সমবাৰ,इंटरस्टेलर आयसोबार
ব্যৱধান,मध्यांतर
ডিফাৰেন্সিয়েল ৰড,विभेदक रॉड
ডিফাৰেন্সিয়েল লিফ,विभेदक पान
মহাকাশযান,अंतराळयान
আকাশী,आकाशी
বিশেষ উদ্দেশ্যৰ কম্পিউটাৰ,विशेष उद्देश संगणक
আপেক্ষিকতাবাদৰ নিৰ্দিষ্ট তত্ত্ব,विशिष्ट सापेक्षता सिद्धांत
নিৰ্দিষ্ট ধ্বনি প্ৰতিৰোধ ক্ষমতা,विशिष्ट ध्वनिक प्रतिबाधा
"স্থানান্তৰ, ব্যৱধান","हस्तांतरण, मध्यांतर"
ট্ৰেঞ্জিচনেল,संक्रमणकालीन
মাৰ্কাৰ ব্যৱধান,मार्कर मध्यांतर
ব্যৱধানৰ তৰংগ,मध्यांतर लहर
ধাৰ্য্যকৰ্তা,निर्दिष्टकर्ता
"শালখণ্ড, সমুতখণ্ড, স্পাল","शालखंड, समुतखंड, स्पाल"
"aggregation, পোনা মেলা","एकत्रीकरण, स्पॉनिंग"
সম্প্ৰসাৰণ,विस्तार
"স্পাৰ্ক, স্পাৰ্ক","ठिणगी, ठिणगी"
এন্টি স্পাৰ্ক,विरोधी स्पार्क
স্পাৰ্কিং ৰাশিফল,चमकणारी पत्रिका
স্পাৰ্ক ইমাৰ্জেচন,स्पार्क विसर्जन
স্পাৰ্কিং ফ্ৰিকুৱেন্সি,स्पार्किंग वारंवारता
স্পাৰ্কিং ব্যৱধান,स्पार्किंग मध्यांतर
"স্পাৰ্কিং গেপ নজেল,ইলেক্ট্ৰ&#39;ডলেছ নজেল","स्पार्किंग गॅप नोजल, इलेक्ट्रोडलेस नोजल"
স্পাৰ্কিং লেংথ,स्पार्किंग लांबी
স্পাৰ্ক লাইন,स्पार्क लाइन
স্পাৰ্ক প্লাগ,स्पार्क प्लग
স্পাৰ্কিং ভল্টেজ,स्पार्किंग व्होल्टेज
ঝলমলীয়া কাম,चमकणारा सह
স্পাৰ্কিং ৰেজিষ্টেন্স,स्पार्किंग प्रतिकार
স্পাৰ্কিং স্পেকট্ৰম,स्पार्किंग स्पेक्ट्रम
স্পাৰ্ক পৰীক্ষা,स्पार्क चाचणी
স্পাৰ্ক ট্ৰেন্সমিটাৰ,स्पार्क ट्रान्समीटर
স্পাৰ্কিং ব্যৱধান মডুলেচন,स्पार्किंग इंटरव्हल मॉड्युलेशन
স্ফিংক্টাৰ ব্যৱধান,स्फिंक्टर मध्यांतर
স্পাৰ্ক প্লাগ,स्पार्क प्लग
স্পাৰ্কিং পটেনচিয়েল,स्पार्किंग क्षमता
পোহৰৰ শাখা,हलकी शाखा
"আকাশী, স্থানীয়","आकाशीय, स्थानिक"
আকাশী উপাদান,आकाशीय घटक
"স্থানীয় স্থানাংক, আকাশী স্থানাংক, অৱস্থান স্থানাংক, ত্ৰিমাত্ৰিক স্থানাংক","अवकाशीय समन्वय, आकाशीय समन्वय, स्थान समन्वय, त्रिमितीय समन्वय"
আকাশী বক্ৰতা,खगोलीय वक्रता
আকাশী ঘনত্ব,आकाशीय घनता
আকাশী দিশ,आकाशीय दिशा
আকাশী দোষ,आकाशीय दोष
"ষ্টেৰিঅ’স্কোপিক বিতৰণ, স্থানীয় বিতৰণ, স্থানীয় বিতৰণ","स्टिरिओस्कोपिक वितरण, अवकाशीय वितरण, अवकाशीय वितरण"
