Kannada,Odiya
ಸಾಲು ನಿರ್ವಹಣೆ,ଧାଡି ପରିଚାଳନା
ಸಾಲು ನೋಂದಣಿ,ଧାଡି ରେଜିଷ୍ଟର |
"1. ಸಾಲು ಜಾಲ, 2. ಸಾಲು ಜಾಲ","1. ଧାଡି ନେଟୱାର୍କ, 2. ଧାଡି ନେଟୱାର୍କ |"
ಸಾಲು ಸಿದ್ಧಾಂತ,ଧାଡି ସିଦ୍ଧାନ୍ତ |
ವೇಗದ ಪ್ರವೇಶ ಮೆಮೊರಿ,ଦ୍ରୁତ ପ୍ରବେଶ ସ୍ମୃତି
ಕ್ವಾಟಿಯಂಟ್,Quotient
ರೇಡಿಯೋ ಫ್ರೀಕ್ವೆನ್ಸಿ ಇಂಟರ್‌ಫರೆನ್ಸ್ (RFI),ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ହସ୍ତକ୍ଷେପ (RFI)
ರಾಡಿಕ್ಸ್,ରେଡିକ୍ସ |
ರಾಂಡಮ್ ಆಕ್ಸೆಸ್ ಕಂಪ್ಯೂಟರ್ ಸಲಕರಣೆ (RACE),ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ କମ୍ପ୍ୟୁଟର ଉପକରଣ (RACE)
ಯಾದೃಚ್ಛಿಕ ಪ್ರವೇಶ ಮೆಮೊರಿ (RAM),ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ ମେମୋରୀ (RAM)
ಯಾದೃಚ್ಛಿಕ ಸ್ಕ್ಯಾನಿಂಗ್,ଅନିୟମିତ ସ୍କାନିଂ |
"1.ರಾಸ್ಟರ್, 2.ರಾಸ್ಟರ್","1.raster, 2.raster"
ರಾಸ್ಟರ್ ಸ್ಕ್ಯಾನಿಂಗ್,ରାଷ୍ଟର ସ୍କାନିଂ |
ಪುನರ್ನಿರ್ಮಾಣ,ପୁନ eng ନିର୍ମାଣ
ಪುನಶ್ಚೇತನ,ପୁନର୍ଜୀବନ
"1. ಪ್ರವೇಶಿಸುವಿಕೆ, 2. ಪ್ರವೇಶಿಸುವಿಕೆ","1. ଅଭିଗମ୍ୟତା, 2. ଅଭିଗମ୍ୟତା |"
ಓದುವುದು,ପ reading ିବା
ಓದುವ ತಲೆ,ମୁଣ୍ଡ ପ reading ିବା |
"1. ಓದಲು ಮಾತ್ರ, 2. ಓದಲು ಮಾತ್ರ","1. କେବଳ ପ read, 2. କେବଳ ପ read |"
"1. ಓದಲು ಮಾತ್ರ ಮೆಮೊರಿ, 2. ಓದಲು ಮಾತ್ರ ಮೆಮೊರಿ","1. କେବଳ ସ୍ମୃତି ପ read, 2. କେବଳ ସ୍ମୃତି ପ read |"
ಓದುವ ಬರವಣಿಗೆ ತಲೆ,ଲେଖା ମୁଣ୍ଡ ପ reading ୁଛି |
"1. ಓದುವ ಚಕ್ರ, 2. ಬರೆಯುವ ಚಕ್ರ","1. ପ cycle ଼ିବା ଚକ୍ର, 2. ଲେଖିବା ଚକ୍ର |"
"1. ಓದುವ ಸೈಕಲ್, 2. ಬರವಣಿಗೆ ತಲೆ","1. ପ Cy ିବା ଚକ୍ର, 2. ହେଡ୍ ଲେଖିବା |"
"1. ಓದುವ ಸ್ಮರಣೆ, 2. ಬರವಣಿಗೆಯ ಸ್ಮರಣೆ","1. ସ୍ମୃତି ପ reading ିବା, 2. ସ୍ମୃତି ଲେଖିବା |"
ಓದುಗ,ପାଠକ
"ಓದುವುದು, ಓದುವುದು","ପ reading ିବା, ପ reading ିବା"
"1.ಓದಿ, 2.ಓದಿದ ನಂತರ","1. ପ out ଼ିବା, 2. ପୋଷ୍ଟ ପ reading ିବା |"
ನಿಜವಾದ ಸಮಯ,ସମୟ ବାସ୍ତବ |
"1. ತ್ವರಿತ ಪ್ರತಿಕ್ರಿಯೆ ಪ್ರಕ್ರಿಯೆ, 2. ತಕ್ಷಣದ ಪ್ರತಿಕ್ರಿಯೆ ಪ್ರಕ್ರಿಯೆ","1. ଦ୍ରୁତ ପ୍ରତିକ୍ରିୟା ପ୍ରକ୍ରିୟାକରଣ, 2. ତୁରନ୍ତ ପ୍ରତିକ୍ରିୟା ପ୍ରକ୍ରିୟାକରଣ |"
ರಿಸೀವರ್,ରସିଦ
ಗುರುತಿಸುವಿಕೆ ತರ್ಕ,ସ୍ୱୀକୃତି ତର୍କ
ರಿಪ್ರೋಗ್ರಾಮಿಂಗ್ ವರ್ಗಾವಣೆ,ପୁନ repr ପ୍ରୋଗ୍ରାମିଂ ସ୍ଥାନାନ୍ତର |
ದಾಖಲೆ,ରେକର୍ଡ
"1. ರೆಕಾರ್ಡಿಂಗ್ ಹೆಡ್, 2. ರೆಕಾರ್ಡಿಂಗ್ ಹೆಡ್","1. ରେକର୍ଡିଂ ହେଡ୍, 2. ରେକର୍ଡିଂ ହେଡ୍ |"
ಸರಿಪಡಿಸಬಹುದಾದ ದೋಷ,ସଠିକ୍ ତ୍ରୁଟି |
ಈಡೇರಿದ,ପୂର୍ଣ୍ଣତା
ಮರುಕಳಿಸುವ ಪ್ರಮೇಯ,ପୁନରାବୃତ୍ତି ଥିଓରେମ୍ |
ಮರುಬಳಕೆ,ପୁନ yc ବ୍ୟବହାର
ಪುನರಾವರ್ತಿತ ಕಾರ್ಯ,ପୁନରାବୃତ୍ତି କାର୍ଯ୍ୟ
ಮಿನಿಯೇಚರೈಸ್ಡ್ ಇನ್‌ಸ್ಟ್ರಕ್ಷನ್ ಸೆಟ್ ಕಂಪ್ಯೂಟರ್ (RISC),କ୍ଷୁଦ୍ରକରଣ ନିର୍ଦ୍ଦେଶ ସେଟ୍ କମ୍ପ୍ୟୁଟର (RISC)
ಪುನರುಕ್ತಿ,ଅନାବଶ୍ୟକତା |
"1. ಸ್ವತಂತ್ರ ಡಿಸ್ಕ್, 2. ಡಿಸ್ಕ್‌ಗಳ ಹೆಚ್ಚುವರಿ ಶ್ರೇಣಿ (ಕೆಂಪು)","1. ନିର୍ଭରଶୀଳ ଡିସ୍କ, 2. ଡିସ୍କର ଅତିରିକ୍ତ ଆରେ (ଲାଲ୍)"
ಮರು ಪ್ರವೇಶ,ପୁନ entry- ପ୍ରବେଶ
ಮರು-ಪ್ರವೇಶ ಕೋಡ್,ପୁନ entry- ପ୍ରବେଶ ସଂକେତ |
ಉಲ್ಲೇಖ,ସନ୍ଦର୍ଭ
ಉಲ್ಲೇಖದ ಸಮಗ್ರತೆ,ରେଫରେନ୍ସ ଅଖଣ୍ଡତା |
ಪ್ರತಿಫಲನ,ପ୍ରତିଫଳନ
ಪ್ರತಿಬಿಂಬ,ପ୍ରତିଫଳନ
ವಕ್ರೀಭವನ,ପ୍ରତିଫଳନ
ರಿಫ್ರೆಶ್,ସତେଜ
ಪುನರುತ್ಪಾದನೆ,ପୁନର୍ଜନ୍ମ
ನೋಂದಣಿ,ପଞ୍ଜିକରଣ କର |
ನಿಯಮಿತ ವ್ಯಾಕರಣ,ନିୟମିତ ବ୍ୟାକରଣ
ಸಂಬಂಧ,ସମ୍ପର୍କ
ಸಂಬಂಧಿತ ಡೇಟಾಬೇಸ್,ସମ୍ବନ୍ଧୀୟ ଡାଟାବେସ୍ |
ಸಂಬಂಧಿತ ಡೇಟಾಬೇಸ್ ನಿರ್ವಹಣಾ ವ್ಯವಸ್ಥೆ (RDBMS),ରିଲାଏନ୍ସ ଡାଟାବେସ୍ ମ୍ୟାନେଜମେଣ୍ଟ ସିଷ୍ଟମ୍ (RDBMS)
ಸಂಬಂಧಿತ ಮಾದರಿ,ସମ୍ବନ୍ଧୀୟ ମଡେଲ୍ |
"1. ಸಂಬಂಧಿ, 2. ಸಂಬಂಧಿ","1. ସମ୍ପର୍କୀୟ, 2. ସମ୍ପର୍କୀୟ"
ಸಂಬಂಧಿತ ವಿಳಾಸ,ସମ୍ପର୍କୀୟ ଠିକଣା
"1. ರಿಲೇ, 2. ಪ್ರಸರಣ","1. ରିଲେ, 2. ସଂକ୍ରମଣ"
ವಿಶ್ವಾಸಾರ್ಹತೆಯ ಮಾದರಿ,ନିର୍ଭରଯୋଗ୍ୟତା ମଡେଲ୍ |
ವಿಶ್ವಾಸಾರ್ಹ,ନିର୍ଭରଯୋଗ୍ୟ
"1. ಸ್ಥಳಾಂತರಿಸಬಹುದಾದ ಕೋಡ್, 2. ಸ್ಥಳಾಂತರಿಸಬಹುದಾದ ಡೇಟಾ","1. ସ୍ଥାନାନ୍ତରିତ କୋଡ୍, 2. ସ୍ଥାନାନ୍ତରଯୋଗ୍ୟ ତଥ୍ୟ |"
ದೂರದ,ବହୁତ ଦୂର
ರಿಮೋಟ್ ಫೀಡರ್,ସୁଦୂର ଫିଡର୍ |
ರಿಮೋಟ್ ಕೆಲಸದ ಪ್ರವೇಶ,ସୁଦୂର କାର୍ଯ୍ୟ ପ୍ରବେଶ
"1.ರಿಮೋಟ್ ಸೆಶನ್ ಪ್ರಾರಂಭ, 2.ರಿಮೋಟ್ ಲಾಗಿನ್","1. ରିମୋଟ୍ ଅଧିବେଶନ ଆରମ୍ଭ, 2. ରିମୋଟ ଲଗଇନ୍ |"
ರಿಮೋಟ್ ಪ್ರೊಸೀಜರ್ ಆಹ್ವಾನ (RPC),ସୁଦୂର ପ୍ରକ୍ରିୟା ନିମନ୍ତ୍ରଣ (RPC)
ದೂರ ಸಂವೇದಿ,ରିମୋଟ ସେନ୍ସିଂ |
ಮರುನಾಮಕರಣ,ନାମ ପରିବର୍ତ୍ତନ
"1. ರೆಂಡರಿಂಗ್, 2. ಸಮರ್ಪಣೆ","1. ରେଣ୍ଡରିଂ, 2. ସମର୍ପଣ |"
ಪುನರಾವರ್ತಕ,ପୁନରାବୃତ୍ତି
ಉತ್ತರ,ଉତ୍ତର
"1. ವಿನಂತಿ, 2. ವಿನಂತಿ","1. ଅନୁରୋଧ, 2. ଅନୁରୋଧ"
ಕಾಮೆಂಟ್ ವಿನಂತಿ (RFC),ମନ୍ତବ୍ୟ ଅନୁରୋଧ (RFC)
"1. ವಿನಂತಿ ಪ್ರೋಟೋಕಾಲ್, 2. ಪ್ರತಿಕ್ರಿಯೆ ಪ್ರೋಟೋಕಾಲ್","1. ପୁନ Prot ପ୍ରୋଟୋକଲ୍, 2. ପ୍ରତିକ୍ରିୟା ପ୍ରୋଟୋକଲ୍ |"
ಪುನರಾವರ್ತಿತ ಪ್ರೋಗ್ರಾಂ,ପୁନରାବୃତ୍ତି ପ୍ରୋଗ୍ରାମ୍ |
ಸಂಶೋಧನೆ,ଅନୁସନ୍ଧାନ |
ಮರುಸ್ಥಾಪನೆ ಚಕ್ರ,ଚକ୍ର ପୁନରୁଦ୍ଧାର କରନ୍ତୁ |
ಸ್ಮರಣಾರ್ಥಿ,ସ୍ମାରକବାଦୀ
ವ್ಯತ್ಯಾಸ,ଭିନ୍ନତା
ಸಂಪನ್ಮೂಲಗಳು,ଉତ୍ସଗୁଡ଼ିକ
ಪ್ರತಿಕ್ರಿಯೆ ಸಮಯ,ପ୍ରତିକ୍ରିୟା ସମୟ
"1.ಮರುಪ್ರಾರಂಭಿಸಿ, 2.ಮರುಪ್ರಾರಂಭಿಸಿ","1. ରେଷ୍ଟାର୍ଟ, 2. ରେଷ୍ଟାର୍ଟ"
ಪುನಃಸ್ಥಾಪನೆ,ପୁନରୁଦ୍ଧାର
ಮರು-ಜಾಡನ್ನು,ପୁନ-ଚିହ୍ନ
"1. ಮರು-ರವಾನೆ, 2. ಮರು-ಸಂವಹನ","1. ପୁନ-ପଠାଇବା, 2. ପୁନ communication ଯୋଗାଯୋଗ |"
ಚೇತರಿಕೆ,ପୁନରୁଦ୍ଧାର
ಮತ್ತೆ ಪ್ರಯತ್ನಿಸು,ପୁଣିଥରେ ଚେଷ୍ଟା କରନ୍ତୁ
"1. ಹಿಂಜರಿಕೆ, 2. ಹಿಂತಿರುಗಿ","1. ରିଗ୍ରେସନ୍, 2. ରିଟର୍ନ"
ಹಿಂಜರಿತ ಕೋಡ್,ରିଗ୍ରେସନ୍ କୋଡ୍
ರಿಗ್ರೆಶನ್ ಕೀ,ରିଗ୍ରେସନ୍ ଚାବି |
ಮರುಬಳಕೆ ಮಾಡಬಹುದಾದ ಕೋಡ್,ପୁନ us ବ୍ୟବହାର ଯୋଗ୍ୟ କୋଡ୍ |
ಪುನಃ ಬರೆಯಬಹುದಾದ,ପୁନ rew ଲିଖନଯୋଗ୍ୟ |
rgb ಮಾನಿಟರ್,rgb ମନିଟର
ರಿಬ್ಬನ್,ରିବନ୍
ಅಧಿಕೃತ ಸಮಸ್ಯೆ,ସରକାରୀ ସମସ୍ୟା |
"1.ರೋಬೋಟ್, 2.ಮೆಕ್ಯಾನಿಕ್, 3.ಮೆಕ್ಯಾನಿಸಂ","1. ରୋବଟ୍, 2. ମେକାନିକ୍, 3. ମେକାନିଜିମ୍ |"
"1.ಯಾಂತ್ರಿಕ ವಿಜ್ಞಾನ, 2.ಯಾಂತ್ರಿಕ ಮಾನವಶಾಸ್ತ್ರ","1. ଯାନ୍ତ୍ରିକ ବିଜ୍ଞାନ, 2. ଯାନ୍ତ୍ରିକ ଆନ୍ଥ୍ରୋପୋଲୋଜି |"
"ಬಲವಾದ, ಬಲವಾದ","ଶକ୍ତିଶାଳୀ, ଶକ୍ତିଶାଳୀ"
ಪಾತ್ರ,ଭୂମିକା
ಮತ್ತೆ ಉರುಳುತ್ತಿದೆ,ପୁନର୍ବାର ଗଡ଼ୁଛି |
ಆವರಿಸುವಿಕೆ,engulfment
ಹೊರಹರಿವು,ଆଉଟଫ୍ଲୋ
"1. ಓದಲು ಮಾತ್ರ ಮೆಮೊರಿ, 2. ಓದಲು ಮಾತ್ರ ಮೆಮೊರಿ (ROM)","1. କେବଳ ସ୍ମୃତି ପ Read ନ୍ତୁ, 2. କେବଳ ସ୍ମୃତି ପ Read ନ୍ତୁ (ROM)"
ಮೂಲ,ମୂଳ
ಮೂಲ ಡೈರೆಕ್ಟರಿ,ପ୍ୟାରେଣ୍ଟ୍ ଡିରେକ୍ଟୋରୀ |
ಅಂದಾಜು ದೋಷ,ଆନୁମାନିକ ତ୍ରୁଟି |
"1.ರೂಟರ್, 2.ರೂಟರ್","1. ରାଉଟର, 2. ରାଉଟର"
"ರೂಟಿಂಗ್, ರೂಟಿಂಗ್","ରାଉଟିଙ୍ଗ୍, ରାଉଟିଙ୍ଗ୍ |"
RS232C ಇಂಟರ್ಫೇಸ್,RS232C ଇଣ୍ଟରଫେସ୍ |
RSA ಗೂಢಲಿಪೀಕರಣ,RSA ଏନକ୍ରିପସନ୍ |
ಆರ್ಟಿಸಿ,rtc
ಕೆಲಸದ ವಿವರ ಕೋಡಿಂಗ್,କାର୍ଯ୍ୟର ସବିଶେଷ କୋଡିଂ |
ಅಧಿಕಾರಾವಧಿ,କାର୍ଯ୍ୟକାଳ
ರನ್ಟೈಮ್ ದೋಷ,ଚାଲିବା ସମୟ ତ୍ରୁଟି |
"1. ಮಾದರಿ, 2. ಮಾದರಿ","1. ନମୁନା, 2. ନମୁନା"
ಮಾದರಿ,ନମୁନା ସଂଗ୍ରହ
"1.ಉಪಗ್ರಹ, 2.ಉಪಗ್ರಹ","1. ସାଟେଲାଇଟ୍, 2. ସାଟେଲାଇଟ୍"
ಶುದ್ಧತ್ವ,ପରିପୃଷ୍ଠା
ಉಳಿಸಿ,ସଞ୍ଚୟ କରନ୍ତୁ |
"1. ಸ್ಕೇಲೆಬಿಲಿಟಿ, 2. ಸ್ಕೇಲೆಬಿಲಿಟಿ","1. ମାପନୀୟତା, 2. ମାପନୀୟତା |"
ಸ್ಕೇಲಾರ್,ସ୍କାଲାର୍ |
ಸ್ಕ್ಯಾನಿಂಗ್,ସ୍କାନିଂ
ಭೂದೃಶ್ಯ,ଲ୍ୟାଣ୍ଡସ୍କେପ୍
ಶೆಡ್ಯೂಲರ್,ନିର୍ଧାରକ
ಪರದೆಯ ಪ್ರತಿಫಲನ ಪ್ರೊಜೆಕ್ಟರ್,ସ୍କ୍ରିନ୍ ପ୍ରତିଫଳନ ପ୍ରୋଜେକ୍ଟର୍ |
ಸ್ಕ್ರಿಪ್ಟ್,ସ୍କ୍ରିପ୍ଟ
ಸ್ಕ್ರಿಪ್ಟಿಂಗ್ ಭಾಷೆ,ସ୍କ୍ରିପ୍ଟିଂ ଭାଷା |
"1. ಸುರುಳಿ, 2. ಸ್ಕ್ರಾಲ್","1. କୋଇଲ୍, 2. ସ୍କ୍ରୋଲ୍"
ಸಿಂಕ್ರೊನಸ್ ಡೇಟಾ ಲಿಂಕ್ ಕಂಟ್ರೋಲ್ (SDLC),ସିଙ୍କ୍ରୋନସ୍ ଡାଟା ଲିଙ୍କ୍ କଣ୍ଟ୍ରୋଲ୍ (SDLC)
"1. ಅನ್ವೇಷಣೆ, 2. ಅನ್ವೇಷಣೆ","1. ଅନୁସନ୍ଧାନ, 2. ଆବିଷ୍କାର |"
ಹುಡುಕಾಟ ಎಂಜಿನ್,ଖୋଜିବା ଯନ୍ତ୍ର
ಹುಡುಕಾಟ ಮರ,ବୃକ୍ଷ ଖୋଜ |
"1. ಅನ್ವೇಷಿಸಿ, 2. ಅನ್ವೇಷಿಸಿ","1. ଅନୁସନ୍ଧାନ, 2. ଆବିଷ୍କାର |"
ದ್ವಿತೀಯ,ଦ୍ secondary ିତୀୟ
"1. ವಲಯ, 2. ವಲಯ","1. ସେକ୍ଟର, 2. ସେକ୍ଟର"
ಭದ್ರತಾ ನೀತಿ,ସୁରକ୍ଷା ନୀତି
ಹುಡುಕಾಟ ಪದ,ସନ୍ଧାନ ଶବ୍ଦ
"1.ವಿಭಾಗ, 2.ವಿಭಾಗ","1. ବିଭାଗ, 2. ବିଭାଗ"
"1. ವಿಘಟನೆ, 2. ವಿಭಜನೆ","1. ଖଣ୍ଡବିଖଣ୍ଡନ, 2. ବିଭାଗ"
ಆಯ್ಕೆ ವಿಂಗಡಣೆ,ଚୟନ ସର୍ଟିଂ
"1.ಸ್ವಯಂಪೂರ್ಣ, 2.ಸ್ವಯಂಪೂರ್ಣ","1. autocomplete, 2.autocomplete"
"1.ಸೆಮ್ಯಾಂಟಿಕ್ಸ್, 2.ಸೆಮ್ಯಾಂಟಿಕ್ಸ್","1. ସେମାଣ୍ଟିକ୍ସ, 2. ସେମାଣ୍ଟିକ୍ସ |"
ಸೆಮಾಫೋರ್,ସେମାଫୋର |
ಅರೆವಾಹಕ,ସେମିକଣ୍ଡକ୍ଟର |
ಫ್ಯಾಂಟಸಿ ವೆಬ್,କଳ୍ପନା ୱେବ୍ |
ಅನುಕ್ರಮ ಪ್ರವೇಶ ವಿಧಾನ,କ୍ରମାଗତ ପ୍ରବେଶ ପଦ୍ଧତି |
ಸತತ,କ୍ରମାଗତ
ಧಾರಾವಾಹಿ,କ୍ରମିକ |
"1.ಸರ್ವರ್, 2.ಸರ್ವರ್","1. ସର୍ଭର, 2. ସର୍ଭର"
ಸರ್ವರ್ ಕ್ರ್ಯಾಶ್,ସର୍ଭର କ୍ରାସ୍ |
ಸರ್ವರ್ ಪರವಾನಗಿ,ସର୍ଭର ଲାଇସେନ୍ସ |
ಸರ್ವೋ ಗುಣಕ,ସର୍ଭୋ ଗୁଣକ
ಜೊತೆ,ର ସେଟ୍
ನಿರ್ದಿಷ್ಟಪಡಿಸಿದ ಬಿಂದು,ନିର୍ଦ୍ଦିଷ୍ଟ ବିନ୍ଦୁ |
ನಿರ್ವಹಣೆ,ପରିଚାଳନା
ನೆರಳು,ଛାୟା |
ಸಿನಿಮಾಟೋಗ್ರಫಿ,ସିନେମାଟୋଗ୍ରାଫି |
ದೆವ್ವ,ଭୂତ
ಫೈಲ್ ಹಂಚಿಕೊಳ್ಳಿ,ଫାଇଲ୍ ଅଂଶୀଦାର କରନ୍ତୁ |
ಹಂಚಿಕೆಯ ಪ್ರವೇಶ,ଅଂଶୀଦାର ପ୍ରବେଶ
ಹಂಚಿಕೆ,ଅଂଶୀଦାର
"1. ಬ್ರಾಕೆಟ್ಗಳು, 2. ಆರ್ಮರ್, 3. ಶೆಲ್, 4. ಶೆಲ್","1. ବ୍ରାକେଟ୍, 2. ବାହୁବଳୀ, 3. ସେଲ୍, 4. ସେଲ୍ |"
ಸ್ಥಳಾಂತರದ ಚಿಹ್ನೆ,ବିସ୍ଥାପନ ପ୍ରତୀକ |
ಸಣ್ಣ ಮಾರ್ಗ,ସଂକ୍ଷିପ୍ତ ପଥ
ಸಣ್ಣ ಸೂಚನೆ,ସଂକ୍ଷିପ୍ତ ନିର୍ଦ୍ଦେଶ
ಒಡಹುಟ್ಟಿದವರು,ଭାଇଭଉଣୀ |
"1. ಅಡ್ಡ ಪರಿಣಾಮ, 2. ಪ್ರತಿ ಪರಿಣಾಮ","1. ପାର୍ଶ୍ୱ ପ୍ରତିକ୍ରିୟା, 2. କାଉଣ୍ଟର ପ୍ରଭାବ |"
ಸೈನ್ ಬಿಟ್,ସାଇନ୍ ବିଟ୍ |
ಸಿಗ್ನಲ್,ସଙ୍କେତ
ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ,ସଙ୍କେତ ପ୍ରକ୍ରିୟାକରଣ |
ಸಂಕೇತ,ଟିପ୍ପଣୀ
"1.ಸಿಗ್ನಲ್-ಧ್ವನಿ ಅನುಪಾತ, 2.ಸಿಗ್ನಲ್-ಶಬ್ದ ಅನುಪಾತ","1. ସଙ୍କେତ-ଧ୍ୱନି ଅନୁପାତ, 2. ସଙ୍କେତ-ଶବ୍ଦ ଅନୁପାତ |"
"1.ಸಹಿ, 2. ಸಹಿ","1. ଦସ୍ତଖତ, 2. ଦସ୍ତଖତ"
ಮಾರ್ಕರ್ ಪರೀಕ್ಷೆ,ମାର୍କର ପରୀକ୍ଷା
ಗಮನಾರ್ಹ ಅಂಕಗಳು,ଉଲ୍ଲେଖନୀୟ ଚିହ୍ନ
ಸಿಲಿಕಾನ್ ಚಿಪ್,ସିଲିକନ୍ ଚିପ୍ |
ಸರಳ ಮೇಲ್ ವರ್ಗಾವಣೆ ಪ್ರೋಟೋಕಾಲ್ (SMTP),ସରଳ ମେଲ୍ ସ୍ଥାନାନ୍ତର ପ୍ରୋଟୋକଲ୍ (SMTP)
ಏಕ,ଏକକ
"1. ಒಂದು ಸಿಗ್ನಲಿಂಗ್ ನೋಡ್, 2. ಸಿಂಪ್ಲೆಕ್ಸ್ ನೋಡ್","1. ଗୋଟିଏ ସିଗନାଲ୍ ନୋଡ୍, 2. ସିମ୍ପାଲେକ୍ସ ନୋଡ୍ |"
ಸಿಮ್ಯುಲೇಶನ್,ଅନୁକରଣ
ಅನುಕರಿಸುವವನು,ଅନୁକରଣକାରୀ
"1.ಏಕಕಾಲಿಕ, 2.ಸಿಂಕ್ರೊನಸ್","1. ଏକକାଳୀନ, 2. ସିଙ୍କ୍ରୋନସ୍ |"
ಏಕಕಾಲಿಕ ಸಂಸ್ಕರಣೆ,ଏକକାଳୀନ ପ୍ରକ୍ରିୟାକରଣ |
ಏಕವ್ಯಕ್ತಿ,ଏକାକୀ
"1.ಸೈಟ್ ಪರವಾನಗಿ, 2. ಸೈಟ್ ಪರವಾನಗಿ","1. ସାଇଟ୍ ଲାଇସେନ୍ସ, 2. ସାଇଟ୍ ଲାଇସେନ୍ସ |"
"1.ಗಾತ್ರ, 2.ಗಾತ್ರ","1. ଆକାର, 2. ଆକାର"
ಮಾಪನ,ମାପ
"1. ವಿವರಣೆ, 2. ವಿವರಣೆ","1. ଚିତ୍ର, 2. ଚିତ୍ର"
ಪ್ಲುಟಿ,pluti
"1.ಪ್ಲೂಟಿ, 2.ಪ್ಲುಟಿಕಾರನ್","1. ପ୍ଲୁଟି, 2. ପ୍ଲୁଟିକରନ୍"
"1.ಸ್ಲಾಷ್, 2.ಕಟ್","1. ସ୍ଲାସ୍, 2. କଟ୍"
ಕಂಪ್ಯೂಟರ್ ಅಡಿಯಲ್ಲಿ,କମ୍ପ୍ୟୁଟର ତଳେ |
ಹಾವಿನ ಕಿಟಕಿ ಪ್ರೋಟೋಕಾಲ್,ସାପ ୱିଣ୍ଡୋ ପ୍ରୋଟୋକଲ୍ |
"1. ಲೋಪ, 2. ಶರಣಾಗತಿ","1. ତ୍ୟାଗ, 2. ଆତ୍ମସମର୍ପଣ |"
ಸ್ಲಾಟ್,ସ୍ଲଟ୍
SCSI (SCSI),SCSI (SCSI)
ಸ್ಮಾರ್ಟ್ ಕಾರ್ಡ್,ସ୍ମାର୍ଟ କାର୍ଡ |
ನಿಧಾನ ಅಂಚೆ,ସ୍ନାଲ୍ ମେଲ୍ |
ಸ್ನ್ಯಾಪ್‌ಶಾಟ್,ସ୍ନାପସଟ୍ |
"1.ಸಾಫ್ಟ್ ಕಂಪ್ಯೂಟಿಂಗ್, 2.ಸಾಫ್ಟ್ ಕಂಪ್ಯೂಟಿಂಗ್","1. ସଫ୍ଟ ଗଣନା, 2. ସଫ୍ଟ ଗଣନା |"
ವಿದ್ಯುನ್ಮಾನ ಪ್ರತಿ,ସଫ୍ଟ କପି
ಸುಲಭವಾದ ಫಾಂಟ್,ସହଜ ଫଣ୍ଟ
ಸಾಫ್ಟ್ವೇರ್,ସଫ୍ଟୱେର୍
ಸಾಫ್ಟ್ವೇರ್ ಎಂಜಿನಿಯರಿಂಗ್,ସଫ୍ଟୱେର୍ ଇଞ୍ଜିନିୟରିଂ
ಸಾಫ್ಟ್ವೇರ್ ಪರವಾನಗಿ,ସଫ୍ଟୱେର୍ ଲାଇସେନ୍ସ |
ಸಾಫ್ಟ್ವೇರ್ ಪೈರಸಿ,ସଫ୍ଟୱେର୍ ଡକାୟତି |
ಸ್ಪೆಕ್ಟ್ರಮ್,ସ୍ପେକ୍ଟ୍ରମ୍
"1.ತಿರುಪು, 2.ಸುರುಳಿ","1. ସ୍କ୍ରୁ, 2. ସ୍ପିରାଲ୍ |"
"1.ವಿವರ ಹಾಳೆ, 2.ಸ್ಪ್ರೆಡ್‌ಶೀಟ್","1. ଡିଟେଲ୍ ସିଟ୍, 2. ସ୍ପ୍ରେଡସିଟ୍ |"
ಪ್ರಮಾಣಿತ,ମାନକ
ಪ್ರಮಾಣಿತ ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಮಾರ್ಕಪ್ ಭಾಷೆ (SGML),ଷ୍ଟାଣ୍ଡାର୍ଡ ଜେନେରାଲାଇଜଡ୍ ମାର୍କଅପ୍ ଭାଷା (SGML)
ಪ್ರಮಾಣೀಕರಣ,ମାନକକରଣ
ಕಾಯುವ ಸಮಯ,ଅପେକ୍ଷା ସମୟ
ತಾರಕ್ ಲ್ಯಾನ್,ତାରକ ଲାନ୍ |
ನಕ್ಷತ್ರ ಸ್ಥಾನ,ତାରା ସ୍ଥିତି
ಆರಂಭದ ಬಿಟ್,ବିଟ୍ ଆରମ୍ଭ
"1. ಕೊರತೆ, 2. ಕೊರತೆ, 3. ಕೊರತೆ ಬಿಕ್ಕಟ್ಟು","1. ଅଭାବ, 2. ଅଭାବ, 3. ଅଭାବ ସଙ୍କଟ |"
"1.ಸ್ಥಿರ ಸ್ಮರಣೆ, 2.ಸ್ಥಿರ ಸ್ಮರಣೆ","1. ଷ୍ଟାଟିକ୍ ମେମୋରୀ, 2. ଷ୍ଟାଟିକ୍ ମେମୋରୀ |"
ಸ್ಥಿತಿ ಚಾನಲ್,ସ୍ଥିତି ଚ୍ୟାନେଲ୍ |
"1.ಹಂತದ ಗಾತ್ರ, 2.ಹಂತದ ಆಯಾಮಗಳು","1. ଷ୍ଟେପ୍ ସାଇଜ୍, 2. ଷ୍ଟେପ୍ ଡାଇମେନ୍ସନ୍ |"
