Telugu,Odiya
సిరీస్,କ୍ରମ
తీవ్రమైన,ଗମ୍ଭୀର
సేవకుడు,ଚାକର
అందజేయడం,ସେବା କର |
సేవ,ସେବା
సేవ చేయదగినది,ସେବା ଯୋଗ୍ୟ |
సేవా పుస్తకం,ସେବା ବହି
సేవా పరిస్థితులు,ସେବା ସର୍ତ୍ତ
సేవా ఒప్పందం,ସେବା ଚୁକ୍ତିନାମା |
సమన్ సేవ,ସମନ୍ୱୟ ସେବା |
సేవా తపాలా స్టాంప్,ସେବା ଡାକ ଷ୍ଟାମ୍ପ୍ |
సేవా రికార్డు,ସେବା ରେକର୍ଡ
సేవా రోల్,ସେବା ରୋଲ୍ |
సేవా నియమాలు,ସେବା ନିୟମ
సేవా ధృవీకరణ,ସେବା ଯାଞ୍ଚ
సెషన్,ଅଧିବେଶନ
పార్లమెంటు సెషన్,ସଂସଦର ଅଧିବେଶନ |
సెట్,ସେଟ୍ କରନ୍ତୁ |
పక్కన పెట్టండి,ଅଲଗା ସେଟ୍ କରନ୍ତୁ |
పరిష్కారం,ସମାଧାନ
సెటప్,ସେଟଅପ୍
Suvally,ବହୁତ୍
రిలేటియన్ల విడదీయడం,ରୀତିନୀତିର ଏକକ |
తీవ్రమైన చర్య,ଭୟଙ୍କର କାର୍ଯ୍ୟ
మురుగునీటి,ଜଳ ନିଷ୍କାସନ
సెక్స్,ସେକ୍ସ
సెక్స్ వివక్ష,ଯ sex ନ ଭେଦଭାବ |
వాటా,ଅଂଶୀଦାର କରନ୍ତୁ |
వాటా హోల్డర్,ଧାରକ ଅଂଶୀଦାର କରନ୍ତୁ |
భాగస్వామ్యం,ଅଂଶୀଦାର
మార్పు,ଶିଫ୍ଟ
తరలించడం,ସ୍ଥାନାନ୍ତର
షిఫ్ట్ సిస్టమ్,SHIFT ସିଷ୍ଟମ୍ |
షిఫ్ట్ బదిలీ,ସ୍ଥାନାନ୍ତର ସ୍ଥାନାନ୍ତର |
కొరత,ଅଭାବ |
కొరత,ଶର୍ଥଶକାରୀ
సంక్షిప్తలిపి,ଶର୍ଥଶକାରୀ
చిన్న సెలవు,ସଂକ୍ଷିପ୍ତ ଛୁଟି
షార్ట్‌లిస్ట్,ସର୍ଟଲିଷ୍ଟ
చిన్న నోటీసు,ସଂକ୍ଷିପ୍ତ ବିଜ୍ଞପ୍ତି |
చిన్న సిబ్బంది,ଛୋଟ କର୍ମଚାରୀ
తక్కువ సమయం,ସ୍ୱଳ୍ପ ମିଆଦି
స్వల్పకాలిక-కోర్సు,ସ୍ୱଳ୍ପକାଳୀନ-ପାଠ୍ୟକ୍ରମ
చిన్న శీర్షిక,ସଂକ୍ଷିପ୍ତ ଆଖ୍ୟା |
కారణం నోటీసు చూపించు,କାରଣ ନୋଟିସ୍ ଦେଖାନ୍ତୁ |
మూసివేయండి,ବନ୍ଦ କର
అనారోగ్య పరిశ్రమ,ଅସୁସ୍ଥ ଶିଳ୍ପ
అనారొగ్యపు సెలవు,ଅସୁସ୍ଥ ଛୁଟି
అనారోగ్య ప్రయోజనం,ଅସୁସ୍ଥତା ଲାଭ
అనారోగ్య నివేదిక,ଅସୁସ୍ଥ ରିପୋର୍ଟ
సైన్,ଚିହ୍ନ
సంతకం,ଦସ୍ତଖତ
సంతకం ప్రచారం,ଦସ୍ତଖତ ଅଭିଯାନ |
సంతకం ప్యాడ్,ଦସ୍ତଖତ ପ୍ୟାଡ୍ |
ముఖ్యమైనది,ଉଲ୍ଲେଖନୀୟ |
సూచించండి,ସଙ୍କେତ ଦିଅ
ఇలాంటివి,ସମାନ
సాధారణ ఆసక్తి,ସରଳ ସୁଧ
ఏకకాలంలో,ଏକକାଳୀନ
ఏకకాలంలో,ଏକାସାଙ୍ଗରେ |
హృదయపూర్వక,ଆନ୍ତରିକ
సైన్ డై,ସିନ୍ ମର |
సైన్ ఉన్న కాని,ସାଇନ କଟା ଅଣ |
సింగిల్ ఎంట్రీ సిస్టమ్,ଏକକ ଏଣ୍ଟ୍ରି ସିଷ୍ଟମ୍ |
ఒకే ఛార్జీలు,ଏକକ ଭଡା
సింగిల్ ఫైల్ సిస్టమ్,ଏକକ ଫାଇଲ୍ ସିଷ୍ଟମ୍ |
సర్,ସାର୍
సైట్,ସାଇଟ୍ |
సైట్ ప్లాన్,ସାଇଟ୍ ଯୋଜନା |
సిట్టింగ్ సభ్యుడు,ବସିବା ସଦସ୍ୟ |
పరిస్థితి,ପରିସ୍ଥିତି
పరిస్థితులు ఖాళీగా ఉన్నాయి,ପରିସ୍ଥିତି ଖାଲି ଅଛି |
పరిస్థితులు కావాలి,ପରିସ୍ଥିତି ଚାହୁଁଥିଲା |
అస్థిపంజరం సిబ్బంది,କଙ୍କାଳ କର୍ମଚାରୀ
నైపుణ్యం కలిగిన కార్మికుడు,କୁଶଳୀ ଶ୍ରମିକ |
స్లాక్నెస్,ଅଳସୁଆ
స్లాక్ సీజన్,ଅଳସୁଆ season ତୁ
అపవాదు,ନିନ୍ଦା
స్లీపర్ క్లాస్,ଧାରୀ ଶ୍ରେଣୀ
స్లైడింగ్ స్కేల్,ସ୍ଲାଇଡିଂ ସ୍କେଲ |
స్లిప్,ସ୍ଲିପ୍
వేగం తగ్గించండి,ଧିମେଇ ଜାଅ
మురికివాడ,ବସ୍ତି
తిరోగమనం,Ump ୁଲା |
చిన్న పొదుపు నిధి,ଛୋଟ ସଞ୍ଚୟ ପାଣ୍ଠି |
చిన్న తరహా సంస్థ,ଛୋଟ ମାଷ୍ଟର ଏଣ୍ଟରପ୍ରାଇଜ୍ |
చిన్న తరహా పరిశ్రమ,ଛୋଟ ସ୍କେଲ୍ ଇଣ୍ଡଷ୍ଟ୍ରି |
స్మార్ట్‌నెస్,ଚତୁରତା
మృదువైన,ଚିକ୍କଣ |
స్నాప్ తనిఖీ,ସ୍ନାପ୍ ଇନ୍ସପେକ୍ସନ୍ |
స్నాప్ సమ్మె,ସ୍ନାପ୍ ଷ୍ଟ୍ରାଇକ୍ |
సామాజిక భద్రత,ସାମାଜିକ ସୁରକ୍ଷା
సామాజిక సంక్షేమం,ସାମାଜିକ କଲ୍ୟାଣ |
సాఫ్ట్‌వేర్,ସଫ୍ଟୱେର୍
సోజోర్న్,ପ୍ରବାସ
ఏకైక,ଏକମାତ୍ର
ఏకైక ఏజెన్సీ,ସୋୱେନ ଏଜେନ୍ସି
గంభీరమైన,ସ୍ଥଗିତ
గంభీరమైన ధృవీకరణ,ଏକୀକରଣ ନିଶ୍ଚିତକରଣ |
గంభీరత,ଅଭିଳାଷୀ
గంభీరంగా,ସଦୃଶ
గంభీరంగా,ସ୍ଥାୟୀ ଭାବରେ
ఏకైక యజమాని,ଏକମାତ୍ର ମାଲିକ
అభ్యర్థించండి,THILIT |
సంఘీభావం,ଏକତା |
ఒంటరి,ଏକାକୀ
ఒంటరి కేసు,ଏକାକୀ ମାମଲା |
పరిష్కారం,ସମାଧାନ
పరిష్కరించండి,ସମାଧାନ
సార్టింగ్,ସର୍ଟିଂ
సార్టింగ్ ఉపకరణం,ଉପକରଣ ସର୍ଟ କରିବା |
మూలం,ଉତ୍ସ
ఆదాయ వనరు,ଆୟର ଉତ୍ସ |
సావనీర్,ସ୍ମରଣିକା
సార్వభౌమ,ସାର୍ବଭ
సార్వభౌమత్వాన్ని,ସାର୍ବଭ .ମ
స్థలం,ସ୍ଥାନ
అంతరం,ବ୍ୟବଧାନ
స్పేడ్ పని,Spade କାର୍ଯ୍ୟ
విడి,ଖୁଚୁରା
విడి కాపీ,ଖାଲି କପି |
ఖాళీ సమయంలో,ଖାଲି ସମୟ
స్పీకర్,ବକ୍ତା
ప్రత్యేకత,ବିଶେଷ
ప్రత్యేక సామర్థ్యం పరీక్ష,ବିଶେଷ ଦକ୍ଷତା ପରୀକ୍ଷା |
ప్రత్యేక భత్యం,ବିଶେଷ ଭତ୍ତା
ప్రత్యేక సెల్,ବିଶେଷ କୋଷ
ప్రత్యేక ప్రశంసలు,ବିଶେଷ ପ୍ରଶଂସା
ప్రత్యేక పరిహార భత్యం,ବିଶେଷ କ୍ଷତିପୂରଣ ଭତ୍ତା |
ప్రత్యేక డ్రైవ్,ସ୍ୱତନ୍ତ୍ର ଡ୍ରାଇଭ୍ |
ప్రత్యేక గ్రాంట్,ବିଶେଷ ଅନୁଦାନ
స్పెషలిస్ట్,ବିଶେଷଜ୍ଞ |
స్పెషలైజేషన్,ବିଶେଷକରଣ
ప్రత్యేక మెసెంజర్,ବିଶେଷ ଦୂତ |
ప్రత్యేక వేతనం,ବିଶେଷ ଦରମା
స్పెషల్ పవర్ ఆఫ్ అటార్నీ,ATTERNY ର ବିଶେଷ ଶକ୍ତି |
ప్రత్యేక రక్షణ సమూహం,ବିଶେଷ ସୁରକ୍ଷା ଗୋଷ୍ଠୀ |
నిర్దిష్ట,ନିର୍ଦ୍ଦିଷ୍ଟ
స్పెసిఫికేషన్,ନିର୍ଦ୍ଦିଷ୍ଟକରଣ
నిర్దిష్ట తిరస్కరణ,ନିର୍ଦ୍ଦିଷ୍ଟ ଅସ୍ୱୀକାର |
నిర్దిష్ట కారణం,ନିର୍ଦ୍ଦିଷ୍ଟ କାରଣ |
నమూనా సంతకం,ନମୁନା ଦସ୍ତଖତ |
Ulation హాగానాలు,ଅନୁମାନ
ప్రసంగం,ଭାଷଣ
వేగం,ଗତି
స్పీడ్ బ్రేకర్,ସ୍ପିଡ୍ ବ୍ରେକର୍ |
వేగ పరిమితి,ଗତି ସୀମା
స్పీడ్ పోస్ట్,ଗତି ପୋଷ୍ଟ
వేగవంతమైన చర్య,ଶୀଘ୍ର କାର୍ଯ୍ୟ
గోళం,କ୍ଷେତ୍ର
మురి బైండింగ్,ସ୍ପିରାଲ୍ ବାନ୍ଧିବା |
స్ప్లిట్ డ్యూటీ,ବିଭାଜନ କର୍ତ୍ତବ୍ୟ
ప్రతినిధి (= స్పోక్స్ వ్యక్తి),ମୁଖମାସମ୍ୟାନ୍ (= ବ୍ୟକ୍ତିଙ୍କୁ କହିଥିଲେ)
స్పాన్సర్,ପ୍ରଯୋଜକ
స్పాన్సర్షిప్,ପ୍ରାୟୋଜକ
స్పాట్ తనిఖీ,ସ୍ପଟ୍ ଇନ୍ସପେକ୍ଟର |
స్పాట్ చెల్లింపు,ସ୍ପଟ୍ ଦେୟ
జీవిత భాగస్వామి,ପତି
స్క్వాడ్,ସ୍କ୍ବାଡ୍
స్థిరత్వం,ସ୍ଥିରତା
సిబ్బంది,କର୍ମଚାରୀ
స్టాఫ్ అసోసియేషన్,କର୍ମଚାରୀ ଆସୋସିଏସନ |
స్టాఫ్ ఇన్స్పెక్షన్ యూనిట్,କର୍ମଚାରୀ ଯାଞ୍ଚ ଏକକ |
సిబ్బంది త్రైమాసికం,କର୍ମଚାରୀ କ୍ୱାର୍ଟର |
సిబ్బంది గది,କର୍ମଚାରୀ କୋଠରୀ |
స్టాఫ్ వెల్ఫేర్ ఫండ్,କର୍ମଚାରୀ କଲ୍ୟାଣ ପାଣ୍ଠି |
దశ,ପର୍ଯ୍ୟାୟ
స్తబ్దత,ସ୍ଥଗନ
వాటాను,ବାଡ଼ି
స్టాంప్,ମୋହର
స్టాంప్ డ్యూటీ,ଷ୍ଟାମ୍ପ ଡ୍ୟୁଟି |
స్టాంప్డ్ ఎన్వలప్,ଷ୍ଟାମ୍ପଡ୍ ଏନଭଲପ୍ |
స్టాంప్ ప్యాడ్,ଷ୍ଟାମ୍ପଡ୍ ପ୍ୟାଡ୍ |
స్టాంప్ పేపర్,ଷ୍ଟାମ୍ପ କାଗଜ |
స్టాండ్,ଛିଡା ହୁଅ |
ప్రమాణం,ମାନକ
ప్రామాణిక ఒప్పందం,ମାନକ ଚୁକ୍ତି |
ప్రామాణిక మినహాయింపు,ଷ୍ଟାଣ୍ଡାର୍ଡ ରିହାତି |
ప్రామాణిక ఆకృతి,ମାନକ ଫର୍ମାଟ
ప్రామాణీకరణ,ମାନକ
ప్రామాణిక మనిషి-గంటలు,ମାନକ ମ୍ୟାନ୍-ଘଣ୍ଟା |
జీవన ప్రమాణం,ଜୀବନ୍ତ ବାସସ୍ଥାନ
ప్రామాణిక పనితీరు,ମାନକ କାର୍ଯ୍ୟଦକ୍ଷତା |
ప్రామాణిక రేటు,ମାନକ ହାର
స్టాండ్బై అమరిక,ଷ୍ଟାଣ୍ଡବାଇ ବ୍ୟବସ୍ଥା |
నిలబడి,ଠିଆ ହେବା
స్టాండింగ్ కమిషన్,ଛିଡା କମିଶନ |
స్టాండింగ్ కమిటీ,ଷ୍ଟାଣ୍ଡିଂ କମିଟି |
స్టాండింగ్ ఆర్డర్,ଠିଆ ହୋଇଥିବା କ୍ରମ |
నిలిచిపోతుంది,ଛିଡା ହୋଇଛି |
నటించారు,ଆକଳନ
నటించిన ప్రశ్న,ଶବ୍ଦର ପ୍ରଶ୍ନ
స్టార్టర్,ପ୍ରାରମ୍ଭିକ
ప్రారంభ జీతం,ଦରମା ଆରମ୍ଭ କରିବା |
రాష్ట్రం,ରାଜ୍ୟ
రాష్ట్ర విందు,ଷ୍ଟେଟ୍ ବ୍ୟାଙ୍କକେଟ୍ |
రాష్ట్ర ప్రభుత్వం,ରାଜ୍ୟ ସରକାର
రాష్ట్ర అతిథి,ଷ୍ଟେଟ୍ ଅତିଥି |
రాష్ట్ర జాబితా,ସ୍ଥିତି ତାଲିକା
ప్రతిష్టంభన,ଅସ୍ଥିରତା
ప్రకటన,ଷ୍ଟେଟମେଣ୍ଟ
ఖాతా ప్రకటన,ଖାତାର ବିବୃତ୍ତି
వాస్తవాల ప్రకటన,ତଥ୍ୟଗୁଡିକର ବିବୃତ୍ତି |
ఆరోగ్య స్థితి,ସ୍ୱାସ୍ଥ୍ୟର ଅବସ୍ଥା
రాజనీతిజ్ఞుడు,ରାଜ୍ୟଦାତା |
స్టాటిక్,ପରିସଂଖ୍ୟାନ
స్టేషన్,ଷ୍ଟେସନ |
స్థిర స్టాక్,ସ୍ଥିର ଷ୍ଟକ୍ |
స్టేషనరీ,ଷ୍ଟେସନାରୀ
స్టేషన్ సెలవు,ଷ୍ଟେସନ ଛୁଟି
గణాంక,ପରିସଂଖ୍ୟାନ
గణాంక డేటా,ପରିସଂଖ୍ୟାନ ତଥ୍ୟ |
గణాంకాలు,ପରିସଂଖ୍ୟାନ
స్థితి,ସ୍ଥିତି
యథాతథంగా,ଯଥାସ୍ଥିତି
స్థితి నివేదిక,ସ୍ଥିତି ରିପୋର୍ଟ
హోదాకి చిహ్నం,ସ୍ଥିତି ପ୍ରତୀକ |
శాసనం,ସ୍ଥ
చట్టబద్ధమైన,ନିୟମ
చట్టబద్ధమైన శరీరం,ବିଧିଗତ ଶରୀର
చట్టబద్ధమైన సెలవు,ବିପୁଟ ଛୁଟି
చట్టబద్ధమైన హక్కులు,ବିପୁଟ ଅଧିକାର |
ఉండండి,ରୁହ |
Std,Ssd
స్థిరమైన పెరుగుదల,ସ୍ଥିର ଅଭିବୃଦ୍ଧି |
నిటారుగా పెరుగుదల,ଖାଲ ବୃଦ୍ଧି
క్రియాశీలక కమిటీ,ଷ୍ଟିଅରିଂ କମିଟି |
స్టెనోగ్రఫీ,ବାଡ଼ିଗ୍ରାଫି |
స్టెరిలైజేషన్,ନିରୂପଣ
స్టెర్న్ యాక్షన్,କଠୋର କାର୍ଯ୍ୟ
కళంకం,କଳହ
ఉద్దీపన,ଉତ୍ସାହ
స్టైఫండ్,ସ୍ଥିର
నిబంధన,ସର୍ତ୍ତମୂଳକ
నిర్దేశించిన కాలపరిమితి,ଧାର୍ଯ୍ୟ ସମୟ ସୀମା |
నిబంధన,ସର୍ତ୍ତ
స్టాక్,ଷ୍ଟକ୍ |
స్టాక్ రిజిస్టర్,ଷ୍ଟକ୍ ରେଜିଷ୍ଟର |
స్టాక్ టేకింగ్,ଷ୍ଟକ୍-ନେବା
స్టాక్ వాల్యుయేషన్,ଷ୍ଟକ୍ ମୂଲ୍ୟ
స్టాప్‌గ్యాప్ అమరిక,ଷ୍ଟପଗାପ୍ ବ୍ୟବସ୍ଥା |
నిల్వ,ସଂରକ୍ଷଣ
నిల్వ స్థలం,ସଂରକ୍ଷଣ ସ୍ଥାନ
స్టోర్,ଷ୍ଟୋର୍ କରନ୍ତୁ |
నేరుగా,ସିଧା
జాతి,ଷ୍ଟ୍ରେନ୍
వింత,ଅଜବ |
అపరిచితుడు,ଅପରିଚିତ
స్ట్రాటా,Sra
వ్యూహం,ରଣନୀତି
స్ట్రాటిఫికేషన్,ଚାପରିଫିକେସନ୍
స్ట్రీమ్‌లైన్,Stream ରଣା
బలం,ଶକ୍ତି
బలోపేతం,ଶକ୍ତିଶାଳୀ କର |
కఠినమైన,ଶକ୍ତିଶାଳୀ
ఒత్తిడి,ଚାପ
ఒత్తిడి నిర్వహణ,S ଚାପ ପରିଚାଳନା
కఠినమైన,କଡା
ఖచ్చితంగా,କଠୋର ଭାବରେ |
కఠినత,କଠୋରତା
కఠినమైన,କଠୋର
సమ్మె,ଧର୍ମଘଟ
స్ట్రైక్ కాల్,ଷ୍ଟ୍ରାଇକ୍ କଲ୍
స్ట్రింగెన్సీ,ଅଗ୍ରଜନ୍ତୁ
స్ట్రిప్,ଷ୍ଟ୍ରିପ୍
పోరాడాలి,ଚେଷ୍ଟା କର
నిల్వ సామర్థ్యం,ସଂରକ୍ଷଣ କ୍ଷମତା
బలమైన గది,ଶକ୍ତିଶାଳୀ କୋଠରୀ
నిర్మాణ,ଗଠନମୂଳକ
నిర్మాణం,ଗଠନ
నిర్మాణాత్మక ఇంటర్వ్యూ,ସଂରଚନା ସାକ୍ଷାତକାର |
నిర్మాణాత్మక చెల్లింపు,ଗଠନମୂଳକ ଦରମା |
పోరాటం,ସଂଘର୍ଷ
మొండి పట్టుదలగల,ଜିଦ୍ଖୋର
స్టూడియో,ଅଧ୍ୟୟନ
అధ్యయనం,ଅଧ୍ୟୟନ |
అధ్యయనం సెలవు,ଅଧ୍ୟୟନ ଛୁଟି
విషయం,ଷ୍ଟଫ୍
ఆశ్చర్యకరమైనది,ଅଳସୁଆ
శైలి,ଶ style ଳୀ
ఉప,ସବ୍
ఉప కమిటీ,ସବ୍-କମିଟି |
ఉప కాంట్రాక్ట్,ସବ୍-ଚୁକ୍ତି |
ఉప జిల్లా,ଉପ ଜିଲ୍ଲା
ఉప విభజన,ସବ୍-ଡିଭିଜନ୍ |
ఉప తల,ସବ୍-ହେଡ୍ |
విషయం,ବିଷୟ
ఆత్మాశ్రయ,ବିଷୟବସ୍ତୁ |
సబ్‌జూడీస్,ବଶୀଭୂତ
సబ్‌లైజ్,ଅଭିଯୋଗ
సబ్‌లెట్టింగ్,ଅଭିଯୋଗକାରୀ |
సమర్పణ,ଦାଖଲ
లొంగినది,ବଶୀଭୂତ |
సబార్డినేట్ కార్యాలయం,ଅଧିନସ୍ଥ କାର୍ଯ୍ୟାଳୟ
సబార్డినేట్ సేవలు,ଅଧସ୍ତନ ସେବା |
సబార్డినేట్ సిబ్బంది,ଅଧୀକ୍ଷକ କର୍ମଚାରୀ |
ఉపప్రాగ్రాఫ్,ସୁବପାରା ଫିଗ୍
సబ్రేల్,ସୁରବୁଲ |
సభ్యత్వాన్ని పొందండి,ସବସ୍କ୍ରାଇବ କରନ୍ତୁ |
చందా మూలధనం,ସବସ୍କ୍ରାଇଟ୍ ପୁଞ୍ଜି |
చందాదారుడు,ଗ୍ରାହକ |
చందా,ସଦସ୍ୟତା
ఉపవిభాగం,ଉତ୍ତେଜନା
తరువాత,ପରବର୍ତ୍ତୀ
తదుపరి చర్య,ପରବର୍ତ୍ତୀ କାର୍ଯ୍ୟ
తరువాత,ପରବର୍ତ୍ତୀ ସମୟରେ |
అనుబంధ సంస్థ,ସହାୟକ
అనుబంధ సంస్థలు,ସହାୟକ ଶରୀର
అనుబంధ పరిశ్రమ,ସହାୟକ ଶିଳ୍ପ |
అనుబంధ ఆదేశం,ସବସିଡିୟାରି ମାନଣ୍ଡେଟ୍ |
అనుబంధ రశీదు,ସହାୟକ ରସିଦ
అనుబంధ రిజిస్టర్,ସହାୟକ ପଞ୍ଜିକରଣ |
సబ్సిడీ,ସବସିଡିଜ୍ |
సబ్సిడీ,ସବସିଡି
సబ్సిడీ వసతి,ସବସିଡିଯୁକ୍ତ ଆବାସ
సబ్సిడీ,ସବସିଡି
జీవనాధారం,ସବଷ୍ଟାଣ୍ଟେନ୍ସ
జీవనాధార భత్యం,ସବଷ୍ଟାଣ୍ଟେନ୍ସ ଭତ୍ତା
జీవనాధార మంజూరు,ସବଷ୍ଟାଣ୍ଟ ଅନୁଦାନ
ప్రామాణికమైన,ଅପବିତ୍ରତା
గణనీయమైన,ବହୁମୂଲ୍ୟ
సబ్‌స్టాంటియేట్,ସବଷ୍ଟାଟିଆସିଟ୍
సబ్స్టాంటివ్,ବହୁମୂଲ୍ୟ
గణనీయమైన చెల్లింపు,ସବଷ୍ଟାଟିଭ୍ ଦରମା |
గణనీయమైన పోస్ట్,ପ୍ରସ୍ଥା ପୋଷ୍ଟ |
ప్రత్యామ్నాయం,ବଦଳାନ୍ତୁ
ప్రత్యామ్నాయం,ପ୍ରତିସ୍ଥାପନ
ఉప ఉప-పేరా,ସବ୍ ସବ୍-ଅନୁଚ୍ଛେଦ |
సబర్బన్,ଉପାନ୍ତ |
ఉపవిభాగం,ଉଦ୍ଭିଦ
ఉపశమనం,ଉତ୍ତନକୁ
సబ్వే,ସୁଡଂଗ
తరువాత,ସଫଳ
వారసత్వం,ଉତ୍ତରାଧିକାରୀ
వరుస,କ୍ରମାଗତ
వారసుడు,ଉତ୍ତରାଧିକାରୀ
సహాయక,ଅଭିଯୋଗ
స్యూ,ମକଦ୍ଦମା
బాధ,ଯନ୍ତ୍ରଣା ଭୋଗ |
బాధ,ଯନ୍ତ୍ରଣା ଭୋଗୁଛି |
సరిపోతుంది,ଯଥେଷ୍ଟ
ప్రత్యయం,ସଫିକ୍ସ
ఓటు హక్కు,ପୂର୍ଣ୍ଣତା
సూచన,ପରାମର୍ଶ
సూచన పెట్టె,ପରାମର୍ଶ ବାକ୍ସ
సూచనల పుస్తకం,ପରାମର୍ଶ ପୁସ୍ତକ |
సూచనాత్మక,ପରାମର୍ଶଦାୟକ
ఆత్మహత్య,ଆତ୍ମହତ୍ୟା
సూట్,ସୁଟ୍
అనుకూలత,ଅନୁପଯୁକ୍ତ
తగిన చర్య,ଉପଯୁକ୍ତ କାର୍ଯ୍ୟ
సరిపోతుంది,ପରିମାପ
మొత్తం,ରାଶି
సంక్షిప్తంగా,ସଂକ୍ଷେପରେ
సారాంశం,ସାରାଂଶ
సారాంశ ట్రయల్,ସାରାଂଶ ପରୀକ୍ଷଣ |
సంక్షిప్తం,ସଂକ୍ଷିପ୍ତ
శిఖరం,ଶିଖର ସମ୍ମିଳନୀ |
సమన్,ଡାକ
సుమంప్టీ భత్యం,ସମ୍ପୁର୍ଣ୍ଣ ଭତ୍ତା
సంకలనం,ରାଶି
సుంద్రీ,ସୁନ୍ଦର
SUO MOTO,ସୁଓ ମୋଟୋ |
సూపరన్యునేషన్,ସୁପରନୁଏସନ୍
సూపరన్యునేషన్ పెన్షన్,ସୁପରନ୍ୟୁସନ ପେନ୍ସନ୍ |
ఉపరితల,ଅତ୍ୟଧିକ
నిరుపయోగంగా,Arid ତୁଷାର
సూపర్మోస్,ସୁପରିମ୍ପୋଲ୍ |
సుపీరియర్,ଶ୍ରେଷ୍ଠ
ఆధిపత్యం,ଶ୍ରେଷ୍ଠତା
సూపర్న్యూమరీ,ସୁଲଭିରିର୍ଦୀ |
సూపర్న్యూమరీ పోస్ట్,ସୁପ୍ରତିକ ପୋଷ୍ଟ |
సూపర్‌స్క్రయిబ్,ସୁପରସ୍କ୍ରେବର |
సూపర్‌స్క్రిప్షన్,ସୁପରସ୍କ୍ରିପସନ୍
సూపర్సైడ్,ସୁପର୍ସକି
సూపర్‌సెషన్,ସୁପରସନ
సూపర్ స్ట్రక్చర్,ସୁପରଷ୍ଟାର୍କଚର
సూపర్ టాక్స్,ସୁପରସାକେକ୍ସ
సూపర్ టైమ్‌స్కేల్,ସୁପର ଟାଇସ୍କାଲ୍ |
పర్యవేక్షణ,ତଦାରଖ
పర్యవేక్షకుడు,ପର୍ଯ୍ୟବେକ୍ଷକ
పర్యవేక్షక సిబ్బంది,ପର୍ଯ୍ୟବେକ୍ଷକ କର୍ମଚାରୀ |
అనుబంధం,ସପ୍ଲିମେଣ୍ଟ
అనుబంధ,ସ୍ବାଦପାମାରୀ
అనుబంధ బడ్జెట్,ସ୍ବାଦପାମିଆ ବଜେଟ
అనుబంధ ఖర్చు,ସ୍ବାଦଯୁକ୍ତ ମୂଲ୍ୟ
అనుబంధ డిమాండ్,ସପ୍ଲିମେଣ୍ଟାରୀ ଚାହିଦା |
అనుబంధ గ్రాంట్,ସପ୍ଲିମେଣ୍ଟାରୀ ଅନୁଦାନ
అనుబంధ ప్రశ్న,ସପ୍ଲିମେଣ୍ଟାରୀ ପ୍ରଶ୍ନ |
అనుబంధ నియమాలు,ସପ୍ଲିମେଣ୍ଟାରୀ ନିୟମ |
సరఫరాదారు,ଯୋଗାଣକାରୀ
సరఫరా,ଯୋଗାଣ
మద్దతు,ସମର୍ଥନ
మద్దతుదారు,ସମର୍ଥକ
సహాయక పత్రాలు,ଡକ୍ୟୁମେଣ୍ଟକୁ ସମର୍ଥନ କରିବା |
అణచివేయండి,ଦମନ
ఆధిపత్యం,ସର୍ବୋଚ୍ଚତା
సుప్రీం,ସର୍ବୋପରି
సర్‌చార్జ్,ସରଚାର୍ଜ |
జ్యూరీ,ନିଶ୍ଚିତ
పూచికత్తు పత్రం,ନିଶ୍ଚିତତା ବଣ୍ଡ |
ఉపరితల తనిఖీ,ସରଫେସ୍ ଯାଞ୍ଚ |
ఉపరితల రవాణా,ପୃଷ୍ଠ ପଠାଇଲେ
శస్త్రచికిత్స,ଅସ୍ତ୍ରୋପଚାର
ఇంటిపేరు,ଉପନାମ
మిగులు,ବଳକା
మిగులు బడ్జెట్,ଅତିରିକ୍ତ ବଜାର |
మిగులు నివేదిక,ସରପ୍ଲସ୍ ରିପୋର୍ଟ
మిగులు సిబ్బంది,ସରପ୍ଲସ୍ କର୍ମଚାରୀ |
ఆశ్చర్యకరమైన తనిఖీ,ଆଶ୍ଚର୍ଯ୍ୟଜନକ ଯାଞ୍ଚ |
ఆశ్చర్యకరమైన సందర్శన,ଆଶ୍ଚର୍ଯ୍ୟଜନକ ପରିଦର୍ଶନ |
లొంగిపోవటం,ଆତ୍ମସମର୍ପଣ
పరిసరాలు,ଆଖପାଖ
సర్టాక్స్,Srortx
నిఘా,ତଦାରଖ
సర్వే,ସର୍ବେକ୍ଷଣ
సర్వే నివేదిక,ସର୍ବେକ୍ଷଣ ରିପୋର୍ଟ
మనుగడ,ବଞ୍ଚିବା
బతికేది,ବଞ୍ଚିବା
సర్వైవర్,ବଞ୍ଚିଥିବା
ససెప్టబిలిటీ,ସ୍ଥଗିତତା
అనుమానితుడు,ସନ୍ଦିଗ୍ଧ
సస్పెండ్,ସ୍ଥଗିତ ରଖ |
సస్పెన్స్,ସସପେନ୍ସ
సస్పెన్స్ ఖాతా,ନିଲସପେନ୍ସ ଆକାଉଣ୍ଟ |
సస్పెన్షన్,ନିଲମ୍ବନ
సస్పెన్షన్ ఆర్డర్,ନିଲମ୍ବନ କ୍ରମ |
అనుమానం,ସନ୍ଦେହ
సస్టైనబుల్,ସ୍ଥାୟୀ
స్థిరమైన పెరుగుదల,ସ୍ଥାୟୀ ଅଭିବୃଦ୍ଧି
తగిలిన,ସ୍ଥାୟୀ
ప్రమాణం,ଶପଥ କର
