English,Kannada
reference line,"ಉಲ್ಲೇಖ ಸಾಲು, ಉಲ್ಲೇಖ ಸಾಲು"
reference point,ಉಲ್ಲೇಖ ಬಿಂದು ಉಲ್ಲೇಖ ಬಿಂದು
reflected wave,ಪ್ರತಿಫಲಿತ ತರಂಗ
reflection,ಪ್ರತಿಬಿಂಬ
reflexive law,ಸಮಾನ ನಿಯಮ
region of convergence,ಒಮ್ಮುಖ ಪ್ರದೇಶ
region of divergence,ವಿಭಿನ್ನ ಪ್ರದೇಶ
region of integration,ಏಕೀಕರಣ ವಲಯ
regression analysis,ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ
regression curve,ಹಿಂಜರಿತ ಕರ್ವ್
regression equation,ಹಿಂಜರಿತ ಸಮೀಕರಣ
regression line,ಹಿಂಜರಿತ ರೇಖೆ
regression model,ಹಿಂಜರಿತ ಮಾದರಿ
regular curve,ನಿಯಮಿತ ಕರ್ವ್
regular hexagon,ಸಹ ಷಡ್ಭುಜಾಕೃತಿ
regular matrix,ನಿಯಮಿತ ಮ್ಯಾಟ್ರಿಕ್ಸ್
regular tetrahedron,ಸಮಬಾಹು
relative complement,ಸಾಪೇಕ್ಷ ಪೂರಕ
relative maximum,ತುಲನಾತ್ಮಕ ಅತ್ಯುನ್ನತ
relative minimum,ತುಲನಾತ್ಮಕವಾಗಿ ಕಡಿಮೆ
relative probability (conditional probability),ಸಾಪೇಕ್ಷ ಸಂಭವನೀಯತೆ
relative velocity,ಸಾಪೇಕ್ಷ ವೇಗ
Relativity,"ಸಾಪೇಕ್ಷತೆ, ಸಾಪೇಕ್ಷತೆ, ಸಾಪೇಕ್ಷತೆ"
relativity theory,ಸಾಪೇಕ್ಷತಾ ಸಿದ್ಧಾಂತ
reliability,ವಿಶ್ವಾಸಾರ್ಹತೆ
reliability problem,ವಿಶ್ವಾಸಾರ್ಹತೆಯ ಸಮಸ್ಯೆ
remainder term,ಉಳಿದ ಪೋಸ್ಟ್
remainder theorem,ಉಳಿದ ಪ್ರಮೇಯ
repeated limit,ಪುನರಾವರ್ತನೆಯ ಮಿತಿ
repeated Riemann integral,ಪುನರಾವರ್ತಿತ ರೀಮನ್-ಅವಿಭಾಜ್ಯ
representation,ಪ್ರಾತಿನಿಧ್ಯ
Residue,"ಶೇಷ, ಶೇಷ"
residue at a pole,ಅನಂತದಲ್ಲಿ ಉಳಿದಿದೆ
resolution,"ವಿಸರ್ಜನೆ, ನಿರಾಕರಣೆ, ವ್ಯತ್ಯಾಸ"
resolution of forces,ಬಿಡಿಸಿಕೊಳ್ಳುವಿಕೆ
resolution of velocities,ವೇಗ ಹೊಂದಾಣಿಕೆ
resultant,ಪರಿಣಾಮವಾಗಿ ಫಲಿತಾಂಶ
resultant force,ಪರಿಣಾಮವಾಗಿ ಶಕ್ತಿ
resultant vector,ಫಲಿತಾಂಶ ವೆಕ್ಟರ್
revised simplex technique,ಏಕ ವಿಧಾನವನ್ನು ಮಾರ್ಪಡಿಸಲಾಗಿದೆ
rhombus,ರೋಂಬಸ್
Riemann integral,ರೀಮನ್-ಅವಿಭಾಜ್ಯ
right angle,"ಬಲ ಕೋನ, ಬಲ ಕೋನ"
right angled triangle,ಬಲ ಕೋನದ ತ್ರಿಕೋನ
right circular cone,ಬಲ ವೃತ್ತಾಕಾರದ ಕೋನ್
right coset,ದಕ್ಷಿಣ ಸೆಟ್
right cylinder,ಬಲ ವೃತ್ತಾಕಾರದ ಸಿಲಿಂಡರ್
right handed,ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
right inverse,ದಕ್ಷಿಣ ವಿಲೋಮ
rigorous proof,"ನಿಖರವಾದ ಪುರಾವೆ, ನಿಖರವಾದ ಪುರಾವೆ"
ring,ರಿಂಗ್ ರಿಂಗ್
ring of integers,ಪೂರ್ಣಾಂಕ ಉಂಗುರ
R-integrable,ಆರ್-ಅವಿಭಾಜ್ಯ
root,"ಬೇರು, ಬೇರು"
root mean square,ವರ್ಗಮೂಲ ಮೂಲ
root of a polynomial,ಬಹುಪದದ ಮೂಲ
rotation,"ತಿರುಗುವಿಕೆ, ತಿರುಗುವಿಕೆ"
rounding error,ಪೂರ್ಣಾಂಕ ದೋಷ
row,ಸಾಲು
row-by-column multiplication,ಸಾಲು-ಕಾಲಮ್ ಗುಣಾಕಾರ
row equivalence,ಸಾಲಿನ ಸಮಾನತೆ
row matrix,ಸಾಲು ಮ್ಯಾಟ್ರಿಕ್ಸ್
row rank,ಸಾಲು ಆದೇಶ
saddle point,ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ಬಿಂದು
sample,"ಮಾದರಿ, ಮಾದರಿ"
sample means,ಮಾದರಿ ಸರಾಸರಿ
sample point,ಮಾದರಿ ಬಿಂದು
sample size,ಮಾದರಿ ಅಳತೆ
sample space,ಮಾದರಿ ಜಾಗ
sample standard deviation,ಮಾದರಿ-ಪ್ರಮಾಣಿತ-ವಿಚಲನ
sample survey,ಮಾದರಿ ಸಮೀಕ್ಷೆ
sample variance,ಮಾದರಿ ವ್ಯತ್ಯಾಸ
sampling,"ಮಾದರಿ (ವಿ.), ಮಾದರಿ (ಎನ್.)"
sampling distribution,ಮಾದರಿ ವಿತರಣೆ
sampling error,ಮಾದರಿ ದೋಷ
sampling interval,ಮಾದರಿ ಮಧ್ಯಂತರ
sampling method,ಮಾದರಿ ವಿಧಾನ
sampling theory,ಮಾದರಿ ತತ್ವ
sampling with replacement,ಬದಲಿಯೊಂದಿಗೆ ಮಾದರಿ
scalar,"ಸ್ಕೇಲಾರ್, ಸ್ಕೇಲಾರ್"
scalar field,ಸ್ಕೇಲಾರ್ ಕ್ಷೇತ್ರ
scalar matrix,ಸ್ಕೇಲಾರ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
scalar multiple,ಸ್ಕೇಲಾರ್ ಬಹು
scalar multiplication,ಸ್ಕೇಲಾರ್ ಗುಣಾಕಾರ
scalar product,ಸ್ಕೇಲಾರ್ ಉತ್ಪನ್ನ
scalar quantity,ಸ್ಕೇಲಾರ್
scalar triple product,ಸ್ಕೇಲಾರ್ ಟ್ರಿಪಲ್ ಉತ್ಪನ್ನ
scelene triangle,ಸ್ಕೇಲಿನ್ ತ್ರಿಕೋನ
scattered diagram,ಸ್ಕ್ಯಾಟರ್ ರೇಖಾಚಿತ್ರ
Schrodinger equation,ಶ್ರೋಡಿಂಗರ್ ಸಮೀಕರಣ
seasonal fluctuation,"ಋತುಮಾನದ ಏರಿಳಿತಗಳು, ಋತುಮಾನದ ಏರಿಳಿತಗಳು"
secant,"ನುಗ್ಗುವ, ನುಗ್ಗುವ ರೇಖೆ, ಸೆಕೆಂಟ್, ವಿಲೋಮ ಕೊಸೈನ್"
secant method,ಚುಚ್ಚುವ ವಿಧಾನ
second derivative,ಎರಡನೇ
second order,ಎರಡನೇ ಕ್ರಮಾಂಕ (ಎರಡನೇ ವಿಧ)
section,"ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ"
sector,"ಉಪವಿಭಾಗ, ವಲಯ, ವಲಯ"
segment of a curve,ಕರ್ವ್ ವಿಭಾಗ
self — adjoint,ಸ್ವಯಂ ಬಾಂಧವ್ಯ
self adjoint operator,ಸ್ವಯಂ ಲಗತ್ತಿಸಲಾದ ಆಪರೇಟರ್
self — conjugate,ಆಟೋಜೈಗಸ್
semiaxis,ಅರ್ಧ ಅಕ್ಷ
semicircle,ಅರ್ಧವೃತ್ತ
semi - definite matrix,ಕಾಂಕ್ರೀಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
semi - definite quadratic form,ಅವಿಭಾಜ್ಯ ಚತುರ್ಭುಜ
semigroup,ಸಮಿಸ್ಮುಃ
semi - interval,ಅರ್ಧ ಮಧ್ಯಂತರ
semi major axis,ಪ್ರಮುಖ ಅಕ್ಷದ ಅರ್ಥ
semi minor axis,ಅರೆ ಸಣ್ಣ ಅಕ್ಷ
separable polynomial,ಬೇರ್ಪಡಿಸಬಹುದಾದ ಬಹುಪದೋಕ್ತಿ
separation of variables,ವೇರಿಯಬಲ್ ಪ್ರತ್ಯೇಕತೆ
sequence,ಅನುಕ್ರಮ
sequencing theory,ಸೂಚ್ಯಂಕ ತತ್ವ
sequential analysis,ಅನುಕ್ರಮ ವಿಶ್ಲೇಷಣೆ
sequential sampling,ಅನುಕ್ರಮ ಮಾದರಿ
serial correlation,ವರ್ಗೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ
series,"ಸರಣಿ, ಸರಣಿ, ಸರಣಿ"
set,"ಒಟ್ಟು, ಗಾಳಿಯ ದಿಕ್ಕು, ಸ್ಟ್ರೀಮ್ ದಿಕ್ಕು, ಫ್ರೀಜ್, ಫ್ರೀಜ್ (ver.)"
sextant,ಸೆಕ್ಸ್ಟಂಟ್
Shewhart control charts,ಶೆವರ್ಟ್ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್
sign,"ಚಿಹ್ನೆ, ಮೊತ್ತ"
signature of a matrix,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮಾರ್ಕರ್
signature of quadratic form,ಕ್ವಾಡ್ರಾಟಿಕ್ ಚತುರ್ಭುಜ ಚಿಹ್ನೆ
signed number,ಸಚಿನ್ ಸಂಖ್ಯೆ
significance level,ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ
significance test,ಮಹತ್ವ ಪರೀಕ್ಷೆ
significant digit,ಗಮನಾರ್ಹ ಅಂಕಗಳು
sign test,ಗುರುತು ಪರೀಕ್ಷೆ
signum function,ಚಿಹ್ನೆ ಕಾರ್ಯ
similar ellipses,ಇದೇ ದೀರ್ಘವೃತ್ತ
similar figures,ಏಕರೂಪದ ವ್ಯಕ್ತಿ
similarity,"ಹೋಲಿಕೆ, ಸಾದೃಶ್ಯ"
similar matrices,ಏಕರೂಪದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
simple closed curve,ಸರಳ ಮುಚ್ಚಿದ ಕರ್ವ್
simple correlation,ಸರಳ ಪರಸ್ಪರ ಸಂಬಂಧ
simple harmonic motion,ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಚಲನೆ
simple random sampling,ಸರಳ ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ
simplex,"ಸೆಟ್, ಸಿಂಪ್ಲೆಕ್ಸ್, ಏಕಪಕ್ಷೀಯ, ಸರಳ"
simplex algorithm,ಏಕಮುಖ ಅಲ್ಗಾರಿದಮ್
simplex tableau,ಒಂದೇ ಟೇಬಲ್
Simpson's one - third rule,ಸಿಂಪ್ಸನ್ ಅವರ ಮೂರನೇ ಒಂದು ನಿಯಮ
simulation technique,ಸಿಮ್ಯುಲೇಶನ್ ವಿಧಾನ
simultaneous differential equations,ಏಕಕಾಲಿಕ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣಗಳು
simultaneous equations,ಏಕಕಾಲಿಕ ಸಮೀಕರಣಗಳು
sine,"ಚಿಹ್ನೆ, ಸೈನ್"
sine curve,"ಸೈನ್ ಕರ್ವ್, ಸೈನ್ ಕರ್ವ್"
singleton,ಏಕವ್ಯಕ್ತಿ
single valued function,ಏಕತಾನತೆಯ ಕಾರ್ಯ
singular integral,ಬೆಸ ಅವಿಭಾಜ್ಯ
singularity,"ವಿಚಿತ್ರತೆ, ವಿಚಿತ್ರತೆ"
singular matrix,ಬದಲಾಗದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
singular solution,ವಿಚಿತ್ರ ಪರಿಹಾರ
size of sample,ಮಾದರಿ ಅಳತೆ
skewed distribution,ಬೆಸ ವಿತರಣೆ
skew-Hermitian matrix,ವೈವಿಧ್ಯಮಯ ಹರ್ಮಿಟಿಯನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
skewness,ಕಾಂಟ್ರಾಸ್ಟ್
skew symmetric matrix,ಬೆಸ ಸಮ್ಮಿತೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
slack variable,ವೇರಿಯಬಲ್ ಅನ್ನು ಕಡಿಮೆಗೊಳಿಸುವುದು
slope,"ಇಳಿಜಾರು, ಇಳಿಜಾರು, ಇಳಿಜಾರು"
slope gradient,ಇಳಿಜಾರು ಗ್ರೇಡಿಯಂಟ್
small brackets,"ಆವರಣ, ಚಿಕ್ಕ ಬೈಂಡಿಂಗ್"
smooth curve,ನೇರ ವಕ್ರರೇಖೆ
smooth function,ವಿವಿಧ ಕಾರ್ಯ
smoothing of time series,ಸೌರ ಮಂಡಲ
solar system,
solenoidal vector,ಸೊಲೆನಾಯ್ಡ್ ವೆಕ್ಟರ್
solid,"ಘನ, ದ್ರವ್ಯರಾಶಿ, ಘನ"
solid geometry,"ಘನ ರೇಖಾಗಣಿತ, ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಜ್ಯಾಮಿತಿ"
solution,"ಪರಿಹಾರ, ಸಾಧನ"
solution in series,ಸರಣಿ ರೂಪ ಪರಿಹಾರ
solution matrix,ಪರಿಹಾರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
solution of a triangle,ತ್ರಿಕೋನದ ಪರಿಹಾರ
solution space,ಪರಿಹಾರ ಜನಸಂಖ್ಯೆ
Sonine polynomial,ಸೋನಿನ್ ಬಹುಪದೋಕ್ತಿ
space,"ಆಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ"
space curve,ಆಕಾಶ ಕರ್ವ್
spanning set,ಪೋಷಕ ಸೆಟ್
spatial correlogram,ಸ್ಥಳೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ ರೇಖಾಚಿತ್ರ
special linear group,ನಿರ್ದಿಷ್ಟ ರೇಖೀಯ ಗುಂಪು
special orthogonal group,ನಿರ್ದಿಷ್ಟ ಲಂಬ ಗುಂಪು
specific gravity,"ನಿರ್ದಿಷ್ಟ ಸಾಂದ್ರತೆ, ಸಾಪೇಕ್ಷ ಸಾಂದ್ರತೆ"
spectral mapping theorem,ಮಾನವ ಮ್ಯಾಪಿಂಗ್ ಪ್ರಮೇಯ
spectrum of a function,ಕಾರ್ಯದ ರೂಢಿ
sphere,"ಗೋಳ, ಗೋಳ"
spherical coordinate system,ಗೋಳಾಕಾರದ ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ
spherical polar coordinate,ಗೋಳಾಕಾರದ ಧ್ರುವ ನಿರ್ದೇಶಾಂಕಗಳು
spherical triangle,ಗೋಳಾಕಾರದ ತ್ರಿಕೋನ
spherical trigonometry,ಗೋಲಾಕಾರದ ತ್ರಿಕೋನಮಿತಿ
spiral,ಸುರುಳಿಯಾಕಾರದ
square,"ಚೌಕ, ಚೌಕ"
square brackets,"ಗುರುಗಳು, ಗುರುಬಂಧನಿ"
square integrable,ಚದರ ಅವಿಭಾಜ್ಯ
square matrix,ಚದರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
square root,ವರ್ಗ ಮೂಲ
stage of sampling,ಮಾದರಿ ಹಂತ
staircase function,ಕ್ರಮಾನುಗತ ಕಾರ್ಯ
standard deviation,ಪ್ರಮಾಣಿತ ವಿಚಲನ
standard inner product,ಪ್ರಮಾಣಿತ ಭೇದಾತ್ಮಕ ಉತ್ಪನ್ನ
state of equilibrium,ಸಮತೋಲನ
stationary curve,ನಿಶ್ಚೇಷ್ಟಿತ ವಕ್ರರೇಖೆ
stationary point,ನಿಶ್ಚೇಷ್ಟಿತ ಬಿಂದು
stationary value,ದಿಗ್ಭ್ರಮೆಗೊಂಡ ಮೌಲ್ಯ
statistic,"ಮಾದರಿ, ಚಿತ್ರ"
statistical,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ
statistical data,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ವಿಶ್ಲೇಷಣೆಗಳು
statistical distribution,ಅಂಕಿಅಂಶಗಳ ವಿತರಣೆ
statistical hypothesis,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಕಲ್ಪನೆ
statistical inference,ಅಂಕಿಅಂಶಗಳ ಅಂದಾಜು
statistical model,ಅಂಕಿಅಂಶ ಮಾದರಿ
statistical population,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಜನಸಂಖ್ಯೆ
statistical quality control,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಗುಣಮಟ್ಟದ ನಿಯಂತ್ರಣ
statistics,"ಅಂಕಿಅಂಶಗಳು, ಅಂಕಿಅಂಶಗಳು"
steady,"ಬದಲಾಗದ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಶಾಶ್ವತ"
steady state solution,ನಿಂತಿರುವ ಸ್ಥಿತಿಯ ಪರಿಹಾರ
steep ascent (of a curve),ಹೆಚ್ಚು ಪೀಡಿತ ಆರೋಹಣ
steepest ascent design,ಇಳಿಜಾರು-ಹತ್ತುವಿಕೆ ವಿನ್ಯಾಸ
steepest descent,ಕಡಿದಾದ ಇಳಿಜಾರು
step function,ಹಂತದ ಕಾರ್ಯ
Stirling series,ಸ್ಟರ್ಲಿಂಗ್ ಶ್ರೇಣಿ
stochastic,"ಅಸ್ಥಿರ, ಸಂಭವನೀಯ"
stochastic matrix,ಸಂಭವನೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
stochastic model,ಸಂಭವನೀಯ ಮಾದರಿ
stochastic programming,ಸಂಭವನೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
stochastic variable,ಸಂಭವನೀಯ ವೇರಿಯಬಲ್
Stokes’ theorem,ಸ್ಟೋಕ್ಸ್ ಪ್ರಮೇಯ
straight line,"ನೇರ ರೇಖೆ, ನೇರ ರೇಖೆ, ಸರಳ ರೇಖೆ"
strata chart,"ಮಟ್ಟದ ಚಾರ್ಟ್, ಬಾರ್ ಚಾರ್ಟ್"
stratification,"ಶ್ರೇಣೀಕರಣ, ಶ್ರೇಣೀಕರಣ"
stratified sampling,ಲೇಯರ್ಡ್ ಮಾದರಿ
stream-line,"ಹರಿವು-ರೇಖೆ, ಸ್ಟ್ರೀಮ್-ಲೈನ್"
stress,ಒತ್ತಡ
strictly convex function,ಬಲವಾಗಿ ಒಲವುಳ್ಳ ಕಾರ್ಯ
strictly decreasing,ನಿರಂತರವಾಗಿ ಕಡಿಮೆಯಾಗುತ್ತಿದೆ
strictly increasing,ನಿರಂತರ ಹೆಚ್ಚಳ
strictly monotonic function,ನಿರಂತರ ಆರ್ಡಿನೇಟ್ ಕಾರ್ಯ
"Student's test (Student's ""t"" test)",ವಿದ್ಯಾರ್ಥಿ ಪರೀಕ್ಷೆ (ವಿದ್ಯಾರ್ಥಿ &#39;ಟಿ&#39; ಪರೀಕ್ಷೆ)
sub-collection,ಉಪಸಂಗ್ರಹ
sub determinant,ಉಪ-ನಿರ್ಣಾಯಕ
subfield,ಉಪ-ಪ್ರದೇಶ
subgroup,"ಉಪವರ್ಗ, ಉಪಗುಂಪು, ಉಪಗುಂಪು"
sub-interval,ಮಧ್ಯಂತರ
submatrix,"ಸಬ್‌ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಸಬ್‌ಮ್ಯಾಟ್ರಿಕ್ಸ್"
subscript,"ಅಡಿಟಿಪ್ಪಣಿ, ಅಡಿಟಿಪ್ಪಣಿ, ಅಡಿಟಿಪ್ಪಣಿ"
subsequence,ಉತ್ತರಾಧಿಕಾರ
subset,ಉಪವಿಭಾಗ
subspace,ಉಪಜನಸಂಖ್ಯೆ
substitution,ಬದಲಿ
subtangent,ಅರೆ ಸ್ಪರ್ಶ
subtend,"ವರ್ಗಾಯಿಸಲು, ವರ್ಗಾಯಿಸಲು"
subtract,"ಕಳೆಯಿರಿ, ಕಳೆಯಿರಿ"
subtraction,"ವ್ಯವಕಲನ, ವ್ಯವಕಲನ"
successive,ಕ್ರಮೇಣ
successive differentiation,ಪ್ರಗತಿಪರ ವ್ಯತ್ಯಾಸ
successive integration,ಪ್ರಗತಿಪರ ಏಕೀಕರಣ
successor,ಎರಡನೆಯದು
suffix,ಲಗತ್ತಿಸಲಾಗಿದೆ
sum,"ಮೊತ್ತ, ಮೊತ್ತ, ಮೊತ್ತದ ಫಲಿತಾಂಶ, ಮೊತ್ತ"
sum function,ಮೊತ್ತ ಕಾರ್ಯ
summable,ಸಂಕಲಿಸಬಹುದಾದ
summand,ಯೋಗ ಬ್ಲಾಕ್
summation,ಸಂಕಲನ
summation convention,ಸಂಕಲನ ಸಮಾವೇಶ
summation formula,ಸಂಕಲನ ಸೂತ್ರ
summation of series,ದರ್ಜೆಯ ಸಂಗ್ರಹ
summation sign,ಸಂಕಲನ ಚಿಹ್ನೆ
sum to infinity,ಯೋಗ ಅನಂತತೆಗೆ
superscript,"ಈಡಿಯಟ್, ಈಡಿಯಟ್"
superset,ಓವರ್ಸೆಟ್
supersonic flow,ಶಬ್ದಾತೀತ ಹರಿವು
supplementary angle,ಪೂರಕ ಕೋನ
supporting hyperplane,ಮೆರುಗೆಣ್ಣೆ ಉಣ್ಣೆ ಫ್ಲಾಟ್
support of function,ಕಾರ್ಯದ ಬೆಂಬಲ
suppose,"ಊಹಿಸಿ, ಊಹಿಸಿ"
supremum,ಹೆಚ್ಚು
surd,ಕರ್ಣಿ
surface,"ಮೇಲ್ಮೈ, ಮೇಲ್ಮೈ, ಮೇಲ್ಮೈ"
surface area,ಬೆನ್ನಿನ ಪ್ರದೇಶ
surface integral,ಪುಟ ಅವಿಭಾಜ್ಯ
surjection,ಕವರ್
surjective,ಕವರ್
surjective map,ಕವರ್ ನಕ್ಷೆ
symbol,ಸಹಿ ಮಾಡಿ
symbolic logic,ಸಾಂಕೇತಿಕ ತರ್ಕ
symbolic model,ಸಾಂಕೇತಿಕ ಮಾದರಿ
symmetric,ಸಮ್ಮಿತೀಯ
symmetrical,ಸಮಮಾಪನ
symmetric determinant,"ಸಿಮೆಟ್ರಿಕ್ ಡಿಟರ್ಮಿನೆಂಟ್, ಸಿಮೆಟ್ರಿಕ್ ಡಿಟರ್ಮಿನೆಂಟ್"
symmetric difference,ಸಮ್ಮಿತೀಯ ವ್ಯತ್ಯಾಸ
symmetric matrix,ಸಮ್ಮಿತೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
system analysis,ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ
systematic sampling,ಸರಣಿ ಮಾದರಿ
table,"ಟೇಬಲ್, ಟೇಬಲ್"
tableau,"ಟೇಬಲ್, ಟೇಬಲ್"
table of integrals,ಅವಿಭಾಜ್ಯ ಕೋಷ್ಟಕ
tabular,"ಕೋಷ್ಟಕ, ಚಪ್ಪಟೆ"
tabular form,ಕೋಷ್ಟಕ ರೂಪ
tabular logarithm,"ಕೋಷ್ಟಕ ಲಾಗರಿಥಮ್, ಕೋಷ್ಟಕ ಲಾಗರಿಥಮ್"
tabulate,ಕೋಷ್ಟಕ
tabulated value,ಕೋಷ್ಟಕ ಮೌಲ್ಯಗಳು
tabulation,ಕೋಷ್ಟಕ
tabulator,"ಕೋಷ್ಟಕ, ಕೋಷ್ಟಕ ಯಂತ್ರ, ಕೋಷ್ಟಕ"
tail,"ಬಾಲ, ಬಾಲ"
tail area (of distribution),ಬಾಲ ಪ್ರದೇಶ (ವಿತರಣೆ)
tangency,ಸ್ಪರ್ಶಿಸಿ
tangent,"ಸ್ಪರ್ಶಕ, ಸ್ಪರ್ಶಕ, ಸ್ಪರ್ಶಕ, ಸ್ಪರ್ಶಕ"
tangent hyperplane,ಟಚ್ ಉಣ್ಣೆ ಫ್ಲಾಟ್
tangential,"ಸ್ಪರ್ಶ, ಸ್ಪರ್ಶ"
tangential component,ಸ್ಪರ್ಶಕ ಘಟಕ
tangential section,ಸ್ಪರ್ಶಕ ಕಟ್
tangent line,ಸ್ಪರ್ಶ ರೇಖೆ
tangent plane,"ಸ್ಪರ್ಶ ವಿಮಾನ, ಸ್ಪರ್ಶ ವಿಮಾನ"
tangent space,ಸ್ಪರ್ಶ ಜನಸಂಖ್ಯೆ
tape punch,ಟೇಪ್ ಪಂಚ್
tape reader,ಟೇಪ್ ರೀಡರ್
Tauberian theorem,ಟೌಬ್ರಿಯ ಪ್ರಮೇಯ
Taylor's theorem,ಟೇಲರ್ ಪ್ರಮೇಯ
Tchebychev metric,ಶೆಬಿಶೇವ್ ದೂರ
t-distribution,ಟಿ-ವಿತರಣೆ
telescopic series,ಅಂತರಜಾತಿಗಳ ಸರಣಿ
temporal coordinates,ತಾತ್ಕಾಲಿಕ ನಿರ್ದೇಶಾಂಕಗಳು
temporal relationship,ತಾತ್ಕಾಲಿಕ ಸಂಬಂಧ
temporal variable,ಸಮಯ ವೇರಿಯಬಲ್
tensile strength,ಕರ್ಷಕ ಶಕ್ತಿ
tensor,"ಕ್ಷೇತ್ರ, ಟೆನ್ಸರ್"
tensor analysis,ಕ್ಷೇತ್ರ ವಿಶ್ಲೇಷಣೆ
tensor product,ಕ್ಷೇತ್ರ ಉತ್ಪನ್ನ
tentative formulation,ತಾತ್ಕಾಲಿಕ ಸಂರಚನೆ
term,ಪೋಸ್ಟ್ ಮಾಡಿ
terminal condition,ಅಂತ್ಯ ನಿಷೇಧ
terminal velocity dive,ಅಂತಿಮ ವೇಗ ಡೈವ್
terminating decimal,ಕೊನೆಗೊಳ್ಳುವ ದಶಮಾಂಶ
term values,ಶ್ರೇಣಿಯ ಮೌಲ್ಯ
termwise differentiation,ಹಂತದ ವ್ಯತ್ಯಾಸ
termwise integration,ಹಂತ ಹಂತದ ಏಕೀಕರಣ
ternary,"ತ್ರಿಕೋನ, ತ್ರಿಕೋನ"
test,ಪರೀಕ್ಷೆ
test for homogeneity of variances,ವ್ಯತ್ಯಾಸದ ಏಕರೂಪತೆಯ ಪರೀಕ್ಷೆ
test function,ಪರೀಕ್ಷಾ ಕಾರ್ಯ
test of hypothesis,ಊಹೆಯ ಪರೀಕ್ಷೆ
test of significance,ಮಹತ್ವ ಪರೀಕ್ಷೆ
test statistics,ಪರೀಕ್ಷಾ ಮಾದರಿ
tetrahedral,ಟೆಟ್ರಾಹೆಡ್ರಲ್
tetrahedral angle,ಟೆಟ್ರಾಹೆಡ್ರಲ್ ಕೋನ
tetrahedron,ಚತುರ್ಭುಜ
theorem,ಪ್ರಮೇಯ
theorem of residues,ಶೇಷ ಪ್ರಮೇಯ
theoretical demand function,ಸೈದ್ಧಾಂತಿಕ ಬೇಡಿಕೆ ಕಾರ್ಯ
theoretical discrete distribution,ಸೈದ್ಧಾಂತಿಕ ನಿರಂತರ ವಿತರಣೆ
theoretical error,ಸೈದ್ಧಾಂತಿಕ ದೋಷ
theoretical fit,ಸೈದ್ಧಾಂತಿಕ ಹೊಂದಾಣಿಕೆ
theoretical formulation,ಸೈದ್ಧಾಂತಿಕ ಸೂತ್ರೀಕರಣ
theoretical frequency,ಸೈದ್ಧಾಂತಿಕ ಆವರ್ತನ
theoretically,"ತಾತ್ವಿಕವಾಗಿ, ತಾತ್ವಿಕವಾಗಿ"
theoretical model,ಸೈದ್ಧಾಂತಿಕ ಮಾದರಿ
theoretical treatment,ಸೈದ್ಧಾಂತಿಕ ಸೂತ್ರೀಕರಣ
theory of equations,ಸಮೀಕರಣ ಸಿದ್ಧಾಂತ
theory of errors,ದೋಷ ಸಿದ್ಧಾಂತ
theory of estimation,ಮೌಲ್ಯಮಾಪನ ಸಿದ್ಧಾಂತ
theory of functions,ಕಾರ್ಯ ಸಿದ್ಧಾಂತ
theory of games,ಆಟದ ಸಿದ್ಧಾಂತ
