Hindi,Odiya
कर परामर्शदाता,ଟ୍ୟାକ୍ସ ପରାମର୍ଶଦାତା |
कर घोषणा,ଟିକସ ଘୋଷଣା
स्रोत पर काटा गया कर,ଉତ୍ସରେ ଟ୍ୟାକ୍ସ କଟାଯାଇଛି |
कर कटौती,ଟିକସ ରିହାତି
कर अपवंचन,ଟିକସ ମସଲା
कर छूट,ଟିକେ ଛାଡ
कर मुक्‍त,ଟିକସମୁକ୍ତ
करदाता,କର ଆଦାୟ
कर घटौती,ଟିକସ ରିହାତି
कर विवरणी,ଟିକେ ରିଟର୍ଣ୍ଣ
कर अनुसूची,ଟିକସ ପ୍ରେରଣା
"टीम भावना, सहयोग भावना",ଦଳ ଆତ୍ମା
टीम कार्य,ଦଳ କାର୍ଯ୍ୟ
"अश्रु-गैस, आंसू गैस",ଚିରି ଗ୍ୟାସ୍ |
" तकनीकी ,पारिभाषिक",ଯାନ୍ତ୍ରିକ |
तकनीकी सलाह,ଯାନ୍ତ୍ରିକ ଉପଦେଶ |
तकनीकी महाविद्‌यालय,ବ Technical ଷୟିକ କଲେଜ |
"तकनीकी आंकडे, तकनीकी आधार-सामग्री",ଯାନ୍ତ୍ରିକ ତଥ୍ୟ |
तकनीकी पद,ଯାନ୍ତ୍ରିକ ପୋଷ୍ଟ |
तकनीकी अर्हता,ଯାନ୍ତ୍ରିକ ଯୋଗ୍ୟତା |
तकनीकी कुशलता,ଯାନ୍ତ୍ରିକ ଦକ୍ଷତା |
"तकनीकी शब्द, पारिभाषिक शब्द",ଯାନ୍ତ୍ରିକ ଶବ୍ଦ
तकनीकी प्रशिक्षण,ଯାନ୍ତ୍ରିକ ତାଲିମ |
"तकनीकविद्,तकनीशियन",ଟେକ୍ନିସିଆନ୍
"तकनीक, प्रविधि",କ techni ଶଳ |
प्रौद्‌योगविद् तंत्र,ଟେକ୍ନିକ୍
प्रौद्‌योगविद्,ଟେକ୍ନୋଣ୍ଟ
प्रौद्‌योगिक,ବ techony ପକ୍ଷୀ |
प्रौद्‌योगिकीविद्,ଟେକ୍ନୋଲୋଜିଷ୍ଟ୍ରିଷ୍ଟ
प्रौद्‌योगिकी,ଟେକ୍ନୋଲୋଜି
दूर-बैंकिग,ଟେଲିଚିଙ୍ଗ୍
तार,ଟେଲିଗ୍ରାମ
तार पता,ଟେଲିଗ୍ରାଫିକ୍ ଠିକଣା
"तार-संचार,टेलीग्राफी",ଟେଲିଗ୍ରାଫି
"दूरमुद्रक संदेश, टेलीप्रिंटर संदेश",ଟେଲି ପ୍ରିଣ୍ଟର୍ ବାର୍ତ୍ତା |
"दूरदर्शन, टेलीविज़न",ଟେଲିଭିଜନ |
दूरकार्य,ଟେଲିୱିଚ୍
टेलेक्स,ଟେଲାଇକ୍
"गणक,  गणित्र",ଟେଲର୍
"मिज़ाज,स्वभाव",ସ୍ୱଭାବ
"स्वभाव,मिज़ाज़",ସ୍ୱାଗତ
"तुनकमिज़ाज़, क्रोधशील",ସ୍ୱଭାବିକ
"तापमान, ताप",ତାପମାତ୍ରା
" गति , टेम्पो",ଟେମ୍ପୋ |
अस्थायी,ଅସ୍ଥାୟୀ
"अस्थायी पेशगी,अस्थायी अग्रिम",ଅସ୍ଥାୟୀ ଅଗ୍ରଗତି |
अस्थायी नियुक्‍ति,ଅସ୍ଥାୟୀ ନିଯୁକ୍ତ |
अस्थायी अशक्‍तता,ଅସ୍ଥାୟୀ ଅକ୍ଷମତା |
अस्थायी पद,ଅସ୍ଥାୟୀ ପୋଷ୍ଟ |
अस्थायी प्रतिबंध,ଅସ୍ଥାୟୀ ପ୍ରତିବନ୍ଧକ |
अस्थायी रिक्‍ति,ଅସ୍ଥାୟୀ ଖାଲିତା |
प्रलोभन,ପ୍ରଲୋଭନ
मान्य,ଅନୁପଯୁକ୍ତ
" दृढ़ता , लगन",ଆନାକିନିଟି |
" किराएदारी , काश्तकारी",ଭଡା
" किराएदार , काश्तकार",ଭଡାଟିଆ
"रुझान,प्रवृत्‍ति",ପ୍ରବୃତ୍ତି
" निविदा, टेंडर, निविदा देना , प्रस्तुत करना",ଟେଣ୍ଡର
निविदा पेटी,ଟେଣ୍ଡର ବକ୍ସ |
निविदाकार,ଟେଣ୍ଡର
निविदा सूचना,ଟେଣ୍ଡର ବିଜ୍ଞପ୍ତି |
अनंतिम,ପରୀକ୍ଷାମୂଳକ |
" अवधि, कार्यकाल , पट्टा",ଉପସନ୍ତ
पट्टेदारी,ଦେଶର ଉପଦେଶ
पदधारण अवधि,କାର୍ଯ୍ୟାଳୟର କାର୍ଯ୍ୟକାଳ |
पदकाल,ପୋଷ୍ଟର ଉପସାଗଣୀ |
कार्यावधि,କାର୍ଯ୍ୟର ଉପଦେଶ
सावधिक पद,ଉପସନ୍ତ ପୋଷ୍ଟ
"अवधि मियाद , सत्र",ଶବ୍ଦ
"समापनीय,समाप्य",ଟର୍ମିନାଲ୍
आवधिक,ଟର୍ମିନାଲ୍ (ରିପୋର୍ଟ ଇତ୍ୟାଦି)
सीमा कर,ଟର୍ମିନାଲ୍ ଟ୍ୟାକ୍ସ |
समाप्‍ति,ସମାପ୍ତି
समाप्ति खंड,ସମାପ୍ତି ଧାରା
समाप्‍ति-सूचना,ସମାପ୍ତି ବିଜ୍ଞପ୍ତି |
सेवा-समाप्ति,ସେବା ସମାପ୍ତି
शब्दावली,ଶବ୍ଦ
मियादी कर्ज़,ଟର୍ମ an ଣ
पदावधि,କାର୍ଯ୍ୟକାଳର ଅବଧି
" निबंधन , शर्तें , संबंध",ସର୍ତ୍ତାବଳୀ
निबंधन और शर्तें,ସର୍ତ୍ତାବଳୀ
सुपर्दगी की शर्तें,ବିତରଣର ସର୍ତ୍ତାବଳୀ
विचारार्थ विषय,ସନ୍ଦର୍ଭ ସର୍ତ୍ତାବଳୀ
"नौकरी की शर्तें, सेवा की शर्तें",ସେବା ସର୍ତ୍ତାବଳୀ
" राज्यक्षेत्र , प्रदेश , क्षेत्र",ଅଞ୍ଚଳ
आतंक,ଆତଙ୍କ
"आतंकवाद, दहशतगर्दी",ଆତଙ୍କବାଦ
"आतंकवादी, दहशतगर्द",ଆତଙ୍କବାଦୀ
तृतीयकहितलाभ,ଟେର୍ଟିଆରି ଲାଭ
"परीक्षण, परख,जांच",ପରୀକ୍ଷା
वसीयत,ନିୟମ
परीक्षण ख़र्च,ପରୀକ୍ଷା ଚାର୍ଜ
नमूना परीक्षण,ପରୀକ୍ଷା ଯାଞ୍ଚ |
" परीक्षक , परिक्षित्र",ପରୀକ୍ଷକ
" साक्ष्य देना ,प्रमाणित करना",ସାକ୍ଷ୍ୟ ଦିଅ
शंसापत्र,ସାକ୍ଷ୍ୟ
साक्ष्य,ସାକ୍ଷ୍ୟ
"परीक्षण-रिपोट,जांच-रिपोर्ट",ପରୀକ୍ଷା ରିପୋର୍ଟ
" पाठ , कलेवर",ପାଠ
कृतज्ञ,ଧନ୍ୟବାଦ
विषयवस्तु,ଥିମ୍
चिकित्सा,ଥେରାପି
"तृतीय पक्ष,अन्य पक्ष",ତୃତୀୟ ବ୍ୟକ୍ତି
"पूर्णतया, सांगोपांग",ପୁରା
विचारशील,ଭାବପ୍ରବଣ
" धमकी ,आशंका",ଧମକ
मितव्यय,ଥ୍ରିଫ୍ଟ |
" द्‌वारा,माध्यम से ,सीधा,पारगामी",ମାଧ୍ୟମରେ
"अस्वीकार करना, फेंकना",ବାହାରକୁ ଫୋପାଡ
"अंगूठा निशान,अंगूठा चिह्‌न",ଆଙ୍ଗୁଠି ଭାବନା |
भारी बहुमत,ସଂଖ୍ୟାଗରିଷ୍ଠତା
टिकट,ଟିକେଟ୍
" बांधना ,गांठ ,  बराबरी , टाई",ବାନ୍ଧ |
निबद्‌ध ऋण,ବନ୍ଧା loan ଣ
" स्तर , टीयर",ଶିରୋନାମା
झुकाव,ଟିଲ୍ଟ
"समय,काल",ସମୟ
अनुमत समय,ସମୟ ଅନୁମତିପ୍ରାପ୍ତ |
"समयवर्जित, कालातीत",ସମୟ ବାରଣ କରାଯାଇଛି |
समयबद्‌ध,ସମୟ ସୀମା
समय-कार्ड,ସମୟ କାର୍ଡ
मियादी जमा,ସମୟ ଜମା (= ସ୍ଥିର ଜମା)
समय-पालन,ସମୟ ରଖେ |
समय सीमा,ସମୟ ସୀମା
स्वाल्पावकाश,ସମୟ ସରିଲା
समय लंघन,ସମୟ ଅତିକ୍ରମ କରନ୍ତୁ |
"नियतकालिक कार्यक्रम, समयबद्‌ध कार्यक्रम",ଟାଇମେଡ୍ ପ୍ରୋଗ୍ରାମ୍ |
"कालानुपाती दर, कालानुपाती कार्य",ସମୟ ହାର
समय लेखित्र,ସମୟ ରେକର୍ଡିଂ ମେସିନ୍ |
समय-मान,ସମୟ ସ୍କେଲ
समय अनुसूची,ସମୟ ନିରନ୍ତର |
समय मुहर,ସମୟ ଷ୍ଟାମ୍ପ୍ |
समय-अध्ययन उपस्कर,ସମୟ ଅଧ୍ୟୟନ ଉପକରଣ |
समय-सारणी,ସମୟ ସାରଣୀ |
" समय , समय-निर्धारण, समकालन",ସମୟ
" अग्रिम संकेत , बख्शीश",ଟିପ୍ସ
" शीर्षक , उपाधि खि़ताब,पदवी ,हक़, स्वामित्व",ଆଖ୍ୟା
हकदारी,ଆଖ୍ୟା ଧାରକ |
" शौचालय ,प्रसाधन कक्ष",ଶୌଚାଳୟ
" सांकेतिक, संकेत , टोकन, प्रतीक",ଟୋକେନ୍
प्रतीकात्मक सदस्य,ଟୋକେନ୍ ସଦସ୍ୟ |
सांकेतिक वेतन,ଟୋକେନ୍ ଦରମା |
सांकेतिक हड़ताल,ଟୋକେନ୍ ଷ୍ଟ୍ରାଇକ୍ |
" स्वर,सुर ,लहज़ा",ସ୍ୱର
"मंद करना, हलका करना",ସ୍ୱର ତଳକୁ
" तेज़ करना ,चुस्त करना,चुस्त बनाना , मजबूत करना",ସ୍ୱର
"औज़ार,उपकरण",ସାଧନ
औज़ारबंद हड़ताल,ଟୁଲ୍ ଡାଉନ୍ ଷ୍ଟ୍ରାଇକ୍ |
"शिखर,शीर्ष,उच्च, परम",ଶୀର୍ଷ
"प्रकरण,विषय,प्रसंग",ବିଷୟ
शीर्षस्थ निर्णय,ଶୀର୍ଷ ସ୍ତରର ନିଷ୍ପତ୍ତି |
शीर्ष प्रबंधन,ଶୀର୍ଷିକ ପରିଚାଳନା
सर्वोच्च,ଶୀର୍ଷ
शीर्ष पदाधिकारी,ଶୀର୍ଷିକୀ
स्थलाकृति,ଟପୋଗ୍ରାଫି |
सर्वोच्च प्राथमिकता,ଶୀର୍ଷ ପ୍ରାଥମିକତା
शीर्षस्थ,ଶୀର୍ଷା ର୍ୟାଙ୍କିଙ୍ଗ୍ |
परम गुप्त,ପରମ ଗୁପ୍ତ କଥା
"यंत्रणा,यातना",ନିର୍ଯାତନା
" योग,जोड , कुल",ସମୁଦାୟ
कुल सेवा,ମୋଟ ସେବା
"कड़ा,कठोर",କଠିନ
दौरा,ଭ୍ରମଣ
दौरा-कार्यक्रम,ଟୁର୍ ପ୍ରୋଗ୍ରାମ୍
दौरा-रिपोर्ट,ଟୁର୍ ରିପୋର୍ଟ
दलाल,ଟାଉଟ୍
"नगर,शहर",ସହର
नगरी,ଟାଉନସିପ୍
" अभिवीक्षण करना, खोजना, पता लगाना , सुराग , लेश , अनुरेखण",ଟ୍ରାସ
भूभाग,ଟ୍ରାକ୍ଟ |
कर्षण,ଟ୍ରାକସନ
व्यापार क़रार,ବାଣିଜ୍ୟ ଚୁକ୍ତି |
श्रमिक संघ,ବାଣିଜ୍ୟ ଶିକ୍ଷା
परम्परा,ପରମ୍ପରା |
" रेलगाड़ी, गाड़ी , प्रशिक्षित करना",ଟ୍ରେନ୍
प्रशिक्षणार्थी,ପ୍ରଶିକ୍ଷାର୍ଥୀ
प्रशिक्षणवृत्‍ति,ପ୍ରଶିକ୍ଷନ
प्रशिक्षक,ପ୍ରଶିକ୍ଷକ
प्रशिक्षण,ତାଲିମ
प्रशिक्षण केंद्र,ତାଲିମ କେନ୍ଦ୍ର
" प्रशिक्षण महाविद्‌यालय , प्रशिक्षण कालेज",ସହମୂଳକ ରହସ୍ୟ
प्रशिक्षण प्रभाग,ତାଲିମ ବିଭାଗ
प्रशिक्षण संस्थान,ତାଲିମ ଇନଷ୍ଟିଚ୍ୟୁଟ୍ |
प्रशिक्षण काल,ତାଲିମ ଅବଧି
प्रशिक्षण कार्यक्रम,ତାଲିମ କାର୍ଯ୍ୟକ୍ରମ
प्रशिक्षण एकक,ତାଲିମ ୟୁନିଟ୍ |
" लक्षण , विशेषक",ଗୁଣ
"देशद्रोही, गद्‌दार",ଦେଶଦ୍ରୋହୀ
प्रशांति,ଶାନ୍ତି |
" संचालन, व्यवहार ,सौदा,लेन-देन",କାରବାର
" कार्य करना ,कारोबार का संचालन",ବ୍ୟବସାୟର କାରବାର
" प्रतिलेखन ,अनुलेखन ,लिप्यंकन",ଟ୍ରାନ୍ସକ୍ରିପସନ୍
" स्थानांतरण, अंतरण, तबादला, बदली , हस्तांतरण",ସ୍ଥାନାନ୍ତର
अंतरणीय वस्तुएं,ସ୍ଥାନାନ୍ତରଯୋଗ୍ୟ ସାମଗ୍ରୀ |
अंतरण प्रविष्‍टि,ସ୍ଥାନାନ୍ତର ପ୍ରବେଶ
"हस्तांतरण शुल्क, अंतरण शुल्क",ସ୍ଥାନାନ୍ତର ଦେୟ
स्थानांतरण ज्ञापन,ସ୍ମାରକପତ୍ର ସ୍ଥାନାନ୍ତର କରନ୍ତୁ |
प्रतिनियुक्‍ति पर स्थानांतरण,ଡେପୁଟେସନ୍ କୁ ସ୍ଥାନାନ୍ତର |
"स्थानांतरण आदेश,बदली आदेश",ସ୍ଥାନାନ୍ତର ଆଦେଶ
रूपांतरण,ସଂକ୍ରମଣ
" संक्रमण ,पारगमन ,पारवहन",ଗମନାଗମନ
संक्रमण शुल्क,ଗମନାଗମନ ଡ୍ୟୁଟି |
संक्रमणकालीन,କ୍ରାନ୍ତିକାରୀ
पारगमन पास,ଗମନାଗମନ ପାସ୍ |
पारगमन वीज़ा,ଗମନାଗମନ ଭିସା |
पारगमन कार्यशाला,ଗମନାଗମନ କର୍ମଶାଳା |
अनुवाद,ଅନୁବାଦ
लिप्यंतरण,ଅନୁବାଦକ
" संचरण, संचारण , प्रेषक ,(डाक-तार) पारेषण",ସଂକ୍ରମଣ
" संप्रेषित करना , पारेषित करना",ପ୍ରସାରଣ
परिवहन,ପରିବହନ
परिवहन भत्‍ता,ପରିବହନ ଭତ୍ତା
परिवहन,ପରିବହନ
" उलटना , पक्षांतरण , स्थान-विनिमय",ସ୍ଥାନାନ୍ତର
" फंदा,पाश , फंसाना, जाल-बिछाना",ଜାଲ
" यात्रा ,यात्रा करना",ଭ୍ରମଣ
यात्रा व्यय,ଭ୍ରମଣ ଖର୍ଚ୍ଚ
यात्री चैक,ଭ୍ରମଣକାରୀଙ୍କ ଚେକ୍ |
यात्रा भत्‍ता,ଭ୍ରମଣ ଭତ୍ତା
यात्रा भत्‍ता बिल,ଭ୍ରମଣ ଭତ୍ତା ବିଲ୍ |
यात्रा संबंधी रियायत,ଭ୍ରମଣ ବନ୍ଦ
विश्‍वासघात,ବିଶ୍ୱାସଘାତକତା
राजद्रोह,ଦେଶଦ୍ରୋହ
" कोष ,ख़ज़ाना",ଭଣ୍ଡାର
सत्‍ता पक्ष,ଭଣ୍ଡାର ବେଞ୍ଚ |
ख़ज़ाना जमा रसीद,ଟ୍ରେଜେରୀ ଜମା ରସିଦ (T.D.R।)
ख़ज़ाना रसीद,ଭଣ୍ଡାର ରସିଦ |
"खजाना वाउचर, कोष वाउचर",ଭଣ୍ଡାର ଭାଉଚର |
" उपचार करना, व्यवहार करना ,मानना , सत्कार करना, दावत देना",ଚିକିତ୍ସା କର |
संधि,ଚୁକ୍ତି
प्रत्यर्पण संधि,ପ୍ରତ୍ୟର୍ପଣର ଚିକିତ୍ସା |
" दुर्गम पदयात्रा , दुर्गम यात्रा पथ",ଟ୍ରେକ୍
"प्रवृत्‍ति,झुकाव",ଟ୍ରେଣ୍ଡ
"अतिचार,अतिचार करना",ଅପରାଧ
" जांच,परख,परीक्षा , विचारण",ପରୀକ୍ଷା
" कच्चा मिलान , शेष-परीक्षण",ପରୀକ୍ଷା ବାଲାନ୍ସ
"परख काल,परीक्षण अवधि",ପରୀକ୍ଷା ସମୟ
जनजाति-क्षेत्र विकास,ଆଦିବାସୀ କ୍ଷେତ୍ର ବିକାଶ |
जनजाति कल्याण,ଆଦିବାସୀ କଲ୍ୟାଣ |
जनजाति,ଜନଜାତି
अधिकरण,ଟ୍ରାର୍କନାଲ |
" सम्मान, श्रद्‍धांजलि",ଶ୍ରଦ୍ଧାଞ୍ଜଳି
काट-छांट करना,ଟ୍ରିମ୍
"भ्रमण , फेरा",ଯାତ୍ରା
त्रिपक्षीय,ତ୍ରିପାକ୍ଷିତା
" तिहरा, त्रिक् , त्रिपक्षीय, तिकड़ी",ଟ୍ରିପଲ୍
" तीन प्रतियां ,तीसरी प्रति ,तिहरा",ତ୍ରିପାଠୀ
सही प्रतिलिपि,ପ୍ରକୃତ କପି |
ट्रंक कॉल,ଟ୍ରଙ୍କ୍ କଲ୍ |
" न्यास, ट्रस्ट ,विश्‍वास",ବିଶ୍ୱାସ
न्यासी,ଟ୍ରଷ୍ଟି
विश्‍वसनीय,ବିଶ୍ୱାସଯୋଗ୍ୟ
अस्वीकार कर देना,ମନା କରିବା
आद्‌‌योपांत आधार,ଟର୍କି
" उत्पाद ,उपस्थिति",ପ ରି ଣ ତ ହେ ବା
" कुल बिक्री ,पण्यावर्त ,आवर्त",କାରବାର
अधमता,ନିରର୍ଥକ
सरपरस्ती,ପରୀହାଜ
जुड़वांशहर,ଯାଆଁଳା ସହର |
द्‌विभागिता आधार,ଯାଆଁଳା ଅଂଶୀଦାର ଆଧାର |
" टाइप, छापा, मुद्रलेख , प्ररूप , टंकित करना, टाइप करना",ଟାଇପ୍ କରନ୍ତୁ |
टाइप प्रति,ପ୍ରଶ୍ନଗୁଡିକ
"टाइपराइटर, टंकित्र",ଟାଇପ୍ ରାଇଟର୍ |
"टाइपकारी,टाइप करना,टंकण",Sypletiting
प्ररूपी,ସାଧାରଣ
"टंकण, टाइपिंग",ଟାଇପ୍ କରିବା
टंकण मशीन,ଟାଇପିଂ ମେସିନ୍ |
"टंकण पूल, टाइपिंग पूल",ଟାଇପ୍ କରିବା
"मुद्रण भूल,टंकण भूल",ଟାଇପୋଗ୍ରାଫିକ୍ ତ୍ରୁଟି |
"गुप्त अभिप्राय, गूढ़ अभिप्राय",ଅଲଟର ଉଦ୍ଦେଶ୍ୟ |
" अंतिम , चरम",ଚରମ
"अंतिम परेषिती, अंतिम माल पाने वाला",ଚରମ ପରିବହନକାରୀ |
अंतिम लागत,ଚରମ ମୂଲ୍ୟ
अंतिम लक्ष्य,ଚରମ ଲକ୍ଷ୍ୟ |
अंतत:,ପରିଶେଷରେ
अंतिम उद्‌देश्य,ଚରମ ଉଦ୍ଦେଶ୍ୟ |
अंतिम चेतावनी,ଅଲ୍ଟିମାଟମ୍ |
गतमास का,ଅଲ୍ଟିମୋୋ |
"शक्‍ति बाह्‌य, अधिकारातीत",ଅତିବାହୀର
अधिनिर्णायक,ଅମ୍ପାୟାର
अस्वीकार्य,ଗ୍ରହଣୀୟ ନୁହେଁ |
असंगी असबाब,ଅସଂଗଠିତ ବ୍ୟାଗେଜ୍ |
गैर-सहायताप्राप्त,ଅଜ୍ଞାତ
असंदिग्ध,ଅସ୍ପଷ୍ଟ |
"मतैक्य,सर्वसम्मति",ଉପସ୍ଥାପନା |
"एकमत, सर्वसम्मत",ବାଧ୍ୟତାମୂଳକ |
"एकमत निर्णय, सर्वसम्मत निर्णय",ବାଧ୍ୟତାମୂଳକ ନିଷ୍ପତ୍ତି
"सीधा-सादा, विनम्र",ଅସମ୍ମାନ
असंबद्‌ध,ସଂଲଗ୍ନ ହୋଇନାହିଁ |
अप्राधिकृत,ଅନଧିକୃତ |
अपरिहार्य,ଏଡିବାଯୋଗ୍ୟ |
अपरिहार्य परिस्थितियां,ଏଡିବାଯୋଗ୍ୟ ପରିସ୍ଥିତି |
अपरिहार्य विलंब,ଅନାବଶ୍ୟକ ବିଳମ୍ବ |
"अशोभन, अशोभनीय",ଅଗ୍ରଗାମୀ
बिना भुनाया,ଅଯଥା
अनिश्‍चित,ଅନିଶ୍ଚିତତା |
" अदावी , लावारिस",ଅଶିକ୍ଷିତ |
अदावी सामान,ଅଶିକ୍ଷିତ ବ୍ୟାଗେଜ୍ |
अवर्गीकृत,ଅନାବଶ୍ୟକ |
अप्रतिबद्‌‌ध,ଅସାଧାରଣ
असामान्य,ଅସାଧାରଣ
" मताग्रही , कट्टर",ଆପୋଷ ବୁ .ାମଣା |
"बिना शर्त,अशर्त",ସର୍ତ୍ତମୂଳକ |
अपुष्‍ट,ଅବିଭକ୍ତ |
अपुष्‍ट समाचार,ଅବିଶ୍ୱାସନୀୟ ରିପୋର୍ଟ |
असंवैधानिक,ଅସାମ୍ବିଧାନିକ |
निर्विरोध,ଅବିଭକ୍ତ
अनियंत्रित,ଅନିୟନ୍ତ୍ରିତ |
असंपुष्‍ट,ଅବିଭକ୍ତ
अपूरित मांग,ଅଣସଂରକ୍ଷିତ ଚାହିଦା |
"दिनांकरहित, बिना तारीख का",ଅବାଞ୍ଛିତ
अवितरित पत्र,ଅବିଭକ୍ତ ଅକ୍ଷର |
" अधीन,  अवर ,कम, न्यून, अल्प",ତଳେ |
"अल्पवयस, कम उम्र",ତଳେ |
"अवनिर्धारण, कम निर्धारण",ମୂଲ୍ୟାଙ୍କନ ଅଧୀନରେ |
कम राशि का बिल बनाना,ବିଲିଂ ଅଧୀନରେ |
डाक-प्रमाणित,ପୋଷ୍ଟିଂ ସାର୍ଟିଫିକେଟ୍ ଅଧୀନରେ |
विचाराधीन,ବିଚାରରେ
" अल्पोपभोग , अल्प खपत",ଅଣ୍ଡରକ୍ରମ୍ପେସନ୍ |
अल्पविकसित,ଆଚ୍ଛାଦିତ |
अवनियोजित,ନିୟୋଜିତ ନିୟୋଜିତ |
अवनियोजन,ରୋଜଗାର ଅଧୀନରେ
" अव-प्राक्कलन, कम अनुमान , कम महत्व देना",ଅଣ୍ଡର ଆକଳନ
परीक्षाधीन,ପରୀକ୍ଷା ଅଧୀନରେ
पूर्व-स्नातक,ସ୍ନାତକୋତ୍ତର
भूमिगत,ଭୂତଳ
गुपचुप सौदा,ଅଣ୍ଡର-ହାତ ଡିଲ୍ |
अवबीजकन,ଇନଭଏସିଂ ଅଧୀନରେ |
रेखांकित,ଅଣ୍ଡରଲାଇନ୍ |
अवसंख्यक,ଅଣ୍ଡର-ମାନେଡ୍ |
" कम वेतन-प्राप्त , अल्पराशि प्रदत्‍त",ତଳେ ଦିଆଯାଇଥିବା ଦେୟ |
"जनाल्पता, कम जनसंख्या",ଅଣ୍ଡର ଜନସଂଖ୍ୟା
" कम उत्पादन , उत्पादन-अधीन",ଉତ୍ପାଦନରେ |
"संदर्भाधीन, प्रसंगाधीन",ରେଫରେନ୍ସ ଅଧୀନରେ |
अधोहस्ताक्षरी,ଅଣ୍ଡରଟେଡ୍ |
" समझौता , समझदारी, सद्‌भावना",ବୁ understanding ିବା
" लेना ,वचन देना, वचनबद्‌ध होना",ଦାୟିତ୍
" उपक्रम , वचन, वचनबंध",ଦାୟିତ୍
" विचाराधीन , परखाधीन",ପ୍ରାଥମିକ |
अल्प उपयोग,ଅଣ୍ଡର-ବ୍ୟବହାର
अल्पमूल्यन,ଅଣ୍ଡରଲାଇନ୍ |
अवांछनीय,ଅବାଞ୍ଛିତ |
"अशोभनीय, अभद्र, मर्यादाहीन",ଅବ୍ୟବହୃତ |
असंवितरित कर्ज़,ଅବିଭକ୍ତ loan ଣ |
निर्विवाद,ଅବିଭକ୍ତ
"अविभाजित, अविभक्‍त",ଅବିଭାଜିତ |
निस्संदेह,ନିଷ୍ଠୁର ଭାବରେ |
" अनुचित , असम्यक्",ଅଯଥା
अनुचित देरी,ଅଯଥା ବିଳମ୍ବ |
"अनुचित प्रभाव,असम्यक् प्रभाव",ଅଯଥା ପ୍ରଭାବ
अनर्जित आय,ଅଯଥା ଆୟ
"पता लगाना, खोज निकालना",ଅନିଷ୍ଟର୍ଥ
अलाभकर,ଅବିଭକ୍ତ
"बेकारी, बेरोज़गारी",ବେକାରୀ
असमतल भूमि,ଅସମାନ ଭୂମି
अप्रत्याशित विलंब,ଅପ୍ରତ୍ୟାଶିତ ବିଳମ୍ବ |
असमाप्त,ଅପ୍ରତ୍ୟାଶିତ |
अनुचित,ଅନ୍ୟାୟ
अनुचित बर्खास्तगी,ଅନ୍ୟାୟ ବହିଷ୍କାର
अनुचित श्रम व्यवहार,ଅନ୍ୟାୟ ଶ୍ରମ ଅଭ୍ୟାସ |
"अनुचित तरीके, अनुचित साधन",ଅନ୍ୟାୟ ଅର୍ଥ |
"प्रतिकूल, अननुकूल",ଅନୁତାପ
" अयोग्य , अस्वस्थ , अनुपयुक्‍त",ଅନୁପଯୁକ୍ତ
पदोन्नति अयोग्य,ପଦୋନ୍ନତି ପାଇଁ ଅନୁପଯୁକ୍ତ |
"अदृष्‍ट, अवीक्षित, अप्रत्याशित",ଅସମ୍ମାନ |
अदृष्‍ट प्रभार,ଅସୁରକ୍ଷିତ ଦେୟ |
अप्रत्याशित परिस्थितियां,ଅସୁରକ୍ଷିତ ପରିସ୍ଥିତି |
एकसदनी,ସହୀୟମାନ
एकसदनी विधानमंडल,ୟୁନିକିଆରାଲ୍ ବିଧାନସଭା |
एकीकरण,ଏକୀକରଣ
एकीकृत वेतनमान,ୟୁନିଫାଏଡ୍ ସ୍କେଲ୍ |
" एकरूप,एक समान , वर्दी",ୟୁନିଫର୍ମ
एक समान वृद्‌धि,ୟୁନିଫର୍ମ ବୃଦ୍ଧି |
एकरूपता,ସମାନତା
"एकपक्षीय,इकतरफ़ा",ଅବିଭକ୍ତ |
"एकपक्षीय कार्रवाई,इकतरफ़ा कार्रवाई",ଏକପାଖିଆ କାର୍ଯ୍ୟ |
अबाध विद्‌युत आपूर्ति,ନିରବଚ୍ଛିନ୍ନ ଶକ୍ତି ଯୋଗାଣ |
"अविच्छिन्न सेवा,अविरत सेवा , अबाध सेवा",ନିରବଚ୍ଛିନ୍ନ ସେବା |
"संघ,यूनियन",ସଂଘ
संघवाद,ସଂଘ
संघ सूची,ସଂକ୍ରମଣ ତାଲିକା
संघ राज्य-क्षेत्र,ସଂକ୍ରମଣ ଅଞ୍ଚଳ
"अद्‌वितीय, अनन्य, एकमात्र",ଅନନ୍ୟ |
" एकक ,मात्रक ,इकाई,यूनिट",ଏକକ
ऐकिक,ଏକକ
संयुक्‍त,ମିଳିତ
एकता,ଏକତା
"सार्वभौम,सार्वदेशिक,सार्वजनीन, सर्वव्यापी, सार्वत्रिक",ସର୍ବଭାରତୀୟ |
" अन्यायपूर्ण ,अनुचित",ଅନ୍ୟାୟ
"विधि-विरूद्‌ध, गैर-क़ानूनी",ବେଆଇନ୍ |
विधि-विरूद्‌ध प्रयोजन,ବେଆଇନ ଉଦ୍ଦେଶ୍ୟ |
असीमित,ଅସୀମିତ |
"असीमित शक्‍ति, असीमित देयता",ଅସୀମିତ ଶକ୍ତି |
"असूचीगत, असूचीबद्‌‌ध",ତାଲିକାଭୁକ୍ତ
"भार उतारना,उतारना",ଅନଲୟାରଣ
अविवाहित,ଅବିବାହିତ
"अप्राकृतिक,अस्वाभाविक",ଅପ୍ରାକୃତିକ |
अप्राकृतिक मृत्यु,ଅପ୍ରାକୃତିକ ମୃତ୍ୟୁ |
