Odiya,Punjabi
ମିଲିଟାରିଜିମ୍ |,ਮਿਲਟਰੀਵਾਦ
ମିଲିଟାରିଜିମ୍ |,ਮਿਲਟਰੀਵਾਦ
ମିଲିଟାରିଜିମ୍ |,ਮਿਲਟਰੀਵਾਦ
ମିଲିଟାରିଷ୍ଟ,ਫੌਜੀ
ମିଲିଟାରିଷ୍ଟ,ਫੌਜੀ
ସାମରିକକରଣ,ਫੌਜੀਕਰਨ
ସାମରିକକରଣ,ਫੌਜੀਕਰਨ
ସାମରିକକରଣ,ਫੌਜੀਕਰਨ
ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ),ਫੌਜੀ ਰਣਨੀਤਕ (= ਰਣਨੀਤਕ)
ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ),ਫੌਜੀ ਰਣਨੀਤਕ (= ਰਣਨੀਤਕ)
ସାମରିକ କ ics ଶଳ (= କ act ଶଳ),ਫੌਜੀ ਰਣਨੀਤੀ (= ਰਣਨੀਤੀ)
ମିଲିସିଆ,ਮਿਲੀਸ਼ੀਆ
ମିଲିସିଆ,ਮਿਲੀਸ਼ੀਆ
ବିଭ୍ରାନ୍ତ |,ਕੁਸ਼ਾਸਨ
ନିଖୋଜ ଲିଙ୍କ୍ |,ਗੁੰਮ ਲਿੰਕ
ମିଶନ୍ |,ਮਿਸ਼ਨ
ମିଶନ୍ |,ਮਿਸ਼ਨ
ମିଶନ୍ |,ਮਿਸ਼ਨ
ମିଶ୍ରିତ ଜାତି |,ਮਿਸ਼ਰਤ ਦੌੜ
ଆଧୁନିକ ଇତିହାସ,ਆਧੁਨਿਕ ਇਤਿਹਾਸ
ମୋଡସ୍ ବିବେଣ୍ଡି |,ਵਿਧੀ ਵਿਵੇਂਡੀ
ମୋନାଚିଜିମ୍ |,ਮੋਨਾਚਿਜ਼ਮ
ରାଜତନ୍ତ୍ର |,ਮੋਨਾਰਕ
ରାଜତନ୍ତ୍ର |,ਮੋਨਾਰਕ
ରାଜତନ୍ତ୍ର |,ਰਾਜਸ਼ਾਹੀਵਾਦ
ରାଜତନ୍ତ୍ର |,ਰਾਜਸ਼ਾਹੀਵਾਦ
ରାଜତନ୍ତ୍ର,ਰਾਜਸ਼ਾਹੀ
ରାଜତନ୍ତ୍ର,ਰਾਜਸ਼ਾਹੀ
ମଠ,ਮੱਠ
ମଠ,ਮੱਠ
ମଠ,ਮੱਠ
ମୋନାଷ୍ଟିକ୍,ਮੱਠਵਾਦ
ମୋନାଷ୍ଟିକ୍,ਮੱਠਵਾਦ
ମାଙ୍କଡ,ਭਿਕਸ਼ੂ
ମାତୃ ଦେଶ |,ਮਾਤਾ ਦੇਸ਼
ମାତୃଭୂମି,ਮਾਤ ਭੂਮੀ
ସଂସଦର ମାତା,ਸੰਸਦਾਂ ਦੀ ਮਾਂ
ମାକ୍ରାକର୍ସ |,ਮੁਕਰਕਰਸ
ମମି,ਮੰਮੀ
ସଂଗ୍ରହାଳୟ,ਅਜਾਇਬ ਘਰ
ମସ୍କେଟ୍ |,ਮਸਕਟ
ମୁସ୍କିଟର୍ |,ਮਸਕਟੀਅਰ
ମୁସ୍କେଟ୍ରି |,ਮਸਕੈਟਰੀ
ମୁସ୍କେଟ୍ରି |,ਮਸਕੈਟਰੀ
ମାଷ୍ଟର ମାଷ୍ଟର |,ਮਾਸਟਰ ਮਾਸਟਰ
ମାଷ୍ଟର-ରୋଲ୍ |,ਮਸਟਰ-ਰੋਲ
ମାଷ୍ଟର-ରୋଲ୍ |,ਮਸਟਰ-ਰੋਲ
ବିଦ୍ରୋହ,ਬਗਾਵਤ
ବିଦ୍ରୋହ ଆଇନ,ਬਗਾਵਤ ਐਕਟ
ରହସ୍ୟ ଜାହାଜ,ਰਹੱਸਮਈ ਜਹਾਜ਼
କାହାଣୀ,ਬਿਰਤਾਂਤ
ଜାତି,ਕੌਮ
ଦେଶୀ,ਮੂਲ
ଦେଶୀ ରାଜ୍ୟ |,ਮੂਲ ਰਾਜ
ପ୍ରାକୃତିକତା |,ਕੁਦਰਤਵਾਦ
ପ୍ରାକୃତିକ ଅଧିକାର |,ਕੁਦਰਤੀ ਅਧਿਕਾਰ
ନାଜି,ਨਾਜ਼ੀ
ନାଜି ବିପ୍ଳବ |,ਨਾਜ਼ੀ ਇਨਕਲਾਬ
ନାଜିଜିମ୍,ਨਾਜ਼ੀਵਾਦ
ପୂର୍ବ ପୂର୍ବ,ਪੂਰਬ ਦੇ ਨੇੜੇ
ନେଗ୍ରୋ |,ਨੀਗਰੋ
ନେଗ୍ରୋଫିଲ୍ |,ਨੇਗਰੋਫਿਲ
ନେଗ୍ରୋଫିଲିଜିମ୍ |,ਨੇਗਰੋਫਿਲਿਜ਼ਮ
ନେଗ୍ରୋଫୋବିୟା |,ਨੇਗਰੋਫੋਬੀਆ
ନିରପେକ୍ଷ |,ਨਿਰਪੱਖ
ନିରପେକ୍ଷ ଦେଶ |,ਨਿਰਪੱਖ ਦੇਸ਼
ନୂତନ ଡିଲ୍ |,ਨਵੀਂ ਡੀਲ
ନୂଆ ଦୁନିଆ,ਨਵੀਂ ਦੁਨੀਆਂ
ସମ୍ଭ୍ରାନ୍ତ,ਕੁਲੀਨਤਾ
ନୋବଲ୍ |,ਨੇਕ
ନୋବଲ୍ |,ਨੇਕ
ନାମମାତ୍ର,ਨਾਮਵਰ
ନାମମାତ୍ର ହୋର୍ଡ |,ਖਾਨਾਬਦੋਸ਼ ਭੀੜ
ନାମକରଣ,ਖਾਨਾਬਦੋਸ਼
ଅଣ-ଆକ୍ରୋଶ ଚୁକ୍ତି |,ਗੈਰ-ਹਮਲਾਵਰ ਸਮਝੌਤਾ
ଅହିଂସା ଚୁକ୍ତି |,ਗੈਰ-ਹਮਲਾਵਰ ਸੰਧੀ
ଯୁଦ୍ଧବିହୀନ ରାଜ୍ୟ |,ਗੈਰ ਜੁਝਾਰੂ ਰਾਜ
ଅସହଯୋଗ |,ਅਸਹਿਯੋਗ
ଅଣ-ସହଯୋଗ ଆନ୍ଦୋଳନ |,ਅਸਹਿਯੋਗ ਅੰਦੋਲਨ
ବିପରୀତ |,ਉਲਟ
ବିପରୀତ |,ਉਲਟ
Ochlocracy (= mobocracy),ਲੋਕਤੰਤਰ (=ਲੋਕਸ਼ਾਹੀ)
Ochlocrat,ਓਕਲੋਕ੍ਰੇਟ
ଅଫିସିଆଲ୍ ଡକ୍ୟୁମେଣ୍ଟ୍ |,ਅਧਿਕਾਰਤ ਦਸਤਾਵੇਜ਼
ପୁରୁଣା ଦୁନିଆ |,ਪੁਰਾਣੀ ਦੁਨੀਆਂ
ଅଲିଗାର୍କି |,ਕੁਲੀਨਤਾ
ଆକ୍ରମଣ,ਹਮਲਾ
ଖୋଲା ବୁ ation ାମଣା |,ਖੁੱਲ੍ਹੀ ਗੱਲਬਾਤ
ଖୋଲା ପ୍ରଶ୍ନ |,ਖੁੱਲ੍ਹਾ ਸਵਾਲ
ରେକର୍ଡଗୁଡିକ ଖୋଲନ୍ତୁ |,ਰਿਕਾਰਡ ਖੋਲ੍ਹੋ
ଓରିଏଣ୍ଟ,ਪੂਰਬੀ
ଓରିଏଣ୍ଟାଲାଇଜିମ୍,ਪੂਰਬੀਵਾਦ
ଓରିଏଣ୍ଟାଲାଇଜିମ୍,ਪੂਰਬੀਵਾਦ
ଓରିଏଣ୍ଟାଲିଷ୍ଟ,ਪੂਰਬੀ
ଉତ୍ପତ୍ତି,ਮੂਲ
ଉତ୍ପତ୍ତି,ਮੂਲ
ଅର୍ଥୋଗ୍ରାଫି |,ਆਰਥੋਗ੍ਰਾਫੀ
ଶତ୍ରୁତାର ବିସ୍ଫୋରଣ |,ਦੁਸ਼ਮਣੀ ਦਾ ਪ੍ਰਕੋਪ
ପୋଷ୍ଟ,ਆਊਟ-ਪੋਸਟ
ଓଭର-ପ୍ରଭୁ,ਅਪਰ-ਪ੍ਰਭੂ
ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |,ਓਵਰ-ਰਾਈਡ
ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |,ਓਵਰ-ਰਾਈਡ
ପାଗନ୍,ਮੂਰਤੀ
ପାଗନ୍,ਮੂਰਤੀ
ପୂଜାପାଠ,ਮੂਰਤੀਵਾਦ
ପୂଜାପାଠ,ਮੂਰਤੀਵਾਦ
ପାଗୋଡା |,ਪਗੋਡਾ
ପାଗୋଡା |,ਪਗੋਡਾ
ପାଗୋଡା |,ਪਗੋਡਾ
ପ୍ୟାଲେସ୍ ଷଡଯନ୍ତ୍ର |,ਮਹਿਲ ਸਾਜ਼ਿਸ਼ਾਂ
ପାଲାଟିନେଟ୍ |,ਪੈਲੇਟਿਨੇਟ
ଖଜୁରୀ ପତ୍ର |,ਤਾੜ-ਪੱਤੀ
ଖଜୁରୀ ରବିବାର |,ਪਾਮ ਐਤਵਾਰ
ପାନେଗିରିଷ୍ଟ |,ਪੈਨੇਗਰਿਸਟ
ଆତଙ୍କିତ |,ਘਬਰਾਹਟ
ଆତଙ୍କିତ |,ਘਬਰਾਹਟ
ଆତଙ୍କିତ,ਘਬਰਾਉਣ ਵਾਲਾ
ପାପାସି |,ਪੋਪਸੀ
ପାପାସି |,ਪੋਪਸੀ
ପାପାସି |,ਪੋਪਸੀ
ପାପାସି |,ਪੋਪਸੀ
ପପାଲ୍ ଷଣ୍। |,ਪਾਪਲ ਬਲਦ
ପପାଲିଜିମ୍ |,ਪੋਪਵਾਦ
ପପାଲିଜିମ୍ |,ਪੋਪਵਾਦ
ପାପାଲିଷ୍ଟ |,ਪੋਪਵਾਦੀ
ପପାଲ୍ ରାଜ୍ୟ |,ਪੋਪ ਰਾਜ
ପପିଜିମ୍ (= ପେପିଷ୍ଟ୍ରି),ਪੈਪਿਜ਼ਮ (=ਪੈਪਿਸਟ੍ਰੀ)
ପପିଷ୍ଟ,ਪਾਪੀ
ପେପିରୁସ୍ |,ਪਪਾਇਰਸ
ଦୃଷ୍ଟାନ୍ତ,ਦ੍ਰਿਸ਼ਟਾਂਤ
ପାରାମାଉଣ୍ଟ୍ |,ਸਰਬੋਤਮ
ପାରାମାଉଣ୍ଟସି (= ପ୍ରାଥମିକ ଶକ୍ତି),ਸਰਵਉੱਚਤਾ (=ਸਰਵ ਸ਼ਕਤੀ)
ପାରାମାଉଣ୍ଟ୍ ଲେଡି |,ਸਰਬੋਤਮ ਇਸਤਰੀ
ପାରାମାଉଣ୍ଟ ପ୍ରଭୁ,ਪਰਮ-ਪ੍ਰਭੂ
ଚିତ୍ରକଳା |,ਪਰਚਮ
ଚିତ୍ରକଳା |,ਪਰਚਮ
ଚିତ୍ରକଳା |,ਪਰਚਮ
କ୍ଷମା,ਮਾਫ਼ ਕਰਨਾ
ପାର୍ଲେସ୍,ਪਾਰਲੇ
ପାର୍ଲେସ୍,ਪਾਰਲੇ
ସଂସଦ (= ପାର୍ଲାମେଣ୍ଟ),ਸੰਸਦ (=ਸੰਸਦ)
ସଂସଦ,ਸੰਸਦ
ସଂସଦ,ਸੰਸਦ
ସଂସଦ,ਸੰਸਦ
ସଂସଦ ଅଧିନିୟମ |,ਸੰਸਦ ਐਕਟ
ସଂସଦୀୟ,ਸੰਸਦ ਮੈਂਬਰ
ସଂସଦୀୟ,ਸੰਸਦ ਮੈਂਬਰ
ସଂସଦୀୟ ଏଜେଣ୍ଟ |,ਸੰਸਦੀ ਏਜੰਟ
ପାର୍ନେଲିଜିମ୍ |,ਪਾਰਨੇਲਿਜ਼ਮ
ପାରୋଲ୍,ਪੈਰੋਲ
ପାରୋଲ୍,ਪੈਰੋਲ
ପାରିକାଇଡ୍ |,ਪੈਰੀਸਾਈਡ
ପାରିକାଇଡ୍ |,ਪੈਰੀਸਾਈਡ
ଦଳୀୟ,ਪੱਖਪਾਤੀ
ଦଳୀୟ,ਪੱਖਪਾਤੀ
ଦଳୀୟ,ਪੱਖਪਾਤੀ
ପାସ୍ କରନ୍ତୁ |,ਪਾਸ
ପାସ୍ ଶବ୍ଦ (= ଦେଖନ୍ତୁ ଶବ୍ଦ),ਪਾਸ ਸ਼ਬਦ (= ਵਾਚ ਸ਼ਬਦ)
ପିତୃପୁରୁଷ,ਪਤਿਤ
ପିତୃପୁରୁଷ,ਪਤਿਤ
ପାଟ୍ରିସିଆନ୍ |,ਪੈਟਰੀਸ਼ੀਅਨ
ପ rim ତୃକ ସମ୍ପତ୍ତି |,ਪਤਿਤ
ପ୍ୟାକ୍ସ ବ୍ରିଟାନିକା |,ਪੈਕਸ ਬ੍ਰਿਟੈਨਿਕਾ
ପ୍ୟାକ୍ସ ରୋମାନା |,ਪੈਕਸ ਰੋਮਾਣਾ
ବଂଶ,ਵੰਸ਼
ବଂଶ,ਵੰਸ਼
ବଂଶଧର ବ୍ୟକ୍ତି |,ਵੰਸ਼ ਪ੍ਰਾਪਤ ਵਿਅਕਤੀ
ସହକର୍ମୀ,ਪੀਰ
ସହକର୍ମୀ,ਪੀਰ
ପାଇରେଜ୍,ਪੀਰੇਜ
ପାଇରେଜ୍,ਪੀਰੇਜ
ପାଇରେଜ୍,ਪੀਰੇਜ
ଆୟରଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |,ਆਇਰਲੈਂਡ ਦੇ ਹਾਣੀ
ସ୍କଟଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |,ਸਕਾਟਲੈਂਡ ਦੇ ਹਾਣੀ
ଉପଦ୍ୱୀପ ଅଭିଯାନ |,ਪ੍ਰਾਇਦੀਪ ਦੀ ਮੁਹਿੰਮ
ଉପଦ୍ୱୀପ ଯୁଦ୍ଧ |,ਪ੍ਰਾਇਦੀਪ ਯੁੱਧ
ପେନାଣ୍ଟ |,ਪੈਨੈਂਟ
ପିପୁଲ୍ସ ଚାର୍ଟର୍ (= ଜାତୀୟ ଚାର୍ଟର୍),ਲੋਕ ਚਾਰਟਰ (=ਰਾਸ਼ਟਰੀ ਚਾਰਟਰ)
ଲୋକଙ୍କ ଆଗ (= ଲୋକପ୍ରିୟ ସାମ୍ନା),ਲੋਕਾਂ ਦਾ ਮੋਰਚਾ (= ਪ੍ਰਸਿੱਧ ਫਰੰਟ)
ପରଫିଡି |,ਧੋਖਾਧੜੀ
ସମୟ,ਮਿਆਦ
ସମୟ,ਮਿਆਦ
ପେରିଫେରୀ |,ਪਰੀਫੇਰੀ
ସ୍ଥାୟୀ ସମାଧାନ |,ਸਥਾਈ ਬੰਦੋਬਸਤ
ଚିରାଚରିତ ଫିଫ୍ |,ਸਦੀਵੀ ਜਾਗੀਰ
ଫାଲାନକ୍ସ |,ਫਾਲੈਂਕਸ
ଫାଲାନକ୍ସ |,ਫਲੈਂਕਸ
ଫ୍ରୋହ,ਫਰੌਨ
ପିକ୍ଟୋଗ୍ରାମ୍ |,ਪਿਕਟੋਗ੍ਰਾਮ
ଚିତ୍ର,ਪਿਕਟੋਗ੍ਰਾਫ
ଚିତ୍ର,ਪਿਕਟੋਗ੍ਰਾਫ
ତୀର୍ଥଯାତ୍ରୀ,ਤੀਰਥ
ତୀର୍ଥଯାତ୍ରୀ ପିତା |,ਸ਼ਰਧਾਲੂ ਪਿਤਾ
ପିଲେଜ୍,ਲੁੱਟ
ପିଲେଜ୍,ਲੁੱਟ
ସ୍ତମ୍ଭ,ਥੰਮ੍ਹ
ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର),ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ)
ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର),ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ)
ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର),ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ)
ଡକାୟତି,ਸਮੁੰਦਰੀ ਡਾਕੂ
ଡକାୟତି,ਸਮੁੰਦਰੀ ਡਾਕੂ
ଯୁଦ୍ଧ,ਖੜੀ ਲੜਾਈ
ଭୂଖଣ୍ଡ,ਪਲਾਟ
ପୋଲିସ୍,ਪੋਲਿਸ
ପୋଲିସ୍,ਪੋਲਿਸ
ରାଜନୀତି,ਰਾਜਨੀਤਿਕ
ରାଜନ Political ତିକ ଏଜେଣ୍ଟ |,ਸਿਆਸੀ ਏਜੰਟ
ରାଜନ Political ତିକ ଆଶ୍ରୟ |,ਸਿਆਸੀ ਸ਼ਰਨ
ରାଜନ Political ତିକ ବାସିନ୍ଦା |,ਰਾਜਨੀਤਿਕ ਨਿਵਾਸੀ
ରାଜନ Political ତିକ ଆତଙ୍କବାଦ |,ਸਿਆਸੀ ਅੱਤਵਾਦ
ପୋଲ ଟ୍ୟାକ୍ସ,ਪੋਲ ਟੈਕਸ
ପଣ୍ଟୁନ୍ |,ਪੋਂਟੂਨ
ପ୍ରିମିୟର୍ |,ਪ੍ਰੀਮੀਅਰ
ପ୍ରିମିୟର୍ |,ਪ੍ਰੀਮੀਅਰ
ପ୍ରିମିୟର୍ସିପ୍ |,ਪ੍ਰੀਮੀਅਰਸ਼ਿਪ
ରାଷ୍ଟ୍ରପତି,ਪ੍ਰਧਾਨਗੀ
ରାଷ୍ଟ୍ରପତି,ਪ੍ਰਧਾਨਗੀ
ରାଷ୍ଟ୍ରପତି,ਪ੍ਰਧਾਨ
ରାଷ୍ଟ୍ରପତି,ਪ੍ਰਧਾਨ
ପ୍ରେସିଡିୟମ୍ |,ਪ੍ਰਧਾਨਗੀ ਮੰਡਲ
ପ୍ରଧାନ ମନ୍ତ୍ରୀ,ਪ੍ਰਧਾਨ ਮੰਤਰੀ
ପ୍ରାଥମିକତା,ਪ੍ਰਿਮੋਜਨੀਚਰ
ପ୍ରିନ୍ସ,ਪ੍ਰਿੰ
ପ୍ରିନ୍ସ,ਪ੍ਰਿੰ
ପ୍ରିନ୍ସ ବିଶପ୍ |,ਪ੍ਰਿੰਸ ਬਿਸ਼ਪ
ପ୍ରିନ୍ସ କନସର୍ଟ |,ਪ੍ਰਿੰਸ ਕੰਸੋਰਟ
ପ୍ରିନ୍ସ ରେଜିଣ୍ଟ୍ |,ਪ੍ਰਿੰਸ ਰੀਜੈਂਟ
ପିନ୍ସ ରେଗନାଣ୍ଟ |,ਪਿੰਸ ਰੀਗਨੈਂਟ
ରାଜକୁମାରୀ ରେଜିଣ୍ଟ୍ |,ਰਾਜਕੁਮਾਰੀ ਰੀਜੈਂਟ
ରାଜକୁମାରୀ ରୟାଲ୍ |,ਰਾਜਕੁਮਾਰੀ ਰਾਇਲ
ଆଚାର୍ଯ୍ୟ,ਰਿਆਸਤ
ଆଚାର୍ଯ୍ୟ,ਰਿਆਸਤ
ଆଚାର୍ଯ୍ୟ,ਰਿਆਸਤ
ପୁରସ୍କାର,ਇਨਾਮ
ପୁରସ୍କାର,ਇਨਾਮ
ପୁରସ୍କାର ରାଶି,ਇਨਾਮੀ ਰਕਮ
ବୃତ୍ତିଗତ ସ soldier ନିକ |,ਪੇਸ਼ੇਵਰ ਸਿਪਾਹੀ
ପ୍ରତିଜ୍ଞା,ਵਾਅਦਾ
ପ୍ରମୋଣ୍ଟୋରୀ ଦୁର୍ଗ |,ਪ੍ਰੋਮੋਨਟਰੀ ਕਿਲਾ
ସଂରକ୍ଷଣ,ਰੱਖਿਅਕ
ସଂରକ୍ଷଣ,ਰੱਖਿਅਕ
ସଂରକ୍ଷଣ,ਰੱਖਿਅਕ
ପ୍ରୋଟେଗେ |,ਪ੍ਰੋਟੇਜ
ପ୍ରୋଭାନ୍ସ |,ਉਪਦੇਸ਼
ପ୍ରୋଭାନ୍ସ |,ਉਪਦੇਸ਼
ପ୍ରୋଭାନ୍ସ ସିଷ୍ଟମ୍ |,ਪ੍ਰੋਵੇਨੈਂਸ ਸਿਸਟਮ
ପ୍ରୋ-ଜିଓନିଷ୍ଟ |,ਪ੍ਰੋ-ਜ਼ੀਓਨਿਸਟ
ଜନସାଧାରଣ ଶତ୍ରୁ |,ਜਨਤਕ ਦੁਸ਼ਮਣ
ଜନସାଧାରଣ ଶତ୍ରୁ |,ਜਨਤਕ ਦੁਸ਼ਮਣ
ବିରାମଚିହ୍ନ,ਵਿਰਾਮ
ପନିକ ଯୁଦ୍ଧ |,ਪੁਨਿਕ ਯੁੱਧ
ପୁରାଣ,ਪਿਉਰਿਟਨ
ପୁଚ୍,ਪੁਸ਼
କ୍ୱାଡ୍ରିଗା |,ਕਵਾਡਰਿਗਾ
ଚତୁର୍ଭୁଜ ମିଳିତତା |,ਚੌਗੁਣਾ ਗਠਜੋੜ
କ୍ୱାକର୍ |,ਕਵੇਕਰ
ରାଣୀ,ਰਾਣੀ
ରାଣୀ କନସର୍ଟ |,ਰਾਣੀ ਪਤਨੀ
ରାଣୀ,ਰਾਣੀ ਦਾਜ ਦੇਣ ਵਾਲਾ
କୁଇଣ୍ଡୋମ୍ |,ਮਹਾਰਾਣੀ
କୁଇଣ୍ଡୋମ୍ |,ਮਹਾਰਾਣੀ
ରାଣୀ ମାତା |,ਰਾਣੀ ਮਾਂ
ରାଣୀ ପୁନର୍ବାର,ਰਾਣੀ ਰਾਜੀ
ପ୍ରଶ୍ନ,ਕੁਇਜ਼ਲਿੰਗ
ପ୍ରଶ୍ନ,ਕੁਇਜ਼ਲਿੰਗ
ଭଡା ଛାଡନ୍ତୁ |,ਕਿਰਾਇਆ ਛੱਡ ਦਿਓ
କ୍ୱିଭର୍ |,ਕੰਬਣੀ
Quo ୱାରେଣ୍ଟୋ |,ਵਾਰੰਟੋ
ଦ ace ଡ଼ |,ਦੌੜ
ଜାତିଗତ ସର୍ବୋଚ୍ଚତା |,ਨਸਲੀ ਸਰਵਉੱਚਤਾ
ଥାକ,ਰੈਕ
ଥାକ,ਰੈਕ
ରେଡ୍,ਛਾਪਾ ਮਾਰਿਆ
ରେଡ୍,ਛਾਪਾ ਮਾਰਿਆ
ରାମପାର୍ଟ |,ਰਾਮਪਾਰਟ
ରାମପାର୍ଟ |,ਰਾਮਪਾਰਟ
ରାନ୍ସକ୍ |,ਲੁੱਟ
ମୁକ୍ତି,ਰਿਹਾਈ
ମୁକ୍ତି,ਰਿਹਾਈ
ରାଗ,ਤਬਾਹੀ
କ୍ଷତି,ਤਬਾਹੀ
କ୍ଷେତ୍ର,ਖੇਤਰ
ପଛ ଗାର୍ଡ |,ਪਿਛਲਾ ਗਾਰਡ
ପଛ ଗାର୍ଡ କାର୍ଯ୍ୟ,ਰੀਅਰ ਗਾਰਡ ਐਕਸ਼ਨ
ବିଦ୍ରୋହୀ,ਬਾਗੀ
ବିଦ୍ରୋହ,ਬਗਾਵਤ
ବିଦ୍ରୋହର ସ୍ୱୀକୃତି |,ਬਗਾਵਤ ਦੀ ਮਾਨਤਾ
ପୁନ ond ନିର୍ମାଣ,ਰੀਕੰਡਕਸ਼ਨ
ପୁନ onna ନିର୍ମାଣ,ਪੁਨਰ ਖੋਜ
ପୁନ on ନିର୍ମାଣ,ਪੁਨਰ ਨਿਰਮਾਣ
ରେକର୍ଡ କରନ୍ତୁ |,ਰਿਕਾਰਡ
ରେକର୍ଡ ଅଫିସ୍ |,ਰਿਕਾਰਡ ਦਫਤਰ
ଅବସର ଅବସର ରେକର୍ଡ କରନ୍ତୁ |,ਰਿਟਾਇਰਮੈਂਟ ਰਿਕਾਰਡ ਕਰੋ
ନାଲି ସାର୍ଟ |,ਲਾਲ ਕਮੀਜ਼
ସଂସ୍କାର,ਸੁਧਾਰ
ଶରଣାର୍ଥୀ,ਸ਼ਰਨਾਰਥੀ
ରେଗାଲିଆ |,ਰੀਗਾਲੀਆ
ରେଗାଲିଆ |,ਰੀਗਾਲੀਆ
ରେଗାଲିଆ |,ਰੀਗਾਲੀਆ
ରେଜେନ୍ସି,ਰੀਜੈਂਸੀ
ରେଜିଣ୍ଟ୍ |,ਰੀਜੈਂਟ
ରେଜିଣ୍ଟ୍ ରାଣୀ |,ਰੀਜੈਂਟ ਰਾਣੀ
ହତ୍ୟା,Regicide
ରେଜିସିଡ୍ |,ਰੈਜੀਸਾਈਡਸ
ଶାସନ,ਸ਼ਾਸਨ
ଶାସନ,ਸ਼ਾਸਨ
ଅଞ୍ଚଳ,ਖੇਤਰ
ନିୟମିତ ବର୍ଷ |,ਰੀਜਨਲ ਸਾਲ
ଅବଶିଷ୍ଟ |,ਰੀਗਨੈਂਟ
ରେଗ୍ନୁମ୍ |,ਰੈਗਨਮ
ରିଚ,ਰੀਚ
ଶାସନ କରନ୍ତୁ,ਰਾਜ ਕਰੋ
ଶାସନ କରନ୍ତୁ |,ਰਾਜ ਕਰੋ
ପରିବାର ଶାସନ,ਰਾਜ ਕਰਨ ਵਾਲਾ ਪਰਿਵਾਰ
ଆତଙ୍କବାଦର ଶାସନ,ਦਹਿਸ਼ਤ ਦਾ ਰਾਜ
ଆତଙ୍କବାଦର ଶାସନ,ਦਹਿਸ਼ਤ ਦਾ ਰਾਜ
ସଶକ୍ତ କର |,ਮਜ਼ਬੂਤ
ସଶକ୍ତୀକରଣ,ਮਜ਼ਬੂਤੀ
ପୁନ in ସ୍ଥାପନ,ਬਹਾਲੀ
ପୁନ in ନିବେଶ କରନ୍ତୁ |,ਮੁੜ ਨਿਵੇਸ਼ ਕਰੋ
ରିଲେ ପୋଷ୍ଟ |,ਰੀਲੇਅ ਪੋਸਟ
ରିଲେ ମାର୍ଗ,ਰੀਲੇਅ ਰੂਟ
ରିଲେ ସିଷ୍ଟମ୍ |,ਰੀਲੇਅ ਸਿਸਟਮ
ରିଲିଜ୍,ਜਾਰੀ ਕਰੋ
ରିଲିଜ୍,ਜਾਰੀ ਕਰੋ
ତ୍ୟାଗ,ਤਿਆਗ
ତ୍ୟାଗ,ਤਿਆਗ
ରେପର୍ଟୋରୀ (= ଭଣ୍ଡାର),ਰੀਪਰਟਰੀ (=ਸੂਚੀ)
ସଂଗ୍ରହାଳୟ,ਰਿਪੋਜ਼ਟਰੀ
ସଂଗ୍ରହାଳୟ,ਰਿਪੋਜ਼ਟਰੀ
ଗଣତନ୍ତ୍ର,ਗਣਤੰਤਰ
ଗଣତନ୍ତ୍ର ଦିବସ |,ਗਣਤੰਤਰ ਦਿਵਸ
ଲିପିବଦ୍ଧ,ਰੀਸਕ੍ਰਿਪਟ
ଲିପିବଦ୍ଧ,ਰੀਸਕ੍ਰਿਪਟ
ବାସିନ୍ଦା,ਨਿਵਾਸੀ
ପୁନରୁଦ୍ଧାର,ਬਹਾਲੀ
ପୁନରୁତ୍ଥାନ |,ਪੁਨਰ-ਉਥਾਨ
ପୁନରୁତ୍ଥାନ |,ਪੁਨਰ-ਉਥਾਨ
ପଂଚାୟତ,ਪਿੱਛੇ ਹਟਣਾ
ଓଲଟା (ଗୋଟିଏ ମୁଦ୍ରାର),ਉਲਟਾ (ਇੱਕ ਸਿੱਕੇ ਦਾ)
ବିଦ୍ରୋହ,ਬਗਾਵਤ
ବିପ୍ଳବ,ਇਨਕਲਾਬ
"ବିପ୍ଳବ, ଫରାସୀ |","ਇਨਕਲਾਬ, ਫ੍ਰੈਂਚ"
ବିପ୍ଳବ ଗ or ରବମୟ |,ਇਨਕਲਾਬ ਸ਼ਾਨਦਾਰ
"ବିପ୍ଳବ, ଶିଳ୍ପ","ਇਨਕਲਾਬ, ਉਦਯੋਗਿਕ"
ଉଠିବା,ਵਧ ਰਿਹਾ ਹੈ
ପତିତ-ବୋରୱେଲ |,ਰਟਨ-ਬੋਰੋ
ରୁଫ୍ ରାଇଡର୍ସ |,ਰਫ ਰਾਈਡਰਜ਼
ଗୋଲାକାର ମୁଣ୍ଡ |,ਗੋਲ-ਸਿਰ
