Gujarati,Odiya
"ઘટાડવું, સમાયોજિત કરવું, ઘટાડવું","ହ୍ରାସ କରିବାକୁ, ଆଡଜଷ୍ଟ କରିବାକୁ, ହ୍ରାସ କରିବାକୁ |"
સમીત દિકમાન,ସମିତ ଡିକମ୍ୟାନ୍ |
અદભૂત,ଚମତ୍କାର |
શુદ્ધ ડેટા,ବିଶୋଧିତ ତଥ୍ୟ |
ઘટાડો રાજ્ય સમીકરણ,ରାଜ୍ୟ ସମୀକରଣ ହ୍ରାସ |
ઘટાડો માસ,ହ୍ରାସ ହୋଇଥିବା ମାସ
મર્યાદિત સમૂહ અસર,ସୀମିତ ଜନ ପ୍ରଭାବ |
લઘુકૃત સ્થિતિસ્થાપકતા ગુણાંક,କ୍ଷୁଦ୍ରତର ଇଲାସ୍ଟିସିଟି କୋଏଫିସିଏଣ୍ଟ୍ |
ઓછું દબાણ,ନିମ୍ନ ଚାପ
લઘુચિત્ર વાસ્તવિક છબી,କ୍ଷୁଦ୍ର ଚିତ୍ର
બદલાયેલ પહોળાઈ,ଓସାର
"સમાન, ઘટાડી શકાય તેવું, ફરજિયાત, અપચો","ଅନୁରୂପ, ହ୍ରାସ ଯୋଗ୍ୟ, ବାଧ୍ୟତାମୂଳକ, ଅଦୃଶ୍ୟ |"
બિંદુકોચી સર્કિટ,ବିନ୍ଦୁକୋଚି ସର୍କିଟ୍ |
અબિન્દુકોચી પાથ,ଅବିଣ୍ଡୁକୋଚି ପଥ
ઘટાડો સેલ,ହ୍ରାସ କକ୍ଷ
ગુણાંક બદલો,ଗୁଣବତ୍ତା ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
ઘટાડો ગિયર,ହ୍ରାସ ଗିଅର୍ |
રેડેક્ટોન,ରେଡାକ୍ଟନ୍ |
નિરર્થકતા,ଅନାବଶ୍ୟକତା |
ફાજલ સર્કિટ,ଅତିରିକ୍ତ ସର୍କିଟ୍ |
રીડ,ନଳ
રીડ રિલે,ରିଡ୍ ରିଲେ |
રીડ બેન્ડ,ରିଡ୍ ବ୍ୟାଣ୍ଡ |
રીડ આર્ગન,ରିଡ୍ ଆର୍ଗାନ୍ |
રીડ-પાઈપ,ରିଡ୍-ପାଇପ୍ |
રીડ રિલે,ରିଡ୍ ରିଲେ |
"સૂચનાઓ, સંદર્ભો","ନିର୍ଦ୍ଦେଶାବଳୀ, ସନ୍ଦର୍ଭ"
સંદર્ભ કોણ,ସନ୍ଦର୍ଭ କୋଣ
"સંદર્ભ કૃષ્ણ સ્તર, કૃષ્ણ સંદર્ભ સ્તર","ରେଫରେନ୍ସ କୃଷ୍ଣ ସ୍ତର, କୃଷ୍ଣ ରେଫରେନ୍ସ ସ୍ତର |"
સંદર્ભ કોષ,ରେଫରେନ୍ସ ସେଲ୍ |
"દિગ્દર્શિત દત્ત, ઉપમન દત્ત","ନିର୍ଦ୍ଦେଶିତ ଦତ୍ତ, ଅପମାନ ଦତ୍ତ |"
સૂચના ઇલેક્ટ્રોડ,ନିର୍ଦ୍ଦେଶ ଇଲେକ୍ଟ୍ରୋଡ୍ |
"સંદર્ભ રેખા, સંદર્ભ રેખા","ରେଫରେନ୍ସ ଲାଇନ୍, ରେଫରେନ୍ସ ଲାଇନ୍ |"
સૂચના ચિહ્ન,ନିର୍ଦ୍ଦେଶ ଚିହ୍ନ
દિશા અવાજ,ଦିଗ ଶବ୍ଦ |
સંદર્ભ બિંદુઓ,ରେଫରେନ୍ସ ପଏଣ୍ଟ |
"સંદર્ભ બિંદુ, સંદર્ભ બિંદુ","ରେଫରେନ୍ସ ପଏଣ୍ଟ, ରେଫରେନ୍ସ ପଏଣ୍ଟ |"
સૂચના સ્કેલ,ନିର୍ଦ୍ଦେଶ ସ୍କେଲ୍ |
સૂચના સંકેત,ନିର୍ଦ୍ଦେଶ ସଙ୍କେତ
"સંદર્ભ સ્ટેશન, સંદર્ભ પ્રોટ્રેક્ટર","ରେଫରେନ୍ସ ଷ୍ଟେସନ୍, ରେଫରେନ୍ସ ପ୍ରୋଟ୍ରାକ୍ଟର |"
સૂચના સિસ્ટમ,ନିର୍ଦ୍ଦେଶ ପ୍ରଣାଳୀ
સૂચના સમય,ନିର୍ଦ୍ଦେଶ ସମୟ
"સંદર્ભ સફેદ સ્તર, સફેદ સૂચના માળખું","ସନ୍ଦର୍ଭ ଧଳା ସ୍ତର, ଧଳା ନିର୍ଦ୍ଦେଶ ଚଟାଣ |"
અત્યાધુનિક ટેકનોલોજી,ଅତ୍ୟାଧୁନିକ ଜ୍ଞାନକ .ଶଳ |
શુદ્ધિકરણ ચક્ર,ବିଶୋଧନ ଚକ୍ର
પ્રતિબિંબ ઘનતામાપક,ପ୍ରତିଫଳନ ଡେନସିଟୋମିଟର |
પ્રતિબિંબ,ପ୍ରତିଫଳନ
"પ્રતિબિંબિત, પ્રતિબિંબિત, પ્રતિબિંબિત","ପ୍ରତିଫଳିତ, ପ୍ରତିଫଳିତ, ପ୍ରତିଫଳିତ |"
પ્રતિબિંબિત કિરણ,ପ୍ରତିଫଳିତ କିରଣ
પ્રતિબિંબિત પ્રતિકાર,ପ୍ରତିଫଳିତ ପ୍ରତିରୋଧ
પ્રતિબિંબિત તરંગ,ପ୍ରତିଫଳିତ ତରଙ୍ଗ |
પ્રતિબિંબીત ચમકદાર દંતવલ્ક પૂર્ણાહુતિ,ପ୍ରତିଫଳିତ ଗ୍ଲାଜେଡ୍ ଏନାଲ୍ ଫିନିଶ୍ |
પ્રતિબિંબીત અવરોધ,ପ୍ରତିଫଳିତ ପ୍ରତିବନ୍ଧକ |
પ્રતિબિંબ કાર્યક્ષમતા,ପ୍ରତିଫଳନ ଦକ୍ଷତା
રિફ્લેક્ટોમીટર,ପ୍ରତିଫଳକ
પ્રતિબિંબ,ପ୍ରତିଫଳନ
પ્રતિબિંબિત પૃષ્ઠ,ପ୍ରତିଫଳିତ ପୃଷ୍ଠା
પ્રતિબિંબ,ପ୍ରତିଫଳନ
"પ્રતિબિંબ ગુણાંક, પ્રતિબિંબિત અનુક્રમણિકા","ପ୍ରତିଫଳନ ଗୁଣବତ୍ତା, ପ୍ରତିଫଳିତ ସୂଚକାଙ୍କ |"
પ્રતિબિંબ ગુણોત્તર,ପ୍ରତିଫଳନ ଅନୁପାତ
પ્રતિબિંબ ઘનતા,ପ୍ରତିଫଳନ ଘନତା
પ્રતિબિંબ અસર,ପ୍ରତିଫଳନ ପ୍ରଭାବ
પ્રતિબિંબ પરિબળ,ପ୍ରତିଫଳନ କାରକ |
પ્રતિબિંબ ગેલ્વેનોમીટર,ପ୍ରତିଫଳନ ଗାଲଭାନୋମିଟର |
રિફ્લેક્શન ગ્રેટિંગ,ପ୍ରତିଫଳନ
પ્રતિબિંબ-ગ્રેટિંગ મોનોક્રોમેટર,ପ୍ରତିଫଳନ-ଗ୍ରେଟିଂ ମୋନୋକ୍ରୋମେଟର୍ |
પ્રતિબિંબ અંતરાલ,ପ୍ରତିଫଳନ ବ୍ୟବଧାନ
પ્રતિબિંબ અંતરાલ રડાર,ପ୍ରତିଫଳନ ବ୍ୟବଧାନ ରାଡାର |
પરાવર્તક સ્તર,ପ୍ରତିଫଳକ ସ୍ତର
પ્રતિબિંબીત નુકશાન,ପ୍ରତିଫଳିତ କ୍ଷତି
પ્રતિબિંબ મેગ્નેટોમીટર,ପ୍ରତିଫଳନ ଚୁମ୍ବକୀୟ
પ્રતિબિંબ બળ,ପ୍ରତିଫଳନ ଶକ୍ତି
પ્રતિબિંબ નિહારિકા,ପ୍ରତିଫଳନ ନିବୁଲା |
પ્રતિબિંબ પરિમાણ,ପ୍ରତିଫଳନ ପାରାମିଟର
પ્રતિબિંબ છબી,ପ୍ରତିଫଳନ ପ୍ରତିଛବି |
પ્રતિબિંબ કાવતરું,ପ୍ରତିଫଳନ ଷଡଯନ୍ତ୍ରକାରୀ |
"પ્રતિબિંબ, પ્રતિબિંબિતતા","ପ୍ରତିଫଳନ, ପ୍ରତିଫଳନ"
પ્રતિબિંબિત ટેલિસ્કોપ,ଟେଲିସ୍କୋପ ପ୍ରତିଫଳିତ
પ્રતિબિંબ-શોષણ સ્પેક્ટ્રોસ્કોપી,ପ୍ରତିଫଳନ-ଅବଶୋଷଣ ସ୍ପେକ୍ଟ୍ରସ୍କୋପି |
"પ્રોજેક્શન ઓપ્ટિક્સ, પ્રોજેક્શન ઓપ્ટિક્સ","ପ୍ରୋଜେକସନ ଅପ୍ଟିକ୍ସ, ପ୍ରୋଜେକସନ ଅପ୍ଟିକ୍ସ |"
પ્રતિબિંબ,ପ୍ରତିଫଳନ
પ્રતિબિંબ,ପ୍ରତିଫଳନ
પ્રતિબિંબ ફેરફાર,ପ୍ରତିଫଳନ ପରିବର୍ତ୍ତନ
પ્રતિબિંબિતતા સહસંબંધ,ପ୍ରତିଫଳନ ସମ୍ବନ୍ଧ
પ્રતિબિંબ પરિબળ,ପ୍ରତିଫଳନ କାରକ |
રિફ્લેક્ટોમીટર,ପ୍ରତିଫଳକ
પરાવર્તક,ପ୍ରତିଫଳକ
પ્રતિબિંબિત ઇલેક્ટ્રોડ,ଇଲେକ୍ଟ୍ରୋଡ୍ ପ୍ରତିଫଳିତ
પરાવર્તક સ્તર,ପ୍ରତିଫଳକ ସ୍ତର
ડ્રાફ્ટિંગ પ્લેટ,ଡ୍ରାଫ୍ଟ ପ୍ଲେଟ୍ |
પરાવર્તક,ପ୍ରତିଫଳକ
ઉલટાવી શકાય તેવું પ્રતિકાર,ଓଲଟା ପ୍ରତିରୋଧ
રીફ્લેક્સ કેમેરા,ରିଫ୍ଲେକ୍ସ କ୍ୟାମେରା |
રીફ્લેક્સ કેન્દ્ર,ପ୍ରତିଫଳନ କେନ୍ଦ୍ର
ઉલટાવી શકાય તેવું સર્કિટ,ରିଭର୍ସିବଲ୍ ସର୍କିଟ୍ |
પશ્ચાદવર્તી કન્ડેન્સર,ପରବର୍ତ୍ତୀ କଣ୍ଡେନ୍ସର |
ઉલટાવી શકાય તેવું ક્લીસ્ટ્રોન,ଓଲଟା କ୍ଲାଇଷ୍ଟ୍ରନ୍ |
ઉલટાવી શકાય તેવું ક્લીસ્ટ્રોન ઓસિલેટર,ଓଲଟା କ୍ଲାଇଷ୍ଟ୍ରନ୍ ଓସିଲେଟର |
રીફ્લેક્સ મિકેનિઝમ,ପ୍ରତିଫଳନ ଯନ୍ତ୍ର
પ્રતિકૂળ ઉત્તેજના,ଘୃଣ୍ୟ ଉତ୍ସାହ |
ફોલ્ડ,ଫୋଲଡ୍
પછાત ગુણોત્તર,ପଛୁଆ ଅନୁପାତ |
રીફોકસ પદ્ધતિ,ରିଫୋକସ୍ ପଦ୍ଧତି |
રીફ્રેક્ટેડ,ପ୍ରତ୍ୟାହାର
રીફ્રેક્ટેડ કિરણ,ପ୍ରତିକ୍ରିୟାଶୀଳ କିରଣ |
રીફ્રેક્ટિવ પાવર,ପ୍ରତୀକାତ୍ମକ ଶକ୍ତି |
રીફ્રેક્ટીંગ પ્રિઝમ,ପ୍ରିଜିମ୍
પ્રત્યાવર્તન પૃષ્ઠ,ପ୍ରତ୍ୟାବର୍ତ୍ତନ ପୃଷ୍ଠା |
રીફ્રેક્શન,ପ୍ରତିଫଳନ
રીફ્રેક્શન કરેક્શન,ପ୍ରତିଫଳନ ସଂଶୋଧନ |
રીફ્રેક્શન ભૂલ,ପ୍ରତିଫଳନ ତ୍ରୁଟି |
રીફ્રેક્ટિવ મોનોક્રોમેટર,ପ୍ରତୀକାତ୍ମକ ମୋନୋକ୍ରୋମେଟର୍ |
પુનઃવિતરણ,ପୁନ istr ବଣ୍ଟନ
રીફ્રેક્શન વમળ,ପ୍ରତିଫଳନ ଭର୍ଟେକ୍ସ |
રીફ્રેક્ટિવ ઇન્ડેક્સ,ପ୍ରତୀକାତ୍ମକ ସୂଚକାଙ୍କ |
પ્રત્યાવર્તન,ପ୍ରତୀକାତ୍ମକତା |
રીફ્રેક્ટિવ ઇન્ડેક્સ,ପ୍ରତୀକାତ୍ମକ ସୂଚକାଙ୍କ |
રીફ્રેક્ટિવ ઇન્ડેક્સ માપન,ପ୍ରତୀକାତ୍ମକ ସୂଚକାଙ୍କ ମାପ |
રીફ્રેક્ટિવ પદ્ધતિ,ପ୍ରତୀକାତ୍ମକ ପଦ୍ଧତି |
"પ્રતિભાવવિહીન સમયગાળો, બિન-ઉત્તેજના સમયગાળો","ଅଣ-ପ୍ରତିକ୍ରିୟାଶୀଳ ଅବଧି, ଅଣ-ଉତ୍ତେଜନା ଅବଧି |"
પ્રત્યાવર્તન,ପ୍ରତୀକାତ୍ମକତା |
રેફ્રિજરેશન,ରେଫ୍ରିଜରେଜେସନ୍
રેફ્રિજરેશન ચક્ર,ରେଫ୍ରିଜରେଜେସନ୍ ଚକ୍ର |
રેફ્રિજરેશન નુકસાન,ରେଫ୍ରିଜରେଜେସନ୍ କ୍ଷତି |
રેફ્રિજરેશન પ્લાન્ટ,ରେଫ୍ରିଜରେଜେସନ୍ ପ୍ଲାଣ୍ଟ
"રેફ્રિજરેટર, રેફ્રિજરેટર","ରେଫ୍ରିଜରେଟର, ରେଫ୍ରିଜରେଟର"
"રેફ્રિજરેટર બેગ, રેફ્રિજરેટર બેગ","ରେଫ୍ରିଜରେଜେସନ୍ ବ୍ୟାଗ୍, ରେଫ୍ରିଜରେଟର ବ୍ୟାଗ୍ |"
રીફ્રેક્ટીંગ બોડી,ଶରୀରର ପ୍ରତିକ୍ରିୟା
પુનઃપ્રક્રિયા,ପୁନ en ପ୍ରତିକ୍ରିୟା |
"પુનઃપ્રક્રિયા કરનાર, પુનઃપ્રક્રિયા કરનાર","ପୁନ re ପ୍ରତିକ୍ରିୟାଶୀଳ, ପୁନ re ପ୍ରତିକ୍ରିୟାଶୀଳ |"
"પુનર્જીવન, ટકાઉ પુનઃ એકીકરણ, પુનર્જીવન","ପୁନ en ନିର୍ମାଣ, ସ୍ଥାୟୀ ପୁନର୍ଗଠନ, ପୁନ en ନିର୍ମାଣ |"
પુનર્જીવિત જોડાણ,ପୁନ en ନିର୍ମାଣ ଯୋଡି |
"પુનર્જીવિત, પુનર્જીવિત, પુનર્જીવિત","ପୁନ ener ନିର୍ମାଣ, ପୁନ ener ନିର୍ମାଣ, ପୁନ ener ନିର୍ମାଣକାରୀ |"
પુનર્જીવિત,ପୁନ ener ନିର୍ମାଣକାରୀ |
પુનર્જીવિત એમ્પ્લીફાયર,ପୁନ ener ନିର୍ମାଣଶୀଳ ଆମ୍ପ୍ଲିଫାୟର୍ |
પુનર્જીવિત ઠંડક,ପୁନ ener ନିର୍ମାଣ ଶୀତଳତା |
પુનર્જીવિત ચક્ર,ପୁନ ener ନିର୍ମାଣ ଚକ୍ର |
પુનર્જીવિત કામગીરી,ପୁନ ener ନିର୍ମାଣ କାର୍ଯ୍ୟ
પુનર્જીવિત સિસ્ટમ,ପୁନ ener ନିର୍ମାଣ ବ୍ୟବସ୍ଥା |
"કેપેસિટીવ વોલ્ટેજ, રિજનરેટિવ વોલ્ટેજ","କ୍ୟାପିସିଟିଭ୍ ଭୋଲଟେଜ୍, ପୁନ ener ନିର୍ମାଣ ଭୋଲଟେଜ୍ |"
પુનર્જીવિત કરનાર,ପୁନ ener ନିର୍ମାଣକାରୀ |
રેગે સિદ્ધાંત,ରେଗା ସିଦ୍ଧାନ୍ତ |
પ્રાદેશિક સરનામું,ଆଞ୍ଚଳିକ ଠିକଣା
"નોંધણી, નોંધણી, નોંધણી","ପଞ୍ଜିକରଣ, ପଞ୍ଜିକରଣ, ପଞ୍ଜିକରଣ |"
"નોંધણી, નોંધણી","ପଞ୍ଜୀକରଣ, ପଞ୍ଜୀକରଣ"
"રીગ્રેશન, રીગ્રેડેશન","ରିଗ୍ରେସନ୍, ରିଟ୍ରୋଗ୍ରେଡ୍ |"
"પશ્ચાદવર્તી ગતિ, પછાત ચળવળ, રીગ્રેસન, પછાત","ରିଟ୍ରୋଗ୍ରେଡ୍ ଗତି, ପଛୁଆ ଗତି, ରିଗ୍ରେସନ୍, ରିଟ୍ରୋଗ୍ରେଡ୍ |"
રીગ્રેસન રેખા,ରେଗ୍ରେସନ୍ ଲାଇନ୍
રીગ્રેશન પ્લેન,ରିଗ୍ରେସନ୍ ପ୍ଲେନ୍ |
દબાણયુક્ત ઇગ્નીશન,ଚାପିତ ଇଗ୍ନିସନ୍ |
ફરીથી પ્રવેશ સ્તર,ପୁନ ent ସ୍ତର |
"સમ, નિયમિત, સપ્રમાણ","ଏପରିକି, ନିୟମିତ, ସମୃଦ୍ଧ |"
"નિયમિત બાયકોન્વેક્સ, ચક્રીય","ନିୟମିତ ବାଇକୋନଭେକ୍ସ, ସାଇକ୍ଲିକ୍ |"
નિયમિત બળ,ନିୟମିତ ବଳ |
નિયમિત ગતિ,ନିୟମିତ ଗତି
નિયમિત વર્ગ,ନିୟମିତ ଶ୍ରେଣୀ
નિયમિત પરિમાણ,ନିୟମିତ ପାରାମିଟର |
નિયમિત હેરાનગતિની સમસ્યા,ନିୟମିତ ବିରକ୍ତିକର ସମସ୍ୟା |
નિયમિત પ્રગતિ,ନିୟମିତ ଅଗ୍ରଗତି |
રોમ્બસ પ્રિઝમ,ରମ୍ବସ୍ ପ୍ରିଜିମ୍ |
નિયમિત પ્રતિબિંબ,ନିୟମିତ ପ୍ରତିଫଳନ |
નિયમિત લય,ନିୟମିତ ଗୀତ
આઇસોફોર્મ ઘન,isoform କଠିନ |
નિયમિત વિરામ બિંદુ પાથ,ନିୟମିତ ବ୍ରେକ୍ ପଏଣ୍ଟ ପଥ |
નિયંત્રિત કરવા માટે,ନିୟନ୍ତ୍ରଣ କରିବାକୁ
"નિયમિત વીજ પુરવઠો, સ્થિર વીજ પુરવઠો","ନିୟମିତ ବିଦ୍ୟୁତ୍ ଯୋଗାଣ, ସ୍ଥିର ବିଦ୍ୟୁତ୍ ଯୋଗାଣ |"
નિયંત્રણ પ્રતિકાર,ନିୟନ୍ତ୍ରଣ ପ୍ରତିରୋଧ
રેગ્યુલેટર સ્ક્રૂ,ନିୟନ୍ତ୍ରକ ସ୍କ୍ରୁ |
નિયમનકારી વાલ્વ,ନିୟାମକ ଭଲଭ୍ |
નિયમન,ନିୟମ
મુદ્દો નિયમન,ନିୟମାବଳୀ
"નિયમનકાર, નિયંત્રક","ନିୟନ୍ତ୍ରକ, ନିୟନ୍ତ୍ରକ"
નિયમનકાર ઘડિયાળ,ନିୟନ୍ତ୍ରକ ଘଣ୍ଟା |
રીબોક વાયર ફોર્મ્યુલા,ରେବୋକ ତାର ତାର ସୂତ୍ର |
ફરીથી ગરમ કરવાનો ગુણાંક,ଗରମ କୋଏଫିସିଣ୍ଟେଣ୍ଟ |
ફરીથી ગરમ કરવાની કસોટી,ଗରମ ପରୀକ୍ଷା
રાયક ડાયાગ્રામ,raike ଚିତ୍ର
પુનઃ પરિચય વાહક,ପୁନ tr ଉତ୍ପାଦନ ବାହକ |
તોડી પાડવામાં આવેલ બેન્ડ,ବିଚ୍ଛିନ୍ନ ବ୍ୟାଣ୍ଡ |
તટસ્થ ગરમી,ନିରପେକ୍ଷ ଉତ୍ତାପ |
ઉકેલ,ସମାଧାନ
અસ્વીકરણ સ્તર,ପ୍ରତ୍ୟାଖ୍ୟାନ ସ୍ତର
સર્કિટને નકારી કાઢો,ସର୍କିଟକୁ ପ୍ରତ୍ୟାଖ୍ୟାନ କରନ୍ତୁ |
સંબંધ,ସମ୍ପର୍କ
"સંબંધી, સંબંધી","ସମ୍ପର୍କୀୟ, ସମ୍ପର୍କୀୟ"
સંબંધિત પ્રવેગક,ଆପେକ୍ଷିକ ତ୍ୱରଣ |
સંબંધિત સરનામું,ସମ୍ପର୍କୀୟ ଠିକଣା
સંબંધિત સરનામાં અપૂર્ણાંક,ଆପେକ୍ଷିକ ଠିକଣା ଭଗ୍ନାଂଶ |
સંબંધિત સરનામું રજીસ્ટર,ଆପେକ୍ଷିକ ଠିକଣା ପଞ୍ଜିକରଣ |
સંબંધિત સંબોધન,ସମ୍ପର୍କୀୟ ଠିକଣା
સંબંધિત ઉંમર,ଆପେକ୍ଷିକ ବୟସ |
સંબંધિત ઊંચાઈ,ଆପେକ୍ଷିକ ଉଚ୍ଚ |
સંબંધિત કોણીય વેગ,ଆପେକ୍ଷିକ କୋଣାର୍କ ଗତି |
સંબંધિત છિદ્ર,ଆପେକ୍ଷିକ ଆପେଚର |
સંબંધિત શક્તિ,ଆପେକ୍ଷିକ ଶକ୍ତି |
સંબંધિત વિસર્જન દર,ଆପେକ୍ଷିକ ବିଲୋପ ହାର |
સંબંધિત વાહકતા,ଆପେକ୍ଷିକ କଣ୍ଡକ୍ଟିଭିଟି |
સંબંધિત કોઓર્ડિનેટ્સ,ଆପେକ୍ଷିକ ସଂଯୋଜନା |
સંબંધિત જથ્થો,ଆପେକ୍ଷିକ ପରିମାଣ |
સંબંધિત વિલંબ,ଆପେକ୍ଷିକ ବିଳମ୍ବ |
સંબંધિત ઘનતા,ଆପେକ୍ଷିକ ଘନତା |
સંબંધિત દિશા,ଆପେକ୍ଷିକ ଦିଗ |
સંબંધિત ભૂલ,ଆପେକ୍ଷିକ ତ୍ରୁଟି |
"સંબંધિત આવર્તન, સંબંધિત આવર્તન","ଆପେକ୍ଷିକ ଫ୍ରିକ୍ୱେନ୍ସି, ଆପେକ୍ଷିକ ଫ୍ରିକ୍ୱେନ୍ସି |"
સંબંધિત ભાગી,ଆପେକ୍ଷିକ ପଳାୟନ |
સંબંધિત ગુરુત્વાકર્ષણ,ଆପେକ୍ଷିକ ମାଧ୍ୟାକର୍ଷଣ |
સંબંધિત સુનાવણી નુકશાન,ଆପେକ୍ଷିକ ଶ୍ରବଣ କ୍ଷତି |
સંબંધિત ઊંચાઈ,ଆପେକ୍ଷିକ ଉଚ୍ଚତା |
સંબંધિત ભેજનું પ્રમાણ,ଆପେକ୍ଷିକ ଆର୍ଦ୍ରତା |
સંબંધિત નુકશાન પરિબળ,ଆପେକ୍ଷିକ କ୍ଷତି କାରକ |
સંબંધિત સમૂહ,ଆପେକ୍ଷିକ ମାସ
સંબંધિત સર્વોચ્ચ,ଆପେକ୍ଷିକ ସର୍ବୋଚ୍ଚ |
સંબંધિત સૌથી નીચું,ଆପେକ୍ଷିକ ସର୍ବନିମ୍ନ |
સંબંધિત સ્થિતિ,ଆପେକ୍ଷିକ ସ୍ଥିତି |
સંબંધિત ચોકસાઇ,ଆପେକ୍ଷିକ ସଠିକତା |
સંબંધિત પ્રાઇમ,ଆପେକ୍ଷିକ ପ୍ରାଇମ୍ |
સંબંધિત સંભાવના,ଆପେକ୍ଷିକ ସମ୍ଭାବନା |
"સંબંધિત સ્થિરતા, સંબંધિત મંદતા","ଆପେକ୍ଷିକ ସ୍ଥିରତା, ଆପେକ୍ଷିକ ଅବକ୍ଷୟ |"
સંબંધિત પરિભ્રમણ,ଆପେକ୍ଷିକ ଘୂର୍ଣ୍ଣନ |
સંબંધિત પ્રતિકાર,ଆପେକ୍ଷିକ ପ୍ରତିରୋଧ |
સંબંધિત સન બ્લર નંબર,ଆପେକ୍ଷିକ ସୂର୍ଯ୍ୟ ଅସ୍ପଷ୍ଟ ସଂଖ୍ୟା |
સંબંધિત વાતાવરણ,ଆପେକ୍ଷିକ ପରିବେଶ |
સંબંધિત વેક્ટર,ଆପେକ୍ଷିକ ଭେକ୍ଟର୍ |
સંબંધિત વેગ,ଆପେକ୍ଷିକ ବେଗ |
પ્રમાણમાં સતત ગતિ,ଅପେକ୍ଷାକୃତ ସ୍ଥିର ଗତି |
સંબંધિત,ସମ୍ପର୍କୀୟ
સાપેક્ષ શીયર ફોર્મ્યુલા,ଆପେକ୍ଷିକ ଶିଅର୍ ସୂତ୍ର |
સંબંધિત અનુરૂપતા,ଆପେକ୍ଷିକ ଅନୁରୂପତା |
સંબંધિત પુનરાવર્તન,ଆପେକ୍ଷିକ ସଂଶୋଧନ |
રિલેટિવિસ્ટિક કોસ્મોલોજી,ଆପେକ୍ଷିକ ବ୍ରହ୍ମାଣ୍ଡ ବିଜ୍ଞାନ |
સંબંધિત વ્યુત્પત્તિ,ଆପେକ୍ଷିକ ଡେରିଭେସନ୍ |
સાપેક્ષ અસર,ଆପେକ୍ଷିକ ପ୍ରଭାବ |
સાપેક્ષ ઇલેક્ટ્રોમેગ્નેટિક સિદ્ધાંત,ଆପେକ୍ଷିକ ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ତତ୍ତ୍। |
સાપેક્ષ ઇલેક્ટ્રોડાયનેમિક્સ,ଆପେକ୍ଷିକ ଇଲେକ୍ଟ୍ରୋଡାଇନାମିକ୍ସ |
સાપેક્ષ ઊર્જા સૂત્ર,ଆପେକ୍ଷିକ ଶକ୍ତି ସୂତ୍ର |
સાપેક્ષ ઊર્જા પ્રમેય,ଆପେକ୍ଷିକ ଶକ୍ତି ତତ୍ତ୍। |
સાપેક્ષ સમીકરણ,ଆପେକ୍ଷିକ ସମୀକରଣ |
સાપેક્ષ ક્ષેત્રનું સમીકરણ,ଆପେକ୍ଷିକ କ୍ଷେତ୍ର ସମୀକରଣ |
સાપેક્ષવાદી પ્રથમ કાયદો,ଆପେକ୍ଷିକ ପ୍ରଥମ ନିୟମ |
સાપેક્ષ સૂત્ર,ଆପେକ୍ଷିକ ସୂତ୍ର |
સાપેક્ષવાદી હ્યુગોનિયો સમીકરણ,ଆପେକ୍ଷିକ ହୁଗୁନିଓ ସମୀକରଣ |
સાપેક્ષ હાઇડ્રોડાયનેમિક્સ,ଆପେକ୍ଷିକ ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ |
સંબંધિત ક્રિયાપ્રતિક્રિયા,ଆପେକ୍ଷିକ ପାରସ୍ପରିକ କ୍ରିୟା |
સાપેક્ષ ક્રિયાપ્રતિક્રિયા ઊર્જા,ଆପେକ୍ଷିକ ପାରସ୍ପରିକ ଶକ୍ତି |
સંબંધિત સ્થિરતા,ଆପେକ୍ଷିକ ସ୍ଥିରତା |
સાપેક્ષ ગતિ ઊર્જા,ଆପେକ୍ଷିକ ଗତିଜ ଶକ୍ତି |
રિલેટિવિસ્ટિક લેગ્રાંગિયન,ଆପେକ୍ଷିକ ଲାଗ୍ରାଙ୍ଗିଆନ୍ |
સાપેક્ષ ચુંબકત્વ,ଆପେକ୍ଷିକ ଚୁମ୍ବକୀୟତା |
સાપેક્ષ સમૂહ,ଆପେକ୍ଷିକ ଜନତା |
સંબંધિત સામૂહિક છૂટછાટ,ଆପେକ୍ଷିକ ଜନ ଆରାମ
"સાપેક્ષ યંત્રશાસ્ત્ર, સાપેક્ષ બળ વિજ્ઞાન","ଆପେକ୍ଷିକ ଯାନ୍ତ୍ରିକ, ଆପେକ୍ଷିକ ଶକ୍ତି ବିଜ୍ଞାନ |"
સાપેક્ષવાદી ઓપ્ટિક્સ,ଆପେକ୍ଷିକ ଅପ୍ଟିକ୍ସ |
સાપેક્ષ કણ,ଆପେକ୍ଷିକ କଣିକା |
સાપેક્ષ ભૌતિકશાસ્ત્ર,ଆପେକ୍ଷିକ ପଦାର୍ଥ ବିଜ୍ଞାନ |
રિલેટિવિસ્ટિક ક્વોન્ટમ ફિલ્ડ થિયરી,ଆପେକ୍ଷିକ କ୍ୱାଣ୍ଟମ୍ ଫିଲ୍ଡ ସିଦ୍ଧାନ୍ତ |
સાપેક્ષવાદી બીજો કાયદો,ଆପେକ୍ଷିକ ଦ୍ୱିତୀୟ ନିୟମ |
સાપેક્ષ સિદ્ધાંત,ଆପେକ୍ଷିକ ତତ୍ତ୍। |
