Marathi,English
गुळगुळीत,Smooth
स्नॅप तपासणी,Snap inspection
स्नॅप स्ट्राइक,Snap strike
सामाजिक सुरक्षा,Social security
सामाजिक कल्याण,Social welfare
सॉफ्टवेअर,Software
प्रवास,Sojourn
एकमेव,Sole
एकमेव एजन्सी,Sole agency
गंभीर,Solemn
गंभीर पुष्टीकरण,Solemn affirmation
पवित्रता,Solemnity
गंधक,Solemnize
गंभीरपणे,Solemnly
एकट्या मालक,Sole owner
विनंती,Solicit
एकता,Solidarity
एकटा,Solitary
एकांत केस,Solitary case
उपाय,Solution
सोडवा,Solve
वर्गीकरण,Sorting
सॉर्टिंग उपकरण,Sorting appliance
स्त्रोत,Source
उत्पन्नाचा स्रोत,Source of income
स्मरणिका,Souvenir
सार्वभौम,Sovereign
सार्वभौमत्व,Sovereignty
जागा,Space
अंतर,Spacing
कुदळ काम,Spade work
अतिरिक्त,Spare
सुटे प्रत,Spare copy
मोकळा वेळ,Spare time
स्पीकर,Speaker
विशेष,Special
विशेष क्षमता चाचणी,Special ability test
विशेष भत्ता,Special allowance
विशेष सेल,Special cell
विशेष प्रशंसा,Special commendation
विशेष भरपाई भत्ता,Special compensatory allowance
विशेष ड्राइव्ह,Special drive
विशेष अनुदान,Special grant
विशेषज्ञ,Specialist
विशेषज्ञता,Specialization
विशेष मेसेंजर,Special messenger
विशेष वेतन,Special pay
विशेष शक्ती ऑफ अटर्नी,Special power of attorney
विशेष संरक्षण गट,Special protection group
विशिष्ट,Specific
तपशील,Specification
विशिष्ट नकार,Specific denial
विशिष्ट कारण,Specific reason
नमुना स्वाक्षरी,Specimen signature
अनुमान,Speculation
भाषण,Speech
वेग,Speed
गतिरोधक,Speed breaker
वेग मर्यादा,Speed limit
वेग पोस्ट,Speed post
वेगवान क्रिया,Speedy action
गोल,Sphere
आवर्त बंधन,Spiral binding
विभाजित कर्तव्य,Split duty
प्रवक्त्या (= प्रवक्त्या व्यक्ती),Spokesman (=spokes person)
प्रायोजक,Sponsor
प्रायोजकत्व,Sponsorship
स्पॉट तपासणी,Spot inspection
स्पॉट पेमेंट,Spot payment
जोडीदार,Spouse
पथक,Squad
स्थिरता,Stability
कर्मचारी,Staff
स्टाफ असोसिएशन,Staff association
कर्मचारी तपासणी युनिट,Staff inspection unit
स्टाफ क्वार्टर,Staff quarter
कर्मचारी कक्ष,Staff room
स्टाफ वेलफेअर फंड,Staff welfare fund
स्टेज,Stage
स्थिरता,Stagnation
धोक्याचे,Stake
मुद्रांक,Stamp
मुद्रांक शुल्क,Stamp duty
मुद्रांकित लिफाफा,Stamped envelope
स्टॅम्प पॅड,Stamp pad
स्टॅम्प पेपर,Stamp paper
उभे रहा,Stand
मानक,Standard
मानक करार,Standard agreement
मानक कपात,Standard deduction
मानक स्वरूप,Standard format
मानकीकरण,Standardization
मानक मनुष्य-तास,Standard man-hours
जीवनमान,Standard of living
मानक कामगिरी,Standard performance
मानक दर,Standard rate
स्टँडबाय व्यवस्था,Standby arrangement
उभे,Standing
स्थायी आयोग,Standing commission
स्थायी समिती,Standing committee
स्थायी आदेशात,Standing order
स्थिर,Standstill
तारांकित,Starred
तारांकित प्रश्न,Starred question
स्टार्टर,Starter
सुरुवातीचा पगार,Starting salary
राज्य,State
राज्य मेजवानी,State banquet
राज्य सरकार,State government
राज्य अतिथी,State guest
राज्य यादी,State list
गतिरोधक,Stalemate
विधान,Statement
खाते विधान,Statement of account
तथ्यांचे विधान,Statement of facts
आरोग्य स्थिती,State of health
राजकारणी,Statesman
स्थिर,Static
स्टेशन,Station
स्थिर साठा,Stationary stock
स्टेशनरी,Stationery
स्टेशन रजा,Station leave
सांख्यिकीय,Statistical
सांख्यिकीय डेटा,Statistical data
आकडेवारी,Statistics
स्थिती,Status
स्थिती,Status quo
स्थिती अहवाल,Status report
स्थिती प्रतीक,Status symbol
कायदे,Statute
वैधानिक,Statutory
वैधानिक शरीर,Statutory body
वैधानिक सुट्टी,Statutory holiday
वैधानिक अधिकार,Statutory rights
रहा,Stay
एसटीडी,STD
स्थिर वाढ,Steady growth
उंच वाढ,Steep increase
सुकाणू समिती,Steering committee
स्टेनोग्राफी,Stenography
निर्जंतुकीकरण,Sterilization
स्टर्न Action क्शन,Stern action
कलंक,Stigma
उत्तेजन,Stimulation
स्टायपेंड,Stipend
संज्ञा,Stipulate
निर्धारित वेळ मर्यादा,Stipulated time limit
अटी,Stipulation
साठा,Stock
स्टॉक रजिस्टर,Stock register
स्टॉक-टेक,Stock-taking
स्टॉक व्हॅल्यूएशन,Stock valuation
स्टॉपगॅप व्यवस्था,Stopgap arrangement
संचयन,Storage
साठवण्याची जागा,Storage space
स्टोअर,Store
सरळ,Straight
मानसिक ताण,Strain
विचित्र,Strange
अनोळखी,Stranger
स्तर,Strata
रणनीती,Strategy
स्तरीकरण,Stratification
प्रवाह,Streamline
सामर्थ्य,Strength
मजबूत करा,Strengthen
कठोर,Strenuous
ताण,Stress
तणाव व्यवस्थापन,Stress management
कठोर,Strict
काटेकोरपणे,Strictly
कडकपणा,Strictness
कठोर,Stricture
संप,Strike
संप कॉल,Strike call
कडकपणा,Stringency
पट्टी,Strip
प्रयत्न करा,Strive
साठवण क्षमता,Storage capacity
मजबूत खोली,Strong room
स्ट्रक्चरल,Structural
रचना,Structure
संरचित मुलाखत,Structured interview
संरचित वेतन,Structured pay
संघर्ष,Struggle
हट्टी,Stubborn
अभ्यासू,Studious
अभ्यास,Study
अभ्यासाची रजा,Study leave
सामग्री,Stuff
विलक्षण,Stupendous
शैली,Style
उप,Sub
उपसमिती,Sub-committee
उप-करार,Sub-contract
उप जिल्हा,Sub-district
उपविभाग,Sub-division
उप-प्रमुख,Sub-head
विषय,Subject
व्यक्तिनिष्ठ,Subjective
सबज्युडिस,Subjudice
सबलीज,Sublease
Subletting,Subletting
सबमिशन,Submission
अधीन,Submissive
गौण कार्यालय,Subordinate office
गौण सेवा,Subordinate services
गौण कर्मचारी,Subordinate staff
सबपरोग्राफ,Subparagraph
सबर्यूल,Subrule
सदस्यता घ्या,Subscribe
सदस्यता घेतली भांडवल,Subscribed capital
ग्राहक,Subscriber
सदस्यता,Subscription
उपविभाग,Subsection
त्यानंतरचे,Subsequent
त्यानंतरची क्रिया,Subsequent action
त्यानंतर,Subsequently
सहाय्यक,Subsidiary
सहाय्यक संस्था,Subsidiary bodies
सहाय्यक उद्योग,Subsidiary industry
सहाय्यक आदेश,Subsidiary mandate
सहाय्यक पावती,Subsidiary receipt
सहाय्यक नोंदणी,Subsidiary register
अनुदान द्या,Subsidise
अनुदानित,Subsidised
अनुदानित निवास,Subsidized accommodation
अनुदान,Subsidy
निर्वाह,Subsistence
निर्वाह भत्ता,Subsistence allowance
निर्वाह अनुदान,Subsistence grant
कमीतकमी,Substandard
भरीव,Substantial
सिद्ध करा,Substantiate
ठोस,Substantive
ठोस वेतन,Substantive pay
ठोस पोस्ट,Substantive post
पर्याय,Substitute
प्रतिस्थापन,Substitution
उप-परिच्छेद,Sub sub-paragraph
उपनगरीय,Suburban
सबवेन्शन,Subvention
उपविभाग,Subversion
भुयारी मार्ग,Subway
यशस्वी,Succeeding
उत्तराधिकार,Succession
सलग,Successive
उत्तराधिकारी,Successor
सल्ले,Succour
दावा,Sue
दु: ख,Suffer
दु: ख,Suffering
पुरेसे,Sufficient
प्रत्यय,Suffix
मताधिकार,Suffrage
सूचना,Suggestion
सूचना बॉक्स,Suggestion box
सूचना पुस्तक,Suggestions book
सूचक,Suggestive
आत्महत्या,Suicide
खटला,Suit
योग्यता,Suitability
योग्य कृती,Suitable action
उपयुक्त,Suited
बेरीज,Sum
थोडक्यात,Summarily
सारांश,Summary
सारांश चाचणी,Summary trial
सारांश,Summing up
समिट,Summit
समन,Summon
Sumptury भत्ता,Sumptuary allowance
बेरीज,Sum up
Sundry,Sundry
सुओ मोटो,Suo moto
अतिरेकी,Superannuation
सुपरन्युएशन पेन्शन,Superannuation pension
वरवरच्या,Superficial
अनावश्यक,Superfluous
सुपरइम्पोज,Superimpose
श्रेष्ठ,Superior
श्रेष्ठत्व,Superiority
अलौकिक,Supernumerary
अलौकिक पोस्ट,Supernumerary post
सुपरसिप्राय,Superscribe
सुपरस्क्रिप्शन,Superscription
सुपरसेड,Supersede
सुपरसेशन,Supersession
सुपरस्ट्रक्चर,Superstructure
सुपरटॅक्स,Supertax
सुपर टाइमस्केल,Super timescale
पर्यवेक्षण,Supervision
पर्यवेक्षक,Supervisor
पर्यवेक्षी कर्मचारी,Supervisory staff
पूरक,Supplement
पूरक,Supplementary
पूरक बजेट,Supplementary budget
पूरक किंमत,Supplementary cost
पूरक मागणी,Supplementary demand
पूरक अनुदान,Supplementary grant
पूरक प्रश्न,Supplementary question
पूरक नियम,Supplementary rules
पुरवठादार,Supplier
पुरवठा,Supply
समर्थन,Support
समर्थक,Supporter
समर्थन दस्तऐवज,Supporting documents
दडपशाही,Suppress
सर्वोच्चता,Supremacy
सर्वोच्च,Supreme
अधिभार,Surcharge
हमी,Surety
हमी बॉन्ड,Surety bond
पृष्ठभाग तपासणी,Surface inspection
पृष्ठभाग वाहतूक,Surface transport
शस्त्रक्रिया,Surgery
आडनाव,Surname
अधिशेष,Surplus
अतिरिक्त बजेट,Surplus budget
अतिरिक्त अहवाल,Surplus report
अतिरिक्त कर्मचारी,Surplus staff
आश्चर्यचकित तपासणी,Surprise check
आश्चर्य भेट,Surprise visit
शरण जाणे,Surrender
आसपासच्या,Surroundings
सारटॅक्स,Surtax
पाळत ठेवणे,Surveillance
सर्वेक्षण,Survey
सर्वेक्षण अहवाल,Survey report
सर्व्हायव्हल,Survival
हयात,Surviving
वाचलेले,Survivor
संवेदनशीलता,Susceptibility
संशयित,Suspect
निलंबित,Suspend
रहस्य,Suspense
सस्पेन्स खाते,Suspense account
निलंबन,Suspension
निलंबन ऑर्डर,Suspension order
संशय,Suspicion
टिकाऊ,Sustainable
टिकाऊ वाढ,Sustainable growth
टिकाव,Sustained
शपथ,Swear
शपथविधी,Swearing-in-ceremony
अभ्यासक्रम,Syllabus
चिन्ह,Symbol
सममिती,Symmetry
सहानुभूती,Sympathy
सहानुभूती संप,Sympathy strike
परिसंवाद,Symposium
लक्षणं,Symptom
समक्रमित,Synchronise
सारांश,Synopsis
संश्लेषण,Synthesis
कृत्रिम,Synthetic
प्रणाली,System
पद्धतशीर,Systematic
पद्धतशीर काम,Systematic work
सिस्टम विश्लेषण,Systems analysis
टॅब फोल्डर,Tab folder
टेबल,Table
झांकी,Tableau
सामग्री सारणी,Table of contents
घराचे टेबल,Table of the house
सारणी,Tabular
सारणीत विधान,Tabulated statement
टॅब्युलेशन,Tabulation
टॅब्यूलेटर,Tabulator
टॅकल,Tackle
युक्ती,Tact
कुशलतेने,Tactful
युक्ती,Tactic
टॅग,Tag
घरी वेतन घ्या,Take home pay
ताब्यात घ्या,Take over
प्रतिभावान,Talented
प्रतिभा शोध,Talent search
टॅली,Tally
टॅली कार्ड,Tally card
छेडछाड,Tampering
मूर्त,Tangible
मूर्त मालमत्ता,Tangible asset
टेप,Tape
टॅपिंग,Tapping
अशक्तपणा,Tardiness
लक्ष्य,Target
लक्ष्य दिनांक,Target date
आयात मालावरील जकात,Tariff
कलंक,Tarnish
कार्य,Task
कार्यदल,Task force
कर,Tax
कर कमी करणे,Tax abatement
करपात्र,Taxable
करपात्र उत्पन्न,Taxable income
कर समायोजन,Tax adjustment
कर मूल्यांकन,Tax assessment
कर आकारणी,Taxation
कर टाळणे,Tax avoidance
कर सल्लागार,Tax consultant
कर घोषित,Tax declaration
स्त्रोतावर कर वजा केलेला,Tax deducted at source
कर कपात,Tax deduction
कर चुकवणे,Tax evasion
कर सूट,Tax exemption
कर मुक्त,Tax free
करदाता,Tax payer
कर सूट,Tax rebate
कराचा परतावा,Tax return
कर वेळापत्रक,Tax schedule
संघभावना,Team spirit
कार्यसंघ कार्य,Team work
अश्रुधुर गॅस,Tear gas
तांत्रिक,Technical
तांत्रिक सल्ला,Technical advice
तांत्रिक महाविद्यालय,Technical college
तांत्रिक माहिती,Technical data
तांत्रिक पोस्ट,Technical post
तांत्रिक पात्रता,Technical qualification
तांत्रिक कौशल्य,Technical skill
तांत्रिक संज्ञा,Technical term
तांत्रिक प्रशिक्षण,Technical training
तंत्रज्ञ,Technician
तंत्र,Technique
तंत्रज्ञान,Technocracy
तंत्रज्ञान,Technocrat
तंत्रज्ञान,Technological
तंत्रज्ञानशास्त्रज्ञ,Technologist
तंत्रज्ञान,Technology
टेलबँकिंग,Telebanking
तार,Telegram
टेलिग्राफिक पत्ता,Telegraphic address
टेलीग्राफी,Telegraphy
टेलीप्रिंटर संदेश,Teleprinter message
टेलिव्हिजन,Television
टेलीवॉर्किंग,Teleworking
टेलेक्स,Telex
टेलर,Teller
स्वभाव,Temper
स्वभाव,Temperament
स्वभाव,Temperamental
तापमान,Temperature
टेम्पो,Tempo
तात्पुरता,Temporary
तात्पुरते आगाऊ,Temporary advance
तात्पुरती भेट,Temporary appointment
तात्पुरते अपंगत्व,Temporary disability
तात्पुरते पोस्ट,Temporary post
तात्पुरते निर्बंध,Temporary restriction
तात्पुरती रिक्तता,Temporary vacancy
मोह,Temptation
टेनेबल,Tenable
कठोरपणा,Tenacity
भाडेकरु,Tenancy
भाडेकरू,Tenant
प्रवृत्ती,Tendency
निविदा,Tender
निविदा बॉक्स,Tender box
निविदाकार,Tenderer
निविदा सूचना,Tender notice
तात्पुरते,Tentative
कार्यकाळ,Tenure
जमीन कार्यकाळ,Tenure of land
कार्यालयाचा कार्यकाळ,Tenure of office
पोस्टचा कार्यकाळ,Tenure of post
कामाचा कालावधी,Tenure of work
कार्यकाळ पोस्ट,Tenure post
मुदत,Term
संपुष्टात येण्याजोगे,Terminable
टर्मिनल (अहवाल इ.),Terminal (report etc.)
टर्मिनल टॅक्स,Terminal tax
समाप्ती,Termination
टर्मिनेशन क्लॉज,Termination clause
टर्मिनेशन नोटीस,Termination notice
सेवा समाप्त,Termination of service
शब्दावली,Terminology
मुदत कर्ज,Term loan
कार्यालयाची मुदत,Term of office
अटी,Terms
नियम आणि अटी,Terms and conditions
वितरण अटी,Terms of delivery
संदर्भ अटी,Terms of reference
सेवा अटी,Terms of service
प्रदेश,Territory
दहशत,Terror
दहशतवाद,Terrorism
दहशतवादी,Terrorist
तृतीय लाभ,Tertiary benefit
चाचणी,Test
करार,Testament
चाचणी शुल्क,Test charge
चाचणी तपासणी,Test check
परीक्षक,Tester
साक्ष द्या,Testify
प्रशस्तिपत्र,Testimonial
साक्ष,Testimony
चाचणी अहवाल,Testing report
मजकूर,Text
कृतज्ञ,Thankful
थीम,Theme
उपचार,Therapy
तृतीय पक्ष,Third party
नख,Thoroughly
विचारवंत,Thoughtful
धोका,Threat
काटेकोर,Thrift
माध्यमातून,Through
बाहेर फेकून,Throw out
अंगठा छाप,Thumb impression
थंपिंग बहुसंख्य,Thumping majority
तिकिट,Ticket
टाय,Tie
बांधलेले कर्ज,Tied loan
स्तरीय,Tier
टिल्ट,Tilt
वेळ,Time
वेळ परवानगी,Time allowed
वेळ प्रतिबंधित,Time barred
वेळेच बंधन,Time bound
वेळ कार्ड,Time card
वेळ ठेव (= निश्चित ठेव),Time deposit (=fixed deposit)
वेळ ठेवणे,Time keeping
वेळेची मर्यादा,Time limit
वेळ बंद,Time off
वेळ ओलांडून,Time overrun
कालबाह्य कार्यक्रम,Timed programme
वेळ दर,Time rate
वेळ रेकॉर्डिंग मशीन,Time recording machine
वेळ स्केल,Time scale
वेळा पत्रक,Time schedule
वेळ मुद्रांक,Time stamp
वेळ अभ्यास उपकरणे,Time study equipment
वेळापत्रक,Time table
वेळ,Timing
टिपा,Tips
शीर्षक,Title
शीर्षक धारक,Title holder
टॉयलेट,Toilet
टोकन,Token
टोकन सदस्य,Token member
टोकन वेतन,Token pay
टोकन स्ट्राइक,Token strike
टोन,Tone
खाली टोन,Tone down
सुरात जुळविणे,Tone up
साधन,Tool
टूल डाउन स्ट्राइक,Tool down strike
शीर्ष,Top
विषय,Topic
उच्च स्तरीय निर्णय,Top level decision
वरिष्ठ व्यवस्थापन,Top management
सर्वात वर,Topmost
शीर्ष अधिकारी,Top official
टोपोग्राफी,Topography
सर्वोच्च प्राधान्य,Top priority
अव्वल रँकिंग,Top ranking
अत्यंत गुप्त,Top secret
छळ,Torture
एकूण,Total
एकूण सेवा,Total service
कठीण,Tough
टूर,Tour
टूर प्रोग्राम,Tour programme
टूर रिपोर्ट,Tour report
टाउट,Tout
शहर,Town
टाउनशिप,Township
ट्रेस,Trace
ट्रॅक्ट,Tract
कर्षण,Traction
व्यापार करार,Trade agreement
व्यापारी संघ,Trade union
परंपरा,Tradition
ट्रेन,Train
प्रशिक्षणार्थी,Trainee
प्रशिक्षणार्थी,Traineeship
ट्रेनर,Trainer
प्रशिक्षण,Training
प्रशिक्षण केंद्र,Training centre
प्रशिक्षण महाविद्यालय,Training college
प्रशिक्षण विभाग,Training division
प्रशिक्षण संस्था,Training institute
प्रशिक्षण कालावधी,Training period
प्रशिक्षण कार्यक्रम,Training programme
प्रशिक्षण युनिट,Training unit
वैशिष्ट्य,Trait
देशद्रोही,Traitor
शांतता,Tranquillity
व्यवहार,Transaction
व्यवसायाचा व्यवहार,Transaction of business
लिप्यंतरण,Transcription
हस्तांतरण,Transfer
हस्तांतरणीय वस्तू,Transferable goods
हस्तांतरण प्रवेश,Transfer entry
हस्तांतरण फी,Transfer fee
हस्तांतरण निवेदन,Transfer memorandum
प्रतिनियुक्तीवर हस्तांतरण,Transfer on deputation
हस्तांतरण ऑर्डर,Transfer order
परिवर्तन,Transformation
संक्रमण,Transit
संक्रमण शुल्क,Transit duty
संक्रमणकालीन,Transitional
ट्रान्झिट पास,Transit pass
ट्रान्झिट व्हिसा,Transit visa
संक्रमण कार्यशाळा,Transit workshop
अनुवाद,Translation
लिप्यंतरण,Transliteration
संसर्ग,Transmission
प्रसारण,Transmit
वाहतूक,Transport
वाहतूक भत्ता,Transport allowance
वाहतूक,Transportation
ट्रान्सपोजिशन,Transposition
सापळा,Trap
प्रवास,Travel
प्रवास खर्च,Travel expenses
प्रवासी धनादेश,Traveller’s cheque
प्रवास भत्ता,Travelling allowance
प्रवास भत्ता बिल,Travelling allowance bill
प्रवास सवलत,Travelling concession
विश्वासघात,Treachery
देशद्रोह,Treason
कोषागार,Treasury
ट्रेझरी बेंच,Treasury bench
ट्रेझरी ठेव पावती (टी.डी.आर.),Treasury deposit receipt(T.D.R.)
ट्रेझरी पावती,Treasury receipt
ट्रेझरी व्हाउचर,Treasury voucher
उपचार,Treat
करार,Treaty
प्रत्यार्पणाचा करार,Treaty of extradition
ट्रेक,Trek
ट्रेंड,Trend
अनावश्यक,Trespass
चाचणी,Trial
चाचणी शिल्लक,Trial balance
चाचणी कालावधी,Trial period
आदिवासी क्षेत्र विकास,Tribal area development
आदिवासी कल्याण,Tribal welfare
जमाती,Tribe
न्यायाधिकरण,Tribunal
श्रद्धांजली,Tribute
ट्रिम,Trim
सहल,Trip
त्रिपक्षीय,Tripartite
तिहेरी,Triple
तिप्पट,Triplicate
खरी प्रत,True copy
ट्रंक कॉल,Trunk call
विश्वास,Trust
विश्वस्त,Trustee
विश्वासार्ह,Trustworthy
खाली वळा,Turn down
टर्नकी आधार,Turnkey basis
टर्न-आउट,Turn-out
उलाढाल,Turnover
Trpitute,Turpitude
TORTELAGE,Tutelage
ट्विन सिटी,Twin city
दुहेरी सामायिकरण आधार,Twin sharing basis
प्रकार,Type
टाइपस्क्रिप्ट,Typescript
टाइपराइटर,Typewriter
टाइपराइटिंग,Typewriting
ठराविक,Typical
टायपिंग,Typing
टायपिंग मशीन,Typing machine
टाइपिंग पूल,Typing pool
टायपोग्राफिकल त्रुटी,Typographical error
Ulderative हेतू,Ulterior motive
अंतिम,Ultimate
अल्टिमेट कंझिग्नी,Ultimate consignee
अंतिम किंमत,Ultimate cost
अंतिम ध्येय,Ultimate goal
शेवटी,Ultimately
अंतिम उद्दीष्ट,Ultimate objective
अल्टिमेटम,Ultimatum
अल्टिमो,Ultimo
अल्ट्राव्हियर्स,Ultravires
पंच,Umpire
अस्वीकार्य,Unacceptable
बिनधास्त सामान,Unaccompanied baggage
विनाअनुदानित,Unaided
अस्पष्ट,Unambiguous
एकमत,Unanimity
एकमत,Unanimous
एकमताने निर्णय,Unanimous decision
नम्र,Unassuming
अन्टॅच केलेले,Unattached
अनधिकृत,Unauthorized
अटळ,Unavoidable
अपरिहार्य परिस्थिती,Unavoidable circumstances
अपरिहार्य विलंब,Unavoidable delay
नापसंत,Unbecoming
अनावश्यक,Uncashed
अनिश्चित,Uncertain
निरोधक,Unclaimed
दावा न केलेले सामान,Unclaimed baggage
अवर्गीकृत,Unclassified
बिनधास्त,Uncommitted
असामान्य,Uncommon
बिनधास्त,Uncompromising
बिनशर्त,Unconditional
अपुष्ट,Unconfirmed
अपुष्ट अहवाल,Unconfirmed report
असंवैधानिक,Unconstitutional
बिनधास्त,Uncontested
अनियंत्रित,Uncontrolled
अनियंत्रित,Uncorroborated
उघडलेली मागणी,Uncovered demand
अनावश्यक,Undated
अविभाजित पत्र,Undelivered letter
खाली,Under
अंडर-वय,Under-age
मूल्यांकन अंतर्गत,Under assessment
बिलिंग अंतर्गत,Under billing
पोस्टिंगचे प्रमाणपत्र,Under certificate of posting
विचाराधीन,Under consideration
अधोरेखित,Underconsumption
अविकसित,Underdeveloped
नोकरी अंतर्गत,Under employed
रोजगार अंतर्गत,Under employment
अंडर-अंदाज,Under-estimate
परीक्षा अंतर्गत,Under examination
पदवीधर,Undergraduate
भूमिगत,Underground
अंतर्गत व्यवहार,Under-hand dealing
बीजक अंतर्गत,Under invoicing
अधोरेखित,Underlined
अंडर-मॅन,Under-manned
अंडर-पेड,Under-paid
अंडर-लोकसंख्या,Under-population
अंडर-प्रॉडक्शन,Under-production
संदर्भात,Under reference
अधोरेखित,Undersigned
समजूतदारपणा,Understanding
हाती घ्या,Undertake
हमी,Undertaking
अंडरस्ट्रियल,Undertrial
अंडर-उपयोग,Under-utilization
अंडर-व्हॅल्युएशन,Under-valuation
अवांछनीय,Undesirable
असंबंधित,Undignified
अबाधित कर्ज,Undisbursed loan
निर्विवाद,Undisputed
अविभाजित,Undivided
निःसंशयपणे,Undoubtedly
अयोग्य,Undue
अयोग्य विलंब,Undue delay
अयोग्य प्रभाव,Undue influence
अनिश्चित उत्पन्न,Unearned income
Uneth,Unearth
अनियमित,Uneconomical
बेरोजगारी,Unemployment
असमान जमीन,Uneven land
अनपेक्षित विलंब,Unexpected delay
अनपेक्षित,Unexpired
अन्याय,Unfair
अन्यायकारक डिसमिसल,Unfair dismissal
अन्यायकारक कामगार पद्धती,Unfair labour practices
अन्यायकारक म्हणजे,Unfair means
प्रतिकूल,Unfavourable
अयोग्य,Unfit
पदोन्नतीसाठी अयोग्य,Unfit for promotion
अप्रत्याशित,Unforeseen
अप्रत्याशित शुल्क,Unforeseen charges
अकल्पित परिस्थिती,Unforeseen circumstances
युनिकेमरल,Unicameral
युनिकेमेरल विधिमंडळ,Unicameral legislature
एकीकरण,Unification
युनिफाइड स्केल,Unified scale
एकसमान,Uniform
एकसमान वाढ,Uniform increase
एकसारखेपणा,Uniformity
एकतर्फी,Unilateral
एकतर्फी क्रिया,Unilateral action
अखंड वीजपुरवठा,Uninterrupted power supply
अखंड सेवा,Uninterrupted service
युनियन,Union
युनियनवाद,Unionism
युनियन यादी,Union list
युनियन प्रांत,Union territory
अद्वितीय,Unique
युनिट,Unit
एकात्मक,Unitary
युनायटेड,United
ऐक्य,Unity
सार्वत्रिक,Universal
अन्यायकारक,Unjust
बेकायदेशीर,Unlawful
बेकायदेशीर उद्देश,Unlawful purpose
अमर्यादित,Unlimited
अमर्यादित शक्ती,Unlimited power
परवानगी नाही,Unlisted
उतार,Unloading
अविवाहित,Unmarried
अप्राकृतिक,Unnatural
अनैसर्गिक मृत्यू,Unnatural death
अनावश्यक,Unnecessary
अनधिकृत,Unofficial
अनधिकृत पत्र,Unofficial letter
अनधिकृत टीप,Unofficial note
अनधिकृत संप,Unofficial strike
बिनविरोध,Unopposed
न भरलेले वेतन,Unpaid wages
अतुलनीय,Unparliamentary
अलोकप्रिय,Unpopular
अभूतपूर्व,Unprecedented
अप्रत्याशित,Unpredictable
अनुत्पादक,Unproductive
अनुत्पादक कामगार,Unproductive labour
फायदेशीर,Unprofitable
अस्पष्ट,Unpunctual
अपात्र,Unqualified
अपात्र माफी,Unqualified apology
निर्विवाद,Unquestionable
अवांछनीय बेरीज,Unrealizable sum
अवास्तव,Unreasonable
अनियंत्रित,Unrecorded
नोंदणीकृत दस्तऐवज,Unregistered document
नोंदणीकृत फर्म,Unregistered firm
अनारक्षित रिक्त जागा,Unreserved vacancy
असुरक्षित,Unsafe
असमाधानकारक,Unsatisfactory
असुरक्षित,Unsecured
असुरक्षित कर्ज,Unsecured loan
नकळत,Unserviceable
अकुशल,Unskilled
अकुशल कामगार,Unskilled labour
अनियंत्रित मन,Unsound mind
अनिर्दिष्ट,Unspecified
अस्थिर,Unstable
अस्थिर सरकार,Unstable government
अबाधित,Unstarred
अनुचित,Unsuitable
अशक्त,Untenable
अस्पृश्यता,Untouchability
अप्रशिक्षित,Untrained
अविश्वासू,Untrustworthy
न वापरलेले,Unused
असामान्य विलंब,Unusual delay
अनियंत्रित अनुदान,Unutilized grant
अवांछित,Unwarranted
नकोसा,Unwilling
अयोग्य,Unworthy
अद्यतन,Updation
श्रेणीसुधारित करा,Upgrade
श्रेणीसुधारित,Upgrading
पोस्ट अपग्रेडिंग,Upgrading of post
अपहोल्ड,Uphold
देखभाल,Upkeep
उन्नत,Uplift
वरील,Upper
उच्च वय मर्यादा,Upper age limit
सर्वात वरचे,Uppermost
अद्ययावत,Up to date
सरळ,Upright
नाराज,Upset
ऊर्ध्वगामी संप्रेषण,Upward communication
ऊर्ध्वगामी ट्रेंड,Upward trend
शहरी,Urban
शहरीकरण,Urbanization
निकड,Urgency
तातडीचे,Urgent
तातडीची क्रिया,Urgent action
तातडीचा ​​कॉल,Urgent call
तातडीची स्लिप,Urgent slip
वापर,Usage
उपयुक्त,Useful
वापरकर्ता,User
वापरकर्ता आयटम,User item
नेहमीच्या,Usual
Usurp,Usurp
उपयुक्तता,Utility
उपयोग,Utilization
उपयोग प्रमाणपत्र,Utilization certificate
पद,Vacancy
रिक्त पोस्ट,Vacant post
रिक्त,Vacate
सुट्टी,Vacation
सुट्टीतील वेतन,Vacation pay
पोकळी,Vacuum
अस्पष्ट कल्पना,Vague idea
व्हॅलेडिक्टरी पत्ता,Valedictory address
व्हॅलेडिक्टरी फंक्शन,Valedictory function
व्हॅलेडिक्टरी सत्र,Valedictory session
वैध,Valid
वैध युक्तिवाद,Valid argument
वैधता तारीख,Validity date
वैध कारण,Valid reason
मूल्यांकन,Valuation
मूल्यांकन प्रमाणपत्र,Valuation certificate
मूल्यांकन अहवाल,Valuation report
मूल्य,Value
मूल्यवान,Valuer
चल,Variable
भिन्नता,Variance
व्हेरिएंट,Variant
भिन्नता,Variation
गुणवत्तेत बदल,Variation in quality
विविधता,Variety
वाहन,Vehicle
हवेशीर,Ventilate
उद्यम,Venture
ठिकाण,Venue
सत्यता,Veracity
शाब्दिक,Verbal
तोंडी करार,Verbal agreement
तोंडी चर्चा,Verbal discussion
तोंडी ऑर्डर,Verbal order
तोंडी विधान,Verbal statement
तोंडी चेतावणी,Verbal warning
शब्दशः,Verbatim
शब्दशः अहवाल,Verbatim report
निकाल,Verdict
सत्यापन,Verification
पूर्वजांची पडताळणी,Verification of antecedents
स्टोअरची पडताळणी,Verification of stores
सत्यापन पत्रक,Verification sheet
