Bengali,Assamese
reenactment,পুনৰাবৃত্তি
"পুনর্জন্ম, টেকসই পুনর্মিলন, পুনর্জন্ম","পুনৰুত্পাদন, বহনক্ষম পুনৰ সংযোগ, পুনৰুত্পাদন"
"regenerative, regenerative, regenerative","পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল"
"নিবন্ধন, নিবন্ধন","পঞ্জীয়ন, পঞ্জীয়ন"
"বিক্রয় গতি, পশ্চাদমুখী আন্দোলন, রিগ্রেশন, বিপরীতমুখী","বিক্ৰীৰ গতি, পিছুৱাই যোৱা, ৰিগ্ৰেছন, ৰিভাৰ্ছল"
"এমনকি, নিয়মিত, প্রতিসম","even, নিয়মীয়া, প্ৰতিসম"
আইসোফর্ম কঠিন,সমৰূপী কঠিন
প্রবিধান,নিয়ন্ত্ৰণ
সম্পর্ক,সম্পৰ্ক
"আত্মীয়, আত্মীয়","আপেক্ষিক, আপেক্ষিক"
আপেক্ষিক,সম্পৰ্কীয়
তুলনামূলকভাবে নিশ্চিত,তুলনামূলকভাৱে নিশ্চিত
"আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা","আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা"
বিশ্রাম,জিৰণি লোৱা
"রিলে, ট্রান্সমিশন","ৰিলে, ট্ৰেন্সমিছন"
মুক্তি,পাপমোচন
নির্ভরযোগ্যতা,নিৰ্ভৰযোগ্যতা
অবশিষ্ট,অৱশিষ্ট
দূরবর্তী নিয়ন্ত্রণ,ৰিম&#39;ট কন্ট্ৰ&#39;ল
পুনর্নবীকরণ,renormalized
"পুনরায় অভিযোজন, পুনরায় কনফিগারেশন","পুনৰ-অৰিয়েণ্টেচন, পুনৰ-বিন্যাস"
পুনরাবৃত্তিযোগ্যতা,পুনৰাবৃত্তিযোগ্যতা
"পুনরাবৃত্তিকারী, পুনরাবৃত্তিকারী","পুনৰাবৃত্তিকাৰী, পুনৰাবৃত্তিকাৰী"
"to repel, to be repelled","to repel, বিকৃত কৰা"
বিকর্ষণকারী,repulsive
পুনরাবৃত্তি,পুনৰাবৃত্তি
প্রতিনিধিত্ব,প্ৰতিনিধিত্ব কৰা
"প্রতিনিধি, প্রতিনিধি","প্ৰতিনিধি, প্ৰতিনিধি"
"পুনরুদ্ধারযোগ্য, পুনরুত্পাদনযোগ্য","পুনৰুদ্ধাৰযোগ্য, পুনৰুত্পাদনযোগ্য"
"প্রজনন, প্রজনন, প্রজনন","প্ৰজনন, প্ৰজনন, প্ৰজনন"
বিকর্ষণ,repel কৰা
বিকর্ষণ,repulsion
বিকর্ষণকারী,repulsive
গবেষণা,গৱেষণা
"কুন্ড, জলাধার, জলাধার, জলাধার, কুন্ড","cistern, জলাশয়, জলাশয়, জলাশয়, cistern"
পুনঃনিয়োগ,পুনৰ নিয়োগ কৰা
"residual, residual","অৱশিষ্ট, অৱশিষ্ট"
"resistance, resistance","ৰেজিষ্টেন্স, ৰেজিষ্টেন্স"
প্রতিরোধ ক্ষমতা,ৰেজিষ্টিভিটি
প্রতিরোধক,ৰেজিষ্টৰ
"বিচ্ছিন্নতা, দ্রবীভূতকরণ, পার্থক্য","দ্ৰৱণ, দ্ৰৱণ, পাৰ্থক্য"
ভুল উপস্থাপনা,ভুল উপস্থাপন
"ব্যবচ্ছেদ করা, বিচ্ছেদ করা, ব্যবচ্ছেদ করা","বিভাজিত কৰা, বিভাজিত কৰা, বিভাজিত কৰা"
স্প্লিটার,স্প্লিটাৰ
অনুরণন,অনুনাদ
অনুরণিত প্রভাব,অনুনাদী প্ৰভাৱ
অনুরণিত,অনুনাদী
"অনুরণন, অনুরণন","অনুনাদ, অনুনাদ"
অনুরণিত,অনুনাদী
"উত্তর, প্রতিক্রিয়া, রিপোর্ট","উত্তৰ, সঁহাৰি, প্ৰতিবেদন"
বিরতি,বিৰতি
আবার শুরু,আকৌ আৰম্ভ কৰক
অবশিষ্ট মরীচি,অৱশিষ্ট ৰশ্মি
"ফলাফল, ফলাফল, ফলাফল","ফলাফল, ফলাফল, ফলাফল"
ফলপ্রসূ ফলাফল,ফলাফলৰ ফলাফল
প্রতিবন্ধী,retarded
diluent,পাতলকাৰী
জালিকা,ৰেটিকুল
"রেটিনা, রেটিনা","ৰেটিনা, ৰেটিনা"
পিছনের রকেট,পিছফালে ৰকেট
"রেজোন্যান্স, রিগ্রেশন, রিবাউন্ড","অনুনাদ, ৰিগ্ৰেছন, ৰিবাউণ্ড"
অনুসরণ,অনুসৰণ কৰা
বিপরীত,ওলোটা কৰা
"বিপরীত, বিপরীত, বিপরীত, বিপরীত","ওলোটা, ওলোটা, ওলোটা, ওলোটা"
পশ্চাদমুখী পক্ষপাত,পিছপৰা পক্ষপাতিত্ব
প্রত্যাবর্তনশীলতা,উলটিব পৰা ক্ষমতা
বিপরীত,উলটিব পৰা
ঘূর্ণন,ঘূৰ্ণন
ঘোরানো,ঘূৰ্ণনশীল
রেনল্ডস নম্বর,ৰেইনল্ডছ নম্বৰ
স্ট্রিম কন্ট্রোলার,ষ্ট্ৰিম কন্ট্ৰ&#39;লাৰ
বিজোড় দৈর্ঘ্য,অদ্ভুত দৈৰ্ঘ্য
"ত্রিভুজাকার স্ফটিক, সমান্তরাল ষড়ভুজাকার স্ফটিক","ত্ৰিকোণীয় স্ফটিক, সমান্তৰাল ষড়ভুজ স্ফটিক"
"রম্বয়েড প্রিজম, চতুর্ভুজ প্রিজম","ৰম্ব’ইড প্ৰিজম, চতুৰ্ভুজ প্ৰিজম"
রাজমিস্ত্রি থাকুন,ৰাজমিস্ত্ৰী হৈ থাকক
"তাল, তাল, ছন্দ","ছন্দ, কেডেন্স, ছন্দ"
ঘড়ির কাঁটার দিকে,ঘড়ীৰ কাঁটাৰ দিশত
উল্লম্ব প্রিজম,উলম্ব প্ৰিজম
ডান হাতের নিয়ম,সোঁহাতৰ নিয়ম
ডান দিকের স্ক্রু,সোঁফালৰ স্ক্ৰু
সমতুল্য প্রিজম,সমতুল্য প্ৰিজম
শক্তিশালী,শক্তিশালী
অধ্যবসায়,অধ্যৱসায়
"সঠিক প্রমাণ, সঠিক প্রমাণ","সঠিক প্ৰমাণ, সঠিক প্ৰমাণ"
"শব্দ, যন্ত্র","শব্দ, বাদ্যযন্ত্ৰ"
উর্মিকা,উৰ্মিকা
শুভদিন,উত্থানৰ দিন
রোবো,ৰবো
রকেট কর্ম,ৰকেটৰ ক্ৰিয়া
রকেট,ৰকেট
রকেট বিজ্ঞান,ৰকেট বিজ্ঞান
"শিলা, আন্দোলন, দোলনা","শিল, গতি, দোলনা"
roentgen,ৰয়েন্টজেন
"রোন্টজেন-রে, এক্স-রে","ৰয়েণ্টজেন-ৰে, এক্স-ৰে"
"ঘূর্ণায়মান, রোল, (সম্পাদনা), বৃত্তাকার, ঘূর্ণায়মান (সম্পাদনা)","ৰোলিং, ৰোলিং, (সম্পা.), ৰাউণ্ডিং, ৰোলিং (সম্পা.)"
"বেলনি, লোটনি, লোটনিক (v.), Velan, Lotan (ed.)","বেলনি, লটনি, লটনিক (ভ.), ভেলান, লোটান (সম্পা.)"
ঘূর্ণায়মান,ঘূৰ্ণনীয়
"ঘোরানো, ঘোরানো (v.), বৃত্তাকার, চাকাযুক্ত (v.)","to spin, to spin (v.), বৃত্তাকাৰ, চকাযুক্ত (v.)"
ঘূর্ণায়মান,ঘূৰ্ণনীয়
"ঘূর্ণন, ঘূর্ণন","ঘূৰণ, ঘূৰণ"
"ঘূর্ণনশীল, ঘূর্ণনশীল, ঘূর্ণনশীল","ঘূৰ্ণনশীল, ঘূৰ্ণনশীল, ঘূৰ্ণনশীল"
"ঘূর্ণায়মান, আবর্তনকারী","ঘূৰ্ণনশীল, ঘূৰ্ণনকাৰী"
"ঘূর্ণায়মান, ঘূর্ণায়মান","ঘূৰ্ণনশীল, ঘূৰ্ণনশীল"
"রটার, রটার","ৰোটাৰ, ৰোটাৰ"
"রুক্ষ, রুক্ষ","ৰুক্ষ, ৰুক্ষ"
"বন্ধ, বন্ধ","বন্ধ, বন্ধ"
ট্রানজিট সময়,ট্ৰেনজিট সময়
পথ,পথ
"রুটিন, রুটিন","ৰুটিন, ৰুটিন"
"পদ্মরাগ, রুবি, লাল, ইয়াকুত","পদ্মৰাগ, ৰুবি, ৰঙা, য়াকুট"
"রুবি লেজার, রুবি লেজার","ৰুবি লেজাৰ, ৰুবি লেজাৰ"
"rudder, control","rudder, নিয়ন্ত্ৰণ"
নিয়ম,নিয়মসমূহ
আন্ডারলাইন করা ঝাঁঝরি,আণ্ডাৰলাইন কৰা গ্ৰেটিং
"গ্রাফ, লাইন","গ্ৰাফ, ৰেখা"
"রান, ঐতিহ্য","ৰান, পৰম্পৰা"
রানার,দৌৰবিদ
"চুক্তি, চুক্তি, বিস্ফোরণ","চুক্তি, চুক্তি, বিস্ফোৰণ"
রাদারফোর্ড বিক্ষিপ্ত,ৰাদাৰফোৰ্ড বিক্ষিপ্ততা
রাদারফোর্ড,ৰাদাৰফোৰ্ড
রাইডবার্গ,rydberg
নিরাপদ লোড,নিৰাপদ বোজা
"নিরাপদ, নিরাপদ","নিৰাপদ, সুৰক্ষিত"
"নিরাপত্তা ফিউজ, Bickford ফিউজ","ছেফটি ফিউজ, বিকফোৰ্ড ফিউজ"
নিরাপত্তা ভালভ,সুৰক্ষা ভালভ
"নমুনা, নমুনা","নমুনা, নমুনা"
"নমুনা (v.), নমুনা (n.)","নমুনা (v.), নমুনা সংগ্ৰহ (n.)"
স্যান্ডউইচ,চেণ্ডউইচ
"স্যাটেলাইট, সাবসিডিয়ারি, ট্রেলিং","উপগ্ৰহ, সহযোগী, ট্ৰেইলিং"
উপনদী লাইন,উপনৈৰ ৰেখা
সন্তুষ্ট করার জন্য,সন্তুষ্ট কৰা
শনি রিং,শনিৰ আঙঠি
savart,savart
স্কেলার,স্কেলাৰ
ধাপ গুণক,ষ্টেপ মাল্টিপ্লাইয়াৰ
"বিক্ষিপ্ত, বিক্ষিপ্ত","বিক্ষিপ্ত, বিক্ষিপ্ত"
বিচ্ছুরণ প্রক্রিয়া,বিক্ষিপ্তকৰণ প্ৰক্ৰিয়া
দৃষ্টিশক্তি,দৃষ্টি
প্রসারিত করা,বৃদ্ধি পায়
"scratch (শব্দ), আঁচড়","scratch (ধ্বনি), scratch"
"seve, seve (ed.), drive","ছালনী, চালনী (ed.), ড্ৰাইভ"
sku দৃষ্টি,sku দৃষ্টি
"বন্ধ করা, সীলমোহর করা, সীলমোহর করা (ver.)","বন্ধ কৰা, ছীল কৰা, ছীল কৰা (ver.)"
"ঋতু পরিবর্তন, ঋতু ওঠানামা","ঋতুভিত্তিক তাৰতম্য, ঋতুভিত্তিক উঠা-নমা"
সেক্যান্ট নিয়ম,secant নিয়ম
"দ্বিতীয় (সম্পাদনা), দ্বিতীয় (ভি.)","দ্বিতীয় (সম্পা.), দ্বিতীয় (প.)"
"মাধ্যমিক, মাধ্যমিক","মাধ্যমিক, মাধ্যমিক"
"1 বিভাগ, বিভাগ, বিভাগ, বিভাগ, বিভাগ","১ধাৰা, ধাৰা, ধাৰা, ধাৰা, ধাৰা"
"সেক্টর, সেক্টর, সেক্টর","খণ্ড, খণ্ড, খণ্ড"
দীর্ঘ মেয়াদী,দীৰ্ঘস্থায়ী
বীজ বপন,বীজ সিঁচা
সিসমোলজি,ভূমিকম্পবিজ্ঞান
সিসমোলজি,ভূমিকম্পবিজ্ঞান
সিসমোলজি,ভূমিকম্পবিজ্ঞান
নির্বাচন,নিৰ্বাচনশীলতা
"স্ব, স্ব","self, self"
অন্তর্নিহিত শক্তি,অন্তৰ্নিহিত শক্তি
স্বতঃস্ফূর্ত দোলন,স্বতঃস্ফূৰ্ত দোলন
অর্ধপরিবাহী,অৰ্ধপৰিবাহী
আধা অভিজ্ঞতামূলক,অৰ্ধ অভিজ্ঞতাভিত্তিক
আধা অসীম,অৰ্ধ-অসীম
আধা-লগ গ্রাফ শীট,অৰ্ধ-লগ গ্ৰাফ শ্বীট
গোলাকার প্লাস কোণ,গোলাকাৰ প্লাছ এংগেল
ইন্দ্রিয়,জ্ঞান
সংবেদনশীল,সংবেদনশীল
"সংবেদনশীল, সংবেদনশীল, সংবেদনশীল, সংবেদনশীল","সংবেদনশীল, সংবেদনশীল, সংবেদনশীল, সংবেদনশীল"
"সাউন্ড রিসিভার ল্যাম্প ক্রেস্ট, সাউন্ড রিসিভার ফ্লেম","শব্দ গ্ৰহণকাৰী লেম্পৰ শিখৰ, শব্দ গ্ৰহণকাৰী শিখা"
"সংবেদনশীলতা, সংবেদনশীলতা, সংবেদনশীলতা","সংবেদনশীলতা, সংবেদনশীলতা, সংবেদনশীলতা"
"সক্রিয়করণ, সেন্সিং","সক্ৰিয়কৰণ, সংবেদন"
সেন্সর,চেন্সৰ
বিভাজ্য,পৃথক কৰিব পৰা
"বিচ্ছেদ, বিচ্ছেদ, বিচ্ছেদ, ফাঁক","পৃথকীকৰণ, পৃথকীকৰণ, পৃথকীকৰণ, ব্যৱধান"
অষ্টক,অষ্টক
সেপ্টোড,চেপ্টোড
ইনডেক্সিং,সূচীভুক্ত কৰা
সিরিজ সিরিজ সিরিজ (মানচিত্র),শৃংখলা শৃংখলা শৃংখলা (মানচিত্র)
সার্ভো মোটর,চাৰ্ভো মটৰ
"সেট আপ, সেট আপ, সেট আপ, সেট আপ","ছেট আপ, ছেট আপ, ছেট আপ, ছেট আপ"
"degraded, shaded","অৱক্ষয়ী, ছাঁয়াযুক্ত"
ছায়া,ছাঁ
চিত্র,শৰীৰ
ধারালো শেষ,চোকা শেষ
স্পাউট পরিসীমা,স্পাউট ৰেঞ্জ
"শিয়ার বল, শিয়ার","ছিয়াৰ বল, ছিয়াৰ"
সংরক্ষিত নিউক্লাইড,ৰক্ষা কৰা নিউক্লাইড
"সৃষ্টি, স্থানচ্যুতি, স্থানান্তর","সৃষ্টি, বিচ্যুতি, হস্তান্তৰ"
শক বেগ,শ্বক বেগ
শক ওয়েভ,শ্বক তৰংগ
"সংক্ষিপ্ত, জীর্ণ, অসংলগ্ন","চুটি, জৰাজীৰ্ণ, অসংলগ্ন"
উচ্চকণ্ঠ,উচ্চ মাত
"পার্শ্বীয় পথ, শান্ট (সম্পাদনা), পাশের পথ, শান্ট (v.)","পাৰ্শ্বীয় পথ, শ্বাণ্ট (ed.), কাষৰ পথ, শ্বাণ্ট (v.)"
"পাশ, পাশ, পাশ","কাষ, কাষ, কাষ"
পার্শ্বীয়,sidereal
"sighting, aiming, sighting, aiming, aiming, locating","sighting, aiming, sighting, লক্ষ্য কৰা, লক্ষ্য কৰা, স্থান নিৰ্ণয় কৰা"
রাশিচক্র সাইন,ৰাশিফল
"সংকেত, সংকেত","সংকেত, সংকেত"
নীরব সময়,নিস্তব্ধ সময়
সিলিকন ডায়োড,ছিলিকন ডাইঅ&#39;ড
সিলিকন,ছিলিকন
"সিলিকন প্লাক, সিলিকন ওয়েফার","ছিলিকন প্লেক, ছিলিকন ৱেফাৰ"
"সাদৃশ্য, উপমা",উপমা
অনুকরণকারী,অনুকৰণকাৰী
যুগপত,একে লগে
"সাইন, সাইন","চিহ্ন, sine"
একক আয়নকরণ,একক আয়নীয়কৰণ
একক লাইন একক লাইন,একক ৰেখা একক ৰেখা
একক পদক্ষেপ,একক পদক্ষেপ
"অ্যাক্সেস, ডুবে যাওয়া, নিমজ্জন, মার্জিং ট্রফ, সিঙ্ক, কুন্ড","প্ৰৱেশ, ডুব যোৱা, বিসৰ্জন, একত্ৰীকৰণ ট্ৰাফ, ডুব যোৱা, চিষ্টাৰ"
ঘোড়ার ডিম,চাইন&#39;ইডাল
সাইফন,ছাইফন
সাইরেন,ছাইৰেন
"আকার, আকার (n.), আকার, খোদাই (v.)","আকাৰ, আকাৰ (n.), আকাৰ, খোদিত (v.)"
"asymmetrical, skew","অসমতাপূৰ্ণ, তিৰ্যক"
"এপিডার্মিস প্রভাব, ত্বকের প্রভাব","এপিডাৰ্মিছ প্ৰভাৱ, ছালৰ প্ৰভাৱ"
আকাশী নীল,আকাশ নীলা
তির্যক পরিসীমা,হেলনীয়া পৰিসৰ
সাপ,সাপ
"স্লিপ, স্লিপ, স্লিপ, স্লিপ, সমাধান","স্লিপ, স্লিপ, স্লিপ, স্লিপ, সমাধান"
গ রিং,গ আঙঠি
"slit, slit, slit","slit, slit, স্লিট"
"ঢাল, ঢাল, ঢাল","ঢাল, ঢাল, ঢাল"
স্লটেড লাইন,স্লটযুক্ত লাইন
ধীর চুল্লি,লেহেমীয়া ৰিয়েক্টৰ
ধূমপান,ধূমপান কৰা
প্রবর্তক ক্যাপাসিটর,ইনডাক্টিভ কেপাচিটৰ
"বক্ররেখার পরিচলন, বক্ররেখা একত্রিত করা","বক্ৰৰ সংবহন, বক্ৰৰ একত্ৰীকৰণ"
সোডার,সোডাৰ
"নরম, নরম, কোমল","কোমল, কোমল, কোমল"
স্বল্পমেয়াদী উপাদান,হ্ৰস্বম্যাদী উপাদান
সুপার কন্ডাক্টর,চুপাৰ কণ্ডাক্টৰ
অরক্ষিত লক্ষ্য,অসুৰক্ষিত লক্ষ্য
কম স্রাব টিউব,কম নিৰ্গমন নলী
সৌর,সৌৰশক্তি
"ঝাল করা, ঝাল করা (ed.), ঝাল করা, ঝাল করা (n.)","ছল্ডাৰ কৰা, ছল্ডাৰ কৰা (ed.), ছল্ডাৰ কৰা, ছল্ডাৰ কৰা (n.)"
সোলেনয়েড উপাদান,ছ&#39;লেন&#39;ইড উপাদান
"কঠিন, ভর, ঘনক","কঠিন, ভৰ, ঘনক"
"সমাধান, মানে, সমাধান, সমাধান","সমাধান, অৰ্থ, সমাধান, সমাধান"
শব্দাঘাত,সোনিক বুম
"ফোনোমিটার, সনোমিটার","ফ&#39;ন&#39;মিটাৰ, ছ&#39;নোমিটাৰ"
শাব্দিক,একাউষ্টিক
"বাছাই, নির্বাচন, বিচ্ছেদ","সজাই পৰাই তোলা, নিৰ্বাচন কৰা, পৃথক কৰা"
"আকাশ, স্থান, স্থান, স্থান, স্থান, স্থান","আকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ"
স্বর্গীয় কেবিন,আকাশী কেবিন
অন্তর,ব্যৱধান
আকাশী,আকাশী
স্থানান্তর ব্যবধান,স্থানান্তৰ ব্যৱধান
ঝকঝকে,ঝলমলীয়া
"স্বর্গীয়, স্থানিক","আকাশী, স্থানীয়"
"নির্দিষ্ট আপেক্ষিকতা, নির্দিষ্ট আপেক্ষিকতা","নিৰ্দিষ্ট আপেক্ষিকতাবাদ, নিৰ্দিষ্ট আপেক্ষিকতাবাদ"
"আপেক্ষিক, নির্দিষ্ট, বিশেষ","আপেক্ষিক, নিৰ্দিষ্ট, বিশেষ"
স্পেসিফিকেশন,স্পেচিফিকেশন
নির্দিষ্ট করা,নিৰ্দিষ্ট কৰা হৈছে
বর্ণালী,বৰ্ণালী
স্পেকট্রোমেট্রি,বৰ্ণালীবিজ্ঞান
"স্পেকট্রোস্কোপ, বর্ণালী","বৰ্ণালীবিজ্ঞান, বৰ্ণালীবিজ্ঞান"
"বর্ণালী বিশেষজ্ঞ, বর্ণালী বিজ্ঞানী","বৰ্ণালীবিজ্ঞানী, বৰ্ণালীবিজ্ঞানী"
নিয়মিত,নিয়মিত
বক্তৃতা,বক্তৃতা
স্পিডোমিটার,স্পীডমিটাৰ
বৃত্তাকার বল,ঘূৰণীয়া বল
"গোলাকার, গোলাকার","গোলাকাৰ, গোলাকাৰ"
"স্ফেরোমিটার, স্ফেরোমিটার","গোলকমাপক, গোলকমাপক"
স্পিন রিবাউন্ড,স্পিন ৰিবাউণ্ড
স্পিনিং টপ,স্পিনিং টপ
স্পিন,ঘূৰ্ণন
সর্পিল গতি,সৰ্পিল গতি
"বিভক্ত, বিভক্ত (v.) বিভক্ত, বিভক্ত (n.)","split, split (v.) বিভক্ত, বিভক্ত (n.)"
স্বয়ংক্রিয়ভাবে,স্বয়ংক্ৰিয়ভাৱে
"স্পুল, উইঞ্চ, রিল, ভলি","স্পুল, উইঞ্চ, ৰিল, ভলী"
এলোমেলো ঘটনা,ৰেণ্ডম ইভেন্ট
"বিন্দু, স্পট (নং), স্পট, স্পট, সনাক্ত করা, সন্ধান করা (ভার।)","বিন্দু, দাগ (no.), দাগ, দাগ, চিনাক্ত কৰা, বিচাৰি উলিওৱা (ver.)"
শক্তি জটিল,শক্তি জটিল
"বসন্ত, বসন্ত, বসন্ত, জলপ্রপাত, বসন্ত","বসন্ত, বসন্ত, বসন্ত, জলপ্ৰপাত, বসন্ত"
মিথ্যা আবেগ,মিছা আবেগ
অতিরিক্ত প্রতিধ্বনি,অতিৰিক্ত প্ৰতিধ্বনি
স্পুটনিক,স্পুটনিক
"বর্গক্ষেত্র, বর্গক্ষেত্র, বর্গক্ষেত্র","বৰ্গ, বৰ্গ, বৰ্গ"
স্থায়িত্ব,স্থায়িত্ব
স্থিতিশীল,স্থিতিশীল কৰা
স্ট্যাক,স্তূপ
"পর্যায়, পর্যায়, পদ, সম্প্রদায়, মঞ্চ","পৰ্যায়, পৰ্যায়, পদবী, সম্প্ৰদায়, পৰ্যায়"
সমান্তরাল বন্টন,সমান্তৰাল বিতৰণ
"মান, প্রত্যয়িত, পতাকা (নং), মান","মানক, প্ৰমাণিত, পতাকা (নং), মানক"
প্রমিত,প্ৰামাণিককৃত
প্রমিতকরণ,প্ৰামাণিককৰণ
"তারকা, তারকা","তৰা, তৰা"
কঠোর প্রভাব,ষ্টাৰক ইফেক্ট
"প্রবর্তক, স্টার্টার, বিস্ফোরক","উৎপত্তিকাৰী, ষ্টাৰ্টাৰ, বিস্ফোৰক"
স্ট্যাম্পিয়ার,statampier গেস্টবুক
"অবস্থান, রাষ্ট্র, রাষ্ট্র","অৱস্থান, অৱস্থা, অৱস্থা"
বিবৃতি,বিবৃতি
স্ট্যাটিক স্ট্যাটিক ইলেক্ট্রোস্ট্যাটিক শব্দ,ষ্টেটিক ষ্টেটিক ইলেক্ট্ৰষ্টেটিক শব্দ
স্থির,স্থিতিশীল
"পর্যবেক্ষণ স্টেশন, স্টেশন, চাঁদ","পৰ্যবেক্ষণ কেন্দ্ৰ, ষ্টেচন, চন্দ্ৰ"
প্রগতিশীল,প্ৰগতিশীল
হতবাক,স্তম্ভিত হৈ পৰিল
অসাড়তা পর্যায়,অজ্ঞানতা পৰ্যায়
নির্দিষ্ট এলাকা,নিৰ্দিষ্ট এলেকা
প্রগতিশীল কণা,প্ৰগতিশীল কণা
হতবাক মনোভাব,স্তম্ভিত মনোভাৱ
নমুনা,নমুনা
পরিসংখ্যানগত,পৰিসংখ্যাগত
পরিসংখ্যানগত ওজন,পৰিসংখ্যাগত ওজন
স্টেটর,ষ্টেটাৰ
"অপরিবর্তনীয়, ধ্রুবক, ধ্রুবক, স্থায়ী","অপৰিৱৰ্তিত, স্থিৰ, স্থিৰ, স্থায়ী"
বাষ্প বাষ্প,বাষ্প বাষ্প
বাষ্প টারবাইন,ভাপ টাৰ্বাইন
ইস্পাত,তীখা
স্টিয়ারিং বক্স,ষ্টিয়াৰিং বক্স
নাক্ষত্রিক,stellar
"ধাপ, ধাপ, ধাপ, ধাপ","খোজ, খোজ, খোজ, খোজ"
ধাপে ধাপে,ক্ৰমান্বয়ে
ধাপ ফাংশন,ষ্টেপ ফাংচন
স্টেরেডিয়ান,ষ্টেৰেডিয়ান
স্টেরিওস্কোপিক,ষ্টেৰিঅ&#39;স্কোপিক
স্টেরিওস্কোপিক শব্দ,ষ্টেৰিঅ&#39;স্কোপিক শব্দ
সংযুক্তি সংঘর্ষ,সংলগ্নতা সংঘৰ্ষ
"অপার্য নিউক্লিয়াস, কৃষ্ণ নিউক্লিয়াস","অপৰ্য নিউক্লিয়াছ, কৃষ্ণ নিউক্লিয়াছ"
"কঠিন, শক্ত, দৃঢ়, দৃঢ়","কঠিন, কঠিন, দৃঢ়, দৃঢ়"
নমনীয়তা,নমনীয়তা
"বিন্দু, কলঙ্ক","বিন্দু, কলংক"
নির্দেশ,pointiness
"ভাবক, অসোত্র (সম্পাদনা), স্থাবর (ভি.), স্থাবর দৃশ্য","ভাভাক, অশোত্ৰ (সম্পা.), স্থাৱৰ (ভি.), স্থাৱৰ দৃশ্য"
উত্তেজিত করতে,উত্তেজনা কৰা
উদ্দীপনা,উদ্দীপক
আলোড়নকারী,লৰচৰকাৰী
স্টোক,ষ্টক
"ব্রেক-ঘড়ি, স্টক-ক্লক","ব্ৰেক-ৱাচ, ষ্টক-ঘড়ী"
উত্তাপ,ইনচুলেটেড
"limiter, stop","limiter, বন্ধ কৰক"
সম্ভাব্য থামানো,বন্ধ কৰাৰ সম্ভাৱনা
"জেবি বিরতি ঘড়ি, ঘড়ি বন্ধ","jb break ঘড়ী, ষ্টপ ঘড়ী"
"স্টোরেজ, স্টোরেজ","সংৰক্ষণ, সংৰক্ষণ"
চুলা,চৌকা
"সোজা, সোজা, সরল","পোন, পোন, সহজ"
"বন্টন, চাপ, বিকৃতি, পার্থক্য, পার্থক্য, ফিল্টারিং (ver.)","বিতৰণ, উত্তেজনা, বিকৃতি, পাৰ্থক্য, পাৰ্থক্য, ফিল্টাৰিং (ver.)"
বিকৃত,বিকৃত
স্ফিগমোম্যানোমিটার,স্ফাইগমোমেনোমিটাৰ
"স্ট্রাটোস্ফিয়ার, 2 স্ট্রাটোস্ফিয়ার","ষ্ট্ৰেট&#39;স্ফিয়াৰ, ২ ষ্ট্ৰেট&#39;স্ফিয়াৰ"
অবাঞ্ছিত,অবাঞ্চিত
"বিদ্যুতের লাইন, বজ্রপাত","বিজুলী ৰেখা, বিজুলী"
"নদী, স্রোত, ড্রেন","নদী, নৈ, নলা"
"ক্ষরণ, প্রবাহ, বর্জ্য","পাৰ্কোলেচন, ষ্ট্ৰিম ৰান, এফ্লুৱেণ্ট"
রেখাযুক্ত,লাইনযুক্ত
"শক্তি, শক্তি, তীব্রতা, ঘনত্ব, কার্যকলাপ","শক্তি, শক্তি, তীব্ৰতা, একাগ্ৰতা, কাৰ্য্যকলাপ"
চাপ,চাপ
আর্ক-অভিনয় সম্ভাবনা,চাপ-অভিনয় বিভৱ
"আর্ক স্টার্টিং ভোল্টেজ, ভালভ স্টার্টিং ভোল্টেজ","আৰ্ক ষ্টাৰ্ট ভোল্টেজ, ভালভ ষ্টাৰ্ট ভোল্টেজ"
"থ্রেড, থ্রেড, থ্রেড, ফিলামেন্ট, কর্ড, স্ট্রিং, ল্যানিয়ার্ড, 8. কর্ডের ত্রুটি","সূতা, সূতা, সূতা, ফিলামেণ্ট, ৰছী, ডোঙা, ডোঙা, ৮. ৰছীৰ দোষ"
"ফালা, স্ট্রিপ, স্ট্রিপিং, স্ট্রিপিং, নগ্ন","ষ্ট্ৰিপ, ষ্ট্ৰিপ, ষ্ট্ৰিপিং, ষ্ট্ৰিপিং, নগ্ন"
"পিলিং, উইটন, শেভিং, নগ্ন","খোলা, witton, shavings, উলংগ"
নিষ্কাশন প্রতিক্রিয়া,নিষ্কাশন বিক্ৰিয়া
স্ট্রোবোস্কোপ,ষ্ট্ৰ&#39;বস্কোপ
স্ট্রোক,আঘাত
"শক্তিশালী, গভীর, তীক্ষ্ণ, ঘনীভূত","শক্তিশালী, গভীৰ, চোকা, একাগ্ৰ"
শক্তিশালী সংক্রমণ,শক্তিশালী সংক্ৰমণ
কাঠামোগত,গাঁথনিগত
"গঠন, টেক্সচার","গঠন, টেক্সচাৰ"
সুই,বেজী
"subclass, subgroup, subgroup","উপশ্ৰেণী, উপগোট, উপগোট"
