Assamese,Hindi
বিপৰীত AGC,व्युत्क्रम ए.जी.सी.
"বিপৰীত পক্ষপাতিত্ব, বিপৰীত পক্ষপাতিত্ব","प्रतिलोम बायस, व्युत्क्रम अभिनति"
বিপৰীত ভাঙন,व्युत्क्रम भंजन
বিপৰীত কাৰ্য্য,व्युत्क्रम संक्रिया
আৰোগ্যৰ সময়,पुनः प्राप्ति काल
ৰিভাৰ্ছ চেচুৰেটেড কাৰেণ্ট,उत्क्रम संतृप्त धारा
ৰিভাৰ্ছ ট্ৰেন্সমিছন ইনপুট,व्युत्क्रम संचरण फनर्निवेश
বিপৰীত ভোল্টেজ ৰিচাৰ্জ অনুপাত,व्युत्क्रम वोल्टता पुनर्भरण अनुपात
বিপৰীত ভল্টেজ লাভ,व्युत्क्रम वोल्टता लब्धि
কাউণ্টাৰ কাউণ্টাৰ,प्रतिक्रम गणक
ৰিভাৰ্চিবল মটৰ,प्रतिक्रम्य मोटर
ৰেডিঅ&#39; ফ্ৰিকুৱেন্সি ইমিউনিটি,रेडियो आवृत्ति प्रतिरक्षण
ৰেডিঅ&#39; কম্পাঙ্ক হস্তক্ষেপ,रेडियो आवृत्ति व्यतिकरण
ৰেডিঅ&#39; ফ্ৰিকুৱেন্সি প্ৰ&#39;ব,रेडियो आवृत्ति प्रोब
আৰ এফ ট্ৰেন্সমিছন লাইন,आर.एफ.संचरण लाइन
r-f মডুলেটৰ,आर-एफ संस्वरक
"ৰিঅ&#39;ষ্টেট, পৰিৱৰ্তনশীল প্ৰতিৰোধ ক্ষমতা","रिह्योस्टेट, चर प्रतिरोध"
ৰম্বিক এন্টেনা,रौंबिक ऐंटेना
ফিতা ফাইবাৰ কেবল,रिबन तंतु केबिल
ফিতাযুক্ত লাউডস্পীকাৰ,रिबन लाउडस्पीकर
ফিতা মাইক্ৰ&#39;ফোন,रिबन माइक्रोफोन
ফিতা সংযোগকাৰী,रिबन संबंधक
ৰিচাৰ্ডছন সমীকৰণ,रिचर्डसन समीकरण
ৰিজড ৱেভ ষ্ট্ৰিপ,कटकयुक्त तरंग पथक
rig,रिग
ঘড়ীৰ কাঁটাৰ দিশত নিয়ম,दक्षिणावर्ती नियम
দক্ষিণ-বিচ্যুতি পঞ্জীয়ন,दक्षिण-विस्थापन पंजी
ঘড়ীৰ কাঁটাৰ দিশত মেৰুকৰণ,दक्षिणावर्ती ध्रुवण
ৰিং কাউণ্টাৰ,वलय गणक
ৰিং চুম্বক,वलय चुंबक
ৰিং টপোগ্ৰাফী,वलय स्थलाकृति
নীনাদ কুণ্ডলী,निनाद कुंडली
শব্দৰ প্ৰবাহ,निनाद धारा
উৰ্মি বেণ্ড এক্সটেনচন,उर्मि बैंड विस्तार
শক্তি কেলকুলেটৰ,उर्मि गणक
উৰ্মি বাতিল কৰা,उर्मि निरस्तन
উৰ্মি প্ৰস্থ,उर्मि चौड़ाई
আশংকা,रिस्क
ৰাইজ পিৰিয়ড,उत्थान काल
উচ্চতাৰ সংবেদনশীলতা,उत्थानकाल संवेदनशीलता
rising core,उद्गामी कोर
আৰ এল চি ফিল্টাৰ,RLC फिल्टर
বৰ্গ-গড়-মূল বিকল্প বিদ্যুৎ প্ৰবাহ পটেনচ’মিটাৰ,वर्ग-माध्य-मूल प्रत्यावर्ती धारा विभवमापी
বৰ্গ-গড় মূল ডিটেক্টৰ,वर्ग-माध्य मूल संसूचक
ৰবটিক্স,रोबोटिकीस
ৰচেল লৱণ,रोचेल लवण
অসমতাপূৰ্ণ এন্টেনা,विषम लंबाक्ष ऐंटेना
উত্থান,अपवेल्लन
ভেলাক আৱৰণ,वेल्लक लेप
ভেলাক টিন স্থানান্তৰ,वेल्लक टिनास्तरण
বিক্ষেপণ কাৰক,अपवेल्लन गुणक
কোঠাৰ উষ্ণতা,कक्ष ताप
উৎপত্তি লোকাছ,मूल बिंदुपथ
বিয়োগ কৰি এটা বৰ্গমূল,ऋण एक का वर्गमूल
বৰ্গ-গড় মূল মান,वर्ग-माध्य मूल मान
ঘূৰ্ণনীয়,घूर्णक
ঘূৰ্ণনশীল ক্ষীণকৰ্তা,घूर्णी क्षीणकारी
ঘূৰ্ণনীয় নিৰ্দেশনা,घूर्ण-अनुदेश
ঘূৰ্ণনশীল ভেক্টৰ,घूर्णी सदिश
নিয়াৰ-এৰ&#39;ৰ,निकटन-त्रुटि
ৰাউটাৰ,अनुमार्गक
ৰাউথ পৰীক্ষা,राउथ परीक्षण
ৰুথ-হাৰৱিছ এৰে,रूथ-हरविज व्यूह
নোমি পৰীক্ষা,नोमि परिक्षण
r-প্যাৰামিটাৰ,आर-प्राचल
rs-পৰিপূৰক (মূলক পৰিপূৰক),rs-पूरक (मूलांक पूरक)
আৰ এছ। ফ্লিপ-ফ্লপ,आर.एस. फ्लीप-फ्लॉप
RTD (ৰেজিষ্টেন্স হিট ডিটেক্টৰ),RTD (प्रतिरोध ताप संसूचक)
ৰুবি লেজাৰ,रूबी लेजर
ৰড-ষ্ট্ৰিম,डंडा-धारा
পলায়ন,पलायन
ৰাডবাৰ্গৰ ধ্ৰুৱক,रेडवर्ग नियतांक
rz-কোড,Rz-कूट
নিৰাপদ অঞ্চল,सुरक्षित प्राचल क्षेत्र
"নিৰাপদ বহুগুণক, সুৰক্ষা সূচকাংক","निरापद गुणक, सुरक्षांक"
চেলিনৰ ফিল্টাৰ,सेलेन की फिल्टर
নমুনা আৰু ধৰি ৰাখক,सैम्पल ऐंड होल्ड
নমুনা আৰু ধৰি ৰখা বৰ্তনী,सैंपल ऐंड होल्ड परिपथ
নমুনা সংগ্ৰহ কৰা তথ্য,प्रतिचय डेटा
নমুনা সংগ্ৰহ কৰা CRO,प्रतिचयन सी.आर.ओ.
নমুনা সংগ্ৰহৰ কাৰ্য্য,प्रतिचयन फलन
নমুনা সংগ্ৰহ কৰা অচিলোস্কোপ,प्रतिचयन दोलनदर्शी
নমুনা সংগ্ৰহ উপপাদ্য,प्रतिचयन प्रमेय
নমুনা সংগ্ৰহ কৰা ভল্টমিটাৰ,प्रतिचयन वोल्टमापी
উপগ্ৰহ,उपग्रह
উপগ্ৰহ সম্প্ৰচাৰ,उपग्रह प्रसारण
উপগ্ৰহ যোগাযোগ,उपग्रह संचार
উপগ্ৰহ সংবহন উইণ্ড&#39;,उपग्रह संचरण विंडो
চেটেলাইট ষ্টেচন,उपग्रह स्टेशन
চেটেলাইট টিভি,उपग्रह दूरदर्शन
চেচুৰেটেড লজিক,संतृप्त तर्क
চেচুৰেচন,संतृप्ति
চেচুৰেচন বিলম্ব,संतृप्त विलंब
চেচুৰেচন ফ্লাক্স ঘনত্ব,संतृप्ति फ्लक्स घनत्व
চেচুৰেচন পইণ্ট,संतृप्ति बिंदु
চেচুৰেচন ভল্টেজ,संतृप्ति वोल्टता
শুষ্ক ফিল্টাৰ,आरिदंत फिल्टर
ডেণ্ট জেনেৰেটৰ দেখিছিল,आरी दंती जनित्र
aridanti তৰংগ ৰূপ,आरिदंति तरंग रूप
স্কেলাৰ,अदिश
স্কেল বহুগুণক,स्केल गुणक
স্কেনিং পথ,क्रमवीक्षण पथ
স্ক্যানাৰ,क्रमवीक्षक
স্কেনিং কৰা,क्रमवीक्षण
বিক্ষিপ্ত সংক্ৰমণ,प्रकीर्ण संचरण
বিক্ষিপ্তকাৰী,प्रकीर्णक
পদ্ধতিগতভাৱে ধৰা পেলোৱা,व्यवस्थित प्रग्रहण
স্মিথ ট্ৰিগাৰ,स्मिट ट्रिगर
শ্বটকি ডাইঅ&#39;ড,शॉट्की डायोड
প্ৰশমন সঁহাৰি,शमान अनुक्रिया
ফুলা কক্ষ,प्रस्फुरण कक्ष
জিলিকি থকা,प्रस्फुरक
শ্বাসৰুদ্ধ হৈ পৰে,अस्फुटक
পৰ্দা প্ৰদৰ্শন,स्कीन प्रदर्श
কভাৰটো,आवरण
সমকালীন গতিশীল ৰেম (SDRAM),तुल्यकालिक गतिक रैम (एस.डी.रैम)
ছিকম কোদক,सिकाम कोडक
secant নিয়ম,सीकेंट नियम
দ্বিতীয় আনুমানিক,द्वितीय सन्निकटन
দ্বিতীয় ফাট,द्वितीय भंजन
দ্বিতীয় হাৰমনিক,द्वितीय संनादी
দ্বিতীয় ক্ৰমৰ লুপ,द्वितीय क्रम लूप
মাধ্যমিক কোষ (দ্বিতীয় কোষ),द्वितीयक सेल (द्वतीयक सेल)
গৌণ নিৰ্গমন,द्वितीयक उत्सर्जन
গৌণ কইল,द्वितीयक कुंडलन
ৰেডিয়েল হৰ্ণ,त्रिज्याखंडी शृंग
বিভাজন কাৰক,त्रिज्यखंडन फामेंट
অন্বেষণৰ সময়ছোৱা,अन्वेषण काल
ব্লক ৰেজিষ্টাৰ,खंड पंजी
নিৰ্বাচন প্ৰক্ৰিয়া,चयन प्रक्रिया
নিৰ্বাচিত উচ্চাৰণ,वरणात्मक अवतीव्रण
নিৰ্বাচিত অক্সিডেচন,वरणात्मक ऑक्सीकरण
"নিৰ্বাচনশীলতা, নিৰ্বাচনশীলতা","चयनात्मकता, वरणात्मकता"
কম্পাঙ্ক নিৰ্বাচনশীলতা,आवृत्ति चयनात्मकता
চেলেনিয়াম ৰেক্টিফায়াৰ,सेलेनियम दिष्टकारी
স্বয়ং প্ৰান্তিককৰণ গেট,स्व संरेखीय गेट
self attribution,स्वत: अभिनति
অটোমোটিভ,स्वप्रेरकत्व
আত্ম-বিসৰ্জন,स्व-विसर्जन
স্ব-উপবৃত্তাকাৰ ক&#39;ড,स्व-लांबिक कूट (कोड)
অৰ্ধ লগাৰিদমিক স্কেল,अर्ध लघुगणक स्केल
অৰ্ধপৰিবাহী,अर्धचालक
অৰ্ধপৰিবাহী লেজাৰ ডাইঅ&#39;ড,अर्धचालक लेसर डायोड
চেন্সিং টাৰ্মিনেল,संवेद टर्मिनल
চেন্সৰ,संवेदिका
সংবেদনশীলতা,सुग्राहिता
চেন্সৰ,संवेदक
ক্ৰমিক অভিগম,अनुक्रमिक अभिगम
ক্ৰমিক বৰ্তনী,अनुक्रमिक परिपथ
ক্ৰমিক এনকোডিং,अनुक्रमिक कूटवाचन
সূচীভুক্ত মেমৰি,अनुक्रमित स्मृति
শ্ৰেণী প্ৰৱেশ,श्रेणी अभिगम
ক্লাছ এডাৰ,श्रेणी योजक
ক্ৰম ডাটা পৰ্ট,अनुक्रम डाटा पोर्ट
ক্লাছ পৰ্ট,श्रेणी पोर्ट
শ্ৰেণী প্ৰিন্টাৰ,श्रेणी प्रिंटर
স্তৰভিত্তিক স্থানান্তৰ,श्रेणीक्रम स्थानांतरण
ৰেঞ্জ কোষ,श्रेणी सेल
গ্ৰেড অৱক্ষয় পঞ্জীয়ন,श्रेणी अवमंदन पंजी
শিতান ৰিচাৰ্জ,श्रेणी पुनर्भरण
ৰেঞ্জ ওমমিটাৰ,श्रेणी ओममीटर
শৃংখলা সমান্তৰাল বৰ্তনী,श्रेणी-समांतर परिपथ
শ্ৰেণী নিয়ন্ত্ৰক,श्रेणी नियामक
ৰেঞ্জ অনুনাদ,श्रेणई अनुनाद
ছিৰিজ টিউনড চাৰ্কিট,श्रेणी समस्वरित परिपथ
ৰেঞ্জ ভল্টেজ নিয়ন্ত্ৰক,श्रेणी वोल्टता नियामक
"চাৰ্ভাৰ, চাৰ্ভাৰ","सर्वर, परिसेवक"
চাৰ্ভো এম্প্লিফায়াৰ,सर्वो प्रवर्धक
চাৰ্ভো যান্ত্ৰিক পদ্ধতি,सर्वो यांत्रिक विधि
চাৰ্ভো ৰিকোডাৰ,सर्वो पुनर्कूटक
সজ্জাৰ সময়,सज्जा काल
সমন্বয়ৰ সময়সীমা,समंजन काल
অক্টল ডিকোডাৰ,सप्तखंड विकूटक
সপ্তখণ্ড প্ৰদৰ্শন,सप्तखंड प्रदर्श
ছাঁৰ আৱৰণ; ছাঁৰ মাস্ক,छाया आवरण; शैडो मास्क
ছাঁ স্মৃতি,छाया स्मृति
শ্বেননৰ উপপাদ্য,शेनॉन प्रमेय
সংৰক্ষণ বয়স,निधानी आयु
সংৰক্ষক,परिरक्षक
ট্ৰেন্সফাৰ কাউণ্টাৰ,स्थानांतरण गणक
বিচ্যুতি পঞ্জীয়ন,विस्थापन रजिस्टर
শ্বক উদ্দীপনা,प्रघाती उत्तेजन
শ্বক সংকট,प्रघात संकट
চুটি পথ কাৰেণ্ট,लघुपथ धारा
শ্বৰ্ট চাৰ্কিট সুৰক্ষা,लघुपथ सुरक्षा
শ্বৰ্ট ইফেক্ট,लघु प्रभाव
"rattling, গুলীৰ শব্দ","पटपटाहट, शाट रव"
চুটি কৰা বিলম্ব ৰেখা,लघुकृत विलंब लाइन
শ্বট শব্দ,शॉट रव
কাষৰ পথ,पार्श्व पथ
ফুটপাথৰ কাৰেণ্ট,पार्श्वपथ धारा
শ্বাণ্ট ডিভাইচ,शंट युक्ति
শ্বাণ্ট ৰিচাৰ্জ,शंट पुनर्भरण
শ্বাণ্ট মিটাৰ,शंट मीटर
কাষৰ বৰ্তনী,पार्श्वपथ परिपथ
শ্বাণ্ট ক্লাছ দম্পতী,शंट श्रेणी युगल
কাষৰ বেণ্ড,पार्श्व बैंड
চাইড বেণ্ডৰ শব্দ,पार्श्व बैंड रव
পাৰ্শ্বীয় বাহক কম্পাঙ্ক,पार्श्व वाहक आवृत्ति
"পাৰ্শ্বীয় শিফ্ট, পাৰ্শ্বীয় লাভ","पार्श्व पाली, पार्श्व लॉव"
কণ্ঠস্বৰ,पार्श्व स्वरक
ছিমেন্স,सीमेंस
চিহ্ন বাকচ,चिह्न द्वयंक
চিহ্নৰ আকাৰ,चिह्न परिमाण
আয়তন নম্বৰ চিহ্নিত কৰক,चिह्न परिमाण संख्या
সংকেত বিশ্লেষণ,संकेत विश्लेषण
সংকেত ডিটেক্টৰ,संकेत संसूचक
সংকেত উৎপাদক,संकेत जनित्र
সংকেত মেৰু পৃথকীকৰণ,संकेत ध्रुवीय पृथक्कारी
সংকেত কোৱাণ্টাইজেচন,संकेत क्वान्टमीकरण
সংকেতৰ তীব্ৰতা,संकेत तीव्रता
চিগনেল-টু-বেয়াৰ অনুপাত,संकेत-कोलाहल अनुपात
ছিলিকন নিয়ন্ত্ৰিত ৰেক্টিফায়াৰ,सिलिकन नियंत्रित दिष्टकारी
ছিলিকন নিয়ন্ত্ৰিত চুইচ,सिलिकन नियंत्रित स्वीच
ছিলিকন ডাই অক্সাইড,सिलिकन डाइआक्साइड
ছিলিকন গেট,सिलिकन गेट
ছিলিকন নাইট্ৰাইড,सिलिकन नाइट्राइड
ছিলিকন-অক্সাইড পদ্ধতি,सिलिकन-आक्साइड पद्धति
ছিলিকন ট্ৰেঞ্জিষ্টৰ,सिलिकॉन ट्रांजिस्टर
ছিলিকন বাফাৰ,सिलिकन बेफर
ৰেচমৰ আৱৰণ,सिल्क आवरण
simplex ক&#39;ড,सिम्पलेक्स कूट (कोड)
একক সংযোগ,एकधा कड़ी
চিমুলেটেড মটিভেটৰ,अनुकारित प्रेरक
চিমুলেচন পদ্ধতি,अनुकार प्रवधि
ইমুলেটৰ,अनुकारक
চাইন ফালান জেনেৰেটৰ,साइनफलन जनित्र
চাইন অবিচ্ছেদ্য,साइन समाकल
চাইন বৰ্গ তৰংগ ৰূপান্তৰক,साइन वर्ग तरंग परिवर्तक
চাইন তৰংগ সংশ্লেষণ,साइन तरंग संश्लेषण
চাইন-বৰ্গ তৰংগ উৎপাদক,साइन-वर्ग तरंग जनित्र
একক বৰ্ড কম্পিউটাৰ,एकल बोर्ड अभिकलित्र
একক ক্ষমতা ক্ষতিপূৰণ,एकल धारिता प्रतिपूरण
একক চিপ মাইক্ৰ&#39;প্ৰচেছৰ,एकल चिप माइक्रोप्रोसेसर
একক ঘনত্বৰ ডিস্ক,एकल घनतव डिस्क
একক শিৰাৰ আউটপুট,एकलशिरा निर्गम
একক-মেৰু বাইপ্ৰজেক্ট চুইচ,एकल-धुवीय द्विप्रक्षेप स्वीच
একক প্লেবেক বেণ্ড (SSB),एकल पार्श्व बैंड (एस.एस.बी.)
একক কাষৰ ডিস্ক,एकल पार्श्व डिस्क
একক প্ৰৱণ adc,एकल प्रवण ए.डी.सी.
একক পৰ্যায়ৰ নিষ্পাদন,एकल सोपान निस्पादन
একক যোগান অপাৰেচনেল এম্প্লিফায়াৰ,एकल प्रदाय संक्रियात्मक प्रवर्धक
একক যোগান কাৰ্য্য,एकल आपूर्ति प्रचालन
বিসৰ্জন,निमज्जन
চাইন&#39;ইডাল প্ৰতিক্ৰিয়া,ज्यावक्रीय अनुक्रिया
চাইন&#39;ইডাল তৰংগ,ज्यावक्रीय तरंग
স্কু ঘড়ী,स्क्यू क्लॉक/विषमतलीय क्लॉक
পৃষ্ঠৰ প্ৰভাৱ,सतह-प्रभाव
আয়তন তৰংগ,व्योम तरंग
আকাশৰ তৰংগ সংক্ৰমণ,आकाश तरंग संचरण
অধীনস্থ,अधीन
নিদ্ৰাহীন অৱস্থা,सुप्‍त विधा
ষ্টেপ মটৰ,सोपान मोटर
স্লুইচ হাৰ,स्लू दर
প্ৰ&#39;ন ডিটেক্টৰ,प्रवण संसूचक
স্লটযুক্ত লাইন,खांचित लाइन
ডিম ফিউজ,मंद फ्यूज
লেহেমীয়া স্কেনিং টেলিভিছন,मंद क्रमवीक्षण टेलीविजन
ক্ষুদ্ৰ সংহতি (SSI),लघु एकीकरण (एस.एस.आई.)
চুটি সংকেত বিশ্লেষণ,लघु संकेत विश्‍लेषण
চুটি সংকেত মডেল,लघु संकेत मॉडल
স্মাৰ্ট কাৰ্ড,स्मार्ट कार्ड
স্মাৰ্ট ফেন,स्मार्ट फैन
smectic স্ফটিক,स्मेक्टिक क्रिस्टल
স্মিথ চাৰ্ট,स्मिथ चार्ट
ধোঁৱা ধৰা পেলোৱা যন্ত্ৰ,धूम संसूचक
মচি পেলোৱা,मसृणीकरण
তুষাৰ প্ৰভাৱ,स्नो प्रभाव
শ্বক এবজৰ্বাৰ,प्रघाती उर्जा अवशोषक
শ্বক এবছৰ্বিং চাৰ্কিট,प्रघात-अवशोषी परिपथ
শ্বক কাৰেণ্ট,प्रघाती धारा
চকেট,सॉकेट
চফ্ট কপি,मृदु प्रति
কোমল ৰিটাৰ্ণ,सॉफ्ट रिटर्न
কোমল সংপৃক্ততা,मृदु संतृप्‍ति
কোমল আৰম্ভণি,मृदु प्रारंभ
ছ’ফ্টৱেৰ,सॉफ्टवेयर
সৌৰকোষ,सौर सेल
সৌৰ পেনেল,सौर पैनेल
ছল্ডাৰ,सोल्डर
ছল্ডাৰ দলং,सोल्डर सेतु
ছ&#39;লেন&#39;ইড,परिनलिका
কঠিন অৱস্থা ডিটেক্টৰ,ठोस अवस्था संसूचक
কঠিন অৱস্থাৰ ডিভাইচ,ठोस अवस्था युक्‍ति
কঠিন অৱস্থাৰ ৰিলে,ठोस अवस्था रिले
সোনাৰ,सोनार
SOS,एस.ओ.एस.
ভয়েচ সক্ৰিয় কৰা চুইচ,ध्‍वनि संक्रियित स्वीच
শব্দ উৎপাদক,ध्वनि जनित्र
উৎস ক&#39;ড,स्रोत कोड
উৎস ক&#39;ডিং,स्रोत कोडन
উৎস সংযুক্ত,स्रोत युग्मित द्‍वय
উৎস ডিষ্ক,स्रोत डिस्क
উৎস ট্ৰেইলিং,श्रोत अनुगामी
উৎস প্ৰতিফলন ক&#39;ডিং,स्रोत प्रतिबिंब कोडन
"স্থান, মহাকাশ, মহাকাশ, আকাশ","अंतरिक्ष, समष्‍टि, स्थल, आकाश"
স্পেচ বাৰ,स्पेस बार
অন্তৰ্স্থলীৰ ইমপালছ,अंतराकाशी आवेश
মাল্টিপ্লেক্সাৰ কেপাচিটেন্স/ষ্টেৰিঅ&#39;ছেগমেণ্টেচন,बहुसंकेतक समष्‍टि/त्रिविम विभाजन
ব্যৱধান বিভক্ত মাল্টিপ্লেক্সিং,अंतराल विभाजित बहुसंकेतन
কভাৰেজ উচ্চ অনুপাত,व्याप्‍ति उच्चता अनुपात
মহাকাশ তৰংগ,अंतरिक्ष तरंग
স্পাৰ্কিং ব্যৱধান,स्फुलिंग अंतराल
spdt চুইচ,एस.पी.डी.टी. स्वीच
বক্তা,स्पीकर
স্পেচিফিকেশন শ্বীট,विनिर्देश शीट
"বৰ্ণালী, বৰ্ণালী","वर्णपट्ट, स्पेक्ट्रम"
বৰ্ণালী বিশ্লেষক,स्पेक्ट्रमी विश्‍लेषक
"বাক্য সংশ্লেষণ, কণ্ঠ সংশ্লেষণ","वाक् संश्‍लेषण, ध्वनि संश्‍लेषण"
চলি থকা কেপাচিটৰ,चालवर्धी संधारित्र
এন্টি কলিক,शूल निरोधक
চক্ৰ স্থিতিশীলতা,प्रचक्रण स्थायीकरण
খণ্ডিত-শিল্প ক&#39;ডিং,खंडित-कला कोडन
ভঙা শক্তিৰ উৎস,खंडित शक्‍ति स्रोत
স্প্লিটাৰ,विखंडक
"ৰেপিং, স্পুলিং","लपेटन, स्पूलन"
এছ পি এছ টি চুইচ,एस.पी.एस.टी. स्वीच
ভাৰ্চুৱেল (ছদ্ম) মেমৰি লিখা,आभासी (छद्‍म) स्मृति लेखन
বিভ্ৰান্তিকৰ সঁহাৰি,भ्रामक अनुक्रिया
ভাৰ্চুৱেল সংকেত,आभासी संकेत
বেজী দিয়া,कणक्षेपण
শ্ৰেণী নিয়ম সূচক,वर्ग नियम संसूचक
শ্ৰেণী নিয়ম ডিভাইচ,वर्गनियम युक्‍ति
বৰ্গমূল,वर्गमूलक
বৰ্গক্ষেত্ৰৰ তৰংগ,वर्ग तरंग
বৰ্গ তৰংগ দোলক,वर्गतरंग दोलित्र
স্থিৰতা কাৰক,स्थिरता गुणक
বহনক্ষমতা পুনৰ বিনিয়োগ,स्थायित्व पुनर्निवेश
স্থিতিশীলতা,स्थायीकरण
ষ্টেবিলাইজাৰ নেটৱৰ্ক,स्थायीकारक नेटवर्क
"ষ্টেক, ষ্টেক","चिति, स्टैक"
মন পৰিচালক,चिति निर्देशक
পদক্ষেপৰ দক্ষতা,चरण दक्षता
সমান্তৰাল সময়,सांतर समयन
মানক প্ৰসাৰণ মডুলেচন,मानक आयाम मॉडुलन
মানক কোষ,मानक सेल
মানক বিচ্যুতি,मानक विचलन
মানক TTL,मानक टी.टी.एल.
জৰুৰীকালীন শক্তি ব্যৱস্থা,आपातोपयोगी शक्‍ति तंत्र
স্থিৰ তৰংগ,स्थिर तरंग
স্থিৰ তৰংগ অনুপাত,स्थिर तरंग अनुपात
দূৰত্বৰ অনুপাত,दूरवर्ती अनुपात
ষ্টাৰ্ট বিট,प्रारंभ बिट
আৰম্ভণিৰ নাড়ী,आरंभक स्पंद
অৱস্থানৰ ডায়েগ্ৰাম,स्थिति आरेख
অৱস্থা-পৰিৱৰ্তন ডায়াগ্ৰাম,स्थिति-संक्रमण आरेख
ৰূপান্তৰযোগ্য ফিল্টাৰ,दशापरिवर्तित फिल्टर
স্থিতিশীল আখৰ,स्थैतिक अभिलक्षण
স্থায়ী বিদ্যুৎ,स्थैतिक विद्‍युत
স্থায়ী স্মৃতিশক্তি কোষ,अपरिवर्ती स्मृति कोशिका
ষ্টেটিক ৰেণ্ডম এক্সেছ মেমৰি,स्थैतिक यादृच्छिक अभिगम स्मृति
ষ্টেটাছ ৰেজিষ্টাৰ,स्थिति पंजी
অৱস্থা চিহ্ন,स्थिति-चिन्ह
অৱস্থান টাৰ্মিনেল,स्थिति टर्मिनल
ষ্টিয়াৰিং লজিক,स्टीयरिंग तर्क
স্তৰযুক্ত সংযোগস্থল,सोपान क्रमित जंक्शन
ষ্টেপ সূচক প্ৰফাইল,सोपान सूचक प्रोफाइल
ষ্টেপ ৰেচপন্স,सोपान अनुक्रिया
স্তৰভিত্তিক,सोपाननुमा
ষ্টেপাৰ মটৰ,सोपानी मोटर
ষ্টেৰিঅ&#39; ইকুইলেটেৰেল,त्रिविम समतुलक
ষ্টেৰিঅ&#39; ৰিচিভাৰ ফ্ৰিকুৱেন্সি,स्टीरियो अभिग्राही आवृत्‍ति
টাইট কাপলিং,दृढ़ युग्मन
ব্ৰেক বেণ্ড,विराम बैंड
সংৰক্ষণ বিলম্ব,भंडारण विलंब काल
সংৰক্ষণ মেমৰি,भंडारण स्मृति
"সংৰক্ষণৰ সময়, সময়","भंडारण काल, समय"
ষ্ট্ৰেইন গেজ,विकृति प्रमापी
অবাঞ্চিত ধৰি ৰখা,अवांछित धारिता
তাঁৰ,डोरी
সংৰক্ষণ CRO,संचयन सी.आर.ओ.
ষ্ট্ৰ&#39;ব,स्ट्रोब
ষ্ট্ৰ&#39;ব বৰ্তনী,स्ट्रोब परिपथ
ইনডাক্টিভ পালছ,अभिचायी स्पंद
ষ্ট্ৰ&#39;ক টাৰ্মিনেল,स्ट्रोव टर्मिनल
ষ্ট্ৰ&#39;ব&#39;স্কপিক গোলাকাৰ একক,स्ट्रोबोस्कोपिक स्फर इकाई
stub,स्टब
স্থবিৰ হৈ পৰিছে,रूद्ध
স্থবিৰ পৰিশোধন,रूद्‍ध निस्पंद (रूद्‍ध निष्पंद)
শ্বুক,शूक
বাহক,उपवाहक
উপৰুটিন,उपनेमका
ব্যাকৰণগত আখৰৰ মিশ্ৰণ,व्यकलानात्मक वर्ण मिश्रण
subjunctive,व्यवकलक
"আণ্ডাৰলে, ছাবষ্ট্ৰেট","अवस्तर, सबस्ट्रेट"
হাত বিয়োগ কৰা,हस्तगत व्यवकलन
বিয়োগ কৰা হৈছে,व्यवकलित
প্ৰগতিশীল আনুমানিককৰণ,उत्‍तरोत्‍तर संनिकटन
কালক্ৰমিক আনুমানিক adc,क्रमागत सन्निकटन ए.डी.सी.
হঠাতে বায়ুমণ্ডলীয় বিক্ষিপ্ততা,आकस्मिक वायुमंडलीय विक्षोभ
এডাৰ এম্প্লিফায়াৰ,योजक प्रवर्धक
চুপাৰ বিটা ট্ৰেঞ্জিষ্টৰ,सुपर बीटा ट्रांजिस्टर
চূড়ান্ত কম্পিউটাৰ,परम संगणक
চুপাৰ কণ্ডাক্টৰ,अतिचालक
হাইপাৰহাইব্ৰিড ৰিচিভাৰ,अतिसंकरण अभिग्राही
চুপাৰ হেটেৰ&#39;ডাইন তত্ত্ব,सुपर हेट्रोडाइन सिद्‍धांत
অভাৰপাইপ লাইন প্ৰচেছৰ,अतिपाइप लाइन संसाधित्र
চুপাৰ স্কেলাৰ প্ৰচেছৰ,अति अदिश संसाधित्र
আৰোপ উপপাদ্য,आध्यारोपन प्रमेय
ফিড ভল্টেজ বাদ দিয়াৰ অনুপাত,संभरण वोल्टता बहिष्करण अनुपात
সহায়ক চিপ,सहायक चिप
বাহক মডুলেচন বন্ধ কৰক,निरुद्‍ध वाहक मॉडुलन
পৃষ্ঠীয় শব্দ তৰংগ,पृष्‍ठ ध्वनि तरंग
পৃষ্ঠা বাধা,पृष्‍ठ रोधक
পৃষ্ঠা বাৰ ডিটেক্টৰ,पृष्‍ठ रोधिका संसूचक
পৃষ্ঠা চাৰ্জ,पृष्‍ठ आवेश
পৃষ্ঠা পদক্ষেপ ষ্ট্ৰিম,पृष्‍ठ चरण धारा
ইনষ্টল কৰা ডিভাইচ,पृष्‍ठारोपित युक्‍ति
পৃষ্ঠা সংস্থাপিত প্ৰযুক্তি,पृष्‍ठ स्थापित प्रौद्‍योगिकी
ঢৌ,महोर्मि
চাৰ্জ কাৰেণ্ট,प्रोत्कर्ष धारा
বুষ্ট ইম্পিডেন্স,प्रोत्कर्ष प्रतिबाधा
চাৰ্জ প্ৰটেক্টৰ,महोर्मि रक्षक
বৃদ্ধিৰ পঞ্জীয়ন,प्रोत्कर्ष पंजी
শান্তকাৰী,महोर्मि मंदक
চাৰ্জ ভল্টেজ,प्रोत्कर्ष वोल्टता
