Kannada,Marathi
ಸಂದೀಪಕ್,संदीपक
ಫಾಸ್ಫೊರಿಲೇಟ್,फॉस्फोरिलेट
ಫಾಸ್ಫೊರೆಸೆನ್ಸ್,फॉस्फोरेसेन्स
ಫಾಸ್ಫೊರೆಸೆಂಟ್,स्फुरद
ಫಾಸ್ಫೊರೆಸೆಂಟ್ ಮೆಮೊರಿ ಪರದೆ,फॉस्फोरेसंट मेमरी स्क्रीन
ಫಾಸ್ಫರೋಸ್ಕೋಪ್,फॉस्फोरोस्कोप
ಫೋಟೋ,छायाचित्र
"ಫೋಟೊರೆಸಿಸ್ಟರ್, ಬೆಳಕಿನ ಟ್ರಾನ್ಸಿಸ್ಟರ್","फोटोरेसिस्टर, लाईट ट्रान्झिस्टर"
"ಫೋಟೋ-, ಭಾ-, ಬೆಳಕು","फोटो-, भा-, प्रकाश"
ಬೆಳಕನ್ನು ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ,प्रकाश सक्रिय
"ಫೋಟೋ ಕೋಶ, ಬೆಳಕಿನ ಕೋಶ","फोटो सेल, लाईट सेल"
ಫೋಟೋಕಂಡಕ್ಟಿಂಗ್ ಸೆಲ್,फोटोकंडक्टिंग सेल
ಬೆಳಕಿನ ಪ್ರಮಾಣ,प्रकाश परिमाण
ಫೋಟಾನ್ ಪರಿಣಾಮ,फोटॉन प्रभाव
ಫೋಟೋ ಎಲೆಕ್ಟ್ರೆಟ್,फोटो इलेक्ट्रेट
"ಫೋಟಾನ್ನ ಎಲೆಕ್ಟ್ರಾನ್, ಆಪ್ಟಿಕಲ್ ಎಲೆಕ್ಟ್ರಾನ್","फोटॉनचे इलेक्ट्रॉन, ऑप्टिकल इलेक्ट्रॉन"
ದ್ಯುತಿವಿದ್ಯುತ್ ಎಮಿಟರ್,फोटोइलेक्ट्रिक एमिटर
ಫೋಟೋ ವರ್ಧಕ,फोटो वर्धक
ದ್ಯುತಿವಿದ್ಯುತ್ ಪರಿಣಾಮ,फोटोइलेक्ट्रिक प्रभाव
ಫೋಟೊನೇಜ್ ವಿಘಟನೆ,फोटोनेज विखंडन
"ಫೋಟೋ ಹೆಲಿಯೋಗ್ರಾಫ್, ಸೌರ ದ್ಯುತಿಗೋಳ","फोटो हेलिओग्राफ, सौर फोटोस्फीअर"
ಫೋಟಾನ್ ಪ್ರೇರಿತ ಪ್ರತಿಕ್ರಿಯೆ,फोटॉन प्रेरित प्रतिक्रिया
ಬೆಳಕಿನ ಜಂಕ್ಷನ್ ಬ್ಯಾಟರಿ,प्रकाश जंक्शन बॅटरी
ಬೆಳಕಿನ ಹೊಳಪು,प्रकाश चमक
ದ್ಯುತಿಕಾಂತೀಯ ವಿದ್ಯುತ್ ಪರಿಣಾಮ,फोटोमॅग्नेटिक इलेक्ट्रिक प्रभाव
ಫೋಟೊನ್ಯೂಕ್ಲಿಯರ್ ಎಲೆಕ್ಟ್ರೋಫೋರೆಸಿಸ್,फोटोन्यूक्लियर इलेक्ट्रोफोरेसीस
ಬೆಳಕಿನ ಥರ್ಮೋ-ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,प्रकाश थर्मो-लवचिकता
ಫೋಟೋಎಲೆಕ್ಟ್ರಾನ್ ಟ್ಯೂಬ್,फोटोइलेक्ट्रॉन ट्यूब
ಬೆಳಕಿನ ಸ್ನಿಗ್ಧತೆ,प्रकाश viscoelasticity
"ಫೋಟೋಆಕ್ಟಿವ್ ಕಿರಣ, ದ್ಯುತಿಸಂಶ್ಲೇಷಣೆ","फोटोएक्टिव्ह बीम, प्रकाशसंश्लेषण"
ಫೋಟೋಕಂಡಕ್ಟಿಂಗ್ ಸೆಲ್,फोटोकंडक्टिंग सेल
"ಫೋಟಾನ್ ವಿಭಜನೆ, ಫೋಟಾನ್ ಪರಮಾಣು ಪ್ರತಿಕ್ರಿಯೆ","फोटॉन विघटन, फोटॉन विभक्त प्रतिक्रिया"
ದ್ಯುತಿವಿದ್ಯುತ್ ಹೊರಸೂಸುವಿಕೆ,फोटोइलेक्ट्रिक उत्सर्जन
"ದ್ಯುತಿವಿದ್ಯುತ್ ಮಾನ್ಯತೆ ಮೀಟರ್, ದ್ಯುತಿವಿದ್ಯುತ್ ಮಾನ್ಯತೆ ಮೀಟರ್","फोटोइलेक्ट्रिक एक्सपोजर मीटर, फोटोइलेक्ट्रिक एक्सपोजर मीटर"
ದ್ಯುತಿವಿದ್ಯುತ್ ಅಯಾನು,फोटोइलेक्ट्रिक आयन
ದ್ಯುತಿವಿದ್ಯುತ್ ಸಿಲ್,फोटोइलेक्ट्रिक सिल
ದ್ಯುತಿವಿದ್ಯುತ್ ಶಕ್ತಿ ಉತ್ಪಾದನೆ ದ್ಯುತಿವಿದ್ಯುತ್ ಶಕ್ತಿ ಉತ್ಪಾದನೆ,फोटोइलेक्ट्रिक पॉवर निर्मिती फोटोइलेक्ट्रिक पॉवर निर्मिती
ಬೆಳಕಿನ ಎಲೆಕ್ಟ್ರಾನ್ ಹೊರಸೂಸುವಿಕೆ,प्रकाश इलेक्ट्रॉन उत्सर्जन
ಬೆಳಕಿನ ಶಕ್ತಿ,प्रकाश ऊर्जा
ಆಪ್ಟಿಕಲ್ ಪ್ರಚೋದನೆ,ऑप्टिकल उत्तेजना
ಫೋಟೊಂಜ್ ಮೇಸನ್,फोटोंज गवंडी
"ಫೋಟಾನ್ ಪ್ರತಿಕ್ರಿಯೆ, ಬೆಳಕಿನ ಪ್ರತಿಕ್ರಿಯೆ","फोटॉन प्रतिक्रिया, प्रकाश प्रतिक्रिया"
"ಫೋಟೋಸೆನ್ಸಿಟಿವ್, ಫೋಟೋಸೆನ್ಸಿಟಿವ್","प्रकाशसंवेदनशील, प्रकाशसंवेदनशील"
ಫೋಟೊಕಾಸ್ಟಿಕ್,फोटोकॉस्टिक
ಫೋಟೊಕಾಸ್ಟಿಕ್ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ,फोटोकॉस्टिक स्पेक्ट्रोस्कोपी
ಫೋಟೋಎಲೆಕ್ಟ್ರಾನ್ ಆಂಪ್ಲಿಫಯರ್,फोटोइलेक्ट्रॉन अॅम्प्लीफायर
ಆಪ್ಟಿಕಲ್ ಕ್ಯಾಥೋಡ್,ऑप्टिकल कॅथोड
ದ್ಯುತಿರಾಸಾಯನಿಕ,फोटोकेमिकल
ದ್ಯುತಿರಾಸಾಯನಿಕ ಪರಿಣಾಮ,फोटोकेमिकल प्रभाव
ದ್ಯುತಿರಾಸಾಯನಿಕ ಪ್ರಚೋದನೆ,फोटोकेमिकल उत्तेजना
ದ್ಯುತಿರಾಸಾಯನಿಕ ಇಂಡಕ್ಷನ್,फोटोकेमिकल प्रेरण
"ಫೋಟೋಕೆಮಿಕಲ್ ಸಸೆಪ್ಟರ್‌ಗಳು, ಫೋಟೋಕೆಮಿಕಲ್ ಸ್ಯಾನಿಟೈಜರ್‌ಗಳು","फोटोकेमिकल ससेप्टर्स, फोटोकेमिकल सॅनिटायझर्स"
ದ್ಯುತಿರಾಸಾಯನಿಕ ಸೂಕ್ಷ್ಮತೆ,फोटोकेमिकल संवेदनशीलता
ಬೆಳಕಿನ ವಾಹಕ ಡಯೋಡ್,प्रकाश प्रवाहकीय डायोड
ಬೆಳಕಿನ ವಹನ ಪ್ರತಿಕ್ರಿಯೆ,प्रकाश वहन प्रतिसाद
ಬೆಳಕಿನ ವಾಹಕ ಸ್ವಿಚ್,प्रकाश प्रवाहकीय स्विच
ಆಪ್ಟಿಕಲ್ ವಾಹಕತೆ,ऑप्टिकल चालकता
ಛಾಯಾಪ್ರತಿ,फोटोकॉपी
ಫೋಟೋ ಪ್ರತಿ,फोटो कॉपी
ದ್ಯುತಿವಿದ್ಯುತ್ ಪ್ರವಾಹ,फोटोइलेक्ट्रिक प्रवाह
"ದ್ಯುತಿವಿದ್ಯುತ್ ಕರೆಂಟ್ ಗುಣಾಂಕ, ಫೋಟೊನ್ಜ್ ಕರೆಂಟ್ ಗುಣಾಂಕ","फोटोइलेक्ट्रिक करंट गुणांक, फोटोन्झ करंट गुणांक"
ಫೋಟೊಬಯಾಲಾಜಿಕಲ್ ವಸ್ತು,फोटोबायोलॉजिकल सामग्री
"ಫೋಟೊಡಯೋಡ್, ಫೋಟೋಕಂಡಕ್ಟಿಂಗ್ ಡಯೋಡ್","photodiode, photoconducting diode"
ಬೆಳಕಿನ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,प्रकाश लवचिकता
"ದ್ಯುತಿವಿದ್ಯುತ್, ದ್ಯುತಿವಿದ್ಯುತ್","फोटोइलेक्ट्रिसिटी, फोटोइलेक्ट्रीसिटी"
ದ್ಯುತಿವಿದ್ಯುತ್ ಹೀರಿಕೊಳ್ಳುವಿಕೆ,फोटोइलेक्ट्रिक शोषण
ದ್ಯುತಿವಿದ್ಯುತ್ ಕೋಶ,फोटोइलेक्ट्रिक सेल
ದ್ಯುತಿವಿದ್ಯುತ್ ಸ್ಥಿರ,फोटोइलेक्ट्रिक स्थिरांक
ಫೋಟಾನ್ ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಶ್ರೇಣಿ,फोटॉन इलेक्ट्रॉनिक श्रेणी
ದ್ಯುತಿವಿದ್ಯುತ್ ಪರಿಣಾಮ,फोटोइलेक्ट्रिक प्रभाव
ದ್ಯುತಿವಿದ್ಯುತ್ ಆಯಾಸ,फोटोइलेक्ट्रिक थकवा
ದ್ಯುತಿವಿದ್ಯುತ್ ವಿಧಾನ,फोटोइलेक्ट्रिक पद्धत
ದ್ಯುತಿವಿದ್ಯುತ್ ಫೋಟೊಮೀಟರ್,फोटोइलेक्ट्रिक फोटोमीटर
ದ್ಯುತಿವಿದ್ಯುತ್ ಧ್ರುವಮಾಪಕ,फोटोइलेक्ट्रिक पोलरीमीटर
ದ್ಯುತಿವಿದ್ಯುತ್ ಸೂಕ್ಷ್ಮತೆ,फोटोइलेक्ट्रिक संवेदनशीलता
ದ್ಯುತಿವಿದ್ಯುತ್ ಗಡಿಯಾರ,फोटोइलेक्ट्रिक घड्याळ
ದ್ಯುತಿವಿದ್ಯುತ್ ಪ್ರತಿಕ್ರಿಯೆ,फोटोइलेक्ट्रिक प्रतिसाद
ದ್ಯುತಿವಿದ್ಯುತ್,फोटोइलेक्ट्रिक
ಬೆಳಕಿನ ಎಲೆಕ್ಟ್ರಾನ್ ಹೊರಸೂಸುವವನು,प्रकाश इलेक्ट्रॉन उत्सर्जक
ಬೆಳಕಿನ ಎಲೆಕ್ಟ್ರಾನ್ ಹೊರಸೂಸುವ ಪರಿಣಾಮ,प्रकाश इलेक्ट्रॉन उत्सर्जन प्रभाव
"ಫೋಟೋಗ್ರಾಫಿಕ್, ಫೋಟೋಸೆನ್ಸಿಟಿವ್","छायाचित्रण, प्रकाशसंवेदनशील"
ಫೋಟೋಗ್ರಾಮೆಟ್ರಿ,फोटोग्राममेट्री
ಛಾಯಾಚಿತ್ರ,फोटो
ಛಾಯಾಚಿತ್ರ,छायाचित्रण
ಛಾಯಾಗ್ರಹಣದ ಚಟುವಟಿಕೆ,फोटोग्राफिक क्रियाकलाप
ಛಾಯಾಗ್ರಹಣದ ಸಾಂದ್ರತೆ,फोटोग्राफिक घनता
ಫೋಟೋ ಡೆವಲಪರ್,फोटो विकसक
ಫೋಟೋ ವಿವರಣೆ ಸಾಧನ,फोटो चित्रण यंत्र
ಛಾಯಾಗ್ರಹಣದ ಪರಿಣಾಮ,फोटोग्राफिक प्रभाव
ಛಾಯಾಗ್ರಹಣದ ಎಮಲ್ಷನ್,फोटोग्राफिक इमल्शन
ಛಾಯಾಗ್ರಹಣದ ವರ್ಧನೆ,फोटोग्राफिक मोठेीकरण
"ಛಾಯಾಚಿತ್ರದ ಕವರ್, ಛಾಯಾಚಿತ್ರದ ಕವರ್","फोटोग्राफिक कव्हर, फोटोग्राफिक कव्हर"
ಫೋಟೋಗ್ರಾಫಿಕ್ ಫೋಟೋಮೀಟರ್,फोटोग्राफिक फोटोमीटर
ಛಾಯಾಗ್ರಹಣ ಚಿತ್ರ,फोटोग्राफिक चित्रपट
ಛಾಯಾಗ್ರಹಣ ಚಿತ್ರ ಅಗರ್,फोटोग्राफिक चित्रपट आगर
"ಫೋಟೋಗ್ರಾಫಿಕ್ ಫಿಕ್ಸೇಶನ್ ಪ್ರಕ್ರಿಯೆ, ಫೋಟೋಗ್ರಾಫಿಕ್ ಫಿಕ್ಸೇಶನ್ ಪ್ರಕ್ರಿಯೆ","फोटोग्राफिक फिक्सेशन प्रक्रिया, फोटोग्राफिक फिक्सेशन प्रक्रिया"
ಛಾಯಾಗ್ರಹಣದ ವಿಮಾನ,फोटोग्राफिक उड्डाण
ಛಾಯಾಗ್ರಹಣದ ಮಂಜು ಸಾಂದ್ರತೆ,फोटोग्राफिक धुके घनता
ಫೋಟೋ ಅಂತರ,फोटो अंतर
ಛಾಯಾಗ್ರಹಣದ ಚಿತ್ರ,फोटोग्राफिक प्रतिमा
ಛಾಯಾಗ್ರಹಣದ ಪ್ರವೃತ್ತಿ,फोटोग्राफिक कल
ಛಾಯಾಚಿತ್ರ ವಿಧಾನ,फोटोग्राफिक पद्धत
ಛಾಯಾಗ್ರಹಣದ ಋಣಾತ್ಮಕ ವಸ್ತು,फोटोग्राफिक नकारात्मक बाब
ಛಾಯಾಗ್ರಹಣದ ಕಾರ್ಯಾಚರಣೆ,फोटोग्राफिक ऑपरेशन
ಫೋಟೋಗ್ರಾಫಿಕ್ ಪೇಪರ್ ಆರ್ಕೈವರ್,फोटोग्राफिक पेपर आर्किव्हर
ಛಾಯಾಗ್ರಹಣದ ಫೋಟೊಮೆಟ್ರಿ,फोटोग्राफिक फोटोमेट्री
ಫೋಟೋ ಪ್ಲೇಟ್,फोटो प्लेट
ಛಾಯಾಚಿತ್ರ ಮುದ್ರಣ,फोटोग्राफिक प्रिंट
ಛಾಯಾಗ್ರಹಣದ ರಾಡಾರ್ ದಾಖಲೆ,फोटोग्राफिक रडार रेकॉर्ड
ಛಾಯಾಗ್ರಹಣದ ತೀಕ್ಷ್ಣತೆ,फोटोग्राफिक तीक्ष्णता
"ಛಾಯಾಗ್ರಹಣ ದೂರದರ್ಶಕ, ಛಾಯಾಗ್ರಹಣ ದೂರದರ್ಶಕ","फोटोग्राफिक टेलिस्कोप, फोटोग्राफिक टेलिस्कोप"
ಛಾಯಾಗ್ರಹಣದ ದಾಖಲೆ,फोटोग्राफिक रेकॉर्ड
ಫೋಟೋಗ್ರಾಫಿಕ್ ಮೆರಿಡಿಯನ್ ಟ್ಯೂಬ್,फोटोग्राफिक मेरिडियन ट्यूब
ಪೋರ್ಟೋಗ್ರಾಫಿಕ್ ಮೆರಿಡಿಯನ್ ಟ್ಯೂಬ್,पोर्टोग्राफिक मेरिडियन ट्यूब
"ಛಾಯಾಗ್ರಹಣ, ಛಾಯಾಗ್ರಹಣ","छायाचित्रण, छायाचित्रण"
ಆಪ್ಟಿಕಲ್ ಅಯಾನೀಕರಣ,ऑप्टिकल आयनीकरण
ಬೆಳಕಿನ ವಿಮೋಚನೆ ಫಲಕ,प्रकाश विमोचन फलक
"ಫೋಟೊಲಜಿ, ಇಮೇಜ್ ಆಪ್ಟಿಕ್ಸ್","फोटोलॉजी, इमेजऑप्टिक्स"
ಫೋಟೋಸೆನ್ಸಿಟಿವ್ ನ್ಯೂಕ್ಲಿಯಸ್,प्रकाशसंवेदनशील केंद्रक
ಫೋಟಾನ್ ಕಾಂತೀಯ ಪರಿಣಾಮ,फोटॉन चुंबकीय प्रभाव
"ಫೋಟೋಮೀಟರ್, ಫೋಟೋಮೀಟರ್","फोटोमीटर, फोटोमीटर"
ಫೋಟೋಮೀಟರ್ ಬೆಂಚ್,फोटोमीटर बेंच
ಫೋಟೋಮೀಟರ್ ಟ್ರೇಸಿಂಗ್ ವಿಧಾನ,फोटोमीटर ट्रेसिंग पद्धत
"ಫೋಟೋಮೆಟ್ರಿಕ್, ಫೋಟೋಮೆಟ್ರಿಕ್","फोटोमेट्रिक, फोटोमेट्रिक"
ಫೋಟೊಮೆಟ್ರಿಕ್ ಹೊಳಪು,फोटोमेट्रिक चमक
ಫೋಟೊಮೆಟ್ರಿಕ್ ಮಾನದಂಡಗಳು,फोटोमेट्रिक मानके
ಫೋಟೋಮೆಟ್ರಿಕ್ ಪುಟ,फोटोमेट्रिक पृष्ठ
ಫೋಟೋಮೆಟ್ರಿಕ್ ಘಟಕ,फोटोमेट्रिक युनिट
ದ್ಯುತಿಮಾಪನ,फोटोमेट्री
ಫೋಟೋಮೈಕ್ರೋಗ್ರಾಫ್,फोटोमायक्रोग्राफ
ಫೋಟೋಎಲೆಕ್ಟ್ರಾನ್ ಆಂಪ್ಲಿಫಯರ್,फोटोइलेक्ट्रॉन अॅम्प्लीफायर
ಲೈಟ್ ಎಲೆಕ್ಟ್ರಾನ್ ವರ್ಧಕ ಉತ್ಪನ್ನಗಳು,लाइट इलेक्ट्रॉन वर्धक उत्पादने
ದ್ಯುತಿವಿದ್ಯುಜ್ಜನಕ ಪುಷ್ಟೀಕರಣ ಟ್ಯೂಬ್,फोटोइलेक्ट्रॉनिक संवर्धन ट्यूब
ಫೋಟಾನ್,फोटॉन
ಫೋಟಾನ್ ಹೊರಸೂಸುವಿಕೆ ಸ್ಪೆಕ್ಟ್ರಮ್,फोटॉन उत्सर्जन स्पेक्ट्रम
ಫೋಟಾನ್ ಫ್ಲಕ್ಸ್,फोटॉन फ्लक्स
ಫೋಟಾನ್ ಅನಿಲ,फोटॉन वायू
ಫೋಟಾನ್ ಸೂಕ್ಷ್ಮದರ್ಶಕ,फोटॉन मायक्रोस्कोप
ಪೋಟಾನ್ ತತ್ವ,पोटोन तत्त्व
ಫೋಟಾನ್ ತರಂಗ,फोटॉन लाट
ಬೆಳಕಿನ ಋಣಾತ್ಮಕ,प्रकाश नकारात्मक
ಫೋಟೊನೆಗೆಟಿವ್ ಮಾದರಿ,फोटोनेगेटिव्ह पॅटर्न
ಫೋಟೊನ್ಜ್ ನ್ಯೂಟ್ರಾನ್,फोटॉन्झ न्यूट्रॉन
ಫೋಟೋನಿ,फोटोनी
ಫೋಟೋ ಪರಮಾಣು ಪ್ರಕ್ರಿಯೆ,फोटो आण्विक प्रक्रिया
ಫೋಟೋ ಪರಮಾಣು ಪ್ರತಿಕ್ರಿಯೆ,फोटो विभक्त प्रतिक्रिया
ಫೋಟೊಫೋನ್,फोटोफोन
ಫೋಟೊಪಾಸಿಟಿವ್,फोटोपॉझिटिव्ह
ಫೋಟೊಪಾಸಿಟಿವ್ ಮಾದರಿ,फोटोपॉझिटिव्ह नमुना
ಫೋಟಾನ್ಜ್ ಪ್ರೋಟಾನ್,फोटॉन्झ प्रोटॉन
ಆಪ್ಟಿಕಲ್ ದೃಷ್ಟಿ,ऑप्टिकल दृष्टी
ಬೆಳಕು ನಂದಿಸುವುದು,प्रकाश विझवणे
ಆಪ್ಟಿಕಲ್ ಗಸ್ತು,ऑप्टिकल गस्त
ಪ್ರಾರ್ಥನಾ ರೆಕಾರ್ಡಿಂಗ್,लीटर्जिकल रेकॉर्डिंग
"ಫೋಟೋಸೆನ್ಸಿಟಿವ್, ಫೋಟೋಸೆನ್ಸಿಟಿವ್","प्रकाशसंवेदनशील, प्रकाशसंवेदनशील"
ಫೋಟೋಸೆನ್ಸಿಟಿವ್ ಸೆಲ್,प्रकाशसंवेदनशील सेल
ಫೋಟೋಸೆನ್ಸಿಟಿವ್ ಘಟಕ,प्रकाशसंवेदनशील घटक
ಫೋಟೋಸೆನ್ಸಿಟಿವ್ ಪುಟ,प्रकाशसंवेदनशील पृष्ठ
ಬೆಳಕಿನ ವೃತ್ತ,हलके वर्तुळ
ಬೆಳಕಿನ ಸ್ಥಿತಿ,प्रकाश स्थिती
ಫೋಟೋಸ್ಟಾಟ್,फोटोस्टॅट
ಫೋಟೋಸ್ಟಾಟ್ ಲ್ಯಾಬ್,फोटोस्टॅट लॅब
ಫೋಟೋಸ್ವಿಚ್,फोटोस्विच
"ಟೆಲಿಗ್ರಾಫ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್, ರೇಡಿಯೋ ಇಮೇಜ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್, ಟೆಲಿಫೋಟೋ ಟ್ರಾನ್ಸ್ಮಿಷನ್","टेलीग्राफ ट्रान्समिशन, रेडिओ इमेज ट्रान्समिशन, टेलिफोटो ट्रान्समिशन"
ಚಿತ್ರ ದೂರವಾಣಿ,पिक्चर टेलिफोनी
ಫೋಟೋಥಿಯೋಡೋಲೈಟ್,फोटोथिओडोलाइट
ಆಪ್ಟಿಕಲ್ ಗಡಿಯಾರ,ऑप्टिकल घड्याळ
ಬೆಳಕಿನ ಟ್ರಾನ್ಸಿಸ್ಟರ್,प्रकाश ट्रान्झिस्टर
ಫೋಟೋಟ್ರೋಪಿಸಮ್,फोटोट्रॉपिझम
ಫೋಟೋಸೆನ್ಸಿಟಿವ್,प्रकाशसंवेदनशील
ದ್ಯುತಿವಿದ್ಯುಜ್ಜನಕ,फोटोव्होल्टेइक
ದ್ಯುತಿವಿದ್ಯುಜ್ಜನಕ ಕೋಶ,फोटोव्होल्टेइक सेल
ದ್ಯುತಿವಿದ್ಯುಜ್ಜನಕ ಪರಿಣಾಮ,फोटोव्होल्टेइक प्रभाव
ಫೋಟೊನಿಕ್ ಕೋಶ,फोटोनिक सेल
"ಭೌತಿಕ, ನೈಸರ್ಗಿಕ","शारीरिक, नैसर्गिक"
ಭೌತಿಕ ಪರಮಾಣು ಪ್ರಮಾಣ,भौतिक अणु स्केल
ದೈಹಿಕ ಸಮತೋಲನ,शारीरिक संतुलन
ವಸ್ತು ಹತಾಶೆ,भौतिक निराशा
ಭೌತಿಕ ದ್ರವ್ಯರಾಶಿಯ ಘಟಕ,भौतिक वस्तुमान युनिट
ಭೌತಿಕ ದೃಗ್ವಿಜ್ಞಾನ,भौतिक ऑप्टिक्स
ಭೌತಿಕ ಚಿತ್ರ,भौतिक चित्र
ಭೌತಿಕ ಪ್ರಕ್ರಿಯೆ,शारीरिक प्रक्रिया
ವಸ್ತುನಿಷ್ಠ ಉತ್ಪಾದಕತೆ,वस्तुनिष्ठ उत्पादकता
ಭೌತಿಕ ಗುಣಲಕ್ಷಣಗಳು ಭೌತಿಕ ಗುಣಲಕ್ಷಣಗಳು,भौतिक गुणधर्म भौतिक गुणधर्म
ಭೌತಿಕ ಪ್ರಮಾಣ,भौतिक प्रमाण
ಭೌತಿಕ ರೋಂಟ್ಜೆನ್ ಸಮಾನ,शारीरिक roentgen समतुल्य
ಭೌತಶಾಸ್ತ್ರ,भौतिकशास्त्र
"ಭೌತಿಕ ಅನುಕರಣೆ, ಭೌತಿಕ ಸಿಮ್ಯುಲೇಶನ್","भौतिक अनुकरण, भौतिक अनुकरण"
ಭೌತಶಾಸ್ತ್ರಜ್ಞ,भौतिकशास्त्रज्ञ
ಭೌತ ರಾಸಾಯನಿಕ,भौतिक-रासायनिक
ಭೌತ ರಾಸಾಯನಿಕ ಸಮತೋಲನ,भौतिक-रासायनिक समतोल
ಭೌತ ರಾಸಾಯನಿಕ ವಿಧಾನ,भौतिक-रासायनिक पद्धत
ಭೌತ ರಾಸಾಯನಿಕ ಕ್ರಿಯೆ,भौतिक-रासायनिक प्रतिक्रिया
"ಭೌತಶಾಸ್ತ್ರ, ಭೌತಶಾಸ್ತ್ರ","भौतिकशास्त्र, भौतिकशास्त्र"
ಭೂರೂಪದ ಅಭಿವೃದ್ಧಿ,जिओमॉर्फिक विकास
ದೈಹಿಕ ಚಿಕಿತ್ಸೆ,शारीरिक उपचार
"ಮೇಸನ್, ಪೈ ಮೇಸನ್","मेसन, पाई मेसन"
ಪಿಯಾನೋ,पियानो
ಸ್ಕ್ಯಾನಿಂಗ್ ನಡೆಸುವಿಕೆಯನ್ನು,स्कॅनिंग हलवा
ಲೆವಿ ಪ್ರಕ್ರಿಯೆ,आकारणी प्रक्रिया
"ಎತ್ತಿಕೊಳ್ಳುವ, ಎತ್ತಿಕೊಳ್ಳುವ","उचलणे, उचलणे"
ಪಿಕ್ ಅಪ್ ಟಾಪ್,पिक-अप टॉप
ಪಿಕ್-ಅಪ್ ಸ್ಪೆಕ್ಟ್ರೋಮೀಟರ್,पिक-अप स्पेक्ट्रोमीटर
"ಪಿಕ್-ಅಪ್ ವೋಲ್ಟೇಜ್, ರಿಸೀವರ್ ವೋಲ್ಟೇಜ್","पिक-अप व्होल्टेज, रिसीव्हर व्होल्टेज"
ಪಿಕೋಯಂಪಿಯರ್ (ಘಟಕ),Picoampere (युनिट)
ಪಿಕೋಫರಾಡ್,picofarad
ಪಿಕ್ಕೊಲೊ,पिकोलो
ಪಿಕ್ಸೆಕೆಂಡ್,पिकोसेकंद
ಪಿಕೊ ವ್ಯಾಟ್,पिको वॅट
ಚಿತ್ರ ಬಿಳಿ,चित्र पांढरे
ಚಿತ್ರ,चित्र
ಚಿತ್ರ ಕೃಷ್ಣ,कृष्णाचे चित्र
ಫೋಟೋ ಪ್ರಕಾಶಮಾನತೆ,फोटो-प्रकाश
ಚಿತ್ರ ವಾಹಕ,चित्र वाहक
ಚಿತ್ರಸಂಕೋಚನ,पिक्टोग्राम आकुंचन
ಫೋಟೋ ನಿಯಂತ್ರಣ ಬಿಂದು,फोटो नियंत्रण बिंदू
"ನಿಯಂತ್ರಣ ಸುರುಳಿ, ಫ್ರೇಮ್ ಸುರುಳಿ","नियंत्रण कॉइल, फ्रेम कॉइल"
ಚಿತ್ರ ವಿವರಣೆ,चित्र वर्णन
ಚಿತ್ರ ಅಲ್ಪಸಂಖ್ಯಾತ,चित्र अल्पसंख्याक
ವಿವರಣೆ ಪ್ರದೇಶ,चित्रण क्षेत्र
ಚಿತ್ರ ಆವರ್ತನ,चित्र वारंवारता
ಚಿತ್ರ ವಿಲೋಮ,चित्र उलटा
ಚಿತ್ರ ನಿಯೋಜನೆ,चित्र असाइनमेंट
ಚಿತ್ರ ಫೋನ್,चित्र फोन
ಚಿತ್ರ ತಿರುಗುವಿಕೆ ನಿಯಂತ್ರಣ,चित्र रोटेशन नियंत्रण
ಚಿತ್ರ ಸಂಕೇತ,चित्र सिग्नल
ಚಿತ್ರ ಸಂಕೇತದ ವೈಶಾಲ್ಯ,चित्र सिग्नल मोठेपणा
ಚಿತ್ರದ ಗಾತ್ರ,चित्र आकार
"ಚಿತ್ರ ಸಿಂಕ್ರೊನೈಸೇಶನ್, ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನೈಸೇಶನ್","चित्र सिंक्रोनाइझेशन, फ्रेम सिंक्रोनाइझेशन"
ದ್ಯುತಿಸಂಶ್ಲೇಷಣೆ,प्रकाशसंश्लेषण
ಚಿತ್ರ ಪ್ರಸರಣ,चित्र प्रेषण
"ಚಿತ್ರ ಟ್ರಾನ್ಸ್ಮಿಟರ್, ವಿಡಿಯೋ ಟ್ರಾನ್ಸ್ಮಿಟರ್","चित्र ट्रान्समीटर, व्हिडिओ ट्रान्समीटर"
"ಪಿಕ್ಚರ್ ಟ್ಯೂಬ್, ಕೈನೆಸ್ಕೋಪ್","पिक्चर ट्यूब, किनेस्कोप"
ಫೋಟೋ ಟ್ಯೂಬ್ ಪ್ರೊಜೆಕ್ಟರ್,फोटो ट्यूब प्रोजेक्टर
ಪೈ (π) ಮೋಡ್,pi (π) मोड
ಪೈ (π) ಬಲೆ,pi (π) सापळा
ಪೈ ತಣಿಸುವಿಕೆ,पाई शमन करणे
ಪಿಯರ್ಸ್ ಸರ್ಕ್ಯೂಟ್,पियर्स सर्किट
ಒತ್ತಡದ ಸ್ಫಟಿಕೀಕರಣ,दबाव क्रिस्टलायझेशन
