Gujarati,Odiya
રીસીવર,ରସିଦ
માન્યતા તર્ક,ସ୍ୱୀକୃତି ତର୍କ
રિપ્રોગ્રામિંગ ટ્રાન્સફર,ପୁନ repr ପ୍ରୋଗ୍ରାମିଂ ସ୍ଥାନାନ୍ତର |
રેકોર્ડ,ରେକର୍ଡ
"1. રેકોર્ડિંગ હેડ, 2. રેકોર્ડિંગ હેડ","1. ରେକର୍ଡିଂ ହେଡ୍, 2. ରେକର୍ଡିଂ ହେଡ୍ |"
સુધારી શકાય તેવી ભૂલ,ସଠିକ୍ ତ୍ରୁଟି |
પરિપૂર્ણતા,ପୂର୍ଣ୍ଣତା
પુનરાવૃત્તિ પ્રમેય,ପୁନରାବୃତ୍ତି ଥିଓରେମ୍ |
રિસાયક્લિંગ,ପୁନ yc ବ୍ୟବହାର
પુનરાવર્તિત કાર્ય,ପୁନରାବୃତ୍ତି କାର୍ଯ୍ୟ
લઘુચિત્ર સૂચના સેટ કમ્પ્યુટર (RISC),କ୍ଷୁଦ୍ରକରଣ ନିର୍ଦ୍ଦେଶ ସେଟ୍ କମ୍ପ୍ୟୁଟର (RISC)
નિરર્થકતા,ଅନାବଶ୍ୟକତା |
"1.સ્વતંત્ર ડિસ્ક, 2.ડિસ્કની વધારાની શ્રેણી (લાલ)","1. ନିର୍ଭରଶୀଳ ଡିସ୍କ, 2. ଡିସ୍କର ଅତିରିକ୍ତ ଆରେ (ଲାଲ୍)"
ફરીથી પ્રવેશ,ପୁନ entry- ପ୍ରବେଶ
ફરીથી પ્રવેશ કોડ,ପୁନ entry- ପ୍ରବେଶ ସଂକେତ |
સંદર્ભ,ସନ୍ଦର୍ଭ
સંદર્ભ અખંડિતતા,ରେଫରେନ୍ସ ଅଖଣ୍ଡତା |
પ્રતિબિંબ,ପ୍ରତିଫଳନ
પ્રતિબિંબ,ପ୍ରତିଫଳନ
રીફ્રેક્શન,ପ୍ରତିଫଳନ
રિફ્રેશર,ସତେଜ
પુનર્જીવન,ପୁନର୍ଜନ୍ମ
નોંધણી કરો,ପଞ୍ଜିକରଣ କର |
નિયમિત વ્યાકરણ,ନିୟମିତ ବ୍ୟାକରଣ
સંબંધ,ସମ୍ପର୍କ
રિલેશનલ ડેટાબેઝ,ସମ୍ବନ୍ଧୀୟ ଡାଟାବେସ୍ |
રિલેશનલ ડેટાબેઝ મેનેજમેન્ટ સિસ્ટમ (RDBMS),ରିଲାଏନ୍ସ ଡାଟାବେସ୍ ମ୍ୟାନେଜମେଣ୍ଟ ସିଷ୍ଟମ୍ (RDBMS)
રિલેશનલ મોડલ,ସମ୍ବନ୍ଧୀୟ ମଡେଲ୍ |
"1. સંબંધી, 2. સંબંધી","1. ସମ୍ପର୍କୀୟ, 2. ସମ୍ପର୍କୀୟ"
સંબંધી સંબોધન,ସମ୍ପର୍କୀୟ ଠିକଣା
"1. રિલે, 2. ટ્રાન્સમિશન","1. ରିଲେ, 2. ସଂକ୍ରମଣ"
વિશ્વસનીયતા મોડેલ,ନିର୍ଭରଯୋଗ୍ୟତା ମଡେଲ୍ |
વિશ્વસનીય,ନିର୍ଭରଯୋଗ୍ୟ
"1. રિલોકેટેબલ કોડ, 2. રિલોકેટેબલ ડેટા","1. ସ୍ଥାନାନ୍ତରିତ କୋଡ୍, 2. ସ୍ଥାନାନ୍ତରଯୋଗ୍ୟ ତଥ୍ୟ |"
દૂર,ବହୁତ ଦୂର
દૂરસ્થ ફીડર,ସୁଦୂର ଫିଡର୍ |
દૂરસ્થ કાર્ય પ્રવેશ,ସୁଦୂର କାର୍ଯ୍ୟ ପ୍ରବେଶ
"1.રીમોટ સત્રની શરૂઆત, 2.રીમોટ લોગિન","1. ରିମୋଟ୍ ଅଧିବେଶନ ଆରମ୍ଭ, 2. ରିମୋଟ ଲଗଇନ୍ |"
રિમોટ પ્રોસિજર ઇન્વોકેશન (RPC),ସୁଦୂର ପ୍ରକ୍ରିୟା ନିମନ୍ତ୍ରଣ (RPC)
રિમોટ સેન્સિંગ,ରିମୋଟ ସେନ୍ସିଂ |
નામ બદલીને,ନାମ ପରିବର୍ତ୍ତନ
"1.રેન્ડરિંગ, 2.સમર્પણ","1. ରେଣ୍ଡରିଂ, 2. ସମର୍ପଣ |"
પુનરાવર્તક,ପୁନରାବୃତ୍ତି
જવાબ આપો,ଉତ୍ତର
"1. વિનંતી, 2. વિનંતી","1. ଅନୁରୋଧ, 2. ଅନୁରୋଧ"
ટિપ્પણી વિનંતી (RFC),ମନ୍ତବ୍ୟ ଅନୁରୋଧ (RFC)
"1.રિક્વેસ્ટ પ્રોટોકોલ, 2.રિસ્પોન્સ પ્રોટોકોલ","1. ପୁନ Prot ପ୍ରୋଟୋକଲ୍, 2. ପ୍ରତିକ୍ରିୟା ପ୍ରୋଟୋକଲ୍ |"
પુનરાવર્તિત કાર્યક્રમ,ପୁନରାବୃତ୍ତି ପ୍ରୋଗ୍ରାମ୍ |
સંશોધન,ଅନୁସନ୍ଧାନ |
પુનઃસ્થાપિત ચક્ર,ଚକ୍ର ପୁନରୁଦ୍ଧାର କରନ୍ତୁ |
સ્મારકવાદી,ସ୍ମାରକବାଦୀ
તફાવત,ଭିନ୍ନତା
સંસાધનો,ଉତ୍ସଗୁଡ଼ିକ
પ્રતિભાવ સમય,ପ୍ରତିକ୍ରିୟା ସମୟ
"1.પુનઃપ્રારંભ કરો, 2.પુનઃપ્રારંભ કરો","1. ରେଷ୍ଟାର୍ଟ, 2. ରେଷ୍ଟାର୍ଟ"
પુનઃસંગ્રહ,ପୁନରୁଦ୍ଧାର
ફરીથી ટ્રેસ,ପୁନ-ଚିହ୍ନ
"1. રી-ડિસ્પેચ, 2. રી-કોમ્યુનિકેશન","1. ପୁନ-ପଠାଇବା, 2. ପୁନ communication ଯୋଗାଯୋଗ |"
પુન: પ્રાપ્તિ,ପୁନରୁଦ୍ଧାର
ફરીથી પ્રયત્ન કરો,ପୁଣିଥରେ ଚେଷ୍ଟା କରନ୍ତୁ
"1.રીગ્રેશન, 2.રીટર્ન","1. ରିଗ୍ରେସନ୍, 2. ରିଟର୍ନ"
રીગ્રેસન કોડ,ରିଗ୍ରେସନ୍ କୋଡ୍
રીગ્રેસન કી,ରିଗ୍ରେସନ୍ ଚାବି |
ફરીથી વાપરી શકાય તેવા કોડ,ପୁନ us ବ୍ୟବହାର ଯୋଗ୍ୟ କୋଡ୍ |
ફરીથી લખી શકાય તેવું,ପୁନ rew ଲିଖନଯୋଗ୍ୟ |
આરજીબી મોનિટર,rgb ମନିଟର
રિબન,ରିବନ୍
સત્તાવાર મુદ્દો,ସରକାରୀ ସମସ୍ୟା |
"1.રોબોટ, 2.મેકેનિક, 3.મિકેનિઝમ","1. ରୋବଟ୍, 2. ମେକାନିକ୍, 3. ମେକାନିଜିମ୍ |"
"1.મિકેનિસ્ટિક સાયન્સ, 2.મિકેનિસ્ટિક એન્થ્રોપોલોજી","1. ଯାନ୍ତ୍ରିକ ବିଜ୍ଞାନ, 2. ଯାନ୍ତ୍ରିକ ଆନ୍ଥ୍ରୋପୋଲୋଜି |"
"મજબૂત, મજબૂત","ଶକ୍ତିଶାଳୀ, ଶକ୍ତିଶାଳୀ"
ભૂમિકા,ଭୂମିକା
ફરીથી રોલિંગ,ପୁନର୍ବାର ଗଡ଼ୁଛି |
સંડોવણી,engulfment
પ્રવાહ,ଆଉଟଫ୍ଲୋ
"1. ફક્ત વાંચો મેમરી, 2. ફક્ત વાંચો મેમરી (ROM)","1. କେବଳ ସ୍ମୃତି ପ Read ନ୍ତୁ, 2. କେବଳ ସ୍ମୃତି ପ Read ନ୍ତୁ (ROM)"
મૂળ,ମୂଳ
પિતૃ નિર્દેશિકા,ପ୍ୟାରେଣ୍ଟ୍ ଡିରେକ୍ଟୋରୀ |
અંદાજ ભૂલ,ଆନୁମାନିକ ତ୍ରୁଟି |
"1.રાઉટર, 2.રાઉટર","1. ରାଉଟର, 2. ରାଉଟର"
"રૂટીંગ, રૂટીંગ","ରାଉଟିଙ୍ଗ୍, ରାଉଟିଙ୍ଗ୍ |"
RS232C ઈન્ટરફેસ,RS232C ଇଣ୍ଟରଫେସ୍ |
RSA એન્ક્રિપ્શન,RSA ଏନକ୍ରିପସନ୍ |
આરટીસી,rtc
કાર્યકારી વિગત કોડિંગ,କାର୍ଯ୍ୟର ସବିଶେଷ କୋଡିଂ |
કાર્યકાળ,କାର୍ଯ୍ୟକାଳ
રનટાઈમ ભૂલ,ଚାଲିବା ସମୟ ତ୍ରୁଟି |
"1. નમૂના, 2. નમૂના","1. ନମୁନା, 2. ନମୁନା"
નમૂના,ନମୁନା ସଂଗ୍ରହ
"1.ઉપગ્રહ, 2.ઉપગ્રહ","1. ସାଟେଲାଇଟ୍, 2. ସାଟେଲାଇଟ୍"
સંતૃપ્તિ,ପରିପୃଷ୍ଠା
સાચવો,ସଞ୍ଚୟ କରନ୍ତୁ |
"1. માપનીયતા, 2. માપનીયતા","1. ମାପନୀୟତା, 2. ମାପନୀୟତା |"
સ્કેલર,ସ୍କାଲାର୍ |
સ્કેનિંગ,ସ୍କାନିଂ
લેન્ડસ્કેપ,ଲ୍ୟାଣ୍ଡସ୍କେପ୍
શેડ્યૂલર,ନିର୍ଧାରକ
સ્ક્રીન પ્રતિબિંબ પ્રોજેક્ટર,ସ୍କ୍ରିନ୍ ପ୍ରତିଫଳନ ପ୍ରୋଜେକ୍ଟର୍ |
સ્ક્રિપ્ટ,ସ୍କ୍ରିପ୍ଟ
સ્ક્રિપ્ટીંગ ભાષા,ସ୍କ୍ରିପ୍ଟିଂ ଭାଷା |
"1.કોઇલ, 2.સ્ક્રોલ","1. କୋଇଲ୍, 2. ସ୍କ୍ରୋଲ୍"
સિંક્રનસ ડેટા લિંક કંટ્રોલ (SDLC),ସିଙ୍କ୍ରୋନସ୍ ଡାଟା ଲିଙ୍କ୍ କଣ୍ଟ୍ରୋଲ୍ (SDLC)
"1.શોધ, 2.શોધ","1. ଅନୁସନ୍ଧାନ, 2. ଆବିଷ୍କାର |"
શોધ એન્જિન,ଖୋଜିବା ଯନ୍ତ୍ର
શોધ વૃક્ષ,ବୃକ୍ଷ ଖୋଜ |
"1.અન્વેષણ કરો, 2.શોધો","1. ଅନୁସନ୍ଧାନ, 2. ଆବିଷ୍କାର |"
ગૌણ,ଦ୍ secondary ିତୀୟ
"1.સેક્ટર, 2.સેક્ટર","1. ସେକ୍ଟର, 2. ସେକ୍ଟର"
સુરક્ષા નીતિ,ସୁରକ୍ଷା ନୀତି
શોધ શબ્દ,ସନ୍ଧାନ ଶବ୍ଦ
"1.વિભાગ, 2.વિભાગ","1. ବିଭାଗ, 2. ବିଭାଗ"
"1. વિભાજન, 2. વિભાજન","1. ଖଣ୍ଡବିଖଣ୍ଡନ, 2. ବିଭାଗ"
પસંદગી વર્ગીકરણ,ଚୟନ ସର୍ଟିଂ
"1.સ્વતઃપૂર્ણ, 2.સ્વતઃપૂર્ણ","1. autocomplete, 2.autocomplete"
"1.અર્થશાસ્ત્ર, 2.અર્થશાસ્ત્ર","1. ସେମାଣ୍ଟିକ୍ସ, 2. ସେମାଣ୍ଟିକ୍ସ |"
સેમાફોર,ସେମାଫୋର |
સેમિકન્ડક્ટર,ସେମିକଣ୍ଡକ୍ଟର |
કાલ્પનિક વેબ,କଳ୍ପନା ୱେବ୍ |
અનુક્રમિક ઍક્સેસ પદ્ધતિ,କ୍ରମାଗତ ପ୍ରବେଶ ପଦ୍ଧତି |
ક્રમિક,କ୍ରମାଗତ
સીરીયલ,କ୍ରମିକ |
"1.સર્વર, 2.સર્વર","1. ସର୍ଭର, 2. ସର୍ଭର"
સર્વર ક્રેશ,ସର୍ଭର କ୍ରାସ୍ |
સર્વર લાઇસન્સ,ସର୍ଭର ଲାଇସେନ୍ସ |
સર્વો ગુણક,ସର୍ଭୋ ଗୁଣକ
નો સમૂહ,ର ସେଟ୍
ઉલ્લેખિત બિંદુ,ନିର୍ଦ୍ଦିଷ୍ଟ ବିନ୍ଦୁ |
મેનેજમેન્ટ,ପରିଚାଳନା
પડછાયો,ଛାୟା |
સિનેમેટોગ્રાફી,ସିନେମାଟୋଗ୍ରାଫି |
ભૂત,ଭୂତ
ફાઈલ શેર કરો,ଫାଇଲ୍ ଅଂଶୀଦାର କରନ୍ତୁ |
વહેંચાયેલ ઍક્સેસ,ଅଂଶୀଦାର ପ୍ରବେଶ
શેરિંગ,ଅଂଶୀଦାର
"1. કૌંસ, 2. આર્મર, 3. શેલ, 4. શેલ","1. ବ୍ରାକେଟ୍, 2. ବାହୁବଳୀ, 3. ସେଲ୍, 4. ସେଲ୍ |"
વિસ્થાપન પ્રતીક,ବିସ୍ଥାପନ ପ୍ରତୀକ |
ટૂંકો રસ્તો,ସଂକ୍ଷିପ୍ତ ପଥ
ટૂંકી સૂચના,ସଂକ୍ଷିପ୍ତ ନିର୍ଦ୍ଦେଶ
ભાઈ,ଭାଇଭଉଣୀ |
"1. આડઅસર, 2. કાઉન્ટર ઇફેક્ટ","1. ପାର୍ଶ୍ୱ ପ୍ରତିକ୍ରିୟା, 2. କାଉଣ୍ଟର ପ୍ରଭାବ |"
સાઇન બીટ,ସାଇନ୍ ବିଟ୍ |
સિગ્નલ,ସଙ୍କେତ
સિગ્નલ પ્રોસેસિંગ,ସଙ୍କେତ ପ୍ରକ୍ରିୟାକରଣ |
નોટેશન,ଟିପ୍ପଣୀ
"1.સિગ્નલ-સાઉન્ડ રેશિયો, 2.સિગ્નલ-અવાજ રેશિયો","1. ସଙ୍କେତ-ଧ୍ୱନି ଅନୁପାତ, 2. ସଙ୍କେତ-ଶବ୍ଦ ଅନୁପାତ |"
"1.સહી, 2. સહી","1. ଦସ୍ତଖତ, 2. ଦସ୍ତଖତ"
માર્કર ટેસ્ટ,ମାର୍କର ପରୀକ୍ଷା
નોંધપાત્ર ગુણ,ଉଲ୍ଲେଖନୀୟ ଚିହ୍ନ
સિલિકોન ચિપ,ସିଲିକନ୍ ଚିପ୍ |
સિમ્પલ મેઇલ ટ્રાન્સફર પ્રોટોકોલ (SMTP),ସରଳ ମେଲ୍ ସ୍ଥାନାନ୍ତର ପ୍ରୋଟୋକଲ୍ (SMTP)
એકલુ,ଏକକ
"1. એક સિગ્નલિંગ નોડ, 2. સિમ્પ્લેક્સ નોડ","1. ଗୋଟିଏ ସିଗନାଲ୍ ନୋଡ୍, 2. ସିମ୍ପାଲେକ୍ସ ନୋଡ୍ |"
સિમ્યુલેશન,ଅନୁକରଣ
અનુકરણ કરનાર,ଅନୁକରଣକାରୀ
"1. એકસાથે, 2. એક સાથે","1. ଏକକାଳୀନ, 2. ସିଙ୍କ୍ରୋନସ୍ |"
એક સાથે પ્રક્રિયા,ଏକକାଳୀନ ପ୍ରକ୍ରିୟାକରଣ |
સોલો,ଏକାକୀ
"1.સાઇટ લાઇસન્સ, 2.સાઇટ લાઇસન્સ","1. ସାଇଟ୍ ଲାଇସେନ୍ସ, 2. ସାଇଟ୍ ଲାଇସେନ୍ସ |"
"1. કદ, 2. કદ","1. ଆକାର, 2. ଆକାର"
માપ,ମାପ
"1. ચિત્ર, 2. ચિત્ર","1. ଚିତ୍ର, 2. ଚିତ୍ର"
પ્લુટી,pluti
"1.પ્લુતિ, 2.પ્લુતિકરણ","1. ପ୍ଲୁଟି, 2. ପ୍ଲୁଟିକରନ୍"
"1.સ્લેશ, 2.કટ","1. ସ୍ଲାସ୍, 2. କଟ୍"
કમ્પ્યુટર હેઠળ,କମ୍ପ୍ୟୁଟର ତଳେ |
સાપ વિન્ડો પ્રોટોકોલ,ସାପ ୱିଣ୍ଡୋ ପ୍ରୋଟୋକଲ୍ |
"1. બાદબાકી, 2. શરણાગતિ","1. ତ୍ୟାଗ, 2. ଆତ୍ମସମର୍ପଣ |"
સ્લોટ,ସ୍ଲଟ୍
SCSI (SCSI),SCSI (SCSI)
સ્માર્ટ કાર્ડ,ସ୍ମାର୍ଟ କାର୍ଡ |
ગોકળગાય મેલ,ସ୍ନାଲ୍ ମେଲ୍ |
સ્નેપશોટ,ସ୍ନାପସଟ୍ |
"1.સોફ્ટ કોમ્પ્યુટેશન, 2.સોફ્ટ કોમ્પ્યુટેશન","1. ସଫ୍ଟ ଗଣନା, 2. ସଫ୍ଟ ଗଣନା |"
સોફ્ટ કોપી,ସଫ୍ଟ କପି
સરળ ફોન્ટ,ସହଜ ଫଣ୍ଟ
સોફ્ટવેર,ସଫ୍ଟୱେର୍
સોફ્ટવેર એન્જિનિયરિંગ,ସଫ୍ଟୱେର୍ ଇଞ୍ଜିନିୟରିଂ
સોફ્ટવેર લાઇસન્સ,ସଫ୍ଟୱେର୍ ଲାଇସେନ୍ସ |
સોફ્ટવેર ચાંચિયાગીરી,ସଫ୍ଟୱେର୍ ଡକାୟତି |
સ્પેક્ટ્રમ,ସ୍ପେକ୍ଟ୍ରମ୍
"1.સ્ક્રુ, 2.સર્પાકાર","1. ସ୍କ୍ରୁ, 2. ସ୍ପିରାଲ୍ |"
"1.વિગતવાર શીટ, 2.સ્પ્રેડશીટ","1. ଡିଟେଲ୍ ସିଟ୍, 2. ସ୍ପ୍ରେଡସିଟ୍ |"
ધોરણ,ମାନକ
સ્ટાન્ડર્ડ જનરલાઇઝ્ડ માર્કઅપ લેંગ્વેજ (SGML),ଷ୍ଟାଣ୍ଡାର୍ଡ ଜେନେରାଲାଇଜଡ୍ ମାର୍କଅପ୍ ଭାଷା (SGML)
માનકીકરણ,ମାନକକରଣ
રાહ સમય,ଅପେକ୍ଷା ସମୟ
તારક લેન,ତାରକ ଲାନ୍ |
તારાની સ્થિતિ,ତାରା ସ୍ଥିତି
થોડી શરૂઆત,ବିଟ୍ ଆରମ୍ଭ
"1. અભાવ, 2. અછત, 3. અછતની કટોકટી","1. ଅଭାବ, 2. ଅଭାବ, 3. ଅଭାବ ସଙ୍କଟ |"
"1.સ્ટેટિક મેમરી, 2.સ્ટેટિક મેમરી","1. ଷ୍ଟାଟିକ୍ ମେମୋରୀ, 2. ଷ୍ଟାଟିକ୍ ମେମୋରୀ |"
સ્થિતિ ચેનલ,ସ୍ଥିତି ଚ୍ୟାନେଲ୍ |
"1.સ્ટેપ સાઈઝ, 2.સ્ટેપ ડાયમેન્શન્સ","1. ଷ୍ଟେପ୍ ସାଇଜ୍, 2. ଷ୍ଟେପ୍ ଡାଇମେନ୍ସନ୍ |"
થોભો અને પ્રોટોકોલ રાહ જુઓ,ବିରାମ ଏବଂ ଅପେକ୍ଷା ପ୍ରୋଟୋକଲ୍ |
બ્રેક કોડ,ବ୍ରେକ୍ କୋଡ୍
થોભો કી,ବିରାମ ଚାବି |
સંગ્રહક્ષમતા,ସ୍ଥାୟୀତ୍ୱ |
સંગ્રહિત કાર્યક્રમ,ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ୍ |
શ્રેણી ડેટા,କ୍ରମିକ ତଥ୍ୟ |
"1.સ્ટ્રક્ચર્ડ એન્કોડિંગ, 2.સ્ટ્રક્ચર્ડ કોડિંગ","1. ସଂରଚନା ଏନକୋଡିଂ, 2. ସଂରଚନା କୋଡିଂ |"
સ્ટ્રક્ચર્ડ ક્વેરી લેંગ્વેજ (SQL),ସଂରଚନା ଜିଜ୍ଞାସା ଭାଷା (SQL)
"1. બ્રોશર શીટ, 2. શૈલી પત્ર","1. ବ୍ରୋଚର ସିଟ୍, 2 ଶ style ଳୀ ଅକ୍ଷର"
સબ-ડિરેક્ટરી,ସବ୍-ଡିରେକ୍ଟୋରୀ |
"1.સબનેટ, 2.સબનેટ","1. ସବ୍ନେଟ୍, 2. ସବ୍ନେଟ୍ |"
ઉપવૃક્ષ,subtree
"1.સારાંશ, 2.સારાંશ","1. ସଂକ୍ଷେପରେ, 2. ସଂକ୍ଷେପରେ"
"1. સુપર કોમ્પ્યુટર, 2. સુપર કોમ્પ્યુટર","1. ସୁପର କମ୍ପ୍ୟୁଟର, 2. ସୁପର କମ୍ପ୍ୟୁଟର |"
"1.સુપર કોમ્પ્યુટેશન, 2.સુપર કોમ્પ્યુટેશન","1. ସୁପର ଗଣନା, 2. ସୁପର ଗଣନା |"
કી કી,କି କି
ટોચના વપરાશકર્તા,ଶୀର୍ଷ ଉପଭୋକ୍ତା |
નિરીક્ષણ કરેલ શિક્ષણ,ତଦାରଖ ଶିକ୍ଷଣ |
સહાયક ચિપ,ସହାୟକ ଚିପ୍
ચોખ્ખો તફાવત,ନିଟ୍ ଭିନ୍ନତା |
"1.નેટ ભિન્નતા, 2.વિભાગ, 3.સુરફાન","1. ନେଟ ଭିନ୍ନତା, 2. ବିଭାଗ, 3. ସୁରଫାନ୍ |"
સ્વેપ,ସ୍ୱାପ୍
અંદરનું,ଭିତରକୁ
પ્રવાહ,ଆଉଟଫ୍ଲୋ
અદલાબદલી,ଅଦଳବଦଳ
"1.સ્વિચ્ડ નેટવર્ક,2. સ્વિચ કરેલ નેટવર્ક","1. ସୁଇଚ୍ ନେଟୱାର୍କ, 2 ସୁଇଚ୍ ନେଟୱାର୍କ |"
સ્વિચિંગ,ସୁଇଚ୍
સ્વિચિંગ સિદ્ધાંત,ସୁଇଚ୍ ନୀତି |
સાંકેતિક પ્રોગ્રામિંગ,ସାଙ୍କେତିକ ପ୍ରୋଗ୍ରାମିଂ |
સુમેળ,ସିଙ୍କ୍ରୋନାଇଜେସନ୍
સિંક્રોનાઇઝર,ସିଙ୍କ୍ରୋନାଇଜର୍
સિંક્રનસ,ସମକାଳୀନ |
સિંક્રનસ ન્યુમેરિક હાયરાર્કી (SDH),ସିଙ୍କ୍ରୋନସ୍ ସାଂଖ୍ୟିକ କ୍ରମ (SDH)
વાક્ય વિશ્લેષણ,ବାକ୍ୟ ବିଶ୍ଳେଷଣ |
સિસ્ટમ વિશ્લેષણ,ସିଷ୍ଟମ୍ ବିଶ୍ଳେଷଣ |
સિસ્ટમ એન્જિનિયરિંગ,ସିଷ୍ଟମ୍ ଇଞ୍ଜିନିୟରିଂ
"1. સિસ્ટમ બ્રેકર, 2. સિસ્ટમ હેકર","1. ସିଷ୍ଟମ୍ ବ୍ରେକର୍, 2. ସିଷ୍ଟମ୍ ହ୍ୟାକର୍ |"
સિસ્ટમ ઇન્ટિગ્રેટર,ସିଷ୍ଟମ୍ ଇଣ୍ଟିଗ୍ରେଟର
સિસ્ટમ લોગ,ସିଷ୍ଟମ୍ ଲଗ୍ |
સિસ્ટમ કવર,ସିଷ୍ଟମ୍ କଭର |
સિસ્ટમ નેટવર્ક માળખું (SNA),ସିଷ୍ଟମ୍ ନେଟୱାର୍କ ଗଠନ (SNA)
"1. સિસ્ટમ પ્રોગ્રામર, 2. સિસ્ટમ પ્રોગ્રામર","1. ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍, 2. ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍ |"
"1. સિસ્ટમ પુનઃપ્રારંભ, 2. સિસ્ટમ પુનઃપ્રારંભ","1. ସିଷ୍ଟମ୍ ପୁନ art ଆରମ୍ଭ, 2. ସିଷ୍ଟମ୍ ପୁନ Rest ଆରମ୍ଭ |"
સિસ્ટમ સમાપ્તિ,ସିଷ୍ଟମ୍ ସମାପ୍ତି |
સિસ્ટમ પરીક્ષણ,ସିଷ୍ଟମ୍ ପରୀକ୍ଷା
સિસ્ટમ ઉપયોગિતા,ସିଷ୍ଟମ୍ ଉପଯୋଗୀତା |
"1. પદ્ધતિસરનો કોડ, 2. પદ્ધતિસરનો કોડ","1. ସିଷ୍ଟମେଟିକ୍ କୋଡ୍, 2. ସିଷ୍ଟମେଟିକ୍ କୋଡ୍ |"
ટેબ આદેશ,ଟ୍ୟାବ୍ କମାଣ୍ଡ୍ |
અનુસૂચિ,କାର୍ଯ୍ୟସୂଚୀ
ટેબ્યુલર વિહંગાવલોકન,ଟାବୁଲାର୍ ସମୀକ୍ଷା
ટેબલ જગ્યા,ଟେବୁଲ୍ ସ୍ପେସ୍ |
તકતી,ଫଳକ
"1.ટેબ્યુલર, 2.એરે એરે","1. ଟାବୁଲାର୍, 2. ଆରେ ଆରେ |"
ટેબ્યુલેશન કાર્ય,ଟ୍ୟାବୁଲେସନ୍ ଫଙ୍କସନ୍
"1. ચિહ્નિત આર્કિટેક્ચર, 2. ચિહ્નિત માળખું","1. ଚିହ୍ନିତ ସ୍ଥାପତ୍ୟ, 2. ଚିହ୍ନିତ ସଂରଚନା |"
ચિહ્નિત છબી ફાઇલ ફોર્મ (ટિફ),ଚିହ୍ନିତ ପ୍ରତିଛବି ଫାଇଲ ଫର୍ମ (TIFF)
ટેન્ડમ સિસ્ટમ,ଟାଣ୍ଡେମ୍ ସିଷ୍ଟମ୍ |
ટેપ ઘનતા,ଟେପ୍ ସାନ୍ଧ୍ରତା |
ટેપ કવર,ଟେପ୍ କଭର |
ટાર ફાઇલ,ଟାର୍ ଫାଇଲ୍ |
કામ,କାମ କର |
કાર્ય માર્ગદર્શિકા,କାର୍ଯ୍ୟ ଗାଇଡ୍
કાર્ય અનુસૂચિ,କାର୍ଯ୍ୟ ସୂଚୀ
ટ્રાન્સમિશન કંટ્રોલ પ્રોટોકોલ/ઇન્ટરનેટ પ્રોટોકોલ (TCP/IP),ଟ୍ରାନ୍ସମିସନ୍ କଣ୍ଟ୍ରୋଲ୍ ପ୍ରୋଟୋକଲ୍ / ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ (TCP / IP)
કટીંગ કામગીરી,କାଟିବା କାର୍ଯ୍ୟ
દૂરસંચાર,ଟେଲି ଯୋଗାଯୋଗ |
દૂરસંચાર,ଟେଲି ଯୋଗାଯୋଗ |
ટેલિકોમ,ଟେଲିକମ୍ |
ટેલીકોન્ફરન્સ,ଟେଲି କନଫରେନ୍ସ |
"1. ટેલિગ્રાફ, 2. ટેલિગ્રાફી","1. ଟେଲିଗ୍ରାଫ୍, 2. ଟେଲିଗ୍ରାଫି |"
"1. ટેલિમીટર, 2. ટેલિમેટ્રી","1. ଟେଲିମିଟର, 2. ଟେଲିମେଟ୍ରି |"
"1.ટેલિફોન, 2.ટેલિફોન","1. ଟେଲିଫୋନ୍, 2. ଟେଲିଫୋନ୍"
ટેલિફોનિક,ଟେଲିଫୋନ୍ |
"1.ટેલિપ્રિંટર, 2.ટેલિપ્રિંટર","1. ଟେଲିପ୍ରିଣ୍ଟର୍, 2. ଟେଲି ପ୍ରିଣ୍ଟର୍"
ટેલીપ્રોસેસિંગ,ଟେଲି ପ୍ରୋସେସିଂ |
"1. દૂરદર્શન, 2. ટેલિવિઝન, 3. દૂરદર્શન","1. ଦ୍ୱାରରଶନ୍, 2. ଟେଲିଭିଜନ, 3. ଦ୍ୱାରଦ୍ୱାର |"
ટેલેક્સ,ଟେଲକ୍ସ |
"1.ટ્રેપ દૂર, 2.ટેલનેટ","1. ଟ୍ରାପ୍ ଦୂରରେ, 2. ଟେଲନେଟ୍ |"
"1.ગરમી, 3.તાપમાન","1. ଉତ୍ତାପ, 3. ତାପମାତ୍ରା"
"1.આકારની પ્લેટ, 2.ટેમ્પલેટ, 3.રુપડા","1. ଆକୃତି ପ୍ଲେଟ୍, 2. ଟେମ୍ପଲେଟ୍, 3. ଗ୍ରୁପ୍"
દસનું પૂરક,ଦଶର ସଂପନ୍ନ |
ટેરા બાઈટ,ଟେରା ବାଇଟ୍ |
ટેરા ફોલોપ્સ,ଟେରା ପତିତପାବନ |
"1.એન્ડ પોઇન્ટર, 2.ટર્મિનલ કર્સર","1. ଶେଷ ସୂଚକ, 2. ଟର୍ମିନାଲ୍ କର୍ସର୍ |"
