Telugu,English
నేల మైక్రోబయాలజీ,Soil microbiology
నేల సూక్ష్మజీవులు,Soil microorganisms
నేల తేమ లోటు,Soil moisture deficit
నేల సేంద్రియ పదార్థం,Soil organic matter
నేల సచ్ఛిద్రత,Soil porosity
నేల ఉత్పాదకత,Soil productivity
నేల ప్రొఫైల్,Soil profile
నేల నాణ్యత,Soil quality
నేల ప్రతిచర్య,Soil reaction
నేల నిరోధకత,Soil resistance
నేల లవణీయత,Soil salinity
నేల శాస్త్రం,Soil science
నేల అనారోగ్యం,Soil sickness
నేల జల్లెడ,Soil sieving
నేల ద్రావణం,Soil solution
నేల స్టెరిలెంట్,Soil sterilent
నేల నిర్మాణం,Soil structure
నేల సస్పెన్షన్,Soil suspension
నేల పరీక్ష,Soil testing
నేల ఆకృతి,Soil texture
నేల నీటి సామర్థ్యం,Soil water potential
నేల నీరు,Soil water
సౌర స్థిరాంకం,Solar constant
సౌర వికిరణం,Solar radiation
సౌర స్పెక్ట్రం,Solar spectrum
సౌరీకరణ,Solarization
ఏకైక పంట,Sole crop
కరిగే సోడియం శాతం,Soluble sodium percentage
సోమాటిక్ సెల్,Somatic cell
సోమాటిక్ పిండం,Somatic embryo
సోమాటిక్ హైబ్రిడైజేషన్,Somatic hybridization
జొన్న గాయం,Sorghum injury
SOS జన్యువు,Sos gene
సదరన్ బ్లాటింగ్,Southern blotting
అంతరం (మొక్క),Spacing (plant)
స్పాడిక్స్,Spadix
స్పాట్,Spathe
ప్రత్యేక అమరిక,Special arrangement
ప్రత్యేక పంట,Specialised cropping
ప్రత్యేక వ్యవసాయం,Specialized farming
జాతులు,Species
నిర్దిష్ట పంట తీవ్రత సూచిక,Specific crop intensity index
నిర్దిష్ట ఆకర్షణ,Specific gravity
నిర్దిష్ట తేమ,Specific humidity
నిర్దిష్ట ఆకు ప్రాంతం,Specific leaf area
స్పెర్మాటోజెనిసిస్,Spermatogenesis
ఎస్-ఫేజ్,S-phase
స్పైక్,Spike
స్పైక్లెట్,Spikelet
స్పిండిల్ బుష్,Spindle bush
స్ప్లాష్ కోత,Splash erosion
స్ప్లికింగ్,Splicing
స్ప్లిట్ అప్లికేషన్,Split application
స్ప్లిట్ జన్యువులు,Split genes
స్ప్లిట్ ప్లాట్ డిజైన్,Split plot design
స్పాంజి టిష్యూ,Spongy tissue
ఆకస్మిక మ్యుటేషన్,Spontaneous mutation
బీజాంశం,Spore
స్ప్రింక్లర్ ఇరిగేషన్,Sprinkler irrigation
స్పడ్డింగ్,Spudding
స్పర్,Spur
స్పర్ బేరింగ్,Spur bearing
స్క్వాల్,Squall
స్థిరీకరణ ఏజెంట్,Stabilizing agent
ప్రామాణిక విచలనం,Standard deviation
ప్రధాన పంట,Staple crop
ప్రారంభ కోడాన్,Start codon
స్టార్టర్ పరిష్కారం,Starter solution
కాండం బోరర్,Stem borer
కాండం-ముగింపు,Stem-end
స్టెనోస్పెర్మోకార్పీ,Stenospermocarpy
స్టెప్పీ,Steppe
స్టెరిలైజేషన్,Sterilization
స్టిగ్మా గ్రహణశక్తి,Stigma receptivity
కళంకం,Stigma
స్టిల్ట్ రూట్,Stilt root
స్టోలన్,Stolon
స్టోమాటా,Stomata
మలం,Stooling
కోడాన్ ఆపు,Stop codon
స్ట్రాటిఫైడ్,Stratified
స్ట్రాటిఫికేషన్,Stratification
గడ్డి,Straw
ఒత్తిడి,Stress
స్ట్రిప్ పంట,Strip cropping
స్ట్రిప్ ఇంటర్‌క్రాపింగ్,Strip intercropping
స్ట్రోమా,Stroma
మొండి,Stubble
మొద్దు మల్చింగ్,Stubble mulching
శైలి,Style
ఉప తేమ,Sub humid
సబరేషన్,Suberication
మునిగిపోవడం,Submergence
జీవనాధార వ్యవసాయం,Subsistence farming
సబ్‌సూలింగ్,Subsoiling
ఉప జాతులు,Sub-species
ప్రత్యామ్నాయ పంట,Substitution cropping
ఉపరితలం,Substrate
ఉపరితల నీటిపారుదల,Subsurface irrigation
వారసత్వం,Succession
రసంతో,Succulent
సక్కర్,Sucker
సుయి-జెనెరిస్,Sui-generis
సన్-క్యూరింగ్,Sun-curing
అనుబంధ నీటిపారుదల,Supplemental irrigation
అనుబంధ సంస్థ,Supplementary enterprise
అనుబంధ పరస్పర చర్య,Supplementary interaction
సప్రెజర్ జన్యువు,Supressor gene
సర్ఫ్యాక్టెంట్,Surfactant
అవకాశం,Susceptible
సస్పెన్షన్ సంస్కృతి,Suspension culture
స్థిరమైన వ్యవసాయం,Sustainable agriculture
స్థిరమైన అభివృద్ధి,Sustainable development
సమూహ,Swarming
కత్తి ఆకు,Sword leaf
సైకియం,Syconium
సహజీవనం,Symbiosis
సింగామి,Syngamy
బియ్యం తీవ్రత యొక్క వ్యవస్థ,System of rice intensification
దైహిక హెర్బిసైడ్,Systemic herbicide
కుసుమ,Safflower
కుంకుమ,Saffron
సేజ్,Sage
సాల్,Sal
సాల్వియా,Salvia
చెప్పు కలప,Sandal wood
సపోటా,Sapota
స్క్రూపైన్,Screwpine
సీబక్‌హార్న్,Seabuckhorn
సెన్నా,Senna
పాము కలప,Serpentine wood
నువ్వులు,Sesame
పాము పొట్లకాయ,Snake gourd
పుచ్చకాయ స్నాప్,Snap melon
సబ్బు నట్,Soapnut
జొన్న,Sorghum
సోయాబీన్,Soybean
స్పానిష్ చెర్రీ,Spanish cherry
బచ్చలికూర,Spinach
కుదురు కలప,Spindle wood
స్పాంజ్ పొట్లకాయ,Sponge gourd
స్టెవియా,Stevia
స్టింగ్ రేగుట,Stinging nettle
రాతి పువ్వు,Stone flower
స్ట్రాబెర్రీ,Strawberry
సుడాన్ గడ్డి,Sudan grass
చెరుకుగడ,Sugarcane
సమ్మర్ స్క్వాష్,Summer squash
పొద్దుతిరుగుడు,Sunflower
సన్‌హెంప్,Sunhemp
తీపి క్లోవర్,Sweet clover
తీపి పొట్లకాయ,Sweet gourd
తీపి బంగాళాదుంప,Sweet potato
తీపి వైలెట్,Sweet violet
సాప్ సక్కర్,Sap sucker
చూసింది ఫ్లై,Saw fly
స్కేల్ క్రిమి,Scale insect
సెమిలూపర్,Semilooper
షూట్ బోరర్,Shoot borer
పట్టు పురుగు,Silkworm
నత్త,Snail
స్పారో,Sparrow
సాలీడు,Spider
ఉడుత,Squirrel
కొమ్మ బోర్,Stalk borer
కాండం బోరర్,Stem borer
కాండం గిర్డ్లర్,Stem girdler
స్టోన్ వీవిల్,Stone weevil
నేల శాస్త్రవేత్త,Soil scientist
వ్యూహాత్మక ఉద్యమం,Tactic movement
ట్యాగింగ్,Tagging (labelling)
ట్యాంక్ సిల్ట్,Tank silt
రూట్ నొక్కండి,Tap root
మొక్క,Tassel (maize)
వర్గీకరణ,Taxonomy
సాంకేతికం,Technology
సమశీతోష్ణ జోన్,Temperate zone
తాత్కాలిక విల్టింగ్,Temporary wilting
టెండ్రిల్,Tendril
టెన్సియోమీటర్,Tensiometer
టెపాల్,Tepal
టెరాటోజెని,Teratogeny
ముగింపు కోడాన్,Termination codon
టెర్రేస్,Terrace
టెర్రస్ విరామం,Terrace interval
భూగోళ రేడియేషన్,Terrestrial radiation
భూసంబంధమైన కలుపు మొక్కలు,Terrestrial weeds
టెస్ట్ క్రాస్,Test cross
పరీక్ష బరువు,Test weight
టెస్టా,Testa
టెట్రాడ్,Tetrad
టెట్రాప్లాయిడ్,Tetraploid
టెట్రాప్లాయిడి,Tetraploidy
థాలమస్,Thalamus
ఉష్ణ వాహకత,Thermal conductivity
థర్మల్ డిఫ్యూసివిటీ,Thermal diffusivity
థర్మల్ ఇండక్షన్,Thermal induction
థర్మోకపుల్,Thermocouple
థర్మోగ్రాఫ్,Thermograph
థర్మోపెడిసిటీ,Thermoperiodicity
థర్మోపెరియోడిజం,Thermoperiodism
థర్మోఫైల్,Thermophile
థర్మోటాక్సిస్,Thermotaxis
సన్నబడటం,Thinning out
నూర్పిడి,Threshing
టి ప్లాస్మిడ్,Ti plasmid
టైడల్ చిత్తడి నేలలు,Tidal swamps
టైల్ డ్రైనేజ్,Tile drainage
టిల్లియబిలిటీ,Tillability
పండించడం,Tillage
టిల్లర్ (మొక్క),Tiller (plant)
టిల్లరింగ్,Tillering
టిల్లరింగ్ దశ,Tillering stage
టిల్త్,Tilth
కణజాల పరీక్ష,Tissue testing
పసిపిల్లలు,Toddy
ఓరిమి,Tolerance
పై నేల,Top soil
టోపాటో,Topato
టాప్-డ్రెస్సింగ్,Top-dressing
టోపోక్లిమాటాలజీ,Topoclimatology
పైన ఉండిపోయిన పొగాకు),Topping (tobacco)
మొత్తం జీర్ణమయ్యే పోషకం,Total digestible nutrient
మొత్తం కారకాల ఉత్పాదకత,Total factor productivity
మొత్తం కరిగే ఘనపదార్థాలు,Total soluble solids
టోటిపోటెన్సీ,Totipotency
విషపూరితం,Toxicity
టాక్సిన్,Toxin
ట్రేస్ ఎలిమెంట్స్,Trace elements
ట్రేసర్ ఎలిమెంట్స్,Tracer elements
లావాదేవీలు,Transacting
ట్రాన్స్క్రిప్షన్,Transcription
పరివర్తన,Transformation
ట్రాన్స్‌జెనిక్,Transgenic
అనువాదం,Translation
ట్రాన్స్‌లోకేషన్,Translocation
ప్రసారం,Transmittance
ట్రాన్స్పిరేషన్ గుణకం,Transpiration coefficient
ట్రాన్స్పిరేషన్ పుల్,Transpiration pull
ట్రాన్స్పిరేషన్ నిష్పత్తి,Transpiration ratio
మార్పిడి షాక్,Transplant shock
మార్పిడి,Transplanter
మార్పిడి,Transplanting
రవాణా చేసిన నేల,Transported soil
ట్రాన్స్‌పోసన్,Transposon
విలోమ పారుదల,Transverse drainage
ఉచ్చు పంటలు,Trap crops
చెత్త,Trashing
చికిత్స,Treatment
చెట్టు పంట,Tree cropping
చెట్టు ఉంగరం,Tree ring
ట్రయల్,Trial
ఇరిగేషన్ మోసగించండి,Trickle irrigation
ట్రిగ్గర్ కారకం,Trigger factor
ట్రిప్లాయిడ్,Triploid
ట్రిపుల్ క్రాపింగ్,Tripple cropping
ట్రోఫిక్ స్థాయి,Trophic level
ట్రాపిక్ కదలికలు,Tropic movements
ఉష్ణమండల ప్రాంతం,Tropical region
ఉష్ణమండల,Tropism
నిజమైన సాంద్రత,True density
నిజమైన డైజెస్టిబిలిటీ,True digestibility
కత్తిరించబడిన ప్రొఫైల్,Truncated profile
కత్తిరించిన నేల,Truncated soil
సునామి,Tsunami
గడ్డ దినుసు పంటలు,Tuber crops
ట్యూబర్,Tuber
కణితి,Tumour
మట్టి యొక్క పంక్తి,Tuncation of soil
టండ్రా,Tundra
మట్టిగడ్డ,Turf
టర్గిడ్,Turgid
టర్గర్ ఉద్యమం,Turgor movement
టర్గర్ పీడనం,Turgor pressure
టర్గర్,Turgor
టర్నర్ సిండ్రోమ్,Turner's syndrome
రకం (మొక్క),Type (plant)
టైప్ I లోపం,Type I error
టైప్ II లోపం,Type II error
టైఫూన్,Typhoon
చింతపండు,Tamarind
టార్రాగన్,Tarragon
ఆలయం లేదా పుచ్చోమ చెట్టు,Temple or pagoda tree
తిస్టిల్,Thistle
థుజా,Thuja
థైమ్,Thyme
పొగాకు,Tobacco
టమోటా,Tomato
దు orrow ఖం చెట్టు,Tree of sorrow
ట్రిటికేల్,Triticale
ట్రంపెట్ వైన్,Trumpet vine
ట్యూబెరోస్,Tuberose
పసుపు,Turmeric
టర్నిప్,Turnip
భారతీయుగపు ఎర్ర ఖున్నము,Typha (Indian reed mace)
టీ దోమ,Tea mosquito
చెంప,Termites (white ant)
త్రిప్స్,Thrips
అల్ట్రాసెంట్రిఫ్యూగేషన్,Ultracentrifugation
అల్ట్రాసౌండ్,Ultrasound
అంబెల్,Umbel
అన్‌కౌప్లింగ్,Uncoupling
అవాంఛనీయమైనది,Unfruitfulness
వివేకం,Univalent
యూనివర్సల్ జన్యు కోడ్,Universal genetic code
సార్వత్రిక నేల నష్టం,Universal soil loss equation
అసంతృప్త కొవ్వు ఆమ్లాలు,Unsaturated fatty acids
అప్‌ల్యాండ్ రైస్,Upland rice
ఎత్తైన చోటు,Upland
పట్టణ కంపోస్ట్,Urban compost
యూరియా,Urea
యూరియా,Urease
ఉల్లా గడ్డి,Ulla grass
టీకా,Vaccine
వాక్యూల్,Vacuole
విలువ-ఆధారిత వ్యవసాయం,Value-added agriculture
విలువ జోడించిన ఉత్పత్తి,Value added product
విలువ అదనంగా,Value addition
విలువ ఖర్చు నిష్పత్తి,Value cost ratio
దవడ ఎముక,VAM (vesicular arbuscular)
ఆవిరి వేడి చికిత్స,Vapour heat treatment
ఆవిరి పీడనం,Vapour pressure
వేరియబుల్ ఖర్చు,Variable cost
వేరియబుల్ జన్యువు,Variable gene
వేరియబుల్ రేట్ టెక్నాలజీ,Variable rate technology
వ్యత్యాసం,Variance
వైవిధ్యం,Variation
వెరైటీ,Variety
వెక్టర్,Vector
వృక్ష సంపద,Vegetation
వృక్షసంపద క్షీణత,Vegetation degradation
ఏపుగా ఉండే అవరోధం,Vegetative barrier
ఏపుగా కవర్,Vegetative cover
ఏపుగా ప్రచారం,Vegetative propagation
ఏపుగా ఉండే దశ,Vegetative stage
వెనిషన్,Venation
వర్మికాస్టింగ్స్,Vermicastings
వర్మికంపోస్ట్,Vermicompost
వర్నలైజేషన్,Vernalization
నిలువు మల్చింగ్,Vertical mulching
వెర్టిసోల్,Vertisol
సాధ్యత (విత్తనం),Viability (seed)
వైన్,Vine
వెనిగర్,Vinegar
వీర్ జీన్,Vir gene
వర్జిన్ ల్యాండ్,Virgin land
వర్జిన్ మట్టి,Virgin soil
వైరలెన్స్,Virulence
వైరస్,Virus
వైరస్ కోట్ ప్రోటీన్,Virus coat protein
వైరస్ ఇండెక్సింగ్,Virus indexing
స్నిగ్ధత,Viscosity
కనిపించే రేడియేషన్,Visible radiation
విటమిన్లు,Vitamins
విటికల్చర్,Viticulture
వివిపరస్,Viviparous
శూన్య స్థలం,Void space
అస్థిరత,Volatilization
వాలంటీర్ ప్లాంట్లు,Volunteer plants
వనిల్లా,Vanilla
వెటివర్,Vetiver
పశువైద్య వైద్యుడు,Veterinanian doctor
వైరాలజిస్ట్,Virologist
వేతనం,Wage
వెచ్చని రక్తపాత జంతువు,Warm blooded animal
వ్యర్థ పదార్థాల నిర్వహణ,Waste management
బంజర భూములు,Wastelands
నీటి అప్లికేషన్ సామర్థ్యం,Water application efficiency
నీటి దరఖాస్తు రేటు,Water application rate
నీటి సమతుల్యత,Water balance
నీటి సంపీడనం,Water compaction
నీటి పొదుపు,Water conservation
నీటి వినియోగం,Water consumption
నీటి రవాణా సామర్థ్యం,Water conveyance efficiency
నీటి సంస్కృతి,Water culture
నీటి లోటు,Water deficit
నీటి పంపిణీ సామర్థ్యం,Water distribution efficiency
వాటర్ డ్యూటీ,Water duty
నీటి బొచ్చు,Water furrow
నీటి ద్వారాలు,Water gates
నీటి లాగింగ్,Water logging
నీటి నిర్వహణ,Water management
పంటల నీటి అవసరం,Water requirement of crops
నీటి సంతృప్త లోటు,Water saturation deficit
నీటి పట్టిక,Water table
నీటి వినియోగ సామర్థ్యం,Water use efficiency
నీటి దిగుబడి,Water yield
నీటి పెంపకం,Water-harvesting
వాటర్‌షెడ్,Watershed
వాటర్‌షెడ్ మేనేజ్‌మెంట్,Watershed management
వాటర్‌షెడ్ చికిత్స,Watershed treatment
వాటర్‌షెడ్-ఆధారిత వ్యవస్థ,Watershed-based system
జలమార్గం,Waterway
వేవ్-లెంగ్త్,Wave-length
వాక్సింగ్,Waxing
వాతావరణం,Weather
వాతావరణం,Weathering
కలుపు,Weed
కలుపు నియంత్రణ,Weed control
కలుపు నియంత్రణ సామర్థ్యం,Weed control efficiency
కలుపు నిర్మూలన,Weed eradication
కలుపు సూచిక,Weed index
వెస్ట్రన్ బ్లాటింగ్,Western blotting
కలుపు స్పెక్ట్రం,Weed spectrum
కలుపు తీయుట,Weeding
తడి-బల్బ్ మాంద్యం,Wet-bulb depression
తడి-బల్బ్ ఉష్ణోగ్రత,Wet-bulb temperature
తడి-బల్బ్ థర్మామీటర్,Wet-bulb thermometer
చిత్తడి నేల,Wetland
తడి నాటడం,Wet planting
తడి సీజన్,Wet season
తడి విత్తనాలు,Wet seeding
తడి సంవత్సరం,Wet year
తడి చేయదగిన పౌడర్,Wettable powder
చెమ్మగిల్లడం ఏజెంట్,Wetting agent
సుడిగాలి సైకోమీటర్,Whirling psychrometer
తెలుపు విప్లవం,White revolution
మొత్తం వ్యవసాయ విశ్లేషణ,Whole farm analysis
మొత్తం వ్యవసాయ విధానం,Whole farm approach
విస్తృత అనుకూలత,Wider adaptibility
విల్టింగ్ పాయింట్,Wilting point
గాలి విరామం,Wind break
గాలి శక్తి,Wind energy
గాలి కోత,Wind erosion
గాలి ఉత్పత్తి,Wind generation
విండ్మిల్,Wind mill
పవన శక్తి,Wind power
గాలి వేగం,Wind speed
విండ్ స్ట్రిప్ క్రాపింగ్,Wind strip cropping
గాలి వేగం,Wind velocity
గాలి,Wind
విండ్రో,Windrow
విండ్‌రోవర్,Windrower
స న్న టి గా లి,Wind-vane
విన్నోవర్,Winnower
విన్నోవింగ్,Winnowing
చలనం ఉన్న పరికల్పన,Wobble hypothesis
గర్భం,Womb
కలప బూడిద,Wood ash
కలప వాయువు,Wood gas
పని,Work
వాల్నట్,Walnut
వాటర్ క్రెస్,Water cress
నీటి హైసింత్,Water hyacinth
నీటి పుచ్చకాయ,Water melon
నీటి పుదీనా,Water mint
విల్లో ఏడుపు,Weeping willow
వెస్ట్ ఇండియన్ మహోగని,West Indian mahogany
గోధుమ,Wheat
వైట్ క్లోవర్,White clover
వైట్ మల్బరీ,White mulbery
వైట్ పాపినెక్,White popinec
వైట్ విల్లో,White willow
వైల్డ్ మార్జోరిమ్,Wild marjorim
వైల్డ్ వోట్,Wild oat
రెక్కలుగల బీన్,Winged bean
చలికాలం లో ఆడే ఆట,Winter squash
విథానియా,Withania
"వుడ్ సోరెల్, ఆక్సాలిస్","Wood sorrel, oxalis"
కందిరీగ,Wasp
వీవర్ బర్డ్,Weaver bird
వీవిల్,Weevil
వైట్ గ్రప్,White grup
వూలీ అఫిడ్,Woolly aphid
శాంతినురియా,Xanthinuria
క్శాంతోఫిల్,Xanthophyll
X- క్రోమోజోమ్,X-chromosome
జెనియా,Xenia
జిరోడెర్మా పిగ్మెంటోసమ్,Xeroderma pigmentosum
ఎరోఫైట్,Xerophyte
జిరోఫైటిజం,Xerophytism
ఎక్స్-రే డిఫ్రాక్షన్,X-ray diffraction
జిలేమ్,Xylem
జిలోఫైట్,Xylophyte
Y 'ట్రెల్లిస్,Y' trellis
Y- క్రోమోజోమ్,Y-chromosome
ఈస్ట్,Yeast
ఈస్ట్ సారం,Yeast extract
పసుపు విప్లవం,Yellow revolution
పసుపు,Yellowing
దిగుబడి భాగం,Yield component
దిగుబడి పర్యవేక్షణ,Yield monitoring
దిగుబడి సంభావ్యత,Yield potential
దిగుబడి స్థిరత్వం,Yield stability
పచ్చసొన,Yolk
పసుపు బెర్రీడ్ నైట్ షేడ్,Yellow berried nightshade
పసుపు మైరోబాలన్,Yellow myrobalan
జైద్,Zaid
Z- క్రోమోజోమ్,Z-chromosome
Z-DNA,Z-DNA
జీటిన్,Zeatin
చనుమొన శూన్యము,Zero energy cool chamber
సున్నా సాగు,Zero tillage
సున్నా సహనం,Zero tolerance
జింక్ లోపం,Zinc deficiency
జింక్ ఫింగర్ ప్రోటీన్,Zinc finger protein
జింక్యూటెడ్ యూరియా,Zincated urea
జోనా పెలుసిడా,Zona pellucida
జూఫిలీ,Zoophily
జూప్లాంక్టన్,Zooplankton
జైగోట్,Zygote
జైగోటిక్ ప్రాణాంతక జన్యువు,Zygotic lethal gene
జాంతోఫిలం,Zanthophylum
జంతుశాస్త్రవేత్త,Zoologist
