Hindi,Gujarati
पृच्छा भाषा,ક્વેરી ભાષા
पृच्छा प्रक्रमण,ક્વેરી પ્રક્રિયા
पंक्ति,કતાર
पंक्ति प्रबंधन,પંક્તિ વ્યવસ્થાપન
पंक्ति पंजी,પંક્તિ રજીસ્ટર
"1.पंक्ति नेटवर्क, 2.पंक्ति जालक्रम","1. રો નેટવર્ક, 2. રો નેટવર્ક"
पंक्ति सिद्धांत,પંક્તિ સિદ્ધાંત
द्रुत अभिगम स्मृति,ઝડપી ઍક્સેસ મેમરી
भागफल,અવશેષ
रेडियो आवृत्ति व्यतिकरण (आर एफ आई),રેડિયો આવર્તન દખલગીરી (RFI)
मूलांक,મૂલાંક
यादृच्छिक अभिगम कंप्यूटर उपस्कर (आर ए सी ई),રેન્ડમ એક્સેસ કમ્પ્યુટર ઇક્વિપમેન્ટ (RACE)
यादृच्छिक अभिगम मेमोरी (रैम),રેન્ડમ એક્સેસ મેમરી (RAM)
यादृच्छिक क्रमवीक्षण,રેન્ડમ સ્કેનિંગ
"1.रैस्टर, 2.रेखापुंज","1.રાસ્ટર, 2.રાસ્ટર"
रैस्टर क्रमवीक्षण,રાસ્ટર સ્કેનિંગ
पुन:अभियांत्रिकी,રિએન્જિનિયરિંગ
पुनर्वर्धन,પુનરુત્થાન
"1.अभिगम्यता, 2.गम्यता","1. સુલભતા, 2. સુલભતા"
पठन,વાંચન
पठन शीर्ष,વાંચન વડા
"1.केवल पठनीय, 2.पठन मात्र","1. ફક્ત વાંચો, 2. ફક્ત વાંચો"
"1.पठन मात्र स्मृति, 2.पठन मात्र मेमोरी","1. ફક્ત વાંચો મેમરી, 2. ફક્ત વાંચો મેમરી"
पठन लेखन शीर्ष,વાંચન લેખન વડા
"1.पठन चक्र, 2.लेखन चक्र","1. વાંચન ચક્ર, 2. લેખન ચક્ર"
"1.पठन चक्र, 2.लेखन शीर्ष","1. વાંચન ચક્ર, 2. લેખન હેડ"
"1.मेमोर्य्पठन, 2.लेखन स्मृति","1. વાંચન મેમરી, 2. લેખન મેમરી"
पाठक,વાચક
"पठन, पाठन","વાંચન, વાંચન"
"1.रीड आउट, 2.पठनोत्तर","1. વાંચો, 2. વાંચન પછી"
तिमेवास्तविक काल,સમય વાસ્તવિક
"1.सद्य अनुक्रिया प्रक्रमण,2.तुरंत अनुक्रिया प्रक्रमण","1. ક્વિક રિસ્પોન્સ પ્રોસેસિંગ, 2. તાત્કાલિક રિસ્પોન્સ પ્રોસેસિંગ"
अभिग्राही,રીસીવર
अभिज्ञान तर्क,માન્યતા તર્ક
पुन: क्रमादेश अंतरण,રિપ્રોગ્રામિંગ ટ્રાન્સફર
अभिलेख,રેકોર્ડ
"1.अभिलेखी शीर्ष, 2.रिकार्डिंग हेड","1. રેકોર્ડિંગ હેડ, 2. રેકોર્ડિંગ હેડ"
सुधार योग्य त्रुटि,સુધારી શકાય તેવી ભૂલ
पूर्ति,પરિપૂર્ણતા
पुनरावर्तन प्रमेय,પુનરાવૃત્તિ પ્રમેય
पुनरावर्तन,રિસાયક્લિંગ
पुनरावर्ती फलन,પુનરાવર્તિત કાર્ય
लघुकृत अनुदेश समुच्चय कंप्यूटर (रिसक),લઘુચિત્ર સૂચના સેટ કમ્પ્યુટર (RISC)
अतिरेकता,નિરર્થકતા
"1.स्वतंत्र चक्रिका, 2.डिस्कों की अतिरिक्त सरणी (रेड)","1.સ્વતંત્ર ડિસ્ક, 2.ડિસ્કની વધારાની શ્રેણી (લાલ)"
पुन:प्रवेशी,ફરીથી પ્રવેશ
पुन:प्रवेशी कूट,ફરીથી પ્રવેશ કોડ
संदर्भ,સંદર્ભ
संदर्भिक समग्रता,સંદર્ભ અખંડિતતા
परावर्तकता,પ્રતિબિંબ
परावर्तन,પ્રતિબિંબ
अपवर्तन,રીફ્રેક્શન
पुनश्चर्या,રિફ્રેશર
पुनर्जनन,પુનર્જીવન
पंजी,નોંધણી કરો
नियमित व्याकरण,નિયમિત વ્યાકરણ
संबंध,સંબંધ
संबंधपरक डेटाबेस,રિલેશનલ ડેટાબેઝ
संबंधपरक डाटाबेस प्रबंधन तंत्र (आर डी बी एम एस),રિલેશનલ ડેટાબેઝ મેનેજમેન્ટ સિસ્ટમ (RDBMS)
संबंधपरक निदर्श,રિલેશનલ મોડલ
"1.सापेक्ष, 2.आपेक्षिक","1. સંબંધી, 2. સંબંધી"
आपेक्षिक पताभिगमन,સંબંધી સંબોધન
"1.रिले, 2.प्रतिसारण","1. રિલે, 2. ટ્રાન્સમિશન"
विश्वसनीयता निदर्शन,વિશ્વસનીયતા મોડેલ
विश्वसनीय,વિશ્વસનીય
"1.पुन:स्थान निर्धारणीय कोड, 2.पुन:स्थान निर्धारणीय आंकड़आ","1. રિલોકેટેબલ કોડ, 2. રિલોકેટેબલ ડેટા"
सुदूर,દૂર
सुदूर पोषक,દૂરસ્થ ફીડર
सुदूर कार्य प्रविष्टी,દૂરસ્થ કાર્ય પ્રવેશ
"1.सुदूर सत्रारंभ, 2.सुदूर लॉग-इन","1.રીમોટ સત્રની શરૂઆત, 2.રીમોટ લોગિન"
सुदूर प्रक्रिया आह्वान (आर पी सी),રિમોટ પ્રોસિજર ઇન્વોકેશન (RPC)
सूदूर संवेदन,રિમોટ સેન્સિંગ
पुन: नामकरण,નામ બદલીને
"1.प्रतिपादन,2.समर्पण","1.રેન્ડરિંગ, 2.સમર્પણ"
पुनरावर्तक,પુનરાવર્તક
उत्तर,જવાબ આપો
"1.अनुरोध, 2.निवेदन","1. વિનંતી, 2. વિનંતી"
टिप्पणी अनुरोध (आर एफ सी),ટિપ્પણી વિનંતી (RFC)
"1.निवेदन प्रोटोकॉल, 2.उत्तर प्रोटोकॉल","1.રિક્વેસ્ટ પ્રોટોકોલ, 2.રિસ્પોન્સ પ્રોટોકોલ"
पुनरावर्ती प्रोग्राम,પુનરાવર્તિત કાર્યક્રમ
अनुसंधान,સંશોધન
पुन:स्थाप चक्र,પુનઃસ્થાપિત ચક્ર
स्मृतिवासी,સ્મારકવાદી
विभेदन,તફાવત
संसाधन,સંસાધનો
अनुक्रिया काल,પ્રતિભાવ સમય
"1.पुन: प्रवर्तन, 2.पुन: आरंभ","1.પુનઃપ્રારંભ કરો, 2.પુનઃપ્રારંભ કરો"
पुन: भंडारण,પુનઃસંગ્રહ
पुन: अनुरेख,ફરીથી ટ્રેસ
"1.पुन: प्रेषण, 2.पुन: संचार","1. રી-ડિસ્પેચ, 2. રી-કોમ્યુનિકેશન"
पुन: प्राप्ति,પુન: પ્રાપ્તિ
पुन: प्रयास,ફરીથી પ્રયત્ન કરો
"1.प्रतिगमन, 2.वापसी","1.રીગ્રેશન, 2.રીટર્ન"
प्रतिगमन कूट,રીગ્રેસન કોડ
प्रतिगमन कुंजी,રીગ્રેસન કી
पुन: प्रयोज्य कोड,ફરીથી વાપરી શકાય તેવા કોડ
पुन: लेखनीय,ફરીથી લખી શકાય તેવું
आर जी बी मॉनीटर,આરજીબી મોનિટર
रिबन,રિબન
अधिकारिक इश्यू,સત્તાવાર મુદ્દો
"1.रोबोट, 2.यंत्रमानव, 3.यांत्रव","1.રોબોટ, 2.મેકેનિક, 3.મિકેનિઝમ"
"1.यांचव विज्ञान, 2.यंत्रमानव विज्ञान","1.મિકેનિસ્ટિક સાયન્સ, 2.મિકેનિસ્ટિક એન્થ્રોપોલોજી"
"हष्ट-पुष्ट, सुदृड़","મજબૂત, મજબૂત"
भूमिका,ભૂમિકા
पुन: वेल्लन,ફરીથી રોલિંગ
अन्तर्वेल्लन,સંડોવણી
बहिर्बेल्लन,પ્રવાહ
"1.केवल पठनीय स्मृति, 2.पठन मात्र स्मृति (रोम)","1. ફક્ત વાંચો મેમરી, 2. ફક્ત વાંચો મેમરી (ROM)"
मूल,મૂળ
मूल निर्देशिका,પિતૃ નિર્દેશિકા
संनिकटन त्रुटि,અંદાજ ભૂલ
"1.रूटर,2.अनुमार्गक","1.રાઉટર, 2.રાઉટર"
"मार्गाभिगमन, अनुमार्गण","રૂટીંગ, રૂટીંગ"
आर एस 232 सी अंतरापृष्ट,RS232C ઈન્ટરફેસ
आर एस ए गूढलेखन,RSA એન્ક્રિપ્શન
आर टी सी,આરટીસી
कार्यविस्तार कोडन,કાર્યકારી વિગત કોડિંગ
कार्यावधि,કાર્યકાળ
कार्यावधि त्रुटि,રનટાઈમ ભૂલ
"1.प्रतिदर्श, 2.नमूना","1. નમૂના, 2. નમૂના"
प्रतिचयन,નમૂના
"1.उपग्रह, 2.सेटेलाइट","1.ઉપગ્રહ, 2.ઉપગ્રહ"
संत्रिप्तन,સંતૃપ્તિ
सुरक्षित करो,સાચવો
"1.मापनीयता, 2.मापक्रमणीयता","1. માપનીયતા, 2. માપનીયતા"
अदिश,સ્કેલર
क्रमवीक्षण,સ્કેનિંગ
परिदृश्य,લેન્ડસ્કેપ
अनुसूचक,શેડ્યૂલર
स्क्रीन प्रतिबिंब प्रक्षेपक,સ્ક્રીન પ્રતિબિંબ પ્રોજેક્ટર
लिपि,સ્ક્રિપ્ટ
लिपिकरण भाषा,સ્ક્રિપ્ટીંગ ભાષા
"1.कुंडलन, 2.स्क्रॉलन","1.કોઇલ, 2.સ્ક્રોલ"
तुल्यकालिक डाटा लिंक नियंत्रण (एस डी एल सी ),સિંક્રનસ ડેટા લિંક કંટ્રોલ (SDLC)
"1.अन्वेषण, 2.खोज","1.શોધ, 2.શોધ"
खोज इंजन,શોધ એન્જિન
खोज वृक्ष,શોધ વૃક્ષ
"1.अन्वेषण, 2.खोजना","1.અન્વેષણ કરો, 2.શોધો"
दवितीयक,ગૌણ
"1.सेक्टर, 2.खंड","1.સેક્ટર, 2.સેક્ટર"
सुरक्षा नीति,સુરક્ષા નીતિ
खोज अवधि,શોધ શબ્દ
"1.अनुभाग, 2.खंड","1.વિભાગ, 2.વિભાગ"
"1.खण्डन, 2.खण्डीकरण","1. વિભાજન, 2. વિભાજન"
चयन छंटाई,પસંદગી વર્ગીકરણ
"1.स्वपूर्ण, 2.स्वत: पूर्ण","1.સ્વતઃપૂર્ણ, 2.સ્વતઃપૂર્ણ"
"1.सीमेंटिकी, 2.अर्थ विज्ञान","1.અર્થશાસ્ત્ર, 2.અર્થશાસ્ત્ર"
सीमेफॉर,સેમાફોર
अर्धचालक,સેમિકન્ડક્ટર
कल्पायन वेब,કાલ્પનિક વેબ
अनुक्रमिक अभिगम विधि,અનુક્રમિક ઍક્સેસ પદ્ધતિ
क्रमिक,ક્રમિક
क्रमक,સીરીયલ
"1.परिसेवक, 2.सर्वर","1.સર્વર, 2.સર્વર"
परिसेवक ध्वंस,સર્વર ક્રેશ
परिसेवक लाइसेंस,સર્વર લાઇસન્સ
सर्वो गुणक,સર્વો ગુણક
समुच्चय,નો સમૂહ
निर्दिष्ट बिंदु,ઉલ્લેખિત બિંદુ
व्यवस्था,મેનેજમેન્ટ
छाया,પડછાયો
छायांकन,સિનેમેટોગ્રાફી
प्रतिछाया,ભૂત
शेयर संचिका,ફાઈલ શેર કરો
सहभाजित अभिगम,વહેંચાયેલ ઍક્સેસ
सहभाजन,શેરિંગ
"1.कोष्ठक, 2.कवच, 3.शैल, 4.कोश","1. કૌંસ, 2. આર્મર, 3. શેલ, 4. શેલ"
विस्थापन संप्रतीक,વિસ્થાપન પ્રતીક
लघुपथ,ટૂંકો રસ્તો
लघु अनुदेश,ટૂંકી સૂચના
सहोदर,ભાઈ
"1.पार्श्व प्रभाव, 2.प्रति-प्रभाव","1. આડઅસર, 2. કાઉન્ટર ઇફેક્ટ"
चिन्ह बिट,સાઇન બીટ
संकेत,સિગ્નલ
संकेत प्रक्रमण,સિગ્નલ પ્રોસેસિંગ
संकेतन,નોટેશન
"1.संकेत-ध्वनि अनुपात, 2.संकेत-रव अनुपात","1.સિગ્નલ-સાઉન્ડ રેશિયો, 2.સિગ્નલ-અવાજ રેશિયો"
"1.हस्ताक्षर, 2. चिन्हक","1.સહી, 2. સહી"
चिन्हक परीक्षण,માર્કર ટેસ્ટ
सार्थक अंक,નોંધપાત્ર ગુણ
सिलिकॉन चिप,સિલિકોન ચિપ
सरल डाक अंतरण प्रोटोकॉल (एस एम टी पी),સિમ્પલ મેઇલ ટ્રાન્સફર પ્રોટોકોલ (SMTP)
एकधा,એકલુ
"1.एक संकेतन आसंधि, 2.सिंप्लेक्स आसंधि","1. એક સિગ્નલિંગ નોડ, 2. સિમ્પ્લેક્સ નોડ"
अनुकरण,સિમ્યુલેશન
अनुकारी,અનુકરણ કરનાર
"1.युगपत, 2.समकालिक","1. એકસાથે, 2. એક સાથે"
युगपत प्रक्रमण,એક સાથે પ્રક્રિયા
एकल,સોલો
"1.साईट लाइसेंस, 2.स्थल लाइसेंस","1.સાઇટ લાઇસન્સ, 2.સાઇટ લાઇસન્સ"
"1.साइज, 2.आमाप","1. કદ, 2. કદ"
आमापन,માપ
"1.रेखांकन, 2.रेखाचित्रण","1. ચિત્ર, 2. ચિત્ર"
प्लुति,પ્લુટી
"1.प्लुति, 2.प्लुतिकरण","1.પ્લુતિ, 2.પ્લુતિકરણ"
"1.स्लैश, 2.काट","1.સ્લેશ, 2.કટ"
अधीन कंप्यूटर,કમ્પ્યુટર હેઠળ
सर्पी विंडो प्रोटोकॉल,સાપ વિન્ડો પ્રોટોકોલ
"1. चूक, 2. सर्पण","1. બાદબાકી, 2. શરણાગતિ"
खाँचा,સ્લોટ
स्कैजी (एस सी एस आई),SCSI (SCSI)
स्मार्ट कार्ड,સ્માર્ટ કાર્ડ
धीमी डाक,ગોકળગાય મેલ
आशुचित्र,સ્નેપશોટ
"1.सॉफ्ट अभिकलन, 2.साफ्ट कंप्युटन","1.સોફ્ટ કોમ્પ્યુટેશન, 2.સોફ્ટ કોમ્પ્યુટેશન"
सॉफ्ट प्रति,સોફ્ટ કોપી
सुगम फान्ट,સરળ ફોન્ટ
सॉफ्टवेयर,સોફ્ટવેર
सॉफ्टवेयर इंजीनियरी,સોફ્ટવેર એન્જિનિયરિંગ
सॉफ्टवेयर लाइसेंस,સોફ્ટવેર લાઇસન્સ
सॉफ्टवेयर चोरी,સોફ્ટવેર ચાંચિયાગીરી
स्पेक्ट्रम,સ્પેક્ટ્રમ
"1.पेंचदार, 2.सर्पिल","1.સ્ક્રુ, 2.સર્પાકાર"
"1.विस्तृत शीट, 2.स्प्रेडशीट","1.વિગતવાર શીટ, 2.સ્પ્રેડશીટ"
मानक,ધોરણ
मानक सामान्यीकृत मार्कअप भाषा (एस जी एम एल),સ્ટાન્ડર્ડ જનરલાઇઝ્ડ માર્કઅપ લેંગ્વેજ (SGML)
मानकीकरण,માનકીકરણ
प्रतीक्षा काल,રાહ સમય
तारक लैन,તારક લેન
तारक संस्थिति,તારાની સ્થિતિ
आरंभी बिट,થોડી શરૂઆત
"1.अप्राप्ति, 2.अभावग्रस्तता, 3.अभाव संकट","1. અભાવ, 2. અછત, 3. અછતની કટોકટી"
"1.स्थैतिक स्मृति, 2.स्थैतिक मेमोरी","1.સ્ટેટિક મેમરી, 2.સ્ટેટિક મેમરી"
स्थिति चैनल,સ્થિતિ ચેનલ
"1.सोपान साइज, 2.सोपानी आयाम","1.સ્ટેપ સાઈઝ, 2.સ્ટેપ ડાયમેન્શન્સ"
विराम एवं प्रतीक्षा प्रोटोकॉल,થોભો અને પ્રોટોકોલ રાહ જુઓ
विराम कूट,બ્રેક કોડ
विराम कुंजी,થોભો કી
भंडारणीयता,સંગ્રહક્ષમતા
भंडारित प्रोग्राम,સંગ્રહિત કાર્યક્રમ
श्रृंखला आँकड़आ,શ્રેણી ડેટા
"1.संरचित कूटलेखन, 2.संरचित कोडन","1.સ્ટ્રક્ચર્ડ એન્કોડિંગ, 2.સ્ટ્રક્ચર્ડ કોડિંગ"
संरचित पृच्छा भाषा (एस क्यू एल),સ્ટ્રક્ચર્ડ ક્વેરી લેંગ્વેજ (SQL)
"1. वर्तिका पत्र ,2. शैली पत्र","1. બ્રોશર શીટ, 2. શૈલી પત્ર"
उपनिदेशिका,સબ-ડિરેક્ટરી
"1.उपजाल, 2.सबनेट","1.સબનેટ, 2.સબનેટ"
उपवृक्ष,ઉપવૃક્ષ
"1.संक्षेपण, 2.संक्षेपीकरण","1.સારાંશ, 2.સારાંશ"
"1.सुपर अभिकलित्र, 2.सुपर कंप्यूटर","1. સુપર કોમ્પ્યુટર, 2. સુપર કોમ્પ્યુટર"
"1.सुपर कप्यूटन, 2.सुपर अभिकलन","1.સુપર કોમ્પ્યુટેશન, 2.સુપર કોમ્પ્યુટેશન"
महाकुंजी,કી કી
सर्वोच्च प्रयोक्ता,ટોચના વપરાશકર્તા
पर्यवेक्षित अधिगम,નિરીક્ષણ કરેલ શિક્ષણ
सहायक चिप,સહાયક ચિપ
नेट विचरण,ચોખ્ખો તફાવત
"1.नेट विचरण, 2.सीकरण, 3.सर्फन","1.નેટ ભિન્નતા, 2.વિભાગ, 3.સુરફાન"
गमागम,સ્વેપ
अंतर्गमागम,અંદરનું
बहिर्गमागम,પ્રવાહ
गमागमन,અદલાબદલી
"1.स्विचित नेटवर्क,2. स्विचित जालक्रम","1.સ્વિચ્ડ નેટવર્ક, 2. સ્વિચ કરેલ નેટવર્ક"
स्विचन,સ્વિચિંગ
स्विचन सिद्धांत,સ્વિચિંગ સિદ્ધાંત
प्रतीकात्मक प्रोग्रामन,સાંકેતિક પ્રોગ્રામિંગ
तुल्यकालन,સુમેળ
तुल्यकालक,સિંક્રોનાઇઝર
तुल्यकालिक,સિંક્રનસ
तुल्यकालिक अंकीय पदानुक्रम (एस डी एच),સિંક્રનસ ન્યુમેરિક હાયરાર્કી (SDH)
वाक्य विश्लेषण,વાક્ય વિશ્લેષણ
तंत्र विश्लेषण,સિસ્ટમ વિશ્લેષણ
तंत्र इंजीनियरी,સિસ્ટમ એન્જિનિયરિંગ
"1.तंत्र विच्छेदक, 2.तंत्र हैकर","1. સિસ્ટમ બ્રેકર, 2. સિસ્ટમ હેકર"
तंत्र समेकक,સિસ્ટમ ઇન્ટિગ્રેટર
तंत्र लॉग,સિસ્ટમ લોગ
तंत्र आच्छद,સિસ્ટમ કવર
तंत्र नेटवर्क संरचना (एस एन ए),સિસ્ટમ નેટવર્ક માળખું (SNA)
"1.तंत्र प्रोग्रामर, 2.तंत्र क्रमादेशक","1. સિસ્ટમ પ્રોગ્રામર, 2. સિસ્ટમ પ્રોગ્રામર"
"1.तंत्र पुन: प्रवर्तन, 2.तंत्र पुन: आरंभन","1. સિસ્ટમ પુનઃપ્રારંભ, 2. સિસ્ટમ પુનઃપ્રારંભ"
तंत्र समापन,સિસ્ટમ સમાપ્તિ
तंत्र परीक्षण,સિસ્ટમ પરીક્ષણ
तंत्र उपयोगिता,સિસ્ટમ ઉપયોગિતા
"1.व्यवस्थित कोड, 2.व्यवस्थित कूट","1. પદ્ધતિસરનો કોડ, 2. પદ્ધતિસરનો કોડ"
टैब समादेश,ટેબ આદેશ
सारणी,અનુસૂચિ
सारणी अवलोकन,ટેબ્યુલર વિહંગાવલોકન
सारणी स्थान,ટેબલ જગ્યા
पटलिका,તકતી
"1.सारणीवद्ध, 2.सरणी व्यूह","1.ટેબ્યુલર, 2.એરે એરે"
सारणीकरण फलन,ટેબ્યુલેશન કાર્ય
"1.चिह्नित वास्तुकला, 2.चिह्नित संरचना","1. ચિહ્નિત આર્કિટેક્ચર, 2. ચિહ્નિત માળખું"
चिहनित प्रतिबिंब संचिका फर्मा (टिफ),ચિહ્નિત છબી ફાઇલ ફોર્મ (ટિફ)
अग्रानुक्रम तंत्र,ટેન્ડમ સિસ્ટમ
टेप घनत्व,ટેપ ઘનતા
टेप आवरण,ટેપ કવર
टार संचिका,ટાર ફાઇલ
कार्य,કામ
कार्यदर्शिका,કાર્ય માર્ગદર્શિકા
कार्य अनुसूचक,કાર્ય અનુસૂચિ
संचरण नियंत्रण प्रोटोकॉल/इनटरनेट प्रोटोकॉल (टी सी पी/आई पी),ટ્રાન્સમિશન કંટ્રોલ પ્રોટોકોલ/ઇન્ટરનેટ પ્રોટોકોલ (TCP/IP)
कटाव संक्रिया,કટીંગ કામગીરી
दूरसंचार,દૂરસંચાર
दूरसंचार,દૂરસંચાર
दूरसंवाद,ટેલિકોમ
दूर सम्मेलन,ટેલીકોન્ફરન્સ
"1.तारप्रेषण, 2.टेलीग्राफी","1. ટેલિગ્રાફ, 2. ટેલિગ્રાફી"
"1.दूरमापी, 2.दूरमिती","1. ટેલિમીટર, 2. ટેલિમેટ્રી"
"1.दूरभाष, 2.टेलीफोन","1.ટેલિફોન, 2.ટેલિફોન"
दूरभाषी,ટેલિફોનિક
"1.दूरमुद्रक, 2.टेलीप्रिंटर","1.ટેલિપ્રિંટર, 2.ટેલિપ્રિંટર"
दूरप्रक्रमण,ટેલીપ્રોસેસિંગ
"1.दूरदर्शन, 2.टेलीविजन, 3.दूरदर्शित्र","1. દૂરદર્શન, 2. ટેલિવિઝન, 3. દૂરદર્શન"
टेलेक्स,ટેલેક્સ
"1.दूर जाल, 2.टेलनेट","1.ટ્રેપ દૂર, 2.ટેલનેટ"
"1.ताप, 3.तापक्रम","1.ગરમી, 3.તાપમાન"
"1.आकार पट्ट, 2.टेंपलेट, 3.रुपदा","1.આકારની પ્લેટ, 2.ટેમ્પલેટ, 3.રુપડા"
दस-पूरक,દસનું પૂરક
टेरा बाइट,ટેરા બાઈટ
टेरा फलाप्स,ટેરા ફોલોપ્સ
"1.अंतक प्रसंकेतक, 2.टर्मिनल कर्सर","1.એન્ડ પોઇન્ટર, 2.ટર્મિનલ કર્સર"
"1.अंतक आसंधि, 2.टर्मिनल नोड","1.એન્ડ નોડ, 2.ટર્મિનલ નોડ"
टर्मिनल विंडो,ટર્મિનલ વિન્ડો
समापन,અંત
त्रि-आधारी,ટ્રાઇ-બેઝ
त्रि-आधारी संक्रिया,ત્રણ આધાર કામગીરી
परीक्षण,પરીક્ષણ
परीक्षण व्याप्ति,પરીક્ષણ કવરેજ
परीक्षण निष्पादन,પરીક્ષણ અમલ
परीक्षण आँकड़आ,ટેસ્ટ ડેટા
"1.टैक्सट,2. पाठ्य सामग्री","1.ટેક્સ્ટ, 2. અભ્યાસ સામગ્રી"
पाठ्य पेटी,ટેક્સ્ટ બોક્સ
पाठ्य कर्सर,ટેક્સ્ટ કર્સર
पाठ्य संपादक,ટેક્સ્ટ એડિટર
पाठ संचिका,ટેક્સ્ટ ફાઇલ
पाठ्य विधा,અભ્યાસક્રમ
पाठ प्रक्रमण,ટેક્સ્ટ પ્રોસેસિંગ
वाक-पाठ्य (टी टी एस),સ્પીચ-ટેક્સ્ટ (TTS)
बुनावट प्रतिचित्रण,ટેક્સચર મેપિંગ
"1.टी फ्लिप फ्लॉप, 2.टी-द्विमानित्र","1.T ફ્લિપ ફ્લોપ, 2.T-બિનોમીટર"
तापीय मुद्रकातापीय,થર્મલ સીલર
"1.प्रिंटर तनु फिल्म स्मृति, 2.तनु फिल्म मेमोरी","1.પ્રિંટર પાતળી ફિલ્મ મેમરી, 2.પાતળી ફિલ્મ મેમરી"
(TFT) तनु फिल्म ट्रांजिस्टर (टी एफ टी),(TFT) પાતળા ફિલ્મ ટ્રાંઝિસ્ટર (TFT)
"1.गहाना, 2.थैशिंग","1.જેમિંગ, 2.હેશિંગ"
सूत्र-चूड़ई,દોરાની બંગડી
सूत्रण,થ્રેડીંગ
"1.त्रितल जालक्रम, 2.त्रितल नेटवर्क","1.ત્રિપક્ષીય નેટવર્ક, 2.ત્રિપક્ષીય નેટવર્ક"
प्रवाह क्षमता,પ્રવાહ ક્ષમતા
काल जटिलता,સમયની જટિલતા
काल विभाजन बहुसंकेतन (टी डी एम),ટાઈમ ડિવિઝન મલ્ટિપ્લેક્સીંગ (TDM)
काल फ्रेम,સમય ફ્રેમ
ङ्केसमय सी,તે જ સમયે
"1.काल यंत्र, 2.काल मशीन, 3.टाइम मशीन","1. કૉલ મશીન, 2. કૉલ મશીન, 3. ટાઈમ મશીન"
समय समाप्त,સમય પુરો
"1.कालॉशन, 2.काल क्वांटीकरण","1.કૉલોકેશન, 2.Cal ક્વોન્ટાઇઝેશન"
काल श्रेणी,સમય શ્રેણી
"1. काल विभाजन ,2. समय सहभाजन","1. સમય વિભાજન, 2. સમય વહેંચણી"
समय सहभाजन तंत्र,સમય શેરિંગ સિસ્ટમ
काल स्टेप,કૉલ પગલું
काल आरेख,સમય રેખાકૃતિ
वर्णक,પાત્ર
टॉगल,ટૉગલ
टॉगल चाल,ટૉગલ ચાલ
"1.प्रतीक, 2.टोकन","1.પ્રતીક, 2.ટોકન"
टोकन बस,ટોકન બસ
टोकन बस,ટોકન બસ
टोकन बस जालक्रम,ટોકન બસ નેટવર્ક
"1.प्रतीक वलय, 2.सांकेतिक वलय","1. સિમ્બોલ રિંગ, 2. સિમ્બોલ રિંગ"
टोकन वार्ता,ટોકન વાટાઘાટો
"1.औजार, 2.उपकरण","1.ટૂલ્સ, 2.ટૂલ્સ"
शीर्ष-पाद,ટોચનો પગ
शीर्ष पाद अभिकल्प,ટોચના પગની ડિઝાઇન
"1.नख शिख पद विन्यास, 2.अधोगामी","1. નેઇલ રિજ કન્ફિગરેશન, 2. નીચે ખેંચો"
"1.सांस्थिति, 2.स्थान विज्ञान","1. સ્થાન, 2. સ્થાન વિજ્ઞાન"
स्पर्श पैड,ટચ પેડ્સ
स्पर्श स्क्रीन,ટચ સ્ક્રીન
"1.चिन्ह, 2.निशान, 3.अनुरेखण","1.માર્ક, 2.માર્ક, 3.ટ્રેસિંગ"
अनुरेखण,ટ્રેસીંગ
"1.मार्ग, 2.पथ, 3.लीक","1.વે, 2.પાથ, 3.લીક"
"1.ट्रैक डिस्क, 2.पथ डिस्क","1.ટ્રેક ડિસ્ક, 2.પાથ ડિસ્ક"
पथ टेप,પાથ ટેપ
"1.अनुमार्गन, 2.अनुपथन","1.અનુસરો, 2.અનુસરો"
"1.अनुयान, 2.अनुग","1. અનુસરો, 2. અનુસરો"
प्रक्षेप पथ,માર્ગ
"1.कार्य संपादन, 2.सौदा, 3.लेनदेन, 4.आदान प्रदान","1.ટ્રાન્ઝેક્શન, 2.ડીલ, 3.ટ્રાન્ઝેક્શન, 4.એક્સચેન્જ"
"1.सौदा संचिका, 2.क्रिया-कलाप संचिका","1. ડીલ ફાઇલ, 2. એક્ટિવિટી ફાઇલ"
"1.लेन-देन संलेख, 2.आदान-प्रदान लॉग","1.ટ્રાન્ઝેક્શન ડોક્યુમેન્ટ, 2.ટ્રાન્ઝેક્શન લોગ"
"1.प्रतिलेखन, 2.लिप्यंतरण करना","1. ટ્રાંસ્ક્રાઇબ કરો, 2. લિવ્યંતરણ કરો"
ट्रांसड्यूसर,ટ્રાન્સડ્યુસર
अंतरण दर,ટ્રાન્સફર દર
अंतरण काल,ટ્રાન્સફર સમય
रुपांतरण,રૂપાંતર
क्षणिक त्रुटि,ક્ષણિક ભૂલ
संक्रमण काल,સંક્રમણ સમયગાળો
"1.संक्रमण, 2.संक्रांति","1. સંક્રમણ, 2. અયનકાળ"
संक्रामक,સાંસર્ગિક
संक्रमिता,સંક્રમિત
"1.अनुवाद, 2.अंतरण, 3.अनुभाषण","1.અનુવાદ, 2.અનુવાદ, 3.અર્થઘટન"
"1. संचरण, संचारण ,2.संप्रेषण","1. ટ્રાન્સમિશન, ટ્રાન્સમિટ, 2. ટ્રાન્સમિટ"
संप्रेषण नियंत्रण प्रोटोकॉल (टी सी पी),કોમ્યુનિકેશન કંટ્રોલ પ્રોટોકોલ (TCP)
"1.संचरण लाइन, 2.संप्रेषण लाइन","1.ટ્રાન્સમિશન લાઇન, 2.ટ્રાન્સમિશન લાઇન"
ट्रांसमीटर,ટ્રાન્સમીટર
