Marathi,Gujarati
तारकीय घनता,તારાઓની ઘનતા
"तारकीय गतिशीलता, तारकीय गतिशीलता","તારાઓની ગતિશીલતા, તારાઓની ગતિશીલતા"
तारकीय मेळावा,તારાઓની મેળાવડા
तारकीय ऊर्जा,તારાઓની ઊર્જા
तारकीय वाढ,તારાઓની વૃદ્ધિ
तारकीय इंटरफेरोमीटर,તારાઓની ઇન્ટરફેરોમીટર
केबलवे,કેબલવે
तारकीय गतीशास्त्र,તારાઓની ગતિશાસ્ત્ર
तारकीय तेज,તારાઓની તેજ
तारकीय चुंबकीय क्षेत्र,તારાઓની ચુંબકીય ક્ષેત્ર
तारकीय चमक,તારાઓની ચમક
तार्यांचा नकाशा तार्यांचा नकाशा,તારાકીય નકશો તારાકીય નકશો
तारकीय पदार्थ,તારાઓની બાબત
तारकीय मॉडेल,તારાઓની મોડેલ
तारकीय अपारदर्शकता,તારાઓની અસ્પષ્ટતા
तार्यांचा समांतर,તારાઓની લંબન
तारकीय फोटोमेट्री,તારાઓની ફોટોમેટ્રી
तारकीय जागा,તારાઓની જગ્યા
तारकीय त्रिज्या,તારાઓની ત્રિજ્યા
तारकीय रोटेशन,તારાઓની પરિભ્રમણ
तार्यांचा स्पेक्ट्रम,તારાઓની સ્પેક્ટ્રમ
तारकीय रचना,તારાઓની રચના
तारकीय शरीर,તારાઓની શરીર
तारकीय उष्णता,તારાઓની ગરમી
तारकीय जग,તારાઓની દુનિયા
तारकीय,તારાઓની
स्कॅनिंग ट्रान्समिशन इलेक्ट्रॉन मायक्रोस्कोप,સ્કેનિંગ ટ્રાન્સમિશન ઇલેક્ટ્રોન માઇક્રોસ્કોપ
ओपन स्टिकची दुरुस्ती,ખુલ્લી લાકડીનો સુધારો
"थर्मामीटर ट्यूब, थर्मामीटर ट्यूब","થર્મોમીટર ટ્યુબ, થર્મોમીટર ટ્યુબ"
"पाऊल, पाऊल, पाऊल, पाऊल","પગલું, પગલું, પગલું, પગલું"
पोस्ट attenuator,પોસ્ટ એટેન્યુએટર
चरण-दर-चरण गणना,પગલું દ્વારા પગલું ગણતરી
अनुक्रमिक पद्धत,ક્રમિક પદ્ધતિ
"स्टेपिंग ट्रान्सफॉर्मर, स्टेपिंग ट्रान्सफॉर्मर","સ્ટેપિંગ ટ્રાન્સફોર્મર, સ્ટેપિંગ ટ્રાન્સફોર્મર"
चरण कार्य,પગલું કાર્ય
श्रेणीकरण नियम श्रेणीकरण नियम,ગ્રેડેશન નિયમ ગ્રેડેશન નિયમ
स्टेप रीड डायोड,સ્ટેપ રીડ ડાયોડ
जिना रिले,સીડી રિલે
एकलॉन रॉकेट,ઇકેલોન રોકેટ
पोस्ट डिव्हिजन बोर्ड,પોસ્ટ ડિવિઝન બોર્ડ
पोस्ट चिन्ह,પોસ્ટ ચિહ્ન
उंचीचे प्रमाण,એલિવેશન રેશિયો
"स्टेप अप ट्रान्सफॉर्मर, उच्च शक्तीचा ट्रान्सफॉर्मर","સ્ટેપ અપ ટ્રાન્સફોર્મર, હાઇ પાવર્ડ ટ્રાન્સફોર્મર"
स्टेप व्होल्टेज,સ્ટેપ વોલ્ટેજ
पायरी लहर,પગલું તરંગ
स्टर्न-पिरानी गेज,સ્ટર્ન-પીરાની ગેજ
स्टेरॅडियन,સ્ટેરેડિયન
विकिरण उत्सर्जन,કિરણોત્સર્ગ ઉત્સર્જન
सरळ पाईप,સીધી પાઇપ
"स्टिरिओ, स्टिरिओस्कोपिक","સ્ટીરિયો, સ્ટીરિયોસ્કોપિક"
"स्टिरिओ अॅम्प्लीफायर, स्टिरिओ अॅम्प्लीफायर","સ્ટીરિયો એમ્પ્લીફાયર, સ્ટીરિયો એમ્પ્લીફાયર"
"स्टिरिओ ब्रॉडकास्ट, स्टिरिओस्कोपिक साउंड ट्रान्समिशन","સ્ટીરિયો બ્રોડકાસ્ટ, સ્ટીરિયોસ્કોપિક સાઉન્ડ ટ્રાન્સમિશન"
स्टिरिओइसोमेरिझम,સ્ટીરિયોઈસોમરિઝમ
स्टिरिओस्कोपिक मॉडेल,સ્ટીરિયોસ્કોપિક મોડેલ
स्टिरिओ जोडपे,સ્ટીરિયો દંપતી
स्टिरिओस्कोपिक फोटोग्राफी,સ્ટીરિયોસ્કોપિક ફોટોગ્રાફી
स्टिरियोस्कोपिक दृष्टी,સ્ટીરિયોસ્કોપિક દ્રષ્ટિ
स्टिरिओऑटोग्राफ,સ્ટીરિયોઓટોગ્રાફ
"स्टिरीओस्कोपिक, स्टिरियोस्कोपिक","સ્ટીરિયોસ્કોપિક, સ્ટીરિયોસ્કોપિક"
स्टिरिओस्कोपिक ताल,સ્ટીરિયોસ્કોપિક લય
स्टिरिओस्कोपिक प्रोजेक्शन,સ્ટીરિયોસ્કોપિક પ્રક્ષેપણ
स्टिरिओस्कोपिक रेडियल स्केल,સ્ટીરિયોસ્કોપિક રેડિયલ સ્કેલ
स्टिरिओस्कोपिक प्रोजेक्शन,સ્ટીરિયોસ્કોપિક પ્રક્ષેપણ
स्टिरिओइसोमर,સ્ટીરિયોઈસોમર
स्टिरिओस्कोपिक आयसोमॉर्फिक फॉर्म,સ્ટીરિયોસ્કોપિક આઇસોમોર્ફિક સ્વરૂપ
त्रिमितीय सिद्धांत,ત્રિ-પરિમાણીય સિદ્ધાંત
स्टिरिओमेट्री,સ્ટીરિયોમેટ્રી
स्टिरिओ ध्वनी प्रभाव,સ્ટીરિયો ધ્વનિ અસરો
स्टिरिओ ध्वनी रेकॉर्डिंग,સ્ટીરિયો સાઉન્ડ રેકોર્ડિંગ
स्टिरिओस्कोपिक ध्वनी पुनरुत्पादन,સ્ટીરિયોસ્કોપિક ધ્વનિ પ્રજનન
स्टिरिओस्कोपिक ध्वनी प्रोजेक्शन सिस्टम,સ્ટીરિયોસ્કોપિક સાઉન્ડ પ્રોજેક્શન સિસ્ટમ
स्टिरिओ ध्वनी प्रणाली,સ્ટીરિયો સાઉન્ડ સિસ્ટમ
स्टिरिओफोटोग्राममेट्री,સ્ટીરિયોફોટોગ્રામેટ્રી
स्टिरिओस्कोपिक फोटोमीटर,સ્ટીરિયોસ્કોપિક ફોટોમીટર
स्टिरिओस्कोपिक दृष्टी,સ્ટીરિયોસ્કોપિક દ્રષ્ટિ
"स्टिरिओस्कोप, स्टिरिओस्कोप","સ્ટીરિયોસ્કોપ, સ્ટીરિયોસ્કોપ"
स्टिरिओस्कोपिक,સ્ટીરિયોસ્કોપિક
स्टिरिओ कॅमेरा,સ્ટીરિયો કેમેરા
स्टिरिओ उंची,સ્ટીરિયો ઊંચાઈ
स्टिरिओस्कोपिक प्रतिमा,સ્ટીરિયોસ્કોપિક છબી
स्टिरिओस्कोपिक छेदनबिंदू,સ્ટીરિયોસ્કોપિક આંતરછેદ
स्टिरिओस्कोपिक सूक्ष्मदर्शक,સ્ટીરિયોસ્કોપિક માઇક્રોસ્કોપ
स्टिरिओस्कोपिक मॉडेल,સ્ટીરિયોસ્કોપિક મોડેલ
स्टिरिओस्कोपिक इंटरपोलेशन जोडपे,સ્ટીરિયોસ્કોપિક પ્રક્ષેપ યુગલ
स्टिरिओस्कोपिक श्रेणी,સ્ટીરિયોસ્કોપિક શ્રેણી
"स्टिरिओ रेंजफाइंडर, स्टिरिओ टेलिस्कोप","સ્ટીરિયો રેન્જફાઇન્ડર, સ્ટીરિયો ટેલિસ્કોપ"
"स्टिरीओस्कोपिक टेलिस्कोप, स्टिरिओस्कोपिक टेलिस्कोप","સ્ટીરિયોસ્કોપિક ટેલિસ્કોપ, સ્ટીરિયોસ્કોપિક ટેલિસ્કોપ"
स्टिरिओस्कोपिक दूरदर्शन,સ્ટીરિયોસ્કોપિક ટેલિવિઝન
स्टिरिओस्कोपिक दृष्टी उपकरण,સ્ટીરિયોસ્કોપિક વિઝન ઉપકરણ
स्टिरिओस्कोपिक दृष्टी,સ્ટીરિયોસ્કોપિક દ્રષ્ટિ
लिथोस्फियर,લિથોસ્ફિયર
स्टिरियोस्कोपिक दृष्टी,સ્ટીરિયોસ્કોપિક દ્રષ્ટિ
कडक लसूण प्रयोग,સ્ટર્ન લસણ પ્રયોગ
कठोर सक्शन क्षमता,સ્ટર્ન સક્શન સંભવિત
कठोर सिद्धांत,સખત સિદ્ધાંત
स्टिरिओस्कोपिक सूक्ष्मदर्शक,સ્ટીરિયોસ્કોપિક માઇક્રોસ્કોપ
संलग्नक क्रियापद,જોડાણ ક્રિયાપદ
संलग्नक क्षमता,જોડાણ સંભવિત
संलग्नक संभाव्यता,જોડાણની સંભાવના
संलग्नक टक्कर,જોડાણ અથડામણ
"अपर्या नाभिक, कृष्ण नाभिक","અપર્ય ન્યુક્લિયસ, કૃષ્ણ ન્યુક્લિયસ"
"कणखर, लवचिक, कणखर, टणक","કઠિન, નમ્ર, મક્કમ, મક્કમ"
फर्म प्रमाणपत्र,પેઢી પ્રમાણપત્ર
लवचिकता गुणांक,મલિનતા ગુણાંક
लवचिकता प्रतिसाद,નમ્રતા પ્રતિભાવ
"ठिपका, कलंक","બિંદુ, કલંક"
बिंदू फोकस,ડોટ ફોકસ
अॅक्रोमॅटिक स्पेक्ट्रोग्राफ,વર્ણહીન સ્પેક્ટ્રોગ્રાફ
पॉइंट सिस्टम,બિંદુ સિસ્ટમ
सूचकता,સૂક્ષ્મતા
सिग्नल ट्रान्समिशन,સિગ્નલ ટ્રાન્સમિશન
स्थिर,સ્થિર
"भाभाका, असोत्र (सं.) अचल (वि.), अचल दृश्य","ભાભાકા, અસોત્રા (સં.) અચલ (વિ.), સ્થાવર દૃશ્ય"
स्थिर प्रतिमा,સ્થિર છબીઓ
"स्थिर प्रतिमा, स्थिर फोटो","સ્થિર છબીઓ, સ્થિર ફોટા"
स्थिर छायाचित्रण,સ્થિર ફોટોગ્રાફી
चिथावणी देणे,ઉશ્કેરવું
उत्तेजित उत्सर्जन,ઉત્તેજિત ઉત્સર્જન
उत्तेजक क्षेत्र,ઉત્તેજના ઝોન
उत्तेजन,ઉત્તેજના
उत्तेजन,ઉત્તેજના
"डंक, डंक","ડંખ, ડંખ"
स्टर्लिंग सायकल,સ્ટર્લિંગ ચક્ર
स्टर्लिंग-अंदाजे,સ્ટર્લિંગ-અંદાજે
ढवळणारा,stirrer
रकाब,જગાડવો
संभाव्य प्रोग्रामिंग,સંભવિત પ્રોગ્રામિંગ
लॉग प्रवाह वितरक,લોગ ફ્લો વિતરક
स्टॉइक धातू,સ્થિર ધાતુ
योग्य आनुपातिकता गुणांक,યોગ્ય પ્રમાણસરતા ગુણાંક
स्टोक,સ્ટૉક
स्टोक्स विस्थापन,સ્ટોક્સ ડિસ્પ્લેસમેન્ટ
स्टोक्स वेक्टर,સ્ટોક્સ વેક્ટર
स्टोक्स समीकरण,સ્ટોક્સ સમીકરણ
स्टोक्स गुणक,સ્ટોક્સ ગુણક
स्टोक्स फॉर्म्युला,સ્ટોક્સ ફોર્મ્યુલા
स्टोक्स नियम,સ્ટોક્સ નિયમ
स्टोक्स लाइन,સ્ટોક્સ લાઇન
स्टोक्स स्कॅटरिंग,સ્ટોક્સ સ્કેટરિંગ
स्टोक्स प्रमेय,સ્ટોક્સ પ્રમેય
स्टॉल,સ્ટોલ
दगडी तार,પથ્થરનો તાર
दगडाचे प्रमेय,પથ્થરનું પ્રમેય
दगड-वस्तुमान,પથ્થર-દળ
"मर्यादा, थांबा","મર્યાદા, રોકો"
विकास विरोधी,વિકાસ વિરોધી
"थांबा घड्याळ, थांबा घड्याळ","સ્ટોપ-ક્લોક, સ્ટોપ-ક્લોક"
उष्णतारोधक,અવાહક
पदार्थांना स्पर्श करा,ટચ ડીશ
ब्रेक पॉइंट,વિરામ બિંદુ
स्क्रू थांबवा,સ્ક્રૂ બંધ કરો
थांबा सिग्नल,સ્ટોપ સિગ્નલ
सुट्टीची वेळ,વિરામ સમય
"जेबी स्टॉप वॉच, स्टॉप वॉच","જેબી સ્ટોપ વોચ, સ્ટોપ વોચ"
अमर्यादित,અમર્યાદિત
कंटेनमेंट झोन,કન્ટેઈનમેન્ટ ઝોન
ब्लॉकिंग समतुल्यता,અવરોધિત સમાનતા
"स्थापना शक्ती, स्थापना शक्ती","ઇરેક્ટાઇલ પાવર, ઇરેક્ટાઇલ પાવર"
थांबण्याची क्षमता,સંભવિત રોકવા
स्थापना शक्ती,ઉત્થાન શક્તિ
संचयी प्रणोदक,સંચિત પ્રોપેલન્ટ
"स्टोरेज, स्टोरेज","સંગ્રહ, સંગ્રહ"
संचयक बॅटरी,સંચયક બેટરી
प्रतिमा स्टोरेज ट्यूब,છબી સંગ્રહ ટ્યુબ
साठवण क्षमता,સંગ્રહ ક્ષમતા
संचयक सेल,સંચયક કોષ
स्टोरेज सायकल,સંગ્રહ ચક્ર
स्टोरेज प्रभाव,સંગ્રહ અસર
स्टोरेज कार्यक्षमता,સંગ્રહ કાર્યક્ષમતા
स्टोरेज ऍक्सेस स्विच,સ્ટોરેજ એક્સેસ સ્વીચ
q गुणक,q ગુણક
स्टोरेज ऑपरेशन,સંગ્રહ કામગીરી
संचयी प्रमाण,સંચિત ગુણોત્તર
संचयक रिंग,સંચયક રીંગ
स्टोरेज निवड,સંગ્રહ પસંદગી
स्टोरेज उष्णता,સંગ્રહ ગરમી
साठवलेली ऊर्जा,સંગ્રહિત ઊર્જા
संग्रहित कार्यक्रम,સંગ્રહિત કાર્યક્રમ
संग्रहित प्रोग्राम संगणक,સંગ્રહિત પ્રોગ્રામ કમ્પ્યુટર
स्टॉर्मर शंकू,સ્ટોર્મર શંકુ
स्टोव्ह,સ્ટોવ
तात्पुरते स्टोरेज,અસ્થાયી સંગ્રહ
फरक,તફાવત
भिन्नता निसर्ग,વિચલન પ્રકૃતિ
"सरळ, सरळ, साधे","સીધા, સીધા, સરળ"
"सरळ कोर, सरळ कोर","સીધો કોર, સીધો કોર"
थेट उड्डाण,સીધી ફ્લાઇટ
स्खलन रोग,સ્ખલન રોગ
"सरळ रेषा, सरळ रेषा, सरळ रेषा","સીધી રેખા, સીધી રેખા, સીધી રેખા"
साधे रेखीय शोषण,સરળ રેખીય શોષણ
वेगाचे सरळ रेषेतील वितरण,વેગનું સીધી રેખા વિતરણ
सरळ रेषा फ्लाइट कॅल्क्युलेटर,સીધી રેખા ફ્લાઇટ કેલ્ક્યુલેટર
रेखा सूत्र,રેખા સૂત્ર
ध्रुवीय सरळ सीमा स्पेक्ट्रोग्राफ,ધ્રુવીય સીધી સીમા સ્પેક્ટ્રોગ્રાફ
"सरळ प्राप्तकर्ता, सरळ प्राप्तकर्ता","સીધો રીસીવર, સીધો રીસીવર"
सरळ रेषा फिलामेंट,સીધી રેખા ફિલામેન્ટ
सरळ धावणे,સીધી દોડ
"वितरण, ताण, विकृती, भिन्नता, फिल्टरिंग (kr.)","વિતરણ, તાણ, વિરૂપતા, ભિન્નતા, ફિલ્ટરિંગ (kr.)"
विकृती अक्ष,વિરૂપતા અક્ષ
विरूपण विस्थापन,વિરૂપતા વિસ્થાપન
विकृती ऊर्जा,વિકૃતિ ઊર્જા
ताण-ऊर्जा-घनता-कार्य,તાણ-ઊર્જા-ઘનતા-કાર્ય
विरूपण-ऊर्जा कार्य,વિકૃતિ-ઊર્જા કાર્ય
स्फिग्मोमॅनोमीटर,સ્ફીગ્મોમેનોમીટર
विकृती,વિકૃતિ
विकृती - आकाश,વિકૃતિ - આકાશ
विकृती-मोठेपणा अवलंबून,વિકૃતિ-કંપનવિસ્તાર આધારિત
भिन्नता विशिष्टता,ભિન્નતા વિશિષ્ટતા
विकृत,વિકૃત
गोंधळलेला अँटेना,કન્વોલ્યુટેડ એન્ટેના
गुंफलेली केबल,ઇન્ટરલોક કરેલ કેબલ
बकवास,બકવાસ
एकत्र मॅग्नेट्रॉन,એસેમ્બલ મેગ્નેટ્રોન
"अभिसरण, संग्रह","પરિભ્રમણ, સંગ્રહ"
मोबिलायझेशन मॅग्नेट्रॉन,ગતિશીલતા મેગ્નેટ્રોન
isotherm,ઇસોથર્મ
"stratosphere, stratosphere","ઊર્ધ્વમંડળ, ઊર્ધ્વમંડળ"
स्ट्रॅटोस्फेरिक संकुचित,ઊર્ધ્વમંડળનું પતન
स्ट्रॅटोस्फेरिक फ्लाइट,ઊર્ધ્વમંડળની ઉડાન
स्ट्रॅटोस्फेरिक ओझोन,ઊર્ધ્વમંડળનું ઓઝોન
स्ट्रॅटोस्फेरिक श्रेणी,ઊર્ધ્વમંડળની શ્રેણી
अवांछित धारण,અનિચ્છનીય હોલ્ડિંગ
अवांछित प्रेरण,અનિચ્છનીય ઇન્ડક્શન
अवांछित प्रकाश,અનિચ્છનીય પ્રકાશ
अवांछित चुंबकीय क्षेत्र,અનિચ્છનીય ચુંબકીય ક્ષેત્ર
अवांछित विकिरण,અનિચ્છનીય કિરણોત્સર્ગ
"विद्युल्लता, विजा","વીજળીની રેખા, વીજળી"
"नदी, ओढा, ओढा","નદી, પ્રવાહ, પ્રવાહ"
प्रवाह फायबर,સ્ટ્રીમ ફાઇબર
प्रवाह प्रवाह,પ્રવાહનો પ્રવાહ
सुव्यवस्थित करणे,સુવ્યવસ્થિત
प्रवाह जोर,પ્રવાહ થ્રસ્ટ
"प्रवाह-रेषा, प्रवाह-रेषा","પ્રવાહ-રેખા, પ્રવાહ-રેખા"
"पाझर, प्रवाह, प्रवाह","પરકોલેશન, સ્ટ્રીમનો વહેણ, પ્રવાહ"
प्रसार गुणांक,પ્રસરણ ગુણાંક
प्रसार वेग,પ્રસરણ વેગ
रेखीय ऑप्टिमायझेशन,લીનિયર ઓપ્ટિમાઇઝેશન
रेखीय गती,રેખીય ગતિ
सुव्यवस्थित,સુવ્યવસ્થિત
अस्खलित शरीर,અસ્ખલિત શરીર
प्रवाह गती,પ્રવાહની ગતિ
अधोरेखित,રેખાંકિત
"सामर्थ्य, सामर्थ्य, तीव्रता, एकाग्रता","શક્તિ, શક્તિ, તીવ્રતા, એકાગ્રતા"
विद्युत् प्रवाहाची ताकद,વર્તમાનની તાકાત
दुहेरी शक्ती,બેવડી શક્તિ
उत्पत्तीची शक्ती,મૂળ શક્તિ
लहरींची तीव्रता,તરંગની તીવ્રતા
ताण,તણાવ
तणाव विश्लेषण,તણાવ વિશ્લેષણ
ताण अक्ष,તણાવ અક્ષ
तणाव घटक,તણાવ પરિબળ
ताण एकाग्रता,તણાવ એકાગ્રતા
ताण एकाग्रता घटक,તણાવ એકાગ્રતા પરિબળ
तणाव क्षेत्र,તણાવ ક્ષેત્ર
ताण ग्रेडियंट बल,તણાવ ઢાળ બળ
ताण ओळ,તણાવ રેખા
ताण ऑप्टिकल गुणांक,તાણ ઓપ્ટિકલ ગુણાંક
तणाव पातळी,તણાવ સ્તર
ताण बिंदू,તણાવ બિંદુ
ताण दबाव,તણાવ દબાણ
तणाव भिन्नता,તણાવ વિભેદક
ताण-ताण-समीकरण,તણાવ-તાણ-સમીકરણ
ताण-तणाव संबंध,તણાવ-તાણ સંબંધ
ताण वेक्टर,તણાવ વેક્ટર
ताण-तणाव आकृती,તણાવ-તાણ રેખાકૃતિ
ताण शरीर,તણાવ શરીર
वाढ घटक,વૃદ્ધિ પરિબળ
टॅन मिल,ટેન મિલ
विस्तारित PPT,વિસ્તૃત PPT
तन्य कंपन,તાણયુક્ત કંપન
जोरदार उत्तल फॉल ट्रॅक,મજબૂત બહિર્મુખ ફોલ ટ્રેક
चाप-अभिनय क्षमता,આર્ક-એક્ટિંગ સંભવિત
"चाप प्रारंभ व्होल्टेज, वाल्व प्रारंभ व्होल्टेज","આર્ક પ્રારંભિક વોલ્ટેજ, વાલ્વ પ્રારંભિક વોલ્ટેજ"
"धागा, धागा, तार, फिलामेंट, दोर, तार, तार","દોરો, દોરો, તાર, ફિલામેન્ટ, દોરી, દોરો, તાર"
दोरीचा मणी,દોરડાનો મણકો
फिलामेंट इलेक्ट्रोमीटर,ફિલામેન્ટ ઇલેક્ટ્રોમીટર
फिलामेंट गॅल्व्हानोमीटर,ફિલામેન્ટ ગેલ્વેનોમીટર
स्ट्रिंग इन्स्ट्रुमेंट,શબ્દમાળા સાધન
"पट्टी, पट्टी, शेव्हिंग्ज, स्ट्रिपिंग, स्ट्रिपिंग, सोलणे","સ્ટ્રીપ, સ્ટ્રીપ, શેવિંગ્સ, સ્ટ્રીપિંગ, સ્ટ્રીપિંગ, પીલીંગ"
प्लेक चार्ट रेकॉर्डर,પ્લેક ચાર્ટ રેકોર્ડર
प्लेक पद्धत,તકતી પદ્ધતિ
प्लेक कम्युनिकेशन लाइन,તકતી સંચાર લાઇન
ओळीची रुंदी,રેખા પહોળાઈ
नग्न अणू,નગ્ન અણુ
स्ट्रीपर,સ્ટ્રિપર
"सोलणे, flaking, मुंडण, stripping","peeling, flaking, shavings, સ્ટ્રીપિંગ"
नग्न माध्यम,નગ્ન માધ્યમ
नग्न ऑपरेशन,નગ્ન કામગીરી
शोषण प्रतिक्रिया,શોષણ પ્રતિક્રિયા
अनुनाद नाडी,રેઝોનન્ટ પલ્સ
स्ट्रोबोस्कोप,સ્ટ્રોબોસ્કોપ
स्ट्रोबोस्कोपी वर्तुळ,સ્ટ્રોબોસ્કોપી વર્તુળ
स्ट्रोबोस्कोपी प्रेरणा,સ્ટ્રોબોસ્કોપી પ્રેરણા
स्ट्रोबोस्कोपी प्रदीपन,સ્ટ્રોબોસ્કોપી રોશની
स्ट्रोबोस्कोपी पद्धत,સ્ટ્રોબોસ્કોપી પદ્ધતિ
स्ट्रोबोस्कोपी युनिट,સ્ટ્રોબોસ્કોપી યુનિટ
स्ट्रोक,સ્ટ્રોક
"मजबूत, खोल, तीक्ष्ण, एकाग्र","મજબૂત, ઊંડા, તીક્ષ્ણ, કેન્દ્રિત"
मजबूत कपलिंग मॉडेल,મજબૂત જોડાણ મોડેલ
मजबूत फोकस सिद्धांत,મજબૂત ફોકસ થિયરી
मजबूत फील्ड क्वांटम संख्या,સ્ટ્રોંગ ફીલ્ડ ક્વોન્ટમ નંબર
मजबूत संवाद,મજબૂત ક્રિયાપ્રતિક્રિયા
मजबूत परस्परसंवाद मॉडेल वर्ग,મજબૂત ક્રિયાપ્રતિક્રિયા મોડેલ વર્ગો
मजबूत लेन्स,મજબૂત લેન્સ
ओव्हरलोड मजला,ઓવરલોડ ફ્લોર
मजबूत प्रकाश स्रोत,મજબૂત પ્રકાશ સ્ત્રોત
मजबूत शॉक वेव्ह,મજબૂત આઘાત તરંગ
मजबूत संसर्ग,મજબૂત ચેપ
अत्यंत भ्रष्ट,અત્યંત ભ્રષ્ટ
मूर्ख तारा,મૂંગો તારો
पेंढा क्रमांक,સ્ટ્રો નંબર
दुखापत वायर,ઇજાગ્રસ્ત વાયર
संरचनात्मक,માળખાકીય
संरचनात्मक विश्लेषण,માળખાકીય વિશ્લેષણ
संरचनात्मक स्थिरांक,માળખાકીય સ્થિરાંક
स्ट्रक्चरल ओलसर,માળખાકીય ભીનાશ
संरचनात्मक विषमता,માળખાકીય અસમપ્રમાણતા
संरचनात्मक घटक,માળખાકીય તત્વો
संरचनात्मक समीकरण,માળખાકીય સમીકરણ
रचना घटक,રચના પરિબળ
संरचना पुनर्गुंतवणूक,માળખું પુનઃરોકાણ
रचना सूत्र,માળખું સૂત્ર
संरचना लोड,માળખું લોડ
स्ट्रक्चरल प्रोस्थेसिस,માળખાકીય કૃત્રિમ અંગ
"रचना, पोत","માળખું, રચના"
रचना परिमाणे,માળખાના પરિમાણો
आर्किटेक्चरल आवाज,આર્કિટેક્ચરલ અવાજ
स्ट्रक्चरल युनिट,માળખાકીય એકમ
रचनाहीन कण,રચના વિનાના કણો
स्टब,સ્ટબ
घन अँटेना,નક્કર એન્ટેના
ठोस मार्ग निर्धारक,નક્કર માર્ગ નિર્ધારક
घन ओळ,નક્કર રેખા
चांगले जुळलेले अँटेना,સારી રીતે મેળ ખાતું એન્ટેના
चांगले जुळलेले अँटेना,સારી રીતે મેળ ખાતું એન્ટેના
"असिंक्रोनस, अपवर्तक वेळ","અસુમેળ, રીફ્રેક્ટિવ સમય"
स्टुडिओ प्रसारण,સ્ટુડિયો પ્રસારણ
स्टुडिओ उपकरणे,સ્ટુડિયો સાધનો
स्टुडिओ सुविधा,સ્ટુડિયો સુવિધા
"स्टुडिओ प्रकाश मंडळ, स्टुडिओ प्रदीप","સ્ટુડિયો પ્રકાશ બોર્ડ, સ્ટુડિયો પ્રદીપ"
स्टुडिओ प्रसारण,સ્ટુડિયો પ્રસારણ
अजूनही पहा,હજુ પણ જુઓ
स्टेम ल्युव्हिल फंक्शन,સ્ટેમ લ્યુવિલ કાર્ય
सुई,સોય
सुपरस्ट्रक्चर लाइन,સુપરસ્ટ્રક્ચર રેખા
"उप बँड, उप बँड","સબ બેન્ડ, સબ બેન્ડ"
वाहक स्फोट,વાહક વિસ્ફોટ
वाहक भिन्नता,વાહક વિભેદક
"वाहक सिग्नल, वाहक सिग्नल","વાહક સંકેત, વાહક સંકેત"
सबइलेक्ट्रॉन,સબઈલેક્ટ્રોન
उप स्वरूप,પેટા ફોર્મેટ
"श्वासनलिका दाब, उपकोलेंजियल दाब","શ્વાસનળીનું દબાણ, સબકોલેન્જલ દબાણ"
उपसमूह सरासरी,પેટાજૂથ સરેરાશ
उपसमूह विक्षेपण,પેટાજૂથ વિચલન
उप-प्रतिमा कॉर्पसकल,સબ-ઇમેજ કોર્પસકલ
"सब फ्लोअर, सब एनर्जी लेव्हल","સબ ફ્લોર, સબ એનર્જી લેવલ"
बारीक क्रिस्टल्स,દંડ સ્ફટિકો
उप क्षेपणास्त्र,પેટા મિસાઇલ
उप-नोंदणी,સબ-રજિસ્ટર
उप राइडबर्ग संक्रमण,સબ રાયડબર્ગ સંક્રમણ
उप युनिट,પેટા એકમ
अंदाजित मूल्य,અંદાજિત મૂલ્ય
पाण्याखालील सिग्नलिंग,પાણીની અંદર સિગ્નલિંગ
पृष्ठभाग,ઉપસપાટી
उप-मर्यादा,પેટા-મર્યાદા
वाहक,વાહક
वाहक परिमाण,વાહક પરિમાણ
उपक्रिटिकल,સબક્રિટીકલ
उत्क्रांती गुणाकार,ઉત્ક્રાંતિ ગુણાકાર
सबक्रिटिकल ऑपरेशन्स,સબક્રિટીકલ કામગીરી
उपउत्क्रांती एकूण,સબઇવોલ્યુશનરી એકંદર
"उपरेणू, साधन","ઉપ્રેણુ, સાધન"
सबर्ग्युमेंट रचना,સબર્ગ્યુમેન્ટ માળખું
"उपवर्ग, उपसमूह, उपसमूह","પેટાવર્ગ, પેટાજૂથ, પેટાજૂથ"
सहानुभूतीपूर्ण अनुनाद,સહાનુભૂતિપૂર્ણ પડઘો
उदासीन,ડિપ્રેસન્ટ
व्यक्तिनिष्ठ आवाज,વ્યક્તિલક્ષી અવાજ
उपकंत्राटदार,પેટા કોન્ટ્રાક્ટર
उपस्तर,ઉપસ્તર
बुडलेला अँटेना,ડૂબી ગયેલ એન્ટેના
submicron,સબમાઈક્રોન
"सूक्ष्म, सूक्ष्म, उपसूक्ष्म","માઇક્રોસ્કોપિક, માઇક્રોસ્કોપિક, સબમાઇક્રોસ્કોપિક"
सब मिलिमीटर लाट,સબ મિલિમીટર તરંગ
खूप लहान,ખુબ જ ટુક માં
अपवर्तक अनुनाद,રીફ્રેક્ટિવ રેઝોનન્સ
नॉन-न्यूक्लियर कण,બિન-પરમાણુ કણ
अणु भौतिकशास्त्र,બિન પરમાણુ ભૌતિકશાસ્ત્ર
समांतर,સમાંતર
उपप्रोग्राम,પેટાપ્રોગ્રામ
"सबरूटीन, सब रूटीन","સબરૂટિન, સબરૂટિન"
"उप-उपग्रह, उप-उपग्रह","ઉપ-ઉપગ્રહ, ઉપ-ઉપગ્રહ"
