Marathi,Tamil
रेखीय कन्स्ट्रक्टर समीकरण,லீனியர் கன்ஸ்ட்ரக்டர் சமன்பாடு
नियमित सायकल,வழக்கமான சுழற்சி
गप्पागोष्टी,அரட்டை
ओळ लांबी,வரி நீளம்
रेखा मॉडेल,வரி மாதிரி
पंक्ती समस्या,வரிசை பிரச்சனை
पंक्ती प्रक्रिया,வரிசை செயலாக்கம்
पंक्ती प्रणाली,வரிசை அமைப்பு
रेखा सिद्धांत,வரி கோட்பாடு
पंचमक,பஞ்சமக்
पंचक,ஐந்தெழுத்து
"उद्धृत दर, किंमत उद्धृत","விலை குறிப்பிடப்பட்டுள்ளது, விலை குறிப்பிடப்பட்டுள்ளது"
"भाग, भागाकार","பங்கு, பிரிவு"
विभाग क्षेत्र,துறை பகுதி
विभाग गट,துறை குழு
भागफल नियम,பங்கு விதி
विभाग संच,துறை தொகுப்பு
विभाग लोकसंख्या,துறை மக்கள்
विभाग रचना,துறை அமைப்பு
त्रिज्या,ஆரம்
रेडियन,ரேடியன்கள்
रेडियन माप,ரேடியன் அளவு
करणी,கர்ணி
मूलाक्ष,மூலாக்ஷா
वर्गीकरण,வகைபிரித்தல்
त्रिज्या,ஆரம்
अभिसरण त्रिज्या,ஒருங்கிணைப்பு ஆரம்
वक्रता त्रिज्या,வளைவின் ஆரம்
ध्रुवीय रेखा,துருவமுனைக் கோடு
मूलांक,ரேடிக்ஸ்
यादृच्छिक त्रुटी,சீரற்ற பிழை
यादृच्छिक कार्य,சீரற்ற செயல்பாடு
यादृच्छिकीकरण,சீரற்றமயமாக்கல்
यादृच्छिक ब्लॉक,சீரற்ற தொகுதி
यादृच्छिक मॉडेल,சீரற்ற மாதிரி
यादृच्छिक संख्या,சீரற்ற எண்
यादृच्छिक नमुना,சீரற்ற மாதிரி
यादृच्छिक चल,சீரற்ற மாறிகள்
"श्रेणी, श्रेणी, श्रेणी, श्रेणी","வரம்பு, வரம்பு, வரம்பு, வரம்பு"
अभिसरण कॉम्प्लेक्स,ஒருங்கிணைப்பு வளாகம்
एकत्रीकरण परिसर,ஒருங்கிணைப்பு வளாகம்
नातेसंबंध परिसर,உறவு வளாகம்
कॅम्पस लोकसंख्या,வளாக மக்கள் தொகை
ग्रेड,தரம்
रँक सहसंबंध,தரவரிசை தொடர்பு
मॅट्रिक्सचा दर्जा,அணி வகை
क्रमवारी नमुना,வரிசை வரிசை மாதிரி
बदलण्याचे प्रमाण,மாற்றம் விகிதம்
अभिसरण दर,ஒருங்கிணைப்பு விகிதம்
अतुलनीय,ஒப்பற்ற
तर्कशुद्ध,பகுத்தறிவு
तर्कशुद्ध अभिव्यक्ती,பகுத்தறிவு வெளிப்பாடு
तर्कसंगत क्षेत्र,பகுத்தறிவு புலம்
तर्कसंगत कार्य,பகுத்தறிவு செயல்பாடு
भाजकाचे तर्कसंगतीकरण,வகுப்பின் பகுத்தறிவு
परिमेय संख्या,பகுத்தறிவு எண்
परिमेय संख्या फील्ड,பகுத்தறிவு எண் புலம்
तर्कशुद्ध ऑपरेशन,பகுத்தறிவு செயல்பாடு
विषम चाचणी,சமமற்ற சோதனை
"प्राप्त केल्याप्रमाणे, प्रक्रिया न केलेले दत्ता","பதப்படுத்தப்படாத தத்தா, பெறப்பட்டது"
"रश्मी, किरण, पाख-अर, रे, शंकुश, अर्धरेखा, अर","ரஷ்மி, கிரண், பக்-ஆர், ரே, ஷங்குஷ், அர்த்ரேகா, அர்"
बीम वेक्टर,பீம் திசையன்
वास्तविक,உண்மையான
वास्तविक अक्ष,உண்மையான அச்சு
वास्तविक सातत्य,உண்மையான தொடர்ச்சி
वास्तविक ओळ,உண்மையான வரி
वास्तविक रेखीय वेक्टर जागा,உண்மையான நேரியல் திசையன் இடம்
वास्तविक मॅट्रिक्स,உண்மையான அணி
वास्तविक संख्या,உண்மையான எண்
वास्तविक संख्या फील्ड,உண்மையான எண் புலம்
वास्तविक भाग,உண்மையான பகுதி
वास्तविक बहुपदी,உண்மையான பல்லுறுப்புக்கோவை
वास्तविक चतुर्भुज,உண்மையான இருபடி
वास्तविक मालू,உண்மையான மாலு
वास्तविक लोकसंख्या,உண்மையான மக்கள் தொகை
वास्तविक वेळ प्रणाली,உண்மையான நேர அமைப்பு
वास्तविक मूल्य कार्य,உண்மையான மதிப்பு செயல்பாடு
वास्तविक व्हेरिएबल,உண்மையான மாறி
वास्तविक वेक्टर जागा,உண்மையான திசையன் இடம்
"व्यस्त, परस्पर, परस्पर","தலைகீழ், பரஸ்பர, பரஸ்பர"
व्यस्त मॅट्रिक्स,தலைகீழ் அணி
आयत,செவ்வகம்
"आयताकृती, काटकोन, काटकोन","செவ்வக, வலது கோணம், வலது கோணம்"
आयताकृती टेबल,செவ்வக அட்டவணை
"काटकोन अक्ष, काटकोन समन्वय अक्ष","வலது கோண அச்சு, வலது கோண ஒருங்கிணைப்பு அச்சு"
आयताकृती घनता कार्य,செவ்வக அடர்த்தி செயல்பாடு
काटकोन हायपरबोला,வலது கோண ஹைபர்போலா
आयताकृती मॅट्रिक्स,செவ்வக அணி
"आयत समांतरभुज चौकोन, काटकोन समांतरभुज चौकोन","செவ்வக இணை வரைபடம், வலது கோண இணையான வரைபடம்"
आर्क्युएट वक्र,வளைவு வளைவு
पुनरावृत्ती सूत्र,மீண்டும் மீண்டும் சூத்திரம்
नियतकालिक दशांश,கால தசம
टर्नअराउंड फॉर्म्युला,திருப்பு சூத்திரம்
श्रेणीबद्ध फॉर्म,படிநிலை வடிவம்
विसंगत कामगिरी,சீரற்ற செயல்திறன்
"लॉगरिदम सूत्र, समतुल्य सूत्र","மடக்கை சூத்திரம், சமமான சூத்திரம்"
"संदर्भ ओळ, संदर्भ ओळ","குறிப்பு வரி, குறிப்பு வரி"
संदर्भ बिंदू संदर्भ बिंदू,குறிப்பு புள்ளி குறிப்பு புள்ளி
परावर्तित लहर,பிரதிபலித்த அலை
प्रतिबिंब,பிரதிபலிப்பு
समतुल्य नियम,சமமான விதி
अभिसरण प्रदेश,ஒன்றிணைந்த பகுதி
भिन्न प्रदेश,வேறுபட்ட பகுதி
एकत्रीकरण क्षेत्र,ஒருங்கிணைப்பு பகுதி
प्रतिगमन विश्लेषण,பின்னடைவு பகுப்பாய்வு
प्रतिगमन वक्र,பின்னடைவு வளைவு
प्रतिगमन समीकरण,பின்னடைவு சமன்பாடு
प्रतिगमन ओळ,பின்னடைவு வரி
प्रतिगमन मॉडेल,பின்னடைவு மாதிரி
नियमित वक्र,வழக்கமான வளைவு
अगदी षटकोनी,அறுகோணம் கூட
नियमित मॅट्रिक्स,வழக்கமான அணி
समभुज,சமபக்க
सापेक्ष पूरक,உறவினர் நிரப்பு
सापेक्ष सर्वोच्च,ஒப்பீட்டளவில் உயர்ந்தது
सापेक्ष सर्वात कमी,ஒப்பீட்டளவில் குறைந்த
सापेक्ष संभाव्यता,ஒப்பீட்டு நிகழ்தகவு
सापेक्ष वेग,தொடர்புடைய வேகம்
"सापेक्षता, सापेक्षता, सापेक्षता","சார்பியல், சார்பியல், சார்பியல்"
सापेक्षता सिद्धांत,சார்பியல் கோட்பாடு
विश्वसनीयता,நம்பகத்தன்மை
विश्वसनीयता समस्या,நம்பகத்தன்மை பிரச்சனை
अवशिष्ट पोस्ट,எஞ்சிய பதவி
उर्वरित प्रमेय,மீதமுள்ள தேற்றம்
पुनरावृत्ती मर्यादा,மீண்டும் மீண்டும் வரம்பு
पुनरावृत्ती Riemann-अविभाज्य,மறுசெயல் ரீமான்-இணைப்பு
प्रतिनिधित्व,பிரதிநிதித்துவம்
"अवशिष्ट, अवशेष","எஞ்சிய, எஞ்சிய"
अनंतात राहते,முடிவிலியில் உள்ளது
"विघटन, खंडन, भिन्नता","கலைத்தல், மறுப்பு, வேறுபாடு"
सुटका,விலகல்
वेग समायोजन,வேகம் சரிசெய்தல்
परिणामी परिणाम,விளைவாக முடிவு
परिणामी शक्ती,விளைவாக சக்தி
परिणाम वेक्टर,முடிவு திசையன்
सुधारित एकल पद्धत,மாற்றியமைக்கப்பட்ட ஒற்றை முறை
समभुज चौकोन,ரோம்பஸ்
riemann-अविभाज्य,ரீமான்-ஒருங்கிணைந்த
"काटकोन, काटकोन","வலது கோணம், வலது கோணம்"
काटकोन त्रिकोण,வலது கோண முக்கோணம்
उजवा गोलाकार शंकू,வலது வட்டக் கூம்பு
दक्षिण सेट,தெற்கு தொகுப்பு
उजव्या गोलाकार सिलेंडर,வலது வட்ட உருளை
घड्याळाच्या दिशेने,கடிகாரகடிகாரச்சுற்று
दक्षिण व्यस्त,தெற்கு தலைகீழ்
"अचूक पुरावा, अचूक पुरावा","துல்லியமான ஆதாரம், துல்லியமான ஆதாரம்"
रिंग रिंग,"மோதிரம், மோதிரம்"
पूर्णांक रिंग,முழு எண் வளையம்
आर-अविभाज्य,R-ஒருங்கிணைந்த
"रूट, रूट","வேர், வேர்"
वर्गमूळ मूळ,சதுர வேர் வேர்
बहुपदीचे मूळ,பல்லுறுப்புக்கோவையின் வேர்
"फिरणे, फिरणे","சுழற்சி, சுழற்சி"
गोलाकार त्रुटी,ரவுண்டிங் பிழை
रांग,வரிசை
पंक्ती-स्तंभ गुणाकार,வரிசை-நெடுவரிசை பெருக்கல்
रेखा समतुल्यता,வரி சமநிலை
पंक्ती मॅट्रिक्स,வரிசை அணி
पंक्ती क्रम,வரிசை ஒழுங்கு
सुटलेला बिंदू,தப்பிக்கும் புள்ளி
"नमुना, नमुना","மாதிரி, மாதிரி"
नमुना सरासरी,மாதிரி சராசரி
नमुना बिंदू,மாதிரி புள்ளி
नमुन्याचा आकार,மாதிரி அளவு
नमुना जागा,மாதிரி இடம்
नमुना-मानक-विचलन,மாதிரி-தரநிலை-விலகல்
नमुना सर्वेक्षण,மாதிரி ஆய்வு
नमुना भिन्नता,மாதிரி மாறுபாடு
"नमुना (v.), नमुना (n.)","மாதிரி (v.), மாதிரி (n.)"
नमुना वितरण,மாதிரி விநியோகம்
नमुना त्रुटी,மாதிரி பிழை
नमुना अंतराल,மாதிரி இடைவெளி
नमुना पद्धत,மாதிரி முறை
नमुना तत्त्व,மாதிரி கொள்கை
प्रतिस्थापनासह नमुना घेणे,மாற்று மூலம் மாதிரி
"स्केलर, स्केलर","அளவிடல், அளவிடல்"
स्केलर फील्ड,அளவிடல் புலம்
स्केलर मॅट्रिक्स,ஸ்கேலார் மேட்ரிக்ஸ்
स्केलर गुणाकार,அளவிடல் மடங்குகள்
स्केलर गुणाकार,அளவிடல் பெருக்கல்
स्केलर उत्पादन,அளவிடல் தயாரிப்பு
स्केलर,அளவுகோல்
स्केलर ट्रिपल उत्पादन,ஸ்கேலர் மூன்று தயாரிப்பு
स्केलीन त्रिकोण,ஸ்கேலின் முக்கோணம்
स्कॅटर आकृती,சிதறல் வரைபடம்
श्रोडिंगर समीकरण,ஷ்ரோடிங்கர் சமன்பாடு
"हंगामी चढउतार, हंगामी चढउतार","பருவகால ஏற்ற இறக்கங்கள், பருவகால ஏற்ற இறக்கங்கள்"
"penetrant, penetrating line, secant, inverse cosine","ஊடுருவி, ஊடுருவும் கோடு, செகண்ட், தலைகீழ் கொசைன்"
छेदन पद्धत,துளையிடும் முறை
दुसरा,இரண்டாவது
दुसरी ऑर्डर (दुसरा प्रकार),இரண்டாவது வரிசை (இரண்டாம் வகை)
"विभाग, विभाग, विभाग, विभाग, विभाग","பிரிவு, பிரிவு, பிரிவு, பிரிவு, பிரிவு"
"उपविभाग, क्षेत्र, क्षेत्र","உட்பிரிவு, துறை, துறை"
वक्र विभाग,வளைவு பிரிவு
स्वत: ची संलग्नता,சுய-பற்றுதல்
स्वत: संलग्न ऑपरेटर,சுயமாக இணைக்கப்பட்ட ஆபரேட்டர்
ऑटोझिगस,தன்னியக்கமான
अर्धा अक्ष,அரை அச்சு
अर्धवर्तुळ,அரைவட்டம்
ठोस मॅट्रिक्स,கான்கிரீட் அணி
अविभाज्य चतुर्भुज,ஒருங்கிணைந்த இருபடி
समिसमुह,சமிஸ்முஹ்
अर्धा मध्यांतर,அரை இடைவெளி
म्हणजे प्रमुख अक्ष,முக்கிய அச்சு என்று பொருள்
अर्ध किरकोळ अक्ष,அரை சிறு அச்சு
विभक्त बहुपदी,பிரிக்கக்கூடிய பல்லுறுப்புக்கோவை
परिवर्तनीय पृथक्करण,மாறி பிரித்தல்
क्रम,வரிசை
अनुक्रमणिका तत्त्व,குறியீட்டு கொள்கை
अनुक्रमिक विश्लेषण,தொடர் பகுப்பாய்வு
अनुक्रमिक नमुना,தொடர் மாதிரி
स्पष्ट सहसंबंध,வகைப்பட்ட தொடர்பு
"मालिका, मालिका, मालिका","தொடர், தொடர், தொடர்"
"एकूण, वाऱ्याची दिशा, प्रवाहाची दिशा, फ्रीझ, फ्रीझ (ver.)","மொத்த, காற்றின் திசை, நீரோடை திசை, உறைதல், உறைதல் (ver.)"
सेक्संट,sextant
shewhart नियंत्रण चार्ट,ஷெவார்ட் கட்டுப்பாட்டு விளக்கப்படம்
"चिन्ह, रक्कम","அடையாளம், தொகை"
मॅट्रिक्स मार्कर,அணி குறிப்பான்
चतुर्भुज चौकोन चिन्ह,இருபடி இருபடி சின்னம்
सचिनचा नंबर,சச்சின் எண்
महत्त्व पातळी,முக்கியத்துவம் நிலை
महत्त्व चाचणी,முக்கியத்துவம் சோதனை
लक्षणीय गुण,குறிப்பிடத்தக்க மதிப்பெண்கள்
मार्क चाचणी,மதிப்பெண் சோதனை
प्रतीक कार्य,சின்ன செயல்பாடு
समान लंबवर्तुळाकार,ஒத்த நீள்வட்டம்
एकसंध आकृती,ஒரே மாதிரியான உருவம்
"साम्य, साधर्म्य","ஒற்றுமை, ஒப்புமை"
एकसंध मॅट्रिक्स,ஒரே மாதிரியான அணி
साधे बंद वक्र,எளிய மூடிய வளைவு
साधा सहसंबंध,எளிய தொடர்பு
साधी हार्मोनिक गती,எளிய ஹார்மோனிக் இயக்கம்
साधे यादृच्छिक नमुना,எளிய சீரற்ற மாதிரி
"सेट, सिम्प्लेक्स, एकतर्फी, साधे","தொகுப்பு, எளிய, ஒருபக்க, எளிய"
एक-मार्ग अल्गोरिदम,ஒரு வழி அல்காரிதம்
एकच टेबल,ஒற்றை அட்டவணை
सिम्पसनचा एक तृतीयांश नियम,சிம்சனின் மூன்றில் ஒரு பங்கு விதி
सिम्युलेशन पद्धत,உருவகப்படுத்துதல் முறை
एकाचवेळी विभेदक समीकरणे,ஒரே நேரத்தில் வேறுபட்ட சமன்பாடுகள்
एकाचवेळी समीकरणे,ஒரே நேரத்தில் சமன்பாடுகள்
"चिन्ह, साइन","அடையாளம், சைன்"
"साइन वक्र, साइन वक्र","சைன் வளைவு, சைன் வளைவு"
सोलो,தனி
नीरस कार्य,சலிப்பான செயல்பாடு
विषम अविभाज्य,ஒற்றைப்படை ஒருங்கிணைந்த
"विचित्रता, विचित्रता","விசித்திரம், விந்தை"
अपरिवर्तनीय मॅट्रिक्स,மாறாத அணி
विचित्र उपाय,விசித்திரமான தீர்வு
नमुन्याचा आकार,மாதிரி அளவு
विषम वितरण,ஒற்றைப்படை விநியோகம்
विषम हर्मिटियन मॅट्रिक्स,பன்முக ஹெர்மிடியன் அணி
कॉन्ट्रास्ट,மாறுபாடு
विषम सममित मॅट्रिक्स,ஒற்றைப்படை சமச்சீர் அணி
व्हेरिएबल कमी करत आहे,மாறியை குறைக்கிறது
"उतार, उतार, उतार","சாய்வு, சாய்வு, சாய்வு"
उतार ग्रेडियंट,சாய்வு சாய்வு
"कंस, लहान बंधन","அடைப்புக்குறிகள், குறுகிய பிணைப்பு"
सरळ वक्र,நேரான வளைவு
विविध कार्य,இதர செயல்பாடு
सौर यंत्रणा,சூரிய குடும்பம்
,
solenoidal वेक्टर,சோலனாய்டல் திசையன்
"घन, वस्तुमान, घन","திட, நிறை, கனசதுரம்"
"घन भूमिती, स्टिरीओस्कोपिक भूमिती","கன வடிவியல், ஸ்டீரியோஸ்கோபிக் வடிவியல்"
"उपाय, साधन","தீர்வு, கருவி"
मालिका फॉर्म समाधान,தொடர் வடிவம் தீர்வு
समाधान मॅट्रिक्स,தீர்வு அணி
त्रिकोणाचे समाधान,முக்கோணத்தின் தீர்வு
समाधान लोकसंख्या,தீர்வு மக்கள் தொகை
सोनीन बहुपद,சோனைன் பல்லுறுப்புக்கோவை
"आकाश, अवकाश, अवकाश, अवकाश, अवकाश","வானம், விண்வெளி, விண்வெளி, விண்வெளி, விண்வெளி"
आकाश वक्र,வான வளைவு
पालक सेट,பெற்றோர் தொகுப்பு
स्थानिक सहसंबंध आकृती,உள்ளூர் தொடர்பு வரைபடம்
विशिष्ट रेखीय गट,குறிப்பிட்ட நேரியல் குழு
विशिष्ट अनुलंब गट,குறிப்பிட்ட செங்குத்து குழு
"विशिष्ट घनता, सापेक्ष घनता","குறிப்பிட்ட அடர்த்தி, உறவினர் அடர்த்தி"
मानवी मॅपिंग प्रमेय,மனித வரைபட தேற்றம்
कार्याचा आदर्श,செயல்பாட்டின் விதிமுறை
"गोल, गोल","கோளம், கோளம்"
गोलाकार समन्वय प्रणाली,கோள ஒருங்கிணைப்பு அமைப்பு
गोलाकार ध्रुवीय समन्वय,கோள துருவ ஆயத்தொலைவுகள்
गोलाकार त्रिकोण,கோள முக்கோணம்
गोलाकार त्रिकोणमिती,கோள முக்கோணவியல்
सर्पिल,சுழல்
"चौरस, चौरस","சதுரம், சதுரம்"
"गुरु, गुरुबंधनी","குருக்கள், குருபந்தனி"
चौरस अविभाज्य,சதுர ஒருங்கிணைந்த
चौरस मॅट्रिक्स,சதுர அணி
वर्गमुळ,சதுர வேர்
नमुना स्टेज,மாதிரி நிலை
श्रेणीबद्ध कार्य,படிநிலை செயல்பாடு
प्रमाणित विचलन,நிலையான விலகல்
मानक भिन्न उत्पादन,நிலையான வேறுபட்ட தயாரிப்பு
समतोल,சமநிலை
सुन्न वक्र,உணர்ச்சியற்ற வளைவு
सुन्न बिंदू,உணர்ச்சியற்ற புள்ளி
धक्कादायक मूल्य,அதிர்ச்சியடைந்த மதிப்பு
"नमुना, आकृती","மாதிரி, உருவம்"
सांख्यिकीय,புள்ளியியல்
सांख्यिकीय विश्लेषणे,புள்ளிவிவர பகுப்பாய்வு
सांख्यिकीय वितरण,புள்ளிவிவர விநியோகம்
सांख्यिकीय गृहीतक,புள்ளியியல் கருதுகோள்
सांख्यिकीय अंदाजे,புள்ளியியல் தோராயம்
सांख्यिकीय मॉडेल,புள்ளிவிவர மாதிரி
सांख्यिकीय लोकसंख्या,புள்ளிவிவர மக்கள் தொகை
सांख्यिकीय गुणवत्ता नियंत्रण,புள்ளிவிவர தரக் கட்டுப்பாடு
"आकडेवारी, आकडेवारी","புள்ளிவிவரங்கள், புள்ளிவிவரங்கள்"
"न बदलणारा, स्थिर, स्थिर, कायम","மாறாத, நிலையான, நிலையான, நிரந்தர"
स्थायी राज्य उपाय,நிலையான நிலை தீர்வு
अधिक प्रवण माउंट्स,அதிக வாய்ப்புள்ள ஏற்றம்
उतार-चढाई डिझाइन,சாய்வு-ஏறு வடிவமைப்பு
सर्वात उंच कूळ,செங்குத்தான வம்சாவளி
चरण कार्य,"படி-செயல்பாடு, படி-செயல்பாடு"
स्टर्लिंग श्रेणी,ஸ்டெர்லிங் வரம்பு
"स्टॉकॅस्टिक, संभाव्य","சீரற்ற, நிகழ்தகவு"
संभाव्य मॅट्रिक्स,நிகழ்தகவு அணி
संभाव्य मॉडेल,நிகழ்தகவு மாதிரி
संभाव्य प्रोग्रामिंग,நிகழ்தகவு நிரலாக்கம்
संभाव्य चल,நிகழ்தகவு மாறி
स्टोक्स प्रमेय,ஸ்டோக்ஸ் தேற்றம்
"सरळ रेषा, सरळ रेषा, सरळ रेषा","நேர்கோடு, நேர்கோடு, நேர்கோடு"
"स्तर चार्ट, बार चार्ट","நிலை விளக்கப்படம், பட்டை விளக்கப்படம்"
"स्तरीकरण, स्तरीकरण","அடுக்கு, அடுக்கு"
स्तरित नमुना,அடுக்கு மாதிரி
"प्रवाह-रेषा, प्रवाह-रेषा","ஓட்டம்-வரி, ஓடை-வரி"
ताण,மன அழுத்தம்
जोरदार कलते कार्य,வலுவான சாய்ந்த செயல்பாடு
सतत कमी होत आहे,தொடர்ந்து குறைகிறது
सतत वाढ,தொடர்ச்சியான அதிகரிப்பு
सतत ऑर्डिनेट फंक्शन,தொடர்ச்சியான ஒழுங்குமுறை செயல்பாடு
विद्यार्थी चाचणी (विद्यार्थी &#39;टी&#39; चाचणी),மாணவர் சோதனை (மாணவர் &#39;t&#39; சோதனை)
उपसंग्रह,துணை சேகரிப்பு
उप-निर्णयवादी,துணை நிர்ணயம்
उप-प्रदेश,துணை மண்டலம்
"उपवर्ग, उपसमूह, उपसमूह","துணைப்பிரிவு, துணைக்குழு, துணைக்குழு"
मध्यांतर,இடைவெளி
"सबमॅट्रिक्स, सबमॅट्रिक्स","துணை அணி, துணை அணி"
"तळटीप, तळटीप, तळटीप","அடிக்குறிப்பு, அடிக்குறிப்பு, அடிக்குறிப்பு"
उत्तराधिकार,அடுத்தடுத்து
उपसंच,துணைக்குழு
उपलोकसंख्या,துணை மக்கள்தொகை
बदली,மாற்று
अर्ध स्पर्शिक,அரை தொட்டுணரக்கூடியது
"हस्तांतरित करणे, हस्तांतरित करणे","மாற்றுவதற்கு, மாற்றுவதற்கு"
"वजाबाकी, वजाबाकी","கழித்தல், கழித்தல்"
"वजाबाकी, वजाबाकी","கழித்தல், கழித்தல்"
हळूहळू,படிப்படியாக
प्रगतीशील भिन्नता,முற்போக்கான வேறுபாடு
प्रगतीशील एकीकरण,முற்போக்கான ஒருங்கிணைப்பு
नंतरचा,பிந்தையது
संलग्न,இணைக்கப்பட்ட
"बेरीज, बेरीज, बेरीज, बेरीज, बेरीज","தொகை, தொகை, கூட்டு முடிவு, தொகை"
बेरीज फंक्शन,தொகை செயல்பாடு
संकलित,தொகுக்கக்கூடியது
योग ब्लॉक,யோகா தொகுதி
संकलन,தொகுத்தல்
संकलन अधिवेशन,சேகரிப்பு மாநாடு
संकलन सूत्र,தொகுப்பு சூத்திரம்
ग्रेड संग्रह,தர சேகரிப்பு
संकलन चिन्ह,தொகுப்பு சின்னம்
अनंतापर्यंत योग,முடிவிலி வரை யோகா
"मूर्ख, मूर्ख","முட்டாள், முட்டாள்"
ओव्हरसेट,ஓவர்செட்
सुपरसोनिक प्रवाह,சூப்பர்சோனிக் ஓட்டம்
पूरक कोन,துணை கோணம்
lacquered लोकर फ्लॅट,அரக்கு ஃபிளீஸ் பிளாட்
फंक्शनचे समर्थन,செயல்பாட்டின் ஆதரவு
"कल्पना करा, गृहीत धरा","கற்பனை, அனுமானம்"
उच्च,உயர்
करणी,கர்ணி
"पृष्ठभाग, पृष्ठभाग, पृष्ठभाग","மேற்பரப்பு, மேற்பரப்பு, மேற்பரப்பு"
पृष्ठीय क्षेत्र,முதுகுப்புற பகுதி
पृष्ठ अविभाज्य,பக்கம் ஒருங்கிணைந்த
कव्हर,கவர்
कव्हर,கவர்
कव्हर नकाशा,அட்டை அட்டை
सही करा,கையெழுத்து
प्रतीकात्मक तर्क,குறியீட்டு தர்க்கம்
प्रतीकात्मक मॉडेल,குறியீட்டு மாதிரி
सममितीय,சமச்சீர்
सममितीय,ஐசோமெட்ரிக்
"सममितीय निर्धारक, सममित निर्धारक","சமச்சீர் தீர்மானிப்பான், சமச்சீர் தீர்மானிப்பான்"
सममितीय फरक,சமச்சீர் வேறுபாடு
सममित मॅट्रिक्स,சமச்சீர் அணி
प्रणाली विश्लेषण प्रणाली विश्लेषण,அமைப்பு பகுப்பாய்வு அமைப்பு பகுப்பாய்வு
अनुक्रमांक नमुना,தொடர் மாதிரி
"टेबल, टेबल","மேஜை, மேஜை"
"टेबल, टेबल","மேஜை, மேஜை"
अविभाज्य सारणी,ஒருங்கிணைந்த அட்டவணை
"सारणीबद्ध, सपाट","அட்டவணை, தட்டையானது"
सारणी फॉर्म,அட்டவணை வடிவம்
"सारणी लॉगरिदम, सारणी लॉगरिदम","அட்டவணை மடக்கை, அட்டவணை மடக்கை"
सारणी,அட்டவணை
सारणी मूल्ये,அட்டவணை மதிப்புகள்
सारणी,அட்டவணை
"टॅब्युलेटर, टॅब्युलर मशीन, टॅब्युलर","அட்டவணை, அட்டவணை இயந்திரம், அட்டவணை"
"शेपटी, शेपटी","வால், வால்"
शेपटीचे क्षेत्र (वितरणाचे),வால் பகுதி (விநியோகம்)
स्पर्श,தொடுதல்
"स्पर्शिका, स्पर्शिका, स्पर्शिका, स्पर्शिका","tangent, tangent, tangent, tangent"
फ्लॅट फ्लीस स्पर्श करा,டச் ஃபிளாட்
"स्पर्शिक, स्पर्शिक","தொட்டுணரக்கூடிய, தொட்டுணரக்கூடிய"
स्पर्शिका घटक,தொடுகோடு கூறு
स्पर्शिका कट,தொடுகோடு வெட்டு
स्पर्शरेषा,தொடுகோடு
"स्पर्शिक विमान, स्पर्शिक विमान","தொட்டுணரக்கூடிய விமானம், தொட்டுணரக்கூடிய விமானம்"
स्पर्श लोकसंख्या,தொட்டு மக்கள் தொகை
टेप पंच,டேப் பஞ்ச்
टेप रीडर,டேப் ரீடர்
टॉब्रीचे प्रमेय,டாப்ரியின் தேற்றம்
टेलर प्रमेय,டெய்லர் தேற்றம்
Shebyshev अंतर,ஷெபிஷேவ் தூரம்
टी-वितरण,டி-விநியோகம்
आंतरप्रजाती मालिका,இனங்களுக்கு இடையேயான தொடர்
ऐहिक निर्देशांक,தற்காலிக ஒருங்கிணைப்புகள்
ऐहिक संबंध,தற்காலிக உறவு
वेळ चल,நேர மாறி
ताणासंबंधीचा शक्ती,இழுவிசை வலிமை
"फील्ड, टेन्सर","புலம், டென்சர்"
फील्ड विश्लेषण,கள ஆய்வு
फील्ड उत्पादन,கள தயாரிப்பு
तात्पुरती कॉन्फिगरेशन,தற்காலிக கட்டமைப்பு
पोस्ट,அஞ்சல்
बंदी समाप्त,தடை முடிவுக்கு
अंतिम वेग डायव्ह,இறுதி வேக டைவ்
दशांश समाप्त करणे,முடிவு தசம
रँक मूल्य,தரவரிசை மதிப்பு
चरण भिन्नता,படி வேறுபாடு
चरणबद्ध एकीकरण,படிப்படியான ஒருங்கிணைப்பு
"त्रिकोणी, त्रिकोणी","முக்கோண, முக்கோண"
चाचणी,சோதனை
भिन्नता एकजिनसीपणाची चाचणी,மாறுபாடு ஒருமைப்பாட்டின் சோதனை
चाचणी कार्य,சோதனை செயல்பாடு
गृहीतक चाचणी,அனுமான சோதனை
महत्त्व चाचणी,முக்கியத்துவம் சோதனை
चाचणी नमुना,சோதனை மாதிரி
टेट्राहेड्रल,நான்முக
टेट्राहेड्रल कोन,டெட்ராஹெட்ரல் கோணம்
चतुर्भुज,நாற்கர
प्रमेय,தேற்றம்
अवशिष्ट प्रमेय,எஞ்சிய தேற்றம்
सैद्धांतिक मागणी कार्य,கோட்பாட்டு கோரிக்கை செயல்பாடு
सैद्धांतिक खंडित वितरण,கோட்பாட்டு இடைவிடாத விநியோகம்
सैद्धांतिक त्रुटी,தத்துவார்த்த பிழை
सैद्धांतिक समायोजन,தத்துவார்த்த சரிசெய்தல்
सैद्धांतिक सूत्रीकरण,தத்துவார்த்த உருவாக்கம்
सैद्धांतिक वारंवारता,கோட்பாட்டு அதிர்வெண்
"तत्वतः, तत्वतः","கொள்கையளவில், கொள்கையளவில்"
सैद्धांतिक मॉडेल,தத்துவார்த்த மாதிரி
सैद्धांतिक सूत्रीकरण,தத்துவார்த்த உருவாக்கம்
समीकरण सिद्धांत,சமன்பாடு கோட்பாடு
त्रुटी सिद्धांत,பிழை கோட்பாடு
मूल्यांकन सिद्धांत,மதிப்பீட்டு கோட்பாடு
