Malayalam,Bengali
ആവർത്തനം,অপ্রয়োজনীয়তা
"1. സ്വതന്ത്ര ഡിസ്ക്, 2. ഡിസ്കുകളുടെ അധിക നിര (ചുവപ്പ്)","1.স্বাধীন ডিস্ক, 2.ডিস্কের অতিরিক্ত অ্যারে (লাল)"
വീണ്ടും പ്രവേശനം,পুনরায় প্রবেশ
വീണ്ടും എൻട്രി കോഡ്,পুনরায় প্রবেশের কোড
റഫറൻസ്,রেফারেন্স
റഫറൻഷ്യൽ സമഗ്രത,উল্লেখ সততা
പ്രതിഫലനം,প্রতিফলন
പ്രതിഫലനം,প্রতিফলন
അപവർത്തനം,প্রতিসরণ
പുതുക്കൽ,রিফ্রেসার
പുനരുജ്ജീവനം,পুনর্জন্ম
രജിസ്റ്റർ ചെയ്യുക,নিবন্ধন
പതിവ് വ്യാകരണം,নিয়মিত ব্যাকরণ
ബന്ധം,সম্পর্ক
റിലേഷണൽ ഡാറ്റാബേസ്,সম্পর্কিত তথ্য ভাণ্ডার
റിലേഷണൽ ഡാറ്റാബേസ് മാനേജ്മെന്റ് സിസ്റ്റം (RDBMS),রিলেশনাল ডাটাবেস ম্যানেজমেন্ট সিস্টেম (RDBMS)
റിലേഷണൽ മോഡൽ,সম্পর্কীয় মডেল
"1. ബന്ധു, 2. ബന്ധു","1. আত্মীয়, 2. আত্মীয়"
ബന്ധു വിലാസം,আপেক্ষিক ঠিকানা
"1. റിലേ, 2. ട്രാൻസ്മിഷൻ","1. রিলে, 2. ট্রান্সমিশন"
വിശ്വാസ്യത മോഡൽ,নির্ভরযোগ্যতা মডেল
വിശ്വസനീയം,নির্ভরযোগ্য
"1. റീലൊക്കേറ്റബിൾ കോഡ്, 2. റീലൊക്കേറ്റബിൾ ഡാറ്റ","1. রিলোকেটেবল কোড, 2. রিলোকেটেবল ডেটা"
ബഹുദൂരം,দূরে
റിമോട്ട് ഫീഡർ,দূরবর্তী ফিডার
റിമോട്ട് വർക്ക് എൻട്രി,দূরবর্তী কাজের এন্ট্রি
"1.റിമോട്ട് സെഷൻ ആരംഭം, 2.റിമോട്ട് ലോഗിൻ","1.রিমোট সেশন শুরু, 2.রিমোট লগইন"
റിമോട്ട് പ്രൊസീജർ ഇൻവോക്കേഷൻ (RPC),রিমোট প্রসিডিউর ইনভোকেশন (RPC)
വിദൂര സംവേദനം,রিমোট সেন্সিং
പേരുമാറ്റുന്നു,পুনঃনামকরণ
"1. റെൻഡറിംഗ്, 2. സമർപ്പണം","1. রেন্ডারিং, 2. উৎসর্গ"
ആവർത്തനക്കാരൻ,পুনরাবৃত্তিকারী
ഉത്തരം,উত্তর
"1. അഭ്യർത്ഥന, 2. അഭ്യർത്ഥന","1. অনুরোধ, 2. অনুরোধ"
അഭിപ്രായ അഭ്യർത്ഥന (RFC),মন্তব্য অনুরোধ (RFC)
"1.അഭ്യർത്ഥന പ്രോട്ടോക്കോൾ, 2. പ്രതികരണ പ്രോട്ടോക്കോൾ","1. অনুরোধ প্রোটোকল, 2. প্রতিক্রিয়া প্রোটোকল৷"
ആവർത്തന പ്രോഗ്രാം,পুনরাবৃত্ত প্রোগ্রাম
ഗവേഷണം,গবেষণা
ചക്രം പുനഃസ്ഥാപിക്കുക,চক্র পুনরুদ্ধার
സ്മാരകവാദി,স্মারক
വ്യത്യാസം,পৃথকীকরণ
വിഭവങ്ങൾ,সম্পদ
പ്രതികരണ സമയം,প্রতিক্রিয়া সময়
"1.പുനരാരംഭിക്കുക, 2.പുനരാരംഭിക്കുക","1.রিস্টার্ট, 2.রিস্টার্ট"
പുനഃസ്ഥാപിക്കൽ,পুনরুদ্ধার
വീണ്ടും കണ്ടെത്തുക,পুনরায় ট্রেস
"1. വീണ്ടും അയയ്ക്കൽ, 2. വീണ്ടും ആശയവിനിമയം","1. পুনঃপ্রেরণ, 2. পুনঃযোগাযোগ"
വീണ്ടെടുക്കൽ,পুনরুদ্ধার
വീണ്ടും ശ്രമിക്കുക,আবার চেষ্টা করুন
"1.റിഗ്രഷൻ, 2.റിട്ടേൺ","1. রিগ্রেশন, 2. প্রত্যাবর্তন"
റിഗ്രഷൻ കോഡ്,রিগ্রেশন কোড
റിഗ്രഷൻ കീ,রিগ্রেশন কী
വീണ്ടും ഉപയോഗിക്കാവുന്ന കോഡ്,পুনরায় ব্যবহারযোগ্য কোড
മാറ്റിയെഴുതാവുന്നത്,পুনর্লিখনযোগ্য
rgb മോണിറ്റർ,আরজিবি মনিটর
റിബൺ,ফিতা
ഔദ്യോഗിക പ്രശ്നം,অফিসিয়াল সমস্যা
"1.റോബോട്ട്, 2.മെക്കാനിക്, 3.മെക്കാനിസം","1.রোবট, 2.মেকানিক, 3.মেকানিজম"
"1.മെക്കാനിസ്റ്റിക് സയൻസ്, 2.മെക്കാനിസ്റ്റിക് ആന്ത്രോപോളജി","1.যান্ত্রিক বিজ্ঞান, 2.যান্ত্রিক নৃবিজ্ঞান"
"ശക്തമായ, ശക്തമായ","শক্তিশালী, শক্তিশালী"
പങ്ക്,ভূমিকা
വീണ്ടും ഉരുളുന്നു,আবার ঘূর্ণায়মান
വിഴുങ്ങൽ,engulfment
ഒഴുക്ക്,বহিঃপ্রবাহ
"1. റീഡ് ഒൺലി മെമ്മറി, 2. റീഡ് ഒൺലി മെമ്മറി (റോം)","1. রিড অনলি মেমরি, 2. রিড অনলি মেমরি (ROM)"
ഒറിജിനൽ,আসল
പാരന്റ് ഡയറക്ടറി,মূল নির্দেশিকা
ഏകദേശ പിശക്,আনুমানিক ত্রুটি
"1. റൂട്ടർ, 2. റൂട്ടർ","1.রাউটার, 2.রাউটার"
"റൂട്ടിംഗ്, റൂട്ടിംഗ്","রাউটিং, রাউটিং"
RS232C ഇന്റർഫേസ്,RS232C ইন্টারফেস
RSA എൻക്രിപ്ഷൻ,RSA এনক্রিপশন
rtc,আরটিসি
വർക്ക്‌സ്‌പേസ് കോഡിംഗ്,কর্মক্ষেত্র কোডিং
കാലാവധി,মেয়াদ
റൺടൈം പിശക്,রানটাইম ত্রুটি
"1. സാമ്പിൾ, 2. സാമ്പിൾ","1. নমুনা, 2. নমুনা"
സാമ്പിൾ,নমুনা
"1.ഉപഗ്രഹം, 2.ഉപഗ്രഹം","1. উপগ্রহ, 2. উপগ্রহ"
സാച്ചുറേഷൻ,স্যাচুরেশন
രക്ഷിക്കും,সংরক্ষণ
"1. സ്കേലബിളിറ്റി, 2. സ്കേലബിളിറ്റി","1. মাপযোগ্যতা, 2. পরিমাপযোগ্যতা"
സ്കെയിലർ,স্কেলার
സ്കാനിംഗ്,স্ক্যানিং
ഭൂപ്രകൃതി,ল্যান্ডস্কেপ
ഷെഡ്യൂളർ,সময়সূচী
സ്ക്രീൻ പ്രതിഫലനം പ്രൊജക്ടർ,পর্দা প্রতিফলন প্রজেক্টর
സ്ക്രിപ്റ്റ്,লিপি
സ്ക്രിപ്റ്റിംഗ് ഭാഷ,স্ক্রিপ্টিং ভাষা
"1.കോയിൽ, 2.സ്ക്രോൾ","1.কুণ্ডলী, 2.স্ক্রোল"
സിൻക്രണസ് ഡാറ്റ ലിങ്ക് കൺട്രോൾ (SDLC),সিঙ্ক্রোনাস ডেটা লিঙ্ক কন্ট্রোল (SDLC)
"1.പര്യവേക്ഷണം, 2.കണ്ടെത്തൽ","1.অন্বেষণ, 2.আবিষ্কার"
തിരയല് യന്ത്രം,খোঁজ যন্ত্র
തിരയൽ വൃക്ഷം,অনুসন্ধান গাছ
"1.പര്യവേക്ഷണം, 2.കണ്ടെത്തുക","1.অন্বেষণ করুন, 2.আবিষ্কার করুন"
സെക്കൻഡറി,মাধ্যমিক
"1.സെക്ടർ, 2.സെക്ടർ","1.সেক্টর, 2.সেক্টর"
സുരക്ഷാ നയം,নিরাপত্তা নীতি
അന്വേഷണ പദം,অনুসন্ধানের শর্ত
"1.വിഭാഗം, 2.വിഭാഗം","1.বিভাগ, 2.বিভাগ"
"1. വിഘടനം, 2. വിഭജനം","1. ফ্র্যাগমেন্টেশন, 2. সেগমেন্টেশন"
തിരഞ്ഞെടുക്കൽ അടുക്കൽ,নির্বাচন বাছাই
"1.ഓട്ടോകംപ്ലീറ്റ്, 2.ഓട്ടോകംപ്ലീറ്റ്","1. স্বয়ংসম্পূর্ণ, 2. স্বয়ংসম্পূর্ণ"
"1.സെമാന്റിക്സ്, 2.സെമാന്റിക്സ്","1.অর্থতত্ত্ব, 2.অর্থতত্ত্ব"
സെമാഫോർ,সেমাফোর
അർദ്ധചാലകം,অর্ধপরিবাহী
ഫാന്റസി വെബ്,ফ্যান্টাসি ওয়েব
തുടർച്ചയായ ആക്സസ് രീതി,অনুক্রমিক অ্যাক্সেস পদ্ধতি
തുടർച്ചയായി,ক্রমাগত
സീരിയൽ,সিরিয়াল
"1.സെർവർ, 2.സെർവർ","1.সার্ভার, 2.সার্ভার"
സെർവർ ക്രാഷ്,সার্ভার ক্র্যাশ
സെർവർ ലൈസൻസ്,সার্ভার লাইসেন্স
സെർവോ മൾട്ടിപ്ലയർ,সার্ভো গুণক
കൂട്ടം,এর সেট
നിർദ്ദിഷ്ട പോയിന്റ്,নির্দিষ্ট পয়েন্ট
മാനേജ്മെന്റ്,ব্যবস্থাপনা
നിഴൽ,ছায়া
ഛായാഗ്രഹണം,সিনেমাটোগ্রাফি
പ്രേതം,ভূত
ഫയൽ പങ്കിടുക,ফাইল শেয়ার করুন
പങ്കിട്ട ആക്സസ്,শেয়ার্ড এক্সেস
പങ്കുവയ്ക്കുന്നു,ভাগ করা
"1. ബ്രാക്കറ്റുകൾ, 2. കവചം, 3. ഷെൽ, 4. ഷെൽ","1. বন্ধনী, 2. আর্মার, 3. শেল, 4. শেল"
സ്ഥാനചലന ചിഹ്നം,স্থানচ্যুতি প্রতীক
ചെറിയ പാത,সংক্ষিপ্ত পথ
ഹ്രസ്വ നിർദ്ദേശം,সংক্ষিপ্ত নির্দেশনা
സഹോദരൻ,ভাইবোন
"1. പാർശ്വഫലങ്ങൾ, 2. എതിർ പ്രഭാവം","1. পার্শ্ব প্রতিক্রিয়া, 2. পাল্টা প্রভাব"
സൈൻ ബിറ്റ്,সাইন বিট
സിഗ്നൽ,সংকেত
സിഗ്നൽ പ്രോസസ്സിംഗ്,সংকেত প্রক্রিয়াজাতকরণ
നൊട്ടേഷൻ,স্বরলিপি
"1.സിഗ്നൽ-ശബ്ദ അനുപാതം, 2.സിഗ്നൽ-ശബ്ദ അനുപാതം","1.সংকেত-শব্দ অনুপাত, 2.সংকেত-শব্দ অনুপাত"
"1.ഒപ്പ്, 2. ഒപ്പ്","1. স্বাক্ষর, 2. স্বাক্ষর"
മാർക്കർ ടെസ്റ്റ്,মার্কার পরীক্ষা
കാര്യമായ മാർക്ക്,উল্লেখযোগ্য চিহ্ন
സിലിക്കൺ ചിപ്പ്,সিলিকন চিপ
ലളിതമായ മെയിൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (SMTP),সাধারণ মেল ট্রান্সফার প্রোটোকল (SMTP)
സിംഗിൾ,একক
"1. ഒരു സിഗ്നലിംഗ് നോഡ്, 2. സിംപ്ലക്സ് നോഡ്","1. একটি সিগন্যালিং নোড, 2. সিমপ্লেক্স নোড"
അനുകരണം,সিমুলেশন
അനുകരിക്കുന്നവൻ,অনুকরণকারী
"1.ഒരേസമയം, 2.സിൻക്രണസ്","1. একযোগে, 2. সমলয়"
ഒരേസമയം പ്രോസസ്സിംഗ്,যুগপত প্রক্রিয়াকরণ
സോളോ,একক
"1.സൈറ്റ് ലൈസൻസ്, 2.സൈറ്റ് ലൈസൻസ്","1.সাইট লাইসেন্স, 2.সাইট লাইসেন্স"
"1.വലിപ്പം, 2.വലിപ്പം","1. আকার, 2. আকার"
അളവ്,মাপা
"1. ചിത്രീകരണം, 2. ചിത്രീകരണം","1. ইলাস্ট্রেশন, 2. ইলাস্ট্রেশন"
പ്ലൂട്ടി,প্লুটি
"1.പ്ലൂട്ടി, 2.പ്ലൂട്ടിക്കാരൻ","1.প্লুটি, 2.প্লুটিকরণ"
"1.വെട്ടുക, 2.മുറിക്കുക","1.স্ল্যাশ, 2.কাট"
കമ്പ്യൂട്ടറിന് കീഴിൽ,কম্পিউটারের অধীনে
പാമ്പ് വിൻഡോ പ്രോട്ടോക്കോൾ,স্নেক উইন্ডো প্রোটোকল
"1. ഒഴിവാക്കൽ, 2. കീഴടങ്ങൽ","1. বাদ দেওয়া, 2. আত্মসমর্পণ"
സ്ലോട്ട്,স্লট
SCSI (SCSI),SCSI (SCSI)
സ്മാർട്ട് കാർഡ്,স্মার্ট কার্ড
സ്നൈൽ മെയിൽ,শামুক মেইল
സ്നാപ്പ്ഷോട്ട്,স্ন্যাপশট
"1.സോഫ്റ്റ് കമ്പ്യൂട്ടിംഗ്, 2.സോഫ്റ്റ് കമ്പ്യൂട്ടിംഗ്","1.সফট কম্পিউটিং, 2.সফট কম্পিউটিং"
സോഫ്റ്റ് കോപ്പി,সফট কপি
എളുപ്പമുള്ള ഫോണ്ട്,সহজ ফন্ট
സോഫ്റ്റ്വെയർ,সফটওয়্যার
സോഫ്റ്റ്വെയർ എഞ്ചിനീയറിംഗ്,সফ্টওয়্যার প্রকৌশল
സോഫ്റ്റ്വെയർ ലൈസൻസ്,সফ্টওয়্যার লাইসেন্স
സോഫ്റ്റ്‌വെയർ പൈറസി,সফটওয়্যার পাইরেসি
സ്പെക്ട്രം,বর্ণালী
"1.സ്ക്രൂ, 2.സർപ്പിള","1.স্ক্রু, 2.সর্পিল"
"1.വിശദാംശ ഷീറ്റ്, 2.സ്പ്രെഡ്ഷീറ്റ്","1. বিস্তারিত শীট, 2. স্প্রেডশীট"
സ്റ്റാൻഡേർഡ്,মান
സ്റ്റാൻഡേർഡ് ജനറലൈസ്ഡ് മാർക്ക്അപ്പ് ലാംഗ്വേജ് (SGML),স্ট্যান্ডার্ড জেনারেলাইজড মার্কআপ ল্যাঙ্গুয়েজ (SGML)
സ്റ്റാൻഡേർഡൈസേഷൻ,প্রমিতকরণ
കാത്തിരിപ്പ് സമയം,অপেক্ষার সময়
താരക് ലാൻ,তারক ল্যান
നക്ഷത്ര സ്ഥാനം,তারকা অবস্থান
ആരംഭിക്കുന്ന ബിറ്റ്,বিট শুরু
"1. അഭാവം, 2. ക്ഷാമം, 3. ക്ഷാമം പ്രതിസന്ധി","1. অভাব, 2. অভাব, 3. অভাব সংকট"
"1. സ്റ്റാറ്റിക് മെമ്മറി, 2. സ്റ്റാറ്റിക് മെമ്മറി","1.স্ট্যাটিক মেমরি, 2.স্ট্যাটিক মেমরি"
സ്റ്റാറ്റസ് ചാനൽ,স্ট্যাটাস চ্যানেল
"1. സ്റ്റെപ്പ് സൈസ്, 2. സ്റ്റെപ്പ് അളവുകൾ","1. ধাপের আকার, 2. ধাপের মাত্রা"
താൽക്കാലികമായി നിർത്തി കാത്തിരിക്കുക പ്രോട്ടോക്കോൾ,বিরতি এবং অপেক্ষা প্রোটোকল
ബ്രേക്ക് കോഡ്,বিরতি কোড
താൽക്കാലികമായി നിർത്തുക,বিরতি কী
സംഭരണശേഷി,সঞ্চয়যোগ্যতা
സംഭരിച്ച പ്രോഗ്രാം,সংরক্ষিত প্রোগ্রাম
പരമ്പര ഡാറ്റ,সিরিজ ডেটা
"1. ഘടനാപരമായ എൻകോഡിംഗ്, 2. ഘടനാപരമായ കോഡിംഗ്","1.স্ট্রাকচার্ড এনকোডিং, 2.স্ট্রাকচার্ড কোডিং"
ഘടനാപരമായ അന്വേഷണ ഭാഷ (SQL),স্ট্রাকচার্ড কোয়েরি ল্যাঙ্গুয়েজ (SQL)
"1. ബ്രോഷർ ഷീറ്റ്, 2. ശൈലി അക്ഷരം","1. ব্রোশার শীট, 2. শৈলী চিঠি"
ഉപ ഡയറക്ടറി,সাব-ডিরেক্টরি
"1.സബ്നെറ്റ്, 2.സബ്നെറ്റ്","1.সাবনেট, 2.সাবনেট"
ഉപവൃക്ഷം,সাবট্রি
"1. ചുരുക്കെഴുത്ത്, 2. ചുരുക്കെഴുത്ത്","1. সংক্ষেপণ, 2. সংক্ষেপণ"
"1. സൂപ്പർ കമ്പ്യൂട്ടർ, 2. സൂപ്പർ കമ്പ്യൂട്ടർ","1. সুপার কম্পিউটার, 2. সুপার কম্পিউটার"
"1.സൂപ്പർ കമ്പ്യൂട്ടേഷൻ, 2.സൂപ്പർ കമ്പ്യൂട്ടേഷൻ","1.সুপার কম্পিউটেশন, 2.সুপার কম্পিউটেশন"
കീ കീ,কী কী
മുൻനിര ഉപയോക്താവ്,শীর্ষ ব্যবহারকারী
മേൽനോട്ടത്തിലുള്ള പഠനം,তত্ত্বাবধানে শিক্ষা
സഹായ ചിപ്പ്,অক্জিলিয়ারী চিপ
നെറ്റ് വേരിയൻസ്,নেট বৈচিত্র
"1.നെറ്റ് വേരിയൻസ്, 2.സെക്ഷൻ, 3.സർഫാൻ","1.নেট ভ্যারিয়েন্স, 2.বিভাগ, 3.সুরফান"
സ്വാപ്പ്,অদলবদল
ഇൻബൗണ്ട്,অন্তর্মুখী
ഒഴുക്ക്,বহিঃপ্রবাহ
കൈമാറ്റം,অদলবদল
"1. സ്വിച്ച്ഡ് നെറ്റ്‌വർക്ക്,2. നെറ്റ്‌വർക്ക് മാറ്റി","1.সুইচড নেটওয়ার্ক, 2. সুইচড নেটওয়ার্ক"
സ്വിച്ചിംഗ്,সুইচিং
സ്വിച്ചിംഗ് തത്വം,স্যুইচিং নীতি
പ്രതീകാത്മക പ്രോഗ്രാമിംഗ്,প্রতীকী প্রোগ্রামিং
സമന്വയം,সিঙ্ক্রোনাইজেশন
സിൻക്രൊണൈസർ,সিঙ্ক্রোনাইজার
സിൻക്രണസ്,সিঙ্ক্রোনাস
സിൻക്രണസ് ന്യൂമറിക് ശ്രേണി (SDH),সিঙ্ক্রোনাস নিউমেরিক হায়ারার্কি (SDH)
വാക്യ വിശകലനം,বাক্য বিশ্লেষণ
സിസ്റ്റം വിശകലനം,ধারা বিশ্লেষণ
സിസ്റ്റം എഞ്ചിനീയറിംഗ്,সিস্টেম ইঞ্জিনিয়ারিং
"1. സിസ്റ്റം ബ്രേക്കർ, 2. സിസ്റ്റം ഹാക്കർ","1. সিস্টেম ব্রেকার, 2. সিস্টেম হ্যাকার"
സിസ്റ്റം ഇന്റഗ്രേറ്റർ,ব্যাবস্থা সংযোগকারক
സിസ്റ്റം ലോഗ്,সিস্টেম লগ
സിസ്റ്റം കവർ,সিস্টেম কভার
സിസ്റ്റം നെറ്റ്‌വർക്ക് ഘടന (SNA),সিস্টেম নেটওয়ার্ক স্ট্রাকচার (SNA)
"1. സിസ്റ്റം പ്രോഗ്രാമർ, 2. സിസ്റ്റം പ്രോഗ്രാമർ","1. সিস্টেম প্রোগ্রামার, 2. সিস্টেম প্রোগ্রামার"
"1. സിസ്റ്റം പുനരാരംഭിക്കൽ, 2. സിസ്റ്റം പുനരാരംഭിക്കൽ","1. সিস্টেম রিস্টার্ট, 2. সিস্টেম রিস্টার্ট"
സിസ്റ്റം അവസാനിപ്പിക്കൽ,সিস্টেম সমাপ্তি
സിസ്റ്റം ടെസ്റ്റ്,সিস্টেম পরীক্ষা
സിസ്റ്റം യൂട്ടിലിറ്റി,সিস্টেম ইউটিলিটি
"1. സിസ്റ്റമാറ്റിക് കോഡ്, 2. സിസ്റ്റമാറ്റിക് കോഡ്","1. পদ্ধতিগত কোড, 2. পদ্ধতিগত কোড"
ടാബ് കമാൻഡ്,ট্যাব কমান্ড
പട്ടിക,সময়সূচী
പട്ടിക അവലോകനം,সারণী ওভারভিউ
മേശ സ്ഥലം,টেবিল স্পেস
ശിലാഫലകം,ফলক
"1.ടേബിൾ, 2.അറേ അറേ","1.সারণী, 2.অ্যারে অ্যারে"
ടാബുലേഷൻ പ്രവർത്തനം,ট্যাবুলেশন ফাংশন
"1. അടയാളപ്പെടുത്തിയ വാസ്തുവിദ്യ, 2. അടയാളപ്പെടുത്തിയ ഘടന","1. চিহ্নিত আর্কিটেকচার, 2. চিহ্নিত স্ট্রাকচার"
അടയാളപ്പെടുത്തിയ ഇമേജ് ഫയൽ ഫോം (TIFF),চিহ্নিত চিত্র ফাইল ফর্ম (TIFF)
ടാൻഡം സിസ്റ്റം,টেন্ডেম সিস্টেম
ടേപ്പ് സാന്ദ്രത,টেপ ঘনত্ব
ടേപ്പ് കവർ,টেপ কভার
ടാർ ഫയൽ,tar ফাইল
ജോലി,কাজ
ജോലി ഗൈഡ്,কাজের নির্দেশিকা
ടാസ്ക് ഷെഡ്യൂളർ,কাজের সূচি
ട്രാൻസ്മിഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ/ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ (TCP/IP),ট্রান্সমিশন কন্ট্রোল প্রোটোকল/ইন্টারনেট প্রোটোকল (TCP/IP)
മുറിക്കൽ പ്രവർത്തനം,কাটা অপারেশন
ടെലികമ്മ്യൂണിക്കേഷൻസ്,টেলিযোগাযোগ
ടെലികമ്മ്യൂണിക്കേഷൻസ്,টেলিযোগাযোগ
ടെലികോം,টেলিকম
ടെലികോൺഫറൻസ്,টেলিকনফারেন্স
"1. ടെലിഗ്രാഫ്, 2. ടെലിഗ്രാഫി","1. টেলিগ্রাফ, 2. টেলিগ্রাফি"
"1. ടെലിമീറ്റർ, 2. ടെലിമെട്രി","1. টেলিমিটার, 2. টেলিমেট্রি"
"1.ടെലിഫോൺ, 2.ടെലിഫോൺ","1.টেলিফোন, 2.টেলিফোন"
ടെലിഫോണ്,টেলিফোন
"1.ടെലിപ്രിൻറർ, 2.ടെലിപ്രിൻറർ","1.টেলিপ্রিন্টার, 2.টেলিপ্রিন্টার"
ടെലിപ്രോസസിംഗ്,টেলিপ্রসেসিং
"1. ദൂരദർശൻ, 2. ടെലിവിഷൻ, 3. ദൂരദർശൻ","1. দূরদর্শন, 2. টেলিভিশন, 3. দূরদর্শন"
ടെലക്സ്,টেলেক্স
"1.ട്രാപ്പ് എവേ, 2.ടെൽനെറ്റ്","1.ফাঁদ দূরে, 2.টেলনেট"
"1.ചൂട്, 3.താപനില","1.তাপ, 3.তাপমাত্রা"
"1. ഷേപ്പ് പ്ലേറ്റ്, 2. ടെംപ്ലേറ്റ്, 3. രൂപ","1. শেপ প্লেট, 2. টেমপ্লেট, 3. রূপা"
പത്തിന്റെ പൂരകം,দশের পরিপূরক
ടെറാ ബൈറ്റ്,তেরা বাইট
ടെറ ഫാലോപ്സ്,টেরা ফলপস
"1.എൻഡ് പോയിന്റർ, 2.ടെർമിനൽ കഴ്സർ","1.এন্ড পয়েন্টার, 2.টার্মিনাল কার্সার"
"1.എൻഡ് നോഡ്, 2. ടെർമിനൽ നോഡ്","1.এন্ড নোড, 2.টার্মিনাল নোড"
ടെർമിനൽ വിൻഡോ,টার্মিনাল উইন্ডো
അവസാനിക്കുന്നു,শেষ
ട്രൈ-ബേസ്,ত্রি-বেস
മൂന്ന് അടിസ്ഥാന പ്രവർത്തനം,তিনটি বেস অপারেশন
ടെസ്റ്റിംഗ്,পরীক্ষামূলক
ടെസ്റ്റ് കവറേജ്,পরীক্ষার কভারেজ
ടെസ്റ്റ് എക്സിക്യൂഷൻ,পরীক্ষা নির্বাহ
ടെസ്റ്റ് ഡാറ്റ,পরীক্ষার তথ্য
"1. വാചകം, 2. പഠന മെറ്റീരിയൽ","1.পাঠ্য, 2. শিক্ষাসামগ্রী"
ടെക്സ്റ്റ് ബോക്സ്,টেক্সট বক্স
ടെക്സ്റ്റ് കഴ്സർ,পাঠ্য কার্সার
ടെക്സ്റ്റ് എഡിറ്റർ,টেক্সট সম্পাদক
ടെക്സ്റ്റ് ഫയൽ,লেখার ফাইল
പാഠ്യപദ്ധതി,পাঠ্যক্রম
ടെക്സ്റ്റ് പ്രോസസ്സിംഗ്,পাঠ্য প্রক্রিয়াকরণ
സംഭാഷണ-വാചകം (TTS),স্পিচ-টেক্সট (TTS)
ടെക്സ്ചർ മാപ്പിംഗ്,টেক্সচার ম্যাপিং
"1.T ഫ്ലിപ്പ് ഫ്ലോപ്പ്, 2.T-ബിനോമീറ്റർ","1.T ফ্লিপ ফ্লপ, 2.T-বাইনোমিটার"
താപ മുദ്ര താപ,তাপ সিলার
"1.പ്രിൻറർ തിൻ ഫിലിം മെമ്മറി, 2.തിൻ ഫിലിം മെമ്മറി","1.প্রিন্টার পাতলা ফিল্ম মেমরি, 2.পাতলা ফিল্ম মেমরি"
(TFT) തിൻ ഫിലിം ട്രാൻസിസ്റ്റർ (TFT),(TFT) পাতলা ফিল্ম ট্রানজিস্টর (TFT)
"1.ജെമിംഗ്, 2.ഹാഷിംഗ്","1.জেমিং, 2.হ্যাশিং"
ത്രെഡ് വള,থ্রেড চুড়ি
ത്രെഡിംഗ്,থ্রেডিং
"1.ത്രിരാഷ്ട്ര ശൃംഖല, 2.ത്രിരാഷ്ട്ര ശൃംഖല","1.ত্রিপক্ষীয় নেটওয়ার্ক, 2.ত্রিপক্ষীয় নেটওয়ার্ক"
ഒഴുക്ക് ശേഷി,প্রবাহ ক্ষমতা
സമയ സങ്കീർണ്ണത,সময় জটিলতা
ടൈം ഡിവിഷൻ മൾട്ടിപ്ലെക്സിംഗ് (ടിഡിഎം),টাইম ডিভিশন মাল্টিপ্লেক্সিং (টিডিএম)
ടൈം ഫ്രെയിം,সময় ফ্রেম
അതേ സമയം തന്നെ,একই সময়ে
"1. കോൾ മെഷീൻ, 2. കോൾ മെഷീൻ, 3. ടൈം മെഷീൻ","1. কল মেশিন, 2. কল মেশিন, 3. টাইম মেশিন"
സമയം കഴിഞ്ഞു,সময় আপ
"1.കലോക്കേഷൻ, 2.കാൽ ക്വാണ്ടൈസേഷൻ","1.ক্যালোকেশন, 2.ক্যাল কোয়ান্টাইজেশন"
സമയ പരമ്പര,সময় সিরিজ
"1. സമയ വിഭജനം, 2. സമയം പങ്കിടൽ","1. সময় বিভাজন, 2. সময় ভাগ"
സമയം പങ്കിടൽ സംവിധാനം,সময় ভাগ করে নেওয়ার সিস্টেম
കോൾ സ്റ്റെപ്പ്,কল ধাপ
സമയ ഡയഗ്രം,সময় চিত্র
സ്വഭാവം,চরিত্র
ടോഗിൾ ചെയ്യുക,টগল
ടോഗിൾ നീക്കം,টগল সরান
"1.ചിഹ്നം, 2.ടോക്കൺ","1.সিম্বল, 2.টোকেন"
ടോക്കൺ ബസ്,টোকেন বাস
ടോക്കൺ ബസ്,টোকেন বাস
ടോക്കൺ ബസ് ശൃംഖല,টোকেন বাস নেটওয়ার্ক
"1. ചിഹ്ന മോതിരം, 2. ചിഹ്ന മോതിരം","1. প্রতীক রিং, 2. প্রতীক রিং"
ടോക്കൺ ചർച്ചകൾ,টোকেন আলোচনা
"1.ഉപകരണങ്ങൾ, 2.ഉപകരണങ്ങൾ","1. টুলস, 2. টুলস"
മുകളിലെ കാൽ,টপ-ফুট
മുകളിൽ കാൽ ഡിസൈൻ,উপরের পায়ের নকশা
"1. നെയിൽ റിഡ്ജ് കോൺഫിഗറേഷൻ, 2. താഴേക്ക് വലിക്കുക","1. পেরেক রিজ কনফিগারেশন, 2. টান ডাউন"
"1. സ്ഥാനം, 2. ലൊക്കേഷൻ സയൻസ്","1. অবস্থান, 2. অবস্থান বিজ্ঞান"
ടച്ച് പാഡുകൾ,স্পর্শ প্যাড
ടച്ച് സ്ക്രീൻ,স্পর্শ পর্দা
"1.മാർക്ക്, 2.മാർക്ക്, 3.ട്രേസിംഗ്","1.মার্ক, 2.মার্ক, 3.ট্রেসিং"
കണ്ടെത്തൽ,ট্রেসিং
"1.വഴി, 2.പാത, 3.ചോർച്ച","1.পথ, 2.পথ, 3.ফাঁস"
