Punjabi,Assamese
ਵੇਰੀਏਬਲ ਨੂੰ ਘੱਟ ਕਰਨਾ,চলক নূন্যতম কৰা
"ਢਲਾਨ, ਢਲਾਨ, ਢਲਾਨ","ঢাল, ঢাল, ঢাল"
ਢਲਾਨ ਗਰੇਡੀਐਂਟ,ঢালৰ গ্ৰেডিয়েণ্ট
"ਬਰੈਕਟ, ਛੋਟਾ ਬਾਈਡਿੰਗ","বন্ধনী, চুটি বান্ধনি"
ਸਿੱਧਾ ਕਰਵ,পোন বক্ৰ
ਫੁਟਕਲ ਫੰਕਸ਼ਨ,বিবিধ কাৰ্য্য
ਸੂਰਜੀ ਸਿਸਟਮ,সৌৰজগত
,
solenoidal ਵੈਕਟਰ,ছ&#39;লেন&#39;ইডাল ভেক্টৰ
"ਠੋਸ, ਪੁੰਜ, ਘਣ","কঠিন, ভৰ, ঘনক"
"ਘਣ ਜਿਓਮੈਟਰੀ, ਸਟੀਰੀਓਸਕੋਪਿਕ ਜਿਓਮੈਟਰੀ","ঘন জ্যামিতি, ষ্টেৰিঅ’স্কোপিক জ্যামিতি"
"ਹੱਲ, ਸੰਦ","সমাধান, সঁজুলি"
ਲੜੀ ਫਾਰਮ ਦਾ ਹੱਲ,শৃংখলা গঠন সমাধান
ਹੱਲ ਮੈਟਰਿਕਸ,সমাধান মেট্ৰিক্স
ਤਿਕੋਣ ਦਾ ਹੱਲ,ত্ৰিভুজৰ সমাধান
ਹੱਲ ਆਬਾਦੀ,সমাধান জনসংখ্যা
ਸੋਨੀਨ ਬਹੁਪਦ,ছ&#39;নাইন বহুপদ
"ਅਸਮਾਨ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ","আকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ"
ਅਸਮਾਨ ਵਕਰ,আকাশ বক্ৰ
ਮਾਤਾ-ਪਿਤਾ ਸੈੱਟ,অভিভাৱক ছেট
ਸਥਾਨਕ ਸਬੰਧ ਚਿੱਤਰ,স্থানীয় সম্পৰ্ক ডায়েগ্ৰাম
ਖਾਸ ਰੇਖਿਕ ਸਮੂਹ,নিৰ্দিষ্ট ৰৈখিক গোট
ਖਾਸ ਲੰਬਕਾਰੀ ਸਮੂਹ,নিৰ্দিষ্ট উলম্ব গোট
"ਖਾਸ ਘਣਤਾ, ਸਾਪੇਖਿਕ ਘਣਤਾ","নিৰ্দিষ্ট ঘনত্ব, আপেক্ষিক ঘনত্ব"
ਮਨੁੱਖੀ ਮੈਪਿੰਗ ਥਿਊਰਮ,মানৱ মেপিং উপপাদ্য
ਫੰਕਸ਼ਨ ਦਾ ਆਦਰਸ਼,কাৰ্য্যৰ নিয়ম
"ਗੋਲਾ, ਗੋਲਾ","গোলক, গোলক"
ਗੋਲਾਕਾਰ ਤਾਲਮੇਲ ਸਿਸਟਮ,গোলাকাৰ স্থানাংক ব্যৱস্থা
ਗੋਲਾਕਾਰ ਧਰੁਵੀ ਧੁਰੇ,গোলাকাৰ মেৰু স্থানাংক
ਗੋਲਾਕਾਰ ਤਿਕੋਣ,গোলাকাৰ ত্ৰিভুজ
ਗੋਲਾਕਾਰ ਤਿਕੋਣਮਿਤੀ,গোলাকাৰ ত্ৰিকোণমিতি
ਚੂੜੀਦਾਰ,সৰ্পিল
"ਵਰਗ, ਵਰਗ","বৰ্গ, বৰ্গ"
"ਗੁਰੂ, ਗੁਰੂਬੰਧਨੀ","গুৰু, গুৰুবন্ধনী"
ਵਰਗ ਅਟੁੱਟ,বৰ্গ অখণ্ড
ਵਰਗ ਮੈਟ੍ਰਿਕਸ,বৰ্গক্ষেত্ৰৰ মেট্ৰিক্স
ਵਰਗਮੂਲ,বৰ্গমূল
ਨਮੂਨਾ ਪੜਾਅ,নমুনা সংগ্ৰহৰ পৰ্যায়
ਲੜੀਵਾਰ ਫੰਕਸ਼ਨ,স্তৰভিত্তিক ফলন
ਮਿਆਰੀ ਭਟਕਣ,মানক বিচ্যুতি
ਮਿਆਰੀ ਅੰਤਰ ਉਤਪਾਦ,ষ্টেণ্ডাৰ্ড ডিফাৰেন্সিয়েল প্ৰডাক্ট
ਸੰਤੁਲਨ,ভাৰসাম্যতা
ਸੁੰਨ ਕਰਵ,অজ্ঞান বক্ৰ
ਸੁੰਨ ਬਿੰਦੂ,অজ্ঞান বিন্দু
ਹੈਰਾਨ ਮੁੱਲ,শ্বক কৰা মূল্য
"ਨਮੂਨਾ, ਚਿੱਤਰ","নমুনা, চিত্ৰ"
ਅੰਕੜਾ,পৰিসংখ্যাগত
ਅੰਕੜਾ ਵਿਸ਼ਲੇਸ਼ਣ,পৰিসংখ্যা বিশ্লেষণ
ਅੰਕੜਾ ਵੰਡ,পৰিসংখ্যাগত বিতৰণ
ਅੰਕੜਾ ਅਨੁਮਾਨ,পৰিসংখ্যাগত অনুমান
ਅੰਕੜਾ ਅਨੁਮਾਨ,পৰিসংখ্যাগত আনুমানিককৰণ
ਅੰਕੜਾ ਮਾਡਲ,পৰিসংখ্যাগত আৰ্হি
ਅੰਕੜਾ ਆਬਾਦੀ,পৰিসংখ্যাগত জনসংখ্যা
ਅੰਕੜਾ ਗੁਣਵੱਤਾ ਨਿਯੰਤਰਣ,পৰিসংখ্যাগত গুণগত মান নিয়ন্ত্ৰণ
"ਅੰਕੜੇ, ਅੰਕੜੇ","পৰিসংখ্যা, পৰিসংখ্যা"
"ਨਾ ਬਦਲਣ ਵਾਲਾ, ਸਥਿਰ, ਸਥਿਰ, ਸਥਾਈ","অপৰিৱৰ্তিত, স্থিৰ, স্থিৰ, স্থায়ী"
ਸਥਿਰ ਰਾਜ ਦਾ ਹੱਲ,ষ্টেণ্ডিং ষ্টেট সমাধান
ਵਧੇਰੇ ਸੰਭਾਵੀ ਮਾਊਂਟ,অধিক প্ৰৱণ মাউন্ট
ਢਲਾਨ-ਚੜਾਈ ਡਿਜ਼ਾਈਨ,ঢাল-আৰোহণ ডিজাইন
ਸਭ ਤੋਂ ਉੱਚੀ ਉਤਰਾਈ,ঠেকতম অৱতৰণ
ਕਦਮ ਫੰਕਸ਼ਨ,"ষ্টেপ-ফাংচন, ষ্টেপ-ফাংচন"
ਸਟਰਲਿੰਗ ਸੀਮਾ,ষ্টাৰলিং ৰেঞ্জ
"ਸਟੋਚੈਸਟਿਕ, ਸੰਭਾਵੀ","ষ্ট&#39;কেষ্টিক, সম্ভাৱনাবাদী"
ਸੰਭਾਵੀ ਮੈਟਰਿਕਸ,সম্ভাৱনাবাদী মেট্ৰিক্স
ਸੰਭਾਵੀ ਮਾਡਲ,সম্ভাৱনাবাদী আৰ্হি
ਸੰਭਾਵੀ ਪ੍ਰੋਗਰਾਮਿੰਗ,সম্ভাৱনামূলক প্ৰগ্ৰেমিং
ਸੰਭਾਵੀ ਵੇਰੀਏਬਲ,সম্ভাৱনাবাদী চলক
ਸਟੋਕਸ ਥਿਊਰਮ,ষ্টোকছ উপপাদ্য
"ਸਿੱਧੀ ਲਾਈਨ, ਸਿੱਧੀ ਲਾਈਨ, ਸਿੱਧੀ ਲਾਈਨ","সৰলৰেখা, সৰলৰেখা, সৰলৰেখা"
"ਪੱਧਰ ਚਾਰਟ, ਬਾਰ ਚਾਰਟ","স্তৰৰ লেখচিত্ৰ, বাৰ লেখচিত্ৰ"
"ਪੱਧਰੀਕਰਨ, ਪੱਧਰੀਕਰਨ","স্তৰবিন্যাস, স্তৰবিন্যাস"
ਲੇਅਰਡ ਨਮੂਨਾ,স্তৰযুক্ত নমুনা সংগ্ৰহ কৰা
"ਵਹਾਅ-ਰੇਖਾ, ਧਾਰਾ-ਰੇਖਾ","ফ্ল&#39;-লাইন, ষ্ট্ৰিম-লাইন"
ਤਣਾਅ,চাপ
ਜ਼ੋਰਦਾਰ ਝੁਕਾਅ ਫੰਕਸ਼ਨ,শক্তিশালীভাৱে হেলনীয়া কাৰ্য্য
ਲਗਾਤਾਰ ਘਟ ਰਿਹਾ ਹੈ,নিৰন্তৰ হ্ৰাস পাই আহিছে
ਲਗਾਤਾਰ ਵਾਧਾ,নিৰন্তৰ বৃদ্ধি
ਲਗਾਤਾਰ ਆਰਡੀਨੇਟ ਫੰਕਸ਼ਨ,অবিৰত অৰ্ডিনেট ফলন
ਵਿਦਿਆਰਥੀ ਟੈਸਟ (ਵਿਦਿਆਰਥੀ &#39;ਟੀ&#39; ਟੈਸਟ),ছাত্ৰ পৰীক্ষা (ছাত্ৰ &#39;t&#39; পৰীক্ষা)
ਉਪ-ਸੰਗ੍ਰਹਿ,উপসংগ্ৰহ
ਉਪ-ਨਿਰਧਾਰਨਵਾਦੀ,উপ-নিৰ্দিষ্টতাবাদী
ਉਪ-ਖੇਤਰ,উপ-অঞ্চল
"ਉਪ-ਸ਼੍ਰੇਣੀ, ਉਪ-ਸਮੂਹ, ਉਪ-ਸਮੂਹ","উপশ্ৰেণী, উপগোট, উপগোট"
ਅੰਤਰਾਲ,ব্যৱধান
"ਸਬਮੈਟ੍ਰਿਕਸ, ਸਬਮੈਟ੍ਰਿਕਸ","উপমেট্ৰিক্স, উপমেট্ৰিক্স"
"ਫੁਟਨੋਟ, ਫੁਟਨੋਟ, ਫੁਟਨੋਟ","ফুটনোট, ফুটনোট, ফুটনোট"
ਉਤਰਾਧਿਕਾਰ,উত্তৰাধিকাৰ
ਸਬਸੈੱਟ,উপগোট
ਉਪ-ਜਨਸੰਖਿਆ,উপজনসংখ্যা
ਬਦਲਣਾ,সলনি কৰা
ਅਰਧ ਸਪਰਸ਼,অৰ্ধস্পৰ্শযোগ্য
"ਤਬਦੀਲ ਕਰਨ ਲਈ, ਤਬਦੀਲ ਕਰਨ ਲਈ","স্থানান্তৰ কৰা, স্থানান্তৰ কৰা"
"ਘਟਾਓ, ਘਟਾਓ","বিয়োগ, বিয়োগ"
"ਘਟਾਓ, ਘਟਾਓ","বিয়োগ, বিয়োগ"
ਹੌਲੀ ਹੌਲੀ,লাহে লাহে
ਪ੍ਰਗਤੀਸ਼ੀਲ ਅੰਤਰ,প্ৰগতিশীল পাৰ্থক্য
ਪ੍ਰਗਤੀਸ਼ੀਲ ਏਕੀਕਰਣ,প্ৰগতিশীল সংহতি
ਪਿਛਲੇਰੀ,পাছৰটো
ਨੱਥੀ,সংলগ্ন কৰা হৈছে
"ਜੋੜ, ਜੋੜ, ਜੋੜ, ਜੋੜ, ਜੋੜ","যোগফল, যোগফল, যোগফল ফলাফল, যোগফল"
ਜੋੜ ਫੰਕਸ਼ਨ,যোগফল ফলন
ਸੰਕਲਿਤ,সংকলনযোগ্য
ਯੋਗਾ ਬਲਾਕ,যোগাসন ব্লক
ਸੰਕਲਨ,সংকলন
ਸੰਕਲਨ ਸੰਮੇਲਨ,সংগ্ৰহ সন্মিলন
ਸੰਕਲਨ ਫਾਰਮੂਲਾ,সংকলন সূত্ৰ
ਗ੍ਰੇਡ ਸੰਗ੍ਰਹਿ,গ্ৰেড সংগ্ৰহ
ਸੰਕਲਨ ਪ੍ਰਤੀਕ,সংকলন চিহ্ন
ਅਨੰਤਤਾ ਤੱਕ ਯੋਗਾ,যোগ অসীমলৈ
"ਮੂਰਖ, ਮੂਰਖ","idiot, মূৰ্খ"
ਓਵਰਸੈੱਟ,অভাৰছেট
ਸੁਪਰਸੋਨਿਕ ਵਹਾਅ,ছুপাৰছনিক প্ৰবাহ
ਪੂਰਕ ਕੋਣ,পৰিপূৰক কোণ
lacquered ਉੱਨ ਫਲੈਟ,লেকৰ লোমৰ সমতল
ਫੰਕਸ਼ਨ ਦਾ ਸਮਰਥਨ,কাৰ্য্যৰ সমৰ্থন
"ਕਲਪਨਾ ਕਰੋ, ਮੰਨ ਲਓ","imagine, ধৰি লওক"
ਉੱਚ,ওখ
ਕਰਨੀ,কৰ্ণী
"ਸਤਹ, ਸਤਹ, ਸਤਹ","পৃষ্ঠ, পৃষ্ঠ, পৃষ্ঠ"
ਡੋਰਸਲ ਖੇਤਰ,পৃষ্ঠীয় অংশ
ਪੇਜ ਅਟੁੱਟ,পৃষ্ঠা অবিচ্ছেদ্য
ਕਵਰ,আৱৰণ
ਕਵਰ,আৱৰণ
ਕਵਰ ਦਾ ਨਕਸ਼ਾ,কভাৰ মেপ
ਸਾਈਨ,চিহ্ন
ਪ੍ਰਤੀਕ ਤਰਕ,প্ৰতীকী যুক্তি
ਪ੍ਰਤੀਕ ਮਾਡਲ,প্ৰতীকী আৰ্হি
ਸਮਮਿਤੀ,প্ৰতিসম
isometric,সমমিতি
"ਸਮਮਿਤੀ ਨਿਰਧਾਰਕ, ਸਮਰੂਪ ਨਿਰਧਾਰਕ","প্ৰতিসম নিৰ্ণায়ক, প্ৰতিসম নিৰ্ণায়ক"
ਸਮਮਿਤੀ ਅੰਤਰ,প্ৰতিসম পাৰ্থক্য
ਸਮਮਿਤੀ ਮੈਟ੍ਰਿਕਸ,প্ৰতিসম মেট্ৰিক্স
ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ,ব্যৱস্থা বিশ্লেষণ ব্যৱস্থা বিশ্লেষণ
ਲੜੀਵਾਰ ਨਮੂਨਾ,ক্ৰমিক নমুনা সংগ্ৰহ
"ਮੇਜ਼, ਮੇਜ਼","টেবুল, টেবুল"
"ਮੇਜ਼, ਮੇਜ਼","টেবুল, টেবুল"
ਅਟੁੱਟ ਸਾਰਣੀ,অবিচ্ছেদ্য টেবুল
"ਸਾਰਣੀਦਾਰ, ਸਮਤਲ","টেবুলাৰ, সমতল"
ਸਾਰਣੀ ਫਾਰਮ,টেবুলাৰ ৰূপ
"ਸਾਰਣੀਬੱਧ ਲਘੂਗਣਕ, ਸਾਰਣੀਬੱਧ ਲਘੂਗਣਕ","টেবুলাৰ লগাৰিদম, টেবুলাৰ লগাৰিদম"
ਸਾਰਣੀ,টেবুলত লিখা
ਸਾਰਣੀ ਮੁੱਲ,টেবুলাৰ মানসমূহ
ਸਾਰਣੀ,টেবুলেচন
"ਟੇਬੂਲੇਟਰ, ਟੇਬੂਲਰ ਮਸ਼ੀਨ, ਟੇਬੂਲਰ","টেবুলাৰ, টেবুলাৰ মেচিন, টেবুলাৰ"
"ਪੂਛ, ਪੂਛ","ঠেং, ঠেং"
ਪੂਛ ਦਾ ਖੇਤਰ (ਵੰਡ ਦਾ),ঠেংৰ অঞ্চল (বিতৰণৰ)
ਛੂਹ,স্পৰ্শ
"ਸਪਰਸ਼, ਸਪਰਸ਼, ਸਪਰਸ਼, ਸਪਰਸ਼","স্পৰ্শক, স্পৰ্শক, স্পৰ্শক, স্পৰ্শক"
ਟੱਚ ਫਲੀਸ ਫਲੈਟ,লোম সমতল স্পৰ্শ কৰক
"ਸਪਰਸ਼, ਸਪਰਸ਼","স্পৰ্শযোগ্য, স্পৰ্শক"
ਟੈਂਜੈਂਟ ਕੰਪੋਨੈਂਟ,স্পৰ্শক উপাদান
ਸਪਰਸ਼ ਕੱਟ,স্পৰ্শক কাটি
ਸਪਰਸ਼ ਲਾਈਨ,স্পৰ্শক ৰেখা
"ਸਪਰਸ਼ ਜਹਾਜ਼, ਸਪਰਸ਼ ਜਹਾਜ਼","স্পৰ্শযোগ্য সমতল, স্পৰ্শযোগ্য সমতল"
ਛੂਹ ਆਬਾਦੀ,স্পৰ্শ জনসংখ্যা
ਟੇਪ ਪੰਚ,টেপ পাঞ্চ
ਟੇਪ ਰੀਡਰ,টেপ ৰিডাৰ
ਟਾਬਰੀ ਦਾ ਪ੍ਰਮੇਯ,টাউব্ৰিৰ উপপাদ্য
ਟੇਲਰ ਸਿਧਾਂਤ,টেইলৰ উপপাদ্য
Shebyshev ਦੂਰੀ,শ্বেবিশ্বেভৰ দূৰত্ব
t-ਵੰਡ,t-বিতৰণ
ਅੰਤਰਜਾਤੀ ਲੜੀ,আন্তঃপ্ৰজাতিৰ শৃংখলা
ਅਸਥਾਈ ਧੁਰੇ,টেম্প&#39;ৰেল স্থানাংক
ਅਸਥਾਈ ਸਬੰਧ,লৌকিক সম্পৰ্ক
ਸਮਾਂ ਵੇਰੀਏਬਲ,সময়ৰ চলক
ਲਚੀਲਾਪਨ,টান শক্তি
"ਖੇਤਰ, ਟੈਂਸਰ","ফিল্ড, টেনছৰ"
ਖੇਤਰ ਵਿਸ਼ਲੇਸ਼ਣ,ক্ষেত্ৰ বিশ্লেষণ
ਖੇਤਰ ਉਤਪਾਦ,ক্ষেত্ৰৰ উৎপাদন
ਅਸਥਾਈ ਸੰਰਚਨਾ,অস্থায়ী বিন্যাস
ਪੋਸਟ,ডাক
ਪਾਬੰਦੀ ਖਤਮ ਕਰੋ,নিষেধাজ্ঞা শেষ কৰক
ਅੰਤਮ ਵੇਗ ਡੁਬਕੀ,চূড়ান্ত বেগ ডুব
ਦਸ਼ਮਲਵ ਨੂੰ ਖਤਮ ਕਰਨਾ,দশমিক সমাপ্ত কৰা
ਦਰਜਾ ਮੁੱਲ,ৰেংক মূল্য
ਕਦਮ ਅੰਤਰ,ষ্টেপ পাৰ্থক্য
ਪੜਾਅਵਾਰ ਏਕੀਕਰਣ,স্তৰভিত্তিক সংহতি
"ਤਿਕੋਣੀ, ਤਿਕੋਣੀ","ত্ৰিকোণীয়, ত্ৰিকোণীয়"
ਟੈਸਟਿੰਗ,পৰীক্ষা কৰা হৈছে
ਪਰਿਵਰਤਨ ਸਮਰੂਪਤਾ ਦਾ ਟੈਸਟ,ভ্যাৰিয়েন্স একাকাৰীতাৰ পৰীক্ষা
ਟੈਸਟ ਫੰਕਸ਼ਨ,পৰীক্ষা কাৰ্য্য
ਪਰਿਕਲਪਨਾ ਟੈਸਟਿੰਗ,অনুমান পৰীক্ষণ
ਮਹੱਤਤਾ ਟੈਸਟ,তাৎপৰ্য্য পৰীক্ষা
ਟੈਸਟ ਦਾ ਨਮੂਨਾ,পৰীক্ষাৰ নমুনা
tetrahedral,চতুৰ্ভুজ
tetrahedral ਕੋਣ,চতুৰ্ভুজ কোণ
ਚਤੁਰਭੁਜ,চতুৰ্ভুজ
ਪ੍ਰਮੇਯ,উপপাদ্য
ਬਕਾਇਆ ਪ੍ਰਮੇਯ,অৱশিষ্ট উপপাদ্য
ਸਿਧਾਂਤਕ ਮੰਗ ਫੰਕਸ਼ਨ,তাত্ত্বিক চাহিদাৰ ফলন
ਸਿਧਾਂਤਕ ਨਿਰੰਤਰ ਵੰਡ,তাত্ত্বিক বিচ্ছিন্ন বিতৰণ
ਸਿਧਾਂਤਕ ਗਲਤੀ,তাত্ত্বিক ভুল
ਸਿਧਾਂਤਕ ਵਿਵਸਥਾ,তাত্ত্বিক সমন্বয়
ਸਿਧਾਂਤਕ ਬਣਤਰ,তাত্ত্বিক প্ৰণয়ন
ਸਿਧਾਂਤਕ ਬਾਰੰਬਾਰਤਾ,তাত্ত্বিক কম্পাঙ্ক
"ਸਿਧਾਂਤ ਵਿੱਚ, ਸਿਧਾਂਤ ਵਿੱਚ","নীতিগতভাৱে, নীতিগতভাৱে"
ਸਿਧਾਂਤਕ ਮਾਡਲ,তাত্ত্বিক আৰ্হি
ਸਿਧਾਂਤਕ ਬਣਤਰ,তাত্ত্বিক প্ৰণয়ন
ਸਮੀਕਰਨ ਸਿਧਾਂਤ,সমীকৰণ তত্ত্ব
ਗਲਤੀ ਥਿਊਰੀ,ভুল তত্ত্ব
ਮੁਲਾਂਕਣ ਸਿਧਾਂਤ,মূল্যায়ন তত্ত্ব
ਫੰਕਸ਼ਨ ਥਿਊਰੀ,ফাংচন তত্ত্ব
ਖੇਡ ਥਿਊਰੀ,গেম তত্ত্ব
ਗੁਰੂਤਾ ਥਿਊਰੀ,মহাকৰ্ষণ তত্ত্ব
ਜਾਣਕਾਰੀ ਥਿਊਰੀ,তথ্য তত্ত্ব
ਬਦਲ ਦਾ ਸਿਧਾਂਤ,প্ৰতিস্থাপন নীতি
ਸੈੱਟ ਥਿਊਰੀ,ছেট তত্ত্ব
ਕਤਾਰ ਥਿਊਰੀ,শাৰী তত্ত্ব
ਵੇਵ ਥਿਊਰੀ,তৰংগ তত্ত্ব
ਥਰਮੋਡਾਇਨਾਮਿਕ,তাপগতিবিদ্যা
ਪੇਚ ਚੂੜੀ,স্ক্ৰু বেংগল
ਸਟੀਰੀਓਸਕੋਪਿਕ,ষ্টেৰিঅ&#39;স্কোপিক
ਸਟੀਰੀਓਸਕੋਪਿਕ ਵੈਕਟਰ ਵਿਸ਼ਲੇਸ਼ਣ,ষ্টেৰিঅ&#39;স্কোপিক ভেক্টৰ বিশ্লেষণ
ਤਿਕੋਣੀ ਵਰਗੀਕਰਨ,ট্ৰাইড শ্ৰেণীবিভাজন
"ਪ੍ਰੋਜੈਕਸ਼ਨ, ਡ੍ਰੌਪ","প্ৰজেকচন, ড্ৰপ"
"ਜ਼ੋਰ, ਜ਼ੋਰ","ঠেলা, ঠেলা"
"ਸਮਾਂ, ਅਵਧੀ, ਮਿਆਦ","সময়, সময়সীমা, সময়সীমা"
ਸਮਾਂ ਧੁਰਾ,সময় অক্ষ
ਕਾਲਾ ਨਿਰਭਰਤਾ,ক&#39;লা নিৰ্ভৰশীলতা
ਸਮਾਂ ਨਿਰਭਰ ਬਣਤਰ ਸਮੀਕਰਨ,সময় নিৰ্ভৰশীল গঠন সমীকৰণ
ਸਮੇਂ &#39;ਤੇ ਨਿਰਭਰ ਪ੍ਰਕਿਰਿਆ,সময় নিৰ্ভৰশীল প্ৰক্ৰিয়া
ਪੋਸਟ ਬੰਦ ਦਾ ਸਮਾਂ,পোষ্টৰ বন্ধৰ সময়
ਸਮਾਂ ਅੰਤਰਾਲ,সময়ৰ ব্যৱধান
ਸਮਾਂ ਲੜੀ,সময় শৃংখলা
ਸਮਾਂ ਲੜੀ ਦਾ ਵਿਸ਼ਲੇਸ਼ਣ,সময় শৃংখলা বিশ্লেষণ
ਟਾਈਮ ਸੀਰੀਜ਼ ਟਰੱਸਟ,সময় শৃংখলা বিশ্বাস
ਸਮਾਂ ਪ੍ਰਣਾਲੀ,সময় ব্যৱস্থা
"ਸਹਿਣਸ਼ੀਲਤਾ, ਸਹਿਣਸ਼ੀਲਤਾ","সহনশীলতা, সহনশীলতা"
ਸਹਿਯੋਗ ਅੰਤਰਾਲ,সমৰ্থন ব্যৱধান
ਸਹਿ-ਮੰਜ਼ਿਲ,সহ-মজিয়া
"ਸਹਿਣਸ਼ੀਲਤਾ ਸੀਮਾ, ਸਹਿਣਸ਼ੀਲਤਾ ਸੀਮਾ","সহনশীলতাৰ সীমা, সহনশীলতাৰ সীমা"
ਟੌਪੋਲੋਜੀਕਲ,টপোলজিকেল
ਟੌਪੋਲੋਜੀਕਲ ਦਵੈਤ,টপোলজিকেল দ্বৈততা
ਟੌਪੋਲੋਜੀਕਲ ਗਰੁੱਪ,টপোলজিকেল গোট
ਟੌਪੋਲੋਜੀਕਲ ਆਈਸੋਮੋਰਫਿਜ਼ਮ,টপোলজিকেল সমৰূপতা
ਟੌਪੋਲੋਜੀਕਲ ਰੇਖਿਕ ਸਪੇਸ,টপোলজিকেল ৰৈখিক স্থান
ਟੌਪੋਲੋਜੀਕਲ ਤੌਰ &#39;ਤੇ,টপোলজিকেলভাৱে
ਟੌਪੋਗ੍ਰਾਫਿਕ ਮੈਪਿੰਗ,ট&#39;প&#39;গ্ৰাফিক মেপিং
ਟੌਪੋਲੋਜੀਕਲ ਜਾਇਦਾਦ,টপোলজিকেল বৈশিষ্ট্য
ਟੌਪੋਲੋਜੀਕਲ ਆਬਾਦੀ,টপোলজিকেল জনসংখ্যা
ਟੌਪੋਲੋਜੀਕਲ ਵੈਕਟਰ ਸਪੇਸ,টপোলজিকেল ভেক্টৰ স্থান
"ਟੌਪੋਲੋਜੀ, ਟੌਪੋਲੋਜੀ","টপোলজি, টপোলজি"
"ਕੜਵੱਲ, ਕੜਵੱਲ, ਕੜਵੱਲ","কনভলচন, স্পাম, কনভলচন"
"ਸਰਕੂਲਰ ਠੋਸ-ਰਿੰਗ, ਟੋਰਸ","বৃত্তাকাৰ কঠিন-আঙঠি, torus"
"ਕੁੱਲ, ਜੋੜ (ਸ.), ਪੂਰਾ, ਸੰਪੂਰਨ (v.)","মুঠ, যোগফল (স.), সম্পূৰ্ণ, সম্পূৰ্ণ (v.)"
ਪੂਰਾ ਡੈਰੀਵੇਟਿਵ,সম্পূৰ্ণ ডেৰাইভেটিভ
ਸੰਪੂਰਣ ਅੰਤਰ,নিখুঁত পাৰ্থক্য
ਪੂਰਨ ਅੰਤਰ ਸਮੀਕਰਨ,সম্পূৰ্ণ অৱভেদ্য সমীকৰণ
ਡੂੰਘਾਈ ਨਾਲ ਨਿਰੀਖਣ,পুংখানুপুংখ পৰিদৰ্শন কৰা
ਪੂਰੀ ਤਰ੍ਹਾਂ ਨਾਲ ਬੰਨ੍ਹਿਆ ਹੋਇਆ,সম্পূৰ্ণৰূপে বান্ধ খাই আছে
ਬਿਲਕੁਲ ਆਰਡਰ ਕੀਤਾ ਸੈੱਟ,নিখুঁতভাৱে অৰ্ডাৰ কৰা চেট
ਸੰਪੂਰਨ ਸੀਰੀਅਲਾਈਜ਼ੇਸ਼ਨ,সম্পূৰ্ণ ক্ৰমিককৰণ
"ਟਰੇਸ ਕਰਨਾ, ਟਰੇਸ ਕਰਨਾ (ed.), ਵਿੰਨ੍ਹਣਾ (n.), ਟਰੇਸ ਕਰਨਾ (v.)","ট্ৰেচ কৰা, ট্ৰেচ কৰা (n.), বিন্ধা (n.), ট্ৰেচ কৰা (v.)"
ਮੈਟਰਿਕਸ ਟਰੇਸ,মেট্ৰিক্স ট্ৰেচ
"ਟਰੇਸਿੰਗ, ਮਾਰਕਿੰਗ","ট্ৰেচিং, চিহ্নিত কৰা"
ਰੈਗੂਲੇਸ਼ਨ ਫੰਕਸ਼ਨ,নিয়ন্ত্ৰণ কাৰ্য্য
"ਟ੍ਰੈਜੈਕਟਰੀ, ਟ੍ਰੈਜੈਕਟਰੀ, ਟ੍ਰੈਜੈਕਟਰੀ","ট্ৰেজেক্টৰী, ট্ৰেজেক্টৰী, ট্ৰেজেক্টৰী"
ਪਾਰਦਰਸ਼ੀ,অতিক্ৰমণীয়
ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ,বীজগণিতীয় সমীকৰণ
ਬੀਜਗਣਿਤ ਫੰਕਸ਼ਨ,বীজগণিতীয় ফলন
ਬੀਜਗਣਿਤ ਸੰਖਿਆ,বীজগণিতীয় সংখ্যা
"ਤਬਾਦਲਾ, ਤਬਾਦਲਾ","স্থানান্তৰ, স্থানান্তৰ"
ਅੰਤਰ ਫੰਕਸ਼ਨ,ডিফাৰেন্সিয়েল ফাংচন
ਸੀਮਿਤ ਆਗਮਨ,সসীম আগমন
ਅਨੰਤ ਸੰਖਿਆ,অসীম সংখ্যা
ਪਰਿਵਰਤਨ,ভিন্নতা
ਪਰਿਵਰਤਨ ਫਾਰਮੂਲਾ,ৰূপান্তৰ সূত্ৰ
ਪਰਿਵਰਤਨ ਮੈਟ੍ਰਿਕਸ,ৰূপান্তৰ মেট্ৰিক্স
ਕੋਆਰਡੀਨੇਟਸ ਦੀ ਤਬਦੀਲੀ,স্থানাংকৰ ৰূপান্তৰ
ਤਬਦੀਲੀ ਫੰਕਸ਼ਨ,ৰূপান্তৰ কাৰ্য্য
ਪਰਿਵਰਤਿਤ ਮੈਟ੍ਰਿਕਸ,ৰূপান্তৰিত মেট্ৰিক্স
ਸ਼ਿਪਿੰਗ ਸਮੱਸਿਆ,শিপিং সমস্যা
ਵਕਤੀ ਵਿਹਾਰ,ক্ষণিক আচৰণ
ਪਲ ਦਾ ਹੱਲ,ক্ষণিক সমাধান
ਲਾਗ,ৰোগ বিয়পা অৱস্থা
