Punjabi,Odiya
ਸੁਪਰ ਸਕੇਲਰ ਪ੍ਰੋਸੈਸਰ,ସୁପର ସ୍କାଲାର୍ ସଞ୍ଚାଳକ |
ਇਮਪਿਊਟੇਸ਼ਨ ਥਿਊਰਮ,ଅପରାଧ ଥିଓରେମ୍ |
ਫੀਡ ਵੋਲਟੇਜ ਬੇਦਖਲੀ ਅਨੁਪਾਤ,ଫିଡ୍ ଭୋଲଟେଜ୍ ବହିଷ୍କାର ଅନୁପାତ |
ਸਹਾਇਕ ਚਿੱਪ,ସହାୟକ ଚିପ୍
ਕੈਰੀਅਰ ਮੋਡਿਊਲੇਸ਼ਨ ਨੂੰ ਰੋਕੋ,ବାହକ ମୋଡ୍ୟୁଲେସନ ବନ୍ଦ କରନ୍ତୁ |
ਸਤਹ ਆਵਾਜ਼ ਤਰੰਗ,ଭୂପୃଷ୍ଠ ଶବ୍ଦ ତରଙ୍ଗ |
ਪੰਨਾ ਰੁਕਾਵਟ,ପୃଷ୍ଠା ପ୍ରତିବନ୍ଧକ |
ਪੇਜ ਬਾਰ ਡਿਟੈਕਟਰ,ପୃଷ୍ଠା ଦଣ୍ଡିକା
ਪੰਨਾ ਚਾਰਜ,ପୃଷ୍ଠା ଚାର୍ଜ |
ਪੇਜ ਸਟੈਪ ਸਟ੍ਰੀਮ,ପୃଷ୍ଠା ଷ୍ଟେପ୍ ଷ୍ଟ୍ରିମ୍ |
ਇੰਸਟਾਲ ਜੰਤਰ,ସଂସ୍ଥାପିତ ଉପକରଣ
ਪੰਨਾ ਸਥਾਪਿਤ ਤਕਨਾਲੋਜੀ,ପୃଷ୍ଠା ସଂସ୍ଥାପିତ ଟେକ୍ନୋଲୋଜି |
ਵਾਧਾ,ବୃଦ୍ଧି
ਵਾਧਾ ਸਟਰੀਮ,ସର୍ଜ୍ କରେଣ୍ଟ୍ |
ਵਾਧਾ ਰੁਕਾਵਟ,ବୃଦ୍ଧି ପ୍ରତିରୋଧ
ਵਾਧਾ ਰੱਖਿਅਕ,ସର୍ଜ୍ ପ୍ରୋଟେକ୍ଟର୍ |
ਵਿਕਾਸ ਰਜਿਸਟਰ,ଅଭିବୃଦ୍ଧି ରେଜିଷ୍ଟର |
ਸੈਡੇਟਿਵ,sedative
ਵਾਧਾ ਵੋਲਟੇਜ,ସର୍ଜ୍ ଭୋଲଟେଜ୍ |
ਜਵਾਬਦੇਹੀ,ପ୍ରତିକ୍ରିୟାଶୀଳତା |
ਸੰਵੇਦਨਸ਼ੀਲਤਾ,ସମ୍ବେଦନଶୀଳତା
ਰੋਧਕ ਵੋਲਟੇਜ,ପ୍ରତିରୋଧକ ଭୋଲଟେଜ୍ |
ਸੋਯੂਜ਼ ਟਰਮੀਨਲ,ସୋୟୁଜ୍ ଟର୍ମିନାଲ୍ |
ਫੈਲਾਓ ਜਨਰੇਟਰ,ପ୍ରଶଂସକ ଜେନେରେଟର
ਤਿਆਰੀ ਯੂਨਿਟ,ପ୍ରସ୍ତୁତି ୟୁନିଟ୍
ਓਸਿਲੇਸ਼ਨ,ଦୋହରିବା |
ਡੋਲਨ ਚੋਕ,ଡୋଲାନ୍ ଚକ୍
ਸਵਿੱਚ ਤੋੜਨ ਵਾਲਾ,ସୁଇଚ୍ ବ୍ରେକର୍ |
ਬਦਲਿਆ ਕੈਪੇਸੀਟਰ,ସୁଇଚ୍ କ୍ୟାପେସିଟର୍ |
ਸਵਿੱਚ ਕੀਤਾ ਲਾਭ ਐਂਪਲੀਫਾਇਰ,ସୁଇଚ୍ ଲାଭ ଏମ୍ପ୍ଲିଫାୟର୍ |
ਬਦਲਣਾ,ସୁଇଚ୍
ਅਲਜਬਰਾ ਬਦਲਣਾ,ବୀଜ ବର୍ଣ୍ଣନା
ਸਵਿਚਿੰਗ ਸਰਕਟ,ସୁଇଚ୍ ସର୍କିଟ୍ |
ਬਿਜਲੀ ਸਪਲਾਈ ਨੂੰ ਬਦਲਣਾ,ବିଦ୍ୟୁତ୍ ଯୋଗାଣ
ਸਵਿਚਿੰਗ ਰੈਗੂਲੇਟਰ,ସୁଇଚ୍ ରେଗୁଲେଟର
ਤਰੰਗ ਬਦਲਣਾ,ତରଙ୍ଗ ଫର୍ମ ପରିବର୍ତ୍ତନ
ਪ੍ਰੋਗਰਾਮੇਬਲ ਟਾਈਮਰ ਬਦਲਿਆ,ପ୍ରୋଗ୍ରାମେବଲ୍ ଟାଇମର୍ ସୁଇଚ୍ ହୋଇଛି |
ਸਾਈਨ,ସାଇନ୍ କରନ୍ତୁ |
ਪ੍ਰਤੀਕ ਦੀ ਮਿਆਦ,ପ୍ରତୀକ ଅବଧି
ਪ੍ਰਤੀਕ ਲੇਬਲ,ସାଙ୍କେତିକ ଲେବଲ୍ |
ਸਮਕਾਲੀ ਵਿਭਾਜਕ,ସମକାଳୀନ ବିଚ୍ଛିନ୍ନକର୍ତ୍ତା |
ਸਮਕਾਲੀ ਸਰਕਟ,ସିଙ୍କ୍ରୋନସ୍ ସର୍କିଟ୍ |
ਸਮਕਾਲੀ ਸਿਗਨਲ,ସମକାଳୀନ ସଙ୍କେତ
ਸਿੰਕ੍ਰੋਨਾਈਜ਼ਰ,ସିଙ୍କ୍ରୋନାଇଜର୍
ਸਮਕਾਲੀ ਕੈਲਕੁਲੇਟਰ,ସିଙ୍କ୍ରୋନସ୍ କାଲକୁଲେଟର
ਸਮਕਾਲੀ ਖੋਜੀ,ସିଙ୍କ୍ରୋନସ୍ ଡିଟେକ୍ଟର୍ |
ਸਮਕਾਲੀ ਪ੍ਰਸਾਰਣ,ସିଙ୍କ୍ରୋନସ୍ ଟ୍ରାନ୍ସମିସନ୍ |
ਸਮਕਾਲੀ ਖੋਜ,ସମକାଳୀନ ଚିହ୍ନଟ |
ਵਾਕ ਗਠਨ,ବାକ୍ୟ ଗଠନ
ਬਾਰੰਬਾਰਤਾ ਸਿੰਥੇਸਾਈਜ਼ਰ,ଫ୍ରିକ୍ୱେନ୍ସି ସିନ୍ଥେସାଇଜର |
"ਸਰੀਰ ਡਿਜ਼ਾਈਨ, ਸਿਸਟਮ ਡਿਜ਼ਾਈਨ","ଶରୀର ଡିଜାଇନ୍, ସିଷ୍ଟମ୍ ଡିଜାଇନ୍ |"
ਟੀ-ਪਾਈ ਪਰਿਵਰਤਨ,ଟି-ପାଇ ରୂପାନ୍ତର |
"ਟੈਕੋਮੀਟਰ, ਰੋਟੇਸ਼ਨਲ ਵੋਲਟਮੀਟਰ","ଟାକୋମିଟର, ଘୂର୍ଣ୍ଣନ ଗେଜ୍ |"
ਪੂਛ ਧਾਰਾ,ଲାଞ୍ଜ ପ୍ରବାହ |
ਟੈਂਕ ਸਰਕਟ,ଟ୍ୟାଙ୍କ ସର୍କିଟ |
tantalum capacitor,ଟାଣ୍ଟାଲମ୍ କ୍ୟାପେସିଟର୍ |
ਬਰਖਾਸਤਗੀ,ବହିଷ୍କାର
ਟੇਪ ਰੀਪਲੇਅ,ଟେପ୍ ରିପ୍ଲେ |
"ਹਟਾਉਣ ਵਾਲਾ, ਕੱਢਣ ਵਾਲਾ","ଅପସାରଣକାରୀ, ନିର୍ବାହକାରୀ |"
tarbel ਸਫ਼ਾ,tarbel ପୃଷ୍ଠା |
ਟੀ-ਕਨੈਕਟਰ,ଟି-ସଂଯୋଜକ |
ਟੈਲੀਡੇਲਟਸ ਪੇਪਰ,ଟେଲିଡେଲ୍ଟସ୍ କାଗଜ |
ਟੂਰ ਮਾਪ,ଭ୍ରମଣ ମାପ
"ਟੈਲੀਫੋਨੀ, ਟੈਲੀਫੋਨੀ","ଟେଲିଫୋନି, ଟେଲିଫୋନି |"
ਟੈਲੀਗ੍ਰਾਫਰ,ଟେଲିଗ୍ରାଫର୍ |
"ਟੈਲੀਵਿਜ਼ਨ, ਦੂਰਦਰਸ਼ਨ","ଟେଲିଭିଜନ, ଦ୍ୱାରଦ୍ୱାର |"
ਟੈਲੀਵਿਜ਼ਨ ਕੈਮਰਾ,ଟେଲିଭିଜନ କ୍ୟାମେରା |
ਟੈਲੀਵਿਜ਼ਨ ਰਿਸੀਵਰ,ଟେଲିଭିଜନ୍ ରସିଭର୍ |
ਟੈਲੀਗਨ ਥਿਊਰਮ,ଟେଲିଗନ୍ ଥିଓରେମ୍ |
tetrode,ଟେଟ୍ରୋଡ୍ |
ਗਰਮੀ ਦਾ ਮੁਆਵਜ਼ਾ,ଉତ୍ତାପ କ୍ଷତିପୂରଣ
"rava, ਕ੍ਰਿਸਟਲ","ରାଭା, ସ୍ଫଟିକ୍ |"
ਹੀਟ-ਵੋਲਟੇਜ ਕਨਵਰਟਰ,ଉତ୍ତାପ-ଭୋଲଟେଜ୍ କନଭର୍ଟର |
ਅਸਥਾਈ ਡਾਟਾ ਰਜਿਸਟਰ,ଅସ୍ଥାୟୀ ତଥ୍ୟ ରେଜିଷ୍ଟର |
ਅਖੀਰੀ ਸਟੇਸ਼ਨ,ଟର୍ମିନାଲ୍
ਟੈਸਟ ਦੀ ਅਗਵਾਈ,ପରୀକ୍ଷା ଲିଡ୍ |
ਟੈਸਟ ਸਿਗਨਲ,ପରୀକ୍ଷା ସଙ୍କେତ
ਚਤੁਰਭੁਜ ਪਰਮਾਣੂ,ଚତୁର୍ଥାଂଶ ପରମାଣୁ |
ਥਰਮਲ ਰਨਆਫ,ଥର୍ମାଲ୍ ରନ୍ଫ୍ |
ਥਰਮਲ ਅਲੱਗ-ਥਲੱਗ,ତାପଜ ବିଚ୍ଛିନ୍ନତା |
"ਥਰਮਲ ਸ਼ੋਰ, ਥਰਮਲ ਸ਼ੋਰ","ତାପଜ ଶବ୍ଦ, ତାପଜ ଶବ୍ଦ |"
ਥਰਮਲ ਆਕਸੀਕਰਨ,ତାପଜ ଅକ୍ସିଡେସନ୍ |
ਥਰਮਲ ਪ੍ਰਤੀਰੋਧ,ତାପଜ ପ୍ରତିରୋଧ
ਥਰਮਲ ਬਚਣ,ତାପଜ ପଳାୟନ |
ਗਰਮੀ ਬਰੇਕ,ଉତ୍ତାପ ବିରତି
ਥਰਮਲ ਸਥਿਰਤਾ,ତାପଜ ସ୍ଥିରତା |
ਥਰਮਿਓਨਿਕ ਨਿਕਾਸ,ଥର୍ମୋନିକ୍ ନିର୍ଗମନ |
ਗਰਮੀ ਪ੍ਰਤੀਰੋਧ,ଉତ୍ତାପ ପ୍ରତିରୋଧ
thermocouple,ଥର୍ମୋକୁଲ୍ |
ਥਰਮਲ ਪ੍ਰਭਾਵ,ତାପଜ ପ୍ରଭାବ
ਗਰਮੀ ਕੰਟਰੋਲਰ,ଉତ୍ତାପ ନିୟନ୍ତ୍ରକ
thevenin ਪ੍ਰਮੇਯ,ଥେଭେନିନ୍ ଥିଓରେମ୍ |
ਪਤਲੀ ਝਿੱਲੀ,ପତଳା ମେମ୍ବ୍ରେନ୍ |
ਪਤਲੀ ਝਿੱਲੀ capacitor,ପତଳା ମେମ୍ବ୍ରେନ୍ କ୍ୟାପେସିଟର୍ |
ਪਤਲੀ ਝਿੱਲੀ ਪ੍ਰਤੀਰੋਧ,ପତଳା ମେମ୍ବ୍ରେନ୍ ପ୍ରତିରୋଧ |
ਥੋਰੀਅਮ ਕੋਟੇਡ ਟੰਗਸਟਨ ਕੈਥੋਡ,ଥୋରିୟମ୍ ଆବୃତ ଟୁଙ୍ଗଷ୍ଟେନ୍ କ୍ୟାଥୋଡ୍ |
ਸ਼ਕਤੀ ਨਿਯਮ,ଶକ୍ତି ନିୟମ |
ਟ੍ਰਿਪਲ ਸਰਕਟ,ଟ୍ରିପଲ୍ ସର୍କିଟ୍ |
ਤ੍ਰਿ-ਰਾਜ ਰਾਮ,ତ୍ରି-ରାଜ୍ୟ ମେଷ |
ਟ੍ਰਾਈ-ਐਂਡ ਰੈਗੂਲੇਟਰ,ତ୍ରି-ଶେଷ ନିୟନ୍ତ୍ରକ |
ਸਿਲ ਡਿਟੈਕਟਰ,ସିଲ୍ ଡିଟେକ୍ଟର୍ |
ਸਿਲ ਵੋਲਟੇਜ,ସିଲ୍ ଭୋଲଟେଜ୍ |
thyratron ਟਿਊਬ,ଥାଇରାଟ୍ରନ୍ ଟ୍ୟୁବ୍ |
"ਮੁੜ ਨਿਵੇਸ਼, ਥੋੜ੍ਹੇ ਸਮੇਂ ਲਈ","ପୁନ vest ନିବେଶ, ଅଳ୍ପ ସମୟର |"
ਟਿੱਕਲਰ ਔਸਿਲੇਟਰ,ଟିକଲର ଓସିଲେଟର |
ਤੰਗ ਜੋੜੀ,କଠିନ ଯୋଡି |
ਝੁਕਾਓ,ଟିଲ୍ଟ |
ਸਮਾਂ ਅਧਾਰਤ ਸਰਕਟ,ସମୟ ଆଧାରିତ ସର୍କିଟ |
ਟਾਈਮਰ ਜਨਰੇਟਰ,ଟାଇମର୍ ଜେନେରେଟର
ਟਾਈਮ ਬੇਸ ਵੋਲਟੇਜ,ଟାଇମ୍ ବେସ୍ ଭୋଲଟେଜ୍ |
ਕਾਲ ਦੇਰੀ,କଲ୍ ବିଳମ୍ବ
ਸਮਾਂ ਖੇਤਰ ਪ੍ਰਤੀਬਿੰਬਤਾ,ସମୟ ମଣ୍ଡଳ ପ୍ରତିଫଳନ
ਸਮਾਂ ਮਾਰਕਰ ਜਨਰੇਟਰ,ସମୟ ମାର୍କର ଜେନେରେଟର |
ਕਾਲ ਭਾਗੀ,କାଲ୍ ଭାଗୀ |
ਟਾਈਮ ਵਿੰਡੋ,ସମୟ ୱିଣ୍ଡୋ |
ਟਾਈਮਿੰਗ ਮੋਡ ਸਵਿਚਿੰਗ,ଟାଇମିଂ ମୋଡ୍ ସୁଇଚ୍
"ਸਮਾਂ ਕੰਟਰੋਲਰ, ਸਮਾਂ ਨਿਯੰਤਰਣ ਕਰਨ ਵਾਲਾ","ସମୟ ନିୟନ୍ତ୍ରକ, ସମୟ ନିୟନ୍ତ୍ରକ |"
ਕੰਟਰੋਲਰ ਮੋਟਰ ਨੂੰ ਕਾਲ ਕਰੋ,କଣ୍ଟ୍ରୋଲର୍ ମୋଟରକୁ କଲ୍ କରନ୍ତୁ |
ਸਮਾਂ ਸੈੱਟ ਚਿੱਤਰ,ସମୟ ସେଟ୍ ଚିତ୍ର |
ਟਾਈਮ ਐਡਜਸਟਮੈਂਟ ਝਟਕਾ,ସମୟ ଆଡଜଷ୍ଟମେଣ୍ଟ୍ ଜିଟର୍ |
ਕ੍ਰੋਨੋਮੀਟਰ ਮਾਰਕਰ ਜਨਰੇਟਰ,କ୍ରୋନୋମିଟର ମାର୍କର ଜେନେରେଟର |
ਕਾਲ ਐਡਜਸਟਰ ਨੈੱਟਵਰਕ,ଆଡଜଷ୍ଟର ନେଟୱାର୍କକୁ କଲ୍ କରନ୍ତୁ |
ਟੀ-ਨੈੱਟਵਰਕ,ଟି-ନେଟୱାର୍କ |
ਟੌਗਲ ਸਵਿੱਚ,ସୁଇଚ୍ ଟୋଗଲ୍ କରନ୍ତୁ |
ਟੋਕਨ ਬੱਸ ਨੈੱਟਵਰਕ,ଟୋକେନ୍ ବସ୍ ନେଟୱାର୍କ |
ਟੋਕਨ ਨੈੱਟਵਰਕ,ଟୋକେନ୍ ନେଟୱାର୍କ |
ਸਵੀਕਾਰਯੋਗ ਤਬਦੀਲੀ,ଗ୍ରହଣୀୟ ପରିବର୍ତ୍ତନ |
ਵੋਕਲ ਧਮਾਕੇ ਜਨਰੇਟਰ,ଭୋକାଲ୍ ବ୍ଲାଷ୍ଟ ଜେନେରେଟର |
toroid,ଟୋରଏଡ୍ |
torus antenna,ଟୋରସ୍ ଆଣ୍ଟେନା |
ਪੂਰੀ ਹਾਰਮੋਨਿਕ ਵਿਗਾੜ,ପୂର୍ଣ୍ଣ ହାରମୋନିକ୍ ବିକୃତି |
ਟੋਟੇਮ ਪੋਲ,ଟୋଟେମ୍ ପୋଲ
ਟੋਟੇਮ-ਪੋਲ ਟਰਾਂਜ਼ਿਸਟਰ,ଟୋଟେମ୍-ପୋଲ୍ ଟ୍ରାନଜିଷ୍ଟର |
ਟੱਚ ਸਵਿੱਚ,ଟଚ୍ ସୁଇଚ୍
ਸਪਰਸ਼ ਵੋਕਲਾਈਜ਼ੇਸ਼ਨ,ଟ୍ୟାକ୍ଟିଲ୍ ଭୋକାଲାଇଜେସନ୍ |
ਟੀ-ਪੈਡ,ଟି-ପ୍ୟାଡ୍ |
ਤਿਹਰਾ,treble
"ਟਰੇਸਿੰਗ, ਟਰੇਸਿੰਗ","ଅନୁସନ୍ଧାନ, ଅନୁସନ୍ଧାନ"
"ਟਰੈਕ ਬਾਲ, ਟਰੈਕ ਬਾਲ","ଟ୍ରାକ୍ ବଲ୍, ଟ୍ରାକ୍ ବଲ୍ |"
ਪਾਲਣਾ,ଅନୁକରଣ
ਟਰੈਕਿੰਗ ਅਤੇ ਕੰਟਰੋਲ ਸਰਕਟ,ଟ୍ରାକିଂ ଏବଂ କଣ୍ଟ୍ରୋଲ୍ ସର୍କିଟ୍ |
"ਪਿਛਲਾ ਕੋਰ, ਪਿਛਲਾ ਕੋਰ","ପଛ କୋର୍, ଟ୍ରେଲିଂ କୋର୍ |"
ਕੋਚ,ପ୍ରଶିକ୍ଷକ
ਪਾਲਣਾ,ଅନୁକରଣ
ਪਰਸਪਰਤਾ,ପାରସ୍ପରିକତା
ਅੰਤਰ-ਚਾਲਕਤਾ,ଆନ୍ତ c କ୍ରିୟାଶୀଳତା |
ਟ੍ਰਾਂਸਡਿਊਸਰ,ଟ୍ରାନ୍ସଡ୍ୟୁସର
ਟ੍ਰਾਂਸਫਰ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ,ସ୍ଥାନାନ୍ତର ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ
ਤਬਾਦਲਾ ਫੰਕਸ਼ਨ,ସ୍ଥାନାନ୍ତର କାର୍ଯ୍ୟ
ਤਬਾਦਲਾ ਲਾਭ,ଲାଭ ସ୍ଥାନାନ୍ତର କରନ୍ତୁ |
ਤਬਦੀਲੀ,ରୂପାନ୍ତର
"ਟ੍ਰਾਂਸਫਾਰਮਰ, ਟ੍ਰਾਂਸਫਾਰਮਰ","ଟ୍ରାନ୍ସଫର୍ମର, ଟ୍ରାନ୍ସଫର୍ମର"
ਟ੍ਰਾਂਸਫਾਰਮਰ ਜੋੜੇ ਐਂਪਲੀਫਾਇਰ,ଟ୍ରାନ୍ସଫର୍ମର ଯୋଡି ଆମ୍ପ୍ଲିଫାୟର୍ |
ਟ੍ਰਾਂਸਫਾਰਮਰ ਜੋੜਨਾ,ଟ୍ରାନ୍ସଫର୍ମର କପଲିଂ |
ਪਰਿਵਰਤਨਸ਼ੀਲ ਕੁਸ਼ਲਤਾ,ପରିବର୍ତ୍ତନଶୀଳ ଦକ୍ଷତା |
ਪਲ-ਪਲ,କ୍ଷଣିକ
ਪਲ ਦੀ ਉਲੰਘਣਾ,କ୍ଷଣସ୍ଥାୟୀ ଉଲ୍ଲଂଘନ |
ਪਲ-ਪਲ ਜਵਾਬ,କ୍ଷଣିକ ପ୍ରତିକ୍ରିୟା
ਅਸਥਾਈ retarder,କ୍ଷଣସ୍ଥାୟୀ ରିଟାର୍ଡର୍ |
ਟਰਾਂਜ਼ਿਸਟਰ ਬਲਾਕ,ଟ୍ରାନଜିଷ୍ଟର ବ୍ଲକ୍
ਟਰਾਂਜ਼ਿਸਟਰ ਮੌਜੂਦਾ ਲਾਭ,ଟ୍ରାନଜିଷ୍ଟର ସାମ୍ପ୍ରତିକ ଲାଭ |
ਟਰਾਂਜ਼ਿਸਟਰ ਸਵਿੱਚ,ଟ୍ରାନଜିଷ୍ଟର ସୁଇଚ୍ |
ਟਰਾਂਜ਼ਿਸਟਰ,ଟ୍ରାନଜିଷ୍ଟର
ਟਰਾਂਜ਼ਿਸਟਰ ਸ਼ੋਰ,ଟ୍ରାନଜିଷ୍ଟର ଶବ୍ଦ |
ਟਰਾਂਜ਼ਿਸਟਰ ਰੈਗੂਲੇਟਰ,ଟ୍ରାନଜିଷ୍ଟର ନିୟନ୍ତ୍ରକ |
ਜਾਣ ਵੇਲੇ,ପ୍ରସ୍ଥାନ ସମୟ
ਤਬਦੀਲੀ capacitor,ସଂକ୍ରମଣ କ୍ୟାପେସିଟର୍ |
ਤਬਦੀਲੀ ਕਾਰਕ,ସଂକ୍ରମଣ କାରକ |
ਤਬਦੀਲੀ ਦੀ ਬਾਰੰਬਾਰਤਾ,ସ୍ଥାନାନ୍ତରଣ ଆବୃତ୍ତି
ਤਬਦੀਲੀ ਜ਼ੋਨ,ସ୍ଥାନାନ୍ତରଣ କ୍ଷେତ୍ର
ਟ੍ਰਾਂਸਫਰ ਬਫਰ,ସ୍ଥାନାନ୍ତର ବଫର୍ |
ਸੰਚਾਰ ਦਾ ਨੁਕਸਾਨ,ସଂକ୍ରମଣ କ୍ଷତି
ਪਾਰਦਰਸ਼ੀਤਾ,ବ୍ୟାପ୍ତତା
"ਭੇਜਣ ਵਾਲਾ, ਭੇਜਣ ਵਾਲਾ","ପରିବହନକାରୀ, ପରିବହନକାରୀ |"
ਬਾਰੰਬਾਰਤਾ ਟ੍ਰਾਂਸਮੀਟਰ,ଫ୍ରିକ୍ୱେନ୍ସି ଟ୍ରାନ୍ସମିଟର
ਪਾਰਦਰਸ਼ੀ ਕੁੰਡੀ,ସ୍ୱଚ୍ଛ ଲ୍ୟାଚ୍ |
ਟ੍ਰਾਂਸਪੋਂਡਰ,ଟ୍ରାନ୍ସପଣ୍ଡର |
ਆਵਾਜਾਈ ਗੁਣਕ,ପରିବହନ ଗୁଣକର୍ତ୍ତା |
ਸਪੱਸ਼ਟ ਕਾਰਨ,ସ୍ପଷ୍ଟ କାରଣ
ਕਰਾਸ ਵਿਰੋਧ,କ୍ରସ୍ ପ୍ରତିରୋଧ
ਟ੍ਰਾਂਸਵਰਸ ਵੇਵ,ଟ୍ରାନ୍ସଭର୍ସ ତରଙ୍ଗ |
ਟ੍ਰਾਂਸਵਿਚ,ଟ୍ରାନ୍ସୱିଚ୍ |
ਨੈੱਟ,ନେଟ୍
trapezoidal ਲਹਿਰ,ଟ୍ରାପେଜଏଡାଲ୍ ତରଙ୍ଗ |
ਪ੍ਰਗਤੀਸ਼ੀਲ ਤਰੰਗ ਟਿਊਬ,ପ୍ରଗତିଶୀଳ ତରଙ୍ଗ ଟ୍ୟୁବ୍ |
ਝਰੀ ਵੱਖ,ଖୋଲା ପୃଥକତା |
triac,triac
ਤਿਕੋਣਾ ਵਰਗ ਵੇਵ ਪਰਿਵਰਤਕ,ତ୍ରିକୋଣୀୟ ସ୍କୋୟାର ତରଙ୍ଗ କନଭର୍ଟର |
ਤਿਕੋਣਾ-ਸਾਈਨ ਵੇਵ ਪਰਿਵਰਤਕ,ତ୍ରିକୋଣୀୟ-ସାଇନ ତରଙ୍ଗ କନଭର୍ଟର |
ਤਿਕੋਣੀ ਤਰੰਗ ਜਨਰੇਟਰ,ତ୍ରିକୋଣୀୟ ତରଙ୍ଗ ଜେନେରେଟର |
ਟਰਿੱਗਰ,ଟ୍ରିଗର
ਟਰਿੱਗਰ ਡਾਇਡ,ଡାୟୋଡ୍ ଟ୍ରିଗର କରନ୍ତୁ |
ਟਰਿੱਗਰ ਪਲਸ,ନାଡିକୁ ଟ୍ରିଗର କରନ୍ତୁ |
ਟਰਾਂਜ਼ਿਸਟਰ,ଟ୍ରାନଜିଷ୍ଟର
"ਸੂਖਮ ਵਿਵਸਥਾ, ਟ੍ਰਿਮ","ସୂକ୍ଷ୍ମ ଆଡଜଷ୍ଟେସନ୍, ଟ୍ରିମ୍ |"
ਮਾਈਕ੍ਰੋ ਐਡਜਸਟਰ,ମାଇକ୍ରୋ ଆଡଜଷ୍ଟର |
triode,ତ୍ରିରଙ୍ଗା |
ਵੰਡੀ ਕੁੰਡਲੀ,ରାଶିଫଳ
ਤੀਹਰਾ ਸ਼ੁੱਧਤਾ ਨੰਬਰ,ତ୍ରିଗୁଣ ସଠିକତା ସଂଖ୍ୟା |
ਤਿੰਨ ਪੜਾਅ ਬਫਰ,ତିନୋଟି ପର୍ଯ୍ୟାୟ ବଫର୍ |
ਤਿਕੋਣੀ ਤਰਕ,ତ୍ରିକୋଣୀୟ ତର୍କ
trochotron,ଟ୍ରୋକୋଟ୍ରନ୍ |
perturbation ਖਿੰਡੇ ਲਿੰਕ,ବିଘ୍ନ ବିଚ୍ଛିନ୍ନ ଲିଙ୍କ୍ |
troposphere,ଟ୍ରପୋସଫିସର୍ |
ਸਮੱਸਿਆ ਨਿਵਾਰਕ,ତ୍ରୁଟି ନିବାରଣକାରୀ
ਅਸਲ ਪਾਵਰ ਕਨਵਰਟਰ,ପ୍ରକୃତ ଶକ୍ତି ରୂପାନ୍ତରକାରୀ |
ਸੱਚਾ ਵਰਗ-ਮਤਲਬ ਰੂਟ ਵੋਲਟਮੀਟਰ,ପ୍ରକୃତ ବର୍ଗ-ଅର୍ଥ ମୂଳ ଭୋଲ୍ଟମିଟର |
ਸੱਚਾਈ ਸਾਰਣੀ,ସତ୍ୟ ସାରଣୀ
ਟੀ-ਰਾਜ,ଟି-ଷ୍ଟେଟ୍ |
TTL,TTL
ਟਿਊਬਲਰ ਕੈਪੇਸੀਟਰ,ଟ୍ୟୁବଲାର୍ କ୍ୟାପେସିଟର୍ |
ਟਿਊਨਡ ਐਂਪਲੀਫਾਇਰ,ସନ୍ତୁଳିତ ଏମ୍ପ୍ଲିଫାୟର୍ |
ਟਿਊਨਡ ਕੁਲੈਕਟਰ ਔਸਿਲੇਟਰ,ସନ୍ତୁଳିତ କଲେକ୍ଟର ଓସିଲେଟର |
ਟਿਊਨਡ ਡਰੇਨ ਔਸਿਲੇਟਰ,ଟ୍ୟୁନ୍ ହୋଇଥିବା ଡ୍ରେନ୍ ଓସିଲେଟର |
ਵੋਕਲ ਕੋਰ,ଭୋକାଲ୍ କୋର୍ |
ਟਿਊਨਿੰਗ ਨੈੱਟਵਰਕ,ନେଟୱର୍କ ଟ୍ୟୁନିଂ
ਵੋਕਲ ਕੋਰਡਜ਼,ଭୋକାଲ୍ କର୍ଡସ୍ |
"ਸੁਰੰਗ ਡਾਇਡ, ਸੁਰੰਗ ਡਾਇਡ","ଟନେଲ୍ ଡାୟୋଡ୍, ଟନେଲ୍ ଡାୟୋଡ୍ |"
"ਟਨਲਿੰਗ ਪ੍ਰਭਾਵ, ਸੁਰੰਗ ਪ੍ਰਭਾਵ","ଟନେଲିଂ ପ୍ରଭାବ, ଟନେଲିଂ ପ୍ରଭାବ |"
ਟਰਬਾਈਨ ਫਲੋਮੀਟਰ,ଟର୍ବାଇନ ଫ୍ଲୋମିଟର |
ਤਬਦੀਲੀ ਦੀ ਮਿਆਦ,ସଂକ୍ରମଣ ଅବଧି
ਰਹਿਣ ਦਾ ਸਮਾਂ,ବାସ ସମୟ
ਸ਼ੁਰੂ ਕਰਨ ਦਾ ਸਮਾਂ,ଆରମ୍ଭ ସମୟ
ਟਰਨਸਟਾਇਲ ਐਂਟੀਨਾ ਟਵੀਟਰ,ଟର୍ନଷ୍ଟାଇଲ୍ ଆଣ୍ଟେନା ଟ୍ୱିଟର |
ਟਵਿੱਟਰ,ଟ୍ୱିଟର
ਯਮਲ ਅਗਰਕ,yamal agarak
ਟਵਿਨ-ਟੀ ਨੌਚ ਫਿਲਟਰ,ଟ୍ୱିନ୍-ଟି ନଚ୍ ଫିଲ୍ଟର୍ |
yaml ਚਾਹ ਔਸਿਲੇਟਰ,yaml ଚା ଓସିଲେଟର |
ਮਰੋੜਿਆ ਜੋੜਾ,ମୋଡ଼ାଯାଇଥିବା ଯୋଡି |
