Kannada,Malayalam
ಮುಕ್ತ ಮಾತುಕತೆ,തുറന്ന ചർച്ചകൾ
ಪ್ರಶ್ನೆಯನ್ನು ತೆರೆಯಿರಿ,തുറന്ന ചോദ്യം
ದಾಖಲೆಗಳನ್ನು ತೆರೆಯಿರಿ,റെക്കോർഡുകൾ തുറക്കുക
ಓರಿಯಂಟ್,ഓറിയന്റ്
ಓರಿಯಂಟಲಿಸಂ,ഓറിയന്റലിസം
ಓರಿಯಂಟಲಿಸಂ,ഓറിയന്റലിസം
ಓರಿಯಂಟಲಿಸ್ಟ್,ഓറിയന്റലിസ്റ്റ്
ಮೂಲ,ഉത്ഭവം
ಮೂಲ,ഉത്ഭവം
ಆರ್ಥೋಗ್ರಫಿ,അക്ഷരവിന്യാസം
ಹಗೆತನದ ಏಕಾಏಕಿ,ശത്രുതയുടെ പൊട്ടിത്തെറി
ಔಟ್-ಪೋಸ್ಟ್,ഔട്ട്-പോസ്റ്റ്
ಅತಿ-ಪ್ರಭು,ഓവർ-ലോർഡ്
ಓವರ್-ರೈಡ್,ഓവർ-റൈഡ്
ಓವರ್-ರೈಡ್,ഓവർ-റൈഡ്
ಪೇಗನ್,പേഗൻ
ಪೇಗನ್,പേഗൻ
ಪೇಗನಿಸಂ,പാഗനിസം
ಪೇಗನಿಸಂ,പാഗനിസം
ಪಗೋಡ,പഗോഡ
ಪಗೋಡ,പഗോഡ
ಪಗೋಡ,പഗോഡ
ಅರಮನೆಯ ಒಳಸಂಚುಗಳು,കൊട്ടാരം കുതന്ത്രങ്ങൾ
ಪ್ಯಾಲಟಿನೇಟ್,പാലറ്റിനേറ്റ്
ತಾಳೆ ಎಲೆ,താളിയോല
ಪಾಮ್ ಭಾನುವಾರ,പാം ഞായറാഴ്ച
ಪ್ಯಾನೆಜಿರಿಸ್ಟ್,പനേജിറിസ്റ്റ്
ದಿಗಿಲು,പരിഭ്രാന്തി
ದಿಗಿಲು,പരിഭ്രാന്തി
ಗಾಬರಿ ಹುಟ್ಟಿಸುವವನು,പരിഭ്രാന്തി പരത്തുന്നയാൾ
ಪಪಾಸಿ,പാപ്പാസി
ಪಪಾಸಿ,പാപ്പാസി
ಪಪಾಸಿ,പാപ്പാസി
ಪಪಾಸಿ,പാപ്പാസി
ಪಾಪಲ್ ಬುಲ್,പേപ്പൽ കാള
ಪಾಪಲಿಸಂ,പാപ്പാലിസം
ಪಾಪಲಿಸಂ,പാപ്പാലിസം
ಪಾಪಲಿಸ್ಟ್,പാപ്പാലിസ്റ്റ്
ಪಾಪಲ್ ರಾಜ್ಯ,പേപ്പൽ സംസ്ഥാനം
ಪ್ಯಾಪಿಸಂ (=ಪ್ಯಾಪಿಸ್ಟ್ರಿ),പാപ്പിസം (=പാപ്പിസ്ട്രി)
ಪಾಪಿಸ್ಟ್,പാപ്പിസ്റ്റ്
ಪಪೈರಸ್,പാപ്പിറസ്
ಉಪಮೆ,ഉപമ
ಪ್ಯಾರಾಮೌಂಟ್,പരമപ്രധാനം
ಪರಮಾಪ್ತತೆ (=ಪರಮ ಶಕ್ತಿ),പരമാധികാരം (=പരമാധികാരം)
ಪ್ಯಾರಾಮೌಂಟ್ ಮಹಿಳೆ,പരമപ്രധാനിയായ സ്ത്രീ
ಪರಮ ಪ್ರಭು,പരമനാഥൻ
ಚರ್ಮಕಾಗದ,കടലാസ്
ಚರ್ಮಕಾಗದ,കടലാസ്
ಚರ್ಮಕಾಗದ,കടലാസ്
ಕ್ಷಮಿಸು,ക്ഷമിക്കുക
ಪಾರ್ಲಿಗಳು,പാർലികൾ
ಪಾರ್ಲಿಗಳು,പാർലികൾ
ಸಂಸತ್ತು (=ಸಂಸತ್ತು),പാർലമെന്റ് (=പാർലമെന്റ്)
ಸಂಸತ್ತು,പാർലമെന്റ്
ಸಂಸತ್ತು,പാർലമെന്റ്
ಸಂಸತ್ತು,പാർലമെന്റ്
ಸಂಸತ್ ಕಾಯಿದೆ,പാർലമെന്റ് നിയമം
ಸಂಸದೀಯ,പാർലമെന്റേറിയൻ
ಸಂಸದೀಯ,പാർലമെന്റേറിയൻ
ಸಂಸದೀಯ ಏಜೆಂಟ್,പാർലമെന്ററി ഏജന്റ്
ಪಾರ್ನೆಲಿಸಮ್,പാർനെലിസം
ಪೆರೋಲ್,പരോൾ
ಪೆರೋಲ್,പരോൾ
ಪ್ಯಾರಿಸೈಡ್,പാരിസൈഡ്
ಪ್ಯಾರಿಸೈಡ್,പാരിസൈഡ്
ಪಕ್ಷಪಾತಿ,പക്ഷപാതപരമായ
ಪಕ್ಷಪಾತಿ,പക്ഷപാതപരമായ
ಪಕ್ಷಪಾತಿ,പക്ഷപാതപരമായ
ಉತ್ತೀರ್ಣ,കടന്നുപോകുക
ಪಾಸ್ ವರ್ಡ್ (=ವಾಚ್ ವರ್ಡ್),പാസ് വേഡ് (=വാച്ച് വേഡ്)
ಪಿತೃಪ್ರಧಾನ,പാത്രിയർക്കീസ്
ಕುಲಪತಿಗಳು,പാത്രിയർക്കീസ്
ಪೆಟ್ರೀಷಿಯನ್,പട്രീഷ്യൻ
ಪಿತೃತ್ವ,പിതൃസ്വത്ത്
ಪ್ಯಾಕ್ಸ್ ಬ್ರಿಟಾನಿಕಾ,പാക്സ് ബ്രിട്ടാനിക്ക
ಪ್ಯಾಕ್ಸ್ ರೊಮಾನಾ,പാക്സ് റൊമാന
ವಂಶಾವಳಿ,വംശാവലി
ವಂಶಾವಳಿ,വംശാവലി
ವಂಶಾವಳಿಯ ವ್ಯಕ್ತಿ,പെഡിഗ്രിഡ് വ്യക്തി
ಪೀರ್,സമപ്രായക്കാരൻ
ಪೀರ್,സമപ്രായക്കാരൻ
ಪೀರೇಜ್,പീരേജ്
ಪೀರೇಜ್,പീരേജ്
ಪೀರೇಜ್,പീരേജ്
ಐರ್ಲೆಂಡ್‌ನ ಗೆಳೆಯರು,അയർലണ്ടിലെ സമപ്രായക്കാർ
ಸ್ಕಾಟ್ಲೆಂಡ್ನ ಗೆಳೆಯರು,സ്കോട്ട്ലൻഡിലെ സമപ്രായക്കാർ
ಪೆನಿನ್ಸುಲರ್ ಅಭಿಯಾನ,പെനിൻസുലർ പ്രചാരണം
ಪೆನಿನ್ಸುಲರ್ ಯುದ್ಧ,പെനിൻസുലർ യുദ്ധം
ಪೆನ್ನಂಟ್,പെനന്റ്
ಜನರ ಸನ್ನದು (=ರಾಷ್ಟ್ರೀಯ ಚಾರ್ಟರ್),പീപ്പിൾസ് ചാർട്ടർ (=ദേശീയ ചാർട്ടർ)
ಪೀಪಲ್ಸ್ ಫ್ರಂಟ್ (=ಜನಪ್ರಿಯ ಮುಂಭಾಗ),ജനകീയ മുന്നണി (=പോപ്പുലർ ഫ്രണ്ട്)
ದ್ರೋಹ,വഞ്ചന
ಅವಧಿ,കാലഘട്ടം
ಅವಧಿ,കാലഘട്ടം
ಪರಿಧಿ,ചുറ്റളവ്
ಶಾಶ್ವತ ವಸಾಹತು,സ്ഥിരമായ സെറ്റിൽമെന്റ്
ಶಾಶ್ವತ ಫೈಫ್,വറ്റാത്ത ഫൈഫ്
ಫ್ಯಾಲ್ಯಾಂಕ್ಸ್,ഫാലാൻക്സ്
ಫ್ಯಾಲ್ಯಾಂಕ್ಸ್,ഫാലാൻക്സ്
ಫೇರೋ,ഫറവോൻ
ಪಿಕ್ಟೋಗ್ರಾಮ್,ചിത്രഗ്രാം
ಪಿಕ್ಟೋಗ್ರಾಫ್,ചിത്രഗ്രാഫ്
ಪಿಕ್ಟೋಗ್ರಾಫ್,ചിത്രഗ്രാഫ്
ಯಾತ್ರಿಕ,തീർത്ഥാടകൻ
ಯಾತ್ರಿ ಪಿತಾಮಹರು,തീർത്ഥാടക പിതാക്കന്മാർ
ಸುಲಿಗೆ,കൊള്ള
ಸುಲಿಗೆ,കൊള്ള
ಕಂಬ,സ്തംഭം
ಸ್ತಂಭ ಶಾಸನಗಳು (ಅಶೋಕನ),സ്തംഭ ശാസനകൾ (അശോകന്റെ)
ಸ್ತಂಭ ಶಾಸನಗಳು (ಅಶೋಕನ),സ്തംഭ ശാസനകൾ (അശോകന്റെ)
ಸ್ತಂಭ ಶಾಸನಗಳು (ಅಶೋಕನ),സ്തംഭ ശാസനകൾ (അശോകന്റെ)
ಪೈರೇಟ್,കടൽക്കൊള്ളക്കാരൻ
ಪೈರೇಟ್,കടൽക്കൊള്ളക്കാരൻ
ಪಿಚ್ಡ್ ಯುದ್ಧ,പിച്ചവെച്ച യുദ്ധം
ಕಥಾವಸ್ತು,പ്ലോട്ട്
ಪೋಲಿಸ್,പോളിസ്
ಪೋಲಿಸ್,പോളിസ്
ಪೊಲಿಟಾರ್ಚ್,രാഷ്ട്രീയക്കാരൻ
ರಾಜಕೀಯ ಏಜೆಂಟ್,രാഷ്ട്രീയ ഏജന്റ്
ರಾಜಕೀಯ ಆಶ್ರಯ,രാഷ്ട്രീയ അഭയം
ರಾಜಕೀಯ ನಿವಾಸಿ,രാഷ്ട്രീയ താമസക്കാരൻ
ರಾಜಕೀಯ ಭಯೋತ್ಪಾದನೆ,രാഷ്ട്രീയ ഭീകരത
ಚುನಾವಣಾ ತೆರಿಗೆ,തിരഞ്ഞെടുപ്പ് നികുതി
ಪಾಂಟೂನ್,പോണ്ടൂൺ
ಪ್ರೀಮಿಯರ್,പ്രീമിയർ
ಪ್ರೀಮಿಯರ್,പ്രീമിയർ
ಪ್ರೀಮಿಯರ್‌ಶಿಪ್,പ്രീമിയർഷിപ്പ്
ಅಧ್ಯಕ್ಷತೆ,അധ്യക്ഷസ്ഥാനം
ಅಧ್ಯಕ್ಷತೆ,അധ്യക്ഷസ്ഥാനം
ಅಧ್ಯಕ್ಷರು,പ്രസിഡന്റ്
ಅಧ್ಯಕ್ಷರು,പ്രസിഡന്റ്
ಪ್ರೆಸಿಡಿಯಮ್,പ്രെസിഡിയം
ಪ್ರಧಾನ ಮಂತ್ರಿ,പ്രധാന മന്ത്രി
ಪ್ರೈಮೊಜೆನಿಚರ್,പ്രൈമോജെനിച്ചർ
ರಾಜಕುಮಾರ,രാജകുമാരൻ
ರಾಜಕುಮಾರ,രാജകുമാരൻ
ಪ್ರಿನ್ಸ್ ಬಿಷಪ್,പ്രിൻസ് ബിഷപ്പ്
ಪ್ರಿನ್ಸ್ ಕನ್ಸೋರ್ಟ್,പ്രിൻസ് കൺസോർട്ട്
ಪ್ರಿನ್ಸ್ ರೀಜೆಂಟ್,രാജകുമാരൻ റീജന്റ്
ಪಿನ್ಸ್ ರೆಗ್ನೆಂಟ್,പിൻസ് റെഗ്നന്റ്
ಪ್ರಿನ್ಸೆಸ್ ರೀಜೆಂಟ್,രാജകുമാരി റീജന്റ്
ರಾಜಕುಮಾರಿ ರಾಯಲ್,രാജകുമാരി
ಪ್ರಿನ್ಸಿಪಾಲಿಟಿ,പ്രിൻസിപ്പാലിറ്റി
ಪ್ರಿನ್ಸಿಪಾಲಿಟಿ,പ്രിൻസിപ്പാലിറ്റി
ಪ್ರಿನ್ಸಿಪಾಲಿಟಿ,പ്രിൻസിപ്പാലിറ്റി
ಬಹುಮಾನ,സമ്മാനം
ಬಹುಮಾನ,സമ്മാനം
ಪ್ರಶಸ್ತಿ ಹಣ,സമ്മാന തുക
ವೃತ್ತಿಪರ ಸೈನಿಕ,പ്രൊഫഷണൽ സൈനികൻ
ಭರವಸೆ,വാഗ്ദാനം ചെയ്യുക
ಮುಂಚೂಣಿ ಕೋಟೆ,പ്രൊമോണ്ടറി കോട്ട
ರಕ್ಷಿಸಿ,സംരക്ഷിക്കുക
ರಕ್ಷಿಸಿ,സംരക്ഷിക്കുക
ರಕ್ಷಿಸಿ,സംരക്ഷിക്കുക
ಆಶ್ರಿತ,പ്രൊട്ടേജ്
ಮೂಲತತ್ವ,പ്രൊവെനൻസ്
ಮೂಲತತ್ವ,പ്രൊവെനൻസ്
ಮೂಲ ವ್ಯವಸ್ಥೆ,പ്രൊവെനൻസ് സിസ്റ്റം
ಪರ-ಜಿಯೋನಿಸ್ಟ್,പ്രോ-സയണിസ്റ്റ്
ಸಾರ್ವಜನಿಕ ಶತ್ರು,പൊതു ശത്രു
ಸಾರ್ವಜನಿಕ ಶತ್ರು,പൊതു ശത്രു
ಪಂಕ್ಟೇಶನ್ಸ್,പങ്കുകൾ
ಪ್ಯೂನಿಕ್ ಯುದ್ಧಗಳು,പ്യൂണിക് യുദ്ധങ്ങൾ
ಪ್ಯೂರಿಟನ್,പ്യൂരിറ്റൻ
ಪುಟ್ಚ್,പുഷ്
ಕ್ವಾಡ್ರಿಗಾ,ക്വാഡ്രിഗ
ಕ್ವಾಡ್ರುಪಲ್ ಮೈತ್ರಿ,നാലിരട്ടി സഖ്യം
ಕ್ವೇಕರ್,ക്വാക്കർ
ರಾಣಿ,രാജ്ഞി
ರಾಣಿ ಪತ್ನಿ,രാജ്ഞി പത്നി
ರಾಣಿ ವರದಕ್ಷಿಣೆ,രാജ്ഞി സ്ത്രീധനം
ಕ್ವೀಂಡಮ್,ക്വീൻഡം
ಕ್ವೀಂಡಮ್,ക്വീൻഡം
ರಾಣಿ ತಾಯಿ,അമ്മ രാജ്ഞി
ರಾಣಿ ರೆಗ್ನೆಂಟ್,രാജ്ഞി രാജകുമാരി
ಕ್ವಿಸ್ಲಿಂಗ್,ക്വിസ്ലിംഗ്
ಕ್ವಿಸ್ಲಿಂಗ್,ക്വിസ്ലിംഗ്
ಬಾಡಿಗೆ ಬಿಟ್ಟು,വാടക ഉപേക്ഷിക്കുക
ಬತ್ತಳಿಕೆ,ആവനാഴി
ಕ್ವೊ ವಾರೆಂಟೊ,ക്വോ വാറന്റോ
ಜನಾಂಗ,റേസ്
ಜನಾಂಗೀಯ ಮೇಲುಗೈ,വംശീയ മേധാവിത്വം
ರ್ಯಾಕ್,റാക്ക്
ರ್ಯಾಕ್,റാക്ക്
ದಾಳಿ,മിന്നല് പരിശോധന
ದಾಳಿ,മിന്നല് പരിശോധന
ರಾಂಪಾರ್ಟ್,കൊത്തളം
ರಾಂಪಾರ್ಟ್,കൊത്തളം
ದರೋಡೆಕೋರರು,റാൻസക്ക്
ರಾನ್ಸಮ್,മോചനദ്രവ്യം
ರಾನ್ಸಮ್,മോചനദ്രവ്യം
ರಾವೇಜ್,നാശം
ರಾವಜಸ್,നാശങ്ങൾ
ಸಾಮ್ರಾಜ್ಯ,സാമ്രാജ്യം
ಹಿಂದಿನ ಸಿಬ್ಬಂದಿ,പിൻ ഗാർഡ്
ಹಿಂದಿನ ಸಿಬ್ಬಂದಿ ಕ್ರಮ,പിൻ ഗാർഡ് പ്രവർത്തനം
ಬಂಡಾಯಗಾರ,വിമത
ಬಂಡಾಯ,കലാപം
ಬಂಡಾಯದ ಗುರುತಿಸುವಿಕೆ,കലാപത്തിന്റെ അംഗീകാരം
ಪುನರ್ನಿರ್ಮಾಣ,പുനർനിർമ്മാണം
ವಿಚಕ್ಷಣ,രഹസ്യാന്വേഷണം
ಪುನರ್ನಿರ್ಮಾಣ,പുനർനിർമ്മാണം
ರೆಕಾರ್ಡ್ ಮಾಡಿ,രേഖപ്പെടുത്തുക
ದಾಖಲೆ ಕಚೇರಿ,റെക്കോർഡ് ഓഫീസ്
ರೆಕಾರ್ಡ್ ನಿವೃತ್ತಿ,റിട്ടയർമെന്റ് റെക്കോർഡ്
ಕೆಂಪು ಶರ್ಟ್‌ಗಳು,ചുവന്ന ഷർട്ടുകൾ
ಸುಧಾರಣೆ,നവീകരണം
ನಿರಾಶ್ರಿತ,അഭയാർത്ഥി
ರೆಗಾಲಿಯಾ,റെഗാലിയ
ರೆಗಾಲಿಯಾ,റെഗാലിയ
ರೆಗಾಲಿಯಾ,റെഗാലിയ
ರೀಜೆನ್ಸಿ,റീജൻസി
ರಾಜಪ್ರತಿನಿಧಿ,റീജന്റ്
ರಾಜಪ್ರತಿನಿಧಿ ರಾಣಿ,റീജന്റ് രാജ്ഞി
ರೆಜಿಸೈಡ್,റെജിസൈഡ്
ರೆಜಿಸೈಡ್ಗಳು,റെജിസൈഡുകൾ
ಆಡಳಿತ,ഭരണം
ಆಡಳಿತ,ഭരണം
ಪ್ರದೇಶ,പ്രദേശം
ರೆಗ್ನಲ್ ವರ್ಷ,ഭരണ വർഷം
ರೆಗ್ನೆಂಟ್,റെഗ്നന്റ്
ರೆಗ್ನಮ್,റെഗ്നം
ರೀಚ್,റീച്ച്
ಆಳ್ವಿಕೆ,ഭരണം
ಆಳ್ವಿಕೆ,ഭരണം
ಆಳುವ ಕುಟುಂಬ,വാഴുന്ന കുടുംബം
ಭಯೋತ್ಪಾದನೆಯ ಆಳ್ವಿಕೆ,ഭീകര ഭരണം
ಭಯೋತ್ಪಾದನೆಯ ಆಳ್ವಿಕೆ,ഭീകര ഭരണം
ಬಲಪಡಿಸಲು,ശക്തിപ്പെടുത്തുക
ಬಲವರ್ಧನೆ,ബലപ്പെടുത്തൽ
ಮರುಸ್ಥಾಪನೆ,പുനഃസ്ഥാപിക്കൽ
ಮರುಹೂಡಿಕೆ ಮಾಡಿ,വീണ്ടും നിക്ഷേപിക്കുക
ರಿಲೇ ಪೋಸ್ಟ್,റിലേ പോസ്റ്റ്
ರಿಲೇ ಮಾರ್ಗ,റിലേ റൂട്ട്
ರಿಲೇ ಸಿಸ್ಟಮ್,റിലേ സിസ്റ്റം
ಬಿಡುಗಡೆ,പ്രകാശനം
ಬಿಡುಗಡೆ,പ്രകാശനം
ತ್ಯಜಿಸುವಿಕೆ,ത്യാഗം
ತ್ಯಜಿಸುವಿಕೆ,ത്യാഗം
ರೆಪರ್ಟರಿ (=ದಾಸ್ತಾನು),റിപ്പർട്ടറി (=ഇൻവെന്ററി)
ಭಂಡಾರ,സംഭരണിയാണ്
ಭಂಡಾರ,സംഭരണിയാണ്
ಗಣರಾಜ್ಯ,ജനാധിപത്യഭരണം
ಗಣರಾಜ್ಯೋತ್ಸವ,റിപ്പബ്ലിക് ദിനം
ರೆಸ್ಕ್ರಿಪ್ಟ್,റെസ്ക്രിപ്റ്റ്
ರೆಸ್ಕ್ರಿಪ್ಟ್,റെസ്ക്രിപ്റ്റ്
ನಿವಾಸಿ,താമസക്കാരൻ
ಪುನಃಸ್ಥಾಪನೆ,പുനസ്ഥാപിക്കൽ
ಪುನರುತ್ಥಾನ,പുനരുത്ഥാനം
ಪುನರುತ್ಥಾನ,പുനരുത്ഥാനം
ಹಿಮ್ಮೆಟ್ಟುವಿಕೆ,പിൻവാങ്ങുക
ಹಿಮ್ಮುಖ (ನಾಣ್ಯದ),വിപരീതം (ഒരു നാണയത്തിന്റെ)
ದಂಗೆ,കലാപം
ಕ್ರಾಂತಿ,വിപ്ലവം
"ಕ್ರಾಂತಿ, ಫ್ರೆಂಚ್","വിപ്ലവം, ഫ്രഞ്ച്"
ಕ್ರಾಂತಿ ಗ್ಲೋರಿಯಸ್,വിപ്ലവം ഗ്ലോറിയസ്
"ಕ್ರಾಂತಿ, ಕೈಗಾರಿಕಾ","വിപ്ലവം, വ്യാവസായിക"
ಏರುತ್ತಿದೆ,ഉയരുന്നു
ರಾಟನ್-ಬರೋ,റോട്ടൻ-ബറോ
ರಫ್ ರೈಡರ್ಸ್,പരുക്കൻ റൈഡേഴ്സ്
ರೌಂಡ್-ಹೆಡ್ಸ್,വൃത്താകൃതിയിലുള്ള തലകൾ
ರೂಟ್,റൂട്ട്
ರಾಯಲ್ ಪ್ರೇಕ್ಷಕರು,രാജകീയ പ്രേക്ഷകർ
ರಾಯಲ್ ಚಾರ್ಟರ್,രാജകീയ ചാർട്ടർ
ರಾಯಲ್ ಕ್ರೆಸ್ಟ್,രാജകീയ ചിഹ്നം
ರಾಯಲ್ ಕ್ರೆಸ್ಟ್,രാജകീയ ചിഹ്നം
ರಾಯಲ್ ತೀರ್ಪು,രാജകീയ ഉത്തരവ്
ರೂಬ್ರಿಕ್,റൂബ്രിക്
ಅವಶೇಷಗಳು,അവശിഷ്ടങ്ങൾ
ಓಟಗಾರ,ഓട്ടക്കാരൻ
ವಿಧ್ವಂಸಕತೆ,അട്ടിമറി
ಸೇಬರ್,സാബർ
ಸೇಬರ್ಸ್,സാബേഴ്സ്
ತ್ಯಾಗ,യാഗം
ತ್ಯಾಗ,യാഗം
ತ್ಯಾಗ,യാഗം
ಸುರಕ್ಷಿತ ನಡವಳಿಕೆ,സുരക്ഷിതമായ പെരുമാറ്റം
ರಕ್ಷಿಸಲು,സംരക്ഷണം
ರಕ್ಷಿಸಲು,സംരക്ഷണം
ಸಂರಕ್ಷಣಾ ಕರ್ತವ್ಯಗಳು,സംരക്ഷണ ചുമതലകൾ
ಸ್ಯಾಲಿ,സാലി
ಸ್ಯಾಲಿ-ಪೋರ್ಟ್,സാലി-പോർട്ട്
ರಾಜದಂಡ,ചെങ്കോൽ
ಸ್ಕಿಮಿಟರ್,സ്കിമിറ്റർ
ಎರಡನೇ ಎಸ್ಟೇಟ್,രണ്ടാം എസ്റ്റേറ്റ്
ಪಂಥ,വിഭാഗം
ಪಂಥ,വിഭാഗം
ಸೆಳವು,പിടിച്ചെടുക്കൽ
ಸೆಳವು,പിടിച്ചെടുക്കൽ
ಸೆನೆಟ್,സെനറ്റ്
ಸೆನೆಟ್,സെനറ്റ്
ಸೆನೆಟ್,സെനറ്റ്
ಸೆನೆಟ್,സെനറ്റ്
ಸೆರ್ಫ್ (=ಬೋರ್ಡಾರ್ ಅಥವಾ ವಿಲನ್),സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ)
ಸೆರ್ಫ್ (=ಬೋರ್ಡಾರ್ ಅಥವಾ ವಿಲನ್),സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ)
ಜೀತಪದ್ಧತಿ (ಸೆರ್ಫಡ್ ಅಥವಾ ಜೀತದಾಳು,സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്)
ಜೀತಪದ್ಧತಿ (ಸರ್ಫೂಡ್ ಅಥವಾ ಜೀತದಾಳು,സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്)
ನೆರಳು ರಾಜ,നിഴൽ രാജാവ്
ಶಿಪ್ ಮನಿ,ഷിപ്പ് മണി
ಆಘಾತ ಪಡೆಗಳು (=ಚಂಡಮಾರುತ ಪಡೆಗಳು),ഷോക്ക് സേന (=കൊടുങ്കാറ്റ് സൈന്യം)
ಸಂಕ್ಷಿಪ್ತ ಸಂಸತ್ತು,ഹ്രസ്വ പാർലമെന്റ്
ಚಕಮಕಿ,ഏറ്റുമുട്ടൽ
ಗುಲಾಮ,അടിമ
ಗುಲಾಮಗಿರಿ,അടിമത്തം
ಗುಲಾಮಗಿರಿ,അടിമത്തം
ಸೈನಿಕ ರಾಜನೀತಿಜ್ಞ,സൈനിക രാഷ്ട്രതന്ത്രജ്ഞൻ
ಈಟಿ,കുന്തം
ಈಟಿ-ತಲೆ,കുന്തം-തല
ಗೋಳ,ഗോളം
ಸ್ಫ್ರಾಜಿಸ್ಟಿಕ್ಸ್,സ്ഫ്രാഗിസ്റ്റിക്സ്
ವ್ಯವಸ್ಥೆಯನ್ನು ಹಾಳುಮಾಡುತ್ತದೆ,സിസ്റ്റം നശിപ്പിക്കുന്നു
ಸ್ಕ್ವೈರ್,സ്ക്വയർ
ಸ್ಕ್ವೈರ್,സ്ക്വയർ
ಸ್ಕ್ವೈರಿಯಾರ್ಕಿ,Squirearchy
ಸ್ಕ್ವೈರಿಯಾರ್ಕಿ,Squirearchy
ಪ್ರಮಾಣಿತ,സ്റ്റാൻഡേർഡ്
ಪ್ರಮಾಣಿತ-ಧಾರಕ,സ്റ്റാൻഡേർഡ്-ബെയറർ
ನಿಂತಿರುವ ಸೈನ್ಯ,നിൽക്കുന്ന സൈന്യം
ಸ್ಥಾಯಿ ಆದೇಶಗಳು,സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ
ಸ್ಥಾಯಿ ಆದೇಶಗಳು,സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ
ಸ್ಟೇಟ್ಸ್ಮನ್,സ്റ്റേറ്റ്മാൻ
ಕಲ್ಲಿನ ಶಾಸನ,ശിലാ ലിഖിതം
ಚಂಡಮಾರುತದ ಪಡೆಗಳು,കൊടുങ്കാറ്റ് സൈന്യം
ತಂತ್ರಗಾರಿಕೆ,തന്ത്രം
ತಂತ್ರ,തന്ത്രം
ತಂತ್ರ,തന്ത്രം
ತಂತ್ರ,തന്ത്രം
ಸ್ಟ್ರಾಟೋಕ್ರಸಿ,സ്ട്രാറ്റോക്രസി
ಕಲಹ,കലഹം
ಕಲಹ,കലഹം
ಬಲವಾದ ಹಿಡಿತ,ശക്തമായ പിടി
ಬಲವಾದ ಹಿಡಿತ,ശക്തമായ പിടി
ಅಧೀನ ಟ್ಯಾಲಿಯನ್ಸ್,സബ്സിഡിയറി ടാലിയൻസ്
ಉತ್ತರಾಧಿಕಾರ,പിന്തുടർച്ച
ಉತ್ತರಾಧಿಕಾರಿ,പിൻഗാമി
ಮತದಾನದ ಹಕ್ಕು,വോട്ടവകാശം
ಮತದಾರ,സഫ്രജിസ്റ്റ്
ಸುಲ್ತಾನರು,സുൽത്താനേറ്റ്
ಸುಲ್ತಾನರ ಕಾಲ,സുൽത്താനേറ്റ് കാലഘട്ടം
ಶರಣಾಗತಿ,കീഴടങ്ങുക
ಸುಜರೈನ್,സുസെറൈൻ
ಸುಜರೈನ್ ರಾಜ್ಯ,സുസെറൈൻ സംസ്ഥാനം
ಖಡ್ಗಧಾರಿ,വാളെടുക്കുന്നയാൾ
ತಮ್ಮನಿ ಸೊಸೈಟಿ,ടമ്മനി സൊസൈറ്റി
ಟೆಂಪರ್ಡ್ ಕತ್ತಿ,കോപിച്ച വാൾ
ಬಾಡಿಗೆದಾರ,വാടകക്കാരൻ
ಬಾಡಿಗೆದಾರ,വാടകക്കാരൻ
ಪ್ರಾಂತ್ಯ,പ്രദേശം
ಪ್ರಾಂತ್ಯ,പ്രദേശം
ಪ್ರದೇಶದ ಸರ್ಕಾರ,പ്രദേശ സർക്കാർ
ಭಯೋತ್ಪಾದನೆ,തീവ്രവാദം
ಮೂರನೇ ಎಸ್ಟೇಟ್,തേർഡ് എസ്റ്റേറ്റ്
ಮೂರು ಎಸ್ಟೇಟ್ಗಳು,മൂന്ന് എസ്റ്റേറ്റുകൾ
ಟೋಲ್,ടോൾ
ಸುಂಕದ ಮನೆ,ടോൾ ഹൗസ്
ಸಮಾಧಿ,ശവകുടീരം
ಟೋರಿ,ടോറി
ಟೋಟೆಮ್,ടോട്ടം
ಗೋಪುರ,ടവർ
ಗೋಪುರ,ടവർ
ವಿಜಯದ ಗೋಪುರ,വിജയഗോപുരം
ದೇಶದ್ರೋಹಿ,രാജ്യദ്രോഹി
ವಿಶ್ವಾಸಘಾತುಕತನ,വഞ്ചന
ದೇಶದ್ರೋಹ,രാജ്യദ്രോഹം
ಒಪ್ಪಂದ,ഉടമ്പടി
ಯುದ್ಧದ ಮೂಲಕ ಪ್ರಯೋಗ (=ಯುದ್ಧದ ಮೂಲಕ ಜಾಡು),ട്രയൽ ബൈ യുദ്ധം (=ട്രയൽ ബൈ കോംബാറ്റ്)
ಶ್ರದ್ಧಾಂಜಲಿ,ആദരാഞ്ജലി
ಶ್ರದ್ಧಾಂಜಲಿ,ആദരാഞ്ജലി
ಗೌರವ ಭೂಮಿ,ആദരാഞ്ജലി ഭൂമി
ಟ್ರಿಪಲ್ ಮೈತ್ರಿ,ട്രിപ്പിൾ സഖ്യം
ಟ್ರಿಪಲ್ ಎಂಟೆಂಟೆ,ട്രിപ്പിൾ എന്റന്റ്
ವಿಜಯೋತ್ಸವ,വിജയം
