Malayalam,English
നോളജ് ബേസ്,Knowledge base
വിജ്ഞാന പ്രാതിനിധ്യം,Knowledge representation
L നെറ്റ്വർക്ക്,L network
L വിഭാഗ ഫിൽട്ടർ,L section filter
ലജ്ജയും ലീഡും,Lag and lead
പ്രധാനം,Lagging current
പവർ ഫാക്ടർ ലഹരി,Lagging power factor
മാരകമായ,Laminated
വിളക്ക്,Lamp
ലാപ്ടോപ്പ്,Laptop
ലേസർ ആവൃത്തി,Laser frequency
ഒളിഞ്ഞിരിക്കുന്ന പിശക്,Latent error
ഒളിഞ്ഞിരിക്കുന്ന ചൂട്,Latent heat
വാപ്തി,Latitude
അടുക്ക്,Layer
കെട്ടിടത്തിന്റെ പ്ളാന്,Layout
ലേ layout ട്ട് പ്ലാൻ,Layout plan
ഈയം,Lead
പ്രമുഖ ഘട്ടം,Leading phase
ചോർച്ച തടയുന്ന,Leak proof
ചോർച്ച,Leakage
പാട്ടത്തിനെടുത്ത സർക്യൂട്ട്,Leased circuit
ലെന്സ്,Lens
ലെവൽ സൂചകം,Level indicator
നേരിയ നിയന്ത്രണം,Light control
നേരിയ പേന,Light pen
മിന്നൽ അരംഭം,Lightning arrester
രൂക്ഷമായ,Limiter
ആംപ്ലിഫയർ പരിമിതപ്പെടുത്തുന്നു,Limiting amplifier
വരി നഷ്ടം,Line loss
ലൈൻ ശബ്ദം,Line noise
വീക്ഷണരേഖ,Line of sight
ലൈൻ ഘട്ടം,Line phase
ലൈൻ ട്രാൻസ്മിഷൻ,Line transmission
ലൈൻ അൺലോഡുചെയ്തു,Line unloaded
രേഖീയ ക്വാണ്ടിയർ,Linear quantiser
രേഖീയത,Linearity
ലൈൻ-കോക്സിയൽ,Line-coaxial
ലൈൻ-ഇക്സൈസർ,Line-equaliser
ലൈൻ-ആവൃത്തി,Line-frequency
ലൈൻ-ഇംപെഡൻസ്,Line-impedance
ലൈൻ-ക്വാർട്ടർ തരംഗദൈർഘ്യം,Line-quarter wavelength
ബന്ധം,Link
ലിങ്കറുകാരന്,Linker
ലിപ്-മൈക്രോഫോൺ,Lip-microphone
തത്സമയ സംപ്രേക്ഷണം,Live broadcast
തത്സമയ സർക്യൂട്ട്,Live circuit
തത്സമയ പരിപാടി,Live programme
ഭാരം,Load
ഭാരം താങ്ങാനുള്ള കഴിവ്,Load capacity
ചുമക്കുന്ന ശേഷി ലോഡുചെയ്യുക,Load carrying capacity
സ്വഭാവം ലോഡുചെയ്യുക,Load characteristic
ഇംബത ലോഡുചെയ്യുക,Load impedance
ലോഡുചെയ്തു,Loaded
ലോഡർ,Loader
ലോഡിംഗ്,Loading
കോയിൽ ലോഡുചെയ്യുന്നു,Loading coil
ലോഡ്-ടെസ്റ്റ്,Load-test
ലോലിറ്റി,Lobe
ലോബ് ആന്റിന,Lobe antenna
ലോക്കൽ ഏരിയ നെറ്റ്വർക്ക്,Local area network
പ്രാദേശിക ബാറ്ററി,Local battery
പ്രാദേശിക ഓസ്സിലേറ്റർ,Local oscillator
മരത്തടി,Log
ലോഗ് ബുക്ക്,Log book
ലോഗിൻ ചെയ്യുക (ലോഗിൻ ചെയ്യുക),Log in (log on)
ലോഗ് ഓഫ് ചെയ്യുക (ലോഗ് out ട്ട് ചെയ്യുക),Log off (log out)
ലോഗ് ഷീറ്റ്,Log sheet
ലോഗരിതം,Logarithm
ലോഗരിത്മിക് ആംപ്ലിഫയർ,Logarithmic amplifier
ലോഗരിഥമിക് അനുപാതം,Logarithmic ratio
ലോഗരിഥമിക് പ്രതികരണം,Logarithmic response
ലോഗരിത്മിക് സ്കെയിൽ,Logarithmic scale
പവേശിക്കുക,Logging
തര്ക്കശാസ്തം,Logic
ലോജിക് ഗേറ്റ്,Logic gate
ലോജിക് പ്രവർത്തനം,Logic operation
യുക്തിയുക്തമായ,Logical
ലോജിക്കൽ ഫ്രെയിം,Logical frame
ലോഗോ ഉൾപ്പെടുത്തൽ,Logo inserter
ദേശാന്തരരേഖ,Longitude
ലൂപ്പ്,Loop
ലൂപ്പ് ആന്റിന,Loop antenna
ലൂപ്പ് നേട്ടം,Loop gain
ലൂപ്പ് ടെസ്റ്റ്,Loop test
അയഞ്ഞ കോൺടാക്റ്റ്,Loose contact
അയഞ്ഞ കപ്ലിംഗ്,Loose coupling
നഷ്ടമില്ലാത്ത ആന്റിന,Lossless antenna
നഷ്ടമില്ലാത്ത കംപ്രഷൻ,Lossless compression
നഷ്ടം കംപ്രഷൻ,Lossy compression
ഉച്ചത്തിൽ (ശബ്ദം),Loudness (sound)
ഉച്ചഭാഷിണി,Loudspeaker
കുറഞ്ഞ ആവൃത്തി,Low frequency
താഴ്ന്ന നിലയിലുള്ള ഭാഷ,Low level language
കുറഞ്ഞ നഷ്ടപ്പെട്ട തീറ്റ,Low loss feeder
കുറഞ്ഞ നഷ്ടം വഴക്കമുള്ള കോക്സിയൽ കേബിൾ,Low loss flexible coaxial cable
കുറഞ്ഞ ശബ്ദം റിസീവർ,Low noise receiver
കുറഞ്ഞ പരിക്രമണ ഉപഗ്രഹം,Low orbitting satellite
കുറഞ്ഞ പാസ് ഫിൽട്ടർ,Low pass filter
കുറഞ്ഞ റിയാൻസ് എർത്ത്,Low reactance earthing
കുറഞ്ഞ പ്രതിരോധ പാത,Low resistance path
ലഗ്,Lug
ലളിനൻസ്,Luminance
പിണ്ഡമായി,Lumped
മാക്രോ ബ്ലോക്ക്,Macro block
മാക്രോ നിർവചനം,Macro definition
മാക്രോ വിഷൻ,Macro vision
മാന്ത്രിക കണ്ണ്,Magic eye
കാന്തം,Magnet
കാന്തികക്ഷേത്രം,Magnetic field
കാന്തിക ഫ്ലക്സ്,Magnetic flux
കാന്തിക പോൾ,Magnetic pole
കാന്തിക കൊടുങ്കാറ്റ്,Magnetic storm
മാഗ്നറ്റിക് സ്വിച്ച്,Magnetic switch
മാഗ്നറ്റിക് ടേപ്പ്,Magnetic tape
കാന്തികത,Magnetism
മെയിൽ ലയനം,Mail merge
അയക്കേണ്ട പട്ടിക,Mailing list
പ്രധാന കാരിയർ,Main carrier
നിലനിറുത്തുക,Maintain
പരിപാലനം,Maintenance
പരിപാലന ടീം,Maintenance team
ഭൂരിപക്ഷം കാരിയർ,Majority carrier
കോൺടാക്റ്റ് റിലേ നിർമ്മിക്കുക,Make contact relay
നിർമ്മിക്കുക-ബ്രേക്ക് സ്വിച്ച്,Make-and-break switch
പുരുഷ-കണക്റ്റർ,Male-connector
മനുഷ്യൻ ശബ്ദമുണ്ടാക്കി,Man made noise
മാനേജ്മെന്റ് വിവര സിസ്റ്റം (IS),Management information system (MIS)
കൃത്രിമം,Manipulated
സ്വമേധയാലുള്ള നിയന്ത്രണം,Manual control
സ്വമേധയാലുള്ള രീതി,Manual method
സുരക്ഷാ മുൻകരുതൽ മാനുവൽ,Manual of safety precaution
സ്വമേധയാ പ്രവർത്തിക്കുന്നു,Manually operated
നിര്മ്മാതാവ്,Manufacturer
പൊയ്മുഖം,Mask
മൂടാണ്,Maskee
ത്തണക്കാരന്,Masker
മറക്കുന്നു,Masking
മാസ്കിംഗ് സ്വഭാവം,Masking behaviour
ഓഡിയോയുടെ മാസ്കിംഗ് പ്രഭാവം,Masking effect of audio
മാസ്കിംഗ് പരിധി,Masking threshold
മാസ്കിംഗ് ടോൺ,Masking tone
കപ്പല്പായ്മരം,Mast
മാസ്റ്റ് റേഡിയേറ്റർ,Mast radiator
മാസ്റ്റർ നിയന്ത്രണം,Master control
മാസ്റ്റർ ഓസ്കിൽറർ,Master oscillatror
മാച്ച്-ഇംപെഡൻസ്,Match-impedance
പൊരുത്തപ്പെടുന്ന നെറ്റ്വർക്ക്,Matching network
പൊരുത്തപ്പെടുന്ന സ്റ്റബ്,Matching stub
പൊരുത്തപ്പെടുന്ന ട്രാൻസ്ഫോർമർ,Matching transformer
മെറ്റീരിയൽ-സംഭരണം,Material-procurement
മാട്രിക്സ്,Matrix
പരമാവധി,Maximization
പരമാവധി ഡിമാൻഡ് സൂചകം,Maximum demand indicator
പരമാവധി പവർ ഡെൻസിറ്റി,Maximum power density
പരമാവധി സംവേദനക്ഷമത,Maximum sensitivity
പരമാവധി താപനില,Maximum temperature
പരമാവധി ഉപയോഗയോഗ്യമായ ആവൃത്തി,Maximum usable frequency
പരമാവധി മൂല്യം,Maximum value
പരാജയപ്പെടാനുള്ള സമയം,Mean time to failure
ശരാശരി മൂല്യം,Mean value
അളന്ന സിഗ്നൽ,Measured signal
അളവ്,Measurement
ഉപകരണം അളക്കുന്നു,Measuring device
ഉപകരണങ്ങൾ അളക്കുന്നു,Measuring equipment
ഉപകരണം അളക്കുന്ന ഉപകരണം,Measuring instrument
ഫീൽഡ് ശക്തിയുടെ അളവ് അളക്കുന്നു,Measuring instrument of field strength
ടേപ്പ് അളക്കുന്നു,Measuring tape
യന്തനിര്മ്മാണം,Mechanism
മീഡിയ സെർവർ,Media server
മധസ്ഥാനം,Medium
ഇടത്തരം ആവൃത്തി,Medium frequency
ഇടത്തരം ഫ്രീക്വൻസി തരംഗം,Medium frequency wave
ഇടത്തരം വേവ് (MW),Medium wave (MW)
മെഗാ-ഓം,Mega-ohm
മെഗർ,Megger
സ്മരണം,Memory
സാമഹമായ,Mentoring
മെനു ബാർ,Menu bar
മെർക്കുറി സ്വിച്ച്,Mercury switch
ലയിക്കുന്നു,Merging
ദൂത്,Message
മെറ്റാഡാറ്റ,Metadata
മെറ്റൽ-ഓക്സൈഡ് അർദ്ധചാലകൻ ഡയോഡ്,Metal-oxide semiconductor diode
മെറ്റൽ-ഷീത്ത് കേബിൾ,Metal-sheathed cable
മാപിനി,Meter
മീറ്ററിംഗ് പാനൽ,Metering panel
മൈക്ക,Mica
മൈക്ക-ഇൻസുലേഷൻ,Mica-insulation
മൈക്രോ-,Micro-
മൈക്രോ ഘടകം,Micro component
മൈക്രോ കമ്പ്യൂട്ടർ,Micro computer
മൈക്രോ കൺട്രോളർ,Micro-controller
മൈക്രോ ഇലക്ട്രോണിക്സ്,Micro-electronics
മൈക്രോഫോൺ,Microphone
മൈക്രോഫോണിക്സ്,Microphonics
മൈക്രോപ്രൊസസ്സർ,Microprocessor
മൈക്രോ-വോൾട്ട് (എംവി),Micro-volt (mV)
മൈക്രോവേവ്,Microwave
മൈക്രോവേവ് ആന്റിന,Microwave antenna
മൈക്രോവേവ് ബീം,Microwave beam
മിഡ്-ബാൻഡ്,Mid-band
കുടിയേറ്റം,Migration
മൈഗ്രേഷൻ പാത്ത്,Migration path
ചെറുതാക്കുക,Miniature
ചെറുതാക്കിയത്,Miniaturized
ഏറ്റവും കുറഞ്ഞ,Minimum
കുറഞ്ഞ താപനില,Minimum temperature
കുറഞ്ഞ ഉപയോഗയോഗ്യമായ ഫീൽഡ് കരുത്ത്,Minimum usable field strength
ന്യൂനപക്ഷ കാരിയർ,Minority carrier
തെറ്റി വായിക്കുക,Miscue
കൂട്ടിക്കലര്ത്തുക,Mix
മിക്സഡ് ശൂന്യത,Mixed blanking
സമ്മിശ്ര സമന്വയം,Mixed sync
മിക്സര്,Mixer
മിക്സർ ട്യൂബ്,Mixer tube
മിക്സിംഗ്,Mixing
സർക്യൂട്ട് മിക്സിംഗ്,Mixing circuit
മെന്നിക്,Mnemonic
മെമ്മോണിക്സ്,Mnemonics
ഇളക്കാവുന്ന,Mobile
മൊബൈൽ മൾട്ടിമീഡിയ ആപ്ലിക്കേഷൻ,Mobile multimedia application
മൊബൈൽ ടിവി,Mobile TV
മാതിരി,Mode
പരാജയത്തിന്റെ രീതി,Mode of failure
പ്രചരിപ്പിക്കാനുള്ള രീതി,Mode of propagation
മാതൃക,Model
മോഡം,Modem
ആധുനിക എഫ്എം ട്രാൻസ്മിറ്റർ,Modern FM transmitter
ആധുനിക ട്രെൻഡുകൾ,Modern trends
കോൺഫിഗറേഷന്റെ മോഡുകൾ,Modes of configuration
രൂപാന്തരപ്പെടുത്തുക,Modify
മൊഡ്യൂലേറ്റഡ് തുടർച്ചയായ തരംഗം,Modulated continuous wave
മൊഡ്യൂലേറ്റഡ് സിഗ്നൽ,Modulated signal
മൊഡ്യൂലേറ്റഡ് വേവ്ഫോം,Modulated waveform
മോഡുലേഷൻ,Modulation
മോഡുലേഷൻ വ്യാപ്തി,Modulation amplitude
മോഡുലേഷൻ കഴിവ്,Modulation capability
മോഡുലേഷൻ ആവൃത്തി,Modulation frequency
മോഡുലേഷൻ സൂചിക,Modulation index
മോഡുലേഷൻ രേഖീയത,Modulation linearity
മോഡുലേഷൻ മീറ്റർ,Modulation meter
മോഡുലേഷൻ മോണിറ്റർ,Modulation monitor
മോഡുലേഷൻ ശതമാനം,Modulation percentage
മൊഡലേറ്റർ,Modulator
മൊഡ്യൂൾ,Module
ഈര്പ്പം,Moisture
ആധിപത്യം,Momentum
നിരന്തരം നിരീക്ഷിക്കുക,Monitor
നിരീക്ഷണകരമായ,Monitoring
നിരീക്ഷണവും വിശകലന സാങ്കേതികതകളും,Monitoring and analysis techniques
നിരീക്ഷണവും നിയന്ത്രണവും,Monitoring and control
മോണിറ്ററിംഗ് സ്റ്റേഷൻ,Monitoring station
മോണോക്രോം,Monochrome
മോണോഫോണിക് ട്രാൻസ്മിഷൻ,Monophonic transmission
മോർഫ്,Morph
മോർഫിംഗ്,Morphing
മോർഫിസം,Morphism
മൊസൈക്,Mosaic
മദരബലാജം,Motherboard
ചലന നഷ്ടപരിഹാരം,Motion compensation
ചലന കണക്കാക്കൽ,Motion estimation
ചലന വെക്റ്റർ,Motion vector
ചലന വീഡിയോ,Motion video
യന്തവാഹനം,Motor
മോട്ടറോ ഓപ്പറേറ്റർ,Motor operator
മോട്ടോർ സ്റ്റാർട്ടർ,Motor starter
മ .ണ്ട്,Mount
ചുണ്ടെലി,Mouse
മൗസ് ഇന്റർഫേസ്,Mouse interface
ചലനം,Movement
മൾട്ടി ചാനൽ വിപുലീകരണം,Multi channel extension
മൾട്ടികാസ്റ്റിംഗ്,Multicasting
മൾട്ടിചാനൽ സിഗ്നലുകൾ,Multichannel signals
മൾട്ടിഡിറേജ് മൈക്രോഫോൺ,Multidirectional microphone
ബഹുഭാഷാ വ്യാഖ്യാനം,Multilingual commentary
മൾട്ടിമീഡിയ,Multimedia
മൾട്ടിമീഡിയ കിയോസ്ക്,Multimedia kiosk
മണ്ട്മീറ്റർ,Multimeter
മൾട്ടിപാത്ത്,Multipath
മൾട്ടിപാത്ത് സ്വീകരണം,Multipath reception
മത്രാലയം,Multiphase
പെരുക്കമായ,Multiple
ഒന്നിലധികം ആക്സസ് സിസ്റ്റം,Multiple access system
മസ്തീനകം,Multiplex
മൾട്ടിപ്ലക്സർ,Multiplexer
മൾട്ടിക്സിംഗ്,Multiplexing
മൾട്ടിസ്റ്റേജ് ആംപ്ലിഫയർ,Multistage amplifier
മൾട്ടിടാസ്കിംഗ്,Multitasking
മൾട്ടിവർവറ്റർ,Multivibrator
മിണ്ടാത്ത,Mute
പരസ്പര പെരുമാറ്റം,Mutual conductance
പരസ്പര പ്രകോപനം,Mutual impedance
പരസ്പര ഉൾപ്പെടുത്തൽ,Mutual inductance
പരസ്പര ഇടപെടൽ,Mutual interference
നാനോ-സാങ്കേതികവിദ്യ,Nano-technology
ഇടുങ്ങിയത്,Narrowband
ഇടുങ്ങിയ കാസ്റ്റിക്കൽ,Narrowcasting
പ്രകൃതിദത്ത ഡ്രാഫ്റ്റ്,Natural draft
നാവിഗേറ്റർ,Navigator
നിഷേധിക്കുന്ന,Negative
നെഗറ്റീവ് പക്ഷപാതം,Negative bias
നെഗറ്റീവ് ചാർജ്,Negative charge
നെഗറ്റീവ് ഫീഡ്ബാക്ക്,Negative feedback
നെഗറ്റീവ് കൊടുമുടി,Negative peak
നെഗറ്റീവ് പ്രതിരോധം,Negative resistance
മൊത്തം നേട്ടം,Net gain
മൊത്തം നഷ്ടം,Net loss
നെറ്റിക്യൂനെറ്റ്,Netiquette
നെറ്റ്വർക്ക്,Network
നെറ്റ്വർക്ക് അനലൈസർ,Network analyzer
നെറ്റ്വർക്ക് ഫയൽ സിസ്റ്റം,Network file system
നെറ്റ്വർക്ക് ആസൂത്രണം,Network planning
നെറ്റ്വർക്ക് അവസാനിപ്പിക്കൽ,Network termination
നെറ്റ്വറിംഗ്,Networking
നിക്ഷ്പക്ഷമായ,Neutral
നിർവീര്യമാക്കൽ,Neutralising
വാർത്താ റൂം ഓട്ടോമേഷൻ,News room automation
കാലികമായ,Nibble
മാടം,Niche
ലോഡ് ടെസ്റ്റ് ഇല്ല,No load test
നോഡ്,Node
ശബ്ദം,Noise
ശബ്ദ രൂപം,Noise figure
ശബ്ദ ഫിൽട്ടർ,Noise filter
ശബ്ദ നില,Noise floor
നോയ്സ് ഗേറ്റ്,Noise gate
ശബ്ദ പ്രതിരോധശേഷി,Noise immunity
ശബ്ദ കൊലയാളി,Noise killer
ശബ്ദ നില,Noise level
ശബ്ദം ശക്തി,Noise power
ശബ്ദത്തിന്റെ ആകൃതിയിലുള്ള അളവ്,Noise shaping quantizer
ശബ്ദ ഉറവിടം,Noise source
ശബ്ദം അടിച്ചമർത്തൽ സർക്യൂട്ട്,Noise suppression circuit
ശബ്ദം അടിച്ചമർ,Noise suppressor
ശബ്ദ താപനില,Noise temperature
ശബ്ദ താപനില,Noise temperature
ശബ്ദം ത്രികോണം,Noise triangle
നോയ്സ് വോൾട്ടേജ്,Noise voltage
ശബ്ദമില്ലാത്ത,Noiseless
ശബ്ദമില്ലാത്ത കോഡിംഗ്,Noiseless coding
ഗൗരവ സ്വീകരണം,Noisy reception
നാമമാത്രമായ ഉപയോഗയോഗ്യമായ ഫീൽഡ് ശക്തി,Nominal usable field strength
നോൺ-ഡോറിസിറ്റോണൽ മൈക്രോഫോൺ,Non-direcitonal microphone
ഇൻഡക്റ്റീവ് ലോഡ്,Non-inductive load
ധനരഹിതമായ പ്രതിരോധം,Non-inductive resistance
നോൺ-സിനോസോയ്ഡൽ തരംഗം,Non-sinosoidal wave
അസ്ഥിരമല്ലാത്ത മെമ്മറി,Non-volatile memory
കവാടം,NOR gate
സാധാരണ വേഗത,Normal speed
സാധാരണ വിതരണം,Normal supply
നോച്ച്,Notch
നോച്ച് ഫിൽട്ടർ,Notch filter
എണ്ണത്തിലുള്ള,Numerical
സംഖ്യാപരമായി നിയന്ത്രിത ഓസിലേറ്റർ,Numerically controlled oscillator
നട്ട്-ബോൾട്ട്,Nut-bolt
Nyquist-shannon thearem,Nyquist-Shannon theorem
ഒബ്ജക്റ്റ് ഓറിയന്റഡ്,Object-oriented
ഒക്ടക്ട്,Octal
ആവൃത്തിയുടെ ഒക്ടേവ്,Octave of frequency
ഒക്റ്റെറ്റ്,Octet
ഓഫ്-ലൈൻ,Off-line
ഓഫ്സെറ്റ്,Offset
ഓം,Ohm
ഓം മീറ്റർ,Ohm meter
ഓയിൽ സർക്യൂട്ട് ബ്രേക്കർ,Oil circuit breaker
ഓയിൽ ഫിൽട്ടർ,Oil filter
എണ്ണ മുങ്ങി,Oil immersed
ഓയിൽ ലെവൽ ഗേജ്,Oil level gauge
ഓമ്നി-ദിശാസൂചന ആന്റിന,Omni-directional antenna
ഓമ്നി-ദിശാസൂചന മൈക്രോഫോൺ,Omni-directional microphone
ആവശ്യപ്പെടുന്നതനുസരിച്ച്,On demand
ഓൺ-ഡിമാൻഡ് സ്ട്രീമിംഗ്,On-demand streaming
ഓൺ-ലൈൻ (ഓൺലൈൻ),On-line (online)
ഓൺലൈൻ അനലിറ്റിക്കൽ പ്രോസസ്സിംഗ്,Online analytical processing
Ov-ഓഫ്,On-off
ഓൺ-ഓഫ് കീയിംഗ് മോഡുലേഷൻ,On-off keying modulation
തുറന്ന സർക്യൂട്ട്,Open circuit
തുറന്ന ഉറവിടം,Open source
തുറന്ന സിസ്റ്റം,Open system
പ്രവർത്തന ആവൃത്തി,Operating frequency
ഓപ്പറേറ്റിംഗ് സിസ്റ്റം,Operating system
ശസ്തകിയ,Operation
ടെലഫോണ്ഓപ്പറേറ്റര്,Operator
ഒപ്റ്റിക്കൽ ഫൈബർ,Optical fibre
ഒപ്റ്റിക്കൽ ആവൃത്തി,Optical frequency
ഒപ്റ്റിക്കൽ റിഡക്ഷൻ,Optical reduction
ഒപ്റ്റിക്കൽ മിഴിവ്,Optical resolution
ഒപ്റ്റിക്കൽ ട്രാക്ക്,Optical track
ഒപ്റ്റിമൽ വർക്കിംഗ് ആവൃത്തി,Optimum working frequency
ഒപ്റ്റകോളർ,Optocoupler
ഒപ്റ്റോ ഇലക്ട്രോണിക്സ്,Optoelectronics
അല്ലെങ്കിൽ ഗേറ്റ്,OR gate
ഭ്രമണയാത,Orbit
ഓസിലേറ്റർ,Oscillator
Oscilogram,Oscillogram
ഓസിനോഗ്രാഫ്,Oscillograph
ഓസ്സിലോസ്കോപ്പ്,Oscilloscope
ബാഹ്യ ഇന്റർലീവ്,Outer interleaver
Going ട്ട്ഗോയിംഗ് ഫീഡർ,Outgoing feeder
ഉല്പ്പന്നം,Output
Put ട്ട്പുട്ട് ലെവൽ,Output level
Put ട്ട്പുട്ട് മീറ്റർ,Output meter
Put ട്ട്പുട്ട് ട്രാൻസ്ഫോർമർ,Output transformer
Put ട്ട്പുട്ട് വാൽവ്,Output valve
Put ട്ട്പുട്ട് തരംഗരൂപം,Output waveform
പുറത്ത് പ്രക്ഷേപണം (ഒബ്),Outside broadcast (OB)
ചൂള,Oven
മുകളിലുള്ള കൂപ്പിംഗ്,Over coupling
പരിഷ്കരണത്തിന് മുകളിലൂടെ,Over modulation
വോൾട്ടേജിന് മുകളിലൂടെ,Over voltage
മൊത്തത്തിലുള്ള സവിശേഷത,Overall attenuation
മൊത്തത്തിലുള്ള പ്രക്ഷേപണ വിശ്വാസ്യത,Overall broadcast reliability
മൊത്തത്തിലുള്ള കാര്യക്ഷമത,Overall efficiency
മൊത്തത്തിലുള്ള സ്വീകരണ വിശ്വാസ്യത,Overall reception reliability
മൊത്തത്തിലുള്ള പ്രതികരണം,Overall response
മൊത്തത്തിലുള്ള സിസ്റ്റം,Overall system
അമിതമാക്കൽ,Overdubbing
ഓവർഹെഡ് ലൈൻ,Overhead line
ഓവർഹെഡ് വയർ,Overhead wire
അമിതഭാരം കയറ്റുക,Overload
ഓവർലോഡ് പരിരക്ഷണ ഉപകരണങ്ങൾ,Overload protection devices
ഓവർലോഡ് യാത്ര,Overload trip
ഓവർമാൻഡ് ചെയ്യുന്നു,Oversampling
പായ്ക്ക് ചെയ്തു,Packed
പാക്കറ്റ് സ്വിച്ചിംഗ്,Packet switching
മൂലക്കറ്റ്,Packetization
മൂലക്കൈസ്ഡ്,Packetized
പാഡ്,Pad
പേജിംഗ്,Paging
പാൻ സ്ക്രീൻ,Pan screen
പാനം,Panel
പാനിംഗ്,Panning
പനോരമ,Panorama
പാരബോളിക് മൈക്രോഫോൺ,Parabolic microphone
മാതൃകാ മാറ്റം,Paradigm shift
വിരോധാഭാസം,Paradox
സമാന്തര പോർട്ട്,Parallel port
പാരാമീറ്റർ,Parameter
പരാന്നഭോജികൾ നഷ്ടം,Parasitic loss
പരാന്നഭോജികൾ,Parasitic oscillation
പാരിറ്റി ബിറ്റ്,Parity bit
പാരിറ്റി പരിശോധന,Parity testing
പാർസെക്,Parsec
ഭാഗിക മിഴിവ്,Partial resolution
പാസ്ധം,Passband
നിഷ്കിയമായ,Passive
നിഷ്ക്രിയ നെറ്റ്വർക്ക്,Passive network
Password,Password
തുണിത്തുണ്ട്,Patch
പാച്ച് ചരട്,Patch cord
പാത്ത് നഷ്ടം,Path loss
മാതൃക,Pattern
അടയ്ക്കൽ,Payload
പീക്ക് ഉയരം,Peak altitude
പീക്ക് അനോഡ് കറന്റ്,Peak anode current
പീക്ക് ലിമിറ്റർ,Peak limiter
പീക്ക് ലോഡ്,Peak load
പീക്ക് മൂല്യം,Peak value
കൊടുമുടി,Peaking
പീക്ക്-ടു-പീക്ക് വോൾട്ടേജ്,Peak-to-peak voltage
പിയർ ടു പിയർ,Peer-to-peer
പെർസെന്റൽ മോഡൽ,Perceptional model
പെർസെപ്ച്വൽ മോഡൽ,Perceptual model
നിര്വ്വഹനം,Performance
പെരിഗ്,Perigee
ആനുകാലിക പരിശോധന,Periodic test
പെരിഫറൽ,Peripheral
പെരിഫെറലുകൾ,Peripherals
അനുകിലി,Permeability
അനുപാതം,Permittivity
ഫാന്റം വൈദ്യുതി വിതരണം,Phantom power supply
ഘട്ടം,Phase
ഘട്ടം മാറ്റപ്പെടൽ ലൈൻ,Phase alteration line
ഘട്ടം താരതമ്യപ്പെടുത്തൽ,Phase comparator
ഘട്ടം കാലതാമസം,Phase delay
ഘട്ടം വിവേചനക്കാരൻ,Phase discriminator
ഘട്ടം ലോക്ക് ചെയ്ത ലൂപ്പ് ഫ്രീക്വൻസി സിന്തസൈസർ,Phase locked loop frequency synthesizer
ഘട്ടം മോഡുലേഷൻ,Phase modulation
ഘട്ടം പുനരാധികാരി,Phase reversal
ഘട്ടം ഷിഫ്റ്റ് കീറിംഗ്,Phase shift keying
കൺസോളിൽ ഫോൺ,Phone in console
പ്രോഗ്രാമിൽ ഫോൺ,Phone in programme
ഫിസിക്കൽ ലെയർ,Physical layer
ചിത്രകാരികം,Pictorial
പീസോ ഇലക്ട്രിക്,Piezoelectric
പൈലറ്റ് ജനറേറ്റർ,Pilot generator
പൈലറ്റ് സിഗ്നൽ,Pilot signal
പൈലറ്റ് ടോൺ,Pilot tone
കടല്പകടന,Piracy
പിച്ച്,Pitch
പിക്സൽ,Pixel
പിക്സൈലേഷൻ,Pixelization
നടുക,Plant
പ്ലാസ്മ,Plasma
വേദി,Platform
തിരികെ കളിക്കുക,Play back
തിരികെ ആംപ്ലിഫയർ കളിക്കുക,Play back amplifier
തിരികെ തലയിടുക,Play back head
പ്ലേലിസ്റ്റ്,Playlist
കളിസ്ഥലം,Playout
പ്ലെറ്റർ,Plotter
പ്ളഗ്,Plug
ന്യൂമാറ്റിക് കൺട്രോൾ സിസ്റ്റം,Pneumatic control system
ധ്രുവീകരണം,Polarisation
ധതിരിവാതന്,Polarity
പോളിഗോൺ,Polygon
പോളിനോമിയൽ,Polynomial
പോളിഫേസ് ഫിൽട്ടർ ബാങ്ക്,Polyphase filter bank
പൂമുഖം,Porch
പോറസ് അബ്സോർബർ,Porous absorber
തുറമുഖം,Port
പോസിറ്റീവ് കൊടുമുടി,Positive peak
പോസ്റ്റ് സമന്വയം,Post synchronisation
പൊട്ടൻഷ്യമീറ്റർ,Potentiometer
ശക്തി,Power
പവർ ആംപ്ലിഫയർ,Power amplifier
പവർ കോമ്പിനിംഗ്,Power combining
വൈദ്യുതി ഉപഭോഗം,Power consumption
വൈദ്യുതി നിയന്ത്രണം,Power control
പവർ ഡെൻസിറ്റി,Power density
വൈദ്യുതി വിതരണം,Power distribution
വൈദ്യുതി തകരാർ,Power failure
അധികാര നേട്ടം,Power gain
പവർ സൂചകം,Power indicator
പവർ ഇന്റർഫേസ്,Power interface
വൈദ്യുതി വിതരണം,Power supply
വൈദ്യുതി വിതരണം- സ്കീമാറ്റിക്,Power supply- schematic
വൈദ്യുതി സ്വിച്ച്,Power switch
പവർ ട്രാൻസ്ഫോർമർ,Power transformer
മുൻഗണന പ്രഭാവം,Precedence effect
പ്രവചന കോഡിംഗ്,Predictive coding
പ്രീ-en ന്നൽ,Pre-emphasis
പ്രീ-മിക്സ് ചെയ്യുക,Pre-mix
മുൻകൂട്ടി റെക്കോർഡുചെയ്തു,Pre-recorded
സംരക്ഷണം,Preservation
അമർത്തുക ബട്ടൺ,Press button
സമ്മർദ്ദ പരിശോധന,Pressure testing
പ്രാഥമിക നിറം,Primary colour
പ്രാഥമിക കവറേജ്,Primary coverage
