Punjabi,Assamese
"1.ਪਬਲਿਕ ਡੋਮੇਨ, 2.ਪਬਲਿਕ ਡੋਮੇਨ","১.ৰাজহুৱা ডমেইন, ২.ৰাজহুৱা ডমেইন"
ਜਨਤਕ ਕੁੰਜੀ ਇਨਕ੍ਰਿਪਸ਼ਨ,ৰাজহুৱা কি&#39; এনক্ৰিপচন
ਨਬਜ਼,নাড়ী
ਪਲਸ ਕੋਡ ਮੋਡੂਲੇਸ਼ਨ,পালছ ক&#39;ড মডুলেচন
ਪਲਸ ਡਿਜੀਟਲ ਮੋਡੂਲੇਸ਼ਨ (PDM),পালছ ডিজিটেল মডুলেচন (PDM)
ਸਪੰਦਵਲੀ,স্পন্দাৱলি
ਵਿਰਾਮ ਚਿੰਨ੍ਹ,বিৰাম চিহ্ন
"ਦਬਾਅ, ਭਰਨਾ","চাপ, ভৰোৱা"
ਆਟੋਮੇਟਾ ਡਾਊਨਲੋਡ ਕਰੋ,ডাউনলোড automata
ਲੰਬਕਾਰੀ ਸੂਚੀ,উলম্ব তালিকা
ਚਤੁਰਭੁਜ,দ্বিঘাত
"1.ਯੋਗਤਾ, 2.ਯੋਗਤਾ","১.অৰ্হতা, ২.অৰ্হতা"
ਮਾਤਰਾ,quantifier
ਮਾਤਰਾ ਕਰਨ ਲਈ,পৰিমাণীকৰণ কৰা
ਮਾਤਰਾ,ভাগফল
ਕੁਆਂਟਮ,কোৱাণ্টাম
ਕੁਆਂਟਮ ਘੜੀ,কোৱাণ্টাম ঘড়ী
"1.ਕੁਆਂਟਮ ਕਪੂਟਨ, 2.ਕੁਆਂਟਮ ਗਣਨਾ","১.কোৱাণ্টাম কপুটান, ২.কোৱাণ্টাম গণনা"
ਉਦਾਹਰਨ ਪੁੱਛਗਿੱਛ,উদাহৰণ প্ৰশ্ন
"1. ਪੁੱਛਗਿੱਛ, 2. ਪੁੱਛਗਿੱਛ","১/ অনুসন্ধান, ২/ অনুসন্ধান"
ਪੁੱਛਗਿੱਛ ਭਾਸ਼ਾ,প্ৰশ্ন ভাষা
ਪੁੱਛਗਿੱਛ ਦੀ ਪ੍ਰਕਿਰਿਆ,প্ৰশ্ন প্ৰক্ৰিয়াকৰণ
ਕਤਾਰ,লানি পতা
ਕਤਾਰ ਪ੍ਰਬੰਧਨ,শাৰী ব্যৱস্থাপনা
ਕਤਾਰ ਰਜਿਸਟਰ,শাৰী পঞ্জীয়ন
"1. ਰੋਅ ਨੈੱਟਵਰਕ, 2. ਰੋਅ ਨੈੱਟਵਰਕ","1. শাৰী নে&#39;টৱৰ্ক, 2. শাৰী নে&#39;টৱৰ্ক"
ਕਤਾਰ ਥਿਊਰੀ,শাৰী তত্ত্ব
ਤੇਜ਼ ਪਹੁੰਚ ਮੈਮੋਰੀ,দ্ৰুত অভিগম মেমৰি
ਭਾਗ,ভাগফল
ਰੇਡੀਓ ਫ੍ਰੀਕੁਐਂਸੀ ਦਖਲਅੰਦਾਜ਼ੀ (RFI),ৰেডিঅ&#39; ফ্ৰিকুৱেন্সি ইন্টাৰফেৰেন্স (RFI)
ਮੂਲ,ৰেডিক্স
ਰੈਂਡਮ ਐਕਸੈਸ ਕੰਪਿਊਟਰ ਉਪਕਰਨ (RACE),ৰেণ্ডম এক্সেছ কম্পিউটাৰ সঁজুলি (RACE)
ਰੈਂਡਮ ਐਕਸੈਸ ਮੈਮੋਰੀ (RAM),ৰেণ্ডম এক্সেছ মেমৰি (RAM)
ਬੇਤਰਤੀਬ ਸਕੈਨਿੰਗ,ৰেণ্ডম স্কেনিং
"1.ਰਾਸਟਰ, 2.ਰਾਸਟਰ","১.ৰেষ্টাৰ, ২.ৰেষ্টাৰ"
ਰਾਸਟਰ ਸਕੈਨਿੰਗ,ৰেষ্টাৰ স্কেনিং
ਰੀਇੰਜੀਨੀਅਰਿੰਗ,পুনৰ অভিযান্ত্ৰিকীকৰণ
ਪੁਨਰ ਸੁਰਜੀਤ,পুনৰুজ্জীৱিতকৰণ
"1. ਪਹੁੰਚਯੋਗਤਾ, 2. ਪਹੁੰਚਯੋਗਤਾ","1. অভিগম্যতা, 2. অভিগম্যতা"
ਪੜ੍ਹਨਾ,পঢ়ি থকা
ਪੜ੍ਹਨ ਦਾ ਸਿਰ,ৰিডিং হেড
"1. ਸਿਰਫ਼ ਪੜ੍ਹੋ, 2. ਸਿਰਫ਼ ਪੜ੍ਹੋ","১.কেৱল পঢ়া, ২.কেৱল পঢ়া"
"1. ਰੀਡ ਓਨਲੀ ਮੈਮੋਰੀ, 2. ਰੀਡ ਓਨਲੀ ਮੈਮੋਰੀ","1. কেৱল পঢ়া মেমৰি, 2. কেৱল পঢ়া মেমৰি"
ਪੜ੍ਹਨ ਲਿਖਣ ਦਾ ਸਿਰ,পঢ়া লিখাৰ মূৰ
"1. ਪੜ੍ਹਨ ਦਾ ਚੱਕਰ, 2. ਲਿਖਣ ਦਾ ਚੱਕਰ","1. পঢ়া চক্ৰ, 2. লিখা চক্ৰ"
"1. ਰੀਡਿੰਗ ਚੱਕਰ, 2. ਰਾਈਟਿੰਗ ਹੈੱਡ","১.পঢ়া চক্ৰ, ২.লিখাৰ মূৰ"
"1. ਰੀਡਿੰਗ ਮੈਮੋਰੀ, 2. ਲਿਖਣ ਦੀ ਮੈਮੋਰੀ","1. পঢ়া স্মৃতি, 2. লিখা স্মৃতি"
ਪਾਠਕ,পাঠক
"ਪੜ੍ਹਨਾ, ਪੜ੍ਹਨਾ","পঢ়া, পঢ়া"
"1.ਪੜ੍ਹੋ, 2.ਪੜ੍ਹਨ ਤੋਂ ਬਾਅਦ","১.পঢ়া, ২.পঢ়া পোষ্ট কৰা"
ਅਸਲ ਸਮਾਂ,সময় বাস্তৱ
"1. ਤਤਕਾਲ ਜਵਾਬ ਪ੍ਰੋਸੈਸਿੰਗ, 2. ਤੁਰੰਤ ਜਵਾਬ ਪ੍ਰੋਸੈਸਿੰਗ","1. দ্ৰুত সঁহাৰি প্ৰক্ৰিয়াকৰণ, 2. তাৎক্ষণিক সঁহাৰি প্ৰক্ৰিয়াকৰণ"
ਪ੍ਰਾਪਤਕਰਤਾ,ৰিচিভাৰ
ਮਾਨਤਾ ਤਰਕ,চিনাক্তকৰণ যুক্তি
ਰੀਪ੍ਰੋਗਰਾਮਿੰਗ ਟ੍ਰਾਂਸਫਰ,পুনৰ প্ৰগ্ৰেমিং স্থানান্তৰ
ਰਿਕਾਰਡ,নথিভুক্ত
"1. ਰਿਕਾਰਡਿੰਗ ਹੈੱਡ, 2. ਰਿਕਾਰਡਿੰਗ ਹੈੱਡ","১/ ৰেকৰ্ডিং হেড, ২. ৰেকৰ্ডিং হেড"
ਠੀਕ ਕਰਨ ਯੋਗ ਗਲਤੀ,সংশোধনযোগ্য ভুল
ਪੂਰਤੀ,পূৰ্ণতা
ਆਵਰਤੀ ਥਿਊਰਮ,পুনৰাবৃত্তি উপপাদ্য
ਰੀਸਾਈਕਲਿੰਗ,পুনঃব্যৱহাৰ
ਆਵਰਤੀ ਫੰਕਸ਼ਨ,পুনৰাবৃত্তিমূলক ফলন
ਮਿਨੀਏਚਰਾਈਜ਼ਡ ਇੰਸਟ੍ਰਕਸ਼ਨ ਸੈੱਟ ਕੰਪਿਊਟਰ (RISC),ক্ষুদ্ৰ নিৰ্দেশনা ছেট কম্পিউটাৰ (RISC)
ਰਿਡੰਡੈਂਸੀ,অতিৰিক্ততা
"1. ਸੁਤੰਤਰ ਡਿਸਕ, 2. ਡਿਸਕਾਂ ਦੀ ਵਧੀਕ ਐਰੇ (ਲਾਲ)","1.স্বাধীন ডিস্ক, 2.ডিস্কৰ অতিৰিক্ত এৰে (ৰঙা)"
ਦੁਬਾਰਾ ਦਾਖਲਾ,পুনৰ প্ৰৱেশ
ਮੁੜ-ਇੰਦਰਾਜ਼ ਕੋਡ,পুনৰ প্ৰৱেশ ক&#39;ড
ਹਵਾਲਾ,সন্দৰ্ভ
ਹਵਾਲਾ ਇਕਸਾਰਤਾ,ৰেফাৰেন্সিয়েল অখণ্ডতা
ਪ੍ਰਤੀਬਿੰਬਤਾ,প্ৰতিফলনশীলতা
ਪ੍ਰਤੀਬਿੰਬ,প্ৰতিফলন
ਅਪਵਰਤਨ,বিবৰ্তন
ਰਿਫਰੈਸ਼ਰ,সতেজতা
ਪੁਨਰਜਨਮ,পুনৰুত্পাদন
ਰਜਿਸਟਰ,পঞ্জীয়ন কৰা
ਨਿਯਮਤ ਵਿਆਕਰਣ,নিয়মীয়া ব্যাকৰণ
ਸਬੰਧ,সম্পৰ্ক
ਰਿਲੇਸ਼ਨਲ ਡਾਟਾਬੇਸ,সম্পৰ্কীয় ডাটাবেছ
ਰਿਲੇਸ਼ਨਲ ਡਾਟਾਬੇਸ ਮੈਨੇਜਮੈਂਟ ਸਿਸਟਮ (RDBMS),সম্পৰ্কীয় তথ্যকোষ ব্যৱস্থাপনা ব্যৱস্থা (RDBMS)
ਰਿਲੇਸ਼ਨਲ ਮਾਡਲ,সম্পৰ্কীয় আৰ্হি
"1. ਰਿਸ਼ਤੇਦਾਰ, 2. ਰਿਸ਼ਤੇਦਾਰ","1. আপেক্ষিক, 2. আপেক্ষিক"
ਰਿਸ਼ਤੇਦਾਰ ਸੰਬੋਧਨ,আপেক্ষিক সম্বোধন
"1. ਰੀਲੇਅ, 2. ਟ੍ਰਾਂਸਮਿਸ਼ਨ","1. ৰিলে, 2. সংক্ৰমণ"
ਭਰੋਸੇਯੋਗਤਾ ਮਾਡਲ,নিৰ্ভৰযোগ্যতা আৰ্হি
ਭਰੋਸੇਯੋਗ,নিৰ্ভৰযোগ্য
"1. ਰੀਲੋਕੇਟੇਬਲ ਕੋਡ, 2. ਰੀਲੋਕੇਟੇਬਲ ਡਾਟਾ","1. স্থানান্তৰ কৰিব পৰা ক&#39;ড, 2. স্থানান্তৰ কৰিব পৰা তথ্য"
ਦੂਰ,দূৰ
ਰਿਮੋਟ ਫੀਡਰ,ৰিম&#39;ট ফিডাৰ
ਰਿਮੋਟ ਕੰਮ ਇੰਦਰਾਜ਼,দূৰৱৰ্তী কৰ্ম প্ৰৱেশ
"1.ਰਿਮੋਟ ਸੈਸ਼ਨ ਸ਼ੁਰੂ, 2.ਰਿਮੋਟ ਲਾਗਇਨ","1.দূৰৱৰ্তী অধিবেশন আৰম্ভ, 2.দূৰৱৰ্তী প্ৰৱেশ"
ਰਿਮੋਟ ਪ੍ਰੋਸੀਜ਼ਰ ਇਨਵੋਕੇਸ਼ਨ (RPC),দূৰৱৰ্তী পদ্ধতি আমন্ত্ৰণ (RPC)
ਰਿਮੋਟ ਸੈਂਸਿੰਗ,ৰিম&#39;ট চেন্সিং
ਨਾਮ ਬਦਲਣਾ,নামকৰণ কৰা
"1.ਰੈਂਡਰਿੰਗ, 2.ਸਮਰਪਣ","1.ৰেণ্ডাৰিং, 2.উচৰ্গাকৰণ"
ਰੀਪੀਟਰ,ৰিপিটাৰ
ਜਵਾਬ,উত্তৰদিশ
"1. ਬੇਨਤੀ, 2. ਬੇਨਤੀ","1. অনুৰোধ, 2. অনুৰোধ"
ਟਿੱਪਣੀ ਬੇਨਤੀ (RFC),মন্তব্যৰ অনুৰোধ (RFC)
"1.Request Protocol, 2.Response Protocol","1.অনুৰোধ প্ৰট&#39;কল, 2.প্ৰতিক্ৰিয়া প্ৰট&#39;কল"
ਆਵਰਤੀ ਪ੍ਰੋਗਰਾਮ,পুনৰাবৃত্তিমূলক প্ৰগ্ৰেম
ਖੋਜ,গৱেষণা
ਬਹਾਲ ਚੱਕਰ,পুনৰুদ্ধাৰ কৰা চক্ৰ
ਯਾਦਗਾਰੀ,স্মৃতিবিদ
ਭਿੰਨਤਾ,পাৰ্থক্য
ਸਰੋਤ,সম্পদসমূহ
ਜਵਾਬ ਸਮਾਂ,সঁহাৰিৰ সময়
"1. ਰੀਸਟਾਰਟ ਕਰੋ, 2. ਰੀਸਟਾਰਟ ਕਰੋ","1.পুনৰ আৰম্ভ, 2.পুনৰ আৰম্ভ"
ਬਹਾਲੀ,পুনৰুদ্ধাৰ কৰা
ਮੁੜ-ਟਰੇਸ,পুনৰ ট্ৰেচ কৰক
"1. ਰੀ-ਡਿਸਪੈਚ, 2. ਮੁੜ-ਸੰਚਾਰ","1. পুনৰ প্ৰেৰণ, 2. পুনৰ যোগাযোগ"
ਰਿਕਵਰੀ,পুনৰুদ্ধাৰ
ਫਿਰ ਕੋਸ਼ਿਸ਼ ਕਰੋ,পুনৰ চেষ্টা কৰক
"1.ਰਿਗਰੈਸ਼ਨ, 2.ਵਾਪਸੀ","1.ৰিগ্ৰেছন, 2.ৰিটাৰ্ণ"
ਰਿਗਰੈਸ਼ਨ ਕੋਡ,ৰিগ্ৰেছন ক&#39;ড
ਰਿਗਰੈਸ਼ਨ ਕੁੰਜੀ,ৰিগ্ৰেছন কি&#39;
ਮੁੜ ਵਰਤੋਂ ਯੋਗ ਕੋਡ,পুনৰ ব্যৱহাৰযোগ্য ক&#39;ড
ਮੁੜ ਲਿਖਣਯੋਗ,পুনৰ লিখিব পৰা
rgb ਮਾਨੀਟਰ,rgb মনিটৰ
ਰਿਬਨ,ফিতা
ਅਧਿਕਾਰਤ ਮੁੱਦਾ,চৰকাৰী বিষয়টো
"1.ਰੋਬੋਟ, 2.ਮਕੈਨਿਕ, 3.ਮਕੈਨੀਜ਼ਮ","১.ৰবট, ২.মেকানিক, ৩.মেকানিজম"
"1.ਮਕੈਨਿਸਟਿਕ ਸਾਇੰਸ, 2.ਮਕੈਨਿਸਟਿਕ ਮਾਨਵ ਵਿਗਿਆਨ","১.যান্ত্ৰিক বিজ্ঞান, ২.যান্ত্ৰিক নৃতত্ত্ব"
"ਮਜ਼ਬੂਤ, ਮਜ਼ਬੂਤ","শক্তিশালী, শক্তিশালী"
ਭੂਮਿਕਾ,ভূমিকা
ਦੁਬਾਰਾ ਰੋਲਿੰਗ,আকৌ ৰোলিং কৰা
ਗ੍ਰਹਿਣ,engulfment
ਵਹਾਅ,আউটফ্ল&#39;
"1. ਰੀਡ ਓਨਲੀ ਮੈਮੋਰੀ, 2. ਰੀਡ ਓਨਲੀ ਮੈਮੋਰੀ (ROM)","1. কেৱল পঢ়া মেমৰি, 2. কেৱল পঢ়া মেমৰি (ROM)"
ਮੂਲ,মূলত
ਮੂਲ ਡਾਇਰੈਕਟਰੀ,মূল পঞ্জিকা
ਅਨੁਮਾਨ ਗਲਤੀ,আনুমানিক ভুল
"1.ਰਾਊਟਰ, 2.ਰਾਊਟਰ","১.ৰাউটাৰ, ২.ৰাউটাৰ"
"ਰੂਟਿੰਗ, ਰੂਟਿੰਗ","ৰুটিং, ৰুটিং"
RS232C ਇੰਟਰਫੇਸ,RS232C আন্তঃপৃষ্ঠ
RSA ਇਨਕ੍ਰਿਪਸ਼ਨ,RSA এনক্ৰিপচন
ਆਰਟੀਸੀ,rtc
ਕੰਮ ਕਰਨ ਦੇ ਵੇਰਵੇ ਕੋਡਿੰਗ,ৱৰ্কিং ডিটেইল ক&#39;ডিং
ਕਾਰਜਕਾਲ,কাৰ্যকাল
ਰੰਨਟਾਈਮ ਗਲਤੀ,চলনসময়ৰ ত্ৰুটি
"1. ਨਮੂਨਾ, 2. ਨਮੂਨਾ","1. নমুনা, 2. নমুনা"
ਨਮੂਨਾ,নমুনা সংগ্ৰহ কৰা
"1.ਸੈਟੇਲਾਈਟ, 2.ਸੈਟੇਲਾਈਟ","১.উপগ্ৰহ, ২.উপগ্ৰহ"
ਸੰਤ੍ਰਿਪਤਾ,চেচুৰেচন
ਬਚਾਓ,সঞ্চয় কৰা
"1. ਸਕੇਲੇਬਿਲਟੀ, 2. ਸਕੇਲੇਬਿਲਟੀ","1. স্কেলেবিলিটি, 2. স্কেলেবিলিটি"
ਸਕੇਲਰ,স্কেলাৰ
ਸਕੈਨਿੰਗ,স্কেনিং কৰা
ਲੈਂਡਸਕੇਪ,ভূচিত্ৰ
ਸ਼ਡਿਊਲਰ,scheduler
ਸਕਰੀਨ ਰਿਫਲਿਕਸ਼ਨ ਪ੍ਰੋਜੈਕਟਰ,স্ক্ৰীণ প্ৰতিফলন প্ৰজেক্টৰ
ਸਕ੍ਰਿਪਟ,চিত্ৰনাট্য
ਸਕ੍ਰਿਪਟਿੰਗ ਭਾਸ਼ਾ,লিপিৰ ভাষা
"1.ਕੋਇਲ, 2.ਸਕ੍ਰੌਲ","১.কইল, ২.স্ক্ৰল"
ਸਮਕਾਲੀ ਡਾਟਾ ਲਿੰਕ ਕੰਟਰੋਲ (SDLC),সমকালীন তথ্য সংযোগ নিয়ন্ত্ৰণ (SDLC)
"1. ਖੋਜ, 2. ਖੋਜ","১.অন্বেষণ, ২.আৱিষ্কাৰ"
ਖੋਜ ਇੰਜਣ,চাৰ্চ ইঞ্জিন
ਖੋਜ ਰੁੱਖ,search tree
"1. ਪੜਚੋਲ ਕਰੋ, 2. ਖੋਜੋ","1.অন্বেষণ, 2.আৱিষ্কাৰ"
ਸੈਕੰਡਰੀ,মাধ্যমিক
"1.ਸੈਕਟਰ, 2.ਸੈਕਟਰ","১.খণ্ড, ২.খণ্ড"
ਸੁਰੱਖਿਆ ਨੀਤੀ,সুৰক্ষা নীতি
ਖੋਜ ਸ਼ਬਦ,সন্ধান শব্দ
"1.ਸੈਕਸ਼ਨ, 2.ਸੈਕਸ਼ਨ","১.ধাৰা, ২.ধাৰা"
"1. ਫਰੈਗਮੈਂਟੇਸ਼ਨ, 2. ਵਿਭਾਜਨ","১.বিভাজন, ২.বিভাজন"
ਚੋਣ ਲੜੀਬੱਧ,নিৰ্বাচন সজাই পৰাই তোলা
"1.ਸਵੈ-ਮੁਕੰਮਲ, 2.ਸਵੈ-ਮੁਕੰਮਲ","1.স্বয়ংক্ৰিয় সম্পূৰ্ণ, 2.স্বয়ংক্ৰিয় সম্পূৰ্ণ"
"1.Semantics, 2.Semantics","১.অৰ্থবিজ্ঞান, ২.অৰ্থবিজ্ঞান"
ਸੈਮਾਫੋਰ,চেমাফোৰ
ਸੈਮੀਕੰਡਕਟਰ,অৰ্ধপৰিবাহী
ਕਲਪਨਾ ਵੈੱਬ,fantasy web
ਕ੍ਰਮਵਾਰ ਪਹੁੰਚ ਵਿਧੀ,ক্ৰমিক অভিগম পদ্ধতি
ਲਗਾਤਾਰ,ক্ৰমাগত
ਸੀਰੀਅਲ,ছিৰিয়েল
"1.ਸਰਵਰ, 2.ਸਰਵਰ","1.চাৰ্ভাৰ, 2.চাৰ্ভাৰ"
ਸਰਵਰ ਕਰੈਸ਼,চাৰ্ভাৰ ক্ৰেচ
ਸਰਵਰ ਲਾਇਸੰਸ,চাৰ্ভাৰ অনুজ্ঞাপত্ৰ
ਸਰਵੋ ਗੁਣਕ,চাৰ্ভো বহুগুণক
ਦਾ ਸੈੱਟ,set of
ਨਿਰਧਾਰਤ ਬਿੰਦੂ,নিৰ্দিষ্ট বিন্দু
ਪ੍ਰਬੰਧਨ,ব্যৱস্থা
ਸ਼ੈਡੋ,ছাঁ
ਸਿਨੇਮੈਟੋਗ੍ਰਾਫੀ,চিনেমাট&#39;গ্ৰাফী
ਭੂਤ,অনুসৰণ কৰা
ਸ਼ੇਅਰ ਫਾਇਲ,ফাইলটো শ্বেয়াৰ কৰক
ਸਾਂਝੀ ਪਹੁੰਚ,অংশীদাৰী অভিগম
ਸਾਂਝਾ ਕਰਨਾ,ভাগ কৰি দে
"1. ਬਰੈਕਟਸ, 2. ਆਰਮਰ, 3. ਸ਼ੈੱਲ, 4. ਸ਼ੈੱਲ","১/ ব্ৰেকেট, ২. কৱচ, ৩. শ্বেল, ৪. শ্বেল"
ਵਿਸਥਾਪਨ ਪ੍ਰਤੀਕ,বিচ্যুতিৰ চিহ্ন
ਛੋਟਾ ਰਸਤਾ,চুটি পথ
ਛੋਟੀ ਹਦਾਇਤ,চুটি নিৰ্দেশনা
ਭੈਣ-ਭਰਾ,সহোদৰ
"1. ਮਾੜਾ ਪ੍ਰਭਾਵ, 2. ਵਿਰੋਧੀ ਪ੍ਰਭਾਵ","1. পাৰ্শ্বক্ৰিয়া, 2. প্ৰতি প্ৰভাৱ"
ਸਾਈਨ ਬਿੱਟ,sign bit
ਇਸ਼ਾਰਾ,সূত্ৰ
ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ,সংকেত প্ৰক্ৰিয়াকৰণ
ਨੋਟੇਸ਼ਨ,সংকেত
"1.ਸਿਗਨਲ-ਧੁਨੀ ਅਨੁਪਾਤ, 2.ਸਿਗਨਲ-ਸ਼ੋਰ ਅਨੁਪਾਤ","1.সংকেত-শব্দ অনুপাত, 2.সংকেত-শব্দ অনুপাত"
"1. ਦਸਤਖਤ, 2. ਦਸਤਖਤ","১.চহী, ২. স্বাক্ষৰ"
ਮਾਰਕਰ ਟੈਸਟ,মাৰ্কাৰ পৰীক্ষা
ਮਹੱਤਵਪੂਰਨ ਚਿੰਨ੍ਹ,উল্লেখযোগ্য নম্বৰ
ਸਿਲੀਕਾਨ ਚਿੱਪ,ছিলিকন চিপ
ਸਧਾਰਨ ਮੇਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (SMTP),সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP)
ਸਿੰਗਲ,একক
"1. ਇੱਕ ਸਿਗਨਲਿੰਗ ਨੋਡ, 2. ਸਿੰਪਲੈਕਸ ਨੋਡ","1. এটা সংকেত ন&#39;ড, 2. simplex ন&#39;ড"
ਸਿਮੂਲੇਸ਼ਨ,চিমুলেচন
ਨਕਲ ਕਰਨ ਵਾਲਾ,অনুকৰণকাৰী
"1. ਸਮਕਾਲੀ, 2. ਸਮਕਾਲੀ","১.সমকালীন, ২.সমকালীন"
ਸਮਕਾਲੀ ਪ੍ਰਕਿਰਿਆ,একেলগে প্ৰক্ৰিয়াকৰণ
ਸੋਲੋ,একক
"1.ਸਾਈਟ ਲਾਇਸੰਸ, 2.ਸਾਈਟ ਲਾਇਸੰਸ","1.ছাইট লাইচেন্স, 2.ছাইট লাইচেন্স"
"1. ਆਕਾਰ, 2. ਆਕਾਰ","১.আকাৰ, ২.আকাৰ"
ਮਾਪ,জোখ-মাখ কৰা
"1. ਦ੍ਰਿਸ਼ਟਾਂਤ, 2. ਦ੍ਰਿਸ਼ਟਾਂਤ","1. চিত্ৰণ, 2. চিত্ৰণ"
pluti,প্লুটি
"1.ਪਲੂਤੀ, 2.ਪਲੂਟੀਕਰਨ","১.প্লুটি, ২.প্লুটিকাৰন"
"1. ਸਲੈਸ਼, 2. ਕੱਟੋ","১.স্লেচ, ২.কাট"
ਕੰਪਿਊਟਰ ਦੇ ਅਧੀਨ,কম্পিউটাৰৰ অধীনত
ਸੱਪ ਵਿੰਡੋ ਪ੍ਰੋਟੋਕੋਲ,snake উইন্ডো প্ৰট&#39;কল
"1. ਛੱਡਣਾ, 2. ਸਮਰਪਣ","1. বাদ দিয়া, ২. আত্মসমৰ্পণ কৰা"
ਸਲਾਟ,ছাঁদ
SCSI (SCSI),SCSI (SCSI)
ਸਮਾਰਟ ਕਾਰਡ,স্মাৰ্ট কাৰ্ড
snail ਮੇਲ,শামুক মেইল
ਸਨੈਪਸ਼ਾਟ,স্নেপশ্বট
"1.ਸੌਫਟ ਗਣਨਾ, 2.ਸੌਫਟ ਗਣਨਾ","১.চফ্ট কম্পিউটেচন, ২.চফ্ট কম্পিউটেচন"
ਸਾਫਟ ਕਾਪੀ,চফ্ট কপি
ਆਸਾਨ ਫੌਂਟ,সহজ ফন্ট
ਸਾਫਟਵੇਅਰ,ছ’ফ্টৱেৰ
ਸਾਫਟਵੇਅਰ ਇੰਜੀਨੀਅਰਿੰਗ,চফট্ ৱেৰ ইঞ্জিনিয়াৰিং
ਸਾਫਟਵੇਅਰ ਲਾਇਸੰਸ,চফ্টৱেৰ অনুজ্ঞাপত্ৰ
ਸਾਫਟਵੇਅਰ ਪਾਇਰੇਸੀ,চফ্টৱেৰ পাইৰেচি
ਸਪੈਕਟ੍ਰਮ,বৰ্ণালী
"1.ਸਕ੍ਰੂ, 2.ਸਪਿਰਲ","1.স্ক্ৰু, 2.স্পাইৰেল"
"1. ਵੇਰਵੇ ਸ਼ੀਟ, 2. ਸਪ੍ਰੈਡਸ਼ੀਟ","1.বিস্তাৰিত পত্ৰিকা, 2.স্প্ৰেডশ্বীট"
ਮਿਆਰੀ,মানদণ্ড
ਸਟੈਂਡਰਡ ਜਨਰਲਾਈਜ਼ਡ ਮਾਰਕਅੱਪ ਲੈਂਗੂਏਜ (SGML),প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML)
ਮਾਨਕੀਕਰਨ,প্ৰামাণিককৰণ
ਉਡੀਕ ਸਮਾਂ,অপেক্ষাৰ সময়
tarak lan,তাৰক লান
ਤਾਰਾ ਸਥਿਤੀ,তৰাৰ অৱস্থান
ਬਿੱਟ ਸ਼ੁਰੂ,আৰম্ভণিৰ বিট
"1. ਕਮੀ, 2. ਕਮੀ, 3. ਕਮੀ ਸੰਕਟ","1. অভাৱ, 2. অভাৱ, 3. অভাৱ সংকট"
"1.ਸਟੈਟਿਕ ਮੈਮੋਰੀ, 2.ਸਟੈਟਿਕ ਮੈਮੋਰੀ","1.ষ্টেটিক মেমৰি, 2.ষ্টেটিক মেমৰি"
ਸਥਿਤੀ ਚੈਨਲ,ষ্টেটাছ চেনেল
"1. ਸਟੈਪ ਸਾਈਜ਼, 2. ਸਟੈਪ ਮਾਪ","1.পদক্ষেপৰ আকাৰ, 2.পদক্ষেপৰ মাত্ৰা"
ਰੋਕੋ ਅਤੇ ਪ੍ਰੋਟੋਕੋਲ ਦੀ ਉਡੀਕ ਕਰੋ,বিৰতি আৰু অপেক্ষা প্ৰট&#39;কল
ਤੋੜ ਕੋਡ,ব্ৰেক ক&#39;ড
ਵਿਰਾਮ ਕੁੰਜੀ,pause key
ਸਟੋਰੇਬਿਲਟੀ,সংৰক্ষণযোগ্যতা
ਸਟੋਰ ਕੀਤਾ ਪ੍ਰੋਗਰਾਮ,সংৰক্ষিত প্ৰগ্ৰেম
ਸੀਰੀਜ਼ ਡਾਟਾ,শৃংখলা তথ্য
"1.ਸਟ੍ਰਕਚਰਡ ਏਨਕੋਡਿੰਗ, 2.ਸਟ੍ਰਕਚਰਡ ਕੋਡਿੰਗ","1.গাঁথনিযুক্ত এনকোডিং, 2.গাঁথনিযুক্ত ক&#39;ডিং"
ਸਟ੍ਰਕਚਰਡ ਪੁੱਛਗਿੱਛ ਭਾਸ਼ਾ (SQL),গঠনমূলক প্ৰশ্ন ভাষা (SQL)
"1. ਬਰੋਸ਼ਰ ਸ਼ੀਟ, 2. ਸ਼ੈਲੀ ਅੱਖਰ","১.ব্ৰ&#39;চাৰৰ শ্বীট, ২. শৈলীৰ চিঠি"
ਉਪ-ਡਾਇਰੈਕਟਰੀ,উপ-ডাইৰেকটৰি
"1.ਸਬਨੈੱਟ, 2.ਸਬਨੈੱਟ","১.চাবনেট, ২.চাবনেট"
ਸਬਟ੍ਰੀ,উপবৃক্ষ
"1. ਸੰਖੇਪ, 2. ਸੰਖੇਪ","১.সংক্ষিপ্তকৰণ, ২.সংক্ষিপ্তকৰণ"
"1. ਸੁਪਰ ਕੰਪਿਊਟਰ, 2. ਸੁਪਰ ਕੰਪਿਊਟਰ","১.ছুপাৰ কম্পিউটাৰ, ২.ছুপাৰ কম্পিউটাৰ"
"1.ਸੁਪਰ ਕੰਪਿਊਟੇਸ਼ਨ, 2.ਸੁਪਰ ਕੰਪਿਊਟੇਸ਼ਨ","১.ছুপাৰ কম্পিউটেচন, ২.ছুপাৰ কম্পিউটেচন"
ਕੁੰਜੀ,কি&#39; চাবি
