English,Tamil
Unifrom line,சீரான வரி
Unijunciton transistor,ஒரு சந்திப்பு டிரான்சிஸ்டர்
Unilateral,"ஒருதலைப்பட்சமான, ஒருதலைப்பட்சமான"
Unilateral compression,ஒருதலைப்பட்ச சுருக்கம்
Unilateral transducer,ஒருதலைப்பட்ச மின்மாற்றி
Unimodular number,அலகு மாடுலஸ் எண்
Uniplanar motion,"சமதள இயக்கம், விமான இயக்கம்"
Uniplanar node,கோப்லனர் முனை
Uniplanar vector,மோனோடோனிக் திசையன்
Unipolar field effect transistor,ஒருமுனை புல விளைவு டிரான்சிஸ்டர்
Unipolar induction,ஒருமுனை தூண்டல்
Unipolar magnetic region,ஒருமுனை காந்தப்புலம்
Unipolar transistor (=fieldistor),யூனிபோலார் டிரான்சிஸ்டர் (ஃபீல்டிஸ்டர்)
Unipole (=isotropic antenna = isotropic aerial),"யூனிபோலார் ஆண்டெனா, ஐசோட்ரோபிக் ஆண்டெனா"
Unipositive,ஒரு பணம்
Unipositive ion,ஒரு நேர்மறை அயனி
Unison,"குரல், தொனி"
Unit,"அலகு, அலகு, அலகு, அலகு அலகு, ஒற்றை, அலகு"
Unit area impedance,அலகு-பகுதி மின்மறுப்பு
Unit area reactance,அலகு-புலம் எதிர்வினை
Unit area resistance,அலகு-புலம் எதிர்ப்பு
Unit assembly (=basis),அடித்தளம்
Unit cell,"அலகு செல், அலகு செல், அலகு செல்"
Unit function response (-transient response),தற்காலிக பதில்
Unit length,அலகு நீளம்
Unit magnetic pole,அலகு காந்த துருவம்
Unit magnification,அலகு உருப்பெருக்கம்
Unit mass,அலகு நிறை
Unit matrix,"யூனிட் மேட்ரிக்ஸ், ஒரே மாதிரியான மேட்ரிக்ஸ்"
Unit of activity,கதிரியக்க அலகு
Unit of refrigeration,குளிர்பதன அலகு
Unit operation,அலகு செயல்பாடு
Unit plane,அலகு விமானம்
Unit power factor,அலகு சக்தி குணகம்
Unit pressure gradient,அலகு அழுத்தம் சாய்வு
Unit prism,அலகு ப்ரிசம்
Unit pulse,நிலையான துடிப்பு
Unit step voltage,மோனோமோட் மின்னழுத்தம்
Unit stress,அலகு அழுத்தம்
Unit system,அலகு அமைப்பு
Unit tube of force,அலகு விசை குழாய்
Unit vector,அலகு திசையன்
Unit volume,அலகு அயனியாக்கம்
Unitary,ஒற்றை
Unitary condition,ஒற்றை மாநிலம்
Unitary group,ஒற்றை குழு
Unitary operator,ஒற்றை ஆபரேட்டர்
Unitary space,ஒற்றை மக்கள் தொகை
Unitary spin,ஒற்றை சுழல்
Unitary structure factor,ஒற்றை கட்டமைப்பு காரணி
Unitary theory (relativity),அத்வைதக் கொள்கை
Unitary transformation,ஒற்றையாட்சி மாற்றம்
Uniterm indexing,ஒற்றைக்கல் பட்டியல்
Unitization,ஒருங்கிணைப்பு
Unity coupling,சரியான இணைப்பு
Unity power factor,அலகு சக்தி காரணி
Unity trun ratio,ஒரு சுற்று விகிதம்
Univalence,மோனோவாலிடேஷன்
Univalent,"மோனோவலண்ட், இணைக்கப்படாத"
Universal amplification curve,அனைத்து பெருக்க வளைவு
Universal constant,உலகளாவிய மாறிலி
Universal coupling,பொதுவான இணைத்தல்
Universal gravitation,உலகளாவிய ஈர்ப்பு
Universal indicator,உலகளாவிய காட்டி
Universal joint,உலகளாவிய ஒப்பந்தம்
Universal motor,"ஆம்பிதரா மோட்டார், ஏசிடி c. மோட்டார்"
Universal output transformer,உலகளாவிய வெளியீட்டு மின்மாற்றி
Universal resonance curve,பொதுவான ஒத்ததிர்வு வளைவு
Universal seismograph,உலகளாவிய நில அதிர்வு நிபுணர்
Universal shunt,உலகளாவிய shunt
Universal sset,மக்கள் தொகை தொகுப்பு
Universal time,உலகளாவிய நேரம்
Universal velocity distribution,உலகளாவிய வேக விநியோகம்
Universal velocity profile,உலகளாவிய வேகம் பிரிவு
Universal wavelength function,உலகளாவிய அலைநீள செயல்பாடு
Universe,உலக மக்கள் தொகை
Univibrator circuit,ஒற்றை நிற சுற்று
Unknown,தெரியவில்லை
Unknown quantity,அறியப்படாத தொகை
Unknown sigma plan,அறியப்படாத சிக்மா நிகழ்வு
Unlike,"பன்முகத்தன்மை, எதிர்"
Unlike atom,வெவ்வேறு அணு
Unlike forces,எதிர் சக்தி
Unlike nuclei,வெவ்வேறு கரு
Unlike parallel forces,எதிர் இணை விசை
Unlike poles,எதிர் துருவம்
Unlike sign,எதிர் அடையாளம்
Unlike terms,பன்முகத்தன்மை வாய்ந்த சொல்
Unlimited,வரம்பற்ற
Unloaded antenna,"இறக்கப்படாத ஆண்டெனா, இறக்கப்படாத ஆண்டெனா"
Unloaded impedance,இறக்கப்படாத மின்தடை
Unmanned balloon,ஆளில்லா பலூன்
Unnormalised distribution function,ஒழுங்கற்ற விநியோக செயல்பாடு
Unnormalised wave function,இயல்பற்ற அலை செயல்பாடு
Unoccupied orbits,"காலி வகுப்பு, அறிவிக்கப்படாத வகுப்பு"
Unoccupied state,சீரற்ற நிலை
Unode,கோப்லனர் முனை
Unpack,பிறழ்வு
Unpaired,"இணைக்கப்படாத, இணைக்கப்படாத, இணைக்கப்படாத"
Unpaired electrons,"இணைக்கப்படாத எலக்ட்ரான், இணைக்கப்படாத எலக்ட்ரான்"
Unpaired spin,"இணைக்கப்படாத சுழல், இணைக்கப்படாத சுழல்"
Unperturbed level,தீர்க்கப்படாத நிலை
Unperturbed motion,உடைக்கப்படாத வேகம்
Unpolarised elecrtode,துருவப்படுத்தப்படாத மின்முனை
Unpolarised light,துருவமற்ற ஒளி
Unpolarised particle beam,துருவப்படுத்தப்படாத துகள் கற்றை
Unprocessed data,பதப்படுத்தப்படாத விழுமியமானது
Unprocessed film,பதப்படுத்தப்படாத படம்
Unqantised state,அமைதியற்ற நிலை
Unqantised transtitional energy,அளவிடப்படாத பரிமாற்ற ஆற்றல்
Unquantised,அளவிடப்படாத
Unregulated power supply,ஒழுங்கற்ற மின்சாரம்
Unresolved peak,தொந்தரவு இல்லாத உச்சம்
Unrestricted burning rocket,தடையற்ற துப்பாக்கி சூடு ராக்கெட்
Unrestricted propellant,கட்டுப்பாடற்ற உந்துசக்தி
Unsaturated bond,நிறைவுறாத பிணைப்பு
Unsaturated compound,நிறைவுறா கலவை
Unsaturated solution,நிறைவுறாத தீர்வு
Unsaturation,பூரிதமின்மை
Unsaturation electron,நிறைவுறா எலக்ட்ரான்கள்
Unsealed tube,வேறுபடுத்தப்படாத செல்கள்
Unslipped region,தாங்கும் பகுதி
Unsplit,பிரிக்கப்படாத
Unstable,தற்காலிகமானது
Unstable equilibrium,"தற்காலிக சமநிலை, தற்காலிக சமநிலை"
Unstable isotope,தற்காலிக ஐசோடோப்பு
Unstable motion,மிதக்கும் வேகம்
Unstable multivibrator,மிதக்கும் மல்டிவிபிரேட்டர்
Unstable nucleus,தற்காலிக கரு
Unstable particle,மிதக்கும் துகள்கள்
Unsteady flow,நிலையான ஓட்டம்
Unstrapped,ஒழுங்கற்ற
Unstrapped magnetron,ஒழுங்கற்ற காந்தம்
Unsymmetrical,சமச்சீரற்ற
Unsymmetrical bending,சமச்சீரற்ற வளைவு
Unsymmetrical cleavage,சமச்சீரற்ற பிளவு
Untrapping,"அன்ட்ராப், விபஞ்சரன்"
Untuned antenna,untune ஆண்டெனா
Untuned circuit,untune சுற்று
Untuned rope,untwisted செயலாக்க அமைப்பு
Unworked,செயல்படுத்தப்படாத
Up time,வரை செயலில் உள்ளது
Up-range,துளையிடும் திசை
Up-type step,உச்சி
Uphill diffusion,உச்ச பரவல்
Upper bound,மேல் வரம்பு
Upper boundary,மேல்நிலை வரம்பு
Upper control limit,மேல்நிலை கட்டுப்பாடு வரம்பு
Upper harmonic,உயர் ஹார்மோனிக்
Upper integral,உயர் ஒருங்கிணைந்த
Upper layer,அடியில்
Upper limit,மேல்நிலை வரம்பு
Upper side band,மேல்நிலை இசைக்குழு
Upper transit,செங்குத்து சமநிலை
Upper wave,மேல்நிலை அலை
Upsilon particle,eupsilon துகள்
Upstream,அப்ஸ்ட்ரீம்
Upstream face,அப்ஸ்ட்ரீம் பக்கம்
Upstreaming,அப்ஸ்ட்ரீம்
Uptake,உட்செலுத்துதல்
Upthrust,மிதப்பு
Upward acceleration,மேல்நோக்கி முடுக்கம்
Upward current,அப்ஸ்ட்ரீம்
Upward displacement,மேல்நோக்கி இடப்பெயர்ச்சி
Upward drag,மேல்நோக்கி இழுவை
Upward motion,மேல்நோக்கி இயக்கம்
Uranide series,"யுரேனைடு தொடர், யுரேனைடு தொடர்"
Uranids,யுரேனைடு
Uranium,யுரேனியம்
Uranium pile,யுரேனியம் புதையல்
Uranium sereies,யுரேனியம் தரம்
Ureka,யுரேகா
Uryshons' lemma,யூரிசோன் லெம்மா
Usable frequency,பயன்படுத்தக்கூடிய அதிர்வெண்
Utility,"பயன்பாடு, பயன்பாடு"
Utility program (=utility routine),"பயன்பாட்டு திட்டம், பயன்பாட்டு வழக்கம்"
Uv (ultra violet),புற ஊதா
Uvicon,uvikan
Uviol glass,புற ஊதா கண்ணாடி
V or W configuration,V அல்லது W கட்டமைப்பு
V-antena,வி-ஆன்டெனா
V-beam,கற்றை கற்றை
V-beam radar,பீம் பீம் ரேடார்
V-event (decay in flight),வி-நிகழ்வு (ஏவியோனிக்ஸ் சிதைவு)
V-particle,V துகள்
V-T fuse (=Variable-time fuse),VT உருகி
V-T. diagram (=Velocity-time diagram),வேக-நேர வரைபடம்
V.H.F. Oscillations,உயர் அதிர்வெண் அலைவு
VA (volt ampere unit),வோல்ட் ஆம்பியர் (அலகு)
Vacancy,வெற்றிட
Vacancy clusters,வெற்றிட கொத்து
Vacancy condensation,வெற்றிட சுருக்கம்
Vacancy creep,வெற்றிட விரிவாக்கம்
Vacancy diffusion,வெற்றிட பரவல்
Vacancy migration,வெற்றிட இடம்பெயர்வு
Vacancy pair,வெற்று ஜோடி
Vacancy principle,காலியிட கோட்பாடு
Vacant,வெற்றிட பரவல்
Vacumm approximation,வெற்றிட தோராயம்
Vacuo,வெற்றிடம்
Vacuo junction,வெற்றிட சந்திப்பு
Vacuum,வெற்றிடம்
Vacuum bottle,வெற்றிட பாட்டில்
Vacuum brake,வெற்றிட பிரேக்
Vacuum calorimeter,வெற்றிட வெப்பமானி
Vacuum capacitor,வெற்றிட மின்தேக்கி
Vacuum diode,வெற்றிட டையோடு
Vacuum evaporation,வெற்றிட ஆவியாதல்
Vacuum field,வெற்றிட புலம்
Vacuum filter,"வெற்றிட வடிகட்டி, வெற்றிட வடிகட்டி"
Vacuum gauge,வெற்றிட அளவி
Vacuum jacket,வெற்றிட ஜாக்கெட்
Vacuum lamp,வெற்றிட விளக்கு
Vacuum lock device,வெற்றிட அடமான சாதனம்
Vacuum photoelectric cell,வெற்றிட புகைப்பட செல்
Vacuum polarization,வெற்றிட துருவமுனைப்பு
Vacuum pump,வெற்றிட பம்ப்
Vacuum region,வெற்றிட பகுதி
Vacuum seal,வெற்றிட முத்திரை
Vacuum spark method,வெற்றிட வீக்க முறை
Vacuum spectrograph,வெற்றிட ஸ்பெக்ட்ரோகிராபர்
Vacuum system,வெற்றிட அமைப்பு
Vacuum technique,வெற்றிட தொழில்நுட்பம்
Vacuum thermocouple,வெற்றிட தெர்மோஎலக்ட்ரிக் ஜோடி
Vacuum tight,வெற்றிட சீல்
Vacuum treatment,வெற்றிட சடங்கு
Vacuum tube,"வெற்றிட குழாய், வெற்றிட குழாய்"
Vacuum tube electrometer,வெற்றிட குழாய் எலக்ட்ரோமீட்டர்
Vacuum tube voltmeter,வெற்றிட குழாய் வோல்ட்மீட்டர்
Vacuum valve,வெற்றிட வால்வு
Valence,இணைப்பு
Valence band,வேலன்ஸ் இசைக்குழு
Valence electron,வேலன்ஸ் எலக்ட்ரான்கள்
Valence force,இணைக்கும் சக்தி
Valence force field,வேலன்ஸ் படை புலம்
Valence number,இணைப்பு எண்
Valence summation,"Valency Compilation, Valency Compilation"
Valence-bond orbital,வேலன்ஸ் பிணைப்பு சுற்றுப்பாதை
Valency,இணைப்பு
Valency angle,வேலன்ஸ் கோணம்
Valency electron,வேலன்ஸ் எலக்ட்ரான்
Valency factor,வேலன்சி காரணி
Valency unit,வேலன்சி அலகு
Valid,"செல்லுபடியாகும், செல்லுபடியாகும்"
Valid character,சரியான தன்மை
Validation,சரிபார்த்தல்
Validity,"சட்டபூர்வமான தன்மை, அங்கீகாரம்"
Validity coefficient,அங்கீகார குணகம்
Validity of test,சோதனை சரிபார்ப்பு
Vallidity check,சரிபார்ப்பு சோதனை
Valuation,மதிப்பீடு
Value,விலை மதிப்பு
Valve,"வால்வு, வால்வு, வால்வு, வால்வு"
Valve action,வால்வு நடவடிக்கை
Valve characteristic,வால்வு பண்புகள்
Valve effect,வால்வு விளைவு
Valve magnifier,வால்வு பெருக்கி
Valve noise,வால்வு சத்தம்
Valve of Thebesius,திபெசியஸ் வால்வு
Valve of Vieussens,வுசென்ஸ் கேட்
Valve operated,வால்வு இயக்கப்படுகிறது
Valve oscillator,வால்வு ஆஸிலேட்டர்
Valve rectifier,வால்வு திருத்தி
Van Allen belt,வான் ஆலன் பெல்ட்
Van de Graff generator,வான் டி கிராஃப் ஜெனரேட்டர்
Van der Waals force,வேந்தர் வால்கள் படை
Van der Waals solids,வேந்தர் வால்கள் திடமான
Van Vleck paramagnetism,"ஃபேன்ஃப்ளேக் பரமகாந்தம், ஃபேன்ஃப்ளேக் பரமகாந்தம்"
Vander Waal's binding,vanderwaals அடிமைத்தனம்
Vander Waals equation,vanderwaals சமன்பாடு
Vander Waals molecule,vanderwaals மூலக்கூறு
Vanderpol oscillator,வேண்டர்போல் ஆஸிலேட்டர்
Vanish,"மறைந்து, சூன்யமாகி"
Vanishing line,விடுபட்ட வரி
Vanishing man concept,மானுடவியல் கருத்து
Vanishingly small,மறைந்துவிடும் சிறிய
Vaporimeter,நீராவி மானி
Vaporisation,ஆவியாதல்
Vaporisation calorimeter,ஆவியாதல் வெப்பமானி
Vaporisation curve,ஆவியாதல் வளைவு
Vaporiser,ஆவியாக்கி
Vapour,நீராவி
Vapour bonnet,நீராவி தொப்பி
Vapour density,நீராவி அடர்த்தி
Vapour heating,நீராவி வெப்பமூட்டும்
Vapour phase,நீராவி கலை
Vapour phase chromotography,நீராவி கட்ட குரோமடோகிராபி
Vapour pressure thermometer,நீராவி வெப்பமானி
Vapour recovery unit,நீராவி மீட்பு அலகு
Vapour tension,நீராவி அழுத்தம்
Vapour-pressure curve,நீராவி அழுத்த வளைவு
Vapourability,நிலையற்ற தன்மை
Vapourise,"vaporize, vaporize"
Vapourizable,ஆவியாகும்
Varactor (=varicap),"எழுத்துக்கள், varicaps"
Variable,"மாறி, மாறி, மாறி"
Variable acceleration,மாறி முடுக்கம்
Variable address,மாற்றப்பட்ட முகவரி
Variable area exhaust nozzle,மாறி வெளியேற்ற முனை
Variable area track,மாறி புல பாதை
Variable block,மாறி தொகுதி
Variable condenser,மாறி மின்தேக்கி
Variable cycle operation,மாறி சுழற்சி செயல்பாடு
Variable density recording,மாறி அடர்த்தி பதிவு
Variable density track,மாறி அடர்த்தி பாதை
Variable descriminator transducer,மாறி வேறுபட்ட மின்மாற்றி
Variable elasticity,மாறி நெகிழ்ச்சி
Variable electromotive force,மாறி மின்னோட்ட விசை
Variable electrovalency,மாறி மின் வேலன்ஸ்
Variable field,மாறி புலம்
Variable field addressing,மாறி புல முகவரி
Variable mass,மாறி நிறை
Variable mass system,மாறி வெகுஜன அமைப்பு
Variable motion,"மாறி வேகம், மாறி வேகம்"
Variable mu tube,மாறி mu tubule
Variable multivibrator,மாறி பல அதிர்வு
Variable nebula,மாறி நெபுலா
Variable parameter,மாறி அளவுரு
Variable pitch propeller,மாறி இடைவெளி ப்ரொப்பல்லர்
Variable processing time,மாறி செயலாக்க நேரம்
Variable proper motion,மாறி தனியார் வேகம்
Variable reluctance seismograph,மாறி அனிச்சை நில அதிர்வு நிபுணர்
Variable reluctance transducer,மாறி வெளியீட்டு மின்மாற்றி
Variable resistance,மாறி எதிர்ப்பு
Variable rhythm,ஒழுங்கற்ற தாளம்
Variable speed,மாறி வேகம்
Variable speed scanning,மாறி வேக ஸ்கேனிங்
Variable spring characteristic,மாறி பிரிவு பண்புகள்
Variable star,வான நட்சத்திரம்
Variable state problem,மாறி நிலை பிரச்சனை
Variable transformer,மாறி மின்மாற்றி
Variable valency,மாறி இணைப்பு
Variable velocity,மாறி வேகம்
Variable width recording,மாறி அகல பதிவு
Variable word,சீரற்ற வார்த்தைகள்
Variable-speed stirrer,மாறி வேகம் கிளறி
Variac,மாறுபாடு
Variac transformer,"வேரியாக் டிரான்ஸ்ஃபார்மர், வேரியாக் டிரான்ஸ்பார்மர்"
Variation,"மாறுபாடு, மாறுபாடு, மாறுபாடு"
Variation principle,மாறுபாடு விதி
Variation ratio,மாறுபாடு விகிதம்
Varicap (=varactor),Varicap (=எழுத்து)
Varicoupler,மாறி கப்ளர்
Varicoupler (=variocoubler),மாறி கப்ளர்
Variometer,"மாறி இண்டக்டன்ஸ், வேரியோமீட்டர்"
Variplotter,"தானாக திட்டமிடுபவர், variplotter"
Varistor,Varistor
Vary,திசைதிருப்பப்படும்
Varying,மாறி
Varying couple,மாறி விசை ஜோடி
Varying force,மாறி விசை
Varying stress,மாறி மன அழுத்தம்
Vbronic level,ஒப்பிடக்கூடிய நிலை
Vectograph,"திக்லேகி, வெக்டோகிராஃப்"
Vectolite,வாக்டோலைட்
Vector,"திசையன், திசையன், திசையன், திசையன்"
Vector addition,திசையன் தொகை
Vector algebra,திசையன் இயற்கணிதம்
Vector component,திசையன் கூறு
Vector diagram,திசையன் வரைபடம்
Vector dipole moment,திசையன் இருமுனை கணம்
Vector equation,திசையன் சமன்பாடு
Vector field,திசையன் புலம்
Vector flux,திசையன் ஓட்டம்
Vector function,திசையன் செயல்பாடு
Vector lattice,திசையன் லட்டு
Vector line,திசையன் வரி
Vector model,திசையன் மாதிரி
Vector model of atom,அணுவின் திசையன் மாதிரி
Vector multiplication,திசையன் பெருக்கல்
Vector of translation,பரிமாற்ற திசையன்
Vector operator,"திசையன் இயக்கி, திசையன் இயக்கி"
Vector potential,திசையன் திறன்
Vector product,திசையன் தயாரிப்பு
Vector quantity,திசையன் தொகை
Vector ratio,திசையன் விகிதம்
Vector space method,"vector sky method, vector sky method"
Vector subtraction,திசையன் கழித்தல்
Vector sum,திசையன் தொகை
Vector triangle,திசையன் முக்கோணம்
Vector tube,திசையன் குழாய்
Vector valued form,திசையன் மதிப்பு வடிவம்
Vector wave equation,திசையன் அலை சமன்பாடு
Vectorial angle,திசையன் கோணம்
Vectorial property,திசையன் பண்பு மதம்
Vectorially,திசையன் முறை மூலம்
Vectoring equipment,போக்குவரத்து உபகரணங்கள்
Vectoring error,உள்ளூர் பிழை
Veering,சுழற்சி
Velar consonant,மென்மையான அண்ணம் உணவுகள்
Velar plosive,மென்மையான தொட்டுணரக்கூடிய தொடுதல்
Velocimeter,வேகமானி
Velocity,வேகம்
Velocity broadening,வேக விநியோகம்
Velocity coefficient,வேகக் குணகம்
Velocity component,வேகக் கூறு
Velocity compounding,வேக கலவை
Velocity constant,திசைவேக மாறிலி
Velocity curve,வேக வளைவு
Velocity density,வேக அடர்த்தி
Velocity dispersion,திசைவேக விலகல்
Velocity distribution function,வேக விநியோக செயல்பாடு
Velocity equation,திசைவேக சமன்பாடு
Velocity factor,வேகக் குணகம்
Velocity feed back,வேகம் ரீசார்ஜ்
Velocity filter,வேக வடிகட்டி
Velocity focussing,வேகம் கவனம்
Velocity jump,வேகம் படபடப்பு
Velocity limiting servo,வேகத்தை கட்டுப்படுத்தும் சர்வோ
Velocity microphone,வேக ஒலிவாங்கி
Velocity modulated amplifier,வேகம் பண்பேற்றப்பட்ட பெருக்கி
Velocity modulated tube,வேகம் பண்பேற்றப்பட்ட முனைகள்
Velocity modulation,வேகம் பண்பேற்றம்
Velocity number,வேக எண்
Velocity of ascent,ஏறும் வேகம்
Velocity of center of gyration,சுழற்சி வேகம்
Velocity of descent,இறங்கு வேகம்
Velocity of discharge,மூழ்கும் வேகம்
Velocity of efflux,கழிவுநீர் வேகம்
Velocity of escape,தப்பிக்கும் வேகம்
Velocity of flow,ஓட்டம் வேகம்
Velocity of light,ஒளியின் வேகம்
Velocity of propagation,பரிமாற்ற வேகம்
Velocity of reaction,எதிர்வினை விகிதம்
Velocity of rebound,திரும்பும் வேகம்
Velocity of ricochet,ஸ்பர்ட் வேகம்
Velocity of rotation,சுழற்சி வேகம்
Velocity of separation,இடம்பெயர்வு வேகம்
Velocity of translation,பரிமாற்ற வேகம்
Velocity pitch,ஏறும் வேகம்
Velocity pitch angle,ஏறுவரிசை வேகக் கோணம்
Velocity point,திசைவேக புள்ளி
Velocity potential,வேக திறன்
Velocity pressure,வேக அழுத்தம்
Velocity profile,வேக விவரக்குறிப்பு
Velocity rate,வேகக் குணகம்
Velocity ratio,வேக விகிதம்
Velocity rersonance,வேகம் அதிர்வு
Velocity selector,வேகத் தேர்வி
Velocity selector mass spectrograph,வேகம் தேர்வு மாஸ் ஸ்பெக்ட்ரோகிராபர்
Velocity spectrum,திசைவேக நிறமாலை
Velocity spread,வேகம் பரவியது
Velocity thrust,வேகம் உந்துதல்
Velocity time curve,வேக நேர வளைவு
Velocity time graph,வேக நேர வரைபடம்
Velocity time relation,வேக நேர உறவு
Velocity variation amplifier,வேகம் பண்பேற்றப்பட்ட பெருக்கி
Velocity vector,திசைவேக திசையன்
Velocity-head,வேகம் தலை
Vent-valve,வெளியேற்ற வால்வு
Venturi flowmeter,வென்டூரி ஃப்ளோமீட்டர்
Venturi tube,வென்டூரி குழாய்
Venturimeter,வென்டூரிமீட்டர்
Veractor diode,திசையன் டையோடு
Verdet constant,வர்டேட் மாறிலி
Vergence,உருவாக்கம்
Verhakung',ஃபராஹாகுங்
Verifier,"சரிபார்ப்பவர், சரிபார்ப்பவர்"
Verify,"சரிபார்க்க, சரிபார்க்க"
Veristron,varistron
Vernier,வெர்னியர்
Vernier callipers,வெர்னியர் காலிப்பர்கள்
Vernier condenser,வெர்னியர் மின்தேக்கி
Vernier constant,வெர்னியரின் குறைந்தபட்ச எண்ணிக்கை
Vernier protractor,"வெர்னியர் ப்ரொட்ராக்டர், வெர்னியர் ப்ரொட்ராக்டர்"
Vernier scale,"vernier scale, vernier scale"
Vertex,மேல்
Vertex direction,மேல் திசை
Vertex of an angle,கோண-உச்சி
Vertex refraction,மேல் ஒளிவிலகல்
Vertex refractometer,மேல் ஒளிவிலகல் குறியீடு
Vertical,"செங்குத்து, செங்குத்து, செங்குத்து, செங்குத்து (v.) மேற்கோள், செங்குத்து கோடு (n.)"
Vertical acceleration,செங்குத்து முடுக்கம்
Vertical angle,மேல் கோணம்
Vertical array,செங்குத்து அட்டவணை
Vertical axis,செங்குத்து அச்சு செங்குத்து அச்சு
Vertical blanking pulse,செங்குத்து உமிழ்ப்பான் துடிப்பு
Vertical circle,செங்குத்து வட்டம்
Vertical closing net,செங்குத்து உறிஞ்சும் பொறி
Vertical compliance,செங்குத்து பின்தொடர்தல்
Vertical control,செங்குத்து கட்டுப்பாடு
Vertical current,செங்குத்து நீரோடை
Vertical curve,செங்குத்து வளைவு
Vertical curve guard,செங்குத்து வளைவு
Vertical definition (=vertical resolution),செங்குத்து தீர்மானம்
Vertical deviation,செங்குத்து விலகல்
Vertical diel migration,ஆவேசமான பகல் இடம்பெயர்வு
Vertical dirrectional pattern,செங்குத்து விமானம் திசை வரைபடம்
Vertical displacement,செங்குத்து இடப்பெயர்ச்சி
Vertical gradient,செங்குத்து சாய்வு
Vertical height,செங்குத்து உயரம் செங்குத்து உயரம்
Vertical illumination,செங்குத்து வெளிச்சம்
Vertical incidence record,செங்குத்து நிகழ்வு பதிவு
Vertical interval,செங்குத்து இடைவெளி
Vertical light,செங்குத்து ஒளி
Vertical magnetometer,மின்காந்தமானி
Vertical motion,செங்குத்தான வேகம்
Vertical movement,செங்குத்தான வேகம்
Vertical organisation,போராளி அமைப்பு
Vertical pendulum,செங்குத்து ஊசல்
Vertical photograph,செங்குத்து புகைப்படம்
Vertical plane,செங்குத்து விமானம்
Vertical precision camera,செங்குத்து துல்லிய-கேமரா
Vertical resolution (=vertical definition),செங்குத்து தீர்மானம்
Vertical section,செங்குத்து வெட்டு
Vertical visibility,செங்குத்து தெரிவுநிலை
Vertical zone,"செங்குத்து வட்டம், செங்குத்து வட்டம்"
Verticalilty,செங்குத்துத்தன்மை
Very fast neutron,வேகமான நியூட்ரான்
Very high frequency,உயர் அதிர்வெண்
Very low frequency,மிக குறைந்த அதிர்வெண்
Very soft radiation,தீவிர குறுகிய கதிர்வீச்சு
Very stron interaction,மிகவும் வலுவான தொடர்பு
Vestigial side band (=asymmetric sideband),"எஞ்சிய பக்கவாட்டு பட்டை, வெஸ்டிஜியல் பக்கவாட்டு பட்டை"
Vestigial side band modulation,எஞ்சிய பக்கவாட்டு இசைக்குழு பண்பேற்றம்
Vibrating capacitor,அதிர்வு மின்தேக்கி
Vibrating column,அதிர்வுறும் நெடுவரிசை
Vibrating point,அதிர்வு புள்ளி
Vibrating reed electrometer,அதிர்வு ரீட் எலக்ட்ரோமீட்டர்
Vibrating reed frequency meter,அதிர்வு ரீட் அதிர்வெண்மீட்டர்
Vibrating rotator,அதிர்வு சுழலி
Vibrating string,அதிர்வு கம்பி
Vibration,அதிர்வு
Vibration form,அதிர்வு வடிவம்
Vibration galvanometer,"அதிர்வு-கால்வனோமீட்டர், அதிர்வு-கால்வனோமீட்டர்"
Vibration meter,அதிர்வு அளவுகோல்
Vibration of wire,நாண் அதிர்வு
Vibration period,அதிர்வு நேரம்
Vibration quantum number,அதிர்வு குவாண்டம் எண்
Vibration rotation band,அதிர்வு இசைக்குழு
Vibration specific heat,அதிர்வு குறிப்பிட்ட வெப்பம்
Vibrationa specific heat,அதிர்வு குறிப்பிட்ட வெப்பம்
Vibrational absorption band,அதிர்வு உறிஞ்சுதல் இசைக்குழு
Vibrational analysis,பெருநிறுவன பகுப்பாய்வு
Vibrational band,அதிர்வு இசைக்குழு
Vibrational cascade,பெருநிறுவன ஏணி
Vibrational energy,அதிர்வு ஆற்றல்
Vibrational equation,அதிர்வு சமன்பாடு
Vibrational equilibration,"அதிர்வு சமநிலை, அதிர்வு சமநிலை"
Vibrational exchange,பெருநிறுவன பரிமாற்றம்
Vibrational excitation,அதிர்வு தூண்டுதல்
Vibrational frequency,அதிர்வு அதிர்வெண்
Vibrational level,பெருநிறுவன நிலை
Vibrational mode,கார்ப்பரேட் முறை
Vibrational motion,அதிர்வு இயக்கம்
Vibrational partition funciton,கார்ப்பரேட் பிரிவு செயல்பாடு
Vibrational profile,நிறுவன விவரம்
Vibrational quantum,நிறுவனம்-குவாண்டம்
Vibrational relaxation,பெருநிறுவன சோர்வு
Vibrational resonance,அதிர்வு அதிர்வு
Vibrational rotational energy,அதிர்வு ஆற்றல்
Vibrational rotational spectrum,அதிர்வு-சுழலும்-ஸ்பெக்ட்ரம்
Vibrational spectrum,கார்ப்பரேட் ஸ்பெக்ட்ரம்
Vibrational state (level),நிறுவன நிலை
Vibrational temperature,அதிர்வு வெப்பமாக்கல்
Vibrational transition,பெருநிறுவன மாற்றம்
Vibrationless state,அதிர்வு இல்லாத நிலை
Vibrator,அதிர்வு
Vibrator power supply (vibropack),அதிர்வு சக்தி தொகுப்புகள்
Vibratory motion,அதிர்வு இயக்கம்
Vibrometer (=vibration meter),அதிர்வு
Vibromotive force,அதிர்வு சக்தி
Vibronic (vibrational electronic) state,"அதிர்வு நிலை, அதிர்வு நிலை"
Vibronic eigen function,ஒப்பீட்டாளர் ஈஜென் செயல்பாடு
