English,Malayalam
Pulse spike,പൾസ് കോളിക്
Pulse stretcher,പൾസ് എക്സ്പാൻഡർ
Pulse stretching,പൾസ് വിപുലീകരണം
Pulse switch,പൾസ് സ്വിച്ച്
Pulse system,പൾസ് സിസ്റ്റം
Pulse tail,പൾസ് വാൽ
Pulse theory,പൾസ് തത്വം
Pulse tilt,പൾസ് നിരക്ക്
Pulse time modulation,പൾസ് ടൈമിംഗ് മോഡുലേഷൻ
Pulse time ratio,പൾസ് ദൈർഘ്യ അനുപാതം
Pulse train,സ്പന്ദാവലി
Pulse transformer,പൾസ് ട്രാൻസ്ഫോർമർ
Pulse voltage,പൾസ് വോൾട്ടേജ്
Pulse width,പൾസ് വിപുലീകരണം
Pulse width modulation,പൾസ് ദൈർഘ്യ മോഡുലേഷൻ
Pulsed accelerator,പൾസ് ആക്സിലറേറ്റർ
Pulsed altimeter,സ്പന്ദിക്കുന്ന ആൾട്ടിമീറ്റർ
Pulsed glide path,പൾസ്ഡ് ഡ്രിഫ്റ്റ് പാത
Pulsed laser,പൾസ്ഡ് ലേസർ
Pulsed light,പൾസ്ഡ് ലൈറ്റ്
Pulsed magnetron,പൾസ് മാഗ്നെട്രോൺ
Pulsed operation,പൾസ് പ്രവർത്തനം
Pulsed oscillating field,പൾസ്ഡ് ഓസിലേറ്ററി ഫീൽഡ്
Pulsed oscillator,പൾസ് ഓസിലേറ്റർ
Pulsed reactor,പൾസ് റിയാക്ടർ
Pulser,പൾസർ
Pulsing circuit,ഫ്ലട്ടർ സർക്യൂട്ട്
Pulsing system,ഫ്ലട്ടർ സിസ്റ്റം
Pulsion stroke,ഫ്ലട്ടർ ഷോക്ക്
Pump,അടിച്ചുകയറ്റുക
Pump cylinder,പമ്പ് സിലിണ്ടർ
Pump dirve assembly,പമ്പ് ഡ്രൈവർ സെറ്റ്
Pumpabililty,പമ്പബിലിറ്റി
Pumped storage,"പമ്പ് ചെയ്ത റിസർവോയർ, പമ്പ് ചെയ്ത സംഭരണം"
Pumping,പമ്പബിലിറ്റി
Pumping action,പമ്പിംഗ് ജോലി
Pumping activity,പമ്പിംഗ് ജോലി
Pumping frequency,പമ്പ് ആവൃത്തി
Pumping radiation,പമ്പ് റേഡിയേഷൻ
Pumpmotor,പമ്പ് മോട്ടോർ
Punch,"പഞ്ചർ, പഞ്ചർ, പഞ്ച് (ഒരു പാനീയം)"
Punch card,പഞ്ച്ഡ് കാർഡ്
Punch stop key,പെർഫൊറേറ്റർ സ്റ്റോപ്പ് കീ
Punch stripper,കാസ്റ്റ് പെർഫൊറേറ്റർ
Punch through voltage (=penetration voltage),സുഷിരം വോൾട്ടാല
Punched card,"പഞ്ച് ഷീറ്റ്, പഞ്ച്ഡ് കാർഡ്"
Punched card calculator,സുഷിരങ്ങളുള്ള ഷീറ്റ് കാൽക്കുലേറ്റർ
Punched card maching,സുഷിരങ്ങളുള്ള ഷീറ്റ് മെഷീൻ
Punched card records,പഞ്ച് കാർഡ് റെക്കോർഡ്
Punching,പഞ്ചിംഗ്
Punching machine,പഞ്ചിംഗ് മെഷീൻ
Punching position,പഞ്ചിംഗ് സ്ഥാനം
Punching stock,പഞ്ച് ചെയ്യാവുന്ന ലോഡ്
Puncture,"സെൻസിംഗ്, പഞ്ചർ"
Puncture voltage,പഞ്ചർ വോൾട്ടേജ്
Pup,നായ്ക്കുട്ടി
Pupil,"നക്ഷത്രം, ശിഷ്യൻ, കനിനിക"
Pupin coil,പൂപ്പൻ ജാതകം
Pure bending,ശുദ്ധമായ വളവ്
Pure deformation,നെറ്റ് വക്രീകരണം
Pure element,ശുദ്ധമായ ഘടകം
Pure equation,ശുദ്ധമായ സമവാക്യം
Pure field theory,ശുദ്ധമായ ഫീൽഡ് സിദ്ധാന്തം
Pure music,ശുദ്ധമായ സംഗീതം
Pure radial vibration,നെറ്റ് റേഡിയസ് വൈബ്രേഷൻ
Pure reactane,നെറ്റ് തിരിച്ചടി
Pure relaxation,ശുദ്ധമായ വിശ്രമം
Pure rotation band,വല കറങ്ങുന്ന ബാൻഡ്
Pure scattering,വല വിസരണം
Pure shear,വല കത്രിക
Pure spectrum,ശുദ്ധമായ സ്പെക്ട്രം
Pure state,ശുദ്ധമായ അവസ്ഥ
Pure strain,ശുദ്ധീകരണ വികലമാക്കൽ
Pure tone,ശുദ്ധമായ ടോൺ ശുദ്ധമായ ടോൺ
Pure torsion,നെറ്റ് വഴിതിരിച്ചുവിടൽ
Pure vibrational level,നെറ്റ് വൈബ്രേഷൻ ലെവൽ
Pure viscoplastic relaxation,ശുദ്ധമായ വിസ്കോസ് ഇളവ്
Purely atomic measure,നെറ്റ് ആറ്റോമിക് അളവ്
Purity,കൃത്യത
Purple,"നീൽ ലോഹിത്, വയലറ്റ്, പർപ്പിൾ"
Purple boundary,ധൂമ്രനൂൽ അതിർത്തി
Purple light,നീൽ ലോഹിത് പ്രകാശ്
Purre resistance,നെറ്റ് പ്രതിരോധം
Purre substance,ശുദ്ധമായ പദാർത്ഥം
Pursuing course indication,പാത വിവരങ്ങൾ പിന്തുടരുക
Push button,പുഷ് ബട്ടൺ പുഷ് ബട്ടൺ
Push pull,ക്ലൈമാക്സ്
Push pull excitation,രതിമൂർച്ഛ ഉത്തേജനം
Push pull mechanism,ടെംപ്ലേറ്റിംഗ് പ്രവർത്തനം
Push pull voltage (=balanced voltage),സമതുലിതമായ വോൾട്ടേജ്
Push-pull currents,ത്രസിപ്പിക്കുന്ന പ്രവാഹങ്ങൾ
Pushing,വേർതിരിച്ചെടുക്കൽ
Pushover,ആസൂത്രിതമായ വന്ദനം
Pushpull circuit,ത്രോട്ടിൽ സർക്യൂട്ട്
Pwer transmission line,പവർ ട്രാൻസ്മിഷൻ ലൈൻ
Pycnometry,പിക്കോണോമെട്രി
Pyranometer,പൈറനോമീറ്റർ
Pyrheliometer,സൂര്യപ്രകാശം മീറ്റർ
Pyroconductivity,"താപ ചാലകത, പൈറോകണ്ടക്റ്റിവിറ്റി"
Pyroelectric bodies,തെർമോ ഇലക്ട്രിക് ബോഡി
Pyroelectric crystal,തെർമോ ഇലക്ട്രിക് ക്രിസ്റ്റൽ
Pyroelectric effect,തെർമോഇലക്ട്രിക് പ്രഭാവം
Pyroelectric phase,താപ വൈദ്യുതി ഘട്ടം
Pyroelectric region,തെർമോ ഇലക്ട്രിക് ഫീൽഡ്
Pyroelectric sphere,തെർമോ ഇലക്ട്രിക് ബോൾ
Pyroelectric vector,തെർമോഇലക്ട്രിക് വെക്റ്റർ
Pyroelectricity,തെർമോ ഇലക്ട്രിക്
Pyrometer,ഹൈഗ്രോമീറ്റർ
Pyrometric cone equivalent,ഉത്തപ് മേപ്പി കോൺ തത്തുല്യം
Pyrometry,സൈറ്റോമെട്രി
Pyron,പൈറോൺ
Pyrosphere,അന്തരീക്ഷം
Pyrotechnics,"വെടിക്കെട്ട്, വെടിക്കെട്ട്"
Pythagorean scale,പൈതഗോറിയൻ സ്കെയിൽ
Q band,ക്യു-ബാൻഡ്
Q value,Q മൂല്യം
Q-aerial,ക്യു-ആന്റിന
Q-branch,"ക്യു-ബ്രാഞ്ച്, സീറോ-ബ്രാഞ്ച്"
Q-factor,"Q- പ്രതീകം, Q ഗുണകം"
Q-machine plasma,ക്യു-മെഷീൻ പ്ലാസ്മ
Q-switched laser,ക്യു-സ്വിച്ച് ലേസർ
QCD (=quantum chromodynamics),ക്വാണ്ടം ക്രോമാറ്റിക്സ്
Quad,സമചതുര കളം
Quadrant,"ചതുരം, വൃത്താകൃതി"
Quadrant angle(=quadrangle),ചതുർഭുജം
Quadrant electrometer,"ക്വാഡ്രന്റ് ഇലക്ട്രോമീറ്റർ, ക്വാഡ്രന്റ് ഇലക്ട്രോമീറ്റർ"
Quadrantal component,വൃത്താകൃതിയിലുള്ള ഘടകം
Quadrantal error,വൃത്താകൃതിയിലുള്ള പിശക്
Quadrantal pendulum,വൃത്താകൃതിയിലുള്ള പെൻഡുലം
Quadratic crystal,ദ്വി ട്രപസോയ്ഡൽ ക്രിസ്റ്റൽ
Quadratic effect,ക്വാഡ്രാറ്റിക് പ്രഭാവം
Quadratic field,ക്വാഡ്രാറ്റിക് ഫീൽഡ്
Quadratic programming,ക്വാഡ്രാറ്റിക് പ്രോഗ്രാമിംഗ്
Quadratic Strak effect,ക്വാഡ്രാറ്റിക് സ്റ്റാർക്ക് പ്രഭാവം
Quadratic term,ചതുരാകൃതിയിലുള്ള കാലാവധി
Quadratic Zeeman effect,ക്വാഡ്രാറ്റിക് സെമാൻ പ്രഭാവം
Quadrature component,വലത് കോണിന്റെ ഘടകം
Quadripoise (=quadripole),ചതുർഭുജം
Quadripole radiation,ക്വാഡ്രിപോളാർ വികിരണം
Quadruplet,ചതുർഭുജം
Quadruplex circuit,നാല് പാളി സർക്യൂട്ട്
Quadrupole,ചതുർഭുജം
Quadrupole band,ചതുരാകൃതിയിലുള്ള ബാൻഡ്
Quadrupole lens,ചതുർഭുജ ലെൻസ്
Quadrupole moment,ചതുർഭുജം
Quadrupole radiation,ക്വാഡ്രിപോളാർ വികിരണം
Quadrupole strength,ചതുർഭുജ ശക്തി
Qualified component,യോഗ്യതയുള്ള ഘടകങ്ങൾ
Qualilty specification,ഗുണനിലവാര സ്പെസിഫിക്കേഷൻ
Quality characteristic,ഗുണനിലവാര സവിശേഷതകൾ
Quality control,ഗുണനിലവാര നിയന്ത്രണം
Quality factor,ഗുണനിലവാര ഘടകം
Quality standard,ഗുണനിലവാര നിലവാരം
Quality variation,ഗുണനിലവാര വ്യത്യാസം
Quallity of sound,ശബ്ദ പാറ്റേൺ
Quanta,ക്വാണ്ടം
Quantal,ക്വാണ്ടം
Quantied spin wave (=magnon),ക്വാണ്ടൈസ്ഡ് സ്പിൻ വേവ്
Quantisation,"ക്വാണ്ടൈസേഷൻ, ക്വാണ്ടം, ക്വാണ്ടൈസേഷൻ, ക്വാണ്ടൈസേഷൻ"
Quantisation of charge,പ്രേരണയുടെ അളവ്
Quantisation of electromagnetic field,വൈദ്യുതകാന്തിക മണ്ഡലത്തിന്റെ ക്വാണ്ടമൈസേഷൻ
Quantised orbit,ക്വാണ്ടൈസ്ഡ് ക്ലാസ്
Quantised state,അളവ് സംസ്ഥാനം
Quantitative,"അളവ്, അളവ്"
Quantitative character,അളവ് സ്വഭാവം
Quantitative computation,അളവ് കണക്കുകൂട്ടൽ
Quantitative radar obseration,ക്വാണ്ടിറ്റേറ്റീവ് റഡാർ നിരീക്ഷണങ്ങൾ
Quantity,"അളവ്, അളവ്, തുക"
Quantity discount,അളവ് കിഴിവ്
Quantity elasticities,വോളിയം ഇലാസ്തികത
Quantized molecule,അളവ് തന്മാത്ര
Quantized rotation,അളവ് ഭ്രമണം
Quantizing error,അളവ് പിശക്
Quantometer,ക്വാണ്ടിമീറ്റർ
Quantum,ക്വാണ്ടം
Quantum absorption,ക്വാണ്ടം ആഗിരണം
Quantum condition,ക്വാണ്ടം നിയന്ത്രണം
Quantum counter,ക്വാണ്ടം കാൽക്കുലേറ്റർ
Quantum defect,ക്വാണ്ടം മിനിമൈസേഷൻ
Quantum detector,ക്വാണ്ടം ഡിറ്റക്ടർ
Quantum efficiency,ക്വാണ്ടം കാര്യക്ഷമത
Quantum electrodynamics,ക്വാണ്ടം ഇലക്ട്രോഡൈനാമിക്സ്
Quantum field,ക്വാണ്ടം ഫീൽഡ്
Quantum function,"ക്വാണ്ടം ഫംഗ്ഷൻ, ക്വാണ്ടം ഫംഗ്ഷൻ"
Quantum gravity,ക്വാണ്ടം ഗുരുത്വാകർഷണം
Quantum hypothesis,ക്വാണ്ടം സിദ്ധാന്തം
Quantum indices,ക്വാണ്ടം സൂചിക
Quantum jump,ക്വാണ്ടം ജമ്പ്
Quantum laws,ക്വാണ്ടം നിയമം
Quantum level,ക്വാണ്ടം ലെവൽ
Quantum liquid,ക്വാണ്ടം ദ്രാവകം
Quantum mechanical analogue,ക്വാണ്ടം മെക്കാനിക്സ് അനലോഗ്
Quantum mechanical effect,ക്വാണ്ടം മെക്കാനിക്കൽ പ്രഭാവം
Quantum mechanical oscillator,ക്വാണ്ടം മെക്കാനിക്കൽ ഓസിലേറ്റർ
Quantum mechanical theory,ക്വാണ്ടം മെക്കാനിക്സ് സിദ്ധാന്തം
Quantum mechanics,ക്വാണ്ടം മെക്കാനിക്സ്
Quantum number,ക്വാണ്ടം നമ്പർ
Quantum of action,കർമ്മ ക്വാണ്ടം
Quantum optics,ക്വാണ്ടം ഒപ്റ്റിക്സ്
Quantum perturbation theory,ക്വാണ്ടം പെർടർബേഷൻ സിദ്ധാന്തം
Quantum phenomenon,ക്വാണ്ടം പ്രതിഭാസം
Quantum physics,ക്വാണ്ടം ഫിസിക്സ്
Quantum postulate,ക്വാണ്ടം സിദ്ധാന്തം
Quantum reflection,ക്വാണ്ടം പ്രതിഫലനം
Quantum repulsive force,ക്വാണ്ടം വികർഷണ ശക്തി
Quantum state,ക്വാണ്ടം അവസ്ഥ
Quantum statistics,ക്വാണ്ടം സ്ഥിതിവിവരക്കണക്കുകൾ
Quantum step,ക്വാണ്ടം ക്രമം
Quantum theory,ക്വാണ്ടം സിദ്ധാന്തം
Quantum theory of lilght,പ്രകാശത്തിന്റെ ക്വാണ്ടം സിദ്ധാന്തം
Quantum theory of specific heat,പ്രത്യേക താപത്തിന്റെ ക്വാണ്ടം സിദ്ധാന്തം
Quantum theory of spectra,സ്പെക്ട്രത്തിന്റെ ക്വാണ്ടം സിദ്ധാന്തം
Quantum wave equation,ക്വാണ്ടം തരംഗ സമവാക്യം
Quantum weight,ക്വാണ്ടം ഭാരം
Quantum yield,അളവ് നേട്ടം
Quantum-mechanical field theory,ക്വാണ്ടം മെക്കാനിക്കൽ ഫീൽഡ് സിദ്ധാന്തം
Quark,ക്വാർക്ക്
Quart,കവാർട്ട്
Quarter,"പാദം, പാദം, പാദം"
Quarter cycle,"ചതുര് ചക്രം, ചതുര് ചക്രം"
Quarter diurnal,കാൽ ദിവസം
Quarter wave line,ക്വാഡ്രന്റ് തരംഗരേഖ
Quarter wave plate,ക്വാഡ്രന്റ് വേവ് പ്ലേറ്റ് ക്വാഡ്രന്റ് വേവ് പ്ലേറ്റ്
Quarter wave stub (=quarter wave line),ക്വാഡ്രന്റ് വേവ് മാസ്
Quarter wave termination,ക്വാഡ്രന്റ് വേവ് ക്ലോസിംഗ്
Quarter wave transformer,ക്വാഡ്രന്റ് വേവ് ട്രാൻസ്ഫോർമർ
Quarter-wave antenna,ക്വാഡ്രാങ്കിൾ വേവ് ആന്റിന
Quarter-wave attenuator,ക്വാഡ്രന്റ് വേവ് അറ്റൻവേറ്റർ
Quartette (quartet),ചതുർഭുജം
Quartz,"ക്രിസ്റ്റൽ, ക്വാർട്സ്"
Quartz crystal,"rhinestone ക്രിസ്റ്റൽ, ക്വാർട്സ്-ക്രിസ്റ്റൽ"
Quartz crystal clock,rhinestone-ക്രിസ്റ്റൽ വാച്ച്
Quartz electrode,ക്രിസ്റ്റൽ ഇലക്ട്രോഡ്
Quartz horizontal magnetometer,Rhinestone ഹൊറിസോണ്ടൽ മാഗ്നെറ്റോമീറ്റർ
Quartz oscillator,"ക്രിസ്റ്റൽ ഓസിലേറ്റർ, ക്വാർട്സ് ഓസിലേറ്റർ"
Quartz spectrograph,"ക്രിസ്റ്റൽ സ്പെക്ട്രോഗ്രാഫ്, ക്വാർട്സ് സ്പെക്ട്രോഗ്രാഫ്"
Quartz wedge,rhinestone ഫോയിൽ
Quartz window,rhinestone വിൻഡോ
Quartz-tube thermometer,rhinestone ഹോസ് തെർമോമീറ്റർ
Quasi dielectric,വൈദ്യുത കൽപ്പ് മരിക്കുക
Quasi molecule,ആറ്റോമിക് സൈക്കിൾ
Quasi-atom,ആറ്റോമിക് സൈക്കിൾ
Quasi-bound state,സാധാരണയായി അവസ്ഥ
Quasi-elastic force,ഇലാസ്റ്റിക് ശക്തി
Quasi-elastic wave,ഇലാസ്റ്റിക് തരംഗം
Quasi-fission,വിഘടന ചക്രം
Quasi-free electron theory,സ്വതന്ത്ര-വോളിയം ഇലക്ട്രോൺ സിദ്ധാന്തം
Quasi-independent ionic stage,സ്വതന്ത്ര തിരഞ്ഞെടുപ്പ് അയോണിക് അവസ്ഥ
Quasi-instruction,വെർച്വൽ നിർദ്ദേശം
Quasi-reflection,പ്രതിഫലന കണ്ണാടി
Quasi-stable circuit,സ്ഥിരമായ സർക്യൂട്ട്
Quasi-static,സ്റ്റാറ്റിക് ചിത്രം
Quasi-static freqiemcy,സ്റ്റാറ്റിക് ഫ്രീക്വൻസി
Quasi-static problem,സ്റ്റാറ്റിക് പ്രശ്നം
Quasi-static process,സ്റ്റാറ്റിക് പ്രക്രിയ
Quasi-static range,സ്റ്റാറ്റിക് സ്പേസ്
Quasi-stationary,നിശ്ചിത ചക്രം
Quasi-stationary front,സ്റ്റേഷണറി ഫ്രണ്ട്
Quasi-stationary state,സ്ഥിരതയുള്ള അവസ്ഥ
Quasi-steady current circuit,സ്ഥിരമായ നിലവിലെ സർക്യൂട്ട്
Quasi-steady flight,സ്ഥിരം വിമാനം
Quasi-steady state,സ്ഥിരമായ അവസ്ഥ
Quasi-thermodynamic quantity,തെർമോഡൈനാമിക് അളവ്
Quasi-transverse propagation,തിരശ്ചീന പ്രക്ഷേപണം
Quasi-uniform,യൂണിഫോം റെസല്യൂഷൻ
Quasi-uniform field,ഏകതാനമായ പ്രദേശം
Quasicontinuous,പിന്തുടർച്ച
Quasifree conduction electron,ഫ്രീ-സർക്യൂട്ട് കണ്ടക്ടർ ഇലക്ട്രോൺ
Quaternary fission,നാലിരട്ടി
Quench,കെടുത്താൻ
Quench hardening,കെടുത്തൽ കാഠിന്യം
Quench radiation,സെഡേറ്റീവ് റേഡിയേഷൻ
Quench voltage,സെഡേറ്റീവ് വോൾട്ടേജ്
Quenched spark,shmit തീപ്പൊരി
Quenched spark gap,ഷ്മിറ്റ് സ്പാർക്കിംഗ് ഇടവേള
Quencher,മയക്കമരുന്ന്
Quencher molecule,മയക്കുന്ന തന്മാത്ര
Quenching,"കെടുത്തുക, കെടുത്തുക"
Quenching circuit,സെഡേറ്റീവ് സർക്യൂട്ട്
Quenching cross section,കെടുത്തൽ ക്രോസ് കട്ട്
Quick look data,പെട്ടെന്നുള്ള നിരീക്ഷണം
Quick-acting,സ്പീഡ്സ്റ്റർ
Quick-break fuse,പെട്ടെന്നുള്ള ബ്രേക്ക് ഫ്യൂസ്
Quick-break switch,പെട്ടെന്നുള്ള ബ്രേക്ക് സ്വിച്ച്
Quick-make switch,ദ്രുത-കണക്ഷൻ സ്വിച്ച്
Quiescent,നിശബ്ദം
Quiescent carrier,നിശബ്ദ കാരിയർ
Quiescent carrier modulation,നിശബ്ദ കാരിയർ മോഡുലേഷൻ
Quiescent mercury anode,ശാന്തമായ മെർക്കുറി ആനോഡ്
Quiescent neve,തണുത്ത നീവ്
Quiescent period,"സമാധാന സമയം, സമാധാന സമയം"
Quiescent point,ശാന്തമായ പോയിന്റ്
Quiescent prominence,തണുത്ത സൗരജ്വാല
Quiescent push pull amplifier,ശാന്തമായ ത്രോട്ടിൽ ആംപ്ലിഫയർ
Quiescent radio emission,നിശബ്ദ റേഡിയോ ഉദ്വമനം
Quiescent stage,നിശ്ശബ്ദമായ മോഡ്
Quiescent value,ശാന്തമാകുക
Quiet day,ശാന്തമായ ദിവസം
Quiet noise,സ്ഥിരതയില്ലാത്ത സൺ റബ് (സോളാർ)
Quieting systems,രഹസ്യ സംവിധാനം
Quintal,ക്വിന്റൽ
Quintet,ക്വിന്ററ്റ്
R display (=R scope),"ആർ-ഡിസ്‌പ്ലേ, ആർ-വ്യൂവർ"
R meson,ആർ-മേസൺ
R-branch,"ആർ-ബ്രാഞ്ച്, പോസിറ്റീവ് ബ്രാഞ്ച്"
R-dislocation,ആർ-പ്രൊലാപ്സ്
R-scope (=Rdisplay),ആർ-ഡിസ്പ്ലേ
R-unit,പ്രവർത്തിപ്പിക്കൂ
R-value,R-മൂല്യം
R.C. oscillator,ആർസി-ഓസിലേറ്റർ
R.F. amplifier,RF ആംപ്ലിഫയർ
R.m.s. noise,rmsrao
Ra-Shalom,രാ-ശാലോം
Rabbit (=shuttle),"മുയൽ, ഷട്ടിൽ"
Race track,റൺവേ
Rack and pinion,"ദന്ത വടി, റാക്ക് പിനിയൻ"
Racon (radar beacon),റീകോൺ (റഡാർ ബീക്കൺ)
Rad,ചുവപ്പ്
Radar,റഡാർ
Radar altimetry,റഡാർ ആൾട്ടിമെട്രി
Radar astronomy,റഡാർ ജ്യോതിശാസ്ത്രം
Radar balloon,റഡാർ ബലൂൺ
Radar beacon (=racon),"റീകോൺ, റഡാർ ബീക്കൺ"
Radar blip,റഡാർ ബ്ലിപ്പ്
Radar camera,റഡാർ ക്യാമറ
Radar camouflage,റഡാറിന് കീഴിൽ
Radar charts,റഡാർ ചാർട്ട്
Radar dish,റഡാർ വിഭവം
Radar display room,റഡാർ ഡിസ്പ്ലേ റൂം
Radar echo,റഡാർ പ്രതിധ്വനി
Radar equation,റഡാർ സമവാക്യം
Radar fix,റഡാർ സ്ഥാനം
Radar frequency band,റഡാർ ഫ്രീക്വൻസി ബാൻഡ്
Radar gun laying,റെയ്ഡ് പീരങ്കി നിയന്ത്രണം
Radar heating,റഡാർ ചൂടാക്കൽ
Radar homing,റഡാർ സ്വഭാവം
Radar information centre,റഡാർ ഡിസ്പ്ലേ റൂം
Radar magnetron,റഡാർ മാഗ്നെട്രോൺ
Radar meteorology,റഡാർ കാലാവസ്ഥാ ശാസ്ത്രം
Radar mosaics,"റഡാർ മൊസൈക്ക്, റഡാർ ഇമേജറി"
Radar navigation,റഡാർ പ്രവർത്തനം
Radar navigation aid,റഡാർ ഓപ്പറേറ്റിംഗ് അസിസ്റ്റന്റ്
Radar operator,റഡാർ ഓപ്പറേറ്റർ
Radar performance figure,റഡാർ പ്രകടന ഗുണകം
Radar prism,റഡാർ പ്രിസം
Radar problem,റഡാർ പ്രശ്നം
Radar pulse,റഡാർ പൾസ്
Radar reflection,റഡാർ പ്രതിഫലനം
Radar scanning,റഡാർ സ്കാനിംഗ്
Radar scope,റഡാർ വ്യൂവർ
Radar screen picture,റഡാർ സ്ക്രീൻ
Radar surveillance,റഡാർ നിരീക്ഷണം
Radar wind (radwin) (=radar balloon),റഡാർ ബലൂൺ
Radiac,റേഡിയോ ആക്ടിവിറ്റി അളക്കൽ
Radiac (instrument),റേഡിയോ ആക്ടിവിറ്റി മീറ്റർ
Radial,ഏരിയ
Radial acceleration,റേഡിയൽ ആക്സിലറേഷൻ
Radial astigmatism,ചരിഞ്ഞത്
Radial distance,ആരം ദൂരം
Radial doppler effect,ആരം ഡോപ്ലർ പ്രഭാവം
Radial faults,ആരം തെറ്റ്
Radial focusing,ആരം ഫോക്കസ്
Radial force,റേഡിയൽ ഫോഴ്സ്
Radial pressure gradient,റേഡിയൽ മർദ്ദം ഗ്രേഡിയന്റ്
Radial time base,ആരം സമയ അടിസ്ഥാനം
Radial wave equation,റേഡിയൽ വേവ് സമവാക്യം
Radian frequency (=angular frequency),റേഡിയൻ ഫ്രീക്വൻസി (കോണീയ ആവൃത്തി)
Radiance,വികിരണം
Radiant,"വികിരണം, വികിരണം"
Radiant density (=radiation density),റേഡിയേഷൻ സാന്ദ്രത
Radiant eneergy,റേഡിയേഷൻ ഊർജ്ജം
Radiant flux,റേഡിയേഷൻ ഫ്ലക്സ്
Radiant flux density,"റേഡിയേഷൻ ഫ്ലക്സ് സാന്ദ്രത, റേഡിയേഷൻ ഫ്ലക്സ് സാന്ദ്രത"
Radiant heat,റേഡിയേഷൻ ചൂട്
Radiant heating,റേഡിയേഷൻ ചൂടാക്കൽ
Radiant intensity,റേഡിയേഷൻ തീവ്രത
Radiant matter,റേഡിയേഷൻ മെറ്റീരിയൽ
Radiant power,റേഡിയേഷൻ ശക്തി
Radiate,"പ്രസരിപ്പിക്കുക, പ്രസരിപ്പിക്കുക"
Radiated,"പ്രസരിപ്പിക്കുക, പ്രസരിപ്പിക്കുക"
Radiated field,റേഡിയേഷൻ ഏരിയ
Radiated power,റേഡിയേഷൻ ശക്തി
Radiating,വികിരണം
Radiating atom,പ്രസരിക്കുന്ന ആറ്റം
Radiating dipole,പ്രസരിക്കുന്ന ദ്വിധ്രുവം
Radiating element,റേഡിയേഷൻ ഘടകം
Radiating line,റേഡിയൽ ലൈൻ
Radiating power,റേഡിയേഷൻ സാധ്യത
Radiation,വികിരണം
Radiation accidnet,റേഡിയേഷൻ അപകടം
Radiation annealing,"റേഡിയേഷൻ അനീലിംഗ്, റേഡിയേഷൻ അനീലിംഗ്"
Radiation balance,റേഡിയേഷൻ ബാലൻസ്
Radiation constant,റേഡിയേഷൻ സ്ഥിരാങ്കം
Radiation counter,റേഡിയേഷൻ കാൽക്കുലേറ്റർ
Radiation damage,റേഡിയേഷൻ കേടുപാടുകൾ
Radiation damping,റേഡിയേഷൻ ഡാംപിംഗ്
Radiation detection,റേഡിയേഷൻ കണ്ടെത്തൽ
Radiation detector,റേഡിയേഷൻ ഡിറ്റക്ടർ
Radiation effect,റേഡിയേഷൻ പ്രഭാവം
Radiation equipment,റേഡിയേഷൻ ഉപകരണങ്ങൾ
Radiation field,റേഡിയേഷൻ ഫീൽഡ്
Radiation free space,സ്വതന്ത്ര ആകാശം
Radiation impedance,റേഡിയേഷൻ പ്രതിരോധം
Radiation intenstiy,റേഡിയേഷൻ തീവ്രത
Radiation ionization,അയോണൈസിംഗ് റേഡിയേഷൻ
Radiation law,റേഡിയേഷൻ നിയമം
Radiation length,റേഡിയേഷൻ ദൈർഘ്യം
Radiation minimum temperature,കുറഞ്ഞ റേഡിയേഷൻ താപനില
Radiation monitor,റേഡിയേഷൻ മോണിറ്റർ
Radiation pressure,റേഡിയേഷൻ മർദ്ദം
Radiation process,റേഡിയേഷൻ പ്രക്രിയ
Radiation protection,റേഡിയേഷൻ സംരക്ഷണം
Radiation pyrometer,റേഡിയേഷൻ തെർമോമീറ്റർ
Radiation pyrometry,റേഡിയേഷൻ തെർമോമെട്രി
Radiation reaction,റേഡിയേഷൻ പ്രതികരണം
Radiation resistance,റേഡിയേഷൻ പ്രതിരോധം
Radiation sensitivity,റേഡിയേഷൻ സെൻസിറ്റിവിറ്റി
Radiation sickness,റേഡിയേഷൻ രോഗം
Radiation softening,"റേഡിയേഷൻ മയപ്പെടുത്തൽ, റേഡിയേഷൻ മൃദുവാക്കൽ"
Radiation survey,റേഡിയേഷൻ സർവേ
Radiation temperature,റേഡിയേഷൻ ചൂട്
Radiation therapy,റേഡിയേഷൻ തെറാപ്പി
Radiation thermocouple,റേഡിയേഷൻ തെർമോഇലക്ട്രിക് ദമ്പതികൾ
Radiation thermometer,റേഡിയേഷൻ തെർമോമീറ്റർ
Radiation trap,"റേഡിയേഷൻ ട്രാപ്പ്, റേഡിയേഷൻ ലൂപ്പ്"
Radiation width (=particle width),"കണിക വികാസം, വികിരണ വികാസം"
Radiationless transition,റേഡിയോ ആക്ടീവ് അണുബാധ
Radiationless transition probability,നോൺ-റേഡിയേറ്റീവ് അണുബാധ സാധ്യത
Radiative,വികിരണം
Radiative capture,റേഡിയേഷൻ പിടിച്ചെടുക്കൽ
Radiative collision,റേഡിയേഷൻ ആഘാതം
Radiative correction,റേഡിയേഷൻ പരിഷ്ക്കരണം
Radiative decay,റേഡിയോ ആക്ടീവ് ക്ഷയം
Radiative energy loss,ഊർജ്ജത്തിന്റെ വികിരണ നഷ്ടം
Radiative equilibrium,വികിരണ ബാലൻസ്
Radiative gradient,റേഡിയേഷൻ ഗ്രേഡിയന്റ്
Radiative recombination,വികിരണ പുനഃസംയോജനം
