Punjabi,Telugu
ਸਾਫਟਵੇਅਰ,సాఫ్ట్‌వేర్
Sujourn,సోజోర్న్
ਸੋਲ,ఏకైక
ਇਕੋ ਏਜੰਸੀ,ఏకైక ఏజెన్సీ
ਗੰਭੀਰ,గంభీరమైన
ਗੰਭੀਰ ਪੁਸ਼ਟੀਕਰਣ,గంభీరమైన ధృవీకరణ
ਗੰਭੀਰਤਾ,గంభీరత
ਗੰਭੀਰਤਾ ਨਾਲ,గంభీరంగా
ਗੰਭੀਰਤਾ ਨਾਲ,గంభీరంగా
ਇਕੋ ਮਾਲਕ,ఏకైక యజమాని
ਬੇਨਤੀ,అభ్యర్థించండి
ਏਕਤਾ,సంఘీభావం
ਇਕਾਂਤ,ఒంటరి
ਇਕੱਲੇ ਕੇਸ,ఒంటరి కేసు
ਦਾ ਹੱਲ,పరిష్కారం
ਹੱਲ ਕਰੋ,పరిష్కరించండి
ਛਾਂਟੀ ਕਰਨਾ,సార్టింగ్
ਉਪਕਰਣ ਛਾਂਟਣਾ,సార్టింగ్ ఉపకరణం
ਸਰੋਤ,మూలం
ਆਮਦਨੀ ਦਾ ਸਰੋਤ,ఆదాయ వనరు
ਯਾਦਗਾਰੀ,సావనీర్
ਸਰਬਸ਼ਕਤੀਮਾਨ,సార్వభౌమ
ਪ੍ਰਭੂਸੱਤਾ,సార్వభౌమత్వాన్ని
ਸਪੇਸ,స్థలం
ਸਪੇਸਿੰਗ,అంతరం
ਕੂੜੇ ਦਾ ਕੰਮ,స్పేడ్ పని
ਸਪੇਅਰ,విడి
ਸਪੇਅਰ ਕਾਪੀ,విడి కాపీ
ਵੇਹਲੇ ਵਕਤ,ఖాళీ సమయంలో
ਸਪੀਕਰ,స్పీకర్
ਵਿਸ਼ੇਸ਼,ప్రత్యేకత
ਵਿਸ਼ੇਸ਼ ਯੋਗਤਾ ਟੈਸਟ,ప్రత్యేక సామర్థ్యం పరీక్ష
ਵਿਸ਼ੇਸ਼ ਭੱਤਾ,ప్రత్యేక భత్యం
ਵਿਸ਼ੇਸ਼ ਸੈੱਲ,ప్రత్యేక సెల్
ਵਿਸ਼ੇਸ਼ ਤਾਰੀਫ,ప్రత్యేక ప్రశంసలు
ਵਿਸ਼ੇਸ਼ ਮੁਆਵਜ਼ਾ ਭੱਤਾ,ప్రత్యేక పరిహార భత్యం
ਵਿਸ਼ੇਸ਼ ਡਰਾਈਵ,ప్రత్యేక డ్రైవ్
ਵਿਸ਼ੇਸ਼ ਗ੍ਰਾਂਟ,ప్రత్యేక గ్రాంట్
ਮਾਹਰ,స్పెషలిస్ట్
ਮੁਹਾਰਤ,స్పెషలైజేషన్
ਵਿਸ਼ੇਸ਼ ਮੈਸੇਂਜਰ,ప్రత్యేక మెసెంజర్
ਵਿਸ਼ੇਸ਼ ਤਨਖਾਹ,ప్రత్యేక వేతనం
ਅਟਾਰਨੀ ਦੀ ਵਿਸ਼ੇਸ਼ ਪਾਵਰ,స్పెషల్ పవర్ ఆఫ్ అటార్నీ
ਵਿਸ਼ੇਸ਼ ਸੁਰੱਖਿਆ ਸਮੂਹ,ప్రత్యేక రక్షణ సమూహం
ਖਾਸ,నిర్దిష్ట
ਨਿਰਧਾਰਨ,స్పెసిఫికేషన్
ਖਾਸ ਇਨਕਾਰ,నిర్దిష్ట తిరస్కరణ
ਖਾਸ ਕਾਰਨ,నిర్దిష్ట కారణం
ਨਮੂਨੇ ਦੇ ਦਸਤਖਤ,నమూనా సంతకం
ਕਿਆਸਅਰਾਈਆਂ,Ulation హాగానాలు
ਭਾਸ਼ਣ,ప్రసంగం
ਗਤੀ,వేగం
ਸਪੀਡ ਬ੍ਰੇਕਰ,స్పీడ్ బ్రేకర్
ਰਫ਼ਤਾਰ ਸੀਮਾ,వేగ పరిమితి
ਸਪੀਡ ਪੋਸਟ,స్పీడ్ పోస్ట్
ਤੇਜ਼ੀ ਨਾਲ ਕਾਰਵਾਈ,వేగవంతమైన చర్య
ਗੋਲਾ,గోళం
ਸਪਿਰਲ ਬਾਈਡਿੰਗ,మురి బైండింగ్
ਸਪਲਿਟ ਡਿ duty ਟੀ,స్ప్లిట్ డ్యూటీ
ਬੁਲਾਰਾ (= ਬੋਲਿਆ ਵਿਅਕਤੀ),ప్రతినిధి (= స్పోక్స్ వ్యక్తి)
ਸਪਾਂਸਰ,స్పాన్సర్
ਸਪਾਂਸਰਸ਼ਿਪ,స్పాన్సర్షిప్
ਸਪਾਟ ਨਿਰੀਖਣ,స్పాట్ తనిఖీ
ਸਪਾਟ ਭੁਗਤਾਨ,స్పాట్ చెల్లింపు
ਜੀਵਨ ਸਾਥੀ,జీవిత భాగస్వామి
ਸਕੁਐਡ,స్క్వాడ్
ਸਥਿਰਤਾ,స్థిరత్వం
ਸਟਾਫ,సిబ్బంది
ਸਟਾਫ ਐਸੋਸੀਏਸ਼ਨ,స్టాఫ్ అసోసియేషన్
ਸਟਾਫ ਨਿਰੀਖਣ ਇਕਾਈ,స్టాఫ్ ఇన్స్పెక్షన్ యూనిట్
ਸਟਾਫ ਕੁਆਰਟਰ,సిబ్బంది త్రైమాసికం
ਸਟਾਫ ਰੂਮ,సిబ్బంది గది
ਸਟਾਫ ਵੈੱਲਫੇਅਰ ਫੰਡ,స్టాఫ్ వెల్ఫేర్ ఫండ్
ਪੜਾਅ,దశ
ਖੜੋਤ,స్తబ్దత
ਹਿੱਸੇਦਾਰੀ,వాటాను
ਸਟੈਂਪ,స్టాంప్
ਸਟੈਂਪ ਡਿ duty ਟੀ,స్టాంప్ డ్యూటీ
ਸਟੈਂਪਡ ਲਿਫਾਫਾ,స్టాంప్డ్ ఎన్వలప్
ਸਟੈਂਪ ਪੈਡ,స్టాంప్ ప్యాడ్
ਸਟੈਂਪ ਪੇਪਰ,స్టాంప్ పేపర్
ਖੜੇ,స్టాండ్
ਸਟੈਂਡਰਡ,ప్రమాణం
ਸਟੈਂਡਰਡ ਸਮਝੌਤਾ,ప్రామాణిక ఒప్పందం
ਮਿਆਰੀ ਕਟੌਤੀ,ప్రామాణిక మినహాయింపు
ਸਟੈਂਡਰਡ ਫਾਰਮੈਟ,ప్రామాణిక ఆకృతి
ਮਾਨਕੀਕਰਨ,ప్రామాణీకరణ
ਸਟੈਂਡਰਡ ਮੈਨ-ਘੰਟੇ,ప్రామాణిక మనిషి-గంటలు
ਰਹਿਣ ਦਾ ਮਿਆਰ,జీవన ప్రమాణం
ਮਿਆਰੀ ਪ੍ਰਦਰਸ਼ਨ,ప్రామాణిక పనితీరు
ਸਟੈਂਡਰਡ ਰੇਟ,ప్రామాణిక రేటు
ਸਟੈਂਡਬਾਏ ਦਾ ਪ੍ਰਬੰਧ,స్టాండ్బై అమరిక
ਖੜ੍ਹੇ,నిలబడి
ਖੜ੍ਹੇ ਕਮਿਸ਼ਨ,స్టాండింగ్ కమిషన్
ਖੜ੍ਹੀ ਕਮੇਟੀ,స్టాండింగ్ కమిటీ
ਖੜ੍ਹੇ ਕ੍ਰਮ,స్టాండింగ్ ఆర్డర్
ਖੜੇ,నిలిచిపోతుంది
ਸਟਾਰਡ,నటించారు
ਸਿਤਾਰਾ ਸਵਾਲ,నటించిన ప్రశ్న
ਸਟਾਰਟਰ,స్టార్టర్
ਤਨਖਾਹ ਸ਼ੁਰੂ ਕਰਨਾ,ప్రారంభ జీతం
ਰਾਜ,రాష్ట్రం
ਸਟੇਟ ਦਾਵਤ,రాష్ట్ర విందు
ਰਾਜ ਸਰਕਾਰ,రాష్ట్ర ప్రభుత్వం
ਰਾਜ ਮਹਿਮਾਨ,రాష్ట్ర అతిథి
ਰਾਜ ਦੀ ਸੂਚੀ,రాష్ట్ర జాబితా
ਰੁਕਾਵਟ,ప్రతిష్టంభన
ਬਿਆਨ,ప్రకటన
ਖਾਤੇ ਦਾ ਬਿਆਨ,ఖాతా ప్రకటన
ਤੱਥਾਂ ਦਾ ਬਿਆਨ,వాస్తవాల ప్రకటన
ਸਿਹਤ ਦੀ ਸਥਿਤੀ,ఆరోగ్య స్థితి
ਸਟੇਟਸਮੈਨ,రాజనీతిజ్ఞుడు
ਸਥਿਰ,స్టాటిక్
ਸਟੇਸ਼ਨ,స్టేషన్
ਸਟੇਸ਼ਨਰੀ ਸਟਾਕ,స్థిర స్టాక్
ਸਟੇਸ਼ਨਰੀ,స్టేషనరీ
ਸਟੇਸ਼ਨ ਛੁੱਟੀ,స్టేషన్ సెలవు
ਅੰਕੜਾ,గణాంక
ਅੰਕੜਾ ਡਾਟਾ,గణాంక డేటా
ਅੰਕੜੇ,గణాంకాలు
ਸਥਿਤੀ,స్థితి
ਵਰਤਮਾਨ ਸਥਿਤੀ,యథాతథంగా
ਸਥਿਤੀ ਰਿਪੋਰਟ,స్థితి నివేదిక
ਸਥਿਤੀ ਪ੍ਰਤੀਕ,హోదాకి చిహ్నం
ਕਾਨੂੰਨ,శాసనం
ਕਾਨੂੰਨੀ,చట్టబద్ధమైన
ਕਾਨੂੰਨੀ ਸਰੀਰ,చట్టబద్ధమైన శరీరం
ਕਾਨੂੰਨੀ ਛੁੱਟੀ,చట్టబద్ధమైన సెలవు
ਕਾਨੂੰਨੀ ਅਧਿਕਾਰ,చట్టబద్ధమైన హక్కులు
ਰਹੋ,ఉండండి
Std,Std
ਸਥਿਰ ਵਿਕਾਸ,స్థిరమైన పెరుగుదల
ਵਧਿਆ ਹੋਇਆ ਵਾਧਾ,నిటారుగా పెరుగుదల
ਸੰਚਾਲਨ ਕਮੇਟੀ,క్రియాశీలక కమిటీ
ਸਟੈਨੋਗ੍ਰਾਫੀ,స్టెనోగ్రఫీ
ਨਸਬੰਦੀ,స్టెరిలైజేషన్
ਸਖਤ ਕਾਰਵਾਈ,స్టెర్న్ యాక్షన్
ਕਲੰਕ,కళంకం
ਉਤੇਜਨਾ,ఉద్దీపన
ਵਜ਼ੀਫ਼ੇ,స్టైఫండ్
ਨਿਰਧਾਰਤ,నిబంధన
ਨਿਰਧਾਰਤ ਸਮੇਂ ਦੀ ਸੀਮਾ,నిర్దేశించిన కాలపరిమితి
ਨਿਰਧਾਰਤ,నిబంధన
ਸਟਾਕ,స్టాక్
ਸਟਾਕ ਰਜਿਸਟਰ,స్టాక్ రిజిస్టర్
ਸਟਾਕ-ਲੈਣਾ,స్టాక్ టేకింగ్
ਸਟਾਕ ਮੁੱਲ,స్టాక్ వాల్యుయేషన్
ਸਟਾਪਗੈਪ ਪ੍ਰਬੰਧ,స్టాప్‌గ్యాప్ అమరిక
ਸਟੋਰੇਜ,నిల్వ
ਸਟੋਰੇਜ ਸਪੇਸ,నిల్వ స్థలం
ਸਟੋਰ,స్టోర్
ਸਿੱਧਾ,నేరుగా
ਖਿਚਾਅ,జాతి
ਅਜੀਬ,వింత
ਅਜਨਬੀ,అపరిచితుడు
ਸਟ੍ਰਾਟਾ,స్ట్రాటా
ਰਣਨੀਤੀ,వ్యూహం
ਸਟਰੇਟੀਕੇਸ਼ਨ,స్ట్రాటిఫికేషన్
ਸਟ੍ਰੀਮਲਾਈਨ,స్ట్రీమ్‌లైన్
ਤਾਕਤ,బలం
ਮਜ਼ਬੂਤ,బలోపేతం
ਸਖ਼ਤ,కఠినమైన
ਤਣਾਅ,ఒత్తిడి
ਤਣਾਅ ਪ੍ਰਬੰਧਨ,ఒత్తిడి నిర్వహణ
ਸਖਤ,కఠినమైన
ਸਖਤੀ ਨਾਲ,ఖచ్చితంగా
ਸਖਤੀ,కఠినత
ਸਖਤੀਕਰ,కఠినమైన
ਹੜਤਾਲ,సమ్మె
ਹੜਤਾਲ ਕਾਲ,స్ట్రైక్ కాల్
ਸਖ਼ਤ,స్ట్రింగెన్సీ
ਪੱਟੀ,స్ట్రిప్
ਕੋਸ਼ਿਸ਼ ਕਰੋ,పోరాడాలి
ਸਟੋਰੇਜ ਸਮਰੱਥਾ,నిల్వ సామర్థ్యం
ਮਜ਼ਬੂਤ ​​ਕਮਰਾ,బలమైన గది
Struct ਾਂਚਾਗਤ,నిర్మాణ
Structure ਾਂਚਾ,నిర్మాణం
ਸਟਰਕਚਰਡ ਇੰਟਰਵਿ.,నిర్మాణాత్మక ఇంటర్వ్యూ
Struct ਾਂਚਾਗਤ ਤਨਖਾਹ,నిర్మాణాత్మక చెల్లింపు
ਸੰਘਰਸ਼,పోరాటం
ਜ਼ਿੱਦੀ,మొండి పట్టుదలగల
ਅਧਿਐਨ,స్టూడియో
ਅਧਿਐਨ,అధ్యయనం
ਅਧਿਐਨ ਛੁੱਟੀ,అధ్యయనం సెలవు
ਚੀਜ਼ਾਂ,విషయం
ਮੂਰਖ,ఆశ్చర్యకరమైనది
ਸ਼ੈਲੀ,శైలి
ਉਪ,ఉప
ਸਬ-ਕਮੇਟੀ,ఉప కమిటీ
ਸਬ-ਇਕਰਾਰਨਾਮਾ,ఉప కాంట్రాక్ట్
ਸਬ ਜ਼ਿਲ੍ਹੇ,ఉప జిల్లా
ਸਬ-ਡਵੀਜ਼ਨ,ఉప విభజన
ਉਪ-ਦਿਮਾਗ,ఉప తల
ਵਿਸ਼ਾ,విషయం
ਵਿਅਕਤੀਗਤ,ఆత్మాశ్రయ
ਅਧੀਨ,సబ్‌జూడీస్
ਸਿਕਿਆ ਖੇਤਰ,సబ్‌లైజ్
Oubleting,సబ్‌లెట్టింగ్
ਅਧੀਨਗੀ,సమర్పణ
ਅਧੀਨਗੀ,లొంగినది
ਅਧੀਨ ਦਫਤਰ,సబార్డినేట్ కార్యాలయం
ਅਧੀਨ ਸੇਵਾਵਾਂ,సబార్డినేట్ సేవలు
ਅਧੀਨ ਸਟਾਫ,సబార్డినేట్ సిబ్బంది
ਉਪ -ਰਾਗ੍ਰਾਫ,ఉపప్రాగ్రాఫ్
ਸਬਜੋਲ,సబ్రేల్
ਸਬਸਕ੍ਰਾਈਬ,సభ్యత్వాన్ని పొందండి
ਸਬਸਕ੍ਰਾਈਡ ਪੂੰਜੀ,చందా మూలధనం
ਗਾਹਕ,చందాదారుడు
ਗਾਹਕੀ,చందా
ਉਪ-ਭਾਗ,ఉపవిభాగం
ਇਸ ਤੋਂ ਬਾਅਦ,తరువాత
ਬਾਅਦ ਦੀ ਕਾਰਵਾਈ,తదుపరి చర్య
ਬਾਅਦ ਵਿੱਚ,తరువాత
ਸਹਾਇਕ,అనుబంధ సంస్థ
ਸਹਾਇਕ ਸੰਸਥਾਵਾਂ,అనుబంధ సంస్థలు
ਸਹਾਇਕ ਉਦਯੋਗ,అనుబంధ పరిశ్రమ
ਸਬਸਿਡੀ ਫਤਵਾ,అనుబంధ ఆదేశం
ਸਹਾਇਕ ਰਸੀਦ,అనుబంధ రశీదు
ਸਹਾਇਕ ਰਜਿਸਟਰ,అనుబంధ రిజిస్టర్
ਸਬਸਿਡੀ,సబ్సిడీ
ਸਬਸਿਡੀਕੇਟਾਈਜ਼ਡ,సబ్సిడీ
ਸਬਸਿਡੀ ਵਾਲੀ ਰਿਹਾਇਸ਼,సబ్సిడీ వసతి
ਸਬਸਿਡੀ,సబ్సిడీ
ਗੁਲਾਬ,జీవనాధారం
ਗੁਲਾਬ ਭੱਤਾ,జీవనాధార భత్యం
ਗੁਲਾਬ ਦੇਣ ਦੀ ਗਰਾਂਟ,జీవనాధార మంజూరు
ਘਟੀਆ,ప్రామాణికమైన
ਕਾਫ਼ੀ,గణనీయమైన
ਕਾਫ਼ੀ,సబ్‌స్టాంటియేట్
ਠੋਸ,సబ్స్టాంటివ్
ਕਾਫ਼ੀ ਤਨਖਾਹ,గణనీయమైన చెల్లింపు
ਠੋਸ ਪੋਸਟ,గణనీయమైన పోస్ట్
ਬਦਲ,ప్రత్యామ్నాయం
ਬਦਲ,ప్రత్యామ్నాయం
ਉਪ ਉਪ-ਪੈਰਾ,ఉప ఉప-పేరా
ਉਪਨਗਰ,సబర్బన్
ਉਪਨੋ.,ఉపవిభాగం
ਅਧੀਨਗੀ,ఉపశమనం
ਸਬਵੇਅ,సబ్వే
ਸਫਲ,తరువాత
ਉਤਰਾਧਿਕਾਰੀ,వారసత్వం
ਲਗਾਤਾਰ,వరుస
ਉਤਰਾਧਿਕਾਰੀ,వారసుడు
ਸੁੱਕ ਜਾਣ ਵਾਲਾ,సహాయక
ਮੁਕੱਦਮਾ,స్యూ
ਦੁੱਖ,బాధ
ਦੁੱਖ,బాధ
ਕਾਫ਼ੀ,సరిపోతుంది
ਪਿਛੇਤਰ,ప్రత్యయం
ਦੁੱਖ,ఓటు హక్కు
ਸੁਝਾਅ,సూచన
ਸੁਝਾਅ ਬਕਸਾ,సూచన పెట్టె
ਸੁਝਾਅ ਕਿਤਾਬ,సూచనల పుస్తకం
ਸੁਝਾਅ,సూచనాత్మక
ਖੁਦਕੁਸ਼ੀ,ఆత్మహత్య
ਮੁਕੱਦਮਾ,సూట్
ਅਨੁਕੂਲਤਾ,అనుకూలత
ਉਚਿਤ ਕਾਰਵਾਈ,తగిన చర్య
Suited,సరిపోతుంది
ਜੋੜ,మొత్తం
ਸੰਖੇਪ ਵਿੱਚ,సంక్షిప్తంగా
ਸੰਖੇਪ,సారాంశం
ਸੰਖੇਪ ਅਜ਼ਮਾਇਸ਼,సారాంశ ట్రయల్
ਦਾ ਸਾਰ,సంక్షిప్తం
ਸੰਮੇਲਨ,శిఖరం
ਸੰਮਨ,సమన్
ਸਮਕਾਲੀ ਭੱਤਾ,సుమంప్టీ భత్యం
ਜੋੜ,సంకలనం
ਸੰਜੀਦਾ,సుంద్రీ
ਸੂਓ ਮੋਟੋ,SUO MOTO
ਅਨੁਚਿਤ,సూపరన్యునేషన్
ਸੁਪਰਨੁਕੇਸ਼ਨ ਪੈਨਸ਼ਨ,సూపరన్యునేషన్ పెన్షన్
ਸਤਹੀ,ఉపరితల
ਬੇਲੋੜੀ,నిరుపయోగంగా
ਸੁਪਰਿਮਜ਼,సూపర్మోస్
ਉੱਤਮ,సుపీరియర్
ਉੱਤਮਤਾ,ఆధిపత్యం
ਅਲੌਕਿਕ,సూపర్న్యూమరీ
ਅਲੌਕਿਕ ਪੋਸਟ,సూపర్న్యూమరీ పోస్ట్
ਸੁਪਰਸੁਰਵਲੀ,సూపర్‌స్క్రయిబ్
ਸੁਪਰ,సూపర్‌స్క్రిప్షన్
ਸੁਪਰਬੇਡ,సూపర్సైడ్
ਆਪਸੀ,సూపర్‌సెషన్
ਸੁਪਰਸਟ੍ਰਕਚਰ,సూపర్ స్ట్రక్చర్
ਸੁਪਰਟੈਕਸ,సూపర్ టాక్స్
ਸੁਪਰ ਟਾਈਮਕੇਲ,సూపర్ టైమ్‌స్కేల్
ਨਿਗਰਾਨੀ,పర్యవేక్షణ
ਸੁਪਰਵਾਈਜ਼ਰ,పర్యవేక్షకుడు
ਸੁਪਰਵਾਈਜ਼ਰੀ ਸਟਾਫ,పర్యవేక్షక సిబ్బంది
ਪੂਰਕ,అనుబంధం
ਪੂਰਕ,అనుబంధ
ਪੂਰਕ ਬਜਟ,అనుబంధ బడ్జెట్
ਪੂਰਕ ਲਾਗਤ,అనుబంధ ఖర్చు
ਪੂਰਕ ਦੀ ਮੰਗ,అనుబంధ డిమాండ్
ਪੂਰਕ ਗ੍ਰਾਂਟ,అనుబంధ గ్రాంట్
ਪੂਰਕ ਸਵਾਲ,అనుబంధ ప్రశ్న
ਪੂਰਕ ਨਿਯਮ,అనుబంధ నియమాలు
ਸਪਲਾਇਰ,సరఫరాదారు
ਸਪਲਾਈ,సరఫరా
ਸਹਾਇਤਾ,మద్దతు
ਸਮਰਥਕ,మద్దతుదారు
ਸਹਾਇਤਾ ਦਸਤਾਵੇਜ਼,సహాయక పత్రాలు
ਦਬਾਉਣ,అణచివేయండి
ਸਰਬੋਤਮਤਾ,ఆధిపత్యం
ਸਰਵਉੱਚ,సుప్రీం
ਸਰਚਾਰਜ,సర్‌చార్జ్
ਯਕੀਨਨ,జ్యూరీ
ਯਕੀਨਨ ਬਾਂਡ,పూచికత్తు పత్రం
ਸਤਹ ਨਿਰੀਖਣ,ఉపరితల తనిఖీ
ਸਤਹ ਆਵਾਜਾਈ,ఉపరితల రవాణా
ਸਰਜਰੀ,శస్త్రచికిత్స
ਉਪਨਾਮ,ఇంటిపేరు
ਸਰਪਲੱਸ,మిగులు
ਸਰਪਲੱਸ ਬਜਟ,మిగులు బడ్జెట్
ਸਰਪਲੱਸ ਰਿਪੋਰਟ,మిగులు నివేదిక
ਸਰਪਲੱਸ ਸਟਾਫ,మిగులు సిబ్బంది
ਹੈਰਾਨੀ ਦੀ ਜਾਂਚ,ఆశ్చర్యకరమైన తనిఖీ
ਹੈਰਾਨੀ ਵਾਲੀ ਮੁਲਾਕਾਤ,ఆశ్చర్యకరమైన సందర్శన
ਸਮਰਪਣ,లొంగిపోవటం
ਮਾਹੌਲ,పరిసరాలు
Surtax,సర్టాక్స్
ਨਿਗਰਾਨੀ,నిఘా
ਸਰਵੇਖਣ,సర్వే
ਸਰਵੇ ਰਿਪੋਰਟ,సర్వే నివేదిక
ਬਚਾਅ,మనుగడ
ਬਚਣਾ,బతికేది
ਬਚਾਅ,సర్వైవర్
ਸੰਵੇਦਨਸ਼ੀਲਤਾ,ససెప్టబిలిటీ
ਸ਼ੱਕੀ,అనుమానితుడు
ਮੁਅੱਤਲ,సస్పెండ్
ਸਸਪੈਂਸ,సస్పెన్స్
ਸਸਪੈਂਸ ਖਾਤਾ,సస్పెన్స్ ఖాతా
ਮੁਅੱਤਲ,సస్పెన్షన్
ਮੁਅੱਤਲ ਆਰਡਰ,సస్పెన్షన్ ఆర్డర్
ਸ਼ੱਕ,అనుమానం
ਟਿਕਾ.,సస్టైనబుల్
ਟਿਕਾ able ਵਾਧਾ,స్థిరమైన పెరుగుదల
ਕਾਇਮ,తగిలిన
ਸਹੁੰ,ప్రమాణం
ਸਹੁੰ ਚੁੱਕਣੀ,ప్రమాణ స్వీకారం
ਸਿਲੇਬਸ,సిలబస్
ਚਿੰਨ੍ਹ,చిహ్నం
ਸਮਮਿਤੀ,సమరూపత
ਹਮਦਰਦੀ,సానుభూతి
ਹਮਦਰਦੀ ਹੜਤਾਲ,సానుభూతి సమ్మె
ਸਿੰਪੋਸੀਅਮ,సింపోజియం
ਲੱਛਣ,లక్షణం
ਸਮਕਾਲੀ,సమకాలీకరించండి
Synopiss,సారాంశం
ਸੰਸਲੇਸ਼ਣ,సంశ్లేషణ
ਸਿੰਥੈਟਿਕ,సింథటిక్
ਸਿਸਟਮ,వ్యవస్థ
ਯੋਜਨਾਬੱਧ,క్రమబద్ధమైనది
ਯੋਜਨਾਬੱਧ ਕੰਮ,క్రమబద్ధమైన పని
ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ,వ్యవస్థల విశ్లేషణ
ਟੈਬ ਫੋਲਡਰ,టాబ్ ఫోల్డర్
ਟੇਬਲ,పట్టిక
ਝਾਂਕੀ,టేబులో
ਵਿਸ਼ਾ - ਸੂਚੀ,విషయ సూచిక
ਘਰ ਦੀ ਸਾਰਣੀ,ఇంటి పట్టిక
ਟੈਬਲਰ,పట్టిక
ਟੈਬਲੇਟ ਸਟੇਟਮੈਂਟ,పట్టిక ప్రకటన
ਟੈਬਲੇਸ਼ਨ,పట్టిక
ਤਾਬੀਕ,టాబ్యులేటర్
ਨਜਿੱਠਦਾ ਹੈ,టాకిల్
ਚਾਲ,వ్యూహం
ਕਠੋਰ,వ్యూహాత్మక
ਰਣਨੀਤੀ,వ్యూహం
ਟੈਗ,ట్యాగ్
ਘਰ ਦੀ ਤਨਖਾਹ ਲਓ,ఇంటి చెల్లింపు తీసుకోండి
ਕਬਜਾ ਕਰਨਾ,స్వాధీనం
ਪ੍ਰਤਿਭਾਵਾਨ,ప్రతిభావంతులైన
ਪ੍ਰਤਿਭਾ ਖੋਜ,ప్రతిభ శోధన
ਟੈਲੀ,Tally
Taal ਕਾਰਡ,టాలీ కార్డ్
ਛੇੜਛਾੜ,ట్యాంపరింగ్
ਠੋਸ,స్పష్టమైన
ਠੋਸ ਸੰਪਤੀ,స్పష్టమైన ఆస్తి
ਚੇਪੀ,టేప్
ਟੇਪਿੰਗ,నొక్కడం
ਕਠੋਰਤਾ,టార్డినెస్
ਟੀਚਾ,లక్ష్యం
ਟਾਰਗੇਟ ਦੀ ਤਾਰੀਖ,లక్ష్యం తేదీ
ਟੈਰਿਫ,సుంకం
ਝਰਨੀ,TARNISH
ਕੰਮ,పని
ਟਾਸਕ ਫੋਰਸ,టాస్క్ ఫోర్స్
ਟੈਕਸ,పన్ను
ਟੈਕਸ ਖਤਮ,పన్ను తగ్గింపు
ਟੈਕਸਯੋਗ,పన్ను పరిధిలోకి వచ్చేది
ਕਰਯੋਗ ਆਮਦਨ,పన్ను పరిధిలోకి వచ్చే ఆదాయం
ਟੈਕਸ ਵਿਵਸਥਾ,పన్ను సర్దుబాటు
ਟੈਕਸ ਮੁਲਾਂਕਣ,పన్ను లెక్కించుట
ਟੈਕਸ,పన్ను
ਟੈਕਸ ਬਚਣ,పన్ను ఎగవేత
ਟੈਕਸ ਸਲਾਹਕਾਰ,పన్ను సలహాదారు
ਟੈਕਸ ਘੋਸ਼ਣਾ,పన్ను ప్రకటన
ਸਰੋਤ 'ਤੇ ਟੈਕਸ ਕਟੌਤੀ,మూలం వద్ద తీసివేయబడిన పన్ను
ਟੈਕਸ ਕਟੌਤੀ,పన్ను మినహాయింపు
ਟੈਕਸ ਚੋਰੀ,పన్ను ఎగవేత
ਟੈਕਸ ਦੀ ਛੋਟ,పన్ను మినహాయింపు
ਟੈਕਸ ਮੁਫਤ,పన్ను రహిత
ਟੈਕਸ ਅਦਾ ਕਰਨ ਵਾਲਾ,పన్ను చెల్లింపుదారు
ਟੈਕਸ ਛੂਟ,పన్ను రిబేటు
ਟੈਕਸ ਰਿਟਰਨ,పన్ను రిటర్న్
ਟੈਕਸ ਦੀ ਤਹਿ,పన్ను షెడ్యూల్
ਟੀਮ ਦੀ ਭਾਵਨਾ,జట్టు స్పూర్తి
ਟੀਮ ਦਾ ਕੰਮ,జట్టు పని
ਅੱਥਰੂ ਗੈਸ,భాష్ప వాయువు
ਤਕਨੀਕੀ,సాంకేతిక
ਤਕਨੀਕੀ ਸਲਾਹ,సాంకేతిక సలహా
ਤਕਨੀਕੀ ਕਾਲਜ,సాంకేతిక కళాశాల
ਤਕਨੀਕੀ ਡੇਟਾ,సాంకేతిక సమాచారం
ਤਕਨੀਕੀ ਪੋਸਟ,సాంకేతిక పోస్ట్
ਤਕਨੀਕੀ ਯੋਗਤਾ,సాంకేతిక అర్హత
ਤਕਨੀਕੀ ਹੁਨਰ,సాంకేతిక నైపుణ్యం
ਤਕਨੀਕੀ ਸ਼ਬਦ,సాంకేతిక పదం
ਤਕਨੀਕੀ ਸਿਖਲਾਈ,సాంకేతిక శిక్షణ
ਟੈਕਨੀਸ਼ੀਅਨ,సాంకేతిక నిపుణుడు
ਤਕਨੀਕ,టెక్నిక్
ਤਕਨੀਕੀ,టెక్నోక్రసీ
ਟੈਕਨੋਕਰੇਟ,టెక్నోక్రాట్
ਤਕਨੀਕੀ,సాంకేతిక
ਟੈਕਨੋਲੋਜਿਸਟ,సాంకేతిక నిపుణుడు
ਟੈਕਨੋਲੋਜੀ,సాంకేతికం
ਟੈਲੀਬਾਨਕਿੰਗ,టెలిబ్యాంకింగ్
ਤਾਰ,టెలిగ్రామ్
ਟੈਲੀਗ੍ਰਾਫਿਕ ਐਡਰੈਸ,టెలిగ్రాఫిక్ చిరునామా
ਤਾਰ,టెలిగ్రఫీ
ਟੈਲੀਪ੍ਰਿੰਟਟਰ ਸੁਨੇਹਾ,టెలిప్రెంటర్ సందేశం
ਟੈਲੀਵੀਜ਼ਨ,టెలివిజన్
