Hindi,Gujarati
स्पंदावली,નાડી
स्पंद प्रवर्तित दिवमानित्र,પલ્સથી ટ્રિગર  ફલીપ ફલોપ
"स्पंद विस्तार, स्पंद चौड़ाई",નાડી પહોળાઈ
पंपन प्रमेयिका,પમ્પિંગ લેમ્મા
" छिद्रण , छिद्रित्र",પંચ
छिद्रण पत्रक,પંચ કાર્ડ
छिद्रित स्तंभ,પંચ
छिद्रित पत्रक,મુક્કોવાળો કાર્ડ
छिद्रित पत्रक पठित्र,મુક્કોવાળો કાર્ડ  વાચકો
छिद्रित कागज टेप,મુક્કો  ટેપ
छिद्रित टेप,મુક્કી ટેપ
छिद्रित टेप कूट,મુક્કાબાજી
छिद्रित टेप पठित्र,મુક્કી ટેપ  વાચકો
छिद्रण स्थिति,મુક્કો
छिद्रण केन्द्र,મુક્કો
छिद्रण पथ,પંચ
छिद्रण स्थिति,મુક્કાબાજીની સ્થિતિ
छिद्रण पंक्ति,પંચ
छिद्रण केन्द्र,પંકડિયા સ્ટેશન
छिद्रण टेप,પંચ
छिद्रण टेप कूट,પંચ
विराम चिह्‍नन,વિરામચિહ્ન
विराम संप्रतीक,વિરામચિહ્ન  પાત્ર
" विराम प्रतीक , परिसीमक",વિરામચિહ્ન  પ્રતીક
शुद्ध द्वि-आधारी संख्यान पद्धति,શુદ્ધ દ્વિસંગી  સંખ્યા  પ્રતીક
शुद्ध यंत्र सहाय अनुवाद,શુદ્ધ  યંત્ર સહાયિત  ભાષાંતર
शुद्ध यंत्र अनुवाद,શુદ્ધ યંત્ર  ભાષાંતર
संभर,દબાણ
दाब बटन डायलन,પુશ-બટન ડાયલિંગ
अधोसंभर,નીચે તરફ ધકેલો
अधोसंभर स्वचलप्ररूप,નીચે તરફ ધકેલો  નકલો
अधोसंभर स्वचालन,નીચે તરફ ધકેલો  સ્વચાલિતતા
अधोसंभर सूची,નીચેની સૂચિ
अधोसंभर पंक्ति,પુશ-ડાઉન કતાર
अधोसंभर चिति,પુશ-ડાઉન સ્ટેક
अधोसंभर भंडारण,દબાણ-સંગ્રહ
संभर अनुदेश,દબાણ સૂચના
संभर झंप अनुदेश,Jumpંચું કૂદવું  સૂચના
उत्संभर सूची,દબાણ-યાદી
उत्संभर भंडारण,દબાણ-સંગ્રહ
चतुः बस प्रेषाभिग्राही,ક્વાડ બસ  ફેર
चतुः घनत्व,ચતુય ઘનતા
द्विघाती क्रमादेशन,ચતુર્ભુજ  કાર્યક્રમ
समकोणिक आयाम माडुलन,ચતુર્ભુજ કંપનવિસ્તાર મોડ્યુલેશન
चतुः छिद्री,ત્રિજડી
चतुष्क,ચાર
चतुष्पंजी,ચતુર્ભુજ લંબાઈ  નોંધણી કરવી  (= Uadrple  નોંધણી)
चतुष्पंजी,ચારગણા રજિસ્ટર
विशेषक,લાયકાત ધરાવનાર
गुणता आश्वासन,ગુણવત્તા ખાતરી
प्रमात्रीकरण,જથ્થો
प्रमात्रक,માત્રા
क्वान्टमीकरण त्रुटि,જથ્થો ભૂલ
क्वान्टमीकरण रव,પ્રમાણ
क्वान्टमीकरण अनिश्चितता,જથ્થો  અનિશ્ચિતતા
क्वान्टमन,જથ્થો
क्वान्टमक,કિંમતો કરનાર
क्वान्टमक रव,જથ્થાબંધ અવાજ
क्वान्टमीकरण त्रुटि,જથ્થો
क्वान्टम घड़ी,જથ્થો
क्वान्टम कालांश,જથ્થો
चतुर्थाश चाल,ત્રિમાસિક ગતિ
चतुर्थांश वर्ग गुणक,ક્વાર્ટર ચોરસ  ગુણાકાર
चतुष्टय,ચોકડી
क्वार्ट्ज विलंब लाइन,ક્વાર્ટઝ વિલંબ રેખા
छद्म अनुदेश,સાચી સૂચના  (= સ્યુડો  સૂચના)
चतुराधारी तर्क,ચતુર્ભુજ તર્ક
चतुष्टय संकारक,ચતુર્ભુજ  Operatorપરેટર
पृच्छा,પ્રશંસાપૂર્વક
पृच्छा भाषा,કાલ્પનિક ભાષા
पृच्छा संसाधन,પૂછપરછ
पृच्छा केन्द्र,સંપ્રદાયનું મથક
पंक्ति,કતાર
पंक्ति संकुलन,કતલ ભીડ
पंक्ति नियंत्रण खंडक,કતાર નિયંત્રણ  અવરોધ
पंक्तिबद्ध अभिगम विधि,કતારમાં પ્રવેશ  પદ્ધતિ
पंक्ति आँकड़ा समुच्चय,કતાર ડેટા સેટ
पंक्तिबद्ध सूचित अनुक्रमिक विधि,કતારું  ક્રમિક  પદ્ધતિ
पंक्तिबद्ध दूर संचार अभिगम विधि,કતારમાં ટેલિકમ્યુનિકેશન પ્રવેશ પદ્ધતિ
पंक्ति अवयव,કતાર તત્વ
पंक्ति कड़ी शब्द,કતાર કડી શબ્દ
पंक्ति प्रबंध,કતાર  સંચાલન
पंक्तियन,કતાર
पंक्ति विश्लेषण,કતાર વિશ્લેષણ
पंक्ति सूची,કતાર સૂચિ
पंक्ति सिद्धांत,સિદ્ધાંત
पंक्ति काल,કતારમાં સમય
द्विपंचक कूट,Quંચી નળીનો સંકેત  (= બિકર  સંકેત
दूत अभिगम स्मृति,ઝડપી- acc ક્સેસ  યાદ
"दुत छँटाई, द्रुत शाटन",ઝડપી પ્રકાર
द्रुत प्रारंभ,ઝડપી શરૂઆત
अक्रियण,શાંત થવું
निष्पंद,શાંત
निष्पंद दशा,શાંત  શરત
पंचाधारी,સાંકેતિક
पंचाधारी पद्धति,આવન -પદ્ધતિ
पंचतय,પ્રખ્યાત
रैक,દાદર
पंक्तिशः प्रदर्श,ઉશ્કેરાટ
त्रिज्य स्थानांतरण,રેડિયલ -તબદીલી
रेडियो सामान्य वाहक,રેડિયો સામાન્ય  માલવાહક
रेडियो रिले तंत्र,રેડિયો રિલે પદ્ધતિ
रेडियो टेलिटाइपराइटर,રેડિયો  ટેલિટાઇપરાઇટર
मूलांक,Radંચે
मूलांक पूरक,રેડિક્સ પૂરક
मूलांक विनिमय,રેડિક્સ વિનિમય
ह्रासित मूलांक पूरक,એક  પૂરક બનાવવું  (= ઓછું  Radંચે  પૂરક)
मूलांक अंकन-पद्धति,રેડિક્સ સંકેત
मूलांक संख्यान पद्धति,રેડિક્સ અંક  પદ્ધતિ
मूलांक बिन्दु,રેડિક્સ પોઇન્ટ
मूलांक शाटन,Radતરફી
विषम सरणी,ખડખડતું એરે
रैम सन्निक्षेप,રેમ ડમ્પ
रैम भारक,રેમ લોડર
रैम सदिश पेटी,રામ મેઇલ પેટી
रैम (यादृच्छिक अभिगम स्मृति),રેમ (રેન્ડમ  પ્રવેશ મેમરી)
रैम पुनश्चर्या,રામશર
यादृच्छिक अभिगम,યાર્દચ્છિક પ્રવેશ
यादृच्छिक अभिगम युक्ति,યાર્દચ્છિક પ્રવેશ  સાધન
यादृच्छिक अभिगम निवेश निर्गम,યાર્દચ્છિક પ્રવેશ  ઇનપુટ આઉટપુટ
यादृच्छिक अभिगम स्मृति,યાર્દચ્છિક પ્રવેશ  યાદ
यादृच्छिक अभिगम विधि,યાર્દચ્છિક પ્રવેશ  પદ્ધતિ
यादृच्छिक अभिगम क्रमादेशन,યાર્દચ્છિક પ્રવેશ  કાર્યક્રમ
यादृच्छिक अभिगम छाँट,યાર્દચ્છિક પ્રવેશ  પ્રકાર
यादृच्छिक अभिगम भंडारण,યાર્દચ્છિક પ્રવેશ  સંગ્રહ
यादृच्छिक अभिगम तंत्र,યાર્દચ્છિક પ્રવેશ  પદ્ધતિ
यादृच्छिक कलन विधि,રેન્ડમ અલ્ગોરિધમનો
यादृच्छिक आँकड़ा समुच्चय,અવ્યવસ્થિત ડેટા સમૂહ
यादृच्छिक कुंजी-पता रूपांतरण,-નું  સંબોધન  પરિવર્તન
यादृच्छिक तर्क,યથાર્થ તરલ
यादृच्छिक रव,યથાર્થ અવાજ
यादृच्छिक संख्या,યાર્દચારા નંબર
यादृच्छिक संख्या जनक,યાર્દચારા નંબર  જનરેટર
यादृच्छिक संख्या अनुक्रम,યાર્દચારા નંબર  અનુક્રમ
यादृच्छिक संख्या श्रेणी,યાર્દચારા નંબર  શ્રેણી
यादृच्छिक संसाधन,અવ્યવસ્થિત પ્રક્રિયા
यादृच्छिक क्रमवीक्षण,યથાયોગિક સ્કેન
यादृच्छिक अनुक्रम,યથાર્થ ક્રમ
परिसर,શ્રેણી
परिसर जाँच,સરખામણી
परिसर मापी,શ્રેણી શોધક
कोटिसहसंबंध गुणांक,દરજ્જો  સમતોલ
द्रुत अभिगम,ઝડપી પ્રવેશ
द्रुत अभिगम पाश,ઝડપી પ્રવેશ લૂપ
द्रुत अभिगम स्मृति,ઝડપી પ્રવેશ  યાદ
"रैस्टर, रेखापुंज",રાસાયણિક
रेखा पुंज गणन,રાસ્ટર ગણતરી
रेखा पुंज प्रदर्श सेवा,રાસ્ટર પ્રદર્શન  સેવા
रेखा पुंज,રાસ્ટર ગ્રાફિક્સ
आलेखिकी रेखा पुंज ग्रिड,રાસ્ટર ગ્રીડ
रेखा पुंज विधा आलेखी प्रदर्श,રાસાયણિક ફેરફાર  ગ્રાફિક પ્રદર્શન
रेखा पुंज आलोखित्र,રાસ્ટર કાવતરાખોર
रेखा पुंज क्रमवीक्षण,રાસ્ટર સ્કેન
रेखा पुंज एकक,રાસાયણિક એકમ
दर-मार्ग आपरेटर,દર અને માર્ગ  Operatorપરેટર
दर केन्द्र,દર કેન્દ્ર
दर स्पंद,દર નાડી
अनुपात नियंत्रण,ગુણોત્તર નિયંત્રણ
संगत भाषा,તર્કસંગત ભાષા
असंसाधित्र आँकड़ा,અધ કચરી માહિતી
गम्यता,પ્રતિબિંબ
गम्यता मैट्रिक्स,પહોંચ
पठन,વાંચવું
पठन प्रवर्धक,એમ્પ્લીફાયર વાંચો
पठन और पुनःस्थापन चक्र,વાંચો અને પુન restore સ્થાપિત  ચક્ર
पुनःपठन और मुद्रण,પાછા વાંચો અને છાપો
पुनःपठन जाँच,બેક ચેક વાંચો
पठन नियंत्रण लाइन,નિયંત્રણ લાઇન વાંચો
पठन चक्र काल,ચક્ર સમય વાંચો
पठित्र,વાચકો
पठित्र प्रतिलिपित्र,વાચક
पठित्र-निर्वचक,વાચક
पठित्र मुद्रित्र,વાચક મુદ્રક
" पठन त्रुटि , पठन अक्षमत",ભૂલ કરવી
पठित्र-शाटित्र,વાચક સોર્ટર
पठन शीर्ष,વડા
" पठन , पाठ्यांक",પ્રયોગ
पठन अभिगम काल,વાચનની પહોંચ  સમય
पठन शीर्ष,વાચન  (= માથું)
पठन अनुदेश,સૂચના વાંચો
केवल पठन,ફક્ત વાંચી
केवल पठन स्मृति,ફક્ત વાંચો  (રોમ)
केवल पठन भंडारण,ફક્ત સંગ્રહ વાંચો
पठन दर्श,Readતરવું
पठन दर्श युक्ति,રીડઆઉટ ઉપકરણ
पठन पथ,માર્ગ વાંચો
पठन संसाधन लेखन,પ્રક્રિયા લખો
पठन रक्षण,રક્ષણ વાંચો
पठन दर,વાંચી દર
पठन मोचन,પ્રકાશન વાંચન
पठन प्रतिलोमन,Read લટું વાંચો
पठन प्रकीर्ण,વેરવિખેર વાંચો
पठन प्रपट,સ્ક્રીન વાંચો
पठन केन्द्र,વાંચનનું કેન્દ્ર
पठन काल,સમયનો સમય વાંચો
पठन काल घड़ी,સમય ઘડિયાળ વાંચો
पठन काल भाषा,સમયનો સમય વાંચો  ભાષા
लेखन सहित पठन,લખતી વખતે વાંચો
पठन लेखन प्रणाल,વાંચો લખો  માર્ગ
पठन लेखन जाँच सूचक,વાંચો/લખો ચેક  સૂચક
पठन लेखन चक्र,ચક્ર વાંચો/લખો
पठन लेखन लाइन,લાઇન વાંચો/લખો
पठन लेखन भंडारण,સંગ્રહ વાંચો/લખો
तत्पर अभिगम अंतक,તૈયાર પ્રવેશ  અંતિમ
तत्पर अवस्था,તૈયાર સ્થિતિ
तत्पर अवस्था बत्ती,તૈયાર પ્રકાશ
तत्पर अवस्था,તૈયાર રાજ્ય
तत्पर अवस्थिति शब्द,તૈયાર સ્થિતિ શબ્દ
वास्तविक पता,વાસ્તવિક સરનામું
वास्तविक अचर,વાસ્તવિક સ્થિર
परिक्षेत्र,ક્ષેત્ર
वास्तविक भंडारण,વાસ્તવિક સંગ્રહ
वास्तविक भंडारण प्रबंध,વાસ્તવિક સંગ્રહ  સંચાલન
सद्य अनुक्रिया,વાસ્તવિક સમય
सद्य अनुक्रिया प्रणाल,રીઅલ ટાઇમ ચેનલ
सद्य अनुक्रिया घड़ी प्रतिरूपक,રીઅલ ટાઇમ ક્લોક  વિધિ
सद्य अनुक्रिया नियंत्रण,વાસ્તવિક સમય નિયંત્રણ
सद्य अनुक्रिया निवेश,વાસ્તવિક સમય ઇનપુટ
सद्य अनुक्रिया संक्रिय,વાસ્તવિક સમય  સંચાલન
सद्य अनुक्रिया निर्गम,રીઅલ ટાઇમ આઉટપુટ
सद्य अनुक्रिया संसाधन,વાસ્તવિક સમય  પ્રક્રિયા
सद्य अनुक्रिया उपग्रह अभिकलित्र,રીઅલ ટાઇમ સેટેલાઇટ  કોમ્પ્યુટર
सद्य अनुक्रिया अनुकार,વાસ્તવિક સમય  સિમ્યુલેશન
सद्य अनुक्रिया क्रिया,વાસ્તવિક સમય કામ કરે છે
प्रत्यावर्तन अनुपात,યાદ કરાવવું
प्रत्यावर्तन संकेत,રિકોલ સિગ્નલ
अभिग्रहण बाधा,પ્રાપ્ત કરવું  અટકાયત
अभिग्रहण छोर,પગ મેળવો
केवल अभिग्रहण,માત્ર પ્રાપ્ત કરો
अभिग्राही,પ્રાપ્તકર્તા
अभिग्रहण विलगन,પ્રાપ્તિકરણ એકલતા
अभिग्राही संकेत,પ્રાપ્તી સંકેત
अभिग्रहण उपांत,ગાળો
अभिग्रहण अवछिद्रित्र,પ્રાપ્ત  છિદ્રક
पुनः संचारी पाश,પુનરાવર્તિત લૂપ
अभिज्ञान परिशुद्धता,માન્યતા  ચોકસાઈ
अभिज्ञान संप्रतीक,માન્યતા  પાત્ર
अभिज्ञान युक्ति,માન્યતા -ઉપકરણ
अभिज्ञान तर्क,માન્યતાનો તર્ક
पुनः अनुभाषण,પુન: સંસ્મરણ કરવું
पुनः पूरकीकरण,પુનર્રૂપચાર
समाधान,સમાધાન
पुनर्विन्यास,પુન: રૂપરેખા
"रचना, पुनर्गठन",પુનર્રચના
"पुनर्गठन, पुनर्रचना",પુનર્નિર્માણ
अभिलेख खंडकन,વિક્રમજનક અવરોધ
अभिलेख जाँच काल,રેકોર્ડ સમય
अभिलेख नियंत्रण अनुसूची,રેકર્ડ નિયંત્રણ  અનુસૂચિ
अभिलेख गणन,દફતર ગણતરી
अभिलेख विवरण,દફતર વર્ણન
अभिलेखित पाठ्यांश,નોંધાયેલું લખાણ
अभिलेख संरूप,દફતરનું રૂપરેખા
अभिलेख संरुप निरुपक,દફતરનું રૂપરેખા  વર્ણનકર્તા
अभिलेख अंतराल,રેકર્ડ ગેપ
अभिलेख समूह,જૂથ
अभिलेखी शीर्ष,રેકર્ડ હેડ
अभिलेखन क्षेत्र,નોંધણી ક્ષેત્ર
अभिलेखन घनत्व,વિપુલતા
अभिलेखी शीर्ष,વિપુલ નોંધણી
अभिलेखन माध्यम,નોંધણી માધ્યમ
अभिलेखन विधा,રેકોર્ડિંગ મોડ
अभिलेखन ट्रंक,રેકોર્ડિંગ થડ
अभिलेखन कुंजी,રેકર કી
अभिलेख विन्यास,દફતર -લેઆઉટ
अभिलेख लंबाई,રેકર્ડ લંબાઈ
अभिलेख चिह्‍नक,રેકન પર નિશાની
अभिलेख माध्यम,રેકર્ડ માધ્યમ
अभिलेख नाम,રેકર્ડ નામ
अभिलेख संख्या,રેકર નંબર
अभिलेख तैयार स्थिति,રેકોર્ડ તૈયાર
अभिलेख पृथक्करण संप्रतीक,વિજેતા  પાત્ર
अभिलेख पर्ण,દફતરદાર
अभिलेख शाटन,છટણી
अभिलेख भंडारण चिह्‍नक,દફતર સંગ્રહ  ચિહ્ન
अभिलेख पट्टी,રેકર પટ્ટી
अभिलेख प्रकार,રેકોર્ડ પ્રકાર
पुनःप्राप्य त्रुटि,પુન ove પ્રાપ્તિની ભૂલ
पुनः प्राप्ति-प्रबंध आलंब,પુન: પ્રાપ્તિ  સંચાલન  ટેકો
पुनः प्राप्ति-प्रक्रिया,પુન recoveryપ્રાપ્તિ ઉત્પન્ન
पुनः प्राप्ति नेमका,પુન recoveryપ્રાપતિ
पुनः प्राप्ति तंत्र,વસૂલાત પદ્ધતિ
पुनरावृत्ति,પુનરાવર્તન
पुनरावर्तन,પુનરાવર્તન
पुनरावर्तन प्रमेय,પુનરાવર્તન પ્રમેય
प्रनरावर्तन अवरोही पद परिचय,પુનરાવર્તિત વંશ  પાર્કસ
पुनरावर्तन फलन,પુનરાવર્તિત કાર્ય
पुनरावर्तन सूची,પુનરાવર્તિત યાદી
पुनरावर्ततः परिभाषित अनुक्रम,પુનરાવર્તિત  અનુક્રમ
पुनरावर्ततः गणनीय समुच्चय,પુનરાવર્તિત રીતે  ગણિત
पुनरावर्तन प्रक्रम,પુનરાવર્તિત પ્રક્રિયા
पुनरावर्तन संबंध,પુનરાવર્તિત સંબંધ
पुनरावर्तन नेमका,પુનરાવર્તક નિત્યક્રમ
पुनरावर्तन समुच्चय,પુનરાવર્તિત સમૂહ
निवेश संपादन,Redભું કરવું
संशोधित निवेश संस्करण,Redણપત્ર
समानयन यंत्र,ઘટાડો મશીન
अतिरिक्तता,નિરર્થકતા
अतिरिक्तता जाँच,નિરર્થકતા તપાસ
अतिरिक्तिता जाँच द्वंयक,નિરર્થકતા તપાસ  ગાળો
अतिरिक्तता जाँच संप्रतीक,નિરર્થકતા તપાસ  પાત્ર
आँकड़ा अतिरिक्तता,નિરર્થકતા  માહિતી
अतिरिक्त संप्रतीक,નકામું  પાત્ર
अतिरिक्त कूट,રિબન્ડન્ટ કોડ
पुनर्वर्धन,પુનર્જીવન
पुनःप्रवेश्य भार प्रतिरूपक,ફરી સમારંભનો ભાર  વિધિ
पुनःप्रवेश्य क्रमादेश,ફરીથી તૈયાર  કાર્યક્રમ
पुनःप्रवेश्य नेमका,ફરીથી તૈયાર  રોજિંદા
पुनःप्रवेश्य उपनेमका,ફરીથી તૈયાર  Subલટ
पुनः प्रवेश्य,ફરી પ્રવેશદ્વાર
पुनः प्रवेश्य कूट,પૂર્વવર્તી કોડ
पुनः प्रवेश्य क्रमादेश,ફરી પ્રવેશદ્વાર  કાર્યક્રમ
पुनः प्रवेश्य नेमका,પૂર્વનિર્ધારિત નિત્યક્રમ
पुनः प्रवेश्य उपनेमका,ફરીથી મોકલવું  Subલટ
पुनः प्रवेश बिन्दु,પુનર્વિચારણા બિંદુ
पुनःप्रवेश्य प्रणाली,પુન reપ્રધાન પદ્ધતિ
" निर्देश , संदर्भ",સંદર્ભ
निर्देश पता,સંદર્ભ સરનામું
निर्देश घड़ी,સંદર્ભ ઘડિયાળ
निर्देश कोर,સંદર્ભ
संदर्भ संचिका,સંદર્ભ ફાઈલ
निर्देश निवेश संकेत,સંદર્ભ  સંકેત
निर्देश अनुदेश,સંદર્ભ  સૂચના
संदर्भ भाषा,સંદર્ભ  ભાષા
निर्देश स्तर,સંદર્ભ સ્તર
निर्देश सूची,સંદર્ભ -યાદી
निर्देश रव,સંદર્ભ અવાજ
संदर्भ अभिलेख,સંદર્ભ
निर्देश समय,સંદર્ભ સમય
निर्देश प्रबलता,સંદર્ભ
पुनस्संचिकायन,ફેરબદલ કરવી
परावर्तकता,પરાવર્તક
परावर्तकता अनुपात,પરાવર્તક
परावर्तित द्विआधारी कूट,દ્વિસંગી પ્રતિબિંબ  સંહિતા
परावर्तनी क्रमवीक्षण,પ્રતિબિંબીત સ્કેન
स्वतुल्य संवरक,પ્રતિસ્પંદિત બંધ
स्वतुल्य संबंध,પ્રતિલપણ સંબંધ
पुनः संरूपण,સુધારા
" पुनश्चर्या , पुनर्जनन",તાજું કરવું
पुनर्योजी पुनर्भरण,પુનર્વિચારક  પ્રતિસાદ
पुनर्योजी स्मृति,પુનર્વિચારક  યાદ
पुनर्योजी पठन,પુનર્જીવિત વાંચન
पुनर्योजी पठन,પુનર્વિચારક  પ્રયોગ
पुनर्योजी पुनरावर्तक,પુનર્વિચારક  ફરી વળવું
पुनर्योजी पथ,પુનર્નિર્દેશક ટ્રેક
पुनर्योजक अनुभाग,સમાધાનો કરનાર  વિભાગ
" पुनर्जनन , पुनर्योजन",પુનર્જનન
प्रदेश पता,પ્રાદેશિક સંબોધન
प्रदेशी केन्द्र,પ્રાદેશિક કેન્દ્ર
प्रदेशी अभिकलित्र जालक्रम,પ્રાદેશિક કમ્પ્યુટર  નેટવર્ક
पंजी,નોંધણી કરવી
पंजी पता क्षेत्र,નોંધણી કરો  ક્ષેત્ર
पंजी क्षमता,રજિસ્ટર
पंजी संचिका,રજીસ્ટર ફાઇલ
पंजी निवेश चयक,ઇનપુટ  બફર
पंजी लंबाई,રજિસ્ટર
पंजी इष्टतमीकरण,નોંધણી કરવી  Optimપ્ટિમાઇઝેશન
पंजी-सूचक,રજીસ્ટર નિર્દેશક
पंजी वरण,રજીસ્ટર પસંદ કરો
पंजी अंतरण भाषा,નોંધણી  ભાષા
पंजीकरण क्रमादेश,નોંધણી  કાર્યક્રમ
नियमित भाषा,નિયમિત ઘટના  (= નિયમિત  ભાષા)
नियमित व्यंजक,નિયમિત સમીકરણ
नियमित व्याकरण,નિયમિત વ્યાકરણ
नियमित भाषा,નિયમિત ભાષા
नियमित संक्रिया,નિયમિત કામગીરી
नियमित संकारक,નિયમિત operatorપરેટર
संबंधपरक आँकड़ा संचय,સંબંધી આંકડા  પાયો
संबंधपरक व्यंजक,સંબંધી  અભિમાન
संबंधपरक संकारक,સંબંધી ઓપરેટર
संबंध संप्रतीक,સંબંધ -પાત્ર
संबंध प्रतिबंध,સંબંધ
सापेक्ष पता,સંબંધી સંબોધન
सापेक्ष पताभिगमन,સંબંધી
सापेक्ष खंडक संख्या,સંબંધી  નંબર
सापेक्ष कूट,સંબંધી સંહિતા
सापेक्ष कूटलेखन,સન્યાસી
सापेक्ष समादेश,સંબંધી આદેશ
सापेक्षतः अभाज्य,પ્રમાણમાં
सापेक्ष गुणनफल,સંબંધી ઉત્પાદન
" रिले , प्रतिसारण",રિલે
मोचन,મુલતવી
विश्वसनीयता,વિશ્વસનીયતા
पुनरवस्थापन क्रमादेश,સ્થળાંતર કરી શકાય એવું  કાર્યક્રમ
पुनरवस्थापन भारक,સ્થળાંતર કરનાર લોડર
प्रत्युपाय अनुरक्षण,ઉપચારાત્મક  જાળવણી
सुदूर,દૂરવુભારી
सुदूर अभिगम,દૂરસ્થ પ્રવેશ
सुदूर अभिगम आँकड़ा संसाधन,રિમોટ એક્સેસ ડેટા  પ્રક્રિયા
सुदूर प्रचय,રિમોટ બેચ
सुदूर प्रचय प्रवेश,રિમોટ બેચ  પ્રવેશ
सुदूर प्रचय संसाधन,રિમોટ બેચ  પ્રક્રિયા
सुदूर प्रचय अंतक,રિમોટ બેચ  અંતિમ
सुदूर आह्‍वान अग्रेषण,દૂરસ્થ ક callલ  રવાના
सुदूर सांद्रित,દૂરવુભારી  એકાગ્રતા
सुदुर कन्सोल,રિમોટ કન્સોલ
सुदूर नियंत्रण,દૂરસ્થ નિયંત્રણ
सुदूर आँकड़ा सांद्रण,દૂરસ્થ માહિતી  એકાગ્રતા
सुदूर संरूप मद,રિમોટ ફોર્મેટ  બાબત
सुदूर आतिथेय,દૂરસ્થ યજમાન
सुदूर कार्य निविष्टि,કામકાજની નોંધ
सुदूर पाश अनुकूलक,રિમોટ લૂપ  અનુકૂલન
सुदूर संदेश संसाधन,દૂરસ્થ સંદેશ  પ્રક્રિયા
सुदूर आदेश परिपथ,રિમોટ ઓર્ડર વાયર
सुदूर शक्ति बंद,રિમોટ પાવર બંધ
सुदूर मुद्रण,દૂરસ્થ મુદ્રણ
सुदुर क्रमादेश भारक,દૂર -કાર્યક્રમ  લોહિયો
सुदूर संवेदन,રિમોટ સેન્સિંગ
सुदूर केन्द्र,પ્રણાલીનું મથક
सुदूर उपसमुच्चय,રિમોટ સબસેટ
सुदूर स्विच,દૂરસ્થ સ્વિચ
सुदूर अंतक,દૂરસ્થ
सुदूर ट्रंक व्यवस्था,દૂરસ્થ થડ  વ્યવસ્થા
पुनरादेश,ફરીથી ગોઠવવું
पुनरादेशी टोन,પુનર્રડો
पुनःपृष्ठीकरण,અણગમો
मरम्मत-काल,સમારકામનો સમય
पुनरावर्तन माप,પુનરાવર્તનીયતા  માપ
पुनरावर्तन क्रिया कुंजी,ક્રિયા કી પુનરાવર્તન કરો
अपेक्षित हाइफन संप्रतीक,જરૂરી હાઇફન  પાત્ર
अपेक्षित निम्नग संप्रतीक,આવશ્યક જગ્યા  પાત્ર
आवश्यकता-विश्‍लेषण,આવશ્યકતા  વિશ્લેષણ
पुनर्धाव,ફરી શરૂ કરવું
पुनर्धाव विधा,પુનર્વિચારણા કરો
पुनर्धाव बिन्दु,ફરીથી બિંદુ
पुनर्धाव क्रमादेश,ફરી સમાપ્ત થવું
आरक्षित शब्द,અનામત શબ્દ
पुन: आरंभन,ફરીથી સેટ કરવું
पुन: आरंभन चक्र,રીસેટ ચક્ર
पुन: आरंभन विधा,રીસેટ મોડ
पुन: आरंभन स्पंद,નાડી ફરીથી સેટ કરવી
पुन: आरंभन दर,ફરીથી સેટ દર
शून्य पुन: आरंभन,શૂન્ય પર ફરીથી સેટ કરો
स्मृतिवासी,રહેવાસી
स्मृतिवासी नियंत्रण क्रमादेश,રહેવાસી નિયંત્રણ  કાર્યક્રમ
स्मृतिवासी स्थूल कोडांतरक,રહેવાસી  ઉધરસ
स्मृतिवासी क्रमादेश वरण सूची,નિવાસી કાર્યક્રમ  સૂચિ સૂચિ
स्मृतिवासी क्रमादेश,નિવાસી કાર્યક્રમ
अवशिष्‍ट त्रुटि,અવશેષ ભૂલ
अवशिष्‍ट अंकगणित,અવશેષ અંકગણિત
अवशिष्‍ट जाँच,અવશેષ તપાસ
स्मृतिवासी प्रतिरुपक,સુશોભિત મોડ્યુલ
प्रतिरोधक ट्राजिस्टर तर्क,પ્રતિકારક  તર્કશાસ્ત્ર
मात्रक त्रुटि,ઠરાવ ભૂલ
वियोजक,ઉકેલવું
साधन अभिगम नियंत्रण सुविधा,સંસાધન પ્રવેશ  નિયંત્રણ સુવિધા
साधन-नियतन,સાધન  ફાળવણી
साधन निरुपक,સાધન  વર્ણનકર્તા
साधन प्रबंध,સાધન  સંચાલન
साधन प्रबंधक,સંસાધન વ્યવસ્થાપક
साधन सहभाजन,સાધન -વહેંચણી
साधन सहभाजी नियंत्रण,સાધન -વહેંચણી  નિયંત્રણ
अनुक्रिया अवधि,પ્રતિભાવ સમયગાળો
अनुक्रिया फलन,કાર્ય
अनुक्रिया काल,પ્રતિભાવ સમય
पुन: प्रारंभ,ફરી થી શરૂ કરવું
पुन: प्रारंभ स्थिति,સ્થિતિ ફરીથી પ્રારંભ કરો
पुन: प्रारंभ अनुदेश,સૂચના ફરીથી પ્રારંભ કરો
पुन: प्रारंभ बिन्दु,ફરીથી પ્રારંભ બિંદુ
पुन: स्थापन,પુનઃસ્થાપિત
धारण अवधि जाँच,જાળવણીનો સમયગાળો  તપાસ
अनुयोजन,ફરી વળવું
अनुयोजन परीक्षण,ફરી પરીક્ષણ
पुन: प्रयास,ફરી કોશિશ કરવી
प्रतिगमन,વળતર
प्रतिगमन पता,પાછું સરનામું
प्रतिगमन प्रणाली,પાછું સાંકેત
प्रतिगमन संप्रतीक,પાછું અક્ષર
प्रतिगमन कूट,પાછું આચાર
प्रतिगमन कूट पंजी,પાછું આચાર  નોંધણી કરવી
प्रतिगमित मान,પાછું મૂલ્ય
प्रतिगमन अनुदेश,પાછું મેળવવું
