Kannada,Bengali
ವಿರೋಧಿ ಕಿಡಿ,বিরোধী স্পার্ক
ಸ್ಪಾರ್ಕಿಂಗ್ ಜಾತಕ,sparking রাশিফল
ಮುಳುಗುವಿಕೆ ಕಿಡಿ,স্পার্ক নিমজ্জন
ಸ್ಪಾರ್ಕಿಂಗ್ ಆವರ್ತನ,স্পার্কিং ফ্রিকোয়েন্সি
ಸ್ಪಾರ್ಕಿಂಗ್ ಮಧ್ಯಂತರ,স্পার্কিং ব্যবধান
"ಸ್ಪಾರ್ಕಿಂಗ್ ಗ್ಯಾಪ್ ನಳಿಕೆ, ಎಲೆಕ್ಟ್ರೋಡ್ ಲೆಸ್ ನಳಿಕೆ","স্পার্কিং গ্যাপ অগ্রভাগ, ইলেক্ট্রোডেলেস অগ্রভাগ"
ಕಿಡಿ ಉದ್ದ,স্পার্কিং দৈর্ঘ্য
ಸ್ಪಾರ್ಕ್ ಲೈನ್,স্পার্ক লাইন
ಸ್ಪಾರ್ಕ್ ಪ್ಲಗ್,স্পার্ক প্লাগ
ಸ್ಪಾರ್ಕಿಂಗ್ ವೋಲ್ಟೇಜ್,স্পার্কিং ভোল্টেজ
ಹೊಳೆಯುವ ಕಮ್,ঝকঝকে কাম
ಕಿಡಿ ಪ್ರತಿರೋಧ,স্পার্কিং প্রতিরোধ
ಸ್ಪಾರ್ಕಿಂಗ್ ಸ್ಪೆಕ್ಟ್ರಮ್,স্পার্কিং বর্ণালী
ಸ್ಪಾರ್ಕ್ ಪರೀಕ್ಷೆ,স্পার্ক পরীক্ষা
ಸ್ಪಾರ್ಕ್ ಟ್ರಾನ್ಸ್ಮಿಟರ್,স্পার্ক ট্রান্সমিটার
ಸ್ಪಾರ್ಕಿಂಗ್ ಇಂಟರ್ವಲ್ ಮಾಡ್ಯುಲೇಶನ್,স্পার্কিং ব্যবধান মড্যুলেশন
sphincter ಮಧ್ಯಂತರ,sphincter ব্যবধান
ಸ್ಪಾರ್ಕ್ ಪ್ಲಗ್,স্পার্ক প্লাগ
ಸಂಭಾವ್ಯ ಕಿಡಿ,স্পার্কিং সম্ভাবনা
ಬೆಳಕಿನ ಶಾಖೆ,হালকা শাখা
"ಆಕಾಶ, ಸ್ಥಳೀಯ","স্বর্গীয়, স্থানীয়"
ಆಕಾಶ ಘಟಕ,স্বর্গীয় উপাদান
"ಪ್ರಾದೇಶಿಕ ನಿರ್ದೇಶಾಂಕಗಳು, ಆಕಾಶ ನಿರ್ದೇಶಾಂಕಗಳು, ಸ್ಥಳ ನಿರ್ದೇಶಾಂಕಗಳು, ಮೂರು ಆಯಾಮದ ನಿರ್ದೇಶಾಂಕಗಳು","স্থানিক স্থানাঙ্ক, মহাকাশীয় স্থানাঙ্ক, অবস্থান স্থানাঙ্ক, ত্রিমাত্রিক স্থানাঙ্ক"
ಆಕಾಶ ವಕ್ರತೆ,স্বর্গীয় বক্রতা
ಆಕಾಶ ಸಾಂದ್ರತೆ,স্বর্গীয় ঘনত্ব
ಆಕಾಶ ದಿಕ್ಕು,স্বর্গীয় দিক
ಆಕಾಶ ದೋಷ,স্বর্গীয় দোষ
"ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ವಿತರಣೆ, ಪ್ರಾದೇಶಿಕ ವಿತರಣೆ, ಪ್ರಾದೇಶಿಕ ವಿತರಣೆ","স্টেরিওস্কোপিক বিতরণ, স্থানিক বিতরণ, স্থানিক বিতরণ"
"ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಪರಿಣಾಮ, ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಪರಿಣಾಮ","স্টেরিওস্কোপিক প্রভাব, স্টেরিওস্কোপিক প্রভাব"
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಅಂಶ,স্টেরিওস্কোপিক ফ্যাক্টর
ಗುಣಕ,গুণক
ಆಕಾಶ ಏಕರೂಪತೆ,স্বর্গীয় একজাতীয়তা
ಆಕಾಶ ಐಸೋಮಾರ್ಫಿಸಂ,মহাকাশীয় আইসোমরফিজম
"ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಗೋಳ, ಆಕಾಶ ಮಾದರಿ","স্টেরিওস্কোপিক গোলক, মহাকাশীয় মডেল"
ಆಕಾಶ ಕ್ಷಣ,স্বর্গীয় মুহূর্ত
ಆಕಾಶ ವೇಗ,আকাশ গতি
ಆಕಾಶ ನಿವ್ವಳ,আকাশ নেট
ಆಕಾಶ ಧ್ರುವ ನಿರ್ದೇಶಾಂಕಗಳು,মহাকাশীয় মেরু স্থানাঙ্ক
ದಿಕ್ಕಿನ ಪ್ರಮಾಣೀಕರಣ,দিকনির্দেশক পরিমাণ
ಆಕಾಶ ತಿರುಗುವಿಕೆ,মহাকাশীয় ঘূর্ণন
ರಜಾ ವೇರಿಯಬಲ್,ছুটির পরিবর্তনশীল
ಆಕಾಶ ವೇಗ,স্বর্গীয় বেগ
ಆಕಾಶ ಪರಿಮಾಣ,স্বর্গীয় আয়তন
ದೀರ್ಘಕಾಲದ,দীর্ঘস্থায়ী
aap ಕೀ,aap কী
"ನಿರ್ದಿಷ್ಟ ಸಾಪೇಕ್ಷತೆ, ನಿರ್ದಿಷ್ಟ ಸಾಪೇಕ್ಷತೆ","নির্দিষ্ট আপেক্ষিকতা, নির্দিষ্ট আপেক্ষিকতা"
"ಸಂಬಂಧಿ, ನಿರ್ದಿಷ್ಟ, ವಿಶೇಷ","আপেক্ষিক, নির্দিষ্ট, বিশেষ"
ನಿರ್ದಿಷ್ಟ ಹೀರಿಕೊಳ್ಳುವಿಕೆ,নির্দিষ্ট শোষণ
ನಿರ್ದಿಷ್ಟ ಅಕೌಸ್ಟಿಕ್ ಕೆಪಾಸಿಟನ್ಸ್,নির্দিষ্ট শাব্দ ক্যাপাসিট্যান্স
ನಿರ್ದಿಷ್ಟ ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ,নির্দিষ্ট শাব্দ প্রতিক্রিয়া
ನಿರ್ದಿಷ್ಟ ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ,নির্দিষ্ট শাব্দ প্রতিরোধের
"ನಿರ್ದಿಷ್ಟ ಕ್ರಿಯೆ, ನಿರ್ದಿಷ್ಟ ಪ್ರತಿಕ್ರಿಯೆ","নির্দিষ্ট কর্ম, নির্দিষ্ট প্রতিক্রিয়া"
ನಿರ್ದಿಷ್ಟ ವಿಳಾಸ,নির্দিষ্ট ঠিকানা
ನಿರ್ದಿಷ್ಟ ಶುಲ್ಕ,নির্দিষ্ট চার্জ
ನಿರ್ದಿಷ್ಟ ಡ್ರೈವ್,নির্দিষ্ট ড্রাইভ
ನಿರ್ದಿಷ್ಟ ವಾಹಕತೆ,নির্দিষ্ট পরিবাহিতা
ವಿಶೇಷ ಅಕ್ಷರ ಸಂಕ್ಷೇಪಣ,বিশেষ অক্ষর সংক্ষিপ্তকরণ
"ನಿರ್ದಿಷ್ಟ ಎಂಥಾಲ್ಪಿ, ನಿರ್ದಿಷ್ಟ ಎಂಥಾಲ್ಪಿ","নির্দিষ্ট এনথালপি, নির্দিষ্ট এনথালপি"
ನಿರ್ದಿಷ್ಟ ಶಕ್ತಿ,নির্দিষ্ট শক্তি
ನಿರ್ದಿಷ್ಟ ಇಂಧನ ಬಳಕೆ,নির্দিষ্ট জ্বালানী খরচ
ನಿರ್ದಿಷ್ಟ ಗಾಮಾ ಕಿರಣ ಹೊರಸೂಸುವಿಕೆ,নির্দিষ্ট গামা-রে নির্গমন
"ನಿರ್ದಿಷ್ಟ ಸಾಂದ್ರತೆ, ಸಾಪೇಕ್ಷ ಸಾಂದ್ರತೆ","নির্দিষ্ট ঘনত্ব, আপেক্ষিক ঘনত্ব"
ಸಾಪೇಕ್ಷ ಸಾಂದ್ರತೆಯ ಬಾಟಲ್,আপেক্ষিক ঘনত্বের বোতল
ನಿರ್ದಿಷ್ಟ ಶಾಖ,সুনির্দিষ্ট তাপ
ನಿರ್ದಿಷ್ಟ ಪ್ರತಿರೋಧ,নির্দিষ্ট প্রতিবন্ধকতা
ನಿರ್ದಿಷ್ಟ ಪ್ರಚೋದನೆ,নির্দিষ্ট আবেগ
ನಿರ್ದಿಷ್ಟ ಎಲೆಕ್ಟ್ರೋನೆಜಿಟಿವಿಟಿ,নির্দিষ্ট বৈদ্যুতিক ঋণাত্মকতা
ನಿರ್ದಿಷ್ಟ ತೀವ್ರತೆ,নির্দিষ্ট তীব্রতা
ನಿರ್ದಿಷ್ಟ ಆಂತರಿಕ ಶಕ್ತಿ,নির্দিষ্ট অভ্যন্তরীণ শক্তি
ನಿರ್ದಿಷ್ಟ ಅಯಾನೀಕರಣ,নির্দিষ্ট আয়নকরণ
ನಿರ್ದಿಷ್ಟ ಶಕ್ತಿ,নির্দিষ্ট শক্তি
ನಿರ್ದಿಷ್ಟ ಪ್ರಸರಣ ಶಕ್ತಿ,নির্দিষ্ট অপচয় ক্ষমতা
ನಿರ್ದಿಷ್ಟ ಕಾರ್ಯಕ್ರಮ,নির্দিষ্ট প্রোগ্রাম
ನಿರ್ದಿಷ್ಟ ಪ್ರೊಪಲ್ಷನ್ ಬಳಕೆ,নির্দিষ্ট প্রপালশন খরচ
ನಿರ್ದಿಷ್ಟ ಸರಿಯಾದ ಎಂಟ್ರೊಪಿ,নির্দিষ্ট সঠিক এনট্রপি
ಸಾಪೇಕ್ಷ ವಿಕಿರಣಶೀಲತೆ,আপেক্ষিক তেজস্ক্রিয়তা
ನಿರ್ದಿಷ್ಟ ಪ್ರತಿರೋಧ,নির্দিষ্ট প্রতিরোধ
ಸಾಪೇಕ್ಷ ಪ್ರತಿರೋಧ,আপেক্ষিক প্রতিরোধ ক্ষমতা
ಸಾಪೇಕ್ಷ ಸಾಮರ್ಥ್ಯ,আপেক্ষিক ক্ষমতা
ನಿರ್ದಿಷ್ಟ ಧ್ರುವೀಯತೆಯ ತಿರುಗುವಿಕೆ,নির্দিষ্ট পোলারিটি ঘূর্ণন
ನಿರ್ದಿಷ್ಟ ಧ್ರುವೀಯತೆಯ ತಿರುಗುವಿಕೆಯ ಸಾಮರ್ಥ್ಯ,নির্দিষ্ট পোলারিটি ঘূর্ণন ক্ষমতা
ನಿರ್ದಿಷ್ಟ ಚಲನೆ,নির্দিষ্ট পদক্ষেপ
"ನಿರ್ದಿಷ್ಟ ಪ್ರವೃತ್ತಿ, ಸಾಮೂಹಿಕ ಪ್ರವೃತ್ತಿ","নির্দিষ্ট প্রবণতা, গণ প্রবণতা"
ನಿರ್ದಿಷ್ಟ ಒತ್ತಡ,নির্দিষ্ট খোঁচা
ನಿರ್ದಿಷ್ಟ ಸ್ನಿಗ್ಧತೆ,নির্দিষ্ট সান্দ্রতা
ನಿರ್ದಿಷ್ಟ ಪರಿಮಾಣ,নির্দিষ্ট ভলিউম
ನಿರ್ದಿಷ್ಟ ಲೋಡ್ ಹರಿವು,নির্দিষ্ট লোড প্রবাহ
ನಿರ್ದಿಷ್ಟತೆ,স্পেসিফিকেশন
ವಿವರಣೆ ಶ್ರೇಣಿ,স্পেসিফিকেশন পরিসীমা
ಸ್ಪೆಸಿಫಿಕೇಶನ್ ಟಾಲರೆನ್ಸ್ (ಸ್ಪೆಸಿಫಿಕೇಶನ್ ಆರ್ಟಿಕಲ್),স্পেসিফিকেশন টলারেন্স (স্পেসিফিকেশন আর্টিকেল)
ನಿರ್ದಿಷ್ಟಪಡಿಸಲಾಗಿದೆ,নির্দিষ্ট করা
ನಿರ್ದಿಷ್ಟಪಡಿಸಿದ ವರ್ಣರಹಿತ ಬೆಳಕು,নির্দিষ্ট অ্যাক্রোমেটিক আলো
ನಿರ್ದಿಷ್ಟಪಡಿಸಿದ ಶುದ್ಧೀಕರಣ,নির্দিষ্ট পরিশোধন
ನಿರ್ದಿಷ್ಟಪಡಿಸಿದ ಅಂಟಿಕೊಳ್ಳುವಿಕೆ,নির্দিষ্ট আনুগত্য
ನಿಗದಿತ ಸಹಿಷ್ಣುತೆ,নির্দিষ্ট সহনশীলতা
"ಮಾದರಿ, ಮಾದರಿ","নমুনা, নমুনা"
ಕಣಿ,কানি
ಕನಿ ಇಂಟರ್ಫೆರೋಮೆಟ್ರಿ,কানি ইন্টারফেরোমেট্রি
ಸ್ಪೆಕ್ಟ್ರಮ್ ಒತ್ತಡದ ಮಟ್ಟ,বর্ণালী চাপ স্তর
ಸ್ಪೆಕ್ಟ್ರಮ್ ಪ್ರೊಜೆಕ್ಟರ್,বর্ণালী প্রজেক্টর
"ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪ್, ರೋಹಿತದರ್ಶಕ","স্পেকট্রোস্কোপ, বর্ণালী"
ರೋಹಿತದ ಸಂಪೂರ್ಣ ಪ್ರಮಾಣ,বর্ণালী পরম মাত্রা
ರೋಹಿತದ ತ್ರಿಜ್ಯದ ವೇಗ,বর্ণালী ব্যাসার্ধের বেগ
ಸ್ಪೆಕ್ಟ್ರಲ್ ಬ್ಯಾಂಡ್,বর্ণালী ব্যান্ড
ಸ್ಪೆಕ್ಟ್ರಲ್ ವರ್ಗ,বর্ণালী শ্রেণী
ಸ್ಪೆಕ್ಟ್ರಲ್ ವರ್ಗೀಕರಣ,বর্ণালী শ্রেণীবিভাগ
ರೋಹಿತದ ಪಾತ್ರ,বর্ণালী চরিত্র
ಮಾನವ ವಿಘಟನೆಯ ಪ್ರಮೇಯ,মানব বিচ্ছেদ তত্ত্ব
"ರೋಹಿತದ ಸಾಂದ್ರತೆ, ಮಾನವ ಸಾಂದ್ರತೆ","বর্ণালী ঘনত্ব, মানুষের ঘনত্ব"
ರೋಹಿತದ ವಿದ್ಯುತ್ ವಿತರಣೆ,বর্ণালী শক্তি বিতরণ
ರೋಹಿತ ಶಕ್ತಿ ವಿತರಣಾ ರೇಖೆ,বর্ণালী শক্তি বন্টন বক্ররেখা
ರೋಹಿತದ ಹೊರಸೂಸುವಿಕೆ,বর্ণালী নির্গমন
ರೋಹಿತದ ಶಕ್ತಿಯ ವಿತರಣೆ,বর্ণালী শক্তি বিতরণ
ರೋಹಿತದ ಪುರಾವೆ,বর্ণালী প্রমাণ
ರೋಹಿತದ ಬಣ್ಣ,বর্ণালী রঙ
ಸ್ಪೆಕ್ಟ್ರಲ್ ಲೈನ್,বর্ণালী রেখা
ಸ್ಪೆಕ್ಟ್ರಲ್ ಮಾನದಂಡ,বর্ণালী মান
ಸ್ಪೆಕ್ಟ್ರಲ್ ಅವಧಿ,বর্ণালী সময়কাল
ರೋಹಿತದ ಧ್ರುವೀಕರಣ,বর্ণালী মেরুকরণ
"ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿಕ್ ಪ್ರೊಫೈಲ್, ಸ್ಪೆಕ್ಟ್ರಲ್ ಪ್ರೊಫೈಲ್","বর্ণালী প্রোফাইল, বর্ণালী প্রোফাইল"
ಸ್ಪೆಕ್ಟ್ರಲ್ ಕ್ಯಾಲೋರಿಮೀಟರ್,বর্ণালী ক্যালোরিমিটার
ರೋಹಿತದ ತ್ರಿಜ್ಯ,বর্ণালী ব্যাসার্ধ
ರೋಹಿತದ ಪ್ರತಿಫಲನ,বর্ণালী প্রতিফলন
ರೋಹಿತದ ಪ್ರತಿಫಲನ ವಕ್ರರೇಖೆ,বর্ণালী প্রতিফলন বক্ররেখা
"ಸ್ಪೆಕ್ಟ್ರಲ್ ಪ್ರದೇಶ, ಸ್ಪೆಕ್ಟ್ರಲ್ ವಿಭಾಗ","বর্ণালী অঞ্চল, বর্ণালী অংশ"
"ಸ್ಪೆಕ್ಟ್ರಲ್ ರೆಸಲ್ಯೂಶನ್, ಸ್ಪೆಕ್ಟ್ರಮ್ ರೆಸಲ್ಯೂಶನ್","বর্ণালী রেজোলিউশন, বর্ণালী রেজোলিউশন"
ರೋಹಿತದ ಸೂಕ್ಷ್ಮತೆ,বর্ণালী সংবেদনশীলতা
ರೋಹಿತದ ಅನುಕ್ರಮ,বর্ণালী ক্রম
ಸ್ಪೆಕ್ಟ್ರಲ್ ಶ್ರೇಣಿ,বর্ণালী পরিসীমা
ರೋಹಿತದ ಪೀಳಿಗೆ,বর্ণালী প্রজন্ম
ಸ್ಪೆಕ್ಟ್ರಲ್ ಸ್ಪೆಕ್ಟ್ರಮ್,বর্ণালী বর্ণালী
ಸ್ಪೆಕ್ಟ್ರಲ್ ಪೋಸ್ಟ್,বর্ণালী পোস্ট
ಮಾನವ ತತ್ವ,মানব নীতি
ರೋಹಿತದ ಪರಿವರ್ತನೆ,বর্ণালী রূপান্তর
ಸ್ಪೆಕ್ಟ್ರಲ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಕರ್ವ್,বর্ণালী সংক্রমণ বক্ররেখা
ಸ್ಪೆಕ್ಟ್ರಲ್ ವರ್ಗ,বর্ণালী শ্রেণী
ಸ್ಪೆಕ್ಟ್ರೋಫೋಟೋಮೀಟರ್,স্পেকট্রোফটোমিটার
ಸ್ಪೆಕ್ಟ್ರೋಗ್ರಾಫರ್,স্পেকট্রোগ্রাফার
"ಸ್ಪೆಕ್ಟ್ರೋಗ್ರಾಮ್, ಸ್ಪೆಕ್ಟ್ರೋಗ್ರಾಫ್","বর্ণালীগ্রাম, বর্ণালীগ্রাফ"
"ಸ್ಪೆಕ್ಟ್ರೋಬೋಲೋಗ್ರಾಫ್, ಸ್ಪೆಕ್ಟ್ರೋಫೋಟೋಗ್ರಾಫರ್","স্পেকট্রোবোলোগ্রাফ, বর্ণালী ফটোগ্রাফার"
ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿಕ್ ಫ್ಲೋರೋಮೀಟರ್,স্পেকট্রোস্কোপিক ফ্লুরোমিটার
ಸ್ಪೆಕ್ಟ್ರಮ್ ಚಿತ್ರ,বর্ণালী ছবি
ಸ್ಪೆಕ್ಟ್ರೋಗ್ರಾಫಿಕ್ ವಿಶ್ಲೇಷಣೆ,বর্ণালী বিশ্লেষণ
"ಸ್ಪೆಕ್ಟ್ರೋ ಹೆಲಿಯೋಗ್ರಾಫ್, ಸ್ಪೆಕ್ಟ್ರೋ ಹೆಲಿಯೋಗ್ರಾಫ್","স্পেকট্রো হেলিওগ্রাফ, স্পেকট্রো হেলিওগ্রাফ"
ರೋಹಿತದ ದೂರದರ್ಶಕ,বর্ণালী টেলিস্কোপ
"ಸ್ಪೆಕ್ಟ್ರೋಮೀಟರ್, ಸ್ಪೆಕ್ಟ್ರೋಮೀಟರ್","স্পেকট্রোমিটার, স্পেকট্রোমিটার"
ಸ್ಪೆಕ್ಟ್ರೋಮೆಟ್ರಿ,স্পেকট্রোমেট্রি
ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿಕ್ ಸೂಕ್ಷ್ಮದರ್ಶಕ,বর্ণালী অণুবীক্ষণ যন্ত্র
ರೋಹಿತ ವರ್ಣಮಾಲೆ,বর্ণালী বর্ণমালা
ಸ್ಪೆಕ್ಟ್ರೋಫೋಟೋಮೀಟರ್ ಸ್ಪೆಕ್ಟ್ರೋಫೋಟೋಮೀಟರ್,বর্ণালী ফোটোমিটার বর্ণালী ফোটোমিটার
ಸ್ಪೆಕ್ಟ್ರೋಫೋಟೋಮೀಟರ್,স্পেকট্রোফটোমিটার
ಸ್ಪೆಕ್ಟ್ರಮ್ ಫೋಟೋಮೀಟರ್ ವೀಕ್ಷಣೆ,স্পেকট্রাম ফটোমিটার পর্যবেক্ষণ
ಸ್ಪೆಕ್ಟ್ರೋಫೋಟೋಮೀಟರ್ ತಂತ್ರಜ್ಞಾನ,স্পেকট্রোফটোমিটার প্রযুক্তি
ಸ್ಪೆಕ್ಟ್ರೋಪೋಲಾರಿಮೀಟರ್,স্পেকট্রোপোলারিমিটার
ಸ್ಪೆಕ್ಟ್ರೋಮೀಟರ್,স্পেকট্রোমিটার
ರೋಹಿತದ ಶಕ್ತಿ,বর্ণালী শক্তি
ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿಕ್ ಜೋಡಿ ನಕ್ಷತ್ರ,স্পেকট্রোস্কোপিক জোড়া তারকা
ರೋಹಿತದ ರಾಸಾಯನಿಕ ವಿಶ್ಲೇಷಣೆ,বর্ণালী রাসায়নিক বিশ্লেষণ
"ರೋಹಿತದ ಸ್ಥಳಾಂತರ ಕಾನೂನು, ರೋಹಿತದ ಸ್ಥಳಾಂತರ ಕಾನೂನು","বর্ণালী স্থানচ্যুতি আইন, বর্ণালী স্থানচ্যুতি আইন"
ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿಕ್ ವೀಕ್ಷಣೆ,স্পেকট্রোস্কোপিক পর্যবেক্ষণ
ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿಕ್ ಭ್ರಂಶ,স্পেকট্রোস্কোপিক প্যারালাক্স
ಸ್ಪೆಕ್ಟ್ರಲ್ ರೆಸಲ್ಯೂಶನ್,বর্ণালী রেজোলিউশন
ಸ್ಪೆಕ್ಟ್ರಲ್ ವಿಭಜಿಸುವ ಗುಣಾಂಕ,বর্ণালী বিভাজন সহগ
ರೋಹಿತದ ಜೋಡಿ ನಕ್ಷತ್ರ,বর্ণালী জোড়া তারকা
ರೋಹಿತದ ಘಟಕ,বর্ণালী একক
ರೋಹಿತವಾಗಿ ಶುದ್ಧ,বর্ণালীভাবে বিশুদ্ধ
"ರೋಹಿತಶಾಸ್ತ್ರಜ್ಞ, ವರ್ಣಪಟಲ ವಿಜ್ಞಾನಿ","বর্ণালী বিশেষজ্ঞ, বর্ণালী বিজ্ঞানী"
ಸ್ಪೆಕ್ಟ್ರೋಮೆಟ್ರಿ,স্পেকট্রোমেট্রি
"ಸ್ಪೆಕ್ಟ್ರಮ್, ಮಾನವ","বর্ণালী, মানব"
ಸ್ಪೆಕ್ಟ್ರಲ್ ವಿಶ್ಲೇಷಣೆ,বর্ণালী বিশ্লেষণ
ಸ್ಪೆಕ್ಟ್ರಮ್ ಪ್ರಕಾಶ ರೇಖಾಚಿತ್ರ,বর্ণালী আলোকসজ্জা চিত্র
ಸ್ಪೆಕ್ಟ್ರಮ್ ಬ್ರಿಲಿಯನ್ಸ್ ಸಂಬಂಧ,স্পেকট্রাম ব্রিলিয়ান্স সম্পর্ক
ಅಡಚಣೆ ಸ್ಪೆಕ್ಟ್ರಮ್,ব্যাঘাত বর্ণালী
ಸ್ಪೆಕ್ಟ್ರಮ್ ವೇಗ ಸಂಬಂಧ,স্পেকট্রাম বেগ সম্পর্ক
ನಿಯಮಿತ ಪ್ರತಿಬಿಂಬ,নিয়মিত প্রতিফলন
"ಮಾತು, ಮಾತು","বক্তৃতা, বক্তৃতা"
ಮಾತಿನ ದುರ್ಬಲತೆ,বাক প্রতিবন্ধকতা
ಭಾಷಣ ಮಾಡ್ಯುಲೇಶನ್,বক্তৃতা মড্যুলেশন
ಭಾಷಣ ವಿಕಿರಣ ಸ್ಪೆಕ್ಟ್ರಮ್,বক্তৃতা বিকিরণ বর্ণালী
ಭಾಷಣ ಸ್ವೀಕೃತಿ,বক্তৃতা স্বীকৃতি
ಭಾಷಣ ಗುರುತಿಸುವಿಕೆ,কন্ঠ সনান্তকরণ
ಭಾಷಣ ವರ್ಣಪಟಲ ರೇಖಾಚಿತ್ರ,বক্তৃতা বর্ণালী চিত্র
"ಮಾತಿನ ಸಂಕೇತ, ಮಾತಿನ ಸಂಕೇತ","বক্তৃতা সংকেত, বক্তৃতা সংকেত"
ಭಾಷಣ ರೋಹಿತದ ವಿಶ್ಲೇಷಣೆ,বক্তৃতা বর্ণালী বিশ্লেষণ
ಮಾತಿನ ಮಿತಿ,বক্তৃতা থ্রেশহোল্ড
ಭಾಷಣ ತರಂಗ,বক্তৃতা তরঙ্গ
"ಸರಿಸು, ದವಡೆ","সরানো, চোয়াল"
ವೇಗ ವಿಚಲನ,বেগ বিচ্যুতি
ಬಾರ್ಲಿ ವಿತರಣಾ ಕಾರ್ಯ,বার্লি বিতরণ ফাংশন
ಪಾಯಸ ಕ್ಷಿಪ್ರತ,ইমালসন ক্ষিপ্রতা
ವೇಗ ನಿಯಂತ್ರಕ,গতি নিয়ন্ত্রক
ಸ್ಪೀಡೋಮೀಟರ್,স্পিডোমিটার
ಸ್ಪರ್ರಿ ಕೋಶ,sperry কোষ
ಸ್ಪರ್ರಿ ಪ್ರಕ್ರಿಯೆ,স্পেরি প্রক্রিয়া
"ಗೋಳ, ಗೋಳ","গোলক, গোলক"
ಗಾಬ್ಲಿನ್ ಮಧ್ಯಂತರ ವೋಲ್ಟ್ಮೀಟರ್,গবলিন ব্যবধান ভোল্টমিটার
ವಕ್ರತೆಯ ಗೋಳ,বক্রতা গোলক
ಪ್ರಭಾವದ ಗೋಳ,প্রভাব গোলক
ಪ್ರತಿಬಿಂಬಿಸುವ ಚೆಂಡು,প্রতিফলিত বল
ಗೋಳಾಕಾರದ,গোলক
ವೃತ್ತಾಕಾರದ ಸಮ್ಮಿತೀಯ,বৃত্তাকার প্রতিসম
"ಗೋಳಾಕಾರದ, ಗೋಳಾಕಾರದ","গোলাকার, গোলাকার"
ಗೋಳಾಕಾರದ ವಿಪಥನ,গোলাকার বিকৃতি
ಗೋಳಾಕಾರದ ಕೋನ,গোলাকার কোণ
ಸುತ್ತಿನ ಪರಮಾಣು,বৃত্তাকার পরমাণু
ಗೋಳಾಕಾರದ ತಳದ ಕಾರ್ಯ,গোলাকার বেসাল ফাংশন
ಗೋಳಾಕಾರದ ಬಾಸ್,গোলাকার বস
ಗೋಲಾಕಾರದ ಮೇಣದಬತ್ತಿಯ ಶಕ್ತಿ,গোলাকার মোমবাতি শক্তি
ಗೋಳಾಕಾರದ ಕುಳಿ,গোলাকার গহ্বর
ಗೋಲಾಕಾರದ ಚಾಲಕ,গোলাকার ড্রাইভার
ಗೋಳಾಕಾರದ ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ,গোলাকার সমন্বয় ব্যবস্থা
ಗೋಳಾಕಾರದ ನಿರ್ದೇಶಾಂಕಗಳು,গোলাকার স্থানাঙ্ক
ಗೋಳಾಕಾರದ ವಕ್ರತೆ,গোলাকার বক্রতা
ಗೋಳಾಕಾರದ ವಕ್ರರೇಖೆ,গোলাকার বক্ররেখা
ವೃತ್ತಾಕಾರದ ರೇಖಾಚಿತ್ರ,বৃত্তাকার চিত্র
ಗೋಲಾಕಾರದ ವಿತರಣೆ,গোলাকার বিতরণ
ಗೋಲಾಕಾರದ ವಿತರಣೆ ಕಾರ್ಯ,গোলাকার বন্টন ফাংশন
ಗೋಳಾಕಾರದ ಭೂಮಿ,গোলাকার পৃথিবী
ಗೋಲಾಕಾರದ ಭೂಮಿಯ ಗುಣಾಂಕ,গোলাকার পৃথিবীর সহগ
ಗೋಳಾಕಾರದ ತರಂಗ ಮುಂಭಾಗ,গোলাকার তরঙ্গ সামনে
ಗೋಲಾಕಾರದ ಹಾರ್ಮೋನಿಕ್,গোলাকার সুরেলা
ಗೋಳಾಕಾರದ ಬೆಳಕಿನ ತರಂಗ,গোলাকার আলোর তরঙ্গ
ವೃತ್ತಾಕಾರದ ರೇಖೆ,বৃত্তাকার লাইন
ವೃತ್ತಾಕಾರದ ಜಾಲರಿ,বৃত্তাকার জাল
ಗೋಳಾಕಾರದ ಕನ್ನಡಿ,গোলাকার আয়না
ಗೋಳಾಕಾರದ ಲೋಲಕ,গোলাকার পেন্ডুলাম
ಗೋಳಾಕಾರದ ಧ್ರುವೀಯ,গোলাকার মেরু
ಗೋಳಾಕಾರದ ಧ್ರುವ ನಿರ್ದೇಶಾಂಕಗಳು,গোলাকার মেরু স্থানাঙ্ক
