English,Kannada
Reactive sputtering,ಪ್ರತಿಕ್ರಿಯಾತ್ಮಕ ಸ್ಪಟ್ಟರ್
Reactor,ರಿಯಾಕ್ಟರ್
READ command,ಆದೇಶವನ್ನು ಓದಿ
Read only address,ಓದಲು ಮಾತ್ರ ವಿಳಾಸ
Read only register,ಓದಲು ಮಾತ್ರ ನೋಂದಣಿ
Real power,ನಿಜವಾದ ಶಕ್ತಿ
Real voltage source,ನಿಜವಾದ ಸಂಭಾವ್ಯ ಮೂಲ
Rear gap-recording head,ಬ್ಯಾಕ್ ಗ್ಯಾಪ್ ರೆಕಾರ್ಡರ್ ಹೆಡ್
Receiver,ರಿಸೀವರ್
Receiver alignment,ರಿಸೀವರ್ ಜೋಡಣೆ
Receiver noise,ರಿಸೀವರ್ ಶಬ್ದ
Receiver voltage,ಸಾಮರ್ಥ್ಯವನ್ನು ಪಡೆಯುತ್ತಿದೆ
Rechargeable battery,ಚಾರ್ಜ್ ಮಾಡಬಹುದಾದ ಬ್ಯಾಟರಿ
Reciprocity theorem,ಪರಸ್ಪರ ಪ್ರಮೇಯ
Reconstruction filter,ಪುನರ್ನಿರ್ಮಾಣ ಫಿಲ್ಟರ್
Record player,ರೆಕಾರ್ಡ್ ಆಟಗಾರ
Recorder,ಆರ್ಕೈವಿಸ್ಟ್
Recording,ರೆಕಾರ್ಡಿಂಗ್
Recording pre-equalizer,ರೆಕಾರ್ಡಿಂಗ್ ಪ್ರಿ-ಈಕ್ವಲೈಜರ್
Recovery time,ಚೇತರಿಕೆಯ ಅವಧಿ
Rectangular scanning,ಆಯತಾಕಾರದ ಸ್ಕ್ಯಾನಿಂಗ್
Rectangular wave,ಆಯತಾಕಾರದ ತರಂಗ
Rectangular wave guide,ಆಯತಾಕಾರದ ತರಂಗ ಮಾರ್ಗ
Rectification,ಭೋಗ್ಯ
Rectifier,ರಿಕ್ಟಿಫೈಯರ್
Rectifier capacitor,ಸರಿಪಡಿಸುವ ಕೆಪಾಸಿಟರ್
Rectifier meter,ರಿಕ್ಟಿಫೈಯರ್ ಗೇಜ್
Recursion equation,ಪ್ರತಿಫಲಿತ ಸಮೀಕರಣ
Recycle,ಮರುಬಳಕೆ ಮಾಡಿ
Red noise,ರಕ್ತದ ಶಬ್ದ
Redundant receiver,ಹೆಚ್ಚುವರಿ ರಿಸೀವರ್
Redundancy,ಪುನರುಕ್ತಿ
Reed switch,ರೀಡ್ ಸ್ವಿಚ್
Reed-soloman block code,ರೀಡ್-ಸೊಲೊಮನ್ ಬ್ಲಾಕ್ ಕೋಡ್
Reference capacitance,ಸೂಚನಾ ಹಿಡುವಳಿ
Reference designator,ನಿರ್ದೇಶಾಂಕಗಳು
Reference direction,"ಉಲ್ಲೇಖ ನಿರ್ದೇಶನ, ಧ್ವನಿ, ಧ್ರುವ"
Reference node,ಉಲ್ಲೇಖ ಒಪ್ಪಂದ
Reference polarity,ಉಲ್ಲೇಖ ಧ್ರುವೀಯತೆ
Reference terminal,ಸೂಚನಾ ಟರ್ಮಿನಲ್
Reflected load,ಪ್ರತಿಫಲಿತ ಲೋಡ್
Reflection coefficient,ಪ್ರತಿಫಲಿತ ಸೂಚ್ಯಂಕ
Reflection measurement,ಪ್ರತಿಫಲನ ಮಾಪನ
Reflectionless match,ಪ್ರತಿಬಿಂಬವಿಲ್ಲದೆ ಹೊಂದಾಣಿಕೆ
Reflective liquid crystal diode,ಪ್ರತಿಫಲಕ ಲಿಕ್ವಿಡ್ ಕ್ರಿಸ್ಟಲ್ ಟಿಯೋಡ್
Reflectometer,ಪ್ರತಿಫಲಿತ ಮಾಪಕ
Reflector,ಪ್ರತಿಫಲಕ
Reflector dish,ಪ್ರತಿಫಲಿತ ಭಕ್ಷ್ಯ
Reflector module,ಪ್ರತಿಫಲಕ ಮಾಡ್ಯೂಲ್
Reflex klystron,ಪ್ರತಿಫಲಿತ ಕ್ಲೈಸ್ಟ್ರಾನ್
Reflow soldering,ರಿಫ್ಲೋ ಬೆಸುಗೆ ಹಾಕುವಿಕೆ
Refractive index,ವಕ್ರೀಕರಣ ಸೂಚಿ
Refractive index profile,ವಕ್ರೀಕಾರಕ ಸೂಚ್ಯಂಕ ವಿಭಾಗ
Refreshing of memory,ಮೆಮೊರಿ ಚೇತರಿಕೆ
Regeneration,"ಪುನರುತ್ಪಾದನೆ, ಪುನರುತ್ಪಾದನೆ"
Regenerative comparator,ಮರುನಿಯೋಜನೆ ಹೋಲಿಕೆದಾರ
Regenerative feedback amplifier,ಪುನರುತ್ಪಾದಕ ಧನಾತ್ಮಕ ಆಂಪ್ಲಿಫಯರ್
Regional centre,ಪ್ರಾದೇಶಿಕ ಕೇಂದ್ರ
Regional channel,ಪ್ರಾದೇಶಿಕ ಚಾನಲ್
Register,ನೋಂದಣಿ
Register pair,ರಿಜಿಸ್ಟ್ರಾರ್
Regenerator receiver,ಪುನರುತ್ಪಾದಕ ರಿಸೀವರ್
Regulated power supply,ನಿಯಂತ್ರಿತ ವಿದ್ಯುತ್ ಸರಬರಾಜು
Regulation,ನಿಯಂತ್ರಣ
Reentrant resonator,ಮರು-ಪ್ರವೇಶ ಅನುರಣಕ
Rejection band,ರದ್ದತಿ ಬ್ಯಾಂಡ್
Rejector circuit,ಸರ್ಕ್ಯೂಟ್ ರದ್ದುಗೊಳಿಸಿ
Reject-rate,ರದ್ದತಿ ದರ
Relative aperture,ಸಂಬಂಧಿತ ಸ್ಟೊಮಾ
Relative dielectric constant,ಸಾಪೇಕ್ಷ ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಸ್ಥಿರ
Relative intensity noise,ಸಾಪೇಕ್ಷ ತೀವ್ರತೆಯ ಶಬ್ದ
Relative permeability,ಸಾಪೇಕ್ಷ ಪ್ರವೇಶಸಾಧ್ಯತೆ
Relative permittivity,"ಸಾಪೇಕ್ಷ ಎಲೆಕ್ಟ್ರೋನೆಜಿಟಿವಿಟಿ, ಸಾಪೇಕ್ಷ ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಸೂಚ್ಯಂಕ"
Relaxation oscillator,"ವಿಶ್ರಾಂತಿ ಆಂದೋಲಕ, ವಿಶ್ರಾಂತಿ ತರಂಗ ಜನರೇಟರ್"
Relay,ರಿಲೇ
Reliability,ವಿಶ್ವಾಸಾರ್ಹತೆ
Religion tape head-auto,ಮರುಜೋಡಣೆ ಟೇಪ್ ಟಾಪ್-ಸ್ವಯಂ
Reluctance,ಕಾಲಮ್
Reluctance pick up transducer,ಕಾಲಮ್ ರಿಸೀವರ್ ಸಂಜ್ಞಾಪರಿವರ್ತಕ
Remainder,"ಶೇಷ, ಶೇಷ"
Remanence,ಕಾಂತೀಯತೆ
RE-modal,R-E-ಮಾದರಿ
Remote control extender,ರಿಮೋಟ್ ಕಂಟ್ರೋಲ್ ಆಜ್ಞೆ
Remote sensing lines,ರಿಮೋಟ್ ಸೆನ್ಸಿಂಗ್ ಲೈನ್
Remote transmitter,ದೂರಸ್ಥ ಸಂವಹನಕಾರ (ಸಂವಹನಕಾರ)
Remote voltage sensing,ರಿಮೋಟ್ ವೋಲ್ಟೇಜ್ ಸೆನ್ಸಿಂಗ್
Removable disk drive,ಸ್ವಂತ ಡಿಸ್ಕ್ ಡ್ರೈವ್
REM-statement,ರೆಮ್ ಸೂಚನೆ
Repeating coil,ಮರುಕಳಿಸುವ ಜಾತಕ
Repeller,ಹಿಂತೆಗೆದುಕೊಳ್ಳುವವನು
Repetition encoding,ಪುನರಾವರ್ತನೆ ಎನ್ಕೋಡಿಂಗ್
Repetition rate,ಪುನರಾವರ್ತನೆಯ ದರ
Repetitive wave-form,ಪುನರಾವರ್ತಿತ ತರಂಗರೂಪ
Replication,ಪ್ರತಿಕೃತಿ
Repulsion motor,ಹಿಂತೆಗೆದುಕೊಳ್ಳುವ ಮೋಟಾರ್
Reset terminal,ಟರ್ಮಿನಲ್ ಅನ್ನು ಮರುಸ್ಥಾಪಿಸಿ
Residual flux density,ಉಳಿದ ಫ್ಲಕ್ಸ್ ಸಾಂದ್ರತೆ
Residual induction,ತ್ಯಾಜ್ಯ ಜನರೇಟರ್
Residual modulation,ಉಳಿದ ಮಾಡ್ಯುಲೇಶನ್
Resistance,ಪ್ರತಿರೋಧ
Resistance attenuator,ಪ್ರತಿರೋಧ ಅಟೆನ್ಯೂಯೇಟರ್
Resistance bank,ಪ್ರತಿರೋಧ ಬ್ಯಾಂಕ್
Resistance drop,ಪ್ರತಿರೋಧ ಕುಸಿತ
Resistance ladder,ಪ್ರತಿರೋಧ ಏಣಿ
Resistancemultiplexer,ಪ್ರತಿರೋಧ ಅಂಶ
Resistance source,ಪ್ರತಿರೋಧಕ ಮೂಲ
Resistance welding,ಪ್ರತಿರೋಧ ವೆಲ್ಡಿಂಗ್
Resistance wire,ಪ್ರತಿರೋಧ ತಂತಿ
Resistance-sensitive relay,ಪ್ರತಿರೋಧ ಸಂವೇದನೆ ರಿಲೇ
Resistance-wire strain gauge,ಪ್ರತಿರೋಧ ತಂತಿ ಸ್ಟ್ರೈನ್ ಗೇಜ್
Resistivity,ಪ್ರತಿರೋಧಕತೆ
Resistor core,ಪ್ರತಿರೋಧ ಕೋರ್
Resolution,"ವಿಸರ್ಜನೆ, ಭಿನ್ನತೆ, ಖಂಡನೆ"
Resolving power,ಪರಿಹರಿಸುವ ಶಕ್ತಿ
Resolving time,ವ್ಯತ್ಯಾಸ ಸಮಯ
Resonance,ಅನುರಣನ
Resonance curve,ಅನುರಣನ ಕರ್ವ್
Resonant antenna,ಅನುರಣನ ಆಂಟೆನಾ
Resonant cavity,"ಅನುರಣನ ಕುಳಿ, ಕುಳಿ"
Resonant-circuit,ಅನುರಣನ ಸರ್ಕ್ಯೂಟ್
Resonant-circuit oscillator,ಅನುರಣನ ಸರ್ಕ್ಯೂಟ್ ಆಂದೋಲಕ
Resonator,ಪ್ರತಿಧ್ವನಿಸುವ
Response curve,ಪ್ರತಿಕ್ರಿಯೆ ಕರ್ವ್
Response time,ಪ್ರತಿಕ್ರಿಯೆ ಸಮಯ
Responsivity,ಸ್ಪಂದಿಸುವಿಕೆ
Restart,ಪುನಃ ಪರಿಚಯಿಸಲಾಯಿತು
Resting frequency,ಬ್ರೇಕ್ ಆವರ್ತನ
Retardation test,ವೇಗವರ್ಧಕ ಪರೀಕ್ಷೆ
Retarded potential,ವಿಳಂಬಿತ ಸಾಮರ್ಥ್ಯ
Retarded vector potential,ವೇಗವರ್ಧಿತ ವೆಕ್ಟರ್ ಸಂಭಾವ್ಯ
Retentivity,ಹಠ
Retriggerable monostable multivibrator,ಮೊನೊಸ್ಟಾಟಿಕ್ ಮಲ್ಟಿವೈಬ್ರೇಟರ್
Retroaction coil,ಪೂರ್ವ ಕ್ರಿಯೆಯ ಜಾತಕ
Retro-reflector,ಹಿಂದಿನ ಪ್ರತಿಫಲಕ
RETURN command,ಆದೇಶವನ್ನು ಹಿಂತಿರುಗಿಸಿ
Return loss,ನಷ್ಟವನ್ನು ಹಿಂದಿರುಗಿಸುತ್ತದೆ
Return ratio feedback amplifier,ರಿಗ್ರೆಶನ್ ಅನುಪಾತ ಧನಾತ್ಮಕ ಆಂಪ್ಲಿಫೈಯರ್
Reverse A.G.C.,ವಿಲೋಮ AGC
Reverse bias,"ವಿಲೋಮ ಪಕ್ಷಪಾತ, ವಿಲೋಮ ಪಕ್ಷಪಾತ"
Reverse breakdown,ವಿಲೋಮ ಮುರಿತ
Reverse operation,ವಿಲೋಮ ಕಾರ್ಯಾಚರಣೆ
Reverse recovery time,ಚೇತರಿಕೆಯ ಸಮಯ
Reverse saturation current,ರಿವರ್ಸ್ ಸ್ಯಾಚುರೇಟೆಡ್ ಕರೆಂಟ್
Reverse transmission amplifier,ರಿವರ್ಸ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಇನ್ಪುಟ್
Reverse voltage feedback ratio,ವಿಲೋಮ ವೋಲ್ಟೇಜ್ ರೀಚಾರ್ಜ್ ಅನುಪಾತ
Reverse voltage gain,ವಿಲೋಮ ವೋಲ್ಟೇಜ್ ಲಾಭ
Reversible counter,ಕೌಂಟರ್ ಕೌಂಟರ್
Reversible motor,ಹಿಂತಿರುಗಿಸಬಹುದಾದ ಮೋಟಾರ್
RF shielding,ರೇಡಿಯೋ ಆವರ್ತನ ವಿನಾಯಿತಿ
RF-interference,ರೇಡಿಯೋ ಆವರ್ತನ ಹಸ್ತಕ್ಷೇಪ
RF-probe,ರೇಡಿಯೋ ಆವರ್ತನ ತನಿಖೆ
RF-transmission line,ಆರ್ಎಫ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಲೈನ್
RF-tuner,ಆರ್-ಎಫ್ ಮಾಡ್ಯುಲೇಟರ್
Rheostate,"rheostat, ವೇರಿಯಬಲ್ ಪ್ರತಿರೋಧ"
Rhombic antenna,ರೋಂಬಿಕ್ ಆಂಟೆನಾ
Ribbon fiber cable,ರಿಬ್ಬನ್ ಫೈಬರ್ ಕೇಬಲ್
Ribbon loudspeaker,ರಿಬ್ಬನ್ ಧ್ವನಿವರ್ಧಕ
Ribbon microphone,ರಿಬ್ಬನ್ ಮೈಕ್ರೊಫೋನ್
Ribbon connector,ರಿಬ್ಬನ್ ಕನೆಕ್ಟರ್
Richardson equation,ರಿಚರ್ಡ್ಸನ್ ಸಮೀಕರಣ
Ridged wave guide,ರಿಡ್ಜ್ಡ್ ತರಂಗ ಪಟ್ಟಿ
Rig,ಸಜ್ಜು
Right hand rule,ಪ್ರದಕ್ಷಿಣಾಕಾರ ನಿಯಮ
Right shift register,ದಕ್ಷಿಣ ಸ್ಥಳಾಂತರ ನೋಂದಣಿ
Right-handed polarisation,ಪ್ರದಕ್ಷಿಣಾಕಾರ ಧ್ರುವೀಕರಣ
Ring counter,ರಿಂಗ್ ಕೌಂಟರ್
Ring magnet,ರಿಂಗ್ ಮ್ಯಾಗ್ನೆಟ್
Ring topology,ಉಂಗುರದ ಸ್ಥಳಾಕೃತಿ
Ringing coil,ನಿನಾದ ಕುಂಡ್ಲಿ
Ringing current,ಧ್ವನಿ ಸ್ಟ್ರೀಮ್
Ripple bandwidth,ಉರ್ಮಿ ಬ್ಯಾಂಡ್ ವಿಸ್ತರಣೆ
Ripple counter,ಶಕ್ತಿ ಕ್ಯಾಲ್ಕುಲೇಟರ್
Ripple rejection,ಊರ್ಮಿ ರದ್ದತಿ
Ripple width,ಊರ್ಮಿ ಅಗಲ
RISC (reduced instruction set computer),ಅಪಾಯ
Rise time,ಏರಿಕೆಯ ಅವಧಿ
Rise-time sensitivity,ಎತ್ತರದ ಸೂಕ್ಷ್ಮತೆ
Rising edge,ಏರುತ್ತಿರುವ ಕೋರ್
RLC-filter,RLC ಫಿಲ್ಟರ್
RMS AC-voltmeter,ಸ್ಕ್ವೇರ್-ಮೀನ್-ರೂಟ್ ಆಲ್ಟರ್ನೇಟಿಂಗ್ ಕರೆಂಟ್ ಪೊಟೆನ್ಟಿಯೋಮೀಟರ್
RMS detector,ಸ್ಕ್ವೇರ್-ಮೀನ್ ರೂಟ್ ಡಿಟೆಕ್ಟರ್
Robotics,ರೊಬೊಟಿಕ್ಸ್
Rochelle salt,ರೋಚೆಲ್ ಲವಣಗಳು
Rhombic antenna,ಬೆಸ ಉದ್ದದ ಆಂಟೆನಾ
Roll off,ಉನ್ನತಿ
Roller coating,ವೆಲ್ಲಕ್ ಲೇಪನ
Rolling timing,ವೆಲಾಕ್ ಟಿನ್ ವರ್ಗಾವಣೆ
Roll-off factor,ವಿಚಲನ ಅಂಶ
Room temperature,ಕೊಠಡಿಯ ತಾಪಮಾನ
Root locus,ಮೂಲ ಸ್ಥಳ
"Root of minus one (I, j)",ಮೈನಸ್ ಒಂದು ವರ್ಗಮೂಲ
Root-mean-square value,ಚದರ-ಸರಾಸರಿ ಮೂಲ ಮೌಲ್ಯ
Rotar,ತಿರುಗುವ
Rotary attenuator,ತಿರುಗುವ ಅಟೆನ್ಯೂಯೇಟರ್
Rotate instruction,ತಿರುಗುವಿಕೆಯ ಸೂಚನೆ
Rotating vector,ತಿರುಗುವ ವೆಕ್ಟರ್
Round off error,ಸಮೀಪದ ದೋಷ
Router,ರೂಟರ್
Routh test,ರೂತ್ ಪರೀಕ್ಷೆ
Routh-Hurwitz array,ರುತ್-ಹಾರ್ವಿಸ್ ಅರೇ
Routine test,ನೋಮಿ ಪರೀಕ್ಷೆ
R-parameter,ಆರ್-ಪ್ಯಾರಾಮೀಟರ್
Rs-complement (radix complement),ಆರ್ಎಸ್-ಪೂರಕ (ರಾಡಿಕ್ಸ್ ಪೂರಕ)
RS-Flip-flop,ಆರ್ ಎಸ್. ಫ್ಲಿಪ್ ಫ್ಲಾಪ್
RTD (resistance temperature detector),RTD (ರೆಸಿಸ್ಟೆನ್ಸ್ ಹೀಟ್ ಡಿಟೆಕ್ಟರ್)
Ruby laser,ಮಾಣಿಕ್ಯ ಲೇಸರ್
Rung current,ರಾಡ್-ಸ್ಟ್ರೀಮ್
Runway,ಹೊರಹೋಗು
Rydberg constant,ರಾಡ್‌ಬರ್ಗ್‌ನ ಸ್ಥಿರ
Rz-code,rz-ಕೋಡ್
Safe operating area,ಸುರಕ್ಷಿತ ವಲಯ
Safety factor,"ಸುರಕ್ಷಿತ ಗುಣಕ, ಸುರಕ್ಷತೆ ಸೂಚ್ಯಂಕ"
Sallen and key filter,ಸೆಲೀನ್ಸ್ ಫಿಲ್ಟರ್
Sample and hold,ಮಾದರಿ ಮತ್ತು ಹಿಡಿದುಕೊಳ್ಳಿ
Sample and hold circuit,ಮಾದರಿ ಮತ್ತು ಹೋಲ್ಡ್ ಸರ್ಕ್ಯೂಟ್
Sample data,ಮಾದರಿ ಡೇಟಾ
Sampling CRO,ಮಾದರಿ CRO
Sampling function,ಮಾದರಿ ಕಾರ್ಯ
Sampling oscilloscope,ಮಾದರಿ ಆಸಿಲ್ಲೋಸ್ಕೋಪ್
Sampling theorem,ಮಾದರಿ ಪ್ರಮೇಯ
Sampling voltmeter,ಮಾದರಿ ವೋಲ್ಟ್ಮೀಟರ್
Satellite,ಉಪಗ್ರಹ
Satellite broad casting,ಉಪಗ್ರಹ ಪ್ರಸಾರ
Satellite communication,ಉಪಗ್ರಹ ಸಂವಹನ
Satellite communication window,ಉಪಗ್ರಹ ಪ್ರಸರಣ ವಿಂಡೋ
Satellite station,ಉಪಗ್ರಹ ಕೇಂದ್ರ
Satellite television,ಉಪಗ್ರಹ ಟಿವಿ
Saturated logic,ಸ್ಯಾಚುರೇಟೆಡ್ ತರ್ಕ
Saturation,ಶುದ್ಧತ್ವ
Saturation delay,ಶುದ್ಧತ್ವ ವಿಳಂಬ
Saturation flux density,ಸ್ಯಾಚುರೇಶನ್ ಫ್ಲಕ್ಸ್ ಸಾಂದ್ರತೆ
Saturation point,ಶುದ್ಧತ್ವ ಬಿಂದು
Saturation voltage,ಶುದ್ಧತ್ವ ವೋಲ್ಟೇಜ್
Saw filter,ಶುಷ್ಕ ಫಿಲ್ಟರ್
Saw tooth generator,ಕಂಡಿತು ಡೆಂಟ್ ಜನರೇಟರ್
Saw tooth waveform,ಅರಿದಂತಿ ತರಂಗ ರೂಪ
Scalar,ಸ್ಕೇಲಾರ್
Scale factor,ಪ್ರಮಾಣದ ಗುಣಕ
Scan path,ಸ್ಕ್ಯಾನಿಂಗ್ ಮಾರ್ಗ
Scanner,ಸ್ಕ್ಯಾನರ್
Scanning,ಸ್ಕ್ಯಾನಿಂಗ್
Scatter propagation,ಚದುರಿದ ಪ್ರಸರಣ
Scatterrer,ಚದುರಿಸುವವನು
Scherratic capture,ವ್ಯವಸ್ಥಿತ ಸೆರೆಹಿಡಿಯುವಿಕೆ
Schmitt trigger,ಸ್ಮಿತ್ ಪ್ರಚೋದಕ
Schottky diode,ಶಾಟ್ಕಿ ಡಯೋಡ್
Schumann response,ತಗ್ಗಿಸುವಿಕೆ ಪ್ರತಿಕ್ರಿಯೆ
Scintilation chamber,ಊತ ಚೇಂಬರ್
Scintillator,ಮಿನುಗುವ
Scrambling,ಉಸಿರುಗಟ್ಟಿದ
Screen display,ಪರದೆಯ ಪ್ರದರ್ಶನ
Screening,ಹೊದಿಕೆ
SDRAM,ಸಿಂಕ್ರೊನಸ್ ಡೈನಾಮಿಕ್ RAM (SDRAM)
SECAM coder,ಸಿಕಮ್ ಕೊಡಾಕ್
Secant law,ಸೆಕೆಂಟ್ ನಿಯಮ
Second approximation,ಎರಡನೇ ಅಂದಾಜು
Second breakdown,ಎರಡನೇ ಬಿರುಕು
Second harmony,ಎರಡನೇ ಹಾರ್ಮೋನಿಕ್
Second order loop,ಎರಡನೇ ಆರ್ಡರ್ ಲೂಪ್
Secondary cell,ಸೆಕೆಂಡರಿ ಸೆಲ್ (ಸೆಕೆಂಡರಿ ಸೆಲ್)
Secondary emission,ದ್ವಿತೀಯ ಹೊರಸೂಸುವಿಕೆ
Secondary winding,ದ್ವಿತೀಯ ಸುರುಳಿ
Sectoral horn,ರೇಡಿಯಲ್ ಹಾರ್ನ್
Sectoring format,ವಿಭಜನೆಯ ಅಂಶ
Seek time,ಪರಿಶೋಧನೆಯ ಅವಧಿ
Segment register,ಬ್ಲಾಕ್ ರಿಜಿಸ್ಟರ್
Selection process,ಆಯ್ಕೆ ಪ್ರಕ್ರಿಯೆ
Selective fading,ಆಯ್ದ ಉಚ್ಚಾರಣೆ
Selective oxidation,ಆಯ್ದ ಆಕ್ಸಿಡೀಕರಣ
Selectivity,"ಆಯ್ಕೆ, ಆಯ್ಕೆ"
Selectivity frequency,ಆವರ್ತನ ಆಯ್ಕೆ
Selenium rectifier,ಸೆಲೆನಿಯಮ್ ರೆಕ್ಟಿಫೈಯರ್
Self aligned gate,ಸ್ವಯಂ ಜೋಡಿಸುವ ಗೇಟ್
Self bias,ಸ್ವಯಂ ಗುಣಲಕ್ಷಣ
Self inductance,ವಾಹನ
Self-discharge,ಸ್ವಯಂ ಮುಳುಗುವಿಕೆ
Self-orthogonal code,ಸ್ವಯಂ ದೀರ್ಘವೃತ್ತದ ಸಂಕೇತ
Semi log scale,ಅರೆ ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್
Semiconductor,ಅರೆವಾಹಕ
Semiconductor laser diode,ಅರೆವಾಹಕ ಲೇಸರ್ ಡಯೋಡ್
Sense terminal,ಸಂವೇದನಾ ಟರ್ಮಿನಲ್
Senser,ಸಂವೇದಕ
Sensitivity,ಸೂಕ್ಷ್ಮತೆ
Sensor,ಸಂವೇದಕ
Sequential access,ಅನುಕ್ರಮ ಪ್ರವೇಶ
Sequential circuit,ಅನುಕ್ರಮ ಸರ್ಕ್ಯೂಟ್
Sequential decoding,ಅನುಕ್ರಮ ಎನ್ಕೋಡಿಂಗ್
Sequential memory,ಸೂಚ್ಯಂಕ ಮೆಮೊರಿ
Serial access,ವರ್ಗ ಪ್ರವೇಶ
Serial adder,ವರ್ಗ ಸೇರಿಸುವವನು
Serial data port,ಅನುಕ್ರಮ ಡೇಟಾ ಪೋರ್ಟ್
Serial port,ವರ್ಗ ಬಂದರು
Serial printer,ವರ್ಗ ಮುದ್ರಕ
Serial shift,ಕ್ರಮಾನುಗತ ವರ್ಗಾವಣೆ
Series cell,ವ್ಯಾಪ್ತಿಯ ಕೋಶ
Series damping register,ದರ್ಜೆಯ ಅವನತಿ ನೋಂದಣಿ
Series feedback,ವರ್ಗ ರೀಚಾರ್ಜ್
Series ohmmeter,ವ್ಯಾಪ್ತಿಯ ಓಮ್ಮೀಟರ್
Series parallel circuit,ಸರಣಿ ಸಮಾನಾಂತರ ಸರ್ಕ್ಯೂಟ್
Series regulator,ವರ್ಗ ನಿಯಂತ್ರಕ
Series resonance,ಶ್ರೇಣಿಯ ಅನುರಣನ
Series tuned circuit,ಸರಣಿ ಟ್ಯೂನ್ಡ್ ಸರ್ಕ್ಯೂಟ್
Series voltage regulator,ವ್ಯಾಪ್ತಿಯ ವೋಲ್ಟೇಜ್ ನಿಯಂತ್ರಕ
Server,"ಸರ್ವರ್, ಸರ್ವರ್"
Servo amplifier,ಸರ್ವೋ ಆಂಪ್ಲಿಫಯರ್
Servo mechanism,ಸರ್ವೋ ಯಾಂತ್ರಿಕ ವಿಧಾನ
Servo recorder,ಸರ್ವೋ ರೆಕೋಡರ್
Set up time,ಅಲಂಕಾರ ಸಮಯ
Setting time,ಹೊಂದಾಣಿಕೆ ಅವಧಿ
Seven segment decoder,ಆಕ್ಟಲ್ ಡಿಕೋಡರ್
Seven segment display,ಸಪ್ತಖಂಡ ಪ್ರದರ್ಶನ
Shadow mask,ನೆರಳು ಕವರ್; ನೆರಳು ಮುಖವಾಡ
Shadow memory,ನೆರಳು ನೆನಪು
Shannon's theorem,ಶಾನನ್ ಪ್ರಮೇಯ
Shelf life,ಶೆಲ್ಫ್ ಜೀವನ
Shield,ಸಂರಕ್ಷಕ
Shift counter,ವರ್ಗಾವಣೆ ಕೌಂಟರ್
Shift register,ಸ್ಥಳಾಂತರ ನೋಂದಣಿ
Shock excitation,ಆಘಾತ ಪ್ರಚೋದನೆ
Shock hazard,ಆಘಾತ ಬಿಕ್ಕಟ್ಟು
Short circuit current,ಸಣ್ಣ ಮಾರ್ಗ ಪ್ರಸ್ತುತ
Short circuit protection,ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್ ರಕ್ಷಣೆ
Short effect,ಸಣ್ಣ ಪರಿಣಾಮ
Short noise,"ಗಲಾಟೆ, ಗುಂಡು ಶಬ್ದ"
Shorted delay line,ಸಂಕ್ಷಿಪ್ತ ವಿಳಂಬ ರೇಖೆ
Shot noise,ಗುಂಡು ಶಬ್ದ
Shunt,ಅಡ್ಡ ಮಾರ್ಗ
Shunt current,ಕಾಲುದಾರಿಯ ಪ್ರಸ್ತುತ
Shunt device,ಷಂಟ್ ಸಾಧನ
Shunt feedback,ಷಂಟ್ ರೀಚಾರ್ಜ್
Shunt meter,ಷಂಟ್ ಮೀಟರ್
Shunt resistance,ಅಡ್ಡ ಸರ್ಕ್ಯೂಟ್
Shunt series pair,ಷಂಟ್ ವರ್ಗ ದಂಪತಿಗಳು
Side band,ಸೈಡ್ ಬ್ಯಾಂಡ್
Side band noise,ಸೈಡ್ ಬ್ಯಾಂಡ್ ಶಬ್ದ
Side carrier frequencies,ಲ್ಯಾಟರಲ್ ಕ್ಯಾರಿಯರ್ ಆವರ್ತನ
Side lobe,"ಲ್ಯಾಟರಲ್ ಶಿಫ್ಟ್, ಲ್ಯಾಟರಲ್ ಲ್ಯಾವ್"
Side tone,ಧ್ವನಿ ತಂತುಗಳು
Siemens,ಸೀಮೆನ್ಸ್
Sign bit,ಚಿಹ್ನೆ ಬಾಕ್ಸ್
Sign magnitude,ಗುರುತು ಗಾತ್ರ
Sign magnitude number,ಪರಿಮಾಣ ಸಂಖ್ಯೆಯನ್ನು ಗುರುತಿಸಿ
Signal analysis,ಸಿಗ್ನಲ್ ವಿಶ್ಲೇಷಣೆ
Signal detector,ಸಿಗ್ನಲ್ ಡಿಟೆಕ್ಟರ್
Signal generator,ಸಿಗ್ನಲ್ ಜನರೇಟರ್
Signal polarity separator,ಸಿಗ್ನಲ್ ಪೋಲಾರ್ ಐಸೊಲೇಟರ್
Signal quantization,ಸಿಗ್ನಲ್ ಪ್ರಮಾಣೀಕರಣ
Signal strength,ಸಿಗ್ನಲ್ ತೀವ್ರತೆ
Signal to noise ratio,ಸಿಗ್ನಲ್-ಟು-ಬೇರ್ ಅನುಪಾತ
Silicon controlled rectifier,ಸಿಲಿಕಾನ್ ನಿಯಂತ್ರಿತ ರಿಕ್ಟಿಫೈಯರ್
