Marathi,Malayalam
शॉक प्रोटीन,ഷോക്ക് പ്രോറ്റിയൻ
अक्ष शूट करा,ആക്സിസ് ഷൂട്ട് ചെയ്യുക
बोरर शूट करा,ബോറർ ഷൂട്ട്
शोरिया रोबस्टा,ഷോറിയ റോബുസ്ത
शॉर्ट डे प्लांट,ഹ്രസ്വ ദിവസത്തെ ചെടി
लहान उंची,ഹ്രസ്വ പൊക്കം
शॉर्ट टँडम पुन्हा करा,ഹ്രസ്വ ടാൻഡം ആവർത്തിക്കുക
शॉर्ट वेव्ह रेडिएशन,ഹ്രസ്വകാല വേവ് വികിരണം
शॉटगन पेलेट,ഷോട്ട്ഗൺ പെല്ലറ്റ്
झुडूप,കുറ്റിച്ചെടി
झुडूप थर,കുറ്റിച്ചെടി പാളി
भावंड प्रजाती,സഹോദരങ്ങളെ സഹായിക്കുക
सिकल सेल em नेमिया,സിക്കിൾ സെൽ അനീമിയ
सिकल सेल जनुक,സിക്കിൾ സെൽ ജീൻ
चाळणी ट्यूब,അരിപ്പ ട്യൂബ്
चाळणीसारखे,അരിപ്പ പോലുള്ള
सिग्मा फॅक्टर,സിഗ്മ ഘടകം
सिग्मॉइड वाढ,സിഗ്മോയിഡ് വളർച്ച
एमआरएनए शांत करणे,എംആർഎൻഎയുടെ നിശബ്ദത
मूक झोन,നിശബ്ദ മേഖല
सिलिसियस स्पिक्यूल,സിലിസസ് സ്പിക്കുലേറ്റ്
सिलिकॉन डाय ऑक्साईड,സിലിക്കൺ ഡയോക്സൈഡ്
सिलिकोसिस,സിലിക്കോസിസ്
सिलिका,സൈറ്റിക്വ
रेशीम सूती वृक्ष,സിൽക്ക് കോട്ടൺ ട്രീ
गाळ,പചന്തി
सिल्यूरियन कालावधी,സിലൂറിയൻ കാലഘട്ടം
चांदीचे लाकूड (अबीज पिंड्रो),സിൽവർ ഫിർ (ആഭിമുഖ്യം പിൻഡ്രോ)
साधे बायनरी विखंडन,ലളിതമായ ബൈനറി വിഘടനം
साधे एपिथेलियम,ലളിതമായ എപിത്തീലിയം
साधे पाने,ലളിതമായ ഇല
साधे मायक्रोस्कोप,ലളിതമായ മൈക്രോസ്കോപ്പ്
साधी ट्यूबलर सिस्टम,ലളിതമായ ട്യൂബുലാർ സിസ്റ്റം
सर्वात सोपी ट्यूबलर मलमूत्र प्रणाली,ലളിതമായ ട്യൂബുലാർ escricacry syste സിസ്റ്റം
सिम्युलेशन,സിമുലേഷൻ
एकल बाँड,ഒറ്റ ബോണ്ട്
एकल सेल,ഒറ്റ സെല്ലെഡ്
एकल मेसेंजर आरएनए,സിംഗിൾ മെസഞ്ചർ ആർഎൻഎ
सिंगल न्यूक्लियोटाइड पॉलिमॉर्फिझम,സിംഗിൾ ന്യൂക്ലിയോടൈഡ് പോളിമോർഫിസം
एकल अडकले,ഒറ്റവെണ്ടി
सायनस,എല്ലിന്റെ ഉള്ളിലെ സുഷിരം
सायनस वेनोसस,സൈനസ് വെനോസസ്
बहीण क्रोमॅटिड,സഹോദരി ക്രോമാറ്റിഡ്
लोकसंख्येचा आकार,ജനസംഖ്യയുടെ വലുപ്പം
कंकाल फ्लोरोसिस,എല്ലിലെ ഫ്ലൂറോസിസ്
कंकाल स्नायू,അസ്ഥികൂടി പേശി
सांगाडा प्रणाली,അസ്ഥികൂടം
त्वचेचा कर्करोग,ചർമ്മ കാൻസർ
कवटी,തലയോട്
स्लॅश आणि बर्न शेती,കാർഷിക മേഖല വെട്ടാക്കി കത്തിക്കുക
कत्तल घर कचरा,ഭവന മാലിന്യങ്ങൾ
झोपेचा आजार,ഉറങ്ങുന്ന രോഗം
स्लाइडिंग फिलामेंट सिद्धांत,സ്ലൈഡിംഗ് ഫിലിംഗ് ടൂറി
किंचित जंगम,ചെറുതായി ചലിക്കാൻ
स्लीम लेयर,സ്ലിം ലെയർ
स्लाईम मोल्ड,സ്ലിം പൂപ്പൽ
बारीक मास,മെലിഞ്ഞ പിണ്ഡം
रीग्रेशनचा उतार,റിഗ്രഷന്റെ ചരിവ്
गाळ,ചെളി
स्लरी,സ്ലറി
चापटी,സ്മാക്ക്
लहान पॉक्स,ചെറിയ പോക്സ്
स्माईलॅक्स,സ്മൈലാക്സ്
धूम्रपान,പുക
धूर स्टॅक,പുക സ്റ്റാക്കുകൾ
गुळगुळीत एर,മിനുസമാർന്ന ER
गुळगुळीत स्नायू,മിനുസമാർന്ന പേശി
स्मट,സ്മറ്റ്
स्नॅपड्रॅगन फ्लॉवर,സ്നാപ്ഡ്രാഗൺ പുഷ്പം
स्नॉर्टिंग,ലഘുലേഖ
बर्फ अंधत्व,മഞ്ഞ് അന്ധത
बर्फमुक्त,മഞ്ഞ് രഹിതം
हिमवर्षाव,മഞ്ഞുവീഴ്ച
सामाजिक वनीकरण,സാമൂഹിക വനം
सॉकेट,സോക്കറ്റ്
सोडियम,സോഡിയം
सोडियम अझाइड,സോഡിയം അസൈഡ്
माती,മണ്ണ്
भूमी प्रदूषण,മണ്ണ് മലിനീകരണം
मातीचे प्रोफाइल,മണ്ണ് പ്രൊഫൈൽ
मातीची पोत,മണ്ണ് ടെക്സ്ചർ
Solanaceae,സോലാനേഷ്യ
सोलनम,സോളനം
सोलनम ट्यूबरोजम,സോളനം ട്യൂബറോസം
सौर स्थिर,സൗരോർജ്ജ സ്ഥിരാങ്കം
सौर उर्जा,സൗരോർജ്ജം
सौर नेबुला,സോളാർ നെബുല
सौर विकिरण,സൗരവികിരണം
सौर स्पेक्ट्रम,സോളാർ സ്പെക്ട്രം
सौर यंत्रणा,സൗരയൂഥം
सोलेनोइड,സോളിനോയിഡ്
सॉलिडागो,സോളാഗോ
एकांत अक्ष,ഏകാന്ത കക്ഷീയ കക്ഷീയ
विद्रव्य,ലയിക്കുന്ന
विद्रव्य सेंद्रिय पदार्थ,ലയിക്കുന്ന ജൈവവസ്തുക്കൾ
विद्रव्य सेंद्रिय पदार्थ,ലയിക്കുന്ന ജൈവവസ്തുക്കൾ
विरघळ,മൊയ്ദ്ധമായ
विरघळणारी एकाग्रता,ഏകാഗ്രത
उपाय,പരിഹാരം
समाधान क्षमता,പരിഹാര സാധ്യത
सॉल्व्हेंट,ലായക
सोमाक्लोनल संग्रह,സോമാക്ലോണൽ ശേഖരം
सोमाक्लोन,സമാക്ലോൺ
सोमाटिक,പുക
सोमाटिक गर्भ,സോമാറ്റിക് ഭ്രൂണം
सोमाटिक हायब्रिड,സോമാറ്റിക് ഹൈബ്രിഡ്
सोमाटिक संकरित,സോമാറ്റിക് ഹൈബ്രിഡിസർ
सोमाटोप्लाझम,സോമാറ്റോപ്ലാസം
सोमाटोसेन्सरी क्षेत्र,സോമാറ്റോസെൻസറി ഏരിയ
सोमाटोसेन्सरी कॉर्टेक्स,സോമാറ്റോസെൻസറി കോർട്ടെക്സ്
सोमाटोस्टॅटिन,സോമറ്റോസ്റ്റാറ്റിൻ
सोमाटोट्रोफ,സോമാറ്റോട്രോഫ്
सोनोग्राफी,മൃഗച്ഛാഗ്രാഫി
काजळी,അഴുക്കുപുരണ്ട
सोरोसिस,സോറിസിസ്
सोरस,സോറസ്
ध्वनी पातळी,ശബ്ദ നില
साउंडप्रूफ इन्सुलेटिंग जॅकेट,സൗണ്ട്പ്രൂഫ് ഇൻസുലേറ്റിംഗ് ജാക്കറ്റ്
दक्षिणी ब्लॉटिंग,തെക്കൻ മായ്ക്കൽ
अंतराळ अन्वेषण तंत्रज्ञान,ബഹിരാകാശ പര്യവേക്ഷണ സാങ്കേതികവിദ്യ
जागा,ഇടം
जागा,ഇടം
स्पॅडिक्स,സ്പാഡിക്സ്
स्थानिक वितरण,സ്പേഷ്യൽ വിതരണം
स्थानिक स्केल,സ്പേഷ്യൽ സ്കെയിൽ
Spatulate,മുഷിപ്പ്
स्पॉनिंग,മുട്ടനാല്
स्पॉनिंग,മുട്ടനാല്
भाला गवत,കുന്തം പുല്ല്
विशिष्टता,സവിശേഷത
विशेष निर्मिती,പ്രത്യേക സൃഷ്ടി
प्रजाती,സ്പീഷീസ്
प्रजाती रचना,സ്പീഷിസ് കോമ്പോസിഷൻ
प्रजाती विविधता,ഇനം വൈവിധ്യവൽക്കരണം
प्रजाती विविधता,ഇനം വൈവിധ്യമാർന്ന
प्रजाती संवाद,സ്പീഷിസുകൾ ഇടപെടൽ
प्रजाती परस्परावलंबन,സ്പീഷിസ് പരസ്പരശ്രാശീ
प्रजाती यादी,ഇനങ്ങളുടെ ഇൻവെന്ററി
प्रजाती समृद्धी,ഇനം സമൃദ്ധി
विशिष्ट रक्तवाहिन्या,നിർദ്ദിഷ്ട രക്തക്കുഴൽ
विशिष्ट एंडोन्यूक्लीझ,നിർദ്ദിഷ്ട എൻഡോനോക്ലേസി
विशिष्ट सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य,നിർദ്ദിഷ്ട എൻസൈം
विशिष्ट उष्णता,ആപേക്ഷിക താപം
विशिष्ट प्रतिकारशक्ती,നിർദ്ദിഷ്ട പ്രതിരോധശേഷി
विशिष्ट रेणू,നിർദ്ദിഷ്ട തന്മാത്ര
विशिष्ट नाव,പ്രത്യേക പേര്
विशिष्ट रिसेप्टर,നിർദ്ദിഷ്ട റിസപ്റ്റർ
विशिष्ट ओळख क्रम,നിർദ്ദിഷ്ട തിരിച്ചറിയൽ ശ്രേണി
विशिष्ट ओळख साइट,നിർദ്ദിഷ്ട തിരിച്ചറിയൽ സൈറ്റ്
नमुना,മാതൃക
स्पेक्ट्रिन,സ്പെക്രിൻ
भाषण मोटर क्षेत्र,സ്പീച്ച് മോട്ടോർ ഏരിയ
शुक्राणू लायसिन,ശുക്ലം ലിസിൻ
शुक्राणू,ശുക്ലം
शुक्राणू,ശുചതാത
शुक्राणुजन्य दोरखंड,സപ്പർമാറ്റിയ ചരട്
शुक्राणुनाशक (आयए),ശുചീകരണങ്ങൾ (ഐഎ)
शुक्राणुनाशक,ശുചനാത്മക
शुक्राणुनाशक,ശുചീകരണപരമായോസൈറ്റോജെനിസിസ്
शुक्राणुजन्य रोग,Spematogenesis
शुक्राणुजनक सेल,ക്ലീനക്ടൈനിക് സെൽ
शुक्राणुजन्य,ശുചനാവകം
शुक्राणुनाशक,സ്പെർമതി
शुक्राणुजन्य,സ്പെർമാറ്റോസോവ
शुक्राणुनाशक,ശുക്ലത
शुक्राणुजन्य रोग,സ്പെർമിയോജെനിസിസ്
स्फेरोसोम,സ്പീഷറോസോം
स्फॅग्नम,സ്പാഗ്നം
स्फेनोडॉन,സ്ഫെനോഡൺ
स्फेनोप्सिड,Sphensid
स्फेनोप्सिडा,സ്ഫെനോപ്സിഡ
गोलाकार,ഗോളാകൃതി
स्फिंटर,സ്പിൻക്റ്റർ
स्प्यूलर सेल,സ്പിക്കുലാർ സെൽ
Spicule,പശയമായ
Spicule,പശയമായ
स्पाइक,സ്പൈക്ക്
स्पाइकलेट,സ്പഷ്ടമായ
पाठीचा कणा,നട്ടെല്ല്
रीढ़ की हड्डी,സുഷുമ്നാ നാഡി
पाठीचा कणा,നട്ടെല്ല്
पाठीचा कणा,നട്ടെല്ല്
पाठीचा कणा,നട്ടെല്ല്
पाठीचा कणा,നട്ടെല്ല്
स्पिनस,കറസ്
स्पिन्यूल,സ്പിൻല്യൂട്ട്
स्पिरॅकल,എ
आवर्त,സര്പ്പിള
स्पिरिलिना,സുഷിപ്
स्पिरिलम,സ്പീപ്പ്
स्पिरोचेट,സൂചതീറ്റീവ്
स्पिरोगरा,സ്പിരി
स्पिरुला,പുര
स्पिरुलिना,സ്പിരുലിന
प्लीहा,പ്ളീഹ
स्प्लिस साइट,സ്പ്ലിസ് സൈറ്റ്
स्प्लिसिओसोम,സ്പ്ലോസോം
स्प्लिंग,സ്ലിഷിംഗ്
स्प्लिट जीन (व्यत्यय),സ്പ്ലിറ്റ് ജീൻ (തടസ്സപ്പെട്ടു)
स्प्लिटर,സ്പ്പിറ്റർ
पाण्याचे विभाजन,വെള്ളത്തിന്റെ വിഭജനം
खराब करा,ചീത്തയാകുക
बोलले,സംസാരിച്ചു
स्पंज,സ്പഞ്ച്
स्पॉन्गिला,സ്പോഞ്ചില
स्पॉन्गिन,ചെളീപാരി
स्पॉन्गोकोएल,സ്പോംഗോകോൽ
स्पॉन्डी इरेक्टाइल टिशू,സ്പോഞ്ചി ഉദ്ധാരണ ടിഷ്യു
स्पंजयुक्त ऊतक,സ്പോഞ്ചി ടിഷ്യു
उत्स्फूर्त पिढी,സ്വയമേവയുള്ള തലമുറ
उत्स्फूर्त उत्परिवर्तन,സ്വതസിദ്ധമായ മ്യൂട്ടേഷൻ
जीवनाचा उत्स्फूर्त मूळ,ജീവിതത്തിന്റെ സ്വാഭാവിക ഉത്ഭവം
उत्स्फूर्त प्रतिक्रिया,സ്വതസിദ്ധമായ പ്രതികരണം
स्पूलिंग,സ്പൂളിംഗ്
स्पोरंगिया,സ്പോർംഗിയ
बीजाणू,ചിതറിപ്പോയ
बीजाणू बेअरिंग लीफ,ബീജ ബിടിംഗ് ഇല
स्पोरोफिल,സ്പോറോഫിൽ
स्पोरोफाइट,സ്പോറോഫൈറ്റ്
स्पोरोपोलेनिन,സ്പോറോപോളെനെനിൻ
स्पोरोझोआन,സ്പോറോസോൻ
स्पोरोझोइट,സ്പോറോസോയിറ്റ്
स्पॉटेड कस्कस,സ്പോട്ടഡ് കോസ്കസ്
वसंत lood तु लाकूड,സ്പ്രിംഗ് മരം
ऐटबाज (पिकिया स्मिथियाना),കൂൺ (പിസിയ സ്മിതിയാന)
स्पर,പുല്പു
स्क्वॅमस एपिथेलियम,സ്ക്വാമസ് എപിത്തീലിയം
स्क्वॅश,സ്ക്വാഷ്
स्क्विड,കണവ
स्क्विला,സ്ക്വിമാ
स्थिरीकरण,സ്ഥിരപ്പെടുത്തൽ
निवड स्थिर,സെലക്ഷൻ സ്ഥിരീകരിക്കുന്നു
माती स्थिर करणे,മണ്ണ് സ്ഥിരീകരിക്കുന്നു
स्टॅक,കൂനകൂട്ടുക
स्टॅक,കൂനകൂട്ടുക
स्टॅक,കൂനകൂട്ടുക
स्टेज क्लिप,സ്റ്റേജ് ക്ലിപ്പ്
डाग नमुना,സ്റ്റെയിൻ ഡ്യുസൈൻ
देठ,തണ്ട്
पुंकेसर,സ്റ്റീമേൻ
स्टिमिनोड,സ്റ്റാമിൻ
स्थायी पीक,ഒഴുകുന്ന വിള
स्थायी राज्य,സ്റ്റാൻഡിംഗ് സ്റ്റേറ്റ്
स्टेप्स,സ്റ്റിയീസ്
स्टेफिलोकोकस अल्बस,സ്റ്റാഫൈലോകോക്കസ് ആൽബസ്
स्टार फिश,നക്ഷത്ര മത്സ്യം
स्टार्च,അന്നജം
स्टेशनरी न्यूक्लियस,സ്റ്റേഷണറി ന്യൂക്ലിയസ്
स्टॅटिन,സ്റ്റാറ്റിൻ
स्टेशनए फेज,സ്റ്റേഷൻ ഘട്ടം
स्टॅटोसिस्ट (बॅलन्स ऑर्गन),സ്റ്റാറ്റോസൈസ്റ്റ് (ബാലൻസ് അവയവം)
वैधानिक बंदी,നിയമപരമായ നിരോധനം
उंच घनता ग्रेडियंट,കുത്തനെയുള്ള സാന്ദ്രത ഗ്രേഡിയന്റ്
स्टील,സ്റ്റെലെ
तार्यांचा गॅंग्लियन,സ്റ്റെല്ലാർ ഗാംഗ്ലിയൻ
तार्यांचा उत्क्रांती,സ്റ്റെല്ലാർ പരിണാമം
स्टेम सेल,വിത്ത് കോശം
स्टेनोहालीन,സ്റ്റെനോഹാലിൻ
स्टेनोथर्मल,സ്റ്റെനോതെർമൽ
स्टेंट,സന്നിഹിതനായ
पाऊल,ഘട്ടം
स्टेप,സ്റ്റെപ്പ്
निर्जंतुकीकरण,അണുവിമുക്തമായ
निर्जंतुकीकरण,അണുവിമുക്തമായ
निर्जंतुकीकरण,അണുവിമുക്തമായ
निर्जंतुकीकरण वातावरण,അണുവിമുക്തമായ ആംബിയന്റ്
निर्जंतुकीकरण कामगार मधमाशी,അണുവിമുക്തമായ തൊഴിലാളി തേനീച്ച
निर्जंतुकीकरण,വഭരണം
निर्जंतुकीकरण,വഭരണം
निर्जंतुकीकरण,വഭരണം
स्टर्नम,സ്റ്റെർനം
स्टर्नम,സ്റ്റെർനം
स्टिरॉइड,സ്റ്റിറോയിഡ്
स्टिरॉइड हार्मोन,സ്റ്റിറോയിഡ് ഹോർമോൺ
स्टेरॉल,സ്റ്റെറോൾ
स्टिरॉल रेणू,സ്റ്റിറോൾ തന്മാത്ര
स्टेथोस्कोप,സ്റ്റെതസ്കോപ്പ്
चिकट,പശിമയുള്ള
कडक केस,കടുപ്പമുള്ള മുടി
कलंक,കളങ്ക
कलंक,കളങ്ക
कलंक,കളങ്ക
कलंक,കളങ്ക
कलंक,കളങ്ക
तरीही जन्म,ഇപ്പോഴും ജനനം
स्टिल्ट रूट,സ്റ്റിൽറ്റ് റൂട്ട്
उत्तेजक,ഉത്തേജക
उत्तेजन,ഉത്തേജകമായ
उत्तेजन,ഉത്തേജനം
स्टिंग रे,തീവ്ര
स्टिंगिंग सेल,കുത്തറിംഗ് സെൽ
दुर्गंधीयुक्त कंपोस्टेन,ദുർഗന്ധം കമ്പോസ്റ്റൻ
स्टिप्यूल,അടിമളം
ढवळत प्रकार,ഇളക്കിയ തരം
साठा,സംഭരിക്കുക
साठा,സംഭരിക്കുക
साठा,സംഭരിക്കുക
स्टॉलोन,മോളോൺ
पोट,വയറ്
स्टोमाटा,സ്റ്റോമറ്റ
स्टोमेटल घनता,സ്റ്റോമറ്റൽ സാന്ദ്രത
स्टोमोचोर्डटा,സ്റ്റാമുഖോർഡാറ്റ
वादळी टप्पा,കൊടുങ്കാറ്റുള്ള ഘട്ടം
थांबवा,നിർത്തുക
मानसिक ताण,അതിക്ലേശം
वनस्पतींमध्ये रुपांतर करण्याचे धोरण,പ്ലാന്റിൽ പൊരുത്തപ്പെടുത്തലിന്റെ തന്ത്രം
वनस्पतींचे स्तरीकरण,സസ്യജാലങ്ങളുടെ സ്ട്രിഫിക്കേഷൻ
स्तरीकृत स्क्वॅमस केराटीनिझ्ड एपिथेलियम,സ്ട്രാറ്റഡ് സ്ക്വാമസ് കെറേറ്റിൻ എപിത്തീലിയം
स्ट्रॅटोपॉज,സ്ട്രാറ്റോക
स्ट्रॅटोस्फीयर,സ്ട്രാറ്റോസ്ഫിയർ
स्ट्रॅटोस्फेरिक,സ്ട്രാറ്റോസ്ഹെരിക്
स्ट्रॅटम कॉर्नियम,സ്ട്രാറ്റം കോർറം
स्ट्रॅटम जर्मिनॅटिव्हम,സ്ട്രാറ്റം ജെർമിനാറ്റിവം
स्ट्रॅटम ग्रॅन्युलोसम,സ്ട്രാറ്റം ഗ്രാനുലോസം
स्ट्रॅटम ल्युसिडम,സ്ട്രാറ്റം ലൂസിദം
स्ट्रॉबेरी,സ്ട്രോബെറി
प्रवाह चळवळ,സ്ട്രീമിംഗ് ചലനം
स्ट्रेप्टोबॅसिलस,സ്ട്രെപ്റ്റോബാസിലസ്
स्ट्रेप्टोकोकस,സ്ട്രെപ്റ്റോകോക്കസ്
स्ट्रेप्टोकोकस न्यूमोनिया,സ്ട്രെപ്റ്റോകോക്കസ് ന്യുമോണിയ
स्ट्रेप्टोकिनेज,സ്ട്രെപ്റ്റോകിനേസ്
स्ट्रीटेड देखावा,ശ്രദ്ധാപൂർവ്വം
स्ट्रीटेड स्नायू,കക്ഷിയേറിയ പേശി
Stration,പദം
Stration,പദം
कठोर ओस्मोरग्युलेटर,കർശനമായ ഓസ്മോറെഗുലേറ്റർ
स्ट्रीगा,സ്ട്രെയിറ്റ്
पट्टी पीक,സ്ട്രിപ്പ് ക്രോപ്പിംഗ്
स्ट्रॉबिलस,സ്ട്രോബിലസ്
स्ट्रॉम वॉटर,സ്ട്രോം വെള്ളം
स्ट्रॉमा,സരശാസ്തം
स्ट्रॉमल टिशू,സ്ട്രോമൽ ടിഷ്യു
मजबूत कमी करणारे एजंट,ശക്തമായ കുറയ്ക്കുന്ന ഏജന്റ്
स्ट्रॉन्टियम -90,സ്ട്രോൺലിയം -90
स्ट्रक्चरल प्रोटीन,ഘടനാപരമായ പ്രോട്ടീൻ
अस्तित्वासाठी संघर्ष,അസ്തിത്വത്തിനായി പോരാടുക
स्ट्रुथिओ,സ്ട്രണിയോ
स्ट्राइकिनिन,സ്ട്രൈക്നിൻ
स्टंट वाढ,മുരടിച്ച വളർച്ച
स्टंटिंग,മുരടിക്കുന്ന
शैली,ശൈലി
शैली,ശൈലി
स्टाईलोपोडियम,സ്റ്റൈലോപോഡിയം
स्टाईलोपोडियम,സ്റ്റൈലോപോഡിയം
सब एरियल सुधारणे,സബ് ഏരിയൽ പരിഷ്ക്കരണം
उप संस्कृती,ഉപമടികള്
उप माती,ഉപവിഭാഗം
सब युनिट,ഉപ യൂണിറ്റ്
सब युनिट,ഉപ യൂണിറ്റ്
सबक्लास,ഉപക്ലാസ്
सबक्लेव्हियन धमनी,സബ്ക്ലാവിയൻ ധമനി
त्वचेखालील,Subcutaneeave
सबफिब्रे,ഉപഫിബ്രെ
व्यक्तिनिष्ठ दृष्टीकोन,ആത്മനിഷ്ഠമായ സമീപനം
सबलिंगुअल ग्रंथी,ഗൾബ്യൂവൽ ഗ്രന്ഥി
सबमॅन्डिब्युलर गॅंग्लियन,മുപ്പത്തിയ ഗാംഗ്ലിയൻ
सबमॅन्डिब्युलर लाळ ग्रंथी,ഉപരിതല ഗ്രന്ഥി
बुडले,വെള്ളത്തിൽ
पाण्यात बुडलेले,വെള്ളത്തിൽ മുങ്ങിയ ഇല
बुडवणे,മുത്തം
सबमेटेसेन्ट्रिक,കീസംമുട്ടറിന്
सबमुकोसा,സബ്മുകുസോസ
सबमुकोसा,സബ്മുകുസോസ
उपनगर जहाज,ഉപശ്വര കപ്പൽ
सुबोफेजियल गॅंग्लियन,ഉപസോഫേഷ്യൽ ഗാംഗ്ലിയൻ
उप -लोकसंख्या,ഉപവിഭാഗം
उपप्रजाती,ഉപജാതികൾ
सबस्टेज कंडेन्सर,ക്രമീകരണശാല
प्रतिस्थापन,പകരമാറ്റം
सबस्टोमॅटल चेंबर,പ്രെസ്റ്റമാറ്റൽ ചേമ്പർ
सब्सट्रेट-बाइंडिंग साइट,സബ്സ്റ്റേറ്റ്-ബൈൻഡിംഗ് സൈറ്റ്
सब्सट्रेट,കെ.ഇ.
सब्सट्रेट,കെ.ഇ.
सबस्ट्रेटम,സബ്സ്ട്രാറ്റം
उपोष्णकटिबंधीय,ശപഥം
सबट्यूब्यूल,Subtubule
सलग उच्च ट्रॉफिक पातळी,തുടർച്ചയായ ഉയർന്ന ട്രോഫിക് ലെവൽ
सक्सीनेट डिहायड्रोजनेस,Suspate dehyprogeenase
सक्सिनिक डिहायड्रोजनेस,സുമിനിക് ഡെഹൈഡ്രോജെനേസ്
सक्सिनिल कोएन्झाइम,Sucsinil Cozenyme
सुकुलन्स,തടസ്സം
रसदार,ചൂഷണം
शोषक,സക്കർ
शोषक,സക്കർ
शोषक मासे,സക്കർ ഫിഷ്
शोषक मूळ,കുടിലുകളുടെ റൂട്ട്
सुक्रोज,സുക്രഫ്
साखर,പഞ്ചസാര
सल्कस (लहान खोबणी),സൾക്കസ് (ചെറിയ തോപ്പ്)
गंधक,സൾഫൂർ
सल्फर ग्रॅन्यूल,സൾഫർ ഗ്രാനുലേ
सनहॅम्प,സൂഹെംപ്പ്
सनड्यू,സാദ്രുവപ്രദേശം
बुडलेले स्टोमाटा,മുങ്കെൻ സ്റ്റോമറ്റ
सूर्यप्रकाश,സൂരപകാശം
सुपरक्लास,സൂപ്പർക്ലാസ്
सुपर कॉलिंग,സൂപ്പർ കോയിലിംഗ്
श्रेष्ठ आणि निकृष्ट पालिया,മികച്ചതും താഴ്ന്നതുമായ പാലിയ
सुपीरियर सेरेबेलर पेडनकल,മികച്ച സെറിബെല്ലാർ പെഡങ്കിൾ
उत्कृष्ट कोलिक्युलस,മികച്ച കോളിക്ലസ്
उत्कृष्ट महिला,മികച്ച സ്ത്രീ
श्रेष्ठ नर,മികച്ച പുരുഷന്
सुपीरियर मेसेन्टरिक गॅंग्लियन,മികച്ച മെസെന്ററിക് ഗാംഗ്ലിയൻ
उत्कृष्ट अंडाशय,മികച്ച അണ്ഡാശയം
अलौकिक,അസന്യായ
सुपरपॉड,അതിശയകരമായ
सुपरस्क्रिप्ट,സൂപ്പർസ്ക്രിപ്റ്റ്
सुपरस्क्रिप्ट,സൂപ്പർസ്ക്രിപ്റ്റ്
सुप्रोओफेजियल गॅंग्लियन,സുപ്രൈസോഫേഷ്യൽ ഗാംഗ്ലിയൻ
सुपरस्कापुला,സുപാസ്കപ്പുല
पृष्ठभाग प्रतिजैविक,ഉപരിതല ആന്റിജൻ
पृष्ठभागाचे क्षेत्रफळ,ഉപരിതല പ്രദേശം
पृष्ठभाग रहिवासी,ഉപരിതല നിവാസി
पृष्ठभाग निर्जंतुकीकरण,ഉപരിതല വന്ധ്യംകരണം
शस्त्रक्रिया,ശസ്ത്രക്രിയ
शस्त्रक्रिया हस्तक्षेप,ശസ്ത്രക്രിയാ ഇടപെടൽ
सरोगेट आई,സരോഗേറ്റ് അമ്മ
सर्व्हायव्हल,അതിജീവനം
संवेदनशीलता,സാധ്യത
निलंबन संस्कृती,സസ്പെൻഷൻ സംസ്കാരം
निलंबन अस्थिबंधन,സംശയാസ്പദമായ ലിഗമെന്റ്
शाश्वत शेती,സുസ്ഥിര കൃഷി
शाश्वत विकास,സുസ്ഥിര വികസനം
सिव्हन,ഉറച്ചുനിൽക്കുക
Swedberg युनिट,സ്വെഡ്ബെർഗ് യൂണിറ്റ്
शेपूट फुलपाखरू गिळंकृत करा,വാലുള്ള തൈല ചിത്രശലഭം വിഴുങ്ങുക
गिळंकृत,വിഴുങ്ങൽ
दलदलीचा,ചതുപ്പുനിലം
झुंड,ജനക്കൂട്ടം
घाम,വിയര്ക്കുക
घाम ग्रंथी,വിയർപ്പു ഗ്രന്ഥി
घाम येणे,വിയർപ്പ്
घाम येणे,വിയർപ്പ്
गोड क्लोव्हर,സ്വീറ്റ് ക്ലോവർ
स्विस चीज,സ്വിസ് ചീസ്
तलवार मासे,കൊമ്പൻസ്രാവ്
पहारेकरी मासे,വാൾടെയിൽ മത്സ്യം
सायकॉन,പങ്ക്
सायकॉनस,സൈകോൺ
प्रतीक,സിംഹിപ്പിയൻ
सहजीवन,ശകിട്ടിയായ
सहजीवन,കൈശീയമാക്കല്
सहजीवन नायट्रोजन फिक्सर,സിമ്പിറ്റിക് നൈട്രജൻ ഫിക്സർ
सहजीवन नायट्रोजन फिक्सेशन,സിമ്പിറ്റിക് നൈട്രജൻ ഫിക്സേഷൻ
चिन्ह,പതീകം
प्रतीकात्मक,പതീകാത്മകമായ
सममितीय,സമമിതി
सहानुभूतीशील,കരുണാര്ദമായ
सहानुभूतीशील गॅंग्लियन साखळी,സഹതാപ ഗാംഗോൺ ശൃംഖല
सहानुभूती विशिष्ट,സിമെപ്പാട്രിക് തരം
सिम्फिसिस,സിംഹസിസ്
सिम्प्लॅझम,സിംപ്ലാസ്
सिम्प्लास्टिक पथ,Smlatical path
सिमपोर्ट,സിസ്റ്റി
Synapse,സിട്രസേബ്
Synapsid,സാപ്പ്സിഡ്
Synapsiss,സിപ്ലിഫിക്കേഷൻ
Synapsiss,സിപ്ലിഫിക്കേഷൻ
सिनॅप्टिक फाट,സിനാപ്റ്റിക് പിളർപ്പ്
सिनॅप्टिक नॉब (गाठ),സിനാപ്റ്റിക് നോബ് (നോട്ട്)
सिनॅप्टिक वेसिकल,സിനാപ്റ്റിക് വെസിക്കിൾ
