Punjabi,Tamil
ਅਰਧ-ਪੂਰਕ,அரை நிரப்பு
ਅੱਧਾ ਸੰਤੁਲਨ,பாதி சமநிலை
ਅੱਧਾ ਫਰਮੀ ਪੱਧਰ,பாதி ஃபெர்மி நிலை
ਅਰਧ-ਨਿਰਪੱਖ ਅਨੁਮਾਨ,அரை நடுநிலை தோராயம்
ਅਰਧ ਸਥਿਰ ਅਨੁਮਾਨ,அரை நிலையான தோராயம்
ਅਰਧ ਸਥਿਰ ਰਾਜ ਵਿਸ਼ਲੇਸ਼ਣ,அரை நிலையான நிலை பகுப்பாய்வு
ਚਤੁਰਭੁਜ ਕੋਡਿੰਗ,குவாட்டர்னரி குறியீட்டு முறை
ਲਾਈਨ ਟਾਈਮ,வரி நேரம்
ਸੰਕੇਤ ਬਿੰਦੂ,குறிப்பு புள்ளி
ਕੇਨ-ਮੈਕਲਸਕੀ ਵਿਧੀ,கெய்ன்-மெக்லஸ்கி முறை
ਪ੍ਰਤੀਯੋਗੀ ਪੜਾਅ,போட்டி நிலை
ਗੈਰ-ਮੁਕਾਬਲੇ ਵਾਲੀ ਨਿਯੁਕਤੀ,போட்டியற்ற பணி
ਰਾਡਾਰ,ரேடார்
ਰਾਡਾਰ ਅਲਟੀਮੀਟਰ,ரேடார் உயரமானி
ਰਾਡਾਰ ਬੈਂਡ,ரேடார் இசைக்குழு
ਰਾਡਾਰ ਬੀਕਨ,ரேடார் கலங்கரை விளக்கம்
ਰਾਡਾਰ ਨਿਗਰਾਨੀ,ரேடார் கண்காணிப்பு
ਰਾਡਾਰ ਰੇਂਜ ਸਮੀਕਰਨ,ரேடார் வரம்பு சமன்பாடு
ਰੇਡੀਅਨ,ரேடியன்கள்
ਰੇਡੀਅਨ ਬਾਰੰਬਾਰਤਾ,ரேடியன் அதிர்வெண்
ਰੇਡੀਅਨ ਆਰਟ ਵਿਸਥਾਪਨ,ரேடியன் கலை இடப்பெயர்ச்சி
ਰੇਡੀਏਟਿਡ ਦਖਲਅੰਦਾਜ਼ੀ,கதிர்வீச்சு குறுக்கீடு
ਰੇਡੀਏਸ਼ਨ,கதிர்வீச்சு
ਰੇਡੀਏਸ਼ਨ ਕੋਣ,கதிர்வீச்சு கோணம்
ਰੇਡੀਏਸ਼ਨ ਕਠੋਰਤਾ,கதிர்வீச்சு கடினத்தன்மை
ਰੇਡੀਏਸ਼ਨ ਦੇ ਮਾੜੇ ਪ੍ਰਭਾਵ,கதிர்வீச்சு பக்க விளைவுகள்
ਰੇਡੀਏਸ਼ਨ ਦੀ ਤੀਬਰਤਾ,கதிர்வீச்சு தீவிரம்
ਰੇਡੀਏਸ਼ਨ ਪੈਟਰਨ,கதிர்வீச்சு முறை
ਰੇਡੀਏਸ਼ਨ ਥਰਮਾਮੀਟਰ,கதிர்வீச்சு வெப்பமானி
ਰੇਡੀਏਸ਼ਨ ਪ੍ਰਤੀਰੋਧ,கதிர்வீச்சு எதிர்ப்பு
ਰੇਡੀਏਸ਼ਨ ਮਿਆਰ,கதிர்வீச்சு தரநிலை
ਰੇਡੀਓ ਕੋਇਲ ਐਂਟੀਨਾ,ரேடியோ சுருள் ஆண்டெனா
ਰੇਡੀਓ ਸੰਚਾਰ,வானொலி தொடர்பு
ਰੇਡੀਓ ਸਥਿਤੀ,ரேடியோ நோக்குநிலை
ਰੇਡੀਓ ਹਿੱਸੇ,ரேடியோ உறுப்பு
ਰੇਡੀਓ ਨਿਕਾਸ,ரேடியோ உமிழ்வு
ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਐਂਪਲੀਫਾਇਰ,ரேடியோ அலைவரிசை பெருக்கி
ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਪੁਲ,ரேடியோ அலைவரிசை பாலம்
ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਮਾਪ,ரேடியோ அலைவரிசை அளவீடு
ਰੇਡੀਓ ਹੋਰੀਜ਼ਨ,வானொலி அடிவானம்
ਰੇਡੀਓ ਰੋਸ਼ਨੀ,ரேடியோ ஒளி
ਰੇਡੀਓ ਰਿਸੀਵਰ,ரேடியோ ரிசீவர்
ਰੇਡੀਓ ਟੈਲੀਗ੍ਰਾਫੀ,வானொலி தந்தி
ਰੇਡੀਓ ਟੈਲੀਫੋਨ ਕੋਡ,ரேடியோ தொலைபேசி குறியீடு
ਰੇਡੀਓ ਤਰੰਗ,ரேடியோ அலை
ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਚੋਕ,ரேடியோ அலைவரிசை மூச்சுத் திணறல்
ਰੇਡੀਓ ਪੇਜਿੰਗ,ரேடியோ பேஜிங்
ਰੇਡੀਓ ਤਰੰਗ ਸੰਚਾਰ,ரேடியோ அலை பரிமாற்றம்
ਮੂਲ ਬਿੰਦੂ,ரேடிக்ஸ் புள்ளி
ਐਲੀਵੇਟਿਡ ਕੋਸਾਈਨ ਜਵਾਬ,உயர்ந்த கொசைன் பதில்
ਰਮਨ ਪ੍ਰਭਾਵ,ராமன் விளைவு
ਰਮਨ ਲੇਜ਼ਰ,ராமன் லேசர்
ਸੰਭਾਵੀ ਜਨਰੇਟਰ,வாய்ப்புள்ள ஜெனரேட்டர்
ਸੰਭਾਵੀ ਲਹਿਰ ਫਾਰਮ,வாய்ப்புள்ள அலை வடிவம்
ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,சீரற்ற மாறி
ਬੇਤਰਤੀਬ ਵੇਵਫਾਰਮ,சீரற்ற அலைவடிவம்
ਸੀਮਾ ਸਵਿੱਚ,வரம்பு சுவிட்ச்
ਰਾਸਟਰ,ராஸ்டர்
ਰਾਸਟਰ ਲਾਈਨ,ராஸ்டர் கோடு
ਰਾਸਟਰ ਸਕੈਨਿੰਗ,ராஸ்டர் ஸ்கேனிங்
ਦਰ ਪ੍ਰਭਾਵ,விகிதம் விளைவு
ਸੰਚਾਰ ਦਰ,பரிமாற்ற வீதம்
ਸਥਿਰ ਬਾਰੰਬਾਰਤਾ ਵਿਵਹਾਰ,நிலையான அதிர்வெண் விலகல்
ਰੇਟਿੰਗ,மதிப்பீடு
ਅਨੁਪਾਤ ਵਾਲੇ ਪਾਸੇ,விகிதம் பக்கங்கள்
ਅਨੁਪਾਤ ਸੂਚਕ,விகிதம் காட்டி
ਅਨੁਪਾਤ ਉਲਟ,விகிதம் தலைகீழ்
ਅਸਪਸ਼ਟ ਵਿਸਥਾਪਨ ਰਜਿਸਟਰ ਕਦਮ,சமமற்ற இடப்பெயர்ச்சி பதிவு படி
ਅਨੁਪਾਤਕ ਐਨਾਲਾਗ ਤੋਂ ਡਿਜੀਟਲ ਪਰਿਵਰਤਕ,ரேடியோமெட்ரிக் அனலாக் முதல் டிஜிட்டல் மாற்றி
ਰੇ,ரே
ਬੀਮ ਆਪਟਿਕਸ,கற்றை ஒளியியல்
ਰੇ ਟਰੇਸ,கதிர் சுவடு
ਬੀਮ ਇਕਸਾਰਤਾ,கற்றை ஒற்றுமை
Raleigh ਮਾਪਦੰਡ,ராலே அளவுகோல்
ਰੇਲੇ ਘਣਤਾ ਫੰਕਸ਼ਨ,Rayleigh அடர்த்தி செயல்பாடு
Raleigh ਸਕੈਟਰਿੰਗ ਨੁਕਸਾਨ,ராலே சிதறல் இழப்பு
"ਟੈਲੀਪ੍ਰਿੰਟਰ, ਟੈਲੀਪ੍ਰਿੰਟਰ","டெலிபிரிண்டர், டெலிபிரிண்டர்"
ਬੀਮ ਟ੍ਰੈਜੈਕਟਰੀ,கற்றை பாதை
rc ਕਪਲਡ ਐਂਪਲੀਫਾਇਰ ਰੇਸਿਸਟੈਂਸ-ਹੋਲਡਰ ਐਂਪਲੀਫਾਇਰ,ஆர்சி இணைக்கப்பட்ட பெருக்கி எதிர்ப்பு-ஹோல்டர் பெருக்கி
rc.low ਪਾਸ ਫਿਲਟਰ,rc.low pass வடிகட்டி
ਆਰਸੀ-ਜਾਲ,ஆர்சி-பொறி
rc ਔਸਿਲੇਟਰ,ஆர்சி ஆஸிலேட்டர்
rc ਕਲਾ ਵਿਸਥਾਪਨ ਔਸਿਲੇਟਰ,ஆர்சி கலை இடப்பெயர்ச்சி ஆஸிலேட்டர்
ਪਹੁੰਚ,அடைய
ਰੀਬਾਉਂਡ,மீண்டும் எழுகிறது
ਪ੍ਰਤੀਕਰਮ ਚੱਕਰ ਸੈੱਟ,எதிர்வினை வட்டம் தொகுப்பு
ਪਿਛਾਖੜੀ ਕੁੰਡਲੀ,பிற்போக்கு ஜாதகம்
ਪ੍ਰਤੀਕਰਮ ਜੋੜ,எதிர்வினை இணைப்பு
ਪ੍ਰਤੀਕਰਮ ਮਾਡਿਊਲੇਟਰ,எதிர்வினை மாடுலேட்டர்
ਪ੍ਰਤੀਕਰਮ ਰੀਲੇਅ,எதிர்வினை ரிலே
ਪ੍ਰਤੀਕਿਰਿਆ ਟਿਊਬ,எதிர்வினை குழாய்
ਪ੍ਰਤੀਕਰਮ ਸ਼ਾਟ,எதிர்வினை ஷாட்
ਪ੍ਰਤੀਕਿਰਿਆਸ਼ੀਲ ਤੱਤ,எதிர்வினை உறுப்பு
ਪ੍ਰਤੀਕਰਮ ਕਾਰਕ,எதிர்வினை காரணி
ਪ੍ਰਤੀਕਿਰਿਆਸ਼ੀਲ ਆਇਨ ਐਚਿੰਗ,எதிர்வினை அயனி பொறித்தல்
ਪ੍ਰਤੀਕਿਰਿਆਸ਼ੀਲ ਪਲਾਜ਼ਮਾ ਇਰੋਸ਼ਨ,எதிர்வினை பிளாஸ்மா அரிப்பு
ਪ੍ਰਤੀਕਿਰਿਆਸ਼ੀਲ ਥੁੱਕ,எதிர்வினை தெளிப்பான்
ਰਿਐਕਟਰ,அணுஉலை
ਆਰਡਰ ਪੜ੍ਹੋ,வரிசையைப் படிக்கவும்
ਸਿਰਫ਼ ਪੜ੍ਹੋ ਪਤਾ,படிக்க மட்டும் முகவரி
ਸਿਰਫ਼ ਪੜ੍ਹੋ ਰਜਿਸਟਰ,படிக்க மட்டும் பதிவு
ਅਸਲੀ ਸ਼ਕਤੀ,உண்மையான சக்தி
ਅਸਲ ਸੰਭਾਵੀ ਸਰੋਤ,உண்மையான சாத்தியமான ஆதாரம்
ਬੈਕ ਗੈਪ ਰਿਕਾਰਡਰ ਸਿਰ,பின் இடைவெளி ரெக்கார்டர் தலை
ਪ੍ਰਾਪਤਕਰਤਾ,பெறுபவர்
ਪ੍ਰਾਪਤਕਰਤਾ ਅਨੁਕੂਲਤਾ,ரிசீவர் சீரமைப்பு
ਰਿਸੀਵਰ ਸ਼ੋਰ,ரிசீவர் சத்தம்
ਸੰਭਾਵੀ ਪ੍ਰਾਪਤ ਕਰਨਾ,திறனைப் பெறுதல்
ਰੀਚਾਰਜਯੋਗ ਬੈਟਰੀ,மீண்டும் ஆற்றல் ஏற்ற வல்ல மின்கலம்
ਪਰਸਪਰਤਾ ਪ੍ਰਮੇਯ,பரஸ்பர தேற்றம்
ਪੁਨਰ ਨਿਰਮਾਣ ਫਿਲਟਰ,மறுகட்டமைப்பு வடிகட்டி
ਰਿਕਾਰਡ ਪਲੇਅਰ,சாதனை வீரர்
ਪੁਰਾਲੇਖ ਵਿਗਿਆਨੀ,காப்பக நிபுணர்
ਰਿਕਾਰਡਿੰਗ,பதிவு
ਰਿਕਾਰਡਿੰਗ ਪ੍ਰੀ-ਇਕੁਅਲਾਈਜ਼ਰ,பதிவு முன் சமநிலைப்படுத்தி
ਰਿਕਵਰੀ ਦੀ ਮਿਆਦ,மீட்பு காலம்
ਆਇਤਾਕਾਰ ਸਕੈਨਿੰਗ,செவ்வக ஸ்கேனிங்
ਆਇਤਾਕਾਰ ਲਹਿਰ,செவ்வக அலை
ਆਇਤਾਕਾਰ ਤਰੰਗ ਮਾਰਗ,செவ்வக அலை பாதை
ਅਮੋਰਟਾਈਜ਼ੇਸ਼ਨ,பணமதிப்பு நீக்கம்
ਸੁਧਾਰਕ,திருத்தி
ਸੋਧਣ ਵਾਲਾ ਕੈਪੇਸੀਟਰ,திருத்தும் மின்தேக்கி
ਰੀਕਟੀਫਾਇਰ ਗੇਜ,ரெக்டிஃபையர் கேஜ்
ਰਿਫਲੈਕਸ ਸਮੀਕਰਨ,அனிச்சை சமன்பாடு
ਰੀਸਾਈਕਲ ਕਰੋ,மறுசுழற்சி
ਖੂਨ ਦਾ ਸ਼ੋਰ,இரத்த சத்தம்
ਵਾਧੂ ਪ੍ਰਾਪਤਕਰਤਾ,கூடுதல் பெறுதல்
ਰਿਡੰਡੈਂਸੀ,பணிநீக்கம்
ਰੀਡ ਸਵਿੱਚ,நாணல் சுவிட்ச்
ਰੀਡ-ਸੋਲੋਮਨ ਬਲਾਕ ਕੋਡ,ரீட்-சாலமன் தொகுதி குறியீடு
ਹਦਾਇਤ ਧਾਰਨਾ,அறிவுறுத்தல் வைத்திருத்தல்
ਕੋਆਰਡੀਨੇਟਸ,ஒருங்கிணைப்புகள்
"ਹਵਾਲਾ ਦਿਸ਼ਾ, ਆਵਾਜ਼, ਖੰਭੇ","குறிப்பு திசை, ஒலி, துருவம்"
ਹਵਾਲਾ ਸੰਧੀ,குறிப்பு ஒப்பந்தம்
ਹਵਾਲਾ ਧਰੁਵੀਤਾ,குறிப்பு துருவமுனைப்பு
ਹਦਾਇਤ ਟਰਮੀਨਲ,அறிவுறுத்தல் முனையம்
ਪ੍ਰਤੀਬਿੰਬਿਤ ਲੋਡ,பிரதிபலித்த சுமை
ਰਿਫਲੈਕਟਿਵ ਇੰਡੈਕਸ,பிரதிபலிப்பு குறியீடு
ਪ੍ਰਤੀਬਿੰਬ ਮਾਪ,பிரதிபலிப்பு அளவீடு
ਪ੍ਰਤੀਬਿੰਬ ਬਿਨਾ ਮੇਲ,பிரதிபலிப்பு இல்லாமல் பொருந்துகிறது
ਰਿਫਲੈਕਟਰ ਤਰਲ ਕ੍ਰਿਸਟਲ ਟਿਓਡ,பிரதிபலிப்பான் திரவ படிக டியோட்
ਪ੍ਰਤੀਬਿੰਬ ਗੇਜ,பிரதிபலிப்பு அளவுகோல்
ਰਿਫਲੈਕਟਰ,பிரதிபலிப்பான்
ਪ੍ਰਤੀਬਿੰਬਿਤ ਡਿਸ਼,பிரதிபலிப்பு டிஷ்
ਰਿਫਲੈਕਟਰ ਮੋਡੀਊਲ,பிரதிபலிப்பான் தொகுதி
ਪ੍ਰਤੀਬਿੰਬ klystron,பிரதிபலிப்பு கிளைஸ்ட்ரான்
ਰੀਫਲੋ ਸੋਲਡਰਿੰਗ,reflow சாலிடரிங்
ਰਿਫ੍ਰੈਕਟਿਵ ਇੰਡੈਕਸ,ஒளிவிலகல்
ਰਿਫ੍ਰੈਕਟਿਵ ਇੰਡੈਕਸ ਸੈਕਸ਼ਨ,ஒளிவிலகல் குறியீடு பிரிவு
ਮੈਮੋਰੀ ਰਿਕਵਰੀ,நினைவக மீட்பு
"ਪੁਨਰਜਨਮ, ਪੁਨਰ ਜਨਮ","மீளுருவாக்கம், மீளுருவாக்கம்"
ਮੁੜ ਤੈਨਾਤ ਤੁਲਨਾਕਾਰ,மறுபகிர்வு ஒப்பீட்டாளர்
ਰੀਜਨਰੇਟਿਵ ਸਕਾਰਾਤਮਕ ਐਂਪਲੀਫਾਇਰ,மீளுருவாக்கம் நேர்மறை பெருக்கி
ਖੇਤਰੀ ਕੇਂਦਰ,பிராந்திய மையம்
ਖੇਤਰੀ ਚੈਨਲ,பிராந்திய சேனல்
ਰਜਿਸਟਰ,பதிவு
ਰਜਿਸਟਰਾਰ,பதிவாளர்
ਰੀਜਨਰੇਟਿਵ ਰਿਸੀਵਰ,மீளுருவாக்கம் பெறுபவர்
ਨਿਯੰਤਰਿਤ ਬਿਜਲੀ ਸਪਲਾਈ,கட்டுப்படுத்தப்பட்ட மின்சாரம்
ਨਿਯਮ,ஒழுங்குமுறை
ਰੀ-ਐਂਟਰੀ ਰੈਜ਼ੋਨੇਟਰ,மறு நுழைவு ரெசனேட்டர்
ਰੱਦ ਕਰਨ ਵਾਲਾ ਬੈਂਡ,ரத்து இசைக்குழு
ਰੱਦ ਸਰਕਟ,சுற்று ரத்து
ਰੱਦ ਕਰਨ ਦੀ ਦਰ,ரத்து விகிதம்
ਰਿਸ਼ਤੇਦਾਰ ਸਟੋਮਾ,உறவினர் ஸ்டோமா
ਰਿਸ਼ਤੇਦਾਰ ਡਾਈਇਲੈਕਟ੍ਰਿਕ ਸਥਿਰ,தொடர்புடைய மின்கடத்தா மாறிலி
ਰਿਸ਼ਤੇਦਾਰ ਤੀਬਰਤਾ ਸ਼ੋਰ,ஒப்பீட்டு தீவிரம் சத்தம்
ਰਿਸ਼ਤੇਦਾਰ ਪਾਰਦਰਸ਼ਤਾ,உறவினர் ஊடுருவல்
"ਸਾਪੇਖਿਕ ਇਲੈਕਟ੍ਰੋਨੇਗੈਟੀਵਿਟੀ, ਸਾਪੇਖਿਕ ਡਾਈਲੈਕਟ੍ਰਿਕ","சார்பு எலக்ட்ரோநெக்டிவிட்டி, சார்பு மின்கடத்தா குறியீட்டு"
"ਆਰਾਮ ਔਸਿਲੇਟਰ, ਆਰਾਮ ਵੇਵ ਜਨਰੇਟਰ","தளர்வு ஆஸிலேட்டர், தளர்வு அலை ஜெனரேட்டர்"
ਰੀਲੇਅ,ரிலே
ਭਰੋਸੇਯੋਗਤਾ,நம்பகத்தன்மை
ਰੀਅਲਾਈਨਮੈਂਟ ਟੇਪ ਟਾਪ-ਆਟੋ,மறுசீரமைப்பு நாடா மேல்-தானாக
ਕਾਲਮ,நெடுவரிசை
ਕਾਲਮ ਰਿਸੀਵਰ ਟ੍ਰਾਂਸਡਿਊਸਰ,நெடுவரிசை பெறுதல் மின்மாற்றி
"ਬਾਕੀ, ਬਾਕੀ","மீதி, மீதி"
ਚੁੰਬਕਤਾ,காந்தவியல்
ਆਰ-ਈ-ਮਾਡਲ,ஆர்-இ-மாடல்
ਰਿਮੋਟ ਕੰਟਰੋਲ ਕਮਾਂਡ,ரிமோட் கண்ட்ரோல் கட்டளை
ਰਿਮੋਟ ਸੈਂਸਿੰਗ ਲਾਈਨ,ரிமோட் சென்சிங் லைன்
ਰਿਮੋਟ ਭੇਜਣ ਵਾਲਾ (ਸੰਚਾਰਕ),தொலை தொடர்பாளர் (தொடர்பாளர்)
ਰਿਮੋਟ ਵੋਲਟੇਜ ਸੈਂਸਿੰਗ,தொலை மின்னழுத்த உணர்திறன்
ਆਪਣੀ ਡਿਸਕ ਡਰਾਈਵ,சொந்த வட்டு இயக்கி
rem ਹਦਾਇਤ,ரெம் அறிவுறுத்தல்
ਆਵਰਤੀ ਕੁੰਡਲੀ,தொடர் ஜாதகம்
ਵਾਪਸ ਲੈਣ ਵਾਲਾ,திரும்பப் பெறுபவர்
ਦੁਹਰਾਓ ਇੰਕੋਡਿੰਗ,மீண்டும் மீண்டும் குறியாக்கம்
ਦੁਹਰਾਉਣ ਦੀ ਦਰ,மீண்டும் மீண்டும் விகிதம்
ਦੁਹਰਾਉਣ ਵਾਲਾ ਤਰੰਗ,மீண்டும் மீண்டும் அலைவடிவம்
ਪ੍ਰਤੀਕ੍ਰਿਤੀ,பிரதி
ਵਾਪਸ ਲੈਣ ਦੀ ਮੋਟਰ,திரும்பப் பெறும் மோட்டார்
ਟਰਮੀਨਲ ਨੂੰ ਬਹਾਲ,டெர்மினல் மீட்டமை
ਬਕਾਇਆ ਵਹਾਅ ਘਣਤਾ,எஞ்சிய ஃப்ளக்ஸ் அடர்த்தி
ਰਹਿੰਦ ਜਨਰੇਟਰ,கழிவு ஜெனரேட்டர்
ਬਕਾਇਆ ਮੋਡੂਲੇਸ਼ਨ,எஞ்சிய பண்பேற்றம்
ਵਿਰੋਧ,எதிர்ப்பு
ਪ੍ਰਤੀਰੋਧ attenuator,எதிர்ப்புத் தணிப்பான்
ਪ੍ਰਤੀਰੋਧ ਬੈਂਕ,எதிர்ப்பு வங்கி
ਵਿਰੋਧ ਢਹਿ,எதிர்ப்பு சரிவு
ਵਿਰੋਧ ਪੌੜੀ,எதிர்ப்பு ஏணி
ਵਿਰੋਧ ਕਾਰਕ,எதிர்ப்பு காரணி
ਰੋਧਕ ਸਰੋਤ,எதிர்ப்பு மூல
ਵਿਰੋਧ ਿਲਵਿੰਗ,எதிர்ப்பு வெல்டிங்
ਵਿਰੋਧ ਤਾਰ,எதிர்ப்பு கம்பி
ਪ੍ਰਤੀਰੋਧ ਸੰਵੇਦਕ ਰੀਲੇਅ,எதிர்ப்பு உணர்திறன் ரிலே
ਪ੍ਰਤੀਰੋਧ ਤਾਰ ਤਣਾਅ ਗੇਜ,எதிர்ப்பு கம்பி திரிபு அளவு
ਪ੍ਰਤੀਰੋਧਕਤਾ,எதிர்ப்பாற்றல்
ਵਿਰੋਧ ਕੋਰ,எதிர்ப்பு மையம்
"ਭੰਗ, ਵਿਭਿੰਨਤਾ, ਖੰਡਨ","கலைத்தல், வேறுபாடு, மறுப்பு"
ਹੱਲ ਕਰਨ ਦੀ ਸ਼ਕਤੀ,தீர்வுத்திறன்
ਅੰਤਰ ਸਮਾਂ,வேறுபாடு நேரம்
ਗੂੰਜ,அதிர்வு
ਗੂੰਜ ਵਕਰ,அதிர்வு வளைவு
ਗੂੰਜਦਾ antenna,ஒத்ததிர்வு ஆண்டெனா
"ਗੂੰਜ cavity, cavity","அதிர்வு குழி, குழி"
ਗੂੰਜਦਾ ਸਰਕਟ,ஒத்ததிர்வு சுற்று
ਗੂੰਜਦਾ ਸਰਕਟ ਔਸਿਲੇਟਰ,ஒத்ததிர்வு சுற்று ஆஸிலேட்டர்
ਗੂੰਜਦਾ,எதிரொலிக்கும்
ਜਵਾਬ ਵਕਰ,பதில் வளைவு
ਜਵਾਬ ਸਮਾਂ,பதில் நேரம்
ਜਵਾਬਦੇਹੀ,பதிலளிக்கும் தன்மை
ਦੁਬਾਰਾ ਪੇਸ਼ ਕੀਤਾ,மீண்டும் அறிமுகப்படுத்தப்பட்டது
ਬਰੇਕ ਬਾਰੰਬਾਰਤਾ,இடைவெளி அதிர்வெண்
ਪ੍ਰਵੇਗ ਟੈਸਟ,முடுக்கம் சோதனை
ਦੇਰੀ ਦੀ ਸੰਭਾਵਨਾ,தாமதமான சாத்தியம்
ਪ੍ਰਵੇਗਿਤ ਵੈਕਟਰ ਸੰਭਾਵੀ,துரிதப்படுத்தப்பட்ட திசையன் திறன்
ਦ੍ਰਿੜਤਾ,விடாமுயற்சி
ਮੋਨੋਸਟੈਟਿਕ ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ,monostatic multivibrator
ਪੂਰਵ ਕਾਰਵਾਈ ਕੁੰਡਲੀ,நடவடிக்கைக்கு முந்தைய ஜாதகம்
ਵਾਪਸ ਰਿਫਲੈਕਟਰ,பின் பிரதிபலிப்பான்
ਵਾਪਸੀ ਆਰਡਰ,திரும்ப ஆர்டர்
ਵਾਪਸੀ ਦਾ ਨੁਕਸਾਨ,இழப்பு திரும்ப
ਰਿਗਰੈਸ਼ਨ ਅਨੁਪਾਤ ਸਕਾਰਾਤਮਕ ਐਂਪਲੀਫਾਇਰ,பின்னடைவு விகிதம் நேர்மறை பெருக்கி
ਉਲਟ AGC,தலைகீழ் AGC
"ਉਲਟ ਪੱਖਪਾਤ, ਉਲਟ ਪੱਖਪਾਤ","தலைகீழ் சார்பு, தலைகீழ் சார்பு"
ਉਲਟ ਫ੍ਰੈਕਚਰ,தலைகீழ் முறிவு
ਉਲਟ ਕਾਰਵਾਈ,தலைகீழ் செயல்பாடு
ਰਿਕਵਰੀ ਟਾਈਮ,மீட்பு நேரம்
ਉਲਟਾ ਸੰਤ੍ਰਿਪਤ ਕਰੰਟ,தலைகீழ் நிறைவுற்ற மின்னோட்டம்
ਰਿਵਰਸ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਇੰਪੁੱਟ,தலைகீழ் பரிமாற்ற உள்ளீடு
ਉਲਟ ਵੋਲਟੇਜ ਰੀਚਾਰਜ ਅਨੁਪਾਤ,தலைகீழ் மின்னழுத்த ரீசார்ஜ் விகிதம்
ਉਲਟ ਵੋਲਟੇਜ ਲਾਭ,தலைகீழ் மின்னழுத்த ஆதாயம்
ਵਿਰੋਧੀ ਕਾਊਂਟਰ,கவுண்டர் கவுண்டர்
ਉਲਟਣਯੋਗ ਮੋਟਰ,மீளக்கூடிய மோட்டார்
ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਪ੍ਰਤੀਰੋਧਤਾ,ரேடியோ அதிர்வெண் நோய் எதிர்ப்பு சக்தி
ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਦਖਲ,ரேடியோ அலைவரிசை குறுக்கீடு
ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਪੜਤਾਲ,ரேடியோ அலைவரிசை ஆய்வு
ਆਰਐਫ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਲਾਈਨ,RF டிரான்ஸ்மிஷன் லைன்
r-f ਮੋਡੀਊਲੇਟਰ,r-f மாடுலேட்டர்
"ਰੀਓਸਟੈਟ, ਵੇਰੀਏਬਲ ਪ੍ਰਤੀਰੋਧ","rheostat, மாறி எதிர்ப்பு"
rhombic antenna,ரோம்பிக் ஆண்டெனா
ਰਿਬਨ ਫਾਈਬਰ ਕੇਬਲ,ரிப்பன் ஃபைபர் கேபிள்
ਰਿਬਨ ਲਾਊਡਸਪੀਕਰ,ரிப்பன் ஒலிபெருக்கி
ਰਿਬਨ ਮਾਈਕ੍ਰੋਫੋਨ,ரிப்பன் ஒலிவாங்கி
ਰਿਬਨ ਕੁਨੈਕਟਰ,ரிப்பன் இணைப்பான்
ਰਿਚਰਡਸਨ ਸਮੀਕਰਨ,ரிச்சர்ட்சன் சமன்பாடு
ਛੱਲੀ ਲਹਿਰ ਪੱਟੀ,முகடு அலை பட்டை
ਰਿਗ,ரிக்
ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ ਨਿਯਮ,கடிகார விதி
ਦੱਖਣ-ਵਿਸਥਾਪਨ ਰਜਿਸਟਰ,தெற்கு இடப்பெயர்ச்சி பதிவு
ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ ਧਰੁਵੀਕਰਨ,கடிகார துருவமுனைப்பு
ਰਿੰਗ ਕਾਊਂਟਰ,மோதிர கவுண்டர்
ਰਿੰਗ ਚੁੰਬਕ,வளைய காந்தம்
ਰਿੰਗ ਟੌਪੋਗ੍ਰਾਫੀ,வளைய நிலப்பரப்பு
ਨਿਨਾਦ ਕੁੰਡਲੀ,நினாத் குண்ட்லி
ਆਵਾਜ਼ ਸਟਰੀਮ,ஒலி ஸ்ட்ரீம்
urmi ਬੈਂਡ ਐਕਸਟੈਂਸ਼ਨ,ஊர்மி பேண்ட் நீட்டிப்பு
ਊਰਜਾ ਕੈਲਕੁਲੇਟਰ,ஆற்றல் கால்குலேட்டர்
ਉਰਮੀ ਰੱਦ,ஊர்மி ரத்து
ਉਰਮੀ ਚੌੜਾਈ,ஊர்மி அகலம்
ਖਤਰਾ,ஆபத்து
ਵਾਧਾ ਦੀ ਮਿਆਦ,உயர்வு காலம்
ਉੱਚਾਈ ਸੰਵੇਦਨਸ਼ੀਲਤਾ,உயர உணர்திறன்
ਵਧ ਰਹੀ ਕੋਰ,உயரும் மைய
RLC ਫਿਲਟਰ,RLC வடிகட்டி
ਵਰਗ-ਮੱਧ-ਜੜ੍ਹ ਬਦਲਵੇਂ ਮੌਜੂਦਾ ਪੋਟੈਂਸ਼ੀਓਮੀਟਰ,சதுர-சராசரி-ரூட் மாற்று மின்னோட்டம் பொட்டென்டோமீட்டர்
