Malayalam,English
പ്രോഗ്രാം റൺ,program run
"1. പ്രോഗ്രാമർ, 2. പ്രോഗ്രാമർ",Programmer
പ്രോലോഗ്,Prolog
പ്രോം,PROM
"1. ട്രാൻസ്മിഷൻ, 2. ആംപ്ലിഫിക്കേഷൻ",Propagation
നേടാവുന്നത്,Proposition
സംരക്ഷിത കീ,protected key
സംരക്ഷണം,Protection
പ്രോട്ടോക്കോൾ,Protocol
"1. പ്രോട്ടോക്കോൾ ട്രാൻസ്ഫർ, 2. പ്രോട്ടോക്കോൾ വിവർത്തനം, 3. പ്രോട്ടോക്കോൾ വ്യാഖ്യാനം",protocol translation
വ്യാജ കോഡ്,pseudo code
"1.പബ്ലിക് ഡാറ്റ, 2.പബ്ലിക് ഡാറ്റ നെറ്റ്‌വർക്ക്",public data network
"1.പബ്ലിക് ഡൊമെയ്ൻ, 2.പബ്ലിക് ഡൊമെയ്ൻ",public domain
പൊതു കീ എൻക്രിപ്ഷൻ,public key encripting
പൾസ്,Pulse
പൾസ് കോഡ് മോഡുലേഷൻ,pulse code modulation
പൾസ് ഡിജിറ്റൽ മോഡുലേഷൻ (PDM),pulse digital modulation (PDM)
സ്പന്ദാവലി,pulse train
വിരാമചിഹ്നം,Punctuation
"സമ്മർദ്ദം, പൂരിപ്പിക്കുക",Push
ഓട്ടോമാറ്റ ഡൗൺലോഡ് ചെയ്യുക,push down automata
ലംബ പട്ടിക,pushup list
ചതുർഭുതം,quad density
"1.യോഗ്യത, 2.യോഗ്യത",Qualification
ക്വാണ്ടിഫയർ,Quantifier
കണക്കാക്കാൻ,Quantize
ഘടകാംശം,Quantizer
ക്വാണ്ടം,Quantum
ക്വാണ്ടം ക്ലോക്ക്,quantum clock
"1.ക്വാണ്ടം കപുടൻ, 2.ക്വാണ്ടം കമ്പ്യൂട്ടേഷൻ",quantum computing
ഉദാഹരണ ചോദ്യം,querry by example
"1. അന്വേഷണം, 2. അന്വേഷണം",Query
ചോദ്യ ഭാഷ,query language
അന്വേഷണ പ്രോസസ്സിംഗ്,query processing
ക്യൂ,Queue
വരി മാനേജ്മെന്റ്,queue management
വരി രജിസ്റ്റർ,queue register
"1. റോ നെറ്റ്‌വർക്ക്, 2. റോ നെറ്റ്‌വർക്ക്",queuing network
വരി സിദ്ധാന്തം,queuining theory
ഫാസ്റ്റ് ആക്സസ് മെമ്മറി,quick acess memory
ക്വട്ടേഷൻ,Quotient
റേഡിയോ ഫ്രീക്വൻസി ഇടപെടൽ (RFI),radio frequency interference (RFI)
റാഡിക്സ്,Radix
റാൻഡം ആക്സസ് കമ്പ്യൂട്ടർ ഉപകരണങ്ങൾ (RACE),random access computer equipment (RACE)
റാൻഡം ആക്‌സസ് മെമ്മറി (റാം),random access memory (RAM)
ക്രമരഹിതമായ സ്കാനിംഗ്,random scan
"1.റാസ്റ്റർ, 2.റാസ്റ്റർ",Raster
റാസ്റ്റർ സ്കാനിംഗ്,raster scan
പുനർനിർമ്മാണം,re engineering
പുനരുജ്ജീവിപ്പിക്കൽ,re enlargement
"1. പ്രവേശനക്ഷമത, 2. പ്രവേശനക്ഷമത",Reachability
വായന,Read
വായന തല,read head
"1. വായിക്കാൻ മാത്രം, 2. വായിക്കാൻ മാത്രം",read only
"1. റീഡ് ഒൺലി മെമ്മറി, 2. റീഡ് ഒൺലി മെമ്മറി",read only memory
വായന എഴുത്ത് തല,read write head
"1. വായനാ ചക്രം, 2. എഴുത്ത് ചക്രം",read/write cycle
"1. റീഡിംഗ് സൈക്കിൾ, 2. റൈറ്റിംഗ് ഹെഡ്",read/write head
"1. വായനാ മെമ്മറി, 2. എഴുത്ത് മെമ്മറി",read/write
വായനക്കാരൻ,Reader
"വായന, വായന",reading
"1. വായിക്കുക, 2. പോസ്റ്റ് റീഡിംഗ്",read-out
യഥാർത്ഥ സമയം,real
"1. ദ്രുത പ്രതികരണ പ്രോസസ്സിംഗ്, 2. ഉടനടി പ്രതികരണ പ്രോസസ്സിംഗ്",real time processing
റിസീവർ,Receiver
തിരിച്ചറിയൽ യുക്തി,recognition logic
റീപ്രോഗ്രാമിംഗ് കൈമാറ്റം,Recompile
റെക്കോർഡ്,Record
"1. റെക്കോർഡിംഗ് ഹെഡ്, 2. റെക്കോർഡിംഗ് ഹെഡ്",recording head
തിരുത്താവുന്ന തെറ്റ്,recoverable error
നിവൃത്തി,Recovery
ആവർത്തന സിദ്ധാന്തം,recursim theorem
റീസൈക്ലിംഗ്,Recursion
ആവർത്തന പ്രവർത്തനം,recursive function
മിനിയേച്ചറൈസ്ഡ് ഇൻസ്ട്രക്ഷൻ സെറ്റ് കമ്പ്യൂട്ടർ (RISC),reduced instruction set computer (RISC)
ആവർത്തനം,Redundancy
"1. സ്വതന്ത്ര ഡിസ്ക്, 2. ഡിസ്കുകളുടെ അധിക നിര (ചുവപ്പ്)",redundant array of independent disks (RAID)
വീണ്ടും പ്രവേശനം,Re-entrant
വീണ്ടും എൻട്രി കോഡ്,re-entrant code
റഫറൻസ്,Reference
റഫറൻഷ്യൽ സമഗ്രത,referential integrity
പ്രതിഫലനം,Reflectivity
പ്രതിഫലനം,Reflextion
അപവർത്തനം,Refraction
പുതുക്കൽ,Refresh
പുനരുജ്ജീവനം,Regeneration
രജിസ്റ്റർ ചെയ്യുക,Register
പതിവ് വ്യാകരണം,regular grammar
ബന്ധം,Relation
റിലേഷണൽ ഡാറ്റാബേസ്,relational database
റിലേഷണൽ ഡാറ്റാബേസ് മാനേജ്മെന്റ് സിസ്റ്റം (RDBMS),relational database management system (RDBMS)
റിലേഷണൽ മോഡൽ,relational model
"1. ബന്ധു, 2. ബന്ധു",Relative
ബന്ധു വിലാസം,relative addressing
"1. റിലേ, 2. ട്രാൻസ്മിഷൻ",Relay
വിശ്വാസ്യത മോഡൽ,reliability modeling
വിശ്വസനീയം,Reliable
"1. റീലൊക്കേറ്റബിൾ കോഡ്, 2. റീലൊക്കേറ്റബിൾ ഡാറ്റ",relocatable code
ബഹുദൂരം,Remote
റിമോട്ട് ഫീഡർ,remote host
റിമോട്ട് വർക്ക് എൻട്രി,remote job entry
"1.റിമോട്ട് സെഷൻ ആരംഭം, 2.റിമോട്ട് ലോഗിൻ",remote log-in
റിമോട്ട് പ്രൊസീജർ ഇൻവോക്കേഷൻ (RPC),remote procedure call (RPC)
വിദൂര സംവേദനം,remote sensing
പേരുമാറ്റുന്നു,Rename
"1. റെൻഡറിംഗ്, 2. സമർപ്പണം",Rendering
ആവർത്തനക്കാരൻ,Repeater
ഉത്തരം,Reply
"1. അഭ്യർത്ഥന, 2. അഭ്യർത്ഥന",Request
അഭിപ്രായ അഭ്യർത്ഥന (RFC),request for comments (RFC)
"1.അഭ്യർത്ഥന പ്രോട്ടോക്കോൾ, 2. പ്രതികരണ പ്രോട്ടോക്കോൾ",request/reply protocol
ആവർത്തന പ്രോഗ്രാം,rerun program
ഗവേഷണം,Research
ചക്രം പുനഃസ്ഥാപിക്കുക,reset cycle
സ്മാരകവാദി,Resident
വ്യത്യാസം,Resolution
വിഭവങ്ങൾ,Resources
പ്രതികരണ സമയം,responsee time
"1.പുനരാരംഭിക്കുക, 2.പുനരാരംഭിക്കുക",Restart
പുനഃസ്ഥാപിക്കൽ,Restore
വീണ്ടും കണ്ടെത്തുക,Retrace
"1. വീണ്ടും അയയ്ക്കൽ, 2. വീണ്ടും ആശയവിനിമയം",Retransmission
വീണ്ടെടുക്കൽ,Retrieve
വീണ്ടും ശ്രമിക്കുക,Retry
"1.റിഗ്രഷൻ, 2.റിട്ടേൺ",Return
റിഗ്രഷൻ കോഡ്,return code
റിഗ്രഷൻ കീ,return key
വീണ്ടും ഉപയോഗിക്കാവുന്ന കോഡ്,reusable code
മാറ്റിയെഴുതാവുന്നത്,Rewritable
rgb മോണിറ്റർ,RGB monitor
റിബൺ,Ribbon
ഔദ്യോഗിക പ്രശ്നം,right issue
"1.റോബോട്ട്, 2.മെക്കാനിക്, 3.മെക്കാനിസം",Robot
"1.മെക്കാനിസ്റ്റിക് സയൻസ്, 2.മെക്കാനിസ്റ്റിക് ആന്ത്രോപോളജി",Robotics
"ശക്തമായ, ശക്തമായ",Robust
പങ്ക്,Role
വീണ്ടും ഉരുളുന്നു,roll back
വിഴുങ്ങൽ,roll in
ഒഴുക്ക്,roll out
"1. റീഡ് ഒൺലി മെമ്മറി, 2. റീഡ് ഒൺലി മെമ്മറി (റോം)",ROM
ഒറിജിനൽ,Root
പാരന്റ് ഡയറക്ടറി,root directory
ഏകദേശ പിശക്,round of error
"1. റൂട്ടർ, 2. റൂട്ടർ",Router
"റൂട്ടിംഗ്, റൂട്ടിംഗ്",Routing
RS232C ഇന്റർഫേസ്,RS232C interface
RSA എൻക്രിപ്ഷൻ,RSA encryption
rtc,RTC
വർക്ക്‌സ്‌പേസ് കോഡിംഗ്,run length encoding
കാലാവധി,run time
റൺടൈം പിശക്,run time error
"1. സാമ്പിൾ, 2. സാമ്പിൾ",Sample
സാമ്പിൾ,Sampling
"1.ഉപഗ്രഹം, 2.ഉപഗ്രഹം",Satellite
സാച്ചുറേഷൻ,Saturating
രക്ഷിക്കും,Save
"1. സ്കേലബിളിറ്റി, 2. സ്കേലബിളിറ്റി",Scalability
സ്കെയിലർ,Scalar
സ്കാനിംഗ്,Scanning
ഭൂപ്രകൃതി,Scenario
ഷെഡ്യൂളർ,Scheduler
സ്ക്രീൻ പ്രതിഫലനം പ്രൊജക്ടർ,screen image projector
സ്ക്രിപ്റ്റ്,Script
സ്ക്രിപ്റ്റിംഗ് ഭാഷ,scripting language
"1.കോയിൽ, 2.സ്ക്രോൾ",Scrolling
സിൻക്രണസ് ഡാറ്റ ലിങ്ക് കൺട്രോൾ (SDLC),SDLC (sychronous data link control)
"1.പര്യവേക്ഷണം, 2.കണ്ടെത്തൽ",Search
തിരയല് യന്ത്രം,search engine
തിരയൽ വൃക്ഷം,search tree
"1.പര്യവേക്ഷണം, 2.കണ്ടെത്തുക",Searching
സെക്കൻഡറി,Secondary
"1.സെക്ടർ, 2.സെക്ടർ",Sector
സുരക്ഷാ നയം,security policy
അന്വേഷണ പദം,seek time
"1.വിഭാഗം, 2.വിഭാഗം",Segment
"1. വിഘടനം, 2. വിഭജനം",Segmentation
തിരഞ്ഞെടുക്കൽ അടുക്കൽ,selection sort
"1.ഓട്ടോകംപ്ലീറ്റ്, 2.ഓട്ടോകംപ്ലീറ്റ്",self contained
"1.സെമാന്റിക്സ്, 2.സെമാന്റിക്സ്",Semantics
സെമാഫോർ,Semaphore
അർദ്ധചാലകം,Semiconductor
ഫാന്റസി വെബ്,semontic web
തുടർച്ചയായ ആക്സസ് രീതി,sequential access method
തുടർച്ചയായി,Serial
സീരിയൽ,Serializer
"1.സെർവർ, 2.സെർവർ",Server
സെർവർ ക്രാഷ്,server crash
സെർവർ ലൈസൻസ്,server license
സെർവോ മൾട്ടിപ്ലയർ,servo multiplier
കൂട്ടം,Set
നിർദ്ദിഷ്ട പോയിന്റ്,set point
മാനേജ്മെന്റ്,set up
നിഴൽ,Shade
ഛായാഗ്രഹണം,Shading
പ്രേതം,Shadow
ഫയൽ പങ്കിടുക,share file
പങ്കിട്ട ആക്സസ്,shared access
പങ്കുവയ്ക്കുന്നു,Sharing
"1. ബ്രാക്കറ്റുകൾ, 2. കവചം, 3. ഷെൽ, 4. ഷെൽ",Shell
സ്ഥാനചലന ചിഹ്നം,shift character
ചെറിയ പാത,short circuit
ഹ്രസ്വ നിർദ്ദേശം,short instruction
സഹോദരൻ,Sibling
"1. പാർശ്വഫലങ്ങൾ, 2. എതിർ പ്രഭാവം",side effect
സൈൻ ബിറ്റ്,sign bit
സിഗ്നൽ,Signal
സിഗ്നൽ പ്രോസസ്സിംഗ്,signal processing
നൊട്ടേഷൻ,Signalling
"1.സിഗ്നൽ-ശബ്ദ അനുപാതം, 2.സിഗ്നൽ-ശബ്ദ അനുപാതം",signal-to-noise ratio
"1.ഒപ്പ്, 2. ഒപ്പ്",Signature
മാർക്കർ ടെസ്റ്റ്,signature testing
കാര്യമായ മാർക്ക്,significant digit
സിലിക്കൺ ചിപ്പ്,silicon chip
ലളിതമായ മെയിൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (SMTP),Simple Mail Transfer Protocol (SMTP)
സിംഗിൾ,Simplex
"1. ഒരു സിഗ്നലിംഗ് നോഡ്, 2. സിംപ്ലക്സ് നോഡ്",simplex node
അനുകരണം,Simulation
അനുകരിക്കുന്നവൻ,Simulator
"1.ഒരേസമയം, 2.സിൻക്രണസ്",Simultaneous
ഒരേസമയം പ്രോസസ്സിംഗ്,simultaneous processing
സോളോ,Singleton
"1.സൈറ്റ് ലൈസൻസ്, 2.സൈറ്റ് ലൈസൻസ്",site licence
"1.വലിപ്പം, 2.വലിപ്പം",Size
അളവ്,Sizing
"1. ചിത്രീകരണം, 2. ചിത്രീകരണം",Sketching
പ്ലൂട്ടി,Skip
"1.പ്ലൂട്ടി, 2.പ്ലൂട്ടിക്കാരൻ",Skipping
"1.വെട്ടുക, 2.മുറിക്കുക",Slash
കമ്പ്യൂട്ടറിന് കീഴിൽ,slave computer
പാമ്പ് വിൻഡോ പ്രോട്ടോക്കോൾ,sliding window protocol
"1. ഒഴിവാക്കൽ, 2. കീഴടങ്ങൽ",Slip
സ്ലോട്ട്,Slot
SCSI (SCSI),small computer system interface (SCSI)
സ്മാർട്ട് കാർഡ്,smart card
സ്നൈൽ മെയിൽ,snail mail
സ്നാപ്പ്ഷോട്ട്,Snapshot
"1.സോഫ്റ്റ് കമ്പ്യൂട്ടിംഗ്, 2.സോഫ്റ്റ് കമ്പ്യൂട്ടിംഗ്",soft computing
സോഫ്റ്റ് കോപ്പി,soft copy
എളുപ്പമുള്ള ഫോണ്ട്,soft font
സോഫ്റ്റ്വെയർ,Software
സോഫ്റ്റ്വെയർ എഞ്ചിനീയറിംഗ്,software engineering
സോഫ്റ്റ്വെയർ ലൈസൻസ്,software license
സോഫ്റ്റ്‌വെയർ പൈറസി,software piracy
സ്പെക്ട്രം,Spectrum
"1.സ്ക്രൂ, 2.സർപ്പിള",Spiral
"1.വിശദാംശ ഷീറ്റ്, 2.സ്പ്രെഡ്ഷീറ്റ്",spread sheet
സ്റ്റാൻഡേർഡ്,Standard
സ്റ്റാൻഡേർഡ് ജനറലൈസ്ഡ് മാർക്ക്അപ്പ് ലാംഗ്വേജ് (SGML),standard generalized markup language (SGML)
സ്റ്റാൻഡേർഡൈസേഷൻ,Standardization
കാത്തിരിപ്പ് സമയം,standby time
താരക് ലാൻ,star LAN
നക്ഷത്ര സ്ഥാനം,star topology
ആരംഭിക്കുന്ന ബിറ്റ്,start bit
"1. അഭാവം, 2. ക്ഷാമം, 3. ക്ഷാമം പ്രതിസന്ധി",Starvation
"1. സ്റ്റാറ്റിക് മെമ്മറി, 2. സ്റ്റാറ്റിക് മെമ്മറി",static memory'
സ്റ്റാറ്റസ് ചാനൽ,status channel
"1. സ്റ്റെപ്പ് സൈസ്, 2. സ്റ്റെപ്പ് അളവുകൾ",step size
താൽക്കാലികമായി നിർത്തി കാത്തിരിക്കുക പ്രോട്ടോക്കോൾ,stop and wait protocol
ബ്രേക്ക് കോഡ്,stop code
താൽക്കാലികമായി നിർത്തുക,stop key
സംഭരണശേഷി,Storability
സംഭരിച്ച പ്രോഗ്രാം,stored program
പരമ്പര ഡാറ്റ,string data
"1. ഘടനാപരമായ എൻകോഡിംഗ്, 2. ഘടനാപരമായ കോഡിംഗ്",structured coding
ഘടനാപരമായ അന്വേഷണ ഭാഷ (SQL),structured query language (SQL)
"1. ബ്രോഷർ ഷീറ്റ്, 2. ശൈലി അക്ഷരം",style sheet
ഉപ ഡയറക്ടറി,Sub-directory
"1.സബ്നെറ്റ്, 2.സബ്നെറ്റ്",Subnet
ഉപവൃക്ഷം,Subtree
"1. ചുരുക്കെഴുത്ത്, 2. ചുരുക്കെഴുത്ത്",Summarization
"1. സൂപ്പർ കമ്പ്യൂട്ടർ, 2. സൂപ്പർ കമ്പ്യൂട്ടർ",super computer
"1.സൂപ്പർ കമ്പ്യൂട്ടേഷൻ, 2.സൂപ്പർ കമ്പ്യൂട്ടേഷൻ",super computing
കീ കീ,super key
മുൻനിര ഉപയോക്താവ്,super user
മേൽനോട്ടത്തിലുള്ള പഠനം,supervised learning
സഹായ ചിപ്പ്,support chip
നെറ്റ് വേരിയൻസ്,Surf
"1.നെറ്റ് വേരിയൻസ്, 2.സെക്ഷൻ, 3.സർഫാൻ",Surfing
സ്വാപ്പ്,Swap
ഇൻബൗണ്ട്,swap in
ഒഴുക്ക്,swap out
കൈമാറ്റം,Swapping
"1. സ്വിച്ച്ഡ് നെറ്റ്‌വർക്ക്,2. നെറ്റ്‌വർക്ക് മാറ്റി",switched network
സ്വിച്ചിംഗ്,Switching
സ്വിച്ചിംഗ് തത്വം,switching theory
പ്രതീകാത്മക പ്രോഗ്രാമിംഗ്,symbolic programming
സമന്വയം,Synchronization
സിൻക്രൊണൈസർ,Synchronizer
സിൻക്രണസ്,Synchronous
സിൻക്രണസ് ന്യൂമറിക് ശ്രേണി (SDH),synchronous digital hierarchy (SDH)
വാക്യ വിശകലനം,syntax analysis
സിസ്റ്റം വിശകലനം,system analysis
സിസ്റ്റം എഞ്ചിനീയറിംഗ്,system engineering
"1. സിസ്റ്റം ബ്രേക്കർ, 2. സിസ്റ്റം ഹാക്കർ",system hacker
സിസ്റ്റം ഇന്റഗ്രേറ്റർ,system integrator
സിസ്റ്റം ലോഗ്,system log
സിസ്റ്റം കവർ,system mask
സിസ്റ്റം നെറ്റ്‌വർക്ക് ഘടന (SNA),system network architecture (SNA)
"1. സിസ്റ്റം പ്രോഗ്രാമർ, 2. സിസ്റ്റം പ്രോഗ്രാമർ",system programmer
"1. സിസ്റ്റം പുനരാരംഭിക്കൽ, 2. സിസ്റ്റം പുനരാരംഭിക്കൽ",system restart
സിസ്റ്റം അവസാനിപ്പിക്കൽ,system shutdown
സിസ്റ്റം ടെസ്റ്റ്,system testing
സിസ്റ്റം യൂട്ടിലിറ്റി,system utility
"1. സിസ്റ്റമാറ്റിക് കോഡ്, 2. സിസ്റ്റമാറ്റിക് കോഡ്",systematic code
ടാബ് കമാൻഡ്,tab command
പട്ടിക,Table
പട്ടിക അവലോകനം,table look up
മേശ സ്ഥലം,table space
ശിലാഫലകം,Tablet
"1.ടേബിൾ, 2.അറേ അറേ",tabular array
ടാബുലേഷൻ പ്രവർത്തനം,tabulating function
"1. അടയാളപ്പെടുത്തിയ വാസ്തുവിദ്യ, 2. അടയാളപ്പെടുത്തിയ ഘടന",tagged architecture
അടയാളപ്പെടുത്തിയ ഇമേജ് ഫയൽ ഫോം (TIFF),tagged image file format (TIFF)
ടാൻഡം സിസ്റ്റം,tandam system
ടേപ്പ് സാന്ദ്രത,tape density
ടേപ്പ് കവർ,tape mask
ടാർ ഫയൽ,tar file
ജോലി,Task
ജോലി ഗൈഡ്,task bar
ടാസ്ക് ഷെഡ്യൂളർ,task scheduler
ട്രാൻസ്മിഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ/ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ (TCP/IP),TCP/IP (transmission control protocol/internet protocol)
മുറിക്കൽ പ്രവർത്തനം,teardown operation
ടെലികമ്മ്യൂണിക്കേഷൻസ്,Telecom
ടെലികമ്മ്യൂണിക്കേഷൻസ്,Telecommunication
ടെലികോം,Teleconference
ടെലികോൺഫറൻസ്,Teleconferencing
"1. ടെലിഗ്രാഫ്, 2. ടെലിഗ്രാഫി",Telegraphy
"1. ടെലിമീറ്റർ, 2. ടെലിമെട്രി",Telemetry
"1.ടെലിഫോൺ, 2.ടെലിഫോൺ",Telephone
ടെലിഫോണ്,Telephony
"1.ടെലിപ്രിൻറർ, 2.ടെലിപ്രിൻറർ",Teleprinter
ടെലിപ്രോസസിംഗ്,Teleprocessing
"1. ദൂരദർശൻ, 2. ടെലിവിഷൻ, 3. ദൂരദർശൻ",Television
ടെലക്സ്,Telex
"1.ട്രാപ്പ് എവേ, 2.ടെൽനെറ്റ്",Telnet
"1.ചൂട്, 3.താപനില",Temperature
"1. ഷേപ്പ് പ്ലേറ്റ്, 2. ടെംപ്ലേറ്റ്, 3. രൂപ",Template
പത്തിന്റെ പൂരകം,ten's complement
ടെറാ ബൈറ്റ്,tera byte
ടെറ ഫാലോപ്സ്,tera flops
"1.എൻഡ് പോയിന്റർ, 2.ടെർമിനൽ കഴ്സർ",terminal cursor
"1.എൻഡ് നോഡ്, 2. ടെർമിനൽ നോഡ്",terminal node
ടെർമിനൽ വിൻഡോ,terminal window
അവസാനിക്കുന്നു,Termination
ട്രൈ-ബേസ്,Ternary
മൂന്ന് അടിസ്ഥാന പ്രവർത്തനം,ternary operation
ടെസ്റ്റിംഗ്,Test
ടെസ്റ്റ് കവറേജ്,test coverage
ടെസ്റ്റ് എക്സിക്യൂഷൻ,test run
ടെസ്റ്റ് ഡാറ്റ,Test-data
"1. വാചകം, 2. പഠന മെറ്റീരിയൽ",Text
ടെക്സ്റ്റ് ബോക്സ്,text box
ടെക്സ്റ്റ് കഴ്സർ,text cursor
ടെക്സ്റ്റ് എഡിറ്റർ,text editor
ടെക്സ്റ്റ് ഫയൽ,text file
പാഠ്യപദ്ധതി,text mode
ടെക്സ്റ്റ് പ്രോസസ്സിംഗ്,text processing
സംഭാഷണ-വാചകം (TTS),text to speech (TTS)
ടെക്സ്ചർ മാപ്പിംഗ്,texture mapping
"1.T ഫ്ലിപ്പ് ഫ്ലോപ്പ്, 2.T-ബിനോമീറ്റർ",T-flip-flop
താപ മുദ്ര താപ,thermal printer
"1.പ്രിൻറർ തിൻ ഫിലിം മെമ്മറി, 2.തിൻ ഫിലിം മെമ്മറി",thin film memory
(TFT) തിൻ ഫിലിം ട്രാൻസിസ്റ്റർ (TFT),thin film transistor
"1.ജെമിംഗ്, 2.ഹാഷിംഗ്",Thrashing
ത്രെഡ് വള,Thread
ത്രെഡിംഗ്,Threading
"1.ത്രിരാഷ്ട്ര ശൃംഖല, 2.ത്രിരാഷ്ട്ര ശൃംഖല",threetier network
ഒഴുക്ക് ശേഷി,Throughput
സമയ സങ്കീർണ്ണത,time complexity
ടൈം ഡിവിഷൻ മൾട്ടിപ്ലെക്സിംഗ് (ടിഡിഎം),time division multiplexing (TDM)
ടൈം ഫ്രെയിം,time frame
അതേ സമയം തന്നെ,time frame
"1. കോൾ മെഷീൻ, 2. കോൾ മെഷീൻ, 3. ടൈം മെഷീൻ",time machine
സമയം കഴിഞ്ഞു,time out
"1.കലോക്കേഷൻ, 2.കാൽ ക്വാണ്ടൈസേഷൻ",time quantization
സമയ പരമ്പര,time series
"1. സമയ വിഭജനം, 2. സമയം പങ്കിടൽ",time sharing
സമയം പങ്കിടൽ സംവിധാനം,time sharing system
കോൾ സ്റ്റെപ്പ്,time stamp
സമയ ഡയഗ്രം,timing diagram
സ്വഭാവം,Tint
ടോഗിൾ ചെയ്യുക,Toggle
ടോഗിൾ നീക്കം,toggling speed
"1.ചിഹ്നം, 2.ടോക്കൺ",Token
ടോക്കൺ ബസ്,token bus
ടോക്കൺ ബസ്,token bus
ടോക്കൺ ബസ് ശൃംഖല,token bus network
"1. ചിഹ്ന മോതിരം, 2. ചിഹ്ന മോതിരം",token ring
ടോക്കൺ ചർച്ചകൾ,token talk
"1.ഉപകരണങ്ങൾ, 2.ഉപകരണങ്ങൾ",Tool
മുകളിലെ കാൽ,top down
മുകളിൽ കാൽ ഡിസൈൻ,top down design
"1. നെയിൽ റിഡ്ജ് കോൺഫിഗറേഷൻ, 2. താഴേക്ക് വലിക്കുക",top down parsing
"1. സ്ഥാനം, 2. ലൊക്കേഷൻ സയൻസ്",Topology
ടച്ച് പാഡുകൾ,touch pad
ടച്ച് സ്ക്രീൻ,touch screen
"1.മാർക്ക്, 2.മാർക്ക്, 3.ട്രേസിംഗ്",Trace
കണ്ടെത്തൽ,Tracing
"1.വഴി, 2.പാത, 3.ചോർച്ച",Track
"1.ട്രാക്ക് ഡിസ്ക്, 2.പാത്ത് ഡിസ്ക്",track disk
പാത്ത് ടേപ്പ്,track tape
"1. പിന്തുടരുക, 2. പിന്തുടരുക",Tracking
"1. പിന്തുടരുക, 2. പിന്തുടരുക",Trailer
പാത,Trajectory
"1. ഇടപാട്, 2. ഇടപാട്, 3. ഇടപാട്, 4. കൈമാറ്റം",Transaction
"1. ഡീൽ ഫയൽ, 2. ആക്റ്റിവിറ്റി ഫയൽ",transaction file
"1. ഇടപാട് രേഖ, 2. ഇടപാട് ലോഗ്",transaction log
"1. ട്രാൻസ്ക്രൈബ്, 2. ലിപ്യന്തരണം",Transcribe
ട്രാൻസ്ഡ്യൂസർ,Transducer
കൈമാറ്റ നിരക്ക്,transfer rate
കൈമാറ്റ സമയം,transfer time
പരിവർത്തനം,Transformation
ക്ഷണികമായ പിശക്,transient error
പരിവർത്തന കാലയളവ്,transit time
"1. സംക്രമണം, 2. സോളിസ്റ്റിസ്",Transition
പകരുന്ന,Transitive
അണുബാധയുണ്ടായി,Transitivity
"1.വിവർത്തനം, 2.വിവർത്തനം, 3.വ്യാഖ്യാനം",Translation
"1. ട്രാൻസ്മിഷൻ, ട്രാൻസ്മിറ്റ്, 2. ട്രാൻസ്മിറ്റ്",Transmission
കമ്മ്യൂണിക്കേഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ (TCP),transmission control protocol (TCP)
"1. ട്രാൻസ്മിഷൻ ലൈൻ, 2. ട്രാൻസ്മിഷൻ ലൈൻ",transmission line
ട്രാൻസ്മിറ്റർ,Transmitter
സുതാര്യത,Transparency
ട്രാൻസ്പോണ്ടർ,Transponder
"1.ഗതാഗതം, 2.റിഗ്രഷൻ",Transportation
സ്ഥാനമാറ്റം,Transposition
ട്രാൻസ്പ്യൂട്ടർ,Transputer
"1.ട്രാൻസ്മിറ്റ് റിസീവർ, 2.ട്രാൻസ് റിസീവർ",Transreceiver
"1. കെണി, 2. കെണി, 3. പിടിക്കുക",Trapping
ഭ്രമണം,Traverse
മരം (പരിവർത്തനം),tree (traversal)
വൃക്ഷ ശൃംഖല,tree network
സഹായ സർക്യൂട്ട്,tributary circuit
നിസ്സാരമായ ഡയഗ്രം,trival graph
ട്രബിൾഷൂട്ടിംഗ്,trouble shoot
പറിച്ചെടുത്തു,Truncate
സത്യ പട്ടിക,truth table
"1. ട്യൂണർ, 2. ട്യൂണർ, 3. ട്യൂണർ",Tuner
"1.ടണലിംഗ്, 2.ടണലിംഗ്",Tunnelling
"1. അഡ്ജസ്റ്റ്മെന്റ്, 2. ട്യൂണിംഗ്, 3. ട്യൂണിംഗ്",Tunning
ട്യൂപ്പിൾ,Tuple
ടർബോ പാസ്കൽ,turbo pascal
ട്യൂറിംഗ് മെഷീൻ,turing machine
തിരിയുന്ന സമയം,turn aroud time
വഴിത്തിരിവ് പ്രമാണം,turn around document
ടേൺ സീക്വൻസ്,turnaround sequence
ദമ്പതികൾ കേബിൾ,twin cable
"1. വിപരീത ജോടി, 2. വിപരീത ജോഡി",twisted pair
ഇരട്ട പാസ് റിമൈൻഡർ,two part assembler
രണ്ടിന്റെ പൂരകം,two's complement
തരം,type
"1.തരം മുഖം, 2. സ്വഭാവം",type face
ടൈപ്പോഗ്രാഫിക്കൽ ടോപ്പ്,type head
പ്രിന്റർ വീൽ,type wheel
ടൈപ്പിംഗ്,Typing
തടസ്സമില്ലാത്ത വൈദ്യുതി ഉറവിടം,un interruptable power source (UPS)
"1. സിംഗിൾ ഓപ്പറേഷൻ, 2. വൺ-പാർട്ട് സിസ്റ്റം",unary operation
ഒറ്റ ഓപ്പറേഷൻ,unary operation
