Hindi,Malayalam
आरा दंती तरंग,പല്ലിന്റെ തരംഗം കണ്ടു
"अनुमापनीयता, विस्तार क्षमता",അളക്കല്
"अनुमाप, पैमाना, मापनी",സ്കെയിൽ
"माप गुणक, स्केल गुणक",സ്കെയിൽ ഘടകം
"सोपानी, क्रम गणक, सोपानन",സ്കെയിലിംഗ്
क्रमवीक्षित किरणपुंज,സ്കാൻ ചെയ്ത ബീം
क्रमवीक्षक,സ്കാനർ
क्रमवीक्षण आवृत्ति,സ്കാൻ ചെയ്യുന്ന ആവൃത്തി
क्रमवीक्षण लाइन,സ്കാൻ ചെയ്യുന്നു
प्रकीर्णन,ചിതറിക്കിടക്കുന്നു
परि–श्य,കാഴ്ച
अनुसूचक,വില്പ്പനക്കാരി
व्यवस्थात्मक,തന്ത്രപരമായ
शॉटकी रोधिका,Skotkeyartyarre
प्रस्फुरण,സിന്റിലേഷൻ
अस्फुटक,സ്ക്രാംബ്ലർ
अस्फुटन,ചുരണ്ടിയത്
"स्क्रैप, क्षेप्य",സ്ക്രാപ്പ് ചെയ്യുക
"खुरचन, टुकड़ा, खंड, स्क्रैप",സ്ക്രാപ്പിംഗ്
" खरोंच , खरखराहट",ചുരണ്ടുക
"परदा, स्क्रीन",മറയ്ക്കുക
"स्क्रीन जलन, प्रपट्ट जलन",സ്ക്രീൻ പൊള്ളൽ
स्क्रीन उपमार्ग,സ്ക്രീൻ ബൈപാസ്
स्क्रीन धारा,സ്ക്രീൻ കറന്റ്
स्क्रीन ग्रिड,സ്ക്രീൻ ഗ്രിഡ്
"स्क्रीन रक्षी, प्रपट्ट रक्षी",സ്ക്രീൻ സേവർ
आवरित केबल,സ്ക്രീൻ ചെയ്ത കേബിൾ
" विविक्तीकरण  , स्क्रीन प्रदर्शन , छानबीन , छानना",സ്ക്രീനിംഗ്
"स्क्रॉल, वलनी",സ്ക്രോൾ ചെയ്യുക
"स्क्रॉल बार, वलनी दंड",സ്ക്രോൾ ബാർ
"कुंडलन, स्क्रॉलन",സ്ക്രോളിംഗ്
"अन्वेषी इंजन, खोजी इंजन",തിരയല് യന്ത്രം
"द्वितीयक, गौण",സെക്കൻഡറി
"द्वितीयक सेल,  संचायक सेल",ദ്വിതീയ സെൽ
"सेक्टर, त्रिज्यखंड",മേഖല
"टुकड़ा, खंड",അംശം
स्वतः नैदानिक,സ്വയം ഡയഗ്നോസ്റ്റിക്
अर्धचालक,അർദ്ധചാലകവും
प्रेषक,അയച്ചാൽ
"संवेदनशीलता, सुग्राहिता",സൂക്ഷ്മസംവേദനശക്തി
"संवेदक, संवेदित्र, सुग्राही",സെൻസർ
अनुक्रम,അനുകമം
" क्रमिक , धारावाहिक",സീരിയല്
क्रमिक अभिगम,സീരിയൽ ആക്സസ്
"क्रमिक संपर्कस्थल, क्रमिक द्वारक",സീരിയൽ പോർട്ട്
श्रेणी अनुनाद,സീരീസ് അനുരണനം
"सर्वर, परिसेवक",സെർവർ
"व्यवस्था, व्यवस्थापन",സജ്ജമാക്കുക
"छायांकन, छायन, छादन",ഷേഡിംഗ്
"छाया, प्रतिछाया",നിഴല്
शैनन प्रमेय,ഷാനന്റെ സിദ്ധാന്തം
संरूपण,രൂപപ്പെടുത്താനും
सहभागिता सामग्री,ഓസരല്യൂട്ട്
"आच्छद, आवरण",കവചം
" विस्थापन , पारी",തവണ
विस्थापन,മാറുന്നു
प्रघात,ഞെട്ടുക
लघु परिपथ,ഹ്രസ്വ സർക്യൂട്ട്
लघुपथ परीक्षण,ഷോർട്ട് സർക്യൂട്ട് പരിശോധന
लघु तरंग,ഹ്രസ്വ തരംഗം
लघु तरंग केंद्र,ഹ്രസ്വ വേവ് സെന്റർ
" लघु पथ , सरल उपाय",കുറുക്കുവഴി
" काम-बंद , विराम, शटडाउन",ഷട്ട് ഡൗൺ
विराम संकेत,ഷട്ട്ഡൗൺ സിഗ്നൽ
"पार्ष्व बैंड, पार्ष्व पट्ट",സൈഡ് ബാൻഡ്
पार्ष्व बैंड षक्ति,സൈഡ് ബാൻഡ് പവർ
"संकेत, सिगनल",അടയാളം
संकेत आयाम,സിഗ്നൽ വ്യാപ്തി
संकेत प्रवाह ग्राफ,സിഗ്നൽ ഫ്ലോ ഗ്രാഫ്
संकेत जनित्र,സിഗ്നൽ ജനറേറ്റർ
संकेत प्रकाश,സിഗ്നൽ ലൈറ്റ്
संकेत अनुमार्गन,സിഗ്നൽ റൂട്ടിംഗ്
संकेत सामर्थ्य,സിഗ്നൽ ബലം
"संकेत-अप्रासंगिक वार्ता अनुपात, संकेत-क्रॉस वार्ता अनुपात, संकेत संकर वार्ता अनुपात",ടോക്ക് അനുപാതത്തിലേക്ക് സിഗ്നൽ
संकेत-रव अनुपात,ശബ്ദ അനുപാതത്തിലേക്ക് സിഗ്നൽ
संकेत-अभारित रव अनुपात,ആകർഷകമല്ലാത്ത ശബ്ദ അനുപാതത്തിലേക്ക് സിഗ്നൽ
संकेतन और स्विचन,സിഗ്നലിംഗും സ്വിച്ചിംഗ്
"संकेत द्वयंक, संकेत बिट",സിഗ്നലിംഗ് ബിറ്റ്
"सार्थक पार्ष्वबैंड, सार्थक पार्ष्वपट्ट",കാര്യമായ സൈഡ്ബാൻഡുകൾ
"एकमुखी, सरल, एकधा, एक संकेतन",സിംപ്ലക്സുകൾ
अनुकरण,സിമുലേഷൻ
"अनुकारक, अनुकारी",സിമുലേറ്റർ
समकालीन प्रसारण,Simul മായ
समकालिक प्रच्छादन,ഒരേസമയം മാസ്കിംഗ്
"ज्या घटक, साइन घटक",സൈൻ ഘടകം
"ज्या तरंग, साइन तरंग",സൈൻ തരംഗം
एकल आवृत्ति जालक्रम,സിംഗിൾ ഫ്രീക്വൻസി നെറ്റ്വർക്ക്
एकल कला मोटर,സിംഗിൾ ഫേസ് മോട്ടോർ
"स्थल, साइट",സൈറ്റ്
"स्थल नक्शा, स्थल अभिन्यास",സൈറ്റ് ലേ layout ട്ട് പ്ലാൻ
कुशल प्रचालक,വിദഗ്ദ്ധനായ ഓപ്പറേറ്റർ
प्लूति दूरी,ദൂരം ഒഴിവാക്കുക
व्योम तरंग,സ്കൈ തരംഗം
व्योम तरंग संचरण,സ്കൈ തരംഗം പ്രചരണം
"पट्ट, स्लैब",സ്ലാബ്
तिर्यक् पथ,മന്ദഗതിയിലുള്ള പാത
"खांचा, नाली",സ്ലോട്ട്
स्मार्ट कार्ड,സ്മാർട്ട് കാർഡ്
सोडियम वाष्प लैम्प,സോഡിയം നീരാവി വിളക്ക്
सुगम कुंजी,സോഫ്റ്റ് കീ
सॉफ्टवेयर,സോഫ്റ്റ്വെയർ
सौर सक्रियता,സോളാർ പ്രവർത്തനം
सौर ऊर्जा,സൗരോർജ്ജം
सौर प्रज्वाल,സോളാർ ജ്വാലകൾ
सौर षक्तियुक्त,സൗരോർജ്ജം
"ठोस अवस्था,  ठोसावस्था",സോളിഡ് സ്റ്റേറ്റ്
ठोस अवस्था भंडारण,സോളിഡ് സ്റ്റേറ്റ് സ്റ്റോറേജ്
ठोस अवस्था प्रेषित्र,സോളിഡ് സ്റ്റേറ്റ് ട്രാൻസ്മിറ്റർ
छांटना,ഇനം
ध्वनि,ശബ്ദം
ध्वनि अवशोषण,ശബ്ദ ആഗിരണം
ध्वनि संतुलन,ശബ്ദ ബാലൻസ്
ध्वनि संसूचक,ശബ്ദ ഡിറ്റക്ടർ
ध्वनि मिश्रक,ശബ്ദ മിക്സർ
ध्वनि परिप्रेक्ष्य,ശബ്ദ വീക്ഷണം
ध्वनि षक्ति,ശബ്ദ പവർ
ध्वनिरोधी,ശബ്ദ തെളിവ്
ध्वनि अभिलेखन,ശബ്ദ റെക്കോർഡിംഗ്
ध्वनि परावर्तन,ശബ്ദ പ്രതിഫലനം
ध्वनि संचरण हानि,ശബ്ദ പ്രക്ഷേപണ നഷ്ടം
"साधन, स्रोत",ഉല്ഭവസ്ഥാനം
स्रोत कोडक,ഉറവിട എൻകോഡർ
" आकाश ,अंतरिक्ष  , अंतराल",ഇടം
"अंतरिक्ष विविधता, आकाशीय विविधता",ബഹിരാകാശ വൈവിധ്യമാർന്ന
अंतरिक्ष दूरप्रसारण,ബഹിരാകാശ ടെലികാസ്റ്റ്
अंतरिक्ष तरंग,ബഹിരാകാശ തരംഗം
"अंतराल, अंतरण",പാനീയം
"स्पैम, अपसंदेश",സ്പാം
"अपसंदेशन, स्पैमन",സ്പാമിംഗ്
"फैलाव, विस्तृति",സ്പന്യെന്ന്
"अतिरिक्त द्वयंक, अतिरिक्त बिट",സ്പെയർ ബിറ്റ്
अतिरिक्त  पुर्जे,ചിലന്തിവല
स्फुलिंग; स्फुलिंगन,സ്പാർക്കിംഗ്
" आकाशीय , स्थानिक",സ്പേഷ്യൽ
स्थानिक प्रभाव,സ്പേഷ്യൽ പ്രഭാവം
स्थानिक अतिरिक्त्ता,സ്പേഷ്യൽ ആവർത്തനം
"विशेष प्रभाव, विशेष आभास",പ്രത്യേക പ്രഭാവം
विशेष प्रभाव प्रवर्धक,പ്രത്യേക ഇഫക്റ്റുകൾ ആംപ്ലിഫയർ
"विशिष्टता, विशिष्टीकरण; विशेषज्ञता",സ്പെഷ്യലൈസേഷൻ
विनिर्देश,സവിശേഷത
स्पेक्ट्रमी अवशोषण,സ്പെക്ട്രൽ ആഗിരണം
स्पेक्ट्रमी बैंड प्रतिकृति,സ്പെക്ട്രൽ ബാൻഡ് റെപ്ലിക്കേഷൻ
स्पेक्ट्रमी वितरण,സ്പെക്ട്രൽ വിതരണം
स्पेक्ट्रमी अतिरिक्तता,സ്പെക്ട്രൽ ആവർത്തനം
"स्पेक्ट्रम प्रकाशमापी, स्पेक्ट्रोफोटोमीटर",സ്പെക്ട്രോഫോട്ടോമീറ്റർ
स्पेक्ट्रमदशब,സ്പെക്ട്രോസ്കോപ്പ്
स्पेक्ट्रम,സ്പെക്ട്രം
"स्पेक्ट्रम विष्लेषक, स्पेक्ट्रम विष्लेषत्र",സ്പെക്ട്രം അനലൈസർ
स्पेक्ट्रम संरूपण,സ്പെക്ട്രം രൂപപ്പെടുത്തൽ
वाक् उच्चारण,സംസാര നിലവാരം
वाक् चैनल,സംഭാഷണം ചാനൽ
वाक् संपीडन,സംഭാഷണ കംപ്രഷൻ
वाक् कोडन,സ്പീച്ച് എൻകോഡിംഗ്
वाक् बोध,സംഭാഷണ തിരിച്ചറിയൽ
प्रचक्रण,നൂല്ക്കുക
पेंचदार; सर्पिल,സര്പ്പിള
संयोजन,സ്ലിഷിംഗ്
"विपाटक, स्प्लिटर",സ്പ്പിറ്റർ
"स्पूल, चरखी",സ്പൂൾ
कदाचनिक,ചിതറിയ
"बिंदु किरणपुंज, स्थान किरणपुंज",സ്പോട്ട് ബീമുകൾ
"विस्तृतशीट, स्प्रेडशीट",സ്പ്രെഡ് ഷീറ്റ്
"भ्रामक और संनादी विकिरण, मिथ्या और संनादी विकिरण","ഭ്രാന്തൻ, ഹാർമോണിക് വികിരണം"
भ्रामक पार्ष्वबैंड आवृत्तियां,സ്പൂസിയസ് സൈഡ്ബാൻഡ് ആവൃത്തികൾ
निष्पीडित वीडियो,ചൂഷണം ചെയ്ത വീഡിയോ
मुद्रांकन,മുദവയ്ക്കുക
मानक सॉफ्टवेयर,അടിസ്ഥാന സോഫ്റ്റ്വെയർ
मानकीकरण,മാനവസ്ഥകേശ്ദം
आपातोपयोगी,സ്റ്റാൻഡ് ബൈ
आपातोपयोगी उपस्कर,സ്റ്റാൻഡ്ബൈ ഉപകരണങ്ങൾ
अप्रगामी तरंग,സ്റ്റാൻഡിംഗ് തരംഗം
अप्रगामी तंरग अनुपात,സ്റ്റാൻഡിംഗ് വേവ് അനുപാതം
प्रवर्तन बल-आघूर्ण,ടോർക്ക് ആരംഭിക്കുന്നു
आरंभ-विराम,ആരംഭിക്കുക-നിർത്തുക
"स्थिर, स्थैतिक",സ്ഥിതിവിവരകം
सांख्यिकीय विधि,സ്റ്റാറ്റിസ്റ്റിക്കൽ രീതി
अवस्थिति,പദവി
"अवस्थिति संकेत, अवस्थिति चिह्न",നില സൂചന
स्थिर,സ്ഥിരമായ
"त्रिविम, स्टीरियो",സ്റ്റീരിയോ
"त्रिविम संतुलन, स्टीरियो संतुलन",സ്റ്റീരിയോ ബാലൻസ്
स्टीरियो कोडक,സ്റ്റീരിയോ എൻകോഡർ
स्टीरियो जनित्र,സ്റ്റീരിയോ ജനറേറ്റർ
त्रिविम विधा,സ്റ്റീരിയോ മോഡ്
"त्रिविम संचरण, स्टीरियो संचरण",സ്റ്റീരിയോ ട്രാൻസ്മിഷൻ
त्रिविम ध्वनि पुनरुत्पादन,സ്റ്റീരിയോഫോണിക് സൗണ്ട് പുനരുൽപാദനം
"त्रिविम ध्वनि, स्टीरियोफोनी",സര്യാലഫോണി
"त्रिविमदशब, स्टीरियोदशब",സ്റ്റീരിയോസ്കോപ്പി
स्थिर चित्र,ഇപ്പോഴും ചിത്രം
उद्दीपक,ഉത്തേജനം
विराम बैंड,സ്റ്റോപ്പ്ബാൻഡ്
भंडारण,ശേഖരണം
संचायक बैटरी कक्ष,സംഭരണ ​​ബാറ്ററി റൂം
संचायक युक्ति,സംഭരണ ​​ഉപകരണം
समतापमंडल,സ്ട്രാറ്റോസ്ഫിയർ
धाराप्रवाह,സ്ട്രീമിംഗ്
तनन,പരത്തുക
" रस्सी, तार. , कड़ी",സ്ട്രിംഗ്
संरचित,ഘടനാപരമായ
"स्टूडियो ब्लॉक, स्टूडियो खंड",സ്റ്റുഡിയോ ബ്ലോക്ക്
स्टूडियो केंद्र,സ്റ്റുഡിയോ സെന്റർ
स्टूडियो प्रकाश व्यवस्था,സ്റ്റുഡിയോ ലൈറ്റിംഗ്
स्टूडियो मॉनीटर,സ്റ്റുഡിയോ മോണിറ്ററുകൾ
"स्टाइलस, सुई (ग्रामोफोन की)",സ്റ്റൈലസ്
उपबैंड कोडन,സബ്ബാൻഡ് എൻകോഡിംഗ്
उपबैंड प्रच्छादन,ഉപദായക മാസ്കിംഗ്
"उपबैंड प्रतिदर्श, उपबैंड नमूना",സബ്ബാൻഡ് സാമ്പിളുകൾ
उपजाल,സബ്നെറ്റ്
उप-प्रतिचयन,സബ്പ്ലൈംഗ്
"अभिदाता, ग्राहक, उपभोक्ता",വരികൾ
सहसा आयनमंडलीय क्षोभ,പെട്ടെന്നുള്ള അയോണോസ്ഫിയർ അസ്വസ്ഥത
सूर्य धब्बा सक्रियता,സൺ സ്പോട്ട് പ്രവർത്തനം
अति-उच्च शक्ति प्रेषित्र,സൂപ്പർ പവർ ട്രാൻസ്മിറ്റർ
अति प्रतिचयन,സൂപ്പർ സാമ്പിൾ
सुपर सॉकेट,സൂപ്പർ സോക്കറ്റ്
अतितप्त वाष्प,സൂപ്പർഹീറ്റ് നീരാവി
"परासंकरण, सुपर हेटरोडाइन",സൂപ്പർഹീരെൻറെ
परासंकरण परिवर्तक,സൂപ്പർഹീരെൻറെ കൺവെർട്ടർ
परासंकरण ग्राही,സൂപ്പർഹീരെറ്റെൻ റിസീവർ
अध्यारोपित (धारा),സൂപ്പർപോസ്ഡ് (നിലവിലുള്ളത്)
अध्यारोपण,അതിശയുമ്പോക്കൽ
"अध्यारोपण, अधिस्थापन",അതിശയമം
पराध्वनिक,സൂപ്പർസോണിക്
"सप्लाई डक्ट, आपूर्ति वाहिनी",നാളം
निरोधी ग्रिड,അടിച്ചമർത്തൽ ഗ്രിഡ്
पृष्ठीय रव,ഉപരിതല ശബ്ദം
पृष्ठीय तरंग,ഉപരിതല തരംഗം
"नेट विचरण, सर्फिंग",സർഫിംഗ്
"प्रोत्कर्ष, महोर्मि",പരര്ജീസം
परिवेश,ചുറ്റുപാടിൽ
अनुक्रियता,സാധ്യത
सुग्राहिता,സാധ്യത
निलंबित,താൽക്കാലികമായി നിർത്തിവച്ചിരിക്കുന്നു
अदल-बदल,സ്വാപ്പ്
"प्रसर्प परिपथ, स्वीप सर्विट",സ്വീപ്പ് സർക്യൂട്ട്
स्विच,മാറുക
स्विच बोर्ड,സ്വിച്ച് ബോർഡ്
"स्विच ऑन कंट्रोल यूनिट, स्विच ऑन नियंत्रण इकाई",നിയന്ത്രണ യൂണിറ്റിൽ മാറുക
स्विचन,മാറുക
प्रतीक दर,ചിഹ്ന നിരക്ക്
सममित,സമമിതി
"सिंक, तुल्यकालिक",സമന്വയിപ്പിക്കുക (സമന്വയിപ്പിക്കുന്നു)
"तुल्यकालिक स्पंद, सिंक पल्स",സമന്വയ പൾസ്
सिंक अंतरण,സമ സമന്വയ കൈമാറ്റം
तुल्यकालन,സമന്വയം
तुल्यकालित,സമന്വയിപ്പിച്ചു
तुल्यकालिक,സമന്വയം
तुल्यकालिक मोटर,സമന്വയ മോട്ടോർ
समन्वित,സയ്നേജിക്
सहक्रियाशील,സൈനജിസ്റ്റിസം
सहक्रिया,സമന്വയം
वाक्यात्मक,വാക്വപരിപാലനം
वाक्य-रचना,സ്നാനക്സ്
"वाक्य-त्रुटि, सिन्टैक्स त्रुटि",വാക്യഘടന പിശക്
संष्लेषक,സിന്തസൈസർ
संष्लेषक कार्ड,സിന്തസെസർ കാർഡുകൾ
"प्रणाली, तंत्र, पद्धित",ഏര്പ്പാട്
तंत्र वास्तुकला,സിസ്റ്റം ആർക്കിടെക്ചർ
"तंत्र डिजाइन, तंत्र अभिकल्प",സിസ്റ്റം ഡിസൈൻ
तंत्र मेनू,സിസ്റ്റം മെനു
"टैग, लेबल, चिह्न",ടാഗ്
टॉक बैक,തിരികെ സംസാരിക്കുക
"टेप, फीता",ടേപ്പ്
"टेपरिकार्डर, टेप अभिलेखित्र",ടേപ്പ് റെക്കോർഡർ
"टेपयोजन, टेपसमायोजन",ടേപ്പ് സ്ലൈസിംഗ്
शुंडाकार,ടാപ്പുചെയ്തു
लक्ष्य,ലക്ഷം
"टेरिफ, प्रशुल्क",ചുങ്കവിഹിതം
कार्य दर्शिका,ടാസ്ക് ബാർ
तकनीकी,സാങ്കേതികമായ
तकनीकी चुनौती,സാങ്കേതിക വെല്ലുവിളി
"तकनीकी विशेषता, तकनीकी लक्षण",സാങ്കേതിക സവിശേഷതകൾ
"तकनीकी नियमावली, तकनीकी दिशा-निर्देश",സാങ്കേതിക മാർഗ്ഗനിർദ്ദേശങ്ങൾ
तकनीकी प्राचल,സാങ്കേതിക പാരാമീറ്റർ
तकनीकी गुणता,സാങ്കേതിക നിലവാരം
"तकनीकी अड़चन, तकनीकी बाधा",സാങ്കേതിക സ്നാഗ്
तकनीक,സന്വദായം
प्रौद्योगिकी प्रतिबंध,സാങ്കേതിക നിയന്ത്രണം
प्रौद्योगिकी,സാങ്കേതികവിദ
प्रौद्योगिकी  आकलन,ടെക്നോളജി വിലയിരുത്തൽ
दूरप्रसारण,ടെലികാസ്റ്റ്
"दूरचलचित्र, टेलीसिने",ടെലിസൈൻ
"तार प्रेषण, टेलीग्राफी, दूरलेखन",ടെലിഗ്രാഫി
दूरमितिकी,ടെലിമാന്ത്സ്
दूरमापन,ടെലിക്കൊന്നിടല്
"दूरभाष, टेलीफोन",ടെലിഫോണ്
दूरपाठ्य सामग्री,ടെലിടെക്സ്റ്റ്
"दूरदर्शन, टेलीविजन; दूरदर्शित्र",ദൂരദര്ശന്
"ताप, तापमान",താപനില
ताप नियंत्रण,താപനില നിയന്ത്രണം
" कालिक , श्रवण",താൽക്കാലിക
" कालिक प्रबंधन  , श्रवण प्रबंधन",താൽക്കാലിക മാനേജുമെന്റ്
कालिक अतिरिक्तता,താൽക്കാലിക ആവർത്തനം
तनन सामर्थ्य,വലിച്ചുനീട്ടാനാവുന്ന ശേഷി
स्पर्शक,പറ്റം
टेराबाइट (TB),Terbyte (tb)
"अंतिम छोर, सिरा, अंतक, टर्मिनल",അതിതീവ്രമായ
"अंतक अनुकूलक, टर्मिनल अनुकूलक",ടെർമിനൽ അഡാപ്റ്ററുകൾ
टर्मिनल उपस्कर,ടെർമിനൽ ഉപകരണങ്ങൾ
"समाप्तप्राय, अंतस्थ",അവസാനിപ്പിക്കുക
अंतस्थ प्रतिरोध,പ്രതിരോധം അവസാനിപ്പിക്കൽ
"अंत, समापन",അവസാനിപ്പിക്കല്
समापक,ടെർമിനേറ്റർ
भूभाग परिच्छेदिका,ടെറൈൻ പ്രൊഫൈലുകൾ
तृतीयक कुंडली,ടെർഷ്യറി വിൻഡിംഗ്
परीक्षण,പരീക്ഷണസന്വദായം
परीक्षण आंकड़ा,ടെസ്റ്റ് ഡാറ്റ
" परीक्षण चित्र , परीक्षण प्रतिबिंब",പരീക്ഷിക്കുക ചിത്രം
परीक्षण संकेत,ടെസ്റ്റ് സിഗ്നൽ
"टेस्टर, परीक्षित्र",ശ്രദ്ധാപൂര്വ്
परीक्षण,പരിശോധന
परीक्षण और मापन,ടെസ്റ്റുകളും അളവും
"तापीय रव, ऊष्मीय रव",താപ ശബ്ദം
"तापीय अतिभार रिले, तापीय अतिभार प्रतिसारण",താപ ഓവർലോഡ് റിലേ
तापायनिक दिष्टकारी,തെർമിക് റെക്റ്റൈഫിയർ
तापवैद्युत युग्म,തെർമോകോൾ
"तापमापी, थर्मामीटर",ഉഷ്ണമാപിനി
"तापस्थापी, थर्मोस्टेट",തെർമോസ്റ്റാറ്റ്
परिबल,വിരലുറ
थोरियमयुक्त तंतु,സമഗ്രമായ ഫിലമെന്റ്
" चूड़ी , धागा",ഇഴ
"त्रिकलीय प्रदाय, त्रिकलीय आपूर्ति",മൂന്ന് ഘട്ടം വിതരണം
"त्रिकला-परिणामित्र, त्रिकला-ट्रांसफार्मर, तीन फेज ट्रांसफार्मर",മൂന്ന് ഘട്ടം ട്രാൻസ്ഫോർമർ
देहली,ഉമ്മറം
"कंठ माइक्रोफोन, कंठ माइक",തൊണ്ട മൈക്രോഫോൺ
प्रणोद,ഉരട്ടിയ
थाइरेट्रॉन,തൈരാട്രോൺ
थाइरिस्टर,തൈറിസ്റ്റാർ
"अभिनति, अभिनमन",ചായം
ध्वनि गुणता,തിക്കു
"समय, काल",കാലം
समयाधार,സമയ അടിസ്ഥാനം
समय कोड,സമയ കോഡ്
कालांक,സമയം സ്ഥിരത
समय विलंब,സമയ കാലതാമസം
काल प्रक्षेत्र,സമയ ഡൊമെയ്ൻ
समय प्रतिचयन,സമയ സാമ്പിൾ
"काल विस्तारण, समय विस्तारण",സമയം നീണ്ടുനിൽക്കുന്ന സമയം
"काल मापित्र, कालद, काल समंजक, टाइमर",ടൈമറിന്
शीर्षक दर्शिका,ശീർഷക ബാർ
गम-आगम गति,മോഷനും ഫ്രോ മോഷനും
टॉगल स्विच,ടോഗിൾ സ്വിച്ച്
टोकन रिंग नेटवर्क,ടോക്കൺ റിംഗ് നെറ്റ്വർക്ക്
सहिष्णुता,സഹിഷ്ണുത
स्वर नियंत्रण,സ്വര നിയന്ത്രണം
टूल बार,ടൂൾ ബാർ
औजार,ഉപകരണങ്ങൾ
"दंतुर गियरन, दंतुर गियर",പല്ലുള്ള ഗിയറിംഗ്
"स्थान विज्ञान, सांस्थितिकी",ടോപ്പോളജി
टोराइडी कुंडली,ടെറോഡൽ വിൻഡിംഗ്
बल-आघूर्ण,ടോർക്
संपूर्ण गुणता प्रबंधन (टी क्यू एम),മൊത്തം ഗുണനിലവാര മാനേജുമെന്റ് (TQM)
"योगित्र, योजित्र",മൊത്തം
"टॉवर, मीनार",ഗോപുരം
अनुरेखक,കൃഷിക്കാരന്
अनुरेखन,നിലവാരകരമായ
"पथ, मार्ग, लीक, ट्रैक",പാത
पथ गुलिका,ട്രാക്ക് ബോൾ
"अनुपथन, अनुवर्तन",ട്രാക്കിംഗ്
यातायात प्रबंधन,ട്രാഫിക് മാനേജുമെന്റ്
क्रिया-कलाप संचिका तंत्र,ഇടപാട് ഫയൽ സിസ്റ്റം
पारकोड,ട്രാൻസ്കോഡ്
ट्रांसड्यूसर,പിരിവ്
प्रेषित्र-अभिग्राही,ത്രിസഞ്ചി
अंतरण अभिलक्षण,സവിശേഷതകൾ കൈമാറുക
अंतरण फलन,കൈമാറ്റം പ്രവർത്തനം
"परिणामित्र, ट्रांसफार्मर",ട്രാൻസ്ഫോർമൂർ
"परिणामित्र उत्तेजक, ट्रांसफार्मर उत्तेजक",ട്രാൻസ്ഫോർമർ എക്സൈറ്റർ
"परिणामित्र ट्रॉली, ट्रांसफार्मर ट्रॉली",ട്രാൻസ്ഫോർമർ ട്രോളി
"क्षणिक, चलायमान",ക്ഷരികന്
क्षणिक कोडन,ക്ഷണികമായ കോഡിംഗ്
क्षणिक त्रुटि,ക്ഷണിക പിശക്
क्षणिक स्विचन,ക്ഷണികമായ സ്വിച്ചിംഗ്
ट्रांजिस्टर,ട്രാൻസിസ്റ്റോർ
" अनुवाद , अंतरण",വിവർത്തനം
" अनुवादक , अंतरक        , अनुवादित्र",വിവര്ത്തകന്
"प्रेषण, संचरण",പകർച്ച
संचरण अंतरापृष्ठ,ട്രാൻസ്മിഷൻ ഇന്റർഫേസ്
संचरण लाइन,ട്രാൻസ്മിഷൻ ലൈൻ
"संचरण हानि, प्रेषण हानि",പ്രക്ഷേപണ നഷ്ടം
प्रेषण स्टूडियो,ട്രാൻസ്മിഷൻ സ്റ്റുഡിയോ
प्रेषित्र,സംരംഭ
प्रेषित्र नियंत्रक,ട്രാൻസ്മിറ്റർ കൺട്രോളർ
"प्रेषित्र रख-रखाव, प्रेषित्र अनुरक्षण",ട്രാൻസ്മിറ്റർ അറ്റകുറ്റപ്പണി
प्रेषक निर्गम शक्ति,ട്രാൻസ്മിറ്റർ out ട്ട് പവർ ഇടുക
प्रेषी ऐन्टेना,ആന്റിനയെ മറികടക്കുന്നു
प्रेषी ऐन्टेना लब्धि,ആന്റിന നേട്ടങ്ങൾ കൈമാറുന്നു
प्रेषण आवृत्ति,ആവൃത്തി ട്രാൻസ്പോർട്ട് ചെയ്യുന്നു
प्रेषण केंद्र,ട്രാൻസ്മിറ്റിംഗ് സ്റ്റേഷൻ
"प्रेषानुकर, ट्रांसपोंडर",കടലാസ്
ट्रैपेट डायोड,ട്രപാറ്റ് ഡയോഡ്
प्रगामी तरंग,യാത്രാ തരംഗം
"ट्रेलिस विकोडन, जालक विकोडन",ട്രെല്ലിസ് ഡീകോഡിംഗ്
"खाई और नाली, ट्रेंच एवं कंड्यूट","തോട്, കൺട്യൂട്ട്"
"ट्रिगर परिपथ, प्रवर्तक परिपथ",ട്രിഗർ സർക്യൂട്ട്
काट-छांट,ട്രിം
"संकर्तन, काट-छांट",ട്രിം ചെയ്യുന്നു
तिपाई,സൈനികമായ
क्षोभमंडल,ട്രോപോസ്ഫിയർ
"छिन्नन, रुंडन",വെട്ടിച്ചുരുട്ടല്
"सत्य सारणी, सत्य तालिका",സത്യ പട്ടിക
समस्वरित,ട്യൂൺ ചെയ്തു
"समस्वरक, ट्यूनर, समंजक",ട്യൂണർ
"समस्वरण, ट्यूनिंग",ട്യൂണിംഗ്
टनल डायोड,തുരങ്ക ഡയോഡ്
सुरंगन,ടണലിംഗ്
प्रतिवर्तन प्रबंधन,മാനേജുമെന്റിന് ചുറ്റും തിരിയുക
टर्न टेबल,പട്ടിക തിരിക്കുക
"ट्वीटर, तीक्ष्ण ध्वनक, तीक्ष्णक",ട്വീറ്റർ
"व्यावर्तित, ऐंठित",വളച്ചൊടിച്ച
"व्यावर्तित युग्म केबल, व्यावर्तित युगल केबल",വളച്ചൊടിച്ച ജോഡി കേബിൾ
असंतुलित ध्वनि लाइन,അസന്തുലിതമായ ഓഡിയോ ലൈൻ
अववोल्टता,വോൾട്ടേജിന് കീഴിൽ
एकदिष्ट प्रसारण,നിഷേധിക്കൽ
