Kannada,Marathi
ಕ್ವಾಂಟಿಫೈಯರ್,भागफल
ಕ್ವಾಂಟಮ್,क्वांटम
ಕ್ವಾಂಟಮ್ ಗಡಿಯಾರ,क्वांटम घड्याळ
"1.ಕ್ವಾಂಟಮ್ ಕಪುಟಾನ್, 2.ಕ್ವಾಂಟಮ್ ಕಂಪ್ಯೂಟೇಶನ್","1.क्वांटम कपुटन, 2.क्वांटम कंप्युटेशन"
ಉದಾಹರಣೆ ಪ್ರಶ್ನೆ,उदाहरण क्वेरी
"1. ವಿಚಾರಣೆ, 2. ವಿಚಾರಣೆ","1. चौकशी, 2. चौकशी"
ಪ್ರಶ್ನೆ ಭಾಷೆ,क्वेरी भाषा
ಪ್ರಶ್ನೆ ಪ್ರಕ್ರಿಯೆ,क्वेरी प्रक्रिया
ಸಾಲು,रांग
ಸಾಲು ನಿರ್ವಹಣೆ,पंक्ती व्यवस्थापन
ಸಾಲು ನೋಂದಣಿ,पंक्ती रजिस्टर
"1. ಸಾಲು ಜಾಲ, 2. ಸಾಲು ಜಾಲ","1. रो नेटवर्क, 2. रो नेटवर्क"
ಸಾಲು ಸಿದ್ಧಾಂತ,पंक्ती सिद्धांत
ವೇಗದ ಪ್ರವೇಶ ಮೆಮೊರಿ,जलद प्रवेश मेमरी
ಕ್ವಾಟಿಯಂಟ್,भागफलक
ರೇಡಿಯೋ ಫ್ರೀಕ್ವೆನ್ಸಿ ಇಂಟರ್‌ಫರೆನ್ಸ್ (RFI),रेडिओ फ्रिक्वेन्सी इंटरफेरन्स (RFI)
ರಾಡಿಕ್ಸ್,मूलांक
ರಾಂಡಮ್ ಆಕ್ಸೆಸ್ ಕಂಪ್ಯೂಟರ್ ಸಲಕರಣೆ (RACE),यादृच्छिक प्रवेश संगणक उपकरणे (RACE)
ಯಾದೃಚ್ಛಿಕ ಪ್ರವೇಶ ಮೆಮೊರಿ (RAM),यादृच्छिक प्रवेश मेमरी (RAM)
ಯಾದೃಚ್ಛಿಕ ಸ್ಕ್ಯಾನಿಂಗ್,यादृच्छिक स्कॅनिंग
"1.ರಾಸ್ಟರ್, 2.ರಾಸ್ಟರ್","1.रास्टर, 2.रास्टर"
ರಾಸ್ಟರ್ ಸ್ಕ್ಯಾನಿಂಗ್,रास्टर स्कॅनिंग
ಪುನರ್ನಿರ್ಮಾಣ,पुनर्अभियांत्रिकी
ಪುನಶ್ಚೇತನ,पुनरुज्जीवन
"1. ಪ್ರವೇಶಿಸುವಿಕೆ, 2. ಪ್ರವೇಶಿಸುವಿಕೆ","1. प्रवेशयोग्यता, 2. प्रवेशयोग्यता"
ಓದುವುದು,वाचन
ಓದುವ ತಲೆ,वाचन डोके
"1. ಓದಲು ಮಾತ್ರ, 2. ಓದಲು ಮಾತ್ರ","1. फक्त वाचा, 2. फक्त वाचा"
"1. ಓದಲು ಮಾತ್ರ ಮೆಮೊರಿ, 2. ಓದಲು ಮಾತ್ರ ಮೆಮೊರಿ","1. रीड ओन्ली मेमरी, 2. रीड ओन्ली मेमरी"
ಓದುವ ಬರವಣಿಗೆ ತಲೆ,वाचन लेखन प्रमुख
"1. ಓದುವ ಚಕ್ರ, 2. ಬರೆಯುವ ಚಕ್ರ","1. वाचन चक्र, 2. लेखन चक्र"
"1. ಓದುವ ಸೈಕಲ್, 2. ಬರವಣಿಗೆ ತಲೆ","1. वाचन चक्र, 2. लेखन प्रमुख"
"1. ಓದುವ ಸ್ಮರಣೆ, 2. ಬರವಣಿಗೆಯ ಸ್ಮರಣೆ","1. वाचन स्मृती, 2. लेखन स्मृती"
ಓದುಗ,वाचक
"ಓದುವುದು, ಓದುವುದು","वाचन, वाचन"
"1.ಓದಿ, 2.ಓದಿದ ನಂತರ","1.वाचा, 2.वाचनानंतर"
ನಿಜವಾದ ಸಮಯ,वास्तविक वेळ
"1. ತ್ವರಿತ ಪ್ರತಿಕ್ರಿಯೆ ಪ್ರಕ್ರಿಯೆ, 2. ತಕ್ಷಣದ ಪ್ರತಿಕ್ರಿಯೆ ಪ್ರಕ್ರಿಯೆ","1. द्रुत प्रतिसाद प्रक्रिया, 2. त्वरित प्रतिसाद प्रक्रिया"
ರಿಸೀವರ್,प्राप्तकर्ता
ಗುರುತಿಸುವಿಕೆ ತರ್ಕ,ओळख तर्क
ರಿಪ್ರೋಗ್ರಾಮಿಂಗ್ ವರ್ಗಾವಣೆ,पुनर्प्रोग्रामिंग हस्तांतरण
ದಾಖಲೆ,विक्रम
"1. ರೆಕಾರ್ಡಿಂಗ್ ಹೆಡ್, 2. ರೆಕಾರ್ಡಿಂಗ್ ಹೆಡ್","1. रेकॉर्डिंग हेड, 2. रेकॉर्डिंग हेड"
ಸರಿಪಡಿಸಬಹುದಾದ ದೋಷ,सुधारण्यायोग्य त्रुटी
ಈಡೇರಿದ,पूर्तता
ಮರುಕಳಿಸುವ ಪ್ರಮೇಯ,पुनरावृत्ती प्रमेय
ಮರುಬಳಕೆ,पुनर्वापर
ಪುನರಾವರ್ತಿತ ಕಾರ್ಯ,पुनरावृत्ती कार्य
ಮಿನಿಯೇಚರೈಸ್ಡ್ ಇನ್‌ಸ್ಟ್ರಕ್ಷನ್ ಸೆಟ್ ಕಂಪ್ಯೂಟರ್ (RISC),मिनिएचराइज्ड इंस्ट्रक्शन सेट कॉम्प्युटर (RISC)
ಪುನರುಕ್ತಿ,अतिरेक
"1. ಸ್ವತಂತ್ರ ಡಿಸ್ಕ್, 2. ಡಿಸ್ಕ್‌ಗಳ ಹೆಚ್ಚುವರಿ ಶ್ರೇಣಿ (ಕೆಂಪು)","1.स्वतंत्र डिस्क, 2.डिस्कची अतिरिक्त अॅरे (लाल)"
ಮರು ಪ್ರವೇಶ,पुन्हा प्रवेश
ಮರು-ಪ್ರವೇಶ ಕೋಡ್,री-एंट्री कोड
ಉಲ್ಲೇಖ,संदर्भ
ಉಲ್ಲೇಖದ ಸಮಗ್ರತೆ,संदर्भात्मक अखंडता
ಪ್ರತಿಫಲನ,प्रतिबिंब
ಪ್ರತಿಬಿಂಬ,प्रतिबिंब
ವಕ್ರೀಭವನ,अपवर्तन
ರಿಫ್ರೆಶ್,रीफ्रेशर
ಪುನರುತ್ಪಾದನೆ,पुनर्जन्म
ನೋಂದಣಿ,नोंदणी करा
ನಿಯಮಿತ ವ್ಯಾಕರಣ,नियमित व्याकरण
ಸಂಬಂಧ,संबंध
ಸಂಬಂಧಿತ ಡೇಟಾಬೇಸ್,रिलेशनल डेटाबेस
ಸಂಬಂಧಿತ ಡೇಟಾಬೇಸ್ ನಿರ್ವಹಣಾ ವ್ಯವಸ್ಥೆ (RDBMS),रिलेशनल डेटाबेस मॅनेजमेंट सिस्टम (RDBMS)
ಸಂಬಂಧಿತ ಮಾದರಿ,रिलेशनल मॉडेल
"1. ಸಂಬಂಧಿ, 2. ಸಂಬಂಧಿ","1. नातेवाईक, 2. नातेवाईक"
ಸಂಬಂಧಿತ ವಿಳಾಸ,सापेक्ष पत्ता
"1. ರಿಲೇ, 2. ಪ್ರಸರಣ","1. रिले, 2. ट्रान्समिशन"
ವಿಶ್ವಾಸಾರ್ಹತೆಯ ಮಾದರಿ,विश्वसनीयता मॉडेल
ವಿಶ್ವಾಸಾರ್ಹ,विश्वसनीय
"1. ಸ್ಥಳಾಂತರಿಸಬಹುದಾದ ಕೋಡ್, 2. ಸ್ಥಳಾಂತರಿಸಬಹುದಾದ ಡೇಟಾ","1. पुनर्स्थित करण्यायोग्य कोड, 2. पुनर्स्थित करण्यायोग्य डेटा"
ದೂರದ,दूर
ರಿಮೋಟ್ ಫೀಡರ್,रिमोट फीडर
ರಿಮೋಟ್ ಕೆಲಸದ ಪ್ರವೇಶ,रिमोट वर्क एंट्री
"1.ರಿಮೋಟ್ ಸೆಶನ್ ಪ್ರಾರಂಭ, 2.ರಿಮೋಟ್ ಲಾಗಿನ್","1.रिमोट सत्र प्रारंभ, 2.रिमोट लॉगिन"
ರಿಮೋಟ್ ಪ್ರೊಸೀಜರ್ ಆಹ್ವಾನ (RPC),रिमोट प्रोसिजर इनव्होकेशन (RPC)
ದೂರ ಸಂವೇದಿ,रिमोट सेन्सिंग
ಮರುನಾಮಕರಣ,नाव बदलणे
"1. ರೆಂಡರಿಂಗ್, 2. ಸಮರ್ಪಣೆ","1.प्रतिपादन, 2.समर्पण"
ಪುನರಾವರ್ತಕ,रिपीटर
ಉತ್ತರ,उत्तर द्या
"1. ವಿನಂತಿ, 2. ವಿನಂತಿ","1. विनंती, 2. विनंती"
ಕಾಮೆಂಟ್ ವಿನಂತಿ (RFC),टिप्पणी विनंती (RFC)
"1. ವಿನಂತಿ ಪ್ರೋಟೋಕಾಲ್, 2. ಪ್ರತಿಕ್ರಿಯೆ ಪ್ರೋಟೋಕಾಲ್","1.Request Protocol, 2.Response Protocol"
ಪುನರಾವರ್ತಿತ ಪ್ರೋಗ್ರಾಂ,पुनरावृत्ती कार्यक्रम
ಸಂಶೋಧನೆ,संशोधन
ಮರುಸ್ಥಾಪನೆ ಚಕ್ರ,चक्र पुनर्संचयित करा
ಸ್ಮರಣಾರ್ಥಿ,स्मारककार
ವ್ಯತ್ಯಾಸ,भिन्नता
ಸಂಪನ್ಮೂಲಗಳು,संसाधने
ಪ್ರತಿಕ್ರಿಯೆ ಸಮಯ,प्रतिसाद वेळ
"1.ಮರುಪ್ರಾರಂಭಿಸಿ, 2.ಮರುಪ್ರಾರಂಭಿಸಿ","1.रीस्टार्ट करा, 2.रीस्टार्ट करा"
ಪುನಃಸ್ಥಾಪನೆ,जीर्णोद्धार
ಮರು-ಜಾಡನ್ನು,पुन्हा शोधणे
"1. ಮರು-ರವಾನೆ, 2. ಮರು-ಸಂವಹನ","1. री-डिस्पॅच, 2. री-कम्युनिकेशन"
ಚೇತರಿಕೆ,पुनर्प्राप्ती
ಮತ್ತೆ ಪ್ರಯತ್ನಿಸು,पुन्हा प्रयत्न करा
"1. ಹಿಂಜರಿಕೆ, 2. ಹಿಂತಿರುಗಿ","1.रिग्रेशन, 2.रिटर्न"
ಹಿಂಜರಿತ ಕೋಡ್,रीग्रेशन कोड
ರಿಗ್ರೆಶನ್ ಕೀ,प्रतिगमन की
ಮರುಬಳಕೆ ಮಾಡಬಹುದಾದ ಕೋಡ್,पुन्हा वापरण्यायोग्य कोड
ಪುನಃ ಬರೆಯಬಹುದಾದ,पुन्हा लिहिण्यायोग्य
rgb ಮಾನಿಟರ್,आरजीबी मॉनिटर
ರಿಬ್ಬನ್,रिबन
ಅಧಿಕೃತ ಸಮಸ್ಯೆ,अधिकृत समस्या
"1.ರೋಬೋಟ್, 2.ಮೆಕ್ಯಾನಿಕ್, 3.ಮೆಕ್ಯಾನಿಸಂ","1.रोबोट, 2.मेकॅनिक, 3.मेकॅनिझम"
"1.ಯಾಂತ್ರಿಕ ವಿಜ್ಞಾನ, 2.ಯಾಂತ್ರಿಕ ಮಾನವಶಾಸ್ತ್ರ","1.यांत्रिकी विज्ञान, 2.यांत्रिकी मानववंशशास्त्र"
"ಬಲವಾದ, ಬಲವಾದ","मजबूत, मजबूत"
ಪಾತ್ರ,भूमिका
ಮತ್ತೆ ಉರುಳುತ್ತಿದೆ,पुन्हा रोलिंग
ಆವರಿಸುವಿಕೆ,गुंतवणे
ಹೊರಹರಿವು,बहिर्वाह
"1. ಓದಲು ಮಾತ್ರ ಮೆಮೊರಿ, 2. ಓದಲು ಮಾತ್ರ ಮೆಮೊರಿ (ROM)","1. रीड ओन्ली मेमरी, 2. रीड ओन्ली मेमरी (ROM)"
ಮೂಲ,मूळ
ಮೂಲ ಡೈರೆಕ್ಟರಿ,मूळ निर्देशिका
ಅಂದಾಜು ದೋಷ,अंदाजे त्रुटी
"1.ರೂಟರ್, 2.ರೂಟರ್","1.राउटर, 2.राउटर"
"ರೂಟಿಂಗ್, ರೂಟಿಂಗ್","मार्गक्रमण, मार्गक्रमण"
RS232C ಇಂಟರ್ಫೇಸ್,RS232C इंटरफेस
RSA ಗೂಢಲಿಪೀಕರಣ,RSA एन्क्रिप्शन
ಆರ್ಟಿಸಿ,rtc
ಕೆಲಸದ ವಿವರ ಕೋಡಿಂಗ್,कार्यरत तपशील कोडिंग
ಅಧಿಕಾರಾವಧಿ,कार्यकाळ
ರನ್ಟೈಮ್ ದೋಷ,रनटाइम त्रुटी
"1. ಮಾದರಿ, 2. ಮಾದರಿ","1. नमुना, 2. नमुना"
ಮಾದರಿ,नमुना
"1.ಉಪಗ್ರಹ, 2.ಉಪಗ್ರಹ","1.उपग्रह, 2.उपग्रह"
ಶುದ್ಧತ್ವ,संपृक्तता
ಉಳಿಸಿ,जतन करा
"1. ಸ್ಕೇಲೆಬಿಲಿಟಿ, 2. ಸ್ಕೇಲೆಬಿಲಿಟಿ","1. स्केलेबिलिटी, 2. स्केलेबिलिटी"
ಸ್ಕೇಲಾರ್,स्केलर
ಸ್ಕ್ಯಾನಿಂಗ್,स्कॅनिंग
ಭೂದೃಶ್ಯ,लँडस्केप
ಶೆಡ್ಯೂಲರ್,शेड्युलर
ಪರದೆಯ ಪ್ರತಿಫಲನ ಪ್ರೊಜೆಕ್ಟರ್,स्क्रीन रिफ्लेक्शन प्रोजेक्टर
ಸ್ಕ್ರಿಪ್ಟ್,स्क्रिप्ट
ಸ್ಕ್ರಿಪ್ಟಿಂಗ್ ಭಾಷೆ,स्क्रिप्टिंग भाषा
"1. ಸುರುಳಿ, 2. ಸ್ಕ್ರಾಲ್","1.कॉइल, 2.स्क्रोल"
ಸಿಂಕ್ರೊನಸ್ ಡೇಟಾ ಲಿಂಕ್ ಕಂಟ್ರೋಲ್ (SDLC),सिंक्रोनस डेटा लिंक कंट्रोल (SDLC)
"1. ಅನ್ವೇಷಣೆ, 2. ಅನ್ವೇಷಣೆ","1.शोध, 2.शोध"
ಹುಡುಕಾಟ ಎಂಜಿನ್,शोध इंजिन
ಹುಡುಕಾಟ ಮರ,झाड शोधा
"1. ಅನ್ವೇಷಿಸಿ, 2. ಅನ್ವೇಷಿಸಿ","1.एक्सप्लोर करा, 2.शोधा"
ದ್ವಿತೀಯ,दुय्यम
"1. ವಲಯ, 2. ವಲಯ","1.सेक्टर, 2.सेक्टर"
ಭದ್ರತಾ ನೀತಿ,सुरक्षा धोरण
ಹುಡುಕಾಟ ಪದ,शोध संज्ञा
"1.ವಿಭಾಗ, 2.ವಿಭಾಗ","1.विभाग, 2.विभाग"
"1. ವಿಘಟನೆ, 2. ವಿಭಜನೆ","1. विखंडन, 2. विखंडन"
ಆಯ್ಕೆ ವಿಂಗಡಣೆ,निवड क्रमवारी
"1.ಸ್ವಯಂಪೂರ್ಣ, 2.ಸ್ವಯಂಪೂರ್ಣ","1.स्वयंपूर्ण, 2.स्वयंपूर्ण"
"1.ಸೆಮ್ಯಾಂಟಿಕ್ಸ್, 2.ಸೆಮ್ಯಾಂಟಿಕ್ಸ್","1.अर्थशास्त्र, 2.अर्थशास्त्र"
ಸೆಮಾಫೋರ್,सेमाफोर
ಅರೆವಾಹಕ,सेमीकंडक्टर
ಫ್ಯಾಂಟಸಿ ವೆಬ್,कल्पनारम्य वेब
ಅನುಕ್ರಮ ಪ್ರವೇಶ ವಿಧಾನ,अनुक्रमिक प्रवेश पद्धत
ಸತತ,सलग
ಧಾರಾವಾಹಿ,मालिका
"1.ಸರ್ವರ್, 2.ಸರ್ವರ್","1.सर्व्हर, 2.सर्व्हर"
ಸರ್ವರ್ ಕ್ರ್ಯಾಶ್,सर्व्हर क्रॅश
ಸರ್ವರ್ ಪರವಾನಗಿ,सर्व्हर परवाना
ಸರ್ವೋ ಗುಣಕ,सर्वो गुणक
ಜೊತೆ,संच
ನಿರ್ದಿಷ್ಟಪಡಿಸಿದ ಬಿಂದು,निर्दिष्ट बिंदू
ನಿರ್ವಹಣೆ,व्यवस्थापन
ನೆರಳು,सावली
ಸಿನಿಮಾಟೋಗ್ರಫಿ,सिनेमॅटोग्राफी
ದೆವ್ವ,भूत
ಫೈಲ್ ಹಂಚಿಕೊಳ್ಳಿ,फाइल शेअर करा
ಹಂಚಿಕೆಯ ಪ್ರವೇಶ,सामायिक प्रवेश
ಹಂಚಿಕೆ,शेअरिंग
"1. ಬ್ರಾಕೆಟ್ಗಳು, 2. ಆರ್ಮರ್, 3. ಶೆಲ್, 4. ಶೆಲ್","1. कंस, 2. चिलखत, 3. शेल, 4. शेल"
ಸ್ಥಳಾಂತರದ ಚಿಹ್ನೆ,विस्थापन चिन्ह
ಸಣ್ಣ ಮಾರ್ಗ,लहान मार्ग
ಸಣ್ಣ ಸೂಚನೆ,लहान सूचना
ಒಡಹುಟ್ಟಿದವರು,भावंड
"1. ಅಡ್ಡ ಪರಿಣಾಮ, 2. ಪ್ರತಿ ಪರಿಣಾಮ","1. साइड इफेक्ट, 2. काउंटर इफेक्ट"
ಸೈನ್ ಬಿಟ್,साइन बिट
ಸಿಗ್ನಲ್,सिग्नल
ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ,सिग्नल प्रक्रिया
ಸಂಕೇತ,नोटेशन
"1.ಸಿಗ್ನಲ್-ಧ್ವನಿ ಅನುಪಾತ, 2.ಸಿಗ್ನಲ್-ಶಬ್ದ ಅನುಪಾತ","1.सिग्नल-ध्वनी गुणोत्तर, 2.सिग्नल-ध्वनी गुणोत्तर"
"1.ಸಹಿ, 2. ಸಹಿ","1.स्वाक्षरी, 2. स्वाक्षरी"
ಮಾರ್ಕರ್ ಪರೀಕ್ಷೆ,मार्कर चाचणी
ಗಮನಾರ್ಹ ಅಂಕಗಳು,लक्षणीय गुण
ಸಿಲಿಕಾನ್ ಚಿಪ್,सिलिकॉन चिप
ಸರಳ ಮೇಲ್ ವರ್ಗಾವಣೆ ಪ್ರೋಟೋಕಾಲ್ (SMTP),सिंपल मेल ट्रान्सफर प्रोटोकॉल (SMTP)
ಏಕ,अविवाहित
"1. ಒಂದು ಸಿಗ್ನಲಿಂಗ್ ನೋಡ್, 2. ಸಿಂಪ್ಲೆಕ್ಸ್ ನೋಡ್","1. एक सिग्नलिंग नोड, 2. सिम्प्लेक्स नोड"
ಸಿಮ್ಯುಲೇಶನ್,सिम्युलेशन
ಅನುಕರಿಸುವವನು,अनुकरण करणारा
"1.ಏಕಕಾಲಿಕ, 2.ಸಿಂಕ್ರೊನಸ್","1.एकाच वेळी, 2.समकालिक"
ಏಕಕಾಲಿಕ ಸಂಸ್ಕರಣೆ,एकाच वेळी प्रक्रिया
ಏಕವ್ಯಕ್ತಿ,सोलो
"1.ಸೈಟ್ ಪರವಾನಗಿ, 2. ಸೈಟ್ ಪರವಾನಗಿ","1.साइट परवाना, 2.साइट परवाना"
"1.ಗಾತ್ರ, 2.ಗಾತ್ರ","1.आकार, 2.आकार"
ಮಾಪನ,मोजमाप
"1. ವಿವರಣೆ, 2. ವಿವರಣೆ","1. चित्रण, 2. चित्रण"
ಪ್ಲುಟಿ,प्लुटी
"1.ಪ್ಲೂಟಿ, 2.ಪ್ಲುಟಿಕಾರನ್","1.प्लुती, 2.प्लुतीकरण"
"1.ಸ್ಲಾಷ್, 2.ಕಟ್","1.स्लॅश, 2.कट"
ಕಂಪ್ಯೂಟರ್ ಅಡಿಯಲ್ಲಿ,संगणकाखाली
ಹಾವಿನ ಕಿಟಕಿ ಪ್ರೋಟೋಕಾಲ್,साप विंडो प्रोटोकॉल
"1. ಲೋಪ, 2. ಶರಣಾಗತಿ","1. वगळणे, 2. शरणागती"
ಸ್ಲಾಟ್,स्लॉट
SCSI (SCSI),SCSI (SCSI)
ಸ್ಮಾರ್ಟ್ ಕಾರ್ಡ್,स्मार्ट कार्ड
ನಿಧಾನ ಅಂಚೆ,गोगलगाय मेल
ಸ್ನ್ಯಾಪ್‌ಶಾಟ್,स्नॅपशॉट
"1.ಸಾಫ್ಟ್ ಕಂಪ್ಯೂಟಿಂಗ್, 2.ಸಾಫ್ಟ್ ಕಂಪ್ಯೂಟಿಂಗ್","1.सॉफ्ट कम्प्युटिंग, 2.सॉफ्ट कम्प्युटिंग"
ವಿದ್ಯುನ್ಮಾನ ಪ್ರತಿ,सॉफ्ट कॉपी
ಸುಲಭವಾದ ಫಾಂಟ್,सोपे फॉन्ट
ಸಾಫ್ಟ್ವೇರ್,सॉफ्टवेअर
ಸಾಫ್ಟ್ವೇರ್ ಎಂಜಿನಿಯರಿಂಗ್,सॉंफ्टवेअर अभियांत्रिकी
ಸಾಫ್ಟ್ವೇರ್ ಪರವಾನಗಿ,सॉफ्टवेअर परवाना
ಸಾಫ್ಟ್ವೇರ್ ಪೈರಸಿ,सॉफ्टवेअर चाचेगिरी
ಸ್ಪೆಕ್ಟ್ರಮ್,स्पेक्ट्रम
"1.ತಿರುಪು, 2.ಸುರುಳಿ","1.स्क्रू, 2.सर्पिल"
"1.ವಿವರ ಹಾಳೆ, 2.ಸ್ಪ್ರೆಡ್‌ಶೀಟ್","1.तपशील पत्रक, 2.स्प्रेडशीट"
ಪ್ರಮಾಣಿತ,मानक
ಪ್ರಮಾಣಿತ ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಮಾರ್ಕಪ್ ಭಾಷೆ (SGML),मानक सामान्यीकृत मार्कअप भाषा (SGML)
ಪ್ರಮಾಣೀಕರಣ,मानकीकरण
ಕಾಯುವ ಸಮಯ,वेळ वाट
ತಾರಕ್ ಲ್ಯಾನ್,तारक लॅन
ನಕ್ಷತ್ರ ಸ್ಥಾನ,तारा स्थिती
ಆರಂಭದ ಬಿಟ್,थोडा प्रारंभ करत आहे
"1. ಕೊರತೆ, 2. ಕೊರತೆ, 3. ಕೊರತೆ ಬಿಕ್ಕಟ್ಟು","1. अभाव, 2. टंचाई, 3. टंचाई संकट"
"1.ಸ್ಥಿರ ಸ್ಮರಣೆ, 2.ಸ್ಥಿರ ಸ್ಮರಣೆ","1.स्टॅटिक मेमरी, 2.स्टॅटिक मेमरी"
ಸ್ಥಿತಿ ಚಾನಲ್,स्थिती चॅनेल
"1.ಹಂತದ ಗಾತ್ರ, 2.ಹಂತದ ಆಯಾಮಗಳು","1.चरण आकार, 2.चरण परिमाणे"
ವಿರಾಮ ಮತ್ತು ಕಾಯುವ ಪ್ರೋಟೋಕಾಲ್,विराम द्या आणि प्रोटोकॉल प्रतीक्षा करा
ಬ್ರೇಕ್ ಕೋಡ್,ब्रेक कोड
ವಿರಾಮ ಕೀ,विराम की
ಶೇಖರಣಾ ಸಾಮರ್ಥ್ಯ,साठवणक्षमता
ಸಂಗ್ರಹಿಸಲಾದ ಪ್ರೋಗ್ರಾಂ,संग्रहित कार्यक्रम
ಸರಣಿ ಡೇಟಾ,मालिका डेटा
"1.ಸ್ಟ್ರಕ್ಚರ್ಡ್ ಎನ್ಕೋಡಿಂಗ್, 2.ಸ್ಟ್ರಕ್ಚರ್ಡ್ ಕೋಡಿಂಗ್","1.स्ट्रक्चर्ड एन्कोडिंग, 2.स्ट्रक्चर्ड कोडिंग"
ರಚನಾತ್ಮಕ ಪ್ರಶ್ನೆ ಭಾಷೆ (SQL),स्ट्रक्चर्ड क्वेरी लँग्वेज (SQL)
"1. ಕರಪತ್ರದ ಹಾಳೆ, 2. ಶೈಲಿಯ ಪತ್ರ","1. ब्रोशर पेपर, 2. शैली पत्र"
ಉಪ ಡೈರೆಕ್ಟರಿ,उप-निर्देशिका
"1.ಸಬ್ನೆಟ್, 2.ಸಬ್ನೆಟ್","1.सबनेट, 2.सबनेट"
ಉಪವೃಕ್ಷ,उपवृक्ष
"1. ಸಂಕ್ಷೇಪಣ, 2. ಸಂಕ್ಷೇಪಣ","1.सारांश, 2.सारांश"
"1. ಸೂಪರ್ ಕಂಪ್ಯೂಟರ್, 2. ಸೂಪರ್ ಕಂಪ್ಯೂಟರ್","1. सुपर कॉम्प्युटर, 2. सुपर कॉम्प्युटर"
"1.ಸೂಪರ್ ಕಂಪ್ಯೂಟೇಶನ್, 2.ಸೂಪರ್ ಕಂಪ್ಯೂಟೇಶನ್","1.Super Computation, 2.Super Computation"
ಪ್ರಮುಖ ಕೀ,की की
ಉನ್ನತ ಬಳಕೆದಾರ,शीर्ष वापरकर्ता
ಮೇಲ್ವಿಚಾರಣೆಯ ಕಲಿಕೆ,पर्यवेक्षी शिक्षण
ಸಹಾಯಕ ಚಿಪ್,सहाय्यक चिप
ನಿವ್ವಳ ವ್ಯತ್ಯಾಸ,निव्वळ भिन्नता
"1.ನೆಟ್ ವ್ಯತ್ಯಾಸ, 2.ವಿಭಾಗ, 3.ಸರ್ಫಾನ್","1.निव्वळ भिन्नता, 2.विभाग, 3.सरफान"
ವಿನಿಮಯ,स्वॅप
ಒಳಬರುವ,अंतर्गामी
ಹೊರಹರಿವು,बहिर्वाह
ವಿನಿಮಯ,स्वॅपिंग
"1. ಸ್ವಿಚ್ಡ್ ನೆಟ್‌ವರ್ಕ್, 2. ಬದಲಾಯಿಸಿದ ನೆಟ್ವರ್ಕ್","1.स्विच केलेले नेटवर्क, 2. स्विच केलेले नेटवर्क"
ಬದಲಾಯಿಸುವುದು,स्विचिंग
ಸ್ವಿಚಿಂಗ್ ತತ್ವ,स्विचिंग तत्त्व
ಸಾಂಕೇತಿಕ ಪ್ರೋಗ್ರಾಮಿಂಗ್,प्रतीकात्मक प्रोग्रामिंग
ಸಿಂಕ್ರೊನೈಸೇಶನ್,सिंक्रोनाइझेशन
ಸಿಂಕ್ರೊನೈಸರ್,सिंक्रोनायझर
ಸಿಂಕ್ರೊನಸ್,समकालिक
ಸಿಂಕ್ರೊನಸ್ ಸಂಖ್ಯಾ ಶ್ರೇಣಿ (SDH),सिंक्रोनस न्यूमेरिक पदानुक्रम (SDH)
ವಾಕ್ಯ ವಿಶ್ಲೇಷಣೆ,वाक्य विश्लेषण
ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ,प्रणाली विश्लेषण
ಸಿಸ್ಟಮ್ ಎಂಜಿನಿಯರಿಂಗ್,प्रणाली अभियांत्रिकी
"1. ಸಿಸ್ಟಮ್ ಬ್ರೇಕರ್, 2. ಸಿಸ್ಟಮ್ ಹ್ಯಾಕರ್","1. सिस्टम ब्रेकर, 2. सिस्टम हॅकर"
ಸಿಸ್ಟಮ್ ಇಂಟಿಗ್ರೇಟರ್,सिस्टम इंटिग्रेटर
ಸಿಸ್ಟಮ್ ಲಾಗ್,सिस्टम लॉग
ಸಿಸ್ಟಮ್ ಕವರ್,सिस्टम कव्हर
ಸಿಸ್ಟಮ್ ನೆಟ್ವರ್ಕ್ ಸ್ಟ್ರಕ್ಚರ್ (SNA),सिस्टम नेटवर्क स्ट्रक्चर (SNA)
"1. ಸಿಸ್ಟಮ್ ಪ್ರೋಗ್ರಾಮರ್, 2. ಸಿಸ್ಟಮ್ ಪ್ರೋಗ್ರಾಮರ್","1. सिस्टम प्रोग्रामर, 2. सिस्टम प्रोग्रामर"
"1. ಸಿಸ್ಟಮ್ ಮರುಪ್ರಾರಂಭ, 2. ಸಿಸ್ಟಮ್ ಮರುಪ್ರಾರಂಭ","1. सिस्टम रीस्टार्ट, 2. सिस्टम रीस्टार्ट"
ವ್ಯವಸ್ಥೆಯ ಮುಕ್ತಾಯ,प्रणाली समाप्ती
ಸಿಸ್ಟಮ್ ಪರೀಕ್ಷೆ,प्रणाली चाचणी
ಸಿಸ್ಟಮ್ ಉಪಯುಕ್ತತೆ,प्रणाली उपयुक्तता
"1. ವ್ಯವಸ್ಥಿತ ಕೋಡ್, 2. ವ್ಯವಸ್ಥಿತ ಕೋಡ್","1. पद्धतशीर संहिता, 2. पद्धतशीर संहिता"
ಟ್ಯಾಬ್ ಆಜ್ಞೆ,टॅब कमांड
ವೇಳಾಪಟ್ಟಿ,वेळापत्रक
