Bengali,Marathi
শব্দ,आवाज
শাব্দ ব্যবস্থা,ध्वनिक प्रणाली
ফটো ডায়োড,फोटो डायोड
"1.শারীরিক, 2.বাহ্যিক","1.शारीरिक, 2.बाह्य"
শারীরিক ইন্টারফেস,भौतिक इंटरफेस
পেকো,पेको
পাই চিত্র,पाई चार्ट
"1.পাই গ্রাফ, 2.পাই গ্রাফ","1.पाई आलेख, 2.पाई आलेख"
অন্তর,मध्यांतर
পিক্সেল,पिक्सेल
সহজ ascii,साधे ascii
সাধারণ পাঠ্য,सामान्य मजकूर
পরিকল্পনা,योजना
"প্ল্যাটফর্ম, প্ল্যাটফর্ম","व्यासपीठ, व्यासपीठ"
চক্রান্তকারী,कथानक
খসড়া মাথা,मसुदा डोके
প্লাগবোর্ড,प्लगबोर्ड
বিড,बोली
সাইট থেকে সাইট প্রোটোকল (পিপিপি),साइट टू साइट प्रोटोकॉल (पीपीपी)
নির্দেশক,सूचक
মেরুকরণ,ध्रुवीकरण
স্থানান্তর,क्रमपरिवर्तन
বহুভুজ শিয়ারিং,बहुभुज कातरणे
পলিমরফিজম,बहुरूपता
বহুপদ,बहुपदी
POP (পোস্ট অফিস প্রোটোকল),पीओपी (पोस्ट ऑफिस प्रोटोकॉल)
"1.sin-up মেনু, 2.appear মেনু","1.sin-up मेनू, 2.appear menu"
বহনযোগ্যতা,पोर्टेबिलिटी
চিত্রিত,सचित्र
ক্রমাগত,सलग
"1.ব্যাক স্ক্রিপ্ট, 2.ব্যাক স্ক্রিপ্ট","1. बॅक स्क्रिप्ट, 2. बॅक स्क्रिप्ट"
ফিরে বিট,परत थोडा
সংযুক্ত,संलग्न
বন্ধ,बंद
অ বৈদ্যুতিক,नॉन-इलेक्ट्रिक
বৈদ্যুতিক,विद्युत
পাওয়ার রিসিভার,पॉवर रिसीव्हर
প্রাক গতি বিট,प्री स्पीड बिट
অগ্রাধিকার গ্রাফ,अग्रक्रम आलेख
predicate,अंदाज
প্রি-এমটিভ সময়সূচী,प्री-एम्प्टिव्ह शेड्यूलिंग
উপসর্গযুক্ত,उपसर्ग
প্রিপ্রসেসিং,पूर्व प्रक्रिया
প্রক্রিয়া,प्रक्रिया
প্রক্রিয়া সুইচ,प्रक्रिया स्विच
প্রক্রিয়াকরণ,प्रक्रिया
প্রসেসর,प्रोसेसर
উৎপাদন,उत्पादन
"1. প্রোগ্রাম, 2. প্রোগ্রাম","1.कार्यक्रम, 2.कार्यक्रम"
প্রোগ্রাম ব্যাখ্যা,कार्यक्रम व्याख्या
প্রোগ্রাম বিরতি,कार्यक्रम ब्रेक
প্রোগ্রাম ফিক্স,कार्यक्रम निराकरण
প্রোগ্রাম ডিজাইন,कार्यक्रम डिझाइन
"প্রোগ্রাম মূল্যায়ন পর্যালোচনা কৌশল (PERT, PERT)","कार्यक्रम मूल्यमापन पुनरावलोकन तंत्र (पीईआरटी, पीईआरटी)"
প্রোগ্রাম বিরতি,कार्यक्रम विराम
"1.প্রোগ্রাম লাইব্রেরি, 2.প্রোগ্রাম কালেকশন","1.प्रोग्राम लायब्ररी, 2.कार्यक्रम संग्रह"
প্রোগ্রাম চালানো,कार्यक्रम चालवा
"1. প্রোগ্রামার, 2. প্রোগ্রামার","1. प्रोग्रामर, 2. प्रोग्रामर"
prolog,प्रोलॉग
পি-রম,p-rom
"1.ট্রান্সমিশন, 2.এম্পলিফিকেশন","१.प्रसार, २.प्रवर्धन"
অর্জনযোগ্য,साध्य करण्यायोग्य
সুরক্ষিত কী,संरक्षित की
সুরক্ষা,संरक्षण
প্রোটোকল,प्रोटोकॉल
"1. প্রোটোকল স্থানান্তর, 2. প্রোটোকল অনুবাদ, 3. প্রোটোকল ব্যাখ্যা","1. प्रोटोकॉल ट्रान्सफर, 2. प्रोटोकॉल ट्रान्सलेशन, 3. प्रोटोकॉल इंटरप्रिटेशन"
সুডোকোড,छद्म कोड
"1.Public Data, 2.Public Data Network","1.सार्वजनिक डेटा, 2.सार्वजनिक डेटा नेटवर्क"
"1.পাবলিক ডোমেন, 2.পাবলিক ডোমেন৷","1.सार्वजनिक डोमेन, 2.सार्वजनिक डोमेन"
পাবলিক কী এনক্রিপশন,सार्वजनिक की एनक्रिप्शन
স্পন্দন,नाडी
পালস কোড মডুলেশন,पल्स कोड मॉड्युलेशन
পালস ডিজিটাল মডুলেশন (PDM),पल्स डिजिटल मॉड्युलेशन (PDM)
স্পন্দবলি,स्पंदावली
বিরামচিহ্ন,विरामचिन्ह
"চাপ, পূরণ","दबाव, भरा"
অটোমেটা ডাউনলোড করুন,ऑटोमेटा डाउनलोड करा
উল্লম্ব তালিকা,अनुलंब यादी
চতুর্ভুজ,चतुर्भुज
"1.যোগ্যতা, 2.যোগ্যতা","१.पात्रता, २.पात्रता"
পরিমাপক,क्वांटिफायर
পরিমাণ নির্ধারণ করা,परिमाण करण्यासाठी
ভাগফল,भागफल
কোয়ান্টাম,क्वांटम
কোয়ান্টাম ঘড়ি,क्वांटम घड्याळ
"1.কোয়ান্টাম কাপুটান, 2.কোয়ান্টাম কম্পিউটেশন","1.क्वांटम कपुटन, 2.क्वांटम कंप्युटेशन"
উদাহরণ প্রশ্ন,उदाहरण क्वेरी
"1. অনুসন্ধান, 2. অনুসন্ধান","1. चौकशी, 2. चौकशी"
প্রশ্নের ভাষা,क्वेरी भाषा
অনুসন্ধান প্রক্রিয়াকরণ,क्वेरी प्रक्रिया
কিউ,रांग
সারি ব্যবস্থাপনা,पंक्ती व्यवस्थापन
সারি রেজিস্টার,पंक्ती रजिस्टर
"1. সারি নেটওয়ার্ক, 2. সারি নেটওয়ার্ক","1. रो नेटवर्क, 2. रो नेटवर्क"
সারি তত্ত্ব,पंक्ती सिद्धांत
দ্রুত অ্যাক্সেস মেমরি,जलद प्रवेश मेमरी
ভাগফল,भागफलक
রেডিও ফ্রিকোয়েন্সি ইন্টারফারেন্স (RFI),रेडिओ फ्रिक्वेन्सी इंटरफेरन्स (RFI)
রেডিক্স,मूलांक
র্যান্ডম অ্যাক্সেস কম্পিউটার ইকুইপমেন্ট (RACE),यादृच्छिक प्रवेश संगणक उपकरणे (RACE)
র্যান্ডম অ্যাক্সেস মেমরি (RAM),यादृच्छिक प्रवेश मेमरी (RAM)
র্যান্ডম স্ক্যানিং,यादृच्छिक स्कॅनिंग
"1.রাস্টার, 2.রাস্টার","1.रास्टर, 2.रास्टर"
রাস্টার স্ক্যানিং,रास्टर स्कॅनिंग
রিইঞ্জিনিয়ারিং,पुनर्अभियांत्रिकी
পুনরুজ্জীবন,पुनरुज्जीवन
"1. অ্যাক্সেসযোগ্যতা, 2. অ্যাক্সেসযোগ্যতা","1. प्रवेशयोग्यता, 2. प्रवेशयोग्यता"
পড়া,वाचन
পড়ার মাথা,वाचन डोके
"1. শুধুমাত্র পড়া, 2. শুধুমাত্র পঠিত","1. फक्त वाचा, 2. फक्त वाचा"
"1. রিড অনলি মেমরি, 2. রিড অনলি মেমরি৷","1. रीड ओन्ली मेमरी, 2. रीड ओन्ली मेमरी"
পড়া লেখার মাথা,वाचन लेखन प्रमुख
"1. পড়ার চক্র, 2. লেখার চক্র","1. वाचन चक्र, 2. लेखन चक्र"
"1. রিডিং সাইকেল, 2. রাইটিং হেড","1. वाचन चक्र, 2. लेखन प्रमुख"
"1. পড়ার স্মৃতি, 2. লেখার স্মৃতি","1. वाचन स्मृती, 2. लेखन स्मृती"
পাঠক,वाचक
"পড়া, পড়া","वाचन, वाचन"
"1.পড়ুন, 2.পড়ার পরে৷","1.वाचा, 2.वाचनानंतर"
সময় বাস্তব,वास्तविक वेळ
"1. কুইক রেসপন্স প্রসেসিং, 2. ইমিডিয়েট রেসপন্স প্রসেসিং","1. द्रुत प्रतिसाद प्रक्रिया, 2. त्वरित प्रतिसाद प्रक्रिया"
রিসিভার,प्राप्तकर्ता
স্বীকৃতি যুক্তি,ओळख तर्क
পুনরায় প্রোগ্রামিং স্থানান্তর,पुनर्प्रोग्रामिंग हस्तांतरण
রেকর্ড,विक्रम
"1. রেকর্ডিং হেড, 2. রেকর্ডিং হেড","1. रेकॉर्डिंग हेड, 2. रेकॉर्डिंग हेड"
সংশোধনযোগ্য ত্রুটি,सुधारण्यायोग्य त्रुटी
পরিপূর্ণতা,पूर्तता
পুনরাবৃত্তি উপপাদ্য,पुनरावृत्ती प्रमेय
পুনর্ব্যবহার,पुनर्वापर
পুনরাবৃত্ত ফাংশন,पुनरावृत्ती कार्य
মিনিয়েচারাইজড ইনস্ট্রাকশন সেট কম্পিউটার (RISC),मिनिएचराइज्ड इंस्ट्रक्शन सेट कॉम्प्युटर (RISC)
অপ্রয়োজনীয়তা,अतिरेक
"1.স্বাধীন ডিস্ক, 2.ডিস্কের অতিরিক্ত অ্যারে (লাল)","1.स्वतंत्र डिस्क, 2.डिस्कची अतिरिक्त अॅरे (लाल)"
পুনরায় প্রবেশ,पुन्हा प्रवेश
পুনরায় প্রবেশের কোড,री-एंट्री कोड
রেফারেন্স,संदर्भ
উল্লেখ সততা,संदर्भात्मक अखंडता
প্রতিফলন,प्रतिबिंब
প্রতিফলন,प्रतिबिंब
প্রতিসরণ,अपवर्तन
রিফ্রেসার,रीफ्रेशर
পুনর্জন্ম,पुनर्जन्म
নিবন্ধন,नोंदणी करा
নিয়মিত ব্যাকরণ,नियमित व्याकरण
সম্পর্ক,संबंध
সম্পর্কিত তথ্য ভাণ্ডার,रिलेशनल डेटाबेस
রিলেশনাল ডাটাবেস ম্যানেজমেন্ট সিস্টেম (RDBMS),रिलेशनल डेटाबेस मॅनेजमेंट सिस्टम (RDBMS)
সম্পর্কীয় মডেল,रिलेशनल मॉडेल
"1. আত্মীয়, 2. আত্মীয়","1. नातेवाईक, 2. नातेवाईक"
আপেক্ষিক ঠিকানা,सापेक्ष पत्ता
"1. রিলে, 2. ট্রান্সমিশন","1. रिले, 2. ट्रान्समिशन"
নির্ভরযোগ্যতা মডেল,विश्वसनीयता मॉडेल
নির্ভরযোগ্য,विश्वसनीय
"1. রিলোকেটেবল কোড, 2. রিলোকেটেবল ডেটা","1. पुनर्स्थित करण्यायोग्य कोड, 2. पुनर्स्थित करण्यायोग्य डेटा"
দূরে,दूर
দূরবর্তী ফিডার,रिमोट फीडर
দূরবর্তী কাজের এন্ট্রি,रिमोट वर्क एंट्री
"1.রিমোট সেশন শুরু, 2.রিমোট লগইন","1.रिमोट सत्र प्रारंभ, 2.रिमोट लॉगिन"
রিমোট প্রসিডিউর ইনভোকেশন (RPC),रिमोट प्रोसिजर इनव्होकेशन (RPC)
রিমোট সেন্সিং,रिमोट सेन्सिंग
পুনঃনামকরণ,नाव बदलणे
"1. রেন্ডারিং, 2. উৎসর্গ","1.प्रतिपादन, 2.समर्पण"
পুনরাবৃত্তিকারী,रिपीटर
উত্তর,उत्तर द्या
"1. অনুরোধ, 2. অনুরোধ","1. विनंती, 2. विनंती"
মন্তব্য অনুরোধ (RFC),टिप्पणी विनंती (RFC)
"1. অনুরোধ প্রোটোকল, 2. প্রতিক্রিয়া প্রোটোকল৷","1.Request Protocol, 2.Response Protocol"
পুনরাবৃত্ত প্রোগ্রাম,पुनरावृत्ती कार्यक्रम
গবেষণা,संशोधन
চক্র পুনরুদ্ধার,चक्र पुनर्संचयित करा
স্মারক,स्मारककार
পৃথকীকরণ,भिन्नता
সম্পদ,संसाधने
প্রতিক্রিয়া সময়,प्रतिसाद वेळ
"1.রিস্টার্ট, 2.রিস্টার্ট","1.रीस्टार्ट करा, 2.रीस्टार्ट करा"
পুনরুদ্ধার,जीर्णोद्धार
পুনরায় ট্রেস,पुन्हा शोधणे
"1. পুনঃপ্রেরণ, 2. পুনঃযোগাযোগ","1. री-डिस्पॅच, 2. री-कम्युनिकेशन"
পুনরুদ্ধার,पुनर्प्राप्ती
আবার চেষ্টা করুন,पुन्हा प्रयत्न करा
"1. রিগ্রেশন, 2. প্রত্যাবর্তন","1.रिग्रेशन, 2.रिटर्न"
রিগ্রেশন কোড,रीग्रेशन कोड
রিগ্রেশন কী,प्रतिगमन की
পুনরায় ব্যবহারযোগ্য কোড,पुन्हा वापरण्यायोग्य कोड
পুনর্লিখনযোগ্য,पुन्हा लिहिण्यायोग्य
আরজিবি মনিটর,आरजीबी मॉनिटर
ফিতা,रिबन
অফিসিয়াল সমস্যা,अधिकृत समस्या
"1.রোবট, 2.মেকানিক, 3.মেকানিজম","1.रोबोट, 2.मेकॅनिक, 3.मेकॅनिझम"
"1.যান্ত্রিক বিজ্ঞান, 2.যান্ত্রিক নৃবিজ্ঞান","1.यांत्रिकी विज्ञान, 2.यांत्रिकी मानववंशशास्त्र"
"শক্তিশালী, শক্তিশালী","मजबूत, मजबूत"
ভূমিকা,भूमिका
আবার ঘূর্ণায়মান,पुन्हा रोलिंग
engulfment,गुंतवणे
বহিঃপ্রবাহ,बहिर्वाह
"1. রিড অনলি মেমরি, 2. রিড অনলি মেমরি (ROM)","1. रीड ओन्ली मेमरी, 2. रीड ओन्ली मेमरी (ROM)"
আসল,मूळ
মূল নির্দেশিকা,मूळ निर्देशिका
আনুমানিক ত্রুটি,अंदाजे त्रुटी
"1.রাউটার, 2.রাউটার","1.राउटर, 2.राउटर"
"রাউটিং, রাউটিং","मार्गक्रमण, मार्गक्रमण"
RS232C ইন্টারফেস,RS232C इंटरफेस
RSA এনক্রিপশন,RSA एन्क्रिप्शन
আরটিসি,rtc
কর্মক্ষেত্র কোডিং,कार्यरत तपशील कोडिंग
মেয়াদ,कार्यकाळ
রানটাইম ত্রুটি,रनटाइम त्रुटी
"1. নমুনা, 2. নমুনা","1. नमुना, 2. नमुना"
নমুনা,नमुना
"1. উপগ্রহ, 2. উপগ্রহ","1.उपग्रह, 2.उपग्रह"
স্যাচুরেশন,संपृक्तता
সংরক্ষণ,जतन करा
"1. মাপযোগ্যতা, 2. পরিমাপযোগ্যতা","1. स्केलेबिलिटी, 2. स्केलेबिलिटी"
স্কেলার,स्केलर
স্ক্যানিং,स्कॅनिंग
ল্যান্ডস্কেপ,लँडस्केप
সময়সূচী,शेड्युलर
পর্দা প্রতিফলন প্রজেক্টর,स्क्रीन रिफ्लेक्शन प्रोजेक्टर
লিপি,स्क्रिप्ट
স্ক্রিপ্টিং ভাষা,स्क्रिप्टिंग भाषा
"1.কুণ্ডলী, 2.স্ক্রোল","1.कॉइल, 2.स्क्रोल"
সিঙ্ক্রোনাস ডেটা লিঙ্ক কন্ট্রোল (SDLC),सिंक्रोनस डेटा लिंक कंट्रोल (SDLC)
"1.অন্বেষণ, 2.আবিষ্কার","1.शोध, 2.शोध"
খোঁজ যন্ত্র,शोध इंजिन
অনুসন্ধান গাছ,झाड शोधा
"1.অন্বেষণ করুন, 2.আবিষ্কার করুন","1.एक्सप्लोर करा, 2.शोधा"
মাধ্যমিক,दुय्यम
"1.সেক্টর, 2.সেক্টর","1.सेक्टर, 2.सेक्टर"
নিরাপত্তা নীতি,सुरक्षा धोरण
অনুসন্ধানের শর্ত,शोध संज्ञा
"1.বিভাগ, 2.বিভাগ","1.विभाग, 2.विभाग"
"1. ফ্র্যাগমেন্টেশন, 2. সেগমেন্টেশন","1. विखंडन, 2. विखंडन"
নির্বাচন বাছাই,निवड क्रमवारी
"1. স্বয়ংসম্পূর্ণ, 2. স্বয়ংসম্পূর্ণ","1.स्वयंपूर्ण, 2.स्वयंपूर्ण"
"1.অর্থতত্ত্ব, 2.অর্থতত্ত্ব","1.अर्थशास्त्र, 2.अर्थशास्त्र"
সেমাফোর,सेमाफोर
অর্ধপরিবাহী,सेमीकंडक्टर
ফ্যান্টাসি ওয়েব,कल्पनारम्य वेब
অনুক্রমিক অ্যাক্সেস পদ্ধতি,अनुक्रमिक प्रवेश पद्धत
ক্রমাগত,सलग
সিরিয়াল,मालिका
"1.সার্ভার, 2.সার্ভার","1.सर्व्हर, 2.सर्व्हर"
সার্ভার ক্র্যাশ,सर्व्हर क्रॅश
সার্ভার লাইসেন্স,सर्व्हर परवाना
সার্ভো গুণক,सर्वो गुणक
এর সেট,संच
নির্দিষ্ট পয়েন্ট,निर्दिष्ट बिंदू
ব্যবস্থাপনা,व्यवस्थापन
ছায়া,सावली
সিনেমাটোগ্রাফি,सिनेमॅटोग्राफी
ভূত,भूत
ফাইল শেয়ার করুন,फाइल शेअर करा
শেয়ার্ড এক্সেস,सामायिक प्रवेश
ভাগ করা,शेअरिंग
"1. বন্ধনী, 2. আর্মার, 3. শেল, 4. শেল","1. कंस, 2. चिलखत, 3. शेल, 4. शेल"
স্থানচ্যুতি প্রতীক,विस्थापन चिन्ह
সংক্ষিপ্ত পথ,लहान मार्ग
সংক্ষিপ্ত নির্দেশনা,लहान सूचना
ভাইবোন,भावंड
"1. পার্শ্ব প্রতিক্রিয়া, 2. পাল্টা প্রভাব","1. साइड इफेक्ट, 2. काउंटर इफेक्ट"
সাইন বিট,साइन बिट
সংকেত,सिग्नल
সংকেত প্রক্রিয়াজাতকরণ,सिग्नल प्रक्रिया
স্বরলিপি,नोटेशन
"1.সংকেত-শব্দ অনুপাত, 2.সংকেত-শব্দ অনুপাত","1.सिग्नल-ध्वनी गुणोत्तर, 2.सिग्नल-ध्वनी गुणोत्तर"
"1. স্বাক্ষর, 2. স্বাক্ষর","1.स्वाक्षरी, 2. स्वाक्षरी"
মার্কার পরীক্ষা,मार्कर चाचणी
উল্লেখযোগ্য চিহ্ন,लक्षणीय गुण
সিলিকন চিপ,सिलिकॉन चिप
সাধারণ মেল ট্রান্সফার প্রোটোকল (SMTP),सिंपल मेल ट्रान्सफर प्रोटोकॉल (SMTP)
একক,अविवाहित
"1. একটি সিগন্যালিং নোড, 2. সিমপ্লেক্স নোড","1. एक सिग्नलिंग नोड, 2. सिम्प्लेक्स नोड"
সিমুলেশন,सिम्युलेशन
অনুকরণকারী,अनुकरण करणारा
"1. একযোগে, 2. সমলয়","1.एकाच वेळी, 2.समकालिक"
যুগপত প্রক্রিয়াকরণ,एकाच वेळी प्रक्रिया
একক,सोलो
"1.সাইট লাইসেন্স, 2.সাইট লাইসেন্স","1.साइट परवाना, 2.साइट परवाना"
"1. আকার, 2. আকার","1.आकार, 2.आकार"
মাপা,मोजमाप
"1. ইলাস্ট্রেশন, 2. ইলাস্ট্রেশন","1. चित्रण, 2. चित्रण"
প্লুটি,प्लुटी
"1.প্লুটি, 2.প্লুটিকরণ","1.प्लुती, 2.प्लुतीकरण"
"1.স্ল্যাশ, 2.কাট","1.स्लॅश, 2.कट"
কম্পিউটারের অধীনে,संगणकाखाली
স্নেক উইন্ডো প্রোটোকল,साप विंडो प्रोटोकॉल
"1. বাদ দেওয়া, 2. আত্মসমর্পণ","1. वगळणे, 2. शरणागती"
স্লট,स्लॉट
SCSI (SCSI),SCSI (SCSI)
স্মার্ট কার্ড,स्मार्ट कार्ड
শামুক মেইল,गोगलगाय मेल
স্ন্যাপশট,स्नॅपशॉट
"1.সফট কম্পিউটিং, 2.সফট কম্পিউটিং","1.सॉफ्ट कम्प्युटिंग, 2.सॉफ्ट कम्प्युटिंग"
সফট কপি,सॉफ्ट कॉपी
সহজ ফন্ট,सोपे फॉन्ट
সফটওয়্যার,सॉफ्टवेअर
সফ্টওয়্যার প্রকৌশল,सॉंफ्टवेअर अभियांत्रिकी
সফ্টওয়্যার লাইসেন্স,सॉफ्टवेअर परवाना
সফটওয়্যার পাইরেসি,सॉफ्टवेअर चाचेगिरी
বর্ণালী,स्पेक्ट्रम
"1.স্ক্রু, 2.সর্পিল","1.स्क्रू, 2.सर्पिल"
"1. বিস্তারিত শীট, 2. স্প্রেডশীট","1.तपशील पत्रक, 2.स्प्रेडशीट"
মান,मानक
স্ট্যান্ডার্ড জেনারেলাইজড মার্কআপ ল্যাঙ্গুয়েজ (SGML),मानक सामान्यीकृत मार्कअप भाषा (SGML)
প্রমিতকরণ,मानकीकरण
অপেক্ষার সময়,वेळ वाट
তারক ল্যান,तारक लॅन
তারকা অবস্থান,तारा स्थिती
বিট শুরু,थोडा प्रारंभ करत आहे
"1. অভাব, 2. অভাব, 3. অভাব সংকট","1. अभाव, 2. टंचाई, 3. टंचाई संकट"
"1.স্ট্যাটিক মেমরি, 2.স্ট্যাটিক মেমরি","1.स्टॅटिक मेमरी, 2.स्टॅटिक मेमरी"
স্ট্যাটাস চ্যানেল,स्थिती चॅनेल
"1. ধাপের আকার, 2. ধাপের মাত্রা","1.चरण आकार, 2.चरण परिमाणे"
বিরতি এবং অপেক্ষা প্রোটোকল,विराम द्या आणि प्रोटोकॉल प्रतीक्षा करा
বিরতি কোড,ब्रेक कोड
বিরতি কী,विराम की
সঞ্চয়যোগ্যতা,साठवणक्षमता
সংরক্ষিত প্রোগ্রাম,संग्रहित कार्यक्रम
সিরিজ ডেটা,मालिका डेटा
"1.স্ট্রাকচার্ড এনকোডিং, 2.স্ট্রাকচার্ড কোডিং","1.स्ट्रक्चर्ड एन्कोडिंग, 2.स्ट्रक्चर्ड कोडिंग"
স্ট্রাকচার্ড কোয়েরি ল্যাঙ্গুয়েজ (SQL),स्ट्रक्चर्ड क्वेरी लँग्वेज (SQL)
"1. ব্রোশার শীট, 2. শৈলী চিঠি","1. ब्रोशर पेपर, 2. शैली पत्र"
সাব-ডিরেক্টরি,उप-निर्देशिका
"1.সাবনেট, 2.সাবনেট","1.सबनेट, 2.सबनेट"
সাবট্রি,उपवृक्ष
"1. সংক্ষেপণ, 2. সংক্ষেপণ","1.सारांश, 2.सारांश"
"1. সুপার কম্পিউটার, 2. সুপার কম্পিউটার","1. सुपर कॉम्प्युटर, 2. सुपर कॉम्प्युटर"
"1.সুপার কম্পিউটেশন, 2.সুপার কম্পিউটেশন","1.Super Computation, 2.Super Computation"
কী কী,की की
শীর্ষ ব্যবহারকারী,शीर्ष वापरकर्ता
তত্ত্বাবধানে শিক্ষা,पर्यवेक्षी शिक्षण
অক্জিলিয়ারী চিপ,सहाय्यक चिप
নেট বৈচিত্র,निव्वळ भिन्नता
"1.নেট ভ্যারিয়েন্স, 2.বিভাগ, 3.সুরফান","1.निव्वळ भिन्नता, 2.विभाग, 3.सरफान"
অদলবদল,स्वॅप
অন্তর্মুখী,अंतर्गामी
বহিঃপ্রবাহ,बहिर्वाह
অদলবদল,स्वॅपिंग
"1.সুইচড নেটওয়ার্ক, 2. সুইচড নেটওয়ার্ক","1.स्विच केलेले नेटवर्क, 2. स्विच केलेले नेटवर्क"
সুইচিং,स्विचिंग
স্যুইচিং নীতি,स्विचिंग तत्त्व
প্রতীকী প্রোগ্রামিং,प्रतीकात्मक प्रोग्रामिंग
সিঙ্ক্রোনাইজেশন,सिंक्रोनाइझेशन
সিঙ্ক্রোনাইজার,सिंक्रोनायझर
সিঙ্ক্রোনাস,समकालिक
সিঙ্ক্রোনাস নিউমেরিক হায়ারার্কি (SDH),सिंक्रोनस न्यूमेरिक पदानुक्रम (SDH)
বাক্য বিশ্লেষণ,वाक्य विश्लेषण
ধারা বিশ্লেষণ,प्रणाली विश्लेषण
সিস্টেম ইঞ্জিনিয়ারিং,प्रणाली अभियांत्रिकी
"1. সিস্টেম ব্রেকার, 2. সিস্টেম হ্যাকার","1. सिस्टम ब्रेकर, 2. सिस्टम हॅकर"
ব্যাবস্থা সংযোগকারক,सिस्टम इंटिग्रेटर
সিস্টেম লগ,सिस्टम लॉग
সিস্টেম কভার,सिस्टम कव्हर
সিস্টেম নেটওয়ার্ক স্ট্রাকচার (SNA),सिस्टम नेटवर्क स्ट्रक्चर (SNA)
"1. সিস্টেম প্রোগ্রামার, 2. সিস্টেম প্রোগ্রামার","1. सिस्टम प्रोग्रामर, 2. सिस्टम प्रोग्रामर"
"1. সিস্টেম রিস্টার্ট, 2. সিস্টেম রিস্টার্ট","1. सिस्टम रीस्टार्ट, 2. सिस्टम रीस्टार्ट"
সিস্টেম সমাপ্তি,प्रणाली समाप्ती
সিস্টেম পরীক্ষা,प्रणाली चाचणी
সিস্টেম ইউটিলিটি,प्रणाली उपयुक्तता
"1. পদ্ধতিগত কোড, 2. পদ্ধতিগত কোড","1. पद्धतशीर संहिता, 2. पद्धतशीर संहिता"
ট্যাব কমান্ড,टॅब कमांड
সময়সূচী,वेळापत्रक
সারণী ওভারভিউ,सारणी विहंगावलोकन
টেবিল স্পেস,टेबल जागा
ফলক,फलक
"1.সারণী, 2.অ্যারে অ্যারে","1.सारणीदार, 2.अॅरे अॅरे"
ট্যাবুলেশন ফাংশন,सारणी कार्य
"1. চিহ্নিত আর্কিটেকচার, 2. চিহ্নিত স্ট্রাকচার","1. चिन्हांकित आर्किटेक्चर, 2. चिन्हांकित संरचना"
চিহ্নিত চিত্র ফাইল ফর্ম (TIFF),चिन्हांकित प्रतिमा फाइल फॉर्म (TIFF)
টেন্ডেম সিস্টেম,टँडम प्रणाली
টেপ ঘনত্ব,टेप घनता
টেপ কভার,टेप कव्हर
tar ফাইল,tar फाइल
কাজ,काम
কাজের নির্দেশিকা,कार्य मार्गदर्शक
কাজের সূচি,कार्य शेड्युलर
ট্রান্সমিশন কন্ট্রোল প্রোটোকল/ইন্টারনেট প্রোটোকল (TCP/IP),ट्रान्समिशन कंट्रोल प्रोटोकॉल/इंटरनेट प्रोटोकॉल (TCP/IP)
কাটা অপারেশন,कटिंग ऑपरेशन
টেলিযোগাযোগ,दूरसंचार
টেলিযোগাযোগ,दूरसंचार
টেলিকম,दूरसंचार
টেলিকনফারেন্স,दूरसंचार
"1. টেলিগ্রাফ, 2. টেলিগ্রাফি","1. तार, 2. तार"
"1. টেলিমিটার, 2. টেলিমেট্রি","1. टेलीमीटर, 2. टेलिमेट्री"
"1.টেলিফোন, 2.টেলিফোন","1.टेलिफोन, 2.टेलिफोन"
টেলিফোন,टेलिफोन
"1.টেলিপ্রিন্টার, 2.টেলিপ্রিন্টার","1.टेलिप्रिंटर, 2.टेलिप्रिंटर"
টেলিপ্রসেসিং,टेलिप्रोसेसिंग
"1. দূরদর্শন, 2. টেলিভিশন, 3. দূরদর্শন","1. दूरदर्शन, 2. दूरदर्शन, 3. दूरदर्शन"
টেলেক্স,टेलेक्स
"1.ফাঁদ দূরে, 2.টেলনেট","1.सापळा दूर, 2.टेलनेट"
"1.তাপ, 3.তাপমাত্রা","1.उष्णता, 3.तापमान"
"1. শেপ প্লেট, 2. টেমপ্লেট, 3. রূপা","1.आकार प्लेट, 2.टेम्प्लेट, 3.रुपाडा"
দশের পরিপূরক,दहाचे पूरक
তেরা বাইট,तेरा बाइट
টেরা ফলপস,टेरा फॉलप्स
"1.এন্ড পয়েন্টার, 2.টার্মিনাল কার্সার","1.एंड पॉइंटर, 2.टर्मिनल कर्सर"
"1.এন্ড নোড, 2.টার্মিনাল নোড","1.एंड नोड, 2.टर्मिनल नोड"
টার্মিনাল উইন্ডো,टर्मिनल विंडो
শেষ,समाप्त
ত্রি-বেস,ट्राय-बेस
তিনটি বেস অপারেশন,तीन बेस ऑपरेशन
পরীক্ষামূলক,चाचणी
পরীক্ষার কভারেজ,चाचणी कव्हरेज
পরীক্ষা নির্বাহ,चाचणी अंमलबजावणी
পরীক্ষার তথ্য,चाचणी डेटा
"1.পাঠ্য, 2. শিক্ষাসামগ্রী","1.मजकूर, 2. अभ्यास साहित्य"
টেক্সট বক্স,मजकूर बॉक्स
পাঠ্য কার্সার,मजकूर कर्सर
টেক্সট সম্পাদক,मजकूर संपादक
লেখার ফাইল,मजकूर फाइल
পাঠ্যক্রম,अभ्यासक्रम
পাঠ্য প্রক্রিয়াকরণ,मजकूर प्रक्रिया
স্পিচ-টেক্সট (TTS),स्पीच-टेक्स्ट (TTS)
টেক্সচার ম্যাপিং,टेक्सचर मॅपिंग
"1.T ফ্লিপ ফ্লপ, 2.T-বাইনোমিটার","1.T फ्लिप फ्लॉप, 2.T-बिनोमीटर"
