Odiya,Assamese
ରିମୋଟ ସେନ୍ସିଂ |,ৰিম&#39;ট চেন্সিং
ନାମ ପରିବର୍ତ୍ତନ,নামকৰণ কৰা
"1. ରେଣ୍ଡରିଂ, 2. ସମର୍ପଣ |","1.ৰেণ্ডাৰিং, 2.উচৰ্গাকৰণ"
ପୁନରାବୃତ୍ତି,ৰিপিটাৰ
ଉତ୍ତର,উত্তৰদিশ
"1. ଅନୁରୋଧ, 2. ଅନୁରୋଧ","1. অনুৰোধ, 2. অনুৰোধ"
ମନ୍ତବ୍ୟ ଅନୁରୋଧ (RFC),মন্তব্যৰ অনুৰোধ (RFC)
"1. ପୁନ Prot ପ୍ରୋଟୋକଲ୍, 2. ପ୍ରତିକ୍ରିୟା ପ୍ରୋଟୋକଲ୍ |","1.অনুৰোধ প্ৰট&#39;কল, 2.প্ৰতিক্ৰিয়া প্ৰট&#39;কল"
ପୁନରାବୃତ୍ତି ପ୍ରୋଗ୍ରାମ୍ |,পুনৰাবৃত্তিমূলক প্ৰগ্ৰেম
ଅନୁସନ୍ଧାନ |,গৱেষণা
ଚକ୍ର ପୁନରୁଦ୍ଧାର କରନ୍ତୁ |,পুনৰুদ্ধাৰ কৰা চক্ৰ
ସ୍ମାରକବାଦୀ,স্মৃতিবিদ
ଭିନ୍ନତା,পাৰ্থক্য
ଉତ୍ସଗୁଡ଼ିକ,সম্পদসমূহ
ପ୍ରତିକ୍ରିୟା ସମୟ,সঁহাৰিৰ সময়
"1. ରେଷ୍ଟାର୍ଟ, 2. ରେଷ୍ଟାର୍ଟ","1.পুনৰ আৰম্ভ, 2.পুনৰ আৰম্ভ"
ପୁନରୁଦ୍ଧାର,পুনৰুদ্ধাৰ কৰা
ପୁନ-ଚିହ୍ନ,পুনৰ ট্ৰেচ কৰক
"1. ପୁନ-ପଠାଇବା, 2. ପୁନ communication ଯୋଗାଯୋଗ |","1. পুনৰ প্ৰেৰণ, 2. পুনৰ যোগাযোগ"
ପୁନରୁଦ୍ଧାର,পুনৰুদ্ধাৰ
ପୁଣିଥରେ ଚେଷ୍ଟା କରନ୍ତୁ,পুনৰ চেষ্টা কৰক
"1. ରିଗ୍ରେସନ୍, 2. ରିଟର୍ନ","1.ৰিগ্ৰেছন, 2.ৰিটাৰ্ণ"
ରିଗ୍ରେସନ୍ କୋଡ୍,ৰিগ্ৰেছন ক&#39;ড
ରିଗ୍ରେସନ୍ ଚାବି |,ৰিগ্ৰেছন কি&#39;
ପୁନ us ବ୍ୟବହାର ଯୋଗ୍ୟ କୋଡ୍ |,পুনৰ ব্যৱহাৰযোগ্য ক&#39;ড
ପୁନ rew ଲିଖନଯୋଗ୍ୟ |,পুনৰ লিখিব পৰা
rgb ମନିଟର,rgb মনিটৰ
ରିବନ୍,ফিতা
ସରକାରୀ ସମସ୍ୟା |,চৰকাৰী বিষয়টো
"1. ରୋବଟ୍, 2. ମେକାନିକ୍, 3. ମେକାନିଜିମ୍ |","১.ৰবট, ২.মেকানিক, ৩.মেকানিজম"
"1. ଯାନ୍ତ୍ରିକ ବିଜ୍ଞାନ, 2. ଯାନ୍ତ୍ରିକ ଆନ୍ଥ୍ରୋପୋଲୋଜି |","১.যান্ত্ৰিক বিজ্ঞান, ২.যান্ত্ৰিক নৃতত্ত্ব"
"ଶକ୍ତିଶାଳୀ, ଶକ୍ତିଶାଳୀ","শক্তিশালী, শক্তিশালী"
ଭୂମିକା,ভূমিকা
ପୁନର୍ବାର ଗଡ଼ୁଛି |,আকৌ ৰোলিং কৰা
engulfment,engulfment
ଆଉଟଫ୍ଲୋ,আউটফ্ল&#39;
"1. କେବଳ ସ୍ମୃତି ପ Read ନ୍ତୁ, 2. କେବଳ ସ୍ମୃତି ପ Read ନ୍ତୁ (ROM)","1. কেৱল পঢ়া মেমৰি, 2. কেৱল পঢ়া মেমৰি (ROM)"
ମୂଳ,মূলত
ପ୍ୟାରେଣ୍ଟ୍ ଡିରେକ୍ଟୋରୀ |,মূল পঞ্জিকা
ଆନୁମାନିକ ତ୍ରୁଟି |,আনুমানিক ভুল
"1. ରାଉଟର, 2. ରାଉଟର","১.ৰাউটাৰ, ২.ৰাউটাৰ"
"ରାଉଟିଙ୍ଗ୍, ରାଉଟିଙ୍ଗ୍ |","ৰুটিং, ৰুটিং"
RS232C ଇଣ୍ଟରଫେସ୍ |,RS232C আন্তঃপৃষ্ঠ
RSA ଏନକ୍ରିପସନ୍ |,RSA এনক্ৰিপচন
rtc,rtc
କାର୍ଯ୍ୟର ସବିଶେଷ କୋଡିଂ |,ৱৰ্কিং ডিটেইল ক&#39;ডিং
କାର୍ଯ୍ୟକାଳ,কাৰ্যকাল
ଚାଲିବା ସମୟ ତ୍ରୁଟି |,চলনসময়ৰ ত্ৰুটি
"1. ନମୁନା, 2. ନମୁନା","1. নমুনা, 2. নমুনা"
ନମୁନା ସଂଗ୍ରହ,নমুনা সংগ্ৰহ কৰা
"1. ସାଟେଲାଇଟ୍, 2. ସାଟେଲାଇଟ୍","১.উপগ্ৰহ, ২.উপগ্ৰহ"
ପରିପୃଷ୍ଠା,চেচুৰেচন
ସଞ୍ଚୟ କରନ୍ତୁ |,সঞ্চয় কৰা
"1. ମାପନୀୟତା, 2. ମାପନୀୟତା |","1. স্কেলেবিলিটি, 2. স্কেলেবিলিটি"
ସ୍କାଲାର୍ |,স্কেলাৰ
ସ୍କାନିଂ,স্কেনিং কৰা
ଲ୍ୟାଣ୍ଡସ୍କେପ୍,ভূচিত্ৰ
ନିର୍ଧାରକ,scheduler
ସ୍କ୍ରିନ୍ ପ୍ରତିଫଳନ ପ୍ରୋଜେକ୍ଟର୍ |,স্ক্ৰীণ প্ৰতিফলন প্ৰজেক্টৰ
ସ୍କ୍ରିପ୍ଟ,চিত্ৰনাট্য
ସ୍କ୍ରିପ୍ଟିଂ ଭାଷା |,লিপিৰ ভাষা
"1. କୋଇଲ୍, 2. ସ୍କ୍ରୋଲ୍","১.কইল, ২.স্ক্ৰল"
ସିଙ୍କ୍ରୋନସ୍ ଡାଟା ଲିଙ୍କ୍ କଣ୍ଟ୍ରୋଲ୍ (SDLC),সমকালীন তথ্য সংযোগ নিয়ন্ত্ৰণ (SDLC)
"1. ଅନୁସନ୍ଧାନ, 2. ଆବିଷ୍କାର |","১.অন্বেষণ, ২.আৱিষ্কাৰ"
ଖୋଜିବା ଯନ୍ତ୍ର,চাৰ্চ ইঞ্জিন
ବୃକ୍ଷ ଖୋଜ |,search tree
"1. ଅନୁସନ୍ଧାନ, 2. ଆବିଷ୍କାର |","1.অন্বেষণ, 2.আৱিষ্কাৰ"
ଦ୍ secondary ିତୀୟ,মাধ্যমিক
"1. ସେକ୍ଟର, 2. ସେକ୍ଟର","১.খণ্ড, ২.খণ্ড"
ସୁରକ୍ଷା ନୀତି,সুৰক্ষা নীতি
ସନ୍ଧାନ ଶବ୍ଦ,সন্ধান শব্দ
"1. ବିଭାଗ, 2. ବିଭାଗ","১.ধাৰা, ২.ধাৰা"
"1. ଖଣ୍ଡବିଖଣ୍ଡନ, 2. ବିଭାଗ","১.বিভাজন, ২.বিভাজন"
ଚୟନ ସର୍ଟିଂ,নিৰ্বাচন সজাই পৰাই তোলা
"1. autocomplete, 2.autocomplete","1.স্বয়ংক্ৰিয় সম্পূৰ্ণ, 2.স্বয়ংক্ৰিয় সম্পূৰ্ণ"
"1. ସେମାଣ୍ଟିକ୍ସ, 2. ସେମାଣ୍ଟିକ୍ସ |","১.অৰ্থবিজ্ঞান, ২.অৰ্থবিজ্ঞান"
ସେମାଫୋର |,চেমাফোৰ
ସେମିକଣ୍ଡକ୍ଟର |,অৰ্ধপৰিবাহী
କଳ୍ପନା ୱେବ୍ |,fantasy web
କ୍ରମାଗତ ପ୍ରବେଶ ପଦ୍ଧତି |,ক্ৰমিক অভিগম পদ্ধতি
କ୍ରମାଗତ,ক্ৰমাগত
କ୍ରମିକ |,ছিৰিয়েল
"1. ସର୍ଭର, 2. ସର୍ଭର","1.চাৰ্ভাৰ, 2.চাৰ্ভাৰ"
ସର୍ଭର କ୍ରାସ୍ |,চাৰ্ভাৰ ক্ৰেচ
ସର୍ଭର ଲାଇସେନ୍ସ |,চাৰ্ভাৰ অনুজ্ঞাপত্ৰ
ସର୍ଭୋ ଗୁଣକ,চাৰ্ভো বহুগুণক
ର ସେଟ୍,set of
ନିର୍ଦ୍ଦିଷ୍ଟ ବିନ୍ଦୁ |,নিৰ্দিষ্ট বিন্দু
ପରିଚାଳନା,ব্যৱস্থা
ଛାୟା |,ছাঁ
ସିନେମାଟୋଗ୍ରାଫି |,চিনেমাট&#39;গ্ৰাফী
ଭୂତ,অনুসৰণ কৰা
ଫାଇଲ୍ ଅଂଶୀଦାର କରନ୍ତୁ |,ফাইলটো শ্বেয়াৰ কৰক
ଅଂଶୀଦାର ପ୍ରବେଶ,অংশীদাৰী অভিগম
ଅଂଶୀଦାର,ভাগ কৰি দে
"1. ବ୍ରାକେଟ୍, 2. ବାହୁବଳୀ, 3. ସେଲ୍, 4. ସେଲ୍ |","১/ ব্ৰেকেট, ২. কৱচ, ৩. শ্বেল, ৪. শ্বেল"
ବିସ୍ଥାପନ ପ୍ରତୀକ |,বিচ্যুতিৰ চিহ্ন
ସଂକ୍ଷିପ୍ତ ପଥ,চুটি পথ
ସଂକ୍ଷିପ୍ତ ନିର୍ଦ୍ଦେଶ,চুটি নিৰ্দেশনা
ଭାଇଭଉଣୀ |,সহোদৰ
"1. ପାର୍ଶ୍ୱ ପ୍ରତିକ୍ରିୟା, 2. କାଉଣ୍ଟର ପ୍ରଭାବ |","1. পাৰ্শ্বক্ৰিয়া, 2. প্ৰতি প্ৰভাৱ"
ସାଇନ୍ ବିଟ୍ |,sign bit
ସଙ୍କେତ,সূত্ৰ
ସଙ୍କେତ ପ୍ରକ୍ରିୟାକରଣ |,সংকেত প্ৰক্ৰিয়াকৰণ
ଟିପ୍ପଣୀ,সংকেত
"1. ସଙ୍କେତ-ଧ୍ୱନି ଅନୁପାତ, 2. ସଙ୍କେତ-ଶବ୍ଦ ଅନୁପାତ |","1.সংকেত-শব্দ অনুপাত, 2.সংকেত-শব্দ অনুপাত"
"1. ଦସ୍ତଖତ, 2. ଦସ୍ତଖତ","১.চহী, ২. স্বাক্ষৰ"
ମାର୍କର ପରୀକ୍ଷା,মাৰ্কাৰ পৰীক্ষা
ଉଲ୍ଲେଖନୀୟ ଚିହ୍ନ,উল্লেখযোগ্য নম্বৰ
ସିଲିକନ୍ ଚିପ୍ |,ছিলিকন চিপ
ସରଳ ମେଲ୍ ସ୍ଥାନାନ୍ତର ପ୍ରୋଟୋକଲ୍ (SMTP),সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP)
ଏକକ,একক
"1. ଗୋଟିଏ ସିଗନାଲ୍ ନୋଡ୍, 2. ସିମ୍ପାଲେକ୍ସ ନୋଡ୍ |","1. এটা সংকেত ন&#39;ড, 2. simplex ন&#39;ড"
ଅନୁକରଣ,চিমুলেচন
ଅନୁକରଣକାରୀ,অনুকৰণকাৰী
"1. ଏକକାଳୀନ, 2. ସିଙ୍କ୍ରୋନସ୍ |","১.সমকালীন, ২.সমকালীন"
ଏକକାଳୀନ ପ୍ରକ୍ରିୟାକରଣ |,একেলগে প্ৰক্ৰিয়াকৰণ
ଏକାକୀ,একক
"1. ସାଇଟ୍ ଲାଇସେନ୍ସ, 2. ସାଇଟ୍ ଲାଇସେନ୍ସ |","1.ছাইট লাইচেন্স, 2.ছাইট লাইচেন্স"
"1. ଆକାର, 2. ଆକାର","১.আকাৰ, ২.আকাৰ"
ମାପ,জোখ-মাখ কৰা
"1. ଚିତ୍ର, 2. ଚିତ୍ର","1. চিত্ৰণ, 2. চিত্ৰণ"
pluti,প্লুটি
"1. ପ୍ଲୁଟି, 2. ପ୍ଲୁଟିକରନ୍","১.প্লুটি, ২.প্লুটিকাৰন"
"1. ସ୍ଲାସ୍, 2. କଟ୍","১.স্লেচ, ২.কাট"
କମ୍ପ୍ୟୁଟର ତଳେ |,কম্পিউটাৰৰ অধীনত
ସାପ ୱିଣ୍ଡୋ ପ୍ରୋଟୋକଲ୍ |,snake উইন্ডো প্ৰট&#39;কল
"1. ତ୍ୟାଗ, 2. ଆତ୍ମସମର୍ପଣ |","1. বাদ দিয়া, ২. আত্মসমৰ্পণ কৰা"
ସ୍ଲଟ୍,ছাঁদ
SCSI (SCSI),SCSI (SCSI)
ସ୍ମାର୍ଟ କାର୍ଡ |,স্মাৰ্ট কাৰ্ড
ସ୍ନାଲ୍ ମେଲ୍ |,শামুক মেইল
ସ୍ନାପସଟ୍ |,স্নেপশ্বট
"1. ସଫ୍ଟ ଗଣନା, 2. ସଫ୍ଟ ଗଣନା |","১.চফ্ট কম্পিউটেচন, ২.চফ্ট কম্পিউটেচন"
ସଫ୍ଟ କପି,চফ্ট কপি
ସହଜ ଫଣ୍ଟ,সহজ ফন্ট
ସଫ୍ଟୱେର୍,ছ’ফ্টৱেৰ
ସଫ୍ଟୱେର୍ ଇଞ୍ଜିନିୟରିଂ,চফট্ ৱেৰ ইঞ্জিনিয়াৰিং
ସଫ୍ଟୱେର୍ ଲାଇସେନ୍ସ |,চফ্টৱেৰ অনুজ্ঞাপত্ৰ
ସଫ୍ଟୱେର୍ ଡକାୟତି |,চফ্টৱেৰ পাইৰেচি
ସ୍ପେକ୍ଟ୍ରମ୍,বৰ্ণালী
"1. ସ୍କ୍ରୁ, 2. ସ୍ପିରାଲ୍ |","1.স্ক্ৰু, 2.স্পাইৰেল"
"1. ଡିଟେଲ୍ ସିଟ୍, 2. ସ୍ପ୍ରେଡସିଟ୍ |","1.বিস্তাৰিত পত্ৰিকা, 2.স্প্ৰেডশ্বীট"
ମାନକ,মানদণ্ড
ଷ୍ଟାଣ୍ଡାର୍ଡ ଜେନେରାଲାଇଜଡ୍ ମାର୍କଅପ୍ ଭାଷା (SGML),প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML)
ମାନକକରଣ,প্ৰামাণিককৰণ
ଅପେକ୍ଷା ସମୟ,অপেক্ষাৰ সময়
ତାରକ ଲାନ୍ |,তাৰক লান
ତାରା ସ୍ଥିତି,তৰাৰ অৱস্থান
ବିଟ୍ ଆରମ୍ଭ,আৰম্ভণিৰ বিট
"1. ଅଭାବ, 2. ଅଭାବ, 3. ଅଭାବ ସଙ୍କଟ |","1. অভাৱ, 2. অভাৱ, 3. অভাৱ সংকট"
"1. ଷ୍ଟାଟିକ୍ ମେମୋରୀ, 2. ଷ୍ଟାଟିକ୍ ମେମୋରୀ |","1.ষ্টেটিক মেমৰি, 2.ষ্টেটিক মেমৰি"
ସ୍ଥିତି ଚ୍ୟାନେଲ୍ |,ষ্টেটাছ চেনেল
"1. ଷ୍ଟେପ୍ ସାଇଜ୍, 2. ଷ୍ଟେପ୍ ଡାଇମେନ୍ସନ୍ |","1.পদক্ষেপৰ আকাৰ, 2.পদক্ষেপৰ মাত্ৰা"
ବିରାମ ଏବଂ ଅପେକ୍ଷା ପ୍ରୋଟୋକଲ୍ |,বিৰতি আৰু অপেক্ষা প্ৰট&#39;কল
ବ୍ରେକ୍ କୋଡ୍,ব্ৰেক ক&#39;ড
ବିରାମ ଚାବି |,pause key
ସ୍ଥାୟୀତ୍ୱ |,সংৰক্ষণযোগ্যতা
ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ୍ |,সংৰক্ষিত প্ৰগ্ৰেম
କ୍ରମିକ ତଥ୍ୟ |,শৃংখলা তথ্য
"1. ସଂରଚନା ଏନକୋଡିଂ, 2. ସଂରଚନା କୋଡିଂ |","1.গাঁথনিযুক্ত এনকোডিং, 2.গাঁথনিযুক্ত ক&#39;ডিং"
ସଂରଚନା ଜିଜ୍ଞାସା ଭାଷା (SQL),গঠনমূলক প্ৰশ্ন ভাষা (SQL)
"1. ବ୍ରୋଚର ସିଟ୍, 2 ଶ style ଳୀ ଅକ୍ଷର","১.ব্ৰ&#39;চাৰৰ শ্বীট, ২. শৈলীৰ চিঠি"
ସବ୍-ଡିରେକ୍ଟୋରୀ |,উপ-ডাইৰেকটৰি
"1. ସବ୍ନେଟ୍, 2. ସବ୍ନେଟ୍ |","১.চাবনেট, ২.চাবনেট"
subtree,উপবৃক্ষ
"1. ସଂକ୍ଷେପରେ, 2. ସଂକ୍ଷେପରେ","১.সংক্ষিপ্তকৰণ, ২.সংক্ষিপ্তকৰণ"
"1. ସୁପର କମ୍ପ୍ୟୁଟର, 2. ସୁପର କମ୍ପ୍ୟୁଟର |","১.ছুপাৰ কম্পিউটাৰ, ২.ছুপাৰ কম্পিউটাৰ"
"1. ସୁପର ଗଣନା, 2. ସୁପର ଗଣନା |","১.ছুপাৰ কম্পিউটেচন, ২.ছুপাৰ কম্পিউটেচন"
କି କି,কি&#39; চাবি
ଶୀର୍ଷ ଉପଭୋକ୍ତା |,শীৰ্ষ ব্যৱহাৰকাৰী
ତଦାରଖ ଶିକ୍ଷଣ |,তত্বাৱধানত শিক্ষণ
ସହାୟକ ଚିପ୍,সহায়ক চিপ
ନିଟ୍ ଭିନ୍ନତା |,নেট ভ্যাৰিয়েন্স
"1. ନେଟ ଭିନ୍ନତା, 2. ବିଭାଗ, 3. ସୁରଫାନ୍ |","১.নেট ভ্যাৰিয়েন্স, ২.অংশ, ৩.ছাৰফান"
ସ୍ୱାପ୍,অদলবদল
ଭିତରକୁ,ইনবাউণ্ড
ଆଉଟଫ୍ଲୋ,আউটফ্ল&#39;
ଅଦଳବଦଳ,শ্বেপিং
"1. ସୁଇଚ୍ ନେଟୱାର୍କ, 2 ସୁଇଚ୍ ନେଟୱାର୍କ |","1.চুইচ কৰা নেটৱৰ্ক, 2. চুইচ কৰা নেটৱাৰ্ক"
ସୁଇଚ୍,চুইচিং
ସୁଇଚ୍ ନୀତି |,চুইচিং নীতি
ସାଙ୍କେତିକ ପ୍ରୋଗ୍ରାମିଂ |,প্ৰতীকী প্ৰগ্ৰেমিং
ସିଙ୍କ୍ରୋନାଇଜେସନ୍,সমন্বয়
ସିଙ୍କ୍ରୋନାଇଜର୍,সমন্বয়ক
ସମକାଳୀନ |,সমকালীন
ସିଙ୍କ୍ରୋନସ୍ ସାଂଖ୍ୟିକ କ୍ରମ (SDH),সমকালীন সংখ্যাগত হাইৰাৰ্কি (SDH)
ବାକ୍ୟ ବିଶ୍ଳେଷଣ |,বাক্য বিশ্লেষণ
ସିଷ୍ଟମ୍ ବିଶ୍ଳେଷଣ |,ব্যৱস্থা বিশ্লেষণ
ସିଷ୍ଟମ୍ ଇଞ୍ଜିନିୟରିଂ,চিষ্টেম ইঞ্জিনিয়াৰিং
"1. ସିଷ୍ଟମ୍ ବ୍ରେକର୍, 2. ସିଷ୍ଟମ୍ ହ୍ୟାକର୍ |","১/ চিষ্টেম ব্ৰেকাৰ, ২/ চিষ্টেম হেকাৰ"
ସିଷ୍ଟମ୍ ଇଣ୍ଟିଗ୍ରେଟର,চিস্টেম ইন্টিগ্ৰেটৰ
ସିଷ୍ଟମ୍ ଲଗ୍ |,চিস্টেম লগ
ସିଷ୍ଟମ୍ କଭର |,চিস্টেম কভাৰ
ସିଷ୍ଟମ୍ ନେଟୱାର୍କ ଗଠନ (SNA),ব্যৱস্থাপ্ৰণালীৰ নে&#39;টৱৰ্ক গঠন (SNA)
"1. ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍, 2. ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍ |","1. চিস্টেম প্ৰগ্ৰেমাৰ, 2. চিস্টেম প্ৰগ্ৰেমাৰ"
"1. ସିଷ୍ଟମ୍ ପୁନ art ଆରମ୍ଭ, 2. ସିଷ୍ଟମ୍ ପୁନ Rest ଆରମ୍ଭ |","1. ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ, 2. ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ"
ସିଷ୍ଟମ୍ ସମାପ୍ତି |,চিস্টেম সমাপ্তি
ସିଷ୍ଟମ୍ ପରୀକ୍ଷା,চিস্টেম পৰীক্ষা
ସିଷ୍ଟମ୍ ଉପଯୋଗୀତା |,চিস্টেম সঁজুলি
"1. ସିଷ୍ଟମେଟିକ୍ କୋଡ୍, 2. ସିଷ୍ଟମେଟିକ୍ କୋଡ୍ |","1. পদ্ধতিগত সংহিতা, 2. পদ্ধতিগত সংহিতা"
ଟ୍ୟାବ୍ କମାଣ୍ଡ୍ |,টেব কমাণ্ড
କାର୍ଯ୍ୟସୂଚୀ,অনুসূচী
ଟାବୁଲାର୍ ସମୀକ୍ଷା,টেবুলাৰ অভাৰভিউ
ଟେବୁଲ୍ ସ୍ପେସ୍ |,টেবুলৰ স্থান
ଫଳକ,ফলক
"1. ଟାବୁଲାର୍, 2. ଆରେ ଆରେ |","1.tabular, 2.এৰে এৰে"
ଟ୍ୟାବୁଲେସନ୍ ଫଙ୍କସନ୍,টেবুলেচন ফাংচন
"1. ଚିହ୍ନିତ ସ୍ଥାପତ୍ୟ, 2. ଚିହ୍ନିତ ସଂରଚନା |","১.চিহ্নিত স্থাপত্য, ২.চিহ্নিত গঠন"
ଚିହ୍ନିତ ପ୍ରତିଛବି ଫାଇଲ ଫର୍ମ (TIFF),চিহ্নিত চিত্ৰ ফাইল প্ৰপত্ৰ (TIFF)
ଟାଣ୍ଡେମ୍ ସିଷ୍ଟମ୍ |,টেণ্ডেম ব্যৱস্থা
ଟେପ୍ ସାନ୍ଧ୍ରତା |,টেপ ঘনত্ব
ଟେପ୍ କଭର |,টেপ কভাৰ
ଟାର୍ ଫାଇଲ୍ |,tar ফাইল
କାମ କର |,কাম
କାର୍ଯ୍ୟ ଗାଇଡ୍,ৱৰ্ক গাইড
କାର୍ଯ୍ୟ ସୂଚୀ,কাৰ্য্যসূচীকাৰী
ଟ୍ରାନ୍ସମିସନ୍ କଣ୍ଟ୍ରୋଲ୍ ପ୍ରୋଟୋକଲ୍ / ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ (TCP / IP),সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল/ইণ্টাৰনেট প্ৰটোকল (TCP/IP)
କାଟିବା କାର୍ଯ୍ୟ,কাটিং অপাৰেচন
ଟେଲି ଯୋଗାଯୋଗ |,টেলিকমিউনিকেচন
ଟେଲି ଯୋଗାଯୋଗ |,টেলিকমিউনিকেচন
ଟେଲିକମ୍ |,টেলিকম
ଟେଲି କନଫରେନ୍ସ |,টেলিকনফাৰেন্স
"1. ଟେଲିଗ୍ରାଫ୍, 2. ଟେଲିଗ୍ରାଫି |","১.টেলিগ্ৰাফ, ২.টেলিগ্ৰাফী"
"1. ଟେଲିମିଟର, 2. ଟେଲିମେଟ୍ରି |","১.টেলিমিটাৰ, ২.টেলিমেট্ৰি"
"1. ଟେଲିଫୋନ୍, 2. ଟେଲିଫୋନ୍","১.টেলিফোন, ২.টেলিফোন"
ଟେଲିଫୋନ୍ |,টেলিফোন
"1. ଟେଲିପ୍ରିଣ୍ଟର୍, 2. ଟେଲି ପ୍ରିଣ୍ଟର୍","১.টেলিপ্ৰিণ্টাৰ, ২.টেলিপ্ৰিণ্টাৰ"
ଟେଲି ପ୍ରୋସେସିଂ |,টেলিপ্ৰচেছিং
"1. ଦ୍ୱାରରଶନ୍, 2. ଟେଲିଭିଜନ, 3. ଦ୍ୱାରଦ୍ୱାର |","১/ দূৰদৰ্শন, ২.দূৰদৰ্শন, ৩.দূৰদৰ্শন"
ଟେଲକ୍ସ |,টেলেক্স
"1. ଟ୍ରାପ୍ ଦୂରରେ, 2. ଟେଲନେଟ୍ |","১.নেটৱৰ্ক, ২.টেলনেট"
"1. ଉତ୍ତାପ, 3. ତାପମାତ୍ରା","১.গৰম, ৩.তাপমাত্ৰা"
"1. ଆକୃତି ପ୍ଲେଟ୍, 2. ଟେମ୍ପଲେଟ୍, 3. ଗ୍ରୁପ୍","১.আকৃতিৰ প্লেট, ২.সাঁচ, ৩.ৰূপা"
ଦଶର ସଂପନ୍ନ |,দহৰ পৰিপূৰক
ଟେରା ବାଇଟ୍ |,টেৰা বাইট
ଟେରା ପତିତପାବନ |,টেৰা ফেলপছ
"1. ଶେଷ ସୂଚକ, 2. ଟର୍ମିନାଲ୍ କର୍ସର୍ |","1.এণ্ড পইণ্টাৰ, 2.টাৰ্মিনেল কাৰ্চাৰ"
"1. ଶେଷ ନୋଡ୍, 2. ଟର୍ମିନାଲ୍ ନୋଡ୍ |","1.এণ্ড ন&#39;ড, 2.টাৰ্মিনেল ন&#39;ড"
ଟର୍ମିନାଲ୍ ୱିଣ୍ଡୋ |,টাৰ্মিনেল উইন্ডো
ସମାପ୍ତ,ending
ତ୍ରି-ଆଧାର |,ট্ৰাই-বেছ
ତିନୋଟି ବେସ୍ ଅପରେସନ୍ |,তিনিটা বেচ অপাৰেচন
ପରୀକ୍ଷା,পৰীক্ষা কৰা হৈছে
ପରୀକ୍ଷା କଭରେଜ୍ |,পৰীক্ষাৰ কভাৰেজ
ପରୀକ୍ଷା ନିଷ୍ପାଦନ,পৰীক্ষা নিষ্পাদন
ପରୀକ୍ଷା ତଥ୍ୟ,পৰীক্ষাৰ তথ্য
"1. ପାଠ, ୨। ଅଧ୍ୟୟନ ସାମଗ୍ରୀ |","১.পাঠ, ২. অধ্যয়নৰ সামগ্ৰী"
ଟେକ୍ସଟ୍ ବକ୍ସ,লিখনী বাকচ
ପାଠ୍ୟ କର୍ସର୍ |,লিখনী কাৰ্চাৰ
ପାଠ୍ୟ ସମ୍ପାଦକ |,টেক্সট সম্পাদক
ଟେକ୍ସଟ୍ ଫାଇଲ୍ |,লিখনী নথিপত্ৰ
ପାଠ୍ୟକ୍ରମ,পাঠ্যক্ৰম
ପାଠ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |,টেক্সট প্ৰচেছিং
ବାଣୀ-ପାଠ (TTS),বক্তৃতা-পাঠ (TTS)
ଟେକ୍ସଚର୍ ମ୍ୟାପିଙ୍ଗ୍ |,টেক্সচাৰ মেপিং
"1. ଟି ଫ୍ଲିପ୍ ଫ୍ଲପ୍, 2. ଟି-ବିନୋମିଟର |","১.টি ফ্লিপ ফ্লপ, ২.টি-বাইনোমিটাৰ"
ଥର୍ମାଲ୍ ସିଲ୍ ଥର୍ମାଲ୍ |,তাপীয় ছীলাৰ
"1. ପ୍ରିଣ୍ଟର୍ ପତଳା ଚଳଚ୍ଚିତ୍ର ସ୍ମୃତି, 2. ଏହି ଚଳଚ୍ଚିତ୍ର ସ୍ମୃତି |","১.প্ৰিণ্টাৰ পাতল চলচ্চিত্ৰ স্মৃতি, ২.পাতল চলচ্চিত্ৰ স্মৃতি"
(TFT) ପତଳା ଚଳଚ୍ଚିତ୍ର ଟ୍ରାନଜିଷ୍ଟର (TFT),(TFT) পাতল ফিল্ম ট্ৰেঞ্জিষ্টৰ (TFT)
"1. ରତ୍ନ, 2. ହ୍ୟାସିଂ","১.ৰত্ন, ২.হেচিং"
ଥ୍ରେଡ୍ ବଙ୍ଗଲ୍ |,থ্ৰেড বেংগল
ଥ୍ରେଡିଙ୍ଗ୍,থ্ৰেডিং
"1. ତ୍ରିପାକ୍ଷିକ ନେଟୱାର୍କ, 2. ତ୍ରିପାକ୍ଷିକ ନେଟୱାର୍କ |","১.ত্ৰিভুজ নেটৱৰ্ক, ২.ত্ৰিভুজ নেটৱৰ্ক"
ପ୍ରବାହ କ୍ଷମତା,প্ৰবাহ ক্ষমতা
ସମୟ ଜଟିଳତା |,সময়ৰ জটিলতা
