Kannada,English
ಒತ್ತಡದ ಸಮೀಕರಣ,Pressure equation
ಒತ್ತಡ ಆಹಾರ ವ್ಯವಸ್ಥೆ,Pressure feed system
ಒತ್ತಡದ ಹರಿವು,Pressure flow
ಒತ್ತಡದ ಹರಿವು,Pressure flush
ಒತ್ತಡದ ಮಾಪಕ,Pressure gauge
ಒತ್ತಡದ ಗ್ರೇಡಿಯಂಟ್,Pressure gradient
ಒತ್ತಡದ ಗ್ರೇಡಿಯಂಟ್ ಮೈಕ್ರೊಫೋನ್,Pressure gradient microphone
ಒತ್ತಡದ ಮೇಲ್ಭಾಗ,Pressure head
ಒತ್ತಡ ಕರಗುತ್ತದೆ,Pressure melting
ಒತ್ತಡದ ಮೈಕ್ರೊಫೋನ್,Pressure microphone
ಒತ್ತಡ ಚಾಲಿತ,Pressure operated
"ಒತ್ತಡದ ಕಾರ್ಯಾಚರಣೆ, ಒತ್ತಡದ ಕಾರ್ಯಾಚರಣೆ",Pressure operation
ಒತ್ತಡದ ವಿಮಾನ,Pressure patternflying
ಒತ್ತಡ ಪ್ರತಿರೋಧ,Pressure resistance
ಒತ್ತಡದ ಸೂಕ್ಷ್ಮತೆ,Pressure sensitivity
ಒತ್ತಡದ ಸ್ಥಳಾಂತರ,Pressure shift
ಒತ್ತಡದ ರೋಹಿತದ ಮಟ್ಟ,Pressure spectrum level
ಒತ್ತಡದ ಗುರಾಣಿ,Pressure suit
ಒತ್ತಡ ನಿಗ್ರಹ,Pressure suppression
ಒತ್ತಡದ ಪುಟ,Pressure surface
ಒತ್ತಡ ಸ್ವಿಚ್ಗಳು,Pressure switch
"ನಿಪೆಡ್ ಟೆಕ್ನಿಕ್, ನಿಪೀಡ್ ಟೆಕ್ನಿಕ್",Pressure technique
ಒತ್ತಡದ ಪ್ರವೃತ್ತಿ,Pressure tendency
ಒತ್ತಡದ ಕ್ಷೇತ್ರ,Pressure tensor
ಒತ್ತಡದ ಒತ್ತಡ,Pressure thrust
ಒತ್ತಡದ ಮೆದುಗೊಳವೆ,Pressure tube
ಒತ್ತಡದ ಪ್ರಕಾರದ ಕೆಪಾಸಿಟರ್,Pressure type capacitor
ಒತ್ತಡದ ಮೌಲ್ಯ,Pressure value
ಒತ್ತಡದ ಸ್ನಿಗ್ಧತೆ,Pressure viscosity
ಒತ್ತಡ ತರಂಗ,Pressure wave
ಒತ್ತಡ-ನಾಳದ ರಿಯಾಕ್ಟರ್,Pressure-tube reactor
ಸಂಕೋಚನ,Pressurization
"ಪ್ರೆಶರೈಸ್ಡ್ ವಾಟರ್ ರಿಯಾಕ್ಟರ್, ಪ್ರೆಶರೈಸ್ಡ್ ವಾಟರ್ ರಿಯಾಕ್ಟರ್",Pressurized water reactor
ಗರ್ಭಧಾರಣೆಗಳು,Prestage
ಸೂಚನಾ ವಿಳಾಸ,Presumptive address (=base address)
ಪೂರ್ವ ಪ್ರಸ್ತುತಿ ಮಾನಿಟರ್,Preview monitor (=camera monitor)
ಪೂರ್ವ ಪ್ರಮೇಯ,Prevost's theory
ರಂದ್ರ ಸಂವೇದನೆ,Pricking sensation
ಸ್ಫೋಟಕ ಬಳ್ಳಿ,Primacord
"ಪ್ರಾಥಮಿಕ, ಪ್ರಾಥಮಿಕ, ಮೊದಲ, ಮುಖ್ಯ, ಪ್ರಧಾನ, ಮೂಲ",Primary
ಪ್ರಾಥಮಿಕ ಅಕ್ಷ ಪ್ರಧಾನ ಅಕ್ಷ,Primary axis
ಪ್ರಾಥಮಿಕ ಆವರಿಸಿದ ಪ್ರದೇಶ,Primary bare area
ಪ್ರಾಥಮಿಕ ಬ್ಯಾಟರಿ,Primary battery
ಪ್ರಾಥಮಿಕ ಕೋಶ,Primary cell
ಪ್ರಾಥಮಿಕ ಸರ್ಕ್ಯೂಟ್,Primary circuit
ಪ್ರಾಥಮಿಕ ಜಾತಕ,Primary coil
ಪ್ರಾಥಮಿಕ ಬಣ್ಣ ಪ್ರಾಥಮಿಕ ಬಣ್ಣ,Primary colour
ಪ್ರಾಥಮಿಕ ಬಾಹ್ಯಾಕಾಶ ಕಿರಣ,Primary cosmic rays
ಪ್ರಾಥಮಿಕ ತೆವಳುವಿಕೆ,Primary creep
ಪ್ರಾಥಮಿಕ ಸ್ಟ್ರೀಮ್,Primary current
"ಪ್ರಾಥಮಿಕ ಡೇಟಾ, ಪ್ರಾಥಮಿಕ ಡೇಟಾ",Primary data
ಪ್ರಾಥಮಿಕ ಧೂಳಿನ ಕವಾಟ,Primary dust valve
ಪ್ರಾಥಮಿಕ ಪ್ರಚೋದನೆ,Primary excitation
ಪ್ರಾಥಮಿಕ ಅಳಿವು,Primary extinction
ಪ್ರಾಥಮಿಕ ಕಣ್ಣು,Primary eye
ಪ್ರಾಥಮಿಕ ವಿಘಟನೆಯ ಲಾಭ,Primary fission yield
ಪ್ರಾಥಮಿಕ ಗಮನ ದೂರ,Primary focal length
ಮೂಲ ಇಂಧನ ಕೋಶ,Primary fuel cell
ಮೂಲ ಆಪ್ಟಿಕಲ್ ಅಕ್ಷ,Primary optic axis
ಪ್ರಾಥಮಿಕ ಕಣಗಳು,Primary particle
ಪ್ರಾಥಮಿಕ ತೊಟ್ಟಿ ಪ್ರದೇಶ,Primary pit field
ಮಾತೃ ಗ್ರಹ,Primary planet
ಪ್ರಾಥಮಿಕ ವಿದ್ಯುತ್ ಕೇಬಲ್,Primary power cable
ಮೂಲ ರೇಡಾರ್,Primary radar
ಪ್ರಾಥಮಿಕ ವಿಕಿರಣ,Primary radiation
ಪ್ರಾಥಮಿಕ ಮಳೆಬಿಲ್ಲು,Primary rainbow
ಪ್ರಾಥಮಿಕ ಕಿರಣ,Primary ray
ಮುಖ್ಯ ಪ್ರತಿಕ್ರಿಯೆ,Primary reaction
ಪ್ರಾಥಮಿಕ ಮರುಸ್ಫಟಿಕೀಕರಣ,Primary recrystallization
ಪ್ರಾಥಮಿಕ ರಿಲೇ,Primary relay
ಮೂಲ ಪ್ರಮಾಣದ,Primary scale
ಪ್ರಾಥಮಿಕ ಸ್ಕ್ಯಾಟರಿಂಗ್,Primary scattering
ಪ್ರಾಥಮಿಕ ಸ್ಕಿಪ್ಪಿಂಗ್ ವಲಯ,Primary skip zone
ಪ್ರಾಥಮಿಕ ಸ್ಪೆಕ್ಟ್ರಮ್,Primary spectrum
ಪ್ರಾಥಮಿಕ ಮಾನದಂಡ,Primary standard
ಮುಖ್ಯ ಅಂಗಡಿ,Primary storage
ಪ್ರಾಥಮಿಕ ಒತ್ತಡ,Primary stress
ಪ್ರಾಥಮಿಕ ವೋಲ್ಟೇಜ್,Primary voltage
ಪ್ರಾಥಮಿಕ ತರಂಗ,Primary wave
ಪ್ರಾಥಮಿಕ ಸುರುಳಿ,Primary winding
ಮುಖ್ಯ ತಟ್ಟೆ,Primaryt bar
ಪ್ರಧಾನ ಗಮನ,Prime focus
ಮೂಲ ವೇಗ ನಿರ್ಮಾಪಕ,Prime mover
"ಸ್ಟಾರ್ಟರ್, ಪ್ರೈಮರ್",Primer
"ಅವಿಭಾಜ್ಯ ನೆಲೆ, ಪ್ರಾಚೀನ ನೆಲೆ",Primitive basis
"ಪ್ರಧಾನ ಕೋಶ, ಪ್ರಧಾನ ಕೋಶ",Primitive cell
ಪ್ರೋಟೋ ಕೋರ್,Primitive core
ಪೂರ್ವಗಾಮಿ ಸಮೀಕರಣ,Primitive equation
"ಅವಿಭಾಜ್ಯ ಜಾಲರಿ, ಅವಿಭಾಜ್ಯ ಜಾಲರಿ",Primitive lattice
ಮೂಲ ಆವರ್ತನ,Primitive period
ಪ್ರಧಾನ ವರ್ಗಾವಣೆ ವೆಕ್ಟರ್,Primitive translation vector
"ಅವಿಭಾಜ್ಯ ಘಟಕ ಕೋಶ, ಪ್ರಧಾನ ಘಟಕ ಕೋಶ",Primitive unit cell
"ಮುಖ್ಯ, ಪ್ರಧಾನ, ಪ್ರಧಾನ",Principal
ಘಟನೆಯ ಮುಖ್ಯ ಕೋನ,Principal angle of incidence
ಮುಖ್ಯ ಅಕ್ಷ,Principal axis
ಪ್ರಸರಣದ ಮುಖ್ಯ ಅಕ್ಷ,Principal axis of dilation
ಮುಖ್ಯ ವಿರೂಪ ಅಕ್ಷ,Principal axis of strain
ಮುಖ್ಯ ಒತ್ತಡದ ಅಕ್ಷ,Principal axis of stress
ಪ್ರಧಾನ ಪ್ರಮೇಯ,Principal axis theorem
ಮುಖ್ಯ ಅಜಿಮುತ್,Principal azimuth
ಮುಖ್ಯ ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಅಕ್ಷ,Principal dielectric axis
ಮುಖ್ಯ ವಿರೂಪತೆಯ ದಿಕ್ಕು,Principal direction of strain
ಒತ್ತಡದ ಮುಖ್ಯ ನಿರ್ದೇಶನ,Principal direction of stress
ಮುಖ್ಯ ನಿರ್ದೇಶನ,Principal dirrection
ಮುಖ್ಯ ಇ-ಫ್ಲಾಟ್,Principal E-plane
"ಮುಖ್ಯ ಶಕ್ತಿ ಕ್ಷೇತ್ರ, ಮುಖ್ಯ ಶಕ್ತಿ ಟೆನ್ಸರ್",Principal energy tensor
ಮುಖ್ಯ ಗಮನ,Principal focus
ಮುಖ್ಯ ಸಾಲು,Principal line
ಮುಖ್ಯ ಗರಿಷ್ಠ,Principal maxima
ಪ್ರಧಾನ ಅವಿಭಾಜ್ಯ,Principal maximum
ಪ್ರಮುಖ ಕ್ಷಣ,Principal moment
ಮುಖ್ಯ ಅಂಶ,Principal point
ಪ್ರಮುಖ ಕ್ವಾಂಟಮ್ ಸಂಖ್ಯೆಗಳು,Principal quantum number
ಮುಖ್ಯ ಕಿರಣ,Principal ray
ಮುಖ್ಯ ಷರತ್ತು,Principal section
ಮುಖ್ಯ ವರ್ಗ,Principal series
ಮುಖ್ಯ ವಿರೂಪ,Principal strain
ಮುಖ್ಯ ಅಸ್ಪಷ್ಟತೆ ಅನುಪಾತ,Principal strain ration
ಮುಖ್ಯ ಒತ್ತಡ,Principal stress
ಮುಖ್ಯ ಒತ್ತಡ ಮತ್ತು ಒತ್ತಡದ ಸಂಬಂಧ,Principal stress-strain relation
ಮುಖ್ಯ ಪುಟ,Principal surface
ಪ್ರಮುಖ ಸಂಪರ್ಕ,Principal valency
ಪ್ರಮುಖ ಮೌಲ್ಯ,Principal value
ಮುಖ್ಯ ವೇಗ ಪುಟ,Principal velocity
ಮುಖ್ಯ ಗೋಚರ ಕಿರಣ,Principal visual ray
ಮುಖ್ಯ ತರಂಗ,Principal wave
ನಿಯಮಗಳು,Principle
ಸ್ಥಿರತೆಯ ನಿಯಮ,Principle of constancy
ಸಹ-ಪರಿವರ್ತನೆಯ ನಿಯಮ,Principle of coveriance
ದ್ವಂದ್ವ ನಿಯಮ,Principle of daulity
ವಿವರವಾದ ಸಮತೋಲನ ನಿಯಮ,Principle of detailed balancing
ಸಾಮರ್ಥ್ಯದ ತತ್ವ,Principle of equipotentiality
ವಿಧಾನದ ನಿಯಮ,Principle of equipresence
ಸಮಾನತೆಯ ನಿಯಮ,Principle of equivalence
ಕನಿಷ್ಠ ಕ್ರಿಯೆಯ ನಿಯಮ,Principle of least action
mach ತತ್ವ,Principle of Mach
ಪರಸ್ಪರ ನಿಯಮ,Principle of reciprocity
ಪ್ರತಿಬಿಂಬ ಕಾನೂನು,Principle of reflection
ವೈಜ್ಞಾನಿಕ ನಿರ್ಣಾಯಕ ನಿಯಮ,Principle of scientific determinism
ಸಾದೃಶ್ಯದ ಕಾನೂನು,Principle of similitude
ನಿಶ್ಚೇಷ್ಟಿತ ಕ್ರಿಯೆಯ ನಿಯಮ,Principle of stationary action
ಮೂಕ ಹಂತದ ನಿಯಮ,Principle of stationary phase
ಆಪಾದನೆಯ ನಿಯಮ,Principle of superposition
ವೇಗದ ಕಾನೂನು ಎಂದು ಭಾವಿಸಲಾಗಿದೆ,Principle of virtual velocity
ಕಾಲ್ಪನಿಕ ನಿಯಮಗಳು,Principle of virtual work
ಮುದ್ರಣ ನಾಡಿ,Print pulse
ಪರಿಣಾಮವನ್ನು ಮುದ್ರಿಸಿ,Print-out effect
ಪ್ರಿಂಟ್ ಔಟ್ ಪ್ರಕಾರ,Print-out type
ಮುದ್ರಿತ ಸರ್ಕ್ಯೂಟ್,Printed circuit
"ಮುದ್ರಿತ ವಸ್ತು, ಮುದ್ರಿತ ವಸ್ತು",Printed matter
"ಮುದ್ರಣ, ಮುದ್ರಣ",Printing
ಅಶ್ರಗ,Prism
ಪ್ರಿಸ್ಮ್ ಕ್ರಿಯೆ,Prism action
ಪ್ರಿಸ್ಮ್ ಆಂಟೆನಾ,Prism antenna
"ಪ್ರಿಸ್ಮಿ ಬೈನಾಕ್ಯುಲರ್, ಪ್ರಿಸ್ಮಿ ವಿನೋಕ್ಯುಲರ್",Prism binocular
ಪ್ರಿಸ್ಮ್ ಹೊದಿಕೆ,Prism cap
ಪ್ರಿಸ್ಮ್ ಡಯೋಪ್ಟರ್,Prism diopter
ಪ್ರಿಸ್ಮ್ ಏಕವರ್ಣದ,Prism monochromators
ಪ್ರಿಸ್ಮ್ ಸಾಮರ್ಥ್ಯ,Prism power
ಪ್ರಿಸ್ಮಾಟಿಕ್ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪ್,Prism spectroscope
ಪ್ರಿಸ್ಮ್ ಗುನಿಯಾ,Prism square
ಪ್ರಿಸ್ಮ್ ಆಸ್ಟ್ರೋಲೇಬ್,Prismatic astrolabe
ಪ್ರಿಸ್ಮಾಟಿಕ್ ಪೆನಾಲ್ಟಿ,Prismatic bars
ಪ್ರಿಸ್ಮಾಟಿಕ್ ಬೈನಾಕ್ಯುಲರ್,Prismatic binoculars
ಪಿಜ್ಮಿ ದೋಷ,Prismatic error
ಪ್ರಿಸ್ಮಾಟಿಕ್ ಕಣ್ಣುಗುಡ್ಡೆ,Prismatic eyepiece
ಪ್ರಿಸ್ಮಾಟಿಕ್ ಹಾವು,Prismatic glide
ಪ್ರಿಸ್ಮಾಟಿಕ್ ಸ್ಟಾರ್ಟರ್,Prismatic initial
ಪ್ರಿಸ್ಮಾಟಿಕ್ ಸ್ಪೆಕ್ಟ್ರಮ್,Prismatic spectrum
ಪ್ರಿಸ್ಮಾಟಿಕ್ ವ್ಯವಸ್ಥೆ,Prismatic system
ಖಾಸಗಿ ಲೈನ್,Private line
ಸವಲತ್ತು ಸೂಚನೆ,Privilege instruction
ಸಂಭವನೀಯ,Probabilistic
ಸಂಭವನೀಯತೆಯ ಆಯಾಮ,Probability amplitude
ಸಂಭವನೀಯತೆ ಪ್ರಸ್ತುತ ಸಾಂದ್ರತೆ,Probability current density
ಪರೀಕ್ಷಕ,Probe
"ಎಶನ್ ಕುಂಡ್ಲಿ, ಹುಡುಕಾಟ ಕುಂಡ್ಲಿ",Probe coil
ತನಿಖೆ ಮೈಕ್ರೊಫೋನ್,Probe microphone
"ಎಪಾನ್ ಮೆದುಗೊಳವೆ, ಹುಡುಕಾಟ ಮೆದುಗೊಳವೆ",Probe tube
ಹುಡುಕಾಟ ಘಟಕ,Probe unit
"ಕಾರ್ಯವಿಧಾನ, ಕಾರ್ಯವಿಧಾನ",Procedure
ಕಾರ್ಯವಿಧಾನದ ಭಾಷೆ,Procedure oriented language
"ಪ್ರಕ್ರಿಯೆ, ಪ್ರಕ್ರಿಯೆ",Process
ಸಂಪನ್ಮೂಲ ಕ್ಯಾಮೆರಾ,Process camera
ಸಂಸ್ಕರಣಾ ಶಾಖ ರಿಯಾಕ್ಟರ್,Process heat reactor
ಪ್ರಕ್ರಿಯೆಗೊಳಿಸುವಿಕೆ,Processabililty
ಸಂಸ್ಕರಿಸಿದ ಪದಾರ್ಥಗಳು,Processed data
ಸಂಸ್ಕರಿಸಿದ ಚಲನಚಿತ್ರ,Processed film
"ಸಂಸ್ಕರಣೆ, ಸಂಸ್ಕರಣೆ",Processing
ಪ್ರಕ್ರಿಯೆ ದೋಷ,Processing error
ಪ್ರೊಸೆಸರ್,Processor
"ಉತ್ಪನ್ನ, ಉತ್ಪನ್ನ",Product
ಉತ್ಪನ್ನ ಪೂಲ್,Product bundle
ಉತ್ಪನ್ನ ಸಂಬಂಧ,Product connection
ಉತ್ಪನ್ನ ಮಾಡ್ಯುಲೇಟರ್,Product modulator
ನ್ಯೂಕ್ಲಿಯಸ್ ಅನ್ನು ಉತ್ಪಾದಿಸಿತು,Product nucleus
ಉತ್ಪನ್ನ ಕ್ವಾಂಟಮ್ ಗಳಿಕೆ,Product quantum yield
ಉತ್ಪಾದನಾ ಕಾರ್ಯಾಚರಣೆ,Production operation
ಉತ್ಪಾದನಾ ಪ್ರಕ್ರಿಯೆ,Production process
ಉತ್ಪಾದನಾ ದರ,Production rate
ಉತ್ಪಾದಕ ರಿಯಾಕ್ಟರ್,Production reactor
ಉತ್ಪಾದಕ ಶಕ್ತಿ,Productive energy
ಉತ್ಪಾದನಾ ಉಪಕರಣಗಳು,Productive equipment
ಉತ್ಪನ್ನ ಪ್ರಕ್ರಿಯೆ,Productive process
ಉತ್ಪಾದನಾ ಸಾಮರ್ಥ್ಯ,Productiveness
ಉತ್ಪಾದಕತೆ,Productivity
ಪ್ರೊಫೈಲ್ ಚಾರ್ಟ್,Profile chart
"ಪ್ರೊಫೈಲ್ ಎಳೆತ, ವಿಭಾಗೀಯ ಎಳೆತ",Profile drag
"ಪುಡಿ, ರೇಖೀಯ",Profile of powderline
"ಕಾರ್ಯಕ್ರಮ, ಕಾರ್ಯಕ್ರಮ, ಕಾರ್ಯಕ್ರಮ",Programme
ಪ್ರೋಗ್ರಾಂ ವಿಳಾಸ ಕ್ಯಾಲ್ಕುಲೇಟರ್,Programme address counter
ಪ್ರೊಗ್ರಾಮೆಬಲ್ ಅಸ್ಪಷ್ಟತೆ,Programme beat-beat
ಪ್ರೋಗ್ರಾಮೆಬಲ್ ಕ್ಯಾಲ್ಕುಲೇಟರ್,Programme counter (=counter register)
ಪ್ರೋಗ್ರಾಂ ಜನರೇಟರ್,Programme generator
ಪ್ರೋಗ್ರಾಮೆಬಲ್,Programme meter
ಪ್ರೋಗ್ರಾಂ ನೆಟ್ವರ್ಕ್,Programme network
ಕಾರ್ಯಕ್ರಮದ ಹಂತ,Programme step
ಪ್ರೋಗ್ರಾಮೆಬಲ್ ಸ್ವಿಚ್,Programme switch
ಪ್ರೋಗ್ರಾಂ ಪರೀಕ್ಷಾ ಸಮಯ,Programme testing time
ಪ್ರೋಗ್ರಾಮ್ ಮಾಡಿದ ಚೆಕ್,Programmed check
ಪ್ರೋಗ್ರಾಮರ್,Programmer
"ಪ್ರೋಗ್ರಾಮಿಂಗ್, ಪ್ರೋಗ್ರಾಮಿಂಗ್, ಪ್ರೋಗ್ರಾಮಿಂಗ್",Programming
(ಸಂರಚನೆಯ) ಅನುಕ್ರಮ,Progression (of configuration)
ಹಂತ ಹಂತವಾಗಿ,Progression of progressions
"ಪ್ರಗತಿಶೀಲ ಬದಲಾವಣೆ, ಪ್ರಗತಿಪರ ಬದಲಾವಣೆ",Progressive change
"ಅನುಕ್ರಮ ಸ್ಕ್ಯಾನಿಂಗ್, ಸತತ ಸ್ಕ್ಯಾನಿಂಗ್",Progressive scannig (=sequential scanning)
ಪ್ರಗತಿಶೀಲ ತರಂಗ ಆಂಟೆನಾ,Progressive wave antenna
ಒತ್ತಡದ ದಹನ,Progrressive burning
ಪ್ರಗತಿಪರ ಅಲೆ,Progrressive wave
ನಿಷೇಧಿತ ವಲಯ,Prohibited zones
ನಿಷೇಧ,Prohibition
ನಿರ್ಬಂಧಿತ ತಡೆಗೋಡೆ,Prohibitive hindrance
ಪ್ರೋನಿಯಲ್,Proinulase
ಯೋಜಿತ ಸೌರ ಬೆಳಕು,Projected sunlight
"ಪ್ರಕ್ಷೇಪಕ, ಹೊರತೆಗೆದ",Projecting
"ಚಿತ್ರರೂಪದ ಲಾಟೀನು, ಚಿತ್ರಾತ್ಮಕ ಲ್ಯಾಂಟರ್ನ್",Projecting lantern
ಪ್ರಕ್ಷೇಪಕ ಸೂಕ್ಷ್ಮದರ್ಶಕ,Projecting microscope
ಪ್ರಕ್ಷೇಪಕ ಬಾಯಿ,Projecting mouth
ಪ್ರೊಜೆಕ್ಷನ್ ಕೊಠಡಿ,Projection chamber
ಪ್ರೊಜೆಕ್ಷನ್ ಮೈಕ್ರೋರಾಡಿಯೇಶನ್ ವಿವರಣೆ,Projection microradiography
ಎಲೆಕ್ಟ್ರಾನ್ ಸಾಂದ್ರತೆಯ ಪ್ರೊಜೆಕ್ಷನ್,Projection of electron density
ಪ್ರೊಜೆಕ್ಷನ್ ಆಪ್ಟಿಕ್ಸ್ ಪ್ರೊಜೆಕ್ಷನ್ ಆಪ್ಟಿಕಲ್ ಸಿಸ್ಟಮ್,Projection optics
ಪ್ರೊಜೆಕ್ಷನ್ ಪ್ರಿಂಟರ್,Projection printer
ಇಂಟರ್ಪೋಲೇಷನ್ ಸ್ಪೂಲಿಂಗ್ ಚೇಂಬರ್,Projection spark chamber
ಪ್ರೊಜೆಕ್ಷನ್ ದೂರದರ್ಶನ,Projection television
ಉಡಾವಣಾ ಟ್ಯೂಬ್,Projection tube
ಪ್ರೊಜೆಕ್ಟರ್,Projector
ಉದ್ದವಾದ ಸ್ಫಟಿಕ,Prolate crystal
ಪ್ರೊಮೀಥಿಯಂ ಕೋಶ,Promethium cell
ತನಿಖೆ ಮೈಕ್ರೊಫೋನ್,Promicrophone
ಉತ್ತೇಜಿಸಿದ ಎಲೆಕ್ಟ್ರಾನ್,Promoted electrons
ವರ್ಧಿತ ಮಿಶ್ರಣ,Promoted mixing
ತತ್ಕ್ಷಣದ ನ್ಯೂಟ್ರಾನ್,Prompt neutron
ತೋಳು,Prong (of tuning fork)
ಏಕಕೇಂದ್ರಿತ ಸೋರಿಕೆ,Prongs
ಪ್ರಮುಖ ಸೌತೆಕಾಯಿ,Pronounced hump
ದೃಢೀಕರಣ ಸ್ಥಿತಿ,Proof resillience
ವ್ಯಾಲಿಡೇಟರ್ ಒತ್ತಡ,Proof stress
ಪ್ರಸರಣ ದೋಷ,Propagated error
"ಪ್ರಸರಣ, ವರ್ಧನೆ, ಪ್ರಸರಣ",Propagation
ಪ್ರಸರಣ ಅಸಾಮರಸ್ಯಗಳು,Propagation anomalies
"ಪ್ರಸರಣ ಸ್ಥಿರ, ಪ್ರಸರಣ ಸ್ಥಿರ",Propagation constant
ಪ್ರಸರಣ ಸಂಖ್ಯೆ,Propagation number
ದೋಷ ಪ್ರಸರಣ,Propagation of error
ಬೆಳಕಿನ ಪ್ರಸರಣ,Propagation of light
ಧ್ವನಿ ಪ್ರಸರಣ,Propagation of sound
ಪ್ರಸರಣ ಪ್ರತಿಕ್ರಿಯೆ,Propagation reaction
ಪ್ರಸರಣ ವೆಕ್ಟರ್,Propagation vector
ಪ್ರಸರಣ ವೇಗ,Propagation velocity
ಪ್ರೋಪೇನ್ ಬಬಲ್ ಚೇಂಬರ್,Propane bubble chamber
ಪ್ರೊಪೆಲ್ಲಂಟ್ ಸವೆತ,Propellant erosion
ನೋದಕ ಸ್ಫೋಟಕ,Propellant explosive
ಪ್ರೊಪೆಲ್ಲಂಟ್ ದ್ರವ್ಯರಾಶಿ,Propellant mass
ಪ್ರೊಪೆಲ್ಲಂಟ್ ಹರಿವು,Propellant mass flow
ಪ್ರೊಪೆಲ್ಲಂಟ್ ಅನುಪಾತ,Propellant mass ration
ನೋದಕ,Propeller
ಪ್ರೊಪೆಲ್ಲಂಟ್ ಗುಳ್ಳೆಕಟ್ಟುವಿಕೆ,Propeller cavitation
ಪ್ರೊಪೆಲ್ಲರ್ ಬೋರ್ಡ್,Propeller disc
ಪ್ರೊಪೆಲ್ಲಂಟ್ ದಕ್ಷತೆ,Propeller efficiency
ಪ್ರೊಪೆಲ್ಲಂಟ್ ಆಘಾತ,Propelling stroke
ಸರಿಯಾದ ಚಾರ್ಜ್ ಸಾಂದ್ರತೆ,Proper charge density
ಸರಿಯಾದ ವಕ್ರೀಭವನ,Proper double refraction
ಸರಿಯಾದ ಶಕ್ತಿ,Proper energy
ಸರಿಯಾದ ಎಂಟ್ರೊಪಿ,Proper entropy
ಸರಿಯಾದ ಫ್ಯೂಸ್ ಕಾರ್ಯ,Proper fuze function
ಸರಿಯಾದ ಬೃಹತ್ ಸಾಂದ್ರತೆ,Proper macroscopic density
ಸರಿಯಾದ ದ್ರವ್ಯರಾಶಿ ಸಾಂದ್ರತೆ,Proper material density
"ಸರಿಯಾದ ಮೌಲ್ಯ, ಈಜೆನ್ ಮೌಲ್ಯ",Proper value (=eigen value)
ಸರಿಯಾದ ವೆಕ್ಟರ್,Proper vector
ಸರಿಯಾದ ಪರಿಮಾಣ,Proper volume
ವಸ್ತುವಿನ ಗುಣಲಕ್ಷಣಗಳು,Properties of matter
"ಗುಣಲಕ್ಷಣಗಳು, ಗುಣಲಕ್ಷಣಗಳು",Property
ರಕ್ಷಣೆ ಆಸ್ತಿ,Property of conservation
"ಅನುಪಾತ, ಅನುಪಾತ, ಭಾಗ",Proportion
"ಪ್ರಮಾಣಾನುಗುಣವಾದ, ಪ್ರಮಾಣಾನುಗುಣವಾದ",Proportional
ಅನುಪಾತದ ಬ್ಯಾಂಡ್,Proportional band
ಅನುಪಾತದ ಕ್ಯಾಲ್ಕುಲೇಟರ್,Proportional counter
ಪ್ರಮಾಣಾನುಗುಣ ಸ್ಥಿತಿಸ್ಥಾಪಕ ಮಿತಿ,Proportional elastic limit
ಅನುಪಾತ ರಿಯಾಕ್ಟರ್,Proportioning reactor
ಪ್ರೊಪಲ್ಷನ್,Propulsion
ಪ್ರೊಪಲ್ಷನ್ ರಿಯಾಕ್ಟರ್,Propulsion reractor
ಪ್ರೊಪಲ್ಷನ್ ಸ್ಪೆಕ್ಟ್ರಮ್,Propulsion spectrum
ಪ್ರೊಪಲ್ಷನ್ ದೇಹ,Propulsion system
ಪ್ರೊಪಲ್ಷನ್ ಉದ್ದೇಶ,Propulsion vesicle
ಪ್ರಚೋದಕ ಶಕ್ತಿ,Propulsive force
ಪರೀಕ್ಷಾ ಗುರುತು,Prosign
ನಿರೀಕ್ಷಿಸುತ್ತಿದೆ,Prospecting
ನಿರೀಕ್ಷಿತ ಗ್ರಾವಿಮೀಟರ್,Prospecting gravimeter
ನಿರೀಕ್ಷಕ,Prospector
ಸುರಕ್ಷತೆ ಸಮೀಕ್ಷೆ,Protection survey
ರಕ್ಷಣಾತ್ಮಕ ಉಡುಪು,Protective clothing
ರಕ್ಷಾ ಅಲೆಪ್,Protective coating
ರಕ್ಷಣಾತ್ಮಕ ಸಾಧನ,Protective device
ರಕ್ಷಣಾತ್ಮಕ ಅರ್ಥಿಂಗ್,Protective grounding
ರಕ್ಷಣಾತ್ಮಕ ಇಕ್ವಿಟಿ,Protective resemblance
ಕಾವಲು ತಡೆಗೋಡೆ,Protector block
ಸಿಬ್ಬಂದಿ ಅಂತರ,Protector gap
ಕಾವಲು ಕೊಳವೆ,Protector tube
ಕಾವಲು ನಾಯಿ,Protectoscope
ಪ್ರೋಟಾನ್ ದಾನಿ,Proto donor
ಪ್ರೊಟೊಆಕ್ಟಿನೈಡ್,Protoactinide
ಪ್ರೊಟೊಆಕ್ಟಿನಿಯಮ್,Protoactinium
"ಪ್ರೋಟಾನ್ ದಾನಿ, ಪ್ರಾಚೀನ",Protogenic
ಪ್ರೋಟಾನ್,Proton
ಪ್ರೋಟಾನ್ ರಿಸೀವರ್,Proton acceptor
ಪ್ರೋಟಾನ್ ಕ್ಯಾಪ್ಚರ್,Proton capture
ಪ್ರೋಟಾನ್ ವಿಘಟನೆ,Proton disintegration
