Bengali,Odiya
"পর্যায়, পর্যায়, কোণ","ପର୍ଯ୍ୟାୟ, ପର୍ଯ୍ୟାୟ, କୋଣ |"
শিল্প স্থানচ্যুতিকারী,କଳା ବିସ୍ଥାପନକାରୀ |
ফেজার,ଫେଜର୍
"ঘটনাগত, পেশাদার","ଘଟଣା, ବୃତ୍ତିଗତ |"
"ঘটনা, বৃত্ত","ଘଟଣା, ବୃତ୍ତ |"
"ফোন, টেলিফোন","ଫୋନ୍, ଟେଲିଫୋନ୍ |"
স্বরতন্ত্রী,କଣ୍ଠସ୍ୱର
ফোনোগ্রাম,ଫୋନୋଗ୍ରାମ୍ |
ফোনোগ্রাফ,ଫୋନୋଗ୍ରାଫ୍
"ফোনন, শব্দ কোয়ান্টাম","ଫୋନନ୍, ଧ୍ୱନି କ୍ୱାଣ୍ଟମ୍ |"
সন্দীপক,ସାଣ୍ଡିପକ୍ |
"phosphorescence, phosphorescence","ଫସଫୋରସେନ୍ସ, ଫସଫୋରସେନ୍ସ |"
ফটোইলেক্ট্রন পরিবর্ধক,ଫଟୋଲେକ୍ଟ୍ରନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
"ফোটোইলেকট্রিক কারেন্ট, ফোটন কারেন্ট","ଫଟୋ ଇଲେକ୍ଟ୍ରିକ୍ କରେଣ୍ଟ୍, ଫୋଟନ୍ କରେଣ୍ଟ୍ |"
"ফোটনের ইলেকট্রন, আলোকিত ইলেকট্রন","ଫୋଟନ୍ ର ଇଲେକ୍ଟ୍ରନ୍, ଆଲୋକିତ ଇଲେକ୍ଟ୍ରନ୍ |"
হালকা ইলেকট্রন নির্গমন,ହାଲୁକା ଇଲେକ୍ଟ୍ରନ୍ ନିର୍ଗମନ |
"সচিত্র, আলোক সংবেদনশীল","ଚିତ୍ରକଳା, ଫଟୋସେନସିଟିଭ୍ |"
আলোকচিত্র,ଫଟୋଗ୍ରାଫ୍
ফটোগ্রাফিক,ଫଟୋଗ୍ରାଫିକ୍
ফোটন চৌম্বকীয় প্রভাব,ଫୋଟନ୍ ଚୁମ୍ବକୀୟ ପ୍ରଭାବ |
ফটোমেট্রি,ଫୋଟୋମେଟ୍ରି |
ফটোইলেক্ট্রন পরিবর্ধক,ଫଟୋଲେକ୍ଟ୍ରନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
ফোটোনি,ଫୋଟୋନି |
ফটোফোন,ଫୋଟୋଫୋନ୍ |
হালকা ইলেকট্রন টিউব,ହାଲୁକା ଇଲେକ୍ଟ୍ରନ୍ ଟ୍ୟୁବ୍ |
ফটোভোলটাইক,ଫୋଟୋଭୋଲ୍ଟିକ୍ |
pH-মান,pH- ମୂଲ୍ୟ
"শারীরিক, প্রাকৃতিক","ଶାରୀରିକ, ପ୍ରାକୃତିକ |"
পদার্থবিজ্ঞানী,ପଦାର୍ଥ ବିଜ୍ ist ାନୀ
ভৌত রাসায়নিক,ପଦାର୍ଥ ବିଜ୍ଞାନ
ছবি,ଛବି
চাপ বৈদ্যুতিক,ଇଲେକ୍ଟ୍ରିକ୍ ଚାପ |
তড়িৎচুম্বকত্ব,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟତା |
চাপ চুম্বকত্ব,ଚାପ ଚୁମ୍ବକୀୟତା |
"থ্রেড, সারি, বান্ডিল","ସୂତା, ଧାଡି, ବଣ୍ଡଲ୍ |"
"ড্রাইভার, পাইলট, স্টার্টার, গাইড","ଡ୍ରାଇଭର, ପାଇଲଟ୍, ଷ୍ଟାର୍ଟର୍, ଗାଇଡ୍ |"
নির্দেশনা,ମାର୍ଗଦର୍ଶନ
"নির্দেশক বাতি, পাইলট বাতি","ସୂଚକ ପ୍ରଦୀପ, ପାଇଲଟ୍ ଲ୍ୟାମ୍ପ |"
প্রাথমিক স্পার্ক,ପ୍ରାରମ୍ଭିକ ସ୍ପାର୍କ |
"পথপ্রদর্শক তরঙ্গ, পথপ্রদর্শক তরঙ্গ","ମାର୍ଗଦର୍ଶକ ତରଙ୍ଗ, ମାର୍ଗଦର୍ଶକ ତରଙ୍ଗ |"
". মেসন, পাই মেসন","। ମେସନ୍, ପାଇ ମେସନ୍ |"
পিন,ପିନ୍ |
"চাপ-বিরোধী, চিমটি-মোরগ","ଆଣ୍ଟି-ପ୍ରେସର, ପିଚ୍-କକ୍ |"
পাঞ্চ হোল ক্যামেরা,ପିଚ୍ ହୋଲ୍ କ୍ୟାମେରା |
বিন্দু,ବିନ୍ଦୁ
পাইন (পাইমাসন),ପାଇନ୍ (ପାଇମାସନ୍)
পিরানী গেজ,ପିରାନି ଗେଜ୍ |
পিস্টন,ପିଷ୍ଟନ୍ |
"পিচ, অ্যাসফল্ট, পিচ, চুড়ির ব্যবধান, লক্ষ্য, জালি, ফাঁকি","ପିଚ୍, ଆସଫାଲ୍ଟ, ପିଚ୍, ବଙ୍ଗଲ୍ ବ୍ୟବଧାନ, ଟାର୍ଗେଟ୍, ଲାଟାଇସ୍, ଗ୍ୟାଗ୍ |"
"pivot, rivet","ପିଭଟ୍, ରିଭେଟ୍ |"
প্ল্যাঙ্কের আইন,ପ୍ଲାନ୍କର ନିୟମ |
নীচের জালি,ତଳ ଜଟଣୀ |
সমতল আয়না,ବିମାନ ଦର୍ପଣ |
কপ্ল্যানার গতি,କପ୍ଲାନାର୍ ଗତି |
গ্রহ,ଗ୍ରହ
"গ্রহ, পার্থিব","ଗ୍ରହ, ପୃଥିବୀ"
গ্রহের আয়ন,ଗ୍ରହ ଆୟନ |
"প্লাজমা, প্রোটোপ্লাজম, প্লাজমা","ପ୍ଲାଜ୍ମା, ପ୍ରୋଟୋପ୍ଲାସମ୍, ପ୍ଲାଜ୍ମା |"
"প্লাজমা স্ট্রীম, প্রোটোপ্লাজম স্ট্রীম","ପ୍ଲାଜ୍ମା ଷ୍ଟ୍ରିମ୍, ପ୍ରୋଟୋପ୍ଲାସ୍ ଷ୍ଟ୍ରିମ୍ |"
"প্লাজমন, ভর","ପ୍ଲାଜମନ୍, ମାସ"
"নমনীয়, প্লাস্টিক",ପ୍ଲାଷ୍ଟିକ୍
"প্লাস্টিসিটি, প্লাস্টিসিটি","ପ୍ଲାଷ୍ଟିକ୍, ପ୍ଲାଷ୍ଟିକ୍ |"
"প্লেট, বেস প্লেট, প্লেট, অ্যানোড","ପ୍ଲେଟ୍, ବେସ୍ ପ୍ଲେଟ୍, ପ୍ଲେଟ୍, ଆନାଡ୍ |"
মালভূমি মালভূমি,ମାଳଭୂମି
"ইলেক্ট্রো লেপা, প্রলিপ্ত, চকচকে, ধাতুপট্টাবৃত","ଇଲେକ୍ଟ୍ରୋ ଆବୃତ, ଆବୃତ, ଗ୍ଲାସ୍, ଧାତୁ |"
ছোট ফলক,ଛୋଟ ଫଳକ
"প্লট, এলাকা, প্লট, প্লট","ପ୍ଲଟ୍, କ୍ଷେତ୍ର, ପ୍ଲଟ୍, ପ୍ଲଟ୍ |"
খসড়া,ଡ୍ରାଫ୍ଟ
স্ট্রিং টান,ଷ୍ଟ୍ରିଙ୍ଗ୍ ଟାଣ |
প্লুটোনিয়াম,ପ୍ଲୁଟୋନିୟମ୍ |
গ্যাস মেকানিক্স,ଗ୍ୟାସ ଯାନ୍ତ୍ରିକ
"ধারক, অভ্যন্তরীণ, প্রক্রিয়াকৃত কার্ডের ভর, পকেট, পকেট","ପାତ୍ର, ଭିତର, ପ୍ରକ୍ରିୟାକୃତ କାର୍ଡ ମାସ, ପକେଟ୍, ପକେଟ୍ |"
বিন্দু,ବିନ୍ଦୁ
দূষিত,ଦୂଷିତ
বিষক্রিয়া,ବିଷାକ୍ତ
বিষ বিতরণ,ପଏସନ୍ ବଣ୍ଟନ |
"পোলার, পোলার","ପୋଲର, ପୋଲର"
পোলারিমিটার,ପୋଲାରମିଟର |
পোলারিটি,ପୋଲାରିଟି
মেরুকরণ,ପୋଲାରାଇଜେସନ୍
"পোলারিস্কোপ, পোলারিস্কোপ","ପୋଲାରିସ୍କୋପ୍, ପୋଲାରିସ୍କୋପ୍ |"
মেরুকরণ,ପୋଲାରାଇଜ୍ କରିବାକୁ |
"পোলারাইজার, পোলারাইজার","ପୋଲାରାଇଜର, ପୋଲାରାଇଜର"
পোলারিটি,ପୋଲାରିଟି
পোলারিটি,ପୋଲାରିଟି
পোলারিটি পতন,ପୋଲାରିଟି ପତନ |
পোলার জালি,ପୋଲାର ଲାଟାଇସ୍ |
পোলারয়েড,ପୋଲାରଏଡ୍ |
"পোলারন, পোলারন","ପୋଲାରନ୍, ପୋଲାରନ୍ |"
"মেরু, অন্তহীন, যোগাযোগকারী, মেরু","ପୋଲ, ଅସୀମ, ଯୋଗାଯୋଗକାରୀ, ପୋଲ |"
পোলোনিয়াম,ପୋଲୋନିୟମ୍
polyatomic,polyatomic
মাল্টিক্রিস্টালাইন,ମଲ୍ଟିକ୍ରିଷ୍ଟାଲାଇନ୍ |
বহুরূপী,ପଲିମୋର୍ଫିକ୍ |
বহুরূপী,ପଲିମୋର୍ଫିକ୍ |
পুল,ପୁଲ୍
পুষ্করিণী চুল্লি,ପୁଷ୍କରିଣୀ ରିଆକ୍ଟର |
ছিদ্র,ପୋରୋସିଟି |
সুবহ,ପୋର୍ଟେବଲ୍ |
"ইতিবাচক, অর্থ, ইতিবাচক, ইতিবাচক","ସକରାତ୍ମକ, ଅର୍ଥ, ସକରାତ୍ମକ, ସକରାତ୍ମକ |"
পজিট্রন,ପୋଜିଟ୍ରନ୍ |
পজিট্রনিয়াম,ପୋଜିଟ୍ରୋନିୟମ୍ |
"সম্ভাবনা, সম্ভাবনা","ସମ୍ଭାବନା, ସମ୍ଭାବନା |"
স্তম্ভ,ସ୍ତମ୍ଭ
"সম্ভাব্য (v.), পরিস্থিতিগত, সম্ভাব্য (v.)","ସମ୍ଭାବ୍ୟ (v।), ପରିସ୍ଥିତି, ସମ୍ଭବ (v।)"
সম্ভাব্য কুপ,ସମ୍ଭାବ୍ୟ କୁପ
"potentiometer, potentiometer","ପୋଟେଣ୍ଟିଓମିଟର, ପୋଟେଣ୍ଟିଓମିଟର |"
পাউন্ডাল,ପାଉଣ୍ଡଲ୍ |
"পাউডার, পাউডার","ପାଉଡର, ପାଉଡର |"
পাউডার পদ্ধতি,ପାଉଡର ପଦ୍ଧତି |
"শক্তি, শক্তি, ক্ষমতা, ক্ষমতা","ଶକ୍ତି, ଶକ୍ତି, ଦକ୍ଷତା, ଶକ୍ତି |"
ক্ষমতার নিয়ম,ଶକ୍ତି ନିୟମ |
"পাওয়ার প্লান্ট, পাওয়ার প্লান্ট","ପାୱାର ପ୍ଲାଣ୍ଟ, ପାୱାର ପ୍ଲାଣ୍ଟ"
পাওয়ার সাপ্লাই,ଶକ୍ତି ଯୋଗାଣ
"পরীক্ষামূলক, পরীক্ষামূলক, ব্যবহারিক","ପରୀକ୍ଷାମୂଳକ, ପରୀକ୍ଷାମୂଳକ, ବ୍ୟବହାରିକ |"
"ayan, precession","ଆୟାନ୍, ପୂର୍ବ"
"সঠিক, নির্ভুল","ସଠିକ୍, ସଠିକ୍ |"
"নির্ভুলতা, নির্ভুলতা","ସଠିକତା, ସଠିକତା |"
ভবিষ্যদ্বাণী,ଭବିଷ୍ୟବାଣୀ
নির্বাচনী,ଚୟନକର୍ତ୍ତା |
"পছন্দের, পছন্দের","ପସନ୍ଦ, ପସନ୍ଦ"
প্রাথমিক,ପ୍ରାରମ୍ଭିକ
সঙ্কোচন,ସଙ୍କୋଚନ
"আদি, প্রাথমিক, প্রথম, প্রধান, প্রধান, মূল","ପ୍ରାଥମିକ, ପ୍ରାଥମିକ, ପ୍ରଥମ, ମୁଖ୍ୟ, ମୁଖ୍ୟ, ମୂଳ |"
"স্টার্টার, প্রাইমার","ଷ୍ଟାର୍ଟର୍, ପ୍ରାଇମର୍"
"prime, primitive","ପ୍ରାଥମିକ, ଆଦିମ"
"প্রধান, প্রধান, প্রধান","ମୁଖ୍ୟ, ମୁଖ୍ୟ, ମୁଖ୍ୟ"
নিয়ম,ନିୟମ
প্রিজম,ପ୍ରିଜିମ୍
"প্রিজম্যাটিক, প্রিজম্যাটিক","ପ୍ରିଜାମେଟିକ୍, ପ୍ରିଜାମେଟିକ୍ |"
সম্ভাব্য,ସମ୍ଭାବ୍ୟତା |
পরীক্ষক,ପରୀକ୍ଷକ
"পদ্ধতি, পদ্ধতি","ପ୍ରଣାଳୀ, ପ୍ରଣାଳୀ"
"প্রক্রিয়া, পর্যায়","ପ୍ରକ୍ରିୟା, ପର୍ଯ୍ୟାୟ"
"প্রক্রিয়াকরণ, সম্পদ","ପ୍ରକ୍ରିୟାକରଣ, ଉତ୍ସଗୁଡ଼ିକ"
প্রসেসর,ସଞ୍ଚାଳକ
পণ্য পণ্য,ଉତ୍ପାଦ ଉତ୍ପାଦ
উৎপাদন,ଉତ୍ପାଦନ
প্রমোদ,ଉତ୍ପାଦକତା |
"প্রোগ্রাম, প্রোগ্রাম, প্রোগ্রাম","ପ୍ରୋଗ୍ରାମ୍, ପ୍ରୋଗ୍ରାମ୍, ପ୍ରୋଗ୍ରାମ୍"
প্রোগ্রামার,ପ୍ରୋଗ୍ରାମର୍
"প্রগতিশীল, প্রগতিশীল","ପ୍ରଗତିଶୀଳ, ପ୍ରଗତିଶୀଳ |"
নিষেধাজ্ঞা,ନିଷେଧ |
"প্রজেক্টিভ, আউটপুট","ପ୍ରୋଜେକ୍ଟିଭ୍, ଆଉଟପୁଟ୍"
উন্নীত ইলেকট্রন,ଇଲେକ୍ଟ୍ରୋନ୍ର ପ୍ରୋତ୍ସାହନ |
তাৎক্ষণিক নিউট্রন,ତତକ୍ଷଣାତ୍ ନିଉଟ୍ରନ୍ |
বাহু,ବାହୁ
"সংক্রমণ, পরিবর্ধন, প্রচার","ସଂକ୍ରମଣ, ବୃଦ୍ଧି, ପ୍ରସାର"
চালক,ପ୍ରୋପେଲାଣ୍ଟ |
বৈশিষ্ট্য,ଗୁଣଧର୍ମ
"সঠিক মান, আইজেন মান","ଉପଯୁକ୍ତ ମୂଲ୍ୟ, ଇଜେନ ମୂଲ୍ୟ |"
"অনুপাত, অনুপাত, বিভাজন","ଅନୁପାତ, ଅନୁପାତ, ବିଭାଜନ |"
চালনা,ଗତି
প্রোটন,ପ୍ରୋଟନ୍ |
নৈকট্য,ନିକଟତର
"1pseudovector, pseudovector","1 ସିଉଡୋଭେକ୍ଟର୍, ସିଉଡୋଭେକ୍ଟର୍ |"
"আঁকা, টান, টান, ছাপ, সেতু","ଟାଣ, ଟାଣ, ଟାଣ, ଇମ୍ପ୍ରେସନ୍, ବ୍ରିଜ୍ |"
"পুলি, ঝিরনি, কাপ্পি","ପଲ୍ଲୀ, ଗିରିନି, କପୀ |"
"ইমেজ এক্সটেনশন, সিঙ্ক্রোনাইজেশন ক্ষতি, 3 ট্র্যাকশন","ପ୍ରତିଛବି ବିସ୍ତାର, ସିଙ୍କ୍ରୋନାଇଜେସନ୍ କ୍ଷତି, 3 ଟ୍ରାକ୍ସନ୍ |"
স্পন্দন,ନାଡ
ফ্লাটার,ut ୁଲା
"ডাল, ডাল","ଡାଲି, ଡାଲି"
পালসার,ପଲ୍ସର୍ |
পাম্প,ପମ୍ପ
পাম্পিং,ପମ୍ପିଂ
ঘুষি,ପିଚ୍
"তারকা, ছাত্র, কণিকা","ତାରା, ଛାତ୍ର, କାନିନିକା |"
বিশুদ্ধ,ଶୁଦ୍ଧ
সঠিকতা,ସଠିକତା
"নীল লোহিত, বেগুনি, বেগুনি","ନୀଲ ଲୋହିତ, ବାଇଗଣୀ, ବାଇଗଣୀ |"
পুশ বোতাম পুশ বোতাম,ପୁସ୍ ବଟନ୍ ପୁସ୍ ବଟନ୍ |
নিষ্কাশন,ନିଷ୍କାସନ
"পাইরানোমিটার, সৌর থার্মোমিটার","ପିରାନୋମିଟର, ସ ar ର ଥର୍ମୋମିଟର |"
তাপবিদ্যুৎ,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ |
হাইগ্রোমিটার,ହାଇଗ୍ରୋମିଟର
সাইটোমেট্রি,ସାଇଟୋମେଟ୍ରି |
"Q- অক্ষর, Q- সহগ","Q- ବର୍ଣ୍ଣ, Q- ଗୁଣବତ୍ତା |"
"চতুর্ভুজ, বৃত্ত পা","ଚତୁର୍ଥାଂଶ, ବୃତ୍ତ ପାଦ |"
"চতুর্ভুজ ইলেক্ট্রোমিটার, চতুর্ভুজ ইলেক্ট্রোমিটার","ଚତୁର୍ଥାଂଶ ଇଲେକ୍ଟ୍ରୋମିଟର, ଚତୁର୍ଥାଂଶ ଇଲେକ୍ଟ୍ରୋମିଟର |"
চতুর্মুখী,ଚତୁର୍ଭୁଜ |
চতুর্ভুজ,ଚତୁର୍ଭୁଜ
গুণমান,ଗୁଣବତ୍ତା
কোয়ান্টাম,କ୍ୱାଣ୍ଟମ୍
কোয়ান্টাম,କ୍ୱାଣ୍ଟମ୍ |
"কোয়ান্টাইজেশন, কোয়ান্টাম, কোয়ান্টাইজেশন, কোয়ান্টাইজেশন","ପରିମାଣ, ପରିମାଣ, ପରିମାଣ, ପରିମାଣ"
পরিমাপ করা,ପରିମାଣ
"পরিমাণগত, পরিমাণগত","ପରିମାଣିକ, ପରିମାଣିକ"
"পরিমাণ, পরিমাণ, পরিমাণ","ପରିମାଣ, ପରିମାଣ, ପରିମାଣ"
কোয়ান্টাম,କ୍ୱାଣ୍ଟମ୍
"কোয়ার্টার, কোয়ার্টার, কোয়ার্টার","ତ୍ର quarter ମାସିକ, ତ୍ର quarter ମାସିକ, ତ୍ର quarter ମାସିକ |"
"rhinestones, কোয়ার্টজ","ରାଇନ୍ଷ୍ଟୋନ୍, କ୍ୱାର୍ଟଜ୍ |"
সাধারণত অবস্থা,ସାଧାରଣତ condition ଅବସ୍ଥା |
উত্তরাধিকার,ଉତ୍ତରାଧିକାରୀ
ইলাস্টিক বল,ଇଲାଷ୍ଟିକ୍ ଫୋର୍ସ |
ইলাস্টিক তরঙ্গ,ଇଲଷ୍ଟିକ୍ ତରଙ୍ଗ |
স্থায়ী সার্কিট,ସ୍ଥାୟୀ ସର୍କିଟ |
স্ট্যাটিক ইমেজ,ସ୍ଥିର ପ୍ରତିଛବି |
স্থির চক্র,ସ୍ଥିର ଚକ୍ର |
স্থায়ী অবস্থা,ସ୍ଥାୟୀ ଅବସ୍ଥା |
নিভিয়ে ফেলা,ଲିଭାଇବାକୁ
উপশমকারী,sedative
"quench, quench","ଲିଭାଇବା, ଲିଭାଇବା"
শান্ত দিন,ଶାନ୍ତ ଦିନ
d-মান,d- ମୂଲ୍ୟ
"রেডিও (সম্পাদনা), রেডিও (ভি.), তেজস্ক্রিয়, বিপর্যয়কর, বিকিরণ","ରେଡିଓ (ଏଡି।), ରେଡିଓ (ଭି।), ରେଡିଓଆକ୍ଟିଭ୍, ବିପର୍ଯ୍ୟୟ, ବିକିରଣ |"
বিকিরণ সক্রিয়করণ বিশ্লেষণ,ବିକିରଣ ସକ୍ରିୟ ବିଶ୍ଳେଷଣ |
"বিচ্ছিন্ন, তেজস্ক্রিয়","ଫିସିଲ୍, ରେଡିଓଆକ୍ଟିଭ୍ |"
তেজস্ক্রিয় লাইসেন্সকারী,ରେଡିଓଆକ୍ଟିଭ୍ ଲାଇସେନ୍ସର୍ |
"পচন, তেজস্ক্রিয়তা, তেজস্ক্রিয়তা","ବିଚ୍ଛେଦ, ରେଡିଓଆକ୍ଟିଭିଟି, ରେଡିଓଆକ୍ଟିଭିଟି |"
"রেডিওগ্রাম, রেডিও তার, রেডিয়াম ছবি","ରେଡିଓଗ୍ରାମ, ରେଡିଓ ତାର, ରେଡିୟମ୍ ପ୍ରତିଛବି |"
"রেডিওগ্রাফ, বিকিরণ ছবি","ରେଡିଓଗ୍ରାଫ୍, ବିକିରଣ ଚିତ୍ର |"
তেজস্ক্রিয় আয়োডিন,ରେଡିଓଆକ୍ଟିଭ୍ ଆୟୋଡିନ୍ |
"রেডিওআইসোটোপ, বিকিরণ আইসোটোপ","ରେଡିଓସୋଟୋପ୍, ବିକିରଣ ଆଇସୋଟୋପ୍ |"
"এক্স-রে থেরাপি, রেডিয়েশন থেরাপি","ଏକ୍ସ-ରେ ଥେରାପି, ବିକିରଣ ଚିକିତ୍ସା |"
বিকিরণ থেরাপিস্ট,ବିକିରଣ ଚିକିତ୍ସକ |
"রেডিওমিটার, রেডিওমিটার","ରେଡିଓମିଟର, ରେଡିଓମିଟର |"
রেডিওমেট্রি,ରେଡ଼ିଓମେଟ୍ରି
তেজস্ক্রিয়-থ্যালিয়াম,ରେଡିଓଆକ୍ଟିଭ୍-ଥାଲିୟମ୍ |
বিকিরণ থেরাপির,ବିକିରଣ ଚିକିତ୍ସା
রেডিয়াম,ରେଡିୟମ୍ |
রেডিয়াম থেরাপি,ରେଡିୟମ୍ ଥେରାପି |
ব্যাসার্ধ,ରେଡିଓ
ইন্দ্র ধানুশ,ଇନ୍ଦ୍ର ଧନୁଷ
রমন প্রভাব,ରମଣ ପ୍ରଭାବ |
রামসডেন সার্কেল,ramsden ସର୍କଲ୍ |
"এলোমেলো, অনিয়মিত","ଅନିୟମିତ, ଅନିୟମିତ |"
এলোমেলোকরণ,ରାଣ୍ଡୋମାଇଜେସନ୍ |
এলোমেলোতা,ଅନିୟମିତତା |
অসিলেটর,ଓସିଲେଟର
শ্রবণযোগ্যতার পরিসীমা,ଶ୍ରବଣର ପରିସର |
দ্রুত পালস,ଦ୍ରୁତ ନାଡ
"বিরল, বিরল","ବିରଳ, ବିରଳ |"
বিরলতা,ବିରଳତା
বিরল করা,ଦୁର୍ଲଭ
অনুমোদিত ভোল্টেজ,ଅନୁମତିପ୍ରାପ୍ତ ଭୋଲଟେଜ୍ |
"রেটিং, রেটিং","ମୂଲ୍ୟାୟନ, ମୂଲ୍ୟାୟନ"
অনুপাত,ଅନୁପାତ
যুক্তিসঙ্গত,ଯୁକ୍ତିଯୁକ୍ତ |
"আনপ্রসেসড ডেটাম, প্রাপ্ত ডেটাম হিসাবে",ଗ୍ରହଣ କରାଯାଇଥିବା ଡାଟମ୍ ପରି ଅଣ ପ୍ରକ୍ରିୟାକୃତ ଡାଟୁମ୍ |
"রশ্মি, কিরণ, অর্ধরেখা, আর","ରଶ୍ମୀ, କିରଣ, ଆରଡ୍ରେଖା, ଆର"
Raleigh বিক্ষিপ্ত,ରେଲି ବିଛାଇବା |
রিবাউন্ড,ପୁନର୍ବାର
প্রতিক্রিয়া,ମତାମତ
প্রতিক্রিয়াশীল যুগল,ପ୍ରତିକ୍ରିୟାଶୀଳ ଯୋଡି |
পুনরায় সক্রিয়করণ,ପୁନ act ସକ୍ରିୟ
অপ্রাসঙ্গিকতা,ଅପ୍ରାସଙ୍ଗିକତା
চুল্লি,ରିଆକ୍ଟର
চুল্লি গুপ্তি,ରିଆକ୍ଟର ଗୁପ୍ତୀ |
আসাজি অস্ত্র,ଆସାଜୀ ଅସ୍ତ୍ର |
"পড়া, পড়া","ପ reading ିବା, ପ reading ିବା"
পুনরায় সমন্বয়,ପୁନ - ଆଡଜଷ୍ଟମେଣ୍ଟ୍ |
রিয়াল,ବାସ୍ତବ |
"প্রতিবিম্বিত করা (n.), প্রতিফলিত করা (ver.)","ପୁନର୍ବାର (n।), ପ୍ରତିଫଳିତ କରିବାକୁ (ver।)"
পুনর্জন্ম তাপ,ପୁନର୍ଗଠନ ଉତ୍ତାପ |
পুনরায় ক্রমাঙ্কন,ପୁନ - କାଲିବ୍ରେସନ୍ |
"গ্রহণকারী, গ্রহণকারী","ପ୍ରାପ୍ତକର୍ତ୍ତା, ପ୍ରାପ୍ତକର୍ତ୍ତା"
"বিপরীত, বিপরীত, পিছনে অ্যারে","ଓଲଟା, ଓଲଟା, ପଛ ଆରେ |"
"বিপরীত, পারস্পরিক, পারস্পরিক","ଓଲଟା, ପାରସ୍ପରିକ, ପାରସ୍ପରିକ"
"reciprocity, reciprocity","ପାରସ୍ପରିକତା, ପାରସ୍ପରିକତା |"
"প্রতিফলিত (V.), প্রতিফলিত (V.)","ପ୍ରତିଫଳନ (V.), ପ୍ରତିଫଳନ (V.)"
"recombination, reuse","ପୁନର୍ବିନ୍ୟାସ, ପୁନ use ବ୍ୟବହାର |"
পর্যবেক্ষণ,ମନିଟରିଂ |
"রেকর্ড, রেকর্ড (n.), রেকর্ড করা, চিহ্নিত করা (v.)","ରେକର୍ଡ, ରେକର୍ଡ (n।), ରେକର୍ଡ କରିବାକୁ, ଚିହ୍ନିତ କରିବାକୁ (v।)"
নথিভুক্ত,ରେକର୍ଡ ହୋଇଛି |
আর্কাইভিস্ট,ଅଭିଲେଖାଗାର
রেকর্ডিং,ରେକର୍ଡିଂ
"অর্জন, অর্জন, অর্জন","ପ୍ରାପ୍ତି, ପ୍ରାପ୍ତି, ପ୍ରାପ୍ତି |"
সমকোণ স্থানাঙ্ক স্থানাঙ্ক,ଡାହାଣ କୋଣ ସଂଯୋଜନା
"পরিশোধন, সংশোধন","ବିଶୋଧନ, ସଂଶୋଧନ"
"পরিমার্জিত, পরিমার্জিত","ବିଶୋଧିତ, ବିଶୋଧିତ"
সংশোধনকারী,ସଂଶୋଧନକାରୀ |
সংশোধনকারী ভালভ,ରେକ୍ଟିଫାୟର୍ ଭଲଭ୍ |
"সরলরেখা, সরলরেখা, সরলরেখা","ସିଧା, ସିଧା ରେଖା, ସିଧା ରେଖା |"
পুনরাবৃত্ত ঘটনা,ପୁନରାବୃତ୍ତି ଘଟଣା |
রক্ত রাক্ষস লাল রাক্ষস,ରକ୍ତ ଭୂତ ଲାଲ ଭୂତ |
রক্ত স্থানচ্যুতি,ରକ୍ତ ବିସ୍ଥାପନ
"হ্রাস করা, সমান করা, সজীব করা","ହ୍ରାସ, ସମାନ କରିବା, ଜୀବନ୍ତ କରିବା |"
(ধূমকেতুর),(ଏକ ଧୁମିର)
পরিমার্জিত তথ্য,ବିଶୋଧିତ ତଥ୍ୟ |
"analogous, miniaturized, obligate","ଅନୁରୂପ, କ୍ଷୁଦ୍ର, ବାଧ୍ୟତାମୂଳକ |"
সহগ পরিবর্তন,ଗୁଣବତ୍ତା ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
বেণুবাঁশ,ରିଡ୍-ପାଇପ୍ |
পুনরায় প্রবেশ,ପୁନ entry- ପ୍ରବେଶ
"নির্দেশাবলী, রেফারেন্স","ନିର୍ଦ୍ଦେଶାବଳୀ, ସନ୍ଦର୍ଭ"
প্রতিফলন,ପ୍ରତିଫଳନ
"প্রতিফলিত, প্রতিফলিত, প্রতিফলিত","ପ୍ରତିଫଳିତ, ପ୍ରତିଫଳିତ, ପ୍ରତିଫଳିତ |"
প্রতিফলিত,ପ୍ରତିଫଳିତ
প্রতিফলিত,ପ୍ରତିଫଳିତ
প্রতিফলন,ପ୍ରତିଫଳନ
প্রতিফলিত ক্ষতি,ପ୍ରତିଫଳିତ କ୍ଷତି
প্রতিফলন,ପ୍ରତିଫଳନ
প্রতিফলক,ପ୍ରତିଫଳକ
রিফ্লেক্স মেকানিজম,ପ୍ରତିଫଳନ ଯନ୍ତ୍ର
প্রতিসৃত,ପ୍ରତ୍ୟାହାର
প্রতিসরণ,ପ୍ରତିଫଳନ
প্রতিসরাঙ্ক,ପ୍ରତୀକାତ୍ମକ ସୂଚକାଙ୍କ |
অবাধ্যতা,ପ୍ରତୀକାତ୍ମକତା |
প্রতিসরাঙ্ক,ପ୍ରତୀକାତ୍ମକ ସୂଚକାଙ୍କ |
"রেফ্রিজারেটর, রেফ্রিজারেটর","ରେଫ୍ରିଜରେଟର, ରେଫ୍ରିଜରେଟର"
reenactment,ପୁନ en ପ୍ରତିକ୍ରିୟା |
