Odiya,Assamese
ପ୍ରୋଭାନ୍ସ ସିଷ୍ଟମ୍ |,প্ৰভেনেন্স ব্যৱস্থা
ପ୍ରୋ-ଜିଓନିଷ୍ଟ |,জিয়নিষ্ট সমৰ্থক
ଜନସାଧାରଣ ଶତ୍ରୁ |,ৰাজহুৱা শত্ৰু
ଜନସାଧାରଣ ଶତ୍ରୁ |,ৰাজহুৱা শত্ৰু
ବିରାମଚିହ୍ନ,বিৰাম চিহ্ন
ପନିକ ଯୁଦ୍ଧ |,পুনিক যুদ্ধ
ପୁରାଣ,পিউৰিটান
ପୁଚ୍,পুচ্চ
କ୍ୱାଡ୍ରିଗା |,কোৱাড্ৰিগা
ଚତୁର୍ଭୁଜ ମିଳିତତା |,চতুৰ্ভুজ মিত্ৰতা
କ୍ୱାକର୍ |,কোৱাকাৰ
ରାଣୀ,ৰাণী
ରାଣୀ କନସର୍ଟ |,ৰাণী কনচৰ্ট
ରାଣୀ,ৰাণী বিধৱা
କୁଇଣ୍ଡୋମ୍ |,কুইনডম
କୁଇଣ୍ଡୋମ୍ |,কুইনডম
ରାଣୀ ମାତା |,ৰাণী মা
ରାଣୀ ପୁନର୍ବାର,ৰাণী ৰাজত্ব কৰা
ପ୍ରଶ୍ନ,কুইছলিং
ପ୍ରଶ୍ନ,কুইছলিং
ଭଡା ଛାଡନ୍ତୁ |,ভাড়া এৰি দিয়ক
କ୍ୱିଭର୍ |,কুইভাৰ
Quo ୱାରେଣ୍ଟୋ |,Quo warranto
ଦ ace ଡ଼ |,জাতি
ଜାତିଗତ ସର୍ବୋଚ୍ଚତା |,বৰ্ণবাদী আধিপত্য
ଥାକ,ৰেক
ଥାକ,ৰেক
ରେଡ୍,অভিযান
ରେଡ୍,অভিযান
ରାମପାର୍ଟ |,ৰেমপাৰ্ট
ରାମପାର୍ଟ |,ৰেমপাৰ্ট
ରାନ୍ସକ୍ |,ৰেনছাক
ମୁକ୍ତି,মুক্তিপণ
ମୁକ୍ତି,মুক্তিপণ
ରାଗ,ৰেভেজ
କ୍ଷତି,ৰেভেজ
କ୍ଷେତ୍ର,ৰাজ্য
ପଛ ଗାର୍ଡ |,ৰিয়াৰ গাৰ্ড
ପଛ ଗାର୍ଡ କାର୍ଯ୍ୟ,ৰিয়াৰ গাৰ্ডৰ একচন
ବିଦ୍ରୋହୀ,বিদ্ৰোহী
ବିଦ୍ରୋହ,বিদ্ৰোহ
ବିଦ୍ରୋହର ସ୍ୱୀକୃତି |,বিদ্ৰোহৰ স্বীকৃতি
ପୁନ ond ନିର୍ମାଣ,পুনৰ পৰিবাহী
ପୁନ onna ନିର୍ମାଣ,গোপনীয়তা
ପୁନ on ନିର୍ମାଣ,পুনৰ্গঠন
ରେକର୍ଡ କରନ୍ତୁ |,নথিভুক্ত
ରେକର୍ଡ ଅଫିସ୍ |,ৰেকৰ্ড অফিচ
ଅବସର ଅବସର ରେକର୍ଡ କରନ୍ତୁ |,অৱসৰৰ অভিলেখ
ନାଲି ସାର୍ଟ |,ৰঙা চাৰ্ট
ସଂସ୍କାର,সংস্কাৰ
ଶରଣାର୍ଥୀ,শৰণাৰ্থী
ରେଗାଲିଆ |,ৰেগালিয়া
ରେଗାଲିଆ |,ৰেগালিয়া
ରେଗାଲିଆ |,ৰেগালিয়া
ରେଜେନ୍ସି,ৰিজেন্সি
ରେଜିଣ୍ଟ୍ |,ৰিজেণ্ট
ରେଜିଣ୍ଟ୍ ରାଣୀ |,ৰিজেণ্ট কুইন
ହତ୍ୟା,ৰেজিচাইড
ରେଜିସିଡ୍ |,ৰেজিচাইড
ଶାସନ,শাসন ব্যৱস্থা
ଶାସନ,শাসন ব্যৱস্থা
ଅଞ୍ଚଳ,অঞ্চল
ନିୟମିତ ବର୍ଷ |,ৰেগনাল বছৰ
ଅବଶିଷ୍ଟ |,ৰেগনেণ্ট
ରେଗ୍ନୁମ୍ |,ৰেগনাম
ରିଚ,ৰাইচ
ଶାସନ କରନ୍ତୁ,ৰাজত্ব কৰক
ଶାସନ କରନ୍ତୁ |,ৰাজত্ব কৰক
ପରିବାର ଶାସନ,ৰাজত্ব কৰা পৰিয়াল
ଆତଙ୍କବାଦର ଶାସନ,আতংকৰ ৰাজত্ব
ଆତଙ୍କବାଦର ଶାସନ,আতংকৰ ৰাজত্ব
ସଶକ୍ତ କର |,শক্তিশালী কৰক
ସଶକ୍ତୀକରଣ,শক্তিবৰ্ধক
ପୁନ in ସ୍ଥାପନ,পুনৰ নিযুক্তি
ପୁନ in ନିବେଶ କରନ୍ତୁ |,পুনৰ বিনিয়োগ কৰক
ରିଲେ ପୋଷ୍ଟ |,ৰিলে পোষ্ট
ରିଲେ ମାର୍ଗ,ৰিলেৰ পথ
ରିଲେ ସିଷ୍ଟମ୍ |,ৰিলে ব্যৱস্থা
ରିଲିଜ୍,মুক্তি দিয়া
ରିଲିଜ୍,মুক্তি দিয়া
ତ୍ୟାଗ,ত্যাগ
ତ୍ୟାଗ,ত্যাগ
ରେପର୍ଟୋରୀ (= ଭଣ୍ଡାର),ৰেপাৰ্টৰী (=ইনভেণ্টৰী)
ସଂଗ୍ରହାଳୟ,ভঁৰাল
ସଂଗ୍ରହାଳୟ,ভঁৰাল
ଗଣତନ୍ତ୍ର,ৰিপাব্লিক
ଗଣତନ୍ତ୍ର ଦିବସ |,গণৰাজ্য দিৱস
ଲିପିବଦ୍ଧ,পুনৰ লিপিবদ্ধ কৰক
ଲିପିବଦ୍ଧ,পুনৰ লিপিবদ্ধ কৰক
ବାସିନ୍ଦା,বাসিন্দা
ପୁନରୁଦ୍ଧାର,পুনৰুদ্ধাৰ
ପୁନରୁତ୍ଥାନ |,পুনৰুত্থান
ପୁନରୁତ୍ଥାନ |,পুনৰুত্থান
ପଂଚାୟତ,পশ্চাদপসৰণ
ଓଲଟା (ଗୋଟିଏ ମୁଦ୍ରାର),ওলোটা (এটা মুদ্ৰাৰ)
ବିଦ୍ରୋହ,বিদ্ৰোহ
ବିପ୍ଳବ,বিপ্লৱ
"ବିପ୍ଳବ, ଫରାସୀ |","বিপ্লৱ, ফৰাচী"
ବିପ୍ଳବ ଗ or ରବମୟ |,বিপ্লৱ গৌৰৱময়
"ବିପ୍ଳବ, ଶିଳ୍ପ","বিপ্লৱ, ঔদ্যোগিক"
ଉଠିବା,ৰাইজিং
ପତିତ-ବୋରୱେଲ |,পচি যোৱা-বৰো
ରୁଫ୍ ରାଇଡର୍ସ |,ৰাফ ৰাইডাৰ
ଗୋଲାକାର ମୁଣ୍ଡ |,ঘূৰণীয়া মূৰ
ମାର୍ଗ,ৰাউট
ରୟାଲ୍ ଦର୍ଶକ |,ৰয়েল দৰ্শক
ରୟାଲ୍ ଚାର୍ଟର୍ |,ৰয়েল চাৰ্টাৰ
ରୟାଲ୍ କ୍ରେଷ୍ଟ୍ |,ৰয়েল ক্ৰেষ্ট
ରୟାଲ୍ କ୍ରେଷ୍ଟ୍ |,ৰয়েল ক্ৰেষ্ট
ରୟାଲ୍ ଆଦେଶ |,ৰয়েল ডিক্রী
ରୁବ୍ରିକ୍ |,ৰুব্ৰীক
ଧ୍ୱଂସାବଶେଷ |,ধ্বংসাৱশেষ
ରନର୍ |,দৌৰবিদ
ସାବ୍ୟସ୍ତତା |,ভেঙুচালি কৰা
ସାବର |,ছাবেৰ
ସାବର୍ସ |,চেব্ৰেছ
ବଳିଦାନ,ত্যাগ
ବଳିଦାନ,ত্যাগ
ବଳିଦାନ,ত্যাগ
ନିରାପଦ ଆଚରଣ |,নিৰাপদ আচৰণ
ସୁରକ୍ଷାକର୍ମୀ |,সুৰক্ষা
ସୁରକ୍ଷାକର୍ମୀ |,সুৰক্ষা
କର୍ତ୍ତବ୍ୟର ସୁରକ୍ଷା,সুৰক্ষাৰ কৰ্তব্য
ସ ally ଲି,চেলি
ସଲି-ପୋର୍ଟ |,চেলি-পৰ্ট
ରାଜଦଣ୍ଡ,ৰাজদণ্ড
ସ୍କିମିଟର୍ |,স্কিমিটাৰ
ଦ୍ୱିତୀୟ ଇଷ୍ଟେଟ୍ |,দ্বিতীয় বাগিচা
ସେକ୍ଟର,পন্থা
ସେକ୍ଟର,পন্থা
ଜବରଦଖଲ,বাজেয়াপ্ত
ଜବରଦଖଲ,বাজেয়াপ্ত
ସିନେଟ୍,চেনেট
ସିନେଟ୍,চেনেট
ସିନେଟ୍,চেনেট
ସିନେଟ୍,চেনেট
ସର୍ଫ୍ (= ବୋର୍ଡର୍ କିମ୍ବା ଭିଲିନ୍),Serf (=bordar বা villein)
ସର୍ଫ୍ (= ବୋର୍ଡର୍ କିମ୍ବା ଭିଲିନ୍),Serf (=bordar বা villein)
ସର୍ଫଡମ୍ (ସର୍ଫହୁଡ୍ କିମ୍ବା ସର୍ଫେଜ୍),দাসত্ব (serfhood বা serfage)
ସର୍ଫଡମ୍ (ସର୍ଫହୁଡ୍ କିମ୍ବା ସର୍ଫେଜ୍),দাসত্ব (serfhood বা serfage)
ଛାୟା ରାଜା |,ছাঁ ৰজা
ଜାହାଜ ଟଙ୍କା,জাহাজৰ ধন
ଶକ୍ ସ troops ନ୍ୟ (= storm ଡ ସ troops ନ୍ୟ),শ্বক সৈন্য (=ধুমুহা সৈন্য)
ସଂକ୍ଷିପ୍ତ ସଂସଦ |,চুটি সংসদ
Kir ଗଡା,স্কিমিছ
ଦାସ,দাস
ଦାସତ୍ୱ,দাসত্ব
ଦାସତ୍ୱ,দাসত্ব
ସ old ନିକ ରାଜ୍ୟସ୍ତରୀୟ,সৈনিক ৰাষ্ট্ৰনেতা
ବର୍ଚ୍ଛା,বৰশী
ବର୍ଚ୍ଛା-ମୁଣ୍ଡ,বৰশীৰ মূৰ
କ୍ଷେତ୍ର,গোলক
ସ୍ପ୍ରାଗିଷ୍ଟିକ୍ |,স্ফ্ৰেজিষ্টিকছ
ଲୁଟେରା ସିଷ୍ଟମ୍ |,ব্যৱস্থা নষ্ট কৰে
ସ୍କ୍ ire ାଇୟାର୍ |,স্কোৱায়াৰ
ସ୍କ୍ ire ାଇୟାର୍ |,স্কোৱায়াৰ
ସ୍କ୍ ire ାର୍ଚି |,স্কুয়াৰআৰ্চি
ସ୍କ୍ ire ାର୍ଚି |,স্কুয়াৰআৰ্চি
ମାନକ,মানদণ্ড
ମାନକ-ଧାରକ |,ষ্টেণ্ডাৰ্ড-বাহক
ସ୍ଥାୟୀ ସେନା |,থিয় হৈ থকা সেনাবাহিনী
ଷ୍ଟାଣ୍ଡିଂ ଅର୍ଡର |,ষ্টেণ্ডিং অৰ্ডাৰ
ଷ୍ଟାଣ୍ଡିଂ ଅର୍ଡର |,ষ্টেণ্ডিং অৰ্ডাৰ
ରାଜ୍ୟସ୍ତରୀୟ,ৰাষ্ট্ৰনেতা
ପଥର ଲେଖା |,শিলৰ শিলালিপি
Orm ଡ଼ ସ troops ନ୍ୟ,ধুমুহাৰ সৈন্য
ଷ୍ଟ୍ରାଟେଜେମ୍ |,কৌশল
ରଣନୀତି,কৌশল
ରଣନୀତି,কৌশল
ରଣନୀତି,কৌশল
ଷ୍ଟ୍ରାଟୋକ୍ରାସି |,ষ্ট্ৰেট’ক্ৰেচি
Ife ଗଡା,বিবাদ
Ife ଗଡା,বিবাদ
ଦୃ hold ଧରନ୍ତୁ |,শক্তিশালী ধৰি ৰখা
ଦୃ hold ଧରନ୍ତୁ |,শক্তিশালী ধৰি ৰখা
ସହାୟକ ଉଚ୍ଚତା |,সহযোগী টেলায়েন্স
ଉତ୍ତରାଧିକାରୀ |,উত্তৰাধিকাৰ
ଉତ୍ତରାଧିକାରୀ,উত্তৰাধিকাৰী
ମତଦାନ,ভোটাধিকাৰ
ସୁଫ୍ରାଗିଷ୍ଟ |,ভোটাধিকাৰী
ସୁଲତାନ,চুলতানত্ব
ସୁଲତାନ ଅବଧି,চুলতানত্বৰ যুগ
ଆତ୍ମସମର୍ପଣ,সমৰ্পণ
ସୁଜେରାଇନ୍ |,চুজেৰেইন
ସୁଜେରେନ ରାଜ୍ୟ |,চুজেৰেইন ৰাজ্য
ଖଣ୍ଡାଧାରକ |,তৰোৱালধাৰী
ତାମାନି ସୋସାଇଟି |,টামমানী ছ&#39;চাইটি
କ୍ରୋଧିତ ଖଣ୍ଡା |,টেম্পাৰড তৰোৱাল
ଭଡାଟିଆ,ভাড়াতীয়া
ଭଡାଟିଆ,ভাড়াতীয়া
ଅଞ୍ଚଳ,অঞ্চল
ଅଞ୍ଚଳ,অঞ্চল
ପ୍ରଦେଶ ସରକାର,টেৰিটৰী চৰকাৰ
ଆତଙ୍କବାଦ,সন্ত্ৰাসবাদ
ତୃତୀୟ ଇଷ୍ଟେଟ୍ |,তৃতীয় বাগিচা
ତିନୋଟି ଇଷ୍ଟେଟ୍ |,তিনিটা বাগিচা
ଟୋଲ୍,টোল
ଟୋଲ୍ ହାଉସ୍ |,টোল হাউচ
ସମାଧି,সমাধিস্থল
ଟୋରୀ |,ট&#39;ৰী
ଟୋଟେମ୍ |,টটেম
ଦୁର୍ଗ,টাৱাৰ
ଦୁର୍ଗ,টাৱাৰ
ବିଜୟ ଦୁର୍ଗ,বিজয়ৰ টাৱাৰ
ଦେଶଦ୍ରୋହୀ,বিশ্বাসঘাতক
ବିଶ୍ୱାସଘାତକତା,বিশ্বাসঘাতকতা
ଦେଶଦ୍ରୋହ,দেশদ্ৰোহ
ଚୁକ୍ତି,সন্ধি
ଯୁଦ୍ଧ ଦ୍ Tr ାରା ପରୀକ୍ଷା (= ଯୁଦ୍ଧ ଦ୍ trail ାରା ଟ୍ରେଲ୍),যুদ্ধৰ দ্বাৰা পৰীক্ষা (=যুদ্ধৰ দ্বাৰা ট্ৰেইল)
ଶ୍ରଦ୍ଧାଞ୍ଜଳି |,শ্ৰদ্ধাঞ্জলি
ଶ୍ରଦ୍ଧାଞ୍ଜଳି |,শ্ৰদ্ধাঞ্জলি
ଶ୍ରଦ୍ଧାଞ୍ଜଳି ଜମି |,শ্ৰদ্ধাঞ্জলি ভূমি
ତ୍ରିଗୁଣ ସହଯୋଗ,ট্ৰিপল এলায়েন্স
ଟ୍ରିପଲ୍ ଏଣ୍ଟେଣ୍ଟେ |,ট্ৰিপল এণ্টেণ্ট
ବିଜୟ,জয়লাভ
ବିଜୟ,জয়লাভ
ଅଶାନ୍ତି |,অস্থিৰতা
ଟାଇରାନାଇସିଡ୍ |,অত্যাচাৰী হত্যা
ଟାଇରାନାଇସିଡ୍ |,অত্যাচাৰী হত্যা
ଅତ୍ୟାଚାର,অত্যাচাৰ
ଅତ୍ୟାଚାର,অত্যাচাৰ
ଅତ୍ୟାଚାର,অত্যাচাৰী
ଉହଲାନ୍ |,উহলান
ଉକେସ୍ |,উকাচে
ଉକେସ୍ |,উকাচে
ଉଲେମା,উলেমা
ଅଲ୍ଟିମାଟମ୍ |,আলটিমেটাম
ଅଲ୍ଟିମାଟମ୍ |,আলটিমেটাম
ମାମୁଁ ସାମ,ককাক ছেম
ଅଣ୍ଡର-ରାଜା |,আণ্ডাৰ-কিং
ୟୁନାଇଟେଡ୍ ଇଂରେଜମାନେ |,ইউনাইটেড আইৰিছমেন
ସଂଯୁକ୍ତ ରାଷ୍ଟ୍ର,যুক্তৰাষ্ট্ৰ
ସଂଯୁକ୍ତ ପ୍ରଦେଶଗୁଡ଼ିକ |,সংযুক্ত প্ৰভিন্স
ସଂଯୁକ୍ତ ପ୍ରଦେଶଗୁଡ଼ିକ |,সংযুক্ত প্ৰভিন্স
ଅବିଭକ୍ତ ଦୁର୍ଗ |,ইউনিভেলেটেড দুৰ্গ
ସର୍ବଭାରତୀୟ ରାଜତନ୍ତ୍ର |,সাৰ্বজনীন ৰজা
ସର୍ବଭାରତୀୟ ମତଦାନ,সাৰ্বজনীন ভোটাধিকাৰ
ବିଦ୍ରୋହ,বিদ্ৰোহ
ଉସର୍ପେସନ୍ |,দখল কৰা
ଉସର୍ପର୍ |,দখলদাৰী
Utopia,ইউটোপিয়া
ଭାଣ୍ଡାଲ୍,ভাণ্ডাল
ଭଙ୍ଗାରୁଜା,ভাঙি-ছিঙি পেলোৱা
ଭଙ୍ଗାର୍ଡ |,ভ্যানগাৰ্ড
ଭଙ୍ଗାର୍ଡ |,ভ্যানগাৰ্ড
ଭଙ୍ଗାର୍ଡ |,ভ্যানগাৰ্ড
ବାରଙ୍ଗିଆନ୍ |,ভাৰংগিয়ান
ବାରଙ୍ଗିଆନ୍ ଗାର୍ଡ |,ভাৰংগিয়ান গাৰ্ড
ଭାସାଲ୍ |,ভেছাল
ଭାସାଲ୍ |,ভেছাল
ଭାସାଲ୍ ରାଜ୍ୟ |,ভেছাল অৱস্থা
ଭାଟିକାନ୍ ପରିଷଦ,ভেটিকান কাউন্সিল
ଜାହାଜ |,পাত্ৰ
ଜାହାଜ |,পাত্ৰ
ଜାହାଜ |,পাত্ৰ
ଉପ-ରାଜା,উপ-ৰজা
ଭିକେରୋଇ |,ভাইচৰয়
ଭିକେରୋୟାଲିଟି = ଭିସେରୋସିପ୍ |,ভাইচৰয়লিটি=ভাইচৰয়শ্বিপ
ଭିକ୍ଟର |,ভিক্টৰ
ବିଜୟ,বিজয়
ଭିଲିନ୍ |,ভিলেইন
ଯାତ୍ରା,জলপথে গমন
ଦୁର୍ବଳ ଦୁର୍ଗ,দুৰ্বল দুৰ্গ
କାନ୍ଥ ଚିତ୍ର,ৱাল পেইন্টিং
କାନ୍ଥ ଚିତ୍ର,ৱাল পেইন্টিং
ଯୁଦ୍ଧ,যুদ্ধ
ଯୁଦ୍ଧ-ପ୍ରଭୁ,যুদ্ধ-প্ৰভু
ଯୋଦ୍ଧା,যোদ্ধা
ଯୋଦ୍ଧା,যোদ্ধা
ଯୋଦ୍ଧା,যোদ্ধা
ଯୁଦ୍ଧ ଜାହାଜ,যুদ্ধজাহাজ
ୱାଚ୍ ୱାର୍ଡ |,ৱাচ-ৱৰ্ড
କଲ୍ୟାଣ ସ୍ଥିତି,কল্যাণকামী ৰাষ্ট্ৰ
କଲ୍ୟାଣ କାର୍ଯ୍ୟ,কল্যাণমূলক কাম
ୱିଗ୍ |,হুইগ
ଧଳା ପତାକା |,বগা পতাকা
ଶ୍ୱେତବର୍ଗଙ୍କ ଭାର |,বগা মানুহৰ বোজা
ବିଶ୍ୱ ସାମ୍ରାଜ୍ୟ |,বিশ্ব সাম্ৰাজ্য
ବିଶ୍ୱ ଆନ୍ଦୋଳନ |,বিশ্ব আন্দোলন
ବିଶ୍ୱ ରାଜନୀତି,বিশ্ব ৰাজনীতি
ବିଶ୍ୱ ଶକ୍ତି,বিশ্ব শক্তি
ବିଶ୍ଵ ଯୁଦ୍ଧ,বিশ্বযুদ্ধ
Wreeker,ৰেকাৰ
ସଂଶୋଧନ ସଂଶୋଧନ |,ধ্বংসাত্মক সংশোধনী
ଜେନେଲେସିସ୍ |,জেনেলাচিছ
ଜେନୋଫୋବିୟା |,বিদেশী ঘৃণা
ଜାନକୀ,য়েংকি
ହଳଦିଆ ଜ୍ୟାକେଟ୍ |,হালধীয়া জেকেট
ହଳଦିଆ,হালধীয়া মানুহ
ହଳଦିଆ ବିପଦ,হালধীয়া বিপদ
ହଳଦିଆ ପ୍ରେସ୍ |,হালধীয়া প্ৰেছ
ଯୁବକ ତୁର୍କୀ |,যুৱ তুৰ্কী
ଜିଉସ୍,জিউছ
ଜିଓନିଜିମ୍ |,জায়নিজম
ଜୋରୋଷ୍ଟ୍ରିଆନ୍ ଧର୍ମ |,জৰদস্তি ধৰ্ম
