Odiya,Assamese
ଖାଲି ଯୋଡି |,খালী যোৰ
ଖାଲି ତତ୍ତ୍। |,খালী পদ তত্ত্ব
ଭ୍ୟାକୋଲ୍ ବିସ୍ତାର |,ভেকুৱেল প্ৰসাৰণ
ଶୂନ୍ୟ ଆନୁମାନିକତା |,ভেকুৱাম আনুমানিককৰণ
ଶୂନ୍ୟସ୍ଥାନ |,শূন্য স্থান
ଶୂନ୍ୟସ୍ଥାନ,ভেকুৱাম সংযোগ
ଶୂନ୍ୟସ୍ଥାନ |,শূন্য স্থান
ଖାଲି ବୋତଲ,ভেকুৱাম বটল
ଭାକ୍ୟୁମ୍ ବ୍ରେକ୍,ভেকুৱাম ব্ৰেক
ଭ୍ୟାକ୍ୟୁମ୍ ଥର୍ମୋମିଟର |,ভেকুৱাম থাৰ্মোমিটাৰ
ଭାକ୍ୟୁମ୍ କ୍ୟାପେସିଟର୍ |,ভেকুৱাম কেপাচিটৰ
ଭ୍ୟାକ୍ୟୁମ୍ ଡାୟୋଡ୍ |,ভেকুৱাম ডাইঅ&#39;ড
ଶୂନ୍ୟ ବାଷ୍ପୀକରଣ |,শূন্য বাষ্পীভৱন
ଶୂନ୍ୟସ୍ଥାନ,ভেকুৱাম ফিল্ড
"ଭାକ୍ୟୁମ୍ ଫିଲ୍ଟର୍, ଭାକ୍ୟୁମ୍ ଫିଲ୍ଟର୍ |","ভেকুৱাম ফিল্টাৰ, ভেকুৱাম ফিল্টাৰ"
ଭାକ୍ୟୁମ୍ ଗେଜ୍ |,ভেকুৱাম গেজ
ଭାକ୍ୟୁମ୍ ଜ୍ୟାକେଟ୍ |,ভেকুৱাম জেকেট
ଖାଲି ଦୀପ,ভেকুৱাম লেম্প
ଶୂନ୍ୟ ବନ୍ଧକ ଉପକରଣ |,ভেকুৱাম বন্ধকী যন্ত্ৰ
ଖାଲି ଫଟୋ ସେଲ୍ |,ভেকুৱাম ফটো চেল
ଶୂନ୍ୟ ପୋଲାରାଇଜେସନ୍ |,ভেকুৱাম মেৰুকৰণ
ଭାକ୍ୟୁମ୍ ପମ୍ପ |,ভেকুৱাম পাম্প
ଶୂନ୍ୟସ୍ଥାନ |,ভেকুৱাম অঞ্চল
ଖାଲି ସିଲ୍ |,ভেকুৱাম ছিল
ଶୂନ୍ୟ ଫୁଲା ପଦ୍ଧତି |,ভেকুৱাম ফুলা পদ্ধতি
ଭାକ୍ୟୁମ୍ ସ୍ପେକ୍ଟ୍ରୋଗ୍ରାଫର୍ |,ভেকুৱাম স্পেকট্ৰ&#39;গ্ৰাফাৰ
ଶୂନ୍ୟସ୍ଥାନ |,ভেকুৱাম ব্যৱস্থা
ଭାକ୍ୟୁମ୍ ଟେକ୍ନୋଲୋଜି |,ভেকুৱাম প্ৰযুক্তি
ଭ୍ୟାକ୍ୟୁମ୍ ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ ଯୋଡି |,ভেকুৱাম তাপবিদ্যুৎ যোৰ
ଖାଲି ସିଲ୍ ହୋଇଛି |,ভেকুৱাম ছীল কৰা
ଶୂନ୍ୟସ୍ଥାନ ରୀତି |,ভেকুৱাম ৰীতি
"ଭାକ୍ୟୁମ୍ ହୋସ୍, ଭାକ୍ୟୁମ୍ ହୋସ୍ |","ভেকুৱাম নলী, ভেকুৱাম নলী"
ଭାକ୍ୟୁମ୍ ଟ୍ୟୁବ୍ ଇଲେକ୍ଟ୍ରୋମିଟର |,ভেকুৱাম টিউব ইলেক্ট্ৰমিটাৰ
ଭାକ୍ୟୁମ୍ ହୋସ୍ ଭୋଲ୍ଟମିଟର |,ভেকুৱাম নলী ভল্টমিটাৰ
ଭାକ୍ୟୁମ୍ ଭଲଭ୍ |,ভেকুৱাম ভালভ
ସଂଯୋଗ,সংযোগ
ଭାଲେନ୍ସ ବ୍ୟାଣ୍ଡ |,ভেলেন্স বেণ্ড
ଭାଲେନ୍ସ ଇଲେକ୍ଟ୍ରନ୍ |,ভ্যালেন্স ইলেক্ট্ৰন
ସଂଯୋଗ ଶକ୍ତି,সংযোগকাৰী বল
ଭାଲେନ୍ସ ଫୋର୍ସ ଫିଲ୍ଡ |,ভ্যালেন্স বল ক্ষেত্ৰ
ସଂଯୋଗ ସଂଖ୍ୟା,সংযোগ নম্বৰ
"ଭାଲେନ୍ସି ସଂକଳନ, ଭାଲେନ୍ସି ସଂକଳନ |","ভেলেন্সি কম্পাইলেচন, ভেলেন্সি কম্পাইলেচন"
ଭାଲେନ୍ସ ବଣ୍ଡ କକ୍ଷପଥ |,ভ্যালেন্স বণ্ড কক্ষপথ
ସଂଯୋଗ,সংযোগ
ଭାଲେନ୍ସ କୋଣ,ভ্যালেন্স কোণ
ଭାଲେନ୍ସ ଇଲେକ୍ଟ୍ରନ୍ |,ভ্যালেন্স ইলেক্ট্ৰন
ଭାଲେନ୍ସି ଫ୍ୟାକ୍ଟର୍ |,ভ্যালেন্সি ফ্যাক্টৰ
ଭାଲେନ୍ସି ୟୁନିଟ୍ |,ভেলেন্সি ইউনিট
"ବ valid ଧ, ବ valid ଧ |","বৈধ, বৈধ"
ବ valid ଧ ବର୍ଣ୍ଣ,বৈধ আখৰ
ବ valid ଧତା,বৈধকৰণ
"ବ im ଧତା, ସ୍ୱୀକୃତି","বৈধতা, স্বীকৃতি"
ସ୍ୱୀକୃତି ଗୁଣବତ୍ତା,স্বীকৃতি সহগ
ପରୀକ୍ଷା ବ valid ଧତା,পৰীক্ষা বৈধকৰণ
ବ valid ଧତା ଯାଞ୍ଚ |,বৈধকৰণ পৰীক্ষা
ମୂଲ୍ୟାଙ୍କନ,মূল্যায়ন
ମୂଲ୍ୟ ମୂଲ୍ୟ,মূল্য মূল্য
"ଭଲଭ୍, ଭଲଭ୍, ଭଲଭ୍, ଭଲଭ୍ |","ভালভ, ভালভ, ভালভ, ভালভ"
ଭଲଭ୍ ଆକ୍ସନ୍ |,ভালভৰ ক্ৰিয়া
ଭଲଭ୍ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ,ভালভৰ বৈশিষ্ট্য
ଭଲଭ୍ ଇଫେକ୍ଟ |,ভালভৰ প্ৰভাৱ
ଭଲଭ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,ভালভ এম্প্লিফায়াৰ
ଭଲଭ୍ ଶବ୍ଦ |,ভালভৰ শব্দ
ଥେସିୟସ୍ ଭଲଭ୍ |,থিবেছিয়াছ ভালভ
ଭ୍ୟୁସେନ୍ସ ଗେଟ୍ |,ৱুচেন্স গেট
ଭଲଭ୍ ଚାଳିତ |,ভালভ চালিত
ଭଲଭ୍ ଓସିଲେଟର |,ভালভ দোলক
ଭଲଭ୍ ରେକ୍ଟିଫାୟର୍ |,ভালভ ৰেক্টিফায়াৰ
ଭାନ୍ ଆଲେନ୍ ବେଲ୍ଟ |,ভ্যান এলেন বেল্ট
ୱାନ୍ ଡି ଗ୍ରାଫ୍ ଜେନେରେଟର |,ভ্যান ডি গ্ৰাফ জেনেৰেটৰ
ଭାଣ୍ଡର ୱାଲ୍ସ ଫୋର୍ସ |,vander waals বল
ଭାଣ୍ଡର ୱାଲ୍ କଠିନ |,vander waals কঠিন
"ଫ୍ୟାନ୍ଫ୍ଲେକ୍ ପାରାମାଗ୍ନେଟିଜିମ୍, ଫ୍ୟାନ୍ଫ୍ଲେକ୍ ପାରାମାଗ୍ନେଟିଜିମ୍ |","ফেনফ্লেক পৰচুম্বকত্ব, ফেনফ্লেক পৰচুম্বকত্ব"
vanderwaals ବନ୍ଧନ |,vanderwaals বন্ধন
vanderwaals ସମୀକରଣ |,vanderwaals সমীকৰণ
ଭାଣ୍ଡେରୱାଲ୍ସ ଅଣୁ |,vanderwaals অণু
ଭାଣ୍ଡରପୋଲ୍ ଓସିଲେଟର |,ভেণ্ডাৰপোল দোলক
"ଅଦୃଶ୍ୟ ହୁଅ, ଶୂନ୍ୟ ହୁଅ |","vanish, শূন্য হৈ পৰে"
ନିଖୋଜ ରେଖା |,অনুপস্থিত লাইন
ଆନ୍ଥ୍ରୋପୋମୋର୍ଫିକ୍ ଧାରଣା |,নৃতাত্ত্বিক ধাৰণা
ଅଦୃଶ୍ୟ ଛୋଟ |,vanishingly সৰু
ବାଷ୍ପ ଗେଜ୍ |,ভাপ গেজ
ବାଷ୍ପୀକରଣ,বাষ্পীভৱন
ବାଷ୍ପୀକରଣ ଥର୍ମୋମିଟର |,বাষ্পীভৱন থাৰ্মোমিটাৰ
ବାଷ୍ପୀକରଣ ବକ୍ର,বাষ্পীভৱন বক্ৰ
ବାଷ୍ପୀକରଣ,বাষ্পীভৱনকাৰী
ବାଷ୍ପ,বাষ্প
ବାଷ୍ପ କ୍ୟାପ୍ |,বাষ্প টুপি
ବାଷ୍ପ ଘନତା |,বাষ্প ঘনত্ব
ବାଷ୍ପ ଗରମ,ভাপ উত্তাপন
ବାଷ୍ପ କଳା,বাষ্প শিল্প
ବାଷ୍ପ ପର୍ଯ୍ୟାୟ କ୍ରୋମାଟୋଗ୍ରାଫି |,বাষ্প পৰ্যায়ৰ ক্ৰ&#39;মাট&#39;গ্ৰাফী
ବାଷ୍ପ ଥର୍ମୋମିଟର |,ভাপ থাৰ্মোমিটাৰ
ବାଷ୍ପ ପୁନରୁଦ୍ଧାର ଏକକ |,বাষ্প পুনৰুদ্ধাৰ ইউনিট
ବାଷ୍ପ ଚାପ,বাষ্পৰ চাপ
ବାଷ୍ପ ଚାପ ବକ୍ର,বাষ্প চাপৰ বক্ৰ
ଅସ୍ଥିରତା |,অস্থিৰতা
"ବାଷ୍ପୀକରଣ, ବାଷ୍ପୀକରଣ |","বাষ্পীভৱন, বাষ্পীভৱন"
ବାଷ୍ପୀକରଣ,বাষ্পীভৱনশীল
"ବର୍ଣ୍ଣ, varicaps","আখৰ, ভেৰিকেপ"
"ଭେରିଏବଲ୍, ଭେରିଏବଲ୍, ଭେରିଏବଲ୍","চলক, চলক, চলক"
ଭେରିଏବଲ୍ ତ୍ୱରଣ,ভেৰিয়েবল ত্বৰণ
ରୂପାନ୍ତରିତ ଠିକଣା |,ৰূপান্তৰিত ঠিকনা
ଭେରିଏବଲ୍ ଏକ୍ସଜଷ୍ଟ୍ ନୋଜଲ୍ |,ভেৰিয়েবল এক্সজেষ্ট নজেল
ଭେରିଏବଲ୍ ଫିଲ୍ଡ ପଥ,ভেৰিয়েবল ফিল্ড পথ
ଭେରିଏବଲ୍ ବ୍ଲକ୍,ভেৰিয়েবল ব্লক
ଭେରିଏବଲ୍ କ୍ୟାପେସିଟର୍ |,ভেৰিয়েবল কেপাচিটৰ
ଭେରିଏବଲ୍ ସାଇକ୍ଲିକ୍ ଅପରେସନ୍ |,ভেৰিয়েবল চক্ৰীয় কাৰ্য্য
ଭେରିଏବଲ୍ ସାନ୍ଧ୍ରତା ରେକର୍ଡିଂ |,ভেৰিয়েবল ডেনচিটি ৰেকৰ্ডিং
ପରିବର୍ତ୍ତନଶୀଳ ଘନତା ପଥ,পৰিৱৰ্তনশীল ঘনত্বৰ পথ
ଭେରିଏବଲ୍ ଡିଫେରିଏଲ୍ ଟ୍ରାନ୍ସଡୁସର |,ভেৰিয়েবল ডিফাৰেন্সিয়েল ট্ৰেন্সডুচাৰ
ପରିବର୍ତ୍ତନଶୀଳ ଇଲାସ୍ଟିସିଟି |,ভেৰিয়েবল ইলাষ্টিকতা
ପରିବର୍ତ୍ତନଶୀଳ ଇଲେକ୍ଟ୍ରୋମୋଟିଭ୍ ଫୋର୍ସ |,পৰিৱৰ্তনশীল বিদ্যুৎ গতিশীল বল
ପରିବର୍ତ୍ତନଶୀଳ ବ electrical ଦୁତିକ ମୂଲ୍ୟ,পৰিৱৰ্তনশীল বৈদ্যুতিক ভ্যালেন্স
ଭେରିଏବଲ୍ ଫିଲ୍ଡ,ভেৰিয়েবল ফিল্ড
ଭେରିଏବଲ୍ ଫିଲ୍ଡ ଠିକଣା,ভেৰিয়েবল ফিল্ড ঠিকনা
ଭେରିଏବଲ୍ ମାସ,পৰিৱৰ্তনশীল ভৰ
ଭେରିଏବଲ୍ ମାସ ସିଷ୍ଟମ୍ |,ভেৰিয়েবল ভৰ ব্যৱস্থা
"ଭେରିଏବଲ୍ ସ୍ପିଡ୍, ଭେରିଏବଲ୍ ସ୍ପିଡ୍ |","পৰিৱৰ্তনশীল গতি, পৰিৱৰ্তনশীল গতি"
ଭେରିଏବଲ୍ ମୁ ଟ୍ୟୁବଲ୍ |,ভেৰিয়েবল mu tubule
ଭେରିଏବଲ୍ ମଲ୍ଟିଭାଇବ୍ରେଟର୍ |,ভেৰিয়েবল মাল্টিভাইব্ৰেটৰ
ଭେରିଏବଲ୍ ନେବୁଲା |,ভেৰিয়েবল নেবুলা
ଭେରିଏବଲ୍ ପାରାମିଟର,ভেৰিয়েবল পেৰামিটাৰ
ଭେରିଏବଲ୍ ଇଣ୍ଟରଭାଲ୍ ପ୍ରୋପେଲର୍ |,ভেৰিয়েবল ইন্টাৰভেল প্ৰপেলাৰ
ପରିବର୍ତ୍ତନଶୀଳ ପ୍ରକ୍ରିୟାକରଣ ସମୟ |,ভেৰিয়েবল প্ৰচেছিং টাইম
ପରିବର୍ତ୍ତନଶୀଳ ବ୍ୟକ୍ତିଗତ ଗତି |,ভেৰিয়েবল ব্যক্তিগত গতি
ଭେରିଏବଲ୍ ରିଫ୍ଲେକ୍ସ ସେସମୋଲୋଜିଷ୍ଟ୍ |,ভেৰিয়েবল ৰিফ্লেক্স ভূমিকম্পবিজ্ঞানী
ଭେରିଏବଲ୍ ଆଉଟପୁଟ୍ ଟ୍ରାନ୍ସଡ୍ୟୁସର,ভেৰিয়েবল আউটপুট ট্ৰেন্সডুচাৰ
ପରିବର୍ତ୍ତନଶୀଳ ପ୍ରତିରୋଧ,ভেৰিয়েবল ৰেজিষ্টেন্স
ଅନିୟମିତ ଗୀତ,অনিয়মিত ছন্দ
ଭେରିଏବଲ୍ ସ୍ପିଡ୍,পৰিৱৰ্তনশীল গতি
ଭେରିଏବଲ୍ ସ୍ପିଡ୍ ସ୍କାନିଂ |,ভেৰিয়েবল স্পীড স্কেনিং
ଭେରିଏବଲ୍ ସେଗମେଣ୍ଟାଲ୍ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ |,ভেৰিয়েবল ছেগমেণ্টেল বৈশিষ্ট্য
ସ୍ୱର୍ଗୀୟ ତାରା,আকাশী তৰা
ଭେରିଏବଲ୍ କଣ୍ଡିସନ୍ ସମସ୍ୟା |,ভেৰিয়েবল কণ্ডিচনৰ সমস্যা
ଭେରିଏବଲ୍ ଟ୍ରାନ୍ସଫର୍ମର,ভেৰিয়েবল ট্ৰেন্সফৰ্মাৰ
ଭେରିଏବଲ୍ କନେକ୍ଟିଭିଟି |,ভেৰিয়েবল সংযোগ
ପରିବର୍ତ୍ତନଶୀଳ ବେଗ,পৰিৱৰ্তনশীল বেগ
ଭେରିଏବଲ୍ ଓସାର ରେକର୍ଡିଂ |,ভেৰিয়েবল প্ৰস্থ ৰেকৰ্ডিং
ଅନିୟମିତ ଶବ୍ଦ |,যাদৃচ্ছিক শব্দ
ଭେରିଏବଲ୍ ସ୍ପିଡ୍ ଷ୍ଟ୍ରାଇର,ভেৰিয়েবল স্পীড ষ্টাইৰাৰ
variac,variac
"ଭାରିଆକ୍ ଟ୍ରାନ୍ସଫର୍ମର, ଭାରିଆକ୍ ଟ୍ରାନ୍ସଫର୍ମର |","ভেৰিয়াক ট্ৰেন্সফৰ্মাৰ, ভেৰিয়াক ট্ৰেন্সফৰ্মাৰ"
"ପରିବର୍ତ୍ତନ, ଭିନ୍ନତା, ଭିନ୍ନତା |","তাৰতম্য, তাৰতম্য, তাৰতম্য"
ଭିନ୍ନତା ନିୟମ |,ভ্যাৰিয়েন্স নিয়ম
ଭିନ୍ନତା ଅନୁପାତ,ভ্যাৰিয়েন্স অনুপাত
ଭାରିକାପ୍ (= ବର୍ଣ୍ଣ),Varicap (=চৰিত্ৰ)
ଭେରିଏବଲ୍ କପ୍ଲର୍ |,ভেৰিয়েবল কাপলাৰ
ଭେରିଏବଲ୍ କପ୍ଲର୍ |,ভেৰিয়েবল কাপলাৰ
"ଭେରିଏବଲ୍ ଇଣ୍ଡେକ୍ସନ୍, ଭେରୋମିଟର |","ভেৰিয়েবল ইণ্ডাক্টেন্স, ভেৰিয়েমিটাৰ"
"ଅଟୋ ପ୍ଲଟର୍, ଭାରିପ୍ଲୋଟର୍ |","অটো প্লটাৰ, variplotter"
ଭାରିଷ୍ଟର |,ভেৰিষ্টৰ
ବିଭ୍ରାନ୍ତ ହୁଅ |,বিচলিত হওক
ଭେରିଏବଲ୍,লৰৃ - চৰ হৈ থকা
ଭେରିଏବଲ୍ ଫୋର୍ସ ଯୋଡି |,ভেৰিয়েবল বল যোৰ
ଭେରିଏବଲ୍ ଫୋର୍ସ,পৰিৱৰ্তনশীল বল
ପରିବର୍ତ୍ତନଶୀଳ ଚାପ |,ভেৰিয়েবল ষ্ট্ৰেছ
ତୁଳନାତ୍ମକ ସ୍ତର,তুলনামূলক স্তৰ
"ଡିକ୍ଲେକି, ଭେକ୍ଟୋଗ୍ରାଫ୍ |","দিক্লেখী, ভেক্টৰগ্ৰাফ"
ଭ୍ୟାକୋଲାଇଟ୍ |,ভেক্টলাইট
"ଭେକ୍ଟର, ଭେକ୍ଟର, ଭେକ୍ଟର, ଭେକ୍ଟର |","ভেক্টৰ, ভেক্টৰ, ভেক্টৰ, ভেক্টৰ"
ଭେକ୍ଟର ରାଶି,ভেক্টৰ যোগফল
ଭେକ୍ଟର ବୀଜ ବର୍ଣ୍ଣିତ |,ভেক্টৰ বীজগণিত
ଭେକ୍ଟର ଉପାଦାନ |,ভেক্টৰ উপাদান
ଭେକ୍ଟର ଚିତ୍ର,ভেক্টৰ ডায়াগ্ৰাম
ଭେକ୍ଟର ଡିପୋଲ୍ ମୁହୂର୍ତ୍ତ |,ভেক্টৰ ডাইপোল মুহূৰ্ত
ଭେକ୍ଟର ସମୀକରଣ |,ভেক্টৰ সমীকৰণ
ଭେକ୍ଟର କ୍ଷେତ୍ର,ভেক্টৰ ক্ষেত্ৰ
ଭେକ୍ଟର ପ୍ରବାହ,ভেক্টৰ প্ৰবাহ
ଭେକ୍ଟର କାର୍ଯ୍ୟ,ভেক্টৰ ফাংচন
ଭେକ୍ଟର ଲାଟାଇସ୍ |,ভেক্টৰ জালি
ଭେକ୍ଟର ରେଖା |,ভেক্টৰ ৰেখা
ଭେକ୍ଟର ମଡେଲ୍ |,ভেক্টৰ মডেল
ପରମାଣୁର ଭେକ୍ଟର ମଡେଲ୍ |,পৰমাণুৰ ভেক্টৰ মডেল
ଭେକ୍ଟର ଗୁଣନ,ভেক্টৰ গুণন
ସ୍ଥାନାନ୍ତର ଭେକ୍ଟର |,স্থানান্তৰ ভেক্টৰ
"ଭେକ୍ଟର ଅପରେଟର, ଭେକ୍ଟର ଅପରେଟର |","ভেক্টৰ অপাৰেটৰ, ভেক্টৰ অপাৰেটৰ"
ଭେକ୍ଟର ସମ୍ଭାବନା |,ভেক্টৰ বিভৱ
ଭେକ୍ଟର ଉତ୍ପାଦ |,ভেক্টৰ উৎপাদন
ଭେକ୍ଟର ରାଶି,ভেক্টৰ যোগফল
ଭେକ୍ଟର ଅନୁପାତ |,ভেক্টৰ অনুপাত
"ଭେକ୍ଟର ଆକାଶ ପଦ୍ଧତି, ଭେକ୍ଟର ଆକାଶ ପଦ୍ଧତି |","ভেক্টৰ আকাশ পদ্ধতি, ভেক্টৰ আকাশ পদ্ধতি"
ଭେକ୍ଟର ବିତରଣ,ভেক্টৰ বিয়োগ
ଭେକ୍ଟର ରାଶି,ভেক্টৰ যোগফল
ଭେକ୍ଟର ତ୍ରିରଙ୍ଗା |,ভেক্টৰ ত্ৰিভুজ
ଭେକ୍ଟର ଟ୍ୟୁବ୍ |,ভেক্টৰ টিউব
ଭେକ୍ଟର ମୂଲ୍ୟ ଫର୍ମ |,ভেক্টৰ মূল্যৰ ৰূপ
ଭେକ୍ଟର ତରଙ୍ଗ ସମୀକରଣ |,ভেক্টৰ তৰংগ সমীকৰণ
ଭେକ୍ଟର କୋଣ,ভেক্টৰ কোণ
ଭେକ୍ଟର ଗୁଣଧର୍ମ ଧର୍ମ |,ভেক্টৰ বৈশিষ্ট্য ধৰ্ম
ଭେକ୍ଟର ପଦ୍ଧତି ଦ୍ୱାରା |,ভেক্টৰ পদ্ধতিৰে
ଗମନାଗମନ ଉପକରଣ,ট্ৰেনজিট সঁজুলি
ସ୍ଥାନୀୟ ତ୍ରୁଟି |,স্থানীয় ভুল
ଘୂର୍ଣ୍ଣନ,ঘূৰ্ণন
ନରମ ଖଜୁରୀ ପାତ୍ର |,কোমল তালুৰ বাচন
ନରମ ପାଲ୍ପେବଲ୍ ସ୍ପର୍ଶ |,কোমল স্পৰ্শযোগ্য স্পৰ্শ
ବେଗ ଗେଜ୍,বেগ গেজ
ପରିବେଗ,বেগ
ବେଗ ବଣ୍ଟନ |,বেগ বিতৰণ
ବେଗ ଗୁଣବତ୍ତା,বেগ সহগ
ବେଗ ଉପାଦାନ |,বেগ উপাদান
ବେଗ ମିଶ୍ରଣ,বেগৰ সংমিশ্ৰণ
ବେଗ ସ୍ଥିର,বেগ ধ্ৰুৱক
ବେଗ ବକ୍ର,বেগ বক্ৰ
ବେଗ ଘନତା,বেগ ঘনত্ব
ବେଗ ବିଘ୍ନ,বেগ বিচ্যুতি
ବେଗ ବଣ୍ଟନ କାର୍ଯ୍ୟ,বেগ বিতৰণ ফলন
ବେଗ ସମୀକରଣ,বেগ সমীকৰণ
ବେଗ ଗୁଣବତ୍ତା,বেগ সহগ
ବେଗ ରିଚାର୍ଜ,বেগ ৰিচাৰ্জ
ବେଗ ଫିଲ୍ଟର୍,বেগ ফিল্টাৰ
ବେଗ ଧ୍ୟାନ |,বেগ ফোকাচ
ବେଗ ଫ୍ଲଟର୍ |,বেগ ফ্লাটাৰ
ବେଗ ସୀମିତ ସର୍ଭୋ |,বেগ সীমিত কৰা চাৰ্ভো
ବେଗ ମାଇକ୍ରୋଫୋନ୍ |,বেগ মাইক্ৰ&#39;ফোন
ବେଗ ମଡ୍ୟୁଲେଡ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,বেগ মডুলেটেড এম্প্লিফায়াৰ
ବେଗ ମଡ୍ୟୁଲେଡ୍ ଅଗ୍ରଭାଗ |,বেগ মডুলেটেড নজেল
ବେଗ ମୋଡ୍ୟୁଲେସନ୍,বেগ মডুলেচন
ବେଗ ସଂଖ୍ୟା,বেগ সংখ্যা
ଆରୋହଣ ବେଗ,আৰোহণৰ বেগ
ଘୂର୍ଣ୍ଣନ ଗତି,ঘূৰ্ণনৰ গতি
ଅବତରଣ ବେଗ,অৱতৰণ বেগ
ବୁଡ ପକାଇବା ବେଗ |,বিসৰ্জনৰ বেগ
ପ୍ରବାହିତ ବେଗ,এফ্লুৱেণ্টৰ বেগ
ବେଗରୁ ରକ୍ଷା ପାଇବା |,পলায়নৰ বেগ
ପ୍ରବାହ ବେଗ,প্ৰবাহৰ বেগ
ଆଲୋକର ଗତି,পোহৰৰ গতি
ସଂକ୍ରମଣ ବେଗ,সংক্ৰমণৰ বেগ
ପ୍ରତିକ୍ରିୟା ହାର,বিক্ৰিয়াৰ হাৰ
ପୁନର୍ବାର ଗତି,ৰিবাউণ্ড বেগ
ଗତି ବେଗ,স্পাৰ্ট বেগ
ଘୂର୍ଣ୍ଣନ ବେଗ,ঘূৰ্ণনৰ বেগ
ସ୍ଥାନାନ୍ତରଣର ବେଗ,প্ৰব্ৰজনৰ বেগ
ସ୍ଥାନାନ୍ତର ବେଗ,স্থানান্তৰ বেগ
ଆରୋହଣ ବେଗ,আৰোহী বেগ
ଆରୋହଣ ବେଗ କୋଣ |,আৰোহী বেগ কোণ
ବେଗ ବିନ୍ଦୁ,বেগ বিন্দু
ବେଗ ସମ୍ଭାବନା |,বেগ বিভৱ
ବେଗ ଚାପ,বেগৰ চাপ
ବେଗ ପ୍ରୋଫାଇଲ୍ |,বেগ প্ৰফাইল
ବେଗ ଗୁଣବତ୍ତା,বেগ সহগ
ବେଗ ଅନୁପାତ,বেগৰ অনুপাত
ବେଗ ରିଜୋନାନ୍ସ,বেগ অনুনাদ
ବେଗ ଚୟନକର୍ତ୍ତା |,বেগ নিৰ্বাচক
ବେଗ ଚୟନ ମାସ ସ୍ପେକ୍ଟ୍ରୋଗ୍ରାଫର୍ |,বেগ নিৰ্বাচন ভৰ স্পেকট্ৰগ্ৰাফাৰ
ବେଗ ସ୍ପେକ୍ଟ୍ରମ୍ |,বেগ বৰ্ণালী
ବେଗ ବିସ୍ତାର |,বেগ বিস্তাৰ
ବେଗ,বেগ ঠেলা
ବେଗ ସମୟ ବକ୍ର,বেগ সময় বক্ৰ
ବେଗ ସମୟ ଗ୍ରାଫ୍ |,বেগৰ সময় গ্ৰাফ
ବେଗ ସମୟ ସମ୍ପର୍କ,বেগ সময়ৰ সম্পৰ্ক
ବେଗ ମଡ୍ୟୁଲେଡ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,বেগ মডুলেটেড এম্প্লিফায়াৰ
ବେଗ ଭେକ୍ଟର,বেগ ভেক্টৰ
ବେଗ ମୁଣ୍ଡ,বেগ মূৰ
ନିଷ୍କାସନ ଭଲଭ୍ |,এক্সজেষ্ট ভালভ
ଭେଣ୍ଟୁରୀ ଫ୍ଲୋମିଟର |,ভেন্টুৰি ফ্ল&#39;মিটাৰ
ଭେଣ୍ଟୁରୀ ହୋସ୍ |,venturi নলী
ଭେଣ୍ଟୁରିମିଟର |,ভেন্টুৰিমিটাৰ
ଭେକ୍ଟର ଡାୟୋଡ୍ |,ভেক্টৰ ডাইঅ&#39;ড
vardate ସ୍ଥିର |,vardate ধ্ৰুৱক
ସୃଷ୍ଟି,সৃষ্টি
farahakung,ফাৰাহাকুং
"ଯାଞ୍ଚକାରୀ, ଯାଞ୍ଚକାରୀ |","ভেৰিফায়াৰ, ভেৰিফায়াৰ"
"ଯାଞ୍ଚ, ଯାଞ୍ଚ କର |","পৰীক্ষা কৰক, পৰীক্ষা কৰক"
varistron,ভেৰিষ্ট্ৰন
ଭର୍ନିଅର୍ |,vernier গেস্টবুক
ଭର୍ନିଅର୍ କାଲିପର୍ |,vernier কেলিপাৰ
ଭର୍ନିୟର୍ କ୍ୟାପେସିଟର୍ |,vernier কেপাচিটৰ
ଭର୍ନିୟରର ସର୍ବନିମ୍ନ ଗଣନା |,ভাৰ্নিয়াৰৰ আটাইতকৈ কম গণনা
"ଭର୍ନିୟର୍ ପ୍ରୋଟ୍ରାକ୍ଟର, ଭର୍ନିୟର୍ ପ୍ରୋଟ୍ରାକ୍ଟର |","ভাৰ্নিয়াৰ প্ৰট্ৰেক্টৰ, ভাৰ্নিয়াৰ প্ৰট্ৰেক্টৰ"
"ଭର୍ନିୟର୍ ସ୍କେଲ୍, ଭର୍ନିୟର୍ ସ୍କେଲ୍ |","ভাৰ্নিয়াৰ স্কেল, ভাৰ্নিয়াৰ স্কেল"
ଶୀର୍ଷ,শীৰ্ষ
ଶୀର୍ଷ ଦିଗ,শীৰ্ষ দিশ
କୋଣ-ଭର୍ଟେକ୍ସ |,কোণ-শিখৰ
ଶୀର୍ଷ ପ୍ରତିଫଳନ |,শীৰ্ষ বিবৰ্তন
ଶୀର୍ଷ ପ୍ରତିକ୍ରିୟାଶୀଳ ସୂଚକାଙ୍କ |,শীৰ্ষ বিবৰ্তন সূচকাংক
