Gujarati,Odiya
પ્રાદેશિક કેન્દ્ર,ଆଞ୍ଚଳିକ କେନ୍ଦ୍ର
પ્રાદેશિક ચેનલ,ଆଞ୍ଚଳିକ ଚ୍ୟାନେଲ୍ |
નોંધણી કરો,ପଞ୍ଜିକରଣ କର |
રજીસ્ટ્રાર,ରେଜିଷ୍ଟ୍ରାର୍ |
પુનર્જીવિત રીસીવર,ପୁନ ener ନିର୍ମାଣକାରୀ ଗ୍ରହଣକାରୀ |
નિયંત્રિત વીજ પુરવઠો,ନିୟନ୍ତ୍ରିତ ବିଦ୍ୟୁତ୍ ଯୋଗାଣ |
નિયમન,ନିୟମ
રિ-એન્ટ્રી રિઝોનેટર,ପୁନ entry- ପ୍ରବେଶ ରେଜୋନେଟର |
રદ્દીકરણ બેન્ડ,ବାତିଲ୍ ବ୍ୟାଣ୍ଡ |
સર્કિટ રદ કરો,ସର୍କିଟ୍ ବାତିଲ୍ କରନ୍ତୁ |
રદ દર,ବାତିଲ୍ ହାର
સંબંધિત સ્ટોમા,ଆପେକ୍ଷିକ ଷ୍ଟୋମା |
સંબંધિત ડાઇલેક્ટ્રિક સ્થિરાંક,ଆପେକ୍ଷିକ ଡାଇଲେକ୍ଟ୍ରିକ୍ ସ୍ଥିର |
સંબંધિત તીવ્રતા અવાજ,ଆପେକ୍ଷିକ ତୀବ୍ରତା ଶବ୍ଦ |
સંબંધિત અભેદ્યતા,ଆପେକ୍ଷିକ ଅନୁକୂଳତା |
"સંબંધિત ઇલેક્ટ્રોનેગેટિવિટી, સંબંધિત ડાઇલેક્ટ્રિક ઇન્ડેક્સ","ଆପେକ୍ଷିକ ଇଲେକ୍ଟ୍ରୋନେଗେଟିଭିଟି, ଆପେକ୍ଷିକ ଡାଇଲେକ୍ଟ୍ରିକ୍ |"
"રિલેક્સેશન ઓસિલેટર, રિલેક્સેશન વેવ જનરેટર","ଆରାମଦାୟକ ଓସିଲେଟର, ଆରାମଦାୟକ ତରଙ୍ଗ ଜେନେରେଟର |"
રિલે,ରିଲେ
વિશ્વસનીયતા,ନିର୍ଭରଯୋଗ୍ୟତା
ફરીથી ગોઠવણી ટેપ ટોપ-ઓટો,ରିଅଲିମେଣ୍ଟ ଟେପ୍ ଟପ୍-ଅଟୋ |
કૉલમ,ସ୍ତମ୍ଭ
કૉલમ રીસીવર ટ્રાન્સડ્યુસર,ସ୍ତମ୍ଭ ରସିଦ ଟ୍ରାନ୍ସଡ୍ୟୁସର |
"બાકી, શેષ","ଅବଶିଷ୍ଟ, ଅବଶିଷ୍ଟ"
ચુંબકત્વ,ଚୁମ୍ବକୀୟତା |
આર-ઇ-મોડલ,ଆର-ଇ-ମଡେଲ୍ |
દૂરસ્થ નિયંત્રણ આદેશ,ରିମୋଟ୍ କଣ୍ଟ୍ରୋଲ୍ କମାଣ୍ଡ୍ |
રિમોટ સેન્સિંગ લાઇન,ରିମୋଟ ସେନ୍ସିଂ ଲାଇନ |
દૂરસ્થ પ્રેષક (કોમ્યુનિકેટર),ସୁଦୂର ଯୋଗାଯୋଗକାରୀ (ଯୋଗାଯୋଗକାରୀ)
રિમોટ વોલ્ટેજ સેન્સિંગ,ରିମୋଟ୍ ଭୋଲଟେଜ୍ ସେନ୍ସିଙ୍ଗ୍ |
પોતાની ડિસ્ક ડ્રાઇવ,ନିଜର ଡିସ୍କ ଡ୍ରାଇଭ୍ |
rem સૂચના,rem ନିର୍ଦ୍ଦେଶ
પુનરાવર્તિત જન્માક્ષર,ବାରମ୍ବାର ରାଶିଫଳ
પાછો ખેંચનાર,ପ୍ରତ୍ୟାହାରକାରୀ |
પુનરાવર્તન એન્કોડિંગ,ପୁନରାବୃତ୍ତି ଏନକୋଡିଂ |
પુનરાવર્તન દર,ପୁନରାବୃତ୍ତି ହାର
પુનરાવર્તિત વેવફોર્મ,ତରଙ୍ଗ ଆକାରର ପୁନରାବୃତ୍ତି |
પ્રતિકૃતિ,ପ୍ରତିକୃତି
રીટ્રેક્શન મોટર,ପ୍ରତ୍ୟାହାର ମୋଟର |
ટર્મિનલ પુનઃસ્થાપિત કરો,ଟର୍ମିନାଲ୍ ପୁନ restore ସ୍ଥାପନ କରନ୍ତୁ |
અવશેષ પ્રવાહ ઘનતા,ଅବଶିଷ୍ଟ ଫ୍ଲକ୍ସ ସାନ୍ଦ୍ରତା |
કચરો જનરેટર,ଆବର୍ଜନା ଜେନେରେଟର
શેષ મોડ્યુલેશન,ଅବଶିଷ୍ଟ ମୋଡ୍ୟୁଲେସନ୍ |
પ્રતિકાર,ପ୍ରତିରୋଧ
પ્રતિકાર એટેન્યુએટર,ପ୍ରତିରୋଧ ଆଟେନୁଏଟର୍ |
પ્રતિકારક બેંક,ପ୍ରତିରୋଧ ବ୍ୟାଙ୍କ
પ્રતિકાર પતન,ପ୍ରତିରୋଧ ପତନ |
પ્રતિકાર નિસરણી,ପ୍ରତିରୋଧ ସିଡ଼ି |
પ્રતિકાર પરિબળ,ପ୍ରତିରୋଧ କାରକ |
પ્રતિકારક સ્ત્રોત,ପ୍ରତିରୋଧକ ଉତ୍ସ |
પ્રતિકાર વેલ્ડીંગ,ପ୍ରତିରୋଧ ୱେଲଡିଂ |
પ્રતિકારક વાયર,ପ୍ରତିରୋଧ ତାର
પ્રતિકાર સંવેદના રિલે,ପ୍ରତିରୋଧ ସେନ୍ସି ରିଲେ |
પ્રતિકારક વાયર તાણ ગેજ,ପ୍ରତିରୋଧ ତାର ତାର ଷ୍ଟ୍ରେନ୍ ଗେଜ୍ |
પ્રતિકારકતા,ପ୍ରତିରୋଧକତା |
પ્રતિકાર કોર,ପ୍ରତିରୋଧ ମୂଳ
"વિસર્જન, ભિન્નતા, ખંડન","ବିଲୋପ, ଭିନ୍ନତା, ପ୍ରତ୍ୟାଖ୍ୟାନ |"
ઉકેલવાની શક્તિ,ଶକ୍ତି ସମାଧାନ
તફાવત સમય,ଭିନ୍ନତା ସମୟ |
પડઘો,ଅନୁକମ୍ପା
પડઘો વળાંક,ରେଜୋନାନ୍ସ ବକ୍ର
રેઝોનન્ટ એન્ટેના,ରେଜୋନାଣ୍ଟ ଆଣ୍ଟେନା |
"રેઝોનન્સ પોલાણ, પોલાણ","ରେଜୋନାନ୍ସ ଗୁହାଳ, ଗୁହାଳ |"
રેઝોનન્ટ સર્કિટ,ରେଜୋନାଣ୍ଟ ସର୍କିଟ |
રેઝોનન્ટ સર્કિટ ઓસિલેટર,ରେଜୋନାଣ୍ଟ ସର୍କିଟ ଓସିଲେଟର |
પ્રતિધ્વનિ,ରେଜୋନାଣ୍ଟ |
પ્રતિભાવ વળાંક,ପ୍ରତିକ୍ରିୟା ବକ୍ର
પ્રતિભાવ સમય,ପ୍ରତିକ୍ରିୟା ସମୟ
પ્રતિભાવ,ପ୍ରତିକ୍ରିୟାଶୀଳତା |
ફરીથી રજૂ કર્યું,ପୁନ tr ଉତ୍ପାଦିତ |
વિરામ આવર્તન,ବ୍ରେକ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
પ્રવેગક પરીક્ષણ,ତ୍ୱରଣ ପରୀକ୍ଷା
વિલંબિત સંભવિત,ବିଳମ୍ବିତ ସମ୍ଭାବନା |
વેક્ટર સંભવિત,ତ୍ୱରିତ ଭେକ୍ଟର ସମ୍ଭାବନା |
દ્રઢતા,ସ୍ଥିରତା |
મોનોસ્ટેટિક મલ્ટિવાઇબ્રેટર,ମୋନୋଷ୍ଟାଟିକ୍ ମଲ୍ଟିଭାଇବ୍ରେଟର |
પૂર્વ ક્રિયા જન્માક્ષર,ପୂର୍ବ କାର୍ଯ୍ୟ ରାଶି
બેક રિફ્લેક્ટર,ପଛ ପ୍ରତିଫଳକ
પરત ઓર્ડર,ଫେରସ୍ତ କ୍ରମ
વળતર નુકશાન,ଫେରସ୍ତ କ୍ଷତି
રીગ્રેસન રેશિયો પોઝિટિવ એમ્પ્લીફાયર,ରିଗ୍ରେସନ୍ ଅନୁପାତ ପଜିଟିଭ୍ ଆମ୍ପ୍ଲିଫାୟର୍ |
વ્યસ્ત AGC,ଓଲଟା AGC |
"વ્યસ્ત પૂર્વગ્રહ, વ્યસ્ત પૂર્વગ્રહ","ଓଲଟା ପକ୍ଷପାତ, ଓଲଟା ପକ୍ଷପାତ |"
વ્યસ્ત અસ્થિભંગ,ଓଲଟା ଭଙ୍ଗା |
વ્યસ્ત કામગીરી,ଓଲଟା ଅପରେସନ୍ |
પુનઃપ્રાપ્તિ સમય,ପୁନରୁଦ୍ଧାର ସମୟ
રિવર્સ સંતૃપ્ત વર્તમાન,ଓଲଟା ସାଚୁରେଟେଡ୍ କରେଣ୍ଟ୍ |
રિવર્સ ટ્રાન્સમિશન ઇનપુટ,ଓଲଟା ଟ୍ରାନ୍ସମିସନ୍ ଇନପୁଟ୍ |
વ્યસ્ત વોલ્ટેજ રિચાર્જ રેશિયો,ଓଲଟା ଭୋଲଟେଜ୍ ରିଚାର୍ଜ ଅନୁପାତ |
વ્યસ્ત વોલ્ટેજ ગેઇન,ଓଲଟା ଭୋଲଟେଜ୍ ଲାଭ |
કાઉન્ટર કાઉન્ટર,କାଉଣ୍ଟର କାଉଣ୍ଟର
ઉલટાવી શકાય તેવી મોટર,ଓଲଟା ମୋଟର |
રેડિયો આવર્તન પ્રતિરક્ષા,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ପ୍ରତିରୋଧକ ଶକ୍ତି |
રેડિયો આવર્તન દખલ,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ହସ୍ତକ୍ଷେପ |
રેડિયો ફ્રીક્વન્સી પ્રોબ,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ଅନୁସନ୍ଧାନ |
આરએફ ટ્રાન્સમિશન લાઇન,ଆରଏଫ୍ ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍ |
આર-એફ રેઝોનેટર,r-f ମଡ୍ୟୁଲେଟର
"રિઓસ્ટેટ, ચલ પ્રતિકાર","rheostat, ପରିବର୍ତ୍ତନଶୀଳ ପ୍ରତିରୋଧ |"
રોમ્બિક એન્ટેના,ରମ୍ବିକ୍ ଆଣ୍ଟେନା |
રિબન ફાઇબર કેબલ,ରିବନ୍ ଫାଇବର କେବୁଲ୍ |
રિબન લાઉડસ્પીકર,ରିବନ୍ ଲାଉଡ ସ୍ପିକର |
રિબન માઇક્રોફોન,ରିବନ୍ ମାଇକ୍ରୋଫୋନ୍ |
રિબન કનેક્ટર,ରିବନ୍ ସଂଯୋଜକ |
રિચાર્ડસન સમીકરણ,ରିଚାର୍ଡସନ ସମୀକରଣ |
તરંગવાળી પટ્ટી,ରାଇଜ୍ ତରଙ୍ଗ ଷ୍ଟ୍ରିପ୍ |
બિલ્ડ,ରଗ୍
ઘડિયાળની દિશામાં નિયમ,ଘଣ୍ଟା ବୁଲାଇ ନିୟମ |
દક્ષિણ-વિસ્થાપન રજિસ્ટર,ଦକ୍ଷିଣ-ବିସ୍ଥାପନ ରେଜିଷ୍ଟର |
ઘડિયાળની દિશામાં ધ્રુવીકરણ,ଘଣ୍ଟା ବୁଲାଇ ପୋଲାରାଇଜେସନ୍ |
રિંગ કાઉન્ટર,ରିଙ୍ଗ କାଉଣ୍ଟର
રિંગ મેગ્નેટ,ରିଙ୍ଗ ଚୁମ୍ବକ
રીંગ ટોપોગ્રાફી,ରିଙ୍ଗ ଟପୋଗ୍ରାଫି |
નિનાદ કુંડલી,ନୀନାଦ କୁଣ୍ଡଲି |
ધ્વનિ પ્રવાહ,ଶବ୍ଦ ଷ୍ଟ୍ରିମ୍ |
ઉર્મિ બેન્ડ એક્સ્ટેંશન,ଉର୍ମି ବ୍ୟାଣ୍ଡ ଏକ୍ସଟେନ୍ସନ୍ |
ઊર્જા કેલ્ક્યુલેટર,ଶକ୍ତି କାଲକୁଲେଟର
ઉર્મિ કેન્સલેશન,ଉର୍ମି ବାତିଲ୍ |
ઉર્મિ પહોળાઈ,ଉର୍ମି ଓସାର |
જોખમ,ବିପଦ
વધારો સમયગાળો,ବୃଦ୍ଧି ଅବଧି
એલિવેશન સંવેદનશીલતા,ଉଚ୍ଚତା ସମ୍ବେଦନଶୀଳତା |
વધતો કોર,ବ rising ୁଥିବା ମୂଳ
આરએલસી ફિલ્ટર,ଆରଏଲସି ଫିଲ୍ଟର୍ |
ચોરસ-મીન-મૂળ વૈકલ્પિક વર્તમાન પોટેન્ટિઓમીટર,ବର୍ଗ-ଅର୍ଥ-ମୂଳ ବିକଳ୍ପ ସାମ୍ପ୍ରତିକ ପୋଟେଣ୍ଟିଓମିଟର |
સ્ક્વેર-મીન રુટ ડિટેક્ટર,ବର୍ଗ-ଅର୍ଥ ମୂଳ ଡିଟେକ୍ଟର |
રોબોટિક્સ,ରୋବୋଟିକ୍ସ
રોશેલ ક્ષાર,ରୋଚେଲ ଲୁଣ |
વિચિત્ર લંબાઈનો એન્ટેના,ଅସୀମିତ ଆଣ୍ଟେନା |
ઉત્થાન,ଉନ୍ନତି
વેલેક કોટિંગ,ଭେଲାକ୍ ଆବରଣ |
વેલેક ટીન ટ્રાન્સફર,ଭେଲାକ୍ ଟିନ୍ ସ୍ଥାନାନ୍ତର |
વિચલન પરિબળ,ବିଘ୍ନ କାରକ |
ઓરડાના તાપમાને,କୋଠରୀ ତାପମାତ୍ରା |
મૂળ સ્થાન,ମୂଳ ସ୍ଥାନ
બાદબાકી એક વર્ગમૂળ,ମାଇନସ୍ ଏକ ବର୍ଗ ମୂଳ |
ચોરસ-મીન મૂળ મૂલ્ય,ବର୍ଗ-ଅର୍ଥ ମୂଳ ମୂଲ୍ୟ |
રોટેશનલ,ଘୂର୍ଣ୍ଣନ
રોટેશનલ એટેન્યુએટર,ଘୂର୍ଣ୍ଣନ ଆଟେନୁଏଟର୍ |
રોટેશનલ સૂચના,ଘୂର୍ଣ୍ଣନ ନିର୍ଦ୍ଦେଶ
રોટેશનલ વેક્ટર,ଘୂର୍ଣ୍ଣନ ଭେକ୍ଟର୍ |
નજીકની ભૂલ,ନିକଟ-ତ୍ରୁଟି |
રાઉટર,ରାଉଟର
રૂથ ટેસ્ટ,ରୁଥ ପରୀକ୍ଷା |
રૂથ-હાર્વિસ એરે,ruth-harwijs ଆରେ |
નોમી ટેસ્ટ,ନୋମି ପରୀକ୍ଷା |
આર-પેરામીટર,r- ପାରାମିଟର
આરએસ-કોમ્પ્લીમેન્ટ (રેડિક્સ કોમ્પ્લિમેન્ટ),rs- ସପ୍ଲିମେଣ୍ଟ (ରେଡିକ୍ସ ସପ୍ଲିମେଣ୍ଟ)
આર એસ. ફલીપ ફલોપ,R S. ଫ୍ଲିପ୍-ଫ୍ଲପ୍ |
RTD (રેઝિસ્ટન્સ હીટ ડિટેક્ટર),ଆରଟିଡି (ପ୍ରତିରୋଧ ହିଟ୍ ଡିଟେକ୍ଟର)
રૂબી લેસર,ରୁବି ଲେଜର୍ |
લાકડી-પ્રવાહ,ବାଡ଼ି-ଷ୍ଟ୍ରିମ୍ |
દુર જા,ଦୂରେଇଯାଅ
રાડબર્ગ સતત,ରେଡବର୍ଗର ସ୍ଥିର |
rz-કોડ,rz-code
સલામત ઝોન,ସୁରକ୍ଷିତ ଜୋନ୍ |
"સલામત ગુણક, સલામતી સૂચકાંક","ସୁରକ୍ଷିତ ଗୁଣକ, ସୁରକ୍ଷା ସୂଚକାଙ୍କ |"
સેલેનનું ફિલ્ટર,ସେଲେନର ଫିଲ୍ଟର୍ |
નમૂના અને પકડી રાખો,ନମୁନା ଏବଂ ଧରି ରଖ |
સેમ્પલ અને હોલ્ડ સર્કિટ,ନମୁନା ଏବଂ ସର୍କିଟ ଧରି ରଖ |
સેમ્પલિંગ ડેટા,ନମୁନା ତଥ୍ୟ
CRO સેમ્પલિંગ,ନମୁନା CRO
સેમ્પલિંગ કાર્ય,ନମୁନା କାର୍ଯ୍ୟ
સેમ્પલિંગ ઓસિલોસ્કોપ,ଓସିଲୋସ୍କୋପ୍ ନମୁନା |
સેમ્પલિંગ પ્રમેય,ନମୁନା ଥିଓରେମ୍ |
સેમ્પલિંગ વોલ્ટમીટર,ଭୋଲ୍ଟମିଟର ନମୁନା ସଂଗ୍ରହ |
ઉપગ્રહ,ସାଟେଲାଇଟ୍
ઉપગ્રહ પ્રસારણ,ଉପଗ୍ରହ ପ୍ରସାରଣ |
ઉપગ્રહ સંચાર,ଉପଗ୍ରହ ଯୋଗାଯୋଗ |
સેટેલાઇટ ટ્રાન્સમિશન વિન્ડો,ସାଟେଲାଇଟ୍ ଟ୍ରାନ୍ସମିସନ୍ ୱିଣ୍ଡୋ |
સેટેલાઇટ સ્ટેશન,ଉପଗ୍ରହ ଷ୍ଟେସନ
સેટેલાઇટ ટીવી,ସାଟେଲାଇଟ୍ ଟିଭି |
સંતૃપ્ત તર્ક,ପରିପୂର୍ଣ୍ଣ ତର୍କ
સંતૃપ્તિ,ପରିପୃଷ୍ଠା
સંતૃપ્તિ વિલંબ,ପରିପୃଷ୍ଠା ବିଳମ୍ବ |
સંતૃપ્તિ પ્રવાહ ઘનતા,ସାଚୁଚରେସନ୍ ଫ୍ଲକ୍ସ ସାନ୍ଧ୍ରତା |
સંતૃપ્તિ બિંદુ,ପରିପୃଷ୍ଠା ବିନ୍ଦୁ |
સંતૃપ્તિ વોલ્ટેજ,ସାଚୁରେସନ୍ ଭୋଲଟେଜ୍ |
એરિડન્ટ ફિલ્ટર,ଶୁଷ୍କ ଫିଲ୍ଟର୍ |
ડેન્ટ જનરેટર જોયું,ଦନ୍ତ ଜେନେରେଟର ଦେଖିଲେ |
અરિદંતિ તરંગ સ્વરૂપ,ଆରିଡାଣ୍ଟି ତରଙ୍ଗ ଫର୍ମ |
સ્કેલર,ସ୍କାଲାର୍ |
સ્કેલ ગુણક,ସ୍କେଲ୍ ଗୁଣକର୍ତ୍ତା |
સ્કેનિંગ પાથ,ସ୍କାନିଂ ପଥ
સ્કેનર,ସ୍କାନର୍
સ્કેનિંગ,ସ୍କାନିଂ
છૂટાછવાયા ટ્રાન્સમિશન,ବିଚ୍ଛିନ୍ନ ପ୍ରସାରଣ |
વિખેરનાર,ବିଛିନ୍ନକାରୀ |
વ્યવસ્થિત કેપ્ચર,ବ୍ୟବସ୍ଥିତ କ୍ୟାପଚର |
સ્મિથ ટ્રિગર,ସ୍ମିଥ୍ ଟ୍ରିଗର |
સ્કોટકી ડાયોડ,ସ୍କଟ୍କି ଡାୟୋଡ୍ |
શમન પ્રતિભાવ,ହ୍ରାସ ପ୍ରତିକ୍ରିୟା
સોજો ચેમ્બર,ଫୁଲା ଚାମ୍ବର |
ચમકદાર,ସ୍କିଣ୍ଟିଲିଟିଙ୍ଗ୍ |
ગૂંગળામણ,ଅସ୍ପଷ୍ଟ
સ્ક્રીન ડિસ્પ્લે,ସ୍କ୍ରିନ୍ ପ୍ରଦର୍ଶନ
આવરણ,ଆବରଣ
સિંક્રનસ ડાયનેમિક રેમ (SDRAM),ସିଙ୍କ୍ରୋନସ୍ ଡାଇନାମିକ୍ RAM (SDRAM)
સિકામ કોડક,ସିକାମ କୋଡାକ୍
સેકન્ટ નિયમ,ନିରାପତ୍ତା ନିୟମ |
બીજા અંદાજ,ଦ୍ୱିତୀୟ ଆନୁମାନିକତା |
બીજી ક્રેક,ଦ୍ୱିତୀୟ ଫାଟ |
બીજું હાર્મોનિક,ଦ୍ୱିତୀୟ ହାରମୋନିକ୍ |
બીજા ઓર્ડર લૂપ,ଦ୍ୱିତୀୟ କ୍ରମ ଲୁପ୍ |
સેકન્ડરી સેલ,ଦ୍ Secondary ିତୀୟ କକ୍ଷ |
ગૌણ ઉત્સર્જન,ଦ୍ secondary ିତୀୟ ନିର୍ଗମନ
ગૌણ કોઇલ,ଦ୍ secondary ିତୀୟ କୋଇଲ୍ |
રેડિયલ હોર્ન,ରେଡିଆଲ୍ ଶୃଙ୍ଗ |
વિભાજન પરિબળ,ସେଗମେଣ୍ଟେସନ୍ ଫ୍ୟାକ୍ଟର୍ |
સંશોધન સમયગાળો,ଅନୁସନ୍ଧାନ ଅବଧି
બ્લોક રજીસ્ટર,ରେଜିଷ୍ଟର ଅବରୋଧ କରନ୍ତୁ |
પસંદગી પ્રક્રિયા,ଚୟନ ପ୍ରକ୍ରିୟା
પસંદગીયુક્ત ઉચ્ચારણ,ଚୟନକର୍ତ୍ତା ଉଚ୍ଚାରଣ |
પસંદગીયુક્ત ઓક્સિડેશન,ଚୟନକାରୀ ଅକ୍ସିଡେସନ୍ |
"પસંદગી, પસંદગીક્ષમતા","ଚୟନକର୍ତ୍ତା, ଚୟନକର୍ତ୍ତା |"
આવર્તન પસંદગી,ବାରମ୍ବାର ଚୟନ
સેલેનિયમ રેક્ટિફાયર,ସେଲେନିୟମ୍ ରେକ୍ଟିଫାୟର୍ |
સ્વયં સંરેખિત દરવાજો,ସେଲ୍ଫ ଆଲାଇନ୍ ଗେଟ୍ |
સ્વ એટ્રિબ્યુશન,ଆତ୍ମ ଗୁଣ
ઓટોમોટિવ,ଅଟୋମୋବାଇଲ୍
સ્વ-નિમજ્જન,ଆତ୍ମ ବୁଡ ପକାଇବା |
સ્વ-લંબગોળ કોડ,ସ୍ୱ-ଏଲିପଟିକାଲ୍ କୋଡ୍ |
અર્ધ લઘુગણક સ્કેલ,ସେମି ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |
સેમિકન્ડક્ટર,ସେମିକଣ୍ଡକ୍ଟର |
સેમિકન્ડક્ટર લેસર ડાયોડ,ସେମିକଣ୍ଡକ୍ଟର ଲେଜର ଡାୟୋଡ୍ |
સેન્સિંગ ટર્મિનલ,ସେନ୍ସିଂ ଟର୍ମିନାଲ୍ |
સેન્સર,ସେନସର
સંવેદનશીલતા,ସମ୍ବେଦନଶୀଳତା
સેન્સર,ସେନସର
ક્રમિક ઍક્સેસ,କ୍ରମିକ ପ୍ରବେଶ
ક્રમિક સર્કિટ,କ୍ରମିକ ସର୍କିଟ |
ક્રમિક એન્કોડિંગ,କ୍ରମିକ ଏନକୋଡିଂ |
અનુક્રમિત મેમરી,ସୂଚୀବଦ୍ଧ ସ୍ମୃତି
વર્ગ પ્રવેશ,ଶ୍ରେଣୀ ପ୍ରବେଶ
વર્ગ ઉમેરનાર,କ୍ଲାସ୍ ଆଡର୍ |
ક્રમ માહિતી પોર્ટ,କ୍ରମ ଡାଟା ପୋର୍ଟ |
વર્ગ પોર્ટ,ଶ୍ରେଣୀ ପୋର୍ଟ
કેટેગરી પ્રિન્ટર,ବର୍ଗ ପ୍ରିଣ୍ଟର୍
વંશવેલો ટ્રાન્સફર,କ୍ରମିକ ସ୍ଥାନାନ୍ତର |
શ્રેણી સેલ,ପରିସର କକ୍ଷ
ગ્રેડ ડિગ્રેડેશન રજિસ્ટર,ଗ୍ରେଡ୍ ଅବନତି ରେଜିଷ୍ଟର |
શ્રેણી રિચાર્જ,ବର୍ଗ ରିଚାର୍ଜ
શ્રેણી ઓહ્મમીટર,ପରିସର ଓମ୍ମିଟର |
શ્રેણી સમાંતર સર્કિટ,କ୍ରମିକ ସମାନ୍ତରାଳ ସର୍କିଟ |
વર્ગ નિયમનકાર,ଶ୍ରେଣୀ ନିୟାମକ
રેન્જ રેઝોનન્સ,ପରିସର ରେଜୋନାନ୍ସ |
શ્રેણી ટ્યુન સર્કિટ,ସିରିଜ୍ ଟ୍ୟୁନେଡ୍ ସର୍କିଟ୍ |
રેન્જ વોલ્ટેજ રેગ્યુલેટર,ପରିସର ଭୋଲଟେଜ୍ ନିୟନ୍ତ୍ରକ |
"સર્વર, સર્વર","ସର୍ଭର, ସର୍ଭର |"
સર્વો એમ્પ્લીફાયર,ସର୍ଭୋ ଏମ୍ପ୍ଲିଫାୟର୍ |
સર્વો યાંત્રિક પદ્ધતિ,ସର୍ଭୋ ଯାନ୍ତ୍ରିକ ପଦ୍ଧତି |
સર્વો રીકોડર,ସର୍ଭୋ ରିକୋଡର୍ |
શણગાર સમય,ସାଜସଜ୍ଜା ସମୟ |
ગોઠવણ સમયગાળો,ଆଡଜଷ୍ଟମେଣ୍ଟ ଅବଧି
ઓક્ટલ ડીકોડર,ଅଷ୍ଟାଙ୍ଗୀୟ ଡିକୋଡର୍ |
સપ્તખંડ ડિસ્પ્લે,saptkhanda ପ୍ରଦର୍ଶନ
છાયા આવરણ; શેડો માસ્ક,ଛାୟା ଆବରଣ; ଛାୟା ମାସ୍କ |
શેડો મેમરી,ଛାୟା ସ୍ମୃତି
શેનોનનું પ્રમેય,ଶାନନ୍ଙ୍କ ତତ୍ତ୍। |
સંગ્રહ વય,ସଂରକ୍ଷଣ ବୟସ
પ્રિઝર્વેટિવ,ସଂରକ୍ଷଣକାରୀ |
ટ્રાન્સફર કાઉન્ટર,ସ୍ଥାନାନ୍ତର କାଉଣ୍ଟର
વિસ્થાપન રજિસ્ટર,ବିସ୍ଥାପନ ରେଜିଷ୍ଟର |
આઘાત ઉત્તેજના,ଶକ୍ ଉତ୍ତେଜନା |
આઘાત કટોકટી,ଶକ୍ ସଙ୍କଟ |
ટૂંકા માર્ગ વર્તમાન,କ୍ଷୁଦ୍ର ପଥ ପ୍ରବାହ
શોર્ટ સર્કિટ રક્ષણ,ସର୍ଟ ସର୍କିଟ ସୁରକ୍ଷା
ટૂંકી અસર,ସଂକ୍ଷିପ୍ତ ପ୍ରଭାବ
"ખડખડાટ, શોટ અવાજ","ଗର୍ଜନ, ଗୁଳି ଶବ୍ଦ |"
ટૂંકી વિલંબ રેખા,ବିଳମ୍ବିତ ରେଖା
શોટ અવાજ,ଗୁଳି ଶବ୍ଦ
બાજુનો રસ્તો,ପାର୍ଶ୍ୱ ପଥ
ફૂટપાથ વર્તમાન,ରାସ୍ତା କଡ଼
શંટ ઉપકરણ,ଶଣ୍ଟ୍ ଡିଭାଇସ୍ |
શન્ટ રિચાર્જ,ରିଚାର୍ଜ
શન્ટ મીટર,ଶଣ୍ଟ ମିଟର |
સાઇડ સર્કિટ,ପାର୍ଶ୍ୱ ସର୍କିଟ |
શન્ટ વર્ગ દંપતી,କ୍ଲାସ୍ ଦମ୍ପତି
બાજુની પટ્ટી,ପାର୍ଶ୍ୱ ବ୍ୟାଣ୍ଡ |
સાઇડ બેન્ડ અવાજ,ପାର୍ଶ୍ୱ ବ୍ୟାଣ୍ଡ ଶବ୍ଦ |
બાજુની વાહક આવર્તન,ଲାଟେରାଲ୍ କ୍ୟାରିଅର୍ ଫ୍ରିକ୍ୱେନ୍ସି |
"લેટરલ શિફ્ટ, લેટરલ લવ","ଲାଟେରାଲ୍ ସିଫ୍ଟ, ଲାଟେରାଲ୍ ଲାଭ୍ |"
ગાયક,କଣ୍ଠଦାନ
સિમેન્સ,ସିମେନ୍ସ
પ્રતીક બોક્સ,ପ୍ରତୀକ ବାକ୍ସ
માર્ક માપ,ଚିହ୍ନ ଆକାର
વોલ્યુમ નંબર ચિહ્નિત કરો,ଭଲ୍ୟୁମ୍ ନମ୍ବର ଚିହ୍ନିତ କର |
સિગ્નલ વિશ્લેષણ,ସଙ୍କେତ ବିଶ୍ଳେଷଣ |
સિગ્નલ ડિટેક્ટર,ସଙ୍କେତ ଡିଟେକ୍ଟର |
સિગ્નલ જનરેટર,ସଙ୍କେତ ଜେନେରେଟର
સિગ્નલ ધ્રુવીય આઇસોલેટર,ସଙ୍କେତ ପୋଲାର ବିଚ୍ଛିନ୍ନକାରୀ |
સંકેત પરિમાણ,ସଙ୍କେତ ପରିମାଣ
સિગ્નલની તીવ્રતા,ସଙ୍କେତ ତୀବ୍ରତା |
સિગ્નલ-ટુ-બેર રેશિયો,ସଙ୍କେତ-ରୁ-ଖାଲି ଅନୁପାତ |
