Kannada,English
ಆವರ್ತನದ ವಿಭಾಜಕ,Frequency divider
ಆವರ್ಗ,Frequency domain
ಆವರ್ತನದ,Frequency doubler
ಆವರ್ತನ ಮಾಡ್ಯುಲೇಷನ್,Frequency modulation
ಆವರ್ತನ ಮಾನಿಟರ್,Frequency monitor
ಆವರ್ತನ ಬಹುಪಾಲು,Frequency multiplex
ಆವರ್ತನ ಗುಣಕ,Frequency multiplier
ಆವರ್ತನ ಶ್ರೇಣಿ,Frequency range
ಆವರ್ತನ ಪ್ರತಿಕ್ರಿಯೆ,Frequency response
ಆವರ್ತನ ಬದಲಾವಣ,Frequency shift
ಆವರ್ತನದ ವರ್ಣಪಟಲ,Frequency spectrum
ಆವರ್ತನ ಸಂಶ್ಲೇಷಕ,Frequency synthesizer
ಆವರ್ತನದ ಸಹಿಷ್ಣುತೆ,Frequency tolerance
ಆವರ್ತನ ಅನುವಾದಕ ಬಾಕ್ಸ್,Frequency translator box
ಆವರ್ತನ ಬದಲಾವಣೆ,Frequency variation
ಫ್ರೆಸಲ್ ವಲಯ,Fresnel zone
ಅಂಚೆ,Fringe-area
ಮುಂಭಾಗದ ಮುಖಮಂಟಪ,Front porch
ಪೂರ್ಣ ಆಡ್ಡರ್,Full adder
ಪೂರ್ಣ ತರಂಗ ಸರಿಪಡಿಸುವಿಕೆ,Full wave rectification
ಪೂರ್ಣ ತರಂಗ ರಿಕ್ಟಿಫೈಯರ್,Full wave rectifier
ಕಾರ್ಯ,Function
ಕಾರ್ಯ ಕೀ,Function key
ಕ್ರಿಯಾಶೀಲ ಪರೀಕ್ಷೆ,Functional testing
ಮೂಲದ,Fundamental
ಮೂಲಭೂತ ಆವರ್ತನ,Fundamental frequency
ಮೂಲಭೂತ ವೇಗ,Fundamental velocity
ಕೊಕ್ಕರೆ,Funnel
ಬೆಸುಗೆ,Fuse
ತಂತು,Fuse wire
ಅಸ್ಪಷ್ಟ ತರ್ಕ,Fuzzy logic
ಗಳಿಕೆ,Gain
ನಿಯಂತ್ರಣವನ್ನು ಗಳಿಸಿ,Gain control
ಗ್ಯಾಲೊಯಿಸ್ ಕ್ಷೇತ್ರ,Galois field
ತತ್ತ್ವ,Gamut
ಗಂಜಿ ಘನವರ್ತಿ,Gang condenser
ದಳ,Gap
ಹೆಣಕೀದಿ,Gateway
ಗೇಜ್,Gauge
ಗೌಸಿಯಾದ ಕರ್ವ್,Gaussian curve
ಗೌಸಿಯನ್ ಬಿಳಿ ಶಬ್ದ,Gaussian white noise
ಉತ್ಪಾದಕ,Generator
ಸಾಮಾನ್ಯ ಹೆಸರು,Generic name
ಜಿಯೋಸ್ಟೇಷನಲ್ ಉಪಗ್ರಹ,Geostationary satellite
ಭೌಗೋಳಿಕ ಉಪಗ್ರಹ,Geosynchronous satellite
ಬಡಿ,Glitch
ಗ್ರಾಫಿಕ್ ಕಲೆ,Graphic art
ಗ್ರಾಫಿಕ್ ಸಮೀಕರಣ,Graphic equalizer
ಹೆಗ್ಗಣ,Graphics
ಕಸಾಯಿಖಾನೆ,Graticule
ಗುರುತ್ವ ವೇಗವರ್ಧನೆ,Gravitational acceleration
ಬೂದು ಪ್ರಮಾಣ,Gray scale
ಗ್ರಿಡ್,Grid
ಗ್ರಿಡ್ ಪಕ್ಷಪಾತ,Grid bias
ಗ್ರಿಡ್ ಚಾಲನಾ ಶಕ್ತಿ,Grid driving power
ಗ್ರಿಡ್ ಹೊರಸೂಸುವಿಕೆ,Grid emission
ಗ್ರಿಡ್ ಮಾಡ್ಯುಲೇಟೆಡ್ ಕ್ಲಾಸ್ ಸಿ ಆಂಪ್ಲಿಫಯರ್,Grid modulated class C amplifier
ಕಣ್ಣುಹಾಯಿಸು,Grill
ಪುಡಿಮಾಡುವ,Grinding
ತೋಡು,Groove
ನೆಲದ ವಾಹಕತೆ,Ground conductivity
ನೆಲದ ರಿಟರ್ನ್ ಸರ್ಕ್ಯೂಟ್,Ground return circuit
ನೆಲದ ರಾಡ್ (ಅರ್ಥ್ ರಾಡ್),Ground rod (earth rod)
ನೆಲದ ಸ್ಕ್ಯಾಟರ್ ಪ್ರಸರಣ,Ground scatter propagation
ನೆಲದ ಭಾಗ,Ground segment
ನೆಲದವೆ,Ground wave
ನೆಲದ ತರಂಗ ಪ್ರಸರಣ,Ground wave propagation
ನೆಲದ ತರಂಗ ಸಂಕೇತ,Ground wave signal
ನೆಲೆಗೊಂಡಿರುವ,Grounded
ಗುಂಪುಗೂಡಿನ,Group delay
ನೆಟ್‌ವರ್ಕ್ ಮತ್ತು ವ್ಯಾಪ್ತಿಯ ಬೆಳವಣಿಗೆ,Growth of network & coverage
ಕಾವಲುಗಾರ,Guard band
ಕಾವಲುಗಾರ,Guard interval
ಗನ್ ಡಯೋಡ್,Gunn diode
ವ್ಯಕ್ತಿ,Guy
ಗೈ ವೈರ್,Guy wire
ಗೈಡ್ ಏರಿಯಲ್ ಮಾಸ್ಟ್ (ಗೈಡ್ ಆಂಟೆನಾ ಮಾಸ್ಟ್),Guyed aerial mast (guyed antenna mast)
ಗಡಿ,Hack
ಕಣ್ಣುಹಾಯುವವನು,Hacker
ಅರೆಬರೆ,Half adder
ಅರೆಚಾಪು,Half duplex
ಅರ್ಧ ಪವರ್ ಬ್ಯಾಂಡ್‌ವಿಡ್ತ್,Half power bandwidth
ಅರ್ಧ ತರಂಗ ದ್ವಿಧ್ರುವಿ,Half wave dipole
ಅರ್ಧ ತರಂಗ ಸರಿಪಡಿಸುವಿಕೆ,Half wave rectification
ಹಕ್ಕನ್ನು,Halftone
ಸುತ್ತುವರಿಯುವ ಅಂತರ,Hamming distance
ಹಾರ್ಡ್ ಡಿಸ್ಕ್ ಕ್ರ್ಯಾಶ್,Hard disc crash
ಹಾರ್ಡ್ ಡಿಸ್ಕ್ ಆಧಾರಿತ ಆಡಿಯೊ ವಿತರಣಾ ವ್ಯವಸ್ಥೆ,Hard disk based audio delivery system
ಹಾರ್ಡ್ ಡಿಸ್ಕ್ ಆಧಾರಿತ ರೆಕಾರ್ಡಿಂಗ್,Hard disk based recording
ಚರಂಡಿ,Hardware
ಹಾರ್ಡ್‌ವೇರ್ ವಿಳಾಸ,Hardware address
ಸಾಮರಸ್ಯದ,Harmonic
ಸಾಮರಸ್ಯ ಅಸ್ಪಷ್ಟತೆ,Harmonic distortion
ಸಾಮರಸ್ಯ ಹೊರಸೂಸುವಿಕೆ,Harmonic emission
ಹಾರ್ಮೋನಿಕ್ ಫಿಲ್ಟರ್ ಘಟಕ,Harmonic filter unit
ಸಾಮರಸ್ಯ ಉತ್ಪಾದಕ,Harmonic generator
ಸಾಮರಸ್ಯ,Harmonic suppressor
ಸೊಗಸು,Harmonics
ಅಪಾಯ,Hazard
ಶೀರವಾಣಿ,Head phone
ತಲೆ ಸ್ಥಳ,Head room
ಚಿರತೆ,Headend
ತಲೆಗಾರ,Header
ಶ್ರವಣ ಕಾರ್ಯವಿಧಾನ,Hearing mechanism
ಉಷ್ಣಹಾರಿ,Heat absorber
ಉಷ್ಣ ಸಮತೋಲನ,Heat balance
ಉಷ್ಣ ತಡೆಗೋಡೆ,Heat barrier
ಶಾಖ ವಾಹಕ,Heat conductor
ಉಷ್ಣಸಂಥನ,Heat sink
ಹರ್ಟ್ಜ್ (Hz),Hertz (Hz)
ಭಿನ್ನಾಭಿಪ್ರಾಯ,Heterodyne
ಹೆಟನ್ನಿನ ರಿಸೀವರ್,Heterodyne receiver
ಹೆಟೆರೊಡೈನ್ ಶಿಳ್ಳೆ (ಹೆಟೆರೊಡೈನ್ ಹಸ್ತಕ್ಷೇಪ),Heterodyne whistle (heterodyne interference)
ಕವಚ,Heuristic
ಷೂಕ್ಸಿನೀಲ್,Hexadecimal
ಕ್ರಮಾನುಗತ,Hierarchical modulation
ಹೈ-ಫೈ (ಹೆಚ್ಚಿನ ನಿಷ್ಠೆ),Hi-Fi (high fidelity)
ಉನ್ನತ ವರ್ಧಕ,High boost
ಹೆಚ್ಚಿನ ಆವರ್ತನ,High frequency
ಹೆಚ್ಚಿನ ಆವರ್ತನ ಆಂದೋಲನ,High frequency oscillation
ಹೆಚ್ಚಿನ ಆವರ್ತನ ಪ್ರತಿಕ್ರಿಯೆ,High frequency response
ಉನ್ನತ ಮಟ್ಟದ ಕಾರ್ಯಕ್ರಮ ಭಾಷೆ,High level programme language
ಹೈ ಪಾಸ್ ಫಿಲ್ಟರ್,High pass filter
ಹೈ ಪವರ್ ಟ್ರಾನ್ಸ್ಮಿಟರ್,High power transmitter
ಉತ್ತಮ ಗುಣಮಟ್ಟದ ಸ್ವಾಗತ,High quality reception
ಹೆಚ್ಚಿನ ವೇಗದ ಸಂಪರ್ಕ,High speed connectivity
ಹೆಚ್ಚಿನ ವೇಗದ ಡೇಟಾ ವ್ಯವಸ್ಥೆ,High speed data system
ಹಂದಿಯ ಕುರಿತ,Histogram
ಮುಖ ಪುಟ,Home page
ಕೊಕ್ಕೆ,Hook
ಹುಕ್ ಅಪ್ ತಂತಿ,Hook up wire
ಸಮತಲ ಬ್ಲ್ಯಾಕೌಟ್ ಅವಧಿ,Horizontal blackout period
ಸಮತಲ ಖಾಲಿ,Horizontal blanking
ಸಮತಲ ವ್ಯಾಖ್ಯಾನ (ಸಮತಲ ರೆಸಲ್ಯೂಶನ್),Horizontal definition (horizontal resolution)
ಸಮತಲ ವಿಚಲನ ಆಂದೋಲನ,Horizontal deflection oscillation
ಸಮತಲ ಮಾರ್ಗ,Horizontal line
ಸಮತಲ ವಿಭಾಗ,Horizontal section
ಸಮತಲ ಸ್ವೀಪ್ ಸರ್ಕ್ಯೂಟ್,Horizontal sweep circuit
ಕೊಂಬಿನ ಚಮಚ,Horn loudspeaker
ಅತಿಥೆಯ,Host
ತಿರಸ್ಕಾರ,Hot spot
ಮನೆ ಕಂಟಿಮಿ,House keeping
ಕೇಂದ್ರ,Hub
ವರ್ಣ,Hue
ಹಫ್ಮನ್ ಕೋಡಿಂಗ್,Huffman coding
ತಗ್ಗಿಸು,Hum
ಮಾನವ ಆಡಿಯೊ ಗ್ರಹಿಕೆ,Human audio perception
ಮಾನವ ಆಡಿಯೊ ವ್ಯವಸ್ಥೆ,Human audio system
ಮಾನವ ಶ್ರವಣ ಕಾರ್ಯವಿಧಾನ,Human hearing mechanism
ಮಾನವ ವೀಡಿಯೊ ಗ್ರಹಿಕೆ,Human video perception
ಆರ್ದ್ರತೆ,Humidity
ಸಂಕರಜದ,Hybrid
ಹೈಬ್ರಿಡ್ ವೃತ್ತಿ,Hybrid circuit
ಹೈಬ್ರಿಡ್ ಇಂಟರ್ಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್,Hybrid intergrated circuit
ಜಲಮಾಪಕ,Hydrometer
ಅತಿರೇಕ,Hyper
ಅಧಿಕ ಮಾಧ್ಯಮಗಳು,Hyper media
ಅತಿರೇಕದ ಪಠ್ಯ,Hyper text
ಅತ್ಯಲ್ಪ ಲಿಖಿತ,Hyperlink
ಐಕಾನ್,Icon
ಗುರುತಿಸುವಿಕೆ,Identification
ಗುರುತಿಸಿಕೊಳ್ಳುವಿಕೆ,Identifier
ಹಾರಿಹೋಗು,Ignite
ಹಾರಿಹೋಗುವ,Ignition
ಪ್ರಕಾಶಮಾನ,Illuminance
ಪ್ರಕಾಶ,Illumination
ಚಿತ್ರ,Image
ಚಿತ್ರದ ಆಂಟೆನಾ,Image antenna
ಚಿತ್ರಣ,Image capture
ಚಿತ್ರಕೃಡು,Image iconoscope
ಚಿತ್ರದ ನಕ್ಷೆ,Image map
ಚಿತ್ರ,Image orthicon
ಚಿತ್ರ ಸಂಸ್ಕರಣೆ,Image processing
ಚಿತ್ರ ಸೆಟ್ಟರ್,Image setter
ಕಾಲ್ಪನಿಕ,Imaginary
ಪ್ರತಿರೋಧ,Impedance
ಪ್ರತಿರೋಧ ಹೊಂದಾಣಿಕೆ,Impedance matching
ಪ್ರತಿರೋಧ ಹೊಂದಾಣಿಕೆಯ ಸರ್ಕ್ಯೂಟ್,Impedance matching circuit
ಪ್ರತಿರೋಧ ಹೊಂದಾಣಿಕೆ,Impedance mismatch
ಮುಕ್ತ ಸ್ಥಳದ ಪ್ರತಿರೋಧ,Impedance of free space
ಪ್ರತಿರೋಧ ರೂಪಾಂತರ,Impedance transformation
ಆಮದು,Import
ಕಳೆಯಾದ,Impregnated
ವೋಲ್ಟೇಜ್ ಅನ್ನು ಪ್ರಭಾವಿಸಿ,Impress voltage
ಪ್ರಚೋದನೆ,Impulse
ಪ್ರಚೋದಕ ಪ್ರತಿಕ್ರಿಯೆ,Impulse response
ಅಶುದ್ಧ ವಾಹಕತೆ,Impurity conductivity
ಅಶುದ್ಧ ಅರೆವಾಹನ,Impurity semiconduction
ನಿಷ್ಪಲವಾದ,Inactive
ನಿಷ್ಕ್ರಿಯ ಕಿಟಕಿ,Inactive window
ಕೇಳಿಸಲಾಗದ,Inaudible
ಉಚ್ಚಾರೆ,Incandescence
ಘಟನೆ ರೇ,Incident ray
ಸೇರ್ಪಡೆ,Inclusion
ಒಳಬರುವ ಸಂಕೇತ,Incoming signal
ಸೂಚನೆ,Indicator
ಸ್ಥಳೀಯ,Indigenous
ಸ ೦ ತಾನು,Inductance
ಪ್ರಚೋದಕ-ವಿಶ್ವಾಸ,Inductive-reactance
ಉರಿಯುವ ವಸ್ತು,Inflammable material
ಮಾಹಿತಿಯುಕ್ತ,Infor patch
ಮಾಹಿತಿ,Information
ಮಾಹಿತಿ ವಾಸ್ತುಶಿಲ್ಪ,Information architecture
ಮಾಹಿತಿ ಬಿಟ್,Information bit
ಮಾಹಿತಿ ಅಂಕಿಯ,Information digit
ಮಾಹಿತಿ ಕಿಯೋಸ್ಕ್,Information kiosk
ಮಾಹಿತಿ ಪ್ರಕ್ರಿಯೆ,Information process
ಮಾಹಿತಿ ತಂತ್ರಜ್ಞಾನ,Information technology
ನಾಚಿಕೆಗೇಡಿ,Infotainment
ಅತಿಕ್ರಮತೆ ವಿಕಿರಣ,Infrared radiation
ಮೂಲಸೌಕರ್ಯ,Infrastructure
ಸೇವಿಸು,Ingest
ಪದಾರ್ಥಗಳು,Ingredients
ಪ್ರಾರಂಭದ ಪದ (ಐಡಬ್ಲ್ಯೂ),Initialization word (IW)
ಆಂತರಿಕ ಸಂಕೇತಗಳು,Inner codes
ಆವಿಷ್ಕಾರದಲ್ಲಿ,Innovation
ಒಳಕ್ಕೆ,Input
ಇನ್ಪುಟ್ ಸಾಲು,Input line
ಇನ್ಪುಟ್ ಘಟಕ,Input unit
ಇನ್ಪುಟ್ ವೋಲ್ಟೇಜ್,Input voltage
ಇನ್ಪುಟ್ output ಟ್ಪುಟ್,Input-output
ಸೇರಿಸು,Insert
ಒಳಸೇರಿಸುವಿಕೆಯ ನಷ್ಟ,Insertion loss
ಅನುಸ್ಥಾಪನ,Installation
ತತ್ಕ್ಷಣ ವೋಲ್ಟೇಜ್,Instantaneous voltage
ಸೂಚನಾ,Instruction
ನಿರೋಧಕ ವಸ್ತು,Insulating material
ನಿರೋಧನ,Insulation
ನಿರೋಧನ ಪ್ರತಿರೋಧ,Insulation resistance
ನಿರಂಕುಶಾಧಿಕಾರಿ,Insulator
ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್,Integrated circuit
ನೆಟ್‌ವರ್ಕ್ ಅನ್ನು ಸಂಯೋಜಿಸಲಾಗುತ್ತಿದೆ,Integrating network
ಸಂಯೋಜಕ,Integrator
ಬುದ್ಧಿಶಕ್ತಿ,Intelligence
ತೀವ್ರತೆ,Intensity
ಮಾತಿನ ತೀವ್ರತೆ,Intensity of speech
ಅಂತರ ಚಾನಲ್ ಹಸ್ತಕ್ಷೇಪ,Inter channel interference
ಮಧ್ಯಸ್ಥಗಾರ,Interleave
ಪರಸ್ಪರ ಕ್ರಿಯೆ,Interaction
ಸಂರತ್ವ,Interactivity
ಅಂತರ್ವ್ಯಾಪೆ,Intercom
ಪರಸ್ಪರ ಸಂಬಂಧ,Interconnectivity
ಅಂತರಸಂಪರ,Interface
ಇಂಟರ್ಫೇಸ್ ಸ್ಕ್ಯಾನಿಂಗ್,Interface scanning
ಹಸ್ತಕ್ಷೇಪ,Interference
ಹಸ್ತಕ್ಷೇಪ ವಲಯ,Interference zone
ಚಾನಲ್ ಅನ್ನು ಮಧ್ಯಪ್ರವೇಶಿಸುತ್ತಿದೆ,Interfering channel
ಹಸ್ತಕ್ಷೇಪ ಆವರ್ತನ,Interfering frequency
ರೇಡಿಯೋ ಆವರ್ತನ ಸಿಗ್ನಲ್ ಅನ್ನು ಹಸ್ತಕ್ಷೇಪ ಮಾಡುವುದು,Interfering radio frequency signal
ಅಡ್ಡಿ,Interframe
ಮಧ್ಯಸ್ಥಗಾರ,Interleave
ಅಂತರ್ವರ್ಧಕ,Interleaved
ಇಂಟರ್ಲೀವ್ಡ್ ಸ್ಟ್ರೀಮ್,Interleaved stream
ಅಂತರ್ವರ್ಧಕ,Interleaver
ಒಳನೋಟವುಳ್ಳ,Interleaving
ಒಳನೋಟವುಳ್ಳ,Interleaving
ಇಂಟರ್ಲೀವಿಂಗ್ ಅವಧಿ,Interleaving period
ಇಂಟರ್ಲಾಕ್ ಸರ್ಕ್ಯೂಟ್,Interlock circuit
ಇಂಟರ್ಲಾಕ್ ಸ್ವಿಚ್,Interlock switch
ಅಂತರ್ವರ್ಧಕ,Interlocking
ಮಧ್ಯಂತರ ವೈಫಲ್ಯ,Intermediate failure
ಮಧ್ಯಂತರ ಆವರ್ತನ,Intermediate frequency
ಮಧ್ಯಂತರ ಆವರ್ತನ ಆಂದೋಲಕ,Intermediate frequency oscillator
ಪ್ರತಿಶಮನದ,Intermittent
ಮಧ್ಯಂತರ ಪ್ರವಾಹ,Intermittent current
ಅಂತರಗಣನೆ,Intermodulation
ಇಂಟರ್ಮೋಡ್ಯುಲೇಷನ್ ಅಸ್ಪಷ್ಟತೆ,Intermodulation distortion
ಇಂಟಿಡ್ಯುಲೇಶನ್ ಹೊರಸೂಸುವಿಕೆ,Intermodulation emission
ಇಂಟರಲ್ಫುಲೇಷನ್ ಪರೀಕ್ಷೆ,Intermodulation test
ಅಂತರ್ಜಾಲ,Internet
ಇಂಟರ್ನೆಟ್ ಪ್ರಸಾರ,Internet broadcasting
ಇಂಟರ್ನೆಟ್ ಚಾಟಿಂಗ್,Internet chatting
ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್ ಸ್ಟ್ಯಾಕ್,Internet protocol stack
ಅಂತರ್ಜಾಲ ರೇಡಿಯೋ,Internet radio
ಅಂತರ್ಜಾಲ ಸ್ಟ್ರೀಮಿಂಗ್,Internet streaming
ಇಂಟರ್ನೆಟ್ ವೀಡಿಯೊ,Internet video
ಪರಸ್ಪರ ಕಾರ್ಯಸಾಧ್ಯತೆ,Interoperability
ರಾಕ್ಷಸ,Interpolation
ವ್ಯಾಖ್ಯಾನಕಾರ,Interpreter
ಅಡಚಣೆ,Interrupt
ಅಡಚಣೆ,Interruption
ಅಡಚಣೆದಾರ,Interruptor
ಮಧ್ಯಂತರ,Interval
ಬಿಲ್ಲೆ,Intracoding
ಒಳಭಾಗ,Intraframe
ಅಂತಃಪ್ರವಾಹ,Intranet
ಅಂತಃಪ್ರವೇಶ,Intrapicture
ಇಂಟ್ರಾವೆಬ್,Intraweb
ಆಂತರಿಕ ಅರೆವಾಹಕ,Intrinsic semiconductor
ವಿಲೋಮ ಪ್ರವಾಹ,Inverse current
ವಿಲೋಮ ಪ್ರಾದೇಶಿಕ ಕಾರ್ಯಾಚರಣೆ,Inverse spatial operate
ತಲೆಕೆಳಗಾದ,Inverted
ತಲೆಕೆಳಗಾದ ಎಲ್ ಆಂಟೆನಾ,Inverted L antenna
ತಲೆಕೆಳಗಾದ ವಿ ಆಂಟೆನಾ,Inverted V antenna
ವಶಪಡಿಸಿಕೊಳ್ಳುವವನು,Inverter
ಅಕ್ರಮವಾದ,Irregular
ಅಪ್ರಸ್ತುತ,Irrelevant element
ಪ್ರತ್ಯೇಕ ಜಾಲ,Isolation network
ಪ್ರತ್ಯೇಕಿಸುವವನು,Isolator
ದಮ್ಮಗ,Jammer
ಕಟುಕ,Jamming
ದರ್ಜಿ ಫೈಲ್,Jargon file
ಜಾವಾ ಸ್ಕ್ರಿಪ್ಟ್,Java script
ಕನ್ನಡಿಯ,Jingle
ಗಲಿಬಿಲಿ,Jitter
ಸೇರುವವನು,Joiner
ಜಂಟಿ,Joint
ಕಲುಷಿತ,Jointed
ಜಿಗಿತಗಾರ,Jumper
ಮಂಜುಗಡ್ಡ,Junk
ಅನಗತ್ಯ ಪತ್ರ,Junk mail
ಪಟಲ,Kernel
ಕೀಲಿ,Key
ಕೀಲಿ ಹಲಗೆ,Keyboard
ಮನವಿ,Keyer
ಕಶೇಟು,Keynote
ಕಿಲೋಸೈಕಲ್,Kilocycle
ಕಿಲೋವೋಲ್ಟ್,Kilovolt
ಕಿಲೋವ್ಯಾಟ್,Kilowatt
ಚಲನಶಾಸ್ತ್ರ,Kinematics
ಮೊಣಕಾಲಿನ ವೋಲ್ಟೇಜ್,Knee point voltage
ಗುಬ್ಬಿ,Knob
ಜ್ಞಾನದ ತಳಹದಿ,Knowledge base
ಜ್ಞಾನ ನಿರೂಪಣೆ,Knowledge representation
ಎಲ್ ನೆಟ್‌ವರ್ಕ್,L network
L ವಿಭಾಗ ಫಿಲ್ಟರ್,L section filter
ಮಂದಗತಿ ಮತ್ತು ಸೀಸ,Lag and lead
ಹಿಂದುಳಿದ ಪ್ರವಾಹ,Lagging current
ಮಂದಗತಿಯ ವಿದ್ಯುತ್ ಅಂಶ,Lagging power factor
ಹಾಳಾದ,Laminated
ದೀಪ,Lamp
ಅಬ್ಬರ,Laptop
ಲೇಸರ್ ಆವರ್ತನ,Laser frequency
ಸುಪ್ತ ದೋಷ,Latent error
ಸುಪ್ತ ಶಾಖ,Latent heat
ಅಕ್ಷಾಂಶ,Latitude
ಹರಿ,Layer
ಲೆಔಟ್,Layout
ವಿನ್ಯಾಸ,Layout plan
ಮುನ್ನಡೆಸಿಸು,Lead
ಪ್ರಮುಖ ಹಂತ,Leading phase
ಸೋರಿಕೆ ಪುರಾವೆ,Leak proof
ಸೋರಿಕೆ,Leakage
ಗುತ್ತಿಗೆ ಸರ್ಕ್ಯೂಟ್,Leased circuit
ಮಸೂರ,Lens
ಸಮಗ್ರ ಸೂಚಕ,Level indicator
ಲಘು ನಿಯಂತ್ರಣ,Light control
ತಿಳಿ ಪೆನ್ನು,Light pen
ಮಿಂಚಿನ ಬಂಧಕ,Lightning arrester
ಮಿತಿಗೊಳಿಸು,Limiter
ಆಂಪ್ಲಿಫೈಯರ್ ಅನ್ನು ಸೀಮಿತಗೊಳಿಸುವುದು,Limiting amplifier
ರೇಖೆಯ ನಷ್ಟ,Line loss
ರೇಖೆಯ ಶಬ್ದ,Line noise
ದೃಷ್ಟಿ,Line of sight
ರೇಖೆಯ ಹಂತ,Line phase
ಸಾಲು ಹರಡುವಿಕೆ,Line transmission
ರೇಖೆಯನ್ನು ಇಳಿಸಲಾಗಿಲ್ಲ,Line unloaded
ರೇಖೀಯ ಪರಿಮಾಣ,Linear quantiser
ರೇಖಾತ್ವ,Linearity
ಸಾಲು ಸಹಭಾಗಿ,Line-coaxial
ಸಾಲಿನ,Line-equaliser
ಸಾಲು ಆವರ್ತನ,Line-frequency
ಸಾಲು-ಉಚ್ಚಾರಣೆ,Line-impedance
ಸಾಲು-ತ್ರೈಮಾಸಿಕ ತರಂಗಾಂತರ,Line-quarter wavelength
ಮರ,Link
ಕೊಂಡಿ,Linker
ತುಟಿಯೊಳಗಿರುವ,Lip-microphone
ನೇರ ಪ್ರಸಾರ,Live broadcast
ಲೈವ್ ಸರ್ಕ್ಯೂಟ್,Live circuit
ನೇರ ಕಾರ್ಯಕ್ರಮ,Live programme
ಹೊರೆ,Load
ಲೋಡ್ ಸಾಮರ್ಥ್ಯ,Load capacity
ಸಾಗಿಸುವ ಸಾಮರ್ಥ್ಯವನ್ನು ಲೋಡ್ ಮಾಡಿ,Load carrying capacity
ಲೋಡ್ ವಿಶಿಷ್ಟ,Load characteristic
ಪ್ರತಿರೋಧವನ್ನು ಲೋಡ್ ಮಾಡಿ,Load impedance
ತುಂಬಿರುವ,Loaded
ತುಂಬುವವನು,Loader
ಲೋಡ್ ಮಾಡುವುದು,Loading
ಸುರುಳಿಯನ್ನು ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ,Loading coil
ಹೊರೆ ಪರೀಕ್ಷೆ,Load-test
ಹಾಲೆ,Lobe
ಹಾಲೆ ಆಂಟೆನಾ,Lobe antenna
ಸ್ಥಳೀಯ ಪ್ರದೇಶ ಜಾಲ,Local area network
ಸ್ಥಳೀಯ ಬ್ಯಾಟರಿ,Local battery
ಸ್ಥಳೀಯ ಆಂದೋಲನಕಾರ,Local oscillator
ಬ ೦ ದಿಸು,Log
ಲಾಗ್ ಪುಸ್ತಕ,Log book
ಲಾಗ್ ಇನ್ ಮಾಡಿ (ಲಾಗ್ ಆನ್ ಮಾಡಿ),Log in (log on)
ಲಾಗ್ ಆಫ್ ಮಾಡಿ (ಲಾಗ್ .ಟ್ ಮಾಡಿ),Log off (log out)
ಹಾಳೆ,Log sheet
ಲಾಗರಿಥಮ್,Logarithm
ಲಾಗರಿಥಮಿಕ್ ಆಂಪ್ಲಿಫಯರ್,Logarithmic amplifier
ಲಾಗರಿಥಮಿಕ್ ಅನುಪಾತ,Logarithmic ratio
ಲಾಗರಿಥಮಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ,Logarithmic response
ಲಾಗರಿಥಮಿಕ್ ಪ್ರಮಾಣ,Logarithmic scale
ಕಪ್ಪೆ,Logging
ತರ್ಕ,Logic
ತರ್ಕ ದ್ವಾರ,Logic gate
ತರ್ಕ ಕಾರ್ಯಾಚರಣೆ,Logic operation
ತಾರ್ಕಿಕ,Logical
ತಾರ್ಕಿಕ ಚೌಕಟ್ಟು,Logical frame
ಲೋಗಾ ಒಳಹರಿ,Logo inserter
ರೇಖಾಂಶ,Longitude
ಕುಣಿಕೆ,Loop
ಲೂಪ್ ಆಂಟೆನಾ,Loop antenna
ಲೂಪ್ ಲಾಭ,Loop gain
ಲೂಪ್ ಪರೀಕ್ಷೆ,Loop test
ಸಡಿಲ ಸಂಪರ್ಕ,Loose contact
ಸಡಿಲ ಜೋಡಣೆ,Loose coupling
ನಷ್ಟವಿಲ್ಲದ ಆಂಟೆನಾ,Lossless antenna
ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ,Lossless compression
ನಷ್ಟದ ಸಂಕೋಚನ,Lossy compression
ಜೋರಾಗಿ (ಧ್ವನಿ),Loudness (sound)
ಮೋಡಿಮಾಡುವ,Loudspeaker
ಕಡಿಮೆ ಆವರ್ತನ,Low frequency
ಕೆಳಮಟ್ಟದ ಭಾಷೆ,Low level language
ಕಡಿಮೆ ನಷ್ಟ ಫೀಡರ್,Low loss feeder
ಕಡಿಮೆ ನಷ್ಟ ಹೊಂದಿಕೊಳ್ಳುವ ಏಕಾಕ್ಷ ಕೇಬಲ್,Low loss flexible coaxial cable
ಕಡಿಮೆ ಶಬ್ದ ರಿಸೀವರ್,Low noise receiver
ಕಡಿಮೆ ಕಕ್ಷೆಯ ಉಪಗ್ರಹ,Low orbitting satellite
ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್,Low pass filter
ಕಡಿಮೆ ಪ್ರತಿಕ್ರಿಯಾತ್ಮಕ ಅರ್ಥ,Low reactance earthing
ಕಡಿಮೆ ಪ್ರತಿರೋಧ ಮಾರ್ಗ,Low resistance path
