Assamese,Gujarati
ভাৰ্চুৱেল (ছদ্ম) মেমৰি লিখা,વર્ચ્યુઅલ (સ્યુડો) મેમરી લેખન
বিভ্ৰান্তিকৰ সঁহাৰি,ભ્રામક પ્રતિભાવ
ভাৰ্চুৱেল সংকেত,વર્ચ્યુઅલ સિગ્નલ
বেজী দিয়া,ઈન્જેક્શન
শ্ৰেণী নিয়ম সূচক,વર્ગ નિયમ સૂચક
শ্ৰেণী নিয়ম ডিভাইচ,વર્ગ નિયમ ઉપકરણ
বৰ্গমূল,વર્ગમૂળ
বৰ্গক্ষেত্ৰৰ তৰংগ,ચોરસ તરંગ
বৰ্গ তৰংগ দোলক,ચોરસ તરંગ ઓસિલેટર
স্থিৰতা কাৰক,સ્થિરતા પરિબળ
বহনক্ষমতা পুনৰ বিনিয়োগ,ટકાઉપણું પુનઃરોકાણ
স্থিতিশীলতা,સ્થિરીકરણ
ষ্টেবিলাইজাৰ নেটৱৰ্ক,સ્ટેબિલાઇઝર નેટવર્ક
"ষ্টেক, ষ্টেক","સ્ટેક, સ્ટેક"
মন পৰিচালক,મન દિગ્દર્શક
পদক্ষেপৰ দক্ষতা,પગલું કાર્યક્ષમતા
সমান্তৰাল সময়,સમાંતર સમય
মানক প্ৰসাৰণ মডুলেচন,પ્રમાણભૂત કંપનવિસ્તાર મોડ્યુલેશન
মানক কোষ,પ્રમાણભૂત કોષ
মানক বিচ্যুতি,પ્રમાણભૂત વિચલન
মানক TTL,માનક TTL
জৰুৰীকালীন শক্তি ব্যৱস্থা,કટોકટી પાવર સિસ્ટમ
স্থিৰ তৰংগ,સ્થિર તરંગ
স্থিৰ তৰংগ অনুপাত,સ્થિર તરંગ ગુણોત્તર
দূৰত্বৰ অনুপাত,અંતર ગુણોત્તર
ষ্টাৰ্ট বিট,થોડી શરૂઆત કરો
আৰম্ভণিৰ নাড়ী,પ્રારંભિક પલ્સ
অৱস্থানৰ ডায়েগ্ৰাম,સ્થિતિ રેખાકૃતિ
অৱস্থা-পৰিৱৰ্তন ডায়াগ্ৰাম,સ્થિતિ-સંક્રમણ રેખાકૃતિ
ৰূপান্তৰযোগ্য ফিল্টাৰ,કન્વર્ટિબલ ફિલ્ટર
স্থিতিশীল আখৰ,સ્થિર પાત્ર
স্থায়ী বিদ্যুৎ,સ્થિર વીદ્યુત
স্থায়ী স্মৃতিশক্তি কোষ,કાયમી મેમરી સેલ
ষ্টেটিক ৰেণ্ডম এক্সেছ মেমৰি,સ્ટેટિક રેન્ડમ એક્સેસ મેમરી
ষ্টেটাছ ৰেজিষ্টাৰ,સ્થિતિ રજીસ્ટર
অৱস্থা চিহ্ন,સ્થિતિ ચિહ્ન
অৱস্থান টাৰ্মিনেল,POS ટર્મિનલ
ষ্টিয়াৰিং লজিক,સ્ટીયરિંગ તર્ક
স্তৰযুক্ত সংযোগস্থল,ટાયર્ડ જંકશન
ষ্টেপ সূচক প্ৰফাইল,પગલું સૂચક પ્રોફાઇલ
ষ্টেপ ৰেচপন্স,પગલું પ્રતિભાવ
স্তৰভিত্তিক,ટાયર્ડ
ষ্টেপাৰ মটৰ,સ્ટેપર મોટર
ষ্টেৰিঅ&#39; ইকুইলেটেৰেল,સ્ટીરિયો સમભુજ
ষ্টেৰিঅ&#39; ৰিচিভাৰ ফ্ৰিকুৱেন্সি,સ્ટીરિયો રીસીવર આવર્તન
টাইট কাপলিং,ચુસ્ત જોડાણ
ব্ৰেক বেণ্ড,બ્રેક બેન્ડ
সংৰক্ষণ বিলম্ব,સંગ્રહ વિલંબ
সংৰক্ষণ মেমৰি,સંગ્રહ મેમરી
"সংৰক্ষণৰ সময়, সময়","સંગ્રહ સમય, સમય"
ষ্ট্ৰেইন গেজ,તાણ માપક
অবাঞ্চিত ধৰি ৰখা,અનિચ્છનીય હોલ્ડિંગ
তাঁৰ,તાર
সংৰক্ষণ CRO,સંગ્રહ CRO
ষ্ট্ৰ&#39;ব,સ્ટ્રોબ
ষ্ট্ৰ&#39;ব বৰ্তনী,સ્ટ્રોબ સર્કિટ
ইনডাক্টিভ পালছ,પ્રેરક પલ્સ
ষ্ট্ৰ&#39;ক টাৰ্মিনেল,સ્ટ્રોક ટર્મિનલ
ষ্ট্ৰ&#39;ব&#39;স্কপিক গোলাকাৰ একক,સ્ટ્રોબોસ્કોપિક ગોળા એકમ
stub,સ્ટબ
স্থবিৰ হৈ পৰিছে,લૉક
স্থবিৰ পৰিশোধন,સ્થિર ગાળણ
শ্বুক,હચમચી ગયો
বাহক,વાહક
উপৰুটিন,સબરૂટિન
ব্যাকৰণগত আখৰৰ মিশ্ৰণ,વ્યાકરણીય પાત્ર મિશ્રણ
subjunctive,સબજેક્ટિવ
"আণ্ডাৰলে, ছাবষ্ট্ৰেট","અન્ડરલે, સબસ્ટ્રેટ"
হাত বিয়োগ কৰা,હાથ બાદબાકી
বিয়োগ কৰা হৈছে,બાદબાકી
প্ৰগতিশীল আনুমানিককৰণ,પ્રગતિશીલ અંદાજ
কালক্ৰমিক আনুমানিক adc,કાલક્રમિક અંદાજ adc
হঠাতে বায়ুমণ্ডলীয় বিক্ষিপ্ততা,અચાનક વાતાવરણીય વિક્ષેપ
এডাৰ এম্প্লিফায়াৰ,ઉમેરનાર એમ્પ્લીફાયર
চুপাৰ বিটা ট্ৰেঞ্জিষ্টৰ,સુપર બીટા ટ્રાન્ઝિસ્ટર
চূড়ান্ত কম্পিউটাৰ,અંતિમ કમ્પ્યુટર
চুপাৰ কণ্ডাক্টৰ,સુપર કંડક્ટર
হাইপাৰহাইব্ৰিড ৰিচিভাৰ,હાઇપરહાઇબ્રિડ રીસીવર
চুপাৰ হেটেৰ&#39;ডাইন তত্ত্ব,સુપર હેટરોડીન થિયરી
অভাৰপাইপ লাইন প্ৰচেছৰ,ઓવરપાઇપ લાઇન પ્રોસેસર
চুপাৰ স্কেলাৰ প্ৰচেছৰ,સુપર સ્કેલર પ્રોસેસર
আৰোপ উপপাদ্য,આરોપણ પ્રમેય
ফিড ভল্টেজ বাদ দিয়াৰ অনুপাত,ફીડ વોલ્ટેજ બાકાત ગુણોત્તર
সহায়ক চিপ,સહાયક ચિપ
বাহক মডুলেচন বন্ধ কৰক,વાહક મોડ્યુલેશન બંધ કરો
পৃষ্ঠীয় শব্দ তৰংগ,સપાટીની ધ્વનિ તરંગ
পৃষ্ঠা বাধা,પૃષ્ઠ અવરોધ
পৃষ্ঠা বাৰ ডিটেক্টৰ,પૃષ્ઠ બાર ડિટેક્ટર
পৃষ্ঠা চাৰ্জ,પૃષ્ઠ ચાર્જ
পৃষ্ঠা পদক্ষেপ ষ্ট্ৰিম,પૃષ્ઠ પગલું સ્ટ્રીમ
ইনষ্টল কৰা ডিভাইচ,ઇન્સ્ટોલ કરેલ ઉપકરણ
পৃষ্ঠা সংস্থাপিত প্ৰযুক্তি,પૃષ્ઠ સ્થાપિત ટેકનોલોજી
ঢৌ,ઉછાળો
চাৰ্জ কাৰেণ্ট,ઉછાળો પ્રવાહ
বুষ্ট ইম্পিডেন্স,વધારો અવબાધ
চাৰ্জ প্ৰটেক্টৰ,સર્જ રક્ષક
বৃদ্ধিৰ পঞ্জীয়ন,વૃદ્ધિ રજીસ્ટર
শান্তকাৰী,શામક
চাৰ্জ ভল্টেজ,સર્જ વોલ્ટેજ
প্ৰতিক্ৰিয়াশীলতা,પ્રતિભાવ
সংবেদনশীলতা,સંવેદનશીલતા
ৰেজিষ্টৰ ভল্টেজ,રેઝિસ્ટર વોલ્ટેજ
সোয়ুজ টাৰ্মিনেল,સોયુઝ ટર્મિનલ
স্প্ৰেড জেনেৰেটৰ,ચાહક જનરેટર
প্ৰস্তুতিমূলক একক,પ્રારંભિક એકમ
দোলন,ઓસિલેશન
ডোলান চক,ડોલન ચોક
চুইচ ব্ৰেকাৰ,સ્વીચ બ્રેકર
চুইচ কৰা কেপাচিটৰ,સ્વિચ કરેલ કેપેસિટર
চুইচ কৰা লাভ এম্প্লিফায়াৰ,સ્વિચ કરેલ ગેઇન એમ્પ્લીફાયર
চুইচিং,સ્વિચિંગ
বীজগণিত সলনি কৰা,બીજગણિત સ્વિચિંગ
চুইচিং চাৰ্কিট,સ્વિચિંગ સર્કિટ
চুইচিং পাৱাৰ চাপ্লাই,સ્વિચિંગ પાવર સપ્લાય
চুইচিং নিয়ন্ত্ৰক,સ્વિચિંગ રેગ્યુલેટર
চুইচিং তৰংগ আকৃতি,સ્વિચિંગ વેવફોર્મ
চুইচ কৰা প্ৰগ্ৰেমেবল টাইমাৰ,સ્વિચ કરેલ પ્રોગ્રામેબલ ટાઈમર
চিহ্ন,હસ્તાક્ષર
চিহ্ন সময়কাল,પ્રતીક સમયગાળો
প্ৰতীকী লেবেল,પ્રતીકાત્મક લેબલ
সমকালীন বিভাজক,સિંક્રનસ વિભાજક
সমকালীন বৰ্তনী,સિંક્રનસ સર્કિટ
সমকালীন সংকেত,સિંક્રનસ સિગ્નલ
সমন্বয়ক,સિંક્રોનાઇઝર
সমকালীন কেলকুলেটৰ,સિંક્રનસ કેલ્ક્યુલેટર
সমকালীন ডিটেক্টৰ,સિંક્રનસ ડિટેક્ટર
সমকালীন সংক্ৰমণ,સિંક્રનસ ટ્રાન્સમિશન
সমকালীন ধৰা পেলোৱা,સિંક્રનસ શોધ
বাক্য গঠন,વાક્ય રચના
ফ্ৰিকুৱেন্সি চিন্থেচাইজাৰ,ફ્રીક્વન્સી સિન્થેસાઇઝર
"শৰীৰৰ ডিজাইন, ব্যৱস্থাৰ ডিজাইন","શરીર ડિઝાઇન, સિસ્ટમ ડિઝાઇન"
টি-পাই ৰূপান্তৰসমূহ,ટી-પાઇ રૂપાંતરણો
"টেকোমিটাৰ, ঘূৰ্ণনীয় ভল্টমিটাৰ","ટેકોમીટર, રોટેશનલ વોલ્ટમીટર"
ঠেংৰ ধাৰা,પૂંછડીનો પ્રવાહ
টেংক বৰ্তনী,ટાંકી સર્કિટ
টেন্টালাম কেপাচিটৰ,ટેન્ટેલમ કેપેસિટર
বহিষ্কাৰ কৰা,હકાલપટ્ટી
টেপ পুনৰাবৃত্তি,ટેપ રિપ્લે
"ৰিমুভাৰ, এক্সট্ৰেক্টৰ","રીમુવર, ચીપિયો"
tarbel পৃষ্ঠা,tarbel પાનું
টি-সংযোগকাৰী,ટી-કનેક્ટર
টেলিডেল্টাছ কাগজ,ટેલિડેલ્ટસ કાગળ
ট্যুৰ জোখ-মাখ,પ્રવાસ માપન
"টেলিফোনি, টেলিফোনি","ટેલિફોની, ટેલિફોની"
টেলিগ্ৰাফ,ટેલિગ્રાફર
"টেলিভিছন, দূৰদৰ্শন","ટેલિવિઝન, દૂરદર્શન"
টেলিভিছনৰ কেমেৰা,ટેલિવિઝન કેમેરા
টেলিভিছন ৰিচিভাৰ,ટેલિવિઝન રીસીવર
টেলিগন উপপাদ্য,ટેલિગોન પ્રમેય
টেট্ৰ&#39;ড,ટેટ્રોડ
তাপ ক্ষতিপূৰণ,ગરમીનું વળતર
"ৰাভা, স্ফটিক","રવા, સ્ફટિક"
তাপ-ভোল্টেজ ৰূপান্তৰক,હીટ-વોલ્ટેજ કન્વર્ટર
অস্থায়ী তথ্য পঞ্জীয়ন,કામચલાઉ ડેટા રજિસ્ટર
টাৰ্মিনেল,ટર્મિનલ
পৰীক্ষাৰ সীহ,પરીક્ષણ લીડ
পৰীক্ষা সংকেত,પરીક્ષણ સંકેત
চতুৰ্থ পৰমাণু,ચતુર્થાંશ અણુ
তাপীয় পানীৰ বৈ যোৱা,થર્મલ વહેણ
তাপীয় পৃথকীকৰণ,થર્મલ આઇસોલેશન
"তাপীয় শব্দ, তাপীয় শব্দ","થર્મલ અવાજ, થર્મલ અવાજ"
তাপীয় অক্সিডেচন,થર્મલ ઓક્સિડેશન
তাপ প্ৰতিৰোধ ক্ষমতা,થર્મલ પ્રતિકાર
তাপীয় পলায়ন,થર્મલ એસ્કેપ
তাপ বিৰতি,ગરમી વિરામ
তাপীয় স্থিৰতা,થર્મલ સ્થિરતા
তাপীয় নিৰ্গমন,થર્મિઓનિક ઉત્સર્જન
তাপ প্ৰতিৰোধ ক্ষমতা,ગરમી પ્રતિકાર
তাপযুগল,થર્મોકોલ
তাপীয় প্ৰভাৱ,થર્મલ અસર
তাপ নিয়ন্ত্ৰক,ગરમી નિયંત્રક
থেভেনিন উপপাদ্য,થેવેનિન પ્રમેય
পাতল আৱৰণ,પાતળી પટલ
পাতল পৰ্দাৰ কেপাচিটৰ,પાતળા પટલ કેપેસિટર
পাতল পৰ্দাৰ প্ৰতিৰোধ ক্ষমতা,પાતળા પટલ પ્રતિકાર
থ’ৰিয়াম আৱৰণযুক্ত টাংষ্টেন কেথ’ড,થોરિયમ કોટેડ ટંગસ્ટન કેથોડ
ক্ষমতা নিয়ম,સત્તા નિયમ
ট্ৰিপল চাৰ্কিট,ટ્રિપલ સર્કિટ
ত্ৰি-ৰাজ্যৰ ৰাম,ત્રિ-રાજ્ય રેમ
ট্ৰাই-এণ্ড নিয়ন্ত্ৰক,ટ્રાઇ-એન્ડ રેગ્યુલેટર
sill ডিটেক্টৰ,સિલ ડિટેક્ટર
sill ভল্টেজ,ઉંબરો વોલ્ટેજ
থাইৰাট্ৰন টিউব,થાઇરાટ્રોન ટ્યુબ
"পুনৰ বিনিয়োগ, অল্পকালীন","પુનઃરોકાણ, અલ્પજીવી"
টিকলাৰ দোলক,ટિકલર ઓસિલેટર
টাইট কাপলিং,ચુસ્ત જોડાણ
হেলনীয়া কৰা,ઝુકાવ
সময় ভিত্তিক বৰ্তনী,સમય આધારિત સર્કિટ
টাইমাৰ জেনেৰেটৰ,ટાઈમર જનરેટર
টাইম বেচ ভল্টেজ,સમય આધાર વોલ્ટેજ
কল বিলম্ব,કૉલ વિલંબ
সময় মণ্ডল প্ৰতিফলনশীলতা,સમય ઝોન પ્રતિબિંબિતતા
টাইম মাৰ্কাৰ জেনেৰেটৰ,સમય માર્કર જનરેટર
কাল ভাগী,કાલ ભાગી
সময় উইন্ডো,સમય વિન્ડો
টাইমিং মোড চুইচিং,સમય મોડ સ્વિચિંગ
"সময় নিয়ন্ত্ৰক, সময় নিয়ন্ত্ৰক","સમય નિયંત્રક, સમય નિયંત્રક"
কল কন্ট্ৰ&#39;লাৰ মটৰ,કૉલ કંટ્રોલર મોટર
সময় নিৰ্ধাৰণ ডায়াগ্ৰাম,સમય સેટ ડાયાગ્રામ
সময় সমন্বয় jitter,સમય ગોઠવણ જિટર
ক্ৰ&#39;ন&#39;মিটাৰ মাৰ্কাৰ জেনেৰেটৰ,ક્રોનોમીટર માર્કર જનરેટર
কল এডজাষ্টাৰ নেটৱৰ্ক,કૉલ એડજસ્ટર નેટવર્ક
টি-নেটৱৰ্ক,ટી-નેટવર્ક
টগল চুইচ,ટૉગલ સ્વીચ
টোকেন বাছ নেটৱাৰ্ক,ટોકન બસ નેટવર્ક
টোকেন নেটৱাৰ্ক,ટોકન નેટવર્ક
গ্ৰহণযোগ্য পৰিৱৰ্তন,સ્વીકાર્ય ફેરફાર
কণ্ঠ বিস্ফোৰণ জেনেৰেটৰ,વોકલ બ્લાસ્ટ જનરેટર
toroid,ટોરોઇડ
torus এন্টেনা,ટોરસ એન્ટેના
সম্পূৰ্ণ হাৰমনিক বিকৃতি,સંપૂર્ણ હાર્મોનિક વિકૃતિ
টটেম খুঁটা,ટોટેમ ધ્રુવ
টটেম-মেৰু ট্ৰেঞ্জিষ্টৰ,ટોટેમ-પોલ ટ્રાન્ઝિસ્ટર
টাচ চুইচ,ટચ સ્વીચ
স্পৰ্শযোগ্য কণ্ঠস্বৰ,સ્પર્શેન્દ્રિય અવાજ
টি-পেড,ટી-પેડ
ট্ৰেবল,ત્રેવડી
"ট্ৰেচিং, ট্ৰেচিং","ટ્રેસીંગ, ટ્રેસીંગ"
"ট্ৰেক বল, ট্ৰেক বল","ટ્રેક બોલ, ટ્રેક બોલ"
অনুবৰ্তী,અનુપાલન
ট্ৰেকিং আৰু নিয়ন্ত্ৰণ বৰ্তনী,ટ્રેકિંગ અને કંટ્રોલ સર્કિટ
"বেক কোৰ, ট্ৰেইলিং কোৰ","પાછળનો ભાગ, પાછળનો ભાગ"
প্ৰশিক্ষক,કોચ
অনুবৰ্তী,અનુપાલન
পাৰস্পৰিকতা,પારસ્પરિકતા
আন্তঃপৰিবাহীতা,આંતરવાહકતા
ট্ৰেন্সডুচাৰ,ટ્રાન્સડ્યુસર
স্থানান্তৰ বৈশিষ্ট্যসমূহ,સ્થાનાંતરણ લાક્ષણિકતાઓ
স্থানান্তৰ কাৰ্য্য,ટ્રાન્સફર કાર્ય
ট্ৰেন্সফাৰ লাভ,નફો ટ્રાન્સફર કરો
ৰূপান্তৰ,રૂપાંતર
"ট্ৰেন্সফৰ্মাৰ, ট্ৰেন্সফৰ্মাৰ","ટ્રાન્સફોર્મર, ટ્રાન્સફોર્મર"
ট্ৰেন্সফৰ্মাৰ সংযুক্ত এম্প্লিফায়াৰ,ટ્રાન્સફોર્મર જોડી એમ્પ્લીફાયર
ট্ৰেন্সফৰ্মাৰ কাপলিং,ટ્રાન્સફોર્મર કપ્લીંગ
পৰিৱৰ্তনশীল কাৰ্যক্ষমতা,ચલ કાર્યક્ષમતા
ক্ষণিক,ક્ષણિક
ক্ষণিক উলংঘা,ક્ષણિક ઉલ્લંઘન
ক্ষণিক সঁহাৰি,ક્ષણિક પ્રતિભાવ
ক্ষণস্থায়ী ৰিটাৰ্ডাৰ,ક્ષણિક રિટાર્ડર
ট্ৰেঞ্জিষ্টৰ ব্লক,ટ્રાન્ઝિસ્ટર બ્લોક
ট্ৰেঞ্জিষ্টৰ কাৰেণ্ট লাভ,ટ્રાન્ઝિસ્ટર વર્તમાન લાભ
ট্ৰেঞ্জিষ্টৰ চুইচ,ટ્રાન્ઝિસ્ટર સ્વીચ
ট্ৰেঞ্জিষ্টৰ,ટ્રાન્ઝિસ્ટર
ট্ৰেঞ্জিষ্টৰৰ শব্দ,ટ્રાન્ઝિસ્ટર અવાજ
ট্ৰেঞ্জিষ্টৰ নিয়ন্ত্ৰক,ટ્રાન્ઝિસ્ટર રેગ્યુલેટર
প্ৰস্থানৰ সময়,પ્રસ્થાન સમય
ট্ৰেঞ্জিচন কেপাচিটৰ,સંક્રમણ કેપેસિટર
ট্ৰেঞ্জিচন ফেক্টৰ,સંક્રમણ પરિબળ
ট্ৰেঞ্জিচন ফ্ৰিকুৱেন্সি,સંક્રમણ આવર્તન
ট্ৰেঞ্জিচন জ&#39;ন,સંક્રમણ ઝોન
স্থানান্তৰ বাফাৰ,ટ્રાન્સફર બફર
সংক্ৰমণ ক্ষতি,ટ્રાન્સમિશન નુકશાન
পাৰ্যমান্যতা,અભેદ્યતા
"কনচাইনাৰ, কনচাইনাৰ","મોકલનાર, મોકલનાર"
ফ্ৰিকুৱেন্সি ট্ৰেন্সমিটাৰ,આવર્તન ટ્રાન્સમીટર
স্বচ্ছ লেচ,પારદર્શક કચડી
ট্ৰেন্সপণ্ডাৰ,ટ્રાન્સપોન્ડર
পৰিবহণ বহুগুণক,પરિવહન ગુણક
স্পষ্ট কাৰণ,સ્પષ્ટ કારણ
ক্ৰছ ৰেজিষ্টেন্স,ક્રોસ પ્રતિકાર
অনুপ্ৰস্থ তৰংগ,ત્રાંસી તરંગ
ট্ৰেন্সউইচ,ટ્રાન્સવિચ
জাল,નેટ
ট্ৰেপেজ&#39;ইডাল তৰংগ,ટ્રેપેઝોઇડલ તરંગ
প্ৰগতিশীল তৰংগ নলী,પ્રગતિશીલ તરંગ ટ્યુબ
খাঁজ পৃথকীকৰণ,ગ્રુવ અલગ
triac,triac
ত্ৰিকোণীয় বৰ্গ তৰংগ ৰূপান্তৰক,ત્રિકોણાકાર સ્ક્વેર વેવ કન્વર્ટર
ত্ৰিকোণীয়-চাইন তৰংগ ৰূপান্তৰক,ત્રિકોણાકાર-સાઇન વેવ કન્વર્ટર
ত্ৰিকোণীয় তৰংগ উৎপাদক,ત્રિકોણાકાર તરંગ જનરેટર
ট্ৰিগাৰ,ટ્રિગર
ট্ৰিগাৰ ডাইঅ&#39;ড,ટ્રિગર ડાયોડ
ট্ৰিগাৰ পালছ,ટ્રિગર પલ્સ
ট্ৰেঞ্জিষ্টৰ,ટ્રાન્ઝિસ્ટર
"সূক্ষ্ম সামঞ্জস্য, ট্ৰিম","સૂક્ષ્મ ગોઠવણો, ટ્રીમ"
মাইক্ৰ&#39; এডজাষ্টাৰ,માઇક્રો એડજસ્ટર
ট্ৰাইঅ&#39;ড,triode
বিভক্ত ৰাশিফল,વિભાજિત જન્માક્ષર
ট্ৰিপল প্ৰিচিচন নম্বৰ,ટ્રિપલ ચોકસાઇ નંબર
তিনিটা পৰ্যায়ৰ বাফাৰ,ત્રણ તબક્કાનું બફર
ট্ৰাইড লজিক,ત્રિપુટી તર્ક
ট্ৰ&#39;ক&#39;ট্ৰন,ટ્રોકોટ્રોન
বিক্ষিপ্ততা বিক্ষিপ্ত লিংক,ખલેલ વેરવિખેર કડી
ট্ৰপ&#39;স্ফিয়াৰ,ટ્રોપોસ્ફિયર
সমস্যা সমাধানকাৰী,મુશ્કેલીનિવારક
ৰিয়েল পাৱাৰ কনভাৰ্টাৰ,વાસ્તવિક પાવર કન્વર્ટર
সঁচা বৰ্গ-গড় মূল ভল্টমিটাৰ,સાચું ચોરસ-મીન રૂટ વોલ્ટમીટર
সত্য টেবুল,સત્ય ટેબલ
টি-অৱস্থা,ટી-રાજ્ય
টিটিএল,ટીટીએલ
টিউব্যুলাৰ কেপাচিটৰ,ટ્યુબ્યુલર કેપેસિટર
টিউন কৰা এম্প্লিফায়াৰ,ટ્યુન કરેલ એમ્પ્લીફાયર
টিউন কৰা সংগ্ৰাহক দোলক,ટ્યુન કલેક્ટર ઓસિલેટર
টিউন কৰা ড্ৰেইন দোলক,ટ્યુન કરેલ ડ્રેઇન ઓસિલેટર
কণ্ঠৰ মূল,વોકલ કોર
টিউনিং নেটৱৰ্ক,ટ્યુનિંગ નેટવર્ક
কণ্ঠৰ তন্ত্ৰ,વોકલ કોર્ડ
"টানেল ডাইঅ&#39;ড, টানেল ডাইঅ&#39;ড","ટનલ ડાયોડ, ટનલ ડાયોડ"
"টানেলিং ইফেক্ট, টানেলিং ইফেক্ট","ટનલીંગ ઇફેક્ટ, ટનલીંગ ઇફેક્ટ"
টাৰ্বাইন ফ্ল&#39;মিটাৰ,ટર્બાઇન ફ્લોમીટર
ট্ৰেঞ্জিচন পিৰিয়ড,સંક્રમણ સમયગાળો
অন্তৰ্নিহিত সময়,રહેવાનો સમય
আৰম্ভণিৰ সময়,પ્રારંભ સમય
টাৰ্ণষ্টাইল এন্টেনা টুইটাৰ,ટર્નસ્ટાઇલ એન્ટેના ટ્વિટર
টুইটাৰত,Twitter
যমল আগৰক,યમલ અગરક
টুইন-টি নটচ ফিল্টাৰ,ટ્વીન-ટી નોચ ફિલ્ટર
yaml চাহ দোলক,yaml ચા ઓસિલેટર
টুইষ্টেড পেয়াৰ,ટ્વિસ્ટેડ જોડી
টুইষ্টেড ৰিং কাউণ্টাৰ,ટ્વિસ્ટેડ રિંગ કાઉન્ટર
টুইষ্টেড-নেমেটিক লিকুইড,ટ્વિસ્ટેડ-નેમેટિક પ્રવાહી
দ্বিমুখী নেটৱৰ্ক,દ્વિ-માર્ગી નેટવર્ક
টুইষ্ট্ৰন,ટ્વિસ્ટ્રોન
"উ-আৰ্ট, উ-ছাৰ্ট","યુ-આર્ટ, યુ-સર્ટ"
আল্ট্ৰাছ&#39;নিক ফল্ট ডিটেক্টৰ,અલ્ટ્રાસોનિક ફોલ્ટ ડિટેક્ટર
আল্ট্ৰাছ&#39;নিক ফ্ৰিকুৱেন্সি,અલ્ટ્રાસોનિક આવર્તન
অতিবেঙুনীয়া পোহৰৰ উৎস/লেম্প,અલ્ટ્રાવાયોલેટ લાઇટ સોર્સ/લેમ્પ
UV বিকিৰণ,યુવી કિરણોત્સર્ગ
ইউমেটিক,યુમેટિક
ভাৰসাম্যহীন বোজা (bulge),અસંતુલિત ભાર (બલ્જ)
অবিৰত ষ্ট্ৰেইন গেজ,અવિરત તાણ ગેજ
নিঃচৰ্ত বাউন্স,બિનશરતી ઉછાળો
undamped দোলন,અનડેમ્પ્ડ ઓસિલેશન
ইনব্ৰেডিং,સંવર્ધન
বশ কৰা,વશ
কম ডেম্প কৰা দোলন,નીચા ભીના ઓસિલેશન
পানীৰ তলৰ কেমেৰা,પાણીની અંદર કેમેરા
আন্তঃভূমি নেটৱৰ্ক,આંતર જમીન નેટવર્ક
অবাধ্য,પ્રત્યાવર્તન
পানীৰ তলৰ মাইক্ৰ&#39;ফোন (ভইচ ক্লায়েণ্ট),પાણીની અંદર માઇક્રોફોન (વોઇસ ક્લાયન્ટ)
একপক্ষীয় অধিগ্ৰহণ,એકપક્ષીય સંપાદન
একক এন্টেনা,સિંગલ એન્ટેના
ঘৰুৱা পঞ্জীয়ন,ઘરેલું રજિસ્ટર
এটা জংচন ট্ৰেঞ্জিষ্টৰ,જંકશન ટ્રાન્ઝિસ્ટર
একপক্ষীয়কৰণ,એકપક્ષીયકરણ
ইউনিপোলাৰ ডিভাইচ,એકધ્રુવીય ઉપકરણ
একক পৰিশিষ্ট,એકલ જોડાણ
একক নিৰ্বাচক (Tel),સિંગલ સિલેક્ટર (ટેલ)
ইউনিট থ্ৰাষ্ট/ইম্পলছ,એકમ થ્રસ્ટ/ઇમ્પલ્સ
তথ্য একক,માહિતી એકમ
ইউনিট ষ্টেপ,એકમ પગલું
একক ভাইব্ৰেটৰ,સિંગલ વાઇબ્રેટર
ইউনিট গেইন এম্প্লিফায়াৰ,એકમ ગેઇન એમ્પ્લીફાયર
ইউনিট গেইন বেণ্ড সম্প্ৰসাৰণ,યુનિટ ગેઇન બેન્ડ વિસ્તરણ
ইউনিট শক্তি কাৰক,એકમ પાવર પરિબળ
ইউনিভাৰ্চেল ফিল্টাৰ,સાર્વત્રિક ફિલ્ટર
ইউনিভাৰ্চেল গেট,સાર્વત્રિક દરવાજો
উভচৰ মটৰ,ઉભયજીવી મોટર
"ইউনিভাৰ্চেল শ্বাণ্ট, পাৰ্শ্বীয় পথ","સાર્વત્રિક શંટ, બાજુનો માર્ગ"
ইউনিভাৰ্চেল ট্ৰাংক চাৰ্কিট,સાર્વત્રિક ટ્રંક સર્કિટ
ইউনিভাৰ্চেল কইলিং,સાર્વત્રિક કોઇલિંગ
অনিয়মিত শক্তি যোগান,અનિયમિત વીજ પુરવઠો
অৰক্ষাহীন কেবল,અનશિલ્ડ કેબલ
ৰক্ষাহীন তাঁৰ,અનશિલ્ડ વાયર
অটুইষ্টেড ট্ৰেন্সফৰ্মাৰ,અનટ્વિસ્ટેડ ટ્રાન્સફોર્મર
উলম্ব ৰূপান্তৰক,વર્ટિકલ કન્વર્ટર
আপডাউন কেলকুলেটৰ,અપડાઉન કેલ્ક્યુલેટર
"আপলিংক, আপলিংক","અપલિંક, અપલિંક"
ওভাৰহেড ফ্ৰিকুৱেন্সি,ઓવરહેડ આવર્તન
উচ্চ প্লেবেক কম্পাঙ্ক,ઉચ્ચ પ્લેબેક આવર્તન
ওভাৰহেড ট্ৰিপ পইণ্ট,ઓવરહેડ ટ્રીપ પોઈન્ટ
প্ৰয়োগৰ কাৰক,એપ્લિકેશન પરિબળ
ভি-চেনেল চুইচিং,વી-ચેનલ સ્વિચિંગ
ভি-মডুলেটৰ,વી-મોડ્યુલેટર
V-F (ভোল্টেজ/ফ্ৰিকুৱেন্সি কনভাৰ্টাৰ),V-F (વોલ્ટેજ/ફ્રિકવન્સી કન્વર્ટર)
ভেকুৱাম তাপ সংযোগস্থল,વેક્યુમ હીટ જંકશન
