Assamese,Malayalam
স্থানান্তৰ কাৰ্য্য,ട്രാൻസ്ഫർ ഫംഗ്ഷൻ
ট্ৰেন্সফাৰ লাভ,ട്രാൻസ്ഫർ ലാഭം
ৰূপান্তৰ,പരിവർത്തനം
"ট্ৰেন্সফৰ্মাৰ, ট্ৰেন্সফৰ্মাৰ","ട്രാൻസ്ഫോർമർ, ട്രാൻസ്ഫോർമർ"
ট্ৰেন্সফৰ্মাৰ সংযুক্ত এম্প্লিফায়াৰ,ട്രാൻസ്ഫോർമർ കപ്പിൾഡ് ആംപ്ലിഫയർ
ট্ৰেন্সফৰ্মাৰ কাপলিং,ട്രാൻസ്ഫോർമർ കപ്ലിംഗ്
পৰিৱৰ্তনশীল কাৰ্যক্ষমতা,വേരിയബിൾ കാര്യക്ഷമത
ক্ষণিক,ക്ഷണികമായ
ক্ষণিক উলংঘা,ക്ഷണികമായ ലംഘനം
ক্ষণিক সঁহাৰি,ക്ഷണികമായ പ്രതികരണം
ক্ষণস্থায়ী ৰিটাৰ্ডাৰ,ക്ഷണികമായ റിട്ടാർഡർ
ট্ৰেঞ্জিষ্টৰ ব্লক,ട്രാൻസിസ്റ്റർ ബ്ലോക്ക്
ট্ৰেঞ্জিষ্টৰ কাৰেণ্ট লাভ,ട്രാൻസിസ്റ്റർ നിലവിലെ നേട്ടം
ট্ৰেঞ্জিষ্টৰ চুইচ,ട്രാൻസിസ്റ്റർ സ്വിച്ച്
ট্ৰেঞ্জিষ্টৰ,ട്രാൻസിസ്റ്റർ
ট্ৰেঞ্জিষ্টৰৰ শব্দ,ട്രാൻസിസ്റ്റർ ശബ്ദം
ট্ৰেঞ্জিষ্টৰ নিয়ন্ত্ৰক,ട്രാൻസിസ്റ്റർ റെഗുലേറ്റർ
প্ৰস্থানৰ সময়,പുറപ്പെടൽ സമയം
ট্ৰেঞ্জিচন কেপাচিটৰ,സംക്രമണ കപ്പാസിറ്റർ
ট্ৰেঞ্জিচন ফেক্টৰ,സംക്രമണ ഘടകം
ট্ৰেঞ্জিচন ফ্ৰিকুৱেন্সি,സംക്രമണ ആവൃത്തി
ট্ৰেঞ্জিচন জ&#39;ন,സംക്രമണ മേഖല
স্থানান্তৰ বাফাৰ,ട്രാൻസ്ഫർ ബഫർ
সংক্ৰমণ ক্ষতি,പ്രസരണ നഷ്ടം
পাৰ্যমান্যতা,പ്രവേശനക്ഷമത
"কনচাইনাৰ, কনচাইনাৰ","വിതരണക്കാരൻ, വിതരണക്കാരൻ"
ফ্ৰিকুৱেন্সি ট্ৰেন্সমিটাৰ,ഫ്രീക്വൻസി ട്രാൻസ്മിറ്റർ
স্বচ্ছ লেচ,സുതാര്യമായ ലാച്ച്
ট্ৰেন্সপণ্ডাৰ,ട്രാൻസ്പോണ്ടർ
পৰিবহণ বহুগুণক,ഗതാഗത ഗുണിതം
স্পষ্ট কাৰণ,വ്യക്തമായ കാരണം
ক্ৰছ ৰেজিষ্টেন্স,ക്രോസ് പ്രതിരോധം
অনুপ্ৰস্থ তৰংগ,തിരശ്ചീന തരംഗം
ট্ৰেন্সউইচ,ട്രാൻസ്വിച്ച്
জাল,നെറ്റ്
ট্ৰেপেজ&#39;ইডাল তৰংগ,ട്രപസോയ്ഡൽ തരംഗം
প্ৰগতিশীল তৰংগ নলী,പുരോഗമന തരംഗ ട്യൂബ്
খাঁজ পৃথকীকৰণ,ഗ്രോവ് വേർപിരിയൽ
triac,ട്രയാക്ക്
ত্ৰিকোণীয় বৰ্গ তৰংগ ৰূপান্তৰক,ത്രികോണ സ്ക്വയർ വേവ് കൺവെർട്ടർ
ত্ৰিকোণীয়-চাইন তৰংগ ৰূপান্তৰক,ത്രികോണ-സൈൻ വേവ് കൺവെർട്ടർ
ত্ৰিকোণীয় তৰংগ উৎপাদক,ത്രികോണ തരംഗ ജനറേറ്റർ
ট্ৰিগাৰ,ട്രിഗർ
ট্ৰিগাৰ ডাইঅ&#39;ড,ട്രിഗർ ഡയോഡ്
ট্ৰিগাৰ পালছ,ട്രിഗർ പൾസ്
ট্ৰেঞ্জিষ্টৰ,ട്രാൻസിസ്റ്റർ
"সূক্ষ্ম সামঞ্জস্য, ট্ৰিম","സൂക്ഷ്മമായ ക്രമീകരണങ്ങൾ, ട്രിം"
মাইক্ৰ&#39; এডজাষ্টাৰ,മൈക്രോ അഡ്ജസ്റ്റർ
ট্ৰাইঅ&#39;ড,ട്രയോഡ്
বিভক্ত ৰাশিফল,പിളർന്ന ജാതകം
ট্ৰিপল প্ৰিচিচন নম্বৰ,ട്രിപ്പിൾ പ്രിസിഷൻ നമ്പർ
তিনিটা পৰ্যায়ৰ বাফাৰ,മൂന്ന് ഘട്ട ബഫർ
ট্ৰাইড লজিক,ട്രൈഡ് ലോജിക്
ট্ৰ&#39;ক&#39;ট্ৰন,ട്രോക്കോട്രോൺ
বিক্ষিপ্ততা বিক্ষিপ্ত লিংক,അസ്വസ്ഥത ചിതറിക്കിടക്കുന്ന ലിങ്ക്
ট্ৰপ&#39;স্ফিয়াৰ,ട്രോപോസ്ഫിയർ
সমস্যা সমাধানকাৰী,ട്രബിൾഷൂട്ടർ
ৰিয়েল পাৱাৰ কনভাৰ্টাৰ,യഥാർത്ഥ പവർ കൺവെർട്ടർ
সঁচা বৰ্গ-গড় মূল ভল্টমিটাৰ,യഥാർത്ഥ സ്ക്വയർ-മീൻ റൂട്ട് വോൾട്ട്മീറ്റർ
সত্য টেবুল,സത്യ പട്ടിക
টি-অৱস্থা,ടി-സംസ്ഥാനം
টিটিএল,ടി.ടി.എൽ
টিউব্যুলাৰ কেপাচিটৰ,ട്യൂബുലാർ കപ്പാസിറ്റർ
টিউন কৰা এম্প্লিফায়াৰ,ട്യൂൺ ചെയ്ത ആംപ്ലിഫയർ
টিউন কৰা সংগ্ৰাহক দোলক,ട്യൂൺ ചെയ്ത കളക്ടർ ഓസിലേറ്റർ
টিউন কৰা ড্ৰেইন দোলক,ട്യൂൺ ചെയ്ത ഡ്രെയിൻ ഓസിലേറ്റർ
কণ্ঠৰ মূল,വോക്കൽ കോർ
টিউনিং নেটৱৰ্ক,ട്യൂണിംഗ് നെറ്റ്വർക്ക്
কণ্ঠৰ তন্ত্ৰ,വോക്കൽ കോഡുകൾ
"টানেল ডাইঅ&#39;ড, টানেল ডাইঅ&#39;ড","ടണൽ ഡയോഡ്, ടണൽ ഡയോഡ്"
"টানেলিং ইফেক্ট, টানেলিং ইফেক্ট","ടണലിംഗ് ഇഫക്റ്റ്, ടണലിംഗ് ഇഫക്റ്റ്"
টাৰ্বাইন ফ্ল&#39;মিটাৰ,ടർബൈൻ ഫ്ലോമീറ്റർ
ট্ৰেঞ্জিচন পিৰিয়ড,പരിവർത്തന കാലയളവ്
অন্তৰ্নিহিত সময়,വസിക്കുന്ന സമയം
আৰম্ভণিৰ সময়,ആരംഭ സമയം
টাৰ্ণষ্টাইল এন্টেনা টুইটাৰ,ടേൺസ്റ്റൈൽ ആന്റിന ട്വീറ്റർ
টুইটাৰত,ട്വിറ്റർ
যমল আগৰক,യമൽ അഗാരക്
টুইন-টি নটচ ফিল্টাৰ,ട്വിൻ-ടി നോച്ച് ഫിൽട്ടർ
yaml চাহ দোলক,yaml ടീ ഓസിലേറ്റർ
টুইষ্টেড পেয়াৰ,വളച്ചൊടിച്ച ജോഡി
টুইষ্টেড ৰিং কাউণ্টাৰ,വളച്ചൊടിച്ച റിംഗ് കൗണ്ടർ
টুইষ্টেড-নেমেটিক লিকুইড,വളച്ചൊടിച്ച-നെമാറ്റിക് ദ്രാവകം
দ্বিমুখী নেটৱৰ্ক,രണ്ട്-വഴി നെറ്റ്വർക്ക്
টুইষ্ট্ৰন,ട്വിസ്ട്രോൺ
"উ-আৰ্ট, উ-ছাৰ্ট","യു-ആർട്ട്, യു-സാർട്ട്"
আল্ট্ৰাছ&#39;নিক ফল্ট ডিটেক্টৰ,അൾട്രാസോണിക് തെറ്റ് കണ്ടെത്തൽ
আল্ট্ৰাছ&#39;নিক ফ্ৰিকুৱেন্সি,അൾട്രാസോണിക് ആവൃത്തി
অতিবেঙুনীয়া পোহৰৰ উৎস/লেম্প,അൾട്രാവയലറ്റ് പ്രകാശ സ്രോതസ്സ്/വിളക്ക്
UV বিকিৰণ,UV വികിരണം
ইউমেটিক,യൂമാറ്റിക്
ভাৰসাম্যহীন বোজা (bulge),അസന്തുലിതമായ ലോഡ് (ബൾജ്)
অবিৰত ষ্ট্ৰেইন গেজ,തടസ്സമില്ലാത്ത സ്‌ട്രെയിൻ ഗേജ്
নিঃচৰ্ত বাউন্স,നിരുപാധികമായ ബൗൺസ്
undamped দোলন,തടിപ്പിക്കപ്പെടാത്ത ആന്ദോളനം
ইনব্ৰেডিং,ഇൻബ്രീഡിംഗ്
বশ কৰা,കീഴടക്കി
কম ডেম্প কৰা দোলন,താഴ്ന്ന നനഞ്ഞ ആന്ദോളനം
পানীৰ তলৰ কেমেৰা,അണ്ടർവാട്ടർ ക്യാമറ
আন্তঃভূমি নেটৱৰ্ক,ഇന്റർ ലാൻഡ് നെറ്റ്‌വർക്ക്
অবাধ্য,റിഫ്രാക്റ്ററി
পানীৰ তলৰ মাইক্ৰ&#39;ফোন (ভইচ ক্লায়েণ্ট),അണ്ടർവാട്ടർ മൈക്രോഫോൺ (വോയ്സ് ക്ലയന്റ്)
একপক্ষীয় অধিগ্ৰহণ,ഏകപക്ഷീയമായ ഏറ്റെടുക്കൽ
একক এন্টেনা,ഒറ്റ ആന്റിന
ঘৰুৱা পঞ্জীয়ন,ആഭ്യന്തര രജിസ്റ്റർ
এটা জংচন ট্ৰেঞ্জিষ্টৰ,ഒരു ജംഗ്ഷൻ ട്രാൻസിസ്റ്റർ
একপক্ষীয়কৰণ,ഏകപക്ഷീയവൽക്കരണം
ইউনিপোলাৰ ডিভাইচ,ഏകധ്രുവ ഉപകരണം
একক পৰিশিষ্ট,ഒറ്റ അനെക്സ്
একক নিৰ্বাচক (Tel),സിംഗിൾ സെലക്ടർ (ടെൽ)
ইউনিট থ্ৰাষ্ট/ইম্পলছ,യൂണിറ്റ് ത്രസ്റ്റ്/പ്രേരണ
তথ্য একক,വിവര യൂണിറ്റ്
ইউনিট ষ্টেপ,യൂണിറ്റ് ഘട്ടം
একক ভাইব্ৰেটৰ,ഒറ്റ വൈബ്രേറ്റർ
ইউনিট গেইন এম্প্লিফায়াৰ,യൂണിറ്റ് നേട്ടം ആംപ്ലിഫയർ
ইউনিট গেইন বেণ্ড সম্প্ৰসাৰণ,യൂണിറ്റ് ഗെയിൻ ബാൻഡ് വിപുലീകരണം
ইউনিট শক্তি কাৰক,യൂണിറ്റ് പവർ ഫാക്ടർ
ইউনিভাৰ্চেল ফিল্টাৰ,സാർവത്രിക ഫിൽട്ടർ
ইউনিভাৰ্চেল গেট,സാർവത്രിക ഗേറ്റ്
উভচৰ মটৰ,ഉഭയജീവി മോട്ടോർ
"ইউনিভাৰ্চেল শ্বাণ্ট, পাৰ্শ্বীয় পথ","സാർവത്രിക ഷണ്ട്, ലാറ്ററൽ പാത"
ইউনিভাৰ্চেল ট্ৰাংক চাৰ্কিট,സാർവത്രിക ട്രങ്ക് സർക്യൂട്ട്
ইউনিভাৰ্চেল কইলিং,സാർവത്രിക കോയിലിംഗ്
অনিয়মিত শক্তি যোগান,ക്രമരഹിതമായ വൈദ്യുതി വിതരണം
অৰক্ষাহীন কেবল,കവചമില്ലാത്ത കേബിൾ
ৰক্ষাহীন তাঁৰ,കവചമില്ലാത്ത വയർ
অটুইষ্টেড ট্ৰেন্সফৰ্মাৰ,untwisted ട്രാൻസ്ഫോർമർ
উলম্ব ৰূপান্তৰক,ലംബ കൺവെർട്ടർ
আপডাউন কেলকুলেটৰ,അപ്ഡൗൺ കാൽക്കുലേറ്റർ
"আপলিংক, আপলিংক","അപ്ലിങ്ക്, അപ്ലിങ്ക്"
ওভাৰহেড ফ্ৰিকুৱেন্সি,ഓവർഹെഡ് ആവൃത്തി
উচ্চ প্লেবেক কম্পাঙ্ক,ഉയർന്ന പ്ലേബാക്ക് ഫ്രീക്വൻസി
ওভাৰহেড ট্ৰিপ পইণ্ট,ഓവർഹെഡ് ട്രിപ്പ് പോയിന്റ്
প্ৰয়োগৰ কাৰক,ആപ്ലിക്കേഷൻ ഘടകം
ভি-চেনেল চুইচিং,വി-ചാനൽ സ്വിച്ചിംഗ്
ভি-মডুলেটৰ,വി-മോഡുലേറ്റർ
V-F (ভোল্টেজ/ফ্ৰিকুৱেন্সি কনভাৰ্টাৰ),V-F (വോൾട്ടേജ്/ഫ്രീക്വൻസി കൺവെർട്ടർ)
ভেকুৱাম তাপ সংযোগস্থল,വാക്വം ഹീറ്റ് ജംഗ്ഷൻ
ভেকুৱাম বাউণ্ড ইলেক্ট্ৰষ্টেটিক ভল্টমিটাৰ,വാക്വം ബൗണ്ട് ഇലക്ട്രോസ്റ്റാറ്റിക് വോൾട്ട്മീറ്റർ
ভেকুৱাম গেজ,വാക്വം ഗേജ്
ভেকুৱাম নলী,വാക്വം ഹോസ്
ভেকুৱাম টিউব বৰ্তনী,വാക്വം ട്യൂബ് സർക്യൂട്ട്
ভেকুৱাম টিউব ভল্টমিটাৰ (VTVM),വാക്വം ട്യൂബ് വോൾട്ട്മീറ്റർ (VTVM)
ভেলেন্স বেণ্ড,വാലൻസ് ബാൻഡ്
ভ্যালেন্স ইলেক্ট্ৰন,വാലൻസ് ഇലക്ട്രോൺ
ড্ৰপ-অফ পইণ্ট,ഡ്രോപ്പ്-ഓഫ് പോയിന്റ്
ভালভ সংশোধক,വാൽവ് കറക്റ്റർ
বাষ্প পৰ্যায়ৰ দ্রাৱক,നീരാവി ഘട്ടം ലായകം
ভেক্টৰ ডাইঅ&#39;ড,വെക്റ്റർ ഡയോഡ്
ভেক্টৰ ডাইঅ&#39;ড মডুলেটৰ,വെക്റ്റർ ഡയോഡ് മോഡുലേറ്റർ
চৰিত্ৰ টিউনাৰ,പ്രതീക ട്യൂണർ
ভেৰিয়েবল কেপাচিটৰ,വേരിയബിൾ കപ്പാസിറ്റർ
ভেৰিয়েবল ইণ্ডুচাৰ,വേരിയബിൾ ഇൻഡ്യൂസർ
ভেৰিয়েবল মডুলাছ বিভাজক,വേരിയബിൾ മോഡുലസ് സെപ്പറേറ്റർ
ভেৰিয়েবল বেকলাইট,വേരിയബിൾ ബാക്ക്ലൈറ്റ്
ভেৰিয়েবল ৰিয়েক্টেন্স,വേരിയബിൾ പ്രതികരണം
ভেৰিয়েবল ৰেজিষ্টেন্স,വേരിയബിൾ പ്രതിരോധം
"ভেৰিয়েবল ট্ৰেন্সফৰ্মাৰ, ভেৰিয়েবল ট্ৰেন্সফৰ্মাৰ","വേരിയബിൾ ട്രാൻസ്ഫോർമർ, വേരിയബിൾ ട്രാൻസ്ഫോർമർ"
variac,variac
ভেৰিকাপ,varicap
varistor,varistor
warley লুপ পৰীক্ষা,വാർലി ലൂപ്പ് ടെസ്റ്റ്
ভেৰ&#39;মিটাৰ (বিক্ৰিয়া পটেনচ&#39;মিটাৰ),വാറോമീറ്റർ (പ്രതികരണ പൊട്ടൻഷിയോമീറ്റർ)
মোম,മെഴുക്
VBE বহুগুণক,VBE മൾട്ടിപ്ലയർ
ভিচিপি (ভিডিঅ&#39; কেছেট প্লেয়াৰ),വി.സി.പി (വീഡിയോ കാസറ്റ് പ്ലെയർ)
ভিচিআৰ (ভিডিঅ&#39; কেছেট ৰেকৰ্ডাৰ),വിസിആർ (വീഡിയോ കാസറ്റ് റെക്കോർഡർ)
v-মডুলেটৰ,വി-മോഡുലേറ്റർ
ভেক্টৰ,വെക്റ്റർ
ভেক্টৰ প্ৰদৰ্শন,വെക്റ്റർ ഡിസ്പ്ലേ
ভেক্টৰ গ্রাফিক্স,വെക്റ്റർ ഗ്രാഫിക്സ്
ভেক্টৰ ইম্পিডেন্স মিটাৰ,വെക്റ്റർ ഇംപെഡൻസ് മീറ്റർ
ভেক্টৰ নিৰ্দেশনা,വെക്റ്റർ നിർദ്ദേശം
ভেক্টৰ নেটৱৰ্ক বিশ্লেষক,വെക്റ്റർ നെറ്റ്‌വർക്ക് അനലൈസർ
ভেক্টৰ দৰ্শক,വെക്റ്റർ വ്യൂവർ
ভেক্টৰ ইন্টাৰপ্ৰট,വെക്റ്റർ തടസ്സം
ভেণ্ডিং মেচিন,വെൻഡിംഗ് മെഷീൻ
বায়ু চলাচল,വെന്റിലേഷൻ
vernier কেলকুলেটৰ,വെർണിയർ കാൽക്കുലേറ്റർ
ভাৰ্নিয়াৰ ইন্টাৰপলেচন,വെർനിയർ ഇന്റർപോളേഷൻ
vernier পটেনচিঅ&#39;মিটাৰ,വെർണിയർ പൊട്ടൻഷിയോമീറ്റർ
উলম্ব এন্টেনা,ലംബ ആന്റിന
উলম্ব বাদ দিয়া,ലംബമായ ഒഴിവാക്കൽ
উজ্জ্বল ৰঙৰ বেণ্ড,തിളങ്ങുന്ന നിറമുള്ള ബാൻഡ്
উলম্ব কম্পাঙ্ক,ലംബ ആവൃത്തി
চৰম লাভ,അങ്ങേയറ്റത്തെ നേട്ടം
উলম্ব নিয়ন্ত্ৰক,ലംബ കൺട്രോളർ
দিগন্ত নিয়ন্ত্ৰক,ഹൊറൈസൺ കൺട്രോളർ
অনুভূমিক ট্ৰেচ,തിരശ്ചീന ട്രെയ്സ്
উলম্ব ফাঁক,ലംബ വിടവ്
ফৰৱাৰ্ড ইন্টাৰভেল নিৰ্দেশনা,മുന്നോട്ടുള്ള ഇടവേള നിർദ്ദേശം
উলম্ব ব্যৱধান পৰীক্ষা সংকেত,ലംബ ഇടവേള ടെസ്റ്റ് സിഗ്നൽ
উলম্ব মেৰুকৰণ,ലംബ ധ്രുവീകരണം
উলম্ব প্ৰগ্ৰেমিং,ലംബമായ പ്രോഗ്രാമിംഗ്
উলম্ব প্ৰগ্ৰেমিং,ലംബമായ പ്രോഗ്രാമിംഗ്
উলম্ব ৰিজ&#39;লিউচন,ലംബ റെസലൂഷൻ
উলম্ব ট্ৰেচ,ലംബമായ ട്രെയ്സ്
উলম্ব ছবিৰ চিলিণ্ডাৰ,ലംബ ചിത്ര സിലിണ്ടർ
দ্ৰুত স্কেনিং,ദ്രുത സ്കാനിംഗ്
উলম্ব সমন্বয়,ലംബമായ സമന്വയം
উলম্ব ট্ৰেচ,ലംബമായ ട്രെയ്സ്
উলম্ব ট্ৰেঞ্জিষ্টৰ,ലംബ ട്രാൻസിസ്റ്റർ
অনুভূমিক স্কেনিং,തിരശ്ചീന സ്കാനിംഗ്
অতি উচ্চ ঘনত্বৰ বিন্যাস,അൾട്രാ ഹൈ ഡെൻസിറ്റി ഫോർമാറ്റ്
অতি উচ্চ ঘনত্বৰ শৰীৰ,വളരെ ഉയർന്ന സാന്ദ്രത ശരീരം
অতি উচ্চ কম্পাঙ্ক (VHF),വളരെ ഉയർന്ന ആവൃത്തി (VHF)
আল্ট্ৰা হাই স্পীড ইন্টিগ্ৰেটেড চাৰ্কিট (VHSIC),അൾട്രാ ഹൈ സ്പീഡ് ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട് (VHSIC)
বৃহৎ সংহতি (VLSI),ലാർജ് ഇന്റഗ്രേഷൻ (VLSI)
অতি কম কম্পাঙ্ক (VLF),വളരെ കുറഞ്ഞ ആവൃത്തി (VLF)
অতি কম কম্পাঙ্ক সংক্ৰমণ,വളരെ കുറഞ്ഞ ഫ്രീക്വൻസി ട്രാൻസ്മിഷൻ
অৱশিষ্ট কাষৰ বেণ্ড,ശേഷിക്കുന്ന സൈഡ് ബാൻഡ്
ভিএইচডিএল,വി.എച്ച്.ഡി.എൽ
হাৰমনি ভিএইচএফ,ഹാർമണി വിഎച്ച്എഫ്
কম্পন গেলভানোমিটাৰ (VHS),വൈബ്രേഷൻ ഗാൽവനോമീറ്റർ (VHS)
ষ্টেগাৰড গেলভানোমিটাৰ,സ്തംഭിച്ച ഗാൽവനോമീറ്റർ
ভিডিঅ&#39; adc,വീഡിയോ ADC
"ভিডিঅ’ এম্প্লিফায়াৰ, ভিজুৱেল এম্প্লিফায়াৰ","വീഡിയോ ആംപ്ലിഫയർ, വിഷ്വൽ ആംപ്ലിഫയർ"
ভিডিঅ&#39; বৈশিষ্ট্যসমূহ,വീഡിയോ നിലവാരം
ভিডিঅ&#39; যোগানকাৰী,വീഡിയോ വിതരണക്കാരൻ
ভিডিঅ&#39; বেণ্ড-উইডথ,വീഡിയോ ബാൻഡ് വീതി
"ভিডিঅ&#39; কেছেট, দৃশ্যমান কেছেট","വീഡിയോ കാസറ്റ്, വിഷ്വൽ കാസറ്റ്"
ভিডিঅ&#39; কেছেট ৰেকৰ্ডাৰ,വീഡിയോ കാസറ്റ് റെക്കോർഡർ
ভিডিঅ&#39; নিয়ন্ত্ৰক,വീഡിയോ കൺട്രോളർ
ভিডিঅ&#39; ডাটা টাৰ্মিনেল,വീഡിയോ ഡാറ്റ ടെർമിനൽ
ভিডিঅ&#39; ডিটেক্টৰ,വീഡിയോ ഡിറ്റക്ടർ
ভিডিঅ&#39; ডিস্ক,വീഡിയോ ഡിസ്ക്
ভিডিঅ&#39; ডিস্ক ব্যৱস্থা,വീഡിയോ ഡിസ്ക് സിസ്റ്റം
ভিডিঅ&#39; প্ৰদৰ্শন,വീഡിയോ ഡിസ്പ്ലേ
ভিডিঅ&#39; প্ৰদৰ্শন একক (VDU),വീഡിയോ ഡിസ്പ്ലേ യൂണിറ്റ് (VDU)
ভিডিঅ&#39; ইলেক্ট্ৰনিক ষ্টেণ্ডাৰ্ড এছ&#39;চিয়েচন (VESA),വീഡിയോ ഇലക്ട്രോണിക് സ്റ്റാൻഡേർഡ് അസോസിയേഷൻ (VESA)
ভিডিঅ&#39; ফ্ৰিকুৱেন্সি,വീഡിയോ ആവൃത്തി
ভিডিঅ&#39; গেম,വീഡിയോ ഗെയിം
ভিডিঅ&#39; গ্রাফিক অপ্টিমাইজাৰ (VGA),വീഡിയോ ഗ്രാഫിക് ഒപ്റ്റിമൈസർ (VGA)
ভিডিঅ&#39; পাৰস্পৰিক ক্ৰিয়া সত্তা,വീഡിയോ ഇന്ററാക്ഷൻ എന്റിറ്റി
ভিডিঅ&#39; মেমৰি,വീഡിയോ മെമ്മറി
ভিডিঅ&#39; পেজ,വീഡിയോ പേജ്
ভিডিঅ&#39; ফোন,വീഡിയോ ഫോൺ
ভিডিঅ&#39; প্ৰিএম্প্লিফায়াৰ,വീഡിയോ പ്രീആംപ്ലിഫയർ
ভিডিঅ&#39; ৰাম,വീഡിയോ റാം
v.ram,VRAM
ভিডিঅ&#39; টেপ,വീഡിയോ ടേപ്പ്
ভিডিঅ&#39; টেপ ৰেকৰ্ডিং,വീഡിയോ ടേപ്പ് റെക്കോർഡിംഗ്
ভিডিঅ&#39;টেপ ৰেকৰ্ড কৰা হৈছে,വീഡിയോ ടേപ്പ് രേഖപ്പെടുത്തി
ভিডিঅ&#39; টাৰ্মিনেল,വീഡിയോ ടെർമിനൽ
ভিডিঅ&#39; পৰীক্ষা সংকেত,വീഡിയോ ടെസ്റ്റ് സിഗ്നൽ
ভিডিঅ&#39; টেক্সট,വീഡിയോ ടെക്സ്റ്റ്
ভিডিঅ&#39; টেক্সট ডাটা টাৰ্মিনেল,വീഡിയോ ടെക്സ്റ്റ് ഡാറ്റ ടെർമിനൽ
ভিডিঅ&#39; পথ,വീഡിയോ പാത
ভিডিঅ&#39;কন টিউব,വീഡിയോകോൺ ട്യൂബ്
দৃশ্যমান তথ্য,വിഷ്വൽ ഡാറ്റ
ভিউফাইণ্ডাৰ,വ്യൂഫൈൻഡർ
পৰ্যবেক্ষণৰ দূৰত্ব,നിരീക്ഷണ ദൂരം
ভেৰিলগ,വെരിലോഗ്
ভাৰ্চুৱেল চেনেল,വെർച്വൽ ചാനൽ
ভাৰ্চুৱেল গ্ৰাউণ্ড কৰা,വെർച്വൽ അടിസ്ഥാനം
ভাৰ্চুৱেল উচ্চতা,വെർച്വൽ ഉയരം
ভাৰ্চুৱেল মেমৰি,വെർച്വൽ മെമ്മറി
ভাৰ্চুৱেল মেমৰি চিস্টেম,വെർച്വൽ മെമ്മറി സിസ്റ്റം
দৃশ্যমান পোহৰৰ বৰ্ণালী,ദൃശ്യ പ്രകാശ സ്പെക്ട്രം
দৃশ্যৰ শিৰোনাম,രംഗം ശീർഷകം
ভিএমই,വി.എം.ഇ
v-মছ,വി-മോസ്
V-MOSFET,വി-മോസ്ഫെറ്റ്
ভয়েচ মেছেজ,ശബ്ദ സന്ദേശം
টোন অপাৰেটেড চুইচ,ടോൺ ഓപ്പറേറ്റഡ് സ്വിച്ച്
ভইচ চিন্থেচাইজাৰ,വോയ്സ് സിന്തസൈസർ
"অস্থিৰ, অস্থিৰ","അസ്ഥിരമായ, അസ്ഥിരമായ"
স্মৃতিশক্তি নোহোৱা হৈছে,മെമ്മറി നഷ്ടപ്പെട്ടു
ভোল্টেজ,വോൾട്ടേജ്
ভোল্টেজ এম্প্লিফায়াৰ / বাফাৰ,വോൾട്ടേജ് ആംപ്ലിഫയർ / ബഫർ
ভল্টেজ তুলনাকাৰী,വോൾട്ടേജ് താരതമ്യം
ভোল্টেজ নিয়ন্ত্ৰক দোলক (VCO),വോൾട്ടേജ് കൺട്രോളർ ഓസിലേറ്റർ (VCO)
ভোল্টেজ নিয়ন্ত্ৰিত বিদ্যুৎ প্ৰবাহৰ উৎস (VCCS),വോൾട്ടേജ് നിയന്ത്രിത നിലവിലെ ഉറവിടം (VCCS)
ভোল্টেজ নিয়ন্ত্ৰিত বিদ্যুৎ প্ৰবাহৰ উৎস (VCCS),വോൾട്ടേജ് നിയന്ത്രിത നിലവിലെ ഉറവിടം (VCCS)
ভল্টেজ নিয়ন্ত্ৰণ যন্ত্ৰ,വോൾട്ടേജ് നിയന്ത്രണ ഉപകരണം
ভল্টেজ নিয়ন্ত্ৰিত ৰেজিষ্টেন্স,വോൾട്ടേജ് നിയന്ത്രിത പ്രതിരോധം
ভোল্টেজ নিয়ন্ত্ৰিত ভোল্টেজ উৎস (VCVS),വോൾട്ടേജ് നിയന്ത്രിത വോൾട്ടേജ് ഉറവിടം (VCVS)
ভল্টেজ বিভাজন,വോൾട്ടേജ് ഡിവിഷൻ
ভল্টেজ ডাবলাৰ,വോൾട്ടേജ് ഇരട്ടി
ভল্টেজ ডাবলাৰ,വോൾട്ടേജ് ഇരട്ടി
ভল্টেজ ৰিছেট,വോൾട്ടേജ് റീസെറ്റ്
ভল্টেজ ট্ৰেইলিং,വോൾട്ടേജ് ട്രെയിലിംഗ്
ভল্টেজ চিহ্ন,വോൾട്ടേജ് ചിഹ്നം
ভল্টেজ বৃদ্ধি বহুগুণক,വോൾട്ടേജ് മാഗ്നിഫിക്കേഷൻ മൾട്ടിപ്ലയർ
ভল্টেজ বহুগুণক বৰ্তনী,വോൾട്ടേജ് മൾട്ടിപ്ലയർ സർക്യൂട്ട്
ভল্টেজ কোৱাড্ৰেচাৰ,വോൾട്ടേജ് ക്വാഡ്രേച്ചർ
ভল্টেজ ৰেটিং,വോൾട്ടേജ് റേറ്റിംഗ്
ভল্টেজৰ নিৰ্দেশনা,വോൾട്ടേജ് നിർദ്ദേശം
ভল্টেজ নিয়ন্ত্ৰণ,വോൾട്ടേജ് നിയന്ത്രണം
ভল্টেজৰ উৎস,വോൾട്ടേജ് ഉറവിടം
ভোল্টেজ স্পাইক/শ্বুক,വോൾട്ടേജ് സ്പൈക്ക്/ഷോക്ക്
ভল্টেজ ষ্টেবিলাইজাৰ,വോൾട്ടേജ് സ്റ്റെബിലൈസർ
ভোল্টেজ প্ৰগ্ৰেছিং তৰংগ,വോൾട്ടേജ് പുരോഗമിക്കുന്ന തരംഗം
