Gujarati,English
મેગા બિટ્સ પ્રતિ સેકન્ડ (Mbps),megabit per second (MB Ps)
ઘટક પદાર્થ,member object
ઘટક રેકોર્ડ,member record
"1.મેમરી, 2.મેમરી",Memory
"1.મેમરી એરે, 2.મેમરી એરે",memory array
"1.મેમરી ફંડ, 2.મેમરી બેંક",memory bank
"1.મેમરી બફર રજિસ્ટર, 2.મેમરી બફર રજિસ્ટર",memory buffer register
"1.મેમરી બસ, 2. મેમરી બસ",memory bus
મેમરી કાર્ડ,memory card
મેમરી સેલ,memory cell
સ્મરણ શકિત નુકશાન,memory compaction
"1.મેમરી કોર, 2.મેમરી કોર",memory core
મેમરી ચક્ર,memory cycle
"1.મેમરી ડેટા રજીસ્ટર, 2.મેમરી ડેટા રજીસ્ટર",memory data register
"1.મેમરી ડમ્પ,2.મેમરી ડમ્પ",memory dump
"1.મેમરી એક્સચેન્જ, 2.મેમરી એક્સચેન્જ",memory exchange
"1.મેમરી હાયરાર્કી, 2.મેમરી વંશવેલો",memory hierarchy
મેમરી સૂચના,memory instruction
"1.મેમરી મેનેજમેન્ટ, 2.મેમરી મેનેજમેન્ટ",memory management
"1.મેમરી મેપ, 2.મેમરી મેપ",memory map
"1. મેમરી મેપ કરેલ આઉટપુટ, 2. ઇનપુટ, 3. મેમરી મેપ કરેલ I/O",memory mapped I/O
"1.મેમરી મોડલ, 2.મેમરી મોડલ, 3.મેમરી મોડલ",memory model
"1.મેમરી મોડ્યુલ, 2.મેમરી મોડ્યુલ",memory module
"1.મેમરી ઇન્ડેક્સ રજિસ્ટર, 2.મેમરી ઇન્ડેક્સ રજિસ્ટર",memory pointer register
મેમરી પાવર,memory power
મેમરી રક્ષણ,memory protection
"1.મેમરી સંદર્ભ સૂચના, 2.મેમરી સંદર્ભ સૂચના",memory reference instruction
"1.મેમરી પ્રોગ્રામ, 2.મેમરી પ્રોગ્રામ",memory resident program
"1.મેમરી યુનિટ, 2.મેમરી યુનિટ",memory unit
મેનુ,Menu
મેનુ બાર,menu bar
મેનુ સંચાલિત,menu drive
મેનુ પસંદગી,menu selection
મુખ્ય સંચાલિત કાર્યક્રમ,menu-driven program
"1.સહજ, 2.મર્જ્ડ",Merge
મર્જર એક્સચેન્જ સૉર્ટિંગ,merge exchange sort
"1. સૉર્ટિંગ મર્જર, 2. કેટલોગ પસંદગી",merge sort
"1. મર્જર, 2. મર્જર",Merging
જાળી નેટવર્ક,mesh network
મેસેજિંગ,Messagaing
સંદેશ,Message
સંદેશ પ્રમાણીકરણ,message authentication
સંદેશ સેલ,message box
સંદેશ સર્કિટ,message circuit
સંદેશ ફોર્મેટ,message format
સંદેશ પોર્ટ,message header
સંદેશ મોડ,message mode
મેસેજિંગ,message passing
"1.સંદેશ સૉર્ટિંગ, 2.મેસેજ સૉર્ટિંગ",message polling
સંદેશ લાઇન,message queue
સંદેશ સ્વીચ,message switch
સંદેશ ટેક્સ્ટ,message text
સંદેશ ટ્રાન્સફર એજન્ટ,message transfer agent
સુપર એસેમ્બલર,meta assembler
મેટાક્લાસ,meta class
"1. વધુ સંકલન, 2. વધુ અર્થઘટન",meta compilation
"1. વધુ દુભાષિયા, 2. વધુ કમ્પાઇલર્સ",meta compiler
બોલી,meta language
"1.મેટા નેટવર્ક, 2.મેટા નેટવર્ક",meta network
સરમુખત્યારશાહી,meta system
પ્રક્રિયા,Method
મેટ્રોપોલિટન એરિયા નેટવર્ક (MAN),metropolitan area network (MAN)
સૂક્ષ્મ,Micro
"1.માઈક્રોકોડ,2.માઈક્રોકોડ",micro code
માઇક્રો કોમ્પ્યુટર,micro computer
માઇક્રો કંટ્રોલર,micro controller
સૂક્ષ્મ ચક્ર,micro cycle
માઇક્રોઇલેક્ટ્રોનિક મિકેનિકલ મિકેનિઝમ્સ (MEMS),micro electronic mechanical system (MEMS)
માઇક્રો ઇલેક્ટ્રોનિક્સ,micro electronics
માઇક્રો મિનિએચરાઇઝેશન,micro miniauthorization
માઇક્રો ઓર્ડર,micro order
"1.માઇક્રો, 2.મેઇનફ્રેમ લિંક",micro/mainframe link
માઇક્રો ચિપ,Microchip
માઇક્રો કોબોલ,Microcobol
માઇક્રો કોડ,Microcode
"1.માઈક્રોફાઈલ, 2.માઈક્રોફિશ, 3.માઈક્રોફાઈલ",Microfiche
માઇક્રો ફ્લોપી,Microfloppy
માઇક્રોફોર્મ વાંચન ઉપકરણ,microform reader
માઇક્રો ફ્રેમ,Microframe
માઇક્રોગ્રાફિક્સ,Micrographics
માઇક્રોફોન,Microphone
માઇક્રોફોટોગ્રાફ,Microphotograph
"1.માઈક્રોપ્રોસેસિંગ યુનિટ, 2.માઈક્રોપ્રોસેસિંગ યુનિટ",microprocessing unit
માઇક્રોપ્રોસેસર,Microprocessor
માઇક્રોપ્રોસેસર ચિપ,microprocessor chip
માઇક્રોપ્રોસેસર દુભાષિયા,microprocessor compiler
માઇક્રો પ્રોસેસર યુનિટ (MPU),microprocessor unit (MPU)
"1. માઇક્રોપ્રોગ્રામ, 2. માઇક્રો પ્રોગ્રામ",Microprogram
સૂક્ષ્મ ક્રમ,Microsequence
માઈક્રોસોફ્ટ,Microsoft
માઇક્રોસોફ્ટ વિન્ડોઝ,microsoft windows
સૂક્ષ્મ તરંગ,Microwave
માઇક્રો વેવ લિંક,microwave link
માઇક્રોવેવ ટ્રાન્સમિશન,microwave propagation
મધ્યમ સંચાલન,middle management
"1.મિડલવેર, 2. મધ્યમ વેર",Middleware
મીડી કોમ્પ્યુટર,Midicomputer
કેન્દ્રીય બિંદુ,Midpoint
મધ્યક,Midterm
સ્થળાંતર માર્ગ,migration path
મિલિયન સૂચનાઓ પ્રતિ સેકન્ડ (MIPS),million instructions per second (MIPS)
મીની કોમ્પ્યુટર,minicomputer
નાની ડિસ્કેટ,Minidiskette
"1.નાનો કોલોન, 2.લિટલ એસ્ટ",minimal kernel
ન્યૂનતમ ઉત્પાદન,minimal product
છૂટાછવાયા વૃક્ષ,minimal tree
"1.મિનિમેક્સ અલ્ગોરિધમ, 2.એલ્ગોરિધમ",minimax (min-max) algorithm
લઘુચિત્રીકરણ પ્રક્રિયા,minimax procedure
સૌથી ઓછી કિંમતનું વિસ્તરણ વૃક્ષ,minimum cost spanning tree
"1.ઓછી લેટન્સી એન્કોડિંગ, 2.ઓછી લેટન્સી કોડિંગ",minimum latency coding
ટૂંકા ઉપકરણ,minor device
"1. ગુણાકાર, 2. ગુણાકાર, 3. ગુણાકાર પદ",Minterim
ક્રેડીટ કાર્ડ,minus flag
ક્રેડીટ કાર્ડ,minus flag
ક્રેડિટ વિસ્તાર,minus zone
પ્રતિબિંબિત ડિસ્ક,mirror
"1. મિરર સ્પોટ, 2. ફોટોકોપી, 3. મિરર કોપી",mirror site
મિશ્ર રેડિક્સ નોટેશન,mixed-radix notation
મિક્સર,Mixer
નેમોનિક,Mnemonic
નેમોનિક સરનામું,mnemonic address
યાદગાર,Mnemonics
"1.મોબાઇલ, 2.મૂવેબલ",Mobile
"1. મોબાઈલ કોમ્પ્યુટીંગ, 2. મોબાઈલ કોમ્પ્યુટીંગ",mobile computing
"1.મોડેલ, 2.મોડલ",Model
મોડલેસ એડિટર,modeless editor
"1. મોડેલિંગ, 2. મોડેલિંગ",Modelling
મોડેમ,Modem
"1.સરળ સરેરાશ, 2.સામાન્ય, 3.સરળ",Moderate
વિમંડન,Moderation
મધ્યસ્થી,Moderator
સંશોધિત સૂચના,modified instruction
સુધારક,Modifier
મોડિફાયર બીટ,modifier bit
ફેરફાર,Modify
મોડ્યુલર,Modular
"1.અખંડિતતા, 2.મોડ્યુલારિટી",Modularity
મોડ્યુલેશન,Modulation
મોડ્યુલ,Module
મોડ્યુલર માળખું,module architecture
મોનીટર,Monitor
"1.મોનિટર પ્રોગ્રામ, 2.મોનિટર પ્રોગ્રામ",monitoring program
મોનોક્રોમેટિક ડિસ્પ્લે,monocrome display
મોનોલિથિક ઇન્ટિગ્રેટેડ સર્કિટ,monolithic integrated circuit
મોનોલિથિક ટેકનોલોજી,monolithic technology
સિંગલ સ્પેસ ફોન્ટ,monospace font
એક સ્થાનીય,Monostable
એકવિધતા,Monotoricity
"1. આકાર, 2. સ્વરૂપ",Morph
ફોર્મ,Morpheme
આકાર,Morphism
"1. ગીરો, 2. ગીરો, ગીરો",Mortgage
MOSFET (MOSFET),mosfet (MOSFET)
"1. સૌથી વધુ બે અંકો, 2. સૌથી વધુ બીટ",most significant bit
મધર બોર્ડ,mother board
માતા રજીસ્ટર,mother register
મૂવીઝ,motion picture
ફિલ્મ એક્સપર્ટ ગ્રુપ (MPEG),motion picture experts group (MPEG)
માઉન્ટ,Mount
"1.ઉંદર, 2.ઉંદર",Mouse
"1.જંગમ, 2.વિસ્થાપન",Move
ફરતા પ્રતીક,move character
MS-DOS,MS-DOS
એમએસ-વિન્ડોઝ,MS-Windows
બહુવિધ અભિગમ,multi aspect
મલ્ટી પ્રોસેસર,multi processor
"1.મલ્ટિપ્રોગ્રામિંગ, 2.મલ્ટિપ્રોગ્રામિંગ",multi programming
મલ્ટીટાસ્કીંગ,multi tasking
બાહુબસ,Multibus
પ્રસારણ,Multicast
પોલીમોર્ફિક સરનામું,multicast address
પ્રસારણ,Multicasting
મલ્ટીચીપ,Multichip
મલ્ટિક્સ,Multics
મલ્ટીટાસ્કીંગ કામગીરી,multijob operation
"1.મલ્ટિલેવલ મેમરી, 2. બહુસ્તરીય મેમરી",multilevel memory
"1.મલ્ટીમીડિયા ટેકનોલોજી, 2.મલ્ટીમીડિયા ટેકનોલોજી",multimedia technology
બહુવિધતા,Multimode
બહુવિધ,Multiple
"1.ચોકસાઇ, 2.મલ્ટી જામીન",multiple precision
બહુવિધ રીગ્રેસન,multiple regression
"1.મલ્ટીપ્લેક્સ, 2.મલ્ટીપ્લેક્સ",Multiplex
મલ્ટિપ્લેક્સ મોડ,multiplex mode
મલ્ટિપ્લેક્સર,Multiplexer
"1. મલ્ટિપ્લેક્સિંગ, 2. મલ્ટિપ્લેક્સિંગ",Multiplexing
મલ્ટિપોઇન્ટ નેટવર્ક,multipoint network
બહુવિધ પ્રક્રિયા,Multiprocessing
મલ્ટિપ્રોસેસર સિસ્ટમ,multiprocessor system
બહુહેતુક ઈન્ટરનેટ મેઈલ એક્સ્ટેંશન (MIME),multipurpose internet mail extention (MIME)
પ્લેસમેન્ટ,Multischedule
બહુકેન્દ્ર,Multistation
મલ્ટિથ્રેડીંગ,Multithreading
બહુપદી તર્ક,multivalued logic
બહુવિધ વિશ્લેષણ,multivariate analysis
મલ્ટિવાઇબ્રેટર,Multivibrator
"1.પરસ્પર બાકાત, 2.પરસ્પર બાકાત",mutual exclusion
પરસ્પર માહિતી,mutual information
"1. શિખાઉ, 2. સાહજિક વપરાશકર્તા",naïve user
"1.નામ સર્વર, 2.નામ સર્વર",name server
નંદ ઓપરેશન,NAND operation
નેનો,Nano
"સાંકડી બેન્ડ, સાંકડી બેન્ડ",narrow band
રાષ્ટ્રીય માહિતી ઇન્ફ્રાસ્ટ્રક્ચર,national information infrastructure
નેશનલ ઇન્ફોર્મેશન સ્ટાન્ડર્ડ ઓર્ગેનાઇઝેશન (અને NISO),National Information Standards Organization (NAND NISO)
કુદરતી કોડ,native code
"1.પ્રાકૃત દુભાષિયા, 2.પ્રાકૃત પ્રોગ્રામર, 3.પ્રાકૃત શાળા",native compiler
પ્રાકૃત સોફ્ટવેર,native software
કુદરતી કમ્પાઇલર,natural compiler
કુદરતી ભાષા પ્રક્રિયા,natural language processing
કુદરતી ભાષા ક્વેરી,natural language querry
"1.કુદરતી સંખ્યા, 2.વત્તા પૂર્ણાંક",natural number
ઓપરેશન,Navigation
દિગ્દર્શક,Navigator
વ્યસ્ત તર્ક,negative logic
"1. જરૂરી લૂપ, 2. લૂપ દાખલ કરો",nested loop
"1. નેસ્ટેડ મેક્રો, 2. નેસ્ટેડ મેક્રો",nested macros
"ચોખ્ખી, ચોખ્ખી",Net
"1. નેટ સરનામું, 2. ચોખ્ખું સરનામું",net address
"1.નેટ સિટિઝન, 2.નેટ સિટિઝન",net citizen
નેટસ્કેપ નેવિગેટર,netscape navigator
નેટવર્ક ઍક્સેસ નિયંત્રણ,network access control
"1.નેટવર્ક આર્કિટેક્ચર, 2.નેટવર્ક સ્ટ્રક્ચર",network architecture
નેટવર્ક ફાઇલ સિસ્ટમ (NFS),network file system (NFS)
"1.નેટવર્ક અખંડિતતા, 2.નેટવર્ક અખંડિતતા",network integrity
નેટવર્ક ઇન્ટરકનેક્શન,network interconnection
નેટવર્ક સ્તર,network layer
નેટવર્ક મેનેજમેન્ટ,network management
નેટવર્ક ટોપોલોજી,network topology
નેટવર્ક સ્પેક ટર્મિનલ,network virtual terminal
તટસ્થ રિલે,neutral relay
તટસ્થ ટ્રાન્સમિશન,neutral transmission
નવી રેખા પાત્ર,new line character
"1.નિયો સિંક, 2. નવું સમન્વયન",new sync
"1.NFS, 2.નેટવર્ક ફાઇલ",NFS/network file
"1.ક્વાર્ટરબિટ, 2.ક્વાર્ટરબિટ, 3.નિબેલ",Nibble
નવા પૂરક,nine's complement
નોડ,Node
અવાજ,Noise
અવાજ મોડ,noise mode
મૌન એન્કોડિંગ,noiseless coding
અનિયમિતતા,non determinism
વિતરક,non distributive
ખાલી સેટ,non empty set
વિભાજ્ય,non prime
બિન-અરસપરસ,Non-interactive
"1.અનંત સિસ્ટમ, 2.ટર્મિનલ સિસ્ટમ",non-terminal system
"1. બિન-અસ્થિર મેમરી, 2. બિન-અસ્થિર મેમરી",non-volatile memory
બિન-અસ્થિર રેમ,non-volatile ram
"1. અનલોડ કોડ, 2. અનલોડ કોડ",non-weighted code
NOP (નોન-ઓપરેશનલ) સૂચના,NOP instruction
નોર,NOR
"1.ન ગેટ, 2.ન ગેટ",NOR gate
"1.સામાન્ય, 2.સરળ",Normal
નોર્મલાઇઝેશન,Normalization
નોર્મલાઇઝર,Normalizer
નોર ઓપરેશન,NOR-operation
નથી,NOT
સર્કિટ નથી,NOT circuit
સમકક્ષ દ્વાર નથી,NOT equivalence gate
"1. ઓપરેશન નહીં, 2. પૂરક કામગીરી",NOT operation
અંત નથી,Not-AND
બિન-અંત કામગીરી,NOT-AND operation
નથી-અથવા,NOT-OR
નથી-અથવા ઓપરેશન,NOT-OR operation
n p પૂર્ણતા,NP completeness
ખાલી જગ્યા સૂચક,NULL pointer
સંખ્યા સિદ્ધાંત,number theory
nyquist માપદંડ,nyquist criteria
"1. ઑબ્જેક્ટ, 2. ઉદ્દેશ્ય, 3. ધ્યેય",Object
લક્ષ્યાત્મક,object oriented
"1.ઓક્ટલ કોડ, 2.ઓક્ટલ કોડ",octal code
અષ્ટાંક સંખ્યા,octal number
ઓક્ટેટ,Octet
ઓકટ્રી,Octree
વિચિત્ર સમાનતા,odd parity
ઓફિસ ઓટોમેશન,office automation
ઓફિસ સોફ્ટવેર,office software
"1.ઓફ-લાઇન, 2.ઓફ-લાઇન",Off-line
"1. ઑફલાઇન પ્રોસેસિંગ, 2. ઑફલાઇન પ્રોસેસિંગ",off-line processing
"1.ઓફસેટ, 2.અંત-કાટખૂણે",Off-set
ઓમેગા નોટેશન,omega notation
ઑનલાઇન સંચાર,on-line communication
"1.ઓન-લાઇન પ્રોસેસિંગ, 2. એક સાથે પ્રક્રિયા",on-line processing
ઓપરેશન રજીસ્ટર,OP register
ઓપન એક્સેસ,open addressing
ખુલ્લી સિસ્ટમ ઇન્ટરકનેક્શન,open system interconnection
"1. નગ્ન તાર, 2. ખુલ્લા તાર",open wire
ઓપરેન્ડ,Operand
લોજિસ્ટિક્સ,operating system
"1.ઓપરેશન્સ, 2.ઓપરેશન્સ",Operation
"1. ઓપરેટર, 2. ઓપરેટર, 3. ઓપરેટર",Operator
ઓપ્ટિકલ કેરેક્ટર રેકગ્નિશન,optical character recognition
"1. ઓપ્ટિકલ ફાઈબર, 2. ઓપ્ટિકલ ફાઈબર",optical fibre
ઓપ્ટિકલ ફોન્ટ્સ,optical font
ઓપ્ટિકલ માર્ક રેકગ્નિશન (OMR),optical mark recognition (OMR)
"1. ઓપ્ટિકલ મેમરી, 2. ઓપ્ટિકલ મેમરી",optical memory
ઓપ્ટિકલ રીડર,optical reader
"1. ઓપ્ટિકલ સ્કેનિંગ, 2. ઓપ્ટિકલ સ્કેનિંગ",optical scanning
"1.વૈકલ્પિક, 2.વૈકલ્પિક",Optimal
ઑપ્ટિમાઇઝેશન,Optimization
ઓપ્ટિકલ કપ્લર,opto coupler
ઓપ્ટોઈલેક્ટ્રોનિક્સ,Optoelectronics
"1. ઓપ્ટિકલ આઇસોલેટર, 2. ઓપ્ટિકલ આઇસોલેટર",Optoisolator
અથવા,OR
અથવા દરવાજો,OR gate
અથવા ઓપરેશન,OR operation
અનુક્રમે,order by
અગ્રતા ક્રમ,order of precedence
ઓર્ડર કરેલ જોડી,ordered pair
ઓર્ડર કરેલ સેટ,ordered set
વર્ગીકૃત વૃક્ષ,ordered tree
આઉટપુટ ડેટા,output data
આઉટપુટ ઉપકરણ,output device
આઉટપુટ ફાઇલ,output file
"1.આઉટપુટ મોડ્યુલ, 2.આઉટપુટ મોડ્યુલ",output module
બહાર નીકળો નિવેદન,output statement
આઉટપુટ સ્ટ્રીમ,output stream
આઉટપુટ એકમ,output unit
ઓવરફ્લો,over flow
ઓવરલે,over lay
ઓવરલોડ,over load
ઓવરપ્રિન્ટ,over printing
ઓવરરાઇડ,over run
ઓવરરાઇડ ભૂલ,over run error
"1. ઓવરહેડ બીટ, 2. અપર બીટ",overhead bit
ઓવરલેપ,Overlap
ઓવરલે પ્રોગ્રામ,overlay program
ઓવરરાઇડ વિક્ષેપ,override interrupt
ઓવરરાઈટીંગ,Overwrite
ખાનગી એન્કોડિંગ,own coding
પેકેજો,Pack
"1.પેકેજ,2.પેકેજ",Package
પેકેટ,Packet
પેકેટ સ્વિચિંગ,packet switching
પેકેજ નંબર,packing factor
પદન,Padding
પાનું,Page
પૃષ્ઠ સરનામું,page addressing
વિપરીત,page break
"1.pagefooting, 2.pagefooting",page footing
પૃષ્ઠ લૉગિન,page in
પૃષ્ઠ આઉટપુટ,page out
પૃષ્ઠ રીડર,page reader
પૃષ્ઠ સ્વેપિંગ,page swap
"1. પૃષ્ઠવાળી મેમરી, 2. પૃષ્ઠવાળી",paged memory
"1. મેમરી પૃષ્ઠ ક્રમાંકન, 2. પૃષ્ઠ ક્રમાંકન",Paging
પામટોપ,palm top
પેપર સેન્સર,paper sensor
"1. સમાંતર અલ્ગોરિધમ, 2. સમાંતર અલ્ગોરિધમ",parallel algoritham
સમાંતર કમ્પ્યુટર,parallel computer
સમાંતર ઈન્ટરફેસ,parallel interface
સમાંતર માવજત,parallel port
સમાંતર પ્રક્રિયા,parallel processing
સમાંતર પ્રોગ્રામિંગ,parallel programming
પરિમાણ,Parameter
"1. મૂળ, 2. પિતૃ",Parent
સમાનતા,Parity
ડિસેક્શન વૃક્ષ,parse tree
પોસ્ટ દુભાષિયા,Parser
વિરામ પછી,Parsing
વિભાગ,Partition
વિભાગ,Partitioning
"1.પાસવર્ડ, 2.પાસવર્ડ",Password
માર્ગ,Path
મોડેલ માન્યતા,pattern recognition
પીસી ડિસ્ક ઓપરેટિંગ સિસ્ટમ (PCDOS),PC-disk operating system (PCDOS)
મિત્ર જૂથ,Peer
પાન કાવતરાખોર,pen plotter
પેન્ટિયમ,Pentium
"1. સામયિક, 2. પુનરાવર્તિત",Periodic
"1.પેરિફેર, 2.પેરિફેરલ્સ",Peripherals
મોતી,Peri
કાયમી વર્ચ્યુઅલ સર્કિટ,permanent virtual circuit
સતત,Persistant
પર્સનલ કોમ્પ્યુટર (PC),personel computer (PC)
પર્સનલ ડિજિટલ આસિસ્ટન્ટ (PDA),personnel digital assistant (PDA)
"ફેન્ટમ, વર્ચ્યુઅલ",Phantom
"1. તબક્કો, 2. તબક્કો, તબક્કો",Phase
અવાજ,Phoneme
એકોસ્ટિક સિસ્ટમ,phonetic system
ફોટો ડાયોડ,photo diode
"1.શારીરિક, 2.બાહ્ય",Physical
ભૌતિક ઇન્ટરફેસ,physical interface
પેકો,Pico
પાઇ ચાર્ટ,pie chart
"1.પાઇ ગ્રાફ, 2.પાઇ ગ્રાફ",pie graph
અંતરાલ,Pitch
પિક્સેલ,Pixel
સરળ ascii,plain ascii (ASCII)
સામાન્ય લખાણ,plain text
યોજના,Planning
"પ્લેટફોર્મ, પ્લેટફોર્મ",Platform
કાવતરાખોર,Plotter
ડ્રાફ્ટિંગ હેડ,plotting head
પ્લગબોર્ડ,Plugboard
બોલી,Point
સાઇટ ટુ સાઇટ પ્રોટોકોલ (PPP),point to point protocol (PPP)
નિર્દેશક,Pointer
ધ્રુવીકરણ,Polarization
ક્રમચય,Polling
બહુકોણ ઉતારવું,polygon clipping
પોલીમોર્ફિઝમ,Polymorphism
બહુપદી,Polynomial
POP (પોસ્ટ ઓફિસ પ્રોટોકોલ),POP (post office protocol)
"1.sin-up menu, 2.appear menu",Pop-up menu
સુવાહ્યતા,Portability
સચિત્ર,Portrait
ક્રમિક,post order
"1.બેક સ્ક્રિપ્ટ, 2.બેક સ્ક્રિપ્ટ",post script
બેક બીટ,postamble bit
જોડાયેલ,Postfix
બંધ,power down
બિન-ઇલેક્ટ્રીક,Power-off
ઇલેક્ટ્રિક,Power-on
પાવર રીસીવર,Power-up
પ્રી સ્પીડ બીટ,preamble bit
અગ્રતા ગ્રાફ,precedance graph
અનુમાન,Predicate
પ્રી-એપ્ટિવ શેડ્યુલિંગ,preemptive scheduling
ઉપસર્ગ,Pre-fix
પૂર્વ પ્રક્રિયા,Preprocessing
પ્રક્રિયા,Process
પ્રક્રિયા સ્વીચ,process switch
પ્રક્રિયા,Processing
પ્રોસેસર,Processor
ઉત્પાદન,Production
"1.કાર્યક્રમ, 2.કાર્યક્રમ",Program
પ્રોગ્રામ અર્થઘટન,program compilation
કાર્યક્રમ વિરામ,Program cash
પ્રોગ્રામ ફિક્સ,program debugging
પ્રોગ્રામ ડિઝાઇન,program design
"પ્રોગ્રામ મૂલ્યાંકન સમીક્ષા તકનીકો (PERT, PERT)",program evaluation & review technique (PERT)
કાર્યક્રમ વિરામ,program halt
"1.પ્રોગ્રામ લાઇબ્રેરી, 2.પ્રોગ્રામ કલેક્શન",program library
પ્રોગ્રામ ચાલી રહ્યો છે,program run
"1. પ્રોગ્રામર, 2. પ્રોગ્રામર",Programmer
પ્રોલોગ,Prolog
પી-રોમ,PROM
"1.ટ્રાન્સમિશન, 2.એમ્પ્લીફિકેશન",Propagation
પ્રાપ્ત કરી શકાય તેવું,Proposition
સુરક્ષિત કી,protected key
રક્ષણ,Protection
પ્રોટોકોલ,Protocol
"1. પ્રોટોકોલ ટ્રાન્સફર, 2. પ્રોટોકોલ અનુવાદ, 3. પ્રોટોકોલ અર્થઘટન",protocol translation
સ્યુડો કોડ,pseudo code
"1.પબ્લિક ડેટા, 2.પબ્લિક ડેટા નેટવર્ક",public data network
"1.પબ્લિક ડોમેન, 2.પબ્લિક ડોમેન",public domain
સાર્વજનિક કી એન્ક્રિપ્શન,public key encripting
નાડી,Pulse
પલ્સ કોડ મોડ્યુલેશન,pulse code modulation
પલ્સ ડિજિટલ મોડ્યુલેશન (PDM),pulse digital modulation (PDM)
સ્પંદવલી,pulse train
વિરામચિહ્ન,Punctuation
"દબાણ, ભરો",Push
ઓટોમેટા ડાઉનલોડ કરો,push down automata
ઊભી યાદી,pushup list
ચતુર્થાંશ,quad density
"1.લાયકાત, 2.લાયકાત",Qualification
પરિમાણકર્તા,Quantifier
પરિમાણ કરવા માટે,Quantize
ભાગ,Quantizer
ક્વોન્ટમ,Quantum
ક્વોન્ટમ ઘડિયાળ,quantum clock
"1.ક્વોન્ટમ કપુટન, 2.ક્વોન્ટમ કોમ્પ્યુટેશન",quantum computing
ઉદાહરણ ક્વેરી,querry by example
"1. પૂછપરછ, 2. પૂછપરછ",Query
ક્વેરી ભાષા,query language
ક્વેરી પ્રક્રિયા,query processing
કતાર,Queue
પંક્તિ વ્યવસ્થાપન,queue management
પંક્તિ રજીસ્ટર,queue register
"1. રો નેટવર્ક, 2. રો નેટવર્ક",queuing network
પંક્તિ સિદ્ધાંત,queuining theory
ઝડપી ઍક્સેસ મેમરી,quick acess memory
અવશેષ,Quotient
રેડિયો આવર્તન દખલગીરી (RFI),radio frequency interference (RFI)
મૂલાંક,Radix
રેન્ડમ એક્સેસ કમ્પ્યુટર ઇક્વિપમેન્ટ (RACE),random access computer equipment (RACE)
રેન્ડમ એક્સેસ મેમરી (RAM),random access memory (RAM)
રેન્ડમ સ્કેનિંગ,random scan
"1.રાસ્ટર, 2.રાસ્ટર",Raster
રાસ્ટર સ્કેનિંગ,raster scan
રિએન્જિનિયરિંગ,re engineering
પુનરુત્થાન,re enlargement
"1. સુલભતા, 2. સુલભતા",Reachability
વાંચન,Read
વાંચન વડા,read head
"1. ફક્ત વાંચો, 2. ફક્ત વાંચો",read only
"1. ફક્ત વાંચો મેમરી, 2. ફક્ત વાંચો મેમરી",read only memory
વાંચન લેખન વડા,read write head
"1. વાંચન ચક્ર, 2. લેખન ચક્ર",read/write cycle
"1. વાંચન ચક્ર, 2. લેખન હેડ",read/write head
"1. વાંચન મેમરી, 2. લેખન મેમરી",read/write
વાચક,Reader
"વાંચન, વાંચન",reading
"1. વાંચો, 2. વાંચન પછી",read-out
સમય વાસ્તવિક,real
"1. ક્વિક રિસ્પોન્સ પ્રોસેસિંગ, 2. તાત્કાલિક રિસ્પોન્સ પ્રોસેસિંગ",real time processing
રીસીવર,Receiver
માન્યતા તર્ક,recognition logic
રિપ્રોગ્રામિંગ ટ્રાન્સફર,Recompile
રેકોર્ડ,Record
"1. રેકોર્ડિંગ હેડ, 2. રેકોર્ડિંગ હેડ",recording head
સુધારી શકાય તેવી ભૂલ,recoverable error
પરિપૂર્ણતા,Recovery
પુનરાવૃત્તિ પ્રમેય,recursim theorem
રિસાયક્લિંગ,Recursion
પુનરાવર્તિત કાર્ય,recursive function
લઘુચિત્ર સૂચના સેટ કમ્પ્યુટર (RISC),reduced instruction set computer (RISC)
નિરર્થકતા,Redundancy
"1.સ્વતંત્ર ડિસ્ક, 2.ડિસ્કની વધારાની શ્રેણી (લાલ)",redundant array of independent disks (RAID)
ફરીથી પ્રવેશ,Re-entrant
ફરીથી પ્રવેશ કોડ,re-entrant code
સંદર્ભ,Reference
સંદર્ભ અખંડિતતા,referential integrity
પ્રતિબિંબ,Reflectivity
પ્રતિબિંબ,Reflextion
રીફ્રેક્શન,Refraction
રિફ્રેશર,Refresh
પુનર્જીવન,Regeneration
નોંધણી કરો,Register
નિયમિત વ્યાકરણ,regular grammar
સંબંધ,Relation
રિલેશનલ ડેટાબેઝ,relational database
રિલેશનલ ડેટાબેઝ મેનેજમેન્ટ સિસ્ટમ (RDBMS),relational database management system (RDBMS)
રિલેશનલ મોડલ,relational model
"1. સંબંધી, 2. સંબંધી",Relative
સંબંધી સંબોધન,relative addressing
"1. રિલે, 2. ટ્રાન્સમિશન",Relay
વિશ્વસનીયતા મોડેલ,reliability modeling
વિશ્વસનીય,Reliable
"1. રિલોકેટેબલ કોડ, 2. રિલોકેટેબલ ડેટા",relocatable code
દૂર,Remote
દૂરસ્થ ફીડર,remote host
દૂરસ્થ કાર્ય પ્રવેશ,remote job entry
"1.રીમોટ સત્રની શરૂઆત, 2.રીમોટ લોગિન",remote log-in
રિમોટ પ્રોસિજર ઇન્વોકેશન (RPC),remote procedure call (RPC)
રિમોટ સેન્સિંગ,remote sensing
નામ બદલીને,Rename
"1.રેન્ડરિંગ, 2.સમર્પણ",Rendering
પુનરાવર્તક,Repeater
જવાબ આપો,Reply
