English,Marathi
quadratic term,चतुर्भुज संज्ञा
quadrature formula,चतुर्भुज सूत्र
quadrilateral,चतुर्भुज
qualitative analysis,गुणात्मक विश्लेषण
quality control,गुणवत्ता नियंत्रण
quantum mechanics,क्वांटम यांत्रिकी
quantum number,क्वांटम संख्या
quantum statistics ,क्वांटम आकडेवारी
quarter ,"तिमाही, चतुर्थांश, तिमाही"
quartic,चतुर्भुज
quartile,चतुर्थांश
quasi linear constitutive equation,रेखीय कन्स्ट्रक्टर समीकरण
quasi regular,नियमित सायकल
quaternion,गप्पागोष्टी
queue length,ओळ लांबी
queuing model,रेखा मॉडेल
queuing problem,पंक्ती समस्या
queuing process,पंक्ती प्रक्रिया
queuing system,पंक्ती प्रणाली
queuing theory,रेखा सिद्धांत
quintile,पंचमक
quintuplet,पंचक
quotation,"उद्धृत दर, किंमत उद्धृत"
quotient,"भाग, भागाकार"
quotient field,विभाग क्षेत्र
quotient group,विभाग गट
quotient law,भागफल नियम
quotient set,विभाग संच
quotient space,विभाग लोकसंख्या
quotient topology,विभाग रचना
radial,त्रिज्या
radian,रेडियन
radian measure,रेडियन माप
radical,करणी
radical axis,मूलाक्ष
radical sign,वर्गीकरण
radius,त्रिज्या
radius of convergence,अभिसरण त्रिज्या
radius of curvature,वक्रता त्रिज्या
radius vector,ध्रुवीय रेखा
radix,मूलांक
random error,यादृच्छिक त्रुटी
random function,यादृच्छिक कार्य
randomization,यादृच्छिकीकरण
randomised blocks,यादृच्छिक ब्लॉक
random model,यादृच्छिक मॉडेल
random number,यादृच्छिक संख्या
random sampling,यादृच्छिक नमुना
random variable,यादृच्छिक चल
range,"श्रेणी, श्रेणी, श्रेणी, श्रेणी"
range of convergence,अभिसरण कॉम्प्लेक्स
range of integration,एकत्रीकरण परिसर
range of relation,नातेसंबंध परिसर
range space,कॅम्पस लोकसंख्या
rank,ग्रेड
rank correlation,रँक सहसंबंध
rank of matrix,मॅट्रिक्सचा दर्जा
rank order statistics,क्रमवारी नमुना
rate of change,बदलण्याचे प्रमाण
rate of convergence,अभिसरण दर
Ratio,अतुलनीय
Rational,तर्कशुद्ध
rational expression,तर्कशुद्ध अभिव्यक्ती
rational field,तर्कसंगत क्षेत्र
rational function,तर्कसंगत कार्य
rationalisation of the denominator,भाजकाचे तर्कसंगतीकरण
rational number,परिमेय संख्या
rational number field,परिमेय संख्या फील्ड
rational operation,तर्कशुद्ध ऑपरेशन
ratio test,विषम चाचणी
raw data,"प्राप्त केल्याप्रमाणे, प्रक्रिया न केलेले दत्ता"
ray,"रश्मी, किरण, पाख-अर, रे, शंकुश, अर्धरेखा, अर"
ray vector,बीम वेक्टर
real,वास्तविक
real axis,वास्तविक अक्ष
real continuum,वास्तविक सातत्य
real line,वास्तविक ओळ
real linear vector space,वास्तविक रेखीय वेक्टर जागा
real matrix,वास्तविक मॅट्रिक्स
real number,वास्तविक संख्या
real number field,वास्तविक संख्या फील्ड
real part,वास्तविक भाग
real polynomial,वास्तविक बहुपदी
real quadratic,वास्तविक चतुर्भुज
real root,वास्तविक मालू
real space,वास्तविक लोकसंख्या
real time system,वास्तविक वेळ प्रणाली
real valued function,वास्तविक मूल्य कार्य
real variable,वास्तविक व्हेरिएबल
real vector space,वास्तविक वेक्टर जागा
reciprocal,"व्यस्त, परस्पर, परस्पर"
reciprocal matrix,व्यस्त मॅट्रिक्स
rectangle,आयत
rectangular,"आयताकृती, काटकोन, काटकोन"
rectangular array,आयताकृती टेबल
rectangular axis,"काटकोन अक्ष, काटकोन समन्वय अक्ष"
rectangular density function,आयताकृती घनता कार्य
rectangular hyperbola,काटकोन हायपरबोला
rectangular matrix,आयताकृती मॅट्रिक्स
rectangular parellelopiped   (cuboid),"आयत समांतरभुज चौकोन, काटकोन समांतरभुज चौकोन"
rectifiable curve,आर्क्युएट वक्र
recurrence formula,पुनरावृत्ती सूत्र
recurring decimal,नियतकालिक दशांश
recursion formula,टर्नअराउंड फॉर्म्युला
reduced echelon form,श्रेणीबद्ध फॉर्म
reductio-ad-absurdum,विसंगत कामगिरी
reduction formula,"लॉगरिदम सूत्र, समतुल्य सूत्र"
reference line,"संदर्भ ओळ, संदर्भ ओळ"
reference point,संदर्भ बिंदू संदर्भ बिंदू
reflected wave,परावर्तित लहर
reflection,प्रतिबिंब
reflexive law,समतुल्य नियम
region of convergence,अभिसरण प्रदेश
region of divergence,भिन्न प्रदेश
region of integration,एकत्रीकरण क्षेत्र
regression analysis,प्रतिगमन विश्लेषण
regression curve,प्रतिगमन वक्र
regression equation,प्रतिगमन समीकरण
regression line,प्रतिगमन ओळ
regression model,प्रतिगमन मॉडेल
regular curve,नियमित वक्र
regular hexagon,अगदी षटकोनी
regular matrix,नियमित मॅट्रिक्स
regular tetrahedron,समभुज
relative complement,सापेक्ष पूरक
relative maximum,सापेक्ष सर्वोच्च
relative minimum,सापेक्ष सर्वात कमी
relative probability (conditional probability),सापेक्ष संभाव्यता
relative velocity,सापेक्ष वेग
Relativity,"सापेक्षता, सापेक्षता, सापेक्षता"
relativity theory,सापेक्षता सिद्धांत
reliability,विश्वसनीयता
reliability problem,विश्वसनीयता समस्या
remainder term,अवशिष्ट पोस्ट
remainder theorem,उर्वरित प्रमेय
repeated limit,पुनरावृत्ती मर्यादा
repeated Riemann integral,पुनरावृत्ती Riemann-अविभाज्य
representation,प्रतिनिधित्व
Residue,"अवशिष्ट, अवशेष"
residue at a pole,अनंतात राहते
resolution,"विघटन, खंडन, भिन्नता"
resolution of forces,सुटका
resolution of velocities,वेग समायोजन
resultant,परिणामी परिणाम
resultant force,परिणामी शक्ती
resultant vector,परिणाम वेक्टर
revised simplex technique,सुधारित एकल पद्धत
rhombus,समभुज चौकोन
Riemann integral,riemann-अविभाज्य
right angle,"काटकोन, काटकोन"
right angled triangle,काटकोन त्रिकोण
right circular cone,उजवा गोलाकार शंकू
right coset,दक्षिण सेट
right cylinder,उजव्या गोलाकार सिलेंडर
right handed,घड्याळाच्या दिशेने
right inverse,दक्षिण व्यस्त
rigorous proof,"अचूक पुरावा, अचूक पुरावा"
ring,रिंग रिंग
ring of integers,पूर्णांक रिंग
R-integrable,आर-अविभाज्य
root,"रूट, रूट"
root mean square,वर्गमूळ मूळ
root of a polynomial,बहुपदीचे मूळ
rotation,"फिरणे, फिरणे"
rounding error,गोलाकार त्रुटी
row,रांग
row-by-column multiplication,पंक्ती-स्तंभ गुणाकार
row equivalence,रेखा समतुल्यता
row matrix,पंक्ती मॅट्रिक्स
row rank,पंक्ती क्रम
saddle point,सुटलेला बिंदू
sample,"नमुना, नमुना"
sample means,नमुना सरासरी
sample point,नमुना बिंदू
sample size,नमुन्याचा आकार
sample space,नमुना जागा
sample standard deviation,नमुना-मानक-विचलन
sample survey,नमुना सर्वेक्षण
sample variance,नमुना भिन्नता
sampling,"नमुना (v.), नमुना (n.)"
sampling distribution,नमुना वितरण
sampling error,नमुना त्रुटी
sampling interval,नमुना अंतराल
sampling method,नमुना पद्धत
sampling theory,नमुना तत्त्व
sampling with replacement,प्रतिस्थापनासह नमुना घेणे
scalar,"स्केलर, स्केलर"
scalar field,स्केलर फील्ड
scalar matrix,स्केलर मॅट्रिक्स
scalar multiple,स्केलर गुणाकार
scalar multiplication,स्केलर गुणाकार
scalar product,स्केलर उत्पादन
scalar quantity,स्केलर
scalar triple product,स्केलर ट्रिपल उत्पादन
scelene triangle,स्केलीन त्रिकोण
scattered diagram,स्कॅटर आकृती
Schrodinger equation,श्रोडिंगर समीकरण
seasonal fluctuation,"हंगामी चढउतार, हंगामी चढउतार"
secant,"penetrant, penetrating line, secant, inverse cosine"
secant method,छेदन पद्धत
second derivative,दुसरा
second order,दुसरी ऑर्डर (दुसरा प्रकार)
section,"विभाग, विभाग, विभाग, विभाग, विभाग"
sector,"उपविभाग, क्षेत्र, क्षेत्र"
segment of a curve,वक्र विभाग
self — adjoint,स्वत: ची संलग्नता
self adjoint operator,स्वत: संलग्न ऑपरेटर
self — conjugate,ऑटोझिगस
semiaxis,अर्धा अक्ष
semicircle,अर्धवर्तुळ
semi - definite matrix,ठोस मॅट्रिक्स
semi - definite quadratic form,अविभाज्य चतुर्भुज
semigroup,समिसमुह
semi - interval,अर्धा मध्यांतर
semi major axis,म्हणजे प्रमुख अक्ष
semi minor axis,अर्ध किरकोळ अक्ष
separable polynomial,विभक्त बहुपदी
separation of variables,परिवर्तनीय पृथक्करण
sequence,क्रम
sequencing theory,अनुक्रमणिका तत्त्व
sequential analysis,अनुक्रमिक विश्लेषण
sequential sampling,अनुक्रमिक नमुना
serial correlation,स्पष्ट सहसंबंध
series,"मालिका, मालिका, मालिका"
set,"एकूण, वाऱ्याची दिशा, प्रवाहाची दिशा, फ्रीझ, फ्रीझ (ver.)"
sextant,सेक्संट
Shewhart control charts,shewhart नियंत्रण चार्ट
sign,"चिन्ह, रक्कम"
signature of a matrix,मॅट्रिक्स मार्कर
signature of quadratic form,चतुर्भुज चौकोन चिन्ह
signed number,सचिनचा नंबर
significance level,महत्त्व पातळी
significance test,महत्त्व चाचणी
significant digit,लक्षणीय गुण
sign test,मार्क चाचणी
signum function,प्रतीक कार्य
similar ellipses,समान लंबवर्तुळाकार
similar figures,एकसंध आकृती
similarity,"साम्य, साधर्म्य"
similar matrices,एकसंध मॅट्रिक्स
simple closed curve,साधे बंद वक्र
simple correlation,साधा सहसंबंध
simple harmonic motion,साधी हार्मोनिक गती
simple random sampling,साधे यादृच्छिक नमुना
simplex,"सेट, सिम्प्लेक्स, एकतर्फी, साधे"
simplex algorithm,एक-मार्ग अल्गोरिदम
simplex tableau,एकच टेबल
Simpson's one - third rule,सिम्पसनचा एक तृतीयांश नियम
simulation technique,सिम्युलेशन पद्धत
simultaneous differential equations,एकाचवेळी विभेदक समीकरणे
simultaneous equations,एकाचवेळी समीकरणे
sine,"चिन्ह, साइन"
sine curve,"साइन वक्र, साइन वक्र"
singleton,सोलो
single valued function,नीरस कार्य
singular integral,विषम अविभाज्य
singularity,"विचित्रता, विचित्रता"
singular matrix,अपरिवर्तनीय मॅट्रिक्स
singular solution,विचित्र उपाय
size of sample,नमुन्याचा आकार
skewed distribution,विषम वितरण
skew-Hermitian matrix,विषम हर्मिटियन मॅट्रिक्स
skewness,कॉन्ट्रास्ट
skew symmetric matrix,विषम सममित मॅट्रिक्स
slack variable,व्हेरिएबल कमी करत आहे
slope,"उतार, उतार, उतार"
slope gradient,उतार ग्रेडियंट
small brackets,"कंस, लहान बंधन"
smooth curve,सरळ वक्र
smooth function,विविध कार्य
smoothing of time series,सौर यंत्रणा
solar system,
solenoidal vector,solenoidal वेक्टर
solid,"घन, वस्तुमान, घन"
solid geometry,"घन भूमिती, स्टिरीओस्कोपिक भूमिती"
solution,"उपाय, साधन"
solution in series,मालिका फॉर्म समाधान
solution matrix,समाधान मॅट्रिक्स
solution of a triangle,त्रिकोणाचे समाधान
solution space,समाधान लोकसंख्या
Sonine polynomial,सोनीन बहुपद
space,"आकाश, अवकाश, अवकाश, अवकाश, अवकाश"
space curve,आकाश वक्र
spanning set,पालक सेट
spatial correlogram,स्थानिक सहसंबंध आकृती
special linear group,विशिष्ट रेखीय गट
special orthogonal group,विशिष्ट अनुलंब गट
specific gravity,"विशिष्ट घनता, सापेक्ष घनता"
spectral mapping theorem,मानवी मॅपिंग प्रमेय
spectrum of a function,कार्याचा आदर्श
sphere,"गोल, गोल"
spherical coordinate system,गोलाकार समन्वय प्रणाली
spherical polar coordinate,गोलाकार ध्रुवीय समन्वय
spherical triangle,गोलाकार त्रिकोण
spherical trigonometry,गोलाकार त्रिकोणमिती
spiral,सर्पिल
square,"चौरस, चौरस"
square brackets,"गुरु, गुरुबंधनी"
square integrable,चौरस अविभाज्य
square matrix,चौरस मॅट्रिक्स
square root,वर्गमुळ
stage of sampling,नमुना स्टेज
staircase function,श्रेणीबद्ध कार्य
standard deviation,प्रमाणित विचलन
standard inner product,मानक भिन्न उत्पादन
state of equilibrium,समतोल
stationary curve,सुन्न वक्र
stationary point,सुन्न बिंदू
stationary value,धक्कादायक मूल्य
statistic,"नमुना, आकृती"
statistical,सांख्यिकीय
statistical data,सांख्यिकीय विश्लेषणे
statistical distribution,सांख्यिकीय वितरण
statistical hypothesis,सांख्यिकीय गृहीतक
statistical inference,सांख्यिकीय अंदाजे
statistical model,सांख्यिकीय मॉडेल
statistical population,सांख्यिकीय लोकसंख्या
statistical quality control,सांख्यिकीय गुणवत्ता नियंत्रण
statistics,"आकडेवारी, आकडेवारी"
steady,"न बदलणारा, स्थिर, स्थिर, कायम"
steady state solution,स्थायी राज्य उपाय
steep ascent (of a curve),अधिक प्रवण माउंट्स
steepest ascent design,उतार-चढाई डिझाइन
steepest descent,सर्वात उंच कूळ
step function,चरण कार्य
Stirling series,स्टर्लिंग श्रेणी
stochastic,"स्टॉकॅस्टिक, संभाव्य"
stochastic matrix,संभाव्य मॅट्रिक्स
stochastic model,संभाव्य मॉडेल
stochastic programming,संभाव्य प्रोग्रामिंग
stochastic variable,संभाव्य चल
Stokes’ theorem,स्टोक्स प्रमेय
straight line,"सरळ रेषा, सरळ रेषा, सरळ रेषा"
strata chart,"स्तर चार्ट, बार चार्ट"
stratification,"स्तरीकरण, स्तरीकरण"
stratified sampling,स्तरित नमुना
stream-line,"प्रवाह-रेषा, प्रवाह-रेषा"
stress,ताण
strictly convex function,जोरदार कलते कार्य
strictly decreasing,सतत कमी होत आहे
strictly increasing,सतत वाढ
strictly monotonic function,सतत ऑर्डिनेट फंक्शन
"Student's test (Student's ""t"" test)",विद्यार्थी चाचणी (विद्यार्थी &#39;टी&#39; चाचणी)
sub-collection,उपसंग्रह
sub determinant,उप-निर्णयवादी
subfield,उप-प्रदेश
subgroup,"उपवर्ग, उपसमूह, उपसमूह"
sub-interval,मध्यांतर
submatrix,"सबमॅट्रिक्स, सबमॅट्रिक्स"
subscript,"तळटीप, तळटीप, तळटीप"
subsequence,उत्तराधिकार
subset,उपसंच
subspace,उपलोकसंख्या
substitution,बदली
subtangent,अर्ध स्पर्शिक
subtend,"हस्तांतरित करणे, हस्तांतरित करणे"
subtract,"वजाबाकी, वजाबाकी"
subtraction,"वजाबाकी, वजाबाकी"
successive,हळूहळू
successive differentiation,प्रगतीशील भिन्नता
successive integration,प्रगतीशील एकीकरण
successor,नंतरचा
suffix,संलग्न
sum,"बेरीज, बेरीज, बेरीज, बेरीज, बेरीज"
sum function,बेरीज फंक्शन
summable,संकलित
summand,योग ब्लॉक
summation,संकलन
summation convention,संकलन अधिवेशन
summation formula,संकलन सूत्र
summation of series,ग्रेड संग्रह
summation sign,संकलन चिन्ह
sum to infinity,अनंतापर्यंत योग
superscript,"मूर्ख, मूर्ख"
superset,ओव्हरसेट
supersonic flow,सुपरसोनिक प्रवाह
supplementary angle,पूरक कोन
supporting hyperplane,lacquered लोकर फ्लॅट
support of function,फंक्शनचे समर्थन
suppose,"कल्पना करा, गृहीत धरा"
supremum,उच्च
surd,करणी
surface,"पृष्ठभाग, पृष्ठभाग, पृष्ठभाग"
surface area,पृष्ठीय क्षेत्र
surface integral,पृष्ठ अविभाज्य
surjection,कव्हर
surjective,कव्हर
surjective map,कव्हर नकाशा
symbol,सही करा
symbolic logic,प्रतीकात्मक तर्क
symbolic model,प्रतीकात्मक मॉडेल
symmetric,सममितीय
symmetrical,सममितीय
symmetric determinant,"सममितीय निर्धारक, सममित निर्धारक"
symmetric difference,सममितीय फरक
symmetric matrix,सममित मॅट्रिक्स
system analysis,प्रणाली विश्लेषण प्रणाली विश्लेषण
systematic sampling,अनुक्रमांक नमुना
table,"टेबल, टेबल"
tableau,"टेबल, टेबल"
table of integrals,अविभाज्य सारणी
tabular,"सारणीबद्ध, सपाट"
tabular form,सारणी फॉर्म
tabular logarithm,"सारणी लॉगरिदम, सारणी लॉगरिदम"
tabulate,सारणी
tabulated value,सारणी मूल्ये
tabulation,सारणी
tabulator,"टॅब्युलेटर, टॅब्युलर मशीन, टॅब्युलर"
tail,"शेपटी, शेपटी"
tail area (of distribution),शेपटीचे क्षेत्र (वितरणाचे)
tangency,स्पर्श
tangent,"स्पर्शिका, स्पर्शिका, स्पर्शिका, स्पर्शिका"
tangent hyperplane,फ्लॅट फ्लीस स्पर्श करा
tangential,"स्पर्शिक, स्पर्शिक"
tangential component,स्पर्शिका घटक
tangential section,स्पर्शिका कट
tangent line,स्पर्शरेषा
tangent plane,"स्पर्शिक विमान, स्पर्शिक विमान"
tangent space,स्पर्श लोकसंख्या
tape punch,टेप पंच
tape reader,टेप रीडर
Tauberian theorem,टॉब्रीचे प्रमेय
Taylor's theorem,टेलर प्रमेय
Tchebychev metric,Shebyshev अंतर
t-distribution,टी-वितरण
telescopic series,आंतरप्रजाती मालिका
temporal coordinates,ऐहिक निर्देशांक
temporal relationship,ऐहिक संबंध
temporal variable,वेळ चल
tensile strength,ताणासंबंधीचा शक्ती
tensor,"फील्ड, टेन्सर"
tensor analysis,फील्ड विश्लेषण
tensor product,फील्ड उत्पादन
tentative formulation,तात्पुरती कॉन्फिगरेशन
term,पोस्ट
terminal condition,बंदी समाप्त
terminal velocity dive,अंतिम वेग डायव्ह
terminating decimal,दशांश समाप्त करणे
term values,रँक मूल्य
termwise differentiation,चरण भिन्नता
termwise integration,चरणबद्ध एकीकरण
ternary,"त्रिकोणी, त्रिकोणी"
test,चाचणी
test for homogeneity of variances,भिन्नता एकजिनसीपणाची चाचणी
test function,चाचणी कार्य
test of hypothesis,गृहीतक चाचणी
test of significance,महत्त्व चाचणी
test statistics,चाचणी नमुना
tetrahedral,टेट्राहेड्रल
tetrahedral angle,टेट्राहेड्रल कोन
tetrahedron,चतुर्भुज
theorem,प्रमेय
theorem of residues,अवशिष्ट प्रमेय
theoretical demand function,सैद्धांतिक मागणी कार्य
theoretical discrete distribution,सैद्धांतिक खंडित वितरण
theoretical error,सैद्धांतिक त्रुटी
theoretical fit,सैद्धांतिक समायोजन
theoretical formulation,सैद्धांतिक सूत्रीकरण
theoretical frequency,सैद्धांतिक वारंवारता
theoretically,"तत्वतः, तत्वतः"
theoretical model,सैद्धांतिक मॉडेल
theoretical treatment,सैद्धांतिक सूत्रीकरण
theory of equations,समीकरण सिद्धांत
theory of errors,त्रुटी सिद्धांत
theory of estimation,मूल्यांकन सिद्धांत
theory of functions,कार्य सिद्धांत
theory of games,खेळ सिद्धांत
theory of gravitation,गुरुत्वाकर्षण सिद्धांत
theory of information,माहिती सिद्धांत
theory of replacement (= theory of failure),प्रतिस्थापन तत्त्व
theory of sets,सेट सिद्धांत
theory of waiting lines(= queuing theory),पंक्ती सिद्धांत
theory of waves,लहर सिद्धांत
Thermodynamic,थर्मोडायनामिक
thread of a screw,स्क्रू बांगडी
three dimensional,स्टिरिओस्कोपिक
three dimensional vector analysis,स्टिरिओस्कोपिक वेक्टर विश्लेषण
three-way classification,त्रिकूट वर्गीकरण
throw,"प्रक्षेपण, ड्रॉप"
thrust,"जोर, जोर"
time,"वेळ, कालावधी, कालावधी"
time axis,वेळ अक्ष
time dependence,काळा अवलंबित्व
time-dependent constitutive equation,वेळ अवलंबून रचना समीकरण
time-dependent process,वेळ अवलंबून प्रक्रिया
time-independent term,पोस्ट बंद वेळ
time interval,वेळ मध्यांतर
time series,वेळ मालिका
time series analysis,वेळ मालिका विश्लेषण
time series data,वेळ मालिका विश्वास
time sharing system,वेळ प्रणाली
tolerance,"सहनशीलता, सहनशीलता"
tolerance interval,समर्थन अंतराल
tolerance level,सह-मजला
tolerance limit,"सहनशीलता मर्यादा, सहनशीलता मर्यादा"
topological,टोपोलॉजिकल
topological dual,टोपोलॉजिकल द्वैत
topological group,टोपोलॉजिकल गट
topological isomorphism,टोपोलॉजिकल समरूपता
topological linear space,टोपोलॉजिकल रेखीय जागा
topologically,टोपोलॉजिकलदृष्ट्या
topological mapping,टोपोग्राफिक मॅपिंग
topological property,टोपोलॉजिकल गुणधर्म
topological space,टोपोलॉजिकल लोकसंख्या
topological vector space,टोपोलॉजिकल वेक्टर स्पेस
topology,"टोपोलॉजी, टोपोलॉजी"
torsion,"आकुंचन, उबळ, आकुंचन"
torus,"गोलाकार घन-रिंग, टॉरस"
total,"एकूण, बेरीज (s.), संपूर्ण, पूर्ण (v.)"
total derivative,पूर्ण व्युत्पन्न
total differential,परिपूर्ण भिन्नता
total differential equation,संपूर्ण विभेदक समीकरण
total inspection,कसून तपासणी
totally bounded,पूर्णपणे बद्ध
totally ordered set,उत्तम प्रकारे ऑर्डर केलेला सेट
total ordering,पूर्ण अनुक्रमणिका
trace,"ट्रेस करणे, ट्रेस करणे (n.), छेदणे (n.), ट्रेस करणे (v.)"
trace of matrix,मॅट्रिक्स ट्रेस
tracing,"ट्रेसिंग, मार्किंग"
trade off function,नियमन कार्य
trajectory,"मार्गक्रमण, मार्गक्रमण, मार्गक्रमण"
transcendental,अतींद्रिय
transcendental equation,बीजगणितीय समीकरण
transcendental function,बीजगणितीय कार्य
transcendental number,बीजगणित संख्या
transfer,"हस्तांतरण, हस्तांतरण"
transfer function,विभेदक कार्य
transfinite induction,मर्यादित आगमन
transfinite number,मर्यादित संख्या
transform,तफावत
transformation formula,रूपांतरण सूत्र
transformation matrix,परिवर्तन मॅट्रिक्स
transformation of coordinates,निर्देशांकांचे रूपांतरण
transformed function,परिवर्तन कार्य
transformed matrix,रूपांतरित मॅट्रिक्स
transshipment problem,शिपिंग समस्या
transient behaviour,क्षणिक आचरण
transient solution,क्षणिक उपाय
transition,संसर्ग
transition matrix,संक्रमण मॅट्रिक्स
transitive,सांसर्गिक
transitive law,संक्रमण नियम
transitive relation,संसर्गजन्य संबंध
transitivity,संसर्गजन्यता
transitivity set,संसर्गजन्य एकूण
translation,हस्तांतरण
transportation cost,वाहतूक खर्च
transportation problem,वाहतूक समस्या
transportation time,वाहतूक वेळ
transport equation,प्रवेश समीकरण
transposed matrix,रूपांतरित मॅट्रिक्स
transpose of a matrix,मॅट्रिक्स व्हेरिएबल
transposition,हस्तांतरण
transversality,आडवा
transversality condition,ट्रान्सव्हर्स प्रतिबंध
transverse,"आडवा, आडवा"
transverse motion,आडवा वेग
trapezium,"ट्रॅपेझियम, ट्रॅपेझियम"
trapezoid,ट्रॅपेझॉइड
trapezoidal prism,ट्रॅपेझियम प्रिझम
treatment,"उपचार, उपचार"
tree diagram,वृक्ष आकृती
trend,"कल, कल"
trend line,उदय ओळ
trend value,वाढीव मूल्य
triadic,त्रिकूट
trial,"चाचणी, चाचणी, चाचणी"
trial function,आरोपात्मक कार्य
triangle,"त्रिकोण, त्रिकोण"
triangle inequality,त्रिकोण असमानता
triangle of velocity,वेग त्रिकोण
triangle symbol,त्रिकोण चिन्ह
triangle system,त्रिकोण प्रणाली
triangulability,त्रिकोणी
triangular,"त्रिकोणी, त्रिकोणी, त्रिकोणी"
triangular matrix,त्रिकोणी मॅट्रिक्स
triangulation,"त्रिकोणी, त्रिकोणी"
trichotomy,त्रिकूट
tridiagonal,त्रिविकर्णी
trigonometric,त्रिकोणमितीय
trigonometric curve,त्रिकोणमितीय वक्र
trigonometric equation,त्रिकोणमितीय समीकरणे
trigonometric function,त्रिकोणमितीय कार्य
trigonometric identity,त्रिकोणमितीय ओळख
trigonometric series,त्रिकोणमितीय मालिका
trigonometric solution,त्रिकोणमितीय समाधान
trigonometric transformation,त्रिकोणमितीय परिवर्तन
trigonometry,त्रिकोणमिती
triple,"त्रिगुण, त्रिधा, त्रि-, त्रिशाह, त्रिका, त्रिहा"
triple integration,तिहेरी एकत्रीकरण
triplet,तिप्पट
trisect,दुभाजक
trisection,ट्रायसेक्शन
trisection of an angle,कोन दुभाजक करा
trivial form,सूक्ष्म देखावा
trivial topology,फालतू स्थिती
tropic of Cancer,कर्कवृत्त
tropic of Capricorn,मकरवृत्त
troposphere,ट्रोपोस्फियर
true mean,खरा अर्थ
true mode,खरे मोड
truncated,"lunagra, rundit"
truncated cone,"कापलेला शंकू, छाटलेला शंकू"
truncated distribution,खंडित वितरण
truncated frequency distribution,खंडित वारंवारता वितरण
truncation,"छेदन करणे, छेदन करणे, घासणे, चंद्राकर्षण"
truncation error,धावपळ
truth,"अचूकता, सत्यता"
truth function,सत्य कार्य
truth table,सत्य सारणी
truth value,सत्यमन
t-statistic,t-नमुना
t-test,टी-चाचणी
turbulence theory,गोंधळ सिद्धांत
turning point,वळण बिंदू
twist,"twitch, twist, twist, twist"
twisted curve,"वळणदार वक्र, असममित वक्र"
two dimensional,द्विमितीय
two dimensional continuous distribution,द्विमितीय सतत वितरण
two dimensional vector,द्विमितीय वेक्टर
two fold classification,द्विवर्गीकरण
two parameter family,द्विपालक कुटुंब
two person game,दोन व्यक्तींचा खेळ
two phase method,दोन चरण पद्धत
two phase sampling,दोन-चरण नमुना
two point boundary condition,दुहेरी बिंदू मर्यादा प्रतिबंध
two sided F-test,दोन-पुच्छ F-चाचणी
two sided normal test,दोन-पुच्छ सामान्य चाचणी
two sided X-test,दोन-पुच्छ X-चाचणी
ultimate value,अंतिम मूल्य
unbiased estimate,निःपक्षपाती मूल्यांकन
unbiased estimate of population variance,लोकसंख्येच्या भिन्नतेचा निःपक्षपाती अंदाज
unbiased linear estimate,निःपक्षपाती रेखीय अंदाज
unbiased point estimate,निष्पक्ष बिंदू अंदाज
unbiased test,निष्पक्ष चाचणी
unbounded region,अमर्याद प्रदेश
unbounded set,अमर्याद संच
unbounded solution,अमर्याद समाधान
uncertainity principle,अनिश्चितता तत्त्व
unconditional probability,गैर-प्रतिबंध संभाव्यता
unconstrained relative maximum,व्यत्यय सापेक्ष कमाल
uncountable,अगणित
uncountable subset,अगणित उपसंच
undetermined,अनिश्चित
undetermined coefficient,अनिर्धारित गुणांक
unequal,असमान
ungrouped,अवर्गीकृत
ungrouped data,अवर्गीकृत विश्वास
uniform,एकसमान
uniform acceleration,"एकसमान प्रवेग, सतत प्रवेग"
uniform boundedness,एकसमान बद्ध
uniform convergence,एकसमान अभिसरण
uniform convexity,एकसमान अभिमुखता
uniform density,एकसमान घनता
uniform distribution,एकसमान वितरण
uniform gravitational field,एकसमान गुरुत्वीय क्षेत्र
uniformity,"समानता, सभोवतालचा परिसर, कुटुंब"
uniformly best,एकसमान सर्वोत्तम
uniformly continuous extension,एकसमान सतत विस्तार
uniformly convergent,एकसमान अभिसरण
uniformly most powerful test,एकसमान ताकद चाचणी
uniform motion,एकसमान हालचाल
uniform probability distribution,एकसमान संभाव्यता वितरण
uniform speed,एकसमान हालचाल
uniform topology,एकसमान स्थिती
unimodal,एकाधिकार
unimodular,मोनोमीटर
unimodular matrix,मोनोमीटर मॅट्रिक्स
unimodular property,मोनोमीटर गुणधर्म
union,"संघटन, संघटन, योगायोग"
union of family of subsets,उपसंचांचे कौटुंबिक संघ
union of sets,संचांचे संयोजन
unique factorization domain,अद्वितीय गणन प्रांत
unique factorization theorem,अद्वितीय घटकीकरण प्रमेय
uniquely defined(=uniquely determined),अद्वितीयपणे निर्धारित
uniqueness,वेगळेपणा
uniqueness of the solution,समाधानाची विशिष्टता
uniqueness problem,विशिष्टता समस्या
uniqueness theorem,विशिष्टता प्रमेय
unique solution,अद्वितीय उपाय
unique vector,अद्वितीय वेक्टर
unit,"एकक, एकक, एकक, एकक, एकक, एकक, एकक, एकक, व्यस्त"
unitary,अविवाहित
unitary group,एकच गट
unitary matrix,एकल मॅट्रिक्स
unitary method,एकल पद्धत
unit ball,युनिट बॉल
unit cell,"युनिट सेल, युनिट सेल, युनिट सेल"
unit circle,युनिट वर्तुळ
unit element,संबंधित घटक
unit function,युनिट कार्य
unit mass,युनिट वस्तुमान
unit matrix,"युनिट मॅट्रिक्स, समान मॅट्रिक्स"
unit normal variate(=standard normal variate),प्रमाणित सामान्य भिन्नता
