Telugu,Odiya
రక్షక కవచం,ମଲଚ
మల్చింగ్,ମଲଚିଂ |
ముల్,ମୁଲ୍
బహుళ అంతస్తుల పంట,ମଲ୍ଟି ଷ୍ଟୋରୀ କ୍ରପ୍ |
బహుళ సహసంబంధం,ଏକାଧିକ ସମ୍ପର୍କ |
బహుళ పంట,ଏକାଧିକ ଫସଲ
బహుళ పంట సూచిక,ଏକାଧିକ କ୍ରପ୍ ଇଣ୍ଡେକ୍ସ |
బహుళ క్రాస్,ଏକାଧିକ କ୍ରସ୍ |
బహుళ ప్రతిఘటన,ଏକାଧିକ ପ୍ରତିରୋଧ
మల్టీవియారిట్,ମଲ୍ଟିଭାରୀ
మల్టీజోటిక్,ବହୁମୁଖୀ |
మమ్మీఫికేషన్,ମମିଫିକେସନ୍ |
మమ్మీ చేసిన పండు,ମୂଖ୍ୟ ଫଳ |
మస్కోవైట్,ମୁସ୍କୋଭାଇଟ୍ |
పుట్టగొడుగు,ମୂଷା
ముటాజెన్,ମୁଟାଗେନ୍ |
ఉత్పరివర్తన,ମୁଟିଆଣ୍ଟ |
మ్యుటేషన్,ମୁଟିସନ୍ |
పరస్పర నిరోధం,ମ୍ୟୁଚୁଆଲ୍ ପ୍ରତିବନ୍ଧକ |
పరస్పరవాదం,ମ୍ୟୁଚୁଆଲଜ
మైసిలియం,ମାଇସେଲିୟମ୍
మైకాలజీ,ମାଇକୋଲୋଜି |
మైకోప్లాస్మా,MyCoplaSma
మైకోరిజా,Mycorrihiza
మేస్,ମାସ୍
మదర్,ମାଦର |
మధుకా,ମାଡାହାକା |
మొక్కజొన్న,ମେକାଇଜ୍
మఖనా,ମାକାନାରୁ ମାକାନା |
మాండరిన్,ମାଣ୍ଡାରିନ୍ |
మామిడి జింగర్,ଆମ୍ବ ରୋଟିର୍ |
మామిడి,ଆମ୍ବ
"మార్గోసా, వేప","ମାର୍ଗୋସା, ନେମେ |"
బంతి పువ్వు,ମାରିଗୋଲ୍ଡ |
మాస్టిక్ చెట్టు,ମାଷ୍ଟିକ୍ ଗଛ |
మెరిల్,ମେରିଲ୍
మెస్టా,ମେସ୍ତା |
పుదీనా,ମେଣ୍ଟ
మోలుకా బీన్,ମୋଲୋକା ବିନ୍ |
మంకీ జాక్,ମାଙ୍କଡ଼ ଜ୍ୟାକ |
మోరింగ,ମୋରିଙ୍ଗା
ఉదయం కీర్తి (కాన్వోల్వులస్),ସକାଳ ଗ glory ରବ (convolvulus)
మోసాంబి,ମସବବି
చిమ్మట బీన్,ପୋକ ବିନ୍
మల్బరీ,ମୁଲବେରୀ |
పుట్టగొడుగు,ମୂଷା
కర్బూజ,ମୁସ୍କର ମେଲନ୍ |
మస్క్,ମୂଷା
ఆవాలు,ସୋରିଷ |
మర్టల్,ମିରଟ
మాపియర్ గడ్డి,ମାନଚିତ୍ର ଗ୍ରୀନ୍ ଘାସ |
మీలీ బగ్,Mealy ବଗ୍ |
మిడ్జ్,ମିଡଜ
పురుగులు,ମାଇଟ୍
కోతి,ମାଙ୍କଡ଼
దోమ,ମଶା
చిమ్మట,ପୋକ
వాతావరణ శాస్త్రవేత్త,ପାଣିପାଗ ବିଜ୍ଞାନୀ |
మైక్రోబయాలజిస్ట్,ମାଇକ୍ରୋବିଡିଓଲୋଜିଷ୍ଟ |
మైకాలజిస్ట్,MyCoogistist
నానోటెక్నాలజీ,ନାନୋଟେକ୍ନୋଲୋଜି |
నేపిఫార్మ్,Nappiform
మాదకద్రవ్య,ନାର୍କୋଟିକ୍ |
నాస్టిక్ ఉద్యమం,ନାସ୍ତିକ୍ ଆନ୍ଦୋଳନ |
జాతీయ ప్రదర్శన,ଜାତୀୟ ପ୍ରଦର୍ଶନ
భూమి యొక్క భూమి యొక్క),ଜାତୀୟକରଣ (ଜମିର)
సహజ,ପ୍ରାକୃତିକ
సహజ కోత,ପ୍ରାକୃତିକ କ୍ଷୟ |
సహజ వ్యవసాయం,ପ୍ରାକୃତିକ ଚାଷ
సహజ వనరులు,ପ୍ରାକୃତିକ ସମ୍ପଦ
సహజమైన ఎన్నిక,ପ୍ରାକୃତିକ ଚୟନ
సహజ వృక్షసంపద,ପ୍ରାକୃତିକ ଉଦ୍ଭିଦ |
మెడ (హార్ట్),ବେକ (ହୋର୍ଟ)
నెక్రోసిస్,ନୋକ୍ରୋସାଇସ୍
తేనె,ଅମୃତଭଣ୍ଡା
ప్రతికూల అల్లెలోపతి,ନକାରାତ୍ମକ ଆଲୋଲୋପାଥି |
నెమాటిసైడ్,ନୋଟିସାଇଡ୍ |
నెమటోడ్ రెసిస్టెంట్ రూట్‌స్టాక్,ନେମାଟୋଡ୍ ପ୍ରତିରୋଧକ ମୂଳ ଅଟେ |
నెమటాలజీ,ନେମାଟୋଲୋଜି
నియోటెని,ନୋମୋନି
నికర చికిత్స రేటు,ନିଟ୍ ଆସିମିସନ୍ ହାର (ନରୀ)
నికర లాభం,ନିଟ୍ ଲାଭ
నికర ఆదాయం (వ్యవసాయ ఆదాయం),ନିଟ୍ ଆୟ (ଫାର୍ମ ଆୟ)
నికర నీటిపారుదల అవసరం,ନିଟ୍ ଜଳସେଚନ ଆବଶ୍ୟକତା |
నికర ఉత్పాదకత,ନିଟ୍ ଉତ୍ପାଦକତା |
నికర రాబడి,ନେଟ୍ ରିଟର୍ନ
నెట్టింగ్,ଜାଲ
న్యూరాన్,ନୂର୍ନ
తటస్థ,ନିରପେକ୍ଷ |
తటస్థత,ନିରପେକ୍ଷବାଦ
తటస్థీకరణ,ନିରପେୟାରକରଣ
తటస్థ నేల,ନିରପେକ୍ଷ ମାଟି |
న్యూట్రాన్ తేమ మీటర్,ନ୍ୟୁଟ୍ରନ୍ ଆର୍ଦ୍ରତା ମିଟର |
సముచితం,ନାଚେ
నికోటిన్,ନିକୋଟିନ୍ |
రాత్రి నేల,ରାତି ମାଟି |
నైట్రేట్ సమీకరణ,ନାଇଟ୍ରେଟ୍ ଆସିମିଟ୍ |
నైట్రేట్ తగ్గింపు,ନାଇଟ୍ରେଟ୍ ହ୍ରାସ
నైట్రేట్ విషపూరితం,ବିଷାକ୍ତତା
నైట్రే,ନାଇଟ୍ରସ୍
నైట్రిఫికేషన్ ఇన్హిబిటర్,ନାଇଟ୍ରିକ୍ ଇନହିବିଟର୍ |
నత్రజని సమీకరణ,ନାଇଟ୍ରୋଜେନ୍ ଆସିମିଗ୍ନାସନ୍ |
నత్రజని చక్రం,ନାଇଟ୍ରୋଜେନ୍ ଚକ୍ର |
నత్రజని లోపం,ନାଇଟ୍ରୋଜେନ ଅଭାବ |
నత్రజని స్థిరీకరణ,ନାଇଟ୍ରୋଜେନ୍ ଫିକ୍ସନ୍ |
నత్రజని,ନଟ୍ରୋଜେନସ୍
నోబిలైజేషన్,ନୋବାଇଲାଇଜେସନ୍
నోబెల్ చెరకు,ସମ୍ଭ୍ରାନ୍ତ କଏନ |
రాత్రి,ରାତିସାରା
నోడ్,ନୋଡ୍
నాడ్యులేటెడ్ ప్లాంట్,ନୋଡୁଲେଟେଡ୍ ଉଦ୍ଭିଦ |
నాడ్యులేషన్,ନୋବୁସନ
నాడ్యూల్,ନୋଡଲ୍ କରନ୍ତୁ |
సంచార,ନାମାଦ୍)
నామకరణం,ସମ୍ଭ୍ରାନ୍ତ
నాన్ అల్లెలిక్,ଅଣ ଆଲେଲେକ୍ସ |
కేశనాళికలు కాని రంధ్రం,ଅଣ କ୍ୟାପିଟିଲାରି pour ାଳି |
పోటీ లేని పంట,ଅଣ ଦକ୍ଷ ଫସଲ |
అర్ధంలేని మ్యుటేషన్,ନିର୍ବିଶେଷ ପରିବର୍ତ୍ତନ |
ముఖ్యమైనది కాదు,ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ନୁହେଁ |
నాన్-యాసిడ్ ఏర్పడే ఎరువులు,ଅଣ-ଏସିଡ୍ ଜଟିଳ ଗଠନ |
నాన్-కంజుగేషన్,ଅଣ-ସଂଯୋଜନ
నాన్-డిస్క్రిప్ట్ (జంతువు),ଅଣ-ବର୍ଣ୍ଣିତ (ପଶୁ)
అనవసరమైన మూలకం,ଅଣ-ଜରୁରୀ ଉପାଦାନ |
నాన్-హామోజెనస్,ଅଣ-ହୋମୋଜେନସ୍ |
నాన్-హోమోలాగస్,ଅଣ-ହୋମୋଲୋଜସ୍ |
ధ్రువ రహిత సమ్మేళనం,ଅଣ-ପୋଲାର ଯ ound ଗିକ |
పునరుత్పాదక శక్తి,ଅଣ-ନବୀକରଣ ଯୋଗ୍ୟ ଶକ୍ତି |
నాన్-సెలెక్టివ్ కాంటాక్ట్ హెర్బిసైడ్,ଅଣ-ସିଲେକ୍ଟିଭ୍ ଯୋଗାଯୋଗ ହରବିକାଇଡ୍ |
ఎంపిక కాని హెర్బిసైడ్,ଅଣ-ସିଲେକ୍ଟିଭ୍ ହରବାଇସିଡ୍ |
నాన్-సింబియోటిక్ నత్రజని స్థిరీకరణ,ଅଣ-ସିମ୍ବାଜ୍ିକ୍ ନାଇଟ୍ରୋଜେନ୍ ଫିକ୍ସିସନ୍ |
సాధారణ పంపిణీ,ସାଧାରଣ ବଣ୍ଟନ
సాధారణ మొలకల,ସାଧାରଣ ବିହନ
సాధారణ పరిష్కారం,ସାଧାରଣ ସମାଧାନ
సాధారణీకరణ,ନର୍ମିଜ୍ କରିବା
ఉత్తర బ్లాటింగ్,ଉତ୍ତର ବ୍ଲୋଟିଂ |
నోటిఫైబుల్ డిసీజ్,ଉଲ୍ଲେଖନୀୟ ରୋଗ
నో-టిల్ నాటడం,ନା-ରୋପଣ କରିବା ପର୍ଯ୍ୟନ୍ତ |
విషపూరిత కలుపు మొక్కలు,ବିଷାକ୍ତ ତୃଣକ |
అణు అయస్కాంత,ପରମାଣୁ ଚୁମ୍ବକୀୟ |
న్యూక్లియై ఆమ్లం,ନ୍ୟୁକ୍ଲିୟ ଏସିଡ୍ |
న్యూక్లియోబాక్టర్,ନ୍ୟୁଲିଭାକ୍ଟର୍
న్యూక్లియోలస్,ନ୍ୟୁକ୍ଲାଇଲସସ୍
న్యూక్లియోటైడ్,ନ୍ୟୁକଲିଟାଇଡ୍ |
న్యూక్లియస్,ନ୍ୟୁକ୍ଲିୟସ୍
శూన్య పరికల్పన,ନଲ୍ ହାଇପୋଥେସିସ୍ |
నల్లిసోమిక్,Nullisomic
శూన్య-మ్యుటేషన్,েLL- ମ୍ୟୁଟେସନ୍ |
నర్సు సెల్,ନର୍ସ ସେଲ୍ |
నర్సు పంట,ନର୍ସ କ୍ରପ୍ |
నర్సరీ,ନର୍ସରୀ
గింజ,ବାଦାମ |
పోషక సైక్లింగ్,ପୁଷ୍ଟିକର ସାଇକେଲ ଚଲାଇବା |
పోషక లోపం లక్షణాలు,ପୁଷ୍ଟିକର ଅଭାବ ଲକ୍ଷଣ |
పోషణ,ପୁଷ୍ଟିକର
పోషక విలువలు,ପୁଷ୍ଟିକର ମୂଲ୍ୟ |
పోషక విలువ సూచిక,ପୁଷ୍ଟିକର ମୂଲ୍ୟ ସୂଚକାଙ୍କ |
వ్యవసాయానికి సంబంధించిన ముఖ్యమైన మొక్కల పేర్లు,କୃଷି ସହିତ ଜଡିତ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ଉଦ୍ଭିଦଗୁଡିକର ନାମ |
నాగై కర్పూరం,ନାଗାଇ କ୍ୟାମ୍ପେଫୋର |
నార్సిసస్,ନରସିସସ୍ |
నిగెల్లా,ନିଗେଲା |
నైజర్,ନାଇଜର
రాత్రి జాస్మిన్,ନାଇଟ୍ ଜସ୍ମିନ୍ |
నిపా పామ్,ନିପା ପଦ୍ମ
గింజ గడ్డి,ବାଦାମ ଘାସ |
గింజ సెడ్జ్,ବାଦାମ ସେଜ୍ |
జాజికాయ,Nutmegg
నెమటోడ్,ନେମୋଡେଡ୍ |
గింజ వీవిల్,Nut ୱେବଭିଲ୍ |
నెమటాలజిస్ట్,ନେମୁଟୋଲୋଜିଷ୍ଟ
ఏరోబ్‌లను నిర్బంధించండి,ଏରୋବ ଲଗାନ୍ତୁ |
వాయురహిత వాయురహితం,AnaRobobes ବାଧ୍ୟତାମୂଳକ |
పరాన్నజీవిని తొలగించండి,ପର୍ସାଇଟ୍ ପ୍ୟସ୍ତ ହୁଅନ୍ତୁ |
బాధ్యత,ବାଧ୍ୟତାମୂଳକ
ఆఫ్-టైప్ ప్లాంట్లు,ଅଫ୍ ଷ୍ଟାଟଗୁଡିକ
ఆయిల్ కేక్,ତେଲ କେକ୍
ఒకాజాకి భాగం,ଓକାଜାକି ଖଣ୍ଡ |
ఒలెరికూర్,ଓଲେରିକାଲ୍ଟର
ఒలిగోజీన్,ଅଲିଗୋଜି |
ఒలిగోన్యూక్లియోటైడ్,ଓଲିଗୋନୁଲିଟିଡ୍ |
ఆలివ్ నూనె,ଓଲିଭ୍ ତେଲ
ఒమేగా -3-కొవ్వు ఆమ్లం,ଓମେଗା -3 ଫ୍ୟାଟି ଏସିଡ୍ |
సర్వశక్తులు,Omnivours
ఆంకోజీన్,ଅଯୋଜନ |
ఆంకోజెనిక్ వైరస్,OncOpenentic ଜୀବାଣୁ |
ఆంకాలజీ,ଅଙ୍କୋଲୋଜି |
ఆన్-ఫార్మ్ రీసెర్చ్,ଅନ୍-ଫାର୍ମ ଅନୁସନ୍ଧାନ |
ఓసైట్,Oocyte
నిర్వహణ ఖర్చు,ପରିଚାଳନା ମୂଲ୍ୟ
ఒపెరాన్,ଓପନ୍ |
అవకాశం పంట,ସୁଯୋଗ କ୍ରପ୍ କରିବା |
వాంఛనీయ మోతాదు,Optimum doe
వాంఛనీయ ఆర్థిక మోతాదు,ସର୍ବୋତ୍କୃଷ୍ଟ ଅର୍ଥନ dooe ତିକ ମାତ୍ରା |
ఆర్చర్డ్ సామర్థ్యం,ବଗିଚା ଦକ୍ଷତା |
సేంద్రీయ వ్యవసాయం,ଜ organici େଇ କୃଷି
సేంద్రీయ ఘర్షణలు,ଜ organic ବିକ କୋଷଲଏଡ୍ |
సేంద్రీయ వ్యవసాయం,ଜ Organ ବିକ ଚାଷ |
సేంద్రీయ ఎరువు,ଜ organic ବ ଖର |
సేంద్రీయ పదార్థం,ଜଜିକ୍ ବିଷୟ |
సేంద్రియ నఠీ,ଜ organic ବିକ ନଟ୍ରୋଜେନ (ମାଟି)
సేంద్రీయ భాస్వరం,ଜ Organ ବିକ ଫସଫରସ୍ |
సేంద్రీయ నేల,ଜ organic ବ ମାଟି |
సేంద్రీయ వ్యర్థాలు,ଜ organic ବିକ ବସ୍
సేంద్రీయ,ଜ organic ବ୍ |
ఆర్గనైజ్డ్ మార్కెటింగ్,ସଂଗଠିତ ମାର୍କେଟିଂ |
ఆర్గానోజెనిసిస్,ସଂଗଠନ
ఆర్గానోలెప్టిక్ మూల్యాంకనం,ସଂଗଠନ ମୂଲ୍ୟାଙ୍କନ |
అలంకార శాస్త్రం,ଅର୍ନଲାଇନ୍
ఆర్థడాక్స్ సీడ్,ଓଡ଼ିଆ ବିହନ |
ఆర్తోగోనల్ బహుపది సమీకరణం,ଅର୍ଥୋଗୋନାଲ୍ ପଲିନୋମିଆଲ୍ ସମୀକରଣ |
ఓస్మోసిస్,ଓସମୋସିସ୍ |
ఓస్మోటిక్ ప్రభావం,ଓସମୋଟିକ୍ ପ୍ରଭାବ
ఓస్మోటిక్ సంభావ్యత,ଓସମୋଟିକ୍ ସମ୍ଭାବନା |
అకస్మాత్తుగా వ్యాపించడం,ବ୍ରେକ୍ ଆଉଟ୍
అవుట్ బ్రీడింగ్,ପ୍ରଜାତି
పొయ్యి,ଚୁଲି
ఓవర్‌వింటర్,ଓଭରୱିନ୍ୱର୍ |
తరం అతివ్యాప్తి,ଓଭରଲିପ୍ ପି generation ଼ି |
అండం,ଓଭମ୍ |
ఆక్సీకరణ,ଅକ୍ସିଡେସନ୍
ఆక్సిలోఫైట్స్,ଅକ୍ସିଲୋଫାଇଟ୍ |
వోట్స్,ଓଟସ୍ |
ఆయిల్ పామ్,ତେଲ ଖଜୁରୀ |
ఒలిండర్,ଓଲେଣ୍ଡର୍
ఆలివ్,ଅଲିଭ୍
ఉల్లిపాయ,ପିଆଜ |
నల్లమందు గసగసాలు,ଓଫିୟମ୍ ପପି |
"ఓరియంటల్ విమానం, యూరోపియన్ విమానం చెట్టు","ଓରିଏଣ୍ଟାଲ୍ ପ୍ଲେନ, ୟୁରୋପୀୟ ବିମାନ ଗଛ |"
ప్యాకింగ్,ପ୍ୟାକିଂ
పాడాక్,ପ୍ୟାଡକ୍ |
జత చేసిన వరుస నాటడం,ଯୋଡି ହୋଇଥିବା ଧାଡି ରୋପଣ |
పాలటబిలిటీ,ସ୍ଥନତା
పానికిల్,ପାନିକଲ
పారాసెంట్రిక్ విలోమం,ପାରାସୀଙ୍କ ବିସର୍ଜନ |
పరామితి,ପାରାମିଟର
పరాన్నజీవి,ପରଜୀବୀ
పార్బోయిలింగ్,ପାର୍ ବିମାନ
పరేన్చైమా,ପେଣ୍ଟିମା
పేరెంట్ రాక్,ପିତାମାତା ପଥର |
పార్మనెంట్ కరువు,ନାବିକ ମରୁଡ଼ି
పార్థినోజెనిసిస్,18 ପାର୍ଟନେନେସିସ୍
పాక్షిక కారకాల ఉత్పాదకత,ଆଂଶିକ କାରକ ଉତ୍ପାଦନ |
పాల్గొనే గ్రామీణ మదింపు,ଅଂଶଗ୍ରହଣକାରୀ ଗ୍ରାମାଞ୍ଚଳ ମୂଲ୍ୟାଙ୍କନ |
కణ సాంద్రత,କଣିକା ଘନତା |
నిష్క్రియాత్మక శోషణ,ନିଷ୍କ୍ରିୟ ଅବଶୋଷଣ |
పచ్చిక,ଚାରଣଭୂମି
పచ్చిక పట్టణీకరణ,ପେସ୍ୟୁନାଇଜେସନ୍
పిసిఆర్,PCR (ପଲିମେରୀ ଶୃଙ୍ଖଳା ପ୍ରତିକ୍ରିୟା)
రైతు వ్యవసాయం,କୃଷକ ଚାଷ
మట్టి,ପିଟ୍ (ମାଟି)
పెడ్,ପେଡଗୁଡିକ
పెడిసెల్,ପେଡିକେଲ୍ |
పూర్వీకుల నుండి వంశక్రమము,Pedigree
పెడోజెనిసిస్,ପେଡୋଜେନିସ୍ |
పెడోలజీ,ମିଥ୍ୟାବାଦୀ |
పీల్,ଚୋପା
పీలింగ్,ପିଲିଂ
గుళికల,ପେଲେଟିଂ
పెర్కోలేషన్,PerColation |
శాశ్వత,ଚିରସ୍ଥାୟୀ |
పెరిసెంట్రిక్ విలోమం,Pericantricାଂଶ ବିସର୍ଜନ |
పెరి-అర్బన్,ପେରି-ସହରୀ
పారగమ్యత,Permly
స్వయం సమృద్ధ వ్యవసాయ పర్యావరణాభివృద్ధి,ଗମ୍ଭୀରତା
శాశ్వత విల్టింగ్ పాయింట్ (పిడబ్ల్యుపి),ସ୍ଥାୟୀ ୱିଲିଙ୍ଗ୍ ପଏଣ୍ଟ (pwp)
పెర్మబిలిటీ గుణకం,ନିର୍ଦ୍ଦିଷ୍ଟତା ତୃପ୍ତି |
పారగమ్యత రేటు,Permyion ହାର
పెర్మీమీటర్,ପରୀମେୟର
నిరంతర హెర్బిసైడ్,କ୍ରମାଗତ ହରବିକାଇଡ୍ |
పురుగుమందు,କୀଟନାଶସ୍ତ୍ର
పెట్రోఫైట్,ପେଟ୍ରୋଫାଇଟ୍ |
ఫేజ్,ଫଜ୍
దశల నాటడం,ଚାପରେ ପ୍ଲାଣ୍ଟିଂ |
ఫాస్మిడ్,ଫାସମିଡ୍ |
ఫెలోజెన్,Phellogen
ఫినోలిక్ సమ్మేళనాలు,ପର୍ଯ୍ୟାଖିକ୍ ଯ ounds ଗିକ |
ఫినాలజీ,ଫେନୋଜି
ఫినోటైప్,ଫେନୋଟାଇପ୍ |
ఫేర్మోన్,ଫେରୋମୋନିଅନ୍
ఫ్లోయమ్,ଭୋର୍ଥ
ఫాస్ఫేట్ ఫిక్సేషన్,ଫସଫେଟ୍ ଫିକ୍ସିଂ |
ఫాస్ఫేట్ రాక్,ଫସଫେଟ୍ ପଥର |
ఫాస్ఫేట్ ద్రావణీకరణ,ଫସଫେଟ୍ ଦ୍ରବ୍ୟୁଟାଇଜେସନ୍ |
ఫాస్ఫేట్ ద్రావణీకరణ,ଫସଫେଟ୍ ସୋଜିଲିଜ୍ |
ఫాస్ఫాటైడ్,ଫସପ୍ୟାଟାଇଡ୍ |
ఫాస్ఫో-జిప్సం,ଫସଫୋ-ଜିପସମ୍ |
ఫాస్ఫోలిపిడ్,ଫସଫୋଲିପିଡ୍ |
ఫాస్ఫోరైలేషన్,ଫସଫୋରୀ
ఫోటో స్పెక్ట్రోమీటర్,ଫଟୋ ସ୍ପେକ୍ଟ୍ରୋୋମିଟର |
ఫోటోఆటోట్రోఫ్,ଫଟୋଆଉଡ଼ିଓଫ୍ରଫ
ఫోటోకోమికల్ రియాక్షన్,ଫୋଟୋମେକ୍ିକାଲ୍ ପ୍ରତିକ୍ରିୟା |
ఫోటోడెసెంపోజిషన్,ଫୋଟୋଡିଂମାସୀକରଣ
ఫోటోమెట్రీ,ଫଟୋଗ୍ରାଟ୍ରି
ఫోటోమోర్ఫోజెనిసిస్,ଫଟୋ ବର୍ର୍ଫୋର୍ଫେର୍ଜ୍ସ୍
ఫోటాన్,ଫୋଟିନ୍
ఫోటో-ఆక్సీకరణ,ଫଟୋ-ଅକ୍ସିଡେସନ୍ |
ఫోటోపెరియోడ్,ଫଟୋ
ఫోటోపెరియోడిజం,ଫୋର୍ସିଓବାଦୀତା
ఫోటోఫాస్ఫోరైలేషన్,ଫଟଫେଫୋସଫୋର୍ଡ
ఫోటోరియాక్టివేషన్,ଫୋଟୋଆରେକ୍ଟିଭେସନ୍
ఫోటోరిసెప్టర్,ଫୋଟୋଲେସ୍ପର୍ |
ఫోటోర్‌స్పిరేషన్,ଫଟୋଗ୍ରାସ୍ପିରେସନ୍
కిరణజన్య సంయోగక్రియ,ଫଟୋସ nthesis
కిరణజన్య సంయోగ సామర్థ్యం,ଫଟୋସାଇନ୍ଥେଟିକ୍ ଦକ୍ଷତା |
కిరణజన్య సంయోగక్రియ,ଫଟୋଶ୍ୟାଣ୍ଟେଟିକ୍ କୋଟିସେଣ୍ଟ୍ |
కిరణజన్య సంయోగపరంగా,ଫଟୋସ nat ରୀୟ ଭାବରେ |
ఫోటోట్రోపిజం,ଫଟୋଟ୍ରୋପିଜିମ୍ |
ఫైలోడీ,ଫୁଲା
ఫైలోటాక్సీ,Phillotixky
భౌతిక వాతావరణం,ଶାରୀରିକ ପାଣିପାଗ
శారీరక రుగ్మత,ଶାରୀରିକ ବ୍ୟାଘାତ
శారీరక కరువు,ଶାରୀରିକ ଇଚ୍ଛାକୃତ ମରୁଡ଼ି |
శారీరక నష్టం,ଶାରୀରିକ କ୍ଷତି |
శారీరక పరిపక్వత,ଶାରୀରିକ ପରିପକ୍ୱତା
ఫైటోక్రోమ్,ପୃଷ୍ଟି
ఫైటోఎక్స్ట్రాక్షన్,ପୃ datoextraction
ఫైటోమాస్,ଫାଇଟୋନାସ୍
ఫైటోమాటోడ్,ପୃଷ୍ଟୋମୋଡଡ୍
ఫైటోరేమీడియేషన్,Phyoremediabation
ఫైటోసిడెఫోర్,ପୃଷ୍ଜୀସ୍ରୋଫୋର
ఫైటోటాక్సిక్,PhyToToxic
ఫైటోట్రోన్,ପୃy
పిక్టోగ్రాఫ్,Pictogract
పై రేఖాచిత్రం,ପାଇ ଚିତ୍ର |
పైజోమీటర్,ପାଇଜୋମିଟର |
పిచ్చర్ వ్యవసాయం,ପିଚର୍ ଚାଷ
పూలమైన పూల సంకోచము,ସ୍ଥାନ (ସାର)
మావి,ସ୍ଥାନ
ప్లానింగ్,ବାଡ଼ିଯାନ |
మొక్కల పెంపకం,ଉଦ୍ଭିଦ ପ୍ରଜନନ
మొక్క సాంద్రత,ଉଦ୍ଭିଦ ଘନତା |
మొక్కల జీవావరణ శాస్త్రం,ଉଦ୍ଭାବନ ଉଦ୍ଭିଦ |
మొక్కల పెరుగుదల ప్రమోటర్,ଅଭିବୃଦ୍ଧି ପ୍ରୋତ୍ସାହନ |
మొక్కల పెరుగుదల నియంత్రకం,ଅଭିବୃଦ୍ଧି ନିୟମକ ଉଦ୍ଭିଦ |
మొక్కల పరిచయం,ଉଦ୍ଭିଦ ପରିଚୟ
మొక్కల పోషకాలు,ଉଦ୍ଭିଦଗୁଡିକ
మొక్కల పోషణ,ଉଦ୍ଭାବନ ପୁଷ୍ଟିକର |
మొక్కల నిర్బంధ నియంత్రణ,କ୍ୱାରାଣ୍ଟାଇନ୍ ନିୟମାବଳୀ |
మొక్కల కణజాల పరీక్ష,ଉଦ୍ଭିଦ ଟିସୁ ପରୀକ୍ଷା |
తోటల పంటలు,ବୃକ୍ଷରୋପଣ ଫସଲ |
ప్లాంటర్,ରୋପଣକାରୀ
నాటడం పదార్థం,ବଳକା ସାମଗ୍ରୀ
నాటడం నిష్పత్తి,ବାଣ୍ଡିବା ଅନୁପାତ
ప్లాస్మా,ପ୍ଲାସା
ప్లాస్మా జ్ఞాపకం,ପ୍ଲାଜ୍ମା ମେମ୍ବ୍ରା |
ప్లాస్మిడ్,ପ୍ଲାଜ୍ମିଡ୍
ప్లాస్మోడెస్మాటా,ପ୍ଲାଜମୋଡେସମା
ప్లాస్మోలిసిస్,ପ୍ଲାଜମାଇଲ୍ସ
ప్లాస్టిసిటీ,ପ୍ଲାଷ୍ଟିକ୍ |
ప్లాస్టికల్చర్,ପଟେଷ୍ଟିକର
ప్లాస్టిడ్,ପ୍ଲାଷ୍ଟେଡ୍
ప్లియోట్రోపిక్ జన్యువు,ନୟୋଟ୍ରୋପିକ୍ ଜିନ୍ |
ప్లాట్లు (ప్రయోగాత్మక),ପ୍ଲଟ୍ (ପରୀକ୍ଷାମୂଳକ)
దున్నుట,ହଲିଂ
ప్లగ్-సోల్,ହଳ-
ప్లగ్-సోల్ ప్లేస్‌మెంట్,ହଳ- ସୋଲ୍ ପ୍ଲେସମେଣ୍ଟ |
ప్లూవియల్ రైస్ ల్యాండ్స్,ପ୍ଲୁଭିଆଲ୍ ଚାଉଳ ଜମି |
ప్లవిక్,ପ୍ଲୁଭିକ୍ |
న్యూమాటిక్ స్ప్రేయర్,ନିମୋଟିକ୍ ସ୍ପ୍ରେର୍ |
న్యుమాటోఫోర్,ନିମାରଫୋକରେ
పోడ్జోల్ నేల,ପୋଡ଼ୋଜଲ୍ ମାଟି |
పోడ్జోలైజేషన్,ପୋଡ଼ଜୋଲିଅନେସନ୍
పాయింట్ మ్యుటేషన్,ବିନ୍ଦୁ ମ୍ୟୁଟେସନ୍
పాయిసన్ పంపిణీ,ପଏସନ୍ ବଣ୍ଟନ |
పరాగసంపర్కం,ପ୍ରଦର୍ଶକ
పాలిఎంబ్రోనీ,ପଲିଏମ୍ବ୍ରୋନି |
పాలిమరైజేషన్,ପଲିମେରାଇଜେସନ୍
పాలిమార్ఫిజం,ପଲିମର୍ଫାଇଜ୍ |
పాలిస్పెర్మీ,ପଲିସିପର୍ମୀ |
పాలిటెన్ క్రోమోజోమ్,ପଲିଟେନ୍ କ୍ରୋମୋଜୋମ୍ |
పోమోలజీ,ପୁଏଲୋଜି
జనాభా,ଜନସଂଖ୍ୟା
సున్నభావము (రంధ్ర-స్థలం),ପୋରୋସିଟି (ପୋରେ-ସ୍ପେସ୍)
పోస్ట్-ఆవిర్భావం,ପରବର୍ତ୍ତୀ ଉଦୀୟୃତ
పోస్ట్ హార్వెస్ట్,ଅମଳ ପୋଷ୍ଟ କରନ୍ତୁ |
పంటకోత పంట,ଅମୋଜ-ଅମଳ ଟିଲଗ୍ |
