Marathi,Punjabi
स्यूडोस्ट्रॅटीफाइड एपिथेलियम,ਸੂਡੋਸਟ੍ਰੇਟਰੇਡ ਐਪੀਥਾਈਲਿਅਮ
स्यूडुनीपोलर मज्जातंतू सेल,ਸੂਡੌਂਪਰ ਨਰਸ ਸੈੱਲ
सायलोसिबिन,PSILOCYBIB
PSILOFFIN,PSIPHIHINETEN
PSILOPSIDA,PSIloshopda
PSITTACULA,Psittacula
PSITTACUS,Psittax
मनोवैज्ञानिक औषध,ਮਨੋਵਿਗਿਆਨਕ ਦਵਾਈ
मानसशास्त्रीय डिसऑर्डर,ਮਨੋਵਿਗਿਆਨਕ ਵਿਗਾੜ
सायकोमोटर विकास,ਮਨੋਵਿਗਿਆਨਕ ਵਿਕਾਸ
सायकोमोटर उत्तेजक,ਮਨੋਵਿਗਿਆਨਕ ਉਤੇਜਕ
सायकोसोमॅटिक,ਮਨੋਵਿਗਿਆਨਕ
सायकोफिलिक,ਸਾਈਕੋਪ੍ਰੋਫਿਲਿਕ
टेरिडोफिटा,ਪੇਟਿਡੋਫਟਾ
टेरिस,ਪਟੀਰੀਸ
Terobranch,ਪੇਟ
टेरोग्लुटामिक,ਪੈਟਰੋਗਲਟੈਮਿਕ
पेरोफिलम,ਪੇਟੋਫਾਈਲਮ
Perteropsida,ਪਟਰੋਪਡਾਡਾ
टेरोपस,ਪੈਟ੍ਰੋਪਸ
पॅटेरिगोपालाटीन गॅंग्लियन,ਕੈਟਰੇਗੋਪਲਾਟਾਈਨ ਗੈਂਗਲੀਅਨ
Ptyalin,Pktalin
यौवन,ਜਵਾਨੀ
जबिक हाडे,ਪਬਿਕ ਹੱਡੀ
पबिस,ਪਬਿਸ
पुकिनिया,ਪੱਕਿਸਿਨਿਆ
पफबॉल,ਪਫਬਾਲ
पग गुण,ਪੱਗ ਨਿਸ਼ਾਨ
मॉडेल पुल,ਖਿੱਚੋ ਮਾਡਲ
फुफ्फुसीय धमनी,ਪਲਮਨਰੀ ਆਰਟਰੀ
फुफ्फुसीय श्वसन,ਪਲਮਨਰੀ ਸਾਹ
पल्मोनरी सेमिलूनर वाल्व,ਪਲਮਨਰੀ ਸੇਮਿਲਿ un ਨਰਵ
फुफ्फुसीय झडप,ਪਲਮਨਰੀ ਵਾਲਵ
फुफ्फुसीय शिरा,ਪਲਮਨਰੀ ਨਾੜੀ
फुफ्फुसीय वायुवीजन,ਪਲਮਨਰੀ ਹਵਾਦਾਰੀ
नाडी,ਨਬਜ਼
नाडी,ਨਬਜ਼
पुलविनस,ਪਲਵਿਨਸ
पुनेट स्क्युर,ਪੁਨਰ ਗਠਨ
पुंती फिश,ਪੁੰਟੀ ਮੱਛੀ
पुंटियस,ਪੁਣਿਆਸ
विद्यार्थी,ਵਿਦਿਆਰਥੀ
शुद्ध प्र,ਸ਼ੁੱਧ ਨਸਲ
शुद्ध-प्रजनन,ਸ਼ੁੱਧ-ਪ੍ਰਜਨਨ
शुद्ध संस्कृती,ਸ਼ੁੱਧ ਸਭਿਆਚਾਰ
शुद्ध ओळ,ਸ਼ੁੱਧ ਲਾਈਨ
पुरीन,ਸ਼ੁੱਧ
गेमेटची शुद्धता,ਗੇਮਟ ਦੀ ਸ਼ੁੱਧਤਾ
पुरकीन्जे फायबर,ਪੂਰਕਿ ਫਾਈਬਰ
पुसा स्नोबॉल,ਪੂਸਾ ਬਰਫਬਾਰੀ
पुस्ट्यूल,ਪਬੁਲੁਲਾ
पायलोरिक ट्यूबलर ग्रंथी,ਪਾਈਲਿਕ ਟਿ ular ਬਰੂਲਰ ਗਲੈਂਡ
पिरॅमिड,ਪਿਰਾਮਿਡ
बायोमासचा पिरॅमिड,ਬਾਇਓਮਾਸ ਦਾ ਪਿਰਾਮਿਡ
उर्जेचा पिरॅमिड,Energy ਰਜਾ ਦਾ ਪਿਰਾਮਿਡ
संख्या पिरॅमिड,ਨੰਬਰ ਦਾ ਪਿਰਾਮਿਡ
पिरॅमिडल सेल,ਪਿਰਾਮਿਡ ਸੈੱਲ
पायरिडॉक्सिन,ਪਾਇਡਰੋਕਾਈਨ
पायरीमिडीन,ਪਿਰਾਮਿਡਾਈਨ
पायराइट,ਪਿਰੀਟ
पायरोलिसिस,ਪਾਈਰੋਲੀਸਿਸ
पायरुवेट,ਪਾਇਰੂਵੇਟ
पायरुवेट डिहायड्रोजनेस,ਪਾਈਰੂਵੇਟ ਡੀਹਾਈਡ੍ਰੋਜਨਸ
पायरुवेट फॉस्फेट डिकिनेस,Pysflavate ਫਾਸਫੇਟ ਡਿਕਿਨਸ
पायथन,ਪਾਈਥਨ
चतुष्पाद,ਕਵਾਡਰੇਟ
गुणात्मक विश्लेषक वर्ण,ਗੁਣਾਤਮਕ ਵਿਸ਼ਲੇਸ਼ਕ ਅੱਖਰ
गुणात्मक मॉर्फोलॉजिकल दृष्टीकोन,ਗੁਣਾਤਮਕ ਰੂਪ ਵਿਗਿਆਨਕ ਪਹੁੰਚ
विलग्नवास,ਅਲਹਿਦਗੀ
अर्ध-फ्लुइड,Quasi-ਤਰਲ ਪਦਾਰਥ
चतुर्थांश कालावधी,ਕਪੜੇ ਦੀ ਮਿਆਦ
चतुर्थांश,ਕਪੜੇ
क्युक्रस फ्लोरिबुंडा,ਕੁਆਰਕਸ ਫਲੋਰੀਬੰਡੀ
क्युक्रस लॅनुगिनोज,Quckerus Lanuginose
क्युक्रस ल्युकोट्रिचोफोरा,ਕੁਕਰੀਸ ਲੀਕੋਟ੍ਰੇਕੋਰਾ
क्युक्रस सेमीकार्पीफोलिया,ਕੁਆਰਕਸ ਸੇਮਿਮੋਲਿਫੋਲੀਆ
द्रुत उत्पन्न वैशिष्ट्य,ਤੇਜ਼ ਉਪਜ ਦੀ ਵਿਸ਼ੇਸ਼ਤਾ
शांतता,ਪੁੱਛਦਾ ਹੈ
शांत सेल,ਕੁਇੱਕ ਸੈੱਲ
क्विनाईन,ਕੁਇੰਨੀ
क्विसेन्ट स्टेज,ਚੁੱਪ ਪੜਾਅ
रेनिन एंजाइम,ਰੀਨਿਨ ਪਾਚਕ
आर-पेशी,R- ਸੈੱਲ
रेसिम,ਰੇਸਮ
रेसमोझ,ਰੇਸਮਜ਼
रेसमोझ प्रकार,ਰੇਸਮਜ਼ ਦੀ ਕਿਸਮ
रॅचिस,ਰਚਿਸ
रेडियल बोलले,ਰੇਡੀਓਲ ਬੋਲਿਆ
रेडियल सममिती,ਰੇਡੀਓਲ ਸਮਮਿਤੀ
तेजस्वी,ਚਮਕਦਾਰ
रेडिएटा,ਰੇਡੀਏਟਾ
रेडिएशन,ਰੇਡੀਏਸ਼ਨ
रेडिएशन डिटेक्टर,ਰੇਡੀਏਸ਼ਨ ਡਿਟੈਕਟਰ
रेडिएशन थेरपी,ਰੇਡੀਏਸ਼ਨ ਥੈਰੇਪੀ
रेडिकल,ਰੈਡੀਕਲ
किरणोत्सर्गी समस्थानिक,ਰੇਡੀਓ ਐਕਟਿਵ ਆਈਸੋਟੋਪ
रेडिओएक्टिव्ह न्यूक्लियस,ਰੇਡੀਓ ਐਕਟਿਵ ਨਿ nuc ਕਲੀਅਸ
किरणोत्सर्गी प्रदूषण,ਰੇਡੀਓ ਐਕਟਿਵ ਪ੍ਰਦੂਸ਼ਣ
किरणोत्सर्गी स्त्रोत,ਰੇਡੀਓ ਐਕਟਿਵ ਸਰੋਤ
रेडिओएक्टिव्हिटी,ਰੇਡੀਓ ਐਕਟਿਵਿਟੀ
रेडियोग्राफ,ਰੇਡੀਓਗ੍ਰਾਫ
रेडिओसोटोप,ਰੇਡੀਓਸੋਟੋਪ
रेडिओथेरपी,ਰੇਡੀਓਥੈਰੇਪੀ
त्रिज्या,ਰੇਡੀਅਸ
रेडुला,ਰੈਡੁਲਾ
रामापिथकस,ਰਾਮੈਪਿਤਕਲ
यादृच्छिक जोडी,ਬੇਤਰਤੀਬ ਪਾਇਟਿੰਗ
यादृच्छिकपणे,ਬੇਤਰਤੀਬੇ
रानंकुलस एक्वाटिलिस,ਰੈਂਂਕੂਲਸ ਐਕੈਟਿਲਿਸ
राफे,ਰੈਪ
राफाइड्स,ਰੈਫਾਈਡਸ
दुर्मिळ,ਦੁਰਲੱਭ
रासबेरी,ਰਸਬੇਰੀ
रॅटस,ਰੈਟਸ
रौवॉल्फिया व्होमिटोरिया,ਰਾਉਵੌਲਫੀਆ ਵੋਮਿਲਰੇਸ਼ੀਆ
कच्चा माल,ਅੱਲ੍ਹੀ ਮਾਲ
रे आणि डिस्क फ्लोरेट,ਰੇ ਅਤੇ ਡਿਸਕ ਫਲੋਰਟ
रिअॅक्टंट,ਪ੍ਰਤੀਕ੍ਰਿਆ
प्रतिक्रिया केंद्र,ਪ੍ਰਤੀਕਰਮ ਕੇਂਦਰ
पुनर्प्राप्ती,ਰੀਸਾਈਪਿਟ ਹੋਣਾ
सेल प्राप्त,ਸੈੱਲ ਪ੍ਰਾਪਤ ਕਰਨਾ
अलीकडील,ਹਾਲ ਹੀ
ग्रहण,ਰਿਸੈਪਸੈਲ
रिसेप्टर,ਰੀਸੈਪਟਰ
रिसेप्टर रेणू,ਰੀਸੈਪਟਰ ਅਣੂ
रेसेसिव्ह le लेल,ਅਲੇਅ
रीसेसिव्ह एपिस्टेसिस,ਲਾਹਨਤ ਐਪੀਸਿਸਟਸਿਸ
रीसेसिव्ह जीन,ਲੈਨਜ ਜੀਨ
रेसेसिव्ह प्राणघातक le लेल,ਲੇਟਲ ਐਲੇਲ
रीसेसिव्ह युनिट फॅक्टर,ਰਿਆਇਕ ਯੂਨਿਟ ਫੈਕਟਰ
प्राप्तकर्ता सेल,ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲੇ ਸੈੱਲ
परस्पर क्रॉस,ਮੁੜ-ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲੀ ਕਰਾਸ
परस्पर लिप्यंतरण,ਮੁੜ-ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲੀ ਤਬਦੀਲੀ
ओळख साइट,ਮਾਨਤਾ ਵਾਲੀ ਸਾਈਟ
रिकॉम्बिनेंट,ਮੁੜ
रिकॉम्बिनेंट डी.एन.ए. तंत्रज्ञान,ਰੀਜੋਮਿਨੇਟੈਂਟ ਡੀ.ਐਨ.ਏ. ਟੈਕਨੋਲੋਜੀ
रिकॉम्बिनेंट प्रोटीन,ਰੀਜਿਨੀਨਟ ਪ੍ਰੋਟੀਨ
पुनर्संचय,ਲੈਸਸ਼ਨ
रिकॉम्बिनेशन डीएनए,ਲੈਸਸ਼ਨ ਡੀ ਐਨ ਏ
रिकॉम्बिनेशन वारंवारता,ਲੈਸਸ਼ਨ ਬਾਰੰਬਾਰਤਾ
रिकॉम्बिनेशन नोड्यूल,ਰੀਬੋਮਿਸ਼ਨੇਸ਼ਨ ਨੋਡੂਲ
पुनर्प्राप्ती स्ट्रोक,ਰਿਕਵਰੀ ਸਟਰੋਕ
गुदाशय,ਗੁਦਾ
लाल एकपेशीय वनस्पती,ਲਾਲ ਐਲਗੀ
लाल रक्तपेशी (आरबीसी),ਲਾਲ ਲਹੂ ਦੇ ਸੈੱਲ (ਆਰਬੀਸੀ)
लाल अस्थिमज्जा,ਲਾਲ ਬੋਨ ਮੈਰੋ
लाल स्नायू,ਲਾਲ ਮਾਸਪੇਸ਼ੀ
लाल रंगद्रव्य,ਲਾਲ ਰੰਗਤ
ऊसाचा लाल सड,ਗੰਨੇ ਦਾ ਲਾਲ ਸੜਨ
लाल भरती,ਲਾਲ ਲਹਿਰ
रेडॉक्स,ਰੈਡੌਕਸ
फळ कमी केले,ਫਰੂਟਿੰਗ
कमी टेलबोन,ਟੇਲਬੋਨ ਘੱਟ
रेडक्टेस,ਰਡਕਟਸ
कपात,ਕਮੀ
कमी होणे (रेडॉक्स),ਘਟਾਓ-ਆਕਸੀਕਰਨ (ਰੈਡੌਕਸ)
कमी करणारे एमिनेशन,ਕਮੀ
प्रतिबिंबित पृष्ठभाग,ਸਤਹ ਪ੍ਰਤੀਬਿੰਬਤ
परिष्करण,ਸੁਧਾਈ
प्रतिबिंबित,ਪ੍ਰਤੀਬਿੰਬਿਤ
प्रतिबिंब,ਰਿਫਲਿਕਸ਼ਨ
प्रतिक्षेप क्रिया,ਰਿਫਲੈਕਸ ਐਕਸ਼ਨ
रिफ्लेक्स आर्क,ਰਿਫਲੈਕਸ ਆਰਕ
अपवर्तक,ਪ੍ਰਫੁੱਲਤ
अपवर्तक सूचकांक,ਸੁਧਾਰਕ ਸੂਚਕਾਂਕ
रेफ्रिजरेट,ਫਰਿੱਜ
पुनर्जन्म,ਪੁਨਰਜਨਮ
पुनर्जन्म,ਪੁਨਰਜਨਮ
पुनर्जन्म,ਪੁਨਰਜਨਮ
पुनर्जन्म युनिट,ਪੁਨਰ ਜਨਮ ਇਕਾਈ
पुनर्जन्म ब्लास्टमा,ਪੁਨਰ ਜਨਮ ਦਾ ਧਮਾਕਾ
अंकुर पुनर्जन्म,ਬਡ ਦਾ ਪੁਨਰ ਜਨਮ
प्लांटलेटचे पुनर्जन्म,ਪਲਾਜ਼ ਦਾ ਪੁਨਰਗਠਨ
प्रदेश,ਖੇਤਰ
वाढीचा प्रदेश,ਲੰਬੀ ਖੇਤਰ
परिपक्वता प्रदेश,ਪਰਿਪੱਕਤਾ ਦਾ ਖੇਤਰ
रीग्रेशन गुणांक,ਰੈਗ੍ਰੇਸ਼ਨ ਕਾਫੀ
नियमन,ਨਿਯਮ
रीसनरची पडदा,ਮੁੜ ਝਿੱਲੀ ਦਾ ਝਿੱਲੀ
सापेक्ष विपुलता,ਰਿਸ਼ਤੇਦਾਰ ਬਹੁਤਾਤ
विश्रांती,ਮਨੋਰੰਜਨ
विश्रांती,ਮਨੋਰੰਜਨ
रिलॅक्सिन,Rex ਿੱਲ
रीलिझ फॅक्टर (आरएफ),ਰੀਲੀਜ਼ ਫੈਕਟਰ (ਆਰਐਫ)
रीमोरा,ਰਿਮਮੋਰਾ
रेनल कॅल्कुली,ਪੇਸ਼ਾਬ ਗਣਤੰਤਰ
रेनल कॉर्टेक्स,ਪੇਸ਼ਾਬ ਕਰੇਟੈਕਸ
रेनल मेडुला,ਪੇਸ਼ਾਬ ਮਧਾਂ
रेनल पोर्टल सिस्टम,ਪੇਸ਼ਾਬ ਪੋਰਟਲ ਸਿਸਟਮ
रेनल पिरॅमिड,ਪੇਸ਼ਾਬ ਪਿਰਾਮਿਡ
मुत्र स्राव,ਪੇਸ਼ਾਬ ਛੁਰਾ
रेनेट टॅब्लेट,Renetnet Tablet
रेनिन,ਰੇਨਿਨ
दुरुस्ती करणारे पुनर्जन्म,ਰਿਪਿਕਰੀ ਪੁਨਰਜਨਮ
पुनरावृत्ती डीएनए,ਦੁਹਰਾਓ ਡੀ ਐਨ ਏ
बदलण्याची पातळी,ਤਬਦੀਲੀ ਦਾ ਪੱਧਰ
बदली शस्त्रक्रिया,ਤਬਦੀਲੀ ਦੀ ਸਰਜਰੀ
प्रतिकृती प्लेटिंग,ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਪਲੇਟਿੰਗ
प्रतिकृती,ਪ੍ਰਤੀਕ੍ਰਿਤੀ
प्रतिकृती,ਪ੍ਰਤੀਕ੍ਰਿਤੀ
प्रतिकृती काटा,ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਫੋਰਕ
प्रतिकृती,ਪ੍ਰਤੀਕ੍ਰਿਤੀ
रिपोलरिझेशन वेव्ह,ਮੋਹਰ
दडपण्यायोग्य,ਜਲਦਬਾਜ਼ੀਯੋਗ
रेप्रेसर रेणू,ਪ੍ਰਤਿਕ੍ਰਿਆ ਦੇ ਅਣੂ
पुनरुत्पादन,ਪ੍ਰਜਨਨ
पुनरुत्पादक आणि बाल आरोग्य सेवा,ਜਣਨ ਅਤੇ ਬਾਲ ਸਿਹਤ ਦੇਖਭਾਲ
पुनरुत्पादक आरोग्य कार्यक्रम,ਪ੍ਰਜਨਨ ਸਿਹਤ ਪ੍ਰੋਗਰਾਮ
पुनरुत्पादक अलगाव,ਪ੍ਰਜਨਨ ਇਕੱਲਤਾ
पुनरुत्पादक मार्ग,ਪ੍ਰਜਨਨ ਟ੍ਰੈਕਟ
पुनरुत्पादन,ਪ੍ਰਜਨਨ
सरपटणारे प्राणी,ਹੋਂਦ
रेप्टिलिया,ਰੀਪਟਿਲੀਆ
रेप्टिलियन जबडा उपकरणे,ਰੀਪਟਿਲੀਅਨ ਜੌਰਾ ਉਪਕਰਣ
रीसपाइन,ਰਿਜ਼ਰਪਾਈਨ
राखीव सेल,ਰਿਜ਼ਰਵ ਸੈੱਲ
अवशिष्ट शरीर,ਬਚੇ ਹੋਏ ਸਰੀਰ
अवशिष्ट ऊर्जा,ਬਚੀ energy ਰਜਾ
अवशिष्ट खंड,ਬਚੇ ਵਾਲੀਅਮ
राळ,ਰਾਲ
ठराव,ਰੈਜ਼ੋਲੂਸ਼ਨ
निराकरण शक्ती,ਸ਼ਕਤੀ ਦਾ ਹੱਲ
अनुनाद,ਗੂੰਜ
श्वसन,ਸਾਹ
श्वसन,ਸਾਹ
श्वसन केंद्र,ਸਾਹ ਦਾ ਕੇਂਦਰ
श्वसन झिल्ली,ਸਾਹ ਦੀ ਝਿੱਲੀ
श्वसन अवयव,ਸਾਹ ਦਾ ਅੰਗ
श्वसन रंगद्रव्य,ਸਾਹ ਦਾ ਰੰਗ
श्वसन सब्सट्रेट,ਸਾਹ ਘਟਾਓਣਾ
प्रतिसाद,ਜਵਾਬ ਦੇਣਾ
विश्रांती कालावधी,ਆਰਾਮ ਦੀ ਮਿਆਦ
मातीची सुपीकता पुनर्संचयित करीत आहे,ਮਿੱਟੀ ਦੀ ਉਪਜਾ. ਸ਼ਕਤੀ ਨੂੰ ਬਹਾਲ ਕਰਨਾ
निर्बंध एंडोन्यूक्लीझ,ਪਾਬੰਦੀ ਦਾ ਅੰਤ
निर्बंध सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य,ਪਾਬੰਦੀ ਪਾਚਕ
निर्बंध खंडित लांबी विश्लेषण,ਪਾਬੰਦੀ ਦੇ ਖੰਡ ਲੰਬਾਈ ਵਿਸ਼ਲੇਸ਼ਣ
निर्बंध साइट,ਪਾਬੰਦੀ ਸਾਈਟ
मालपिगी रीटे,ਮਾਲਪਿੱਜੀ ਨੂੰ ਮੁੜ ਕਰੋ
टेस्टिस रीट करा,ਪੁਨਰ ਸਥਾਪਤੀ
धारणा,ਧਾਰਨ
जाळीदार,ਮੁੜ ਪ੍ਰਾਪਤ ਕਰੋ
Reticulate Wenation,ਜ਼ਹਿਰੀਲੇ ਪੁਨਰਗਠਨ
रेटिक्युलेटेड शिरा,Reticult vin
डोळयातील पडदा,ਰੈਟਿਨਾ
रेटिना,ਰੈਟਿਨਲ
रेटिना प्रतिमा,ਰੇਟਿਨਲ ਚਿੱਤਰ
प्रतिगामी ट्रेंड,ਭਰੋਸੇਮੰਦ ਰੁਝਾਨ
रेट्रोव्हायरस,ਰੀਟਰੋ ਵਾਇਰਸ
उलट उत्क्रांती,ਉਲਟਾ ਵਿਕਾਸਵਾਦ
रिव्हर्स ऑस्मोसिस,ਉਲਟਾ ਓਸਮੋਸਿਸ
उलट लिप्यंतरण,ਉਲਟਾ ਚਲਾਉਣਾ
रिव्हर्स ट्रान्सक्रिप्टेस,ਉਲਟਾ ਟ੍ਰਾਂਸਕ੍ਰਿਪਟ
उलट लिप्यंतरण,ਉਲਟਾ ਵਿਵਾਦਪੂਰਨ
आरएच (रीसस) रक्त गट,ਆਰਐਚ (ਰੀਸਸ) ਬਲੱਡ ਗਰੁੱਪ
रॅब्डायटीस,ਰਬਦਾਟਿਕਸ
रॅब्डोम,Rhabdome
Rhacophorus,ਰਾਕੋਫੋਰਸ
संधिवात ताप,ਗਠੀਏ ਦਾ ਬੁਖਾਰ
संधिवात हृदयरोग,ਹਾਰਟ ਰੋਗ
संधिवात,ਗਠੀਏ
संधिवात,ਗਠੀਏ
गेंडा विषाणू,ਰਾਈਨੋ ਵਾਇਰਸ
Rhizobium मेलिलोटी,ਰਾਇਜੋਬੀਅਮ ਮੇਲਿਲੋਟੀ
Rhizoid,Rhizoid
Rhizome,Rhizome
Rhizophora,ਰ੍ਹਿਜ਼ਾੋਫੋਰਾ
Rhizopus,ਰ੍ਹੀਜ਼ੋਪਸ
Rho फॅक्टर,ਰੋਹੜਾ ਫੈਕਟਰ
रोडोफिसी,Rhodofyceae
Rodopsin,ਰੋਡਾਪਸਿਨ
Rhombencealon,Rhombewensplonsplon
रायनिया,ਕਾਲੀਨੀਆ
लयबद्ध आकुंचन,ਤਾਲ
बरगडी,ਰਿਬ
राइबोफ्लेविन,ਰਿਬੋਫਲੇਵਿਨ
रिबोन्यूक्लीझ,ਰਿਬੋਨੁਕਲ
Ribose,ਰਿਬੋਜ
राइबोसोमल आरएनए,ਰਿਬੋਸੋਮਲ ਆਰ ਐਨ ਏ
राइबोसोम,ਰਿਬੋਸੋਮ
रिब्युलोज द्वि-फॉस्फेट,ਰਿਬੂਲੋਸ ਬੀਆਈ-ਫਾਸਫੇਟ
रिकेट्स,ਰਿਕੇਟਸ
रिकेट्सिया,ਰਿਕੇਟਸੀਆ
रिज,ਰਿਜ
उजवा ri ट्रिअम,ਸੱਜਾ ਐਟ੍ਰੀਅਮ
उजवीकडे कार्डियाक धमनी,ਸਹੀ ਖਿਰਦੇ ਦੀ ਆਰਟਰੀ
Rinderpest,Rinthost
रिंग,ਰਿੰਗ
रिंगवर्म,ਰਿੰਗ ਕੀੜਾ
रिव्हरिन,ਰਿਵਰਾਈਨ
रिवेट पॉपर गृहीतक,ਕਠੋਰ ਪੋਪਰ ਸੰਪੂਰਣਤਾ
आरएनए हस्तक्षेप,ਆਰ ਐਨ ਏ ਦਖਲਅੰਦਾਜ਼ੀ
आरएनए इंटरमीडिएट,ਆਰ ਐਨ ਏ ਇੰਟਰਮੀਡੀਏਟ
आरएनए प्राइमर पूरक,ਆਰ ਐਨ ਏ ਪ੍ਰਾਈਮਰ ਪੂਰਕ
आरएनए स्प्लिंग,Rna splusing
आरएनए वर्ल्ड,ਆਰ ਐਨ ਏ ਵਰਲਡ
आरएनए आस,Rna ase
आरएनए i,Rna i
रॉड आकाराचे बॅक्टेरिया,ਰਾਡ ਦੇ ਆਕਾਰ ਦੇ ਬੈਕਟਰੀਆ
रॉड,ਡੰਡੇ
रोहू,ਰਾਖੂ
रूट कॅप,ਰੂਟ ਕੈਪ
रूट डिट्रिटस,ਰੂਟ ਡੀਟਰਿਟਸ
रूट पित्त,ਰੂਟ ਗਾਲ
रूट केस,ਰੂਟ ਵਾਲ
मूळ बदल,ਰੂਟ ਸੋਧ
रूट पॉकेट,ਰੂਟ ਜੇਬ
रूट सिस्टम,ਰੂਟ ਸਿਸਟਮ
रोकफोर्ट चीज,ਰੋਸ ਪਨੀਰ
रोझसियस,ਰੋਸਾਸੇਸ
रोझसियस,ਰੋਸਾਸੇਸ
रोजालेस,ਰੋਸੇਲ
रोटिफर,ਰੋਟਿਫਰ
रोटर,ਰੋਟਰ
रफ एंडोप्लाज्मिक रेटिकुलम,ਮੋਟਾ ਐਂਪਲਾਸਮਿਕ reticulum
गोल विंडो,ਗੋਲ ਵਿੰਡੋ
गोलाकार चक्रव्यूह,ਗੋਲ ਲਬ੍ਰਿਡ
गोलाकार प्रक्षोभक,ਗੋਲ
रुबिअल्स,ਰੂਬੀਲਜ਼
रुबिस्को,ਰੁਬੀਸਕੋ
Rudiment,ਰੁਕਾਵਟ
Rudiment,ਰੁਕਾਵਟ
प्राथमिक तंबू,Rudmentary ਤੰਬੂ
प्राथमिक व्हेस्टिज,Rudmentary
अव्यवस्थित शरीराचे केस,ਰੁਡੁਮੈਂਟਰੀ ਸਰੀਰ ਦੇ ਵਾਲ
रुमेन,ਰੁਮੇਨ
धावपटू,ਦੌੜਾਕ
रस्कस,ਰੁਸਕ
गंज,ਜੰਗਾਲ
गंज,ਜੰਗਾਲ
एस-बॅक्टेरिया,S-ਬੈਕਟੀਰੀਆ
सॅक्रोमायसेस सेरेव्हिसिया,ਸੈਕਰੋਮੋਮਾਈਸ ਸੀਰੀਵਸੀਏ
Saccharm,ਸੈਕਰ
सॅकरम बर्बेरिस,ਸੈਕਚਰਮ ਬਰਬਰਿਸ
सॅकरम ऑफिनारम,ਸੈਕਚਰਮ ਓਪਟੀਅਰਮ
Saccoglossus,ਸਬਕੋਗਲੋਸਸ
Saccule,ਸੋਜ ਲੜਾ
SAC सारखी सिस्टर्ने,ਸੈਕ-ਵਰਗਾ ਕ੍ਰੈਸਟਰ
सेक्रल हाड,ਸੈਕਰਲ ਹੱਡੀ
पवित्र वन,ਪਵਿੱਤਰ ਜੰਗਲ
सेक्रेड ग्रोव्ह,ਸੈਕਰੇਡ ਰਵੇਵ
पवित्र तलाव,ਪਵਿੱਤਰ ਝੀਲ
सारकोप्लाझम,ਸਰਕੋਪਲਾਜ਼ਮ
सॅक्रम,ਸੱਕਦ
सुरक्षित विल्हेवाट,ਸੁਰੱਖਿਅਤ ਨਿਪਟਾਰਾ
केशर,ਕੇਸਰ
धनु,SAGITATTATRIA
साल,ਸਾਲ
सलामंद्र,ਸਲਮਾਂਰਾ
सॅलिसासी,ਸਾਲਿਸੀਆ
खारट माती,ਖਾਰਾ ਮਿੱਟੀ
खारटपणा,ਲੂਣ
लाळ,ਲਾਰ
साल्मोनेला टायफी,ਸਾਲਮੋਨੇਲਾ ਟਾਈਫੀ
साल्मोनेला टायफिम्यूरियम,ਸਾਲਮੋਨੇਲਾ ਟਾਈਫੀਮਿ ii ਟਿਅਮ
साल्पा,ਸਾਲਪਾ
मीठ,ਲੂਣ
मिठाई वाहक,ਅਚਰੜ ਚਾਲ
साल्विया,ਸਾਲਵੀਆ
साल्विनिया,ਸਾਲਵਿਨਿਆ
समारा,ਸਮਰਾ
नमुना,ਨਮੂਨਾ
सॅम्पलिंग युनिट,ਨਮੂਨਾ ਵਾਲੀ ਇਕਾਈ
सांगुइनियूर,ਸੰਗੂਨੀਯੁਆਰ
सॅनिटरी लँडफिल,ਸੈਨੇਟਰੀ ਲੈਂਡਫਿਲ
सॅन्सेव्हिएरिया,ਸੰਸੇਵੀਰੀਆ
संतालासी,ਸੈਂਟਲਾਸੈ
सॅनटोनिन,ਸੈਂਟੋਨੀਨ
एसएपी व्हॅक्यूओल,ਸਾਉਟ ਵੈੱਕਲੂਓਲ
सॅपिंडेल्स,ਸਪਿੰਡੀਲੇਜ਼
सप्रोफाइट,ਸੈਪ੍ਰੋਫਾਈਟ
सॅप्रोबायोटिक मोड,ਸਾਪ੍ਰੋਬੋਟਿਕ ਮੋਡ
सॅप्रोफेटिक,ਸੈਫੋਫਾਈਡਿਟਸ
सप्रोट्रोफ,S ਪ੍ਰੋਤ੍ਰੋਪ
सप्रोझोइक,ਸਕਰੂਜ਼ੋਇਕ
सप्रोझोइक,ਸਕਰੂਜ਼ੋਇਕ
सॅपवुड,ਸਬਵੁੱਡ
सारका,ਸਾਰਕਾ
सारकोदिना,ਸਰਕੋਡੀਆਨਾ
सारकोलेम्मा,ਸਾਰਕਲੇਮਮਾ
सारकोमा,ਸਾਰਕੋਮਾ
सारकमेरे,ਸਾਰਸ ਨੇ
सारकोप्लाझम,ਸਰਕੋਪਲਾਜ਼ਮ
सारकोप्लाज्मिक रेटिकुलम,ਸਰਕੋਪਲਾਸਮਿਕ reticulum
सारकोसोम,ਸਾਰਕੋਸੋਮ
सारडिन,ਛੋਟੀ ਸਮੁੰਦਰੀ ਮੱਛੀ
सरगासम,ਸਰਗੱਸ਼ਾਮ
उपग्रह,ਸੈਟੇਲਾਈਟ
उपग्रह,ਸੈਟੇਲਾਈਟ
