Gujarati,Bengali
પોલીમોર્ફિઝમ,পলিমরফিজম
બહુપદી,বহুপদ
POP (પોસ્ટ ઓફિસ પ્રોટોકોલ),POP (পোস্ট অফিস প্রোটোকল)
"1.sin-up menu, 2.appear menu","1.sin-up মেনু, 2.appear মেনু"
સુવાહ્યતા,বহনযোগ্যতা
સચિત્ર,চিত্রিত
ક્રમિક,ক্রমাগত
"1.બેક સ્ક્રિપ્ટ, 2.બેક સ્ક્રિપ્ટ","1.ব্যাক স্ক্রিপ্ট, 2.ব্যাক স্ক্রিপ্ট"
બેક બીટ,ফিরে বিট
જોડાયેલ,সংযুক্ত
બંધ,বন্ধ
બિન-ઇલેક્ટ્રીક,অ বৈদ্যুতিক
ઇલેક્ટ્રિક,বৈদ্যুতিক
પાવર રીસીવર,পাওয়ার রিসিভার
પ્રી સ્પીડ બીટ,প্রাক গতি বিট
અગ્રતા ગ્રાફ,অগ্রাধিকার গ্রাফ
અનુમાન,predicate
પ્રી-એપ્ટિવ શેડ્યુલિંગ,প্রি-এমটিভ সময়সূচী
ઉપસર્ગ,উপসর্গযুক্ত
પૂર્વ પ્રક્રિયા,প্রিপ্রসেসিং
પ્રક્રિયા,প্রক্রিয়া
પ્રક્રિયા સ્વીચ,প্রক্রিয়া সুইচ
પ્રક્રિયા,প্রক্রিয়াকরণ
પ્રોસેસર,প্রসেসর
ઉત્પાદન,উৎপাদন
"1.કાર્યક્રમ, 2.કાર્યક્રમ","1. প্রোগ্রাম, 2. প্রোগ্রাম"
પ્રોગ્રામ અર્થઘટન,প্রোগ্রাম ব্যাখ্যা
કાર્યક્રમ વિરામ,প্রোগ্রাম বিরতি
પ્રોગ્રામ ફિક્સ,প্রোগ্রাম ফিক্স
પ્રોગ્રામ ડિઝાઇન,প্রোগ্রাম ডিজাইন
"પ્રોગ્રામ મૂલ્યાંકન સમીક્ષા તકનીકો (PERT, PERT)","প্রোগ্রাম মূল্যায়ন পর্যালোচনা কৌশল (PERT, PERT)"
કાર્યક્રમ વિરામ,প্রোগ্রাম বিরতি
"1.પ્રોગ્રામ લાઇબ્રેરી, 2.પ્રોગ્રામ કલેક્શન","1.প্রোগ্রাম লাইব্রেরি, 2.প্রোগ্রাম কালেকশন"
પ્રોગ્રામ ચાલી રહ્યો છે,প্রোগ্রাম চালানো
"1. પ્રોગ્રામર, 2. પ્રોગ્રામર","1. প্রোগ্রামার, 2. প্রোগ্রামার"
પ્રોલોગ,prolog
પી-રોમ,পি-রম
"1.ટ્રાન્સમિશન, 2.એમ્પ્લીફિકેશન","1.ট্রান্সমিশন, 2.এম্পলিফিকেশন"
પ્રાપ્ત કરી શકાય તેવું,অর্জনযোগ্য
સુરક્ષિત કી,সুরক্ষিত কী
રક્ષણ,সুরক্ষা
પ્રોટોકોલ,প্রোটোকল
"1. પ્રોટોકોલ ટ્રાન્સફર, 2. પ્રોટોકોલ અનુવાદ, 3. પ્રોટોકોલ અર્થઘટન","1. প্রোটোকল স্থানান্তর, 2. প্রোটোকল অনুবাদ, 3. প্রোটোকল ব্যাখ্যা"
સ્યુડો કોડ,সুডোকোড
"1.પબ્લિક ડેટા, 2.પબ્લિક ડેટા નેટવર્ક","1.Public Data, 2.Public Data Network"
"1.પબ્લિક ડોમેન, 2.પબ્લિક ડોમેન","1.পাবলিক ডোমেন, 2.পাবলিক ডোমেন৷"
સાર્વજનિક કી એન્ક્રિપ્શન,পাবলিক কী এনক্রিপশন
નાડી,স্পন্দন
પલ્સ કોડ મોડ્યુલેશન,পালস কোড মডুলেশন
પલ્સ ડિજિટલ મોડ્યુલેશન (PDM),পালস ডিজিটাল মডুলেশন (PDM)
સ્પંદવલી,স্পন্দবলি
વિરામચિહ્ન,বিরামচিহ্ন
"દબાણ, ભરો","চাপ, পূরণ"
ઓટોમેટા ડાઉનલોડ કરો,অটোমেটা ডাউনলোড করুন
ઊભી યાદી,উল্লম্ব তালিকা
ચતુર્થાંશ,চতুর্ভুজ
"1.લાયકાત, 2.લાયકાત","1.যোগ্যতা, 2.যোগ্যতা"
પરિમાણકર્તા,পরিমাপক
પરિમાણ કરવા માટે,পরিমাণ নির্ধারণ করা
ભાગ,ভাগফল
ક્વોન્ટમ,কোয়ান্টাম
ક્વોન્ટમ ઘડિયાળ,কোয়ান্টাম ঘড়ি
"1.ક્વોન્ટમ કપુટન, 2.ક્વોન્ટમ કોમ્પ્યુટેશન","1.কোয়ান্টাম কাপুটান, 2.কোয়ান্টাম কম্পিউটেশন"
ઉદાહરણ ક્વેરી,উদাহরণ প্রশ্ন
"1. પૂછપરછ, 2. પૂછપરછ","1. অনুসন্ধান, 2. অনুসন্ধান"
ક્વેરી ભાષા,প্রশ্নের ভাষা
ક્વેરી પ્રક્રિયા,অনুসন্ধান প্রক্রিয়াকরণ
કતાર,কিউ
પંક્તિ વ્યવસ્થાપન,সারি ব্যবস্থাপনা
પંક્તિ રજીસ્ટર,সারি রেজিস্টার
"1. રો નેટવર્ક, 2. રો નેટવર્ક","1. সারি নেটওয়ার্ক, 2. সারি নেটওয়ার্ক"
પંક્તિ સિદ્ધાંત,সারি তত্ত্ব
ઝડપી ઍક્સેસ મેમરી,দ্রুত অ্যাক্সেস মেমরি
અવશેષ,ভাগফল
રેડિયો આવર્તન દખલગીરી (RFI),রেডিও ফ্রিকোয়েন্সি ইন্টারফারেন্স (RFI)
મૂલાંક,রেডিক্স
રેન્ડમ એક્સેસ કમ્પ્યુટર ઇક્વિપમેન્ટ (RACE),র্যান্ডম অ্যাক্সেস কম্পিউটার ইকুইপমেন্ট (RACE)
રેન્ડમ એક્સેસ મેમરી (RAM),র্যান্ডম অ্যাক্সেস মেমরি (RAM)
રેન્ડમ સ્કેનિંગ,র্যান্ডম স্ক্যানিং
"1.રાસ્ટર, 2.રાસ્ટર","1.রাস্টার, 2.রাস্টার"
રાસ્ટર સ્કેનિંગ,রাস্টার স্ক্যানিং
રિએન્જિનિયરિંગ,রিইঞ্জিনিয়ারিং
પુનરુત્થાન,পুনরুজ্জীবন
"1. સુલભતા, 2. સુલભતા","1. অ্যাক্সেসযোগ্যতা, 2. অ্যাক্সেসযোগ্যতা"
વાંચન,পড়া
વાંચન વડા,পড়ার মাথা
"1. ફક્ત વાંચો, 2. ફક્ત વાંચો","1. শুধুমাত্র পড়া, 2. শুধুমাত্র পঠিত"
"1. ફક્ત વાંચો મેમરી, 2. ફક્ત વાંચો મેમરી","1. রিড অনলি মেমরি, 2. রিড অনলি মেমরি৷"
વાંચન લેખન વડા,পড়া লেখার মাথা
"1. વાંચન ચક્ર, 2. લેખન ચક્ર","1. পড়ার চক্র, 2. লেখার চক্র"
"1. વાંચન ચક્ર, 2. લેખન હેડ","1. রিডিং সাইকেল, 2. রাইটিং হেড"
"1. વાંચન મેમરી, 2. લેખન મેમરી","1. পড়ার স্মৃতি, 2. লেখার স্মৃতি"
વાચક,পাঠক
"વાંચન, વાંચન","পড়া, পড়া"
"1. વાંચો, 2. વાંચન પછી","1.পড়ুন, 2.পড়ার পরে৷"
સમય વાસ્તવિક,সময় বাস্তব
"1. ક્વિક રિસ્પોન્સ પ્રોસેસિંગ, 2. તાત્કાલિક રિસ્પોન્સ પ્રોસેસિંગ","1. কুইক রেসপন্স প্রসেসিং, 2. ইমিডিয়েট রেসপন্স প্রসেসিং"
રીસીવર,রিসিভার
માન્યતા તર્ક,স্বীকৃতি যুক্তি
રિપ્રોગ્રામિંગ ટ્રાન્સફર,পুনরায় প্রোগ্রামিং স্থানান্তর
રેકોર્ડ,রেকর্ড
"1. રેકોર્ડિંગ હેડ, 2. રેકોર્ડિંગ હેડ","1. রেকর্ডিং হেড, 2. রেকর্ডিং হেড"
સુધારી શકાય તેવી ભૂલ,সংশোধনযোগ্য ত্রুটি
પરિપૂર્ણતા,পরিপূর্ণতা
પુનરાવૃત્તિ પ્રમેય,পুনরাবৃত্তি উপপাদ্য
રિસાયક્લિંગ,পুনর্ব্যবহার
પુનરાવર્તિત કાર્ય,পুনরাবৃত্ত ফাংশন
લઘુચિત્ર સૂચના સેટ કમ્પ્યુટર (RISC),মিনিয়েচারাইজড ইনস্ট্রাকশন সেট কম্পিউটার (RISC)
નિરર્થકતા,অপ্রয়োজনীয়তা
"1.સ્વતંત્ર ડિસ્ક, 2.ડિસ્કની વધારાની શ્રેણી (લાલ)","1.স্বাধীন ডিস্ক, 2.ডিস্কের অতিরিক্ত অ্যারে (লাল)"
ફરીથી પ્રવેશ,পুনরায় প্রবেশ
ફરીથી પ્રવેશ કોડ,পুনরায় প্রবেশের কোড
સંદર્ભ,রেফারেন্স
સંદર્ભ અખંડિતતા,উল্লেখ সততা
પ્રતિબિંબ,প্রতিফলন
પ્રતિબિંબ,প্রতিফলন
રીફ્રેક્શન,প্রতিসরণ
રિફ્રેશર,রিফ্রেসার
પુનર્જીવન,পুনর্জন্ম
નોંધણી કરો,নিবন্ধন
નિયમિત વ્યાકરણ,নিয়মিত ব্যাকরণ
સંબંધ,সম্পর্ক
રિલેશનલ ડેટાબેઝ,সম্পর্কিত তথ্য ভাণ্ডার
રિલેશનલ ડેટાબેઝ મેનેજમેન્ટ સિસ્ટમ (RDBMS),রিলেশনাল ডাটাবেস ম্যানেজমেন্ট সিস্টেম (RDBMS)
રિલેશનલ મોડલ,সম্পর্কীয় মডেল
"1. સંબંધી, 2. સંબંધી","1. আত্মীয়, 2. আত্মীয়"
સંબંધી સંબોધન,আপেক্ষিক ঠিকানা
"1. રિલે, 2. ટ્રાન્સમિશન","1. রিলে, 2. ট্রান্সমিশন"
વિશ્વસનીયતા મોડેલ,নির্ভরযোগ্যতা মডেল
વિશ્વસનીય,নির্ভরযোগ্য
"1. રિલોકેટેબલ કોડ, 2. રિલોકેટેબલ ડેટા","1. রিলোকেটেবল কোড, 2. রিলোকেটেবল ডেটা"
દૂર,দূরে
દૂરસ્થ ફીડર,দূরবর্তী ফিডার
દૂરસ્થ કાર્ય પ્રવેશ,দূরবর্তী কাজের এন্ট্রি
"1.રીમોટ સત્રની શરૂઆત, 2.રીમોટ લોગિન","1.রিমোট সেশন শুরু, 2.রিমোট লগইন"
રિમોટ પ્રોસિજર ઇન્વોકેશન (RPC),রিমোট প্রসিডিউর ইনভোকেশন (RPC)
રિમોટ સેન્સિંગ,রিমোট সেন্সিং
નામ બદલીને,পুনঃনামকরণ
"1.રેન્ડરિંગ, 2.સમર્પણ","1. রেন্ডারিং, 2. উৎসর্গ"
પુનરાવર્તક,পুনরাবৃত্তিকারী
જવાબ આપો,উত্তর
"1. વિનંતી, 2. વિનંતી","1. অনুরোধ, 2. অনুরোধ"
ટિપ્પણી વિનંતી (RFC),মন্তব্য অনুরোধ (RFC)
"1.રિક્વેસ્ટ પ્રોટોકોલ, 2.રિસ્પોન્સ પ્રોટોકોલ","1. অনুরোধ প্রোটোকল, 2. প্রতিক্রিয়া প্রোটোকল৷"
પુનરાવર્તિત કાર્યક્રમ,পুনরাবৃত্ত প্রোগ্রাম
સંશોધન,গবেষণা
પુનઃસ્થાપિત ચક્ર,চক্র পুনরুদ্ধার
સ્મારકવાદી,স্মারক
તફાવત,পৃথকীকরণ
સંસાધનો,সম্পদ
પ્રતિભાવ સમય,প্রতিক্রিয়া সময়
"1.પુનઃપ્રારંભ કરો, 2.પુનઃપ્રારંભ કરો","1.রিস্টার্ট, 2.রিস্টার্ট"
પુનઃસંગ્રહ,পুনরুদ্ধার
ફરીથી ટ્રેસ,পুনরায় ট্রেস
"1. રી-ડિસ્પેચ, 2. રી-કોમ્યુનિકેશન","1. পুনঃপ্রেরণ, 2. পুনঃযোগাযোগ"
પુન: પ્રાપ્તિ,পুনরুদ্ধার
ફરીથી પ્રયત્ન કરો,আবার চেষ্টা করুন
"1.રીગ્રેશન, 2.રીટર્ન","1. রিগ্রেশন, 2. প্রত্যাবর্তন"
રીગ્રેસન કોડ,রিগ্রেশন কোড
રીગ્રેસન કી,রিগ্রেশন কী
ફરીથી વાપરી શકાય તેવા કોડ,পুনরায় ব্যবহারযোগ্য কোড
ફરીથી લખી શકાય તેવું,পুনর্লিখনযোগ্য
આરજીબી મોનિટર,আরজিবি মনিটর
રિબન,ফিতা
સત્તાવાર મુદ્દો,অফিসিয়াল সমস্যা
"1.રોબોટ, 2.મેકેનિક, 3.મિકેનિઝમ","1.রোবট, 2.মেকানিক, 3.মেকানিজম"
"1.મિકેનિસ્ટિક સાયન્સ, 2.મિકેનિસ્ટિક એન્થ્રોપોલોજી","1.যান্ত্রিক বিজ্ঞান, 2.যান্ত্রিক নৃবিজ্ঞান"
"મજબૂત, મજબૂત","শক্তিশালী, শক্তিশালী"
ભૂમિકા,ভূমিকা
ફરીથી રોલિંગ,আবার ঘূর্ণায়মান
સંડોવણી,engulfment
પ્રવાહ,বহিঃপ্রবাহ
"1. ફક્ત વાંચો મેમરી, 2. ફક્ત વાંચો મેમરી (ROM)","1. রিড অনলি মেমরি, 2. রিড অনলি মেমরি (ROM)"
મૂળ,আসল
પિતૃ નિર્દેશિકા,মূল নির্দেশিকা
અંદાજ ભૂલ,আনুমানিক ত্রুটি
"1.રાઉટર, 2.રાઉટર","1.রাউটার, 2.রাউটার"
"રૂટીંગ, રૂટીંગ","রাউটিং, রাউটিং"
RS232C ઈન્ટરફેસ,RS232C ইন্টারফেস
RSA એન્ક્રિપ્શન,RSA এনক্রিপশন
આરટીસી,আরটিসি
કાર્યકારી વિગત કોડિંગ,কর্মক্ষেত্র কোডিং
કાર્યકાળ,মেয়াদ
રનટાઈમ ભૂલ,রানটাইম ত্রুটি
"1. નમૂના, 2. નમૂના","1. নমুনা, 2. নমুনা"
નમૂના,নমুনা
"1.ઉપગ્રહ, 2.ઉપગ્રહ","1. উপগ্রহ, 2. উপগ্রহ"
સંતૃપ્તિ,স্যাচুরেশন
સાચવો,সংরক্ষণ
"1. માપનીયતા, 2. માપનીયતા","1. মাপযোগ্যতা, 2. পরিমাপযোগ্যতা"
સ્કેલર,স্কেলার
સ્કેનિંગ,স্ক্যানিং
લેન્ડસ્કેપ,ল্যান্ডস্কেপ
શેડ્યૂલર,সময়সূচী
સ્ક્રીન પ્રતિબિંબ પ્રોજેક્ટર,পর্দা প্রতিফলন প্রজেক্টর
સ્ક્રિપ્ટ,লিপি
સ્ક્રિપ્ટીંગ ભાષા,স্ক্রিপ্টিং ভাষা
"1.કોઇલ, 2.સ્ક્રોલ","1.কুণ্ডলী, 2.স্ক্রোল"
સિંક્રનસ ડેટા લિંક કંટ્રોલ (SDLC),সিঙ্ক্রোনাস ডেটা লিঙ্ক কন্ট্রোল (SDLC)
"1.શોધ, 2.શોધ","1.অন্বেষণ, 2.আবিষ্কার"
શોધ એન્જિન,খোঁজ যন্ত্র
શોધ વૃક્ષ,অনুসন্ধান গাছ
"1.અન્વેષણ કરો, 2.શોધો","1.অন্বেষণ করুন, 2.আবিষ্কার করুন"
ગૌણ,মাধ্যমিক
"1.સેક્ટર, 2.સેક્ટર","1.সেক্টর, 2.সেক্টর"
સુરક્ષા નીતિ,নিরাপত্তা নীতি
શોધ શબ્દ,অনুসন্ধানের শর্ত
"1.વિભાગ, 2.વિભાગ","1.বিভাগ, 2.বিভাগ"
"1. વિભાજન, 2. વિભાજન","1. ফ্র্যাগমেন্টেশন, 2. সেগমেন্টেশন"
પસંદગી વર્ગીકરણ,নির্বাচন বাছাই
"1.સ્વતઃપૂર્ણ, 2.સ્વતઃપૂર્ણ","1. স্বয়ংসম্পূর্ণ, 2. স্বয়ংসম্পূর্ণ"
"1.અર્થશાસ્ત્ર, 2.અર્થશાસ્ત્ર","1.অর্থতত্ত্ব, 2.অর্থতত্ত্ব"
સેમાફોર,সেমাফোর
સેમિકન્ડક્ટર,অর্ধপরিবাহী
કાલ્પનિક વેબ,ফ্যান্টাসি ওয়েব
અનુક્રમિક ઍક્સેસ પદ્ધતિ,অনুক্রমিক অ্যাক্সেস পদ্ধতি
ક્રમિક,ক্রমাগত
સીરીયલ,সিরিয়াল
"1.સર્વર, 2.સર્વર","1.সার্ভার, 2.সার্ভার"
સર્વર ક્રેશ,সার্ভার ক্র্যাশ
સર્વર લાઇસન્સ,সার্ভার লাইসেন্স
સર્વો ગુણક,সার্ভো গুণক
નો સમૂહ,এর সেট
ઉલ્લેખિત બિંદુ,নির্দিষ্ট পয়েন্ট
મેનેજમેન્ટ,ব্যবস্থাপনা
પડછાયો,ছায়া
સિનેમેટોગ્રાફી,সিনেমাটোগ্রাফি
ભૂત,ভূত
ફાઈલ શેર કરો,ফাইল শেয়ার করুন
વહેંચાયેલ ઍક્સેસ,শেয়ার্ড এক্সেস
શેરિંગ,ভাগ করা
"1. કૌંસ, 2. આર્મર, 3. શેલ, 4. શેલ","1. বন্ধনী, 2. আর্মার, 3. শেল, 4. শেল"
વિસ્થાપન પ્રતીક,স্থানচ্যুতি প্রতীক
ટૂંકો રસ્તો,সংক্ষিপ্ত পথ
ટૂંકી સૂચના,সংক্ষিপ্ত নির্দেশনা
ભાઈ,ভাইবোন
"1. આડઅસર, 2. કાઉન્ટર ઇફેક્ટ","1. পার্শ্ব প্রতিক্রিয়া, 2. পাল্টা প্রভাব"
સાઇન બીટ,সাইন বিট
સિગ્નલ,সংকেত
સિગ્નલ પ્રોસેસિંગ,সংকেত প্রক্রিয়াজাতকরণ
નોટેશન,স্বরলিপি
"1.સિગ્નલ-સાઉન્ડ રેશિયો, 2.સિગ્નલ-અવાજ રેશિયો","1.সংকেত-শব্দ অনুপাত, 2.সংকেত-শব্দ অনুপাত"
"1.સહી, 2. સહી","1. স্বাক্ষর, 2. স্বাক্ষর"
માર્કર ટેસ્ટ,মার্কার পরীক্ষা
નોંધપાત્ર ગુણ,উল্লেখযোগ্য চিহ্ন
સિલિકોન ચિપ,সিলিকন চিপ
સિમ્પલ મેઇલ ટ્રાન્સફર પ્રોટોકોલ (SMTP),সাধারণ মেল ট্রান্সফার প্রোটোকল (SMTP)
એકલુ,একক
"1. એક સિગ્નલિંગ નોડ, 2. સિમ્પ્લેક્સ નોડ","1. একটি সিগন্যালিং নোড, 2. সিমপ্লেক্স নোড"
સિમ્યુલેશન,সিমুলেশন
અનુકરણ કરનાર,অনুকরণকারী
"1. એકસાથે, 2. એક સાથે","1. একযোগে, 2. সমলয়"
એક સાથે પ્રક્રિયા,যুগপত প্রক্রিয়াকরণ
સોલો,একক
"1.સાઇટ લાઇસન્સ, 2.સાઇટ લાઇસન્સ","1.সাইট লাইসেন্স, 2.সাইট লাইসেন্স"
"1. કદ, 2. કદ","1. আকার, 2. আকার"
માપ,মাপা
"1. ચિત્ર, 2. ચિત્ર","1. ইলাস্ট্রেশন, 2. ইলাস্ট্রেশন"
પ્લુટી,প্লুটি
"1.પ્લુતિ, 2.પ્લુતિકરણ","1.প্লুটি, 2.প্লুটিকরণ"
"1.સ્લેશ, 2.કટ","1.স্ল্যাশ, 2.কাট"
કમ્પ્યુટર હેઠળ,কম্পিউটারের অধীনে
સાપ વિન્ડો પ્રોટોકોલ,স্নেক উইন্ডো প্রোটোকল
"1. બાદબાકી, 2. શરણાગતિ","1. বাদ দেওয়া, 2. আত্মসমর্পণ"
સ્લોટ,স্লট
SCSI (SCSI),SCSI (SCSI)
સ્માર્ટ કાર્ડ,স্মার্ট কার্ড
ગોકળગાય મેલ,শামুক মেইল
સ્નેપશોટ,স্ন্যাপশট
"1.સોફ્ટ કોમ્પ્યુટેશન, 2.સોફ્ટ કોમ્પ્યુટેશન","1.সফট কম্পিউটিং, 2.সফট কম্পিউটিং"
સોફ્ટ કોપી,সফট কপি
સરળ ફોન્ટ,সহজ ফন্ট
સોફ્ટવેર,সফটওয়্যার
સોફ્ટવેર એન્જિનિયરિંગ,সফ্টওয়্যার প্রকৌশল
સોફ્ટવેર લાઇસન્સ,সফ্টওয়্যার লাইসেন্স
સોફ્ટવેર ચાંચિયાગીરી,সফটওয়্যার পাইরেসি
સ્પેક્ટ્રમ,বর্ণালী
"1.સ્ક્રુ, 2.સર્પાકાર","1.স্ক্রু, 2.সর্পিল"
"1.વિગતવાર શીટ, 2.સ્પ્રેડશીટ","1. বিস্তারিত শীট, 2. স্প্রেডশীট"
ધોરણ,মান
સ્ટાન્ડર્ડ જનરલાઇઝ્ડ માર્કઅપ લેંગ્વેજ (SGML),স্ট্যান্ডার্ড জেনারেলাইজড মার্কআপ ল্যাঙ্গুয়েজ (SGML)
માનકીકરણ,প্রমিতকরণ
રાહ સમય,অপেক্ষার সময়
તારક લેન,তারক ল্যান
તારાની સ્થિતિ,তারকা অবস্থান
થોડી શરૂઆત,বিট শুরু
"1. અભાવ, 2. અછત, 3. અછતની કટોકટી","1. অভাব, 2. অভাব, 3. অভাব সংকট"
"1.સ્ટેટિક મેમરી, 2.સ્ટેટિક મેમરી","1.স্ট্যাটিক মেমরি, 2.স্ট্যাটিক মেমরি"
સ્થિતિ ચેનલ,স্ট্যাটাস চ্যানেল
"1.સ્ટેપ સાઈઝ, 2.સ્ટેપ ડાયમેન્શન્સ","1. ধাপের আকার, 2. ধাপের মাত্রা"
થોભો અને પ્રોટોકોલ રાહ જુઓ,বিরতি এবং অপেক্ষা প্রোটোকল
બ્રેક કોડ,বিরতি কোড
થોભો કી,বিরতি কী
સંગ્રહક્ષમતા,সঞ্চয়যোগ্যতা
સંગ્રહિત કાર્યક્રમ,সংরক্ষিত প্রোগ্রাম
શ્રેણી ડેટા,সিরিজ ডেটা
"1.સ્ટ્રક્ચર્ડ એન્કોડિંગ, 2.સ્ટ્રક્ચર્ડ કોડિંગ","1.স্ট্রাকচার্ড এনকোডিং, 2.স্ট্রাকচার্ড কোডিং"
સ્ટ્રક્ચર્ડ ક્વેરી લેંગ્વેજ (SQL),স্ট্রাকচার্ড কোয়েরি ল্যাঙ্গুয়েজ (SQL)
"1. બ્રોશર શીટ, 2. શૈલી પત્ર","1. ব্রোশার শীট, 2. শৈলী চিঠি"
સબ-ડિરેક્ટરી,সাব-ডিরেক্টরি
"1.સબનેટ, 2.સબનેટ","1.সাবনেট, 2.সাবনেট"
ઉપવૃક્ષ,সাবট্রি
"1.સારાંશ, 2.સારાંશ","1. সংক্ষেপণ, 2. সংক্ষেপণ"
"1. સુપર કોમ્પ્યુટર, 2. સુપર કોમ્પ્યુટર","1. সুপার কম্পিউটার, 2. সুপার কম্পিউটার"
"1.સુપર કોમ્પ્યુટેશન, 2.સુપર કોમ્પ્યુટેશન","1.সুপার কম্পিউটেশন, 2.সুপার কম্পিউটেশন"
કી કી,কী কী
ટોચના વપરાશકર્તા,শীর্ষ ব্যবহারকারী
નિરીક્ષણ કરેલ શિક્ષણ,তত্ত্বাবধানে শিক্ষা
સહાયક ચિપ,অক্জিলিয়ারী চিপ
ચોખ્ખો તફાવત,নেট বৈচিত্র
"1.નેટ ભિન્નતા, 2.વિભાગ, 3.સુરફાન","1.নেট ভ্যারিয়েন্স, 2.বিভাগ, 3.সুরফান"
સ્વેપ,অদলবদল
અંદરનું,অন্তর্মুখী
પ્રવાહ,বহিঃপ্রবাহ
અદલાબદલી,অদলবদল
"1.સ્વિચ્ડ નેટવર્ક,2. સ્વિચ કરેલ નેટવર્ક","1.সুইচড নেটওয়ার্ক, 2. সুইচড নেটওয়ার্ক"
સ્વિચિંગ,সুইচিং
સ્વિચિંગ સિદ્ધાંત,স্যুইচিং নীতি
સાંકેતિક પ્રોગ્રામિંગ,প্রতীকী প্রোগ্রামিং
સુમેળ,সিঙ্ক্রোনাইজেশন
સિંક્રોનાઇઝર,সিঙ্ক্রোনাইজার
સિંક્રનસ,সিঙ্ক্রোনাস
સિંક્રનસ ન્યુમેરિક હાયરાર્કી (SDH),সিঙ্ক্রোনাস নিউমেরিক হায়ারার্কি (SDH)
વાક્ય વિશ્લેષણ,বাক্য বিশ্লেষণ
સિસ્ટમ વિશ્લેષણ,ধারা বিশ্লেষণ
સિસ્ટમ એન્જિનિયરિંગ,সিস্টেম ইঞ্জিনিয়ারিং
"1. સિસ્ટમ બ્રેકર, 2. સિસ્ટમ હેકર","1. সিস্টেম ব্রেকার, 2. সিস্টেম হ্যাকার"
સિસ્ટમ ઇન્ટિગ્રેટર,ব্যাবস্থা সংযোগকারক
સિસ્ટમ લોગ,সিস্টেম লগ
સિસ્ટમ કવર,সিস্টেম কভার
સિસ્ટમ નેટવર્ક માળખું (SNA),সিস্টেম নেটওয়ার্ক স্ট্রাকচার (SNA)
"1. સિસ્ટમ પ્રોગ્રામર, 2. સિસ્ટમ પ્રોગ્રામર","1. সিস্টেম প্রোগ্রামার, 2. সিস্টেম প্রোগ্রামার"
"1. સિસ્ટમ પુનઃપ્રારંભ, 2. સિસ્ટમ પુનઃપ્રારંભ","1. সিস্টেম রিস্টার্ট, 2. সিস্টেম রিস্টার্ট"
સિસ્ટમ સમાપ્તિ,সিস্টেম সমাপ্তি
સિસ્ટમ પરીક્ષણ,সিস্টেম পরীক্ষা
સિસ્ટમ ઉપયોગિતા,সিস্টেম ইউটিলিটি
"1. પદ્ધતિસરનો કોડ, 2. પદ્ધતિસરનો કોડ","1. পদ্ধতিগত কোড, 2. পদ্ধতিগত কোড"
ટેબ આદેશ,ট্যাব কমান্ড
અનુસૂચિ,সময়সূচী
ટેબ્યુલર વિહંગાવલોકન,সারণী ওভারভিউ
ટેબલ જગ્યા,টেবিল স্পেস
તકતી,ফলক
"1.ટેબ્યુલર, 2.એરે એરે","1.সারণী, 2.অ্যারে অ্যারে"
ટેબ્યુલેશન કાર્ય,ট্যাবুলেশন ফাংশন
"1. ચિહ્નિત આર્કિટેક્ચર, 2. ચિહ્નિત માળખું","1. চিহ্নিত আর্কিটেকচার, 2. চিহ্নিত স্ট্রাকচার"
ચિહ્નિત છબી ફાઇલ ફોર્મ (ટિફ),চিহ্নিত চিত্র ফাইল ফর্ম (TIFF)
ટેન્ડમ સિસ્ટમ,টেন্ডেম সিস্টেম
ટેપ ઘનતા,টেপ ঘনত্ব
ટેપ કવર,টেপ কভার
ટાર ફાઇલ,tar ফাইল
કામ,কাজ
કાર્ય માર્ગદર્શિકા,কাজের নির্দেশিকা
કાર્ય અનુસૂચિ,কাজের সূচি
ટ્રાન્સમિશન કંટ્રોલ પ્રોટોકોલ/ઇન્ટરનેટ પ્રોટોકોલ (TCP/IP),ট্রান্সমিশন কন্ট্রোল প্রোটোকল/ইন্টারনেট প্রোটোকল (TCP/IP)
કટીંગ કામગીરી,কাটা অপারেশন
દૂરસંચાર,টেলিযোগাযোগ
દૂરસંચાર,টেলিযোগাযোগ
ટેલિકોમ,টেলিকম
ટેલીકોન્ફરન્સ,টেলিকনফারেন্স
"1. ટેલિગ્રાફ, 2. ટેલિગ્રાફી","1. টেলিগ্রাফ, 2. টেলিগ্রাফি"
"1. ટેલિમીટર, 2. ટેલિમેટ્રી","1. টেলিমিটার, 2. টেলিমেট্রি"
"1.ટેલિફોન, 2.ટેલિફોન","1.টেলিফোন, 2.টেলিফোন"
ટેલિફોનિક,টেলিফোন
"1.ટેલિપ્રિંટર, 2.ટેલિપ્રિંટર","1.টেলিপ্রিন্টার, 2.টেলিপ্রিন্টার"
ટેલીપ્રોસેસિંગ,টেলিপ্রসেসিং
"1. દૂરદર્શન, 2. ટેલિવિઝન, 3. દૂરદર્શન","1. দূরদর্শন, 2. টেলিভিশন, 3. দূরদর্শন"
ટેલેક્સ,টেলেক্স
"1.ટ્રેપ દૂર, 2.ટેલનેટ","1.ফাঁদ দূরে, 2.টেলনেট"
"1.ગરમી, 3.તાપમાન","1.তাপ, 3.তাপমাত্রা"
"1.આકારની પ્લેટ, 2.ટેમ્પલેટ, 3.રુપડા","1. শেপ প্লেট, 2. টেমপ্লেট, 3. রূপা"
દસનું પૂરક,দশের পরিপূরক
ટેરા બાઈટ,তেরা বাইট
