English,Gujarati
Maxicomputer,મેક્સી કમ્પ્યુટર
maximal element,ટોચનું તત્વ
maxterm (standard sum term),યોગપદ
maxwell daemon,મેક્સવેલ ડેમન
Mean,"1.મીન, 2.મીન"
mean repair time,અર્થ પુનઃપ્રાપ્તિ સમય
mean time between failure (MTBF),નિષ્ફળતાનો અર્થ સમય
mean time between failure (MTBF),નિષ્ફળતાનો મધ્ય સમય (m t b f)
mean time to failure,નિષ્ફળતાનો સમય
mean time to repair,સમારકામ સરેરાશ સમય
mean time to repair (MTTR),કરેક્શન મીન ટાઇમ (MTTR)
medium scale integration (MSI),મધ્યમ સ્કેલ એકીકરણ (MSI)
medium scale integration (MSI),મધ્યમ એકીકરણ (MSI)
medium term storage device,અર્થ શબ્દ સંગ્રહ ઉપકરણ
megabit per second (MB Ps),મેગા બિટ્સ પ્રતિ સેકન્ડ (Mbps)
member object,ઘટક પદાર્થ
member record,ઘટક રેકોર્ડ
Memory,"1.મેમરી, 2.મેમરી"
memory array,"1.મેમરી એરે, 2.મેમરી એરે"
memory bank,"1.મેમરી ફંડ, 2.મેમરી બેંક"
memory buffer register,"1.મેમરી બફર રજિસ્ટર, 2.મેમરી બફર રજિસ્ટર"
memory bus,"1.મેમરી બસ, 2. મેમરી બસ"
memory card,મેમરી કાર્ડ
memory cell,મેમરી સેલ
memory compaction,સ્મરણ શકિત નુકશાન
memory core,"1.મેમરી કોર, 2.મેમરી કોર"
memory cycle,મેમરી ચક્ર
memory data register,"1.મેમરી ડેટા રજીસ્ટર, 2.મેમરી ડેટા રજીસ્ટર"
memory dump,"1.મેમરી ડમ્પ, 2.મેમરી ડમ્પ"
memory exchange,"1.મેમરી એક્સચેન્જ, 2.મેમરી એક્સચેન્જ"
memory hierarchy,"1.મેમરી હાયરાર્કી, 2.મેમરી વંશવેલો"
memory instruction,મેમરી સૂચના
memory management,"1.મેમરી મેનેજમેન્ટ, 2.મેમરી મેનેજમેન્ટ"
memory map,"1.મેમરી મેપ, 2.મેમરી મેપ"
memory mapped I/O,"1. મેમરી મેપ કરેલ આઉટપુટ, 2. ઇનપુટ, 3. મેમરી મેપ કરેલ I/O"
memory model,"1.મેમરી મોડલ, 2.મેમરી મોડલ, 3.મેમરી મોડલ"
memory module,"1.મેમરી મોડ્યુલ, 2.મેમરી મોડ્યુલ"
memory pointer register,"1.મેમરી ઇન્ડેક્સ રજિસ્ટર, 2.મેમરી ઇન્ડેક્સ રજિસ્ટર"
memory power,મેમરી પાવર
memory protection,મેમરી રક્ષણ
memory reference instruction,"1.મેમરી સંદર્ભ સૂચના, 2.મેમરી સંદર્ભ સૂચના"
memory resident program,"1.મેમરી પ્રોગ્રામ, 2.મેમરી પ્રોગ્રામ"
memory unit,"1.મેમરી યુનિટ, 2.મેમરી યુનિટ"
Menu,મેનુ
menu bar,મેનુ બાર
menu drive,મેનુ સંચાલિત
menu selection,મેનુ પસંદગી
menu-driven program,મુખ્ય સંચાલિત કાર્યક્રમ
Merge,"1.સહજ, 2.મર્જ્ડ"
merge exchange sort,મર્જર એક્સચેન્જ સૉર્ટિંગ
merge sort,"1. સૉર્ટિંગ મર્જર, 2. કેટલોગ પસંદગી"
Merging,"1. મર્જર, 2. મર્જર"
mesh network,જાળી નેટવર્ક
Messagaing,મેસેજિંગ
Message,સંદેશ
message authentication,સંદેશ પ્રમાણીકરણ
message box,સંદેશ સેલ
message circuit,સંદેશ સર્કિટ
message format,સંદેશ ફોર્મેટ
message header,સંદેશ પોર્ટ
message mode,સંદેશ મોડ
message passing,મેસેજિંગ
message polling,"1.સંદેશ સૉર્ટિંગ, 2.મેસેજ સૉર્ટિંગ"
message queue,સંદેશ લાઇન
message switch,સંદેશ સ્વીચ
message text,સંદેશ ટેક્સ્ટ
message transfer agent,સંદેશ ટ્રાન્સફર એજન્ટ
meta assembler,સુપર એસેમ્બલર
meta class,મેટાક્લાસ
meta compilation,"1. વધુ સંકલન, 2. વધુ અર્થઘટન"
meta compiler,"1. વધુ દુભાષિયા, 2. વધુ કમ્પાઇલર્સ"
meta language,બોલી
meta network,"1.મેટા નેટવર્ક, 2.મેટા નેટવર્ક"
meta system,સરમુખત્યારશાહી
Method,પ્રક્રિયા
metropolitan area network (MAN),મેટ્રોપોલિટન એરિયા નેટવર્ક (MAN)
Micro,સૂક્ષ્મ
micro code,"1.માઈક્રોકોડ, 2.માઈક્રોકોડ"
micro computer,માઇક્રો કોમ્પ્યુટર
micro controller,માઇક્રો કંટ્રોલર
micro cycle,સૂક્ષ્મ ચક્ર
micro electronic mechanical system (MEMS),માઇક્રોઇલેક્ટ્રોનિક મિકેનિકલ મિકેનિઝમ્સ (MEMS)
micro electronics,માઇક્રો ઇલેક્ટ્રોનિક્સ
micro miniauthorization,માઇક્રો મિનિએચરાઇઝેશન
micro order,માઇક્રો ઓર્ડર
micro/mainframe link,"1.માઇક્રો, 2.મેઇનફ્રેમ લિંક"
Microchip,માઇક્રો ચિપ
Microcobol,માઇક્રો કોબોલ
Microcode,માઇક્રો કોડ
Microfiche,"1.માઈક્રોફાઈલ, 2.માઈક્રોફિશ, 3.માઈક્રોફાઈલ"
Microfloppy,માઇક્રો ફ્લોપી
microform reader,માઇક્રોફોર્મ વાંચન ઉપકરણ
Microframe,માઇક્રો ફ્રેમ
Micrographics,માઇક્રોગ્રાફિક્સ
Microphone,માઇક્રોફોન
Microphotograph,માઇક્રોફોટોગ્રાફ
microprocessing unit,"1.માઈક્રોપ્રોસેસિંગ યુનિટ, 2.માઈક્રોપ્રોસેસિંગ યુનિટ"
Microprocessor,માઇક્રોપ્રોસેસર
microprocessor chip,માઇક્રોપ્રોસેસર ચિપ
microprocessor compiler,માઇક્રોપ્રોસેસર દુભાષિયા
microprocessor unit (MPU),માઇક્રો પ્રોસેસર યુનિટ (MPU)
Microprogram,"1. માઇક્રોપ્રોગ્રામ, 2. માઇક્રો પ્રોગ્રામ"
Microsequence,સૂક્ષ્મ ક્રમ
Microsoft,માઈક્રોસોફ્ટ
microsoft windows,માઇક્રોસોફ્ટ વિન્ડોઝ
Microwave,સૂક્ષ્મ તરંગ
microwave link,માઇક્રો વેવ લિંક
microwave propagation,માઇક્રોવેવ ટ્રાન્સમિશન
middle management,મધ્યમ સંચાલન
Middleware,"1.મિડલવેર, 2. મધ્યમ વેર"
Midicomputer,મીડી કોમ્પ્યુટર
Midpoint,કેન્દ્રીય બિંદુ
Midterm,મધ્યક
migration path,સ્થળાંતર માર્ગ
million instructions per second (MIPS),મિલિયન સૂચનાઓ પ્રતિ સેકન્ડ (MIPS)
minicomputer,મીની કોમ્પ્યુટર
Minidiskette,નાની ડિસ્કેટ
minimal kernel,"1.નાનો કોલોન, 2.લિટલ એસ્ટ"
minimal product,ન્યૂનતમ ઉત્પાદન
minimal tree,છૂટાછવાયા વૃક્ષ
minimax (min-max) algorithm,"1.મિનિમેક્સ અલ્ગોરિધમ, 2.એલ્ગોરિધમ"
minimax procedure,લઘુચિત્રીકરણ પ્રક્રિયા
minimum cost spanning tree,સૌથી ઓછી કિંમતનું વિસ્તરણ વૃક્ષ
minimum latency coding,"1.ઓછી લેટન્સી એન્કોડિંગ, 2.ઓછી લેટન્સી કોડિંગ"
minor device,ટૂંકા ઉપકરણ
Minterim,"1. ગુણાકાર, 2. ગુણાકાર, 3. ગુણાકાર પદ"
minus flag,ક્રેડીટ કાર્ડ
minus flag,ક્રેડીટ કાર્ડ
minus zone,ક્રેડિટ વિસ્તાર
mirror,પ્રતિબિંબિત ડિસ્ક
mirror site,"1. મિરર સ્પોટ, 2. ફોટોકોપી, 3. મિરર કોપી"
mixed-radix notation,મિશ્ર રેડિક્સ નોટેશન
Mixer,મિક્સર
Mnemonic,નેમોનિક
mnemonic address,નેમોનિક સરનામું
Mnemonics,યાદગાર
Mobile,"1.મોબાઇલ, 2.મૂવેબલ"
mobile computing,"1. મોબાઈલ કોમ્પ્યુટીંગ, 2. મોબાઈલ કોમ્પ્યુટીંગ"
Model,"1.મોડેલ, 2.મોડલ"
modeless editor,મોડલેસ એડિટર
Modelling,"1. મોડેલિંગ, 2. મોડેલિંગ"
Modem,મોડેમ
Moderate,"1.સરળ સરેરાશ, 2.સામાન્ય, 3.સરળ"
Moderation,વિમંડન
Moderator,મધ્યસ્થી
modified instruction,સંશોધિત સૂચના
Modifier,સુધારક
modifier bit,મોડિફાયર બીટ
Modify,ફેરફાર
Modular,મોડ્યુલર
Modularity,"1.અખંડિતતા, 2.મોડ્યુલારિટી"
Modulation,મોડ્યુલેશન
Module,મોડ્યુલ
module architecture,મોડ્યુલર માળખું
Monitor,મોનીટર
monitoring program,"1.મોનિટર પ્રોગ્રામ, 2.મોનિટર પ્રોગ્રામ"
monocrome display,મોનોક્રોમેટિક ડિસ્પ્લે
monolithic integrated circuit,મોનોલિથિક ઇન્ટિગ્રેટેડ સર્કિટ
monolithic technology,મોનોલિથિક ટેકનોલોજી
monospace font,સિંગલ સ્પેસ ફોન્ટ
Monostable,એક સ્થાનીય
Monotoricity,એકવિધતા
Morph,"1. આકાર, 2. સ્વરૂપ"
Morpheme,ફોર્મ
Morphism,આકાર
Mortgage,"1. ગીરો, 2. ગીરો, ગીરો"
mosfet (MOSFET),MOSFET (MOSFET)
most significant bit,"1. સૌથી વધુ બે અંકો, 2. સૌથી વધુ બીટ"
mother board,મધર બોર્ડ
mother register,માતા રજીસ્ટર
motion picture,મૂવીઝ
motion picture experts group (MPEG),ફિલ્મ એક્સપર્ટ ગ્રુપ (MPEG)
Mount,માઉન્ટ
Mouse,"1.ઉંદર, 2.ઉંદર"
Move,"1.જંગમ, 2.વિસ્થાપન"
move character,ફરતા પ્રતીક
MS-DOS,MS-DOS
MS-Windows,એમએસ-વિન્ડોઝ
multi aspect,બહુવિધ અભિગમ
multi processor,મલ્ટી પ્રોસેસર
multi programming,"1.મલ્ટિપ્રોગ્રામિંગ, 2.મલ્ટિપ્રોગ્રામિંગ"
multi tasking,મલ્ટીટાસ્કીંગ
Multibus,બાહુબસ
Multicast,પ્રસારણ
multicast address,પોલીમોર્ફિક સરનામું
Multicasting,પ્રસારણ
Multichip,મલ્ટીચીપ
Multics,મલ્ટિક્સ
multijob operation,મલ્ટીટાસ્કીંગ કામગીરી
multilevel memory,"1.મલ્ટિલેવલ મેમરી, 2. બહુસ્તરીય મેમરી"
multimedia technology,"1.મલ્ટીમીડિયા ટેકનોલોજી, 2.મલ્ટીમીડિયા ટેકનોલોજી"
Multimode,બહુવિધતા
Multiple,બહુવિધ
multiple precision,"1.ચોકસાઇ, 2.મલ્ટી જામીન"
multiple regression,બહુવિધ રીગ્રેસન
Multiplex,"1.મલ્ટીપ્લેક્સ, 2.મલ્ટીપ્લેક્સ"
multiplex mode,મલ્ટિપ્લેક્સ મોડ
Multiplexer,મલ્ટિપ્લેક્સર
Multiplexing,"1. મલ્ટિપ્લેક્સિંગ, 2. મલ્ટિપ્લેક્સિંગ"
multipoint network,મલ્ટિપોઇન્ટ નેટવર્ક
Multiprocessing,બહુવિધ પ્રક્રિયા
multiprocessor system,મલ્ટિપ્રોસેસર સિસ્ટમ
multipurpose internet mail extention (MIME),બહુહેતુક ઈન્ટરનેટ મેઈલ એક્સ્ટેંશન (MIME)
Multischedule,પ્લેસમેન્ટ
Multistation,બહુકેન્દ્ર
Multithreading,મલ્ટિથ્રેડીંગ
multivalued logic,બહુપદી તર્ક
multivariate analysis,બહુવિધ વિશ્લેષણ
Multivibrator,મલ્ટિવાઇબ્રેટર
mutual exclusion,"1.પરસ્પર બાકાત, 2.પરસ્પર બાકાત"
mutual information,પરસ્પર માહિતી
naïve user,"1. શિખાઉ, 2. સાહજિક વપરાશકર્તા"
name server,"1.નામ સર્વર, 2.નામ સર્વર"
NAND operation,નંદ ઓપરેશન
Nano,નેનો
narrow band,"સાંકડી બેન્ડ, સાંકડી બેન્ડ"
national information infrastructure,રાષ્ટ્રીય માહિતી ઇન્ફ્રાસ્ટ્રક્ચર
National Information Standards Organization (NAND NISO),નેશનલ ઇન્ફોર્મેશન સ્ટાન્ડર્ડ ઓર્ગેનાઇઝેશન (અને NISO)
native code,કુદરતી કોડ
native compiler,"1.પ્રાકૃત દુભાષિયા, 2.પ્રાકૃત પ્રોગ્રામર, 3.પ્રાકૃત શાળા"
native software,પ્રાકૃત સોફ્ટવેર
natural compiler,કુદરતી કમ્પાઇલર
natural language processing,કુદરતી ભાષા પ્રક્રિયા
natural language querry,કુદરતી ભાષા ક્વેરી
natural number,"1.કુદરતી સંખ્યા, 2.વત્તા પૂર્ણાંક"
Navigation,ઓપરેશન
Navigator,દિગ્દર્શક
negative logic,વ્યસ્ત તર્ક
nested loop,"1. જરૂરી લૂપ, 2. લૂપ દાખલ કરો"
nested macros,"1. નેસ્ટેડ મેક્રો, 2. નેસ્ટેડ મેક્રો"
Net,"ચોખ્ખી, ચોખ્ખી"
net address,"1. નેટ સરનામું, 2. ચોખ્ખું સરનામું"
net citizen,"1.નેટ સિટિઝન, 2.નેટ સિટિઝન"
netscape navigator,નેટસ્કેપ નેવિગેટર
network access control,નેટવર્ક ઍક્સેસ નિયંત્રણ
network architecture,"1.નેટવર્ક આર્કિટેક્ચર, 2.નેટવર્ક સ્ટ્રક્ચર"
network file system (NFS),નેટવર્ક ફાઇલ સિસ્ટમ (NFS)
network integrity,"1.નેટવર્ક અખંડિતતા, 2.નેટવર્ક અખંડિતતા"
network interconnection,નેટવર્ક ઇન્ટરકનેક્શન
network layer,નેટવર્ક સ્તર
network management,નેટવર્ક મેનેજમેન્ટ
network topology,નેટવર્ક ટોપોલોજી
network virtual terminal,નેટવર્ક સ્પેક ટર્મિનલ
neutral relay,તટસ્થ રિલે
neutral transmission,તટસ્થ ટ્રાન્સમિશન
new line character,નવી રેખા પાત્ર
new sync,"1.નિયો સિંક, 2. નવું સમન્વયન"
NFS/network file,"1.NFS, 2.નેટવર્ક ફાઇલ"
Nibble,"1.ક્વાર્ટરબિટ, 2.ક્વાર્ટરબિટ, 3.નિબેલ"
nine's complement,નવા પૂરક
Node,નોડ
Noise,અવાજ
noise mode,અવાજ મોડ
noiseless coding,મૌન એન્કોડિંગ
non determinism,અનિયમિતતા
non distributive,વિતરક
non empty set,ખાલી સેટ
non prime,વિભાજ્ય
Non-interactive,બિન-અરસપરસ
non-terminal system,"1.અનંત સિસ્ટમ, 2.ટર્મિનલ સિસ્ટમ"
non-volatile memory,"1. બિન-અસ્થિર મેમરી, 2. બિન-અસ્થિર મેમરી"
non-volatile ram,બિન-અસ્થિર રેમ
non-weighted code,"1. અનલોડ કોડ, 2. અનલોડ કોડ"
NOP instruction,NOP (નોન-ઓપરેશનલ) સૂચના
NOR,નોર
NOR gate,"1.ન ગેટ, 2.ન ગેટ"
Normal,"1.સામાન્ય, 2.સરળ"
Normalization,નોર્મલાઇઝેશન
Normalizer,નોર્મલાઇઝર
NOR-operation,નોર ઓપરેશન
NOT,નથી
NOT circuit,સર્કિટ નથી
NOT equivalence gate,સમકક્ષ દ્વાર નથી
NOT operation,"1. ઓપરેશન નહીં, 2. પૂરક કામગીરી"
Not-AND,અંત નથી
NOT-AND operation,બિન-અંત કામગીરી
NOT-OR,નથી-અથવા
NOT-OR operation,નથી-અથવા ઓપરેશન
NP completeness,n p પૂર્ણતા
NULL pointer,ખાલી જગ્યા સૂચક
number theory,સંખ્યા સિદ્ધાંત
nyquist criteria,nyquist માપદંડ
Object,"1. ઑબ્જેક્ટ, 2. ઉદ્દેશ્ય, 3. ધ્યેય"
object oriented,લક્ષ્યાત્મક
octal code,"1.ઓક્ટલ કોડ, 2.ઓક્ટલ કોડ"
octal number,અષ્ટાંક સંખ્યા
Octet,ઓક્ટેટ
Octree,ઓકટ્રી
odd parity,વિચિત્ર સમાનતા
office automation,ઓફિસ ઓટોમેશન
office software,ઓફિસ સોફ્ટવેર
Off-line,"1.ઓફ-લાઇન, 2.ઓફ-લાઇન"
off-line processing,"1. ઑફલાઇન પ્રોસેસિંગ, 2. ઑફલાઇન પ્રોસેસિંગ"
Off-set,"1.ઓફસેટ, 2.અંત-કાટખૂણે"
omega notation,ઓમેગા નોટેશન
on-line communication,ઑનલાઇન સંચાર
on-line processing,"1.ઓન-લાઇન પ્રોસેસિંગ, 2. એક સાથે પ્રક્રિયા"
OP register,ઓપરેશન રજીસ્ટર
open addressing,ઓપન એક્સેસ
open system interconnection,ખુલ્લી સિસ્ટમ ઇન્ટરકનેક્શન
open wire,"1. નગ્ન તાર, 2. ખુલ્લા તાર"
Operand,ઓપરેન્ડ
operating system,લોજિસ્ટિક્સ
Operation,"1.ઓપરેશન્સ, 2.ઓપરેશન્સ"
Operator,"1. ઓપરેટર, 2. ઓપરેટર, 3. ઓપરેટર"
optical character recognition,ઓપ્ટિકલ કેરેક્ટર રેકગ્નિશન
optical fibre,"1. ઓપ્ટિકલ ફાઈબર, 2. ઓપ્ટિકલ ફાઈબર"
optical font,ઓપ્ટિકલ ફોન્ટ્સ
optical mark recognition (OMR),ઓપ્ટિકલ માર્ક રેકગ્નિશન (OMR)
optical memory,"1. ઓપ્ટિકલ મેમરી, 2. ઓપ્ટિકલ મેમરી"
optical reader,ઓપ્ટિકલ રીડર
optical scanning,"1. ઓપ્ટિકલ સ્કેનિંગ, 2. ઓપ્ટિકલ સ્કેનિંગ"
Optimal,"1.વૈકલ્પિક, 2.વૈકલ્પિક"
Optimization,ઑપ્ટિમાઇઝેશન
opto coupler,ઓપ્ટિકલ કપ્લર
Optoelectronics,ઓપ્ટોઈલેક્ટ્રોનિક્સ
Optoisolator,"1. ઓપ્ટિકલ આઇસોલેટર, 2. ઓપ્ટિકલ આઇસોલેટર"
OR,અથવા
OR gate,અથવા દરવાજો
OR operation,અથવા ઓપરેશન
order by,અનુક્રમે
order of precedence,અગ્રતા ક્રમ
ordered pair,ઓર્ડર કરેલ જોડી
ordered set,ઓર્ડર કરેલ સેટ
ordered tree,વર્ગીકૃત વૃક્ષ
output data,આઉટપુટ ડેટા
output device,આઉટપુટ ઉપકરણ
output file,આઉટપુટ ફાઇલ
output module,"1.આઉટપુટ મોડ્યુલ, 2.આઉટપુટ મોડ્યુલ"
output statement,બહાર નીકળો નિવેદન
output stream,આઉટપુટ સ્ટ્રીમ
output unit,આઉટપુટ એકમ
over flow,ઓવરફ્લો
over lay,ઓવરલે
over load,ઓવરલોડ
over printing,ઓવરપ્રિન્ટ
over run,ઓવરરાઇડ
over run error,ઓવરરાઇડ ભૂલ
overhead bit,"1. ઓવરહેડ બીટ, 2. અપર બીટ"
Overlap,ઓવરલેપ
overlay program,ઓવરલે પ્રોગ્રામ
override interrupt,ઓવરરાઇડ વિક્ષેપ
Overwrite,ઓવરરાઈટીંગ
own coding,ખાનગી એન્કોડિંગ
Pack,પેકેજો
Package,"1.પેકેજ, 2.પેકેજ"
Packet,પેકેટ
packet switching,પેકેટ સ્વિચિંગ
packing factor,પેકેજ નંબર
Padding,પદન
Page,પાનું
page addressing,પૃષ્ઠ સરનામું
page break,વિપરીત
page footing,"1.pagefooting, 2.pagefooting"
page in,પૃષ્ઠ લૉગિન
page out,પૃષ્ઠ આઉટપુટ
page reader,પૃષ્ઠ રીડર
page swap,પૃષ્ઠ સ્વેપિંગ
paged memory,"1. પૃષ્ઠવાળી મેમરી, 2. પૃષ્ઠવાળી"
Paging,"1. મેમરી પૃષ્ઠ ક્રમાંકન, 2. પૃષ્ઠ ક્રમાંકન"
palm top,પામટોપ
paper sensor,પેપર સેન્સર
parallel algoritham,"1. સમાંતર અલ્ગોરિધમ, 2. સમાંતર અલ્ગોરિધમ"
parallel computer,સમાંતર કમ્પ્યુટર
parallel interface,સમાંતર ઈન્ટરફેસ
parallel port,સમાંતર માવજત
parallel processing,સમાંતર પ્રક્રિયા
parallel programming,સમાંતર પ્રોગ્રામિંગ
Parameter,પરિમાણ
Parent,"1. મૂળ, 2. પિતૃ"
Parity,સમાનતા
parse tree,ડિસેક્શન વૃક્ષ
Parser,પોસ્ટ દુભાષિયા
Parsing,વિરામ પછી
Partition,વિભાગ
Partitioning,વિભાગ
Password,"1.પાસવર્ડ, 2.પાસવર્ડ"
Path,માર્ગ
pattern recognition,મોડેલ માન્યતા
PC-disk operating system (PCDOS),પીસી ડિસ્ક ઓપરેટિંગ સિસ્ટમ (PCDOS)
Peer,મિત્ર જૂથ
pen plotter,પાન કાવતરાખોર
Pentium,પેન્ટિયમ
Periodic,"1. સામયિક, 2. પુનરાવર્તિત"
Peripherals,"1.પેરિફેર, 2.પેરિફેરલ્સ"
Peri,મોતી
permanent virtual circuit,કાયમી વર્ચ્યુઅલ સર્કિટ
Persistant,સતત
personel computer (PC),પર્સનલ કોમ્પ્યુટર (PC)
personnel digital assistant (PDA),પર્સનલ ડિજિટલ આસિસ્ટન્ટ (PDA)
Phantom,"ફેન્ટમ, વર્ચ્યુઅલ"
Phase,"1. તબક્કો, 2. તબક્કો, તબક્કો"
Phoneme,અવાજ
phonetic system,એકોસ્ટિક સિસ્ટમ
photo diode,ફોટો ડાયોડ
Physical,"1.શારીરિક, 2.બાહ્ય"
physical interface,ભૌતિક ઇન્ટરફેસ
Pico,પેકો
pie chart,પાઇ ચાર્ટ
pie graph,"1.પાઇ ગ્રાફ, 2.પાઇ ગ્રાફ"
Pitch,અંતરાલ
Pixel,પિક્સેલ
plain ascii (ASCII),સરળ ascii
plain text,સામાન્ય લખાણ
Planning,યોજના
Platform,"પ્લેટફોર્મ, પ્લેટફોર્મ"
Plotter,કાવતરાખોર
plotting head,ડ્રાફ્ટિંગ હેડ
Plugboard,પ્લગબોર્ડ
Point,બોલી
point to point protocol (PPP),સાઇટ ટુ સાઇટ પ્રોટોકોલ (PPP)
Pointer,નિર્દેશક
Polarization,ધ્રુવીકરણ
Polling,ક્રમચય
polygon clipping,બહુકોણ ઉતારવું
Polymorphism,પોલીમોર્ફિઝમ
Polynomial,બહુપદી
POP (post office protocol),POP (પોસ્ટ ઓફિસ પ્રોટોકોલ)
Pop-up menu,"1.sin-up menu, 2.appear menu"
Portability,સુવાહ્યતા
Portrait,સચિત્ર
post order,ક્રમિક
post script,"1.બેક સ્ક્રિપ્ટ, 2.બેક સ્ક્રિપ્ટ"
postamble bit,બેક બીટ
Postfix,જોડાયેલ
power down,બંધ
Power-off,બિન-ઇલેક્ટ્રીક
Power-on,ઇલેક્ટ્રિક
Power-up,પાવર રીસીવર
preamble bit,પ્રી સ્પીડ બીટ
precedance graph,અગ્રતા ગ્રાફ
Predicate,અનુમાન
preemptive scheduling,પ્રી-એપ્ટિવ શેડ્યુલિંગ
Pre-fix,ઉપસર્ગ
Preprocessing,પૂર્વ પ્રક્રિયા
Process,પ્રક્રિયા
process switch,પ્રક્રિયા સ્વીચ
Processing,પ્રક્રિયા
Processor,પ્રોસેસર
Production,ઉત્પાદન
Program,"1.કાર્યક્રમ, 2.કાર્યક્રમ"
program compilation,પ્રોગ્રામ અર્થઘટન
Program cash,કાર્યક્રમ વિરામ
program debugging,પ્રોગ્રામ ફિક્સ
program design,પ્રોગ્રામ ડિઝાઇન
program evaluation & review technique (PERT),"પ્રોગ્રામ મૂલ્યાંકન સમીક્ષા તકનીકો (PERT, PERT)"
program halt,કાર્યક્રમ વિરામ
program library,"1.પ્રોગ્રામ લાઇબ્રેરી, 2.પ્રોગ્રામ કલેક્શન"
program run,પ્રોગ્રામ ચાલી રહ્યો છે
Programmer,"1. પ્રોગ્રામર, 2. પ્રોગ્રામર"
Prolog,પ્રોલોગ
PROM,પી-રોમ
Propagation,"1.ટ્રાન્સમિશન, 2.એમ્પ્લીફિકેશન"
Proposition,પ્રાપ્ત કરી શકાય તેવું
protected key,સુરક્ષિત કી
Protection,રક્ષણ
Protocol,પ્રોટોકોલ
protocol translation,"1. પ્રોટોકોલ ટ્રાન્સફર, 2. પ્રોટોકોલ અનુવાદ, 3. પ્રોટોકોલ અર્થઘટન"
pseudo code,સ્યુડો કોડ
public data network,"1.પબ્લિક ડેટા, 2.પબ્લિક ડેટા નેટવર્ક"
public domain,"1.પબ્લિક ડોમેન, 2.પબ્લિક ડોમેન"
public key encripting,સાર્વજનિક કી એન્ક્રિપ્શન
Pulse,નાડી
pulse code modulation,પલ્સ કોડ મોડ્યુલેશન
pulse digital modulation (PDM),પલ્સ ડિજિટલ મોડ્યુલેશન (PDM)
pulse train,સ્પંદવલી
Punctuation,વિરામચિહ્ન
Push,"દબાણ, ભરો"
push down automata,ઓટોમેટા ડાઉનલોડ કરો
pushup list,ઊભી યાદી
quad density,ચતુર્થાંશ
Qualification,"1.લાયકાત, 2.લાયકાત"
Quantifier,પરિમાણકર્તા
Quantize,પરિમાણ કરવા માટે
Quantizer,ભાગ
Quantum,ક્વોન્ટમ
quantum clock,ક્વોન્ટમ ઘડિયાળ
quantum computing,"1.ક્વોન્ટમ કપુટન, 2.ક્વોન્ટમ કોમ્પ્યુટેશન"
querry by example,ઉદાહરણ ક્વેરી
Query,"1. પૂછપરછ, 2. પૂછપરછ"
query language,ક્વેરી ભાષા
query processing,ક્વેરી પ્રક્રિયા
Queue,કતાર
queue management,પંક્તિ વ્યવસ્થાપન
queue register,પંક્તિ રજીસ્ટર
queuing network,"1. રો નેટવર્ક, 2. રો નેટવર્ક"
queuining theory,પંક્તિ સિદ્ધાંત
quick acess memory,ઝડપી ઍક્સેસ મેમરી
Quotient,અવશેષ
radio frequency interference (RFI),રેડિયો આવર્તન દખલગીરી (RFI)
Radix,મૂલાંક
random access computer equipment (RACE),રેન્ડમ એક્સેસ કમ્પ્યુટર ઇક્વિપમેન્ટ (RACE)
random access memory (RAM),રેન્ડમ એક્સેસ મેમરી (RAM)
random scan,રેન્ડમ સ્કેનિંગ
Raster,"1.રાસ્ટર, 2.રાસ્ટર"
raster scan,રાસ્ટર સ્કેનિંગ
re engineering,રિએન્જિનિયરિંગ
re enlargement,પુનરુત્થાન
Reachability,"1. સુલભતા, 2. સુલભતા"
Read,વાંચન
read head,વાંચન વડા
read only,"1. ફક્ત વાંચો, 2. ફક્ત વાંચો"
read only memory,"1. ફક્ત વાંચો મેમરી, 2. ફક્ત વાંચો મેમરી"
read write head,વાંચન લેખન વડા
read/write cycle,"1. વાંચન ચક્ર, 2. લેખન ચક્ર"
read/write head,"1. વાંચન ચક્ર, 2. લેખન હેડ"
read/write,"1. વાંચન મેમરી, 2. લેખન મેમરી"
Reader,વાચક
reading,"વાંચન, વાંચન"
read-out,"1. વાંચો, 2. વાંચન પછી"
real,સમય વાસ્તવિક
real time processing,"1. ક્વિક રિસ્પોન્સ પ્રોસેસિંગ, 2. તાત્કાલિક રિસ્પોન્સ પ્રોસેસિંગ"
Receiver,રીસીવર
recognition logic,માન્યતા તર્ક
Recompile,રિપ્રોગ્રામિંગ ટ્રાન્સફર
Record,રેકોર્ડ
recording head,"1. રેકોર્ડિંગ હેડ, 2. રેકોર્ડિંગ હેડ"
recoverable error,સુધારી શકાય તેવી ભૂલ
Recovery,પરિપૂર્ણતા
recursim theorem,પુનરાવૃત્તિ પ્રમેય
Recursion,રિસાયક્લિંગ
recursive function,પુનરાવર્તિત કાર્ય
reduced instruction set computer (RISC),લઘુચિત્ર સૂચના સેટ કમ્પ્યુટર (RISC)
Redundancy,નિરર્થકતા
redundant array of independent disks (RAID),"1.સ્વતંત્ર ડિસ્ક, 2.ડિસ્કની વધારાની શ્રેણી (લાલ)"
Re-entrant,ફરીથી પ્રવેશ
re-entrant code,ફરીથી પ્રવેશ કોડ
Reference,સંદર્ભ
referential integrity,સંદર્ભ અખંડિતતા
Reflectivity,પ્રતિબિંબ
Reflextion,પ્રતિબિંબ
Refraction,રીફ્રેક્શન
Refresh,રિફ્રેશર
Regeneration,પુનર્જીવન
Register,નોંધણી કરો
